flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h080_value_mode,h080_alpha,candidate_id,h080_row_expanded
648,92,id04,2024-09-26,2024-09-25,S2,4,0.5745069641600116,0.5588139297060531,0.0005022130302786,0.4586571428571429,0.5188771428571428,0.3391648571428571,0.3263142857142856,0.536,0.475398,1.0,1.0,0,15.0,14.203838203556483,3.0,1.0,-0.066145935860665,-8.852792665853391e-08,-0.0004996356270831094,1.0,1.0,1.0,0.0,0.02873495020782515,0.009048220879802275,0.6365714285714286,0.24514285714285713,0.17885714285714285,0.0,0.0,,0.5726,source_mean,0.95,h080_allfamily_source_core_c900_dc4f2613,
1682,240,id10,2024-09-17,2024-09-16,Q3,2,0.5047974792425683,0.4997403645486393,5.115109000719542e-05,0.3574228571428571,0.5748171428571428,0.3612611999999999,0.4146,0.4594285714285714,0.3373151428571428,1.0,1.0,0,9.0,8.6001182584472,3.0,1.0,-0.020371642069557175,-1.0200852698243791e-07,-5.087671961211972e-05,1.0,1.0,1.0,0.0,0.005463444286179236,0.1347601854000402,0.444,0.6428571428571429,0.6462857142857142,0.0,0.0,,0.5633542857142858,source_mean,0.95,h080_allfamily_source_core_c900_dc4f2613,
1684,240,id10,2024-09-17,2024-09-16,S2,4,0.3827356879589614,0.3917679176748255,0.0001721553267106,0.3473085714285714,0.5748171428571428,0.2956227428571428,0.3964285714285714,0.5422857142857143,0.377862,1.0,1.0,0,9.0,8.6001182584472,3.0,1.0,0.038334092852475535,-4.006788458414319e-08,-0.00017122909637403528,1.0,1.0,1.0,0.0,0.010703362859557641,0.1355088688102508,0.5022857142857143,0.6445714285714286,0.6382857142857142,0.0,0.0,,0.5602057142857144,source_mean,0.95,h080_allfamily_source_core_c900_dc4f2613,
228,32,id02,2024-08-31,2024-08-30,S2,4,0.9999671167436616,0.999999,2.8390801018321935e-05,0.2924914285714285,0.3422571428571428,0.3117095428571428,0.1229,0.1785714285714285,0.392592,0.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.4485881343054063,-3.915546582937435e-09,-2.8380045260405056e-05,1.0,1.0,1.0,0.0,0.0,8.079690888875541,0.17857142857142858,0.9908571428571429,0.9908571428571429,0.0,0.0,,0.5483457142857142,source_mean,0.95,h080_allfamily_source_core_c900_dc4f2613,
880,125,id05,2024-11-18,2024-11-17,S3,5,0.1588994965091249,0.1609030335826174,1.4966527653759163e-05,0.2260342857142857,0.3890571428571429,0.3012000571428571,0.2679,0.1785714285714285,0.2780043428571428,1.0,1.0,0,12.0,9.44335428816672,3.0,1.0,0.014189313435037357,-7.91879896927013e-09,-1.462400613377379e-05,1.0,1.0,1.0,0.0,0.0,0.5276357905025717,0.17857142857142858,0.94,0.94,0.0,0.0,,0.5468885714285715,source_mean,0.95,h080_allfamily_source_core_c900_dc4f2613,
888,126,id05,2024-11-19,2024-11-18,S4,6,0.3176043168287008,0.3030178435276199,0.0004949988244659,0.4821257142857142,0.2253771428571428,0.1956631428571428,0.3510571428571428,0.4942857142857143,0.4640708571428572,1.0,1.0,0,13.0,12.187212865688402,3.0,1.0,-0.06609332118606222,-1.484268570177707e-07,-0.00048369040291090966,1.0,1.0,1.0,0.0,0.012491377072962717,0.04587687942289889,0.5211428571428571,0.436,0.44857142857142857,0.0,0.0,,0.54572,source_mean,0.95,h080_allfamily_source_core_c900_dc4f2613,
696,99,id04,2024-10-20,2024-10-19,S1,3,0.8934898455052352,0.8587259520627866,0.0058257971844545,0.9298857142857142,0.850937142857143,0.8727941142857143,0.0350714285714285,0.1785714285714285,0.8796946285714287,1.0,0.0,0,23.0,21.621158313980562,4.0,1.0,-0.28139733910717424,-2.7377805693174696e-06,-0.005095959514260287,1.0,1.0,1.0,1.0,0.0,0.5366966914999547,0.17857142857142858,0.9411428571428572,0.9411428571428572,1.0,1.0,episode_neighbor_q061,0.9702800000000001,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
900,128,id06,2024-07-07,2024-07-06,S2,4,0.9672789969212284,0.9887277680058654,0.0096723050225968,0.9303085714285716,0.7328571428571429,0.8165893142857141,0.0314142857142857,0.1785714285714285,0.8980200000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,1.0728414939112352,-3.93954068051405e-06,-0.00954900664758908,1.0,1.0,1.0,0.0,0.0,0.8383714548008615,0.17857142857142858,0.9611428571428572,0.9611428571428572,0.0,0.0,,0.9537342857142858,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
611,87,id04,2024-09-20,2024-09-19,Q3,2,0.5262087064141104,0.4031233706084962,0.0304304469211165,0.9348114285714284,0.668777142857143,0.7881529714285713,0.1240714285714285,0.1785714285714285,0.8152031428571428,1.0,0.0,0,22.0,22.431145652442883,4.0,1.0,-0.4072494561356441,-3.989143441440897e-06,-0.025182098450594947,1.0,1.0,1.0,1.0,0.0,0.9885766213058652,0.17857142857142858,0.9634285714285714,0.9634285714285714,1.0,1.0,episode_neighbor_q061,0.9533771428571428,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
968,138,id06,2024-07-18,2024-07-17,Q3,2,0.4927743691253319,0.4321963733197079,0.0073676515867672,0.9622742857142856,0.804777142857143,0.8663614285714285,0.1166428571428571,0.1785714285714285,0.8454457142857141,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.24790504650702158,-4.869222831107984e-06,-0.007318763551605437,1.0,1.0,1.0,0.0,0.0,0.5367815247005342,0.17857142857142858,0.9417142857142857,0.9417142857142857,0.0,0.0,,0.9482999999999999,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1035,147,id06,2024-08-21,2024-08-20,S4,6,0.9780412979073642,0.9935494323404732,0.0077285250950121,0.8813599999999999,0.920377142857143,0.8830274857142857,0.0335,0.1785714285714285,0.8490305142857144,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,1.2574985491553625,-1.913659426005037e-06,-0.007707341865789627,1.0,1.0,1.0,0.0,0.0,1.4115710139943694,0.17857142857142858,0.9702857142857143,0.9702857142857143,0.0,0.0,,0.9457742857142857,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
986,140,id06,2024-07-21,2024-07-20,S4,6,0.8348399209834176,0.8011519555138755,0.003912383692871,0.93988,0.846017142857143,0.8747223428571429,0.0426142857142857,0.1785714285714285,0.8807087999999998,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.23183726857858028,-3.511078359480149e-06,-0.0038856453219518958,1.0,1.0,1.0,0.0,0.0,0.28749778097110645,0.17857142857142858,0.8468571428571429,0.8474285714285714,0.0,0.0,,0.9451400000000001,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
928,132,id06,2024-07-11,2024-07-10,S2,4,0.9060132637497244,0.8721560499542845,0.0061154788500604,0.9231542857142856,0.7058171428571429,0.7999392571428572,0.0303285714285714,0.1785714285714285,0.8963100000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.34104848626421663,-3.0258789664251337e-06,-0.006008881903493373,1.0,1.0,1.0,0.0,0.0,0.5081951484664704,0.17857142857142858,0.9365714285714286,0.9365714285714286,0.0,0.0,,0.9430314285714286,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
972,138,id06,2024-07-18,2024-07-17,S4,6,0.8634695569049544,0.8351738943457109,0.0032170155511125,0.91712,0.804777142857143,0.8436217714285714,0.0397,0.1785714285714285,0.8689234285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.22521789032439402,-2.561231972494446e-06,-0.003194226295115434,1.0,1.0,1.0,0.0,0.0,0.33827568353286797,0.17857142857142858,0.88,0.8805714285714286,0.0,0.0,,0.9378142857142858,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1439,205,id09,2024-08-10,2024-08-09,S2,4,0.9120536048553756,0.9524343227195132,0.012027099290587,0.8584742857142857,0.8066571428571427,0.8175920571428572,0.0274428571428571,0.1785714285714285,0.8632620000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.6490062439222484,-1.5318121967302172e-06,-0.011854152544485191,1.0,1.0,1.0,0.0,0.0,1.0589320542453886,0.17857142857142858,0.9657142857142857,0.9657142857142857,0.0,0.0,,0.9371514285714285,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1020,145,id06,2024-08-15,2024-08-14,S3,5,0.9287371041949244,0.9089850431629808,0.0027261164221769,0.8974057142857143,0.7951771428571428,0.8290942285714284,0.0467285714285714,0.1785714285714285,0.8912345142857142,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.26758281151121055,-2.3877879138627275e-06,-0.0027106703475388515,1.0,1.0,1.0,0.0,0.0,0.45848449276966396,0.17857142857142858,0.9308571428571428,0.9308571428571428,0.0,0.0,,0.9351171428571429,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1551,221,id09,2024-09-13,2024-09-12,S2,4,0.8841649877845671,0.922945066590478,0.0082070597227701,0.8457542857142857,0.740097142857143,0.7794361714285714,0.0289285714285714,0.1785714285714285,0.8195640000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.4444573064299744,-1.9553422674408746e-06,-0.008082936406637596,1.0,1.0,1.0,0.0,0.0,0.6118901797269488,0.17857142857142858,0.9508571428571428,0.9508571428571428,0.0,0.0,,0.9345742857142856,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
695,99,id04,2024-10-20,2024-10-19,Q3,2,0.794969379005645,0.8217432734441874,0.0022755038269098,0.8957428571428572,0.850937142857143,0.8546126285714286,0.1509571428571428,0.1785714285714285,0.7832234285714286,1.0,0.0,0,23.0,21.621158313980562,4.0,1.0,0.151168330145952,-2.164793769646413e-06,-0.001996874156919465,1.0,1.0,1.0,1.0,0.0,0.4558224887471014,0.17857142857142858,0.9302857142857143,0.9302857142857143,1.0,1.0,episode_neighbor_q061,0.9343200000000002,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
377,53,id02,2024-10-10,2024-10-09,S4,6,0.8766311590978245,0.9021072348317938,0.0031995484670818,0.9049371428571428,0.7900571428571428,0.8306999428571427,0.0395571428571428,0.1785714285714285,0.8480454857142856,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.26412305288345095,-2.6212193841284653e-06,-0.0031797068539505,1.0,1.0,1.0,0.0,0.0,0.29563486801829614,0.17857142857142858,0.8514285714285714,0.8531428571428571,0.0,0.0,,0.9341742857142857,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
466,66,id03,2024-08-25,2024-08-24,S2,4,0.526553215055173,0.4799149498250854,0.0043544738546251,0.90856,0.7341371428571428,0.8061385714285714,0.0472142857142857,0.1785714285714285,0.86217,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1922186917088567,-3.661180050108007e-06,-0.004317662839187916,1.0,1.0,1.0,0.0,0.0,0.1865304446775327,0.17857142857142858,0.7394285714285714,0.7417142857142857,0.0,0.0,,0.9300942857142859,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
20,2,id01,2024-08-02,2024-08-01,S4,6,0.4013011799248306,0.357790335207552,0.0039931377581028,0.8997200000000001,0.7792171428571428,0.8234153714285715,0.0468428571428571,0.1785714285714285,0.8275347428571428,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.19029803102774154,-3.202930044517123e-06,-0.00397955982906073,1.0,1.0,1.0,0.0,0.0,0.1648598208886935,0.17857142857142858,0.7028571428571428,0.7062857142857143,0.0,0.0,,0.9276428571428571,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1136,162,id07,2024-07-24,2024-07-23,Q3,2,0.5480080654984324,0.604765518231246,0.0065655413443055,0.9641142857142858,0.6345771428571428,0.7854725142857144,0.1170428571428571,0.1785714285714285,0.83372,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2364693808535908,-1.8300853843987567e-05,-0.006522240629503193,1.0,1.0,1.0,0.0,0.0,0.29736165216129934,0.17857142857142858,0.8531428571428571,0.8548571428571429,0.0,0.0,,0.9273800000000001,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
35,5,id01,2024-08-06,2024-08-05,Q1,0,0.1250884806363739,0.0963479988481428,0.0040553539652491,0.8568685714285715,0.6886171428571428,0.7593840571428572,0.0964714285714285,0.1785714285714285,0.6987478857142857,1.0,0.0,0,20.0,21.330570287203525,4.0,1.0,-0.23347277785373455,-4.160875554438464e-06,-0.0033207582323989,1.0,1.0,1.0,1.0,0.0,0.1675932988391825,0.17857142857142858,0.7085714285714285,0.7108571428571429,1.0,1.0,episode_neighbor_q061,0.9273771428571427,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
89,12,id01,2024-08-15,2024-08-14,S3,5,0.8372632240978997,0.8071090995988844,0.0031851797663658,0.8477257142857144,0.6085171428571429,0.7160738857142859,0.0605,0.1785714285714285,0.8065995428571431,1.0,0.0,0,21.0,21.77752501423886,4.0,1.0,-0.18211962651175537,-3.4491767104507523e-06,-0.002906993499128983,1.0,1.0,1.0,1.0,0.0,0.2310712767541967,0.17857142857142858,0.7971428571428572,0.7982857142857143,1.0,1.0,seed_q061_companion,0.9243199999999999,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1502,214,id09,2024-08-21,2024-08-20,S2,4,0.7926331365803142,0.8231729173158806,0.0029491144830305,0.883702857142857,0.7187171428571428,0.7860190285714284,0.0515,0.1785714285714285,0.836496,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1981878221007475,-2.814341170893363e-06,-0.0029342002790343513,1.0,1.0,1.0,0.0,0.0,0.2338038389246269,0.17857142857142858,0.8022857142857143,0.8034285714285714,0.0,0.0,,0.9224028571428572,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
971,138,id06,2024-07-18,2024-07-17,S3,5,0.9951216136908172,0.9996862736136602,0.0037142326506797,0.8294171428571429,0.804777142857143,0.8018034857142857,0.0383,0.1785714285714285,0.8674930285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,2.7927174053603614,-1.18473429816903e-06,-0.003706974374250766,1.0,1.0,1.0,0.0,0.0,2.389923684337805,0.17857142857142858,0.9725714285714285,0.9725714285714285,0.0,0.0,,0.9218714285714287,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
384,54,id02,2024-10-12,2024-10-11,S4,6,0.8754538798678919,0.9050526737466154,0.0043292918013192,0.9016857142857142,0.6424971428571429,0.7588432571428572,0.0341857142857142,0.1785714285714285,0.8603146285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3062499220798106,-2.3034144022578705e-06,-0.004308262971358379,1.0,1.0,1.0,0.0,0.0,0.3577227860854628,0.17857142857142858,0.892,0.8937142857142857,0.0,0.0,,0.9211457142857143,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
907,129,id06,2024-07-08,2024-07-07,S2,4,0.993291558834372,0.999999,0.0067212260474213,0.8325428571428574,0.663397142857143,0.7361856571428573,0.0337285714285714,0.1785714285714285,0.8205600000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,8.705748307653971,-1.6592991212819532e-06,-0.006721138869460536,1.0,1.0,1.0,0.0,0.0,2.313016074177314,0.17857142857142858,0.972,0.972,0.0,0.0,,0.9199457142857143,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
502,71,id03,2024-09-17,2024-09-16,S3,5,0.5292676057759682,0.5689504614130705,0.003173529225227,0.9242057142857142,0.7208971428571429,0.8067097714285714,0.0553285714285714,0.1785714285714285,0.9034354285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.15818880575732855,-3.4448668054952792e-06,-0.0031214953283770414,1.0,1.0,1.0,0.0,0.0,0.14835587448199217,0.17857142857142858,0.6714285714285714,0.6817142857142857,0.0,0.0,,0.9197857142857144,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
462,66,id03,2024-08-25,2024-08-24,Q1,0,0.9886989098935578,0.9978929376656788,0.0056976127330777,0.8410285714285715,0.7341371428571428,0.7740702285714285,0.1028142857142857,0.1785714285714285,0.730296,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,1.7388160146681895,-1.8413327385680252e-06,-0.0056740140527999005,1.0,1.0,1.0,0.0,0.0,1.68917295877494,0.17857142857142858,0.9708571428571429,0.9708571428571429,0.0,0.0,,0.9192942857142858,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
921,131,id06,2024-07-10,2024-07-09,S2,4,0.8829916701436188,0.8543097895781325,0.0037298200377897,0.86828,0.6308571428571428,0.7370014285714286,0.0366999999999999,0.1785714285714285,0.816018,1.0,0.0,0,20.0,17.52959496159584,3.0,1.0,-0.2599301853930716,-2.8767822634616726e-06,-0.0036950639691605376,1.0,1.0,1.0,0.0,0.0,0.2958628776992405,0.17857142857142858,0.852,0.8537142857142858,0.0,0.0,,0.9172371428571429,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
186,26,id01,2024-09-15,2024-09-14,S2,4,0.6685569600261898,0.7225620829407688,0.0067851133755133,0.834422857142857,0.660397142857143,0.7356565142857143,0.0433,0.1785714285714285,0.765432,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.26156428871855125,-3.775341797504456e-06,-0.0067603091277107265,1.0,1.0,1.0,0.0,0.0,0.16568208708149468,0.17857142857142858,0.7045714285714286,0.7074285714285714,0.0,0.0,,0.9145628571428571,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
927,132,id06,2024-07-11,2024-07-10,S1,3,0.9088797406235304,0.8914753701973694,0.0017331219406714,0.89912,0.7058171428571429,0.7858910285714287,0.0697,0.1785714285714285,0.8322325714285715,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1914964209697936,-2.68187715625001e-06,-0.001703616313125201,1.0,1.0,1.0,0.0,0.0,0.31079963620517775,0.17857142857142858,0.8628571428571429,0.864,0.0,0.0,,0.9135228571428573,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1445,206,id09,2024-08-11,2024-08-10,S1,3,0.8593895130538292,0.896012637862829,0.006017119918278,0.8613085714285715,0.5541171428571429,0.6974203999999999,0.0339571428571428,0.1785714285714285,0.793752342857143,1.0,0.0,0,20.0,17.52959496159584,3.0,1.0,0.35127452266350495,-2.9880647027433073e-06,-0.005980833083906568,1.0,1.0,1.0,0.0,0.0,0.3646066886664514,0.17857142857142858,0.8965714285714286,0.8977142857142857,0.0,0.0,,0.9112428571428572,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
46,6,id01,2024-08-07,2024-08-06,S2,4,0.5542707137333157,0.5079000114409025,0.0043286808494996,0.8142285714285714,0.6720971428571428,0.7310633714285715,0.0538428571428571,0.1785714285714285,0.76602,1.0,0.0,0,17.0,15.930570287203523,3.0,1.0,-0.187477432001766,-2.322773919911558e-06,-0.004302799762733947,1.0,1.0,1.0,0.0,0.0,0.24382015764192277,0.17857142857142858,0.8154285714285714,0.8154285714285714,0.0,0.0,,0.9092485714285714,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
937,133,id06,2024-07-12,2024-07-11,S4,6,0.9169623290549336,0.9357196665169352,0.0024895142176649,0.9279714285714286,0.6680171428571429,0.7825090857142858,0.0832714285714285,0.1785714285714285,0.8436507428571429,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2798614083968501,-6.710776769484949e-06,-0.0024696873765104608,1.0,1.0,1.0,0.0,0.0,0.1361827791203361,0.17857142857142858,0.6462857142857142,0.6582857142857143,0.0,0.0,,0.9087285714285713,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1658,236,id10,2024-08-19,2024-08-18,S4,6,0.7306197338231385,0.7612922910500771,0.0024515867134484,0.8182571428571429,0.8643771428571428,0.8240482857142857,0.0669571428571428,0.1785714285714285,0.7757945142857142,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.16663899465168153,-1.4757465454695117e-06,-0.002438683837664951,1.0,1.0,1.0,0.0,0.0,0.2627667823580315,0.17857142857142858,0.8285714285714286,0.8302857142857143,0.0,0.0,,0.9072542857142858,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
376,53,id02,2024-10-10,2024-10-09,S3,5,0.9144707976551656,0.931054944716568,0.0018726576192111,0.8061999999999998,0.7900571428571428,0.7819445142857142,0.0514714285714285,0.1785714285714285,0.8195286857142856,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.23726677951948788,-1.184436786337625e-06,-0.0018610154020405412,1.0,1.0,1.0,0.0,0.0,0.5212838880077199,0.17857142857142858,0.9382857142857143,0.9382857142857143,0.0,0.0,,0.9028428571428573,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1746,249,id10,2024-09-27,2024-09-26,S1,3,0.3773608752980388,0.3127624333247269,0.0091155735311322,0.8831542857142858,0.5179971428571428,0.690814,0.0579857142857142,0.1785714285714285,0.8190133714285714,1.0,0.0,0,17.0,15.930570287203523,3.0,1.0,-0.2939231827999586,-2.7952532143322394e-06,-0.00906111849286485,1.0,1.0,1.0,0.0,0.0,0.35273148261315135,0.17857142857142858,0.8868571428571429,0.8891428571428571,0.0,0.0,,0.9020028571428572,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1503,214,id09,2024-08-21,2024-08-20,S3,5,0.6858424350085603,0.7225043270180118,0.0031905207224115,0.8021714285714285,0.7187171428571428,0.7471122857142856,0.0465,0.1785714285714285,0.8064082285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1771164339803433,-1.3724855711208028e-06,-0.0031741154427770714,1.0,1.0,1.0,0.0,0.0,0.28004455778825915,0.17857142857142858,0.8422857142857143,0.8434285714285714,0.0,0.0,,0.9013914285714286,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
963,137,id06,2024-07-17,2024-07-16,S2,4,0.9134919808146024,0.8900304229882968,0.0032313708368596,0.8188000000000001,0.600277142857143,0.6982935428571428,0.0407857142857142,0.1785714285714285,0.79347,1.0,0.0,0,15.0,12.2084399505488,3.0,1.0,-0.2687242024435843,-1.7241591189427524e-06,-0.00322659308870883,1.0,1.0,1.0,0.0,0.0,0.6268172553376072,0.17857142857142858,0.952,0.952,0.0,0.0,,0.9011685714285715,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1329,189,id08,2024-08-11,2024-08-10,S4,6,0.4246553606202554,0.3919782059976133,0.0022016770157088,0.7996057142857145,0.8004371428571428,0.7841337714285714,0.0776142857142857,0.1785714285714285,0.7044411428571429,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.13975771106675458,-2.3806470250232578e-06,-0.0021917550471682768,1.0,1.0,1.0,0.0,0.0,0.16725261081432208,0.17857142857142858,0.7068571428571429,0.7097142857142857,0.0,0.0,,0.8991742857142858,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1711,244,id10,2024-09-21,2024-09-20,S1,3,0.6570069758137274,0.7044112167767673,0.0051085523360339,0.9252171428571428,0.5386171428571429,0.7205381142857143,0.0719285714285714,0.1785714285714285,0.8482669714285714,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2219121507086019,-5.274159914114784e-06,-0.005075383158463533,1.0,1.0,1.0,0.0,0.0,0.16113157185949595,0.17857142857142858,0.6948571428571428,0.7,0.0,0.0,,0.8987914285714287,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
859,122,id05,2024-11-14,2024-11-13,S3,5,0.1478002888054552,0.1729544664861864,0.0024033951955714,0.744937142857143,0.6462571428571428,0.6840978857142859,0.0748714285714285,0.1785714285714285,0.712725942857143,1.0,0.0,0,25.0,25.17191757524078,4.0,1.0,0.1584252784674848,-1.5057895953407752e-06,-0.0021742030527651885,1.0,1.0,1.0,1.0,0.0,0.3845941387509766,0.17857142857142858,0.9091428571428571,0.9097142857142857,1.0,1.0,seed_q061_companion,0.89752,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1032,147,id06,2024-08-21,2024-08-20,S1,3,0.8197434756711621,0.7976209961924992,0.0016063944517614,0.7926799999999999,0.920377142857143,0.8375433714285716,0.0696714285714285,0.1785714285714285,0.7613571428571427,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.14505371953547885,-1.105255216102552e-06,-0.001599304814750817,1.0,1.0,1.0,0.0,0.0,0.3964994093128676,0.17857142857142858,0.9125714285714286,0.9131428571428571,0.0,0.0,,0.8953057142857144,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
61,8,id01,2024-08-10,2024-08-09,S3,5,0.8319663663360969,0.8089803247188759,0.001825526680081,0.8069142857142857,0.695977142857143,0.7370359428571429,0.0889571428571428,0.1785714285714285,0.7402998857142857,1.0,0.0,0,16.0,15.182109962689523,3.0,1.0,-0.15967595995242975,-3.3124642393767044e-06,-0.0018002387634287879,1.0,1.0,1.0,0.0,0.0,0.17726144488166032,0.17857142857142858,0.7211428571428572,0.7234285714285714,0.0,0.0,,0.8937457142857141,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
468,66,id03,2024-08-25,2024-08-24,S4,6,0.1090691589631718,0.0925354210128106,0.0014742532697309,0.8057142857142858,0.7341371428571428,0.7542016571428571,0.0691285714285714,0.1785714285714285,0.7550506285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1881848605189606,-1.5056521501758395e-06,-0.0014624604662128366,1.0,1.0,1.0,0.0,0.0,0.3646583484587129,0.17857142857142858,0.8971428571428571,0.8982857142857142,0.0,0.0,,0.8934485714285715,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1743,249,id10,2024-09-27,2024-09-26,Q1,0,0.5153371494238242,0.5665063514900192,0.0052617869567525,0.91884,0.5179971428571428,0.707604857142857,0.0931285714285714,0.1785714285714285,0.7574964571428573,1.0,0.0,0,17.0,15.930570287203523,3.0,1.0,0.21032318317324938,-7.367370657414985e-06,-0.005222075570371006,1.0,1.0,1.0,0.0,0.0,0.1706376688105969,0.17857142857142858,0.7114285714285714,0.7137142857142857,0.0,0.0,,0.8924314285714288,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
964,137,id06,2024-07-17,2024-07-16,S3,5,0.965694943919707,0.9745020842347952,0.0012820487980551,0.8599885714285714,0.600277142857143,0.7156199428571428,0.1068714285714285,0.1785714285714285,0.8230402285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3115195451401728,-2.833868381996585e-06,-0.0012728877921682085,1.0,1.0,1.0,0.0,0.0,0.4089797658704055,0.17857142857142858,0.9182857142857143,0.9182857142857143,0.0,0.0,,0.8912142857142857,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
