route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score,dark_cells,dark_source_cells,dark_q2_cells,dark_source_action_sum,dark_source_posterior_sum,dark_family_count_mean,dark_bad_same_mean,dark_outside_h069_cells,dark_target_indices,dark_route_score,candidate_id
r221_full_state,221,id09,2024-09-13,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.047524067530784,4.193077142857144,0.5990110204081633,0.6606972805152503,0.6699118367346939,0.398604081632653,0.5469085714285715,0.7400971428571429,0.002050145721061,0.0143510200474274,4,7,0,0,1111111,"0,1,2,3,4,5,6",0.8967391304347826,0.9402173913043478,0.5339673913043478,0.8499728260869563,7,6,1,1,-2.1770953077595703e-07,-3.110136153942243e-08,-0.014188762864608212,-0.002026966123515459,12.571428571428571,2.0,1.0,0.5367346938775509,0.5044897959183673,0.0,0.6127893877551019,0.1278698259612612,0.5714285714285714,0,0.6573123706004141,1,1,0,4.456986949925713e-06,-0.0030322713800554,1.0,0.776,1,2,0.5445017921146953,h084_dark_all_amp_c260_3bd71686
r159_nonq2_full,159,id07,2024-07-21,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.9140650144640217,3.507437142857143,0.5845728571428571,0.6191230177546777,0.6463752380952382,0.4294880952380952,0.5423295238095238,0.6217971428571429,0.0012021026770088,0.0072126160620533,3,6,1,0,1011111,"0,2,3,4,5,6",0.8600543478260869,0.8591485507246377,0.4714673913043478,0.7976313405797101,6,5,1,1,7.593837134875471e-06,1.2656395224792451e-06,-0.005209318878291809,-0.0008682198130486349,8.333333333333334,2.5,1.0,0.5733809523809522,0.4215238095238096,1.0,0.5922095238095239,0.06484510034606623,0.5,0,0.5321444746376811,1,1,0,9.425258905097472e-06,-0.0022147309776335,3.0,0.6382857142857142,1,5,0.5394695340501792,h084_dark_all_amp_c260_3bd71686
r021_nonq2_full,21,id01,2024-09-10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.8317379022791311,3.1933971428571435,0.5322328571428573,0.5339553987070587,0.5850495238095238,0.3303690476190475,0.5006895238095238,0.5158971428571428,0.0002646829072899,0.0015880974437395,5,4,2,2,1011111,"0,2,3,4,5,6",0.832427536231884,0.8591485507246377,0.6947463768115942,0.7748958333333332,6,6,1,0,-3.556092818833996e-06,-5.926821364723326e-07,-0.0015734914219022308,-0.00026224857031703847,15.666666666666666,3.0,1.0,0.46195238095238095,0.5797142857142857,0.0,0.6161366666666668,0.051169946323625724,0.6666666666666666,0,0.73096240942029,6,6,0,-3.556092818833996e-06,-0.0015734914219022308,3.0,0.46195238095238095,4,"0,2,3,4,5,6",0.9424086021505377,h084_dark_outside_h069_c240_40d2008e
r102_full_state,102,id04,2024-10-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.2793589483320682,2.3264657142857144,0.3323522448979591,0.3123813621479033,0.4050073469387754,0.456234693877551,0.4492857142857143,0.2560971428571428,0.0007373587039461,0.0051615109276229,7,6,3,1,1111111,"0,1,2,3,4,5,6",0.5665760869565217,0.9891304347826086,0.4266304347826087,0.6261050724637681,6,5,1,2,-8.551332782696599e-06,-1.2216189689566569e-06,-0.0038847653192951737,-0.0005549664741850248,4.428571428571429,2.0,0.8571428571428571,0.5872244897959183,0.4027755102040816,0.0,0.3016395918367348,0.6220608412688506,0.8333333333333334,0,0.7417617753623186,7,6,1,-8.551332782696599e-06,-0.0038847653192951737,2.0,0.5872244897959183,6,"0,1,2,3,4,5,6",0.913057347670251,h084_dark_outside_h069_c240_40d2008e
r177_s_stage,177,id07,2024-08-28,s_stage,"S1,S2,S3,S4",4,0,4,1.325107866575886,1.6029171428571432,0.4007292857142858,0.3625780520019102,0.4240742857142857,0.4394607142857143,0.4502328571428571,0.3400171428571428,0.0004154003773426,0.0016616015093705,4,4,0,0,1111,"3,4,5,6",0.5878623188405797,0.8054800724637681,0.458786231884058,0.5899501811594202,4,4,1,0,-0.00033198557834135135,-8.299639458533784e-05,0.008504583422614051,0.0021261458556535127,10.0,2.5,1.0,0.5605,0.40014285714285713,1.0,0.5207342857142857,0.1223091903576373,0.75,0,0.7260258152173913,4,4,0,-0.00033198557834135135,0.008504583422614051,2.5,0.5605,4,"3,4,5,6",0.9017491039426523,h084_dark_outside_h069_c240_40d2008e
r092_recovery_route,92,id04,2024-09-26,recovery_route,"Q1,S2,S3,S4",4,0,3,1.6861994951511148,2.399894285714286,0.5999735714285716,0.6151326530239472,0.6611800000000001,0.3105535714285714,0.5697671428571429,0.5188771428571428,0.0021517314591852,0.0086069258367411,2,3,1,1,1000111,"0,4,5,6",0.7744565217391305,0.5849184782608695,0.7377717391304348,0.7444565217391304,4,4,1,0,-2.1185919743760515e-06,-5.296479935940129e-07,-0.008565459750831362,-0.0021413649377078404,14.25,3.0,1.0,0.5426428571428571,0.38285714285714284,0.0,0.6331521428571429,0.11885435459820932,0.5,0,0.6658038949275362,4,4,0,-2.1185919743760515e-06,-0.008565459750831362,3.0,0.5426428571428571,3,"0,4,5,6",0.8986236559139785,h084_dark_outside_h069_c240_40d2008e
r107_full_state,107,id05,2024-09-29,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.234535268298943,4.534962857142858,0.647851836734694,0.6817740152091278,0.7063428571428572,0.3072571428571429,0.6663036734693879,0.582877142857143,0.0011882749156417,0.0083179244094923,3,5,2,2,1111111,"0,1,2,3,4,5,6",0.9483695652173914,0.8054800724637681,0.7427536231884058,0.8884510869565216,7,6,1,1,-1.0669184006084782e-05,-1.5241691437263974e-06,-0.008273581861958599,-0.0011819402659940855,16.0,2.5714285714285716,1.0,0.44261224489795914,0.5442448979591836,0.0,0.6781967346938774,0.10692124553429976,0.7142857142857143,0,0.8421545031055901,1,1,0,1.1424202055635468e-07,-0.0002147780912983,2.0,0.5668571428571428,1,6,0.6448996415770609,h084_dark_outside_h069_c240_40d2008e
r160_full_state,160,id07,2024-07-22,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.7996869040960042,3.5999600000000003,0.5142800000000001,0.4976001376581074,0.6008897959183673,0.319504081632653,0.5338163265306123,0.3448171428571429,0.0010999694664133,0.0076997862648932,6,6,3,1,1111111,"0,1,2,3,4,5,6",0.8197463768115942,0.9685235507246376,0.7178442028985508,0.8239719202898551,7,6,1,1,-3.739432123914612e-06,-5.342045891306589e-07,-0.007630688039111552,-0.0010900982913016502,16.285714285714285,2.7142857142857144,1.0,0.4062448979591836,0.6464489795918368,0.0,0.5926440816326529,0.08899446215837108,0.5714285714285714,0,0.7671651785714285,1,1,0,2.6992843788274386e-08,-1.733309248275194e-05,1.0,0.4702857142857143,1,5,0.6279068100358424,h084_dark_outside_h069_c240_40d2008e
r028_nonq2_full,28,id02,2024-08-27,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.0496360677245793,3.594665714285714,0.5991109523809524,0.6125744463261062,0.6747104761904762,0.2782166666666666,0.5449047619047619,0.5051371428571428,0.001502534202789,0.009015205216734,2,6,0,0,1011111,"0,2,3,4,5,6",0.8985507246376812,0.8054800724637681,0.7866847826086957,0.856526268115942,5,4,1,2,-6.0388976988900874e-06,-1.0064829498150146e-06,-0.00895926747941096,-0.0014932112465684934,11.166666666666666,2.3333333333333335,0.8333333333333334,0.39385714285714274,0.621904761904762,0.0,0.4713104761904762,0.12461240707222483,1.0,0,0.8058016304347826,2,1,0,1.9425842686661505e-07,-4.5558609044260574e-05,1.0,0.6677142857142857,2,"4,5",0.626594982078853,h084_dark_outside_h069_c240_40d2008e
r183_full_state,183,id08,2024-08-03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.064281857427559,4.139134285714286,0.5913048979591837,0.6242164641887197,0.6268979591836734,0.3266959183673469,0.5654669387755101,0.5767371428571427,0.0014236583056492,0.0099656081395446,3,7,2,0,1111111,"0,1,2,3,4,5,6",0.9030797101449276,0.9026268115942028,0.7028985507246377,0.8671784420289854,7,6,1,1,-7.677771490440278e-06,-1.0968244986343254e-06,-0.009875820888364046,-0.001410831555480578,15.428571428571429,2.7142857142857144,1.0,0.39138775510204077,0.5866938775510204,0.0,0.6598575510204082,0.0947143194515899,0.7142857142857143,0,0.8394303183229813,1,1,0,6.567541859163044e-08,-5.346330080624462e-05,1.0,0.6188571428571429,1,6,0.6230035842293907,h084_dark_outside_h069_c240_40d2008e
r087_full_state,87,id04,2024-09-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.1357044705299275,4.313694285714286,0.6162420408163266,0.6506066682703524,0.6664538775510204,0.3423938775510203,0.5491199999999999,0.6687771428571428,0.0050230159272417,0.0351611114906919,3,6,2,1,1111111,"0,1,2,3,4,5,6",0.9230072463768116,0.8591485507246377,0.6612318840579711,0.8705344202898551,7,5,1,2,3.8145537401652517e-06,5.449362485950359e-07,-0.028533116679692133,-0.004076159525670304,12.142857142857142,3.0,1.0,0.4077142857142856,0.46595918367346945,1.0,0.6233428571428572,0.09539638934302848,0.7142857142857143,0,0.6275598473084886,2,2,0,9.922832038058564e-06,-0.002965778148262,3.0,0.4952857142857143,2,"4,5",0.6215340501792114,h084_dark_outside_h069_c240_40d2008e
r129_full_state,129,id06,2024-07-08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.3510917799530366,4.794408571428572,0.6849155102040817,0.7100948315356584,0.6861942857142858,0.2878571428571428,0.6669534693877551,0.6633971428571429,0.0015864444779466,0.0111051113456264,3,7,3,0,1111111,"0,1,2,3,4,5,6",0.9678442028985508,0.9026268115942028,0.7703804347826086,0.923913043478261,7,6,1,1,-1.5592385160185107e-05,-2.227483594312158e-06,-0.011092180056085199,-0.001584597150869314,15.714285714285714,2.2857142857142856,1.0,0.36775510204081624,0.6325714285714286,0.0,0.7036404081632653,1.7202367536532968,0.7142857142857143,0,0.8951821299171842,1,1,0,5.57530358981841e-07,-0.0001058680966181,1.0,0.6617142857142857,1,0,0.6153118279569892,h084_dark_outside_h069_c240_40d2008e
r104_full_state,104,id04,2024-10-28,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.00139355753585,4.0885,0.5840714285714286,0.6329111580662709,0.6344685714285714,0.3749775510204082,0.5071469387755102,0.6518371428571429,0.0009964398111024,0.0069750786777174,3,7,3,0,1111111,"0,1,2,3,4,5,6",0.8854166666666666,0.9026268115942028,0.5887681159420289,0.8305887681159418,7,5,1,2,4.5439326029883487e-07,6.491332289983355e-08,-0.006903613680473199,-0.0009862305257818855,10.142857142857142,2.2857142857142856,1.0,0.4778367346938775,0.42612244897959173,0.0,0.6018677551020409,0.08695951726563109,0.5714285714285714,0,0.5798916278467909,2,2,0,7.440678873054303e-06,-0.0015421463511414,2.0,0.5754285714285714,2,"4,6",0.6015304659498207,h084_dark_outside_h069_c240_40d2008e
r085_full_state,85,id04,2024-09-16,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.3745121197983885,2.531517142857143,0.361645306122449,0.3910434029642299,0.4705077551020408,0.4439755102040816,0.3331983673469388,0.4877171428571429,0.0010836819302549,0.0075857735117849,5,6,2,1,1111111,"0,1,2,3,4,5,6",0.6186594202898551,0.9402173913043478,0.4483695652173913,0.6472237318840579,7,5,1,2,-2.4956515227055846e-06,-3.565216461007978e-07,-0.005497403550613678,-0.0007853433643733825,7.714285714285714,2.142857142857143,1.0,0.5229387755102041,0.44571428571428573,1.0,0.459445306122449,0.04442810082662757,0.7142857142857143,0,0.6433116589026916,2,2,0,1.8643552407848063e-07,-0.000756003667189043,1.5,0.7485714285714287,2,"5,6",0.5987060931899642,h084_dark_outside_h069_c240_40d2008e
r228_nonq2_full,228,id10,2024-08-05,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.1523746135289947,3.832494285714286,0.6387490476190477,0.6554773034689635,0.7319790476190476,0.3122857142857142,0.6113380952380952,0.5448371428571431,0.0023633177984528,0.014179906790717,3,4,3,2,1011111,"0,2,3,4,5,6",0.928894927536232,0.7373188405797102,0.7323369565217391,0.8674003623188405,6,5,1,1,-2.239105267134205e-06,-3.731842111890342e-07,-0.0139818691417195,-0.002330311523619917,16.0,2.3333333333333335,1.0,0.44552380952380943,0.646952380952381,0.0,0.6477104761904762,0.13297814299977093,0.8333333333333334,0,0.7410461956521739,1,1,0,1.7195090360664175e-06,-0.0011885415792688,1.0,0.4822857142857142,1,0,0.598516129032258,h084_dark_outside_h069_c240_40d2008e
r113_full_state,113,id05,2024-10-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.1174103878318418,4.347777142857143,0.6211110204081632,0.6814401376581074,0.6925795918367346,0.3683877551020408,0.5553183673469387,0.7425371428571428,0.001456968637309,0.0101987804611631,3,6,3,1,1111111,"0,1,2,3,4,5,6",0.9184782608695652,0.8591485507246377,0.6019021739130435,0.8558288043478262,7,6,1,1,-4.407434294715498e-06,-6.296334706736425e-07,-0.01015072530447468,-0.0014501036149249542,12.857142857142858,2.2857142857142856,1.0,0.5038367346938776,0.5915102040816327,0.0,0.6422489795918366,0.09887782736723717,0.5714285714285714,0,0.7608698887163561,1,1,0,1.100216535964749e-06,-0.0008138317108871,2.0,0.756,1,6,0.5963978494623656,h084_dark_outside_h069_c240_40d2008e
r155_s_stage,155,id07,2024-07-17,s_stage,"S1,S2,S3,S4",4,0,4,1.8463907451473145,2.5644,0.6411,0.5963737662876245,0.7102371428571429,0.2220535714285713,0.6060757142857143,0.3200571428571429,0.0013437237197057,0.005374894878823,2,4,0,0,1111,"3,4,5,6",0.8369565217391305,0.6632699275362319,0.8623188405797102,0.8025498188405799,4,3,1,1,-4.049649151440164e-06,-1.012412287860041e-06,-0.0052969516217174,-0.00132423790542935,16.0,2.5,1.0,0.29235714285714276,0.645,0.0,0.6525671428571429,0.131011551834116,0.5,0,0.7448573369565218,1,1,0,5.4182942750880696e-08,-0.0003104320233986,1.0,0.6337142857142857,1,5,0.5913906810035842,h084_dark_outside_h069_c240_40d2008e
r162_q3_s_stage,162,id07,2024-07-24,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.261787860438155,3.7220371428571433,0.7444074285714286,0.7584024855332461,0.7626285714285717,0.2611685714285714,0.7370708571428571,0.6345771428571428,0.0024011753093292,0.0120058765466462,1,4,2,1,11111,"2,3,4,5,6",0.9519927536231884,0.5849184782608695,0.8129528985507246,0.8737092391304346,5,4,1,1,-2.1962219533090184e-05,-4.392443906618037e-06,-0.011935264673430599,-0.00238705293468612,15.4,2.6,1.0,0.38268571428571424,0.6388571428571428,0.0,0.73588,0.13840063956092236,0.6,0,0.8377626811594202,1,1,0,1.165586596593958e-07,-0.0004443388602584,1.0,0.8365714285714285,1,3,0.5864874551971326,h084_dark_outside_h069_c240_40d2008e
r222_full_state,222,id09,2024-09-14,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.2116854381061537,4.481631428571428,0.6402330612244898,0.6897683009234138,0.6992669387755102,0.3685979591836734,0.5649061224489794,0.8168171428571431,0.0008060204083616,0.0056421428585313,3,6,1,1,1111111,"0,1,2,3,4,5,6",0.9447463768115942,0.8591485507246377,0.6014492753623188,0.8605027173913044,6,5,1,2,-1.125027953198619e-05,-1.6071827902837415e-06,-0.0056255061511608,-0.0008036437358801143,12.714285714285714,2.4285714285714284,0.8571428571428571,0.44355102040816324,0.4930612244897959,0.0,0.5045142857142857,0.0912539996986562,0.6666666666666666,0,0.8004800724637682,2,1,1,1.6096762447577462e-06,-0.0017289592826738,1.0,0.6797142857142857,1,"1,3",0.5843799283154122,h084_dark_outside_h069_c240_40d2008e
r003_full_state,3,id01,2024-08-03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.1685738141545507,2.0197685714285716,0.2885383673469388,0.3277250356172911,0.3822906122448979,0.7095938775510204,0.3903697959183674,0.6309314285714286,0.0004988741934136,0.0034921193538955,6,4,5,3,1111111,"0,1,2,3,4,5,6",0.4859601449275362,0.9026268115942028,0.166213768115942,0.516177536231884,7,5,1,2,-2.7504981813306027e-06,-3.9292831161865754e-07,-0.0028995649882812466,-0.0004142235697544638,5.428571428571429,1.5714285714285714,1.0,0.686734693877551,0.31314285714285717,1.0,0.39875673469387746,0.024013619574968895,0.8571428571428571,0,0.5600672877846791,2,2,0,5.960118003663435e-09,-1.1281908079710316e-05,1.5,0.6474285714285714,2,"3,4",0.5802473118279571,h084_dark_outside_h069_c240_40d2008e
r082_full_state,82,id04,2024-09-13,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.2478862948973086,2.2449285714285714,0.320704081632653,0.3367348315356585,0.4239526530612245,0.4569102040816326,0.3472620408163265,0.3783771428571428,0.0008936971178338,0.006255879824837,5,7,3,0,1111111,"0,1,2,3,4,5,6",0.541213768115942,0.9685235507246376,0.4257246376811594,0.6023278985507245,7,5,1,2,-0.00018205701968185365,-2.6008145668836235e-05,0.012481147903993373,0.0017830211291419104,6.714285714285714,2.2857142857142856,1.0,0.5779591836734693,0.3605714285714286,1.0,0.448869387755102,0.10830355642072373,0.7142857142857143,0,0.7506169125258799,2,2,0,5.616641252089633e-06,-0.0013086748042118999,1.5,0.8191428571428572,2,"4,5",0.5798172043010753,h084_dark_outside_h069_c240_40d2008e
r172_nonq2_full,172,id07,2024-08-21,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.6227613596068178,2.7994200000000005,0.4665700000000001,0.4608001606118206,0.4866114285714285,0.4820952380952381,0.49526,0.4837171428571428,0.0008979357579689,0.0053876145478139,5,6,4,0,1011111,"0,2,3,4,5,6",0.7450181159420289,0.9402173913043478,0.384963768115942,0.7217572463768116,6,5,1,1,-0.00015060046938403067,-2.5100078230671778e-05,0.0024833829028291995,0.0004138971504715333,8.5,2.5,1.0,0.6241904761904763,0.2684761904761905,1.0,0.5301057142857143,0.11208994907351043,0.6666666666666666,0,0.7644361413043478,1,1,0,8.697246169018048e-06,-0.0018995648840917,3.0,0.5554285714285714,1,5,0.5755483870967741,h084_dark_outside_h069_c240_40d2008e
r060_full_state,60,id03,2024-08-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.0998705810775786,1.9722857142857144,0.2817551020408163,0.2867813621479033,0.4338073469387755,0.4587551020408162,0.3160457142857142,0.2590971428571427,0.0004101359715443,0.0028709518008107,7,6,2,1,1111111,"0,1,2,3,4,5,6",0.4451992753623188,0.9891304347826086,0.4234601449275362,0.5273596014492754,7,5,1,2,-0.0002355451005759266,-3.364930008227523e-05,0.00875325525725813,0.0012504650367511614,4.857142857142857,1.7142857142857142,1.0,0.5540408163265306,0.43371428571428566,1.0,0.3973742857142857,0.08597381866575567,0.5714285714285714,0,0.7018232401656314,2,2,0,1.9051960397201954e-06,-0.0005430204186772586,1.0,0.7828571428571428,2,"2,3",0.5722007168458781,h084_dark_outside_h069_c240_40d2008e
r199_q3_s_stage,199,id08,2024-09-18,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5662369036314734,2.4069628571428576,0.4813925714285715,0.5127179141046747,0.5836159999999999,0.41702,0.4495622857142858,0.5206771428571428,0.0011036303149822,0.0055181515749114,3,5,0,0,11111,"2,3,4,5,6",0.7182971014492754,0.8054800724637681,0.4995471014492754,0.6961730072463769,5,4,1,1,-4.048875647503869e-06,-8.097751295007739e-07,-0.004276730033375905,-0.0008553460066751809,9.2,2.8,1.0,0.5614285714285714,0.46662857142857134,1.0,0.5543308571428572,0.05714159567511164,0.6,0,0.6755276268115941,1,1,0,2.980789008874216e-06,-0.0020969593891898,3.0,0.5657142857142857,1,4,0.571010752688172,h084_dark_outside_h069_c240_40d2008e
r094_full_state,94,id04,2024-10-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.2108798741233868,2.15744,0.3082057142857143,0.3355576886785155,0.4504848979591837,0.4842489795918367,0.3384489795918367,0.4030571428571426,0.0007805382959024,0.0054637680713174,5,6,5,1,1111111,"0,1,2,3,4,5,6",0.5190217391304348,0.9402173913043478,0.3831521739130434,0.5748822463768116,7,6,1,1,-0.00014678907751742193,-2.0969868216774562e-05,0.010157098813481204,0.0014510141162116005,6.571428571428571,2.0,1.0,0.5394285714285714,0.458204081632653,1.0,0.44864448979591837,0.09301454052799525,0.7142857142857143,0,0.7344280538302276,1,1,0,1.6060031553614753e-07,-0.0017181566380572,1.0,0.632,1,0,0.5705304659498208,h084_dark_outside_h069_c240_40d2008e
r055_nonq2_full,55,id02,2024-10-13,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.2966946877326344,4.215965714285714,0.7026609523809523,0.7085049225165826,0.733264761904762,0.2606119047619047,0.5659609523809525,0.6424371428571428,0.0010228791275833,0.0061372747654999,3,6,0,0,1011111,"0,2,3,4,5,6",0.9560688405797102,0.8591485507246377,0.8134057971014492,0.8965353260869566,6,5,1,1,6.116348851655768e-06,1.0193914752759615e-06,-0.006118135461503572,-0.0010196892435839287,14.666666666666666,2.8333333333333335,1.0,0.351,0.7014285714285714,0.0,0.7004485714285714,0.64233900645688,0.6666666666666666,0,0.6640489130434784,1,1,0,9.565274424817816e-06,-0.0021045639482246,2.0,0.7182857142857143,1,5,0.5691362007168459,h084_dark_outside_h069_c240_40d2008e
r083_q3_s_stage,83,id04,2024-09-14,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.653430994408385,2.5726,0.51452,0.5077830569618176,0.565696,0.3732342857142857,0.5366000000000001,0.4032171428571429,0.0016443993021289,0.0082219965106448,3,5,2,0,11111,"2,3,4,5,6",0.7586050724637681,0.8054800724637681,0.5942028985507246,0.747925724637681,5,4,1,1,-3.692171237794379e-06,-7.384342475588758e-07,-0.00617493012631,-0.001234986025262,12.8,3.0,1.0,0.5118857142857143,0.5310857142857143,1.0,0.5983217142857143,0.08218869358089463,0.6,0,0.7089945652173912,1,1,0,3.0197587308202657e-06,-0.0008703774032947,2.0,0.7577142857142857,1,5,0.5599103942652329,h084_dark_outside_h069_c240_40d2008e
r086_full_state,86,id04,2024-09-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.3054109576998203,2.448397142857143,0.3497710204081632,0.3664131988825972,0.4200065306122448,0.4919448979591836,0.4013608163265306,0.4614571428571428,0.0009626995101874,0.0067388965713118,6,6,2,1,1111111,"0,1,2,3,4,5,6",0.5792572463768116,0.9685235507246376,0.3740942028985507,0.6251766304347826,7,6,1,1,-0.0003298064647025569,-4.711520924322242e-05,0.012133138391727765,0.0017333054845325379,6.0,2.2857142857142856,1.0,0.6351428571428571,0.3589387755102041,1.0,0.467090612244898,0.09671796795150159,0.5714285714285714,0,0.7402086568322982,1,1,0,5.540375761989927e-06,-0.0019893828327868,2.0,0.7142857142857143,1,5,0.5568422939068101,h084_dark_outside_h069_c240_40d2008e
r012_full_state,12,id01,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.664876581855251,3.316134285714286,0.4737334693877551,0.5128687090866788,0.5266171428571429,0.465626530612245,0.4513510204081631,0.6085171428571429,0.0011816450558,0.0082715153906004,5,6,2,1,1111111,"0,1,2,3,4,5,6",0.7663043478260869,0.9402173913043478,0.4157608695652174,0.7433242753623187,7,5,1,2,-0.00011190387684935476,-1.5986268121336395e-05,-0.0006869415760262474,-9.813451086089248e-05,8.714285714285714,2.142857142857143,1.0,0.5944897959183673,0.36114285714285715,1.0,0.5192922448979593,0.0985976101648989,0.5714285714285714,0,0.7550818452380952,2,2,0,4.858213281030405e-06,-0.0014657958895764002,1.0,0.7834285714285714,1,"3,6",0.5554910394265233,h084_dark_outside_h069_c240_40d2008e
r004_full_state,4,id01,2024-08-04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.6028324915805383,3.084211428571429,0.4406016326530612,0.4658589131683115,0.5086546938775511,0.4291755102040816,0.3961151020408163,0.5410571428571428,0.0008666969719831,0.0060668788038818,5,6,4,1,1111111,"0,1,2,3,4,5,6",0.7364130434782609,0.9402173913043478,0.4723731884057971,0.7216938405797101,7,6,1,1,-0.00034254302636107104,-4.8934718051581576e-05,0.00867724336426507,0.0012396061948950102,12.285714285714286,2.7142857142857144,1.0,0.5242448979591836,0.468734693877551,1.0,0.5380326530612245,0.10759062094789633,0.7142857142857143,0,0.8037011516563146,1,1,0,6.923634784970209e-06,-0.0014140104885295,1.0,0.7897142857142857,1,3,0.548910394265233,h084_dark_outside_h069_c240_40d2008e
r221_full_state,221,id09,2024-09-13,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.047524067530784,4.193077142857144,0.5990110204081633,0.6606972805152503,0.6699118367346939,0.398604081632653,0.5469085714285715,0.7400971428571429,0.002050145721061,0.0143510200474274,4,7,0,0,1111111,"0,1,2,3,4,5,6",0.8967391304347826,0.9402173913043478,0.5339673913043478,0.8499728260869563,7,6,1,1,-2.1770953077595703e-07,-3.110136153942243e-08,-0.014188762864608212,-0.002026966123515459,12.571428571428571,2.0,1.0,0.5367346938775509,0.5044897959183673,0.0,0.6127893877551019,0.1278698259612612,0.5714285714285714,0,0.6573123706004141,1,1,0,4.456986949925713e-06,-0.0030322713800554,1.0,0.776,1,2,0.5445017921146953,h084_dark_outside_h069_c240_40d2008e
r159_nonq2_full,159,id07,2024-07-21,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.9140650144640217,3.507437142857143,0.5845728571428571,0.6191230177546777,0.6463752380952382,0.4294880952380952,0.5423295238095238,0.6217971428571429,0.0012021026770088,0.0072126160620533,3,6,1,0,1011111,"0,2,3,4,5,6",0.8600543478260869,0.8591485507246377,0.4714673913043478,0.7976313405797101,6,5,1,1,7.593837134875471e-06,1.2656395224792451e-06,-0.005209318878291809,-0.0008682198130486349,8.333333333333334,2.5,1.0,0.5733809523809522,0.4215238095238096,1.0,0.5922095238095239,0.06484510034606623,0.5,0,0.5321444746376811,1,1,0,9.425258905097472e-06,-0.0022147309776335,3.0,0.6382857142857142,1,5,0.5394695340501792,h084_dark_outside_h069_c240_40d2008e
r021_nonq2_full,21,id01,2024-09-10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.8317379022791311,3.1933971428571435,0.5322328571428573,0.5339553987070587,0.5850495238095238,0.3303690476190475,0.5006895238095238,0.5158971428571428,0.0002646829072899,0.0015880974437395,5,4,2,2,1011111,"0,2,3,4,5,6",0.832427536231884,0.8591485507246377,0.6947463768115942,0.7748958333333332,6,6,1,0,-3.556092818833996e-06,-5.926821364723326e-07,-0.0015734914219022308,-0.00026224857031703847,15.666666666666666,3.0,1.0,0.46195238095238095,0.5797142857142857,0.0,0.6161366666666668,0.051169946323625724,0.6666666666666666,0,0.73096240942029,6,6,0,-3.556092818833996e-06,-0.0015734914219022308,3.0,0.46195238095238095,4,"0,2,3,4,5,6",0.9424086021505377,h084_dark_rowvector_c240_55c821d0
