row,subject_id,sleep_date,lifelog_date,row_weight,max_vector_code,max_vector,max_vector_prob,row_vector_entropy,row_gain_to_joint_vector,row_abs_shift_vs_h018,row_score,posterior_id
73,id03,2024-09-19,2024-09-18,0.0033348026099620422,124,1111100,0.08330918258808592,3.8777162764221984,0.0010885324809049896,0.014392449420212743,0.44711999999999996,none_b0_soft_t0.00012_p2
224,id09,2024-09-19,2024-09-18,0.00400687978927245,55,0110111,0.05565477451398137,4.231988632792286,0.0005901642873720668,0.009981819550272568,0.44288,none_b0_soft_t0.00012_p2
243,id10,2024-09-20,2024-09-19,0.00398230843870015,1,0000001,0.04647248408278688,4.243028870912313,0.0004934668024174479,0.011810271222115976,0.43951999999999997,none_b0_soft_t0.00012_p2
83,id04,2024-09-14,2024-09-13,0.003818143396118948,94,1011110,0.040328434122543944,4.340720800497123,0.0010548825738276074,0.010142858360137865,0.4380799999999999,none_b0_soft_t0.00012_p2
13,id01,2024-08-17,2024-08-16,0.0036052121708361456,111,1101111,0.048757249278673954,4.275200432239597,0.0009933491685917126,0.014647205085844559,0.43704,none_b0_soft_t0.00012_p2
135,id06,2024-07-14,2024-07-13,0.003855876139942449,63,0111111,0.2574090209874,2.5912958815320715,0.0006077507950567954,0.00925185366279183,0.43639999999999995,none_b0_soft_t0.00012_p2
210,id09,2024-08-15,2024-08-14,0.004231112707053654,95,1011111,0.03924576517230123,4.437675718801798,0.0006469079717706146,0.008080857121020912,0.43223999999999996,none_b0_soft_t0.00012_p2
182,id08,2024-08-01,2024-07-31,0.0032375867876494407,111,1101111,0.03947650084505698,4.424762880288138,0.001359199527508435,0.014509727172861189,0.43064,none_b0_soft_t0.00012_p2
169,id07,2024-08-17,2024-08-16,0.0038311587912470487,18,0010010,0.04821754251348246,4.098227043292628,0.0008877014376413148,0.010303890363150077,0.43048,none_b0_soft_t0.00012_p2
97,id04,2024-10-18,2024-10-17,0.004317033460721554,127,1111111,0.08209486894338916,3.583925949303942,2.3260925945279477e-05,0.00769811758707969,0.42536,none_b0_soft_t0.00012_p2
41,id02,2024-09-09,2024-09-08,0.0038270044988927485,63,0111111,0.2401076573063815,2.9846277349364403,0.0006474525980017798,0.00916677397019818,0.42088,none_b0_soft_t0.00012_p2
93,id04,2024-09-27,2024-09-26,0.003276504498002942,126,1111110,0.07146857000307313,3.697492587804186,0.0015389842303490493,0.009675756909420121,0.41911999999999994,none_b0_soft_t0.00012_p2
242,id10,2024-09-19,2024-09-18,0.0038243161965621484,19,0010011,0.059825240865975904,4.052618632297407,0.0002776276749252769,0.01701042075654664,0.41896,none_b0_soft_t0.00012_p2
3,id01,2024-08-03,2024-08-02,0.003692581735835247,127,1111111,0.05903301110237152,4.055617752819128,0.0006403432035260884,0.01572566881039515,0.41736000000000006,none_b0_soft_t0.00012_p2
213,id09,2024-08-19,2024-08-18,0.0037695131030040475,79,1001111,0.07540449940491956,4.091471145326371,0.000621799413198105,0.01144776069467258,0.41416,none_b0_soft_t0.00012_p2
232,id10,2024-08-11,2024-08-10,0.0038529135080654486,121,1111001,0.03649403804319372,4.4633492173627705,0.0006644391227099224,0.012025657557856577,0.4132,none_b0_soft_t0.00012_p2
49,id02,2024-10-06,2024-10-05,0.0034813428597067443,127,1111111,0.2076973213562716,2.9772121123816646,0.0015867377389921777,0.005820673853406788,0.4132,none_b0_soft_t0.00012_p2
81,id04,2024-09-12,2024-09-11,0.003648196029119246,28,0011100,0.045583893669002964,4.467203151826222,0.0007824125954271859,0.015406646795267018,0.40928000000000003,none_b0_soft_t0.00012_p2
5,id01,2024-08-06,2024-08-05,0.003635875216774146,55,0110111,0.036673481642134194,4.257519317113433,0.0009508239613693229,0.013311922214074307,0.40752,none_b0_soft_t0.00012_p2
208,id09,2024-08-13,2024-08-12,0.0035847706024207454,22,0010110,0.08471017380256458,3.853616644222454,0.0007358361961210615,0.012936451845957004,0.40736000000000006,none_b0_soft_t0.00012_p2
7,id01,2024-08-09,2024-08-08,0.0037818141547939477,38,0100110,0.04709413237250415,4.291481976133343,0.0011614994895216002,0.007528294040723253,0.40728000000000003,none_b0_soft_t0.00012_p2
17,id01,2024-09-05,2024-09-04,0.003508090741256044,127,1111111,0.058398348211981026,4.156016725170867,0.0009265686941677716,0.013123953577957941,0.4072,none_b0_soft_t0.00012_p2
29,id02,2024-08-28,2024-08-27,0.004069209379632951,63,0111111,0.18209267454617972,3.1191114510183957,0.000474153113235539,0.004362769779708485,0.404,none_b0_soft_t0.00012_p2
154,id07,2024-07-16,2024-07-15,0.0035460344827400445,14,0001110,0.054164774143707024,4.156338830513278,0.0013058959613123644,0.009704560002216003,0.40232,none_b0_soft_t0.00012_p2
240,id10,2024-09-17,2024-09-16,0.004123366090945152,83,1010011,0.03638601186602984,4.350145275164074,0.0006721113981055793,0.007605918823848653,0.4016,none_b0_soft_t0.00012_p2
109,id05,2024-10-01,2024-09-30,0.0042094368077786526,112,1110000,0.08024356259854203,3.8777646758160578,0.00028287092254973355,0.007191289122815965,0.40016,none_b0_soft_t0.00012_p2
153,id07,2024-07-15,2024-07-14,0.003866891180813049,30,0011110,0.06364789451445209,4.275700154125436,0.000851956396952458,0.006676270410384718,0.39703999999999995,none_b0_soft_t0.00012_p2
215,id09,2024-09-05,2024-09-04,0.0037462062713876474,127,1111111,0.04017402260909013,4.349373474391255,0.0009225922106262623,0.010441401201050122,0.39424,none_b0_soft_t0.00012_p2
190,id08,2024-08-13,2024-08-12,0.003712981073503947,39,0100111,0.09284963266967892,3.7728611760050423,0.0006777640476899724,0.010376380177567385,0.39304,none_b0_soft_t0.00012_p2
15,id01,2024-09-03,2024-09-02,0.0036544235930708463,54,0110110,0.0593711472342522,4.110226427637118,0.0011516035017801105,0.008303918462184106,0.39088,none_b0_soft_t0.00012_p2
28,id02,2024-08-27,2024-08-26,0.003411249826736743,63,0111111,0.13493682304472088,3.514706316213479,0.001117720613321668,0.009283459062543591,0.3876,none_b0_soft_t0.00012_p2
131,id06,2024-07-10,2024-07-09,0.0036144292076823454,55,0110111,0.13184786208024588,3.3793451385206916,0.00104000505737115,0.007883088116926803,0.3852,none_b0_soft_t0.00012_p2
222,id09,2024-09-14,2024-09-13,0.003816230656713148,127,1111111,0.04769745280123036,4.37906482266011,0.000792431884849771,0.009560860800259514,0.3848,none_b0_soft_t0.00012_p2
204,id09,2024-08-09,2024-08-08,0.003709721456862047,39,0100111,0.03930840310601363,4.391599641260189,0.0006129815194996621,0.014914129399057492,0.38248,none_b0_soft_t0.00012_p2
187,id08,2024-08-09,2024-08-08,0.0034899036761880443,35,0100011,0.03521696034647707,4.5380734434075745,0.0010421304068898296,0.013258241176081344,0.37568000000000007,none_b0_soft_t0.00012_p2
177,id07,2024-08-28,2024-08-27,0.003397004870924743,31,0011111,0.05689257867247609,4.238641706885838,0.0007137961241145328,0.016907380471449095,0.374,none_b0_soft_t0.00012_p2
159,id07,2024-07-21,2024-07-20,0.0031199314222217396,30,0011110,0.05385168304129391,4.283671719680255,0.0010358244711449194,0.013345948192425214,0.37192000000000003,none_b0_soft_t0.00012_p2
45,id02,2024-10-01,2024-09-30,0.003326127740853442,127,1111111,0.14153287131208045,3.081598461867064,0.0012425429273267047,0.008002810315216134,0.3684,none_b0_soft_t0.00012_p2
231,id10,2024-08-08,2024-08-07,0.0038930031165737493,19,0010011,0.03777742058413495,4.553120874777827,0.0005994922242539122,0.009874759589736317,0.36768,none_b0_soft_t0.00012_p2
40,id02,2024-09-08,2024-09-07,0.0037473068148822473,127,1111111,0.2367851602418876,2.968143649960219,0.0007027336316134511,0.007201188477018894,0.36519999999999997,none_b0_soft_t0.00012_p2
230,id10,2024-08-07,2024-08-06,0.003700162579747447,17,0010001,0.057618890001188694,4.290737797176991,0.0007699224406098207,0.009777287935926403,0.3628,none_b0_soft_t0.00012_p2
110,id05,2024-10-02,2024-10-01,0.0038322705244292488,16,0010000,0.048549243803382276,4.146950984240808,0.0005087917516552941,0.01064182124282255,0.35832,none_b0_soft_t0.00012_p2
94,id04,2024-10-15,2024-10-14,0.0037632383901512476,63,0111111,0.03849253834333233,4.504159665186865,0.0007200701065537592,0.010251531266953409,0.35728,none_b0_soft_t0.00012_p2
88,id04,2024-09-21,2024-09-20,0.0038400782677666485,127,1111111,0.052449747659943244,4.2064624783588265,0.00023229225382101086,0.011912760497796318,0.35552,none_b0_soft_t0.00012_p2
218,id09,2024-09-09,2024-09-08,0.003069500561175839,39,0100111,0.05520161055980533,4.223585618002305,0.001101429146801114,0.011278355468302331,0.35200000000000004,none_b0_soft_t0.00012_p2
185,id08,2024-08-07,2024-08-06,0.0036878485146816468,39,0100111,0.03230473470510486,4.55805535993529,0.0005369812935000892,0.015548223546436115,0.34616,none_b0_soft_t0.00012_p2
238,id10,2024-08-23,2024-08-22,0.003627176209566746,49,0110001,0.028195650615462413,4.591347781810202,0.0007759263090550814,0.012590816774168012,0.34519999999999995,none_b0_soft_t0.00012_p2
42,id02,2024-09-10,2024-09-09,0.0031987086778814404,63,0111111,0.1140783266760514,3.6351275309843856,0.0008697640590791969,0.010479677182085503,0.33855999999999997,none_b0_soft_t0.00012_p2
8,id01,2024-08-10,2024-08-09,0.003752754848244448,47,0101111,0.04165293966919649,4.347652842965614,0.0004088395557990597,0.012812890899190235,0.33823999999999993,none_b0_soft_t0.00012_p2
4,id01,2024-08-04,2024-08-03,0.003649218442970946,127,1111111,0.054631254306091746,4.168467968975633,0.0007381011075647656,0.01021206010319994,0.33768,none_b0_soft_t0.00012_p2
44,id02,2024-09-30,2024-09-29,0.0037514488112979473,127,1111111,0.1264128834952191,3.0947784689172266,0.000541770175499469,0.008038224548142483,0.33544,none_b0_soft_t0.00012_p2
186,id08,2024-08-08,2024-08-07,0.0037609029700782478,39,0100111,0.0803194722578626,3.9390221890074817,0.0006647911406471743,0.007130549959481562,0.33231999999999995,none_b0_soft_t0.00012_p2
89,id04,2024-09-23,2024-09-22,0.003537040317478145,95,1011111,0.08135654438304055,3.833787194936373,0.0004710412138856527,0.01347663694285624,0.33104,none_b0_soft_t0.00012_p2
209,id09,2024-08-14,2024-08-13,0.0039170803571669495,6,0000110,0.06584814343774725,4.05330736935786,0.0003364638474182954,0.007243343830879477,0.32856,none_b0_soft_t0.00012_p2
80,id04,2024-09-10,2024-09-09,0.0038246570619753484,30,0011110,0.04529824370897754,4.397815207700695,0.0005198709882935677,0.009866193581677127,0.32736,none_b0_soft_t0.00012_p2
118,id05,2024-10-18,2024-10-17,0.003443258218183343,16,0010000,0.08587856311444633,3.954848026824691,0.0005407904742889309,0.012658478232735724,0.32416,none_b0_soft_t0.00012_p2
212,id09,2024-08-17,2024-08-16,0.003684471254922747,79,1001111,0.0504681652819503,4.241284238975123,0.0004719991018912977,0.012294604633162065,0.32064000000000004,none_b0_soft_t0.00012_p2
111,id05,2024-10-05,2024-10-04,0.003707674697227947,112,1110000,0.0844270380594366,3.9499334711245364,0.0003003106333864406,0.01058521812011647,0.32016,none_b0_soft_t0.00012_p2
34,id02,2024-09-02,2024-09-01,0.0034518248551632436,63,0111111,0.1690040188135925,3.448452759243264,0.0005402802430769515,0.011197088483118916,0.31712,none_b0_soft_t0.00012_p2
122,id05,2024-11-14,2024-11-13,0.0035910900026609456,48,0110000,0.05642353907911484,4.023498901772247,0.0008955042298341352,0.008659754888078334,0.31632,none_b0_soft_t0.00012_p2
85,id04,2024-09-16,2024-09-15,0.0034229100299961435,30,0011110,0.034175551948590066,4.430418881787871,0.0009127602824733667,0.011585126506758399,0.30992,none_b0_soft_t0.00012_p2
112,id05,2024-10-06,2024-10-05,0.0035192627174490446,16,0010000,0.0685705536989642,4.029975799900921,0.0005092340080856525,0.012202265620272499,0.30935999999999997,none_b0_soft_t0.00012_p2
225,id09,2024-09-20,2024-09-19,0.003232699439077441,111,1101111,0.06978265581265955,3.9404260882986755,0.0006601733460669866,0.012418552595863616,0.30728,none_b0_soft_t0.00012_p2
39,id02,2024-09-07,2024-09-06,0.003695456414778347,127,1111111,0.15589562210945995,3.406312460916457,0.00036444574586877443,0.009333031661548212,0.30656000000000005,none_b0_soft_t0.00012_p2
165,id07,2024-07-27,2024-07-26,0.0038496650360461486,14,0001110,0.05835319876704403,4.149127265978448,0.0004958738876187045,0.006927570417674274,0.30560000000000004,none_b0_soft_t0.00012_p2
179,id07,2024-08-30,2024-08-29,0.003490233268122244,78,1001110,0.031812907491455655,4.524413029140365,0.0009374946966409821,0.010583905812700642,0.30512,none_b0_soft_t0.00012_p2
136,id06,2024-07-16,2024-07-15,0.0038528026141498484,63,0111111,0.23907073834187,2.5687178549269776,0.00026175854460617354,0.00438219094997954,0.30504,none_b0_soft_t0.00012_p2
176,id07,2024-08-27,2024-08-26,0.003447801566160444,31,0011111,0.050240639857388004,4.055465665345995,0.0007308728888752011,0.01127173931932893,0.3016,none_b0_soft_t0.00012_p2
245,id10,2024-09-22,2024-09-21,0.0035813576338606457,81,1010001,0.025067433033015105,4.64719742370098,0.0010109676887063118,0.009431934382511125,0.30128000000000005,none_b0_soft_t0.00012_p2
30,id02,2024-08-29,2024-08-28,0.0035978094305151457,63,0111111,0.15226928788583233,3.5579226889345734,0.0008463390883183185,0.00381722637011125,0.29832,none_b0_soft_t0.00012_p2
36,id02,2024-09-04,2024-09-03,0.0036120709818094456,63,0111111,0.11677980783722966,3.1290851069300216,0.0007923995234309654,0.005845229243995886,0.29768,none_b0_soft_t0.00012_p2
193,id08,2024-09-07,2024-09-06,0.003632062985481346,111,1101111,0.04817751322229811,4.36734891074026,0.0008172921421591507,0.008458867373660235,0.29416,none_b0_soft_t0.00012_p2
191,id08,2024-08-14,2024-08-13,0.003883994125838449,39,0100111,0.04357049293766292,4.426667159893678,0.00030076680002832923,0.007786837645653443,0.27808,none_b0_soft_t0.00012_p2
22,id01,2024-09-11,2024-09-10,0.0036310207156772458,127,1111111,0.04833992256733934,4.134527188796525,0.0005073127657612618,0.01078501804533692,0.27648,none_b0_soft_t0.00012_p2
78,id03,2024-10-06,2024-10-05,0.0037967832945970483,124,1111100,0.12858275157804613,3.316391912393355,0.00033215960126005233,0.004932094658095568,0.27456,none_b0_soft_t0.00012_p2
184,id08,2024-08-06,2024-08-05,0.002964149087913838,47,0101111,0.04968864323137265,4.454616777305841,0.0008711179970734799,0.010390038115273987,0.27304,none_b0_soft_t0.00012_p2
199,id08,2024-09-18,2024-09-17,0.0036242461301083458,34,0100010,0.03462088236239444,4.4742039181242195,0.0007029565542486317,0.009495021423605992,0.26727999999999996,none_b0_soft_t0.00012_p2
20,id01,2024-09-09,2024-09-08,0.00318384094828504,63,0111111,0.05800690752592733,4.286888569390742,0.0005632211596271792,0.011930829573320003,0.26264,none_b0_soft_t0.00012_p2
120,id05,2024-11-08,2024-11-07,0.0037368693409995475,48,0110000,0.04651021699471217,4.318764158870738,0.0006709462252634484,0.006687070726882008,0.26208,none_b0_soft_t0.00012_p2
68,id03,2024-08-28,2024-08-27,0.0033737963751299424,122,1111010,0.09382331959263077,3.4289263470505067,0.0005533837474355763,0.009716208048117977,0.25815999999999995,none_b0_soft_t0.00012_p2
137,id06,2024-07-17,2024-07-16,0.0034902267428995443,63,0111111,0.276979499876353,2.5677497340693556,0.0006954653500232943,0.005099165552619943,0.25680000000000003,none_b0_soft_t0.00012_p2
220,id09,2024-09-11,2024-09-10,0.003701788983021147,79,1001111,0.05832706596742569,4.3411431284959665,0.00034554063308153297,0.00902179972579232,0.25536000000000003,none_b0_soft_t0.00012_p2
211,id09,2024-08-16,2024-08-15,0.003491435676804144,7,0000111,0.06396063370738547,4.204429585219284,0.0005623572597292435,0.00947699578511895,0.25176,none_b0_soft_t0.00012_p2
56,id02,2024-10-14,2024-10-13,0.003563101362906045,63,0111111,0.1603923024198641,3.2628634383704727,0.00042920394416895435,0.007826655101630735,0.23824,none_b0_soft_t0.00012_p2
161,id07,2024-07-23,2024-07-22,0.003704021823239347,14,0001110,0.055248197154504936,4.224714421109685,0.0001679034934613442,0.009102506158895638,0.23271999999999998,none_b0_soft_t0.00012_p2
60,id03,2024-08-18,2024-08-17,0.003444619526431744,122,1111010,0.1019214478119611,3.5420964451160457,0.0004012420519812924,0.00940884156139757,0.23199999999999998,none_b0_soft_t0.00012_p2
24,id01,2024-09-13,2024-09-12,0.003318189667798642,22,0010110,0.0555024702260608,4.191508197214969,0.00047350400887438297,0.011184422095918288,0.22743999999999998,none_b0_soft_t0.00012_p2
72,id03,2024-09-18,2024-09-17,0.003757028030859748,124,1111100,0.04236720598034459,4.319515904297509,0.00020686792515668882,0.008290532056861057,0.22544,none_b0_soft_t0.00012_p2
200,id08,2024-09-20,2024-09-19,0.0035984284717900457,110,1101110,0.05333771732740417,4.464528295340672,0.00036796735082084934,0.009696242773073516,0.22472,none_b0_soft_t0.00012_p2
23,id01,2024-09-12,2024-09-11,0.003717202972928247,31,0011111,0.0374912256907609,4.272471579592715,0.0004380702993097087,0.008223786025661147,0.22447999999999999,none_b0_soft_t0.00012_p2
21,id01,2024-09-10,2024-09-09,0.0038212760802869487,54,0110110,0.049190365649993656,4.2109038776431085,0.00027384369150951215,0.005982532761621311,0.22072000000000003,none_b0_soft_t0.00012_p2
189,id08,2024-08-11,2024-08-10,0.0035957645723055454,34,0100010,0.05490692783224104,4.325789243254248,0.0005365059188559325,0.007846466756456363,0.2124,none_b0_soft_t0.00012_p2
196,id08,2024-09-11,2024-09-10,0.003394939110970143,106,1101010,0.04837080510384108,4.43195189391119,0.0006229071423881548,0.009419056554939671,0.21176,none_b0_soft_t0.00012_p2
11,id01,2024-08-14,2024-08-13,0.0032326863753172406,127,1111111,0.04170942044924652,4.298408085512162,0.0004562836259160985,0.011656812138498831,0.20312,none_b0_soft_t0.00012_p2
27,id02,2024-08-26,2024-08-25,0.003517648863504345,63,0111111,0.21694724412559055,3.222892285766678,0.000331823206761244,0.005891378007136893,0.19552,none_b0_soft_t0.00012_p2
170,id07,2024-08-18,2024-08-17,0.003679821994517046,95,1011111,0.05036491099848173,4.427667107101781,0.0004768280696205559,0.005264557357112716,0.18975999999999998,none_b0_soft_t0.00012_p2
237,id10,2024-08-20,2024-08-19,0.0037238228189497473,27,0011011,0.029728732794801968,4.543447089326924,0.00034914211543930166,0.007332366320319417,0.18712000000000004,none_b0_soft_t0.00012_p2
69,id03,2024-08-29,2024-08-28,0.0033743202831908424,120,1111000,0.10087950230286047,3.800278442458492,0.00013241392781655165,0.008673443180385975,0.17968,none_b0_soft_t0.00012_p2
50,id02,2024-10-07,2024-10-06,0.003054019958457739,55,0110111,0.13108889787802977,3.6516941518676953,0.00012113485652713387,0.008575168187129532,0.16016000000000002,none_b0_soft_t0.00012_p2
37,id02,2024-09-05,2024-09-04,0.003493954270675344,63,0111111,0.08020902240091997,3.8211841508568103,0.00019650106062781995,0.0067363889422971624,0.15464,none_b0_soft_t0.00012_p2
95,id04,2024-10-16,2024-10-15,0.003391590492355943,127,1111111,0.06673403391209182,3.995480389112829,0.0005010015244890324,0.005107188339896334,0.1468,none_b0_soft_t0.00012_p2
234,id10,2024-08-17,2024-08-16,0.0035703298994360453,19,0010011,0.031155313232155802,4.493718154957348,0.00030965250212205183,0.00768664718950706,0.12616,none_b0_soft_t0.00012_p2
239,id10,2024-09-16,2024-09-15,0.003070874916786539,73,1001001,0.03752320533226069,4.41976698258439,0.0004528546713395024,0.007011809977235305,0.08504,none_b0_soft_t0.00012_p2
