cell_key,row,subject_id,target,expert,expert_family,expert_pred,selection_score,true_gain,row_episode_score,row_episode_route,expert_matches_row_episode_route,family_matches_row_episode,action_space_policy,law_name
221:Q1,221,id05,Q1,subject_prior,prior,0.6764705882352942,-0.003879733936894063,0.05220904536729715,-0.023841581869318992,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
221:Q2,221,id05,Q2,global_prior,prior,0.5681818181818182,-0.003879733936894063,0.1740973174924334,-0.023841581869318992,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
221:Q3,221,id05,Q3,global_prior,prior,0.6,-0.003879733936894063,-0.07290677080808788,-0.023841581869318992,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
221:S1,221,id05,S1,global_prior,prior,0.6886363636363636,-0.003879733936894063,0.16554649934040927,-0.023841581869318992,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
221:S2,221,id05,S2,global_prior,prior,0.6590909090909091,-0.003879733936894063,0.5674148846571372,-0.023841581869318992,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
221:S3,221,id05,S3,subject_prior,prior,0.08823529411764706,-0.003879733936894063,-1.2425064683281786,-0.023841581869318992,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
221:S4,221,id05,S4,global_prior,prior,0.5659090909090909,-0.003879733936894063,-0.2626789602557026,-0.023841581869318992,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
222:Q1,222,id05,Q1,global_prior,prior,0.49772727272727274,-0.003879733936894063,-0.21375383992400276,0.009398512224068177,global_prior,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
222:Q2,222,id05,Q2,global_prior,prior,0.5681818181818182,-0.003879733936894063,0.20139850460205455,0.009398512224068177,global_prior,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
222:Q3,222,id05,Q3,global_prior,prior,0.6,-0.003879733936894063,-0.14957841822204032,0.009398512224068177,global_prior,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
222:S1,222,id05,S1,global_prior,prior,0.6886363636363636,-0.003879733936894063,0.14375386934955664,0.009398512224068177,global_prior,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
222:S2,222,id05,S2,global_prior,prior,0.6590909090909091,-0.003879733936894063,-0.4039476174320935,0.009398512224068177,global_prior,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
222:S3,222,id05,S3,global_prior,prior,0.6704545454545454,-0.003879733936894063,-0.6480722160152756,0.009398512224068177,global_prior,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
222:S4,222,id05,S4,global_prior,prior,0.5659090909090909,-0.003879733936894063,0.15030737787757587,0.009398512224068177,global_prior,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
260:Q1,260,id06,Q1,global_prior,prior,0.5056947608200456,-0.010914428630795498,0.7851716237524313,-0.0027308985018029523,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
260:Q2,260,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,-0.4364306004097969,-0.0027308985018029523,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
260:Q3,260,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,0.21410062241288674,-0.0027308985018029523,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
260:S1,260,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.27886343168551775,-0.0027308985018029523,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
260:S2,260,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.21833813566364715,-0.0027308985018029523,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
260:S3,260,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.2216573466288972,-0.0027308985018029523,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
260:S4,260,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.21017152199461137,-0.0027308985018029523,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
261:Q1,261,id06,Q1,global_prior,prior,0.5056947608200456,-0.010914428630795498,-0.37325181820625325,-0.006464699876505718,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
261:Q2,261,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,-0.3780527007075831,-0.006464699876505718,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
261:Q3,261,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,0.26938440795982976,-0.006464699876505718,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
261:S1,261,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.20398860111295336,-0.006464699876505718,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
261:S2,261,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.23429936314617417,-0.006464699876505718,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
261:S3,261,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.2526841984051016,-0.006464699876505718,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
261:S4,261,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.17147050961479915,-0.006464699876505718,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
262:Q1,262,id06,Q1,global_prior,prior,0.5056947608200456,-0.010914428630795498,-0.39100139806525075,-0.011597436836038179,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
262:Q2,262,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,0.3129012071569802,-0.011597436836038179,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
262:Q3,262,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,0.2413605267091844,-0.011597436836038179,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
262:S1,262,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.30731108528921935,-0.011597436836038179,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
262:S2,262,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.3104940093399945,-0.011597436836038179,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
262:S3,262,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.29749090395946787,-0.011597436836038179,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
262:S4,262,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.33492217141942004,-0.011597436836038179,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
263:Q1,263,id06,Q1,global_prior,prior,0.5056947608200456,-0.010914428630795498,-0.4255824877516703,0.020338188185728148,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
263:Q2,263,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,0.4117507125219403,0.020338188185728148,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
263:Q3,263,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,0.29821632585829716,0.020338188185728148,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
263:S1,263,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.2346145002840314,0.020338188185728148,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
263:S2,263,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.3250602402451288,0.020338188185728148,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
263:S3,263,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.35427154957644225,0.020338188185728148,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
263:S4,263,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.31802550640117583,0.020338188185728148,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
264:Q1,264,id06,Q1,subject_prior,prior,0.16216216216216217,-0.010914428630795498,0.17248986235226552,0.004858125060535597,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
264:Q2,264,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,0.3777035656215252,0.004858125060535597,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
264:Q3,264,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,0.29821632585829716,0.004858125060535597,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
264:S1,264,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.26433025861534376,0.004858125060535597,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
264:S2,264,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.26547728518955077,0.004858125060535597,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
264:S3,264,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.2827772838294356,0.004858125060535597,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
264:S4,264,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.24743040461854104,0.004858125060535597,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
265:Q1,265,id06,Q1,global_prior,prior,0.5056947608200456,-0.010914428630795498,-0.35518148902336816,-0.009153069077530926,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
265:Q2,265,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,-0.29450363228548593,-0.009153069077530926,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
265:Q3,265,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,-0.14307632560609362,-0.009153069077530926,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
265:S1,265,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.24958275367545518,-0.009153069077530926,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
265:S2,265,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.18563044697540715,-0.009153069077530926,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
265:S3,265,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.2827772838294356,-0.009153069077530926,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
265:S4,265,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.2289744813119759,-0.009153069077530926,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
266:Q1,266,id06,Q1,subject_prior,prior,0.16216216216216217,-0.010914428630795498,0.17248986235226552,-0.01785358291082028,subject_prior,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
266:Q2,266,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,-0.17917897492999824,-0.01785358291082028,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
266:Q3,266,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,0.29821632585829716,-0.01785358291082028,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
266:S1,266,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.17239504278993303,-0.01785358291082028,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
266:S2,266,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.16886648117907627,-0.01785358291082028,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
266:S3,266,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.18963691955290357,-0.01785358291082028,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
266:S4,266,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.2833507847431655,-0.01785358291082028,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
267:Q1,267,id06,Q1,core_knn_blend,core_geometry,0.23061776061776063,-0.010914428630795498,0.06918286867341367,0.019744163288030574,core_knn_blend,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
267:Q2,267,id06,Q2,core_knn_blend,core_geometry,0.31980694980694985,-0.010914428630795498,-0.11387181920285694,0.019744163288030574,core_knn_blend,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
267:Q3,267,id06,Q3,core_knn_blend,core_geometry,0.46525096525096526,-0.010914428630795498,0.05685579914911276,0.019744163288030574,core_knn_blend,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
267:S1,267,id06,S1,core_knn_blend,core_geometry,0.8654054054054054,-0.010914428630795498,-0.014747504939888578,0.019744163288030574,core_knn_blend,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
267:S2,267,id06,S2,core_knn_blend,core_geometry,0.8633976833976835,-0.010914428630795498,0.07737432749309503,0.019744163288030574,core_knn_blend,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
267:S3,267,id06,S3,core_knn_blend,core_geometry,0.905984555984556,-0.010914428630795498,0.12050888677169,0.019744163288030574,core_knn_blend,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
267:S4,267,id06,S4,core_knn_blend,core_geometry,0.7545173745173746,-0.010914428630795498,0.07059510178263478,0.019744163288030574,core_knn_blend,1.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
268:Q1,268,id06,Q1,global_prior,prior,0.5056947608200456,-0.010914428630795498,-0.37325181820625325,0.004674141924242854,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
268:Q2,268,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,0.3129012071569802,0.004674141924242854,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
268:Q3,268,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,0.2413605267091844,0.004674141924242854,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
268:S1,268,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.2346145002840314,0.004674141924242854,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
268:S2,268,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.23429936314617417,0.004674141924242854,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
268:S3,268,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.2216573466288972,0.004674141924242854,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
268:S4,268,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.3008384300837991,0.004674141924242854,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
269:Q1,269,id06,Q1,global_prior,prior,0.5056947608200456,-0.010914428630795498,-0.33677860444250995,-0.0057737870288393734,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
269:Q2,269,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,0.2229499312990625,-0.0057737870288393734,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
269:Q3,269,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,0.29821632585829716,-0.0057737870288393734,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
269:S1,269,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.17239504278993303,-0.0057737870288393734,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
269:S2,269,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.21833813566364715,-0.0057737870288393734,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
269:S3,269,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.2216573466288972,-0.0057737870288393734,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
269:S4,269,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.26555187022427046,-0.0057737870288393734,subject_prior,0.0,1.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
270:Q1,270,id06,Q1,subject_prior,prior,0.16216216216216217,-0.010914428630795498,0.10208886362396338,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
270:Q2,270,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,0.44699805074369925,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
270:Q3,270,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,0.2413605267091844,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
270:S1,270,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.2194187893292932,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
270:S2,270,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.26547728518955077,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
270:S3,270,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.26784393606996626,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
270:S4,270,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.3008384300837991,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
309:Q1,309,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,0.13344838310763818,0.001294291429664772,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
309:Q2,309,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,-0.0674117610792917,0.001294291429664772,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
309:Q3,309,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,0.097594642029457,0.001294291429664772,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
309:S1,309,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,0.385170205116526,0.001294291429664772,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
309:S2,309,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,0.10694545243259901,0.001294291429664772,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
309:S3,309,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,-0.05009379054815466,0.001294291429664772,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
309:S4,309,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,-0.17481117707981553,0.001294291429664772,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
310:Q1,310,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,-0.16418218303562537,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
310:Q2,310,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.008541289316469913,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
310:Q3,310,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,0.05135769600327067,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
310:S1,310,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,-0.1381184437204264,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
310:S2,310,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,-0.12289395065074327,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
310:S3,310,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,-0.10450806125638112,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
310:S4,310,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.05877464007602362,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
311:Q1,311,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,-0.09599660660380216,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
311:Q2,311,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,-0.09452185508876743,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
311:Q3,311,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,-0.2618225540694452,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
311:S1,311,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,-0.1543727819062005,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
311:S2,311,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,-0.08773950072196707,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
311:S3,311,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,-0.10450806125638112,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
311:S4,311,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.30481872449022007,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
312:Q1,312,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,-0.14196626449227745,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
312:Q2,312,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.13097661538848582,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
312:Q3,312,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,-0.2618225540694452,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
312:S1,312,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,-0.1703671368059568,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
312:S2,312,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,0.19441331571051657,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
312:S3,312,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,0.23586762722656296,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
312:S4,312,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.3363043410637865,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
313:Q1,313,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,0.13344838310763818,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
313:Q2,313,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,-0.12091634921170968,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
313:Q3,313,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,0.25070808496256014,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
313:S1,313,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,0.5824725252468479,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
313:S2,313,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,0.149723360382521,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
313:S3,313,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,-0.06856283263973767,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
313:S4,313,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,-0.33418573403548285,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
314:Q1,314,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,0.07671675430254865,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
314:Q2,314,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.08018996162263636,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
314:Q3,314,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,-0.2618225540694452,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
314:S1,314,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,-0.1543727819062005,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
314:S2,314,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,0.2902715542644152,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_veto_family_mismatch_q70,route_tree_depth2_leaf28
