candidate_id,action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1,h100_route_basis_pred_delta,h100_action_score,h102_bad_max_pos,h102_bad_mean_pos,h102_bad_weighted_pos,h102_h088_axis_cos,h102_good_max_cos,h102_good_mean_cos,h102_good_bad_margin,h102_shadow_ratio,h102_axis_score,h105_seed_priority,term_id,term_sign,term_amp,term_role,greedy_step,objective_gain,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,h105_lagrangian
h105_signed_null_lagrange_c120_s42_74a05a1d,r146_q3_s_stage_hybrid_route,r146_q3_s_stage,146,id06,2024-08-20,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,1,0,1,-1.6409677324608074e-05,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4257382246376812,1.049812054628568,0.4067028985507246,0.9026268115942028,0.056159420289855,0,0,0,1,0,0,0,0.590551600656397,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_q3_s_stage_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316,-2.143614433604236e-05,0.7875284570160654,0.059132047413850856,0.055262329544896426,0.054611932614664085,-0.10858120593357952,0.14041730000769082,0.13982491175698553,0.08580536739302673,2.5711834522919506,0.7839384349184256,0.8801777663274506,plus__basis_tail_hybrid_a044__r146_q3_s_stage_hybrid_route,1,0.84,plus,23,0.006980728824424021,0.0,0.0,-0.006974487736972892,0.02601490300878223,0.02413274286202829,0.02601490300878223,-0.0026429185626171787,0.9573409231034691
h105_signed_null_lagrange_c120_s42_74a05a1d,r146_s14_edge_hybrid_route,r146_s14_edge,146,id06,2024-08-20,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-1.6481923358602625e-05,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.3043251811594203,0.9346762846118684,0.3220108695652174,0.46875,0.1580615942028985,0,0,0,1,0,0,0,0.5796244267433535,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_s14_edge_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316,-2.143614433604236e-05,0.773075584275249,0.005055481142697524,0.0035321237560263447,0.0035131121074922036,-0.0024090930023930317,0.0013826605112642013,0.001376827384993135,-0.002130451596228002,0.3935713052663989,0.6568700634909744,0.843676413757568,plus__basis_tail_hybrid_a044__r146_s14_edge_hybrid_route,1,0.84,plus,24,0.006979741786966587,0.0,0.0,-0.006964815180330062,0.02595680466256877,0.02407922131425866,0.02595680466256877,-0.0026623276562185868,0.9643206648904357
h105_signed_null_lagrange_c120_s42_74a05a1d,r164_q1q3_subjective_hybrid_route,r164_q1q3_subjective,164,id07,2024-07-26,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,2,0,2,-1.7022640676805662e-05,5.629280658800807e-06,1.0125790858658152e-05,1.0,1.0,1.0,0.8621571428571428,0.08647651428571415,0.5595714285714286,0.6359089085714287,0.6744735314285715,0.2576132246376811,0.7953458976446404,0.2472826086956521,0.46875,0.1616847826086956,1,0,1,0,0,0,0,0.6772865142864746,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r164_q1q3_subjective_hybrid_route,0.44,0.58,0.2595307170269341,0.3024139077022285,-0.0007205699360783641,0.7634337795584613,0.005327525766908637,0.0006514936689290482,0.000642519426416024,-0.0013250361624347394,0.010300051773482083,0.010256598227146037,0.00965753234706606,16.030699336573196,0.7311876640180006,0.903484961999227,plus__basis_tail_hybrid_a044__r164_q1q3_subjective_hybrid_route,1,0.84,plus,25,0.006960517179023351,0.0,0.0,-0.007091626618361074,0.025767113725827063,0.023909618015682445,0.025767113725827063,-0.0026816071211501376,0.971281182069459
h105_signed_null_lagrange_c120_s42_74a05a1d,r164_q3_quality_hybrid_route,r164_q3_quality,164,id07,2024-07-26,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-1.7563296022380715e-05,1.8402147752571284e-07,6.989391062992892e-07,1.0,1.0,1.0,0.8331428571428572,0.1454114285714285,0.1785714285714285,0.5973442857142858,0.5973442857142858,0.2346059782608695,0.8203553125367085,0.2631340579710144,0.1526268115942029,0.3958333333333333,0,0,1,0,0,0,0,0.6206346356720317,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r164_q3_quality_hybrid_route,0.44,0.58,0.0472139077022285,0.0472139077022285,-2.0324801920044858e-05,0.7790800434012184,0.009371404295081098,0.0023161032286859113,0.0023869435823465597,-0.005254122393292096,0.008691016902785868,0.003953161273622712,0.006304073320439308,3.6410635450287225,0.7224996435082247,0.8909261883292542,plus__basis_tail_hybrid_a044__r164_q3_quality_hybrid_route,1,0.84,plus,26,0.006944162270674181,0.0,0.0,-0.007197673428703028,0.025517603513921624,0.02368435359782049,0.025517603513921624,-0.0027008860828384215,0.9782253443401332
h105_signed_null_lagrange_c120_s42_74a05a1d,r164_q3_quality_frontier_descent,r164_q3_quality,164,id07,2024-07-26,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.7846425933766845e-05,5.7674883947772665e-08,3.2735004097404635e-07,1.0,1.0,1.0,0.8331428571428572,0.1454114285714285,0.1785714285714285,0.5973442857142858,0.5973442857142858,0.2346059782608695,0.8203553125367085,0.2631340579710144,0.1526268115942029,0.3958333333333333,0,0,1,0,0,0,0,0.6322517537037813,basis_objective_a042,basis_objective_a042__r164_q3_quality_frontier_descent,0.42,0.56,0.024727096649870065,0.024727096649870065,-9.99429133115683e-06,0.7815509212214895,0.005055481142697524,0.0035321237560263447,0.0035131121074922036,-0.0024090930023930317,0.0013826605112642013,0.001376827384993135,-0.002130451596228002,0.3935713052663989,0.6232751169076836,0.8359577482931856,plus__basis_objective_a042__r164_q3_quality_frontier_descent,1,0.84,plus,27,0.0036307649370567185,0.0,0.0,-0.0072451582650140955,0.02536525475550019,0.023546190549757606,0.02536525475550019,-0.0027109827533271283,0.9818561092771899
h105_signed_null_lagrange_c120_s42_74a05a1d,r144_q_subjective_conflict_invert,r144_q_subjective,144,id06,2024-08-14,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-1.8375008248290017e-05,1.326388282291774e-06,2.0200320326771523e-06,1.0,1.0,1.0,0.8645428571428572,0.1008794285714285,0.4182857142857142,0.7304870285714288,0.7304870285714288,0.545552536231884,1.2282623331720486,0.5321557971014492,0.5849184782608695,0.3120471014492754,0,0,1,0,0,0,0,0.6948509807362188,basis_conflict_a052,basis_conflict_a052__r144_q_subjective_conflict_invert,0.52,0.68,0.1547787814335089,0.1547787814335089,-5.602327380920598e-05,0.8026247360587969,0.0010857904589576671,0.0006384012684585816,0.0006418643710622339,-0.005470564302649466,0.008215401779787357,0.008180742891680958,0.007573537408725123,12.799260016460382,0.7799153219536373,0.9221548164369445,plus__basis_conflict_a052__r144_q_subjective_conflict_invert,1,0.84,plus,28,0.002208308284093574,0.0,0.0,-0.0072941902634710894,0.02535072041716729,0.023453747216393383,0.02535072041716729,-0.002716991843896584,0.9840644175612835
h105_broad_coeff_transport_c180_s58_7971b5d7,r164_q1q3_subjective_conflict_invert,r164_q1q3_subjective,164,id07,2024-07-26,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,2,0,2,-9.290979592630876e-06,1.0272514693902945e-05,1.6397868494738883e-05,1.0,1.0,1.0,0.8621571428571428,0.08647651428571415,0.5595714285714286,0.6359089085714287,0.6744735314285715,0.2576132246376811,0.7953458976446404,0.2472826086956521,0.46875,0.1616847826086956,1,0,1,0,0,0,0,0.6814741319566417,basis_conflict_a052,basis_conflict_a052__r164_q1q3_subjective_conflict_invert,0.52,0.68,0.3579754254297741,0.40939825455717915,-0.0009947102754284203,0.7672198881846133,0.006406430973327159,0.0004052772497575545,0.00039209910244702545,-0.0012208052232461416,0.011757912557137712,0.011708308631899958,0.011365813454690687,29.987017304404453,0.7491317577961792,0.9187509674095066,plus__basis_conflict_a052__r164_q1q3_subjective_conflict_invert,1,0.68,plus,0,0.24803018779388464,0.0,0.0,-0.00796800345314551,0.022106698038613024,0.02201343497074859,0.022106698038613024,-0.0006743602034654145,0.2482094969218199
h105_broad_coeff_transport_c180_s58_7971b5d7,r151_full_state_conflict_invert,r151_full_state,151,id06,2024-08-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,2,0,2,-2.0160895436198032e-05,4.9180910352975256e-06,7.646105603926661e-06,1.0,1.0,1.0,0.4635,0.11866702857142855,0.6911428571428572,0.48481501714285724,0.5168146514285716,0.6649864130434783,1.446434171771772,0.6526268115942029,0.9891304347826086,0.192481884057971,1,0,1,0,0,0,0,0.7056124946869105,basis_conflict_a052,basis_conflict_a052__r151_full_state_conflict_invert,0.52,0.68,0.3200673213743467,0.409495655203475,-0.0008588976257082997,0.7949095637566821,0.009371404295081098,0.0023161032286859113,0.0023869435823465597,-0.005254122393292096,0.008691016902785868,0.003953161273622712,0.006304073320439308,3.6410635450287225,0.7592315872043527,0.8738158753059384,plus__basis_conflict_a052__r151_full_state_conflict_invert,1,0.68,plus,1,0.2130782071261109,0.0,0.0,-0.006323092464325238,0.02422225653767249,0.024120068415712476,0.02422225653767249,-0.0012632510470905983,0.4612877040479308
h105_broad_coeff_transport_c180_s58_7971b5d7,r164_s14_edge_conflict_invert,r164_s14_edge,164,id07,2024-07-26,s14_edge,"S1,S4",conflict_invert,conflict,2,2,0,2,-3.2210856631882147e-06,7.958970256549165e-06,6.692304785495445e-06,1.0,1.0,1.0,0.47674285714285713,0.0625157714285713,0.966,0.3922026628571429,0.3923701142857143,0.1131793478260869,0.3593673432974166,0.0398550724637681,0.46875,0.0108695652173913,0,0,0,1,0,0,1,0.35381827326765436,basis_conflict_a052,basis_conflict_a052__r164_s14_edge_conflict_invert,0.52,0.68,0.38649982298578456,0.5407025016007013,-0.00027931332331893185,0.5667852334039977,0.00032822617500416425,2.44476473611229e-05,2.7187119768729645e-05,-0.002021425020597442,0.011845507617313436,0.011795534148689897,0.011818320497544707,435.6868999428758,0.7516471483486323,0.8661284761045985,plus__basis_conflict_a052__r164_s14_edge_conflict_invert,1,0.68,plus,2,0.06899001676876576,0.0,0.0,-0.005951032019526442,0.027652832356224597,0.02753617142494584,0.027652832356224597,-0.0014581933010156746,0.5302777208166966
h105_broad_coeff_transport_c180_s58_7971b5d7,r151_nonq2_full_positive_bridge,r151_nonq2_full,151,id06,2024-08-25,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,3,0,3,-8.756334422910651e-06,2.1871026214653848e-06,4.732239318296267e-06,0.6666666666666666,1.0,0.6666666666666666,0.309,0.31322,0.5202857142857144,0.4697910095238096,0.5168146514285716,0.5160371376811593,1.2361577409129978,0.5357789855072463,0.9685235507246376,0.139945652173913,1,0,1,0,1,0,0,0.6381933263759269,basis_nonq2_positive_a038,basis_nonq2_positive_a038__r151_nonq2_full_positive_bridge,0.38,0.52,0.2904417514183916,0.47435106421888956,-0.0005682374437785063,0.7179669868719178,0.0,0.0,0.0,-0.0014439318219446255,0.011427874801847922,0.011379663229892223,0.011427874801847922,11427874.801847922,0.809055743654403,0.8987017596290093,plus__basis_nonq2_positive_a038__r151_nonq2_full_positive_bridge,1,0.68,plus,3,0.06063725181999402,0.0,0.0,-0.005399294332825916,0.0868987002131877,0.08653209460971134,0.0868987002131877,-0.0015959584209189297,0.5909149726366906
h105_broad_coeff_transport_c180_s58_7971b5d7,r151_recovery_route_conflict_invert,r151_recovery_route,151,id06,2024-08-25,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-1.0226753017740725e-05,7.409641795192602e-07,2.103050012163615e-06,1.0,1.0,1.0,0.4616571428571429,0.2318356571428572,0.46,0.5168146514285716,0.5168146514285716,0.4887137681159419,1.227884638008257,0.5307971014492754,0.8054800724637681,0.2133152173913043,1,0,0,0,0,0,0,0.6442273504128373,basis_conflict_a052,basis_conflict_a052__r151_recovery_route_conflict_invert,0.52,0.68,0.10831198261532259,0.10831198261532259,-9.511860377958866e-05,0.7917878412649385,0.09153233545054507,0.08536764082066206,0.08442630915608787,-0.15177300835880206,0.1833560261219512,0.18258248927453494,0.09892971696586333,2.171787749375301,0.7776306514122174,0.8648952209197474,plus__basis_conflict_a052__r151_recovery_route_conflict_invert,1,0.68,plus,4,0.02370450618764386,0.0,0.0,-0.00518965994055699,0.083008404414527,0.0826582110730922,0.083008404414527,-0.001663535960525812,0.6146194788243344
h105_broad_coeff_transport_c180_s58_7971b5d7,r164_s14_edge_hybrid_route,r164_s14_edge,164,id07,2024-07-26,s14_edge,"S1,S4",hybrid_route,tail,2,2,0,2,-5.869746861920542e-06,5.550837976966103e-06,4.469994149582569e-06,1.0,1.0,1.0,0.47674285714285713,0.0625157714285713,0.966,0.3922026628571429,0.3923701142857143,0.1131793478260869,0.3593673432974166,0.0398550724637681,0.46875,0.0108695652173913,0,0,0,1,0,0,1,0.377279328884117,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r164_s14_edge_hybrid_route,0.44,0.58,0.32111178054375095,0.4500992960581902,-0.0002319130988082662,0.5820933303487023,0.004501041104754867,0.0003134185564074471,0.00034681512175089045,-6.606944923299077e-05,0.006883833393695413,0.006854792085950467,0.006537018271944523,19.84865455199312,0.6807364179608958,0.8353800541027953,plus__basis_tail_hybrid_a044__r164_s14_edge_hybrid_route,1,0.68,plus,5,0.019242431661312343,0.0,0.0,-0.0049063224817799565,0.07798312445120732,0.07765413160861852,0.07798312445120732,-0.0017209300571669117,0.6338619104856468
h105_broad_coeff_transport_c180_s58_7971b5d7,r144_q3_quality_frontier_descent,r144_q3_quality,144,id06,2024-08-14,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.0203104516023844e-05,1.8860184724129166e-06,2.7122581144961107e-06,1.0,1.0,1.0,0.8645428571428572,0.1008794285714285,0.4182857142857142,0.7304870285714288,0.7304870285714288,0.1986231884057971,0.7375129125367084,0.2105978260869565,0.1526268115942029,0.3826992753623188,0,0,1,0,0,0,0,0.6791045022426838,basis_objective_a042,basis_objective_a042__r144_q3_quality_frontier_descent,0.42,0.56,0.1843660595264805,0.1843660595264805,-6.699277164033213e-05,0.7697382972857147,0.005055481142697524,0.0035321237560263447,0.0035131121074922036,-0.0024090930023930317,0.0013826605112642013,0.001376827384993135,-0.002130451596228002,0.3935713052663989,0.6080625908406097,0.8213432745072781,plus__basis_objective_a042__r144_q3_quality_frontier_descent,1,0.68,plus,6,0.018013631622333937,0.0,0.0,-0.005969334295592462,0.0779238863305341,0.07652979493356034,0.0779238863305341,-0.0017695786951307546,0.6518755421079807
h105_broad_coeff_transport_c180_s58_7971b5d7,r151_nonq2_full_hybrid_route,r151_nonq2_full,151,id06,2024-08-25,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,3,0,3,-1.1959567464198974e-05,3.552557750309598e-06,6.083505903997256e-06,0.6666666666666666,1.0,0.6666666666666666,0.309,0.31322,0.5202857142857144,0.4697910095238096,0.5168146514285716,0.5160371376811593,1.2361577409129978,0.5357789855072463,0.9685235507246376,0.139945652173913,1,0,1,0,1,0,0,0.6557276330590539,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r151_nonq2_full_hybrid_route,0.44,0.58,0.2790641603021971,0.41380143237059214,-0.0007249665914127737,0.7236737757364793,0.0003068955040308436,2.3175453048225994e-05,2.578335623477612e-05,-0.002015789369487927,0.01184858376184251,0.01179859731567364,0.011822800405607735,459.5260651053982,0.7971170601557557,0.8887107767615612,plus__basis_tail_hybrid_a044__r151_nonq2_full_hybrid_route,1,0.68,plus,7,0.01527073820907654,0.0,0.0,-0.005712769282508234,0.09119498148685293,0.08979588937015466,0.09119498148685293,-0.0018050997428180897,0.6671462803170572
h105_broad_coeff_transport_c180_s58_7971b5d7,r144_q3_s_stage_hybrid_route,r144_q3_s_stage,144,id06,2024-08-14,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,4,0,4,-2.717871141896431e-05,1.5096797822738664e-06,2.5927275576538045e-06,0.75,1.0,0.75,0.7658428571428573,0.27018022857142854,0.3275714285714285,0.5449414085714286,0.7918176,0.6256974637681159,1.520249160593342,0.6942934782608695,0.8591485507246377,0.4202898550724637,0,0,1,1,1,0,1,0.7280099002884548,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r144_q3_s_stage_hybrid_route,0.44,0.58,0.32907692092088453,0.570737433835522,-6.333917324966606e-06,0.7658003055489078,0.062114455063916066,0.05497145644114841,0.05431502333039606,-0.11410098147427672,0.1490921769657135,0.14846319140694172,0.09477715363531744,2.744952778789013,0.7170574644691371,0.8088123199793893,plus__basis_tail_hybrid_a044__r144_q3_s_stage_hybrid_route,1,0.68,plus,8,0.018437367367341473,0.00217500129684415,0.0013343153991423333,-0.052673086794465945,0.14842681456559864,0.14622633199863136,0.1470924991664563,-0.001813835929803154,0.6855836476843987
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_full_state_counter_h088,r146_full_state,146,id06,2024-08-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-2.720838297515097e-05,1.1762308294115846e-08,5.94401777339135e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4921784420289855,1.1487463490143184,0.4759963768115942,0.9977355072463768,0.0615942028985507,0,0,0,1,0,0,0,0.6853828576558092,basis_q2_counter_a050,basis_q2_counter_a050__r146_full_state_counter_h088,0.5,0.62,0.015711517677710493,0.015711517677710493,-3.0082865840617696e-05,0.8231559912017526,0.09881098050964032,0.09289742191018603,0.09188362314704748,-0.16231873168139746,0.19084260001244951,0.19003747903394308,0.09895897686540203,2.077003402772091,0.7923071743821023,0.886291382197604,plus__basis_q2_counter_a050__r146_full_state_counter_h088,1,0.68,plus,9,0.007305563213605093,0.0022204636482174777,0.0013865485184183742,-0.05267549298794268,0.14841339658001962,0.14621318971303893,0.14702684806160124,-0.0018343157698654813,0.6928892108980038
h105_broad_coeff_transport_c180_s58_7971b5d7,r144_nonq2_full_positive_bridge,r144_nonq2_full,144,id06,2024-08-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,4,0,4,-4.2734221656327625e-05,2.25018180682878e-06,2.773014433177821e-06,0.5,1.0,0.5,0.7841214285714286,0.14695625714285712,0.5302142857142856,0.5136416542857143,0.7918176,0.6059012681159419,1.4610522351996649,0.6612318840579711,0.9402173913043478,0.3029891304347826,1,0,1,1,1,0,0,0.6252992696889557,basis_nonq2_positive_a038,basis_nonq2_positive_a038__r144_nonq2_full_positive_bridge,0.38,0.52,0.3313757332116139,0.6458758593019979,-2.690772221678188e-05,0.6672148501824734,0.00012304916725789432,6.152458362894716e-06,5.956677933836958e-06,-0.0011946966056098098,0.006405575309057712,0.006378551662029277,0.006399618631123875,1075.1798570172612,0.7002966263896746,0.8213880870797374,plus__basis_nonq2_positive_a038__r144_nonq2_full_positive_bridge,1,0.68,plus,10,0.007270472609927414,0.0,0.0,-0.025679487855243342,0.18051141629294995,0.17927173247426,0.18051141629294995,-0.0018379641061857317,0.7001596835079312
h105_broad_coeff_transport_c180_s58_7971b5d7,r164_q_subjective_counter_h088,r164_q_subjective,164,id07,2024-07-26,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,3,1,3,-2.9842693965111372e-05,1.5191634278770342e-05,1.1395804930654111e-05,1.0,0.6666666666666666,0.6666666666666666,0.7925428571428572,0.23831394285714277,0.43257142857142855,0.5453703276190476,0.6744735314285715,0.4678351449275362,1.0761569232079218,0.4266304347826087,0.5849184782608695,0.3165760869565217,1,1,1,0,0,0,0,0.5182148626535261,basis_q2_counter_a050,basis_q2_counter_a050__r164_q_subjective_counter_h088,0.5,0.62,0.32770951579354296,0.5399763283398219,-0.0005670674021301477,0.67671587605397,0.010436021674208866,0.0023835875922359404,0.0024860341454894784,-0.001510479041184006,0.002437256403383411,0.0024269741799163493,-4.877774210606742e-05,0.9803789008395281,0.6136898515785583,0.7842671441453047,plus__basis_q2_counter_a050__r164_q_subjective_counter_h088,1,0.68,plus,11,0.009520974824830275,0.0,0.0,-0.027405894027568756,0.17404799373927066,0.17215161467992024,0.17404799373927066,-0.001870600010227591,0.7096806583327615
h105_broad_coeff_transport_c180_s58_7971b5d7,r164_q_subjective_hybrid_route,r164_q_subjective,164,id07,2024-07-26,q_subjective,"Q1,Q2,Q3",hybrid_route,tail,3,3,1,3,-4.2956806855154656e-05,1.998342181723433e-06,1.3749990786238778e-05,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7925428571428572,0.23831394285714277,0.43257142857142855,0.5453703276190476,0.6744735314285715,0.4678351449275362,1.0761569232079218,0.4266304347826087,0.5849184782608695,0.3165760869565217,1,1,1,0,0,0,0,0.593327744536897,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r164_q_subjective_hybrid_route,0.44,0.58,0.34383581213973974,0.5279507619617482,-0.0007186670655992797,0.663463056586722,0.0,0.0,0.0,-0.0025178167379819295,0.02340737815180399,0.02330862781408788,0.02340737815180399,23407378.15180399,0.7653459982572478,0.8703146343767445,plus__basis_tail_hybrid_a044__r164_q_subjective_hybrid_route,1,0.68,plus,12,0.007499667281230971,0.0,0.0,-0.025962502599885005,0.17745885308105014,0.17618240681994746,0.17745885308105014,-0.0018866905230667062,0.7171803256139925
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_full_state_conflict_invert,r146_full_state,146,id06,2024-08-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-4.302597264472087e-05,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4921784420289855,1.1487463490143184,0.4759963768115942,0.9977355072463768,0.0615942028985507,0,0,0,1,0,0,0,0.5913176127984079,basis_conflict_a052,basis_conflict_a052__r146_full_state_conflict_invert,0.52,0.68,0.013462857975587465,0.013462857975587465,-2.558191160147833e-05,0.7959334894827412,0.0,0.0,0.0,-0.007967225787415294,0.02210717642388692,0.02201391133782515,0.02210717642388692,22107176.42388692,0.9282584818663224,0.9958765941002188,plus__basis_conflict_a052__r146_full_state_conflict_invert,1,0.68,plus,13,0.006683508887761369,0.0,0.0,-0.02596287307136885,0.1774158226680267,0.17613970245785412,0.1774158226680267,-0.0019052597801761978,0.7238638345017538
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_nonq2_full_conflict_invert,r146_nonq2_full,146,id06,2024-08-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,1,0,1,-4.3095135132160066e-05,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4581567028985507,1.0946783170838648,0.4420289855072464,0.9685235507246376,0.0457427536231884,0,0,0,1,0,0,0,0.5882556562766688,basis_conflict_a052,basis_conflict_a052__r146_nonq2_full_conflict_invert,0.52,0.68,0.013462857975587465,0.013462857975587465,-2.558191160147833e-05,0.7916452029339507,0.0013214033874120112,6.607016937060056e-05,6.374870229454251e-05,-0.0005814458412445474,0.011623957143349154,0.011574918345152318,0.011560208441054612,182.33743413644552,0.8367311540739516,0.9716836274636094,plus__basis_conflict_a052__r146_nonq2_full_conflict_invert,1,0.68,plus,14,0.006677579425105273,0.0,0.0,-0.025958984721773305,0.177343722255731,0.176068137180015,0.177343722255731,-0.0019238290104710556,0.7305414139268591
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_s14_edge_conflict_invert,r146_s14_edge,146,id06,2024-08-20,s14_edge,"S1,S4",conflict_invert,conflict,2,1,0,1,-4.316429431747181e-05,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.3043251811594203,0.9346762846118684,0.3220108695652174,0.46875,0.1580615942028985,0,0,0,1,0,0,0,0.574410819320147,basis_conflict_a052,basis_conflict_a052__r146_s14_edge_conflict_invert,0.52,0.68,0.013462857975587465,0.013462857975587465,-2.558191160147833e-05,0.7735082108827491,0.005327525766908637,0.0006514936689290482,0.000642519426416024,-0.0013250361624347394,0.010300051773482083,0.010256598227146037,0.00965753234706606,16.030699336573196,0.7853371509571602,0.9350650521705525,plus__basis_conflict_a052__r146_s14_edge_conflict_invert,1,0.68,plus,15,0.006671671876218088,0.0,0.0,-0.02595085063527597,0.1772426635825216,0.17596782191296856,0.1772426635825216,-0.0019423982139512809,0.7372130858030772
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_s_stage_conflict_invert,r146_s_stage,146,id06,2024-08-20,s_stage,"S1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-4.3233450200656645e-05,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4137862318840579,1.0514400022901715,0.4089673913043478,0.8054800724637681,0.0760869565217391,0,0,0,1,0,0,0,0.5842623138853644,basis_conflict_a052,basis_conflict_a052__r146_s_stage_conflict_invert,0.52,0.68,0.013462857975587465,0.013462857975587465,-2.558191160147833e-05,0.7865788217689764,0.009371404295081098,0.0023161032286859113,0.0023869435823465597,-0.005254122393292096,0.008691016902785868,0.003953161273622712,0.006304073320439308,3.6410635450287225,0.7662330376255257,0.9024320494654129,plus__basis_conflict_a052__r146_s_stage_conflict_invert,1,0.68,plus,16,0.00666579467765771,0.0,0.0,-0.025938490101794307,0.1771128006432468,0.1758389095358542,0.1771128006432468,-0.001960967390616872,0.7438788804807349
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_q3_s_stage_conflict_invert,r146_q3_s_stage,146,id06,2024-08-20,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-4.330260278171403e-05,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4257382246376812,1.049812054628568,0.4067028985507246,0.9026268115942028,0.056159420289855,0,0,0,1,0,0,0,0.5853379932331906,basis_conflict_a052,basis_conflict_a052__r146_q3_s_stage_conflict_invert,0.52,0.68,0.013462857975587465,0.013462857975587465,-2.558191160147833e-05,0.7878077923701841,0.005055481142697524,0.0035321237560263447,0.0035131121074922036,-0.0024090930023930317,0.0013826605112642013,0.001376827384993135,-0.002130451596228002,0.3935713052663989,0.668212555748002,0.8507638799433209,plus__basis_conflict_a052__r146_q3_s_stage_conflict_invert,1,0.68,plus,17,0.006659956141502388,0.0,0.0,-0.025921928532494268,0.17695432905831193,0.17568159425403693,0.17695432905831193,-0.00197953654046783,0.7505388366222373
