flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h082_action_score,candidate_id,h082_value_mode,h082_alpha
1709,244,id10,2024-09-21,2024-09-20,Q2,1,0.3904143413550871,0.3729384158234429,0.0006452478340843,0.8079028571428571,0.5386171428571429,0.4651353142857143,0.3475142857142857,0.4154285714285714,0.4002861714285713,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.0740605658472861,-4.0460730720869325e-06,-0.0006452478340843,1.0,0.0,0.0,0.0,0.0030183593595611,0.0173340975531997,0.4102857142857143,0.3005714285714285,0.3988571428571428,0.0,0.0,,0.6317342857142858,0.4415335955992665,h082_all_action_c880_a100_0e565967,source_mean,1.0
933,133,id06,2024-07-12,2024-07-11,Q3,2,0.80472747816515,0.8377792252724012,0.0036395086377247,0.7169942857142857,0.6680171428571429,0.5550700571428571,0.3258857142857143,0.4394285714285714,0.6742285714285714,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2283967317147852,-5.963993681789092e-07,-0.0036078915950425,1.0,1.0,1.0,0.0,0.0044643808830366,0.1003602376817956,0.428,0.5691428571428572,0.5851428571428572,0.0,0.0,,0.7706400000000001,0.4410880613435572,h082_all_action_c880_a100_0e565967,source_mean,1.0
1229,175,id07,2024-08-26,2024-08-25,S2,4,0.5897935646921745,0.5740938901070957,0.0005075061445953,0.6833771428571429,0.4547771428571429,0.4657790285714285,0.2556285714285714,0.4542857142857143,0.5986860000000002,1.0,0.0,0,9.0,8.20332937295176,2.0,1.0,-0.0645380196935347,-1.4640778867575343e-06,-0.0005075061445953,1.0,1.0,0.0,0.0,0.0050519169778461,0.1048796965226584,0.4394285714285714,0.5822857142857143,0.5908571428571429,0.0,0.0,,0.6894657142857143,0.4402635505917653,h082_all_action_c880_a100_0e565967,source_mean,1.0
765,109,id05,2024-10-01,2024-09-30,Q3,2,0.7333052998012481,0.7498218982802483,0.0007069649228663,0.4986857142857143,0.2486171428571428,0.3716048571428571,0.2375285714285714,0.1785714285714285,0.4306051428571427,1.0,1.0,0,12.0,9.44335428816672,3.0,1.0,0.0870802445243932,-4.239296169015789e-07,-0.0007062724278379,1.0,1.0,1.0,0.0,0.0,0.1628865691171658,0.1785714285714285,0.6965714285714286,0.7022857142857143,0.0,0.0,,0.6577628571428571,0.4399909784964161,h082_all_action_c880_a100_0e565967,source_mean,1.0
1605,229,id10,2024-08-06,2024-08-05,Q3,2,0.4700819602838068,0.4199733412817635,0.0050687598815624,0.7755428571428571,0.4097171428571429,0.3826289714285714,0.4625999999999999,0.7514285714285714,0.639502,1.0,1.0,0,13.0,12.242963903137762,3.0,1.0,-0.2031369394391574,-2.749006703063813e-06,-0.0049637439830545,1.0,1.0,1.0,0.0,0.0481792361889972,0.0174955394674174,0.7171428571428572,0.3022857142857142,0.1788571428571428,0.0,0.0,,0.6751885714285714,0.4397366694449075,h082_all_action_c880_a100_0e565967,source_mean,1.0
984,140,id06,2024-07-21,2024-07-20,S2,4,0.9999673286286056,0.999999,2.8185373741363716e-05,0.4184857142857143,0.846017142857143,0.613983142857143,0.0966714285714285,0.1785714285714285,0.509664,1.0,1.0,0,20.0,17.07462788718024,3.0,1.0,3.45611554137352,-4.059036420586955e-09,-2.8175065718635148e-05,1.0,1.0,1.0,0.0,0.0,8.075019709133773,0.1785714285714285,0.9902857142857144,0.9902857142857144,0.0,0.0,,0.72318,0.4393657542923821,h082_all_action_c880_a100_0e565967,source_mean,1.0
1530,218,id09,2024-09-09,2024-09-08,S2,4,0.7684703891784465,0.770646216252052,1.3333361782885689e-05,0.3479657142857143,0.4294971428571429,0.3790537714285715,0.2168428571428571,0.1785714285714285,0.33915,1.0,1.0,0,19.0,16.192323443285442,3.0,1.0,0.0126733401782667,-1.0257409446430995e-07,-1.3208050158766315e-05,1.0,1.0,1.0,0.0,0.0,0.0889383917290137,0.1785714285714285,0.5428571428571428,0.5697142857142857,0.0,0.0,,0.5793571428571429,0.4393305550925154,h082_all_action_c880_a100_0e565967,source_mean,1.0
282,40,id02,2024-09-08,2024-09-07,Q3,2,0.7816288034012104,0.7513325912751435,0.0026055262788147,0.9227142857142856,0.5563771428571428,0.4351545428571426,0.5954285714285714,0.8514285714285714,0.7716334285714286,1.0,1.0,0,14.0,13.439530590522722,2.0,1.0,-0.1730964257172631,-9.788797485654274e-06,-0.0025813465380644,1.0,0.0,1.0,0.0,0.0617166519227687,0.019554408243913,0.7548571428571429,0.3188571428571428,0.1788571428571428,0.0,0.0,,0.6842371428571429,0.43903027171195197,h082_all_action_c880_a100_0e565967,source_mean,1.0
1033,147,id06,2024-08-21,2024-08-20,S2,4,0.99997013173659,0.999999,2.5471883614386965e-05,0.4107885714285714,0.920377142857143,0.6458121714285716,0.0984142857142857,0.1785714285714285,0.500934,1.0,1.0,0,19.0,16.10663576316056,3.0,1.0,3.361484981859884,-4.676064194761354e-09,-2.5458495268896992e-05,1.0,1.0,1.0,0.0,0.0,7.9293484624075266,0.1785714285714285,0.988,0.988,0.0,0.0,,0.7236657142857142,0.4352393865644274,h082_all_action_c880_a100_0e565967,source_mean,1.0
522,74,id03,2024-09-21,2024-09-20,S2,4,0.4725705118678682,0.4484023118066135,0.0011742743098905,0.607217142857143,0.5048371428571429,0.3787689714285715,0.3320285714285714,0.7205714285714285,0.5895660000000001,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.0997141117503747,-4.768894964906487e-07,-0.0011693963835922,1.0,1.0,1.0,0.0,0.0237019455650028,0.152129396942053,0.6074285714285714,0.6777142857142857,0.6434285714285715,0.0,0.0,,0.6705828571428571,0.4352323787297883,h082_all_action_c880_a100_0e565967,source_mean,1.0
627,89,id04,2024-09-23,2024-09-22,S2,4,0.7034925629297821,0.713371150614996,0.0002354547242137,0.4756628571428571,0.7767571428571429,0.6116338857142858,0.1632714285714285,0.1785714285714285,0.44628,1.0,0.0,0,11.0,10.284829374648162,3.0,1.0,0.0492363939072586,-2.747839482617175e-07,-0.0002343792776379,1.0,1.0,1.0,0.0,0.0,0.1115724211103587,0.1785714285714285,0.5988571428571429,0.6137142857142858,0.0,0.0,,0.7365742857142856,0.43442889814969166,h082_all_action_c880_a100_0e565967,source_mean,1.0
922,131,id06,2024-07-10,2024-07-09,S3,5,0.9517175149417152,0.9525254260160768,7.140230427277183e-06,0.6055771428571429,0.6308571428571428,0.4523262857142857,0.3883142857142857,0.5068571428571429,0.5358219428571428,1.0,1.0,0,17.0,15.930570287203524,3.0,1.0,0.0183161561984894,-5.406116341825545e-07,-7.07226516752854e-06,1.0,1.0,1.0,0.0,0.0247173225823237,0.0392205336700178,0.6131428571428571,0.4125714285714286,0.3994285714285714,0.0,0.0,,0.6222742857142858,0.4340502017002834,h082_all_action_c880_a100_0e565967,source_mean,1.0
123,17,id01,2024-09-05,2024-09-04,S2,4,0.7084335074084024,0.7202345281272128,0.0003398582409546,0.3979314285714286,0.3673371428571429,0.3784354857142858,0.1839571428571428,0.1785714285714285,0.39006,1.0,1.0,0,14.0,13.353275091994398,3.0,1.0,0.0579959112771673,-1.4210481656229237e-07,-0.0003325600541602,1.0,1.0,1.0,0.0,0.0,0.3528505615913361,0.1785714285714285,0.8874285714285715,0.8897142857142857,0.0,0.0,,0.64586,0.43332914819136525,h082_all_action_c880_a100_0e565967,source_mean,1.0
179,25,id01,2024-09-14,2024-09-13,S2,4,0.6409082270461411,0.6496734586041758,0.0001675248584502,0.3600399999999999,0.4345771428571429,0.3911442857142858,0.1841,0.1785714285714285,0.360054,1.0,1.0,0,18.0,16.426765752978643,3.0,1.0,0.0392862402409881,-1.083936195633616e-07,-0.0001668276636953,1.0,1.0,1.0,0.0,0.0,0.1539144060457405,0.1785714285714285,0.6805714285714286,0.6902857142857143,0.0,0.0,,0.6215,0.43326509751625275,h082_all_action_c880_a100_0e565967,source_mean,1.0
764,109,id05,2024-10-01,2024-09-30,Q2,1,0.5531945834262941,0.5381982424299929,0.0004540224715801,0.6418057142857144,0.2486171428571428,0.2006817714285715,0.4948285714285714,0.5251428571428571,0.2883744,1.0,1.0,0,7.0,6.79628242381912,1.0,1.0,-0.0671708223444612,-3.963406722342122e-06,-0.0004434458678886,0.0,0.0,1.0,0.0,0.0169109048364481,0.0372105539456484,0.564,0.4011428571428571,0.412,0.0,0.0,,0.4763114285714285,0.43267606601100184,h082_all_action_c880_a100_0e565967,source_mean,1.0
1510,215,id09,2024-09-05,2024-09-04,S3,5,0.6928523094003044,0.6709901863872912,0.0011088227169414,0.7766571428571428,0.4037371428571428,0.407906,0.3424857142857143,0.7325714285714285,0.7206932571428573,0.0,1.0,0,17.0,15.930570287203524,3.0,1.0,-0.103651097343045,-1.8571133051551788e-06,-0.0011035230940578,1.0,1.0,1.0,0.0,0.0248111549937744,0.0916240613266243,0.6148571428571429,0.5508571428571428,0.5228571428571429,0.0,0.0,,0.6607142857142859,0.43232287381230206,h082_all_action_c880_a100_0e565967,source_mean,1.0
1527,218,id09,2024-09-09,2024-09-08,Q2,1,0.5060109546025708,0.4673406824952987,0.0029923424758266,0.6474285714285715,0.4294971428571429,0.2992247999999999,0.3980285714285714,0.4668571428571428,0.3346405714285714,1.0,1.0,0,14.0,13.439530590522722,2.0,1.0,-0.1610110858694648,-2.0054343238022516e-06,-0.0029584713408396,1.0,0.0,1.0,0.0,0.0058999433324101,0.0686645160392833,0.448,0.4937142857142857,0.5125714285714286,0.0,0.0,,0.5915685714285717,0.432080353392232,h082_all_action_c880_a100_0e565967,source_mean,1.0
1721,245,id10,2024-09-22,2024-09-21,S4,6,0.6129855221073262,0.5956133759079186,0.0006327147599696,0.5872857142857143,0.7474171428571429,0.5462357142857144,0.2646,0.5045714285714286,0.5620724571428573,1.0,0.0,0,20.0,17.52496284820544,3.0,1.0,-0.0738574318547895,-3.194257336608171e-07,-0.0006283312104439,1.0,1.0,1.0,0.0,0.0081542154455613,0.1442131599822501,0.4777142857142857,0.6645714285714286,0.6577142857142857,0.0,0.0,,0.7244914285714287,0.4306770795132522,h082_all_action_c880_a100_0e565967,source_mean,1.0
609,87,id04,2024-09-20,2024-09-19,Q1,0,0.7495555822307489,0.7470093878340767,1.722909980217402e-05,0.4864571428571428,0.668777142857143,0.436061942857143,0.4427999999999999,0.5205714285714286,0.4330886857142857,1.0,1.0,0,17.0,18.2281922738216,4.0,1.0,-0.0103227428438032,-5.180680498482657e-08,-1.359439276852522e-05,1.0,1.0,1.0,1.0,0.013818449492155,0.1000078956243484,0.5337142857142857,0.568,0.5605714285714286,1.0,1.0,episode_neighbor_q061,0.6066199999999999,0.42974056342723793,h082_all_action_c880_a100_0e565967,source_mean,1.0
1719,245,id10,2024-09-22,2024-09-21,S2,4,0.3312501477367486,0.3485951609946107,0.0006732918541787,0.588017142857143,0.7474171428571429,0.653789542857143,0.1333857142857143,0.1785714285714285,0.5798040000000001,0.0,0.0,0,20.0,17.52496284820544,3.0,1.0,0.0785915753577056,-3.029575129167461e-07,-0.0006686106821493,1.0,1.0,1.0,0.0,0.0,0.280001884705763,0.1785714285714285,0.8417142857142857,0.8428571428571429,0.0,0.0,,0.7592942857142856,0.42955325220870144,h082_all_action_c880_a100_0e565967,source_mean,1.0
40,5,id01,2024-08-06,2024-08-05,S3,5,0.789998902831536,0.7686165806451899,0.0013454180836122,0.6481257142857144,0.6886171428571428,0.5528241142857142,0.2126571428571428,0.448,0.6464818285714288,1.0,0.0,0,9.0,11.02603417774264,3.0,1.0,-0.0736308559166424,-4.123658560273961e-07,-0.0008853544511278,1.0,1.0,0.0,1.0,0.0047269999050729,0.0865481861072869,0.4342857142857143,0.5371428571428571,0.5514285714285714,1.0,1.0,episode_neighbor_q061,0.7418742857142857,0.42902903817302884,h082_all_action_c880_a100_0e565967,source_mean,1.0
1438,205,id09,2024-08-10,2024-08-09,S1,3,0.999966985574648,0.999999,2.8517993227208515e-05,0.4048514285714286,0.8066571428571427,0.5885797142857143,0.1074714285714285,0.1785714285714285,0.4896641142857142,1.0,1.0,0,19.0,16.10663576316056,3.0,1.0,3.3608528576576058,-3.744298378340519e-09,-2.835039425607743e-05,1.0,1.0,1.0,0.0,0.0,8.089021029784115,0.1785714285714285,0.9914285714285714,0.9914285714285714,0.0,0.0,,0.7145514285714285,0.4288035005834306,h082_all_action_c880_a100_0e565967,source_mean,1.0
1237,176,id07,2024-08-27,2024-08-26,S3,5,0.783555224987654,0.7893146698770379,9.843170944978664e-05,0.5533485714285714,0.2976571428571429,0.1673550285714286,0.4977142857142858,0.7302857142857143,0.4883883428571428,1.0,1.0,0,14.0,15.84396805423552,4.0,1.0,0.0237516856771194,-4.8849126640416e-07,-7.338884207440488e-05,1.0,1.0,1.0,1.0,0.05340819414265,0.0,0.7268571428571429,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.5043914285714286,0.4281378229704951,h082_all_action_c880_a100_0e565967,source_mean,1.0
1355,193,id08,2024-09-07,2024-09-06,S2,4,0.6424380529855016,0.6527935563452327,0.0002344397177029,0.4487714285714286,0.4034171428571428,0.4194974285714286,0.1523,0.1785714285714285,0.4281359999999999,1.0,1.0,0,12.0,11.4387525411744,3.0,1.0,0.0452671459989847,-2.2757147727060178e-07,-0.0002328414026196,1.0,1.0,1.0,0.0,0.0,0.1033209454995026,0.1785714285714285,0.5771428571428572,0.5982857142857143,0.0,0.0,,0.6550942857142856,0.4270953825637606,h082_all_action_c880_a100_0e565967,source_mean,1.0
447,63,id03,2024-08-21,2024-08-20,S4,6,0.0678640620088381,0.0566271670483914,0.0010538316843659,0.6245200000000001,0.5162771428571429,0.5616153714285714,0.1082714285714285,0.1785714285714285,0.6066377142857143,1.0,0.0,0,8.0,7.454869048437761,2.0,1.0,-0.1930006762020699,-5.185555223018595e-07,-0.0010538316843659,1.0,1.0,0.0,0.0,0.0,0.6751571987950507,0.1785714285714285,0.9565714285714284,0.9565714285714284,0.0,0.0,,0.7702457142857143,0.4269790765127522,h082_all_action_c880_a100_0e565967,source_mean,1.0
1718,245,id10,2024-09-22,2024-09-21,S1,3,0.5054099706764238,0.5130512322436833,0.0001168088569729,0.4684628571428571,0.7474171428571429,0.5926738857142857,0.2184142857142857,0.1785714285714285,0.4582189714285714,1.0,1.0,0,20.0,17.52496284820544,3.0,1.0,0.0310804391285015,-1.0202624859716847e-07,-0.0001160041106761,1.0,1.0,1.0,0.0,0.0,0.0884301009471342,0.1785714285714285,0.5411428571428571,0.5674285714285714,0.0,0.0,,0.7015,0.4264341456909485,h082_all_action_c880_a100_0e565967,source_mean,1.0
1029,147,id06,2024-08-21,2024-08-20,Q1,0,0.1262579302233636,0.1134197682944174,0.0007698852791474,0.8100971428571427,0.920377142857143,0.8437724,0.1219571428571428,0.1785714285714285,0.6834022857142857,0.0,0.0,0,7.0,6.690561435404001,2.0,1.0,-0.1235631409793425,-1.4851391022408516e-06,-0.000768840776118,1.0,0.0,1.0,0.0,0.0,0.2330524450599813,0.1785714285714285,0.8005714285714286,0.8017142857142857,0.0,0.0,,0.8119542857142857,0.42618878479746625,h082_all_action_c880_a100_0e565967,source_mean,1.0
388,55,id02,2024-10-13,2024-10-12,S1,3,0.9999760576985588,0.999999,1.976691779077213e-05,0.3554857142857142,0.6424371428571428,0.4854158285714284,0.1178428571428571,0.1785714285714285,0.4318272,1.0,1.0,0,17.0,14.1407741288828,3.0,1.0,3.175669771785893,-6.9826386195872566e-09,-1.976691779077213e-05,1.0,1.0,1.0,0.0,0.0,7.45239928749012,0.1785714285714285,0.9834285714285714,0.9834285714285714,0.0,0.0,,0.6742028571428572,0.42614067677946327,h082_all_action_c880_a100_0e565967,source_mean,1.0
513,73,id03,2024-09-19,2024-09-18,Q3,2,0.7790607121524888,0.7558508393074755,0.0015277509416526,0.7247314285714286,0.4600771428571428,0.3994872571428571,0.4769428571428571,0.7725714285714286,0.6354957142857143,1.0,1.0,0,15.0,14.22163405484032,3.0,1.0,-0.1319140205236184,-1.1516912777037772e-06,-0.0015114249677283,1.0,1.0,1.0,0.0,0.0286626652608076,0.1293131352829015,0.636,0.6348571428571429,0.5937142857142857,0.0,0.0,,0.6766857142857144,0.4251753692282048,h082_all_action_c880_a100_0e565967,source_mean,1.0
970,138,id06,2024-07-18,2024-07-17,S2,4,0.9601512571487648,0.9604442362285844,1.124376325184473e-06,0.3555714285714285,0.804777142857143,0.5613673714285714,0.1990142857142857,0.1785714285714285,0.415212,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.0078078043520364,-7.982520835100628e-10,-1.1168610992618453e-06,1.0,1.0,1.0,0.0,0.0,0.2503056875463409,0.1785714285714285,0.8228571428571428,0.8234285714285714,0.0,0.0,,0.6550714285714285,0.4218584430738456,h082_all_action_c880_a100_0e565967,source_mean,1.0
137,19,id01,2024-09-08,2024-09-07,S2,4,0.6171953440673071,0.6226801443858518,6.378083395197631e-05,0.2658057142857143,0.5559771428571428,0.4025262285714286,0.2174714285714285,0.1785714285714285,0.294084,1.0,1.0,0,19.0,16.192323443285442,3.0,1.0,0.0233316755339478,-3.224842090442571e-08,-6.264628248284469e-05,1.0,1.0,1.0,0.0,0.0,0.2265982452091863,0.1785714285714285,0.7897142857142857,0.7908571428571428,0.0,0.0,,0.6081571428571428,0.42157103517252875,h082_all_action_c880_a100_0e565967,source_mean,1.0
603,86,id04,2024-09-19,2024-09-18,Q2,1,0.5136220809207379,0.5103783274356518,2.1057169547256116e-05,0.0915485714285714,0.4614571428571429,0.0064321714285714,0.5747428571428571,0.5291428571428571,0.0663896,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.3864000000000002,-0.0003296010682318,0.0173457368374626,0.0,0.0,0.0,1.0,0.0128451887561979,0.0032710812823229,0.524,0.1971428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.2901628571428571,0.4199095315885981,h082_all_action_c880_a100_0e565967,source_mean,1.0
133,19,id01,2024-09-08,2024-09-07,Q1,0,0.7315851909902511,0.7666496613762859,0.0032243347167049,0.6728457142857143,0.5559771428571428,0.5038789142857143,0.2689714285714285,0.4011428571428571,0.5418116571428573,1.0,0.0,0,11.0,10.63242396069456,2.0,1.0,0.1955245152161475,-1.6676911499452967e-06,-0.0032031072687548,1.0,0.0,1.0,0.0,0.0043336063827334,0.0725597134167632,0.4268571428571429,0.5051428571428571,0.5245714285714286,0.0,0.0,,0.7347057142857145,0.4193800233372228,h082_all_action_c880_a100_0e565967,source_mean,1.0
1282,183,id08,2024-08-03,2024-08-02,Q2,1,0.5684646071040607,0.6116117690307511,0.0038302919757134,0.5734171428571428,0.5767371428571428,0.3469883428571427,0.3863999999999999,0.5148571428571429,0.3224992,1.0,1.0,0,17.0,15.930570287203524,3.0,1.0,0.1844756530087182,-8.636456931002104e-07,-0.0037941178422274,1.0,1.0,1.0,0.0,0.0136291629664729,0.1430026928861274,0.5325714285714286,0.6622857142857143,0.6468571428571429,0.0,0.0,,0.6229142857142856,0.4173715885980997,h082_all_action_c880_a100_0e565967,source_mean,1.0
564,80,id04,2024-09-10,2024-09-09,S2,4,0.6442108847113729,0.6604088877866383,0.0005764048518219,0.4926342857142857,0.1379771428571428,0.2132530857142857,0.2913428571428571,0.4862857142857142,0.4441319999999999,1.0,1.0,0,9.0,11.905027126290696,3.0,1.0,0.0476795221242534,-3.479972643013238e-07,-0.0004671955656345,1.0,1.0,0.0,1.0,0.0071078434615433,0.0731192812163074,0.4622857142857143,0.5068571428571429,0.5211428571428571,1.0,1.0,seed_q061_companion,0.5708114285714285,0.4168289714952492,h082_all_action_c880_a100_0e565967,source_mean,1.0
766,109,id05,2024-10-01,2024-09-30,S1,3,0.1835054750871709,0.179092625655368,6.539299799163123e-05,0.3436171428571429,0.2486171428571428,0.2923852,0.2085,0.1785714285714285,0.3332427428571428,1.0,1.0,0,12.0,9.44335428816672,3.0,1.0,-0.0300332849886209,-1.1321879417753149e-07,-6.53283896567748e-05,1.0,1.0,1.0,0.0,0.0,0.2284004194901795,0.1785714285714285,0.7925714285714286,0.7948571428571428,0.0,0.0,,0.5720257142857144,0.41644894815802636,h082_all_action_c880_a100_0e565967,source_mean,1.0
1720,245,id10,2024-09-22,2024-09-21,S3,5,0.3878395114897054,0.4238914194043982,0.0027090600586648,0.72008,0.7474171428571429,0.4547482285714286,0.3905142857142857,0.832,0.7216498285714288,1.0,1.0,0,20.0,17.52496284820544,3.0,1.0,0.1520515516882068,-1.0310624148420744e-06,-0.0026902169689464,1.0,1.0,1.0,0.0,0.0752589774133873,0.0814201649792925,0.7782857142857142,0.5262857142857142,0.3771428571428571,0.0,0.0,,0.7222685714285715,0.41604844140690106,h082_all_action_c880_a100_0e565967,source_mean,1.0
1276,182,id08,2024-08-01,2024-07-31,Q3,2,0.2159714847666818,0.200364405183202,0.0007323348895762,0.6590685714285714,0.4368771428571428,0.3428639999999999,0.4540571428571429,0.7685714285714286,0.5677797142857143,1.0,1.0,0,15.0,14.02289449490896,3.0,1.0,-0.0959463250829216,-8.221340995075886e-07,-0.0007278385031426,1.0,1.0,1.0,0.0,0.0350245328085056,0.1688591148562316,0.6685714285714286,0.7091428571428572,0.6542857142857142,0.0,0.0,,0.6374114285714286,0.4155604467411235,h082_all_action_c880_a100_0e565967,source_mean,1.0
1121,160,id07,2024-07-22,2024-07-21,Q2,1,0.3362689188055247,0.2924433165406068,0.004404769228217,0.5500171428571429,0.3448171428571429,0.3475813142857142,0.2572714285714286,0.1785714285714285,0.3222937142857142,0.0,1.0,0,19.0,17.03114565244288,3.0,1.0,-0.2099528477498342,-6.200489363301194e-07,-0.0043665108646012,1.0,1.0,1.0,0.0,0.0,0.3542907728862246,0.1785714285714285,0.8891428571428571,0.8914285714285715,0.0,0.0,,0.6113285714285713,0.41536208034672445,h082_all_action_c880_a100_0e565967,source_mean,1.0
216,30,id02,2024-08-29,2024-08-28,S4,6,0.633093864093695,0.6202189338840922,0.0003551094831024,0.4825714285714285,0.4711771428571429,0.4011895428571428,0.2763714285714285,0.3685714285714285,0.4799945142857142,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.0553323433757541,-1.1854842394938676e-07,-0.0003532286206435,1.0,1.0,1.0,0.0,0.000119877920984,0.1111593456017008,0.3685714285714285,0.5982857142857143,0.6131428571428571,0.0,0.0,,0.6341714285714287,0.41247595265877646,h082_all_action_c880_a100_0e565967,source_mean,1.0
1071,153,id07,2024-07-15,2024-07-14,Q1,0,0.414726237976352,0.398360965398197,0.0005539207628646,0.5213771428571429,0.5406571428571428,0.5219317142857143,0.2370428571428571,0.1785714285714285,0.4685533714285714,1.0,0.0,0,13.0,10.30374906099064,3.0,1.0,-0.0675160023571166,-2.043211910088447e-07,-0.0005537898346483,1.0,1.0,1.0,0.0,0.0,0.2098071809735254,0.1785714285714285,0.7714285714285715,0.7725714285714286,0.0,0.0,,0.7155628571428571,0.4122357059509918,h082_all_action_c880_a100_0e565967,source_mean,1.0
45,6,id01,2024-08-07,2024-08-06,S1,3,0.7886821487526844,0.7926121495174145,4.654829577233066e-05,0.6280742857142857,0.6720971428571428,0.4436789714285714,0.4250571428571428,0.5611428571428572,0.5284998857142857,1.0,1.0,0,14.0,13.26758741186952,3.0,1.0,0.0236925765211775,-8.928622112052703e-07,-4.6274711469528024e-05,1.0,1.0,1.0,0.0,0.032791844304683,0.0063532934611472,0.66,0.2182857142857142,0.1788571428571428,0.0,0.0,,0.6238114285714286,0.412137662943824,h082_all_action_c880_a100_0e565967,source_mean,1.0
1470,210,id09,2024-08-15,2024-08-14,Q1,0,0.4982965299843203,0.5222392809836007,0.0011468376824341,0.6683028571428571,0.4842771428571429,0.4319970285714284,0.3087714285714286,0.5582857142857143,0.5201627428571429,1.0,0.0,0,9.0,8.71790140987456,2.0,1.0,0.0996553043450771,-1.5984213349907746e-06,-0.0011403315271231,1.0,0.0,1.0,0.0,0.0200615135629914,0.1071095178524409,0.5885714285714285,0.5868571428571429,0.5634285714285714,0.0,0.0,,0.6742542857142857,0.41213606267711284,h082_all_action_c880_a100_0e565967,source_mean,1.0
1571,224,id09,2024-09-19,2024-09-18,S1,3,0.34474666938798,0.3314179525318859,0.0003956979698263,0.5607485714285714,0.4825571428571429,0.5122400571428571,0.1654999999999999,0.1785714285714285,0.5405825142857142,0.0,0.0,0,19.0,16.10663576316056,3.0,1.0,-0.0594619274970576,-2.1429337161780298e-07,-0.0003937858316153,1.0,1.0,1.0,0.0,0.0,0.3414360885438029,0.1785714285714285,0.8817142857142857,0.8828571428571429,0.0,0.0,,0.6851057142857143,0.41191637939656617,h082_all_action_c880_a100_0e565967,source_mean,1.0
575,82,id04,2024-09-13,2024-09-12,Q2,1,0.5649988488464768,0.5626622123852888,1.11029170785093e-05,0.0704857142857142,0.3783771428571428,-0.0544365142857143,0.5900857142857143,0.564,0.0422839999999999,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3864,-0.0001851612182732,0.0176402802498252,0.0,0.0,0.0,1.0,0.0132567239490025,0.0072120055585992,0.528,0.228,0.1788571428571428,1.0,1.0,seed_hardtail,0.26682,0.4113840373395566,h082_all_action_c880_a100_0e565967,source_mean,1.0
659,94,id04,2024-10-15,2024-10-14,Q2,1,0.5578470739828967,0.5676107400669541,0.0001935531578244,0.0808285714285713,0.4030571428571428,-0.0195293714285714,0.5910857142857144,0.4714285714285714,0.0793210285714285,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.3864000000000001,-0.00014459556844,0.01426126966738,0.0,0.0,0.0,1.0,0.0126111075512879,0.0077709158686256,0.5217142857142857,0.2342857142857143,0.1788571428571428,1.0,1.0,seed_hardtail,0.2757685714285714,0.41118711785297557,h082_all_action_c880_a100_0e565967,source_mean,1.0
144,20,id01,2024-09-09,2024-09-08,S2,4,0.6753635006783996,0.706082356860875,0.0021897995586508,0.5902628571428571,0.4668571428571428,0.2770061428571427,0.4769714285714286,0.9205714285714286,0.544548,1.0,1.0,0,18.0,15.700760090900722,3.0,1.0,0.1491072327739813,-7.717156707450087e-07,-0.0021794830691655,1.0,1.0,1.0,0.0,0.060840121797856,0.3104042610919983,0.752,0.8622857142857143,0.8217142857142857,0.0,0.0,,0.6383714285714285,0.4108196232705451,h082_all_action_c880_a100_0e565967,source_mean,1.0
1406,200,id08,2024-09-20,2024-09-19,S4,6,0.4943586336637796,0.4771018039558384,0.0005959453342603,0.5242342857142858,0.5066371428571429,0.2997524,0.4048285714285714,0.6731428571428572,0.4762350857142857,1.0,1.0,0,17.0,18.44269526573654,4.0,1.0,-0.0592947457193654,-3.0936802768129154e-07,-0.0005403171251419,1.0,1.0,1.0,1.0,0.0568853602791855,0.0028395776495206,0.7405714285714285,0.192,0.1788571428571428,1.0,1.0,seed_q061_companion,0.5803285714285715,0.41033091515252557,h082_all_action_c880_a100_0e565967,source_mean,1.0
