flat_idx,row,target,target_idx,cell_key,direction,source_families,source_family_count,source_records,mean_health,max_health,mean_local_score,max_abs_proposed_step,mean_abs_proposed_step,bad_tangent_value,bad_tangent_abs,bad_tangent_abs_rank,anti_tangent_direction,proposed_is_anti_bad,proposed_is_bad_aligned,action_health,anti_bad_score,orthogonal_score,selection_score,released_direction,released_logit_step,config
1489,212,S3,5,212:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.5318168041661051,0.6070551129779838,0.31750848629414363,0.4665095229620401,0.34923676863755243,-0.0016934300735539894,0.0016934300735539894,0.6169064748201439,1,True,False,0.6082095214611558,0.5951206704745169,0.5415734331343675,0.5951206704745169,1,0.3405628290118493,anti_bad_tangent_pressure
1442,206,Q1,0,206:Q1,-1,public_loss_tomography,1,1,0.45826200607902734,0.45826200607902734,0.1702127659574468,0.5682027141746866,0.5682027141746866,0.002919458141756058,0.002919458141756058,0.8381294964028777,-1,True,False,0.38061404716486746,0.5943051259623028,0.2869536651315828,0.5943051259623028,-1,-0.3511745917075793,anti_bad_tangent_pressure
174,24,S4,6,24:S4,-1,public_loss_tomography,1,1,0.6135328267477204,0.6135328267477204,0.3404255319148936,0.5772205359072673,0.5772205359072673,0.002251126374069004,0.002251126374069004,0.7661870503597122,-1,True,False,0.4910966550676029,0.5932940889709011,0.37862739329147427,0.5932940889709011,-1,-0.3672186826068335,anti_bad_tangent_pressure
530,75,S3,5,75:S3,1,"listener_dropout,route_toxicity_fusion",2,2,0.3371022223112777,0.38668749999999996,0.0598863636363636,0.3855456695655455,0.2408020906659183,-0.0023061982660152035,0.0023061982660152035,0.7715827338129496,1,True,False,0.41529773185518953,0.5924189392186344,0.35971979117304576,0.5924189392186344,1,0.34024525806283834,anti_bad_tangent_pressure
1295,185,Q1,0,185:Q1,-1,public_loss_tomography,1,1,0.5430629179331308,0.5430629179331308,0.32978723404255317,0.7430920261705206,0.7430920261705206,0.002151634377886786,0.002151634377886786,0.7589928057553957,-1,True,False,0.4489475122104602,0.591832195009105,0.35996237658770674,0.591832195009105,-1,-0.3481977069719552,anti_bad_tangent_pressure
909,129,S4,6,129:S4,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.5020460841976871,0.5163090961761299,0.3406939518666263,0.5368177578959871,0.35636055951354956,0.0016086223687107196,0.0016086223687107196,0.60431654676259,-1,True,False,0.5624633080605482,0.5900616687029967,0.5279245579023593,0.5900616687029967,-1,-0.3207083376873599,anti_bad_tangent_pressure
397,56,S3,5,56:S3,1,public_loss_tomography,1,1,0.8622340425531915,0.8622340425531915,0.8297872340425532,0.8,0.8,-0.0014278165312500172,0.0014278165312500172,0.5503597122302158,1,True,False,0.6940667644900954,0.5844596317897992,0.5937141281662858,0.5844596317897992,1,0.3323061420269507,anti_bad_tangent_pressure
1530,218,S2,4,218:S2,1,public_loss_tomography,1,1,0.7341720364741642,0.7341720364741642,0.6914893617021277,0.8,0.8,-0.0015995943156913472,0.0015995943156913472,0.5971223021582733,1,True,False,0.6031950562834085,0.5814615966573945,0.5213151471967029,0.5814615966573945,1,0.3295870132069169,anti_bad_tangent_pressure
41,5,S4,6,5:S4,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.5401598871169631,0.5948143105446118,0.4158205949386594,0.5498537445139413,0.4207278723100781,-0.0012642733192152445,0.0012642733192152445,0.5269784172661871,1,True,False,0.6174357638716725,0.5709178610683898,0.5811470898399879,0.5709178610683898,1,0.2999088838258993,anti_bad_tangent_pressure
1550,221,S1,3,221:S1,-1,public_loss_tomography,1,1,0.6686480243161095,0.6686480243161095,0.44680851063829785,0.7259518129550369,0.7259518129550369,0.0017069418136694738,0.0017069418136694738,0.6546762589928058,-1,True,False,0.5358294271040772,0.5626389128712057,0.43986346368398715,0.5626389128712057,-1,-0.3349657477211188,anti_bad_tangent_pressure
1525,217,S4,6,217:S4,-1,public_loss_tomography,1,1,0.7313379939209728,0.7313379939209728,0.5851063829787234,0.8,0.8,0.0014327666218531862,0.0014327666218531862,0.5539568345323741,-1,True,False,0.5887853541557491,0.5567074556012183,0.5074500045424858,0.5567074556012183,-1,-0.30502328154673625,anti_bad_tangent_pressure
1458,208,Q3,2,208:Q3,1,public_loss_tomography,1,1,0.5660954407294833,0.5660954407294833,0.20212765957446807,0.3532500310162367,0.3532500310162367,-0.0020677214041856413,0.0020677214041856413,0.7014388489208633,1,True,False,0.4469872264961744,0.5188298295216329,0.35133618946212447,0.5188298295216329,1,0.3245189013790539,anti_bad_tangent_pressure
1521,217,Q3,2,217:Q3,1,public_loss_tomography,1,1,0.6036082066869302,0.6036082066869302,0.3617021276595745,0.6423441620962518,0.6423441620962518,-0.0015052155349139678,0.0015052155349139678,0.5827338129496403,1,True,False,0.4878935669217064,0.5095120841263189,0.4209820020566446,0.5095120841263189,1,0.2891344565491303,anti_bad_tangent_pressure
916,130,S4,6,130:S4,-1,public_loss_tomography,1,1,0.6000021276595744,0.6000021276595744,0.425531914893617,0.8,0.8,0.0011659189646679694,0.0011659189646679694,0.49640287769784175,-1,True,False,0.49346161555392515,0.5023909095121321,0.4526375151676634,0.5023909095121321,-1,-0.2543483865943196,anti_bad_tangent_pressure
1430,204,Q3,2,204:Q3,1,public_loss_tomography,1,1,0.7468085106382979,0.7468085106382979,0.5,0.5125889027623167,0.5125889027623167,-0.0013175503671852382,0.0013175503671852382,0.5467625899280576,1,True,False,0.5875454878943507,0.5011829177069204,0.4948701759238244,0.5011829177069204,1,0.30130739956823976,anti_bad_tangent_pressure
1448,206,S4,6,206:S4,-1,public_loss_tomography,1,1,0.6767805471124619,0.6767805471124619,0.46808510638297873,0.7519039838391655,0.7519039838391655,0.0011284999916055323,0.0011284999916055323,0.4892086330935252,-1,True,False,0.5430994818153233,0.49042248155180324,0.48286942077392603,0.49042248155180324,-1,-0.263455988357705,anti_bad_tangent_pressure
1073,153,Q3,2,153:Q3,-1,public_loss_tomography,1,1,0.4692431610942249,0.4692431610942249,0.1595744680851064,0.4384562966744655,0.4384562966744655,0.001503340578789609,0.001503340578789609,0.579136690647482,-1,True,False,0.3857065213290012,0.44813860989670473,0.3444706433704143,0.44813860989670473,-1,-0.2580373200251244,anti_bad_tangent_pressure
1291,184,S1,3,184:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,7,0.7150512462548253,0.8345002896871379,0.699890000558352,0.8,0.5085230044613291,-0.00028216090177315354,0.00028216090177315354,0.06115107913669065,1,True,False,0.8238733509442264,0.4728818838362019,0.8493955060602413,0.8493955060602413,1,0.3826687132045389,orthogonal_private_residual
1292,184,S2,4,184:S2,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,8,0.7243947708372876,0.8345002896871379,0.7290249706730646,0.8,0.6707446031607895,0.0005594284904034765,0.0005594284904034765,0.1672661870503597,-1,False,True,0.8335630538006165,0.5265302524345522,0.8349752467943996,0.8349752467943996,1,0.3453897518904664,orthogonal_private_residual
767,109,S2,4,109:S2,-1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,11,0.7459772389231273,0.8302090816917729,0.6580657983770815,0.8,0.7272510872423344,0.0007742129789876412,0.0007742129789876412,0.33093525179856115,-1,True,False,0.8303202267428932,0.6041834119375263,0.7861877410770399,0.7861877410770399,-1,-0.2827074096968957,orthogonal_private_residual
1278,182,S2,4,182:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,7,0.84221493325816,0.8861977838933951,0.8238722219393312,0.5694697308981828,0.47352943535079123,0.0008232723693944632,0.0008232723693944632,0.381294964028777,-1,False,True,0.8558555679442407,0.5729197624478555,0.7833904236642555,0.7833904236642555,1,0.26874205201313306,orthogonal_private_residual
715,102,Q2,1,102:Q2,-1,public_loss_tomography,1,1,0.9648936170212765,0.9648936170212765,1.0,0.8,0.8,0.00021551792341401678,0.00021551792341401678,0.04316546762589928,-1,True,False,0.7740348495964784,0.3633974582095146,0.7677168619792355,0.7677168619792355,-1,-0.3741649150994686,orthogonal_private_residual
936,133,S3,5,133:S3,1,public_loss_tomography,1,1,0.9726063829787233,0.9726063829787233,0.9468085106382979,0.8,0.8,0.00020874083196516525,0.00020874083196516525,0.039568345323741004,-1,False,True,0.7721252751283931,0.36113615865341475,0.7591573778218804,0.7591573778218804,1,0.37487188311859676,orthogonal_private_residual
612,87,S1,3,87:S1,-1,public_loss_tomography,1,1,0.9837765957446807,0.9837765957446807,0.9787234042553191,0.8,0.8,0.0005497101105928823,0.0005497101105928823,0.1510791366906475,-1,True,False,0.782433785766691,0.41754772148825325,0.7442671313807354,0.7442671313807354,-1,-0.3376309334571961,orthogonal_private_residual
122,17,S1,3,17:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.6049919825894591,0.6442187137891078,0.5858346001694296,0.8,0.5393889587754783,-0.0006892624179022163,0.0006892624179022163,0.2823741007194245,1,True,False,0.7117826423954706,0.5476835358022625,0.7331576654883597,0.7331576654883597,1,0.27382807154865774,orthogonal_private_residual
1404,200,S2,4,200:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,5,0.6775635487483526,0.7305431633835457,0.6685321043725687,0.5602516980610964,0.4395874324080465,-0.000656896354207217,0.000656896354207217,0.25539568345323743,1,True,False,0.7330592341363877,0.47551892740884605,0.7322034597047369,0.7322034597047369,1,0.28806418586041127,orthogonal_private_residual
37,5,Q3,2,5:Q3,1,public_loss_tomography,1,1,0.8704787234042553,0.8704787234042553,0.9148936170212766,0.8,0.8,-0.00010876174220620455,0.00010876174220620455,0.017985611510791366,1,True,False,0.7090614453411591,0.3331185740827734,0.7310511111756229,0.7310511111756229,1,0.3628043448381426,orthogonal_private_residual
1403,200,S1,3,200:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.6520019878411648,0.7305431633835457,0.616599697955804,0.8,0.5005801579853324,-0.0008385037179635339,0.0008385037179635339,0.40827338129496404,1,True,False,0.7568934571392085,0.620746218606768,0.7302309978948055,0.7302309978948055,1,0.2395930632511077,orthogonal_private_residual
1644,234,S4,6,234:S4,-1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.46764290443898243,0.667966565349544,0.3198332281373498,0.8,0.7011775490027802,-0.00032920547884625426,0.00032920547884625426,0.09172661870503597,1,False,True,0.6581949071202732,0.4411681785583007,0.7089612884853055,0.7089612884853055,-1,-0.3230293111342376,orthogonal_private_residual
1139,162,S3,5,162:S3,-1,public_loss_tomography,1,1,0.8180851063829787,0.8180851063829787,0.8085106382978723,0.8,0.8,-0.00019966385089116584,0.00019966385089116584,0.03597122302158273,1,False,True,0.6659071900220103,0.32966847611859157,0.6910851277070786,0.6910851277070786,-1,-0.3433964050945597,orthogonal_private_residual
1309,187,Q1,0,187:Q1,-1,public_loss_tomography,1,1,0.8904255319148937,0.8904255319148937,0.7872340425531915,0.8,0.8,0.0003324847217731486,0.0003324847217731486,0.10431654676258993,-1,True,False,0.7053114453411593,0.37350742300363676,0.6899827735053337,0.6899827735053337,-1,-0.3324719998733222,orthogonal_private_residual
1488,212,S2,4,212:S2,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,5,0.5061246627675765,0.6070551129779838,0.2531484718206147,0.2049836574124535,0.11932017615336128,-0.0004694173286054337,0.0004694173286054337,0.1366906474820144,1,True,False,0.6305237037890699,0.37741676854196166,0.6762243116779632,0.6762243116779632,1,0.3008784908309373,orthogonal_private_residual
787,112,S1,3,112:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,4,0.4524223336815679,0.5669264437689969,0.3695876324065195,0.8,0.6296569831710154,-0.0005605912810569909,0.0005605912810569909,0.18884892086330934,1,True,False,0.6120286731934972,0.4748603380947746,0.6752419437657711,0.6752419437657711,1,0.27971219085483007,orthogonal_private_residual
164,23,S1,3,23:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,4,0.4266450914931699,0.5901727846621463,0.1838719211748657,0.5260352035114939,0.27985104242077785,-0.00040225674517437623,0.00040225674517437623,0.12050359712230216,1,True,False,0.5924404772857849,0.3865698878449317,0.6519445949923346,0.6519445949923346,1,0.2952393631037403,orthogonal_private_residual
922,131,S3,5,131:S3,1,public_loss_tomography,1,1,0.7598565349544073,0.7598565349544073,0.723404255319149,0.8,0.8,-0.0005252797780094572,0.0005252797780094572,0.1474820143884892,1,True,False,0.6219218526359921,0.3708777615066216,0.6335821838799155,0.6335821838799155,1,0.295145875193934,orthogonal_private_residual
60,8,S2,4,8:S2,1,public_loss_tomography,1,1,0.7962356792144027,0.7962356792144027,0.6170212765957447,0.6106241140096573,0.6106241140096573,0.0003961784621515839,0.0003961784621515839,0.11151079136690648,-1,False,True,0.6302557988599808,0.3188761138817373,0.628141512687474,0.628141512687474,1,0.3087029436758737,orthogonal_private_residual
165,23,S2,4,23:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.4201991594004154,0.5346117447859027,0.19617967882885773,0.5310676334584692,0.36616899410324505,1.685668478739296e-05,1.685668478739296e-05,0.008992805755395683,-1,False,True,0.5430145701677207,0.2971364884785173,0.6272160525650549,0.6272160525650549,1,0.3131948363524686,orthogonal_private_residual
1675,239,Q3,2,239:Q3,-1,public_loss_tomography,1,1,0.6910984802431611,0.6910984802431611,0.6382978723404256,0.8,0.8,0.0002679292083919156,0.0002679292083919156,0.046762589928057555,-1,True,False,0.5718294149460225,0.3085065552124229,0.6200827634010281,0.6200827634010281,-1,-0.3111911308900097,orthogonal_private_residual
1130,161,S1,3,161:S1,1,"listener_dropout,public_loss_tomography,route_toxicity_fusion",3,6,0.48625333644430424,0.5381201477404403,0.2811456318504191,0.5448054151809314,0.3125201559040814,-0.0005793049612107632,0.0005793049612107632,0.2068345323741007,1,True,False,0.5814192216470454,0.40544002656625827,0.6141834718432925,0.6141834718432925,1,0.2664062599978975,orthogonal_private_residual
1642,234,S2,4,234:S2,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4624670380541702,0.5272136141625107,0.3222666921077679,0.5351337929710048,0.36761901654449036,0.00061761293795063,0.00061761293795063,0.22661870503597123,-1,True,False,0.5554702732130086,0.4059465859513913,0.6049927861878805,0.6049927861878805,-1,-0.25408760718365103,orthogonal_private_residual
965,137,S4,6,137:S4,-1,"listener_dropout,public_loss_tomography,route_frontier",3,3,0.37656527581959126,0.5529869067103109,0.07646921341070276,0.2489675966035442,0.1295780778106483,0.00013950419653121647,0.00013950419653121647,0.025179856115107913,-1,True,False,0.5163545733949615,0.2733035425203238,0.5927708284389994,0.5927708284389994,-1,-0.30025276476550744,orthogonal_private_residual
482,68,S4,6,68:S4,-1,public_loss_tomography,1,1,0.6740261398176293,0.6740261398176293,0.5212765957446809,0.8,0.8,-0.00033717485624161784,0.00033717485624161784,0.1079136690647482,1,False,True,0.5478849043077246,0.33115461021931103,0.577370537054786,0.577370537054786,-1,-0.28631707196352885,orthogonal_private_residual
1279,182,S3,5,182:S3,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,8,0.845030297749948,0.9180851063829786,0.8389261395210116,0.8,0.7231862466433796,0.002132059834605044,0.002132059834605044,0.7248201438848921,-1,False,True,0.903381543993658,0.8137053289691794,0.7606176989914123,0.8137053289691794,-1,-0.28437333349684246,bad_tangent_sign_flip
906,129,S1,3,129:S1,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.44647922935066275,0.48025,0.16116030495784803,0.4742864517522182,0.29449922413228447,-0.1261613043439233,0.1261613043439233,0.9820143884892086,1,False,True,0.5157132877417427,0.7461976615252667,0.3955356402768242,0.7461976615252667,1,0.26804001336323313,bad_tangent_sign_flip
1356,193,S3,5,193:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.5340659141286007,0.5782499999999999,0.31128656758411066,0.4769978875411094,0.3277466019601934,0.0015422810815420953,0.0015422810815420953,0.5899280575539568,-1,False,True,0.5882775099080406,0.5791762738484265,0.5377430928559527,0.5791762738484265,-1,-0.1849845440826519,bad_tangent_sign_flip
