date,records,home_records,unique_cells,home_share,subject_id,precision
2024-06-29,967,967,1,1.0,id08,2
2024-06-30,487,487,1,1.0,id08,2
2024-07-01,1211,616,29,0.5086705202312138,id08,2
2024-07-02,1434,867,17,0.604602510460251,id08,2
2024-07-03,1102,591,16,0.5362976406533575,id08,2
2024-07-04,1401,877,27,0.6259814418272662,id08,2
2024-07-05,1251,509,26,0.40687450039968026,id08,2
2024-07-06,1366,1366,1,1.0,id08,2
2024-07-07,1096,1096,1,1.0,id08,2
2024-07-08,936,417,28,0.44551282051282054,id08,2
2024-07-09,1042,513,24,0.4923224568138196,id08,2
2024-07-11,1242,690,27,0.5555555555555556,id08,2
2024-07-12,1436,607,33,0.42270194986072424,id08,2
2024-07-13,1359,1359,1,1.0,id08,2
2024-07-14,1379,1379,1,1.0,id08,2
2024-07-15,1056,568,27,0.5378787878787878,id08,2
2024-07-16,1371,801,28,0.5842450765864332,id08,2
2024-07-17,1397,874,28,0.6256263421617753,id08,2
2024-07-18,1438,911,26,0.633518776077886,id08,2
2024-07-22,441,0,1,0.0,id08,2
2024-08-15,1266,1244,2,0.9826224328593997,id08,2
2024-08-19,55,54,2,0.9818181818181818,id08,2
2024-08-22,2,0,2,0.0,id08,2
2024-08-28,461,461,1,1.0,id08,2
2024-08-29,3,3,1,1.0,id08,2
2024-09-04,530,530,1,1.0,id08,2
2024-09-05,2,2,1,1.0,id08,2
2024-09-09,2,1,2,0.5,id08,2
2024-09-13,1438,816,19,0.5674547983310153,id08,2
2024-09-14,885,885,1,1.0,id08,2
2024-09-15,1,1,1,1.0,id08,2
2024-07-01,1440,649,11,0.45069444444444445,id09,2
2024-07-03,1331,722,8,0.5424492862509391,id09,2
2024-07-04,1430,860,9,0.6013986013986014,id09,2
2024-07-05,1440,1440,1,1.0,id09,2
2024-07-06,1438,1438,1,1.0,id09,2
2024-07-08,1387,335,20,0.24152847873107425,id09,2
2024-07-09,1438,872,7,0.6063977746870653,id09,2
2024-07-10,1440,834,8,0.5791666666666667,id09,2
2024-07-11,1437,834,12,0.5803757828810021,id09,2
2024-07-13,1334,0,16,0.0,id09,2
2024-07-14,1440,1105,3,0.7673611111111112,id09,2
2024-07-15,1405,644,13,0.4583629893238434,id09,2
2024-07-16,1436,964,10,0.6713091922005571,id09,2
2024-07-17,1222,630,9,0.5155482815057283,id09,2
2024-07-18,1371,588,7,0.4288840262582057,id09,2
2024-07-19,1425,843,11,0.5915789473684211,id09,2
2024-07-20,1440,1434,2,0.9958333333333333,id09,2
2024-07-21,1440,1434,2,0.9958333333333333,id09,2
2024-07-22,1440,787,11,0.5465277777777777,id09,2
2024-07-23,1294,740,9,0.5718701700154559,id09,2
2024-07-25,1330,424,17,0.318796992481203,id09,2
2024-07-26,1235,691,10,0.5595141700404859,id09,2
2024-07-27,1440,1440,1,1.0,id09,2
2024-07-29,1437,914,9,0.6360473208072372,id09,2
2024-07-30,1166,1131,3,0.9699828473413379,id09,2
2024-08-01,1440,395,20,0.2743055555555556,id09,2
2024-08-03,1440,343,17,0.23819444444444443,id09,2
2024-08-04,1213,0,1,0.0,id09,2
2024-08-05,1440,345,11,0.23958333333333334,id09,2
2024-08-06,1428,534,8,0.3739495798319328,id09,2
2024-08-07,1221,1221,1,1.0,id09,2
2024-08-08,1440,1439,2,0.9993055555555556,id09,2
2024-08-09,1019,1019,1,1.0,id09,2
2024-08-10,1438,1438,1,1.0,id09,2
2024-08-11,1440,1440,1,1.0,id09,2
2024-08-12,1440,852,9,0.5916666666666667,id09,2
2024-08-13,1439,520,19,0.3613620569840167,id09,2
2024-08-14,1433,953,11,0.6650383810188416,id09,2
2024-08-15,1440,1320,2,0.9166666666666666,id09,2
2024-08-16,1419,1419,1,1.0,id09,2
2024-08-18,1435,1435,1,1.0,id09,2
2024-08-20,1398,982,8,0.7024320457796852,id09,2
2024-08-21,1384,923,11,0.666907514450867,id09,2
2024-08-22,1332,911,11,0.683933933933934,id09,2
2024-08-23,1432,1432,1,1.0,id09,2
2024-08-24,1439,1111,7,0.7720639332870048,id09,2
2024-08-26,1440,352,20,0.24444444444444444,id09,2
2024-08-27,1166,614,8,0.5265866209262435,id09,2
2024-08-28,909,420,6,0.46204620462046203,id09,2
2024-08-29,1389,1338,10,0.9632829373650108,id09,2
2024-08-30,1404,0,1,0.0,id09,2
2024-08-31,1300,0,6,0.0,id09,2
2024-09-01,1440,1434,4,0.9958333333333333,id09,2
2024-09-02,1440,1009,9,0.7006944444444444,id09,2
2024-09-03,1439,952,11,0.6615705350938151,id09,2
2024-09-04,1439,1005,48,0.6984016678248783,id09,2
2024-09-06,902,500,7,0.5543237250554324,id09,2
2024-09-07,1440,843,101,0.5854166666666667,id09,2
2024-09-08,1440,1440,1,1.0,id09,2
2024-09-09,1440,965,11,0.6701388888888888,id09,2
2024-09-10,1440,868,10,0.6027777777777777,id09,2
2024-09-12,687,180,7,0.26200873362445415,id09,2
2024-09-13,459,224,8,0.4880174291938998,id09,2
2024-09-15,1214,555,4,0.457166392092257,id09,2
2024-09-18,1418,250,31,0.1763046544428773,id09,2
2024-09-19,833,433,8,0.5198079231692677,id09,2
2024-09-20,1431,1419,2,0.9916142557651991,id09,2
2024-09-21,1431,1271,2,0.8881900768693222,id09,2
2024-07-06,1014,0,1,0.0,id10,2
2024-07-07,1269,0,5,0.0,id10,2
2024-07-08,884,555,22,0.6278280542986425,id10,2
2024-07-09,986,661,18,0.6703853955375254,id10,2
2024-07-11,977,316,22,0.323439099283521,id10,2
2024-07-12,912,492,18,0.5394736842105263,id10,2
2024-07-13,1148,536,11,0.46689895470383275,id10,2
2024-07-14,905,0,2,0.0,id10,2
2024-07-15,1065,270,26,0.2535211267605634,id10,2
2024-07-17,964,328,19,0.34024896265560167,id10,2
2024-07-19,1034,380,22,0.36750483558994196,id10,2
2024-07-20,1328,1123,21,0.8456325301204819,id10,2
2024-07-21,872,0,2,0.0,id10,2
2024-07-22,845,274,26,0.3242603550295858,id10,2
2024-07-23,908,632,18,0.6960352422907489,id10,2
2024-07-26,844,325,19,0.38507109004739337,id10,2
2024-07-27,1302,1302,1,1.0,id10,2
2024-07-28,1189,1189,1,1.0,id10,2
2024-07-29,1001,807,19,0.8061938061938062,id10,2
2024-07-31,715,0,11,0.0,id10,2
2024-08-01,743,426,20,0.5733512786002691,id10,2
2024-08-02,665,417,20,0.6270676691729323,id10,2
2024-08-04,1108,1104,2,0.9963898916967509,id10,2
2024-08-05,892,478,21,0.5358744394618834,id10,2
2024-08-06,922,0,9,0.0,id10,2
2024-08-07,793,49,17,0.0617906683480454,id10,2
2024-08-10,1311,400,12,0.30511060259344014,id10,2
2024-08-13,1152,523,22,0.4539930555555556,id10,2
2024-08-16,1164,0,2,0.0,id10,2
2024-08-17,1209,1107,10,0.9156327543424317,id10,2
2024-08-18,1331,1331,1,1.0,id10,2
2024-08-19,1086,849,18,0.7817679558011049,id10,2
2024-08-22,1003,783,18,0.7806580259222333,id10,2
2024-08-27,773,539,25,0.6972833117723156,id10,2
2024-08-29,1089,452,15,0.4150596877869605,id10,2
2024-08-30,1069,801,18,0.7492984097287184,id10,2
2024-08-31,803,803,1,1.0,id10,2
2024-09-01,1366,1366,1,1.0,id10,2
2024-09-02,1143,870,17,0.7611548556430446,id10,2
2024-09-05,928,170,18,0.18318965517241378,id10,2
2024-09-07,1402,1402,1,1.0,id10,2
2024-09-08,1172,137,9,0.11689419795221843,id10,2
2024-09-11,1132,0,11,0.0,id10,2
2024-09-14,1239,186,9,0.15012106537530268,id10,2
2024-09-15,1282,1282,1,1.0,id10,2
2024-09-16,1371,1371,1,1.0,id10,2
2024-09-17,1428,1428,1,1.0,id10,2
2024-09-18,1256,1256,1,1.0,id10,2
2024-09-19,915,504,19,0.5508196721311476,id10,2
2024-09-20,1107,0,1,0.0,id10,2
2024-09-21,1113,415,5,0.3728661275831087,id10,2
2024-09-22,1158,1056,12,0.9119170984455959,id10,2
2024-09-24,1186,420,15,0.35413153456998314,id10,2
2024-09-25,935,591,20,0.6320855614973262,id10,2
2024-09-26,895,436,19,0.4871508379888268,id10,2
2024-06-26,707,162,42,0.22913719943422914,id01,3
2024-06-27,1439,724,65,0.5031271716469771,id01,3
2024-06-28,1418,693,87,0.48871650211565587,id01,3
2024-06-29,1440,1247,38,0.8659722222222223,id01,3
2024-06-30,1440,1051,44,0.7298611111111111,id01,3
2024-07-01,1428,656,62,0.45938375350140054,id01,3
2024-07-02,1436,609,61,0.42409470752089135,id01,3
2024-07-03,1439,546,49,0.37943015983321754,id01,3
2024-07-04,1436,980,110,0.6824512534818942,id01,3
2024-07-05,1439,616,78,0.42807505211952745,id01,3
2024-07-06,1440,1063,147,0.7381944444444445,id01,3
2024-07-07,1440,1104,32,0.7666666666666667,id01,3
2024-07-08,1440,793,36,0.5506944444444445,id01,3
2024-07-09,1436,595,67,0.41434540389972147,id01,3
2024-07-10,1440,537,76,0.3729166666666667,id01,3
2024-07-12,1440,608,92,0.4222222222222222,id01,3
2024-07-13,1426,1225,33,0.8590462833099579,id01,3
2024-07-14,1440,1103,30,0.7659722222222223,id01,3
2024-07-15,1440,639,50,0.44375,id01,3
2024-07-16,1440,616,75,0.42777777777777776,id01,3
2024-07-17,1440,550,42,0.3819444444444444,id01,3
2024-07-19,1423,713,62,0.5010541110330288,id01,3
2024-07-21,1440,1083,30,0.7520833333333333,id01,3
2024-07-22,1440,672,50,0.4666666666666667,id01,3
2024-07-23,1437,640,59,0.4453723034098817,id01,3
2024-07-26,1420,489,109,0.3443661971830986,id01,3
2024-07-27,1431,1430,2,0.9993011879804332,id01,3
2024-07-28,1440,1108,37,0.7694444444444445,id01,3
2024-07-30,1433,567,78,0.3956734124214934,id01,3
2024-07-31,1440,482,50,0.3347222222222222,id01,3
2024-08-01,1429,518,67,0.3624912526242127,id01,3
2024-08-02,1431,604,34,0.4220824598183089,id01,3
2024-08-03,1440,1139,61,0.7909722222222222,id01,3
2024-08-05,1439,505,74,0.35093815149409313,id01,3
2024-08-06,1433,481,90,0.33565945568736916,id01,3
2024-08-08,1438,688,170,0.47844228094575797,id01,3
2024-08-09,1417,575,81,0.40578687367678196,id01,3
2024-08-11,1431,879,24,0.6142557651991615,id01,3
2024-08-12,1437,442,91,0.30758524704244955,id01,3
2024-08-13,1406,546,68,0.3883357041251778,id01,3
2024-08-14,1440,466,62,0.3236111111111111,id01,3
2024-08-16,933,661,41,0.7084673097534834,id01,3
2024-08-17,428,308,38,0.719626168224299,id01,3
2024-08-18,911,731,15,0.8024149286498353,id01,3
2024-08-19,635,238,34,0.37480314960629924,id01,3
2024-08-20,682,133,70,0.19501466275659823,id01,3
2024-08-21,690,137,45,0.19855072463768117,id01,3
2024-08-23,867,79,349,0.09111880046136102,id01,3
2024-08-24,737,676,37,0.9172320217096337,id01,3
2024-08-25,522,444,26,0.8505747126436781,id01,3
2024-08-26,744,215,50,0.28897849462365593,id01,3
2024-08-27,693,285,14,0.41125541125541126,id01,3
2024-08-28,960,441,39,0.459375,id01,3
2024-08-29,727,234,50,0.3218707015130674,id01,3
2024-08-31,731,716,8,0.9794801641586868,id01,3
2024-09-01,603,446,15,0.7396351575456053,id01,3
2024-09-02,664,159,47,0.2394578313253012,id01,3
2024-09-03,797,244,37,0.30614805520702637,id01,3
2024-09-04,1426,614,109,0.4305750350631136,id01,3
2024-09-06,1430,851,82,0.5951048951048951,id01,3
2024-09-07,1440,1084,55,0.7527777777777778,id01,3
2024-09-08,1438,1112,24,0.7732962447844228,id01,3
2024-09-09,1429,647,61,0.45276417074877534,id01,3
2024-09-10,1367,692,61,0.5062179956108266,id01,3
2024-09-11,1439,591,73,0.4107018763029882,id01,3
2024-09-12,1382,733,86,0.5303907380607815,id01,3
2024-09-13,1430,749,48,0.5237762237762238,id01,3
2024-09-14,1440,1352,14,0.9388888888888889,id01,3
2024-07-17,715,96,129,0.13426573426573427,id02,3
2024-07-18,1425,709,134,0.4975438596491228,id02,3
2024-07-20,1390,644,145,0.4633093525179856,id02,3
2024-07-21,1423,949,95,0.6669009135628953,id02,3
2024-07-22,1440,356,149,0.24722222222222223,id02,3
2024-07-23,1440,356,269,0.24722222222222223,id02,3
2024-07-25,1440,157,163,0.10902777777777778,id02,3
2024-07-28,1440,137,425,0.09513888888888888,id02,3
2024-07-29,1440,413,158,0.28680555555555554,id02,3
2024-07-30,1393,509,133,0.3653984206748026,id02,3
2024-07-31,1423,519,172,0.36472241742796907,id02,3
2024-08-03,1414,713,107,0.5042432814710043,id02,3
2024-08-04,1291,796,4,0.616576297443842,id02,3
2024-08-05,1406,600,107,0.4267425320056899,id02,3
2024-08-06,1423,711,137,0.49964862965565704,id02,3
2024-08-07,1440,728,5,0.5055555555555555,id02,3
2024-08-09,1377,726,5,0.5272331154684096,id02,3
2024-08-10,1406,645,75,0.45874822190611664,id02,3
2024-08-11,1403,704,132,0.5017818959372773,id02,3
2024-08-12,1425,467,133,0.327719298245614,id02,3
2024-08-13,1386,521,103,0.3759018759018759,id02,3
2024-08-14,1234,672,132,0.5445705024311183,id02,3
2024-08-15,1431,1058,201,0.7393431167016072,id02,3
2024-08-16,1385,873,13,0.6303249097472924,id02,3
2024-08-17,1434,1188,8,0.8284518828451883,id02,3
2024-08-18,1407,1038,124,0.7377398720682303,id02,3
2024-08-19,1395,621,136,0.44516129032258067,id02,3
2024-08-20,1434,827,205,0.5767085076708508,id02,3
2024-08-21,1440,642,45,0.44583333333333336,id02,3
2024-08-22,1419,417,176,0.2938689217758985,id02,3
2024-08-23,1355,531,154,0.3918819188191882,id02,3
2024-08-24,1331,974,64,0.7317806160781367,id02,3
2024-08-25,1440,1069,79,0.7423611111111111,id02,3
2024-08-26,1440,600,157,0.4166666666666667,id02,3
2024-08-27,1440,593,139,0.41180555555555554,id02,3
2024-08-28,1404,539,316,0.3839031339031339,id02,3
2024-08-29,1424,594,253,0.41713483146067415,id02,3
2024-08-30,1394,480,155,0.34433285509325684,id02,3
2024-08-31,1378,1039,38,0.7539912917271407,id02,3
2024-09-01,1272,810,108,0.6367924528301887,id02,3
2024-09-02,1282,642,142,0.500780031201248,id02,3
2024-09-03,1434,527,159,0.36750348675034866,id02,3
2024-09-04,1414,402,170,0.2842998585572843,id02,3
2024-09-05,1440,755,279,0.5243055555555556,id02,3
2024-09-06,1440,438,100,0.30416666666666664,id02,3
2024-09-07,1418,986,138,0.6953455571227081,id02,3
2024-09-08,1370,1051,70,0.7671532846715329,id02,3
2024-09-09,1327,378,154,0.2848530519969857,id02,3
2024-09-10,1440,490,156,0.3402777777777778,id02,3
2024-09-11,1230,491,87,0.3991869918699187,id02,3
2024-09-12,1427,554,140,0.3882270497547302,id02,3
2024-09-13,1399,807,89,0.5768406004288777,id02,3
2024-09-15,1436,1201,7,0.8363509749303621,id02,3
2024-09-16,1440,1236,118,0.8583333333333333,id02,3
2024-09-18,1440,1275,103,0.8854166666666666,id02,3
2024-09-19,1424,966,37,0.6783707865168539,id02,3
2024-09-20,1403,1260,6,0.8980755523877405,id02,3
2024-09-21,1439,647,264,0.4496177901320361,id02,3
2024-09-22,1440,1357,3,0.9423611111111111,id02,3
2024-09-23,1397,607,146,0.4345025053686471,id02,3
2024-09-24,1438,539,159,0.3748261474269819,id02,3
2024-09-25,1349,590,165,0.43736100815418827,id02,3
2024-09-26,1420,380,109,0.2676056338028169,id02,3
2024-09-27,1371,127,138,0.09263311451495258,id02,3
2024-09-28,1333,965,57,0.7239309827456865,id02,3
2024-09-29,1398,1076,27,0.7696709585121603,id02,3
2024-09-30,1440,432,151,0.3,id02,3
2024-10-02,1440,603,106,0.41875,id02,3
2024-10-03,1440,579,338,0.40208333333333335,id02,3
2024-10-04,1418,1137,27,0.8018335684062059,id02,3
2024-10-05,1355,1218,33,0.8988929889298893,id02,3
2024-10-06,1428,1105,106,0.7738095238095238,id02,3
2024-10-07,1334,363,110,0.27211394302848574,id02,3
2024-10-08,1435,694,148,0.48362369337979094,id02,3
2024-10-09,879,813,39,0.9249146757679181,id02,3
2024-10-11,1393,728,127,0.5226130653266332,id02,3
2024-10-12,1414,897,134,0.6343705799151343,id02,3
2024-10-13,1425,1273,5,0.8933333333333333,id02,3
2024-10-14,1279,453,109,0.35418295543393274,id02,3
2024-10-15,1434,706,157,0.49232914923291493,id02,3
2024-07-17,677,240,42,0.35450516986706054,id03,3
2024-07-18,1144,588,109,0.513986013986014,id03,3
2024-07-19,945,410,113,0.43386243386243384,id03,3
2024-07-21,1431,1076,176,0.7519217330538085,id03,3
2024-07-22,1371,1240,49,0.9044493070751276,id03,3
2024-07-23,1440,1072,72,0.7444444444444445,id03,3
2024-07-24,1368,1088,73,0.7953216374269005,id03,3
2024-07-25,1365,1146,36,0.8395604395604396,id03,3
2024-07-27,1420,695,72,0.4894366197183099,id03,3
2024-07-28,1292,1114,19,0.8622291021671826,id03,3
2024-07-29,1194,933,51,0.7814070351758794,id03,3
2024-07-30,1263,1263,1,1.0,id03,3
2024-08-02,1426,805,108,0.5645161290322581,id03,3
2024-08-03,1013,733,60,0.7235932872655478,id03,3
2024-08-05,1387,590,70,0.4253785147801009,id03,3
2024-08-07,1397,766,78,0.5483178239083751,id03,3
2024-08-10,944,460,82,0.4872881355932203,id03,3
2024-08-11,1419,1270,26,0.8949964763918252,id03,3
2024-08-12,1318,731,48,0.5546282245827011,id03,3
2024-08-13,1137,709,53,0.623570800351803,id03,3
2024-08-14,1088,704,38,0.6470588235294118,id03,3
2024-08-15,1116,604,36,0.5412186379928315,id03,3
2024-08-16,1366,872,83,0.6383601756954612,id03,3
2024-08-17,906,498,215,0.5496688741721855,id03,3
2024-08-18,1417,1417,1,1.0,id03,3
2024-08-19,1433,973,57,0.6789951151430565,id03,3
2024-08-20,1440,937,57,0.6506944444444445,id03,3
2024-08-22,1155,725,48,0.6277056277056277,id03,3
2024-08-23,1302,772,91,0.5929339477726574,id03,3
2024-08-24,898,807,27,0.8986636971046771,id03,3
2024-08-26,1110,0,3,0.0,id03,3
2024-08-27,1004,288,82,0.2868525896414343,id03,3
2024-08-28,1374,1153,107,0.839155749636099,id03,3
2024-08-29,1120,662,101,0.5910714285714286,id03,3
2024-08-31,1009,101,78,0.10009910802775025,id03,3
2024-09-01,1401,1210,58,0.8636688079942898,id03,3
2024-09-02,1429,838,70,0.5864240727781665,id03,3
2024-09-04,1270,629,54,0.4952755905511811,id03,3
2024-09-05,1440,850,59,0.5902777777777778,id03,3
2024-09-06,1219,652,76,0.534864643150123,id03,3
2024-09-07,1412,764,147,0.5410764872521246,id03,3
2024-09-09,1440,921,54,0.6395833333333333,id03,3
2024-09-11,1253,771,59,0.6153232242617718,id03,3
2024-09-12,1430,861,81,0.6020979020979021,id03,3
2024-09-15,997,238,103,0.238716148445336,id03,3
2024-09-16,1398,791,16,0.5658082975679543,id03,3
2024-09-17,1037,437,89,0.4214079074252652,id03,3
2024-09-18,1277,874,45,0.6844166014095536,id03,3
2024-09-20,1430,817,61,0.5713286713286714,id03,3
2024-09-21,1240,1000,15,0.8064516129032258,id03,3
2024-10-03,1429,1147,60,0.8026592022393282,id03,3
2024-10-04,1440,936,51,0.65,id03,3
2024-10-05,1127,1021,6,0.9059449866903283,id03,3
2024-10-09,1049,1049,1,1.0,id03,3
2024-07-31,722,578,29,0.8005540166204986,id04,3
2024-08-01,1293,742,52,0.5738592420726991,id04,3
2024-08-02,1432,902,44,0.6298882681564246,id04,3
2024-08-03,1427,1007,43,0.7056762438682551,id04,3
2024-08-04,1440,685,123,0.4756944444444444,id04,3
2024-08-08,1416,991,33,0.6998587570621468,id04,3
2024-08-12,1440,1002,51,0.6958333333333333,id04,3
2024-08-13,1440,912,90,0.6333333333333333,id04,3
2024-08-14,1432,724,180,0.505586592178771,id04,3
2024-08-15,1440,995,221,0.6909722222222222,id04,3
2024-08-16,1440,861,78,0.5979166666666667,id04,3
2024-08-17,1440,1100,119,0.7638888888888888,id04,3
2024-08-18,1440,980,108,0.6805555555555556,id04,3
2024-08-19,1440,1390,12,0.9652777777777778,id04,3
2024-08-20,1435,1115,40,0.7770034843205574,id04,3
2024-08-21,1431,1021,35,0.713487071977638,id04,3
2024-08-22,1440,1146,17,0.7958333333333333,id04,3
2024-08-23,1378,805,21,0.5841799709724238,id04,3
2024-08-24,1440,928,43,0.6444444444444445,id04,3
2024-08-25,1440,570,132,0.3958333333333333,id04,3
2024-08-26,1440,942,28,0.6541666666666667,id04,3
2024-08-27,1436,909,165,0.633008356545961,id04,3
2024-08-28,1440,870,32,0.6041666666666666,id04,3
2024-08-29,1440,942,22,0.6541666666666667,id04,3
2024-08-30,1426,1085,40,0.7608695652173914,id04,3
2024-08-31,1440,764,105,0.5305555555555556,id04,3
2024-09-01,1440,829,205,0.5756944444444444,id04,3
2024-09-02,1440,870,27,0.6041666666666666,id04,3
2024-09-03,1439,1284,34,0.8922863099374566,id04,3
2024-09-04,1440,903,18,0.6270833333333333,id04,3
2024-09-05,1410,872,198,0.6184397163120567,id04,3
2024-09-06,1440,857,55,0.5951388888888889,id04,3
2024-09-07,1438,770,140,0.5354659248956884,id04,3
2024-09-08,1227,529,104,0.4311328443357783,id04,3
2024-09-09,1440,914,25,0.6347222222222222,id04,3
2024-09-10,1440,1322,16,0.9180555555555555,id04,3
2024-09-11,1439,882,20,0.6129256428075052,id04,3
2024-09-12,1436,1180,98,0.8217270194986073,id04,3
2024-09-13,1440,763,197,0.5298611111111111,id04,3
2024-09-14,1440,861,37,0.5979166666666667,id04,3
2024-09-15,1440,764,151,0.5305555555555556,id04,3
2024-09-16,1440,577,55,0.40069444444444446,id04,3
2024-09-17,1440,786,36,0.5458333333333333,id04,3
2024-09-18,1440,856,55,0.5944444444444444,id04,3
2024-09-19,1440,959,34,0.6659722222222222,id04,3
2024-09-20,1440,961,28,0.6673611111111111,id04,3
2024-09-22,1440,885,48,0.6145833333333334,id04,3
2024-09-23,1440,940,17,0.6527777777777778,id04,3
2024-09-24,1440,1408,10,0.9777777777777777,id04,3
2024-09-25,1431,860,32,0.6009783368273934,id04,3
2024-09-26,1440,1172,28,0.8138888888888889,id04,3
2024-09-27,1440,782,46,0.5430555555555555,id04,3
2024-09-28,1432,870,42,0.6075418994413407,id04,3
2024-09-29,1440,662,60,0.4597222222222222,id04,3
2024-09-30,1440,949,17,0.6590277777777778,id04,3
2024-10-01,1440,1091,85,0.7576388888888889,id04,3
2024-10-02,1440,799,57,0.5548611111111111,id04,3
2024-10-03,1440,982,19,0.6819444444444445,id04,3
2024-10-04,1440,1199,115,0.8326388888888889,id04,3
2024-10-05,1432,822,49,0.5740223463687151,id04,3
2024-10-06,1440,681,162,0.47291666666666665,id04,3
2024-10-07,1437,924,19,0.6430062630480167,id04,3
2024-10-08,1440,1400,10,0.9722222222222222,id04,3
2024-10-09,1440,700,270,0.4861111111111111,id04,3
2024-10-10,1438,928,16,0.6453407510431154,id04,3
2024-10-11,1440,725,44,0.5034722222222222,id04,3
2024-10-12,1440,821,158,0.5701388888888889,id04,3
2024-10-13,1440,542,171,0.3763888888888889,id04,3
2024-10-14,1440,973,18,0.6756944444444445,id04,3
2024-10-15,1440,985,120,0.6840277777777778,id04,3
2024-10-16,1440,806,60,0.5597222222222222,id04,3
2024-10-17,1428,946,14,0.6624649859943977,id04,3
2024-10-18,1440,1422,6,0.9875,id04,3
2024-10-19,1339,621,187,0.46377893950709487,id04,3
2024-10-20,1440,728,203,0.5055555555555555,id04,3
2024-10-21,1440,1039,22,0.7215277777777778,id04,3
2024-10-22,1440,1410,9,0.9791666666666666,id04,3
2024-10-23,1408,755,62,0.5362215909090909,id04,3
2024-10-24,1430,811,75,0.5671328671328671,id04,3
2024-10-25,1440,774,60,0.5375,id04,3
2024-10-26,1436,1359,14,0.9463788300835655,id04,3
2024-10-27,1440,918,102,0.6375,id04,3
2024-10-28,1440,932,39,0.6472222222222223,id04,3
2024-10-29,1440,929,52,0.6451388888888889,id04,3
2024-08-28,605,206,91,0.34049586776859503,id05,3
2024-08-29,1099,372,142,0.33848953594176523,id05,3
2024-08-30,1073,329,123,0.3066169617893756,id05,3
2024-08-31,1320,906,79,0.6863636363636364,id05,3
2024-09-01,427,224,63,0.5245901639344263,id05,3
2024-09-02,769,487,123,0.6332899869960988,id05,3
2024-09-04,1440,393,174,0.27291666666666664,id05,3
2024-09-05,1398,717,52,0.5128755364806867,id05,3
2024-09-06,1435,807,90,0.562369337979094,id05,3
2024-09-07,777,413,88,0.5315315315315315,id05,3
2024-09-08,447,403,20,0.901565995525727,id05,3
2024-09-09,1326,1003,56,0.7564102564102564,id05,3
2024-09-10,1440,809,91,0.5618055555555556,id05,3
2024-09-11,1428,985,86,0.6897759103641457,id05,3
2024-09-12,1435,636,103,0.443205574912892,id05,3
2024-09-13,1414,750,100,0.5304101838755304,id05,3
2024-09-15,928,493,46,0.53125,id05,3
2024-09-18,1416,353,195,0.24929378531073446,id05,3
2024-09-19,1395,1063,126,0.7620071684587814,id05,3
2024-09-20,1414,1406,3,0.9943422913719944,id05,3
2024-09-22,1440,1323,21,0.91875,id05,3
2024-09-23,1427,550,316,0.3854239663629993,id05,3
2024-09-24,1440,756,69,0.525,id05,3
2024-09-25,1440,665,203,0.4618055555555556,id05,3
2024-09-26,1365,623,98,0.4564102564102564,id05,3
2024-09-27,1424,813,91,0.5709269662921348,id05,3
2024-09-28,1440,899,198,0.6243055555555556,id05,3
2024-09-29,1431,1378,14,0.9629629629629629,id05,3
2024-09-30,1323,568,274,0.4293272864701436,id05,3
2024-10-01,1386,911,145,0.6572871572871573,id05,3
2024-10-04,885,98,168,0.11073446327683616,id05,3
2024-10-05,1388,987,88,0.7110951008645533,id05,3
2024-10-06,1263,927,24,0.7339667458432304,id05,3
2024-10-09,1234,470,75,0.38087520259319285,id05,3
2024-10-10,1091,420,106,0.384967919340055,id05,3
2024-10-13,1383,20,116,0.014461315979754157,id05,3
2024-10-15,1285,141,182,0.10972762645914397,id05,3
2024-10-16,1312,642,71,0.4893292682926829,id05,3
2024-10-17,1418,858,69,0.6050775740479548,id05,3
2024-10-18,1244,567,73,0.4557877813504823,id05,3
2024-10-22,1335,312,158,0.23370786516853934,id05,3
2024-10-23,1046,268,92,0.25621414913957935,id05,3
2024-10-24,1364,749,56,0.5491202346041055,id05,3
2024-10-25,970,182,100,0.18762886597938144,id05,3
2024-10-26,1214,847,19,0.6976935749588138,id05,3
2024-10-27,1425,1075,8,0.7543859649122807,id05,3
2024-10-28,936,148,100,0.1581196581196581,id05,3
2024-10-29,1439,0,4,0.0,id05,3
2024-10-30,566,7,35,0.012367491166077738,id05,3
2024-11-02,1440,0,14,0.0,id05,3
2024-11-04,1424,729,104,0.511938202247191,id05,3
2024-11-05,1361,568,94,0.41734019103600295,id05,3
2024-11-06,1410,326,125,0.23120567375886525,id05,3
2024-11-07,1440,0,27,0.0,id05,3
2024-11-09,385,0,2,0.0,id05,3
2024-11-10,690,534,6,0.7739130434782608,id05,3
2024-11-11,799,199,94,0.2490613266583229,id05,3
2024-11-12,786,216,99,0.2748091603053435,id05,3
2024-11-13,1318,633,66,0.4802731411229135,id05,3
2024-11-14,1061,252,75,0.23751178133836004,id05,3
2024-11-15,888,177,65,0.19932432432432431,id05,3
2024-11-16,1409,642,101,0.45564229950319374,id05,3
2024-11-17,1401,937,37,0.668807994289793,id05,3
2024-11-18,1369,729,90,0.5325054784514244,id05,3
2024-11-19,1353,870,90,0.6430155210643016,id05,3
2024-06-03,650,270,10,0.4153846153846154,id06,3
2024-06-04,1436,865,17,0.6023676880222841,id06,3
2024-06-05,1354,581,47,0.42909896602658787,id06,3
2024-06-06,1384,769,67,0.555635838150289,id06,3
2024-06-07,1351,1350,2,0.999259807549963,id06,3
