row,cluster_k8,cluster_k12,cluster_k16,gemini2_pc0,gemini2_pc1,gemini2_pc2,gemini2_pc3,gemini2_pc4,gemini2_pc5,gemini2_pc6,gemini2_pc7
163,6,8,2,0.49231999531005416,0.1431964686253925,-0.25300439220803755,-0.10311765739969415,0.3139219603568529,0.03056838539939713,-0.227113278727746,0.01016605777335705
164,1,4,14,-0.14706732335654396,0.22106346887652045,-0.3433645975870316,-0.08263782078589745,0.16146172375725634,-0.18334392207999647,-0.2693404960850572,-0.023229991914289143
165,0,9,1,0.42289823342763805,-0.39340145659993464,-0.32958575691624387,0.18032273263556048,0.2577621051996431,-0.043479269683036066,-0.012890187586116972,0.17474052893252476
166,0,2,7,0.38120539914460994,-0.5161305046827458,-0.2909854246162492,-0.18628274558809266,0.37481754271955076,0.06559899675934598,-0.1495299192343377,-0.001495738507090529
167,6,8,2,0.5505952423150289,0.19782010945707046,-0.31156672587695855,-0.012650519595873785,0.47202012457920445,0.04832154270044912,-0.20312281838540516,-0.0173466376968649
168,1,4,14,-0.028049608306199042,0.30938005693225257,-0.20085390467618255,0.11016219184865246,0.4419792513550011,-0.13436990965654366,-0.247525438639469,0.031370704774770886
169,4,5,4,-0.24005535424788216,-0.2351188942506237,-0.28135882074514607,0.5153068707947341,0.2111449124640996,-0.04735626722896305,0.08018504068287527,0.24497906603146552
170,0,2,7,0.38311379168979903,-0.4589034562590045,-0.2856387191789826,-0.07177196366298627,0.44520104252745357,0.09955275049627953,-0.1632042649442157,-0.09162904193202807
171,6,8,2,0.4689934977097311,0.11253905317160443,-0.2580351250998833,-0.3131893581668846,0.39484646701181847,0.31880778756059186,0.11838863145938851,0.22814899456601598
172,1,4,14,-0.26004438207604524,0.43514805459333483,-0.1861311292187112,0.04975239081944463,0.30392996486616347,-0.033616742956604065,-0.18524676284813435,0.04004100070253523
173,6,8,2,0.5512892634559015,0.15953705067858087,-0.2676707501328594,0.06556788367324974,0.2987774785298148,0.1359095137821324,-0.24640264487800878,-0.041699562675552714
174,3,2,7,0.0762930235355976,-0.394091263186351,-0.13127686753470988,-0.0977072534490691,0.29850703027661724,0.11637508320817747,-0.30479975535290904,0.0004747238861326883
175,3,1,3,-0.40732699477812384,-0.3635153426063921,-0.19039625602352986,-0.1715109492163062,0.3040828649806123,0.061633677574172284,-0.21173042512016568,0.04707760722430284
176,2,7,12,-0.24758509841511706,0.2144107397629962,-0.29467007206025114,-0.32890513956483686,0.05481328930106066,0.16300148368566972,-0.04047353442301084,0.2515703173856443
177,1,4,14,-0.11533025938190476,0.3803419265822281,-0.2598763457278856,-0.023397160500086504,0.24709963776622082,0.06540828526597872,-0.24003663145414572,0.10171898994521457
178,6,8,2,0.5648488023604724,0.17999608458617408,-0.2879637491302096,-0.0001163551287708246,0.2551695784300835,0.10338277456239806,-0.3524080543644252,0.009079749125881286
179,6,8,2,0.5728132670498618,0.12174143042320429,-0.2637785062196915,0.0541495078010895,0.23059337685451442,0.09414143690980982,-0.32721755752469,0.040851488229570514
180,3,1,3,-0.3338763928882802,-0.2973062045175719,-0.16097729478362452,-0.12671023629056977,0.1265228733557588,0.07023447561453887,-0.37700401330063144,0.1632135445532281
181,3,1,3,-0.35824982412003337,-0.3035151769473034,-0.10094009436394445,-0.31013111905325225,0.028276478688560917,0.09217340295865217,-0.18439573826908912,0.12452410786405221
182,1,4,14,-0.20028020052778409,0.3909652752767107,-0.2627057209823807,0.09167385121954261,0.21406583502871013,-0.032484223534675574,-0.24860668462362162,-0.030728570082122948
183,4,5,4,-0.18209067781469687,-0.1869704463995926,-0.3382533096269949,0.4681102590776637,0.06197500132384199,-0.05331823426839515,0.057603475044294264,0.18935603183482713
184,2,7,12,-0.18976710529932916,0.3512733728256155,-0.19904451800813397,-0.21088432003232815,0.270317798560457,0.15084860062887562,0.1996438733769241,0.18260767801359015
185,1,4,14,-0.26133989175405253,0.4551500873534781,-0.1921239760296104,0.05815215069740411,0.3632931191304927,-0.004905158588605156,0.04935860305212954,-0.11558856531165329
186,6,8,2,0.552965276937442,0.2628378335091624,-0.16450208491225388,0.0489887591043258,0.35131911841235863,0.15312014266581905,-0.08819784118246882,-0.15951238477791674
187,1,4,14,-0.22440518672561074,0.4097377087992376,-0.09398156859207242,0.18876171626235067,0.26077410395265216,0.05161042802963735,-0.1833114134580013,-0.0806936795309219
188,4,5,4,0.07875566488645969,-0.22931516372216215,-0.052537585214777215,0.5079622648197215,0.17634647448685725,-0.11193591781579194,-0.04545768048424898,0.09525548120756683
189,3,10,8,-0.3667978744768404,-0.33105547326294416,0.13236543797167286,0.028732648507231465,0.36776882286742996,0.029857858584991317,-0.1449120825357223,-0.2176718090134317
190,2,7,12,-0.30269338598565654,0.2584230129780417,-0.14014727535107105,-0.2608062420303907,0.22506874068155608,0.17763740879766057,0.21790681273682985,0.04601837098647192
191,1,4,14,-0.09098396620887869,0.4644861047916206,-0.1795275339266575,-0.0025305312248063067,0.34188584986101794,0.05516162580468818,-0.004751500636044976,-0.00719302247738069
192,7,11,13,-0.22016903055009146,0.45729631605905396,0.23691386249517934,0.183162663626537,0.19638121084519947,-0.012959419308121091,-0.10642363511076297,-0.03748854975105318
193,4,5,4,-0.27098083116273836,-0.19322526111377236,-0.11833240905576785,0.5867298424678685,0.05067304217809689,-0.06352293793349717,0.12143837866341489,0.2124514747565239
194,3,10,8,-0.2561030104574765,-0.3073874602254961,0.13075780282271837,-0.10292569854216098,0.23319997724921274,0.06267919145693776,0.007103174811410247,-0.08911600322034237
195,2,7,0,-0.26043929361437784,0.25893397788509703,0.4010535127990433,-0.15073317762029328,0.18514908779536304,0.2842733643569562,0.1996836485379581,0.29197189450247596
196,7,11,13,0.018074957673253202,0.287049118577063,0.2773944568489087,-0.019749894776331395,0.1379775667244925,0.0011975343780182798,-0.09933877560125055,-0.04728434406291089
197,0,9,1,0.47355959937069053,-0.2738086875761927,-0.0028973000791184833,0.47436004079322075,0.1791564903901145,0.0742763441304455,0.18996027801492793,0.22129822068703
198,0,2,7,0.3242163529340956,-0.5271052590229778,0.15539194286099325,-0.02089951693337145,0.27725628832679405,0.1895154300100974,-0.00490027174560851,-0.06882756866541839
199,2,11,0,-0.21290584739348636,0.40826688327241395,0.28832363531434624,0.14329298995171416,0.2731955066827112,0.09706061535838349,0.09215900705443685,0.04311447699631371
200,7,0,6,-0.2132398169388417,0.34515916448241113,0.11544213430742811,0.36371374136299184,-0.04222991862402103,0.20659911672277848,-0.00030088908566779554,-0.04423759209254218
201,2,7,12,-0.2789446489043017,0.2519042289007756,-0.13347462476853839,-0.1402459215416082,-0.04208456795634173,0.4552070317348007,0.3513180556818729,0.15390215873143098
202,6,3,2,0.5922591831026485,0.16942478856035395,-0.2514606395938004,0.04466287207090096,-0.11210345233606261,0.3954767202786085,0.004245692022404197,-0.18612371418637577
203,7,0,6,0.004330626277402865,0.3493905895659891,-0.20635670296492808,0.21420480707237252,-0.052988709692462464,0.3013984033977087,-0.10602039185855104,-0.18487405560628709
204,7,0,6,-0.16499993078712188,0.3425738682520446,-0.10682163584022539,0.32085726738748926,-0.20873893533420285,0.23528593997939903,-0.023951504096765622,-0.2906894083142797
205,4,5,4,-0.2245137073686913,-0.19128846088688706,-0.30445680474360126,0.46597102142236585,-0.3728905463178636,0.09260156103880245,0.22445313550804472,-0.07811532757170546
206,3,1,8,-0.3990372501823743,-0.45929378750578076,-0.1427391085723488,0.005444129740184469,-0.09998824149546501,0.20648897429372,-0.058471040265155434,-0.30777961738993614
207,3,1,8,-0.39650592520241873,-0.38736836479745246,-0.08779317697571101,-0.16135077235465017,-0.06077291243637392,0.30310597286587554,0.0391996196080556,-0.30552999489958405
208,2,7,12,-0.30487785388750666,0.2262973177755801,-0.0637274157857872,-0.1719317606197573,-0.04066561731995751,0.43322212290465034,0.3944518502585528,-0.027831072160229453
209,6,3,2,0.4935830213929038,0.1782971990922771,-0.13464169753933752,0.10748631367958511,-0.11387511921667418,0.44553268337017465,0.13005017200200236,-0.27140829918783554
210,1,0,6,-0.34856204650235645,0.39356340381545285,-0.16080522271699385,0.3310278356136464,0.02347438663978529,0.22404683235498624,-0.015609420406749579,-0.3443046852793369
211,1,0,6,-0.2592251510464022,0.31698741798841396,-0.24011498160903316,0.34004917552171,-0.11883478909121944,0.2402733751862141,-0.002215158202063801,-0.33340323029739205
212,4,5,4,-0.24885400315593584,-0.22832003034326429,-0.27514017330678386,0.5887803050560927,-0.06265814942934449,0.1182360893800897,0.19869402064093522,-0.04300259673225561
213,3,10,8,-0.4505342118296094,-0.38255900177557106,-0.00364431213914363,-0.030634464801113898,0.002280749385412904,0.37235140442710385,0.09115451610764963,-0.2608126829179401
214,7,0,6,-0.3163448110255889,0.36491127500467374,-0.05628402984838849,0.2642229374482232,-0.16164182291955115,0.3236294609011466,0.08940220868465142,-0.21851772426410487
215,7,0,6,-0.13331487783727333,0.3068587944625537,0.05595537712136488,0.2537280740791501,-0.1621874327981273,0.08573658617420919,0.03867337479074113,-0.1373767734579258
216,4,5,4,-0.011017211627246278,-0.26323506790707507,-0.21410568574578837,0.5407753039797599,-0.17371922231972428,0.1409453283198519,0.1842679772316196,0.14017830659792013
217,3,10,8,-0.42896804580974196,-0.49363638506334095,0.19280730581962907,0.09340526198064898,0.03885017983674434,0.28421377789706626,-0.14110564739263376,-0.08920239023981766
218,3,10,8,-0.3959398342949502,-0.41213915151532443,0.16293558834498642,-0.07979621836154834,-0.16634380577066565,0.43581270778838616,0.008041183152167362,-0.19879224466929024
219,2,7,0,-0.29418965262583047,0.17159420816481086,0.4108795300950087,-0.07402956796259035,-0.19640826775593337,0.3697713954522366,0.27575911000197445,0.0998842267004812
220,7,0,6,-0.25210921017402876,0.2843243817330746,0.06741508370464445,0.13808819868148003,-0.31736511625854247,0.1897447632611583,0.09770346369083441,-0.145353611631884
221,7,0,6,-0.269227507211201,0.2721933488180378,-0.01929135497072537,0.23241569902619802,-0.41781377392848584,0.09753966738454427,0.08077411962913345,-0.3028792267313716
222,4,5,4,-0.23966478522457862,-0.25984989220332777,-0.11127777741418134,0.5552372439495851,-0.26966113299204614,0.012610491763734813,0.3498722829108928,0.10394820940825289
223,0,2,7,0.35026380528283557,-0.5641352468215645,-0.03462685348241629,-0.11910865617642881,-0.08541669802163779,0.3722558190321522,0.04844265510283142,-0.18041481386182381
224,7,0,6,-0.19112419124249663,0.28367812080634114,0.13391828447612614,0.24529507331541492,-0.29957399046789146,0.24648941484983533,0.10248751791232477,-0.27887358175800997
225,7,0,6,-0.03620933505060817,0.22139708589137225,0.02467245994881301,0.2530018678984003,-0.31569808571836655,0.23550450159167832,-0.002879467282867991,-0.14382676862353796
226,4,5,4,0.0017821503133044888,-0.268959395339959,0.047081538031311834,0.5650674628167504,-0.2505472855163701,0.13520418606684054,0.1537238592791109,0.09849751720591073
227,0,2,7,0.3461189114425433,-0.5613697100872008,0.00926422020377591,0.004199732781213314,-0.18403341349045402,0.3987327218737035,0.0018042625812496335,-0.16680267033573493
228,3,10,8,-0.3569423466656115,-0.4249834169295787,0.032742291100890164,-0.07857809959026714,0.12008527748860637,0.21702808392390155,-0.05484285472178314,-0.2195436129743725
229,2,7,0,-0.2402819244409694,0.24452732031114954,0.2623429783352012,-0.03477174327170633,0.2550297507928303,0.360400094608749,0.34106677718935186,0.09085875730673718
230,7,11,6,-0.18133588960934588,0.3380949050983892,0.1675140570175945,0.21872072653319116,0.2271048286143622,0.28859589434202726,-0.13019562492647044,-0.19358561879031974
231,7,11,6,-0.08756269504792664,0.3731061452372379,0.19800961071131365,0.29839721074675774,0.23400188104652875,0.25260344609992846,-0.1959949587349879,-0.15597528599189206
232,0,2,7,0.30132514269575433,-0.4601405050524233,0.22034536333537344,0.04517832415145064,0.17972010523853274,0.2485863760752322,-0.14666876718527214,-0.2760107492251825
233,5,6,9,0.5231255658906182,0.13229686838809498,0.20709045380870195,0.20571259062081088,0.18047469145399245,0.3631289406178801,0.021093887121455608,-0.27479708036475947
234,4,5,4,-0.18175082659051112,-0.22028570557054483,0.17260778310456037,0.6694084212884409,0.14937215490751643,0.15024452511436828,0.0876247516083145,0.02739952707338211
235,0,2,7,0.34298517490768315,-0.5673286654498189,0.11037233459031506,0.09964238581614152,0.2225804878472573,0.26423150779741966,-0.1268831891325086,-0.2640312908146231
236,3,10,8,-0.42199121730873307,-0.4147558961556535,0.15803083154711242,-0.02356927662563342,0.2201244430037104,0.2294172980322334,-0.13323222161106077,-0.24520981910161804
237,2,7,0,-0.31000286485093187,0.24387151746061128,0.2722487679349241,-0.05662008636561534,0.19326561048994548,0.4159472396289911,0.23352447377472743,0.06127407983374761
238,7,11,6,-0.15761507246006282,0.28796476473042815,0.23862315455015806,0.36946500361479273,0.08190522360381781,0.2243798878503177,-0.11573673972375277,-0.26801349086922716
239,3,10,8,-0.4262086137884668,-0.46311805898958325,0.37223995905888885,-0.07442507482496113,0.10494345275990712,0.21313040051736115,-0.057747006307071184,-0.14741513642277865
240,2,7,0,-0.1366699950285994,0.19787393186439917,0.4474238399396531,-0.08214231076834877,0.024326169043475475,0.31671739038020663,0.21854105801168952,0.19280270381221087
241,5,6,9,0.545427834136486,0.13052802571415473,0.4283016937437574,0.1289746727886699,0.07439053939277328,0.3406115520196185,-0.043877202023069016,-0.14060437576127377
242,5,6,9,0.5799851269801738,0.09263803518097728,0.41835298457326126,0.19168663827853336,-0.005201384430626498,0.33274522729805295,-0.07303633785205625,-0.20768942527347467
243,5,6,9,0.5578734209896555,0.022877490016952797,0.4134473860029711,0.23538917015100808,0.006559608029949873,0.3698012546554118,-0.058153206971499546,-0.19755294400974668
244,4,5,4,-0.25363129177488736,-0.3036190083508491,0.29194369046775037,0.6034637206985874,-0.07908746826283398,0.040176378907459634,0.20757110090226857,0.07663232765986784
245,3,10,8,-0.30832968814992684,-0.4184840949008092,0.5081079072763667,0.13222497283048815,0.0803106767364949,0.2513619717563838,-0.07160933825416549,-0.09887740531400754
246,3,10,8,-0.3826072803739707,-0.3567234823429849,0.5160887647804552,-0.03350087202197929,0.06863615636697469,0.2667818898112753,-0.08424372940698836,-0.1716680682336535
247,7,11,13,-0.14210871222946056,0.20829915740060953,0.47544529876796815,0.10926970057733026,-0.08775702358742966,0.24132988110993053,-0.13320089215541134,-0.03919144076100972
248,5,6,9,0.4799710592151753,0.04468552697940141,0.5013428152469681,0.09865410424035267,0.03723660954818155,0.28600552243184996,-0.17057068091285635,-0.1070171595868066
249,7,11,13,-0.15908109893731634,0.1356425434558509,0.5654336916832621,0.22858398505803093,-0.07403616879222011,0.15361772066870027,-0.19254976481745462,-0.08311422325239345
