row,cluster_k8,cluster_k12,cluster_k16,gemini2_pc0,gemini2_pc1,gemini2_pc2,gemini2_pc3,gemini2_pc4,gemini2_pc5,gemini2_pc6,gemini2_pc7
164,0,0,10,0.05692491682551833,0.07727336337279424,0.07315582886087714,-0.23980605606232483,-0.19084731257209764,0.018734789100473975,-0.0511086312967764,-0.022361095144891905
165,1,5,3,-0.1389440848296377,0.04373236491686236,-0.013554352324225437,0.02751362622081632,-0.01446937554214962,-0.012160602852087816,0.019167527669148702,0.03677873466383407
166,1,5,3,-0.1298564496043444,0.07876420251793534,-0.02296091194953797,-0.06954599241463347,-0.061558301045449695,0.02664248741858653,0.05408541568360053,0.016513427648200175
167,1,5,3,-0.13568250243623298,0.0294748043471748,0.009201558305470654,-0.03059274998160268,0.019172245139760603,-0.011108644515118081,0.0024835288400005605,-0.041743426415483544
168,1,5,3,-0.07898654218659286,0.029563397912332368,0.017025315060359026,-0.007754406845606474,-0.04367073434018677,-0.09069223426094929,0.0717867609672535,-0.020671566327274394
169,0,1,7,0.1372834059558792,-0.016970565604507753,0.03623159608536309,0.010639958331335131,0.06048917332911213,0.12936138584136522,-0.15209206379555465,0.13905798665708938
170,1,5,3,-0.13023177748235953,0.029851970476032275,0.01092307418504697,0.01352826769062068,-0.02356755108443289,0.007425932784183315,0.012080989612430796,-0.001491835275170468
171,1,5,3,-0.14486983588275373,0.032683586939281674,-0.0031703582723199516,-0.08775678214287619,0.007248578678702313,0.05105628561048662,-0.02377732476118843,0.0015231445955575255
172,0,2,10,0.11217283263263712,0.03614123969553926,-0.013420509078230867,-0.14054089085525007,0.09817776213223689,0.015454212311452352,0.16432713555855016,-0.02745400135939793
173,1,5,3,-0.13075220497728765,0.01487168203173956,0.04170737599489932,-0.008435031103723905,0.03005297247239165,-0.02521836400461686,0.023408417642155857,0.01832829388280059
174,1,5,3,-0.10609333364682204,-0.0006868411805164384,0.021322299642101916,0.039471328290010065,-0.0011855855471415565,0.007283683757108137,0.0325213855943795,-0.008764769168355394
175,0,2,10,0.09018126701752817,-0.009642341526449352,0.05816218080393746,0.03216391991714212,-0.09267802285316006,0.007230518984713626,0.004473167298258271,-0.04866269588211717
176,0,0,1,0.11941547127102946,0.030736780564643598,-0.07848286272525591,-0.028627537149556573,-0.07081193048770554,-0.1137584536076329,-0.12697710754433406,-0.029799545009718514
177,0,0,14,0.08952468267416833,-0.03119974314514576,0.026236936410082127,0.09288260838360005,-0.03669020018717198,0.036875512937674236,-0.06160425443174585,0.08270033095242792
178,1,5,3,-0.14092268027713006,0.0262453153761745,0.044073498355772366,0.018756082750528914,0.004835502986802257,-0.024550148724870026,0.037823694096544305,-0.020395075964096628
179,1,5,3,-0.1288648416481361,0.02277292300000261,0.009504081590468085,-0.02078041694142688,0.024367164875592134,0.015078731964366245,-0.0003703643192895641,0.009625654729734954
180,0,1,1,0.1693650413411418,0.05571881390849596,-0.049890406670243186,-0.06644845266511662,0.08621763318475517,-0.04284442321646943,-0.08861050248164362,0.056925996876801076
181,4,10,9,0.1688560978064536,0.016593210240973048,0.0017917149601705195,0.00828337060796283,0.4202108184918882,-0.09197733911846363,-0.4007831375385307,-0.17675132135197225
182,0,2,1,0.1004866650758867,0.022796293214583672,-0.09073798006719487,0.19637568111701675,0.010546007196164846,-0.1357922692669573,0.05634670003970316,-0.07545012139830537
183,0,2,10,0.08294979631977617,-0.013585581397733222,0.032522595567599386,0.006465660888549719,-0.08244371031902133,-0.01982720615202257,-0.063942654349932,-0.10874599695149414
184,0,2,10,0.02275245158556428,0.02551662942107123,-0.012218851588302578,-0.07210875430192754,-0.05284661937558995,-0.0017814396270374204,0.009297499898982988,-0.010549863449999758
185,0,2,10,0.10069147808482701,-0.007816893490241972,0.0673911344118397,-0.026897198566518864,0.05363529824230437,0.07441333081642824,0.017020410600612153,0.0474625199533081
186,1,5,3,-0.1271732383296574,0.017889610692568,0.05162773219429442,-0.06059556656917923,0.0024758745703331243,-0.011944684082239518,0.01793615427235065,0.00638807670272069
187,4,10,13,0.2631264020539387,0.010054920711927155,0.007303551349315552,-0.30691308657760424,0.02302913418658359,-0.15982505756366616,-0.0329295673381618,-0.22454609593001057
188,1,5,3,-0.09211474033798311,0.08507268788872105,-0.03527002033727893,0.09465306456982682,0.040079013638556656,-0.044649315246993795,-0.00695389917973259,-0.010873671314716223
189,0,2,10,0.09771392075687815,0.0031102932682729205,-0.010607480680104173,0.03428844520630419,-0.029313414701062877,0.08034313945762118,-0.032522410665606134,-0.04425573267776383
190,0,2,1,0.03370667740059264,0.008465108552817362,-0.014443136057392848,0.06009720331991844,-0.03779732154505426,-0.020340973389164633,0.027047330426859348,0.014116684124105156
191,0,2,14,0.020742661042111657,0.03730260682189121,-0.049176398089002676,0.048689588349269904,-0.014711144106612223,0.039812219660560325,-0.062296547875806685,0.05206976922753586
192,1,2,3,-0.04346795452683659,0.03819668748726163,-0.07292410028068728,0.1533548368244734,-0.05198066037974693,0.0028311975048829026,0.0744229001002453,-0.03644754294499882
193,4,10,13,0.15593562308146275,0.0017369286514715358,-0.07821934555345274,-0.13824328741990538,0.14403666172576807,-0.31500559362125635,-0.20738225626476314,0.006749996418515789
194,1,5,3,-0.12883290582573925,0.06555758680532849,0.04470917478890171,0.06213158835693653,0.1054122115784293,0.05211123554790077,-0.13260529630275544,0.03985307675413729
195,0,2,10,0.018617452458890484,0.00968620258967576,-0.009070160537251439,-0.04759476231353927,-0.014176593862183978,0.06521827947268691,-0.0026520430458883333,-0.0028762736050803738
196,1,5,3,-0.0867759820921246,0.01983140154403529,0.021822578900328456,-0.004058761192674335,-0.018944511184553176,-0.013307640513374531,0.01634501977699886,0.009648241630974129
197,1,5,3,-0.14487821430408296,0.04721205954248037,0.027620946277489355,-0.03292260817384971,-0.007583498156507844,-0.005268878632492253,0.0076275057982451,-0.010835668078133692
198,1,5,3,-0.13083897905101896,0.026704797884051994,0.04410926407324125,0.0075437003731864925,0.059659149914802825,0.0187666520346072,-0.01688735174569971,0.03465653727204962
199,0,2,10,0.05741986370396492,0.07692209323655014,-0.031196198005717102,-0.023786013541629396,-0.008359962880245021,0.02177706509555442,0.025478016198462013,-0.014381534692685312
200,0,2,10,0.14073369968030044,0.061649958965373744,0.009372926577778487,-0.04858162122096244,0.08867183663226284,-0.04336233038707934,0.10902607786433893,-0.1424287049786213
201,0,4,12,0.15636558248265103,-0.039055685702668846,0.05810415890885215,0.2108768554926393,-0.03228318137240733,0.12007557147336279,0.12286787235288701,-0.017973846316516738
202,1,5,3,-0.11082796971405276,0.03513517902802599,-0.011807859904740875,-0.00882467497108865,0.03267012931430543,-0.012729951251713669,0.006133583918321922,-0.0022862024102901202
203,1,5,3,-0.08440262165592748,0.043734164810903794,-0.006370677954317054,-0.01538563357341422,0.00629040083165708,-0.01680911884956569,0.0004376977660021632,-0.010628881321160244
204,0,0,14,0.080292188236141,-0.008550520337348011,0.029446788956941243,0.03947252260472327,-0.06067153395066161,0.06913812103869221,-0.06552933046851642,0.1785800473400992
205,0,2,12,0.10816703837076441,-0.09710859668063095,-0.024684122035054948,0.11019888271401555,-0.023223680976734638,0.014621820277290226,0.06117169972890603,-0.06010466436755531
206,0,0,14,0.07285497329238887,0.03033261984267672,0.023651266225580808,-0.022642502990811376,-0.15329226837551438,0.02904369383548835,-0.02039914466167594,0.07550666326024881
207,0,4,12,0.17632101760028365,-0.0021720571630619596,-0.11909441817708259,0.22949329603737562,-0.09904389267332804,0.12512056256746482,0.1964764011896932,-0.2919121882008555
208,0,4,12,0.06843047668883542,-0.011591194965965468,-0.10719710870023057,0.01615840090339782,-0.03541733943130911,-0.011598136754962645,0.09997633239866632,-0.14468432141089205
209,1,5,3,-0.14315701508543804,0.044036374237390284,0.0387144119842771,-0.0673418757978405,-0.04056970417614544,-0.012680861991534318,0.05418862737668581,-0.005232155240902031
210,0,1,1,0.17711061629643665,0.049711508433296685,-0.017802223054193746,0.09127654636898808,0.024774457097932495,0.027924170148694666,-0.020802606967795033,0.008676755416812792
211,4,4,11,0.26228737051296824,0.039197594354115434,0.1759395834286622,0.096114703283027,-0.014967748824133906,-0.4418845135880115,0.24856968205683644,-0.43999776373709004
212,0,1,7,0.16866643155373978,0.041800092400468204,-0.017288914342633063,0.06749328076520607,0.009490969773899694,-0.00979848922868804,-0.1299750490492075,-0.11350615965631913
213,0,1,7,0.10311669517522502,0.02024710330128119,0.02330525590576156,0.060003106763045426,0.04540800740505441,0.017806283995248737,-0.14729977264682395,-0.15341311894189588
214,0,1,10,0.08934021511740212,0.0574828480455071,0.010925995775848399,0.030481433746929368,0.04854678577657959,0.08839306405768797,-0.049972585398351796,-0.07839990767414717
215,1,2,10,-0.012693116182970088,0.027454030791682002,0.01055372613349924,0.004326089989712237,-0.0051936521198589275,0.017975791668270867,0.04626406304034355,0.004292085885141199
216,1,5,3,-0.07652226995418364,0.04769742611229991,-0.032321827447656985,-0.01787601162322766,0.001694853125312171,0.004160377671088296,-0.003924321139140784,-0.0011083199715647655
217,0,0,14,0.08325785731914845,0.04748582246215658,-0.004109974663312978,-0.013557723326978707,-0.11373804211645316,-0.02873839331174421,-0.10334226440055659,0.030771841835722583
218,0,4,12,0.16789404154579243,-0.00167545510736473,0.04253365518239791,-0.001893144174956793,-0.2233216237127843,0.24760585341958144,-0.0004568191234139111,-0.2277825039282896
219,0,2,10,0.074900333951001,0.025977451092166214,0.030734719383311026,0.022945474953239623,-0.03471073974310412,0.05160647624053443,0.03333621688129906,-0.05541771765846255
220,0,2,10,0.06584084081730049,-0.12392825390633838,-0.14083257552944342,-0.10990799637157579,0.0365974587756329,-0.0763426553155439,0.14925579101151173,-0.02458216049511297
221,0,4,12,0.20413562674928312,-0.04625773525683275,0.06815873429873644,-0.08306733219972669,-0.039634821076749045,0.19256464825222855,0.11943596560920233,-0.10957270530828818
222,0,2,1,0.10233254129651302,0.04468249332015676,-0.06888669727944496,0.016253107654707378,-0.09608709275067566,-0.05723607437626902,-0.020410998594703085,-0.06458638330492499
223,1,5,3,-0.11969925359267745,0.045334419653837596,-0.0008719971966451207,-0.014751927886964913,0.023205291781937656,0.008432993426190135,0.020938323973986473,0.01268080707618913
224,0,1,1,0.21180393444045162,-0.0023423797155118792,-0.04149525865992475,0.1430131847232254,0.05623076505721969,-0.142146290326769,-0.11398575242877673,0.05583943272782161
225,1,5,3,-0.10275240567957657,0.024798738792884377,0.06174465598171972,0.05351279748763349,0.007593374856788378,0.0035536583066166634,-0.01877185582476754,0.00011233458037130769
226,1,5,3,-0.08996775389742924,0.0005116192999943922,0.07014058301312867,-0.006366397156794522,0.03558736555662206,0.04420440151744897,0.026376879546932738,-0.03049655487513622
227,1,5,3,-0.12006530565473289,0.016256979370708392,0.023864361168971466,0.015577511072836059,-0.008901670891597139,-0.024913933727619866,-0.005801938929640514,-0.01723552592105391
228,0,1,10,0.14195787690309197,-0.04907910836504601,0.004369529099064013,0.037213655601406596,0.20631472981233637,0.08364743034646077,-0.008808981674525639,0.0011773240499008547
229,1,5,3,-0.04530713566634665,0.04560358346229643,-0.013929621902432307,0.0024761561475252778,0.012829562569281402,0.015333671713714261,0.001024359433736523,0.023969495858810027
230,4,10,9,0.2678985697050428,0.03742938867349058,0.11868195618465491,-0.14847715230987987,0.6299757439979973,-0.05354712294145239,-0.21354177410677752,0.018870733387422123
231,0,1,14,-0.022152918896784998,0.020892694163573502,0.06510025303739912,0.22416798072598731,0.10481760154480145,0.21979840773497364,-0.10021811585723786,0.1996368350744041
232,1,5,3,-0.11147598652617018,0.04326178986785347,-0.012039203709130546,-0.024915301530424153,0.026376559605259184,0.008456199373487355,0.03957108578158094,-0.017466840223558367
233,1,5,3,-0.13137244128590445,0.017727275313530827,0.028349749909691312,-0.024441237644426086,0.03928589040842019,0.02679117083081848,0.01602104754910881,0.0044264584709773885
234,3,11,6,0.12257250329348711,0.0641152304087434,-0.052810407797818947,-0.13759886816529046,-0.062058182120572264,-0.04260829124436534,0.18032467078701428,0.25312055245002063
235,1,5,3,-0.14147092720183477,0.049929650151024206,0.02866748171126512,-0.03473700680053413,0.025470321420781778,-0.01676643058414846,0.02705536476367835,0.01674104983548218
236,0,1,7,0.12445886404925571,0.03645285009730303,-0.09308670852818424,-0.003224723246335433,0.17419276550382004,0.08644756513650356,-0.23773585018291923,0.11031573358678756
237,0,2,10,0.03190069506968933,0.0013948720921084662,-0.0016441845836029328,0.0037893190917104433,-0.024014250966053776,0.07427937537393381,0.02084253998633446,-0.09816402022376877
238,0,1,14,-0.02735416393599739,0.002815741165882631,-0.007259376355870178,0.06445256585523612,-0.03720065320507264,0.06990589998448933,-0.10496497953144189,0.05836852575611617
239,3,11,6,0.3049905968866568,0.08542149008668021,-0.08569470891886338,-0.22596247643198286,0.17169430046415832,-0.28322031711343504,0.3139880733957078,0.55358611520236
240,0,2,10,0.05665998547527423,0.001685245545925643,-0.005877162901163667,-0.017918549986890346,0.0977642065662087,-0.04806908324782062,-0.0398896643965548,-0.03053218656825127
241,1,5,3,-0.14302155255290838,0.022806054791366333,-0.007590823305831792,0.021148287134548083,-0.024184128802685993,-0.044523242558644704,-0.01278347720014491,0.04546550236904719
242,1,5,3,-0.15230759497878643,0.03138227199235634,0.07454000295191103,0.024543965927209175,0.011385463056501652,-0.011843749867835564,0.015243887511819126,0.00197391601707673
243,1,5,3,-0.1509453269118741,0.07797800918293617,-0.00013351666127543773,-0.010967544299778106,0.009076464873442167,-0.019047470656055557,0.016498269462121268,0.001956526606847932
244,0,2,10,0.042915762939428455,0.05889989956508279,-0.013960413805000476,-0.09009959442367425,-0.01813595966218719,-0.05521097361599197,-0.018304239703805545,0.0203004718299599
245,0,2,14,0.07103109253900597,-0.0024833503277825425,-0.04883530458056171,0.021362786529008772,-0.08445035186467138,0.13160292989934075,0.13194519830432386,0.14418251973395682
246,0,2,10,0.05046320170812667,0.016922312659774476,-0.0017713430838053508,0.02921644743934507,0.03820654487699225,-0.011306122302732927,-0.060252265289212736,-0.025256166202687114
247,0,2,10,0.12911116726865904,0.04665001452810523,-0.05028819851232598,-0.06918883967415868,0.09365303678825923,0.08010997556157405,0.11950781890537161,-0.11227672799417046
248,1,5,3,-0.12040866044373989,0.032797881557478197,0.015067353717182156,-0.020986814059160298,-0.020866543319920362,-0.016197561413084274,4.4186182313970304e-05,0.01422977511490034
249,0,2,10,-0.0158667191969441,0.030849188314690267,-0.01876959103329419,-0.028094052127831948,-0.0065027512490939505,0.023161450887865354,-0.033742829685712954,0.006148265235902898
