row,target,h042_prob,h057_prob,q055,q061,q061_minus_h057
63,Q1,0.92116874216337,0.92116874216337,0.9065017583034256,0.9065115483572539,-0.014657193806116076
63,Q2,0.825115789124502,0.825115789124502,0.8536277389509273,0.8536941789446703,0.02857838982016825
63,Q3,0.737323176923991,0.737323176923991,0.708478650292337,0.7088475965443684,-0.02847558037962261
63,S1,0.8494108979919224,0.8494108979919224,0.8463442860980045,0.8462912962747766,-0.003119601717145759
63,S2,0.4934571823608755,0.4934571823608755,0.5168574327079851,0.5171946013397078,0.02373741897883236
63,S3,0.5001740518619896,0.5001740518619896,0.4837418625084405,0.4836348138270253,-0.01653923803496432
63,S4,0.0678640620088381,0.0678640620088381,0.0567684497617169,0.05662716704839143,-0.01123689496044667
64,Q1,0.7257377074144317,0.7257377074144317,0.7937464517752442,0.7941684402004636,0.06843073278603196
64,Q2,0.6779068833018599,0.6779068833018599,0.654046379442103,0.6539833860290801,-0.02392349727277976
64,Q3,0.746511400489644,0.746511400489644,0.775220391768485,0.7757610821554239,0.029249681665779903
64,S1,0.4960873192246448,0.4960873192246448,0.4718347570008011,0.4718331760011704,-0.024254143223474356
64,S2,0.4459935234003608,0.4459935234003608,0.476744332615507,0.47704605475584666,0.031052531355485857
64,S3,0.4913510173729151,0.4913510173729151,0.4817777724779596,0.48187508916443544,-0.009475928208479645
64,S4,0.0718872980581219,0.0718872980581219,0.0513353454381599,0.05138227877184028,-0.020505019286281616
65,Q1,0.8883790191831727,0.8883790191831727,0.9054589137643428,0.905907147334899,0.01752812815172622
65,Q2,0.7022123803050839,0.7022123803050839,0.7270473650338192,0.7269563936119683,0.02474401330688436
65,Q3,0.8498503157804559,0.8498503157804559,0.8677460134799224,0.8682006311626367,0.018350315382180793
65,S1,0.7136938626994449,0.7136938626994449,0.699947966836973,0.6997412475143129,-0.013952615185132022
65,S2,0.4372519242529011,0.4372519242529011,0.397916138401852,0.39749085505703635,-0.03976106919586475
65,S3,0.52453738757865,0.52453738757865,0.5103736608703379,0.5102477988812844,-0.01428958869736563
65,S4,0.0842030201678861,0.0842030201678861,0.0592808503749987,0.0590743605747743,-0.0251286595931118
66,Q1,0.9886989098935578,0.9886989098935578,0.9967375503625012,0.9978929376656789,0.009194027772121083
66,Q2,0.7495966153172745,0.7495966153172745,0.7172243852922031,0.7172786095232556,-0.03231800579401889
66,Q3,0.630338645724282,0.630338645724282,0.6240109326650516,0.6240944124446438,-0.006244233279638189
66,S1,0.7799459959612535,0.7799459959612535,0.7507359353761331,0.7509156216642822,-0.029030374296971306
66,S2,0.526553215055173,0.526553215055173,0.4799985329925322,0.4799149498250854,-0.04663826523008763
66,S3,0.5037672329103787,0.5037672329103787,0.5111353685764288,0.5111808585393713,0.007413625628992615
66,S4,0.1090691589631718,0.1090691589631718,0.0921179156182061,0.09253542101281063,-0.01653373795036117
67,Q1,0.8735784361005658,0.8735784361005658,0.8510472809360592,0.8516757947633893,-0.021902641337176565
67,Q2,0.728963655243017,0.728963655243017,0.7359755850669695,0.7360394645328887,0.007075809289871726
67,Q3,0.6645361379228297,0.6645361379228297,0.6474173409368817,0.6479718210557787,-0.016564316867051065
67,S1,0.8242014752440495,0.8242014752440495,0.822866292257978,0.8227841355129302,-0.0014173397311193492
67,S2,0.4001735320479058,0.4001735320479058,0.3830625791074399,0.38273735143526466,-0.017436180612641128
67,S3,0.4771472653576554,0.4771472653576554,0.4883877675428973,0.4883112365160781,0.011163971158422714
67,S4,0.0720696487300485,0.0720696487300485,0.0537617693297588,0.05355956212766578,-0.018510086602382715
68,Q1,0.956052065520066,0.956052065520066,0.948413415586768,0.9483642308413921,-0.007687834678673955
68,Q2,0.7615596711483738,0.7615596711483738,0.7558724996909562,0.7558812074837019,-0.00567846366467184
68,Q3,0.6173420592567044,0.6173420592567044,0.619675870630313,0.6202858482600908,0.0029437890033864322
68,S1,0.9430655576923568,0.9430655576923568,0.9587124768588016,0.9585411358166942,0.015475578124337419
68,S2,0.4766397312521953,0.4766397312521953,0.4519491531487855,0.4514810427660067,-0.025158688486188574
68,S3,0.4965714702836949,0.4965714702836949,0.4895598162524235,0.48961255035617596,-0.006958919927518958
68,S4,0.1972551728460799,0.1972551728460799,0.1912833251321651,0.1916993242682256,-0.005555848577854294
69,Q1,0.8863098445563374,0.8863098445563374,0.8831936892159613,0.883384033941979,-0.0029258106143584817
69,Q2,0.7322524540298826,0.7322524540298826,0.7331340719582173,0.7331081515370268,0.0008556975071442041
69,Q3,0.7500667389875401,0.7500667389875401,0.7469764077736653,0.7470553435475997,-0.003011395439940334
69,S1,0.7572724121742112,0.7572724121742112,0.7617861879622476,0.7618787086931773,0.0046062965189661575
69,S2,0.4714289714887058,0.4714289714887058,0.4803053882864085,0.4803809988630377,0.008952027374331928
69,S3,0.435299854032418,0.435299854032418,0.4442182855818496,0.4441510485674692,0.008851194535051177
69,S4,0.1582444481046369,0.1582444481046369,0.1510448670030175,0.15160942538422184,-0.006635022720415051
70,Q1,0.9816512441781002,0.9972051395458154,0.999999,0.9976602147671274,0.00045507522131205125
70,Q2,0.7826535199490112,0.7826535199490112,0.7890746211780327,0.7817742592684346,-0.0008792606805766434
70,Q3,0.719796926464017,0.7379400612256236,0.7356170199283188,0.7355869958106938,-0.0023530654149298558
70,S1,0.8816197144593356,0.8884936940057166,0.8876172933696868,0.8875345736236293,-0.0009591203820873417
70,S2,0.5798762215659398,0.6038522001352224,0.6007504454240482,0.6009127863770622,-0.002939413758160203
70,S3,0.421593213516457,0.4339995467608516,0.432376283838693,0.432356369008125,-0.001643177752726599
70,S4,0.2642633503560666,0.2663878824709172,0.2661101535511949,0.266430642287554,4.275981663676154e-05
71,Q1,0.8624142097168861,0.8624142097168861,0.8664388266044933,0.8670157029946909,0.004601493277804791
71,Q2,0.8113615039135618,0.8113615039135618,0.8194513649383287,0.8194379938871083,0.008076489973546486
71,Q3,0.6814173312730784,0.6814173312730784,0.6944496628599904,0.6947450022887823,0.013327671015703979
71,S1,0.7699856752060736,0.7699856752060736,0.7413296954833674,0.7406586134007747,-0.029327061805298982
71,S2,0.5507760293810882,0.5507760293810882,0.5584022422210407,0.5584434959534859,0.0076674665723976965
71,S3,0.5292676057759682,0.5292676057759682,0.5689095526441851,0.5689504614130705,0.03968285563710228
71,S4,0.151919945231375,0.151919945231375,0.1197985932860449,0.11958556074708783,-0.032334384484287174
72,Q1,0.6647304811614393,0.6647304811614393,0.6678301476413315,0.6680849135847227,0.003354432423283371
72,Q2,0.7535018094626947,0.7535018094626947,0.7619008132275545,0.7618068030198322,0.00830499355713743
72,Q3,0.6940522189894135,0.6940522189894135,0.6895706631187773,0.6899602082900065,-0.0040920106994070116
72,S1,0.4865791232661431,0.4865791232661431,0.4703161386408095,0.4705413443847832,-0.016037778881359932
72,S2,0.511645741750837,0.511645741750837,0.5224683010545588,0.5224349262281657,0.010789184477328684
72,S3,0.491723758522598,0.491723758522598,0.493398159392991,0.49306989341002244,0.001346134887424466
72,S4,0.20518838149678,0.20518838149678,0.1972494640930388,0.1972977520424999,-0.007890629454280096
73,Q1,0.867517443357576,0.867517443357576,0.8474135058052639,0.8476114800032757,-0.019905963354300282
73,Q2,0.7967209982479287,0.7967209982479287,0.7794508160720559,0.7794833154169395,-0.017237682830989254
73,Q3,0.7790607121524888,0.7790607121524888,0.7553336222529404,0.7558508393074755,-0.023209872845013302
73,S1,0.8069944702798388,0.8069944702798388,0.8068227702987837,0.807078027263426,8.355698358719632e-05
73,S2,0.5431395203742775,0.5431395203742775,0.5266770959646444,0.5262970066663676,-0.0168425137079099
73,S3,0.4527481610697173,0.4527481610697173,0.4398392302678796,0.43967524176846573,-0.013072919301251595
73,S4,0.2086887618042433,0.2086887618042433,0.2404706296427973,0.24080655952314003,0.03211779771889672
74,Q1,0.7573007249061464,0.7573007249061464,0.7214462710639354,0.7217529373571988,-0.03554778754894761
74,Q2,0.6930482934936636,0.6930482934936636,0.6807908393354727,0.6807114661022386,-0.012336827391424943
74,Q3,0.7542062079935886,0.7542062079935886,0.7565769867483662,0.756902441047022,0.002696233053433361
74,S1,0.6104878216205629,0.6104878216205629,0.589216274157496,0.5895156249093245,-0.0209721967112384
74,S2,0.4725705118678682,0.4725705118678682,0.4490283856140438,0.44840231180661355,-0.02416820006125464
74,S3,0.4731540291901628,0.4731540291901628,0.5122870749972692,0.5124431879432014,0.03928915875303862
74,S4,0.2328017707114281,0.2328017707114281,0.2480281069276712,0.2481445072903918,0.015342736578963706
75,Q1,0.8755079629743084,0.8755079629743084,0.8755633075014644,0.8755213511551247,1.3388180816309436e-05
75,Q2,0.8083572982832096,0.8083572982832096,0.8131913939966603,0.813243013480474,0.00488571519726444
75,Q3,0.6669098499368259,0.6669098499368259,0.6958452026776152,0.6961294641744636,0.029219614237637748
75,S1,0.8907202441008808,0.8907202441008808,0.9005226113670076,0.9008217466637143,0.010101502562833486
75,S2,0.5886170540054882,0.5886170540054882,0.5961621564437916,0.596117727729175,0.00750067372368679
75,S3,0.443100534291953,0.443100534291953,0.4430735357900157,0.4429553410222183,-0.00014519326973472246
75,S4,0.3380245377891814,0.3380245377891814,0.3676630095212467,0.36830597449314195,0.03028143670396055
76,Q1,0.7114790257197598,0.7114790257197598,0.6973619402870772,0.6980453446819159,-0.013433681037843925
76,Q2,0.6862311485048098,0.6862311485048098,0.667123266300752,0.6671877331517738,-0.019043415353035997
76,Q3,0.854933309276817,0.854933309276817,0.9093048600825788,0.9097759188205338,0.05484260954371678
76,S1,0.4363117488699673,0.4363117488699673,0.4028611221627628,0.4029502205245258,-0.03336152834544154
76,S2,0.4959453022668407,0.4959453022668407,0.4792998904552268,0.47894725303573776,-0.01699804923110293
76,S3,0.4972991425364777,0.4972991425364777,0.5164633354998978,0.5164506853376474,0.019151542801169652
76,S4,0.2181785185427831,0.2181785185427831,0.2535062824535711,0.2538615104624902,0.03568299191970711
77,Q1,0.7587463505132946,0.7587463505132946,0.7677220026206302,0.7680096292606109,0.00926327874731625
77,Q2,0.7132533795287157,0.7132533795287157,0.6886067226503887,0.6886169538025231,-0.024636425726192623
77,Q3,0.7592430957211724,0.7592430957211724,0.7200636379137904,0.7209433553574954,-0.038299740363677004
77,S1,0.8278819698169996,0.8278819698169996,0.8356095881389969,0.8358570163379252,0.007975046520925622
77,S2,0.5709790611049622,0.5709790611049622,0.5215359806348814,0.5211992647681727,-0.04977979633678953
77,S3,0.469636453932996,0.469636453932996,0.4474155495279342,0.4477554923977453,-0.02188096153525071
77,S4,0.2431394606745366,0.2431394606745366,0.2440103609896987,0.24416168984740302,0.001022229172866429
78,Q1,0.9999696289951998,0.9999954459625952,0.999999,0.999999,3.554037404818189e-06
78,Q2,0.839290393934458,0.839290393934458,0.8768755123544791,0.8837226247662203,0.04443223083176229
78,Q3,0.7948638112780951,0.7936544401585863,0.793812482945891,0.7937688832623561,0.00011444310376973466
78,S1,0.817373566203107,0.8379039413529227,0.8353355600928565,0.8354290916007897,-0.002474849752132968
78,S2,0.5723966576066271,0.5571285319115074,0.5591267984743205,0.5589719632904865,0.0018434313789791323
78,S3,0.4252141792468104,0.4287262596848446,0.4282677470093602,0.42811618791176465,-0.0006100717730799787
78,S4,0.2727972190205157,0.2822587325765953,0.2810133849648407,0.28114543025998423,-0.0011133023166110534
79,Q1,0.999965092483008,0.999965092483008,0.999999,0.999999,3.390751699194894e-05
79,Q2,0.8286012180123553,0.8286012180123553,0.8508748031140411,0.8509823882430763,0.022381170230720948
79,Q3,0.7410137222926743,0.7410137222926743,0.7482103294907507,0.7482326389490813,0.0072189166564070595
79,S1,0.8106394952608882,0.8106394952608882,0.7939207302110377,0.7936800445161944,-0.016959450744693738
79,S2,0.5359497261060353,0.5359497261060353,0.5002083178269047,0.4998689538848701,-0.03608077222116518
79,S3,0.4710504770052358,0.4710504770052358,0.4830092595397074,0.483022765303964,0.011972288298728206
79,S4,0.1829068746953628,0.1829068746953628,0.1686370679371156,0.1690402196900332,-0.013866655005329603
80,Q1,0.2670686713507147,0.2670686713507147,0.2705080797647295,0.27045528573213273,0.0033866143814180183
80,Q2,0.4772491992071193,0.4772491992071193,0.4669746386278572,0.46703321567593076,-0.010215983531188522
80,Q3,0.7603743094064646,0.7603743094064646,0.7682495992759751,0.7681094189345856,0.007735109528121065
80,S1,0.6338796069924326,0.6338796069924326,0.6466240509703318,0.6469008363231659,0.013021229330733242
80,S2,0.6442108847113729,0.6442108847113729,0.6605999181680549,0.6604088877866383,0.01619800307526542
80,S3,0.4995340980276135,0.4995340980276135,0.5211077288154492,0.520978681983852,0.021444583956238494
80,S4,0.379814319090082,0.379814319090082,0.3521580961997473,0.3519633994452324,-0.027850919644849592
81,Q1,0.3493193683727105,0.3493193683727105,0.3538924083089153,0.3539876849410706,0.004668316568360087
81,Q2,0.4783389967186034,0.4783389967186034,0.4512317489174742,0.45131686102547314,-0.027022135693130278
81,Q3,0.6632113340381077,0.6632113340381077,0.6655459104957555,0.6657339642530822,0.002522630214974453
81,S1,0.73553571469134,0.73553571469134,0.7595757675932931,0.7596800655884655,0.02414435089712541
81,S2,0.6851585567141559,0.6851585567141559,0.6636925800638991,0.6637373432378213,-0.021421213476334633
81,S3,0.5046243414104215,0.5046243414104215,0.5302546282994742,0.5302841334134547,0.025659792003033255
81,S4,0.3868353972318645,0.3868353972318645,0.3805498383003751,0.38035481407307,-0.006480583158794517
82,Q1,0.3510575756133703,0.3510575756133703,0.3351769703421507,0.33535306298331435,-0.015704512630055956
82,Q2,0.5649988488464768,0.5649988488464768,0.5624601865431057,0.5626622123852888,-0.0023366364611879797
82,Q3,0.7884376413461553,0.7884376413461553,0.8176057278211392,0.8179497719090553,0.02951213056289992
82,S1,0.6825158323871914,0.6825158323871914,0.6789756960881552,0.6791201493984061,-0.0033956829887852313
82,S2,0.6175528006618692,0.6175528006618692,0.6372662781103484,0.6371098387159128,0.01955703805404352
82,S3,0.4678186478737165,0.4678186478737165,0.4452161987667739,0.44536100147695984,-0.02245764639675668
82,S4,0.3486679576648471,0.3486679576648471,0.3263634533183966,0.3260757200487832,-0.02259223761606388
83,Q1,0.6223910129644472,0.6223910129644472,0.6190821617746151,0.6189582621617241,-0.0034327508027230946
83,Q2,0.4168166313164011,0.4168166313164011,0.4082263809344673,0.4083120193374057,-0.008504611978995436
83,Q3,0.6767337403086884,0.6767337403086884,0.6915390729434865,0.6918719277858429,0.015138187477154563
83,S1,0.8277832912234422,0.8277832912234422,0.8078724117305603,0.8072624721646003,-0.020520819058841844
83,S2,0.7368788342683015,0.7368788342683015,0.7604897618479523,0.76099870595791,0.024119871689608496
83,S3,0.4820709631273253,0.4820709631273253,0.5112230265086477,0.5108979819577018,0.028827018830376472
83,S4,0.4976415965159063,0.4976415965159063,0.4583434023745123,0.45851093162921075,-0.03913066488669553
84,Q1,0.3172888088415995,0.3172888088415995,0.3504564931720184,0.35055423946185527,0.033265430620255776
84,Q2,0.5261754441756927,0.5261754441756927,0.5142129794702128,0.5142830050727464,-0.01189243910294635
84,Q3,0.8102373250793968,0.8102373250793968,0.8037554619324342,0.8040387369656171,-0.006198588113779713
84,S1,0.597169978723375,0.597169978723375,0.6206724651576289,0.6207696684702474,0.023599689746872432
84,S2,0.6874022419354989,0.6874022419354989,0.7135957185184506,0.7141236385241256,0.02672139658862671
84,S3,0.5294279995999946,0.5294279995999946,0.5259155029775665,0.5261621064232467,-0.0032658931767479693
84,S4,0.3399414066560402,0.3399414066560402,0.3078595416200422,0.30730235404800665,-0.03263905260803357
85,Q1,0.2592561919496379,0.2592561919496379,0.2633429696767421,0.263198366534773,0.0039421745851351275
85,Q2,0.4429620945485297,0.4429620945485297,0.4414543449689182,0.441504284342753,-0.0014578102057766773
85,Q3,0.7887204466768212,0.7887204466768212,0.7992534574192969,0.7995616830007364,0.010841236323915204
85,S1,0.5592718165507222,0.5592718165507222,0.5226816233826092,0.522500135586672,-0.03677168096405026
85,S2,0.6440818296441913,0.6440818296441913,0.6073472443462508,0.6068406390590956,-0.037241190585095674
85,S3,0.5095479661811837,0.5095479661811837,0.5036863825369761,0.5034096361444,-0.006138330036783657
85,S4,0.4143001907939645,0.4143001907939645,0.3885414361900644,0.38834350017571023,-0.025956690618254286
86,Q1,0.3657235414736355,0.3657235414736355,0.3690256209099987,0.36922069511439704,0.00349715364076153
86,Q2,0.5136220809207379,0.5136220809207379,0.5102733472336235,0.5103783274356518,-0.0032437534850860983
86,Q3,0.8245721978150315,0.8245721978150315,0.8071190242881185,0.8069646926230882,-0.017607505191943318
86,S1,0.5868808062671268,0.5868808062671268,0.5895788494043589,0.5896514975109239,0.002770691243797141
86,S2,0.6465220967826752,0.6465220967826752,0.6816727174549497,0.6821411405634141,0.03561904378073888
86,S3,0.5123759521423337,0.5123759521423337,0.5494751205853847,0.5495356934442197,0.03715974130188604
86,S4,0.3603252312211444,0.3603252312211444,0.3560383356161976,0.35604873360225076,-0.004276497618893649
87,Q1,0.7495555822307489,0.7495555822307489,0.7468896055499147,0.7470093878340767,-0.0025461943966722522
87,Q2,0.5500204107040865,0.5500204107040865,0.549105294117146,0.5492975312604204,-0.0007228794436661135
87,Q3,0.5262087064141104,0.5262087064141104,0.4031125243313642,0.40312337060849623,-0.1230853358056142
87,S1,0.8996670226222974,0.8996670226222974,0.8944040036773707,0.8940920589657799,-0.00557496365651744
87,S2,0.6773982515353408,0.6773982515353408,0.7059865785144912,0.7061644556317089,0.028766204096368098
87,S3,0.4878373866996912,0.4878373866996912,0.4538739334707041,0.45424292041274206,-0.03359446628694912
87,S4,0.4057548178150629,0.4057548178150629,0.4190078515820569,0.4188699719536218,0.013115154138558904
88,Q1,0.6484825191144901,0.6484825191144901,0.6287434320701212,0.629037677428059,-0.019444841686431014
88,Q2,0.5012629663352591,0.5012629663352591,0.4896279485675942,0.48981697687877085,-0.011445989456488281
88,Q3,0.7367322980791324,0.7367322980791324,0.7457178092953746,0.745817082187493,0.009084784108360555
88,S1,0.8354456442365963,0.8354456442365963,0.8372940286440822,0.8369473667524174,0.0015017225158211467
88,S2,0.7632911273010579,0.7632911273010579,0.7699367901975885,0.7705240235557433,0.007232896254685484
88,S3,0.5769619274623236,0.5769619274623236,0.5796903809392949,0.5797451922425445,0.002783264780220951
88,S4,0.5851750725411045,0.5851750725411045,0.5945494056212278,0.5945308464873252,0.00935577394622078
89,Q1,0.7767914688115758,0.7767914688115758,0.7877941565940169,0.7880617767605385,0.011270307948962666
89,Q2,0.4475338923013969,0.4475338923013969,0.4212842779220638,0.4213090496481184,-0.026224842653278513
89,Q3,0.8278811022976053,0.8278811022976053,0.8211810824636856,0.821055467654451,-0.006825634643154221
89,S1,0.923372525688946,0.923372525688946,0.9153204413597597,0.9149652951563081,-0.008407230532637922
89,S2,0.7034925629297821,0.7034925629297821,0.712948529777572,0.713371150614996,0.00987858768521388
89,S3,0.5104236462553654,0.5104236462553654,0.5000668830599919,0.49985285095801024,-0.010570795297355162
89,S4,0.6256073885710184,0.6256073885710184,0.6491936846981021,0.6493948156300542,0.023787427059035804
90,Q1,0.6265829482058807,0.6265829482058807,0.6198043550904397,0.6198815654371835,-0.0067013827686971394
90,Q2,0.4870385628652764,0.4870385628652764,0.462452920554069,0.46246835072880554,-0.02457021213647087
90,Q3,0.8772344898403949,0.8772344898403949,0.9182092845617936,0.9180467774899792,0.04081228764958433
90,S1,0.8629600558766518,0.8629600558766518,0.8576336553471712,0.8572491306130053,-0.005710925263646471
90,S2,0.6777741596039757,0.6777741596039757,0.6953033577463715,0.6957038317940817,0.017929672190105994
90,S3,0.5999563408833998,0.5999563408833998,0.6105558998369237,0.6102093458087643,0.010253004925364517
90,S4,0.5327711435788854,0.5327711435788854,0.4964249912327034,0.49608316688704174,-0.036687976691843704
91,Q1,0.5720436609347357,0.6484013708191465,0.6387729582695291,0.6397880020362425,-0.008613368782903974
91,Q2,0.517487560784734,0.517487560784734,0.463007716790815,0.4463355277523664,-0.07115203303236761
91,Q3,0.8476870823066287,0.8417431246080995,0.8425289737738783,0.8425245681442168,0.00078144353611731
91,S1,0.6384352318049589,0.5922871243242304,0.5984192050256617,0.5981741365786717,0.005887012254441326
91,S2,0.704172102284786,0.7334736914721672,0.729758193069115,0.7302654061424355,-0.0032082853297317193
91,S3,0.5157852359558831,0.5233996338007635,0.5224069922861011,0.522533791665822,-0.0008658421349414525
91,S4,0.4713648786213004,0.4595147354486395,0.4610581011647744,0.4613354154074663,0.0018206799588267875
92,Q1,0.3213568685717545,0.3213568685717545,0.325238218648836,0.32548944499215426,0.0041325764203997695
92,Q2,0.4572885450824042,0.4572885450824042,0.4482282467028616,0.4483560243144407,-0.00893252076796347
92,Q3,0.823268213004153,0.823268213004153,0.8418364266211938,0.8417114276377485,0.01844321463359555
92,S1,0.4803993637843391,0.4803993637843391,0.4604722974037482,0.4606042226450481,-0.01979514113929104
92,S2,0.5745069641600116,0.5745069641600116,0.5587596839130533,0.5588139297060531,-0.01569303445395842
92,S3,0.5188906954835348,0.5188906954835348,0.5379389615031525,0.5380976004995246,0.01920690501598976
92,S4,0.2398716927913666,0.2398716927913666,0.1900050630781852,0.18953702977328704,-0.05033466301807957
93,Q1,0.7204887948256156,0.707802764782076,0.7094765388851245,0.7095406515738678,0.001737886791791765
93,Q2,0.5491104257277672,0.5491104257277672,0.550684778611469,0.5581488336551358,0.009038407927368541
93,Q3,0.8466271480418416,0.8644976616673359,0.8622703922058693,0.8621033689052492,-0.0023942927620866916
93,S1,0.9896214550237332,0.998429958276754,0.9988557832715002,0.9990691329629481,0.0006391746861941217
93,S2,0.6024708362186612,0.5986304432308249,0.5991320622070474,0.5989951989782311,0.00036475574740613137
93,S3,0.560606612346237,0.6085935417162255,0.6024314981614665,0.602382071042427,-0.006211470673798458
93,S4,0.390676754192609,0.3848527057084037,0.3856105349542392,0.385203122928221,0.00035041721981732277
94,Q1,0.4843860756263875,0.4843860756263875,0.44906920238769,0.4491785892257076,-0.035207486400679944
94,Q2,0.5578470739828967,0.5578470739828967,0.5674714831399508,0.5676107400669541,0.009763666084057432
94,Q3,0.7734284301771919,0.7734284301771919,0.7629701088626237,0.7629355094050861,-0.01049292077210573
94,S1,0.7123462701397459,0.7123462701397459,0.684891635084011,0.6847608348312023,-0.027585435308543627
94,S2,0.6523945331552778,0.6523945331552778,0.6355282883018721,0.6355415598168387,-0.01685297333843916
94,S3,0.4934828120214982,0.4934828120214982,0.4926536264670618,0.4924465873863542,-0.0010362246351439675
94,S4,0.6210667210297325,0.6210667210297325,0.624517049564009,0.6244836715337,0.0034169505039675085
95,Q1,0.8035348522775836,0.8035348522775836,0.8025731807166981,0.8025778719457782,-0.0009569803318053571
95,Q2,0.6136091281998712,0.6136091281998712,0.6467881910454634,0.6470915264665347,0.03348239826666344
95,Q3,0.7148780382421973,0.7148780382421973,0.7118435231500345,0.712074888735741,-0.002803149506456326
95,S1,0.8848950677598506,0.8848950677598506,0.8819269498882518,0.8816258823313583,-0.003269185428492305
95,S2,0.7509653198661707,0.7509653198661707,0.729971895014592,0.730045902118858,-0.020919417747312652
95,S3,0.5184440313613685,0.5184440313613685,0.5257232373674855,0.5254851185757811,0.007041087214412545
95,S4,0.6054738760011162,0.6054738760011162,0.6184227231801328,0.6188107945104016,0.013336918509285312
96,Q1,0.2911938915055491,0.2911938915055491,0.2732146607943537,0.2734441168222797,-0.01774977468326938
96,Q2,0.5230317764604155,0.5230317764604155,0.4862346144941198,0.4862905415983797,-0.03674123486203584
96,Q3,0.9999592460567452,0.9999592460567452,0.999999,0.999999,3.975394325472781e-05
96,S1,0.5002995727195579,0.5002995727195579,0.4861650021436782,0.4862646599823722,-0.014034912737185712
96,S2,0.7268566645527601,0.7268566645527601,0.7154141211466277,0.7153013916313165,-0.011555272921443649
96,S3,0.5246229769499934,0.5246229769499934,0.5312152091907482,0.5315210522812766,0.006898075331283171
96,S4,0.4576690525282413,0.4576690525282413,0.4502310974838832,0.4502976338963949,-0.007371418631846427
97,Q1,0.833406658466897,0.8315105165518514,0.8317588118728393,0.8317575530197151,0.000247036467863726
97,Q2,0.5127633231566583,0.5127633231566583,0.5209057288586595,0.5226277574242133,0.009864434267555011
97,Q3,0.7641557977520532,0.7661938153111348,0.765928682327045,0.7657773226844266,-0.0004164926267082869
97,S1,0.9999721312885276,0.9999958211825608,0.999999,0.999999,3.178817439164483e-06
97,S2,0.7233071717211601,0.7275040018936937,0.726958852484285,0.7272620249505951,-0.00024197694309857631
97,S3,0.4875185638145313,0.479631624236183,0.4806598640489816,0.4804097350267681,0.0007781107905850959
97,S4,0.6535782391273594,0.6602377648090725,0.659372647433361,0.6594376287274435,-0.0008001360816289882
98,Q1,0.4444498075376012,0.427938797944322,0.4300841369614389,0.43021882674566814,0.0022800288013461456
98,Q2,0.4631417001415242,0.4631417001415242,0.3788258130394727,0.3607041885369451,-0.10243751160457915
98,Q3,0.7219810598549985,0.6981825756891072,0.7013517975440084,0.7011993785201208,0.0030168028310135764
98,S1,0.6604794930634437,0.6371260254955748,0.6402119155260062,0.6405330343175071,0.0034070088219322336
98,S2,0.5880969742873238,0.5481259411184685,0.5533864109134344,0.5532361713422869,0.005110230223818402
98,S3,0.4591710052782132,0.4837648594166399,0.4805499359709883,0.4805268957026338,-0.003237963714006087
98,S4,0.5279106202598575,0.5214942199375637,0.5223315895325122,0.5220806282002836,0.0005864082627198286
99,Q1,0.8439381118435093,0.8439381118435093,0.8322720957698283,0.8324807375027609,-0.01145737434074845
99,Q2,0.4355542618234986,0.4355542618234986,0.4302845826719739,0.4303759044579544,-0.005178357365544228
99,Q3,0.794969379005645,0.794969379005645,0.8219281758470338,0.8217432734441874,0.02677389443854239
99,S1,0.8934898455052352,0.8934898455052352,0.8597306680484317,0.8587259520627866,-0.03476389344244868
99,S2,0.6648680330297183,0.6648680330297183,0.6534626492601755,0.6534105627540048,-0.011457470275713533
99,S3,0.4892894143577329,0.4892894143577329,0.5010868379329086,0.5009270647601337,0.011637650402400834
99,S4,0.5985686092028732,0.5985686092028732,0.624390836457934,0.624576533176455,0.02600792397358176
100,Q1,0.6147351288791898,0.6147351288791898,0.5983471767903938,0.5984923939286823,-0.016242734950507542
100,Q2,0.4406539142195761,0.4406539142195761,0.4229509158874686,0.4228253452200066,-0.017828568999569527
100,Q3,0.7441133206425969,0.7441133206425969,0.7409349426321702,0.741160342719879,-0.002952977922717981
100,S1,0.7730088553004054,0.7730088553004054,0.7613921977804675,0.7619412861040848,-0.01106756919632057
100,S2,0.6676900384440582,0.6676900384440582,0.66462962660182,0.6646456018691542,-0.0030444365749039415
100,S3,0.4383675134209717,0.4383675134209717,0.4693898926102194,0.46919112086058495,0.030823607439613265
100,S4,0.4336928290798323,0.4336928290798323,0.410346997274605,0.4102943576123271,-0.023398471467505233
101,Q1,0.8202008421683051,0.8415673408907071,0.8389019465163282,0.8388028768279249,-0.0027644640627821904
101,Q2,0.4683579994068259,0.4683579994068259,0.4321879818188332,0.42143173856319444,-0.04692626084363144
101,Q3,0.7691989891400304,0.7836327157945403,0.7817877230185692,0.7816403087409958,-0.0019924070535445315
101,S1,0.9999701869447448,0.9999955296275088,0.999999,0.999999,3.47037249115445e-06
101,S2,0.6637690189495149,0.6305675213766556,0.634976991810771,0.6351957309635454,0.004628209586889809
101,S3,0.5683992077358286,0.5985678443948091,0.5946697762587854,0.5949757787867281,-0.0035920656080810076
101,S4,0.4642315705405406,0.4969967095149356,0.4927154967497726,0.4931054746183945,-0.003891234896541085
102,Q1,0.8220218208973977,0.8220218208973977,0.8351688802833052,0.8355626219312384,0.0135408010338407
102,Q2,0.4597383530095764,0.4597383530095764,0.4209236854626375,0.4210505872603782,-0.03868776574919819
