row,subject_id,sleep_date,lifelog_date,target,target_index,flat_index,h057_prob,h042_prob,q061,h057_support_cell,is_h057_seed,is_h050_null,public_weight,public_responsibility_rank,seed_responsibility_score,extension_score,context_overlap,h064_changed_row,h065_changed_row,h066_changed_row,h067_changed_row,h061_support_mean,row_q061_gain_from_h057_nonq2,row_loss_delta_to_q061,cell_loss_delta_to_q061,cell_q061_gain,action_beta,pred_cell_delta_to_q061,abs_prob_move_to_q061,abs_logit_move_to_q061,direction_to_q061,action_rank,q061_gain_rank,row_public_rank,extension_rank,move_rank,source_consensus,target_prior_weight,h068_cell_health,h063_row_score,context_consensus,human_social_context,raw_context,h063_episode_near,h064_row_score,graph_consensus,contrast_consensus,seed_context,null_context,null_avoidance,h067_public_weight,h067_public_responsibility_rank,h067_seed_responsibility_score,h067_extension_score,h067_context_overlap,h066_emission,row_top4_gain_rank,h067_is_h057_seed,h067_is_h050_null,bad_pressure_raw,bad_pressure_rank,bad_top90_rate,bad_same_direction_rate,bad_pressure_submission_h010_object,bad_pressure_submission_e216_maskfa,bad_pressure_submission_e323_5508f9,bad_pressure_submission_jepa_latent,bad_pressure_submission_lejepa_targ,bad_pressure_submission_ordinal_q_c,h050_route_cell,h057_support_cell_recalc,target_is_q2,target_is_s,target_is_nonq2,public_score,invariant_score,shortcut_score,public_only_gap,private_safe_score,factor_action_score,story_route_up,story_route_down,story_route_no_direct,story_route_direct,story_route_balance,dow,is_weekend,day_of_month,month_start_prox,month_end_prox,payday_25_prox,h069_selected_cell,h068_selected_cell,outside_h069_cell,outside_h068_cell,h068_h069_disagree,subject_num,ctx_to_public_oof,ctx_to_public_full,ctx_to_private_oof,ctx_to_private_full,ctx_to_action_oof,ctx_to_action_full,route_to_private_oof,route_to_private_full,public_to_invariant_oof,public_to_invariant_full,shortcut_pred_oof,shortcut_pred_full,linear_ctx_public_oof,linear_ctx_public_full,linear_ctx_private_oof,linear_ctx_private_full,latent_agreement,latent_public_residual,latent_private_residual,latent_residual_energy,latent_context_energy,latent_shortcut_energy,latent_hsjepa_score
79,id03,2024-10-10,2024-10-09,S2,4,557,0.5359497261060353,0.5359497261060353,0.4998689538848701,0,0,1,0.0057013155748764,0.836,0.0,0.03048,0.2,0,0,0,0,0.0,0.0046375930356261,-0.0009237926122515,-0.0026103809493497,0.0026103809493497,0.0017823679370498,-4.652659307606589e-06,0.0360807722211651,0.1445716512997021,-1,0.9605714285714284,0.8697142857142857,0.8342857142857143,0.2702857142857143,0.7908571428571428,0.0,1.05,0.575292,0.7091000000000001,0.8582027366657358,0.646,0.936,1.0,0.1502325777942997,0.134,0.6573298990649986,0.7108914665842955,0.5767347773020667,0.4232652226979333,0.0057013155748764,0.836,0.0,0.03048,0.2,-0.1450800000000001,0.444,0,1,0.0928891161743393,0.5554285714285714,0.0,0.125,0.0,0.0,0.0,0.0928891161743393,0.0,0.0,1,0,0.0,1.0,1.0,0.8408742857142856,0.587957142857143,0.4367228571428571,0.2529171428571426,0.4326641714285715,0.6680228571428571,0.776223774052521,0.2237762231502763,0.0,0.9999999972027972,0.5524475509022446,2.0,0.0,9.0,0.19999999999999996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.5924200968639137,0.6929281457366041,0.23121870267360597,0.2967922382648497,0.4526623084763208,0.5263557148234155,0.16948001085037417,0.26126284847685116,0.28890401515698166,0.4646348253817168,0.3235121655419309,0.3711428548171744,0.6335664685964337,0.684071164613139,0.3320878920172278,0.3547500096401346,0.24857142857142855,0.24845418885037185,0.20144546875496552,0.9571428571428572,0.5794057142857143,0.6374,0.2816171426893108
156,id07,2024-07-18,2024-07-17,Q2,1,1093,0.4076210665081599,0.4076210665081599,0.4452000707635809,0,0,0,0.0024566599845305,0.364,0.0,0.54216,0.0,0,0,0,0,0.0,0.0091872296651711,-0.0017266487553814,-0.0028993116224991,0.0028993116224991,0.0003336450751732,-9.673410442395209e-07,0.037579004255421,0.1537247536455851,1,0.7011428571428572,0.8891428571428571,0.3622857142857142,0.6982857142857143,0.8102857142857143,0.0,0.62,0.3101346285714285,0.46254,0.2494290235502187,0.314,0.204,1.0,0.3818526816407888,0.3409073177577407,0.1465476650612116,0.2880628489392167,0.5993126894380011,0.4006873105619989,0.0024566599845305,0.364,0.0,0.54216,0.0,0.48264,0.72,0,0,0.91532981523326,0.9862857142857144,0.25,0.5,0.0,0.0,0.0,0.6223924667699529,0.1719715088706284,0.0064820355714632,0,1,1.0,0.0,0.0,0.55716,0.2770971428571429,0.5493685714285714,0.2800628571428571,-0.0060893142857142,0.2181828571428571,0.505347593042409,0.4946524058880723,0.0,0.9999999989304813,0.010695187154336698,2.0,0.0,17.0,0.0,0.0,0.19999999999999996,0.0,1.0,1.0,0.0,1.0,7.0,0.39720302510022604,0.5052570511760666,0.03406516519086617,0.012703140859757139,0.2803265647628494,0.25580697105233074,0.11670561028001064,0.05695306215997662,0.5119324619898555,0.4135850405738415,0.25333761410657923,0.31723173614609723,0.42827876438049806,0.48270103691482114,-0.06717393971719027,-0.042116602473218745,0.13542857142857145,0.15995697489977395,0.04015447947658037,0.7457142857142857,0.2929714285714286,0.6552857142857142,0.28002857136440035
181,id07,2024-09-02,2024-09-01,Q2,1,1268,0.4297153200508677,0.4297153200508677,0.4291997745432543,0,0,0,0.0010364805908999,0.072,0.0,0.4899199999999999,0.2,0,0,0,0,0.0,0.0085681367963458,-0.0012240970199653,-5.423434117357573e-07,5.423434117357573e-07,0.0013742063562254,-7.452917636642898e-10,0.0005155455076134,0.0021040635121362,-1,0.1417142857142857,0.0354285714285714,0.0702857142857142,0.6302857142857143,0.0314285714285714,0.0,0.62,0.0438570285714285,0.61146,0.5370656241273387,0.413,0.28,0.0,0.5724488408472612,0.5582861800188004,0.5635590310982777,0.4043884219765487,0.3896691063807445,0.6103308936192555,0.0010364805908999,0.072,0.0,0.4899199999999999,0.2,0.56376,0.716,0,0,0.0101205688462679,0.3868571428571428,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0101205688462679,0,1,1.0,0.0,0.0,0.0954285714285714,0.6189571428571429,0.2276657142857142,-0.5235285714285715,0.1744325142857143,0.3835771428571429,0.505347593042409,0.4946524058880723,0.0,0.9999999989304813,0.010695187154336698,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.20156348727652104,0.1666340589580801,0.34858475547072393,0.2584696954418386,0.5645261154011892,0.4777541331624827,0.29370538007965324,0.2358591309731029,0.53618690873541,0.5699738933826295,0.35294569062876224,0.3363359385230339,0.251153833377195,0.20867113382199703,0.23728687920889024,0.21740190778661211,0.26857142857142857,0.10613491584794964,0.17415224118500963,0.8622857142857143,0.28914285714285715,0.43511428571428573,0.27961142850725745
211,id09,2024-08-16,2024-08-15,Q1,0,1477,0.2376908280362424,0.2376908280362424,0.2344875028105423,0,0,0,0.0022735886952956,0.316,0.0,0.32504,0.0,0,0,0,0,0.0,0.0024012428278183,-0.000534807010974,-2.840399711434571e-05,2.840399711434571e-05,0.0009087639694699,-2.581252916644639e-08,0.0032033252257001,0.0177618233800898,-1,0.3091428571428571,0.228,0.3142857142857143,0.5062857142857143,0.2091428571428571,0.0,0.92,0.2684612571428571,0.2117399999999999,0.2205953644233454,0.358,0.268,0.0,0.3871633155991405,0.6047005645977455,0.5542415737264403,0.3398444316136294,0.292032934655438,0.707967065344562,0.0022735886952956,0.316,0.0,0.32504,0.0,0.2986799999999999,0.3,0,0,0.0368229314808492,0.4434285714285714,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0368229314808492,0,0,0.0,0.0,1.0,0.2676228571428571,0.3382371428571429,0.2058771428571428,-0.0706142857142857,0.2084637142857142,0.3454742857142857,0.3549319023071135,0.6264960787234864,0.01857201814397687,0.9814279810306,-0.2715641764163729,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.2962093832185059,0.2867650184523127,0.22323477245306864,0.2155399310052762,0.3740906011810718,0.36979309354341566,0.2760962389558302,0.2633959944497497,0.4526983059081562,0.4738299829519382,0.3370731272751205,0.32026850279952856,0.3575491682014089,0.3410712603626953,0.2538245880269672,0.2466183784640027,0.7822857142857143,0.028586526075648766,0.01477105816735444,0.10628571428571429,0.3992,0.4085428571428572,0.2794342502904074
15,id01,2024-09-03,2024-09-02,Q1,0,105,0.2078686409692959,0.2078686409692959,0.1890242326730316,0,0,1,0.00255871500543,0.392,0.0,-0.184,0.2,0,0,0,0,0.0,0.0067299404418126,-0.0011547532504826,-0.0011036158295734,0.0011036158295734,0.0010428312007285,-1.15088502069716e-06,0.0188444082962642,0.1185420626103592,-1,0.7308571428571429,0.708,0.3902857142857143,0.0582857142857142,0.724,0.0,0.92,0.3278827428571428,0.6657000000000001,0.7840331378572093,0.884,0.948,0.0,0.1369066612559629,0.134,0.6609393693452863,0.8873830943289395,0.7285160481991462,0.2714839518008538,0.00255871500543,0.392,0.0,-0.184,0.2,-0.2410400000000001,0.616,0,1,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.5703885714285715,0.563757142857143,0.2754828571428571,0.0066314285714285,0.4105326285714285,0.6026171428571429,0.3549319023071135,0.6264960787234864,0.01857201814397687,0.9814279810306,-0.2715641764163729,0.0,0.0,2.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6002609818259548,0.5938372635371242,0.365487764481191,0.4062536642303408,0.5630773232585102,0.6021958817277644,0.33444616514541253,0.3641431731597176,0.2706427558043689,0.5596837054898254,0.3899904048651026,0.347190397727108,0.5192828188122967,0.5333441964440166,0.3893465909543614,0.39425264292932155,0.6977142857142857,0.02987241039738331,0.0450448640902375,0.27885714285714286,0.7048685714285715,0.45589999999999997,0.27911996457612187
34,id02,2024-09-02,2024-09-01,Q2,1,239,0.6578756061853807,0.6578756061853807,0.6797197937444677,0,0,0,0.0002098830692227,0.008,0.0,0.3584,0.0,0,0,0,0,0.0,0.0022204633407148,-0.0004702670270792,-0.00107140584884,0.00107140584884,0.0002126914873156,-2.278789035085243e-07,0.021844187559087,0.0986429184667323,1,0.5057142857142857,0.7034285714285714,0.0062857142857142,0.5262857142857142,0.6525714285714286,0.0,0.62,0.2028675428571428,0.4575,0.4920748394303267,0.512,0.26,1.0,0.3126281276091279,0.4104918245925757,0.2180935465061602,0.4716913467441173,0.6900085631980297,0.3099914368019703,0.0002098830692227,0.008,0.0,0.3584,0.0,0.3186399999999999,0.284,0,0,0.1131436857260324,0.5942857142857143,0.0,0.75,6.495293192188001e-11,0.0,6.495293192188001e-11,0.0402143674213486,0.0,0.1131436857260324,0,0,1.0,0.0,0.0,0.36528,0.3529371428571429,0.3827028571428572,0.0123428571428571,0.0615441142857143,0.2519885714285714,0.505347593042409,0.4946524058880723,0.0,0.9999999989304813,0.010695187154336698,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.3898276827808826,0.3564128860491217,0.1600929710158042,0.112475516546644,0.3570863764855651,0.30570505176461044,0.22732222175092023,0.16036275778998987,0.5118000635582541,0.39452556092955315,0.3370000728134695,0.3491841603941913,0.3868528525318897,0.38257876472605856,0.07522734885874596,0.07248275205618396,0.5942857142857143,0.024547682780882596,0.0985488567300899,0.5262857142857142,0.3277942857142857,0.5792857142857143,0.27809142850725743
97,id04,2024-10-18,2024-10-17,S1,3,682,0.9999958211825608,0.9999721312885276,0.999999,1,1,0,0.0049369451109294,0.752,0.83416,-0.05212,0.0,0,0,0,0,0.3400462962962962,5.237616955625623e-06,-2.8579536539093e-05,-1.7487941943816635e-06,1.7487941943816635e-06,0.0002209833322052,-3.864543684156808e-10,3.178817439164483e-06,1.4300314760232844,1,0.1285714285714285,0.0611428571428571,0.7502857142857143,0.1782857142857143,0.976,0.0,1.02,0.3263941714285714,0.26214,0.3990583635855906,0.2804999999999999,0.622,1.0,0.3974471973675477,0.912,0.3124872607615808,0.3334639885514373,0.4471312399114294,0.5528687600885707,0.0049369451109294,0.752,0.83416,-0.05212,0.0,-0.299,0.004,1,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.2172914285714285,0.3319371428571428,0.08842,-0.1146457142857142,0.2681989142857142,0.3852514285714285,0.2797118840823244,0.6662665050029616,0.05402160851375364,0.945978389085286,-0.3865546209206372,3.0,0.0,17.0,0.0,0.0,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,4.0,0.2323830167258491,0.22348395014766836,0.3278927893455709,0.2920429615147053,0.44596378212179,0.4144922521741927,0.37370796681420587,0.3304426872698701,0.5089244784255113,0.3590985893604147,0.18262383326123824,0.12028187385050906,0.3104593388579885,0.2864962387771388,0.3202351451678312,0.3045115143252742,0.9548571428571428,0.015091588154420604,0.05969387505985674,0.2777142857142857,0.42717714285714287,0.13272857142857142,0.2777044176308315
102,id04,2024-10-25,2024-10-24,S3,5,719,0.5394981346850619,0.5394981346850619,0.5444144687437416,0,0,0,0.0049726393075288,0.756,0.0,0.52976,0.0,0,0,0,0,0.0,0.0021327318698997,-0.0007373587039461,-4.867039888534208e-05,4.867039888534208e-05,0.0026106804869756,-1.2706286066328572e-07,0.0049163340586796,0.0198049534401414,1,0.4405714285714285,0.2771428571428571,0.7542857142857143,0.6822857142857143,0.2268571428571428,0.0,1.08,0.4566733714285714,0.26386,0.0832061807688727,0.279,0.084,1.0,0.3798692938486685,0.5025491323358942,0.3572934279450012,0.2259959445063614,0.4060310962977308,0.5939689037022692,0.0049726393075288,0.756,0.0,0.52976,0.0,0.36308,0.272,0,0,0.2202806654231457,0.7662857142857142,0.0,0.625,6.0127403056498e-11,0.0,0.0,0.0733436067290422,0.0772253098542224,0.2202806654231457,0,0,0.0,1.0,1.0,0.4672228571428571,0.2560971428571428,0.4008085714285714,0.2111257142857142,0.1205952571428571,0.3164457142857143,0.36937680530798445,0.6120511757226156,0.01857201814397687,0.9814279810306,-0.2426743704146311,3.0,0.0,24.0,0.0,0.30000000000000004,0.9,0.0,0.0,1.0,1.0,0.0,4.0,0.36988839271285884,0.36270286693723375,0.13869818020056568,0.11210960824905965,0.31772727327027567,0.2869584673086001,0.18918260184866567,0.1432599807736789,0.5067902977374389,0.3444565875795334,0.23767683361652808,0.2487354877272999,0.3597927407431619,0.3320969877335108,0.07845633741928051,0.06187784953399139,0.6719999999999999,0.09733446442999827,0.01810292305770858,0.49314285714285716,0.33723428571428576,0.47877142857142857,0.2776628217189789
203,id09,2024-08-08,2024-08-07,S3,5,1426,0.7738912129526796,0.7462152274232368,0.7702399370302193,1,1,0,0.0108316959813866,0.94,0.9399999999999998,0.13128,0.0,0,0,0,0,0.610246913580247,0.0001631539118721,-0.0010547111460661,-3.795062975275876e-05,3.795062975275876e-05,0.0006664900406896,-2.5293716768113084e-08,0.0036512759224602,0.0207485569840391,-1,0.3074285714285714,0.256,0.9382857142857144,0.4102857142857143,0.2365714285714285,0.0,1.08,0.4523410285714286,0.5607,0.8805397002699432,0.6525,0.926,1.0,0.51818412246491,0.912,0.7729278293859545,0.7129397813788716,0.4573579459080431,0.542642054091957,0.0108316959813866,0.94,0.9399999999999998,0.13128,0.0,-0.0995599999999999,0.108,1,0,0.5885571468276961,0.9508571428571428,1.0,1.0,0.2578944867087297,0.2578944867965956,0.276813723079694,0.5885571468276961,0.3638877076522838,0.2933203100895553,0,0,0.0,1.0,1.0,0.4073257142857143,0.7410171428571429,0.7357142857142858,-0.3336914285714286,0.0767759999999999,0.38908,0.36937680530798445,0.6120511757226156,0.01857201814397687,0.9814279810306,-0.2426743704146311,2.0,0.0,7.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.3620597050328264,0.3852817449091538,-0.023346374253448928,0.06496483294674515,0.291688880924165,0.368191108211777,-0.08010288067165325,-0.015770125037084574,0.4395396270128002,0.611784521260137,0.6042256628764399,0.6621735515967148,0.378124076401647,0.36657610159390874,0.05578556758656805,0.05249599311053102,0.038285714285714256,0.04526600925288787,0.10012237425344883,0.6148571428571429,0.2838742857142857,0.9761714285714286,0.27720853600469314
123,id05,2024-11-16,2024-11-15,Q1,0,861,0.8018592745314231,0.8018592745314231,0.8336803864400777,0,0,1,0.001765607214645,0.2,0.0,-0.0503199999999999,0.2,0,0,0,0,0.0,0.0085899054252222,-0.0013066534379605,-0.0033273771421731,0.0033273771421731,0.0015565788492923,-5.179324883125427e-06,0.0318211119086545,0.2139831677727208,1,0.9691428571428572,0.9137142857142856,0.1982857142857143,0.1822857142857142,0.8988571428571429,0.0,0.92,0.4351810285714285,0.71206,0.7544775202457414,0.664,0.864,1.0,0.140384315063809,0.134,0.4816559775627685,0.7004383227228299,0.7334151512980259,0.2665848487019741,0.001765607214645,0.2,0.0,-0.0503199999999999,0.2,-0.1083600000000001,0.752,0,1,0.0193748138285569,0.4062857142857143,0.0,0.125,0.0,0.0,0.0,0.0193748138285569,0.0,0.0,0,0,0.0,0.0,1.0,0.749857142857143,0.5219571428571429,0.3776771428571429,0.2279000000000001,0.4009897714285715,0.5985714285714286,0.3549319023071135,0.6264960787234864,0.01857201814397687,0.9814279810306,-0.2715641764163729,4.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.7018388242525196,0.7123518501960471,0.27601334913810527,0.3202337049921384,0.4905312785500163,0.5392297613283341,0.27628234662226064,0.29891627910132523,0.35583658798097345,0.47313094120568,0.3470849666785408,0.34453202069168476,0.6349294513097233,0.6423307088554635,0.3387736730683138,0.34136650531852886,0.28628571428571425,0.048018318604623356,0.12497642229046624,0.6857142857142857,0.6264114285714285,0.5402571428571429,0.27649139314755034
76,id03,2024-10-04,2024-10-03,S4,6,538,0.2181785185427831,0.2181785185427831,0.2538615104624902,0,0,1,0.0054823007530403,0.808,0.0,0.1207200000000001,0.2,0,0,0,0,0.0,0.0213407512893966,-0.0031677159458387,-0.0035977274396313,0.0035977274396313,0.0006331854397383,-2.2780286309218488e-06,0.0356829919197071,0.1981904679637489,1,0.8731428571428571,0.9234285714285714,0.8062857142857143,0.3822857142857143,0.8851428571428571,0.0,1.02,0.5489989714285712,0.5871400000000001,0.3360651587079958,0.264,0.612,1.0,0.1887639692767921,0.134,0.2646544058036004,0.332878567645631,0.5833248484462366,0.4166751515537634,0.0054823007530403,0.808,0.0,0.1207200000000001,0.2,-0.04292,0.988,0,1,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.7870628571428573,0.3049971428571428,0.2711742857142857,0.4820657142857144,0.3935198285714286,0.5682514285714285,0.8291925448670961,0.12422360222728032,0.046583850835230124,0.9534161470943765,0.7049689426398159,3.0,0.0,3.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.6934322940492256,0.7250357002373444,0.38973084631321697,0.3885495717767122,0.5795174626028371,0.5635055271843052,0.4128963277737639,0.4115770490733085,0.39915845965170454,0.3446644411186133,0.3103931781830742,0.3015401923721311,0.7204926635940767,0.7446937161209977,0.36905069590740824,0.3792282618525318,0.3588571428571429,0.09363056309363171,0.003788982258211615,0.4045714285714286,0.7003428571428573,0.3753857142857143,0.27567925453994846
5,id01,2024-08-06,2024-08-05,Q2,1,36,0.5429948329009698,0.5429948329009698,0.5376453665115685,0,0,0,0.0023870923567123,0.34,0.0,0.6373200000000001,0.4,0,0,1,1,0.0,0.006290205161372,-0.0009068329433905,-5.762544236198597e-05,5.762544236198597e-05,-0.0042033404636533,2.422193536160608e-07,0.0053494663894013,0.0215381354759998,-1,0.0697142857142857,0.2897142857142857,0.3382857142857143,0.8062857142857143,0.24,0.5,0.62,0.1180834285714285,0.68662,0.9466394861770456,0.949,0.964,1.0,0.4666900224132949,0.46585323206259,0.5047002399750811,0.9517461049271972,0.9405956899560632,0.0594043100439367,0.0023870923567123,0.34,0.0,0.6373200000000001,0.4,0.6132399999999999,0.62,0,0,0.0930072816055301,0.5565714285714286,0.0,0.75,3.9086234249197105e-12,0.0,3.9086234249197105e-12,0.0,0.0930072816055301,0.0038491981705764,0,0,1.0,0.0,0.0,0.1461885714285714,0.6886171428571428,0.3762685714285714,-0.5424285714285714,0.1222679999999999,0.3739428571428571,0.505347593042409,0.4946524058880723,0.0,0.9999999989304813,0.010695187154336698,0.0,0.0,5.0,0.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.42699724097792996,0.35754075179215306,0.24694724738317217,0.22123276711422388,0.48364434116857846,0.47021514355619587,0.1689596686153408,0.17077417963691907,0.4423211406890613,0.6316949670579584,0.3695837389465485,0.34505984571580944,0.28075783014608385,0.283398042222439,0.1857547047204459,0.18560120041142492,0.2142857142857143,0.28080866954935857,0.12467924738317226,0.94,0.3486285714285714,0.5636857142857143,0.274959999935829
242,id10,2024-09-19,2024-09-18,S1,3,1697,0.0849014734008791,0.0738893679630276,0.0835409508114932,1,1,0,0.0024179482891162,0.352,0.7571199999999999,-0.1183999999999999,0.0,0,0,0,0,0.4934259259259259,4.85791535669855e-05,-0.0009307438692032,-1.1970575881037336e-05,1.1970575881037336e-05,0.0007883064494543,-9.436482170705002e-09,0.0013605225893859,0.0176401529189775,-1,0.2348571428571428,0.1428571428571428,0.3502857142857143,0.1222857142857142,0.2068571428571428,0.0,1.02,0.2729345142857142,0.28386,0.4188720096807223,0.425,0.63,1.0,0.4117999408196233,0.912,0.3728179128164701,0.4699008808887528,0.600283970672663,0.3997160293273369,0.0024179482891162,0.352,0.7571199999999999,-0.1183999999999999,0.0,-0.27732,0.024,1,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.22508,0.3657171428571429,0.0867857142857142,-0.1406371428571429,0.2893612000000001,0.412782857142857,0.2797118840823244,0.6662665050029616,0.05402160851375364,0.945978389085286,-0.3865546209206372,2.0,0.0,18.0,0.0,0.0,0.30000000000000004,0.0,0.0,1.0,1.0,0.0,10.0,0.2717331913545584,0.2585181787902276,0.3294439482318881,0.304274688262423,0.452989649272154,0.4247355637560325,0.3533623294012533,0.32858093379033976,0.47459164393309733,0.4469311454472214,0.5082250034686214,0.46111303815985816,0.35176501761956847,0.3206512920894884,0.35175235046184816,0.3358308763359088,0.9182857142857143,0.04665319135455842,0.04008274823188801,0.3377142857142857,0.4416457142857143,0.5080428571428572,0.2748358462022601
10,id01,2024-08-13,2024-08-12,Q3,2,72,0.6540271650616462,0.6561743656712474,0.6541952273622312,1,1,0,0.0040867529134726,0.66,0.85744,-0.0255199999999999,0.0,0,0,0,0,0.5076543209876543,0.0001361887691608,-0.0009678467746548,-6.241744099355628e-08,6.241744099355628e-08,0.0032739738028734,-2.0435306665530083e-10,0.000168062300585,0.0007428176653829,1,0.1171428571428571,0.0137142857142857,0.6582857142857143,0.2142857142857142,0.0131428571428571,0.0,0.95,0.230052,0.53286,0.8423779205063762,0.833,0.976,1.0,0.4312622669914746,0.912,0.4072830317794302,0.8600547566368629,0.9554651968521914,0.0445348031478085,0.0040867529134726,0.66,0.85744,-0.0255199999999999,0.0,-0.24192,0.096,1,0,0.0380111610393602,0.4491428571428571,0.0,0.625,0.0095032760147664,0.0141596271425724,0.0095032760147664,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.1664742857142857,0.602737142857143,0.2823914285714285,-0.4362628571428573,0.2302518285714286,0.4102114285714285,0.9487179466907736,0.0,0.05128205117247425,0.9487179466907736,0.9487179466907736,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.21539810130812945,0.19751957478156904,0.2218595604818302,0.24564089542186074,0.414663712840837,0.43631657778899313,0.21438324469036643,0.21454556817175083,0.47865802242711736,0.5684986581228723,0.439476081363605,0.4074288126447069,0.2076907719498175,0.1948904794360709,0.24821720582775036,0.2414942548510226,0.32399999999999995,0.048923815593843734,0.008392268089598393,0.17942857142857144,0.3389257142857143,0.5890000000000001,0.2737659339443036
149,id06,2024-08-23,2024-08-22,S3,5,1048,0.9751919971702124,0.965868950088562,0.974169789067182,1,1,0,0.0099830793973474,0.928,0.95752,0.14396,0.0,0,0,0,1,0.6422222222222222,0.0001712149576716,-0.0008123060151598,-2.1312418223021212e-05,2.1312418223021212e-05,0.0007322430042772,-1.5605869148039047e-08,0.0010222081030304,0.0414272393154266,-1,0.2697142857142857,0.1937142857142857,0.9262857142857144,0.4262857142857142,0.38,0.25,1.08,0.4578521142857143,0.5460600000000001,0.8186024387973565,0.906,0.682,1.0,0.5493987349362949,0.912,0.8657215224377038,0.8644286672741749,0.3782328123920475,0.6217671876079525,0.0099830793973474,0.928,0.95752,0.14396,0.0,-0.07848,0.132,1,0,1.1363950152820217,0.9908571428571428,1.0,1.0,1.0181966356954852,1.0181966363003867,1.0100632075944866,1.1363950152820217,1.1276760646402622,0.8555580142381305,0,0,0.0,1.0,1.0,0.4016057142857143,0.7814571428571429,0.75256,-0.3798514285714285,0.0809757714285714,0.4068571428571428,0.36937680530798445,0.6120511757226156,0.01857201814397687,0.9814279810306,-0.2426743704146311,3.0,0.0,22.0,0.0,0.09999999999999998,0.7,0.0,1.0,1.0,0.0,1.0,6.0,0.3403338573601679,0.37786471713035663,-0.03151635476110342,0.07770840915626677,0.2908567189707728,0.3833584234213814,-0.08886053543732529,0.07941064504049954,0.4573480859292047,0.7620473439638482,0.5366165746091986,0.6880988346110312,0.4020868255822759,0.3867550727205726,0.07639639787278568,0.0733794997400041,0.010285714285714231,0.061271856925546375,0.11249212618967483,0.688,0.2811085714285714,0.9935714285714287,0.2733742502904075
210,id09,2024-08-15,2024-08-14,S2,4,1474,0.7880486107670827,0.7880486107670827,0.7826845909076854,0,0,0,0.0018854567456775,0.22,0.0,0.38168,0.0,0,0,0,0,0.0,0.0039291465551575,-0.0005756144523291,-8.560749994046546e-05,8.560749994046546e-05,0.0027405095842627,-2.346081740716155e-07,0.0053640198593972,0.0318228272751188,-1,0.512,0.3291428571428571,0.2182857142857142,0.5462857142857143,0.3131428571428571,0.0,1.05,0.3977159999999999,0.38938,0.3690444010053058,0.445,0.228,0.0,0.4929762201979658,0.6867445932049231,0.6075129192567678,0.4108481360187316,0.3381849981841394,0.6618150018158606,0.0018854567456775,0.22,0.0,0.38168,0.0,0.39484,0.376,0,0,0.2439127076791634,0.7851428571428571,0.0,1.0,0.0765998226828781,0.0613800278831024,0.0765998226828781,0.2439127076791634,0.0568080563539079,0.0808795337518115,0,0,0.0,1.0,1.0,0.4333942857142857,0.4842771428571429,0.4596228571428571,-0.0508828571428572,0.1703613714285714,0.3878057142857143,0.776223774052521,0.2237762231502763,0.0,0.9999999972027972,0.5524475509022446,2.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.3475464977637043,0.37077793643237345,0.06679702728770943,0.09491942272356058,0.26876631046650773,0.2999426108097734,0.08081369831617388,0.122295977713584,0.42884267830379846,0.4576931316655005,0.18155212647606545,0.24988593349184285,0.23528679901498678,0.23470784514778553,0.08086311182057263,0.0829018583091311,0.35485714285714287,0.0858477879505814,0.10356434414086198,0.7182857142857143,0.2854057142857143,0.5102285714285714,0.27242285697502494
