flat_idx,row,target,target_idx,candidate_sign,teacher_has_action,teacher_logit_move,teacher_sign,lrj_has_cell,lrj_sign,lrj_teacher_sign_match,responsibility_score,selection_score,source_consensus_rank,listener_benefit_rank,human_state_responsibility,h088_safe_rank,source_support,source_move_abs_mean,sign_margin,base_prob,toxic_same_weight,toxic_opp_weight,toxic_abs_weight,toxic_same_rank,toxic_opp_rank,toxic_safety_rank,hardworld_same_weight,hardworld_active,hardworld_toxic_rank,hardworld_safe_rank,broad_same_weight_ex_hardworld,broad_toxic_rank_ex_hardworld,broad_safe_rank_ex_hardworld,joint_safety_min_rank,broad_safe_hardworld_toxic,broad_toxic_hardworld_safe,hardworld_top_toxic,broad_top_toxic,selected_by_existing_decoder,amp,decoded_logit_move,action_source,factorized_expansion_score
965,137,S4,6,-1,True,-0.2489675966035438,-1,True,-1,True,0.4498721135239459,0.5244959443800695,0.4751841196777905,0.5919965477560415,0.2181890660592255,0.9234752589182968,4.0,0.0214508921087691,0.4498721135239459,0.9056573114219448,0.2723518780614116,0.3921612628717748,0.6645131409331864,0.641946697566628,0.1969872537659328,0.3580533024333719,0.0,False,0.0735805330243337,0.9264194669756662,0.2723518780614116,0.7578215527230591,0.2421784472769409,0.3580533024333719,False,True,False,True,True,0.928400926998841,-0.23114174747940358,teacher_factorized_toxicity,
970,138,S2,4,1,True,0.5624687671757624,1,True,1,True,0.5507944444741872,0.7636152954808807,0.6464672036823934,0.6655466052934408,0.3088496583143508,0.8170310701956272,8.0,0.0305340015088133,0.5507944444741872,0.9601512571487648,0.0095977470154502,4.212524275212662,4.2221220222281115,0.0463499420625724,0.7531865585168018,0.9536500579374276,0.0095977470154502,True,0.1772885283893395,0.8227114716106605,0.0,0.2004634994206257,0.7995365005793743,0.8227114716106605,False,False,False,False,True,1.18,0.6637131452673997,teacher_factorized_toxicity,
1003,143,Q3,2,1,True,0.7227250554790725,1,True,1,True,0.3321149165551473,0.2895480880648899,0.269102416570771,0.5887399309551208,0.2140774487471526,0.7548906789413119,3.0,0.0010050615005382,0.3321149165551473,0.7974211568605402,0.0575021545940546,3.3573479105541546,3.414850065148209,0.1367323290845886,0.6651216685979142,0.8632676709154113,0.02800623506122,True,0.2398609501738123,0.7601390498261877,0.0294959195328345,0.455388180764774,0.544611819235226,0.7601390498261877,False,False,False,False,True,1.1010196987253766,0.7957345228448496,teacher_factorized_toxicity,
1037,148,Q2,1,1,True,0.4033936534267981,1,True,1,True,0.6899355639153103,0.9727694090382388,0.9709493670886076,0.6183256616800921,0.2166742596810933,0.9234752589182968,9.0,1.350617328699465,0.6899355639153103,0.8053003646868163,0.0,12.005915526401823,12.005915526401823,0.0220162224797219,0.9351100811123986,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.47600451104362174,teacher_factorized_toxicity,
1042,148,S4,6,1,True,0.2170020446045439,1,True,1,True,0.7225089896951992,0.9767091541135572,0.955759493670886,0.7467318757192175,0.2146355353075171,0.9234752589182968,9.0,0.2583088817211145,0.7225089896951992,0.9974938621405658,0.0,65.21141514966003,65.21141514966003,0.0220162224797219,0.962920046349942,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.25606241263336177,teacher_factorized_toxicity,
1044,149,Q2,1,1,True,0.7313297859314394,1,True,1,True,0.6760644336983168,0.9597914252607184,0.9437859608745685,0.6049827387802073,0.2321184510250569,0.9234752589182968,10.0,0.1910741859388284,0.6760644336983168,0.7341328135155835,0.0,4.795162441186975,4.795162441186975,0.0220162224797219,0.7960602549246814,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.8629691473990985,teacher_factorized_toxicity,
1054,150,S2,4,1,True,0.2181246213020848,1,True,1,True,0.5957900854578646,0.8346465816917727,0.6036536248561565,0.676662830840046,0.5223006833712984,0.9234752589182968,6.0,0.0201723731878759,0.5957900854578646,0.997425887183088,0.0,64.80221647712919,64.80221647712919,0.0220162224797219,0.9617612977983776,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.25738705313646004,teacher_factorized_toxicity,
1061,151,S2,4,1,True,0.2176686131169116,1,True,1,True,0.6946733254195679,0.9600231749710314,0.9003452243958574,0.5122094361334868,0.5801936218678816,0.9234752589182968,8.0,0.1633055903109622,0.6946733254195679,0.9981439428441186,0.0,64.33615914655535,64.33615914655535,0.0220162224797219,0.9606025492468134,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.25684896347795566,teacher_factorized_toxicity,
1065,152,Q2,1,1,True,0.4211447977253776,1,True,1,True,0.625431300264456,0.9438006952491308,0.7372036823935558,0.4499079401611047,0.7165148063781321,0.9234752589182968,2.0,0.3059152637884869,0.625431300264456,0.5076083726478272,0.1562847747274086,7.627931753146891,7.7842165278743,0.4241019698725377,0.8933951332560834,0.5758980301274623,0.0,False,0.0735805330243337,0.9264194669756662,0.1562847747274086,0.6500579374275782,0.3499420625724218,0.5758980301274623,False,True,False,False,True,1.0940797475021569,0.46076599395722806,teacher_factorized_toxicity,
1073,153,Q3,2,-1,True,-0.4384562966744657,-1,True,-1,True,0.5524407851937525,0.7702201622247973,0.5344936708860759,0.7928078250863061,0.4922323462414578,0.7111622554660529,4.0,0.0336214369256872,0.5524407851937525,0.6307637738641221,0.2533366424376289,1.7824610694534335,2.035797711891062,0.6106604866743917,0.4310544611819235,0.3893395133256083,0.034357348579851,True,0.283893395133256,0.7161066048667439,0.2189792938577778,0.709154113557358,0.290845886442642,0.3893395133256083,False,True,False,False,True,0.9641599073001157,-0.4227419823568048,teacher_factorized_toxicity,
1107,158,Q2,1,-1,True,-0.7011555505880882,-1,True,-1,True,0.7393589499561498,0.97369640787949,0.9060759493670886,0.8133544303797469,0.3136446469248292,0.9234752589182968,8.0,0.159810287290272,0.7393589499561498,0.3439340829685295,0.0,4.989970839335109,4.989970839335109,0.0220162224797219,0.8030127462340672,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-0.827363549693944,teacher_factorized_toxicity,
1116,159,S1,3,1,True,0.7797533759561261,1,True,1,True,0.4476674998408868,0.567601390498262,0.6018354430379746,0.353463751438435,0.2845785876993166,0.9234752589182968,5.0,0.10431826442932,0.4476674998408868,0.8096578225790695,0.0,4.564725017230276,4.564725017230276,0.0220162224797219,0.7821552723059096,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.9201089836282288,teacher_factorized_toxicity,
1130,161,S1,3,1,True,0.544805415180931,1,True,1,True,0.3129060903906388,0.2576825028968713,0.23409666283084,0.3930322209436133,0.4576082004555808,0.8411967779056386,3.0,0.0197415616251344,0.3129060903906388,0.6759591193035365,0.0575711041104104,0.566905798775259,0.6244769028856695,0.1378910776361529,0.2514484356894554,0.8621089223638471,0.0040569361044072,True,0.1529548088064889,0.8470451911935111,0.0535141680060031,0.5086906141367323,0.4913093858632676,0.8470451911935111,False,False,False,False,True,1.037172653534183,0.5650572781229984,teacher_factorized_toxicity,
1139,162,S3,5,-1,True,-1.5690383879500804,-1,True,-1,True,0.4263896162051508,0.4970799536500579,0.3914326812428078,0.3849884925201381,0.6300455580865604,0.9234752589182968,4.0,0.0539964644381577,0.4263896162051508,0.8218944034947329,0.272657514908994,0.102622700544509,0.3752802154535031,0.6431054461181923,0.0799536500579374,0.3568945538818077,0.0,False,0.0735805330243337,0.9264194669756662,0.272657514908994,0.7589803012746235,0.2410196987253765,0.3568945538818077,False,True,False,True,True,0.9279258400926998,-1.455951264276274,teacher_factorized_toxicity,
1151,164,S1,3,1,True,0.430822284834591,1,True,1,True,0.5075545990936978,0.677172653534183,0.636668584579977,0.5427387802071347,0.2050911161731207,0.9234752589182968,5.0,0.0503736200819191,0.5075545990936978,0.9223507042282848,0.0,10.738353168334832,10.738353168334832,0.0220162224797219,0.9281575898030128,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.5083702961048173,teacher_factorized_toxicity,
1177,168,Q2,1,-1,True,-0.6684366948237217,-1,True,-1,True,0.7273165913296548,0.9805330243337196,0.903970080552359,0.6568584579976986,0.507369020501139,0.9234752589182968,7.0,0.2795517821163183,0.7273165913296548,0.427742815510214,0.0,5.666671976868792,5.666671976868792,0.0220162224797219,0.8377752027809965,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-0.7887552998919916,teacher_factorized_toxicity,
1279,182,S3,5,1,True,1.8999999999999984,1,True,1,True,0.724041340791245,0.9555040556199303,0.8119965477560415,0.7647295742232452,0.5387243735763099,0.9234752589182968,6.0,0.1232745859819359,0.724041340791245,0.6511595117472858,0.0286372592613965,0.1446821686057736,0.1733194278671702,0.0614136732329084,0.1042873696407879,0.9385863267670916,0.0,False,0.0735805330243337,0.9264194669756662,0.0286372592613965,0.4530706836616454,0.5469293163383546,0.9264194669756662,False,False,False,False,True,1.0955272305909618,2.081501738122826,teacher_factorized_toxicity,
1291,184,S1,3,1,True,1.0702386313985943,1,True,1,True,0.4311551829434408,0.482271147161066,0.4476121979286536,0.596812428078251,0.3616742596810933,0.6927502876869965,6.0,0.0204297179631423,0.4311551829434408,0.6767161751229748,0.1610709379917165,1.477041247384689,1.6381121853764051,0.4391657010428737,0.3916570104287369,0.5608342989571262,0.0360462552650503,True,0.302433371958285,0.697566628041715,0.1250246827266662,0.608342989571263,0.391657010428737,0.5608342989571262,False,True,False,False,True,0.9066743916570105,0.9703579600511519,teacher_factorized_toxicity,
1292,184,S2,4,1,True,1.3828394586194426,1,True,1,True,0.4969534731050111,0.6181691772885284,0.4911219792865362,0.6967779056386652,0.3634282460136674,0.7974683544303798,5.0,0.0110120847186353,0.4969534731050111,0.6555410766315695,0.0812150815438523,1.4257992429678177,1.5070143245116698,0.1993047508690614,0.3835457705677867,0.8006952491309386,0.0167343522851135,True,0.1969872537659328,0.8030127462340673,0.0644807292587388,0.5283893395133256,0.4716106604866744,0.8006952491309386,False,False,False,False,True,1.1029779837775202,1.5252414779560703,teacher_factorized_toxicity,
1295,185,Q1,0,-1,True,-0.7430920261705206,-1,True,-1,True,0.5111431329990761,0.6609501738122827,0.4588780207134637,0.6788262370540852,0.637733485193622,0.7019562715765247,5.0,0.0195973424968778,0.5111431329990761,0.3578807480322814,0.0842233023682068,2.2262628266629374,2.3104861290311445,0.2074159907300116,0.5040556199304751,0.7925840092699884,0.0354605132562273,True,0.2931633835457706,0.7068366164542295,0.0487627891119795,0.4936268829663963,0.5063731170336037,0.7068366164542295,False,False,False,False,True,1.065874855156431,-0.7920431057624024,teacher_factorized_toxicity,
1301,185,S4,6,1,True,0.7508426298303497,1,True,1,True,0.481425129184433,0.6114252607184241,0.450638665132336,0.5955466052934407,0.6135649202733485,0.715765247410817,4.0,0.047213762308498,0.481425129184433,0.6280230120168493,0.1042423346942045,4.35469718643394,4.458939521128144,0.2804171494785631,0.7601390498261877,0.7195828505214368,0.0341395375584131,True,0.2792584009269988,0.7207415990730012,0.0701027971357913,0.5353418308227115,0.4646581691772885,0.7195828505214368,False,False,False,False,True,0.9595944380069527,0.7205044114037168,teacher_factorized_toxicity,
1309,187,Q1,0,-1,True,-0.9038700320272648,-1,True,-1,True,0.6171792941414636,0.8660486674391656,0.6930724971231301,0.6952934407364787,0.3875170842824601,0.9234752589182968,8.0,0.0345536979590724,0.6171792941414636,0.2916653546167345,0.1072547369399636,0.4366135659948258,0.5438683029347895,0.2943221320973349,0.2108922363847045,0.7056778679026652,0.0,False,0.0735805330243337,0.9264194669756662,0.1072547369399636,0.5863267670915412,0.4136732329084588,0.7056778679026652,False,False,False,False,True,1.1127809965237543,-1.0058093949672575,teacher_factorized_toxicity,
1328,189,S3,5,1,True,0.9496486054602468,1,True,1,True,0.6166516998045694,0.8622247972190035,0.6142232451093209,0.7282278481012658,0.7593394077448747,0.7100115074798619,7.0,0.0310525985920691,0.6166516998045694,0.6219612335387921,0.1748650800813421,2.3539607507464653,2.5288258308278073,0.473928157589803,0.52954808806489,0.526071842410197,0.0348036139165641,True,0.2850521436848204,0.7149478563151797,0.140061466164778,0.626882966396292,0.3731170336037079,0.526071842410197,False,True,False,False,True,0.9034298957126303,0.8579409405945956,teacher_factorized_toxicity,
1342,191,S3,5,1,True,0.8178145541276995,1,True,1,True,0.542200192160492,0.7348783314020857,0.5263578826237053,0.7021749136939011,0.5561731207289294,0.7537399309551208,6.0,0.0156903610270817,0.542200192160492,0.6100110608464467,0.3657072128208603,1.207391790708024,1.5730990035288843,0.7265353418308227,0.3603707995365006,0.2734646581691773,0.0282182873740954,True,0.2410196987253766,0.7589803012746235,0.3374889254467648,0.8041714947856315,0.1958285052143684,0.2734646581691773,False,True,False,True,True,0.8363035921205098,0.6839412493054282,teacher_factorized_toxicity,
1355,193,S2,4,1,True,1.3221717058516014,1,True,1,True,0.6554229040475399,0.8899188876013906,0.7248043728423474,0.8463693901035674,0.4967425968109339,0.7272727272727273,9.0,0.0405706637741169,0.6554229040475399,0.6424380529855016,0.0330124159150343,1.9304460738717355,1.96345848978677,0.0660486674391657,0.4542294322132097,0.9339513325608344,0.0330124159150343,True,0.2676709154113557,0.7323290845886443,0.0,0.2004634994206257,0.7995365005793743,0.7323290845886443,False,False,False,False,True,1.18,1.5601626129048896,teacher_factorized_toxicity,
1359,194,Q2,1,-1,True,-0.4828356824577604,-1,True,-1,True,0.763486117177776,0.979026651216686,0.8861219792865362,0.6691944764096662,0.7158542141230068,0.9234752589182968,7.0,0.1742063163572708,0.763486117177776,0.7100675875039203,0.1471808849316146,2.3502127287663397,2.497393613697954,0.4009269988412514,0.5283893395133256,0.5990730011587486,0.0,False,0.0735805330243337,0.9264194669756662,0.1471808849316146,0.6373117033603708,0.3626882966396292,0.5990730011587486,False,True,False,False,True,1.109745762833907,-0.5358248527525173,teacher_factorized_toxicity,
1395,199,Q3,2,-1,True,-0.4941133049601318,-1,True,-1,True,0.3793595045846867,0.3992815758980301,0.2702416570771001,0.5514211737629459,0.5684851936218679,0.6985040276179517,1.0,0.0349134762721086,0.3793595045846867,0.2282897672931714,0.4744727898776082,1.3917168142735217,1.86618960415113,0.7867902665121669,0.3800695249130938,0.2132097334878331,0.0357395711727868,True,0.2966396292004635,0.7033603707995365,0.4387332187048214,0.8435689455388181,0.1564310544611818,0.2132097334878331,False,True,False,True,True,0.8982966396292004,-0.4438603214417647,teacher_factorized_toxicity,
1403,200,S1,3,1,True,0.8310037966587833,1,True,1,True,0.5370277566086399,0.7292004634994206,0.547554660529344,0.7042577675489068,0.5394191343963554,0.6904487917146145,6.0,0.0293888170885932,0.5370277566086399,0.5830316312566362,0.1595003073259821,2.038507278636026,2.198007585962008,0.4356894553881807,0.473928157589803,0.5643105446118193,0.0365239842063319,True,0.3047508690614137,0.6952491309385863,0.1229763231196501,0.6060254924681344,0.3939745075318656,0.5643105446118193,False,True,False,False,True,0.9068829663962921,0.7536231882004986,teacher_factorized_toxicity,
1413,201,S4,6,-1,True,-1.0795506286680945,-1,True,-1,True,0.4943406554421217,0.6134183082271147,0.49704833141542,0.6969044879171462,0.4033599088838269,0.7238204833141542,6.0,0.011320356050091,0.4943406554421217,0.5432907331941614,0.0331565438406607,3.0366481069656697,3.0698046508063306,0.0683661645422943,0.6361529548088065,0.9316338354577056,0.0331565438406607,True,0.2711471610660487,0.7288528389339513,0.0,0.2004634994206257,0.7995365005793743,0.7288528389339513,False,False,False,False,True,1.1680417149478561,-1.2609601676825173,teacher_factorized_toxicity,
1430,204,Q3,2,1,True,0.5125889027623172,1,True,1,True,0.5800687730203192,0.8403244495944381,0.6619620253164558,0.5569044879171461,0.4933940774487472,0.9234752589182968,6.0,0.0576287873664612,0.5800687730203192,0.511603140455164,0.1337842219416931,1.415363428875045,1.549147650816738,0.3673232908458864,0.3823870220162225,0.6326767091541136,0.0,False,0.0735805330243337,0.9264194669756662,0.133784221941693,0.6199304750869061,0.3800695249130938,0.6326767091541136,False,True,False,False,True,1.0926998841251447,0.5601058346522191,teacher_factorized_toxicity,
1442,206,Q1,0,-1,True,-0.5682027141746867,-1,True,-1,True,0.3959475942718474,0.4577983777520278,0.3820598388952819,0.4468527042577676,0.5521070615034169,0.7077100115074799,3.0,0.0554240640171684,0.3959475942718474,0.6947225896786429,0.1229891281362068,2.9588312371947745,3.081820365330981,0.3290845886442642,0.6257242178447276,0.6709154113557358,0.0348106521146981,True,0.287369640787949,0.712630359212051,0.0881784760215087,0.5608342989571263,0.4391657010428736,0.6709154113557358,False,False,False,False,True,1.0451796060254923,-0.5938738889437145,teacher_factorized_toxicity,
1448,206,S4,6,-1,True,-0.7519039838391657,-1,True,-1,True,0.5298684472042,0.7061413673232907,0.5215995397008055,0.6108515535097814,0.5904214123006833,0.8112773302646721,8.0,0.0113687403304427,0.5298684472042,0.607805760468041,0.0192889930155763,1.1900770817498076,1.209366074765384,0.0533024333719582,0.3580533024333719,0.9466975666280416,0.011441734432461,True,0.183082271147161,0.8169177288528389,0.0078472585831153,0.4171494785631518,0.5828505214368482,0.8169177288528389,False,False,False,False,True,1.0431865585168014,-0.7843761292362519,teacher_factorized_toxicity,
1458,208,Q3,2,1,True,0.3532500310162362,1,True,1,True,0.5828975935680435,0.8683661645422943,0.719482163406214,0.6334752589182968,0.4489863325740319,0.7307249712313004,8.0,0.0996350694833301,0.5828975935680435,0.5487196539186179,0.0321151984828649,1.9850670696738533,2.017182268156718,0.0648899188876013,0.4681344148319815,0.9351100811123986,0.0321151984828649,True,0.2641946697566628,0.7358053302433372,0.0,0.2004634994206257,0.7995365005793743,0.7358053302433372,False,False,False,False,True,1.18,0.4168350365991587,teacher_factorized_toxicity,
1477,211,Q1,0,-1,True,-0.7339482893472176,-1,True,-1,True,0.5211023882331189,0.7095017381228274,0.5420713463751438,0.7436939010356733,0.3916742596810934,0.6996547756041427,3.0,0.053970818669588,0.5211023882331189,0.2376908280362424,0.0725257688090852,2.9597513733736434,3.0322771421827284,0.1738122827346465,0.6280417149478563,0.8261877172653534,0.0357028373282359,True,0.2954808806488992,0.7045191193511008,0.0368229314808492,0.4634994206257242,0.5365005793742758,0.7045191193511008,False,False,False,False,True,1.0722943221320973,-0.7870085834055871,teacher_factorized_toxicity,
1488,212,S2,4,1,True,0.2049836574124537,1,True,1,True,0.52623851553695,0.7254924681344148,0.5688607594936709,0.6285730724971231,0.4514464692482916,0.7882623705408516,8.0,0.0553880946830654,0.52623851553695,0.8546059985834432,0.1111831691955245,0.6942549384427013,0.8054381076382258,0.3012746234067207,0.2792584009269988,0.6987253765932793,0.0201664616030905,True,0.2062572421784472,0.7937427578215528,0.0910167075924339,0.5643105446118193,0.4356894553881807,0.6987253765932793,False,False,False,False,True,1.0747161066048667,0.22029923821193806,teacher_factorized_toxicity,
1521,217,Q3,2,1,True,0.6423441620962522,1,True,1,True,0.5692989570708057,0.8281575898030128,0.6108400460299195,0.5313348676639816,0.7627676537585422,0.7640966628308401,7.0,0.0707557815016615,0.5692989570708057,0.5681595377711771,0.2576139618537173,1.737425040839382,1.9950390026930995,0.6164542294322132,0.4264194669756663,0.3835457705677868,0.0260783919664978,True,0.2305909617612977,0.7694090382387022,0.2315355698872195,0.7265353418308227,0.2734646581691773,0.3835457705677868,False,True,False,False,True,0.9759443800695247,0.6268921750683052,teacher_factorized_toxicity,
1525,217,S4,6,-1,True,-0.960621928335951,-1,True,-1,True,0.6372820869351884,0.8916570104287369,0.6521288837744533,0.6068527042577675,0.8144305239179954,0.8469505178365938,8.0,0.0536612291635386,0.6372820869351884,0.6195970810272577,4.513467456679354e-05,1.439850306717224,1.4398954413917908,0.0440324449594438,0.388180764774044,0.9559675550405562,4.5134558919135426e-05,True,0.1471610660486674,0.8528389339513326,1.1564765811655775e-10,0.4009269988412514,0.5990730011587486,0.8528389339513326,False,False,False,False,True,1.0673580533024334,-1.0253275513882902,teacher_factorized_toxicity,
1530,218,S2,4,1,True,1.6220036591309812,1,True,1,True,0.5428278390975289,0.7380069524913094,0.5610586881472956,0.675650172612198,0.5739293849658315,0.7008055235903337,8.0,0.0194141887264909,0.5428278390975289,0.7684703891784465,0.0355602925113325,1.7085127233618858,1.7440730158732185,0.0753186558516801,0.4241019698725377,0.9246813441483198,0.0355602925113325,True,0.2943221320973349,0.7056778679026652,0.0,0.2004634994206257,0.7995365005793743,0.7056778679026652,False,False,False,False,True,1.18,1.9139643177745578,teacher_factorized_toxicity,
1550,221,S1,3,-1,True,-0.7259518129550365,-1,True,-1,True,0.5492263009313657,0.7420625724217844,0.5304718066743384,0.643584579976985,0.6209111617312073,0.810126582278481,8.0,0.008990478785065,0.5492263009313657,0.640568011851968,0.1869506933722124,1.9390134884450705,2.125964181817283,0.4982618771726535,0.4577056778679026,0.5017381228273465,0.0128244126204691,True,0.1842410196987254,0.8157589803012746,0.1741262807517432,0.6639629200463499,0.33603707995365,0.5017381228273465,False,True,False,False,True,0.9305909617612977,-0.6755641958101851,teacher_factorized_toxicity,
1607,229,S2,4,1,True,0.6336621041556634,1,True,1,True,0.3089848613846104,0.2538586326767091,0.2569332566168009,0.4004315304948216,0.4177448747152619,0.7571921749136938,4.0,0.0268355822921785,0.3089848613846104,0.3015754350880529,0.4045233413624277,1.1529205848343738,1.5574439261968014,0.7508690614136733,0.3511008111239861,0.2491309385863267,0.0277968865245543,True,0.2375434530706836,0.7624565469293163,0.3767264548378733,0.8146002317497103,0.1853997682502897,0.2491309385863267,False,True,False,True,True,0.9301969872537659,0.5894305802224801,teacher_factorized_toxicity,
1643,234,S3,5,1,True,0.7123842569856756,1,True,1,True,0.5694726515761326,0.7979142526071843,0.6012773302646719,0.6482738780207136,0.5300113895216401,0.8308400460299195,8.0,0.0268341701236054,0.5694726515761326,0.4976786706857221,0.0791338652997535,0.6779719831578845,0.7571058484576381,0.1935110081112398,0.272305909617613,0.8064889918887601,0.0056390052576657,True,0.1633835457705678,0.8366164542294322,0.0734948600420877,0.5399768250289687,0.4600231749710313,0.8064889918887601,False,False,False,False,True,1.018690614136732,0.7256991562500774,teacher_factorized_toxicity,
1644,234,S4,6,-1,True,-1.7086917895850804,-1,True,-1,True,0.3969408586275402,0.4449362688296639,0.3709608745684695,0.5097871116225546,0.4046469248291572,0.813578826237054,4.0,0.0363110564624913,0.3969408586275402,0.6494810838121613,0.0142437779424147,1.4357506347728493,1.449994412715264,0.0498261877172653,0.3858632676709154,0.9501738122827348,0.0113679666713714,True,0.1807647740440324,0.8192352259559675,0.0028758112710433,0.4125144843568945,0.5874855156431055,0.8192352259559675,False,False,False,False,True,1.0456431054461184,-1.786681789112029,teacher_factorized_toxicity,
1665,237,S4,6,-1,True,-0.3184251790589962,-1,True,-1,True,0.5209607776579883,0.7045191193511007,0.5184752589182969,0.6739470655926352,0.4758883826879271,0.7836593785960875,4.0,0.0498636212384072,0.5209607776579883,0.7011269097951344,0.2384263456243585,0.8829696872261944,1.1213960328505528,0.5840092699884125,0.3140208574739281,0.4159907300115875,0.0206052841740911,True,0.2108922363847045,0.7891077636152954,0.2178210614502673,0.7068366164542295,0.2931633835457705,0.4159907300115875,False,True,False,False,True,0.8954924681344149,-0.2851473495116835,teacher_factorized_toxicity,
1675,239,Q3,2,-1,True,-1.3496300828833463,-1,True,-1,True,0.5504739465014564,0.7480880648899189,0.4993958573072496,0.6658285385500576,0.6723006833712984,0.8043728423475259,6.0,0.0107897224601753,0.5504739465014564,0.5304341744929829,0.2521850406672781,0.5651934553607675,0.8173784960280456,0.608342989571263,0.250289687137891,0.391657010428737,0.0138700704007447,True,0.1900347624565469,0.8099652375434531,0.2383149702665332,0.7358053302433372,0.2641946697566628,0.391657010428737,False,True,False,False,True,0.9879026651216684,-1.333303155808836,teacher_factorized_toxicity,
1725,246,S1,3,-1,True,-1.260600734520919,-1,True,-1,True,0.6057569007266411,0.8383545770567786,0.5608112773302647,0.6379171461449943,0.7382004555808656,0.9234752589182968,6.0,0.0025203365595809,0.6057569007266411,0.4339038700706565,0.0,2.308776913200411,2.308776913200411,0.0220162224797219,0.5179606025492468,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-1.4875088667346843,teacher_factorized_toxicity,
1278,182,S2,4,1,False,0.0,0,True,1,False,0.8110588811762113,0.9750869061413674,0.8616455696202532,0.9141714614499424,0.6264692482915719,0.9234752589182968,7.0,0.1384392925774184,0.8110588811762113,0.546729165180283,0.0419288438335985,0.2119623684797355,0.2538912123133341,0.0903823870220162,0.1274623406720741,0.9096176129779838,0.0,False,0.0735805330243337,0.9264194669756662,0.0419288438335985,0.4774044032444959,0.522595596755504,0.9096176129779838,False,False,False,False,True,,0.7643691067881289,dual_safe_lrj_expansion,0.8946154436283278
547,78,Q2,1,1,False,0.0,0,True,1,False,0.6705909428023402,0.9640787949015064,0.9349482163406212,0.4299194476409667,0.505375854214123,0.9234752589182968,10.0,0.2825775022370368,0.6705909428023402,0.839290393934458,0.0,3.1691026329056893,3.1691026329056893,0.0220162224797219,0.6465816917728853,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,,0.6394318448297492,dual_safe_lrj_expansion,0.8134400604752836
1058,151,Q2,1,1,False,0.0,0,True,1,False,0.5886459752381606,0.9104287369640788,0.7692462600690448,0.3384177215189873,0.6294533029612757,0.9234752589182968,4.0,0.7352502710665222,0.5886459752381606,0.7887665583504021,0.0,6.581106491771755,6.581106491771755,0.0220162224797219,0.8713789107763615,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,,0.5983780438585391,dual_safe_lrj_expansion,0.8053546754840837
137,19,S2,4,1,False,0.0,0,True,1,False,0.6464400014281797,0.8902665121668598,0.6927617951668584,0.7862945914844649,0.6860364464692482,0.6754890678941312,7.0,0.0468890426396777,0.6464400014281797,0.6171953440673071,0.0394546340428467,3.3830490590065225,3.4225036930493693,0.0857473928157589,0.6685979142526072,0.9142526071842412,0.0394546340428467,True,0.3198146002317497,0.6801853997682503,0.0,0.2004634994206257,0.7995365005793743,0.6801853997682503,False,False,False,False,True,,0.6323132308354027,dual_safe_lrj_expansion,0.8021203979556545
848,121,Q2,1,-1,False,0.0,0,True,-1,False,0.544248835991543,0.8246813441483197,0.6481760644418871,0.2723820483314154,0.7981207289293849,0.9234752589182968,4.0,0.2598220347975196,0.544248835991543,0.4463584382757546,0.0,2.394163084819081,2.394163084819081,0.0220162224797219,0.5353418308227115,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,,-0.5731724809107909,dual_safe_lrj_expansion,0.8015340688524828
