hidden_block_id,subject_id,start,end,n_rows,target,raw_rate,raw_expected_count,count_band,count_lower,count_upper,scenario
id09_b2,id09,2024-08-05,2024-08-20,14,Q1,0.45973885509264323,6.436343971297005,,,,mixhard_gap_rawobj
id09_b2,id09,2024-08-05,2024-08-20,14,Q2,0.46605181513046756,6.524725411826546,,,,mixhard_gap_rawobj
id09_b2,id09,2024-08-05,2024-08-20,14,Q3,0.44497347865686854,6.22962870119616,,,,mixhard_gap_rawobj
id09_b2,id09,2024-08-05,2024-08-20,14,S1,0.5768456718170856,8.075839405439197,,,,mixhard_gap_rawobj
id09_b2,id09,2024-08-05,2024-08-20,14,S2,0.7519739897500882,10.527635856501234,,,,mixhard_gap_rawobj
id09_b2,id09,2024-08-05,2024-08-20,14,S3,0.6956984543159805,9.739778360423728,,,,mixhard_gap_rawobj
id09_b2,id09,2024-08-05,2024-08-20,14,S4,0.5818203489141192,8.145484884797668,,,,mixhard_gap_rawobj
id09_b4,id09,2024-09-04,2024-09-21,13,Q1,0.4859332501930892,6.317132252510159,,,,mixhard_gap_rawobj
id09_b4,id09,2024-09-04,2024-09-21,13,Q2,0.49065834139281406,6.378558438106583,,,,mixhard_gap_rawobj
id09_b4,id09,2024-09-04,2024-09-21,13,Q3,0.4957753415688677,6.44507944039528,,,,mixhard_gap_rawobj
id09_b4,id09,2024-09-04,2024-09-21,13,S1,0.5940734580955629,7.722954955242318,,,,mixhard_gap_rawobj
id09_b4,id09,2024-09-04,2024-09-21,13,S2,0.7482756174325613,9.727583026623297,,,,mixhard_gap_rawobj
id09_b4,id09,2024-09-04,2024-09-21,13,S3,0.7127646310141882,9.265940203184446,,,,mixhard_gap_rawobj
id09_b4,id09,2024-09-04,2024-09-21,13,S4,0.5833441491585407,7.5834739390610295,,,,mixhard_gap_rawobj
id10_b2,id10,2024-08-04,2024-08-22,11,Q1,0.4467557756068753,4.914313531675628,,,,mixhard_gap_rawobj
id10_b2,id10,2024-08-04,2024-08-22,11,Q2,0.5501348253717077,6.051483079088785,,,,mixhard_gap_rawobj
id10_b2,id10,2024-08-04,2024-08-22,11,Q3,0.5954744227342519,6.55021865007677,,,,mixhard_gap_rawobj
id10_b2,id10,2024-08-04,2024-08-22,11,S1,0.5126149672350704,5.638764639585775,,,,mixhard_gap_rawobj
id10_b2,id10,2024-08-04,2024-08-22,11,S2,0.35860782954766857,3.9446861250243543,,,,mixhard_gap_rawobj
id10_b2,id10,2024-08-04,2024-08-22,11,S3,0.4548027266681236,5.002829993349359,,,,mixhard_gap_rawobj
id10_b2,id10,2024-08-04,2024-08-22,11,S4,0.6136534980405833,6.750188478446416,,,,mixhard_gap_rawobj
id10_b4,id10,2024-09-15,2024-09-26,11,Q1,0.5282290412361044,5.8105194535971485,,,,mixhard_gap_rawobj
id10_b4,id10,2024-09-15,2024-09-26,11,Q2,0.580688249981548,6.387570749797028,,,,mixhard_gap_rawobj
id10_b4,id10,2024-09-15,2024-09-26,11,Q3,0.622112227071439,6.843234497785829,,,,mixhard_gap_rawobj
id10_b4,id10,2024-09-15,2024-09-26,11,S1,0.5218774267037509,5.74065169374126,,,,mixhard_gap_rawobj
id10_b4,id10,2024-09-15,2024-09-26,11,S2,0.41090941146081483,4.5200035260689635,,,,mixhard_gap_rawobj
id10_b4,id10,2024-09-15,2024-09-26,11,S3,0.49054620984307973,5.396008308273877,,,,mixhard_gap_rawobj
id10_b4,id10,2024-09-15,2024-09-26,11,S4,0.6040799612500042,6.644879573750046,,,,mixhard_gap_rawobj
id01_b2,id01,2024-07-30,2024-08-16,14,Q1,0.4602516106696382,6.443522549374935,6.3,0.1435225493749348,12.743522549374934,mixhard_gap_rawcount_loose
id01_b2,id01,2024-07-30,2024-08-16,14,Q2,0.557305262919554,7.802273680873755,6.3,1.5022736808737553,14.0,mixhard_gap_rawcount_loose
id01_b2,id01,2024-07-30,2024-08-16,14,Q3,0.5946069568108774,8.324497395352283,6.3,2.0244973953522836,14.0,mixhard_gap_rawcount_loose
id01_b2,id01,2024-07-30,2024-08-16,14,S1,0.6679342280013926,9.351079192019496,6.3,3.051079192019496,14.0,mixhard_gap_rawcount_loose
id01_b2,id01,2024-07-30,2024-08-16,14,S2,0.6195641579958909,8.673898211942474,6.3,2.373898211942474,14.0,mixhard_gap_rawcount_loose
id01_b2,id01,2024-07-30,2024-08-16,14,S3,0.820532578100575,11.48745609340805,6.3,5.187456093408049,14.0,mixhard_gap_rawcount_loose
id01_b2,id01,2024-07-30,2024-08-16,14,S4,0.49605260326160266,6.944736445662437,6.3,0.6447364456624376,13.244736445662436,mixhard_gap_rawcount_loose
id01_b4,id01,2024-09-01,2024-09-14,13,Q1,0.4357998575467689,5.665398148107996,5.8500000000000005,0.0,11.515398148107996,mixhard_gap_rawcount_loose
id01_b4,id01,2024-09-01,2024-09-14,13,Q2,0.5841379431608174,7.593793261090625,5.8500000000000005,1.7437932610906248,13.0,mixhard_gap_rawcount_loose
id01_b4,id01,2024-09-01,2024-09-14,13,Q3,0.6324749474748232,8.222174317172701,5.8500000000000005,2.3721743171727008,13.0,mixhard_gap_rawcount_loose
id01_b4,id01,2024-09-01,2024-09-14,13,S1,0.6733778146850441,8.753911590905574,5.8500000000000005,2.9039115909055733,13.0,mixhard_gap_rawcount_loose
id01_b4,id01,2024-09-01,2024-09-14,13,S2,0.6465216038891467,8.404780850558907,5.8500000000000005,2.554780850558907,13.0,mixhard_gap_rawcount_loose
id01_b4,id01,2024-09-01,2024-09-14,13,S3,0.8286270363096813,10.772151472025856,5.8500000000000005,4.922151472025855,13.0,mixhard_gap_rawcount_loose
id01_b4,id01,2024-09-01,2024-09-14,13,S4,0.5489025192558302,7.135732750325793,5.8500000000000005,1.285732750325792,12.985732750325793,mixhard_gap_rawcount_loose
id02_b2,id02,2024-08-25,2024-09-09,16,Q1,0.5252622869596713,8.40419659135474,7.2,1.2041965913547399,15.60419659135474,mixhard_gap_rawcount_loose
id02_b2,id02,2024-08-25,2024-09-09,16,Q2,0.6472598662080868,10.35615785932939,7.2,3.1561578593293893,16.0,mixhard_gap_rawcount_loose
id02_b2,id02,2024-08-25,2024-09-09,16,Q3,0.6927861471961265,11.084578355138024,7.2,3.884578355138024,16.0,mixhard_gap_rawcount_loose
id02_b2,id02,2024-08-25,2024-09-09,16,S1,0.8632999582847333,13.812799332555732,7.2,6.612799332555732,16.0,mixhard_gap_rawcount_loose
id02_b2,id02,2024-08-25,2024-09-09,16,S2,0.8659444884139555,13.855111814623289,7.2,6.655111814623289,16.0,mixhard_gap_rawcount_loose
id02_b2,id02,2024-08-25,2024-09-09,16,S3,0.8318917101993154,13.310267363189046,7.2,6.110267363189046,16.0,mixhard_gap_rawcount_loose
id02_b2,id02,2024-08-25,2024-09-09,16,S4,0.6919409884519903,11.071055815231844,7.2,3.871055815231844,16.0,mixhard_gap_rawcount_loose
id02_b4,id02,2024-09-28,2024-10-15,16,Q1,0.5477849326711238,8.764558922737981,7.2,1.564558922737981,15.964558922737982,mixhard_gap_rawcount_loose
id02_b4,id02,2024-09-28,2024-10-15,16,Q2,0.6726095998189737,10.76175359710358,7.2,3.5617535971035794,16.0,mixhard_gap_rawcount_loose
id02_b4,id02,2024-09-28,2024-10-15,16,Q3,0.704895984993751,11.278335759900015,7.2,4.078335759900015,16.0,mixhard_gap_rawcount_loose
id02_b4,id02,2024-09-28,2024-10-15,16,S1,0.8183668004052886,13.093868806484618,7.2,5.893868806484618,16.0,mixhard_gap_rawcount_loose
id02_b4,id02,2024-09-28,2024-10-15,16,S2,0.8413235120405339,13.461176192648542,7.2,6.261176192648542,16.0,mixhard_gap_rawcount_loose
id02_b4,id02,2024-09-28,2024-10-15,16,S3,0.8391587589160534,13.426540142656854,7.2,6.226540142656854,16.0,mixhard_gap_rawcount_loose
id02_b4,id02,2024-09-28,2024-10-15,16,S4,0.6882290353222855,11.011664565156568,7.2,3.811664565156568,16.0,mixhard_gap_rawcount_loose
id03_b2,id03,2024-08-16,2024-08-28,11,Q1,0.7644522014352367,8.408974215787604,4.95,3.4589742157876033,11.0,mixhard_gap_rawcount_loose
id03_b2,id03,2024-08-16,2024-08-28,11,Q2,0.7284689127059052,8.013158039764956,4.95,3.0631580397649563,11.0,mixhard_gap_rawcount_loose
id03_b2,id03,2024-08-16,2024-08-28,11,Q3,0.7349879475896807,8.084867423486488,4.95,3.1348674234864875,11.0,mixhard_gap_rawcount_loose
id03_b2,id03,2024-08-16,2024-08-28,11,S1,0.8378234883749971,9.216058372124968,4.95,4.266058372124967,11.0,mixhard_gap_rawcount_loose
id03_b2,id03,2024-08-16,2024-08-28,11,S2,0.5848923688765801,6.433816057642382,4.95,1.4838160576423816,11.0,mixhard_gap_rawcount_loose
id03_b2,id03,2024-08-16,2024-08-28,11,S3,0.4875013276264753,5.362514603891229,4.95,0.4125146038912284,10.312514603891229,mixhard_gap_rawcount_loose
id03_b2,id03,2024-08-16,2024-08-28,11,S4,0.26934710044013854,2.962818104841524,4.95,0.0,7.912818104841524,mixhard_gap_rawcount_loose
id03_b4,id03,2024-09-15,2024-10-09,10,Q1,0.782962390699249,7.82962390699249,4.5,3.32962390699249,10.0,mixhard_gap_rawcount_loose
id03_b4,id03,2024-09-15,2024-10-09,10,Q2,0.7754152281496531,7.754152281496531,4.5,3.2541522814965314,10.0,mixhard_gap_rawcount_loose
id03_b4,id03,2024-09-15,2024-10-09,10,Q3,0.6800054918666303,6.800054918666303,4.5,2.3000549186663033,10.0,mixhard_gap_rawcount_loose
id03_b4,id03,2024-09-15,2024-10-09,10,S1,0.762177977785004,7.62177977785004,4.5,3.1217797778500396,10.0,mixhard_gap_rawcount_loose
id03_b4,id03,2024-09-15,2024-10-09,10,S2,0.539359498111497,5.39359498111497,4.5,0.8935949811149699,9.893594981114969,mixhard_gap_rawcount_loose
id03_b4,id03,2024-09-15,2024-10-09,10,S3,0.5262931487787796,5.262931487787796,4.5,0.762931487787796,9.762931487787796,mixhard_gap_rawcount_loose
id03_b4,id03,2024-09-15,2024-10-09,10,S4,0.23961841862851374,2.3961841862851374,4.5,0.0,6.896184186285137,mixhard_gap_rawcount_loose
id04_b2,id04,2024-09-09,2024-09-09,1,Q1,0.4820332898841933,0.4820332898841933,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b2,id04,2024-09-09,2024-09-09,1,Q2,0.4759459694326444,0.4759459694326444,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b2,id04,2024-09-09,2024-09-09,1,Q3,0.671141142443082,0.671141142443082,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b2,id04,2024-09-09,2024-09-09,1,S1,0.6277421409372302,0.6277421409372302,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b2,id04,2024-09-09,2024-09-09,1,S2,0.6355244949876762,0.6355244949876762,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b2,id04,2024-09-09,2024-09-09,1,S3,0.501845823211024,0.501845823211024,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b2,id04,2024-09-09,2024-09-09,1,S4,0.5364437483284111,0.5364437483284111,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b4,id04,2024-09-11,2024-09-15,5,Q1,0.5165060288226715,2.5825301441133575,2.25,0.33253014411335746,4.832530144113358,mixhard_gap_rawcount_loose
id04_b4,id04,2024-09-11,2024-09-15,5,Q2,0.4836452212933871,2.4182261064669355,2.25,0.16822610646693548,4.6682261064669355,mixhard_gap_rawcount_loose
id04_b4,id04,2024-09-11,2024-09-15,5,Q3,0.6503674589235215,3.2518372946176077,2.25,1.0018372946176077,5.0,mixhard_gap_rawcount_loose
id04_b4,id04,2024-09-11,2024-09-15,5,S1,0.668296825302043,3.341484126510215,2.25,1.091484126510215,5.0,mixhard_gap_rawcount_loose
id04_b4,id04,2024-09-11,2024-09-15,5,S2,0.6655813621666089,3.3279068108330447,2.25,1.0779068108330447,5.0,mixhard_gap_rawcount_loose
id04_b4,id04,2024-09-11,2024-09-15,5,S3,0.5460868951392192,2.7304344756960957,2.25,0.48043447569609565,4.980434475696096,mixhard_gap_rawcount_loose
id04_b4,id04,2024-09-11,2024-09-15,5,S4,0.5044469100474162,2.522234550237081,2.25,0.2722345502370809,4.772234550237081,mixhard_gap_rawcount_loose
id04_b6,id04,2024-09-18,2024-09-26,8,Q1,0.5780992602197246,4.624794081757797,3.6,1.0247940817577965,8.0,mixhard_gap_rawcount_loose
id04_b6,id04,2024-09-18,2024-09-26,8,Q2,0.5658773760160768,4.527019008128614,3.6,0.9270190081286143,8.0,mixhard_gap_rawcount_loose
id04_b6,id04,2024-09-18,2024-09-26,8,Q3,0.745754988373956,5.966039906991648,3.6,2.3660399069916482,8.0,mixhard_gap_rawcount_loose
id04_b6,id04,2024-09-18,2024-09-26,8,S1,0.7649718414133971,6.119774731307177,3.6,2.519774731307177,8.0,mixhard_gap_rawcount_loose
id04_b6,id04,2024-09-18,2024-09-26,8,S2,0.7110051766957453,5.688041413565962,3.6,2.088041413565962,8.0,mixhard_gap_rawcount_loose
id04_b6,id04,2024-09-18,2024-09-26,8,S3,0.5780182188231235,4.624145750584988,3.6,1.0241457505849882,8.0,mixhard_gap_rawcount_loose
id04_b6,id04,2024-09-18,2024-09-26,8,S4,0.5127314982634368,4.101851986107494,3.6,0.5018519861074942,7.701851986107494,mixhard_gap_rawcount_loose
id04_b8,id04,2024-10-14,2024-10-19,6,Q1,0.5845607283829535,3.507364370297721,2.7,0.8073643702977207,6.0,mixhard_gap_rawcount_loose
id04_b8,id04,2024-10-14,2024-10-19,6,Q2,0.5561818398482965,3.337091039089779,2.7,0.6370910390897788,6.0,mixhard_gap_rawcount_loose
id04_b8,id04,2024-10-14,2024-10-19,6,Q3,0.7615300802447397,4.569180481468438,2.7,1.8691804814684376,6.0,mixhard_gap_rawcount_loose
id04_b8,id04,2024-10-14,2024-10-19,6,S1,0.7584023720672828,4.550414232403696,2.7,1.850414232403696,6.0,mixhard_gap_rawcount_loose
id04_b8,id04,2024-10-14,2024-10-19,6,S2,0.7255571864134185,4.353343118480511,2.7,1.6533431184805112,6.0,mixhard_gap_rawcount_loose
id04_b8,id04,2024-10-14,2024-10-19,6,S3,0.5747441016781519,3.4484646100689114,2.7,0.7484646100689112,6.0,mixhard_gap_rawcount_loose
id04_b8,id04,2024-10-14,2024-10-19,6,S4,0.5032005310687823,3.0192031864126934,2.7,0.3192031864126932,5.7192031864126935,mixhard_gap_rawcount_loose
id04_b10,id04,2024-10-21,2024-10-21,1,Q1,0.4981033283280531,0.4981033283280531,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b10,id04,2024-10-21,2024-10-21,1,Q2,0.4763366677008467,0.4763366677008467,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b10,id04,2024-10-21,2024-10-21,1,Q3,0.6716535598253648,0.6716535598253648,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b10,id04,2024-10-21,2024-10-21,1,S1,0.6270128553998922,0.6270128553998922,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b10,id04,2024-10-21,2024-10-21,1,S2,0.6650458943539963,0.6650458943539963,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b10,id04,2024-10-21,2024-10-21,1,S3,0.5465585623368594,0.5465585623368594,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b10,id04,2024-10-21,2024-10-21,1,S4,0.4742950941980072,0.4742950941980072,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id04_b12,id04,2024-10-23,2024-10-25,3,Q1,0.5951720476102419,1.7855161428307258,1.5,0.2855161428307258,3.0,mixhard_gap_rawcount_loose
id04_b12,id04,2024-10-23,2024-10-25,3,Q2,0.4870440931254003,1.461132279376201,1.5,0.0,2.961132279376201,mixhard_gap_rawcount_loose
id04_b12,id04,2024-10-23,2024-10-25,3,Q3,0.7245515040537768,2.17365451216133,1.5,0.6736545121613302,3.0,mixhard_gap_rawcount_loose
id04_b12,id04,2024-10-23,2024-10-25,3,S1,0.7341463885672387,2.202439165701716,1.5,0.7024391657017159,3.0,mixhard_gap_rawcount_loose
id04_b12,id04,2024-10-23,2024-10-25,3,S2,0.6418135949903087,1.925440784970926,1.5,0.4254407849709261,3.0,mixhard_gap_rawcount_loose
id04_b12,id04,2024-10-23,2024-10-25,3,S3,0.5775647432207026,1.732694229662108,1.5,0.23269422966210795,3.0,mixhard_gap_rawcount_loose
id04_b12,id04,2024-10-23,2024-10-25,3,S4,0.3960248017593805,1.1880744052781416,1.5,0.0,2.6880744052781416,mixhard_gap_rawcount_loose
id04_b14,id04,2024-10-27,2024-10-29,3,Q1,0.5705931464293965,1.7117794392881895,1.5,0.21177943928818954,3.0,mixhard_gap_rawcount_loose
id04_b14,id04,2024-10-27,2024-10-29,3,Q2,0.553799423702739,1.6613982711082171,1.5,0.16139827110821714,3.0,mixhard_gap_rawcount_loose
id04_b14,id04,2024-10-27,2024-10-29,3,Q3,0.7106257688952504,2.1318773066857513,1.5,0.6318773066857513,3.0,mixhard_gap_rawcount_loose
id04_b14,id04,2024-10-27,2024-10-29,3,S1,0.7247373747333647,2.1742121242000945,1.5,0.6742121242000945,3.0,mixhard_gap_rawcount_loose
id04_b14,id04,2024-10-27,2024-10-29,3,S2,0.6649122429980363,1.994736728994109,1.5,0.4947367289941089,3.0,mixhard_gap_rawcount_loose
id04_b14,id04,2024-10-27,2024-10-29,3,S3,0.5495539668388493,1.6486619005165477,1.5,0.1486619005165477,3.0,mixhard_gap_rawcount_loose
id04_b14,id04,2024-10-27,2024-10-29,3,S4,0.4803463742478933,1.4410391227436798,1.5,0.0,2.94103912274368,mixhard_gap_rawcount_loose
id05_b2,id05,2024-09-28,2024-10-06,7,Q1,0.5768191409166273,4.0377339864163915,3.15,0.8877339864163916,7.0,mixhard_gap_rawcount_loose
id05_b2,id05,2024-09-28,2024-10-06,7,Q2,0.46706213531323826,3.269434947192668,3.15,0.1194349471926679,6.419434947192668,mixhard_gap_rawcount_loose
id05_b2,id05,2024-09-28,2024-10-06,7,Q3,0.6712406387456509,4.698684471219556,3.15,1.548684471219556,7.0,mixhard_gap_rawcount_loose
id05_b2,id05,2024-09-28,2024-10-06,7,S1,0.49880529980970423,3.4916370986679297,3.15,0.3416370986679298,6.64163709866793,mixhard_gap_rawcount_loose
id05_b2,id05,2024-09-28,2024-10-06,7,S2,0.32913830019265483,2.303968101348584,3.15,0.0,5.453968101348584,mixhard_gap_rawcount_loose
id05_b2,id05,2024-09-28,2024-10-06,7,S3,0.23661430017349813,1.656300101214487,3.15,0.0,4.806300101214487,mixhard_gap_rawcount_loose
id05_b2,id05,2024-09-28,2024-10-06,7,S4,0.45155798272565034,3.1609058790795523,3.15,0.010905879079552427,6.310905879079552,mixhard_gap_rawcount_loose
id05_b4,id05,2024-10-10,2024-10-17,5,Q1,0.5732776201307014,2.866388100653507,2.25,0.616388100653507,5.0,mixhard_gap_rawcount_loose
id05_b4,id05,2024-10-10,2024-10-17,5,Q2,0.45481628575104055,2.2740814287552027,2.25,0.024081428755202694,4.524081428755203,mixhard_gap_rawcount_loose
id05_b4,id05,2024-10-10,2024-10-17,5,Q3,0.6799025817487895,3.3995129087439473,2.25,1.1495129087439473,5.0,mixhard_gap_rawcount_loose
id05_b4,id05,2024-10-10,2024-10-17,5,S1,0.5295970560164094,2.6479852800820467,2.25,0.3979852800820467,4.897985280082047,mixhard_gap_rawcount_loose
id05_b4,id05,2024-10-10,2024-10-17,5,S2,0.36076576614909617,1.8038288307454808,2.25,0.0,4.053828830745481,mixhard_gap_rawcount_loose
id05_b4,id05,2024-10-10,2024-10-17,5,S3,0.2639108132264789,1.3195540661323946,2.25,0.0,3.569554066132395,mixhard_gap_rawcount_loose
id05_b4,id05,2024-10-10,2024-10-17,5,S4,0.41682863135503373,2.0841431567751685,2.25,0.0,4.334143156775168,mixhard_gap_rawcount_loose
id05_b6,id05,2024-11-06,2024-11-07,2,Q1,0.5960286140930217,1.1920572281860433,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b6,id05,2024-11-06,2024-11-07,2,Q2,0.5019074799076698,1.0038149598153396,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b6,id05,2024-11-06,2024-11-07,2,Q3,0.6679915568876633,1.3359831137753266,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b6,id05,2024-11-06,2024-11-07,2,S1,0.4527371005230115,0.905474201046023,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b6,id05,2024-11-06,2024-11-07,2,S2,0.33851869416716573,0.6770373883343315,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b6,id05,2024-11-06,2024-11-07,2,S3,0.25831058981615174,0.5166211796323035,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b6,id05,2024-11-06,2024-11-07,2,S4,0.40242415498489165,0.8048483099697833,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b8,id05,2024-11-12,2024-11-13,2,Q1,0.5902272174701946,1.1804544349403892,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b8,id05,2024-11-12,2024-11-13,2,Q2,0.5058659296545894,1.0117318593091789,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b8,id05,2024-11-12,2024-11-13,2,Q3,0.7550754636118492,1.5101509272236984,1.5,0.01015092722369837,2.0,mixhard_gap_rawcount_loose
id05_b8,id05,2024-11-12,2024-11-13,2,S1,0.539317531620807,1.078635063241614,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b8,id05,2024-11-12,2024-11-13,2,S2,0.3831259714084484,0.7662519428168968,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b8,id05,2024-11-12,2024-11-13,2,S3,0.22215454422878833,0.44430908845757666,1.5,0.0,1.9443090884575767,mixhard_gap_rawcount_loose
id05_b8,id05,2024-11-12,2024-11-13,2,S4,0.49583711852366535,0.9916742370473307,1.5,0.0,2.0,mixhard_gap_rawcount_loose
id05_b10,id05,2024-11-15,2024-11-19,5,Q1,0.6307253424950263,3.1536267124751314,2.25,0.9036267124751314,5.0,mixhard_gap_rawcount_loose
id05_b10,id05,2024-11-15,2024-11-19,5,Q2,0.5104997223826893,2.552498611913446,2.25,0.30249861191344607,4.802498611913446,mixhard_gap_rawcount_loose
id05_b10,id05,2024-11-15,2024-11-19,5,Q3,0.6414306337425397,3.207153168712699,2.25,0.9571531687126988,5.0,mixhard_gap_rawcount_loose
id05_b10,id05,2024-11-15,2024-11-19,5,S1,0.5155612136626853,2.5778060683134263,2.25,0.3278060683134263,4.827806068313427,mixhard_gap_rawcount_loose
id05_b10,id05,2024-11-15,2024-11-19,5,S2,0.31364208223034823,1.5682104111517412,2.25,0.0,3.818210411151741,mixhard_gap_rawcount_loose
id05_b10,id05,2024-11-15,2024-11-19,5,S3,0.23724292290563115,1.1862146145281558,2.25,0.0,3.436214614528156,mixhard_gap_rawcount_loose
id05_b10,id05,2024-11-15,2024-11-19,5,S4,0.40891148679735206,2.0445574339867605,2.25,0.0,4.2945574339867605,mixhard_gap_rawcount_loose
id06_b2,id06,2024-07-06,2024-07-13,8,Q1,0.2560639641037241,2.048511712829793,3.6,0.0,5.648511712829793,mixhard_gap_rawcount_loose
id06_b2,id06,2024-07-06,2024-07-13,8,Q2,0.4836730869231183,3.8693846953849462,3.6,0.26938469538494614,7.469384695384946,mixhard_gap_rawcount_loose
id06_b2,id06,2024-07-06,2024-07-13,8,Q3,0.5799590862451393,4.639672689961114,3.6,1.039672689961114,8.0,mixhard_gap_rawcount_loose
id06_b2,id06,2024-07-06,2024-07-13,8,S1,0.881267583642682,7.050140669141456,3.6,3.450140669141456,8.0,mixhard_gap_rawcount_loose
id06_b2,id06,2024-07-06,2024-07-13,8,S2,0.8554389949678912,6.84351195974313,3.6,3.2435119597431297,8.0,mixhard_gap_rawcount_loose
id06_b2,id06,2024-07-06,2024-07-13,8,S3,0.8529370004612452,6.823496003689962,3.6,3.2234960036899616,8.0,mixhard_gap_rawcount_loose
id06_b2,id06,2024-07-06,2024-07-13,8,S4,0.7741227894994235,6.192982315995388,3.6,2.5929823159953878,8.0,mixhard_gap_rawcount_loose
id06_b4,id06,2024-07-15,2024-07-20,5,Q1,0.2572480183763437,1.2862400918817185,2.25,0.0,3.5362400918817185,mixhard_gap_rawcount_loose
id06_b4,id06,2024-07-15,2024-07-20,5,Q2,0.44825250429661617,2.241262521483081,2.25,0.0,4.4912625214830815,mixhard_gap_rawcount_loose
id06_b4,id06,2024-07-15,2024-07-20,5,Q3,0.5400913401143151,2.700456700571576,2.25,0.45045670057157583,4.950456700571576,mixhard_gap_rawcount_loose
id06_b4,id06,2024-07-15,2024-07-20,5,S1,0.8463603524536385,4.2318017622681925,2.25,1.9818017622681925,5.0,mixhard_gap_rawcount_loose
id06_b4,id06,2024-07-15,2024-07-20,5,S2,0.8667265151084089,4.333632575542045,2.25,2.083632575542045,5.0,mixhard_gap_rawcount_loose
id06_b4,id06,2024-07-15,2024-07-20,5,S3,0.8858524514080233,4.429262257040117,2.25,2.179262257040117,5.0,mixhard_gap_rawcount_loose
id06_b4,id06,2024-07-15,2024-07-20,5,S4,0.7789055289316538,3.894527644658269,2.25,1.644527644658269,5.0,mixhard_gap_rawcount_loose
id06_b6,id06,2024-08-09,2024-08-09,1,Q1,0.18778728865164196,0.18778728865164196,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id06_b6,id06,2024-08-09,2024-08-09,1,Q2,0.4681736781312016,0.4681736781312016,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id06_b6,id06,2024-08-09,2024-08-09,1,Q3,0.49962615015881445,0.49962615015881445,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id06_b6,id06,2024-08-09,2024-08-09,1,S1,0.7970298930398362,0.7970298930398362,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id06_b6,id06,2024-08-09,2024-08-09,1,S2,0.8108912202604281,0.8108912202604281,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id06_b6,id06,2024-08-09,2024-08-09,1,S3,0.8281008544668769,0.8281008544668769,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id06_b6,id06,2024-08-09,2024-08-09,1,S4,0.7796658820370737,0.7796658820370737,1.5,0.0,1.0,mixhard_gap_rawcount_loose
id06_b8,id06,2024-08-11,2024-08-14,4,Q1,0.2804669618492307,1.1218678473969228,1.8,0.0,2.921867847396923,mixhard_gap_rawcount_loose
id06_b8,id06,2024-08-11,2024-08-14,4,Q2,0.4730121343231969,1.8920485372927875,1.8,0.0920485372927875,3.692048537292788,mixhard_gap_rawcount_loose
id06_b8,id06,2024-08-11,2024-08-14,4,Q3,0.595532741088197,2.382130964352788,1.8,0.5821309643527879,4.0,mixhard_gap_rawcount_loose
id06_b8,id06,2024-08-11,2024-08-14,4,S1,0.9236946627771285,3.694778651108514,1.8,1.894778651108514,4.0,mixhard_gap_rawcount_loose
id06_b8,id06,2024-08-11,2024-08-14,4,S2,0.8650193758536848,3.4600775034147393,1.8,1.6600775034147393,4.0,mixhard_gap_rawcount_loose
id06_b8,id06,2024-08-11,2024-08-14,4,S3,0.838954797349144,3.355819189396576,1.8,1.555819189396576,4.0,mixhard_gap_rawcount_loose
id06_b8,id06,2024-08-11,2024-08-14,4,S4,0.7937589316773908,3.175035726709563,1.8,1.375035726709563,4.0,mixhard_gap_rawcount_loose
id06_b10,id06,2024-08-19,2024-08-24,6,Q1,0.250029763961126,1.5001785837667558,2.7,0.0,4.200178583766756,mixhard_gap_rawcount_loose
id06_b10,id06,2024-08-19,2024-08-24,6,Q2,0.4556203948952785,2.7337223693716712,2.7,0.03372236937167106,5.433722369371671,mixhard_gap_rawcount_loose
