variant,source_family,source_file,operation,beta,guard_factor,guard_group,badclean_count,badclean_max_poscos,file,basename,changed_rows_vs_e247,changed_cells_vs_e247,move_l1,move_l2,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,opposite_only,support_actual_p90,support_actual_mean,support_source_transfer_auc,label,total_q3_abs,q3_nonzero_rows,e247_body_n,e247_body_q3_abs,e247_body_q3_aligned_abs,e247_body_q3_opposite_abs,e247_body_alignment_ratio,e247_common_n,e247_common_q3_abs,e247_common_q3_aligned_abs,e247_common_q3_opposite_abs,e247_common_alignment_ratio,e247_only_n,e247_only_q3_abs,e247_only_q3_aligned_abs,e247_only_q3_opposite_abs,e247_only_alignment_ratio,e256_only_n,e256_only_q3_abs,e256_only_q3_aligned_abs,e256_only_q3_opposite_abs,e256_only_alignment_ratio,support_high_n,support_high_q3_abs,support_high_q3_aligned_abs,support_high_q3_opposite_abs,support_high_alignment_ratio,support_interference_l1,support_alignment_score
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_add_high_preserve_top3_18f9379b.csv,graft_raw,0.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b0_50_25cfaae8.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b0_50_25cfaae8.csv,248,628,4.651720458407577,0.44399665981890546,2.241007611389761,1.0298561624943101,0.2476219260199432,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.9994125537666696e-06,-4.434575000308268e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b0.50,0.2476219260199439,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_add_high_preserve_top3_18f9379b.csv,graft_raw,1.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1_00_d25cbcb4.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1_00_d25cbcb4.csv,248,628,4.669918995388207,0.44438443945473116,2.241007611389761,1.0298561624943101,0.2658204630005736,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.9994125537666696e-06,-4.434575000308268e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1.00,0.2658204630005738,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_add_high_preserve_top3_18f9379b.csv,graft_raw,1.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1_50_4531e323.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1_50_4531e323.csv,248,628,4.688117532368838,0.4450299879724365,2.241007611389761,1.0298561624943101,0.28401899998120395,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.9994125537666696e-06,-4.434575000308268e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b1.50,0.2840189999812047,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_add_high_preserve_top3_18f9379b.csv,graft_raw,2.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b2_00_8943b11f.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b2_00_8943b11f.csv,248,628,4.706316069349468,0.4459321859050979,2.241007611389761,1.0298561624943101,0.3022175369618344,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.9994125537666696e-06,-4.434575000308268e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b2.00,0.3022175369618353,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_add_high_preserve_top3_18f9379b.csv,graft_raw,3.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b3_00_31b67b7a.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b3_00_31b67b7a.csv,248,628,4.742713143310729,0.44849989418850933,2.241007611389761,1.0298561624943101,0.3386146109230951,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.9994125537666696e-06,-4.434575000308268e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_a_b3.00,0.33861461092309597,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top5_47be80e7.csv,graft_raw,0.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0_50_09f0a0a0.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0_50_09f0a0a0.csv,248,630,4.6637955558827375,0.44408172923737876,2.241007611389761,1.0298561624943101,0.25969702349510426,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.8482450484238136e-06,-5.803771193451682e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0.50,0.25969702349510526,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,graft_raw,0.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0_50_4dfa60a9.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0_50_4dfa60a9.csv,248,628,4.654449217627266,0.4440324460886871,2.241007611389761,1.0298561624943101,0.2503506852396322,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.121312925466644e-06,-4.4562140722175655e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b0.50,0.25035068523963355,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top5_47be80e7.csv,graft_raw,1.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_00_ddc43a0f.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_00_ddc43a0f.csv,248,630,4.69406919033853,0.44472432278655344,2.241007611389761,1.0298561624943101,0.2899706579508956,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.8482450484238136e-06,-5.803771193451682e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.00,0.2899706579508958,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,graft_raw,1.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_00_022b1b1a.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_00_022b1b1a.csv,248,628,4.675376513827586,0.44452744237687686,2.241007611389761,1.0298561624943101,0.27127798143995163,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.121312925466644e-06,-4.4562140722175655e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.00,0.2712779814399522,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top5_47be80e7.csv,graft_raw,1.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_50_7c5fcc17.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_50_7c5fcc17.csv,248,630,4.724342824794321,0.4457932536544139,2.241007611389761,1.0298561624943101,0.32024429240668706,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.8482450484238136e-06,-5.803771193451682e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.50,0.3202442924066875,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,graft_raw,1.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_50_af43f841.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1_50_af43f841.csv,248,628,4.696303810027905,0.44535121357998886,2.241007611389761,1.0298561624943101,0.292205277640271,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.121312925466644e-06,-4.4562140722175655e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b1.50,0.29220527764027093,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top5_47be80e7.csv,graft_raw,2.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2_00_ae2086da.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2_00_ae2086da.csv,248,630,4.754616459250112,0.4472854652455752,2.241007611389761,1.0298561624943101,0.3505179268624784,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.8482450484238136e-06,-5.803771193451682e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2.00,0.35051792686247896,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,graft_raw,2.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2_00_faa090ca.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2_00_faa090ca.csv,248,628,4.717231106228224,0.4465019399875287,2.241007611389761,1.0298561624943101,0.31313257384059034,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.121312925466644e-06,-4.4562140722175655e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b2.00,0.313132573840591,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top5_47be80e7.csv,graft_raw,3.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3_00_2d877732.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3_00_2d877732.csv,248,630,4.815163728161695,0.4515217539867496,2.241007611389761,1.0298561624943101,0.4110651957740612,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.8482450484238136e-06,-5.803771193451682e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3.00,0.41106519577406186,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,graft_raw,3.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3_00_85552fc9.csv,submission_e354_e247support_graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3_00_85552fc9.csv,248,628,4.759085698628863,0.4497735075088258,2.241007611389761,1.0298561624943101,0.35498716624122917,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.121312925466644e-06,-4.4562140722175655e-06,0.173076923076923,graft_raw_e247_only_vs_e256__human_social_lr_l2_c0p3_s_b3.00,0.35498716624122995,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_d8b9a2d7.csv,graft_severe_clean,0.5,1.0,none,3,0.1400925061832131,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b0_50_e9c3f4cf.csv,submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b0_50_e9c3f4cf.csv,250,1750,4.834026745580461,0.4448658299342514,2.2518091071925266,1.035883521575161,0.3174575438116688,1.1311041536059485,0.043969679732019734,0.025667420754785487,0.02813531890835092,False,-4.493139560518299e-06,-8.784449058896192e-06,0.5,graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b0.50,0.3174575438116688,250,34,0.13659001481140015,0.13430781709016662,0.002282197721233531,0.9832916211014053,21,0.08611458366965516,0.08451468338536244,0.0015999002842927157,0.9814212620427905,13,0.050475431141745006,0.04979313370480419,0.0006822974369408152,0.9864825832784907,4,0.001411234767191738,0.0,0.001411234767191738,0.0,26,0.13588515539382193,0.13426069937698906,0.001624456016832851,0.9880453754339475,0.0030944257296499564,1.2303029649598922
graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_d8b9a2d7.csv,graft_severe_clean,1.0,1.0,none,3,0.1400925061832131,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b1_00_e5f051cc.csv,submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b1_00_e5f051cc.csv,250,1750,5.048613232453539,0.4476547577782909,2.26690201658214,1.0419108806560122,0.4054916985840248,1.1430583185027128,0.08793935946403947,0.047040320847908115,0.05627063781670184,False,-4.493139560518299e-06,-8.784449058896192e-06,0.5,graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b1.00,0.40549169858402023,250,34,0.13907885659986063,0.13451446115739762,0.004564395442463037,0.967181241246503,21,0.08783256654104783,0.08463276597246633,0.003199800568581518,0.9635693149523745,13,0.051246290058812816,0.049881695184931296,0.0013645948738815195,0.9733718309693162,4,0.0028224695343845863,0.0,0.0028224695343845863,0.0,26,0.13766913776470582,0.13442022573104317,0.0032489120336626626,0.9764005783255831,0.006188851459294369,1.2112813858278988
graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_d8b9a2d7.csv,graft_severe_clean,1.5,1.0,none,3,0.1400925061832131,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b1_50_faa3334e.csv,submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b1_50_faa3334e.csv,250,1750,5.267691490654628,0.4522009823658553,2.283344370795831,1.0479382397368628,0.49389621144819607,1.1568749459843826,0.1319090391960592,0.06932272676824298,0.08440595672505277,False,-4.493139560518299e-06,-8.784449058896192e-06,0.5,graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b1.50,0.49389621144820184,250,34,0.14156769838832714,0.1347211052246287,0.006846593163698414,0.9516373209309523,21,0.08955054941244513,0.08475084855957071,0.004799700852874414,0.946402329361841,13,0.05201714897588201,0.04997025666505801,0.002046892310824,0.9606496635989594,4,0.004233704301576435,0.0,0.004233704301576435,0.0,26,0.13945312013559488,0.13457975208509726,0.004873368050497609,0.9650537180827574,0.009283277188947218,1.1929007504516416
graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_d8b9a2d7.csv,graft_severe_clean,2.0,1.0,none,3,0.1400925061832131,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b2_00_f6eca32f.csv,submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b2_00_f6eca32f.csv,250,1750,5.4883232060389,0.45845222817257975,2.300425905735373,1.053965598817714,0.5823668048222446,1.1712428332029692,0.17587871892807894,0.0919020688991169,0.11254127563340369,False,-4.493139560518299e-06,-8.784449058896192e-06,0.5,graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b2.00,0.5823668048222425,250,34,0.14405654017678782,0.1349277492918596,0.009128790884928219,0.9366305002624299,21,0.09126853228383956,0.08486893114667582,0.0063996011371637365,0.92988162538583,13,0.05278800789294827,0.05005881814518379,0.002729189747764482,0.9482990577462375,4,0.0056449390687688394,0.0,0.0056449390687688394,0.0,26,0.14123710250647875,0.13473927843915115,0.006497824067327594,0.9539935048792895,0.012377702918592016,1.1751288764822523
graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_d8b9a2d7.csv,graft_severe_clean,3.0,1.0,none,3,0.1400925061832131,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b3_00_cfda78f9.csv,submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b3_00_cfda78f9.csv,250,1750,5.931083460089569,0.47578271507262926,2.3352008071464527,1.0660203169794156,0.7593079915703416,1.2007714873344062,0.2638180783921184,0.13715286521672884,0.16881191345010554,False,-4.493139560518299e-06,-8.784449058896192e-06,0.5,graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l1_c0p2__b3.00,0.7593079915703453,250,34,0.14903422375371528,0.13534103742632225,0.01369318632739306,0.90812052438357,21,0.09470449802662993,0.08510509632088477,0.009599401705745171,0.898638376151406,13,0.05432972572708536,0.05023594110543747,0.004093784621647889,0.924649267654834,4,0.008467408603153759,0.0,0.008467408603153759,0.0,26,0.1448050672482529,0.13505833114725957,0.009746736100993351,0.9326906420734323,0.018566554377889736,1.141293184901928
graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top5_0d148e41.csv,graft_severe_clean,0.5,1.0,none,2,0.09573854012608264,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b0_50_f3544ad0.csv,submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b0_50_f3544ad0.csv,250,1750,4.737511515212816,0.4443961327991801,2.2447100405738762,1.032191709920775,0.28312872041462467,1.1262551071617906,0.02363399940780591,0.014603439016846303,0.012988498717097069,False,-4.384434150699312e-06,-6.6143805178602e-06,0.4615384615384615,graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b0.50,0.2831287204146262,250,34,0.13506686094525966,0.13421153589023388,0.0008553250550257657,0.9936673951771751,21,0.08503797510902003,0.08444618917288024,0.0005917859361397743,0.9930409215955449,13,0.050028885836239614,0.04976534671735362,0.00026353911888599146,0.9947322608832697,4,0.0006719531698081704,0.0,0.0006719531698081704,0.0,26,0.13482754048794032,0.1342077199346306,0.0006198205533097245,0.9954028639025336,0.001165235331680628,1.2425181111528085
graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_ctrl_add_low_preserve_top5_27ab2576.csv,graft_severe_clean,0.5,1.0,none,2,0.10029827492586812,analysis_outputs/submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b0_50_90498351.csv,submission_e354_e247support_graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b0_50_90498351.csv,250,1750,4.745216294411878,0.4444419265901544,2.244934957835501,1.0323105605806586,0.28686757183895595,1.1263964186271285,0.02579720001655563,0.015002613587861285,0.013906971925217526,False,-3.897806541310514e-06,-6.227485215777583e-06,0.4615384615384615,graft_severe_clean_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b0.50,0.28686757183895384,250,34,0.13511600259209758,0.1342171520038074,0.000898850588290187,0.9933475637892889,21,0.08507061317887724,0.08444871261170188,0.0006219005671753569,0.9926895958082764,13,0.05004538941322034,0.04976843939210551,0.00027695002111483014,0.9944660232568463,4,0.0007250036521415648,0.0,0.0007250036521415648,0.0,26,0.13486450366477698,0.1342131418629628,0.0006513618018142153,0.9951702502577456,0.0012245314891972947,1.2421401263537253
