subject_id,lifelog_date,mACStatus__rows,mACStatus__active_hours,mACStatus__night_rows,mACStatus__night_share,mACStatus__m_charging__mean,mACStatus__m_charging__std,mACStatus__m_charging__sum,mACStatus__m_charging__max,mActivity__rows,mActivity__active_hours,mActivity__night_rows,mActivity__night_share,mActivity__m_activity__mean,mActivity__m_activity__std,mActivity__m_activity__sum,mActivity__m_activity__max,mAmbience__rows,mAmbience__active_hours,mAmbience__night_rows,mAmbience__night_share,mAmbience__m_ambience__len_mean,mAmbience__m_ambience__len_sum,mAmbience__m_ambience__len_max,mBle__rows,mBle__active_hours,mBle__night_rows,mBle__night_share,mBle__m_ble__len_mean,mBle__m_ble__len_sum,mBle__m_ble__len_max,mGps__rows,mGps__active_hours,mGps__night_rows,mGps__night_share,mGps__m_gps__len_mean,mGps__m_gps__len_sum,mGps__m_gps__len_max,mLight__rows,mLight__active_hours,mLight__night_rows,mLight__night_share,mLight__m_light__mean,mLight__m_light__std,mLight__m_light__sum,mLight__m_light__max,mScreenStatus__rows,mScreenStatus__active_hours,mScreenStatus__night_rows,mScreenStatus__night_share,mScreenStatus__m_screen_use__mean,mScreenStatus__m_screen_use__std,mScreenStatus__m_screen_use__sum,mScreenStatus__m_screen_use__max,mUsageStats__rows,mUsageStats__active_hours,mUsageStats__night_rows,mUsageStats__night_share,mUsageStats__m_usage_stats__len_mean,mUsageStats__m_usage_stats__len_sum,mUsageStats__m_usage_stats__len_max,mWifi__rows,mWifi__active_hours,mWifi__night_rows,mWifi__night_share,mWifi__m_wifi__len_mean,mWifi__m_wifi__len_sum,mWifi__m_wifi__len_max,wHr__rows,wHr__active_hours,wHr__night_rows,wHr__night_share,wHr__heart_rate__len_mean,wHr__heart_rate__len_sum,wHr__heart_rate__len_max,wLight__rows,wLight__active_hours,wLight__night_rows,wLight__night_share,wLight__w_light__mean,wLight__w_light__std,wLight__w_light__sum,wLight__w_light__max,wPedo__rows,wPedo__active_hours,wPedo__night_rows,wPedo__night_share,wPedo__step__mean,wPedo__step__std,wPedo__step__sum,wPedo__step__max,wPedo__step_frequency__mean,wPedo__step_frequency__std,wPedo__step_frequency__sum,wPedo__step_frequency__max,wPedo__running_step__mean,wPedo__running_step__std,wPedo__running_step__sum,wPedo__running_step__max,wPedo__walking_step__mean,wPedo__walking_step__std,wPedo__walking_step__sum,wPedo__walking_step__max,wPedo__distance__mean,wPedo__distance__std,wPedo__distance__sum,wPedo__distance__max,wPedo__speed__mean,wPedo__speed__std,wPedo__speed__sum,wPedo__speed__max,wPedo__burned_calories__mean,wPedo__burned_calories__std,wPedo__burned_calories__sum,wPedo__burned_calories__max
id04,2024-10-09,1390,24,700,0.5035971223021583,0.2079136690647482,0.40596076092382927,289,1,1440,24,720,0.5,2.6868055555555554,1.709993783349374,3869,7,720,24,360,0.5,0.0,0,0,19.0,12.0,4.0,0.21052631578947367,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,480.2756430887514,1388.08900729995,69159.6926047802,10037.9931640625,1410,24,690,0.48936170212765956,0.15460992907801419,0.3616607025603309,218,1,76.0,20.0,20.0,0.2631578947368421,0.0,0.0,0.0,110.0,23.0,50.0,0.45454545454545453,0.0,0.0,0.0,492.0,13.0,140.0,0.2845528455284553,0.0,0.0,0.0,810.0,15.0,348.0,0.42962962962962964,451.15555555555557,2076.212118722052,365436.0,46287.0,861.0,15.0,360.0,0.4181184668989547,9.839721254355402,25.853070564183064,8472.0,192.0,0.16399535423925665,0.4308845094030514,141.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.705551236071791,17.79456919035789,5773.4796142578125,137.14697265625,0.11175918726786319,0.2965761531726312,96.2246602376302,2.285782877604167,0.4990896425457643,7.1345228343616185,429.7161822319031,208.4321746826172
id04,2024-10-10,1380,24,710,0.5144927536231884,0.17971014492753623,0.38408502735251515,248,1,1440,24,720,0.5,3.352777777777778,1.2333079776269074,4828,7,720,24,360,0.5,0.0,0,0,40.0,15.0,14.0,0.35,0.0,0.0,0.0,1438.0,24.0,718.0,0.4993045897079277,0.0,0.0,0.0,144,24,72,0.5,115.46953648494349,189.16664331736288,16627.613253831863,899.9775390625,1390,24,680,0.4892086330935252,0.26258992805755393,0.440199801041854,365,1,73.0,19.0,22.0,0.3013698630136986,0.0,0.0,0.0,113.0,22.0,45.0,0.39823008849557523,0.0,0.0,0.0,533.0,10.0,107.0,0.20075046904315197,0.0,0.0,0.0,1083.0,24.0,570.0,0.5263157894736842,135.90212373037858,1066.0099155890243,147182.0,31127.0,1360.0,24.0,694.0,0.5102941176470588,3.5058823529411764,10.55891885719371,4768.0,80.0,0.05843137254901961,0.17598198095322845,79.46666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43844191607307,7.369164727796155,3316.281005859375,55.576416015625,0.040640698601217835,0.12281941212993588,55.27135009765625,0.9262736002604167,0.08317481266225085,0.2539874841769224,113.11774522066116,1.950005054473877
id04,2024-10-11,1430,24,710,0.4965034965034965,0.16993006993006993,0.3757027406608754,243,1,1440,24,720,0.5,2.8805555555555555,0.7958612345284352,4148,7,720,24,360,0.5,0.0,0,0,42.0,14.0,11.0,0.2619047619047619,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,137.77172478536764,343.51055140248485,19839.12836909294,3753.000244140625,1410,24,700,0.49645390070921985,0.2851063829787234,0.451625275718977,402,1,72.0,17.0,24.0,0.3333333333333333,0.0,0.0,0.0,105.0,20.0,38.0,0.3619047619047619,0.0,0.0,0.0,728.0,13.0,299.0,0.4107142857142857,0.0,0.0,0.0,1231.0,24.0,577.0,0.4687246141348497,108.31031681559708,328.38057370398684,133330.0,6635.0,1347.0,24.0,676.0,0.5018559762435041,4.154417223459539,11.867767014939744,5596.0,109.0,0.069240287057659,0.19779611691566248,93.26666666666667,1.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.892487410536145,8.328707414729802,3896.1805419921875,77.27001190185547,0.048208123508935746,0.13881179024549672,64.93634236653645,1.287833531697591,0.11938237400522211,0.8522331119665703,160.80805778503418,29.530061721801758
id04,2024-10-12,1399,24,689,0.49249463902787705,0.23445318084345962,0.4238080623776502,328,1,1439,24,719,0.4996525364836692,2.7595552466990965,1.4947302228337973,3971,7,711,24,351,0.4936708860759494,0.0,0,0,19.0,12.0,4.0,0.21052631578947367,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,145,24,73,0.503448275862069,907.6148208256426,3546.987948041847,131604.14901971817,31289.01953125,1419,24,709,0.4996476391825229,0.1536293164200141,0.3607201786205754,218,1,73.0,19.0,26.0,0.3561643835616438,0.0,0.0,0.0,116.0,22.0,48.0,0.41379310344827586,0.0,0.0,0.0,432.0,11.0,3.0,0.006944444444444444,0.0,0.0,0.0,576.0,18.0,76.0,0.13194444444444445,2028.1493055555557,5421.4927790527645,1168214.0,88980.0,1011.0,18.0,360.0,0.3560830860534125,6.0187932739861525,18.279367878225962,6085.0,125.0,0.10031322123310255,0.304656131303766,101.41666666666667,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59496279451425,14.041430409245724,4645.507385253906,98.69482421875,0.07658271324190415,0.23402384015409533,77.4251230875651,1.6449137369791667,0.22665196521581693,0.7330266209221565,229.14513683319092,11.640006065368652
id04,2024-10-13,1390,24,710,0.5107913669064749,0.14316546762589927,0.35036756585629497,199,1,1440,24,720,0.5,2.6194444444444445,1.3742027963921188,3772,7,720,24,360,0.5,0.0,0,0,16.0,10.0,3.0,0.1875,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,1774.6782077418434,5571.099534128031,255553.66191482544,37100.02734375,1360,24,680,0.5,0.1213235294117647,0.3266229840224479,165,1,80.0,19.0,23.0,0.2875,0.0,0.0,0.0,119.0,23.0,49.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
id04,2024-10-14,1410,24,710,0.5035460992907801,0.21134751773049645,0.40840915876435274,298,1,1440,24,720,0.5,2.9291666666666667,0.7067504353739871,4218,7,720,24,360,0.5,0.0,0,0,42.0,16.0,14.0,0.3333333333333333,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,173.48625663419566,252.69849482413593,24982.020955324173,891.0000610351562,1360,24,700,0.5147058823529411,0.3176470588235294,0.46573264348595395,432,1,75.0,19.0,28.0,0.37333333333333335,0.0,0.0,0.0,121.0,23.0,50.0,0.4132231404958678,0.0,0.0,0.0,481.0,9.0,66.0,0.13721413721413722,0.0,0.0,0.0,723.0,13.0,309.0,0.42738589211618255,96.97372060857538,167.02940881222096,70112.0,1848.0,681.0,14.0,277.0,0.4067547723935389,3.9691629955947136,12.862299699629883,2703.0,115.0,0.06615271659324522,0.2143716616604982,45.05,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7773554909771936,9.028985265902111,1891.3790893554688,80.7803955078125,0.04628925818295322,0.1504830877650353,31.522984822591145,1.3463399251302084,0.14023596809824132,1.3059426075092635,95.50069427490234,33.340240478515625
id04,2024-10-15,1400,24,720,0.5142857142857142,0.12928571428571428,0.33563579016752143,181,1,1420,24,710,0.5,2.8359154929577466,1.310436319448034,4027,8,720,24,360,0.5,0.0,0,0,24.0,13.0,6.0,0.25,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,65.84062763551871,178.88077137922224,9481.050379514694,877.9725341796875,1370,24,710,0.5182481751824818,0.14817518248175182,0.35540328635295143,203,1,70.0,17.0,17.0,0.24285714285714285,0.0,0.0,0.0,112.0,23.0,43.0,0.38392857142857145,0.0,0.0,0.0,476.0,9.0,38.0,0.07983193277310924,0.0,0.0,0.0,1022.0,24.0,432.0,0.4227005870841487,78.56164383561644,272.0326714844813,80290.0,6405.0,1162.0,22.0,547.0,0.47074010327022375,3.706540447504303,13.628165668087158,4307.0,102.0,0.06177567412507171,0.2271360944681193,71.78333333333333,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.569479412137949,9.487285848569707,2985.735076904297,73.537109375,0.04282465686896582,0.15812143080949503,49.76225128173828,1.2256184895833333,0.1809924760907119,2.982673735918138,210.31325721740723,100.08638763427734
id04,2024-10-16,1380,24,690,0.5,0.21231884057971015,0.4090975757393491,293,1,1440,24,720,0.5,2.8402777777777777,0.9697523697901503,4090,7,720,24,360,0.5,0.0,0,0,41.0,14.0,8.0,0.1951219512195122,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,243.97125886380672,956.502716366297,35131.86127638817,10733.9853515625,1410,24,710,0.5035460992907801,0.274468085106383,0.4464041737569707,387,1,80.0,19.0,23.0,0.2875,0.0,0.0,0.0,106.0,20.0,38.0,0.3584905660377358,0.0,0.0,0.0,716.0,13.0,207.0,0.28910614525139666,0.0,0.0,0.0,996.0,24.0,408.0,0.40963855421686746,154.01104417670683,1026.7237863935197,153395.0,29606.0,1088.0,21.0,369.0,0.3391544117647059,4.259191176470588,13.733262225033156,4634.0,125.0,0.07098651960784313,0.22888770375055265,77.23333333333333,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2616438585169174,10.593956111357233,3548.6685180664062,102.40185546875,0.05436073097528196,0.17656593518928712,59.14447530110677,1.7066975911458333,0.19262611865997314,1.4045608087077859,209.57721710205078,43.54008865356445
id04,2024-10-17,1420,24,700,0.49295774647887325,0.22887323943661972,0.4202554654312965,325,1,1430,24,710,0.4965034965034965,3.2412587412587412,0.7405885987133816,4635,7,690,23,330,0.4782608695652174,0.0,0,0,47.0,14.0,11.0,0.23404255319148937,0.0,0.0,0.0,1428.0,24.0,708.0,0.4957983193277311,0.0,0.0,0.0,144,24,72,0.5,124.23094258374638,181.6696120445727,17889.25573205948,823.9725341796875,1420,24,700,0.49295774647887325,0.4176056338028169,0.4933381848095802,593,1,74.0,18.0,21.0,0.28378378378378377,0.0,0.0,0.0,130.0,24.0,58.0,0.4461538461538462,0.0,0.0,0.0,359.0,10.0,78.0,0.21727019498607242,0.0,0.0,0.0,1112.0,24.0,562.0,0.5053956834532374,188.8956834532374,3417.9353453674125,210052.0,113126.0,1040.0,24.0,480.0,0.46153846153846156,2.2153846153846155,8.91386187025125,2304.0,96.0,0.03692307692307692,0.14856436450418742,38.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7120387902626624,6.9172090628659655,1780.520341873169,75.00994110107422,0.02853397983771104,0.11528681771443276,29.675339031219483,1.2501656850179037,0.13209625757657564,2.141692004219596,137.38010787963867,68.41006469726562
id04,2024-10-18,1430,24,720,0.5034965034965035,0.15874125874125875,0.3655624751106861,227,1,1440,24,720,0.5,3.05,0.4445641102124087,4392,7,720,24,360,0.5,0.0,0,0,27.0,13.0,7.0,0.25925925925925924,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,182.4773509154717,275.260604493225,26276.738531827927,954.9900512695312,1400,24,680,0.4857142857142857,0.17214285714285715,0.37763945672696164,241,1,48.0,17.0,15.0,0.3125,0.0,0.0,0.0,110.0,21.0,43.0,0.39090909090909093,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,366.0,24.0,227.0,0.6202185792349727,0.17759562841530055,1.7838363185500223,65.0,28.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
id04,2024-10-19,1288,23,680,0.5279503105590062,0.15683229813664595,0.36378383116479596,202,1,1338,23,720,0.5381165919282511,2.6382660687593424,1.6037821736424431,3530,7,646,22,360,0.5572755417956656,0.0,0,0,22.0,11.0,6.0,0.2727272727272727,0.0,0.0,0.0,1339.0,23.0,720.0,0.537714712471994,0.0,0.0,0.0,135,23,72,0.5333333333333333,147.71200755967035,586.5378459758502,19941.121020555496,6132.98291015625,1288,23,690,0.5357142857142857,0.1203416149068323,0.32548696371814817,155,1,73.0,19.0,31.0,0.4246575342465753,0.0,0.0,0.0,113.0,23.0,52.0,0.46017699115044247,0.0,0.0,0.0,3.0,3.0,2.0,0.6666666666666666,0.0,0.0,0.0,111.0,9.0,57.0,0.5135135135135135,2.3603603603603602,6.315626784978803,262.0,23.0,369.0,7.0,360.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
id04,2024-10-20,1380,24,710,0.5144927536231884,0.15507246376811595,0.36210496993062347,214,1,1440,24,720,0.5,2.5430555555555556,1.447081497843388,3662,7,720,24,360,0.5,0.0,0,0,21.0,11.0,10.0,0.47619047619047616,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,136.93969292442003,243.18840515361376,19719.315781116486,1088.9775390625,1370,24,660,0.48175182481751827,0.14744525547445256,0.3546786922297588,202,1,69.0,19.0,24.0,0.34782608695652173,0.0,0.0,0.0,113.0,21.0,44.0,0.3893805309734513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
id04,2024-10-21,1410,24,697,0.49432624113475176,0.14397163120567377,0.3511855202014777,203,1,1440,24,720,0.5,2.9375,0.599035012741842,4230,7,720,24,360,0.5,0.0,0,0,40.0,14.0,12.0,0.3,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,67.29937733709812,103.98209998989765,9691.11033654213,552.0150146484375,1400,24,710,0.5071428571428571,0.25142857142857145,0.43398937580433755,352,1,66.0,17.0,15.0,0.22727272727272727,0.0,0.0,0.0,106.0,21.0,40.0,0.37735849056603776,0.0,0.0,0.0,432.0,8.0,25.0,0.05787037037037037,0.0,0.0,0.0,749.0,13.0,342.0,0.45660881174899864,95.40720961281708,295.63584787180747,71460.0,4354.0,526.0,10.0,123.0,0.2338403041825095,5.623574144486692,13.244619225906568,2958.0,84.0,0.09372623574144485,0.22074365376510965,49.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90695875044558,9.257384612100495,2055.060302734375,59.58033752441406,0.065115979174093,0.15428974353500838,34.25100504557292,0.9930056254069011,0.19566626603159162,1.564743797513856,102.92045593261719,35.370182037353516
id04,2024-10-22,1380,24,670,0.4855072463768116,0.12753623188405797,0.33369361828411237,176,1,1440,24,720,0.5,3.0729166666666665,0.6464441412814266,4425,7,720,24,360,0.5,0.0,0,0,22.0,10.0,10.0,0.45454545454545453,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,45.3548452589247,129.4217599286327,6531.097717285156,585.0225219726562,1360,24,680,0.5,0.15808823529411764,0.36495791829725016,215,1,62.0,18.0,23.0,0.3709677419354839,0.0,0.0,0.0,117.0,24.0,53.0,0.452991452991453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,24.0,360.0,0.4675324675324675,4.853246753246753,14.7597322759293,3737.0,69.0,1260.0,24.0,660.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
id04,2024-10-23,1370,24,700,0.5109489051094891,0.1978102189781022,0.39849372221522933,271,1,1440,24,720,0.5,2.8020833333333335,0.9202356973664052,4035,7,720,24,360,0.5,0.0,0,0,42.0,13.0,8.0,0.19047619047619047,0.0,0.0,0.0,1408.0,24.0,688.0,0.48863636363636365,0.0,0.0,0.0,144,24,72,0.5,73.26469053493605,120.52266617237444,10550.115437030792,498.0150146484375,1410,24,690,0.48936170212765956,0.2886524822695035,0.45329676349585946,407,1,74.0,19.0,22.0,0.2972972972972973,0.0,0.0,0.0,117.0,22.0,50.0,0.42735042735042733,0.0,0.0,0.0,645.0,13.0,219.0,0.3395348837209302,0.0,0.0,0.0,811.0,22.0,296.0,0.3649815043156597,125.67940813810111,416.62238675250376,101926.0,9469.0,1281.0,22.0,581.0,0.453551912568306,3.9117876658860267,12.349121679491171,5011.0,99.0,0.06519646109810044,0.20581869465818628,83.51666666666667,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05542182773468,9.805711499421264,3913.995361328125,91.2689208984375,0.05092369712891134,0.16342852499035426,65.23325602213542,1.521148681640625,0.15102095235427035,0.5290325642977077,193.4578399658203,6.979984283447266
id04,2024-10-24,1400,24,700,0.5,0.16857142857142857,0.3745067214173961,236,1,1440,24,720,0.5,2.9194444444444443,1.0632059623538055,4204,7,720,24,360,0.5,0.0,0,0,41.0,15.0,11.0,0.2682926829268293,0.0,0.0,0.0,1430.0,24.0,710.0,0.4965034965034965,0.0,0.0,0.0,144,24,72,0.5,108.88359834916062,210.51238164877947,15679.238162279129,1903.9725341796875,1380,24,680,0.4927536231884058,0.26811594202898553,0.44313889726499417,370,1,83.0,18.0,24.0,0.2891566265060241,0.0,0.0,0.0,112.0,22.0,42.0,0.375,0.0,0.0,0.0,497.0,9.0,145.0,0.2917505030181087,0.0,0.0,0.0,551.0,12.0,198.0,0.35934664246823955,80.34482758620689,490.4370156628561,44270.0,6347.0,717.0,12.0,360.0,0.502092050209205,8.799163179916318,18.459039643224965,6309.0,142.0,0.14665271966527196,0.307650660720416,105.15,2.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.066775355212692,12.690580381787012,4349.8779296875,96.280029296875,0.1011129225868782,0.21150967302978355,72.49796549479167,1.6046671549479166,0.20100271951204562,0.4039414380187054,144.11894989013672,2.1300201416015625
id04,2024-10-25,1410,24,700,0.49645390070921985,0.16808510638297872,0.3740745190040167,237,1,1440,24,720,0.5,2.9444444444444446,0.7692652178336788,4240,7,720,24,360,0.5,0.0,0,0,33.0,13.0,7.0,0.21212121212121213,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,90.53531586627166,137.34286582883308,13037.085484743118,677.0250244140625,1390,24,710,0.5107913669064749,0.23453237410071942,0.4238586894897715,326,1,72.0,19.0,26.0,0.3611111111111111,0.0,0.0,0.0,121.0,23.0,53.0,0.4380165289256198,0.0,0.0,0.0,687.0,14.0,251.0,0.3653566229985444,0.0,0.0,0.0,936.0,23.0,427.0,0.4561965811965812,115.31089743589743,456.80769603176105,107931.0,10437.0,1072.0,20.0,608.0,0.5671641791044776,4.540111940298507,13.22788396808696,4867.0,96.0,0.07566853233830845,0.2204647328014493,81.11666666666666,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1321180018026435,9.150645047997145,3357.630497932434,67.2857666015625,0.05220196669671073,0.15251075079995247,55.960508298873904,1.121429443359375,0.10293615753970929,0.3011570612035995,110.34756088256836,2.1500396728515625
id04,2024-10-26,1420,24,710,0.5,0.13309859154929576,0.33980092646211585,189,1,1440,24,720,0.5,3.236111111111111,0.9503747193466334,4660,8,720,24,360,0.5,0.0,0,0,22.0,10.0,8.0,0.36363636363636365,0.0,0.0,0.0,1436.0,24.0,716.0,0.4986072423398329,0.0,0.0,0.0,144,24,72,0.5,81.61125370363395,198.05271503999342,11752.020533323288,740.0025024414062,1400,24,720,0.5142857142857142,0.15857142857142856,0.36540649063801256,222,1,62.0,17.0,21.0,0.3387096774193548,0.0,0.0,0.0,112.0,22.0,45.0,0.4017857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,33.0,1.0,7.212121212121212,14.115057509087537,238.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
id04,2024-10-27,1380,24,690,0.5,0.2,0.4001450063487907,276,1,1440,24,720,0.5,2.6625,0.9785663379821662,3834,7,720,24,360,0.5,0.0,0,0,18.0,8.0,6.0,0.3333333333333333,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,103.44656642940309,187.8756280063635,14896.305565834045,747.0225219726562,1370,24,680,0.49635036496350365,0.16204379562043797,0.3686255415721872,222,1,65.0,19.0,22.0,0.3384615384615385,0.0,0.0,0.0,116.0,23.0,47.0,0.4051724137931034,0.0,0.0,0.0,568.0,11.0,161.0,0.2834507042253521,0.0,0.0,0.0,710.0,13.0,302.0,0.4253521126760563,151.23661971830987,573.6722552860926,107378.0,6082.0,769.0,13.0,360.0,0.4681404421326398,5.076723016905071,12.895032622321375,3904.0,90.0,0.08461205028175119,0.21491721037202288,65.06666666666666,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504459366221732,8.927831443185339,2694.9292526245117,62.2069091796875,0.05840765610369553,0.14879719071975558,44.91548754374186,1.0367818196614584,0.12029856668182096,0.30083387607645773,92.50959777832031,2.43999981880188
id04,2024-10-28,1360,24,700,0.5147058823529411,0.1536764705882353,0.36077100175584625,209,1,1440,24,720,0.5,2.90625,0.751345214724013,4185,7,720,24,360,0.5,0.0,0,0,38.0,13.0,14.0,0.3684210526315789,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,97.57641042768955,162.3385689536626,14051.003101587296,753.030029296875,1390,24,700,0.5035971223021583,0.26115107913669067,0.43942019383307246,363,1,79.0,18.0,28.0,0.35443037974683544,0.0,0.0,0.0,123.0,23.0,51.0,0.4146341463414634,0.0,0.0,0.0,397.0,10.0,40.0,0.10075566750629723,0.0,0.0,0.0,720.0,24.0,352.0,0.4888888888888889,16.5375,152.00821196752264,11907.0,3104.0,1419.0,24.0,720.0,0.507399577167019,2.477801268498943,9.630773532240667,3516.0,103.0,0.04129668780831572,0.16051289220401108,58.6,1.7166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7175877082507487,6.712170314658025,2437.2569580078125,73.22970581054688,0.028626461804179146,0.11186950524430049,40.620949300130206,1.220495096842448,0.05296714411729486,0.21881006509704903,75.1603775024414,2.5100364685058594
id04,2024-10-29,1380,24,700,0.5072463768115942,0.15942028985507245,0.36620026878937456,220,1,1440,24,720,0.5,2.8131944444444446,0.8136898965699982,4051,7,720,24,360,0.5,0.0,0,0,42.0,12.0,5.0,0.11904761904761904,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,91.41000321341886,156.83535023710925,13163.040462732315,747.967529296875,1400,24,710,0.5071428571428571,0.27785714285714286,0.44810264082915624,389,1,75.0,18.0,18.0,0.24,0.0,0.0,0.0,108.0,20.0,36.0,0.3333333333333333,0.0,0.0,0.0,462.0,11.0,25.0,0.05411255411255411,0.0,0.0,0.0,550.0,17.0,93.0,0.1690909090909091,177.36363636363637,724.3232797663794,97550.0,9515.0,668.0,13.0,234.0,0.3502994011976048,3.980538922155689,11.536835407657088,2659.0,100.0,0.06634231536926148,0.19228059012761825,44.31666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7594371270276827,8.052571366974217,1843.3040008544922,70.52093505859375,0.045990618783794714,0.13420952278290357,30.72173334757487,1.1753489176432292,0.11729114926503804,0.6468572489512792,78.35048770904541,15.1800537109375
id05,2024-08-28,679,12,340,0.5007363770250368,0.35198821796759944,0.477942394033393,239,1,699,12,350,0.5007153075822603,3.032904148783977,1.8365296804853652,2120,8,330,11,180,0.5454545454545454,0.0,0,0,22.0,7.0,5.0,0.22727272727272727,0.0,0.0,0.0,605.0,12.0,258.0,0.42644628099173554,0.0,0.0,0.0,72,12,36,0.5,351.6103280815813,1222.2727917606821,25315.943621873856,10131.0078125,669,12,330,0.49327354260089684,0.30194319880418535,0.4594442650604511,202,1,37.0,9.0,17.0,0.4594594594594595,0.0,0.0,0.0,63.0,12.0,27.0,0.42857142857142855,0.0,0.0,0.0,398.0,9.0,78.0,0.19597989949748743,0.0,0.0,0.0,500.0,11.0,181.0,0.362,448.432,1425.293125769127,224216.0,12165.0,681.0,12.0,330.0,0.4845814977973568,8.7503671071953,27.931838317174897,5959.0,156.0,0.14583945178658833,0.4655306386195811,99.31666666666666,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.885732149412629,22.23896736699441,4689.18359375,134.97265625,0.11476220249021048,0.3706494561165734,78.15305989583334,2.2495442708333333,0.31281232903882444,1.0132594497043026,213.02519607543945,7.93035888671875
