target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate
Q1,e215_pred_pc12,subject_rank,-0.11025153333490798,0.1,0.5746308240745168,0.5805690520942498,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_prectx_pred_z04,subject_rank,0.10949229538959773,0.05,0.5746308240745168,0.5867272184149581,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_prectx_pred_z04,subject_rank,0.10949229538959773,0.1,0.5746308240745168,0.584818684388967,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_prectx_pred_z04,subject_rank,0.10949229538959773,0.2,0.5746308240745168,0.5849550865156099,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_pred_norm,subject_rank,-0.10762059305545478,0.05,0.5746308240745168,0.5878033430743196,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_pred_norm,subject_rank,-0.10762059305545478,0.1,0.5746308240745168,0.5862080070793132,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_pred_norm,subject_rank,-0.10762059305545478,0.2,0.5746308240745168,0.5865944786903712,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_quiet_pred_z04,subject_center,0.10633912454271148,0.05,0.5746308240745168,0.5839367856052349,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_quiet_pred_z04,subject_center,0.10633912454271148,0.1,0.5746308240745168,0.581871924166322,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_quiet_pred_z04,subject_center,0.10633912454271148,0.2,0.5746308240745168,0.5817696708907851,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_quiet_pred_z04,subject_z,0.10499223254243996,0.05,0.5746308240745168,0.5839248574291428,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_quiet_pred_z04,subject_z,0.10499223254243996,0.1,0.5746308240745168,0.5818482903986726,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_quiet_pred_z04,subject_z,0.10499223254243996,0.2,0.5746308240745168,0.5817442744879903,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_resid_pc13,subject_center,-0.10419147301062648,0.05,0.5746308240745168,0.584671663975984,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_resid_pc13,subject_center,-0.10419147301062648,0.1,0.5746308240745168,0.5823968485047264,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_resid_pc13,subject_center,-0.10419147301062648,0.2,0.5746308240745168,0.5822566967043513,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_deep_resid_z00,subject_z,-0.1029043646301322,0.05,0.5746308240745168,0.5856534306799035,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_deep_resid_z00,subject_z,-0.1029043646301322,0.1,0.5746308240745168,0.5833685335678536,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_deep_resid_z00,subject_z,-0.1029043646301322,0.2,0.5746308240745168,0.5832626070833804,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_pred_pc06,subject_center,0.10090812186821971,0.05,0.5746308240745168,0.5845198700474062,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_pred_pc06,subject_center,0.10090812186821971,0.1,0.5746308240745168,0.5826551317998552,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_pred_pc06,subject_center,0.10090812186821971,0.2,0.5746308240745168,0.5826454457968212,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_resid_pc13,subject_rank,-0.09962008421376624,0.05,0.5746308240745168,0.5865371146486811,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_resid_pc13,subject_rank,-0.09962008421376624,0.1,0.5746308240745168,0.584466599461197,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_resid_pc13,subject_rank,-0.09962008421376624,0.2,0.5746308240745168,0.5844727497929108,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_deep_resid_z00,global_z,-0.09946002908761914,0.05,0.5746308240745168,0.5863196195936742,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_deep_resid_z00,global_z,-0.09946002908761914,0.1,0.5746308240745168,0.584220740409598,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_deep_resid_z00,global_z,-0.09946002908761914,0.2,0.5746308240745168,0.5841738756512131,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_prectx_pred_z04,subject_z,0.09796179977280575,0.05,0.5746308240745168,0.5869510831520314,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_prectx_pred_z04,subject_z,0.09796179977280575,0.1,0.5746308240745168,0.5849857517608015,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_prectx_pred_z04,subject_z,0.09796179977280575,0.2,0.5746308240745168,0.5850645199884179,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_resid_pc13,global_z,-0.09778918661877514,0.05,0.5746308240745168,0.58573904669651,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_resid_pc13,global_z,-0.09778918661877514,0.1,0.5746308240745168,0.5833154783795681,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_resid_pc13,global_z,-0.09778918661877514,0.2,0.5746308240745168,0.5831805942196004,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_deep_resid_z00,subject_center,-0.09728600592266644,0.05,0.5746308240745168,0.5861134792432537,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_deep_resid_z00,subject_center,-0.09728600592266644,0.1,0.5746308240745168,0.5838329163177982,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_deep_resid_z00,subject_center,-0.09728600592266644,0.2,0.5746308240745168,0.5837231497237255,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_presleep_pred_norm,subject_rank,-0.09440873754029878,0.05,0.5746308240745168,0.5877948363651457,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_presleep_pred_norm,subject_rank,-0.09440873754029878,0.1,0.5746308240745168,0.5858534357262832,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_presleep_pred_norm,subject_rank,-0.09440873754029878,0.2,0.5746308240745168,0.5859720081131132,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_quiet_pred_z04,subject_rank,0.09380627181690297,0.05,0.5746308240745168,0.5857367691395486,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_quiet_pred_z04,subject_rank,0.09380627181690297,0.1,0.5746308240745168,0.5837125635620919,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_quiet_pred_z04,subject_rank,0.09380627181690297,0.2,0.5746308240745168,0.5836336475486341,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,subject_rank,0.13897154649314086,0.05,0.6429986926145494,0.6633465136538484,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,subject_rank,0.13897154649314086,0.1,0.6429986926145494,0.6621471574368029,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,subject_rank,0.13897154649314086,0.2,0.6429986926145494,0.6631189852099731,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,subject_rank,-0.13367337858775952,0.05,0.6429986926145494,0.661995101858234,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,subject_rank,-0.13367337858775952,0.1,0.6429986926145494,0.6609515017996976,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,subject_rank,-0.13367337858775952,0.2,0.6429986926145494,0.6620477521951647,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,subject_z,-0.13230228349269094,0.05,0.6429986926145494,0.663763249547034,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,subject_z,-0.13230228349269094,0.1,0.6429986926145494,0.6630235690580815,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,subject_z,-0.13230228349269094,0.2,0.6429986926145494,0.6643285493411395,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_prectx_resid_z00,subject_rank,0.12995942575839958,0.05,0.6429986926145494,0.662482635573123,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_prectx_resid_z00,subject_rank,0.12995942575839958,0.1,0.6429986926145494,0.6610779167897517,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_prectx_resid_z00,subject_rank,0.12995942575839958,0.2,0.6429986926145494,0.6619375734562233,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,global_z,0.1277471952584408,0.05,0.6429986926145494,0.6636638425891462,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,global_z,0.1277471952584408,0.1,0.6429986926145494,0.6628440160255021,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,global_z,0.1277471952584408,0.2,0.6429986926145494,0.6639752869078019,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_prectx_resid_z00,subject_z,0.12526224758167798,0.05,0.6429986926145494,0.6637173523990555,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_prectx_resid_z00,subject_z,0.12526224758167798,0.1,0.6429986926145494,0.6626371565213706,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_prectx_resid_z00,subject_z,0.12526224758167798,0.2,0.6429986926145494,0.6637345487699895,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,subject_rank,0.12307354257582771,0.05,0.6429986926145494,0.6636330691725452,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,subject_rank,0.12307354257582771,0.1,0.6429986926145494,0.6625144067908195,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,subject_rank,0.12307354257582771,0.2,0.6429986926145494,0.6635717658015695,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,global_z,-0.12244342875124045,0.05,0.6429986926145494,0.6659899710131021,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,global_z,-0.12244342875124045,0.1,0.6429986926145494,0.6652817460134516,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,global_z,-0.12244342875124045,0.2,0.6429986926145494,0.6665814330320305,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,subject_center,0.12242114592119133,0.05,0.6429986926145494,0.6661742189331095,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,subject_center,0.12242114592119133,0.1,0.6429986926145494,0.6651216869458955,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,subject_center,0.12242114592119133,0.2,0.6429986926145494,0.6662036758572025,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,subject_z,0.11856873023335103,0.05,0.6429986926145494,0.6675062664965473,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,subject_z,0.11856873023335103,0.1,0.6429986926145494,0.6666825038796691,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,subject_z,0.11856873023335103,0.2,0.6429986926145494,0.6679199396238572,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,subject_z,0.11776391597290863,0.05,0.6429986926145494,0.6639141115096241,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,subject_z,0.11776391597290863,0.1,0.6429986926145494,0.6627227883513165,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,subject_z,0.11776391597290863,0.2,0.6429986926145494,0.6637119513609631,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,subject_center,0.11735658416581098,0.05,0.6429986926145494,0.6632217654211602,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,subject_center,0.11735658416581098,0.1,0.6429986926145494,0.6619600519336224,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,subject_center,0.11735658416581098,0.2,0.6429986926145494,0.6628961450522154,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,subject_center,0.11577243428808572,0.05,0.6429986926145494,0.6640336641635948,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,subject_center,0.11577243428808572,0.1,0.6429986926145494,0.6627758754760786,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_pred_z03,subject_center,0.11577243428808572,0.2,0.6429986926145494,0.6637272543647631,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,subject_center,-0.11532672045447105,0.05,0.6429986926145494,0.6656675870991338,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,subject_center,-0.11532672045447105,0.1,0.6429986926145494,0.664873444152661,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_deep_resid_z03,subject_center,-0.11532672045447105,0.2,0.6429986926145494,0.6661046733811442,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,global_z,0.11362871356051689,0.05,0.6429986926145494,0.6716225679655711,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,global_z,0.11362871356051689,0.1,0.6429986926145494,0.6702838131289003,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_hidden_z01,global_z,0.11362871356051689,0.2,0.6429986926145494,0.6710975558571464,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,subject_z,0.11298582483608693,0.05,0.6429986926145494,0.6636244443855944,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,subject_z,0.11298582483608693,0.1,0.6429986926145494,0.6623742310968221,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,subject_z,0.11298582483608693,0.2,0.6429986926145494,0.6633069786432881,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,global_z,0.11247987105733738,0.05,0.6429986926145494,0.6664333214578,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,global_z,0.11247987105733738,0.1,0.6429986926145494,0.6650840589724368,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,global_z,0.11247987105733738,0.2,0.6429986926145494,0.6659529762173909,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_prectx_resid_z00,subject_center,0.11173331941821966,0.05,0.6429986926145494,0.6659443340358048,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_prectx_resid_z00,subject_center,0.11173331941821966,0.1,0.6429986926145494,0.6648797366370534,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_prectx_resid_z00,subject_center,0.11173331941821966,0.2,0.6429986926145494,0.6659787146836056,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,subject_rank,0.10309147687721758,0.05,0.6429986926145494,0.6654882524460365,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,subject_rank,0.10309147687721758,0.1,0.6429986926145494,0.6643391699710878,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_presleep_pred_z05,subject_rank,0.10309147687721758,0.2,0.6429986926145494,0.6653269215490123,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_proxy_pred_z03,global_z,0.10295497607228456,0.05,0.6429986926145494,0.6666010148075652,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_proxy_pred_z03,global_z,0.10295497607228456,0.1,0.6429986926145494,0.6651998816511011,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q2,e215_proxy_pred_z03,global_z,0.10295497607228456,0.2,0.6429986926145494,0.6660496355711477,0.0,0.6429986926145494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_prectx_resid_z00,subject_z,0.11089873232515109,0.05,0.6303484889503163,0.6408604825430914,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_hidden_z09,subject_z,-0.10967525321376069,0.05,0.6303484889503163,0.641726650405053,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_hidden_z09,subject_z,-0.10967525321376069,0.1,0.6303484889503163,0.6387873752333872,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_hidden_z09,subject_z,-0.10967525321376069,0.2,0.6303484889503163,0.6381699230716833,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_resid_pc05,subject_rank,0.108391631289759,0.05,0.6303484889503163,0.6396499985628268,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_prectx_resid_z00,subject_center,0.10555457185295142,0.05,0.6303484889503163,0.6408202060293621,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_prectx_resid_z00,subject_center,0.10555457185295142,0.1,0.6303484889503163,0.6372525518900549,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_resid_pc05,subject_center,0.1043627297791932,0.05,0.6303484889503163,0.6385777772170788,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_hidden_z09,subject_center,-0.10260482111005198,0.05,0.6303484889503163,0.6427231858170313,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_hidden_z09,subject_center,-0.10260482111005198,0.1,0.6303484889503163,0.6398194476867447,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_hidden_z09,subject_center,-0.10260482111005198,0.2,0.6303484889503163,0.6392217518763954,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q3,e215_resid_pc05,global_z,0.10036978312315284,0.05,0.6303484889503163,0.6385477927797175,0.0,0.6303484889503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_abs_mean,subject_z,-0.10936721815345905,0.05,0.47894327588040597,0.48443351795263023,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_norm,subject_center,-0.10883509149288625,0.05,0.47894327588040597,0.4841539058797172,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_abs_mean,subject_center,-0.0998830363127127,0.05,0.47894327588040597,0.48490426781319546,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_presleep_pred_z02,subject_rank,-0.0993437601870493,0.05,0.47894327588040597,0.4891228739236867,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_presleep_pred_z02,subject_rank,-0.0993437601870493,0.1,0.47894327588040597,0.4873083102694869,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_presleep_pred_z02,subject_rank,-0.0993437601870493,0.2,0.47894327588040597,0.4875126089547501,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_presleep_pred_z03,subject_center,0.09634954508239701,0.05,0.47894327588040597,0.48778809541501106,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_presleep_pred_z03,subject_center,0.09634954508239701,0.1,0.47894327588040597,0.48522497323626723,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_presleep_pred_z03,subject_center,0.09634954508239701,0.2,0.47894327588040597,0.484853851333735,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_norm,global_z,-0.09458454111867996,0.05,0.47894327588040597,0.48584086390330133,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_norm,global_z,-0.09458454111867996,0.1,0.47894327588040597,0.4829602035292291,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_hidden_z09,subject_center,-0.09152396336088597,0.05,0.47894327588040597,0.48997888677765356,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_hidden_z09,subject_center,-0.09152396336088597,0.1,0.47894327588040597,0.48808457757148493,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_hidden_z09,subject_center,-0.09152396336088597,0.2,0.47894327588040597,0.4880638949838095,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_norm,subject_rank,-0.09054928289892514,0.05,0.47894327588040597,0.4865035369030262,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_norm,subject_rank,-0.09054928289892514,0.1,0.47894327588040597,0.4836025514619818,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_norm,subject_rank,-0.09054928289892514,0.2,0.47894327588040597,0.4829634309974127,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_abs_mean,subject_rank,-0.08954453239149143,0.05,0.47894327588040597,0.48632737008293236,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_abs_mean,subject_rank,-0.08954453239149143,0.1,0.47894327588040597,0.48331517268278945,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_abs_mean,subject_rank,-0.08954453239149143,0.2,0.47894327588040597,0.48258652762389326,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_abs_mean,global_z,-0.08890951361955889,0.05,0.47894327588040597,0.48618625778640057,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_abs_mean,global_z,-0.08890951361955889,0.1,0.47894327588040597,0.48327183096779724,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_deep_resid_abs_mean,global_z,-0.08890951361955889,0.2,0.47894327588040597,0.4826201626283393,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_presleep_pred_z03,global_z,0.08697760527091428,0.05,0.47894327588040597,0.48911567085072827,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_presleep_pred_z03,global_z,0.08697760527091428,0.1,0.47894327588040597,0.48687117622064696,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_presleep_pred_z03,global_z,0.08697760527091428,0.2,0.47894327588040597,0.48666466016788884,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_proxy_resid_z00,subject_rank,0.08580073943283308,0.05,0.47894327588040597,0.48637301669830485,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,e215_proxy_resid_z00,subject_rank,0.08580073943283308,0.1,0.47894327588040597,0.4835302023338977,0.0,0.47894327588040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
