pair_group,new,base,sub_idx,target,target_idx,delta_y1,delta_y0,swing,support_label,support_delta,adverse_delta,p_y1_focus_mean,p_y1_subject,p_y1_nearest_hard085,swing_rank
known_transition,e72,e95,130,S2,4,1.3032117272152588e-06,-2.158095410581419e-05,2.288416583302945e-05,0,-2.158095410581419e-05,1.3032117272152588e-06,0.6511111111111111,0.6511111111111111,0.6511111111111111,7
known_transition,e72,e95,151,S2,4,1.2538545725983364e-06,-2.160936545800369e-05,2.2863220030602026e-05,0,-2.160936545800369e-05,1.2538545725983364e-06,0.6511111111111111,0.6511111111111111,0.6511111111111111,8
known_transition,e72,e95,34,S1,3,2.324058088194739e-06,-2.050594118940552e-05,2.282999927760026e-05,0,-2.050594118940552e-05,2.324058088194739e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,9
known_transition,e72,e95,142,S2,4,1.3894122661930623e-06,-2.1421030507970635e-05,2.2810442774163698e-05,0,-2.1421030507970635e-05,1.3894122661930623e-06,0.6511111111111111,0.6511111111111111,0.6511111111111111,10
known_transition,e72,e95,136,S1,3,7.272410215500885e-07,-2.2067230351957284e-05,2.279447137350737e-05,0,-2.2067230351957284e-05,7.272410215500885e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,11
known_transition,e72,e95,227,S2,4,4.050556040059502e-06,-1.8738657097745406e-05,2.278921313780491e-05,0,-1.8738657097745406e-05,4.050556040059502e-06,0.6511111111111111,0.6511111111111111,0.6511111111111111,12
known_transition,e72,e95,74,S2,4,-1.0723304272783515e-05,1.2053771853262126e-05,2.277707612604564e-05,1,-1.0723304272783515e-05,1.2053771853262126e-05,0.6511111111111111,0.6511111111111111,0.6511111111111111,13
known_transition,e72,e95,144,S2,4,1.3146884580933057e-06,-2.142857270135653e-05,2.274326115944984e-05,0,-2.142857270135653e-05,1.3146884580933057e-06,0.6511111111111111,0.6511111111111111,0.6511111111111111,14
known_transition,e72,e95,15,S2,4,-9.841639683769213e-06,1.2891111475760513e-05,2.2732751159529724e-05,1,-9.841639683769213e-06,1.2891111475760513e-05,0.6511111111111111,0.6511111111111111,0.6511111111111111,15
known_transition,e72,e95,221,S2,4,4.448680812954988e-06,-1.8263778041404396e-05,2.2712458854359384e-05,0,-1.8263778041404396e-05,4.448680812954988e-06,0.6511111111111111,0.6511111111111111,0.6511111111111111,16
known_transition,e72,e95,231,S1,3,-1.32309285862205e-05,9.469221788385289e-06,2.270015037460579e-05,1,-1.32309285862205e-05,9.469221788385289e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,17
known_transition,e72,e95,14,S2,4,-9.428453495651278e-06,1.3260232447671605e-05,2.2688685943322884e-05,1,-9.428453495651278e-06,1.3260232447671605e-05,0.6511111111111111,0.6511111111111111,0.6511111111111111,18
known_transition,e72,e95,30,S1,3,2.4260091946021822e-06,-2.0257548648539014e-05,2.2683557843141197e-05,0,-2.0257548648539014e-05,2.4260091946021822e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,19
known_transition,e72,e95,18,S2,4,-8.662205318456153e-06,1.3994967665210277e-05,2.265717298366643e-05,1,-8.662205318456153e-06,1.3994967665210277e-05,0.6511111111111111,0.6511111111111111,0.6511111111111111,20
pre_e95_live_vs_mixmin,e85,mixmin,39,S3,5,4.013350346524907e-06,-3.9142161561384977e-05,4.315551190790988e-05,0,-3.9142161561384977e-05,4.013350346524907e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,1
pre_e95_live_vs_mixmin,e85,mixmin,133,S3,5,2.342425663701131e-06,-4.06625904354238e-05,4.300501609912493e-05,0,-4.06625904354238e-05,2.342425663701131e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,2
pre_e95_live_vs_mixmin,e85,mixmin,215,S3,5,1.1989526071802338e-05,-3.026435311082449e-05,4.2253879182626824e-05,0,-3.026435311082449e-05,1.1989526071802338e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,3
pre_e95_live_vs_mixmin,e85,mixmin,235,S3,5,2.227540342782535e-05,-1.97920764697249e-05,4.206747989755025e-05,0,-1.97920764697249e-05,2.227540342782535e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,4
pre_e95_live_vs_mixmin,e85,mixmin,145,S3,5,1.7779121891556957e-06,-3.992928724065895e-05,4.170719942981464e-05,0,-3.992928724065895e-05,1.7779121891556957e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,5
pre_e95_live_vs_mixmin,e85,mixmin,141,S3,5,1.698784711889334e-06,-3.9222651889150684e-05,4.092143660104002e-05,0,-3.9222651889150684e-05,1.698784711889334e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,6
pre_e95_live_vs_mixmin,e85,mixmin,120,S3,5,-3.577518441957648e-05,4.960049061187902e-06,4.073523348076438e-05,1,-3.577518441957648e-05,4.960049061187902e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,7
pre_e95_live_vs_mixmin,e85,mixmin,241,S3,5,-2.0497020018920888e-05,1.8872332442834466e-05,3.9369352461755354e-05,1,-2.0497020018920888e-05,1.8872332442834466e-05,0.43235690235690233,0.4848484848484848,0.15,8
pre_e95_live_vs_mixmin,e85,mixmin,146,S3,5,1.7624813430415894e-06,-3.732746932717111e-05,3.90899506702127e-05,0,-3.732746932717111e-05,1.7624813430415894e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,9
pre_e95_live_vs_mixmin,e85,mixmin,8,S3,5,5.230211608630448e-06,-3.212831443058534e-05,3.735852603921579e-05,0,-3.212831443058534e-05,5.230211608630448e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,10
pre_e95_live_vs_mixmin,e85,mixmin,57,S3,5,3.550438693287258e-06,-3.299154978143548e-05,3.654198847472274e-05,0,-3.299154978143548e-05,3.550438693287258e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,11
pre_e95_live_vs_mixmin,e85,mixmin,12,S3,5,4.74886714735385e-06,-3.168973323411858e-05,3.643860038147243e-05,0,-3.168973323411858e-05,4.74886714735385e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,12
pre_e95_live_vs_mixmin,e85,mixmin,86,S3,5,-1.7457620715784445e-05,1.77866815218891e-05,3.5244302237673545e-05,1,-1.7457620715784445e-05,1.77866815218891e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,13
pre_e95_live_vs_mixmin,e85,mixmin,180,S3,5,6.978504513354546e-06,-2.714681681753588e-05,3.4125321330890427e-05,0,-2.714681681753588e-05,6.978504513354546e-06,0.7693801965230537,0.7959183673469388,0.85,14
pre_e95_live_vs_mixmin,e85,mixmin,25,S3,5,-6.2304102189401076e-06,2.7326309015851918e-05,3.3556719234792026e-05,1,-6.2304102189401076e-06,2.7326309015851918e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,15
pre_e95_live_vs_mixmin,e85,mixmin,129,S3,5,1.9825355350527082e-06,-3.0870506088463245e-05,3.285304162351595e-05,0,-3.0870506088463245e-05,1.9825355350527082e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,16
pre_e95_live_vs_mixmin,e85,mixmin,115,S3,5,-2.9083325472001827e-05,3.406043434431278e-06,3.2489368906433105e-05,1,-2.9083325472001827e-05,3.406043434431278e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,17
pre_e95_live_vs_mixmin,e85,mixmin,144,S3,5,1.9853220100300124e-06,-2.9965077826666686e-05,3.19503998366967e-05,0,-2.9965077826666686e-05,1.9853220100300124e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,18
pre_e95_live_vs_mixmin,e85,mixmin,47,S3,5,2.9430770475092825e-06,-2.8858613662310668e-05,3.180169070981995e-05,0,-2.8858613662310668e-05,2.9430770475092825e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,19
pre_e95_live_vs_mixmin,e85,mixmin,22,S3,5,-6.072620869511246e-06,2.534094461582827e-05,3.1413565485339516e-05,1,-6.072620869511246e-06,2.534094461582827e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,20
pre_e95_live_vs_mixmin,e86,mixmin,39,S3,5,4.349479667793825e-06,-4.2289940753514695e-05,4.6639420421308524e-05,0,-4.2289940753514695e-05,4.349479667793825e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,1
pre_e95_live_vs_mixmin,e86,mixmin,133,S3,5,2.5388935181796285e-06,-4.39378816931159e-05,4.647677521129553e-05,0,-4.39378816931159e-05,2.5388935181796285e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,2
pre_e95_live_vs_mixmin,e86,mixmin,215,S3,5,1.2985299746810318e-05,-3.267969989066393e-05,4.5664999637474246e-05,0,-3.267969989066393e-05,1.2985299746810318e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,3
pre_e95_live_vs_mixmin,e86,mixmin,235,S3,5,2.4107302195583737e-05,-2.135625029786256e-05,4.546355249344629e-05,0,-2.135625029786256e-05,2.4107302195583737e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,4
pre_e95_live_vs_mixmin,e86,mixmin,145,S3,5,1.926931130181648e-06,-4.314725575360231e-05,4.5074186883783956e-05,0,-4.314725575360231e-05,1.926931130181648e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,5
pre_e95_live_vs_mixmin,e86,mixmin,141,S3,5,1.8410775338003735e-06,-4.238391254284427e-05,4.422499007664465e-05,0,-4.238391254284427e-05,1.8410775338003735e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,6
pre_e95_live_vs_mixmin,e86,mixmin,120,S3,5,-3.864959790684251e-05,5.374157026796349e-06,4.402375493363886e-05,1,-3.864959790684251e-05,5.374157026796349e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,7
pre_e95_live_vs_mixmin,e86,mixmin,241,S3,5,-2.212218397489745e-05,2.042542350330155e-05,4.2547607478198994e-05,1,-2.212218397489745e-05,2.042542350330155e-05,0.43235690235690233,0.4848484848484848,0.15,8
pre_e95_live_vs_mixmin,e86,mixmin,146,S3,5,1.9098479073198783e-06,-4.033580190553719e-05,4.224564981285707e-05,0,-4.033580190553719e-05,1.9098479073198783e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,9
pre_e95_live_vs_mixmin,e86,mixmin,8,S3,5,5.665386778493423e-06,-3.470906193576249e-05,4.0374448714255914e-05,0,-3.470906193576249e-05,5.665386778493423e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,10
pre_e95_live_vs_mixmin,e86,mixmin,57,S3,5,3.846093797220285e-06,-3.5645898955409496e-05,3.949199275262978e-05,0,-3.5645898955409496e-05,3.846093797220285e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,11
pre_e95_live_vs_mixmin,e86,mixmin,12,S3,5,5.143832259157282e-06,-3.423642596561141e-05,3.9380258224768695e-05,0,-3.423642596561141e-05,5.143832259157282e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,12
pre_e95_live_vs_mixmin,e86,mixmin,86,S3,5,-1.8843259986271056e-05,1.9246285400798045e-05,3.8089545387069105e-05,1,-1.8843259986271056e-05,1.9246285400798045e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,13
pre_e95_live_vs_mixmin,e86,mixmin,180,S3,5,7.5564337527853315e-06,-2.9323796331379903e-05,3.6880230084165234e-05,0,-2.9323796331379903e-05,7.5564337527853315e-06,0.7693801965230537,0.7959183673469388,0.85,14
pre_e95_live_vs_mixmin,e86,mixmin,25,S3,5,-6.720482157508756e-06,2.9545243057175114e-05,3.626572521468387e-05,1,-6.720482157508756e-06,2.9545243057175114e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,15
pre_e95_live_vs_mixmin,e86,mixmin,129,S3,5,2.1473018833091386e-06,-3.3357938412936705e-05,3.5505240296245846e-05,0,-3.3357938412936705e-05,2.1473018833091386e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,16
pre_e95_live_vs_mixmin,e86,mixmin,115,S3,5,-3.1423570214357455e-05,3.6886383694176214e-06,3.5112208583775074e-05,1,-3.1423570214357455e-05,3.6886383694176214e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,17
pre_e95_live_vs_mixmin,e86,mixmin,144,S3,5,2.1501799690687044e-06,-3.2379549021113616e-05,3.452972899018232e-05,0,-3.2379549021113616e-05,2.1501799690687044e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,18
pre_e95_live_vs_mixmin,e86,mixmin,47,S3,5,3.1872098985996712e-06,-3.118180480081456e-05,3.436901469941423e-05,0,-3.118180480081456e-05,3.1872098985996712e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,19
pre_e95_live_vs_mixmin,e86,mixmin,22,S3,5,-6.55118787016727e-06,2.7398368578831773e-05,3.3949556448999044e-05,1,-6.55118787016727e-06,2.7398368578831773e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,20
pre_e95_live_vs_mixmin,e89,mixmin,39,S3,5,4.013350346524907e-06,-3.9142161561384977e-05,4.315551190790988e-05,0,-3.9142161561384977e-05,4.013350346524907e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,1
pre_e95_live_vs_mixmin,e89,mixmin,133,S3,5,2.342425663701131e-06,-4.06625904354238e-05,4.300501609912493e-05,0,-4.06625904354238e-05,2.342425663701131e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,2
pre_e95_live_vs_mixmin,e89,mixmin,215,S3,5,1.1989526071802338e-05,-3.026435311082449e-05,4.2253879182626824e-05,0,-3.026435311082449e-05,1.1989526071802338e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,3
pre_e95_live_vs_mixmin,e89,mixmin,235,S3,5,2.227540342782535e-05,-1.97920764697249e-05,4.206747989755025e-05,0,-1.97920764697249e-05,2.227540342782535e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,4
pre_e95_live_vs_mixmin,e89,mixmin,145,S3,5,1.7779121891556957e-06,-3.992928724065895e-05,4.170719942981464e-05,0,-3.992928724065895e-05,1.7779121891556957e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,5
pre_e95_live_vs_mixmin,e89,mixmin,141,S3,5,1.6987847118892705e-06,-3.9222651889149166e-05,4.0921436601038434e-05,0,-3.9222651889149166e-05,1.6987847118892705e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,6
pre_e95_live_vs_mixmin,e89,mixmin,120,S3,5,-3.5775184419575974e-05,4.960049061187902e-06,4.073523348076388e-05,1,-3.5775184419575974e-05,4.960049061187902e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,7
pre_e95_live_vs_mixmin,e89,mixmin,241,S3,5,-2.0497020018920888e-05,1.8872332442834466e-05,3.9369352461755354e-05,1,-2.0497020018920888e-05,1.8872332442834466e-05,0.43235690235690233,0.4848484848484848,0.15,8
pre_e95_live_vs_mixmin,e89,mixmin,146,S3,5,1.7624813430415894e-06,-3.732746932717111e-05,3.90899506702127e-05,0,-3.732746932717111e-05,1.7624813430415894e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,9
pre_e95_live_vs_mixmin,e89,mixmin,8,S3,5,5.230211608630448e-06,-3.212831443058534e-05,3.735852603921579e-05,0,-3.212831443058534e-05,5.230211608630448e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,10
pre_e95_live_vs_mixmin,e89,mixmin,57,S3,5,3.550438693287258e-06,-3.299154978143548e-05,3.654198847472274e-05,0,-3.299154978143548e-05,3.550438693287258e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,11
pre_e95_live_vs_mixmin,e89,mixmin,12,S3,5,4.74886714735385e-06,-3.168973323411858e-05,3.643860038147243e-05,0,-3.168973323411858e-05,4.74886714735385e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,12
pre_e95_live_vs_mixmin,e89,mixmin,86,S3,5,-1.7457620715784445e-05,1.77866815218891e-05,3.5244302237673545e-05,1,-1.7457620715784445e-05,1.77866815218891e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,13
pre_e95_live_vs_mixmin,e89,mixmin,180,S3,5,6.978504513354546e-06,-2.714681681753588e-05,3.4125321330890427e-05,0,-2.714681681753588e-05,6.978504513354546e-06,0.7693801965230537,0.7959183673469388,0.85,14
pre_e95_live_vs_mixmin,e89,mixmin,25,S3,5,-6.2304102189401076e-06,2.7326309015851918e-05,3.3556719234792026e-05,1,-6.2304102189401076e-06,2.7326309015851918e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,15
pre_e95_live_vs_mixmin,e89,mixmin,129,S3,5,1.9825355350527082e-06,-3.0870506088463245e-05,3.285304162351595e-05,0,-3.0870506088463245e-05,1.9825355350527082e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,16
pre_e95_live_vs_mixmin,e89,mixmin,115,S3,5,-2.908332547200132e-05,3.4060434344312066e-06,3.248936890643252e-05,1,-2.908332547200132e-05,3.4060434344312066e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,17
pre_e95_live_vs_mixmin,e89,mixmin,144,S3,5,1.9853220100300124e-06,-2.9965077826666686e-05,3.19503998366967e-05,0,-2.9965077826666686e-05,1.9853220100300124e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,18
pre_e95_live_vs_mixmin,e89,mixmin,47,S3,5,2.9430770475092825e-06,-2.8858613662310668e-05,3.180169070981995e-05,0,-2.8858613662310668e-05,2.9430770475092825e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,19
pre_e95_live_vs_mixmin,e89,mixmin,22,S3,5,-6.072620869511246e-06,2.534094461582827e-05,3.1413565485339516e-05,1,-6.072620869511246e-06,2.534094461582827e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,20
pre_e95_live_vs_mixmin,e90,mixmin,215,S3,5,1.2985299746810318e-05,-3.267969989066393e-05,4.5664999637474246e-05,0,-3.267969989066393e-05,1.2985299746810318e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,1
pre_e95_live_vs_mixmin,e90,mixmin,120,S3,5,-3.864959790684251e-05,5.374157026796349e-06,4.402375493363886e-05,1,-3.864959790684251e-05,5.374157026796349e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,2
pre_e95_live_vs_mixmin,e90,mixmin,39,S3,5,4.013350346524907e-06,-3.9142161561384977e-05,4.315551190790988e-05,0,-3.9142161561384977e-05,4.013350346524907e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,3
pre_e95_live_vs_mixmin,e90,mixmin,133,S3,5,2.342425663701131e-06,-4.06625904354238e-05,4.300501609912493e-05,0,-4.06625904354238e-05,2.342425663701131e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,4
pre_e95_live_vs_mixmin,e90,mixmin,241,S3,5,-2.212218397489745e-05,2.042542350330155e-05,4.2547607478198994e-05,1,-2.212218397489745e-05,2.042542350330155e-05,0.43235690235690233,0.4848484848484848,0.15,5
pre_e95_live_vs_mixmin,e90,mixmin,235,S3,5,2.227540342782535e-05,-1.97920764697249e-05,4.206747989755025e-05,0,-1.97920764697249e-05,2.227540342782535e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,6
pre_e95_live_vs_mixmin,e90,mixmin,145,S3,5,1.7779121891556957e-06,-3.992928724065895e-05,4.170719942981464e-05,0,-3.992928724065895e-05,1.7779121891556957e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,7
pre_e95_live_vs_mixmin,e90,mixmin,141,S3,5,1.6987847118892705e-06,-3.9222651889149166e-05,4.0921436601038434e-05,0,-3.9222651889149166e-05,1.6987847118892705e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,8
pre_e95_live_vs_mixmin,e90,mixmin,12,S3,5,5.143832259157282e-06,-3.423642596561141e-05,3.9380258224768695e-05,0,-3.423642596561141e-05,5.143832259157282e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,9
pre_e95_live_vs_mixmin,e90,mixmin,146,S3,5,1.7624813430415894e-06,-3.732746932717111e-05,3.90899506702127e-05,0,-3.732746932717111e-05,1.7624813430415894e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,10
pre_e95_live_vs_mixmin,e90,mixmin,86,S3,5,-1.8843259986271056e-05,1.9246285400798045e-05,3.8089545387069105e-05,1,-1.8843259986271056e-05,1.9246285400798045e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,11
pre_e95_live_vs_mixmin,e90,mixmin,8,S3,5,5.230211608630448e-06,-3.212831443058534e-05,3.735852603921579e-05,0,-3.212831443058534e-05,5.230211608630448e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,12
pre_e95_live_vs_mixmin,e90,mixmin,180,S3,5,7.5564337527853315e-06,-2.9323796331379903e-05,3.6880230084165234e-05,0,-2.9323796331379903e-05,7.5564337527853315e-06,0.7693801965230537,0.7959183673469388,0.85,13
pre_e95_live_vs_mixmin,e90,mixmin,57,S3,5,3.550438693287258e-06,-3.299154978143548e-05,3.654198847472274e-05,0,-3.299154978143548e-05,3.550438693287258e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,14
pre_e95_live_vs_mixmin,e90,mixmin,115,S3,5,-3.1423570214357455e-05,3.6886383694176214e-06,3.5112208583775074e-05,1,-3.1423570214357455e-05,3.6886383694176214e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,15
pre_e95_live_vs_mixmin,e90,mixmin,47,S3,5,3.1872098985996712e-06,-3.118180480081456e-05,3.436901469941423e-05,0,-3.118180480081456e-05,3.1872098985996712e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,16
pre_e95_live_vs_mixmin,e90,mixmin,22,S3,5,-6.55118787016727e-06,2.7398368578831773e-05,3.3949556448999044e-05,1,-6.55118787016727e-06,2.7398368578831773e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,17
pre_e95_live_vs_mixmin,e90,mixmin,25,S3,5,-6.2304102189401076e-06,2.7326309015851918e-05,3.3556719234792026e-05,1,-6.2304102189401076e-06,2.7326309015851918e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,18
pre_e95_live_vs_mixmin,e90,mixmin,129,S3,5,1.9825355350527082e-06,-3.0870506088463245e-05,3.285304162351595e-05,0,-3.0870506088463245e-05,1.9825355350527082e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,19
pre_e95_live_vs_mixmin,e90,mixmin,91,S3,5,-1.667350895757469e-05,1.556793759130911e-05,3.22414465488838e-05,1,-1.667350895757469e-05,1.556793759130911e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,20
post_e95_live_vs_e95,e142,e95,58,S3,5,7.734949675987963e-07,-1.0655076460973285e-05,1.1428571428572081e-05,0,-1.0655076460973285e-05,7.734949675987963e-07,0.8026851851851853,0.8958333333333334,0.85,1
post_e95_live_vs_e95,e142,e95,59,Q1,0,1.002223016934042e-06,-1.0426348411638031e-05,1.1428571428572073e-05,0,-1.0426348411638031e-05,1.002223016934042e-06,0.7313468013468013,0.8484848484848485,0.85,2
post_e95_live_vs_e95,e142,e95,47,S2,4,-8.619315649433444e-07,1.0566639863628728e-05,1.1428571428572073e-05,1,-8.619315649433444e-07,1.0566639863628728e-05,0.8059259259259259,0.9166666666666666,0.85,3
post_e95_live_vs_e95,e142,e95,66,Q1,0,6.384806938734793e-07,-1.0790090734698562e-05,1.142857142857204e-05,0,-1.0790090734698562e-05,6.384806938734793e-07,0.7313468013468013,0.8484848484848485,0.85,4
post_e95_live_vs_e95,e142,e95,45,S3,5,-1.0114249440719781e-06,1.0417146484500047e-05,1.1428571428572025e-05,1,-1.0114249440719781e-06,1.0417146484500047e-05,0.8026851851851853,0.8958333333333334,0.85,5
post_e95_live_vs_e95,e142,e95,56,S3,5,1.251949552504128e-06,-1.0176621876067874e-05,1.1428571428572002e-05,0,-1.0176621876067874e-05,1.251949552504128e-06,0.8026851851851853,0.8958333333333334,0.85,6
post_e95_live_vs_e95,e142,e95,55,Q3,2,2.6396672626941722e-06,-8.788904165877805e-06,1.1428571428571978e-05,0,-8.788904165877805e-06,2.6396672626941722e-06,0.7263888888888889,0.7291666666666666,0.85,7
post_e95_live_vs_e95,e142,e95,166,S3,5,-1.9801539950936905e-06,9.448417433478288e-06,1.1428571428571978e-05,1,-1.9801539950936905e-06,9.448417433478288e-06,0.7693801965230537,0.7959183673469388,0.85,8
post_e95_live_vs_e95,e142,e95,155,S3,5,-2.384748685921962e-06,9.043822742649889e-06,1.142857142857185e-05,1,-2.384748685921962e-06,9.043822742649889e-06,0.7693801965230537,0.7959183673469388,0.85,9
post_e95_live_vs_e95,e142,e95,57,S2,4,6.955843832830711e-07,-1.0732987045288768e-05,1.1428571428571839e-05,0,-1.0732987045288768e-05,6.955843832830711e-07,0.8059259259259259,0.9166666666666666,0.85,10
post_e95_live_vs_e95,e142,e95,55,S2,4,-1.1075332260093163e-06,1.0321038202562504e-05,1.142857142857182e-05,1,-1.1075332260093163e-06,1.0321038202562504e-05,0.8059259259259259,0.9166666666666666,0.85,11
post_e95_live_vs_e95,e142,e95,69,Q1,0,1.123990506269125e-06,-1.030458092230267e-05,1.1428571428571795e-05,0,-1.030458092230267e-05,1.123990506269125e-06,0.7313468013468013,0.8484848484848485,0.85,12
post_e95_live_vs_e95,e142,e95,168,Q1,0,-3.045483766616635e-06,8.383087661955153e-06,1.1428571428571788e-05,1,-3.045483766616635e-06,8.383087661955153e-06,0.3852532123960695,0.5102040816326531,0.15,13
post_e95_live_vs_e95,e142,e95,248,S2,4,7.959359579147395e-06,-3.4692118494243917e-06,1.1428571428571786e-05,0,-3.4692118494243917e-06,7.959359579147395e-06,0.38824915824915823,0.3636363636363636,0.15,14
post_e95_live_vs_e95,e142,e95,160,S4,6,-4.856285361810185e-06,6.572286066761571e-06,1.1428571428571756e-05,1,-4.856285361810185e-06,6.572286066761571e-06,0.6264625850340136,0.4693877551020408,0.85,15
post_e95_live_vs_e95,e142,e95,241,Q1,0,-4.589075397603004e-06,6.839496030968752e-06,1.1428571428571756e-05,1,-4.589075397603004e-06,6.839496030968752e-06,0.6101346801346801,0.4848484848484848,0.85,16
post_e95_live_vs_e95,e142,e95,50,S3,5,1.447975328064082e-06,-9.980596100507659e-06,1.142857142857174e-05,0,-9.980596100507659e-06,1.447975328064082e-06,0.8026851851851853,0.8958333333333334,0.85,17
post_e95_live_vs_e95,e142,e95,117,Q3,2,3.2372806966115076e-06,-8.191290731960216e-06,1.1428571428571724e-05,0,-8.191290731960216e-06,3.2372806966115076e-06,0.47727272727272724,0.6818181818181818,0.15,18
post_e95_live_vs_e95,e142,e95,52,S3,5,1.4251174656152602e-06,-1.0003453962956448e-05,1.1428571428571709e-05,0,-1.0003453962956448e-05,1.4251174656152602e-06,0.8026851851851853,0.8958333333333334,0.85,19
post_e95_live_vs_e95,e142,e95,225,Q1,0,-2.2842548636909457e-06,9.144316564880762e-06,1.1428571428571707e-05,1,-2.2842548636909457e-06,9.144316564880762e-06,0.6192502258355916,0.5121951219512195,0.85,20
post_e95_live_vs_e95,e143,e95,47,S2,4,-8.619315649433444e-07,1.0566639863628728e-05,1.1428571428572073e-05,1,-8.619315649433444e-07,1.0566639863628728e-05,0.8059259259259259,0.9166666666666666,0.85,1
post_e95_live_vs_e95,e143,e95,59,Q1,0,1.002223016934042e-06,-1.0426348411638031e-05,1.1428571428572073e-05,0,-1.0426348411638031e-05,1.002223016934042e-06,0.7313468013468013,0.8484848484848485,0.85,2
post_e95_live_vs_e95,e143,e95,66,Q1,0,6.384806938734793e-07,-1.0790090734698562e-05,1.142857142857204e-05,0,-1.0790090734698562e-05,6.384806938734793e-07,0.7313468013468013,0.8484848484848485,0.85,3
post_e95_live_vs_e95,e143,e95,55,Q3,2,2.6396672626941722e-06,-8.788904165877805e-06,1.1428571428571978e-05,0,-8.788904165877805e-06,2.6396672626941722e-06,0.7263888888888889,0.7291666666666666,0.85,4
