cell_id,sub_idx,target,target_idx,component,p_from,p_to,p_e95,p_e144,p_e154,delta_prob_segment,delta_prob_e154_minus_e95,delta_prob_e144_minus_e95,delta_prob_e154_minus_e144,delta_y1,delta_y0,support_label,support_y_for_e154,support_y_for_e144,support_delta,adverse_delta,flip_benefit,segment_better_if_y1,segment_better_if_y0,moves_prob_up,moves_prob_down,is_inherited_e144_cell,is_e154_extra_cell,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,flip_rank,segment_id,unique_cell_idx,unique_cell_count,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,hard_support_global,hard_support_subject,hard_support_prev_beta,hard_support_next_beta,hard_support_nearest_beta,hard_support_both_equal_beta,hard_support_both_distance_beta,hard_support_edge_endpoint_beta,hard_support_nearest_hard085,hard_support_conflict_flat
153:S2,153,S2,4,e154_extra_body,0.7171666218864017,0.7170134182095957,0.7171666218864017,0.7171666218864017,0.7170134182095957,-0.00015320367680593527,-0.00015320367680593527,0.0,-0.00015320367680593527,0.00021364636671195036,-0.0005415280174134729,0,0,0,-0.0005415280174134729,0.00021364636671195036,0.0007551743841254233,False,True,False,True,False,True,id07_b2,id07,2024-07-14,2024-07-15,457,34,0.4358974358974359,6,1,15,11-16,1,0.07142857142857142,1,near_edge,2024-07-13,2024-07-27,between_train_runs,True,True,2.0,14.0,2.0,14.0,True,385,247,14,294,0.6511111111111111,0.7142857142857143,49,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6511111111111111,0.3488888888888889,-4.982558508291954e-05,0.7142857142857143,0.2857142857142857,-2.1177430381705633e-06,0.7714285714285715,0.22857142857142854,4.1035078911853644e-05,0.7241379310344827,0.27586206896551735,5.32239867735075e-06,0.8095238095238096,0.19047619047619035,6.98036268785365e-05,0.8571428571428572,0.1428571428571428,0.00010576431183688994,0.7777777777777779,0.2222222222222221,4.582983690630085e-05,0.8095238095238096,0.19047619047619035,6.98036268785365e-05,0.85,0.15000000000000002,0.00010037020909313685,0.7777777777777779,0.2222222222222221,4.582983690630085e-05,False,False,False,False,False,False,False,False,False,False
153:S3,153,S3,5,inherited_e144_body,0.8237103602786635,0.8265958151179301,0.8237103602786635,0.8265958151179301,0.8266230715602758,0.00288545483926661,0.0029127112816123013,0.00288545483926661,2.7256442345691134e-05,-0.0034968756980924,0.016503124301907368,1,1,1,-0.0034968756980924,0.016503124301907368,0.019999999999999768,True,False,True,False,True,False,id07_b2,id07,2024-07-14,2024-07-15,457,34,0.4358974358974359,6,1,15,11-16,1,0.07142857142857142,1,near_edge,2024-07-13,2024-07-27,between_train_runs,True,True,2.0,14.0,2.0,14.0,True,116,248,15,294,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6622222222222223,0.6622222222222223,0.0032586798574630762,0.7959183673469388,0.7959183673469388,0.0005847569549687773,0.8367346938775511,0.8367346938775511,-0.00023156957564345916,0.8029556650246304,0.8029556650246304,0.00044401100141494565,0.8639455782312925,0.8639455782312925,-0.0007757872627182807,0.8979591836734694,0.8979591836734694,-0.0014560593715618113,0.8412698412698414,0.8412698412698414,-0.0003222725234892643,0.8639455782312925,0.8639455782312925,-0.0007757872627182807,0.85,0.85,-0.000496875698092434,0.8412698412698414,0.8412698412698414,-0.0003222725234892643,True,True,True,True,True,True,True,True,True,True
153:S3,153,S3,5,e154_adjustment_on_e144_body,0.8265958151179301,0.8266230715602758,0.8237103602786635,0.8265958151179301,0.8266230715602758,2.7256442345691134e-05,0.0029127112816123013,0.00288545483926661,2.7256442345691134e-05,-3.297378534419804e-05,0.00015719681006109987,1,1,1,-3.297378534419804e-05,0.00015719681006109987,0.0001901705954052979,True,False,True,False,True,False,id07_b2,id07,2024-07-14,2024-07-15,457,34,0.4358974358974359,6,1,15,11-16,1,0.07142857142857142,1,near_edge,2024-07-13,2024-07-27,between_train_runs,True,True,2.0,14.0,2.0,14.0,True,452,249,15,294,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6622222222222223,0.6622222222222223,3.126161577048035e-05,0.7959183673469388,0.7959183673469388,5.836540248719905e-06,0.8367346938775511,0.8367346938775511,-1.925524869863693e-06,0.8029556650246304,0.8029556650246304,4.498253159308956e-06,0.8639455782312925,0.8639455782312925,-7.100234948919403e-06,0.8979591836734694,0.8979591836734694,-1.3568622547739064e-05,0.8412698412698414,0.8412698412698414,-2.7879765497063295e-06,0.8639455782312925,0.8639455782312925,-7.100234948919403e-06,0.85,0.85,-4.448196033403346e-06,0.8412698412698414,0.8412698412698414,-2.7879765497063295e-06,True,True,True,True,True,True,True,True,True,True
153:S4,153,S4,6,e154_extra_body,0.4241990634291528,0.4240192290313918,0.4241990634291528,0.4241990634291528,0.4240192290313918,-0.00017983439776103616,-0.00017983439776103616,0.0,-0.00017983439776103616,0.0004240285833352342,-0.00031227167100367215,0,0,0,-0.00031227167100367215,0.0004240285833352342,0.0007363002543389063,False,True,False,True,False,True,id07_b2,id07,2024-07-14,2024-07-15,457,34,0.4358974358974359,6,1,15,11-16,1,0.07142857142857142,1,near_edge,2024-07-13,2024-07-27,between_train_runs,True,True,2.0,14.0,2.0,14.0,True,390,250,16,294,0.56,0.46938775510204084,49,1.0,1.0,True,True,True,False,False,False,True,2.0,0.56,0.43999999999999995,0.00010005647142611544,0.46938775510204084,0.5306122448979591,3.3338652461528814e-05,0.5755102040816327,0.42448979591836733,0.00011147663863626987,0.4876847290640394,0.5123152709359606,4.6810719043380685e-05,0.6462585034013606,0.3537414965986394,0.00016356862941943064,0.7346938775510204,0.26530612244897955,0.00022868361789838153,0.5873015873015873,0.4126984126984127,0.00012015863710013001,0.6462585034013606,0.3537414965986394,0.00016356862941943064,0.85,0.15000000000000002,0.00031358354518439826,0.5873015873015873,0.4126984126984127,0.00012015863710013001,False,True,False,True,False,False,False,False,False,False
154:Q1,154,Q1,0,inherited_e144_body,0.2412168158792422,0.2448963625971446,0.2412168158792422,0.2448963625971446,0.2451996956276813,0.003679546717902382,0.003982879748439083,0.003679546717902382,0.000303333030536701,-0.015138931244762288,0.00486106875523723,1,1,1,-0.015138931244762288,0.00486106875523723,0.019999999999999518,True,False,True,False,True,False,id07_b2,id07,2024-07-15,2024-07-16,458,35,0.44871794871794873,0,0,15,11-16,2,0.14285714285714285,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,3.0,13.0,3.0,13.0,False,142,251,17,294,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,3.0,0.4955555555555556,0.4955555555555556,-0.005050042355873642,0.5102040816326531,0.5102040816326531,-0.005343012877415586,0.43731778425655976,0.43731778425655976,-0.0038852869298937544,0.491307634164777,0.491307634164777,-0.0049650839280580734,0.3401360544217687,0.3401360544217687,-0.0019416523331979795,0.25510204081632654,0.25510204081632654,-0.00024097206108917744,0.42336083369518024,0.42336083369518024,-0.0036061479186661706,0.3401360544217687,0.3401360544217687,-0.0019416523331979795,0.15,0.15,0.0018610687552373024,0.42336083369518024,0.42336083369518024,-0.0036061479186661706,False,True,False,False,False,False,False,False,False,False
154:Q1,154,Q1,0,e154_adjustment_on_e144_body,0.2448963625971446,0.2451996956276813,0.2412168158792422,0.2448963625971446,0.2451996956276813,0.000303333030536701,0.003982879748439083,0.003679546717902382,0.000303333030536701,-0.0012378514953492736,0.0004017911685969544,1,1,1,-0.0012378514953492736,0.0004017911685969544,0.001639642663946228,True,False,True,False,True,False,id07_b2,id07,2024-07-15,2024-07-16,458,35,0.44871794871794873,0,0,15,11-16,2,0.14285714285714285,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,3.0,13.0,3.0,13.0,False,261,252,17,294,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,3.0,0.4955555555555556,0.4955555555555556,-0.0004107428626475097,0.5102040816326531,0.5102040816326531,-0.0004347612109674477,0.43731778425655976,0.43731778425655976,-0.0003152537281725331,0.491307634164777,0.491307634164777,-0.0004037777895020994,0.3401360544217687,0.3401360544217687,-0.00015591041777931363,0.25510204081632654,0.25510204081632654,-1.6485021185246593e-05,0.42336083369518024,0.42336083369518024,-0.00029236931657350694,0.3401360544217687,0.3401360544217687,-0.00015591041777931363,0.15,0.15,0.00015584476900502018,0.42336083369518024,0.42336083369518024,-0.00029236931657350694,False,True,False,False,False,False,False,False,False,False
154:Q3,154,Q3,2,inherited_e144_body,0.4215730058034267,0.4264574886261637,0.4215730058034267,0.4264574886261637,0.4265759626605747,0.004884482822737013,0.0050029568571479666,0.004884482822737013,0.00011847403441095361,-0.011519719799103934,0.008480280200896195,1,1,1,-0.011519719799103934,0.008480280200896195,0.02000000000000013,True,False,True,False,True,False,id07_b2,id07,2024-07-15,2024-07-16,458,35,0.44871794871794873,0,0,15,11-16,2,0.14285714285714285,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,3.0,13.0,3.0,13.0,False,49,253,18,294,0.6,0.5102040816326531,49,1.0,0.0,True,True,True,False,False,True,False,3.0,0.6,0.6,-0.0035197197991038817,0.5102040816326531,0.5102040816326531,-0.001723801431756932,0.5801749271137026,0.5801749271137026,-0.003123218341377931,0.491307634164777,0.491307634164777,-0.0013458724823994092,0.673469387755102,0.673469387755102,-0.004989107554205931,0.5051020408163265,0.5051020408163265,-0.0016217606154303992,0.5616587060356057,0.5616587060356057,-0.0027528939198159918,0.673469387755102,0.673469387755102,-0.004989107554205931,0.85,0.85,-0.008519719799103913,0.5,0.5,-0.0015197197991038691,True,True,True,False,True,True,True,True,True,True
154:Q3,154,Q3,2,e154_adjustment_on_e144_body,0.4264574886261637,0.4265759626605747,0.4215730058034267,0.4264574886261637,0.4265759626605747,0.00011847403441095361,0.0050029568571479666,0.004884482822737013,0.00011847403441095361,-0.0002777711354554624,0.00020658673082529777,1,1,1,-0.0002777711354554624,0.00020658673082529777,0.00048435786628076016,True,False,True,False,True,False,id07_b2,id07,2024-07-15,2024-07-16,458,35,0.44871794871794873,0,0,15,11-16,2,0.14285714285714285,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,3.0,13.0,3.0,13.0,False,416,254,18,294,0.6,0.5102040816326531,49,1.0,0.0,True,True,True,False,False,True,False,3.0,0.6,0.6,-8.402798894315832e-05,0.5102040816326531,0.5102040816326531,-4.053462952202884e-05,0.5801749271137026,0.5801749271137026,-7.442555894109074e-05,0.491307634164777,0.491307634164777,-3.138198654620194e-05,0.673469387755102,0.673469387755102,-0.00011961346483317334,0.5051020408163265,0.5051020408163265,-3.8063415918555555e-05,0.5616587060356057,0.5616587060356057,-6.545708160812094e-05,0.673469387755102,0.673469387755102,-0.00011961346483317334,0.85,0.85,-0.00020511745551334836,0.5,0.5,-3.559220231508231e-05,True,True,True,False,True,True,True,True,True,True
154:S3,154,S3,5,inherited_e144_body,0.8287368426269375,0.8258795098939138,0.8287368426269375,0.8258795098939138,0.8258994301457284,-0.0028573327330236875,-0.002837412481209056,-0.0028573327330236875,1.9920251814631307e-05,0.003453774125936754,-0.016546225874062737,0,0,0,-0.016546225874062737,0.003453774125936754,0.01999999999999949,False,True,False,True,True,False,id07_b2,id07,2024-07-15,2024-07-16,458,35,0.44871794871794873,0,0,15,11-16,2,0.14285714285714285,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,3.0,13.0,3.0,13.0,False,145,255,19,294,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6622222222222223,0.33777777777777773,-0.0033017814296186286,0.7959183673469388,0.20408163265306123,-0.0006278585271243665,0.825072886297376,0.17492711370262404,-4.476814811563796e-05,0.8034769463340891,0.19652305366591094,-0.0004766869473813648,0.8639455782312925,0.13605442176870752,0.0007326856905626724,0.8979591836734694,0.10204081632653061,0.0014129577994061934,0.8306556665219279,0.1693443334780721,6.688745637539826e-05,0.8639455782312925,0.13605442176870752,0.0007326856905626724,0.85,0.15000000000000002,0.0004537741259368301,0.8306556665219279,0.1693443334780721,6.688745637539826e-05,False,False,False,False,False,False,False,False,False,False
154:S3,154,S3,5,e154_adjustment_on_e144_body,0.8258795098939138,0.8258994301457284,0.8287368426269375,0.8258795098939138,0.8258994301457284,1.9920251814631307e-05,-0.002837412481209056,-0.0028573327330236875,1.9920251814631307e-05,-2.411975517149778e-05,0.00011441152834712476,1,1,1,-2.411975517149778e-05,0.00011441152834712476,0.00013853128351862254,True,False,True,False,True,False,id07_b2,id07,2024-07-15,2024-07-16,458,35,0.44871794871794873,0,0,15,11-16,2,0.14285714285714285,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,3.0,13.0,3.0,13.0,False,463,256,19,294,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6622222222222223,0.6622222222222223,2.2673033928125823e-05,0.7959183673469388,0.7959183673469388,4.151935342506821e-06,0.825072886297376,0.825072886297376,1.1312241193475243e-07,0.8034769463340891,0.8034769463340891,3.1048356938399984e-06,0.8639455782312925,0.8639455782312925,-5.271961495494707e-06,0.8979591836734694,0.8979591836734694,-9.98390991449548e-06,0.8306556665219279,0.8306556665219279,-6.602672981748124e-07,0.8639455782312925,0.8639455782312925,-5.271961495494707e-06,0.85,0.85,-3.3400626437043974e-06,0.8306556665219279,0.8306556665219279,-6.602672981748124e-07,True,True,True,True,True,True,True,True,True,True
155:Q1,155,Q1,0,e154_extra_body,0.5512269660837116,0.5515730284402742,0.5512269660837116,0.5512269660837116,0.5515730284402742,0.0003460623565626486,0.0003460623565626486,0.0,0.0003460623565626486,-0.0006276067639466865,0.0007714274891046369,1,1,1,-0.0006276067639466865,0.0007714274891046369,0.0013990342530513233,True,False,True,False,False,True,id07_b2,id07,2024-07-16,2024-07-17,459,36,0.46153846153846156,1,0,15,11-16,3,0.21428571428571427,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,4.0,12.0,4.0,12.0,False,279,257,20,294,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,4.0,0.4955555555555556,0.4955555555555556,7.812829259253669e-05,0.5102040816326531,0.5102040816326531,5.763450285396169e-05,0.45351473922902497,0.45351473922902497,0.0001369448346595922,0.4897959183673469,0.4897959183673469,8.618622230398873e-05,0.3401360544217687,0.3401360544217687,0.00029556549827085347,0.25510204081632654,0.25510204081632654,0.00041453099597929934,0.43731778425655976,0.43731778425655976,0.00015960492946120102,0.3401360544217687,0.3401360544217687,0.00029556549827085347,0.15,0.15,0.0005615723511469383,0.43731778425655976,0.43731778425655976,0.00015960492946120102,False,True,False,False,False,False,False,False,False,False
155:Q3,155,Q3,2,e154_extra_body,0.3581915024431187,0.3590613760080413,0.3581915024431187,0.3581915024431187,0.3590613760080413,0.0008698735649225742,0.0008698735649225742,0.0,0.0008698735649225742,-0.0024255712804810425,0.00135626684893847,1,1,1,-0.0024255712804810425,0.00135626684893847,0.0037818381294195125,True,False,True,False,False,True,id07_b2,id07,2024-07-16,2024-07-17,459,36,0.46153846153846156,1,0,15,11-16,3,0.21428571428571427,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,4.0,12.0,4.0,12.0,False,181,258,21,294,0.6,0.5102040816326531,49,1.0,0.0,True,True,True,False,False,True,False,4.0,0.6,0.6,-0.0009128360287132375,0.5102040816326531,0.5102040816326531,-0.000573242400765363,0.564625850340136,0.564625850340136,-0.0007790567207337717,0.4897959183673469,0.4897959183673469,-0.0004960620307772096,0.673469387755102,0.673469387755102,-0.0011906853606705892,0.5051020408163265,0.5051020408163265,-0.0005539473082683244,0.5444606413994169,0.5444606413994169,-0.0007027951646740488,0.673469387755102,0.673469387755102,-0.0011906853606705892,0.85,0.85,-0.0018582955610681156,0.5,0.5,-0.0005346522157712863,True,True,True,False,True,True,True,True,True,True
155:S2,155,S2,4,e154_extra_body,0.6885958439083111,0.6884065908278539,0.6885958439083111,0.6885958439083111,0.6884065908278539,-0.0001892530804571413,-0.0001892530804571413,0.0,-0.0001892530804571413,0.00027487690199329284,-0.0006075564234300224,0,0,0,-0.0006075564234300224,0.00027487690199329284,0.0008824333254233152,False,True,False,True,False,True,id07_b2,id07,2024-07-16,2024-07-17,459,36,0.46153846153846156,1,0,15,11-16,3,0.21428571428571427,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,4.0,12.0,4.0,12.0,False,374,259,22,294,0.6511111111111111,0.7142857142857143,49,1.0,1.0,True,True,True,False,False,False,True,4.0,0.6511111111111111,0.3488888888888889,-3.2994280432174935e-05,0.7142857142857143,0.2857142857142857,2.27530947294885e-05,0.746031746031746,0.25396825396825395,5.076685109213342e-05,0.7257142857142856,0.27428571428571435,3.28380470200406e-05,0.8095238095238096,0.19047619047619035,0.0001067943638174234,0.8571428571428572,0.1428571428571428,0.00014881499836139073,0.7551020408163265,0.24489795918367352,5.87707814814605e-05,0.8095238095238096,0.19047619047619035,0.0001067943638174234,0.85,0.15000000000000002,0.00014251190317979555,0.7551020408163265,0.24489795918367352,5.87707814814605e-05,False,False,False,False,False,False,False,False,False,False
155:S3,155,S3,5,inherited_e144_body,0.7896800498609943,0.7901778732652388,0.7896800498609943,0.7901778732652388,0.7903000755808666,0.0004978234042445351,0.0006200257198722969,0.0004978234042445351,0.00012220231562776185,-0.0006302128988106559,0.0023697871011902905,1,1,1,-0.0006302128988106559,0.0023697871011902905,0.0030000000000009464,True,False,True,False,True,False,id07_b2,id07,2024-07-16,2024-07-17,459,36,0.46153846153846156,1,0,15,11-16,3,0.21428571428571427,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,4.0,12.0,4.0,12.0,False,193,260,23,294,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,4.0,0.6622222222222223,0.6622222222222223,0.00038312043452299693,0.7959183673469388,0.7959183673469388,-1.796800085127905e-05,0.81859410430839,0.81859410430839,-8.599521173565419e-05,0.8040816326530611,0.8040816326530611,-4.245779676965376e-05,0.8639455782312925,0.8639455782312925,-0.00022204963350440452,0.8979591836734694,0.8979591836734694,-0.0003240904498309675,0.825072886297376,0.825072886297376,-0.0001054315577026182,0.8639455782312925,0.8639455782312925,-0.00022204963350440452,0.85,0.85,-0.00018021289881051388,0.825072886297376,0.825072886297376,-0.0001054315577026182,True,True,True,True,True,True,True,True,True,True
155:S3,155,S3,5,e154_adjustment_on_e144_body,0.7901778732652388,0.7903000755808666,0.7896800498609943,0.7901778732652388,0.7903000755808666,0.00012220231562776185,0.0006200257198722969,0.0004978234042445351,0.00012220231562776185,-0.000154639697390907,0.0005825787643243263,1,1,1,-0.000154639697390907,0.0005825787643243263,0.0007372184617152333,True,False,True,False,True,False,id07_b2,id07,2024-07-16,2024-07-17,459,36,0.46153846153846156,1,0,15,11-16,3,0.21428571428571427,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,4.0,12.0,4.0,12.0,False,389,261,23,294,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,4.0,0.6622222222222223,0.6622222222222223,9.437631634401621e-05,0.7959183673469388,0.7959183673469388,-4.186950102083871e-06,0.81859410430839,0.81859410430839,-2.0903922023064167e-05,0.8040816326530611,0.8040816326530611,-1.0205059993636701e-05,0.8639455782312925,0.8639455782312925,-5.433786586502488e-05,0.8979591836734694,0.8979591836734694,-7.941332374649543e-05,0.825072886297376,0.825072886297376,-2.5680199714772794e-05,0.8639455782312925,0.8639455782312925,-5.433786586502488e-05,0.85,0.85,-4.405692813362197e-05,0.825072886297376,0.825072886297376,-2.5680199714772794e-05,True,True,True,True,True,True,True,True,True,True
155:S4,155,S4,6,inherited_e144_body,0.502326438661078,0.5073259311458506,0.502326438661078,0.5073259311458506,0.5072061855586645,0.004999492484772605,0.004879746897586523,0.004999492484772605,-0.00011974558718608197,-0.009903474693344294,0.010096525306655835,1,1,1,-0.009903474693344294,0.010096525306655835,0.02000000000000013,True,False,True,False,True,False,id07_b2,id07,2024-07-16,2024-07-17,459,36,0.46153846153846156,1,0,15,11-16,3,0.21428571428571427,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,4.0,12.0,4.0,12.0,False,50,262,24,294,0.56,0.46938775510204084,49,1.0,1.0,True,True,True,False,False,False,True,4.0,0.56,0.56,-0.001103474693344239,0.46938775510204084,0.46938775510204084,0.000708770204614957,0.5283446712018142,0.5283446712018142,-0.0004703681173805164,0.4906122448979592,0.4906122448979592,0.0002842804086965883,0.6462585034013606,0.6462585034013606,-0.0028286447613714606,0.7346938775510204,0.7346938775510204,-0.00459735224436467,0.5451895043731778,0.5451895043731778,-0.0008072647808077919,0.6462585034013606,0.6462585034013606,-0.0028286447613714606,0.85,0.85,-0.006903474693344275,0.5451895043731778,0.5451895043731778,-0.0008072647808077919,True,False,True,False,True,True,True,True,True,True
155:S4,155,S4,6,e154_adjustment_on_e144_body,0.5073259311458506,0.5072061855586645,0.502326438661078,0.5073259311458506,0.5072061855586645,-0.00011974558718608197,0.004879746897586523,0.004999492484772605,-0.00011974558718608197,0.0002360607136442372,-0.00024302281140820003,0,0,0,-0.00024302281140820003,0.0002360607136442372,0.00047908352505243723,False,True,False,True,True,False,id07_b2,id07,2024-07-16,2024-07-17,459,36,0.46153846153846156,1,0,15,11-16,3,0.21428571428571427,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,4.0,12.0,4.0,12.0,False,418,263,24,294,0.56,0.46938775510204084,49,1.0,1.0,True,True,True,False,False,False,True,4.0,0.56,0.43999999999999995,2.5263962621164832e-05,0.46938775510204084,0.5306122448979591,-1.8146871077464173e-05,0.5283446712018142,0.47165532879818584,1.0098416113836012e-05,0.4906122448979592,0.5093877551020408,-7.978567688596134e-06,0.6462585034013606,0.3537414965986394,6.658899049643629e-05,0.7346938775510204,0.26530612244897955,0.00010895692128338651,0.5451895043731778,0.4548104956268222,1.816849816849313e-05,0.6462585034013606,0.3537414965986394,6.658899049643629e-05,0.85,0.15000000000000002,0.00016419818488637162,0.5451895043731778,0.4548104956268222,1.816849816849313e-05,False,True,False,True,False,False,False,False,False,False
156:Q3,156,Q3,2,inherited_e144_body,0.4208196192829468,0.4257017973453071,0.4208196192829468,0.4257017973453071,0.4256508529815805,0.004882178062360298,0.004831233698633697,0.004882178062360298,-5.0944363726601605e-05,-0.011534810811031027,0.00846518918896888,1,1,1,-0.011534810811031027,0.00846518918896888,0.019999999999999907,True,False,True,False,True,False,id07_b2,id07,2024-07-17,2024-07-18,460,37,0.47435897435897434,2,0,15,11-16,4,0.2857142857142857,4,interior,2024-07-13,2024-07-27,between_train_runs,True,True,5.0,11.0,5.0,11.0,False,86,264,25,294,0.6,0.5102040816326531,49,1.0,0.0,True,True,True,False,False,True,False,5.0,0.6,0.6,-0.0035348108110310633,0.5102040816326531,0.5102040816326531,-0.0017388924436841334,0.5547309833024118,0.5547309833024118,-0.002629430477079304,0.4880212954747117,0.4880212954747117,-0.0012952367205253078,0.673469387755102,0.673469387755102,-0.0050041985661330975,0.5051020408163265,0.5051020408163265,-0.0016368516273576024,0.5327178490443796,0.5327178490443796,-0.0021891677919186623,0.673469387755102,0.673469387755102,-0.0050041985661330975,0.85,0.85,-0.008534810811031041,0.5,0.5,-0.0015348108110310732,True,True,True,False,True,True,True,True,True,True
156:Q3,156,Q3,2,e154_adjustment_on_e144_body,0.4257017973453071,0.4256508529815805,0.4208196192829468,0.4257017973453071,0.4256508529815805,-5.0944363726601605e-05,0.004831233698633697,0.004882178062360298,-5.0944363726601605e-05,0.00011967864026229957,-8.870322779996886e-05,0,0,0,-8.870322779996886e-05,0.00011967864026229957,0.00020838186806226844,False,True,False,True,True,False,id07_b2,id07,2024-07-17,2024-07-18,460,37,0.47435897435897434,2,0,15,11-16,4,0.2857142857142857,4,interior,2024-07-13,2024-07-27,between_train_runs,True,True,5.0,11.0,5.0,11.0,False,449,265,25,294,0.6,0.5102040816326531,49,1.0,0.0,True,True,True,False,False,True,False,5.0,0.6,0.4,3.63258930373922e-05,0.5102040816326531,0.4897959183673469,1.761405182363748e-05,0.5547309833024118,0.4452690166975882,2.6892650772606748e-05,0.4880212954747117,0.5119787045252884,1.2991561405219823e-05,0.673469387755102,0.326530612244898,5.16355813031915e-05,0.5051020408163265,0.4948979591836735,1.6550879027401408e-05,0.5327178490443796,0.4672821509556204,2.230551273401247e-05,0.673469387755102,0.326530612244898,5.16355813031915e-05,0.85,0.15000000000000002,8.84213600529593e-05,0.5,0.5,1.5487706231165355e-05,False,False,False,True,False,False,False,False,False,True
156:S3,156,S3,5,inherited_e144_body,0.7109464598083407,0.7115625742180772,0.7109464598083407,0.7115625742180772,0.7118717588106095,0.0006161144097365234,0.0009252990022687868,0.0006161144097365234,0.0003091845925322634,-0.0008662362537248947,0.0021337637462752745,1,1,1,-0.0008662362537248947,0.0021337637462752745,0.003000000000000169,True,False,True,False,True,False,id07_b2,id07,2024-07-17,2024-07-18,460,37,0.47435897435897434,2,0,15,11-16,4,0.2857142857142857,4,interior,2024-07-13,2024-07-27,between_train_runs,True,True,5.0,11.0,5.0,11.0,False,205,266,26,294,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,5.0,0.6622222222222223,0.6622222222222223,0.0001470970796084957,0.7959183673469388,0.7959183673469388,-0.00025399135576567643,0.8144712430426715,0.8144712430426715,-0.00030964998285287775,0.8047914818101153,0.8047914818101153,-0.00028061069915520745,0.8639455782312925,0.8639455782312925,-0.0004580729884187491,0.8979591836734694,0.8979591836734694,-0.0005601138047452855,0.8218334953028831,0.8218334953028831,-0.0003317367396335138,0.8639455782312925,0.8639455782312925,-0.0004580729884187491,0.85,0.85,-0.0004162362537248692,0.8218334953028831,0.8218334953028831,-0.0003317367396335138,True,True,True,True,True,True,True,True,True,True
