method,block_idx,subject_id,n_rows,pattern_nll,margin_only_pattern_nll,joint_gain_vs_own_margins,pair_mse,pred_entropy,pred_top_mass,true_top_pattern,pred_top_pattern
struct_raw_fbsubject_k4_a24_w1.00,285,id08,1,4.8076400670772985,5.414809578944063,-0.6071695118667648,0.11214171299110186,4.5501493746794575,0.029692089200629997,32,114
struct_raw_fbsubject_k8_a4_w0.35,41,id04,1,3.542387171952181,6.158580577219649,-2.6161934052674676,0.1265899442311159,4.4486593158742815,0.03151237580282465,0,127
struct_raw_fbsubject_k8_a4_w0.35,67,id04,3,4.254055894452197,6.639255118928574,-2.385199224476377,0.15508397416070074,4.362129763096137,0.03973412433645849,0,127
struct_raw_fbsubject_k8_a4_w0.35,290,id08,1,4.620281503396007,5.824354032777149,-1.2040725293811416,0.1128108723223032,4.5375071498127175,0.0307244735142714,64,127
struct_raw_fbsubject_k8_a4_w0.35,204,id06,1,5.09634504767013,6.256936606056393,-1.1605915583862627,0.41745676171385987,3.063888485724058,0.15930334851626807,95,120
struct_raw_fbsubject_k8_a4_w0.35,286,id08,1,4.586157584276108,5.7319771951113925,-1.145819610835284,0.17422039436387113,4.513145890069412,0.02990628296177235,41,127
struct_raw_fbsubject_k8_a4_w0.35,52,id04,1,4.506779784019057,5.64094831804321,-1.1341685340241536,0.19089243973467487,4.461307226140833,0.038726506328948855,38,123
struct_raw_fbsubject_k8_a4_w0.35,132,id05,2,3.9203384511592807,5.012760989075204,-1.0924225379159234,0.10003976655091859,4.288211975123047,0.04693243097978322,70,62
struct_raw_fbsubject_k8_a4_w0.35,314,id08,2,4.651328650484194,5.626935936785589,-0.9756072863013951,0.1108611255355864,4.501670158666893,0.03149110330447081,32,127
struct_raw_fbsubject_k8_a4_w0.65,41,id04,1,2.9338561644201637,5.3541810707187,-2.420324906298536,0.09882110287805619,4.287135031147976,0.05319152688382917,0,0
struct_raw_fbsubject_k8_a4_w0.65,67,id04,3,3.65151239415316,5.955932335556777,-2.3044199414036166,0.13313887683807477,4.239382745583397,0.05288140920871771,0,1
struct_raw_fbsubject_k8_a4_w0.65,290,id08,1,4.130923930261206,5.803105340484584,-1.672181410223378,0.11174499085691306,4.4133801472464675,0.04227650104741444,64,127
struct_raw_fbsubject_k8_a4_w0.65,52,id04,1,4.00843819004916,5.455233093912151,-1.4467949038629904,0.18509835230508484,4.349602336536112,0.0635791995262835,38,123
struct_raw_fbsubject_k8_a4_w0.65,132,id05,2,3.564599585970705,4.848835869504418,-1.2842362835337129,0.08536061558483235,4.097211171231693,0.08638070037846807,70,62
struct_raw_fbsubject_k8_a4_w0.65,286,id08,1,4.052982699302216,5.31445535081497,-1.2614726515127535,0.16547303557276608,4.366465679566988,0.0419320196393806,41,127
struct_raw_fbsubject_k8_a4_w0.65,314,id08,2,4.152026939732722,5.276580241843477,-1.1245533021107548,0.1051103832778332,4.365067377719516,0.04343996068354266,32,127
struct_raw_fbsubject_k8_a4_w0.65,285,id08,1,4.005995520811317,5.109925767029456,-1.1039302462181384,0.1154316317919589,4.373065584317981,0.04266170861834291,32,127
struct_raw_fbsubject_k8_a4_w1.00,290,id08,1,3.7583425721936186,5.8534142218822005,-2.095071649688582,0.11204756591736727,4.139627241504977,0.05575386650274799,64,127
struct_raw_fbsubject_k8_a4_w1.00,67,id04,3,3.2275614211690637,5.307903522603725,-2.0803421014346615,0.11135793205488047,3.959552514915333,0.08105794819950593,0,1
struct_raw_fbsubject_k8_a4_w1.00,41,id04,1,2.5073960506046378,4.563497076767594,-2.056101026162956,0.0715454970617561,3.942884149246779,0.08148013338440868,0,0
struct_raw_fbsubject_k8_a4_w1.00,128,id05,2,4.413664421128338,6.086048274673217,-1.6723838535448792,0.09564868208940623,3.688211387548441,0.12420392343564692,1,124
struct_raw_fbsubject_k8_a4_w1.00,52,id04,1,3.6314596176894005,5.2877345152805875,-1.656274897591187,0.18100813265025417,4.102737072936209,0.09257400825650725,38,123
struct_raw_fbsubject_k8_a4_w1.00,132,id05,2,3.2937286723137094,4.820051128897856,-1.526322456584147,0.07641222253055234,3.7050303763078762,0.1324036813436004,70,62
struct_raw_fbsubject_k8_a4_w1.00,38,id04,1,5.139722396151447,6.591047762706586,-1.4513253665551398,0.1953854646228508,4.003079363304856,0.08998117734304789,36,123
struct_raw_fbsubject_k8_a4_w1.00,273,id08,1,3.3774844439092866,4.767448325157037,-1.3899638812477506,0.1516792261491393,4.067809044822504,0.058723511444851086,112,121
struct_raw_fbsubject_k8_a12_w0.35,41,id04,1,4.038226610099063,6.589793279179867,-2.5515666690808043,0.14093544783817366,4.47492277229097,0.03302605775863722,0,127
struct_raw_fbsubject_k8_a12_w0.35,67,id04,3,4.741620058974366,7.018493935801668,-2.2768738768273016,0.16635980988829085,4.3756402224155115,0.04085304540579042,0,127
struct_raw_fbsubject_k8_a12_w0.35,204,id06,1,5.567543940011491,6.7525506663956065,-1.185006726384115,0.4370360190809945,2.991929169236524,0.17400750783471575,95,120
struct_raw_fbsubject_k8_a12_w0.35,286,id08,1,4.984681196819254,5.949529141406403,-0.9648479445871487,0.17875957350684202,4.542360259814691,0.03174597407195615,41,114
struct_raw_fbsubject_k8_a12_w0.35,132,id05,2,4.188367358511867,5.148575520387443,-0.9602081618755758,0.10910419364916873,4.322608679807826,0.04414256198841587,70,5
struct_raw_fbsubject_k8_a12_w0.35,290,id08,1,4.969259987923746,5.859973342795187,-0.8907133548714414,0.11372692091107514,4.55803802230672,0.02971801573264843,64,114
struct_raw_fbsubject_k8_a12_w0.35,52,id04,1,4.865545007430982,5.740995429952706,-0.8754504225217241,0.1943191789345742,4.4781906602001875,0.0318693378697318,38,127
struct_raw_fbsubject_k8_a12_w0.35,131,id05,2,3.83512484936247,4.706365203344965,-0.8712403539824947,0.1439697788953777,4.365699922836349,0.040889678773846236,13,5
struct_raw_fbsubject_k8_a12_w0.65,41,id04,1,3.4364992189679335,6.042715204100503,-2.6062159851325695,0.12265331201586134,4.434804171413662,0.03217713348339868,0,0
struct_raw_fbsubject_k8_a12_w0.65,67,id04,3,4.149479634301734,6.539041980788496,-2.3895623464867617,0.1519832563267566,4.352580823117331,0.03941443260236365,0,127
struct_raw_fbsubject_k8_a12_w0.65,290,id08,1,4.539467657688364,5.817470871875475,-1.2780032141871107,0.11259807577933344,4.526978383347466,0.03226474385202381,64,127
struct_raw_fbsubject_k8_a12_w0.65,52,id04,1,4.424157110411121,5.613946467685554,-1.1897893572744325,0.18999785821775314,4.452009719939424,0.04204019875526015,38,123
struct_raw_fbsubject_k8_a12_w0.65,286,id08,1,4.496397956704298,5.672713239700121,-1.176315282995823,0.17297691078229635,4.499891029343293,0.031509714518786786,41,127
struct_raw_fbsubject_k8_a12_w0.65,204,id06,1,4.9943696689362,6.136062432499502,-1.1416927635633023,0.41203320262372295,3.078934375208036,0.15510215867572566,95,120
struct_raw_fbsubject_k8_a12_w0.65,132,id05,2,3.8607274202622035,4.981947395263212,-1.1212199750010088,0.09770872776734957,4.271220657042032,0.0521922002329412,70,62
struct_raw_fbsubject_k8_a12_w0.65,314,id08,2,4.568344061690828,5.576286642781523,-1.0079425810906946,0.11001994133518575,4.489663481030302,0.03308428428834706,32,127
struct_raw_fbsubject_k8_a12_w1.00,41,id04,1,3.0128723818732603,5.478813705431655,-2.4659413235583947,0.10316784883091397,4.322829112767529,0.04915029738374638,0,0
struct_raw_fbsubject_k8_a12_w1.00,67,id04,3,3.729936785330132,6.060041459113072,-2.33010467378294,0.13658641125851956,4.267595996486746,0.048856189352890815,0,1
struct_raw_fbsubject_k8_a12_w1.00,290,id08,1,4.19759448465004,5.802094945531596,-1.6045004608815567,0.11183768702952887,4.4411039553787095,0.04035116312522394,64,127
struct_raw_fbsubject_k8_a12_w1.00,52,id04,1,4.076086007892321,5.483505698225813,-1.4074196903334926,0.18591735502615073,4.3746856666957425,0.05943708399339439,38,123
struct_raw_fbsubject_k8_a12_w1.00,286,id08,1,4.124346382514072,5.379999308000352,-1.25565292548628,0.16683817741123455,4.398261036588577,0.039927730193112555,41,127
struct_raw_fbsubject_k8_a12_w1.00,132,id05,2,3.612700283597583,4.866326846312246,-1.253626562714663,0.08735783947810932,4.13865755169172,0.0798059888120206,70,62
struct_raw_fbsubject_k8_a12_w1.00,314,id08,2,4.219678298500387,5.330582948716232,-1.1109046502158453,0.1059793949289248,4.3950601518241745,0.04144848445369735,32,127
struct_raw_fbsubject_k8_a12_w1.00,285,id08,1,4.071030156552858,5.145607204427075,-1.0745770478742172,0.11522881715046165,4.404940768715547,0.04070999905122537,32,127
struct_raw_fbsubject_k8_a24_w0.35,41,id04,1,4.486163825967484,6.852522185582411,-2.366358359614927,0.14939259009914244,4.471285726975906,0.0338775038587818,0,127
struct_raw_fbsubject_k8_a24_w0.35,67,id04,3,5.1779032905880324,7.255067087536386,-2.077163796948353,0.17299184865317532,4.36660992566693,0.04148243850728963,0,127
struct_raw_fbsubject_k8_a24_w0.35,204,id06,1,5.980904727786679,7.101534277343666,-1.1206295495569876,0.44845732543980416,2.9352505296183455,0.1822785977894448,95,120
struct_raw_fbsubject_k8_a24_w0.35,132,id05,2,4.416206704522331,5.248700775409976,-0.8324940708876447,0.11482212720153503,4.320667845686717,0.04683670135283135,70,5
struct_raw_fbsubject_k8_a24_w0.35,131,id05,2,4.016588754449868,4.799853707163628,-0.7832649527137594,0.1503065705239441,4.354489936186527,0.04338524107736571,13,5
struct_raw_fbsubject_k8_a24_w0.35,286,id08,1,5.306835182110524,6.079567838773197,-0.7727326566626722,0.18144068465095567,4.545445331720494,0.03368334522551322,41,114
struct_raw_fbsubject_k8_a24_w0.35,66,id04,3,4.096837095422171,4.83484749155409,-0.7380103961319184,0.08118370124526215,4.489255509131426,0.035042078193284684,1,127
struct_raw_fbsubject_k8_a24_w0.35,52,id04,1,5.143610632045757,5.801139157621091,-0.6575285255753345,0.19644886106603263,4.475176188812133,0.03230910023866286,38,125
struct_raw_fbsubject_k8_a24_w0.65,41,id04,1,3.89435318056365,6.481899987174603,-2.587546806610953,0.13739643180807656,4.472053498211994,0.032661152287146694,0,127
struct_raw_fbsubject_k8_a24_w0.65,67,id04,3,4.600563047638078,6.922613183960494,-2.3220501363224164,0.16358128953223097,4.375495930000587,0.0405833055051479,0,127
struct_raw_fbsubject_k8_a24_w0.65,204,id06,1,5.432048308403253,6.620776236201546,-1.1887279277982925,0.43223109340501187,3.012302086937482,0.1704627543911756,95,120
struct_raw_fbsubject_k8_a24_w0.65,286,id08,1,4.8731091323168165,5.8955604894308475,-1.022451357114031,0.1776386990790153,4.5379171426279585,0.030915672149003107,41,114
struct_raw_fbsubject_k8_a24_w0.65,132,id05,2,4.112385800445569,5.111394605457477,-0.9990088050119077,0.10679012595822983,4.318264671051134,0.0429879308322378,70,5
struct_raw_fbsubject_k8_a24_w0.65,290,id08,1,4.873335511363367,5.8496417548710955,-0.9763062435077288,0.11348171752609422,4.555552639690182,0.028940770858778487,64,114
struct_raw_fbsubject_k8_a24_w0.65,52,id04,1,4.766571594491424,5.71608003121654,-0.9495084367251163,0.19345101162069125,4.476520062663768,0.03181788946320982,38,127
struct_raw_fbsubject_k8_a24_w0.65,131,id05,2,3.779544681358642,4.672045168091831,-0.8925004867331889,0.14139888695091268,4.365659788188703,0.03982015207233789,13,5
struct_raw_fbsubject_k8_a24_w1.00,41,id04,1,3.4749053456746473,6.085813617987045,-2.6109082723123973,0.12412110726840223,4.440302089932349,0.031242075453572406,0,127
struct_raw_fbsubject_k8_a24_w1.00,67,id04,3,4.1874254626093075,6.576240842474675,-2.3888153798653677,0.15313972606048581,4.356431294071845,0.039534317002649214,0,127
struct_raw_fbsubject_k8_a24_w1.00,290,id08,1,4.569012832871366,5.819891777788635,-1.250878944917269,0.11267532596079866,4.5311557449784,0.03168714247536666,64,127
struct_raw_fbsubject_k8_a24_w1.00,52,id04,1,4.454346321284882,5.623990590267864,-1.1696442689829816,0.19032892593108278,4.455712744153104,0.04079756409539341,38,123
struct_raw_fbsubject_k8_a24_w1.00,286,id08,1,4.529120976405708,5.694795518542339,-1.1656745421366308,0.1734404345865854,4.505102106178966,0.03090842768490637,41,127
struct_raw_fbsubject_k8_a24_w1.00,204,id06,1,5.031402550203217,6.1805030151085205,-1.1491004649053034,0.41405815457894607,3.0735525476229646,0.15667760359405955,95,120
struct_raw_fbsubject_k8_a24_w1.00,132,id05,2,3.882451987895116,4.993132487454394,-1.1106804995592783,0.09856938827315583,4.277929486969268,0.05021978676300696,70,62
struct_raw_fbsubject_k8_a24_w1.00,314,id08,2,4.598652289273781,5.5951232215699385,-0.9964709322961571,0.11033270204858,4.494403494081914,0.03248684141939347,32,127
struct_raw_fbsubject_k16_a4_w0.35,41,id04,1,4.011771541187294,5.982366178609774,-1.9705946374224803,0.11657552968202319,4.502727728349753,0.029742592263822434,0,127
struct_raw_fbsubject_k16_a4_w0.35,67,id04,3,4.354289773725289,6.27463363610599,-1.920343862380701,0.1370217590616419,4.404943378726194,0.037542557834044143,0,63
struct_raw_fbsubject_k16_a4_w0.35,45,id04,1,3.947340492619965,5.687110842949086,-1.7397703503291213,0.1542661185319577,4.470227723289629,0.03710216338006786,6,127
struct_raw_fbsubject_k16_a4_w0.35,288,id08,1,4.54136141621004,5.773722685232219,-1.2323612690221788,0.11246178393163683,4.553267047476686,0.02850023765481132,64,127
struct_raw_fbsubject_k16_a4_w0.35,290,id08,1,4.485912581381911,5.712330917353808,-1.2264183359718963,0.11046141815609985,4.553370789775759,0.02875043709623269,64,127
struct_raw_fbsubject_k16_a4_w0.35,286,id08,1,4.642563705656983,5.6975992680078456,-1.055035562350863,0.17072233732411146,4.560190902258659,0.02657965114710109,41,114
struct_raw_fbsubject_k16_a4_w0.35,204,id06,1,4.7963404501394535,5.828377891251146,-1.0320374411116928,0.4102436730371833,3.24224758369303,0.14898340993566458,95,120
struct_raw_fbsubject_k16_a4_w0.35,131,id05,2,3.4930559985331326,4.492869417149707,-0.9998134186165739,0.12494000914747343,4.348300486431868,0.04616240367776704,13,62
struct_raw_fbsubject_k16_a4_w0.65,45,id04,1,3.3839741524957936,5.413867552818728,-2.0298934003229347,0.14186683772647335,4.344749435056062,0.04537254127865048,6,0
struct_raw_fbsubject_k16_a4_w0.65,41,id04,1,3.409588338606078,5.103227757853798,-1.6936394192477198,0.08293259378786524,4.360790835217005,0.03989041754384836,0,1
struct_raw_fbsubject_k16_a4_w0.65,288,id08,1,4.041551011289037,5.722555613810675,-1.6810046025216376,0.11141680454113685,4.439992012414791,0.04474189547395057,64,121
struct_raw_fbsubject_k16_a4_w0.65,290,id08,1,3.979295154801127,5.607201312419612,-1.6279061576184848,0.10751773640174206,4.4329249643958075,0.038622845585189365,64,121
struct_raw_fbsubject_k16_a4_w0.65,67,id04,3,3.756556213662552,5.3547332568245265,-1.5981770431619746,0.10266702586501966,4.280089735800183,0.04712016199352621,0,0
struct_raw_fbsubject_k16_a4_w0.65,38,id04,1,4.469116660683788,5.943413225930343,-1.4742965652465552,0.17217293231604724,4.283667920261283,0.0512852349992781,36,123
struct_raw_fbsubject_k16_a4_w0.65,286,id08,1,4.114605039444906,5.285214290291235,-1.1706092508463293,0.15917960093574174,4.449999538582619,0.0395412049453189,41,121
struct_raw_fbsubject_k16_a4_w0.65,316,id08,2,4.5184472538279605,5.668530654113981,-1.1500834002860207,0.11718082373184255,4.41691490446598,0.04308695294767062,2,121
struct_raw_fbsubject_k16_a4_w1.00,45,id04,1,2.976846636885184,5.16490953682168,-2.1880628999364964,0.12995832035044372,4.047936674097611,0.06940785219904905,6,0
struct_raw_fbsubject_k16_a4_w1.00,288,id08,1,3.6638591061903982,5.739848164643507,-2.075989058453109,0.11211723950033436,4.156590987243421,0.06604761404271091,64,121
struct_raw_fbsubject_k16_a4_w1.00,290,id08,1,3.598317620401525,5.560088603000624,-1.961770982599099,0.10578823162080855,4.135538658600979,0.056633691136924444,64,121
struct_raw_fbsubject_k16_a4_w1.00,38,id04,1,4.128378170157032,6.0740060497798325,-1.9456278796228004,0.18010239622650953,3.957550314659063,0.07346613723720812,36,123
struct_raw_fbsubject_k16_a4_w1.00,316,id08,2,4.291480716609424,5.809697443068271,-1.5182167264588466,0.11737014529857877,4.130674138134426,0.06322529352443833,2,121
struct_raw_fbsubject_k16_a4_w1.00,48,id04,1,4.680786306162189,6.181156156766168,-1.5003698506039784,0.2061402675439831,3.9649058205566163,0.07354182033046637,13,127
struct_raw_fbsubject_k16_a4_w1.00,50,id04,1,3.623267387439024,5.0717805567424925,-1.4485131693034683,0.3871038855260057,4.098586681591093,0.05899295448109712,126,123
struct_raw_fbsubject_k16_a4_w1.00,145,id05,2,3.8618702597752095,5.230014349102023,-1.368144089326813,0.10728782433741649,3.7435428442512726,0.13102886216260193,0,62
struct_raw_fbsubject_k16_a12_w0.35,41,id04,1,4.333861592594104,6.323287395652151,-1.9894258030580465,0.12924613703371646,4.513497824151081,0.03132944610054633,0,127
struct_raw_fbsubject_k16_a12_w0.35,67,id04,3,4.67282986665836,6.6327103686691276,-1.9598805020107672,0.1497754863040499,4.411461828381635,0.037291833676974466,0,63
struct_raw_fbsubject_k16_a12_w0.35,45,id04,1,4.237949417481368,5.792080624209948,-1.55413120672858,0.1588488490973672,4.485245839680529,0.03600510050891336,6,127
struct_raw_fbsubject_k16_a12_w0.35,204,id06,1,5.115004899428724,6.204990719366184,-1.0899858199374597,0.4258847567860931,3.14862808850336,0.1624349346787393,95,120
struct_raw_fbsubject_k16_a12_w0.35,290,id08,1,4.734231959926242,5.765300091755748,-1.0310681318295059,0.11174238880960093,4.567299307757493,0.02764536285104743,64,114
struct_raw_fbsubject_k16_a12_w0.35,288,id08,1,4.78488146157931,5.808937341016973,-1.0240558794376629,0.11314761854132542,4.56587826778479,0.027645362730487913,64,114
struct_raw_fbsubject_k16_a12_w0.35,131,id05,2,3.6017772393425496,4.5973672329444515,-0.9955899936019019,0.13426251262619487,4.36851084626543,0.038037607904156015,13,5
struct_raw_fbsubject_k16_a12_w0.35,286,id08,1,4.906298270378284,5.8548241326781545,-0.9485258622998707,0.17490835246587755,4.570625219544404,0.029531835718817453,41,114
struct_raw_fbsubject_k16_a12_w0.65,41,id04,1,3.738159068575389,5.624885181696386,-1.886726113120997,0.10298644498639861,4.466952956046193,0.028742886200940426,0,1
struct_raw_fbsubject_k16_a12_w0.65,45,id04,1,3.6940795777386124,5.575971708063499,-1.881892130324887,0.14930400010837636,4.435982942664463,0.038355949518530136,6,127
struct_raw_fbsubject_k16_a12_w0.65,67,id04,3,4.083000918627327,5.900101868596546,-1.8171009499692188,0.12324330517860453,4.37489934319768,0.037829099727838066,0,63
struct_raw_fbsubject_k16_a12_w0.65,288,id08,1,4.320610451053266,5.745545289740872,-1.424934838687606,0.11188461058965926,4.523133493929342,0.03343682031501651,64,121
struct_raw_fbsubject_k16_a12_w0.65,290,id08,1,4.261727974760005,5.6637156237633155,-1.4019876490033107,0.10918096806355691,4.521026308351525,0.032506626169635094,64,127
struct_raw_fbsubject_k16_a12_w0.65,38,id04,1,4.711724525047719,5.9012329750226025,-1.1895084499748831,0.169457208188895,4.389080595450444,0.039515776668947886,36,123
struct_raw_fbsubject_k16_a12_w0.65,286,id08,1,4.407538937717844,5.531101036069209,-1.123562098351365,0.16614552594513962,4.531757387066544,0.030070527312218123,41,127
struct_raw_fbsubject_k16_a12_w0.65,30,id04,1,3.2681819885421644,4.259639453193282,-0.9914574646511176,0.24231743322200636,4.397963189876392,0.04234981671989617,121,123
struct_raw_fbsubject_k16_a12_w1.00,45,id04,1,3.2956930499335355,5.362768799420885,-2.0670757494873495,0.13947309307208877,4.303066821065044,0.049787190223213484,6,0
struct_raw_fbsubject_k16_a12_w1.00,288,id08,1,3.9606254185850025,5.720273483608763,-1.759648065023761,0.11139047762978038,4.401206574069508,0.04865519072127389,64,121
struct_raw_fbsubject_k16_a12_w1.00,290,id08,1,3.897556570467882,5.59321980424632,-1.6956632337784376,0.10706243498185446,4.392046741638937,0.04193096007428356,64,121
struct_raw_fbsubject_k16_a12_w1.00,41,id04,1,3.3170641352696473,4.936979399186707,-1.6199152639170595,0.0765759947475623,4.3105352493337,0.0437491783933165,0,1
struct_raw_fbsubject_k16_a12_w1.00,38,id04,1,4.397197225702314,5.962234540845981,-1.565037315143667,0.17335396510547324,4.237001685765098,0.05535927826746933,36,123
struct_raw_fbsubject_k16_a12_w1.00,67,id04,3,3.6645227962907856,5.18111649540221,-1.5165936991114246,0.09606765271214922,4.2344003598819455,0.051739779193816685,0,0
struct_raw_fbsubject_k16_a12_w1.00,316,id08,2,4.470694441176298,5.690314657730328,-1.2196202165540297,0.11707550794827336,4.377418537080533,0.046785831829117754,2,121
struct_raw_fbsubject_k16_a12_w1.00,286,id08,1,4.030357330794761,5.206168018471481,-1.1758106876767203,0.15690429809059375,4.411352091769058,0.04298081979197331,41,121
struct_raw_fbsubject_k16_a24_w0.35,41,id04,1,4.6693438136660035,6.599405664917098,-1.9300618512510948,0.13922693947133724,4.506894589931875,0.03251958647808926,0,127
struct_raw_fbsubject_k16_a24_w0.35,67,id04,3,5.003464768266384,6.9235548724758855,-1.9200901042095015,0.1597680495438905,4.402136383645463,0.038810518818817134,0,127
struct_raw_fbsubject_k16_a24_w0.35,45,id04,1,4.529547333282014,5.875883455027276,-1.3463361217452618,0.16243343415009945,4.486052883757729,0.0351823033555475,6,127
struct_raw_fbsubject_k16_a24_w0.35,204,id06,1,5.44554901238396,6.556472058288527,-1.110923045904567,0.4380892888542868,3.0648913328314267,0.17252357858991055,95,120
struct_raw_fbsubject_k16_a24_w0.35,131,id05,2,3.7338599663505105,4.694307493941261,-0.96044752759075,0.14190701177632176,4.3676992567533,0.04088967900787866,13,5
struct_raw_fbsubject_k16_a24_w0.35,290,id08,1,4.971730491819516,5.812504510719265,-0.840774018899749,0.11280147010352384,4.568071369014984,0.029718015813418285,64,114
struct_raw_fbsubject_k16_a24_w0.35,288,id08,1,5.01655997928725,5.842918578192632,-0.8263585989053812,0.11377273935906006,4.566138915119355,0.02971801572902662,64,114
struct_raw_fbsubject_k16_a24_w0.35,286,id08,1,5.16291711753274,5.981057320019459,-0.8181402024867186,0.17815891324811625,4.568687430212278,0.03174597414760473,41,114
struct_raw_fbsubject_k16_a24_w0.65,41,id04,1,4.083097596760276,6.0649378143187,-1.9818402175584238,0.1196749176736821,4.507324203072933,0.03013930572300341,0,127
struct_raw_fbsubject_k16_a24_w0.65,67,id04,3,4.424911959116837,6.361270014833008,-1.9363580557161706,0.14014915261395325,4.408410149186999,0.03747987679477672,0,63
struct_raw_fbsubject_k16_a24_w0.65,45,id04,1,4.012463699323403,5.712655625337484,-1.7001919260140808,0.15539072444064225,4.47535676453507,0.036827897662279244,6,127
struct_raw_fbsubject_k16_a24_w0.65,288,id08,1,4.596910130214389,5.7815349066111565,-1.1846247763967677,0.11261742188970643,4.557662547751844,0.02769644268367749,64,127
struct_raw_fbsubject_k16_a24_w0.65,290,id08,1,4.542453633603647,5.724593693331635,-1.1821400597279883,0.11076761034750408,4.5581544509932765,0.02792877073642592,64,127
struct_raw_fbsubject_k16_a24_w0.65,204,id06,1,4.866999095540693,5.914799973920125,-1.047800878379432,0.4140862680586266,3.220582421058224,0.15234628955668655,95,120
struct_raw_fbsubject_k16_a24_w0.65,286,id08,1,4.702266626780597,5.735819248777488,-1.0335526219968907,0.17175297690585098,4.564109894330825,0.027317697290030182,41,114
struct_raw_fbsubject_k16_a24_w0.65,131,id05,2,3.515090211300734,4.516661553341492,-1.0015713420407577,0.12717740336842723,4.355403717349063,0.042931639595099276,13,62
struct_raw_fbsubject_k16_a24_w1.00,45,id04,1,3.6264984194825702,5.543068908197231,-1.9165704887146608,0.14781355733720108,4.421799127122208,0.038747757686799604,6,127
struct_raw_fbsubject_k16_a24_w1.00,41,id04,1,3.666020627627121,5.519295980156511,-1.8532753525293901,0.09893489557977138,4.451050871816103,0.030886642228422724,0,1
struct_raw_fbsubject_k16_a24_w1.00,67,id04,3,4.0113856672287955,5.789619702826811,-1.7782340355980155,0.11911193336384296,4.3609801668061365,0.03791864406964866,0,63
struct_raw_fbsubject_k16_a24_w1.00,288,id08,1,4.260549623592129,5.739072793804639,-1.47852317021251,0.11174944590415575,4.510417244912832,0.035610873230196134,64,121
struct_raw_fbsubject_k16_a24_w1.00,290,id08,1,4.200858556179891,5.650826268289775,-1.449967712109884,0.10882097161526871,4.507482988353353,0.03368043525507334,64,127
struct_raw_fbsubject_k16_a24_w1.00,38,id04,1,4.66026965021905,5.907966221856192,-1.2476965716371424,0.16989913801615883,4.372161433362576,0.04177913404016522,36,123
struct_raw_fbsubject_k16_a24_w1.00,286,id08,1,4.3441391317779825,5.481605276273248,-1.1374661444952654,0.16476059868550244,4.519429646872544,0.03151543696979197,41,121
struct_raw_fbsubject_k16_a24_w1.00,30,id04,1,3.209763396492916,4.228018464466571,-1.0182550679736546,0.239835157825242,4.380274191427963,0.04496918057116915,121,123
struct_raw_calendar_fbraw_k4_a4_w0.35,285,id08,1,4.110147378860114,5.361050654598385,-1.2509032757382705,0.11191607717567444,4.609148300766267,0.02785206644806048,32,54
struct_raw_calendar_fbraw_k4_a4_w0.35,52,id04,1,4.687929665616755,5.556831685293985,-0.8689020196772299,0.19045475300707587,4.4695217673696215,0.036168511175514985,38,126
struct_raw_calendar_fbraw_k4_a4_w0.35,86,id04,5,5.126153943124008,5.84509343694202,-0.718939493818012,0.06761384558738619,4.560076499389844,0.03203109788635327,0,121
struct_raw_calendar_fbraw_k4_a4_w0.35,201,id06,1,2.319207672236701,2.973560003398219,-0.654352331161518,0.30659294807797927,3.54738389603929,0.10408689987924916,127,124
struct_raw_calendar_fbraw_k4_a4_w0.35,317,id08,2,3.824637100682478,4.4437278644328355,-0.6190907637503575,0.09759184368252952,4.604674842831216,0.030933615858154087,118,127
struct_raw_calendar_fbraw_k4_a4_w0.35,38,id04,1,5.115863265261058,5.726800698589002,-0.610937433327944,0.1486245216322802,4.435016619060251,0.0436949491111308,36,124
struct_raw_calendar_fbraw_k4_a4_w0.35,51,id04,1,3.50434784377487,4.014573266773287,-0.5102254229984173,0.4513153552268061,4.584549495372328,0.03430453773615907,127,64
struct_raw_calendar_fbraw_k4_a4_w0.35,58,id04,3,3.89705900979963,4.394122624767899,-0.497063614968269,0.15510349949974442,4.633620609029337,0.030201537923224935,125,71
struct_raw_calendar_fbraw_k4_a4_w0.65,285,id08,1,3.606844088489109,5.220281133595603,-1.6134370451064939,0.11223055206016298,4.504393653776889,0.033016380606724675,32,54
struct_raw_calendar_fbraw_k4_a4_w0.65,52,id04,1,4.240875830430992,5.398171046357998,-1.1572952159270056,0.18704534565139475,4.397149201937652,0.03960610630880485,38,126
struct_raw_calendar_fbraw_k4_a4_w0.65,38,id04,1,4.82756642992768,5.838434094785357,-1.0108676648576767,0.1629678713801944,4.304353102446813,0.052307327515624856,36,120
struct_raw_calendar_fbraw_k4_a4_w0.65,86,id04,5,4.824125037607562,5.82511741596182,-1.0009923783542582,0.06905698525570433,4.472375370321523,0.04607369779250191,0,121
struct_raw_calendar_fbraw_k4_a4_w0.65,128,id05,2,5.3937055244954415,6.32622228689827,-0.9325167624028285,0.11415216563726845,4.175587554340058,0.12356146723282231,1,92
struct_raw_calendar_fbraw_k4_a4_w0.65,51,id04,1,3.2887999527775813,4.200966156490054,-0.9121662037124727,0.46416366562692923,4.418152772238392,0.062286428659119944,127,64
struct_raw_calendar_fbraw_k4_a4_w0.65,117,id05,2,4.813863400505128,5.66746927861915,-0.8536058781140214,0.1212379470665031,4.231281529343363,0.08782057112403739,70,61
