new,base,sub_idx,target,target_idx,delta_y1,delta_y0,swing,support_label,support_delta,adverse_delta,p_y1_focus_mean,p_y1_subject,p_y1_nearest_hard085,swing_rank,pair
e174_partial_reopen,e166_raw,10,Q1,0,5.1842386244437425e-06,-5.260409989448449e-07,5.710279623388588e-06,0,-5.260409989448449e-07,5.1842386244437425e-06,0.4955555555555556,0.4955555555555556,0.4955555555555556,8,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,59,S1,3,-3.79325676621126e-07,5.3137189818267065e-06,5.693044658447833e-06,1,-3.79325676621126e-07,5.3137189818267065e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,9,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,128,S1,3,-1.854127019461717e-07,5.471193239600071e-06,5.656605941546243e-06,1,-1.854127019461717e-07,5.471193239600071e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,10,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,236,S1,3,4.986424199503554e-06,-5.655336973432932e-07,5.5519578968468476e-06,0,-5.655336973432932e-07,4.986424199503554e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,11,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,133,S1,3,-2.295519682517709e-07,5.170631839038669e-06,5.40018380729044e-06,1,-2.295519682517709e-07,5.170631839038669e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,12,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,1,Q1,0,5.005307305228714e-06,-3.675541187374882e-07,5.372861423966202e-06,0,-3.675541187374882e-07,5.005307305228714e-06,0.4955555555555556,0.4955555555555556,0.4955555555555556,13,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,228,S1,3,4.727555123691067e-06,-6.358851226805192e-07,5.3634402463715864e-06,0,-6.358851226805192e-07,4.727555123691067e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,14,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,68,S1,3,-4.07215027670073e-07,4.823985339554732e-06,5.231200367224805e-06,1,-4.07215027670073e-07,4.823985339554732e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,15,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,191,Q3,2,3.7372046797131527e-06,-1.2918743619637153e-06,5.029079041676868e-06,0,-1.2918743619637153e-06,3.7372046797131527e-06,0.6,0.6,0.6,16,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,248,S1,3,4.514959398116858e-06,-4.6262107446395523e-07,4.977580472580813e-06,0,-4.6262107446395523e-07,4.514959398116858e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,17,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,63,S4,6,4.368421413940687e-06,-5.964356037810236e-07,4.96485701772171e-06,0,-5.964356037810236e-07,4.368421413940687e-06,0.56,0.56,0.56,18,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,60,S1,3,-4.730423216828658e-07,4.364553910549367e-06,4.8375962322322335e-06,1,-4.730423216828658e-07,4.364553910549367e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,19,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,9,Q1,0,4.114853016063513e-06,-7.149664481074078e-07,4.8298194641709204e-06,0,-7.149664481074078e-07,4.114853016063513e-06,0.4955555555555556,0.4955555555555556,0.4955555555555556,20,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,168,S1,3,-4.3374731947167945e-07,4.330645155754098e-06,4.764392475225778e-06,1,-4.3374731947167945e-07,4.330645155754098e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,21,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,103,S1,3,-3.0898758065590295e-07,4.384154541218369e-06,4.693142121874272e-06,1,-3.0898758065590295e-07,4.384154541218369e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,22,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,2,Q1,0,3.977350185165715e-06,-5.704388079703955e-07,4.54778899313611e-06,0,-5.704388079703955e-07,3.977350185165715e-06,0.4955555555555556,0.4955555555555556,0.4955555555555556,23,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,247,S1,3,3.9598243100089956e-06,-4.7517498868910564e-07,4.434999298698101e-06,0,-4.7517498868910564e-07,3.9598243100089956e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,24,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e166_raw,176,S1,3,-4.822641176138334e-07,3.924568256637023e-06,4.406832374250856e-06,1,-4.822641176138334e-07,3.924568256637023e-06,0.6822222222222222,0.6822222222222222,0.6822222222222222,25,e174_partial_reopen_vs_e166_raw
e174_partial_reopen,e154,7,Q3,2,-6.362215883135062e-06,9.595280328630931e-06,1.5957496211765992e-05,1,-6.362215883135062e-06,9.595280328630931e-06,0.6784552845528454,0.5853658536585366,0.85,1,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,212,Q3,2,-9.613872939777413e-06,5.953904747983391e-06,1.5567777687760803e-05,1,-9.613872939777413e-06,5.953904747983391e-06,0.3963414634146341,0.4390243902439024,0.15,2,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,66,Q3,2,5.047021841297207e-06,-9.915726904637522e-06,1.496274874593473e-05,0,-9.915726904637522e-06,5.047021841297207e-06,0.4924242424242424,0.7272727272727273,0.15,3,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,180,Q3,2,-6.542967499968696e-06,8.056964950285168e-06,1.4599932450253865e-05,1,-6.542967499968696e-06,8.056964950285168e-06,0.6534013605442177,0.5102040816326531,0.85,4,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,3,Q3,2,-5.904516914186761e-06,7.98703310555141e-06,1.389155001973817e-05,1,-5.904516914186761e-06,7.98703310555141e-06,0.6784552845528454,0.5853658536585366,0.85,5,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,211,Q3,2,-7.757622029257101e-06,6.0162564259399e-06,1.3773878455197e-05,1,-7.757622029257101e-06,6.0162564259399e-06,0.3963414634146341,0.4390243902439024,0.15,6,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,28,Q3,2,-3.954777194046593e-06,9.745441074460563e-06,1.3700218268507155e-05,1,-3.954777194046593e-06,9.745441074460563e-06,0.7263888888888889,0.7291666666666666,0.85,7,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,18,Q3,2,5.340900587316494e-06,-7.91513536719998e-06,1.3256035954516474e-05,0,-7.91513536719998e-06,5.340900587316494e-06,0.6784552845528454,0.5853658536585366,0.85,8,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,69,S4,6,-1.1068717166515362e-05,2.040807789700981e-06,1.3109524956216344e-05,1,-1.1068717166515362e-05,2.040807789700981e-06,0.2871717171717172,0.1515151515151515,0.15,9,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,44,S2,4,1.0948889589528221e-06,-1.188321612131636e-05,1.2978105080269183e-05,0,-1.188321612131636e-05,1.0948889589528221e-06,0.8059259259259259,0.9166666666666666,0.85,10,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,27,Q3,2,-4.29664828939009e-06,8.593888454780517e-06,1.2890536744170608e-05,1,-4.29664828939009e-06,8.593888454780517e-06,0.7263888888888889,0.7291666666666666,0.85,11,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,32,Q1,0,4.2068908772530114e-06,-8.634874712228933e-06,1.2841765589481945e-05,0,-8.634874712228933e-06,4.2068908772530114e-06,0.6290740740740741,0.5416666666666666,0.85,12,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,58,S2,4,1.021614633061274e-06,-1.1640245507676284e-05,1.2661860140737559e-05,0,-1.1640245507676284e-05,1.021614633061274e-06,0.8059259259259259,0.9166666666666666,0.85,13,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,48,Q3,2,-2.738359458044967e-06,9.86898056955773e-06,1.2607340027602698e-05,1,-2.738359458044967e-06,9.86898056955773e-06,0.7263888888888889,0.7291666666666666,0.85,14,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,227,Q1,0,4.885020484363662e-06,-7.697105949908688e-06,1.258212643427235e-05,0,-7.697105949908688e-06,4.885020484363662e-06,0.6192502258355916,0.5121951219512195,0.85,15,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,4,Q1,0,-5.686619200043795e-06,6.8740550448561165e-06,1.256067424489991e-05,1,-5.686619200043795e-06,6.8740550448561165e-06,0.36152664859981926,0.4390243902439024,0.15,16,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,216,Q1,0,3.862499997473996e-06,-8.670675640090814e-06,1.253317563756481e-05,0,-8.670675640090814e-06,3.862499997473996e-06,0.6192502258355916,0.5121951219512195,0.85,17,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,153,S3,5,2.1919494871970315e-06,-1.0336657772023829e-05,1.252860725922086e-05,0,-1.0336657772023829e-05,2.1919494871970315e-06,0.7693801965230537,0.7959183673469388,0.85,18,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,55,Q3,2,-2.870016929644503e-06,9.547583428703099e-06,1.2417600358347601e-05,1,-2.870016929644503e-06,9.547583428703099e-06,0.7263888888888889,0.7291666666666666,0.85,19,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,215,Q1,0,4.602589002542639e-06,-7.802423528451285e-06,1.2405012530993925e-05,0,-7.802423528451285e-06,4.602589002542639e-06,0.6192502258355916,0.5121951219512195,0.85,20,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,243,S4,6,-2.7780743788002405e-06,9.613009653179968e-06,1.2391084031980209e-05,1,-2.7780743788002405e-06,9.613009653179968e-06,0.6922222222222222,0.6666666666666666,0.85,21,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,176,Q3,2,-5.5919083249519175e-06,6.770000959295887e-06,1.2361909284247805e-05,1,-5.5919083249519175e-06,6.770000959295887e-06,0.6534013605442177,0.5102040816326531,0.85,22,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,164,Q1,0,4.725315682802021e-06,-7.626977084853857e-06,1.2352292767655879e-05,0,-7.626977084853857e-06,4.725315682802021e-06,0.3852532123960695,0.5102040816326531,0.15,23,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,62,S3,5,-6.632774346782888e-06,5.647740467849184e-06,1.2280514814632072e-05,1,-6.632774346782888e-06,5.647740467849184e-06,0.6656902356902358,0.4848484848484848,0.85,24,e174_partial_reopen_vs_e154
e174_partial_reopen,e154,68,S3,5,-6.76723460774063e-06,5.499432704546146e-06,1.2266667312286776e-05,1,-6.76723460774063e-06,5.499432704546146e-06,0.6656902356902358,0.4848484848484848,0.85,25,e174_partial_reopen_vs_e154
e174_partial_reopen,e101,133,S3,5,8.039449114296668e-07,-1.3466780379545184e-05,1.427072529097485e-05,0,-1.3466780379545184e-05,8.039449114296668e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,1,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,145,S3,5,4.954539275849839e-07,-1.0773092793362693e-05,1.1268546720947678e-05,0,-1.0773092793362693e-05,4.954539275849839e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,2,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,141,S3,5,4.7314603558418607e-07,-1.0583101483575775e-05,1.105624751915996e-05,0,-1.0583101483575775e-05,4.7314603558418607e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,3,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,39,S3,5,1.0292402125342707e-06,-9.759637764443139e-06,1.078887797697741e-05,0,-9.759637764443139e-06,1.0292402125342707e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,4,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,215,S3,5,3.057066704212495e-06,-7.506403091444014e-06,1.056346979565651e-05,0,-7.506403091444014e-06,3.057066704212495e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,5,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,146,S3,5,4.901703388005115e-07,-1.0071242114413793e-05,1.0561412453214304e-05,0,-1.0071242114413793e-05,4.901703388005115e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,6,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,235,S3,5,5.6411508550001495e-06,-4.875719119387207e-06,1.0516869974387356e-05,0,-4.875719119387207e-06,5.6411508550001495e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,7,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,120,S3,5,-8.914555092846855e-06,1.2692532773441259e-06,1.0183808370190982e-05,1,-8.914555092846855e-06,1.2692532773441259e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,8,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,241,S3,5,-5.060780157134483e-06,4.781557958304499e-06,9.842338115438983e-06,1,-5.060780157134483e-06,4.781557958304499e-06,0.43235690235690233,0.4848484848484848,0.15,9,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,8,S3,5,1.3352280577200487e-06,-8.00440345208399e-06,9.33963150980404e-06,0,-8.00440345208399e-06,1.3352280577200487e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,10,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,158,S3,5,1.5605304632362157e-06,-7.770513144223326e-06,9.331043607459541e-06,0,-7.770513144223326e-06,1.5605304632362157e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,11,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,57,S3,5,9.069083948652832e-07,-8.228588723815378e-06,9.13549711868066e-06,0,-8.228588723815378e-06,9.069083948652832e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,12,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,12,S3,5,1.2120021528482715e-06,-7.897647942519777e-06,9.109650095368048e-06,0,-7.897647942519777e-06,1.2120021528482715e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,13,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,86,S3,5,-4.44023602172537e-06,4.630843564033744e-06,9.071079585759114e-06,1,-4.44023602172537e-06,4.630843564033744e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,14,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,129,S3,5,5.486299981193559e-07,-8.327680075941503e-06,8.876310074060858e-06,0,-8.327680075941503e-06,5.486299981193559e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,15,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,144,S3,5,5.490170527110745e-07,-8.083415194834385e-06,8.63243224754546e-06,0,-8.083415194834385e-06,5.490170527110745e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,16,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,180,S3,5,1.7757966804236501e-06,-6.755533652298925e-06,8.531330332722574e-06,0,-6.755533652298925e-06,1.7757966804236501e-06,0.7693801965230537,0.7959183673469388,0.85,17,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,25,S3,5,-1.5297575207252294e-06,6.859422287972602e-06,8.389179808697832e-06,1,-1.5297575207252294e-06,6.859422287972602e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,18,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,115,S3,5,-7.254519405963223e-06,8.678228206454189e-07,8.122342226608642e-06,1,-7.254519405963223e-06,8.678228206454189e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,19,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,47,S3,5,7.497556252487365e-07,-7.200667052206963e-06,7.950422677455699e-06,0,-7.200667052206963e-06,7.497556252487365e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,20,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,22,S3,5,-1.4929803114347915e-06,6.360411059900071e-06,7.853391371334864e-06,1,-1.4929803114347915e-06,6.360411059900071e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,21,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,103,S3,5,3.3575651795480738e-06,-4.457235188095916e-06,7.81480036764399e-06,0,-4.457235188095916e-06,3.3575651795480738e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,22,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,49,S3,5,-1.495551080165588e-06,5.983691991837173e-06,7.479243072002761e-06,1,-1.495551080165588e-06,5.983691991837173e-06,0.8026851851851853,0.8958333333333334,0.85,23,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,147,S3,5,3.4166007754184355e-07,-7.125747368816755e-06,7.467407446358599e-06,0,-7.125747368816755e-06,3.4166007754184355e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,24,e174_partial_reopen_vs_e101
e174_partial_reopen,e101,91,S3,5,-3.7820549274782956e-06,3.5932369780414015e-06,7.375291905519697e-06,1,-3.7820549274782956e-06,3.5932369780414015e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,25,e174_partial_reopen_vs_e101
e174_partial_reopen,mixmin,133,S3,5,2.689704635880284e-06,-4.64386020635667e-05,4.912830669944698e-05,0,-4.64386020635667e-05,2.689704635880284e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,1,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,145,S3,5,1.926931130181648e-06,-4.314725575360231e-05,4.5074186883783956e-05,0,-4.314725575360231e-05,1.926931130181648e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,2,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,141,S3,5,1.8410775338003735e-06,-4.238391254284427e-05,4.422499007664465e-05,0,-4.238391254284427e-05,1.8410775338003735e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,3,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,39,S3,5,4.013350346524907e-06,-3.9142161561384977e-05,4.315551190790988e-05,0,-3.9142161561384977e-05,4.013350346524907e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,4,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,215,S3,5,1.1989526071802338e-05,-3.026435311082449e-05,4.2253879182626824e-05,0,-3.026435311082449e-05,1.1989526071802338e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,5,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,146,S3,5,1.9098479073198783e-06,-4.033580190553719e-05,4.224564981285707e-05,0,-4.033580190553719e-05,1.9098479073198783e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,6,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,235,S3,5,2.227540342782535e-05,-1.97920764697249e-05,4.206747989755025e-05,0,-1.97920764697249e-05,2.227540342782535e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,7,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,120,S3,5,-3.5775184419575974e-05,4.960049061187902e-06,4.073523348076388e-05,1,-3.5775184419575974e-05,4.960049061187902e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,8,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,241,S3,5,-2.0497020018920888e-05,1.8872332442834466e-05,3.9369352461755354e-05,1,-2.0497020018920888e-05,1.8872332442834466e-05,0.43235690235690233,0.4848484848484848,0.15,9,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,8,S3,5,5.230211608630448e-06,-3.212831443058534e-05,3.735852603921579e-05,0,-3.212831443058534e-05,5.230211608630448e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,10,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,57,S3,5,3.550438693287258e-06,-3.299154978143548e-05,3.654198847472274e-05,0,-3.299154978143548e-05,3.550438693287258e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,11,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,12,S3,5,4.74886714735385e-06,-3.168973323411858e-05,3.643860038147243e-05,0,-3.168973323411858e-05,4.74886714735385e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,12,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,129,S3,5,2.1473018833091386e-06,-3.3357938412936705e-05,3.5505240296245846e-05,0,-3.3357938412936705e-05,2.1473018833091386e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,13,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,86,S3,5,-1.7584390152725566e-05,1.791991611128869e-05,3.5504306264014255e-05,1,-1.7584390152725566e-05,1.791991611128869e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,14,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,144,S3,5,2.150179969068768e-06,-3.237954902111463e-05,3.45297289901834e-05,0,-3.237954902111463e-05,2.150179969068768e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,15,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,180,S3,5,6.978504513354546e-06,-2.714681681753588e-05,3.4125321330890427e-05,0,-2.714681681753588e-05,6.978504513354546e-06,0.7693801965230537,0.7959183673469388,0.85,16,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,25,S3,5,-6.2304102189401076e-06,2.7326309015851918e-05,3.3556719234792026e-05,1,-6.2304102189401076e-06,2.7326309015851918e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,17,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,115,S3,5,-2.908332547200132e-05,3.4060434344312066e-06,3.248936890643252e-05,1,-2.908332547200132e-05,3.4060434344312066e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,18,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,158,S3,5,5.265532566409302e-06,-2.6742518449547527e-05,3.200805101595683e-05,0,-2.6742518449547527e-05,5.265532566409302e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,19,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,47,S3,5,2.9430770475092825e-06,-2.8858613662310668e-05,3.180169070981995e-05,0,-2.8858613662310668e-05,2.9430770475092825e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,20,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,22,S3,5,-6.072620869511246e-06,2.534094461582827e-05,3.1413565485339516e-05,1,-6.072620869511246e-06,2.534094461582827e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,21,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,49,S3,5,-6.077029310904607e-06,2.3839942977105773e-05,2.991697228801038e-05,1,-6.077029310904607e-06,2.3839942977105773e-05,0.8026851851851853,0.8958333333333334,0.85,22,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,147,S3,5,1.3414280655431004e-06,-2.8528201719887188e-05,2.986962978543029e-05,0,-2.8528201719887188e-05,1.3414280655431004e-06,0.6622222222222223,0.6622222222222223,0.6622222222222223,23,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,91,S3,5,-1.540130799584854e-05,1.4348770912270175e-05,2.9750078908118712e-05,1,-1.540130799584854e-05,1.4348770912270175e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,24,e174_partial_reopen_vs_mixmin
e174_partial_reopen,mixmin,103,S3,5,1.2346010061576111e-05,-1.6696595572505898e-05,2.904260563408201e-05,0,-1.6696595572505898e-05,1.2346010061576111e-05,0.6622222222222223,0.6622222222222223,0.6622222222222223,25,e174_partial_reopen_vs_mixmin
