target,view_id,split,method,rep,gate_spearman_null,abs_delta_spearman_null,signed_delta_spearman_null
S1,raw_day,subject,masked_residual_student_test,33,0.07315739451831228,0.027502332614226407,-0.020008990176913474
S1,raw_day,subject,masked_residual_student_test,34,0.134957039312629,-0.016157900629536783,0.02503798139855418
S1,raw_day,subject,masked_residual_student_test,35,0.055672826765228244,0.00955889822804234,-0.05437500894114173
S1,raw_day,subject,masked_residual_student_test,36,0.016961935390966253,0.1100486593942767,-0.04523811021109114
S1,raw_day,subject,masked_residual_student_test,37,0.03701550424806796,0.09885053105660752,0.0003036193965047804
S1,raw_day,subject,masked_residual_student_test,38,-0.04884058944943119,0.08487813947678195,-0.04296214460542642
S1,raw_day,subject,masked_residual_student_test,39,-0.00550472807564921,-0.004168867361335067,0.10499882383582931
S1,raw_day,subject,masked_residual_student_test,40,-0.011898430374885997,-0.03676036447137994,0.017066792372182567
S1,raw_day,subject,masked_residual_student_test,41,-0.12909249747995966,-0.04441338239441947,-0.0139739647373204
S1,raw_day,subject,masked_residual_student_test,42,0.05769116305860893,-0.09099300265923835,0.03292028702646715
S1,raw_day,subject,masked_residual_student_test,43,0.06873978783660538,0.1005857237734198,-0.02414875412459394
S1,raw_day,subject,masked_residual_student_test,44,-0.0938015648250372,0.07723416720933778,-0.05591591670734087
S1,raw_day,subject,masked_residual_student_test,45,-0.03318849901598425,0.059294272427517114,0.059120831813710625
S1,raw_day,subject,masked_residual_student_test,46,-0.06563932222915567,0.06991741170082102,-0.049454958876018924
S1,raw_day,subject,masked_residual_student_test,47,-0.06361944991119857,-0.03590574666230625,-0.06298018043793524
S1,raw_day,subject,masked_residual_student_test,48,0.009460759372149952,0.029494736581445597,0.06489903929227052
S1,raw_day,subject,masked_residual_student_test,49,0.023007728123649977,0.016555122896984745,-0.11402796127748314
S1,raw_day,subject,masked_residual_student_test,50,-0.0929183506936111,-0.013784005969818058,-0.012038587729289282
S1,raw_day,subject,masked_residual_student_test,51,0.04506350501608025,0.0314478116112937,-0.05565909874630767
S1,raw_day,subject,masked_residual_student_test,52,-0.033756828109249744,0.07032289304511691,0.046929647807421516
S1,raw_day,subject,masked_residual_student_test,53,-0.027689531032496523,-0.0765832732958463,0.0024694639775304605
S1,raw_day,subject,masked_residual_student_test,54,-0.025637402198435175,0.004051667127969232,-0.08813418220173412
S1,raw_day,subject,masked_residual_student_test,55,-0.09617856285700571,0.03386850770648402,0.06650248006888966
S1,raw_day,subject,masked_residual_student_test,56,-0.04830912494599913,0.09746851219738757,-0.015471217383037627
S1,raw_day,subject,masked_residual_student_test,57,0.036840397446359134,0.06168783155592138,0.03184228085312569
S1,raw_day,subject,masked_residual_student_test,58,0.042426918830701287,-0.055814448048923465,0.13619728998419034
S1,raw_day,subject,masked_residual_student_test,59,0.0376644746315941,-0.04530890229835909,-0.12972964623351532
S1,raw_day,subject,masked_residual_student_test,60,0.0709378390054241,0.17179469777750728,-0.05145955481382316
S1,raw_day,subject,masked_residual_student_test,61,0.005129170066721067,0.006255267488871155,0.07617228590031846
S1,raw_day,subject,masked_residual_student_test,62,-0.06364556232899726,0.06762610780958157,-0.03418943183543208
S1,raw_day,subject,masked_residual_student_test,63,-0.0519663994623914,-0.06677660276236613,-0.02035508482577903
S1,raw_day,subject,masked_residual_student_test,64,0.006428646858349733,0.06703696032776271,0.01162838691250886
S1,raw_day,subject,masked_residual_student_test,65,-0.04630768492295876,0.003001977789534959,0.05962974826329247
S1,raw_day,subject,masked_residual_student_test,66,0.013797724763596217,0.010568078760984393,-0.06986431763537006
S1,raw_day,subject,masked_residual_student_test,67,-0.11449258388134209,-0.02823621058557086,-0.030883834649392337
S1,raw_day,subject,masked_residual_student_test,68,-0.05539327029232467,0.023235536198837337,0.04851735700909225
S1,raw_day,subject,masked_residual_student_test,69,0.06983113329813276,0.0368893633859571,-0.0006666254884398999
S1,raw_day,subject,masked_residual_student_test,70,0.10608131330101281,0.03184739361498393,-0.17748244870011368
S1,raw_day,subject,masked_residual_student_test,71,0.09025488407814525,-0.0031876103739264822,-0.11037037010197218
S1,raw_day,subject,masked_residual_student_test,72,-0.10710200163202609,0.08725675360898522,0.04531322848146991
S1,raw_day,subject,masked_residual_student_test,73,0.003941823069169106,0.01863011763268322,0.01854359397046683
S1,raw_day,subject,masked_residual_student_test,74,0.010767916286660587,0.010227096873977081,0.001989650941603217
S1,raw_day,subject,masked_residual_student_test,75,-0.03398031968511496,0.03458508094538519,-0.08973880284647442
S1,raw_day,subject,masked_residual_student_test,76,0.06004896078337253,-0.08559431942630943,-0.0007220792901331304
S1,raw_day,subject,masked_residual_student_test,77,-0.0038250852013632214,0.026690583346887196,0.08543661038745137
S1,raw_day,subject,masked_residual_student_test,78,-0.08085057360917774,0.031744745088445395,0.03763897293224999
S1,raw_day,subject,masked_residual_student_test,79,-0.013679450871213939,-0.14652388906971625,0.005246480245302811
S1,raw_day,subject,masked_residual_student_test,80,-0.061422166754668064,0.11253660797237157,-0.0012604924427432915
S1,raw_day,subject,masked_residual_student_test,81,-0.10075054000864012,0.04855511278896849,-0.025437170112870704
S1,raw_day,subject,masked_residual_student_test,82,0.019355061680986895,0.014311800309338025,0.03895963864917104
S1,raw_day,subject,masked_residual_student_test,83,-0.016283780540488648,-0.05471559753877533,-0.09239153967215413
S1,raw_day,subject,masked_residual_student_test,84,0.10002246435942973,0.03748676994462389,-0.05274954395959476
S1,raw_day,subject,masked_residual_student_test,85,0.03515845053520856,0.02456288783511147,-0.06822312107887465
S1,raw_day,subject,masked_residual_student_test,86,0.08933403734459751,0.038773219486032094,-0.08300608205791829
S1,raw_day,subject,masked_residual_student_test,87,0.022042336677386837,0.08447108497499123,0.01830919350373516
S1,raw_day,subject,masked_residual_student_test,88,0.045606489703835254,0.05153034690109111,0.06609345912023037
S1,raw_day,subject,masked_residual_student_test,89,0.0011393462295396725,0.02809580627915608,0.005472621635186552
S1,raw_day,subject,masked_residual_student_test,90,-0.00472519560312965,-0.022976751790935588,-0.0057235402556140786
S1,raw_day,subject,masked_residual_student_test,91,-0.06240138242211874,-0.009515243107560434,0.04344589053509077
S1,raw_day,subject,masked_residual_student_test,92,-0.005027024432390918,-0.028519378934642674,0.0718331242401666
S1,raw_day,subject,masked_residual_student_test,93,-0.10761964191427063,-0.025084389544652065,0.0768546429637068
S1,raw_day,subject,masked_residual_student_test,94,0.06356492103873661,-0.017800670343527024,0.01032699237489964
S1,raw_day,subject,masked_residual_student_test,95,0.025878558056928905,-0.04834352310591205,-0.07743946426241484
S1,raw_day,subject,masked_residual_student_test,96,0.047320693131090094,-0.026055421008344168,0.126193581474481
S1,raw_day,subject,masked_residual_student_test,97,-0.029273940383046124,0.1456558994219364,0.049992585449881666
S1,raw_day,subject,masked_residual_student_test,98,-0.057597465559448946,-0.006321340103654578,-0.012538065233902067
S1,raw_day,subject,masked_residual_student_test,99,0.04235011760188163,-0.08018029790780579,0.010513018248664874
S1,raw_day,subject,masked_residual_student_test,100,-0.05231046896750347,0.012334341338319845,0.022900060363061976
S1,raw_day,subject,masked_residual_student_test,101,0.011076657226515622,-0.031214984302056877,0.03804602743404072
S1,raw_day,subject,masked_residual_student_test,102,0.05382038112609801,-0.0067460926272623015,-0.10187020686795946
S1,raw_day,subject,masked_residual_student_test,103,0.0448261892190275,-0.08235951432753764,0.1364057333522571
S1,raw_day,subject,masked_residual_student_test,104,0.0324527432438919,-0.08735900884615003,0.061091211576002
S1,raw_day,subject,masked_residual_student_test,105,0.012864589833437334,0.008627588991095034,0.05845735264026041
S1,raw_day,subject,masked_residual_student_test,106,-0.0031638266212259394,-0.10016057796043837,0.07344364422551256
S1,raw_day,subject,masked_residual_student_test,107,-0.040665866653866456,0.14833066045254392,0.0047863316780611094
S1,raw_day,subject,masked_residual_student_test,108,-0.05066615465847453,-0.10969941843042146,-0.08969121483225541
S1,raw_day,subject,masked_residual_student_test,109,-0.04769087505400086,-0.15215697276937684,-0.08547869235043844
S1,raw_day,subject,masked_residual_student_test,110,-0.019036336581385302,-0.05490712946377252,0.07392109752519753
S1,raw_day,subject,masked_residual_student_test,111,-0.07789372629962078,0.04705825343262497,-0.013920477382495723
S1,raw_day,subject,masked_residual_student_test,112,-0.024171266740267844,-0.005529255305000915,0.020400313103755778
S1,raw_day,subject,masked_residual_student_test,113,0.0780050880814093,-0.058123449961979885,0.006156158566696018
S1,raw_day,subject,masked_residual_student_test,114,-0.002615465847453559,0.08450962733361489,-0.08594041407517497
S1,raw_day,subject,masked_residual_student_test,115,0.010198051168818698,0.02913880969823727,-0.08644775736726197
S1,raw_day,subject,masked_residual_student_test,116,0.029838429414870634,0.0971180913654112,-0.046801042182218075
S1,raw_day,subject,masked_residual_student_test,117,-0.04188086209379349,0.10666401104412107,-0.06705780466456938
S1,raw_day,subject,masked_residual_student_test,118,-0.024410886574185185,-0.0036587710436320874,-0.13622757326596607
S1,raw_day,subject,masked_residual_student_test,119,-0.11597791964671436,-0.035632803836950916,0.001721427588732414
S1,raw_day,subject,masked_residual_student_test,120,-0.043138098209571346,0.038177386084860154,0.017377884266787855
S1,raw_day,subject,masked_residual_student_test,121,-0.06079930878894062,-0.07257998076084352,-0.028154406395839004
S1,raw_day,subject,masked_residual_student_test,122,-0.1314195747131954,0.013179913491798183,0.042295519116986514
S1,raw_day,subject,masked_residual_student_test,123,0.008576009216147458,-0.0351140551530263,-0.09476425446375172
S1,raw_day,subject,masked_residual_student_test,124,0.0890867373877982,0.040908387495908326,0.10676744614940703
S1,raw_day,subject,masked_residual_student_test,125,-0.09714011424182786,-0.005348342193093922,-0.008381389843152039
S1,raw_day,subject,masked_residual_student_test,126,-0.016968079489271825,-0.03360579040484517,-0.06982852830236237
S1,raw_day,subject,masked_residual_student_test,127,0.1504816397062353,0.07203212866326429,-0.03658849701506829
S1,raw_day,subject,masked_residual_student_test,128,-0.015584121345941535,-0.013594047202315716,0.02869675244218627
S1,raw_day,subject,masked_residual_student_test,129,-0.023652090433446932,-0.040420315383133155,-0.03362899447789411
S1,raw_day,subject,masked_residual_student_test,130,-0.03460240963855421,-0.011574112978936762,0.023394818395190232
S1,raw_day,subject,masked_residual_student_test,131,0.06829434070945134,0.06415729553345184,0.032239109831199944
S1,raw_day,subject,masked_residual_student_test,132,-0.016303748859981756,-0.044962021070746115,0.021926669163127608
S1,raw_day,subject,masked_residual_student_test,133,0.11035606969711514,-0.018583316197211628,-0.09222950445018527
S1,raw_day,subject,masked_residual_student_test,134,0.0995355445687131,0.02820042125256317,0.07983734957392992
S1,raw_day,subject,masked_residual_student_test,135,0.030314597033552534,0.07452715645008595,0.018104289740031802
S1,raw_day,subject,masked_residual_student_test,136,0.026747947967167476,-0.04200212524419822,0.06425561787687954
S1,raw_day,subject,masked_residual_student_test,137,0.017845917534680553,0.12057819579663744,0.04290983711872287
S1,raw_day,subject,masked_residual_student_test,138,0.04176258820141122,-0.056112954683570006,0.05213365280036356
S1,raw_day,subject,masked_residual_student_test,139,0.05822493159890558,-0.004829200219795593,0.02927252808529896
S1,raw_day,subject,masked_residual_student_test,140,0.04436614985839773,-0.07459598209048536,0.06382614588078729
S1,raw_day,subject,masked_residual_student_test,141,-0.14097902366437864,0.08845864593504559,0.020683481452827595
S1,raw_day,subject,masked_residual_student_test,142,0.042936878990063834,-0.0520007209920493,0.014678739295010254
S1,raw_day,subject,masked_residual_student_test,143,0.04651274420390726,-0.054621208089084716,-0.15149546004279518
S1,raw_day,subject,masked_residual_student_test,144,-0.06856314501032015,-0.02496836917940736,0.025217714642340048
S1,raw_day,subject,masked_residual_student_test,145,0.12221417942687082,-0.03889710563875101,-0.09795501115266789
S1,raw_day,subject,masked_residual_student_test,146,0.03815369845917534,-0.0632393581352107,0.04867781907356628
S1,raw_day,subject,masked_residual_student_test,147,-0.06018566697067153,0.009444844309666191,0.007970402447624194
S1,raw_day,subject,masked_residual_student_test,148,0.03454634474151586,0.044704416530965504,0.06704285966836838
S1,raw_day,subject,masked_residual_student_test,149,-0.03101118417894686,0.020490769659709272,-0.054118584269482246
S1,raw_day,subject,masked_residual_student_test,150,-0.04187471799548793,0.009938029184299603,0.025130404401376236
S1,raw_day,subject,masked_residual_student_test,151,0.00826266020256324,-0.08261790544606568,0.04342465290891038
S1,raw_day,subject,masked_residual_student_test,152,0.05269370709931358,0.0449470760745451,-0.030449249891441838
S1,raw_day,subject,masked_residual_student_test,153,0.07008150530408487,0.10765667342336728,-0.14200499416577853
S1,raw_day,subject,masked_residual_student_test,154,-0.025648922382758125,-0.005528075436879783,0.07040666368171733
S1,raw_day,subject,masked_residual_student_test,155,0.035728315653050444,0.13864984251865123,0.020244963801139992
S1,raw_day,subject,masked_residual_student_test,156,-0.045318485095761536,0.030244739417112202,0.04227506806955355
S1,raw_day,subject,masked_residual_student_test,157,-0.006768108289732634,-0.015948277393348895,0.05781393122486945
S1,raw_day,subject,masked_residual_student_test,158,0.0007945087121393941,-0.058961942906731436,0.01911347027297386
S1,raw_day,subject,masked_residual_student_test,159,0.04805337685402966,0.1350661897453979,-0.07112363020999221
S1,family_story,subject,masked_residual_student_test,0,-0.01490980655690491,0.03775853290185809,-0.04709522263375379
S1,family_story,subject,masked_residual_student_test,1,0.039890942255076084,-0.033931040716904046,0.11411959770155776
S1,family_story,subject,masked_residual_student_test,2,-0.021283540536648587,0.0030900746092461903,0.06056145078961349
S1,family_story,subject,masked_residual_student_test,3,0.11557932126914029,0.04145820604035611,0.15325936288388836
S1,family_story,subject,masked_residual_student_test,4,0.023218163490615847,0.04553936987135365,0.023027879409518004
S1,family_story,subject,masked_residual_student_test,5,0.021334997359957756,0.03589906074295317,-0.010578697574074588
S1,family_story,subject,masked_residual_student_test,6,-0.013104209667354677,0.041178184006273974,-0.011097839547372916
S1,family_story,subject,masked_residual_student_test,7,-0.044177986847789556,0.04334009569356255,-0.047781119301505526
S1,family_story,subject,masked_residual_student_test,8,0.06829664474631594,-0.038798783295323304,0.02652736825679719
S1,family_story,subject,masked_residual_student_test,9,-0.07502366437863005,0.10497719292027523,0.05890452265816965
S1,family_story,subject,masked_residual_student_test,10,0.05671578745259923,-0.07655613632906025,-0.0690616140236262
S1,family_story,subject,masked_residual_student_test,11,0.018521768348293572,5.270077607725461e-05,0.12022620180716621
S1,family_story,subject,masked_residual_student_test,12,0.011181874909998559,-0.0307992774340445,0.07396081975194232
S1,family_story,subject,masked_residual_student_test,13,0.04011366581865309,-0.05543295735642392,-0.03697234744381009
S1,family_story,subject,masked_residual_student_test,14,0.19898391974271587,0.04369405612990232,0.04799113582706713
S1,family_story,subject,masked_residual_student_test,15,-0.018032544520712332,-0.05938708871971287,-0.07490471424884838
S1,family_story,subject,masked_residual_student_test,16,0.05950828013248211,0.062310408634505654,0.09615217266357734
S1,family_story,subject,masked_residual_student_test,17,-0.03808995343925502,-0.08066443712684385,-0.08669670954082094
S1,family_story,subject,masked_residual_student_test,18,0.00783871741947871,-0.045996765412979375,0.028800187547472225
S1,family_story,subject,masked_residual_student_test,19,-0.0803152690443047,-0.02957575419243003,0.005858831800170612
S1,family_story,subject,masked_residual_student_test,20,-0.052974031584505345,-0.01291169013892738,0.041019295099294785
S1,family_story,subject,masked_residual_student_test,21,0.01594047904766476,0.14241008222070073,-0.007212927113857088
S1,family_story,subject,masked_residual_student_test,22,-0.13926712427398835,0.021948693368055414,0.018468082410714345
S1,family_story,subject,masked_residual_student_test,23,0.0646362981807709,-0.1171030908905283,0.06314772171113607
S1,family_story,subject,masked_residual_student_test,24,-0.005138386214179427,0.027907420669148586,0.006159304881685705
S1,family_story,subject,masked_residual_student_test,25,-0.0437839965439447,0.0128145476636208,0.043731418620404854
S1,family_story,subject,masked_residual_student_test,26,0.11335976575625208,0.015274572696182199,0.0493562432432175
S1,family_story,subject,masked_residual_student_test,27,0.02672183554936879,0.06987768947407622,-0.015721742714091443
S1,family_story,subject,masked_residual_student_test,28,0.026433830941295058,-0.00892058957450962,-0.13259987208285712
S1,family_story,subject,masked_residual_student_test,29,-0.03873508376134018,0.005862764693907721,-0.01252980615705414
S1,family_story,subject,masked_residual_student_test,30,0.019945663130610088,0.04917415026318937,0.0812453255318148
S1,family_story,subject,masked_residual_student_test,31,0.0660870733931743,0.14443237618032193,-0.019634971982514453
S1,family_story,subject,masked_residual_student_test,32,-0.002083233331733308,0.05792365896013477,-0.02784410107998114
S1,family_story,subject,masked_residual_student_test,33,-0.027257140114241827,0.012673356778458602,-0.005036070430367502
S1,family_story,subject,masked_residual_student_test,34,-0.16395564729035664,-0.029971796591756864,-0.06399368715398812
S1,family_story,subject,masked_residual_student_test,35,0.05421206739307829,-0.06161861262614826,0.004105547772167619
S1,family_story,subject,masked_residual_student_test,36,-0.010692651082417319,-0.06011074116734084,-0.06468784289858777
S1,family_story,subject,masked_residual_student_test,37,0.029023568377094033,-0.05285691195861783,-0.01729372034081373
S1,family_story,subject,masked_residual_student_test,38,-0.13838698219171505,-0.005086018180828781,-0.10226782242478114
S1,family_story,subject,masked_residual_student_test,39,-0.10298315173042769,0.10007130127260601,0.0005148157901875097
S1,family_story,subject,masked_residual_student_test,40,-0.004845005520088321,0.07691520952725826,-0.027857472918687304
S1,family_story,subject,masked_residual_student_test,41,-0.05129592473479576,-0.06582523576735957,-0.09969688978883327
S1,family_story,subject,masked_residual_student_test,42,-0.006297316757068112,-0.020864394564734587,0.07317699403013658
S1,family_story,subject,masked_residual_student_test,43,-0.03733346133538136,-0.050394133900440445,-0.05378271514433318
S1,family_story,subject,masked_residual_student_test,44,-0.04935822973167571,-0.018173115380431204,0.004180272753172681
S1,family_story,subject,masked_residual_student_test,45,-0.011774012384198148,0.06182037007486193,0.039056387835103915
S1,family_story,subject,masked_residual_student_test,46,-0.060984399750396,-0.033230985631698726,-0.029194263499930505
S1,family_story,subject,masked_residual_student_test,47,-0.04168578697259156,0.0185026918756009,0.11712708154232465
S1,family_story,subject,masked_residual_student_test,48,-0.008800268804300869,-0.023668154509919274,-0.029435349886015257
S1,family_story,subject,masked_residual_student_test,49,0.14440282244515912,-0.05488549854821842,0.053025239810566074
S1,family_story,subject,masked_residual_student_test,50,-0.03730811692987088,-0.03132510532669592,0.08120874962005968
S1,family_story,subject,masked_residual_student_test,51,-0.08971804348869582,0.019791501153251373,-0.0649238165228143
S1,family_story,subject,masked_residual_student_test,52,0.02346546344741516,-0.02201515927221255,0.009656433992722632
S1,family_story,subject,masked_residual_student_test,53,0.04182556520904334,-0.011897790133500796,-0.0510737379382128
S1,family_story,subject,masked_residual_student_test,54,-0.045515096241539856,-0.03662035345433887,0.018890868487453513
S1,family_story,subject,masked_residual_student_test,55,-0.0570414246627946,-0.021259650385313997,0.11546936683213341
S1,family_story,subject,masked_residual_student_test,56,0.0705699611193779,0.006507365977419812,-0.11713652048729373
S1,family_story,subject,masked_residual_student_test,57,-0.00816051456823309,-0.05364703031040293,-0.02843403514054742
S1,family_story,subject,masked_residual_student_test,58,0.10380799692795083,0.05307440098227993,0.036658109234215114
S1,family_story,subject,masked_residual_student_test,59,0.0677590361445783,0.04104171259359631,0.029035374592951323
S1,family_story,subject,masked_residual_student_test,60,0.013021264340229443,-0.008375097213172665,0.08960626432753387
S1,family_story,subject,masked_residual_student_test,61,-0.011135026160418567,-0.022569697289144857,-0.0791483065911885
S1,family_story,subject,masked_residual_student_test,62,0.05122987567801084,0.009344948808743633,0.16248986448488217
S1,family_story,subject,masked_residual_student_test,63,-0.0009112465799452791,0.0021744969472473194,-0.007473677968627385
S1,family_story,subject,masked_residual_student_test,64,0.020037056592905486,0.14760858116241082,-0.09331891601536435
S1,family_story,subject,masked_residual_student_test,65,-0.04525474007584121,0.011926500257781688,-0.08595614565012341
S1,family_story,subject,masked_residual_student_test,66,-0.020697547160754573,-0.12661558097247277,-0.03092041056114745
S1,family_story,subject,masked_residual_student_test,67,0.019144626314021022,0.06466935829802337,0.00026271730163885136
S1,family_story,subject,masked_residual_student_test,68,-0.09949867997887964,0.06326688839137046,-0.0025194117279917394
S1,family_story,subject,masked_residual_student_test,69,0.017544088705419285,-0.018295428375655277,-0.12627656553233402
S1,family_story,subject,masked_residual_student_test,70,-0.11819517112273796,0.008582360713118284,0.027170789672188153
S1,family_story,subject,masked_residual_student_test,71,-0.021647578361253778,0.04780078377019106,-0.018776421279703658
S1,family_story,subject,masked_residual_student_test,72,0.0911488503816061,-0.05012276423257996,-0.11520232334738374
S1,family_story,subject,masked_residual_student_test,73,-0.15811260980175681,0.017901745712570714,-0.08267296595838518
S1,family_story,subject,masked_residual_student_test,74,0.025333269332309314,0.0638949715211867,0.06726939434762584
S1,family_story,subject,masked_residual_student_test,75,0.03909451351221619,-0.004639241452293249,-0.03291517426460891
S1,family_story,subject,masked_residual_student_test,76,0.03871511544184707,0.056941615393978774,0.08133499550902086
S1,family_story,subject,masked_residual_student_test,77,0.049794460711371384,-0.021157788437522883,-0.005077759103980853
S1,family_story,subject,masked_residual_student_test,78,-0.06072250756012095,-0.04075775766577707,-0.038505389422535
S1,family_story,subject,masked_residual_student_test,79,0.0622078433254932,-0.04121200689241311,-0.04346122882066549
S1,family_story,subject,masked_residual_student_test,80,0.08292651082417318,0.05157754162593642,-0.0874805352626267
S1,family_story,subject,masked_residual_student_test,81,-0.10533557336917389,-0.005793939053508322,-0.013376164889279901
S1,family_story,subject,masked_residual_student_test,82,-0.0030639850237603804,0.15963812323610474,0.12074455720171712
S1,family_story,subject,masked_residual_student_test,83,0.1610617769884318,-0.08575753451639942,0.08075450039342365
S1,family_story,subject,masked_residual_student_test,84,-0.04920385926174818,-0.05778286136434628,0.03347246530715719
S1,family_story,subject,masked_residual_student_test,85,-0.06200816013056208,-0.139674361337168,-0.040929231832715005
S1,family_story,subject,masked_residual_student_test,86,-0.029805404886478183,-0.05296703298325687,0.12273420814332034
S1,family_story,subject,masked_residual_student_test,87,-0.01953708059328949,0.0923211408742599,-0.0573703008113236
S1,family_story,subject,masked_residual_student_test,88,0.05976326021216338,-0.040161924264605124,-0.1513585953407438
S1,family_story,subject,masked_residual_student_test,89,0.009589785436566984,-0.03496696492725844,-0.0749165129300597
S1,family_story,subject,masked_residual_student_test,90,0.01194067105073681,0.11698549736778877,0.11448181721474544
S1,family_story,subject,masked_residual_student_test,91,0.07458820141122258,0.06324604405456379,-0.06374788129541883
S1,family_story,subject,masked_residual_student_test,92,-0.03454173666778668,0.04431702649786031,-0.1542386534244284
S1,family_story,subject,masked_residual_student_test,93,0.0683719099505592,-0.08915555470526122,-0.0326760543253927
S1,family_story,subject,masked_residual_student_test,94,0.03392809484951759,0.08101210493320425,-0.11596727117925135
S1,family_story,subject,masked_residual_student_test,95,-0.011679546872749962,-0.11604238944963015,-0.08226473158847332
S1,family_story,subject,masked_residual_student_test,96,0.08235741371861949,0.019456418606849723,0.02666816585258568
S1,family_story,subject,masked_residual_student_test,97,-0.036816589065425044,0.056628950341878634,0.009030710599148659
S1,family_story,subject,masked_residual_student_test,98,-0.04306744107905726,0.022800951440886837,0.06360354409526695
S1,family_story,subject,masked_residual_student_test,99,-0.00949762396198339,0.053171936746960226,-0.07752323489901526
S1,family_story,subject,masked_residual_student_test,100,-0.04950338405414486,-0.09463761528541684,0.03092709648050053
S1,family_story,subject,masked_residual_student_test,101,0.07148619977919646,-0.02134774720502523,-0.05905672564579574
S1,family_story,subject,masked_residual_student_test,102,0.14510324965199442,0.0025740789509375484,0.02394306378214316
S1,family_story,subject,masked_residual_student_test,103,-0.021547736763788218,-0.03474672287798036,0.11480313463306724
S1,family_story,subject,masked_residual_student_test,104,0.008811788988623817,0.013043835368494227,-0.05220995093886347
S1,family_story,subject,masked_residual_student_test,105,0.012672586761388181,-0.08430511685928524,0.022597620834678325
S1,family_story,subject,masked_residual_student_test,106,-0.11531282100513608,-0.06808704295557069,-0.05977133243782837
S1,family_story,subject,masked_residual_student_test,107,-0.05316142658282533,-0.06502410531311055,0.0037633860170391753
S1,family_story,subject,masked_residual_student_test,108,-0.0318175970815533,0.04687301413760716,0.015177430220875619
S1,family_story,subject,masked_residual_student_test,109,-0.00425594009504152,-0.13247637921951194,-0.0063193736567860245
S1,family_story,subject,masked_residual_student_test,110,-0.09275169202707242,0.045568866574381965,0.05652000918536074
S1,family_story,subject,masked_residual_student_test,111,0.060062016992271865,0.04296057144793158,-0.07090181500321929
S1,family_story,subject,masked_residual_student_test,112,-0.05293563097009552,-0.05886165411643516,0.015611621689452402
S1,family_story,subject,masked_residual_student_test,113,0.02223357173714779,-0.08468700084115847,0.018105469608152937
S1,family_story,subject,masked_residual_student_test,114,-0.04274641194259108,-0.14423730465096138,-0.05426134831213929
S1,family_story,subject,masked_residual_student_test,115,-0.047845245523928374,-0.04477953480134428,-0.02663198323020428
S1,family_story,subject,masked_residual_student_test,116,0.02052320837133394,-0.11756009314278033,0.05337959353627955
S1,family_story,subject,masked_residual_student_test,117,-0.023429366869869916,0.0013194858487999197,-0.03481790825462202
S1,family_story,subject,masked_residual_student_test,118,0.02668266692267076,0.08037969562027719,0.09333425430093906
S1,family_story,subject,masked_residual_student_test,119,-0.06358642538280611,0.010067028098876765,0.0569860570932081
S1,family_story,subject,masked_residual_student_test,120,0.01055133682138914,-0.08824076362200978,-0.02680621042275819
S1,family_story,subject,masked_residual_student_test,121,0.028140354245667926,0.09761914202751883,0.06745424035326994
S1,family_story,subject,masked_residual_student_test,122,0.04811788988623817,-0.04040222407194246,0.08355275428737638
S1,family_story,subject,masked_residual_student_test,123,-0.03671060336965391,-0.055388908946568303,-0.05710679693093733
S1,family_story,subject,masked_residual_student_test,124,0.10122363557816923,-0.015053150778782987,-0.07469705745952904
S1,family_story,subject,masked_residual_student_test,125,0.08571516344261508,-0.09021468298866454,-0.0662433023716142
S1,family_story,subject,masked_residual_student_test,126,-0.0159312629002064,0.031741205484082,-0.022476880996949094
S1,family_story,subject,masked_residual_student_test,127,-0.04479162866605865,0.03745176719036362,-0.07754958528705388
S1,family_story,subject,masked_residual_student_test,128,-0.10878932462919405,0.0042671897047627805,0.019255054447509762
S1,family_story,subject,masked_residual_student_test,129,0.00739250228003648,0.038952166151070534,-0.06075691560834778
S1,family_story,subject,masked_residual_student_test,130,-0.03903691259060145,0.030892093726240268,-0.06429494681425063
S1,family_story,subject,masked_residual_student_test,131,-0.10032275716411461,0.0749235921387865,-0.06675064566370122
S1,family_story,subject,masked_residual_student_test,132,-0.04564873037968607,0.029186791001829998,-0.03799725955170057
S1,family_story,subject,masked_residual_student_test,133,-0.039139826237219795,0.04252205379624398,-0.025023822981100594
S1,family_story,subject,masked_residual_student_test,134,0.022949359189747033,-0.020180857633225118,0.06534345628456376
S1,family_story,subject,masked_residual_student_test,135,-0.10611971391542264,-0.028588204575042072,-0.0075157599316144465
S1,family_story,subject,masked_residual_student_test,136,-0.016789900638410214,0.13849921268851997,0.10340560858292665
S1,family_story,subject,masked_residual_student_test,137,0.021777372437959006,-0.186762504762195,-0.0014154484559853683
S1,family_story,subject,masked_residual_student_test,138,0.00837171794748716,-0.01958266449581091,-0.00020805007869304247
S1,family_story,subject,masked_residual_student_test,139,-0.11370690731051697,-0.0543667498642938,0.11175789501242407
S1,family_story,subject,masked_residual_student_test,140,-0.028496711947391153,0.021437023892857593,0.038099121499491684
S1,family_story,subject,masked_residual_student_test,141,0.02545691931070897,0.03409110949200436,0.006516411633015162
S1,family_story,subject,masked_residual_student_test,142,0.12266346661546586,0.015396492402032563,-0.07164395205141168
S1,family_story,subject,masked_residual_student_test,143,0.018895022320357124,-0.09795894404640501,-0.04672631720121301
S1,family_story,subject,masked_residual_student_test,144,-0.061843805500888006,0.0468887457125556,-0.04117071150817347
S1,family_story,subject,masked_residual_student_test,145,0.019721403542456675,0.12651017942031828,0.012875900805919693
