pool,base_agg,delta_agg,gate,n,pool_size,pool_support_mean,strict_unified_gate,deployable_unified_gate,loose_unified_gate,all_margin_vs_mixmin,best_all_delta_vs_mixmin,best_all_minus_base,best_worst_set_delta,best_sets_beating_base,best_sets_tail_neutral,best_hidden_q2s3_minus_base,best_world_support_minus_base,best_block_win_rate
support2_high_block,median,signed_p75,agree75,7,36,2.0,0,0,1,0,-8.244549141167568e-06,-3.6741992601729834e-06,8.582759529307538e-06,3,3,-0.00016069772024638468,-0.00012872023585324137,0.8055555555555556
support2,mean,signed_p75,agree60_top50,7,51,2.0,0,0,1,0,-8.199433531697053e-06,-3.4537573903037355e-06,8.309451025589887e-06,3,3,-0.00015888464575283812,-0.00013192424280492618,0.6111111111111112
support2_top50,mean,signed_p75,agree60_top50,7,50,2.0,0,0,1,0,-8.192707797838317e-06,-3.4461465147073156e-06,8.325391573138496e-06,3,3,-0.00016095979575040525,-0.00013424545606192115,0.6111111111111112
translator_tail_soft_p90_m1.00,median,median,agree60,7,25,1.36,0,0,1,0,-8.172637189662879e-06,-3.55352272507492e-06,7.922394110293496e-06,3,1,-0.00015620309597993987,-0.00013641787102559042,0.8055555555555556
high_block,median,signed_p75,agree75,7,47,1.7659574468085106,0,0,1,0,-8.146278552167985e-06,-3.5833978402344258e-06,8.536318727991876e-06,3,3,-0.0001634593666383008,-0.00013820948419329682,0.7777777777777778
support2,median,signed_p75,agree60_top50,7,51,2.0,0,0,1,0,-8.12295438756827e-06,-3.512930968452288e-06,7.756213476484142e-06,3,3,-0.00015888464575280342,-0.00013372500887813272,0.6111111111111112
translator_tail_soft_p90_m0.50,median,median,agree75,7,13,1.4615384615384615,0,0,1,0,-8.088540442541259e-06,-3.8608474512979996e-06,1.3250773845951969e-05,3,3,-0.0002122765327327164,-0.00018381988570032037,0.8055555555555556
support2_top50,median,signed_p75,agree60_top50,7,50,2.0,0,0,1,0,-8.085628328546868e-06,-3.492150291606322e-06,7.786414065846792e-06,3,3,-0.00016095979575038444,-0.00013543368277075802,0.6111111111111112
translator_tail_soft_p90_m0.50,median,weighted_mean,agree75,7,13,1.4615384615384615,0,0,1,0,-8.077137518269772e-06,-3.849444527026513e-06,1.3217493201711505e-05,3,3,-0.0001935082131866786,-0.00016687367553653285,0.8055555555555556
translator_tail_soft_p90_m0.50,median,mean,agree75,7,13,1.4615384615384615,0,0,1,0,-7.996703790702497e-06,-3.769010799459238e-06,1.3246512189701853e-05,3,3,-0.00019110647239772155,-0.0001667214728727994,0.8055555555555556
translator_tail_soft_max_m1.00,mean,signed_p75,agree75,7,23,1.9130434782608696,0,0,1,0,-7.976340361093293e-06,-3.0720253808569353e-06,9.440725813214534e-06,3,1,-0.00013031981634541168,-9.669227140859937e-05,0.7777777777777778
translator_tail_soft_max_m1.00,median,signed_p75,agree75,7,23,1.9130434782608696,0,0,1,0,-7.796426049977434e-06,-3.083240419754496e-06,8.69273885495403e-06,3,1,-0.00013031981634540474,-9.631396437829185e-05,0.7777777777777778
translator_tail_soft_max_m1.00,median,median,none,7,23,1.9130434782608696,0,0,0,0,-9.02438488581403e-06,-4.311199255591092e-06,8.570638601157476e-06,3,3,,,
support2_high_block,mean,median,agree75,7,36,2.0,0,0,0,0,-8.75591355919969e-06,-3.999142744293138e-06,9.766752271489487e-06,3,3,,,
support2_high_block,median,mean,agree75,7,36,2.0,0,0,0,0,-8.700564036678848e-06,-4.130214155684264e-06,8.673410841208984e-06,3,3,,,
support2_high_block,median,median,agree75,7,36,2.0,0,0,0,0,-8.601148699827199e-06,-4.030798818832615e-06,8.768032075723298e-06,3,3,,,
top50_heldout_mean,mean,median,agree75,7,50,1.84,0,0,0,0,-8.546074085513666e-06,-3.745206610727969e-06,7.348044235855333e-06,3,3,-0.0002465073747421956,-0.00017679890232555904,0.5
top75_heldout_mean,mean,median,agree75,7,75,1.64,0,0,0,0,-8.54236390679386e-06,-3.6505102739559092e-06,7.174721120217775e-06,3,3,-0.00024310046632310123,-0.0001823223402461383,0.5
translator_tail_soft_max_m1.00,mean,median,agree60,7,23,1.9130434782608696,0,0,0,0,-8.456545236401602e-06,-3.5522302561652452e-06,9.481509643638475e-06,3,1,,,
top50_heldout_mean,median,median,agree75,7,50,1.84,0,0,0,0,-8.455236978122116e-06,-3.795886004853699e-06,6.705570211096301e-06,3,3,-0.00024650737474217477,-0.000177564858172985,0.5
high_block,median,weighted_mean,agree75,7,47,1.7659574468085106,0,0,0,0,-8.451166004674882e-06,-3.8882852927413225e-06,8.690176861003707e-06,3,3,,,
support2_top50,mean,median,agree75,7,50,2.0,0,0,0,0,-8.446058775701815e-06,-3.6994974925708135e-06,7.044597366556715e-06,3,3,-0.00020017884839034633,-0.00013765215268636837,0.5
translator_tail_soft_max_m1.00,mean,median,agree75,7,23,1.9130434782608696,0,0,0,0,-8.439003531979239e-06,-3.5346885517428817e-06,9.442756365385385e-06,3,1,,,
support2,mean,median,agree75,7,51,2.0,0,0,0,0,-8.43618468748808e-06,-3.6905085460947618e-06,7.018481578024982e-06,3,3,-0.00019806887915282262,-0.00013646344928402998,0.5
support2,median,median,agree75,7,51,2.0,0,0,0,0,-8.378912361939328e-06,-3.768888942823345e-06,6.465183110537787e-06,3,3,-0.00019806887915278792,-0.00013859068454756258,0.5
all_unique,mean,median,agree60_top50,7,104,1.4903846153846154,0,0,0,0,-8.370640536270457e-06,-3.4773462075365913e-06,6.943909930279268e-06,3,3,-0.00024220482374649743,-0.00019042739414488748,0.4722222222222222
support2_top50,median,median,agree75,7,50,2.0,0,0,0,0,-8.367697999944745e-06,-3.7742199630041995e-06,6.5054882472104225e-06,3,3,-0.00020017884839032551,-0.0001396590774167593,0.5
top75_heldout_mean,median,median,agree75,7,75,1.64,0,0,0,0,-8.367129720410205e-06,-3.6940788989969775e-06,6.719422432910349e-06,3,3,-0.0002431004663230804,-0.00018033323363405023,0.5
all_unique,mean,median,agree60,7,104,1.4903846153846154,0,0,0,0,-8.354727667914119e-06,-3.461433339180253e-06,6.964751889770859e-06,3,3,-0.0002458239767070339,-0.00019650473634438836,0.5
all_unique,mean,median,agree75,7,104,1.4903846153846154,0,0,0,0,-8.354727667914119e-06,-3.461433339180253e-06,6.964751889770859e-06,3,3,-0.0002458239767070339,-0.00019650473634438836,0.5
translator_tail_soft_max_m1.00,median,median,agree75,7,23,1.9130434782608696,0,0,0,0,-8.261622188587836e-06,-3.548436558364898e-06,8.694779132678576e-06,3,1,,,
translator_tail_soft_max_m1.00,mean,weighted_mean,agree60,7,23,1.9130434782608696,0,0,0,0,-8.255333433515588e-06,-3.351018453279231e-06,9.480323781785316e-06,3,1,,,
translator_tail_soft_max_m1.00,mean,mean,agree60,7,23,1.9130434782608696,0,0,0,0,-8.251541617099178e-06,-3.347226636862821e-06,9.482073749400577e-06,3,1,,,
translator_tail_soft_max_m1.00,mean,weighted_mean,agree75,7,23,1.9130434782608696,0,0,0,0,-8.250493793715563e-06,-3.346178813479206e-06,9.451757928213844e-06,3,1,,,
translator_tail_soft_max_m1.00,median,median,agree60,7,23,1.9130434782608696,0,0,0,0,-8.24553782385884e-06,-3.5323521936359015e-06,8.733535080129862e-06,3,1,,,
translator_tail_soft_max_m1.00,mean,mean,agree75,7,23,1.9130434782608696,0,0,0,0,-8.244574057236775e-06,-3.340259077000418e-06,9.453772081280398e-06,3,1,,,
translator_tail_soft_max_m1.00,mean,median,agree60_top50,7,23,1.9130434782608696,0,0,0,0,-8.192824396457965e-06,-3.2885094162216078e-06,9.446537763024843e-06,3,3,,,
all_unique,median,median,agree60_top50,7,104,1.4903846153846154,0,0,0,0,-8.181875274848593e-06,-3.479494410485451e-06,6.59849520967537e-06,3,3,-0.00024220482374653213,-0.00019046785524116103,0.4722222222222222
all_unique,median,median,agree60,7,104,1.4903846153846154,0,0,0,0,-8.16663575864407e-06,-3.464254894280927e-06,6.61789111588984e-06,3,3,-0.0002458239767070408,-0.00019632342902166085,0.5
all_unique,median,median,agree75,7,104,1.4903846153846154,0,0,0,0,-8.16663575864407e-06,-3.464254894280927e-06,6.61789111588984e-06,3,3,-0.0002458239767070408,-0.00019632342902166085,0.5
translator_tail_soft_max_m1.00,mean,weighted_mean,agree60_top50,7,23,1.9130434782608696,0,0,0,0,-8.10405827500471e-06,-3.1997432947683535e-06,9.511351337199159e-06,3,1,,,
translator_tail_soft_max_m1.00,mean,mean,agree60_top50,7,23,1.9130434782608696,0,0,0,0,-8.100545104916534e-06,-3.196230124680177e-06,9.512403031153305e-06,3,1,,,
translator_tail_soft_max_m1.00,median,weighted_mean,agree60,7,23,1.9130434782608696,0,0,0,0,-8.085276492098004e-06,-3.3720908618750656e-06,8.732348153350777e-06,3,1,,,
translator_tail_soft_max_m1.00,median,mean,agree75,7,23,1.9130434782608696,0,0,0,0,-8.078448953785511e-06,-3.365263323562573e-06,8.705796942232169e-06,3,1,,,
translator_tail_soft_max_m1.00,median,weighted_mean,agree75,7,23,1.9130434782608696,0,0,0,0,-8.077218352608995e-06,-3.3640327223860567e-06,8.70378020823015e-06,3,1,,,
translator_tail_soft_max_m1.00,median,mean,agree60,7,23,1.9130434782608696,0,0,0,0,-8.074200129160047e-06,-3.3610144989371094e-06,8.734100691909497e-06,3,1,,,
support2,mean,mean,agree75,7,51,2.0,0,0,0,0,-8.073537075881099e-06,-3.3278609344877808e-06,7.458309944197161e-06,3,3,-0.00030131124084176175,-0.00025514865477412876,0.5
support2_top50,mean,mean,agree75,7,50,2.0,0,0,0,0,-8.055016884611632e-06,-3.308455601480631e-06,7.460132137260267e-06,3,3,-0.0003047461560454559,-0.0002585856230453267,0.5
top50_heldout_mean,mean,mean,agree75,7,50,1.84,0,0,0,0,-8.025564339764202e-06,-3.2246968649785046e-06,7.5149859075640535e-06,3,3,-0.00016364486135860695,-0.0001362802228279114,0.5
translator_tail_soft_max_m1.00,median,median,agree60_top50,7,23,1.9130434782608696,0,0,0,0,-8.008362049283235e-06,-3.2951764190602972e-06,8.710129596023464e-06,3,3,,,
translator_tail_soft_max_m1.00,mean,signed_p75,agree60,7,23,1.9130434782608696,0,0,0,0,-7.976802391396198e-06,-3.072487411159841e-06,9.48339083206573e-06,3,1,,,
support2,median,mean,agree75,7,51,2.0,0,0,0,0,-7.961347917251338e-06,-3.351324498135355e-06,6.904974263699515e-06,3,3,-0.00030131124084172706,-0.00025697590538038546,0.5
translator_tail_soft_max_m1.00,median,weighted_mean,agree60_top50,7,23,1.9130434782608696,0,0,0,0,-7.952220032247936e-06,-3.2390344020249984e-06,8.763364725217215e-06,3,1,,,
translator_tail_soft_max_m1.00,median,mean,agree60_top50,7,23,1.9130434782608696,0,0,0,0,-7.943288691691919e-06,-3.2301030614689807e-06,8.764419324180928e-06,3,1,,,
support2_top50,median,mean,agree75,7,50,2.0,0,0,0,0,-7.918873431433937e-06,-3.325395394493391e-06,6.921053558706092e-06,3,3,-0.0003047461560454351,-0.00026016218800238296,0.5
top50_heldout_mean,mean,weighted_mean,agree75,7,50,1.84,0,0,0,0,-7.91129518817879e-06,-3.1104277133930935e-06,7.7245496866718e-06,3,3,-0.0002083835455167493,-0.00018137263014529896,0.5
top50_heldout_mean,median,mean,agree75,7,50,1.84,0,0,0,0,-7.902645223101246e-06,-3.2432942498328288e-06,6.872938899338266e-06,3,3,-0.00016364486135857226,-0.00013744354803075219,0.5
top75_heldout_mean,mean,weighted_mean,agree75,7,75,1.64,0,0,0,0,-7.892680493615245e-06,-3.0008268607772948e-06,7.4971813389668185e-06,3,3,-0.00020729056616814595,-0.00018613518346209386,0.5
translator_tail_soft_max_m1.00,median,signed_p75,agree60,7,23,1.9130434782608696,0,0,0,0,-7.79851742238602e-06,-3.085331792163082e-06,8.735407068360956e-06,3,1,,,
top50_heldout_mean,median,weighted_mean,agree75,7,50,1.84,0,0,0,0,-7.797744669302276e-06,-3.1383936960338588e-06,7.112033462597367e-06,3,3,-0.00020838354551674237,-0.0001824515220681998,0.5
support2_top50,mean,weighted_mean,agree75,7,50,2.0,0,0,0,0,-7.796679263094575e-06,-3.0501179799635736e-06,7.583707075542456e-06,3,3,-0.0001990514478573402,-0.00017197347063511743,0.5
support2,mean,weighted_mean,agree75,7,51,2.0,0,0,0,0,-7.78696062453399e-06,-3.0412844831406716e-06,7.576421992006033e-06,3,3,-0.0001976891045594939,-0.00017053366739674947,0.5
all_unique,mean,weighted_mean,agree60,7,104,1.4903846153846154,0,0,0,0,-7.784661534504522e-06,-2.8913672057706563e-06,7.427232050272181e-06,3,3,-0.00023048477542905732,-0.0002148498743781257,0.5
all_unique,mean,weighted_mean,agree60_top50,7,104,1.4903846153846154,0,0,0,0,-7.784661534504522e-06,-2.8913672057706563e-06,7.427232050272181e-06,3,3,-0.00023048477542905732,-0.0002148498743781257,0.5
all_unique,mean,weighted_mean,agree75,7,104,1.4903846153846154,0,0,0,0,-7.784661534504522e-06,-2.8913672057706563e-06,7.427232050272181e-06,3,3,-0.00023048477542905732,-0.0002148498743781257,0.5
top50_heldout_mean,mean,signed_p75,agree75,7,50,1.84,0,0,0,0,-7.773557464507697e-06,-2.9726899897219994e-06,7.843405703367168e-06,3,3,-0.00021223269426526303,-0.00018950939490353091,0.5
top75_heldout_mean,mean,mean,agree75,7,75,1.64,0,0,0,0,-7.765889520339186e-06,-2.874035887501236e-06,7.3547335452950335e-06,3,3,-0.0001705775158279202,-0.00015020347751513183,0.5
translator_tail_soft_max_m1.00,mean,signed_p75,agree60_top50,7,23,1.9130434782608696,0,0,0,0,-7.761978851994478e-06,-2.8576638717581204e-06,9.48264472011573e-06,3,1,,,
top75_heldout_mean,median,weighted_mean,agree75,7,75,1.64,0,0,0,0,-7.718403773004923e-06,-3.0453529515916955e-06,7.042023680181586e-06,3,3,-0.00020729056616810432,-0.00018449138844206514,0.5
all_unique,mean,mean,agree60,7,104,1.4903846153846154,0,0,0,0,-7.715643339678557e-06,-2.8223490109446914e-06,7.253088503911265e-06,3,3,-0.0001893187255856965,-0.00017349368386264667,0.5
all_unique,mean,mean,agree60_top50,7,104,1.4903846153846154,0,0,0,0,-7.715643339678557e-06,-2.8223490109446914e-06,7.253088503911265e-06,3,3,-0.0001893187255856965,-0.00017349368386264667,0.5
all_unique,mean,mean,agree75,7,104,1.4903846153846154,0,0,0,0,-7.715643339678557e-06,-2.8223490109446914e-06,7.253088503911265e-06,3,3,-0.0001893187255856965,-0.00017349368386264667,0.5
support2,median,weighted_mean,agree75,7,51,2.0,0,0,0,0,-7.703605684472592e-06,-3.093582265356609e-06,7.023069777511992e-06,3,3,-0.0001976891045594592,-0.00017275584719815833,0.5
support2_top50,median,weighted_mean,agree75,7,50,2.0,0,0,0,0,-7.693313119783163e-06,-3.099835082842617e-06,7.0446061559703566e-06,3,3,-0.00019905144785731937,-0.0001738552018719973,0.5
support2,mean,signed_p75,agree75,7,51,2.0,0,0,0,0,-7.686950189933484e-06,-2.9412740485401656e-06,7.690863108478219e-06,3,3,-0.00020841726516073605,-0.000186937720446445,0.5
support2_top50,mean,signed_p75,agree75,7,50,2.0,0,0,0,0,-7.68045865173761e-06,-2.9338973686066083e-06,7.73484553318049e-06,3,3,-0.00021100638592050358,-0.00019013304031004208,0.5
top50_heldout_mean,median,signed_p75,agree75,7,50,1.84,0,0,0,0,-7.659369176904463e-06,-3.0000182036360457e-06,7.230877137387459e-06,3,3,-0.00021223269426524222,-0.00019121606073604913,0.5
all_unique,median,weighted_mean,agree60,7,104,1.4903846153846154,0,0,0,0,-7.618006802267985e-06,-2.915625937904842e-06,7.078512538338799e-06,3,3,-0.00023048477542905038,-0.00021403970812915456,0.5
all_unique,median,weighted_mean,agree60_top50,7,104,1.4903846153846154,0,0,0,0,-7.618006802267985e-06,-2.915625937904842e-06,7.078512538338799e-06,3,3,-0.00023048477542905038,-0.00021403970812915456,0.5
all_unique,median,weighted_mean,agree75,7,104,1.4903846153846154,0,0,0,0,-7.618006802267985e-06,-2.915625937904842e-06,7.078512538338799e-06,3,3,-0.00023048477542905038,-0.00021403970812915456,0.5
translator_tail_soft_max_m1.00,median,signed_p75,agree60_top50,7,23,1.9130434782608696,0,0,0,0,-7.60662705401316e-06,-2.8934414237902217e-06,8.734638097585012e-06,3,1,,,
top75_heldout_mean,median,mean,agree75,7,75,1.64,0,0,0,0,-7.599239928324231e-06,-2.9261891069110035e-06,6.899605362375993e-06,3,3,-0.00017057751582782305,-0.00014843580822636597,0.5
support2,median,signed_p75,agree75,7,51,2.0,0,0,0,0,-7.587102846207117e-06,-2.977079427091134e-06,7.1792507496670765e-06,3,3,-0.00020841726516068748,-0.00018909660169902929,0.5
top75_heldout_mean,mean,signed_p75,agree75,7,75,1.64,0,0,0,0,-7.585586716984949e-06,-2.6937330841469986e-06,7.67001392398825e-06,3,3,-0.00024330938150645548,-0.00023285827332822926,0.5
support2_top50,median,signed_p75,agree75,7,50,2.0,0,0,0,0,-7.55691221132615e-06,-2.963434174385604e-06,7.258828588319055e-06,3,3,-0.00021100638592048276,-0.00019214647435470398,0.5
all_unique,median,mean,agree60,7,104,1.4903846153846154,0,0,0,0,-7.529784362469982e-06,-2.8274034981068397e-06,6.904392186424246e-06,3,3,-0.0001893187255856757,-0.00017268351761370328,0.5
all_unique,median,mean,agree60_top50,7,104,1.4903846153846154,0,0,0,0,-7.529784362469982e-06,-2.8274034981068397e-06,6.904392186424246e-06,3,3,-0.0001893187255856757,-0.00017268351761370328,0.5
all_unique,median,mean,agree75,7,104,1.4903846153846154,0,0,0,0,-7.529784362469982e-06,-2.8274034981068397e-06,6.904392186424246e-06,3,3,-0.0001893187255856757,-0.00017268351761370328,0.5
high_world,mean,signed_p75,agree60,7,37,1.3243243243243243,0,0,0,0,-7.505526371520688e-06,-2.583665550170977e-06,7.097887900542332e-06,3,3,-0.00021294995408070727,-0.00019994142991729418,0.5
top75_heldout_mean,median,signed_p75,agree75,7,75,1.64,0,0,0,0,-7.4396416824829e-06,-2.7665908610696732e-06,7.214945027866904e-06,3,3,-0.00024330938150639997,-0.00023109060403947446,0.5
high_world,mean,weighted_mean,agree60,7,37,1.3243243243243243,0,0,0,0,-7.428181277413515e-06,-2.506320456063804e-06,6.971762418706007e-06,3,3,-0.00018317587927661055,-0.00017303970612355117,0.5
high_world,mean,weighted_mean,agree60_top50,7,37,1.3243243243243243,0,0,0,0,-7.428181277413515e-06,-2.506320456063804e-06,6.971762418706007e-06,3,3,-0.00018317587927661055,-0.00017303970612355117,0.5
high_world,mean,median,none,7,37,1.3243243243243243,0,0,0,0,-7.414678971251476e-06,-2.4928181499017654e-06,6.692593436552485e-06,3,3,-0.0001675254747082397,-0.0001623542925951627,0.5
high_world,mean,signed_p75,agree75,7,37,1.3243243243243243,0,0,0,0,-7.409707189265369e-06,-2.487846367915658e-06,7.127413822249906e-06,3,3,-0.00021052422300962825,-0.00020242531617223336,0.5
high_world,median,signed_p75,agree60,7,37,1.3243243243243243,0,0,0,0,-7.400665073320489e-06,-2.5912221148782777e-06,6.532452413665624e-06,3,3,-0.00021294995408070727,-0.00019984667493946895,0.5
high_hidden,mean,signed_p75,agree60,7,37,1.4324324324324325,0,0,0,0,-7.382050732473999e-06,-2.4955510535829006e-06,7.146219937137488e-06,3,3,-0.00021052422300962825,-0.0002033385052097492,0.5
high_hidden,mean,signed_p75,agree75,7,37,1.4324324324324325,0,0,0,0,-7.382050732473999e-06,-2.4955510535829006e-06,7.146219937137488e-06,3,3,-0.00021052422300962825,-0.0002033385052097492,0.5
high_world,mean,weighted_mean,agree75,7,37,1.3243243243243243,0,0,0,0,-7.379593244150051e-06,-2.4577324228003405e-06,7.002812287604243e-06,3,3,-0.00018186858390643879,-0.00017434397586381096,0.5
all_unique,mean,signed_p75,agree60,7,104,1.4903846153846154,0,0,0,0,-7.366338437342357e-06,-2.473044108608491e-06,7.551203677236273e-06,3,3,-0.00027055432443546384,-0.0002671070539271292,0.5
all_unique,mean,signed_p75,agree60_top50,7,104,1.4903846153846154,0,0,0,0,-7.366338437342357e-06,-2.473044108608491e-06,7.551203677236273e-06,3,3,-0.00027055432443546384,-0.0002671070539271292,0.5
all_unique,mean,signed_p75,agree75,7,104,1.4903846153846154,0,0,0,0,-7.366338437342357e-06,-2.473044108608491e-06,7.551203677236273e-06,3,3,-0.00027055432443546384,-0.0002671070539271292,0.5
high_hidden,mean,weighted_mean,agree60,7,37,1.4324324324324325,0,0,0,0,-7.348758188863158e-06,-2.4622585099720595e-06,6.9824120414452295e-06,3,3,-0.00017388490281061014,-0.00016560355895940421,0.5
high_hidden,mean,weighted_mean,agree60_top50,7,37,1.4324324324324325,0,0,0,0,-7.348758188863158e-06,-2.4622585099720595e-06,6.9824120414452295e-06,3,3,-0.00017388490281061014,-0.00016560355895940421,0.5
high_hidden,mean,weighted_mean,agree75,7,37,1.4324324324324325,0,0,0,0,-7.348758188863158e-06,-2.4622585099720595e-06,6.9824120414452295e-06,3,3,-0.00017388490281061014,-0.00016560355895940421,0.5
high_hidden,median,signed_p75,agree60,7,37,1.4324324324324325,0,0,0,0,-7.3263381659138815e-06,-2.517376004207428e-06,6.325889605807156e-06,3,3,-0.00021052422300962825,-0.00020240529318664153,0.5
high_hidden,median,signed_p75,agree75,7,37,1.4324324324324325,0,0,0,0,-7.3263381659138815e-06,-2.517376004207428e-06,6.325889605807156e-06,3,3,-0.00021052422300962825,-0.00020240529318664153,0.5
high_world,median,weighted_mean,agree60,7,37,1.3243243243243243,0,0,0,0,-7.316491845932305e-06,-2.507048887490093e-06,6.406360446242765e-06,3,3,-0.00018317587927661055,-0.00017292309999217834,0.5
high_world,median,weighted_mean,agree60_top50,7,37,1.3243243243243243,0,0,0,0,-7.316491845932305e-06,-2.507048887490093e-06,6.406360446242765e-06,3,3,-0.00018317587927661055,-0.00017292309999217834,0.5
high_world,median,signed_p75,agree75,7,37,1.3243243243243243,0,0,0,0,-7.315634436233509e-06,-2.5061914777912975e-06,6.5619743901956795e-06,3,3,-0.00021052422300962825,-0.0002023305611942971,0.5
translator_tail_p90_nonpos_m0.50,median,weighted_mean,agree60,7,12,1.4166666666666667,0,0,0,0,-7.30110765356784e-06,-2.5037548845308066e-06,7.51906064266894e-06,3,3,-0.0002364737331463848,-0.0002273671830711531,0.5
translator_tail_p90_nonpos_m0.50,median,weighted_mean,agree75,7,12,1.4166666666666667,0,0,0,0,-7.30110765356784e-06,-2.5037548845308066e-06,7.51906064266894e-06,3,3,-0.0002364737331463848,-0.0002273671830711531,0.5
high_world,median,median,none,7,37,1.3243243243243243,0,0,0,0,-7.299508862468329e-06,-2.4900659040261175e-06,6.127164121960682e-06,3,3,-0.00016752547470822582,-0.00016223768646375105,0.5
translator_tail_p90_nonpos_m1.00,mean,signed_p75,agree60,7,31,1.3225806451612903,0,0,0,0,-7.298847308989664e-06,-2.6402062749397714e-06,5.108641888851295e-06,3,3,-0.00021520042467403772,-0.00020530783860994717,0.5
high_world,mean,mean,agree60,7,37,1.3243243243243243,0,0,0,0,-7.296341785423266e-06,-2.3744809640735554e-06,6.954374502377014e-06,3,3,-0.00017029203453929054,-0.00016245610944414781,0.5
high_world,mean,mean,agree60_top50,7,37,1.3243243243243243,0,0,0,0,-7.296341785423266e-06,-2.3744809640735554e-06,6.954374502377014e-06,3,3,-0.00017029203453929054,-0.00016245610944414781,0.5
translator_tail_p90_nonpos_m0.50,mean,weighted_mean,agree60,7,12,1.4166666666666667,0,0,0,0,-7.292403797598546e-06,-2.561871758732792e-06,8.15156407685258e-06,3,3,-0.00023647373314635706,-0.00022764364819480298,0.5
translator_tail_p90_nonpos_m0.50,mean,weighted_mean,agree75,7,12,1.4166666666666667,0,0,0,0,-7.292403797598546e-06,-2.561871758732792e-06,8.15156407685258e-06,3,3,-0.00023647373314635706,-0.00022764364819480298,0.5
high_hidden,median,weighted_mean,agree60,7,37,1.4324324324324325,0,0,0,0,-7.281912420276093e-06,-2.4729502585696395e-06,6.162093977524208e-06,3,3,-0.0001738849028105824,-0.00016557217362881413,0.5
high_hidden,median,weighted_mean,agree60_top50,7,37,1.4324324324324325,0,0,0,0,-7.281912420276093e-06,-2.4729502585696395e-06,6.162093977524208e-06,3,3,-0.0001738849028105824,-0.00016557217362881413,0.5
high_hidden,median,weighted_mean,agree75,7,37,1.4324324324324325,0,0,0,0,-7.281912420276093e-06,-2.4729502585696395e-06,6.162093977524208e-06,3,3,-0.0001738849028105824,-0.00016557217362881413,0.5
translator_tail_p90_nonpos_m0.50,median,mean,agree60,7,12,1.4166666666666667,0,0,0,0,-7.270217133537038e-06,-2.472864364500005e-06,7.539372940845723e-06,3,3,-0.00022901456049574664,-0.00022192252403588895,0.5
translator_tail_p90_nonpos_m0.50,median,mean,agree75,7,12,1.4166666666666667,0,0,0,0,-7.270217133537038e-06,-2.472864364500005e-06,7.539372940845723e-06,3,3,-0.00022901456049574664,-0.00022192252403588895,0.5
high_world,median,weighted_mean,agree75,7,37,1.3243243243243243,0,0,0,0,-7.267898617380197e-06,-2.458455658937986e-06,6.437406209869323e-06,3,3,-0.00018186858390643879,-0.00017422736973243813,0.5
high_hidden,mean,median,none,7,37,1.4324324324324325,0,0,0,0,-7.2641567825382225e-06,-2.377657103647124e-06,6.9054210616315e-06,3,3,-0.00017480763095303192,-0.00016461824162920542,0.5277777777777778
translator_tail_p90_nonpos_m0.50,mean,mean,agree60,7,12,1.4166666666666667,0,0,0,0,-7.2542978686307436e-06,-2.52376582976499e-06,8.17187654367224e-06,3,3,-0.00022901456049574664,-0.00022179406585238755,0.5
translator_tail_p90_nonpos_m0.50,mean,mean,agree75,7,12,1.4166666666666667,0,0,0,0,-7.2542978686307436e-06,-2.52376582976499e-06,8.17187654367224e-06,3,3,-0.00022901456049574664,-0.00022179406585238755,0.5
translator_tail_p90_nonpos_m1.00,median,signed_p75,agree60,7,31,1.3225806451612903,0,0,0,0,-7.251480163450452e-06,-2.6279085054703444e-06,4.41841170351065e-06,3,3,-0.00021520042467402384,-0.00020619330190208007,0.5
high_world,mean,mean,agree75,7,37,1.3243243243243243,0,0,0,0,-7.239985903018109e-06,-2.3181250816683985e-06,6.990178198051922e-06,3,3,-0.00016875843229680748,-0.0001639940468828871,0.5
translator_tail_p90_nonpos_m0.50,median,signed_p75,agree60,7,12,1.4166666666666667,0,0,0,0,-7.230429021509721e-06,-2.433076252472688e-06,7.4831667956631875e-06,3,3,-0.00013431933568450877,-0.0001293333266724594,0.5
translator_tail_p90_nonpos_m0.50,median,signed_p75,agree75,7,12,1.4166666666666667,0,0,0,0,-7.230429021509721e-06,-2.433076252472688e-06,7.4831667956631875e-06,3,3,-0.00013431933568450877,-0.0001293333266724594,0.5
high_hidden,mean,mean,agree60,7,37,1.4324324324324325,0,0,0,0,-7.229142663378596e-06,-2.3426429844874974e-06,6.99390266023503e-06,3,3,-0.00016537115576512051,-0.00015940022313863395,0.5
high_hidden,mean,mean,agree60_top50,7,37,1.4324324324324325,0,0,0,0,-7.229142663378596e-06,-2.3426429844874974e-06,6.99390266023503e-06,3,3,-0.00016537115576512051,-0.00015940022313863395,0.5
high_hidden,mean,mean,agree75,7,37,1.4324324324324325,0,0,0,0,-7.229142663378596e-06,-2.3426429844874974e-06,6.99390266023503e-06,3,3,-0.00016537115576512051,-0.00015940022313863395,0.5
translator_tail_p90_nonpos_m0.50,mean,signed_p75,agree60,7,12,1.4166666666666667,0,0,0,0,-7.225625568096916e-06,-2.4950935292311627e-06,8.115668912345164e-06,3,3,-0.0001343193356844949,-0.00012898448711595734,0.5
translator_tail_p90_nonpos_m0.50,mean,signed_p75,agree75,7,12,1.4166666666666667,0,0,0,0,-7.225625568096916e-06,-2.4950935292311627e-06,8.115668912345164e-06,3,3,-0.0001343193356844949,-0.00012898448711595734,0.5
