pair,sub_idx,target_idx,target,target_group,delta_y1,delta_y0,swing,support_label,support_delta,adverse_delta,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,e72_active,e101_active,all_veto_null,all_safe_density,broad_low_alpha_mass,e101_plausible_mass,benefit_rank,swing_rank,between_train_runs,context_high,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,p_y1_focus_mean,p_y1_flank_mean,p_y1_visible_mean,support_probability_focus_mean,expected_delta_focus_mean,support_probability_flank_mean,expected_delta_flank_mean,support_probability_visible_mean,expected_delta_visible_mean,support_prob_min,support_prob_max,support_prob_range,n_priors_support_ge_05,all_prior_support,all_prior_adverse,prior_split,ambiguous_visible_mean,expected_rank_focus
e176_vs_e95,5,4,S2,S,-2.789565475950693e-07,3.4078381196422924e-07,6.197403595592985e-07,1,-2.789565475950693e-07,3.4078381196422924e-07,id01_b2,id01,2024-08-05,2024-08-06,33,33,0.4925373134328358,0,0,14,11-16,5,0.38461538461538464,5,interior,2024-07-30,2024-08-16,between_train_runs,True,True,6.0,9.0,8.0,12.0,False,True,False,True,0.596520177871617,0.2879574979815599,0.0155652701611654,889,420,True,True,0.6511111111111111,0.5853658536585366,41,1.0,0.0,True,True,True,False,False,True,False,8.0,0.6511111111111111,0.6511111111111111,-6.273602214882513e-08,0.5853658536585366,0.5853658536585366,-2.199103265584796e-08,0.6097560975609756,0.6097560975609756,-3.710665118168451e-08,0.5619512195121951,0.5619512195121951,-7.48003887104484e-09,0.7235772357723578,0.7235772357723578,-1.0764620430225511e-07,0.5426829268292683,0.5426829268292683,4.461299764365975e-09,0.5867464335020708,0.5867464335020708,-2.2846633704480172e-08,0.7235772357723578,0.7235772357723578,-1.0764620430225511e-07,0.85,0.85,-1.859954936611745e-07,0.5,0.5,3.0913632184579964e-08,0.6954923215898825,0.6334752262616966,0.6600539814023476,0.6954923215898825,-9.024084948861584e-08,0.6334752262616966,-5.180635253110264e-08,0.6600539814023476,-6.827827979860824e-08,0.5,0.85,0.35,10,True,False,False,False,270
e176_vs_e95,124,3,S1,S,1.5932300723805628e-07,-4.517550711593543e-07,6.110780783974106e-07,0,-4.517550711593543e-07,1.5932300723805628e-07,id05_b10,id05,2024-11-16,2024-11-17,347,61,0.953125,5,1,5,3-5,1,0.25,1,near_edge,2024-11-15,2024-11-19,after_train_run,True,False,2.0,,2.0,,True,True,False,True,0.5071336543635986,0.0775858035271597,0.01830231288445,1016,421,False,True,0.6822222222222222,0.4772727272727273,44,1.0,,True,False,False,True,False,False,False,2.0,0.6822222222222222,0.3177777777777778,-3.4864026563787554e-08,0.4772727272727273,0.5227272727272727,-1.6010417010604468e-07,0.5818181818181818,0.4181818181818182,-9.621873463722451e-08,0.4772727272727273,0.5227272727272727,-1.6010417010604468e-07,0.6515151515151515,0.3484848484848485,-5.3628444324677726e-08,0.6515151515151515,0.3484848484848485,-5.3628444324677726e-08,0.5818181818181818,0.4181818181818182,-9.621873463722451e-08,0.6515151515151515,0.3484848484848485,-5.3628444324677726e-08,0.85,0.15000000000000002,6.766129547844468e-08,0.5818181818181818,0.4181818181818182,-9.621873463722451e-08,0.6698316498316498,0.6166666666666667,0.6394516594516594,0.3301683501683502,-4.2435633730462555e-08,0.3833333333333333,-7.49235894809511e-08,0.3605483405483406,-6.10001798735989e-08,0.15000000000000002,0.5227272727272727,0.3727272727272727,1,False,False,True,False,391
e176_vs_e95,108,5,S3,S,-5.468763697094354e-07,6.288343468082872e-08,6.09759804390264e-07,1,-5.468763697094354e-07,6.288343468082872e-08,id05_b2,id05,2024-09-29,2024-09-30,313,27,0.421875,6,1,7,6-10,1,0.16666666666666666,1,near_edge,2024-09-28,2024-10-06,between_train_runs,True,True,2.0,6.0,2.0,10.0,True,False,False,True,0.1848158755156593,0.0,0.0,346,422,True,True,0.6622222222222223,0.13636363636363635,44,0.0,0.0,True,True,True,False,False,False,True,2.0,0.6622222222222223,0.6622222222222223,-3.4091305800427956e-07,0.13636363636363635,0.13636363636363635,-2.026562955420728e-08,0.10909090909090909,0.10909090909090909,-3.635816707200084e-09,0.12987012987012986,0.12987012987012986,-1.6306150304919852e-08,0.0909090909090909,0.0909090909090909,7.450725190804713e-09,0.06818181818181818,0.06818181818181818,2.1308902563310723e-08,0.10489510489510488,0.10489510489510488,-1.0773839615066674e-09,0.0909090909090909,0.0909090909090909,7.450725190804713e-09,0.15,0.15,-2.858053597771089e-08,0.10489510489510488,0.10489510489510488,-1.0773839615066674e-09,0.3161952861952862,0.09790209790209789,0.19145632145632144,0.3161952861952862,-1.2991974117873256e-07,0.09790209790209789,3.1866706146490228e-09,0.19145632145632144,-5.3858934439657366e-08,0.0909090909090909,0.6622222222222223,0.5713131313131313,1,False,False,True,False,206
e176_vs_e95,119,0,Q1,Q,-3.3823265644564566e-07,2.703996766032977e-07,6.086323330489433e-07,1,-3.3823265644564566e-07,2.703996766032977e-07,id05_b6,id05,2024-11-06,2024-11-07,338,52,0.8125,2,0,2,1-2,0,0.0,0,left_edge,2024-11-06,2024-11-07,between_train_runs,True,True,1.0,2.0,1.0,3.0,True,True,False,True,0.4295328185339292,0.0385643260199945,0.0,697,423,True,True,0.4955555555555556,0.6136363636363636,44,0.0,0.0,True,True,True,False,False,False,True,1.0,0.4955555555555556,0.4955555555555556,-3.121145732984534e-08,0.6136363636363636,0.6136363636363636,-1.0307925504037208e-07,0.4090909090909091,0.4090909090909091,2.1413722174184497e-08,0.525974025974026,0.525974025974026,-4.972512194841926e-08,0.4090909090909091,0.4090909090909091,2.1413722174184497e-08,0.3068181818181818,0.3068181818181818,8.366021078146281e-08,0.3681818181818182,0.3681818181818182,4.631231761709583e-08,0.4090909090909091,0.4090909090909091,2.1413722174184497e-08,0.15,0.15,1.7910482664595619e-07,0.3681818181818182,0.3681818181818182,4.631231761709583e-08,0.41973063973063973,0.38863636363636367,0.40196248196248197,0.41973063973063973,1.4938038091912925e-08,0.38863636363636367,3.386301989564015e-08,0.40196248196248197,2.5752313408328486e-08,0.15,0.6136363636363636,0.4636363636363636,1,False,False,True,False,731
e176_vs_e95,118,0,Q1,Q,-3.322586125813487e-07,2.724818486637177e-07,6.047404612450664e-07,1,-3.322586125813487e-07,2.724818486637177e-07,id05_b4,id05,2024-10-17,2024-10-18,324,38,0.59375,3,0,5,3-5,4,1.0,0,right_edge,2024-10-10,2024-10-17,between_train_runs,True,True,5.0,1.0,8.0,1.0,True,True,False,True,0.4340886213343764,0.0070547484002347,0.0070547484002347,1055,424,True,True,0.4955555555555556,0.6136363636363636,44,1.0,1.0,True,True,True,False,False,False,True,1.0,0.4955555555555556,0.4955555555555556,-2.7200646575504115e-08,0.6136363636363636,0.6136363636363636,-9.860888891848215e-08,0.6363636363636364,0.6363636363636364,-1.1235299031041545e-07,0.7424242424242425,0.7424242424242425,-1.7649213013943773e-07,0.7424242424242425,0.7424242424242425,-1.7649213013943773e-07,0.8068181818181819,0.8068181818181819,-2.1543375074991545e-07,0.7527272727272728,0.7527272727272728,-1.8272278943711415e-07,0.7424242424242425,0.7424242424242425,-1.7649213013943773e-07,0.85,0.85,-2.4154754339458873e-07,0.7527272727272728,0.7527272727272728,-1.8272278943711415e-07,0.653063973063973,0.7475757575757577,0.7070707070707071,0.653063973063973,-1.2245235962952497e-07,0.7475757575757577,-1.7960745978827594e-07,0.7070707070707071,-1.5511241686309692e-07,0.4955555555555556,0.85,0.3544444444444444,9,False,False,True,False,218
e176_vs_e95,99,5,S3,S,-3.2196190258077753e-07,2.7672600224385286e-07,5.986879048246305e-07,1,-3.2196190258077753e-07,2.7672600224385286e-07,id04_b8,id04,2024-10-19,2024-10-20,275,73,0.8795180722891566,5,1,6,6-10,5,1.0,0,right_edge,2024-10-14,2024-10-19,between_train_runs,True,True,6.0,1.0,6.0,1.0,True,False,False,True,0.1848158755156593,0.0,0.0,712,425,True,True,0.6622222222222223,0.543859649122807,57,1.0,1.0,True,True,True,False,False,False,True,1.0,0.6622222222222223,0.6622222222222223,-1.197384325066802e-07,0.543859649122807,0.543859649122807,-4.8876191608139135e-08,0.5789473684210528,0.5789473684210528,-6.988278475988059e-08,0.6959064327485379,0.6959064327485379,-1.3990476193235186e-07,0.6959064327485379,0.6959064327485379,-1.3990476193235186e-07,0.7719298245614035,0.7719298245614035,-1.854190470944583e-07,0.7119113573407202,0.7119113573407202,-1.4948671670332168e-07,0.6959064327485379,0.6959064327485379,-1.3990476193235186e-07,0.85,0.85,-2.3215871685708292e-07,0.7119113573407202,0.7119113573407202,-1.4948671670332168e-07,0.6853606237816764,0.7039088950446291,0.695959635931935,0.6853606237816764,-1.3359111365730072e-07,0.7039088950446291,-1.4469573931783675e-07,0.695959635931935,-1.3993661403474986e-07,0.543859649122807,0.85,0.30614035087719293,10,True,False,False,False,203
e176_vs_e95,30,3,S1,S,6.271039120972885e-08,-5.338872779339405e-07,5.965976691436693e-07,0,-5.338872779339405e-07,6.271039120972885e-08,id02_b2,id02,2024-08-28,2024-08-29,103,35,0.4430379746835443,2,0,16,11-16,3,0.2,3,interior,2024-08-25,2024-09-09,between_train_runs,True,True,4.0,13.0,4.0,13.0,False,True,False,True,0.4443027079326518,0.0332827805198064,0.0030257073199824,686,426,True,True,0.6822222222222222,0.875,48,1.0,1.0,True,True,True,False,False,False,True,4.0,0.6822222222222222,0.3177777777777778,-1.2687509031814834e-07,0.875,0.125,-1.1864317433229822e-08,0.8888888888888888,0.11111111111111116,-3.5782386951233292e-09,0.8796296296296295,0.12037037037037046,-9.102291187194369e-09,0.9166666666666666,0.08333333333333337,1.299391878108971e-08,0.9375,0.0625,2.542303688824951e-08,0.8925619834710744,0.1074380165289256,-1.3868790288471783e-09,0.9166666666666666,0.08333333333333337,1.299391878108971e-08,0.85,0.15000000000000002,-2.6779259161821566e-08,0.8925619834710744,0.1074380165289256,-1.3868790288471783e-09,0.8024074074074075,0.9046143250688705,0.8608113603568148,0.19759259259259254,-5.5172888971066534e-08,0.09538567493112948,5.803519876121262e-09,0.13918863964318517,-2.032922677267356e-08,0.08333333333333337,0.3177777777777778,0.23444444444444446,0,False,True,False,False,356
e176_vs_e95,189,1,Q2,Q,-1.5259275021411208e-07,4.4114598751703633e-07,5.937387377311484e-07,1,-1.5259275021411208e-07,4.4114598751703633e-07,id08_b4,id08,2024-08-10,2024-08-11,543,41,0.5540540540540541,5,1,6,6-10,5,1.0,0,right_edge,2024-08-05,2024-08-10,between_train_runs,True,True,6.0,1.0,6.0,1.0,True,False,False,True,0.1848158755156593,0.0,0.0,1642,427,True,True,0.5622222222222222,0.7857142857142857,56,1.0,1.0,True,True,True,False,False,False,True,1.0,0.5622222222222222,0.5622222222222222,1.0733287497041291e-07,0.7857142857142857,0.7857142857142857,-2.5363020700294554e-08,0.8021978021978022,0.8021978021978022,-3.514992297058824e-08,0.8571428571428571,0.8571428571428571,-6.77729305382337e-08,0.8571428571428571,0.8571428571428571,-6.77729305382337e-08,0.8928571428571428,0.8928571428571428,-8.897788545720329e-08,0.8646616541353382,0.8646616541353382,-7.22371315738062e-08,0.8571428571428571,0.8571428571428571,-6.77729305382337e-08,0.85,0.85,-6.353193955443981e-08,0.8646616541353382,0.8646616541353382,-7.22371315738062e-08,0.7326455026455027,0.8609022556390977,0.8059350757846998,0.7326455026455027,6.145971571892831e-09,0.8609022556390977,-7.000503105602e-08,0.8059350757846998,-3.736888707262877e-08,0.5622222222222222,0.8646616541353382,0.30243943191311606,10,True,False,False,False,645
e176_vs_e95,193,1,Q2,Q,1.447224653580635e-07,-4.48057230001123e-07,5.927796953591865e-07,0,-4.48057230001123e-07,1.447224653580635e-07,id08_b10,id08,2024-09-06,2024-09-07,566,64,0.8648648648648649,4,0,4,3-5,0,0.0,0,left_edge,2024-09-06,2024-09-10,between_train_runs,True,True,1.0,4.0,1.0,5.0,True,False,False,True,0.1848158755156593,0.0,0.0,631,428,True,True,0.5622222222222222,0.7857142857142857,56,1.0,1.0,True,True,True,False,False,False,True,1.0,0.5622222222222222,0.4377777777777778,-1.1478331238806928e-07,0.7857142857142857,0.2142857142857143,1.769824492395209e-08,0.8571428571428571,0.1428571428571429,6.003965173532254e-08,0.8051948051948051,0.19480519480519487,2.92459013270531e-08,0.8571428571428571,0.1428571428571429,6.003965173532254e-08,0.8928571428571428,0.1071428571428572,8.121035514100776e-08,0.8660714285714285,0.1339285714285715,6.533232758674381e-08,0.8571428571428571,0.1428571428571429,6.003965173532254e-08,0.85,0.15000000000000002,5.580551105418551e-08,0.8660714285714285,0.1339285714285715,6.533232758674381e-08,0.7326455026455027,0.8616071428571428,0.8063378684807255,0.26735449735449734,-1.3759852136643889e-08,0.1383928571428572,6.268598966103318e-08,0.19366213151927447,2.992348603345726e-08,0.1339285714285715,0.4377777777777778,0.3038492063492063,0,False,True,False,False,468
e176_vs_e95,233,4,S2,S,-3.6948744689827405e-07,2.2119697021895568e-07,5.906844171172297e-07,1,-3.6948744689827405e-07,2.2119697021895568e-07,id10_b2,id10,2024-08-13,2024-08-14,672,27,0.5,1,0,11,11-16,5,0.5,5,interior,2024-08-04,2024-08-22,between_train_runs,True,True,6.0,6.0,11.0,14.0,False,True,False,True,0.4512103350118534,0.0458614571684178,0.0070556087951412,612,429,True,True,0.6511111111111111,0.36363636363636365,33,0.0,0.0,True,True,True,False,False,False,True,11.0,0.6511111111111111,0.6511111111111111,-1.6340421692626276e-07,0.36363636363636365,0.36363636363636365,6.402636721781217e-09,0.3478260869565218,0.3478260869565218,1.5741520786875756e-08,0.3510971786833856,0.3510971786833856,1.3809337876856203e-08,0.24242424242424243,0.24242424242424243,7.800074788750603e-08,0.18181818181818182,0.18181818181818182,1.1379980347036843e-07,0.3363363363363363,0.3363363363363363,2.2528337434782336e-08,0.24242424242424243,0.24242424242424243,7.800074788750603e-08,0.15,0.15,1.325943076513712e-07,0.3363363363363363,0.3363363363363363,2.2528337434782336e-08,0.38824915824915823,0.28938028938028937,0.3317526617526617,0.38824915824915823,-8.135757517703447e-09,0.28938028938028937,5.0264542661144195e-08,0.3317526617526617,2.5235842584495202e-08,0.15,0.6511111111111111,0.5011111111111111,1,False,False,True,False,494
e176_vs_e95,152,0,Q1,Q,-2.390500782320107e-07,3.490698732127357e-07,5.881199514447465e-07,1,-2.390500782320107e-07,3.490698732127357e-07,id07_b2,id07,2024-07-13,2024-07-14,456,33,0.4230769230769231,5,1,15,11-16,0,0.0,0,left_edge,2024-07-13,2024-07-27,between_train_runs,True,True,1.0,15.0,1.0,15.0,True,True,False,True,0.4551735833587605,0.05709603923731,0.005709603923731,1559,430,True,True,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,1.0,0.4955555555555556,0.4955555555555556,5.7623763941228054e-08,0.5102040816326531,0.5102040816326531,4.9008673496028334e-08,0.3401360544217687,0.3401360544217687,1.4902907340159751e-07,0.49374588545095455,0.49374588545095455,5.8688067035277e-08,0.3401360544217687,0.3401360544217687,1.4902907340159751e-07,0.25510204081632654,0.25510204081632654,1.9903927335438204e-07,0.3327417923691216,0.3327417923691216,1.5337778644097004e-07,0.3401360544217687,0.3401360544217687,1.4902907340159751e-07,0.15,0.15,2.6085188049602376e-07,0.3327417923691216,0.3327417923691216,1.5337778644097004e-07,0.3852532123960695,0.3364389233954451,0.3573593329671413,0.3852532123960695,1.2249477264442675e-07,0.3364389233954451,1.5120342992128375e-07,0.3573593329671413,1.388997196597736e-07,0.15,0.5102040816326531,0.36020408163265305,1,False,False,True,False,902
e176_vs_e95,190,6,S4,S,2.541230338815354e-07,-3.294202486238922e-07,5.835432825054276e-07,0,-3.294202486238922e-07,2.541230338815354e-07,id08_b6,id08,2024-08-12,2024-08-13,545,43,0.581081081081081,0,0,2,1-2,0,0.0,0,left_edge,2024-08-12,2024-08-13,between_train_runs,True,True,1.0,2.0,1.0,3.0,True,True,False,True,0.4410586417680862,0.0187974334537888,0.0093987167268944,1235,431,True,True,0.56,0.6071428571428571,56,0.0,1.0,True,True,True,False,False,True,False,1.0,0.56,0.43999999999999995,-2.6360104208527216e-09,0.6071428571428571,0.3928571428571429,2.4873887182974524e-08,0.4047619047619047,0.5952380952380953,-9.322415808598109e-08,0.6632653061224488,0.33673469387755117,5.762376528276887e-08,0.4047619047619047,0.5952380952380953,-9.322415808598109e-08,0.5535714285714286,0.4464285714285714,-6.387360094101918e-09,0.4642857142857143,0.5357142857142857,-5.848943888922938e-08,0.4047619047619047,0.5952380952380953,-9.322415808598109e-08,0.15,0.85,-2.4188875624807805e-07,0.5,0.5,-3.764860737117841e-08,0.4390476190476191,0.44345238095238093,0.4415646258503401,0.5609523809523809,-7.321695982865206e-08,0.5565476190476191,-7.064659060809249e-08,0.5584353741496599,-7.174817741690378e-08,0.3928571428571429,0.85,0.4571428571428571,8,False,False,True,False,306
e176_vs_e95,106,5,S3,S,2.635503604394732e-07,-3.179750985800034e-07,5.815254590194766e-07,0,-3.179750985800034e-07,2.635503604394732e-07,id04_b14,id04,2024-10-29,2024-10-30,285,83,1.0,1,0,3,3-5,2,1.0,0,right_edge,2024-10-27,2024-10-29,after_train_run,True,False,3.0,,3.0,,True,False,False,True,0.1848158755156593,0.0,0.0,1471,432,False,True,0.6622222222222223,0.543859649122807,57,0.0,,True,False,False,True,False,False,False,3.0,0.6622222222222223,0.33777777777777773,6.712398317067225e-08,0.543859649122807,0.45614035087719296,-1.7068664816915636e-09,0.46616541353383456,0.5338345864661654,-4.688804249573613e-08,0.543859649122807,0.45614035087719296,-1.7068664816915636e-09,0.3625730994152047,0.6374269005847952,-1.0712961051446212e-07,0.3625730994152047,0.6374269005847952,-1.0712961051446212e-07,0.46616541353383456,0.5338345864661654,-4.688804249573613e-08,0.3625730994152047,0.6374269005847952,-1.0712961051446212e-07,0.15,0.85,-2.3074627972708186e-07,0.46616541353383456,0.5338345864661654,-4.688804249573613e-08,0.45202729044834306,0.4143692564745196,0.4305084138918725,0.5479727095516569,-5.51097210127004e-08,0.5856307435254804,-7.700882650509916e-08,0.5694915861081276,-6.762349557978544e-08,0.33777777777777773,0.85,0.5122222222222222,8,False,False,True,False,357
e176_vs_e95,81,4,S2,S,-1.825676133397585e-07,3.9750569473920704e-07,5.800733080789655e-07,1,-1.825676133397585e-07,3.9750569473920704e-07,id04_b4,id04,2024-09-11,2024-09-12,238,36,0.43373493975903615,2,0,5,3-5,0,0.0,0,left_edge,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,5.0,1.0,5.0,True,True,False,True,0.4694246859517285,0.1278947467061771,0.0,1406,433,True,True,0.6511111111111111,0.7017543859649122,57,1.0,1.0,True,True,True,False,False,False,True,1.0,0.6511111111111111,0.6511111111111111,1.9813518590013948e-08,0.7017543859649122,0.7017543859649122,-9.56329338638277e-09,0.8011695906432749,0.8011695906432749,-6.723140003750803e-08,0.7288676236044656,0.7288676236044656,-2.529095883668958e-08,0.8011695906432749,0.8011695906432749,-6.723140003750803e-08,0.8508771929824561,0.8508771929824561,-9.606545336307062e-08,0.8135964912280702,0.8135964912280702,-7.443991336889872e-08,0.8011695906432749,0.8011695906432749,-6.723140003750803e-08,0.85,0.85,-9.555661712791365e-08,0.8135964912280702,0.8135964912280702,-7.443991336889872e-08,0.7342884990253412,0.8073830409356726,0.7760568086883877,0.7342884990253412,-2.8435463974760898e-08,0.8073830409356726,-7.083565670320339e-08,0.7760568086883877,-5.266414553387086e-08,0.6511111111111111,0.85,0.1988888888888889,10,True,False,False,False,418
e176_vs_e95,211,3,S1,S,-3.4997272526300044e-07,2.2882335665684396e-07,5.787960819198444e-07,1,-3.4997272526300044e-07,2.2882335665684396e-07,id09_b2,id09,2024-08-15,2024-08-16,615,38,0.5671641791044776,3,0,14,11-16,10,0.7692307692307693,3,interior,2024-08-05,2024-08-20,between_train_runs,True,True,11.0,4.0,11.0,6.0,False,False,False,True,0.4210136533641106,0.0,0.0,607,434,True,True,0.6822222222222222,0.5609756097560976,41,0.0,0.0,True,True,True,False,False,False,True,6.0,0.6822222222222222,0.6822222222222222,-1.6604419256402763e-07,0.5609756097560976,0.5609756097560976,-9.586712832258098e-08,0.5365853658536586,0.5365853658536586,-8.175015071477987e-08,0.5178236397748593,0.5178236397748593,-7.089093717031754e-08,0.3739837398373984,0.3739837398373984,1.2363033337227325e-08,0.2804878048780488,0.2804878048780488,6.647811416713148e-08,0.4969716811262072,0.4969716811262072,-5.8821905204123064e-08,0.3739837398373984,0.3739837398373984,1.2363033337227325e-08,0.15,0.15,1.420039443688673e-07,0.4969716811262072,0.4969716811262072,-5.8821905204123064e-08,0.4643992773261066,0.43547771048180284,0.44787266770079015,0.4643992773261066,-3.996912550591373e-08,0.43547771048180284,-2.3229435933447876e-08,0.44787266770079015,-3.0403588607361825e-08,0.15,0.6822222222222222,0.5322222222222222,2,False,False,True,False,398
e176_vs_e95,11,2,Q3,Q,-2.5045619088321605e-07,3.281470356681915e-07,5.786032265514076e-07,1,-2.5045619088321605e-07,3.281470356681915e-07,id01_b2,id01,2024-08-13,2024-08-14,39,39,0.582089552238806,1,0,14,11-16,11,0.8461538461538461,2,interior,2024-07-30,2024-08-16,between_train_runs,True,True,12.0,3.0,16.0,4.0,False,False,False,True,0.4210136533641106,0.0,0.0,1100,435,True,True,0.6,0.5853658536585366,41,1.0,1.0,True,True,True,False,False,False,True,4.0,0.6,0.6,-1.901490026265303e-08,0.5853658536585366,0.5853658536585366,-1.0547535971656802e-08,0.597930524759793,0.597930524759793,-1.781749521140103e-08,0.6314363143631436,0.6314363143631436,-3.720405318405229e-08,0.7235772357723578,0.7235772357723578,-9.051708760884326e-08,0.7926829268292683,0.7926829268292683,-1.3050186342743648e-07,0.6413974950560316,0.6413974950560316,-4.296762447321886e-08,0.7235772357723578,0.7235772357723578,-9.051708760884326e-08,0.85,0.85,-1.6366570690050492e-07,0.6413974950560316,0.6413974950560316,-4.296762447321886e-08,0.6784552845528454,0.6824873654141947,0.6807593307593308,0.6784552845528454,-6.44093810449382e-08,0.6824873654141947,-6.67423560410311e-08,0.6807593307593308,-6.574250961413418e-08,0.5853658536585366,0.85,0.2646341463414634,10,True,False,False,False,328
e176_vs_e95,153,0,Q1,Q,-3.17149358158567e-07,2.604684148411275e-07,5.776177729996945e-07,1,-3.17149358158567e-07,2.604684148411275e-07,id07_b2,id07,2024-07-14,2024-07-15,457,34,0.4358974358974359,6,1,15,11-16,1,0.07142857142857142,1,near_edge,2024-07-13,2024-07-27,between_train_runs,True,True,2.0,14.0,2.0,14.0,True,False,False,True,0.4210136533641106,0.0,0.0,1561,436,True,True,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,2.0,0.4955555555555556,0.4955555555555556,-2.5773281556498888e-08,0.5102040816326531,0.5102040816326531,-3.42345305668799e-08,0.40816326530612246,0.40816326530612246,2.4706058514721575e-08,0.4926108374384236,0.4926108374384236,-2.4072360035569284e-08,0.3401360544217687,0.3401360544217687,6.399978456912259e-08,0.25510204081632654,0.25510204081632654,1.1311694213712382e-07,0.39682539682539686,0.39682539682539686,3.1255012857121707e-08,0.3401360544217687,0.3401360544217687,6.399978456912259e-08,0.15,0.15,1.738257488911733e-07,0.39682539682539686,0.39682539682539686,3.1255012857121707e-08,0.3852532123960695,0.3684807256235828,0.3756689342403628,0.3852532123960695,3.7939312255931534e-08,0.3684807256235828,4.762739871312214e-08,0.3756689342403628,4.347536166004048e-08,0.15,0.5102040816326531,0.36020408163265305,1,False,False,True,False,818
e176_vs_e95,124,6,S4,S,-3.627118422425214e-07,2.137879142627419e-07,5.764997565052633e-07,1,-3.627118422425214e-07,2.137879142627419e-07,id05_b10,id05,2024-11-16,2024-11-17,347,61,0.953125,5,1,5,3-5,1,0.25,1,near_edge,2024-11-15,2024-11-19,after_train_run,True,False,2.0,,2.0,,True,False,False,True,0.4210136533641106,0.0,0.0,737,437,False,True,0.56,0.4090909090909091,44,1.0,,True,False,False,True,False,False,False,2.0,0.56,0.56,-1.0905194938020559e-07,0.4090909090909091,0.4090909090909091,-2.2052895216684007e-08,0.5272727272727273,0.5272727272727273,-9.018468462185152e-08,0.4090909090909091,0.4090909090909091,-2.2052895216684007e-08,0.6060606060606061,0.6060606060606061,-1.3560587755862983e-07,0.6060606060606061,0.6060606060606061,-1.3560587755862983e-07,0.5272727272727273,0.5272727272727273,-9.018468462185152e-08,0.6060606060606061,0.6060606060606061,-1.3560587755862983e-07,0.85,0.85,-2.7623687876673194e-07,0.5272727272727273,0.5272727272727273,-9.018468462185152e-08,0.6063636363636364,0.5666666666666667,0.5836796536796537,0.6063636363636364,-1.3578057445454054e-07,0.5666666666666667,-1.1289528109024063e-07,0.5836796536796537,-1.2270326396065488e-07,0.4090909090909091,0.85,0.44090909090909086,9,False,False,True,False,200
e176_vs_e95,137,1,Q2,Q,-2.6309363496393854e-07,3.123132054079214e-07,5.754068403718599e-07,1,-2.6309363496393854e-07,3.123132054079214e-07,id06_b4,id06,2024-07-16,2024-07-17,391,40,0.5633802816901409,1,0,5,3-5,1,0.25,1,near_edge,2024-07-15,2024-07-20,between_train_runs,True,True,2.0,4.0,2.0,5.0,True,False,False,True,0.1848158755156593,0.0,0.0,966,438,True,True,0.5622222222222222,0.3958333333333333,48,0.0,1.0,True,True,True,False,False,True,False,2.0,0.5622222222222222,0.5622222222222222,-1.1193307067813181e-08,0.3958333333333333,0.3958333333333333,8.454799776072687e-08,0.31666666666666665,0.31666666666666665,1.3010103929016574e-07,0.45075757575757575,0.45075757575757575,5.294421296757545e-08,0.2638888888888889,0.2638888888888889,1.6046973364312503e-07,0.44791666666666663,0.44791666666666663,5.4578891491359144e-08,0.3672839506172839,0.3672839506172839,1.0097550786393582e-07,0.2638888888888889,0.2638888888888889,1.6046973364312503e-07,0.15,0.15,2.2600217935214236e-07,0.5,0.5,2.460978522199142e-08,0.36935185185185176,0.3487654320987654,0.3575881834215167,0.36935185185185176,9.978562334835208e-08,0.3487654320987654,1.1163119009304431e-07,0.3575881834215167,1.0655451863103335e-07,0.15,0.5622222222222222,0.41222222222222216,2,False,False,True,False,899
