sub_idx,target,active,prob_e101,prob_e95,prob_mixmin,prob_e72,prob_e89,delta_prob_e101_minus_e95,delta_logit_e101_minus_e95,abs_delta_logit_e101_minus_e95,logit_gap_e95_minus_mixmin,abs_logit_gap_e95_minus_mixmin,rollback_shrink_fraction_to_mixmin,delta_logit_e89_minus_e95,delta_logit_e72_minus_mixmin,active_e95_vs_mixmin,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,delta_e101_minus_e95_y1,delta_e101_minus_e95_y0,support_label,support_delta,adverse_delta,flip_benefit,support_delta_per_all_cells,adverse_delta_per_all_cells,flip_benefit_per_all_cells,move_direction,support_meaning,flip_rank,cum_flip_benefit,global_prior_y1,subject_prior_y1,global_support_probability,global_expected_delta,global_expected_delta_per_all_cells,subject_support_probability,subject_expected_delta,subject_expected_delta_per_all_cells
94,S3,True,0.4494338545107738,0.4512494726457319,0.4439952667564715,0.448828945306893,0.4512494726457319,-0.0018156181349581,-0.0073348302301466,0.0073348302301466,0.0293393209205866,0.0293393209205866,0.2500000000000014,0.0,0.0195595472803911,True,id04_b8,id04,2024-10-14,2024-10-15,270,68,0.8192771084337349,0,0,6,6-10,0,0.0,0,left_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.004031651390675599,-0.0033031788394710412,0,-0.0033031788394710412,0.004031651390675599,0.00733483023014664,-1.8875307654120235e-06,2.3038007946717712e-06,4.1913315600837946e-06,down,label_0_supports_e101,32,0.45972568986792045,0.6622222222222223,0.543859649122807,0.33777777777777773,0.001554108735159401,8.880621343768006e-07,0.45614035087719296,0.0006859393558718689,3.9196534621249647e-07
187,S3,True,0.6166525789724953,0.618275885886468,0.611767157989659,0.6161108962178999,0.618275885886468,-0.0016233069139727,-0.0068725401000829,0.0068725401000829,0.0274901604003332,0.0274901604003332,0.2499999999999878,0.0,0.018326773600222,True,id08_b4,id08,2024-08-08,2024-08-09,541,39,0.527027027027027,3,0,6,6-10,3,0.6,2,interior,2024-08-05,2024-08-10,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0026289909013113653,-0.004243549198771438,0,-0.004243549198771438,0.0026289909013113653,0.006872540100082803,-2.4248852564408215e-06,1.5022805150350658e-06,3.9271657714758876e-06,down,label_0_supports_e101,33,0.46659822996800326,0.6622222222222223,0.6607142857142857,0.33777777777777773,0.00030759957861673003,1.7577118778098858e-07,0.3392857142857143,0.00029723622449755703,1.6984927114146115e-07
15,S3,True,0.7820994955518171,0.7832618917527464,0.7785853694945429,0.7817110322006825,0.7832618917527464,-0.0011623962009292,-0.0068339544256639,0.0068339544256639,0.0273358177026539,0.0273358177026539,0.2500000000000162,0.0,0.018223878468436,True,id01_b4,id01,2024-09-02,2024-09-03,56,56,0.835820895522388,0,0,13,11-16,1,0.0833333333333333,1,near_edge,2024-09-01,2024-09-14,after_train_run,True,False,1.0,,1.0,,0.0014851476777327408,-0.005348806747931316,0,-0.005348806747931316,0.0014851476777327408,0.006833954425664057,-3.056460998817895e-06,8.486558158472804e-07,3.905116814665175e-06,down,label_0_supports_e101,34,0.4734321843936673,0.6622222222222223,0.8536585365853658,0.33777777777777773,-0.0008232102616026736,-4.7040586377295633e-07,0.14634146341463417,0.000485056786172147,2.77175306384084e-07
197,S3,True,0.6733362655546871,0.6719072970146687,0.677603828323113,0.6738118757701146,0.6719072970146687,0.0014289685400183,0.0064893691017701,0.0064893691017701,-0.0259574764070817,0.0259574764070817,0.2499999999999871,0.0,-0.0173049842713873,True,id08_b12,id08,2024-09-13,2024-09-14,571,69,0.9324324324324323,4,0,2,1-2,0,0.0,0,left_edge,2024-09-13,2024-09-14,between_train_runs,True,True,1.0,1.0,2.0,1.0,-0.0021244763658232087,0.004364892735946842,1,-0.0021244763658232087,0.004364892735946842,0.006489369101770051,-1.2139864947561193e-06,2.4942244205410527e-06,3.708210915297172e-06,up,label_1_supports_e101,35,0.47992155349543736,0.6622222222222223,0.6607142857142857,0.6622222222222223,6.748830855245278e-05,3.856474774425873e-08,0.6607142857142857,7.727386513448715e-05,4.415649436256409e-08
194,S3,True,0.5946423248941118,0.596180856671919,0.5900156757498954,0.5941290660160495,0.596180856671919,-0.0015385317778071,-0.0063866947355517,0.0063866947355517,0.0255467789422068,0.0255467789422068,0.25,0.0,0.0170311859614711,True,id08_b10,id08,2024-09-08,2024-09-09,567,65,0.8783783783783784,6,1,4,3-5,1,0.3333333333333333,1,near_edge,2024-09-06,2024-09-10,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.002583981665260276,-0.003802713070291486,0,-0.003802713070291486,0.002583981665260276,0.006386694735551762,-2.1729788973094205e-06,1.4765609515773007e-06,3.649539848886721e-06,down,label_0_supports_e101,36,0.4863082482309891,0.6622222222222223,0.6607142857142857,0.33777777777777773,0.00042669811014057015,2.438274915088972e-07,0.3392857142857143,0.00041706737998378524,2.3832421713359155e-07
105,S3,True,0.5022545822121062,0.5038310120934478,0.4975251489882786,0.5017290940759721,0.5038310120934478,-0.0015764298813416,-0.0063059582876028,0.0063059582876028,0.0252238331504113,0.0252238331504113,0.249999999999999,0.0,0.0168158887669406,True,id04_b14,id04,2024-10-28,2024-10-29,284,82,0.9879518072289156,0,0,3,3-5,1,0.5,1,near_edge,2024-10-27,2024-10-29,after_train_run,True,False,1.0,,1.0,,0.003133791360087646,-0.003172166927515132,0,-0.003172166927515132,0.003133791360087646,0.006305958287602778,-1.8126668157229327e-06,1.7907379200500833e-06,3.603404735773016e-06,down,label_0_supports_e101,37,0.4926142065185919,0.6622222222222223,0.543859649122807,0.33777777777777773,0.0010037787829418187,5.735878759667535e-07,0.45614035087719296,0.0002573893341635718,1.4707961952204105e-07
89,S3,True,0.4770509879999925,0.4786026230132194,0.4723988589980022,0.4765338732609327,0.4786026230132194,-0.0015516350132268,-0.0062187749395397,0.0062187749395397,0.0248750997581597,0.0248750997581597,0.249999999999992,0.0,0.0165833998387732,True,id04_b6,id04,2024-09-22,2024-09-23,248,46,0.5542168674698795,6,1,8,6-10,3,0.4285714285714285,3,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0032472777977715075,-0.0029714971417682014,0,-0.0029714971417682014,0.0032472777977715075,0.006218774939539709,-1.6979983667246865e-06,1.85558731301229e-06,3.5535856797369767e-06,down,label_0_supports_e101,38,0.4988329814581316,0.6622222222222223,0.543859649122807,0.33777777777777773,0.0011467138181936504,6.552650389678002e-07,0.45614035087719296,0.00041064361482357034,2.3465349418489734e-07
92,S3,True,0.5173480037310796,0.5188906954835348,0.5127180613633391,0.5168336981952532,0.5188906954835348,-0.0015426917524552,-0.0061788863185002,0.0061788863185002,0.0247155452740008,0.0247155452740008,0.2499999999999998,0.0,0.0164770301826672,True,id04_b6,id04,2024-09-25,2024-09-26,251,49,0.5903614457831325,2,0,8,6-10,6,0.8571428571428571,1,near_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.002977485579995889,-0.003201400738504228,0,-0.003201400738504228,0.002977485579995889,0.006178886318500117,-1.8293718505738445e-06,1.7014203314262224e-06,3.530792182000067e-06,down,label_0_supports_e101,39,0.5050118677766318,0.6622222222222223,0.543859649122807,0.33777777777777773,0.0008903950901914055,5.087971943950889e-07,0.45614035087719296,0.00015904620664495867,9.08835466542621e-08
63,Q2,True,0.8069808769368212,0.8062093572218786,0.809281406422344,0.8040510970080984,0.809281406422344,0.0007715197149426,0.0049456624993668,0.0049456624993668,-0.0197826499974678,0.0197826499974678,0.2499999999999972,0.0197826499974678,-0.0335387973467007,True,id03_b2,id03,2024-08-20,2024-08-21,174,26,0.490566037735849,1,0,11,11-16,4,0.4,4,interior,2024-08-16,2024-08-28,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0009565143123596657,0.00398914818700726,1,-0.0009565143123596657,0.00398914818700726,0.004945662499366925,-5.465796070626661e-07,2.2795132497184343e-06,2.8260928567811e-06,up,label_1_supports_e101,40,0.5099575302759987,0.5622222222222222,0.8181818181818182,0.5622222222222222,0.0012085868262520776,6.906210435726158e-07,0.8181818181818182,-5.7302948838406785e-05,-3.2744542193375305e-08
132,Q2,True,0.6420651311350188,0.6412573396282636,0.6444836550007974,0.6390062957209925,0.6444836550007974,0.0008077915067552,0.0035131753426054,0.0035131753426054,-0.0140527013704206,0.0140527013704206,0.2500000000000177,0.0140527013704206,-0.0238244473564749,True,id06_b2,id06,2024-07-10,2024-07-11,385,34,0.4788732394366197,2,0,8,6-10,4,0.5714285714285714,3,interior,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0012589066767610165,0.0022542686658444896,1,-0.0012589066767610165,0.0022542686658444896,0.003513175342605506,-7.19375243863438e-07,1.2881535233397084e-06,2.007528767203146e-06,up,label_1_supports_e101,41,0.5134707056186042,0.5622222222222222,0.3958333333333333,0.5622222222222222,0.0002790834176685051,1.594762386677172e-07,0.3958333333333333,0.000863636759396477,4.935067196551297e-07
169,Q2,True,0.2786630945759399,0.279365532705393,0.2765622969057207,0.2813250249433283,0.2765622969057207,-0.000702438129453,-0.0034918463581066,0.0034918463581066,0.0139673854324247,0.0139673854324247,0.2500000000000318,-0.0139673854324247,0.0236798057662303,True,id07_b4,id07,2024-08-16,2024-08-17,489,66,0.8461538461538461,4,0,15,11-16,2,0.1428571428571428,2,interior,2024-08-14,2024-09-01,after_train_run,True,False,1.0,,1.0,,0.0025175715586112876,-0.0009742747994951694,0,-0.0009742747994951694,0.0025175715586112876,0.003491846358106457,-5.567284568543825e-07,1.43861231920645e-06,1.9953407760608325e-06,down,label_0_supports_e101,42,0.5169625519767107,0.5622222222222222,0.5102040816326531,0.4377777777777778,0.0009889188196180163,5.650964683531522e-07,0.4897959183673469,0.0008072794648448597,4.6130255133991985e-07
191,Q2,True,0.7174821060755093,0.716783401189341,0.7195719375990114,0.7148344978623518,0.7195719375990114,0.0006987048861682,0.0034443853008931,0.0034443853008931,-0.0137775412035725,0.0137775412035725,0.250000000000004,0.0137775412035725,-0.0233579506497656,True,id08_b6,id08,2024-08-13,2024-08-14,546,44,0.5945945945945946,1,0,2,1-2,1,1.0,0,right_edge,2024-08-12,2024-08-13,between_train_runs,True,True,1.0,1.0,1.0,2.0,-0.0009743034855132746,0.002470081815380105,1,-0.0009743034855132746,0.002470081815380105,0.0034443853008933796,-5.567448488647284e-07,1.4114753230743457e-06,1.968220171939074e-06,up,label_1_supports_e101,43,0.5204069372776041,0.5622222222222222,0.7857142857142857,0.5622222222222222,0.0005335718573222716,3.048982041841552e-07,0.7857142857142857,-0.0002362209210361218,-1.3498338344921246e-07
176,Q2,True,0.31579620793539,0.3165062572045517,0.3136712207206867,0.3184857248750564,0.3136712207206867,-0.0007100492691617,-0.0032842308337377,0.0032842308337377,0.0131369233349494,0.0131369233349494,0.2500000000000296,-0.0131369233349494,0.0222718700248145,True,id07_b4,id07,2024-08-26,2024-08-27,496,73,0.935897435897436,0,0,15,11-16,9,0.6428571428571429,5,interior,2024-08-14,2024-09-01,after_train_run,True,False,1.0,,1.0,,0.002245917442281467,-0.0010383133914561985,0,-0.0010383133914561985,0.002245917442281467,0.0032842308337376657,-5.933219379749706e-07,1.2833813955894098e-06,1.8767033335643805e-06,down,label_0_supports_e101,44,0.5236911681113418,0.5622222222222222,0.5102040816326531,0.4377777777777778,0.0008081541661785333,4.618023806734476e-07,0.4897959183673469,0.0006373145849405697,3.641797628231827e-07
248,Q2,True,0.3297412046998188,0.3303744959291606,0.3278450416519372,0.3321392004159711,0.3278450416519372,-0.0006332912293418,-0.0028640210398832,0.0028640210398832,0.0114560841595324,0.0114560841595324,0.2500000000000121,-0.0114560841595324,0.0194222353962933,True,id10_b4,id10,2024-09-25,2024-09-26,698,53,0.9814814814814816,2,0,11,11-16,9,0.9,1,near_edge,2024-09-15,2024-09-26,after_train_run,True,False,1.0,,1.0,,0.0019187285593353864,-0.0009452924805477328,0,-0.0009452924805477328,0.0019187285593353864,0.002864021039883119,-5.401671317415616e-07,1.0964163196202208e-06,1.6365834513617823e-06,down,label_0_supports_e101,45,0.5265551891512249,0.5622222222222222,0.5454545454545454,0.4377777777777778,0.0006649237929865542,3.799564531351738e-07,0.4545454545454546,0.0006169008139339683,3.5251475081941046e-07
94,Q2,True,0.5585062668004468,0.5578470739828967,0.5604825993718098,0.5560124923812536,0.5604825993718098,0.0006591928175501,0.0026729584572726,0.0026729584572726,-0.0106918338290908,0.0106918338290908,0.2499999999999974,0.0106918338290908,-0.0181265527168692,True,id04_b8,id04,2024-10-14,2024-10-15,270,68,0.8192771084337349,0,0,6,6-10,0,0.0,0,left_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0011809753598307291,0.0014919830974417833,1,-0.0011809753598307291,0.0014919830974417833,0.0026729584572725124,-6.748430627604166e-07,8.525617699667333e-07,1.52740483272715e-06,up,label_1_supports_e101,46,0.5292281476084975,0.5622222222222222,0.49122807017543857,0.5622222222222222,-1.081354631365136e-05,-6.179169322086491e-09,0.49122807017543857,0.00017895087281668946,1.0225764160953683e-07
105,Q2,True,0.5947788154602073,0.5941361998977501,0.5967047062888176,0.5923471023007724,0.5967047062888176,0.0006426155624571,0.0026655947710543,0.0026655947710543,-0.0106623790842164,0.0106623790842164,0.2500000000000208,0.0106623790842164,-0.0180766161957579,True,id04_b14,id04,2024-10-28,2024-10-29,284,82,0.9879518072289156,0,0,3,3-5,1,0.5,1,near_edge,2024-10-27,2024-10-29,after_train_run,True,False,1.0,,1.0,,-0.0010810118750885207,0.0015845828959659112,1,-0.0010810118750885207,0.0015845828959659112,0.002665594771054432,-6.177210714791547e-07,9.054759405519492e-07,1.523197012031104e-06,up,label_1_supports_e101,47,0.5318937423795519,0.5622222222222222,0.49122807017543857,0.5622222222222222,8.59262802397529e-05,4.9100731565573085e-08,0.49122807017543857,0.0002751679207111026,1.5723881183491577e-07
99,Q2,True,0.4349000923521072,0.4355542618234986,0.4329389525282936,0.437374979462135,0.4329389525282936,-0.0006541694713914,-0.0026613411155921,0.0026613411155921,0.0106453644623671,0.0106453644623671,0.2500000000000365,-0.0106453644623671,0.0180477702143448,True,id04_b8,id04,2024-10-19,2024-10-20,275,73,0.8795180722891566,5,1,6,6-10,5,1.0,0,right_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0015030531846038804,-0.0011582879309882275,0,-0.0011582879309882275,0.0015030531846038804,0.002661341115592108,-6.618788177075586e-07,8.588875340593602e-07,1.520766351766919e-06,down,label_0_supports_e101,48,0.534555083495144,0.5622222222222222,0.49122807017543857,0.4377777777777778,0.00033797718511133527,1.9312982006362016e-07,0.5087719298245614,0.00014903752930263252,8.516430245864716e-08
174,Q2,True,0.4548203955644265,0.4554709752362669,0.4528695904912062,0.4572813272156075,0.452869590491206,-0.0006505796718404,-0.0026234314969044,0.0026234314969044,0.0104937259876177,0.0104937259876177,0.25,-0.0104937259876183,0.0177906877670875,True,id07_b4,id07,2024-08-24,2024-08-25,494,71,0.9102564102564102,5,1,15,11-16,7,0.5,7,interior,2024-08-14,2024-09-01,after_train_run,True,False,1.0,,1.0,,0.0014293880036178618,-0.0011940434932865046,0,-0.0011940434932865046,0.0014293880036178618,0.0026234314969043665,-6.823105675922883e-07,8.167931449244925e-07,1.4991037125167808e-06,down,label_0_supports_e101,49,0.5371785149920484,0.5622222222222222,0.5102040816326531,0.4377777777777778,0.00028090799275083905,1.6051885300047945e-07,0.4897959183673469,0.00014444196431776402,8.253826532443658e-08
136,Q2,True,0.523486403045284,0.5228768530126382,0.5253146261703844,0.5211810630870001,0.5253146261703844,0.0006095500326458,0.0024434527633964,0.0024434527633964,-0.0097738110535866,0.0097738110535866,0.2499999999999801,0.0097738110535866,-0.0165701697332329,True,id06_b4,id06,2024-07-15,2024-07-16,390,39,0.5492957746478874,0,0,5,3-5,0,0.0,0,left_edge,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0011650831545700518,0.0012783696088264974,1,-0.0011650831545700518,0.0012783696088264974,0.002443452763396549,-6.657618026114581e-07,7.304969193294271e-07,1.3962587219408852e-06,up,label_1_supports_e101,50,0.5396219677554449,0.5622222222222222,0.3958333333333333,0.5622222222222222,-9.539383370534016e-05,-5.451076211733723e-08,0.3958333333333333,0.00031116955664869673,1.778111752278267e-07
