view_id,split,episode,pair,pair_family,interaction_story,base_loss,state_loss,delta_logloss,null_q05,null_q20,null_median,null_best,dominance,min_mode_dominance,quick_gate,row_dominance,subject_dominance,dateblock_dominance,state_r2,state_corr
family_jepa_context,dateblock5,routine_fragmentation,Q1_S1,QS,scattered routine changing stage stability and subjective-objective alignment,1.169072479760216,1.1695533460672713,0.0004808663070552388,,,,,,,False,,,,0.22192166971164906,0.5181442948879169
family_jepa_context,dateblock5,routine_anchor_recovery,S2_S4,SS,stable bedtime/home routine restoring stage and quality consistency,1.1730949387622112,1.1736160233044295,0.0005210845422183308,,,,,,,False,,,,0.35864328902957676,0.6217480350759049
family_jepa_context,dateblock5,routine_anchor_recovery,Q2_S2,QS,stable bedtime/home routine restoring stage and quality consistency,1.2987878660564836,1.2993375880106959,0.0005497219542123233,,,,,,,False,,,,0.35864328902957676,0.6217480350759049
hybrid_context,dateblock5,routine_anchor_recovery,S2_S4,SS,stable bedtime/home routine restoring stage and quality consistency,1.1730949387622112,1.1736654184055635,0.0005704796433523285,,,,,,,False,,,,0.34676998211256227,0.6383179390172588
hybrid_context,dateblock5,bedtime_arousal,S1_S2,SS,late screen/message arousal changing sleep-stage composition,1.1137615637342273,1.1143576873780545,0.0005961236438272177,,,,,,,False,,,,0.6198166210482935,0.8034354126862179
hybrid_context,subject5,routine_anchor_recovery,Q3_S3,QS,stable bedtime/home routine restoring stage and quality consistency,1.3319184059778075,1.332582586686373,0.0006641807085654428,,,,,,,False,,,,-0.3556738150469727,0.45477345180778594
raw_human_context,subject5,bedtime_arousal,S1_S3,SS,late screen/message arousal changing sleep-stage composition,1.2961407464273766,1.2968057153174681,0.0006649688900914885,,,,,,,False,,,,-1.0834024243094125,0.5321942795746772
hybrid_context,dateblock5,badnight_aftereffect,Q3_S4,QS,previous bad night carrying into next-day subjective/objective mismatch,1.3866371164512445,1.3873052553800274,0.0006681389287828132,,,,,,,False,,,,0.4595859549010457,0.7347273539070105
raw_human_context,dateblock5,routine_anchor_recovery,S1_S3,SS,stable bedtime/home routine restoring stage and quality consistency,1.1405533213439703,1.141234455571301,0.0006811342273307375,,,,,,,False,,,,-0.07391938023048983,0.3686725884589007
family_jepa_context,subject5,routine_fragmentation,Q1_S1,QS,scattered routine changing stage stability and subjective-objective alignment,1.3298264093850816,1.3305154080892319,0.0006889987041502899,,,,,,,False,,,,-0.5952090608607641,0.3163367136423366
raw_human_context,dateblock5,badnight_aftereffect,Q2_Q3,QQ,previous bad night carrying into next-day subjective/objective mismatch,1.3376487300138302,1.3383506938705356,0.000701963856705401,,,,,,,False,,,,0.45015983337218124,0.699819776238231
hybrid_context,dateblock5,bedtime_arousal,S1_S4,SS,late screen/message arousal changing sleep-stage composition,1.2339297421551696,1.2347901911680457,0.0008604490128760744,,,,,,,False,,,,0.6198166210482935,0.8034354126862179
hybrid_context,subject5,routine_anchor_recovery,Q2_S3,QS,stable bedtime/home routine restoring stage and quality consistency,1.365932083277853,1.3668108847667721,0.0008788014889191675,,,,,,,False,,,,-0.3556738150469727,0.45477345180778594
hybrid_context,dateblock5,social_overload,S2_S3,SS,late social load changing objective-stage and subjective quality translation,1.1063760357808046,1.1073427228991979,0.0009666871183933168,,,,,,,False,,,,0.6306623150984524,0.8048288309994457
hybrid_context,subject5,badnight_aftereffect,Q2_Q3,QQ,previous bad night carrying into next-day subjective/objective mismatch,1.4007468656636972,1.4017680512060178,0.0010211855423205574,,,,,,,False,,,,0.19042855054288021,0.654901907853529
raw_human_context,dateblock5,routine_anchor_recovery,Q2_S1,QS,stable bedtime/home routine restoring stage and quality consistency,1.2973504689074455,1.2983728261350103,0.0010223572275647186,,,,,,,False,,,,-0.07391938023048983,0.3686725884589007
hybrid_context,dateblock5,badnight_aftereffect,Q2_Q3,QQ,previous bad night carrying into next-day subjective/objective mismatch,1.3376487300138302,1.3389359230390114,0.0012871930251812103,,,,,,,False,,,,0.4595859549010457,0.7347273539070105
hybrid_context,subject5,cashflow_stress,Q1_S2,QS,money rumination affecting subjective satisfaction and stage stress,1.4267629888019364,1.4281486087941428,0.0013856199922064327,,,,,,,False,,,,0.03812194632974941,0.537774672476237
hybrid_context,subject5,cashflow_stress,Q1_S4,QS,money rumination affecting subjective satisfaction and stage stress,1.4576149732602715,1.4590045791685498,0.0013896059082783019,,,,,,,False,,,,0.03812194632974941,0.537774672476237
family_jepa_context,dateblock5,badnight_aftereffect,Q3_S4,QS,previous bad night carrying into next-day subjective/objective mismatch,1.3866371164512445,1.3880350536876291,0.0013979372363845943,,,,,,,False,,,,0.6278282677599913,0.7997401801816698
hybrid_context,dateblock5,routine_anchor_recovery,S3_S4,SS,stable bedtime/home routine restoring stage and quality consistency,1.2238932815368333,1.225382393564363,0.001489112027529771,,,,,,,False,,,,0.34676998211256227,0.6383179390172588
hybrid_context,dateblock5,routine_fragmentation,Q3_S3,QS,scattered routine changing stage stability and subjective-objective alignment,1.244400894422418,1.2459939562303037,0.001593061807885654,,,,,,,False,,,,0.18587165144511042,0.5552814690406135
family_jepa_context,dateblock5,cashflow_stress,Q1_S3,QS,money rumination affecting subjective satisfaction and stage stress,1.2328496986491082,1.234577944591289,0.001728245942180795,,,,,,,False,,,,0.31386809934476356,0.5786801338372725
raw_human_context,dateblock5,routine_fragmentation,Q3_S3,QS,scattered routine changing stage stability and subjective-objective alignment,1.244400894422418,1.2461618588502623,0.001760964427844236,,,,,,,False,,,,-0.2621955951580879,0.3400415050638974
family_jepa_context,dateblock5,badnight_aftereffect,Q3_S2,QS,previous bad night carrying into next-day subjective/objective mismatch,1.299033041897189,1.3008233029864333,0.0017902610892444049,,,,,,,False,,,,0.6278282677599913,0.7997401801816698
hybrid_context,subject5,social_overload,S2_S3,SS,late social load changing objective-stage and subjective quality translation,1.2541331920089067,1.2559435928341496,0.0018104008252428638,,,,,,,False,,,,-0.4007714120776744,0.5590788260305112
hybrid_context,dateblock5,bedtime_arousal,S1_S3,SS,late screen/message arousal changing sleep-stage composition,1.1405533213439703,1.142468632971446,0.0019153116274757132,,,,,,,False,,,,0.6198166210482935,0.8034354126862179
hybrid_context,dateblock5,routine_fragmentation,Q1_S1,QS,scattered routine changing stage stability and subjective-objective alignment,1.169072479760216,1.1709900569125113,0.0019175771522952356,,,,,,,False,,,,0.18587165144511042,0.5552814690406135
hybrid_context,dateblock5,routine_fragmentation,Q2_S3,QS,scattered routine changing stage stability and subjective-objective alignment,1.244765816658148,1.246689554840978,0.0019237381828300926,,,,,,,False,,,,0.18587165144511042,0.5552814690406135
hybrid_context,dateblock5,badnight_aftereffect,Q3_S2,QS,previous bad night carrying into next-day subjective/objective mismatch,1.299033041897189,1.300962438947951,0.001929397050762116,,,,,,,False,,,,0.4595859549010457,0.7347273539070105
family_jepa_context,subject5,routine_anchor_recovery,Q2_S1,QS,stable bedtime/home routine restoring stage and quality consistency,1.3945094574039978,1.39652809108843,0.002018633684432114,,,,,,,False,,,,-1.0456727028328752,0.32797631725849524
hybrid_context,subject5,routine_fragmentation,S2_S3,SS,scattered routine changing stage stability and subjective-objective alignment,1.2541331920089067,1.2561775222009217,0.002044330192014998,,,,,,,False,,,,-0.36411384814994285,0.4429125941121724
family_jepa_context,dateblock5,routine_anchor_recovery,S1_S3,SS,stable bedtime/home routine restoring stage and quality consistency,1.1405533213439703,1.1426021223943987,0.0020488010504284837,,,,,,,False,,,,0.35864328902957676,0.6217480350759049
raw_human_context,dateblock5,routine_fragmentation,Q1_S3,QS,scattered routine changing stage stability and subjective-objective alignment,1.2328496986491082,1.2350008396748868,0.0021511410257786245,,,,,,,False,,,,-0.2621955951580879,0.3400415050638974
raw_human_context,dateblock5,cashflow_stress,Q1_S2,QS,money rumination affecting subjective satisfaction and stage stress,1.2677482394777677,1.2699186416311765,0.0021704021534088014,,,,,,,False,,,,-0.09402842637284214,0.3498518308077296
family_jepa_context,dateblock5,routine_anchor_recovery,Q2_S1,QS,stable bedtime/home routine restoring stage and quality consistency,1.2973504689074455,1.2995326934984526,0.0021822245910070315,,,,,,,False,,,,0.35864328902957676,0.6217480350759049
hybrid_context,dateblock5,routine_fragmentation,S2_S3,SS,scattered routine changing stage stability and subjective-objective alignment,1.1063760357808046,1.108668102680531,0.002292066899726386,,,,,,,False,,,,0.18587165144511042,0.5552814690406135
family_jepa_context,subject5,social_overload,S2_S3,SS,late social load changing objective-stage and subjective quality translation,1.2541331920089067,1.2564283854083307,0.002295193399423967,,,,,,,False,,,,0.1856840291115779,0.6422142044964803
raw_human_context,dateblock5,routine_fragmentation,S1_S4,SS,scattered routine changing stage stability and subjective-objective alignment,1.2339297421551696,1.2362598966461849,0.002330154491015257,,,,,,,False,,,,-0.2621955951580879,0.3400415050638974
raw_human_context,subject5,badnight_aftereffect,Q1_S3,QS,previous bad night carrying into next-day subjective/objective mismatch,1.3575382935350262,1.3599423564408033,0.0024040629057771046,,,,,,,False,,,,-2.744976475055328,0.3587012972131068
raw_human_context,dateblock5,social_overload,Q1_S3,QS,late social load changing objective-stage and subjective quality translation,1.2328496986491082,1.2353240915997716,0.002474392950663429,,,,,,,False,,,,-0.22574406163200544,0.4354329427718514
family_jepa_context,dateblock5,cashflow_stress,Q3_S1,QS,money rumination affecting subjective satisfaction and stage stress,1.2942070037298639,1.296701342951796,0.002494339221932096,,,,,,,False,,,,0.31386809934476356,0.5786801338372725
raw_human_context,subject5,badnight_aftereffect,Q2_Q3,QQ,previous bad night carrying into next-day subjective/objective mismatch,1.4007468656636972,1.403369142170372,0.002622276506674792,,,,,,,False,,,,-2.744976475055328,0.3587012972131068
family_jepa_context,subject5,home_recovery,S3_S4,SS,home recovery linking physiological calm with sleep-stage consistency,1.3746850853427692,1.3773846341684375,0.002699548825668252,,,,,,,False,,,,-0.40458590826626883,0.34759381457987365
family_jepa_context,dateblock5,routine_anchor_recovery,S1_S4,SS,stable bedtime/home routine restoring stage and quality consistency,1.2339297421551696,1.236684325918055,0.0027545837628855097,,,,,,,False,,,,0.35864328902957676,0.6217480350759049
raw_human_context,subject5,routine_fragmentation,S1_S2,SS,scattered routine changing stage stability and subjective-objective alignment,1.2877414817260255,1.290514307905205,0.0027728261791795106,,,,,,,False,,,,-2.565663431326201,0.2781946038339587
raw_human_context,subject5,bedtime_arousal,Q3_S1,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.3601353842389057,1.3629981358881371,0.002862751649231443,,,,,,,False,,,,-1.0834024243094125,0.5321942795746772
raw_human_context,dateblock5,social_overload,S1_S3,SS,late social load changing objective-stage and subjective quality translation,1.1405533213439703,1.143431750387401,0.002878429043430719,,,,,,,False,,,,-0.22574406163200544,0.4354329427718514
family_jepa_context,subject5,social_overload,S3_S4,SS,late social load changing objective-stage and subjective quality translation,1.3746850853427692,1.3776294072190716,0.002944321876302336,,,,,,,False,,,,0.1856840291115779,0.6422142044964803
raw_human_context,dateblock5,bedtime_arousal,S3_S4,SS,late screen/message arousal changing sleep-stage composition,1.2238932815368333,1.2268482960672251,0.0029550145303918196,,,,,,,False,,,,0.48046675295919217,0.729084828555957
raw_human_context,dateblock5,cashflow_stress,S1_S3,SS,money rumination affecting subjective satisfaction and stage stress,1.1405533213439703,1.1435142661676292,0.0029609448236589397,,,,,,,False,,,,-0.09402842637284214,0.3498518308077296
family_jepa_context,dateblock5,social_overload,Q1_S3,QS,late social load changing objective-stage and subjective quality translation,1.2328496986491082,1.2358849344377845,0.0030352357886762604,,,,,,,False,,,,0.6196604174773525,0.7893464419779003
hybrid_context,dateblock5,routine_anchor_recovery,Q2_S3,QS,stable bedtime/home routine restoring stage and quality consistency,1.244765816658148,1.2478570359038375,0.003091219245689558,,,,,,,False,,,,0.34676998211256227,0.6383179390172588
family_jepa_context,subject5,home_recovery,S2_S3,SS,home recovery linking physiological calm with sleep-stage consistency,1.2541331920089067,1.257227933230342,0.003094741221435271,,,,,,,False,,,,-0.40458590826626883,0.34759381457987365
hybrid_context,dateblock5,routine_anchor_recovery,S1_S4,SS,stable bedtime/home routine restoring stage and quality consistency,1.2339297421551696,1.2370710484273395,0.003141306272169908,,,,,,,False,,,,0.34676998211256227,0.6383179390172588
family_jepa_context,dateblock5,badnight_aftereffect,Q2_Q3,QQ,previous bad night carrying into next-day subjective/objective mismatch,1.3376487300138302,1.340822853559899,0.003174123546068719,,,,,,,False,,,,0.6278282677599913,0.7997401801816698
hybrid_context,dateblock5,routine_anchor_recovery,Q2_S1,QS,stable bedtime/home routine restoring stage and quality consistency,1.2973504689074455,1.3005410709894876,0.0031906020820420267,,,,,,,False,,,,0.34676998211256227,0.6383179390172588
hybrid_context,dateblock5,routine_anchor_recovery,Q1_S1,QS,stable bedtime/home routine restoring stage and quality consistency,1.169072479760216,1.1723351649104201,0.0032626851502040033,,,,,,,False,,,,0.34676998211256227,0.6383179390172588
family_jepa_context,dateblock5,cashflow_stress,S1_S4,SS,money rumination affecting subjective satisfaction and stage stress,1.2339297421551696,1.2372066813656108,0.0032769392104412542,,,,,,,False,,,,0.31386809934476356,0.5786801338372725
family_jepa_context,dateblock5,badnight_aftereffect,Q1_S2,QS,previous bad night carrying into next-day subjective/objective mismatch,1.2677482394777677,1.2711054113640041,0.0033571718862364097,,,,,,,False,,,,0.6278282677599913,0.7997401801816698
family_jepa_context,dateblock5,routine_anchor_recovery,Q1_S3,QS,stable bedtime/home routine restoring stage and quality consistency,1.2328496986491082,1.2362338414981973,0.0033841428490890557,,,,,,,False,,,,0.35864328902957676,0.6217480350759049
raw_human_context,dateblock5,badnight_aftereffect,Q1_Q3,QQ,previous bad night carrying into next-day subjective/objective mismatch,1.3606772490790227,1.364069119603562,0.0033918705245392644,,,,,,,False,,,,0.45015983337218124,0.699819776238231
family_jepa_context,subject5,routine_anchor_recovery,Q1_S2,QS,stable bedtime/home routine restoring stage and quality consistency,1.4267629888019364,1.4302175581462229,0.003454569344286451,,,,,,,False,,,,-1.0456727028328752,0.32797631725849524
raw_human_context,dateblock5,cashflow_stress,Q2_S1,QS,money rumination affecting subjective satisfaction and stage stress,1.2973504689074455,1.3008254962296797,0.0034750273222341477,,,,,,,False,,,,-0.09402842637284214,0.3498518308077296
family_jepa_context,dateblock5,cashflow_stress,Q1_Q3,QQ,money rumination affecting subjective satisfaction and stage stress,1.3606772490790227,1.3641765297674087,0.0034992806883860084,,,,,,,False,,,,0.31386809934476356,0.5786801338372725
hybrid_context,dateblock5,routine_fragmentation,Q2_S1,QS,scattered routine changing stage stability and subjective-objective alignment,1.2973504689074455,1.3009442740816273,0.00359380517418173,,,,,,,False,,,,0.18587165144511042,0.5552814690406135
hybrid_context,dateblock5,badnight_aftereffect,Q1_S4,QS,previous bad night carrying into next-day subjective/objective mismatch,1.3442945615477668,1.347920335553419,0.003625774005652227,,,,,,,False,,,,0.4595859549010457,0.7347273539070105
family_jepa_context,dateblock5,routine_fragmentation,Q2_S1,QS,scattered routine changing stage stability and subjective-objective alignment,1.2973504689074455,1.301026515252154,0.003676046344708528,,,,,,,False,,,,0.22192166971164906,0.5181442948879169
raw_human_context,subject5,bedtime_arousal,S1_S4,SS,late screen/message arousal changing sleep-stage composition,1.4070261280179355,1.4108360271375715,0.003809899119636029,,,,,,,False,,,,-1.0834024243094125,0.5321942795746772
hybrid_context,subject5,routine_anchor_recovery,Q1_S3,QS,stable bedtime/home routine restoring stage and quality consistency,1.3575382935350262,1.3616875865088685,0.004149292973842256,,,,,,,False,,,,-0.3556738150469727,0.45477345180778594
family_jepa_context,dateblock5,routine_anchor_recovery,Q2_S3,QS,stable bedtime/home routine restoring stage and quality consistency,1.244765816658148,1.248947035604119,0.004181218945971121,,,,,,,False,,,,0.35864328902957676,0.6217480350759049
family_jepa_context,dateblock5,routine_anchor_recovery,Q3_S2,QS,stable bedtime/home routine restoring stage and quality consistency,1.299033041897189,1.303320128275903,0.004287086378714111,,,,,,,False,,,,0.35864328902957676,0.6217480350759049
family_jepa_context,subject5,badnight_aftereffect,Q1_S1,QS,previous bad night carrying into next-day subjective/objective mismatch,1.3298264093850816,1.3341419450116407,0.004315535626559175,,,,,,,False,,,,0.5345326327599609,0.7594217356245341
family_jepa_context,subject5,bedtime_arousal,Q3_S3,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.3319184059778075,1.3362370041706653,0.004318598192857737,,,,,,,False,,,,-0.20515056977733215,0.4958227856819851
hybrid_context,dateblock5,social_overload,Q1_S3,QS,late social load changing objective-stage and subjective quality translation,1.2328496986491082,1.2372073606615297,0.004357662012421493,,,,,,,False,,,,0.6306623150984524,0.8048288309994457
hybrid_context,dateblock5,badnight_aftereffect,Q1_S2,QS,previous bad night carrying into next-day subjective/objective mismatch,1.2677482394777677,1.2721111924372055,0.0043629529594377825,,,,,,,False,,,,0.4595859549010457,0.7347273539070105
family_jepa_context,subject5,badnight_aftereffect,Q3_S3,QS,previous bad night carrying into next-day subjective/objective mismatch,1.3319184059778075,1.3363015599670998,0.004383153989292232,,,,,,,False,,,,0.5345326327599609,0.7594217356245341
family_jepa_context,dateblock5,routine_fragmentation,S1_S4,SS,scattered routine changing stage stability and subjective-objective alignment,1.2339297421551696,1.2383213918614269,0.004391649706257272,,,,,,,False,,,,0.22192166971164906,0.5181442948879169
hybrid_context,dateblock5,bedtime_arousal,Q3_S1,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.2942070037298639,1.2987058229003479,0.004498819170484003,,,,,,,False,,,,0.6198166210482935,0.8034354126862179
hybrid_context,subject5,home_recovery,Q3_S3,QS,home recovery linking physiological calm with sleep-stage consistency,1.3319184059778075,1.336457420202087,0.004539014224279381,,,,,,,False,,,,-1.8113876140945724,0.3360324198422836
hybrid_context,dateblock5,routine_anchor_recovery,Q3_S1,QS,stable bedtime/home routine restoring stage and quality consistency,1.2942070037298639,1.2987569659198006,0.0045499621899367515,,,,,,,False,,,,0.34676998211256227,0.6383179390172588
hybrid_context,subject5,routine_anchor_recovery,Q2_S1,QS,stable bedtime/home routine restoring stage and quality consistency,1.3945094574039978,1.3991128073574848,0.00460334995348699,,,,,,,False,,,,-0.3556738150469727,0.45477345180778594
raw_human_context,subject5,cashflow_stress,Q1_S3,QS,money rumination affecting subjective satisfaction and stage stress,1.3575382935350262,1.3621464173431794,0.0046081238081532305,,,,,,,False,,,,-0.7466922253209711,0.29813969394994067
family_jepa_context,subject5,badnight_aftereffect,Q3_S1,QS,previous bad night carrying into next-day subjective/objective mismatch,1.3601353842389057,1.3647649876332368,0.004629603394331161,,,,,,,False,,,,0.5345326327599609,0.7594217356245341
family_jepa_context,subject5,bedtime_arousal,Q2_S3,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.365932083277853,1.3705695073431166,0.004637424065263573,,,,,,,False,,,,-0.20515056977733215,0.4958227856819851
hybrid_context,dateblock5,bedtime_arousal,Q2_S3,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.244765816658148,1.2494272124826984,0.004661395824550496,,,,,,,False,,,,0.6198166210482935,0.8034354126862179
family_jepa_context,dateblock5,routine_fragmentation,S1_S2,SS,scattered routine changing stage stability and subjective-objective alignment,1.1137615637342273,1.1186292018541713,0.004867638119943951,,,,,,,False,,,,0.22192166971164906,0.5181442948879169
hybrid_context,subject5,routine_fragmentation,Q1_S3,QS,scattered routine changing stage stability and subjective-objective alignment,1.3575382935350262,1.3625031457304597,0.004964852195433522,,,,,,,False,,,,-0.36411384814994285,0.4429125941121724
hybrid_context,dateblock5,bedtime_arousal,Q1_S3,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.2328496986491082,1.2378669591161335,0.005017260467025331,,,,,,,False,,,,0.6198166210482935,0.8034354126862179
hybrid_context,dateblock5,routine_fragmentation,Q1_S3,QS,scattered routine changing stage stability and subjective-objective alignment,1.2328496986491082,1.237912760139634,0.005063061490525822,,,,,,,False,,,,0.18587165144511042,0.5552814690406135
family_jepa_context,dateblock5,badnight_aftereffect,Q3_S1,QS,previous bad night carrying into next-day subjective/objective mismatch,1.2942070037298639,1.2992852481713144,0.005078244441450552,,,,,,,False,,,,0.6278282677599913,0.7997401801816698
family_jepa_context,dateblock5,badnight_aftereffect,Q1_Q2,QQ,previous bad night carrying into next-day subjective/objective mismatch,1.3877294767781487,1.3928127222151898,0.005083245437041084,,,,,,,False,,,,0.6278282677599913,0.7997401801816698
family_jepa_context,dateblock5,bedtime_arousal,S3_S4,SS,late screen/message arousal changing sleep-stage composition,1.2238932815368333,1.2290545853098587,0.005161303773025372,,,,,,,False,,,,0.46183093194553315,0.6930367658716338
hybrid_context,subject5,routine_anchor_recovery,S2_S3,SS,stable bedtime/home routine restoring stage and quality consistency,1.2541331920089067,1.259325122009787,0.005191930000880252,,,,,,,False,,,,-0.3556738150469727,0.45477345180778594
family_jepa_context,dateblock5,cashflow_stress,Q1_S2,QS,money rumination affecting subjective satisfaction and stage stress,1.2677482394777677,1.2729614145836878,0.00521317510592012,,,,,,,False,,,,0.31386809934476356,0.5786801338372725
raw_human_context,dateblock5,social_overload,Q2_S3,QS,late social load changing objective-stage and subjective quality translation,1.244765816658148,1.2500221436162033,0.005256326958055446,,,,,,,False,,,,-0.22574406163200544,0.4354329427718514
family_jepa_context,subject5,badnight_aftereffect,Q1_S4,QS,previous bad night carrying into next-day subjective/objective mismatch,1.4576149732602715,1.4628734062871975,0.005258433026926079,,,,,,,False,,,,0.5345326327599609,0.7594217356245341
raw_human_context,dateblock5,routine_anchor_recovery,Q2_S2,QS,stable bedtime/home routine restoring stage and quality consistency,1.2987878660564836,1.304066944763161,0.005279078706677431,,,,,,,False,,,,-0.07391938023048983,0.3686725884589007
family_jepa_context,dateblock5,routine_fragmentation,S1_S3,SS,scattered routine changing stage stability and subjective-objective alignment,1.1405533213439703,1.1458489417248496,0.0052956203808793845,,,,,,,False,,,,0.22192166971164906,0.5181442948879169
raw_human_context,dateblock5,bedtime_arousal,Q1_S3,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.2328496986491082,1.2381824498131409,0.005332751164032645,,,,,,,False,,,,0.48046675295919217,0.729084828555957
hybrid_context,dateblock5,bedtime_arousal,S3_S4,SS,late screen/message arousal changing sleep-stage composition,1.2238932815368333,1.229233491907187,0.005340210370353704,,,,,,,False,,,,0.6198166210482935,0.8034354126862179
raw_human_context,dateblock5,badnight_aftereffect,Q1_S4,QS,previous bad night carrying into next-day subjective/objective mismatch,1.3442945615477668,1.3496932482366417,0.0053986866888748875,,,,,,,False,,,,0.45015983337218124,0.699819776238231
family_jepa_context,dateblock5,cashflow_stress,S1_S3,SS,money rumination affecting subjective satisfaction and stage stress,1.1405533213439703,1.1460339423024843,0.005480620958514093,,,,,,,False,,,,0.31386809934476356,0.5786801338372725
hybrid_context,subject5,cashflow_stress,Q1_Q2,QQ,money rumination affecting subjective satisfaction and stage stress,1.4579206320333966,1.4634150337830423,0.005494401749645661,,,,,,,False,,,,0.03812194632974941,0.537774672476237
raw_human_context,dateblock5,routine_anchor_recovery,Q1_S3,QS,stable bedtime/home routine restoring stage and quality consistency,1.2328496986491082,1.2383494599238902,0.005499761274782022,,,,,,,False,,,,-0.07391938023048983,0.3686725884589007
family_jepa_context,dateblock5,badnight_aftereffect,Q1_S3,QS,previous bad night carrying into next-day subjective/objective mismatch,1.2328496986491082,1.2384528801952868,0.0056031815461785595,,,,,,,False,,,,0.6278282677599913,0.7997401801816698
family_jepa_context,subject5,bedtime_arousal,Q1_S1,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.3298264093850816,1.3354851675399317,0.005658758154850174,,,,,,,False,,,,-0.20515056977733215,0.4958227856819851
hybrid_context,dateblock5,cashflow_stress,Q2_S1,QS,money rumination affecting subjective satisfaction and stage stress,1.2973504689074455,1.3030381203652954,0.005687651457849885,,,,,,,False,,,,0.22441280525726182,0.5780433765723039
hybrid_context,subject5,routine_anchor_recovery,S1_S4,SS,stable bedtime/home routine restoring stage and quality consistency,1.4070261280179355,1.4127821392687077,0.005756011250772186,,,,,,,False,,,,-0.3556738150469727,0.45477345180778594
raw_human_context,dateblock5,routine_anchor_recovery,Q3_S1,QS,stable bedtime/home routine restoring stage and quality consistency,1.2942070037298639,1.2999807109036592,0.005773707173795328,,,,,,,False,,,,-0.07391938023048983,0.3686725884589007
hybrid_context,dateblock5,cashflow_stress,Q1_Q3,QQ,money rumination affecting subjective satisfaction and stage stress,1.3606772490790227,1.366506084368145,0.005828835289122258,,,,,,,False,,,,0.22441280525726182,0.5780433765723039
raw_human_context,dateblock5,bedtime_arousal,Q2_S3,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.244765816658148,1.2506015464512692,0.005835729793121303,,,,,,,False,,,,0.48046675295919217,0.729084828555957
hybrid_context,subject5,routine_anchor_recovery,S3_S4,SS,stable bedtime/home routine restoring stage and quality consistency,1.3746850853427692,1.3805675072976642,0.0058824219548949674,,,,,,,False,,,,-0.3556738150469727,0.45477345180778594
hybrid_context,dateblock5,bedtime_arousal,Q3_S3,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.244400894422418,1.250314054656921,0.0059131602345028345,,,,,,,False,,,,0.6198166210482935,0.8034354126862179
family_jepa_context,subject5,bedtime_arousal,S1_S3,SS,late screen/message arousal changing sleep-stage composition,1.2961407464273766,1.302077918019249,0.005937171591872348,,,,,,,False,,,,-0.20515056977733215,0.4958227856819851
family_jepa_context,dateblock5,routine_fragmentation,Q3_S1,QS,scattered routine changing stage stability and subjective-objective alignment,1.2942070037298639,1.3001453081110228,0.005938304381158943,,,,,,,False,,,,0.22192166971164906,0.5181442948879169
family_jepa_context,subject5,bedtime_arousal,Q1_S3,QS,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep -> subjective-objective sleep translation",1.3575382935350262,1.363481354802665,0.005943061267638772,,,,,,,False,,,,-0.20515056977733215,0.4958227856819851
family_jepa_context,dateblock5,badnight_aftereffect,Q1_S1,QS,previous bad night carrying into next-day subjective/objective mismatch,1.169072479760216,1.1750229924042384,0.005950512644022243,,,,,,,False,,,,0.6278282677599913,0.7997401801816698
raw_human_context,dateblock5,routine_fragmentation,S2_S3,SS,scattered routine changing stage stability and subjective-objective alignment,1.1063760357808046,1.1123602638262513,0.005984228045446738,,,,,,,False,,,,-0.2621955951580879,0.3400415050638974
raw_human_context,subject5,cashflow_stress,Q1_S4,QS,money rumination affecting subjective satisfaction and stage stress,1.4576149732602715,1.4636118478004108,0.0059968745401393075,,,,,,,False,,,,-0.7466922253209711,0.29813969394994067
hybrid_context,dateblock5,routine_fragmentation,Q3_S1,QS,scattered routine changing stage stability and subjective-objective alignment,1.2942070037298639,1.300210567671048,0.006003563941184176,,,,,,,False,,,,0.18587165144511042,0.5552814690406135
hybrid_context,dateblock5,routine_fragmentation,S1_S2,SS,scattered routine changing stage stability and subjective-objective alignment,1.1137615637342273,1.1198201448643486,0.006058581130121254,,,,,,,False,,,,0.18587165144511042,0.5552814690406135
family_jepa_context,subject5,routine_fragmentation,S2_S3,SS,scattered routine changing stage stability and subjective-objective alignment,1.2541331920089067,1.2602664851361718,0.0061332931272650715,,,,,,,False,,,,-0.5952090608607641,0.3163367136423366
hybrid_context,dateblock5,cashflow_stress,Q1_S4,QS,money rumination affecting subjective satisfaction and stage stress,1.3442945615477668,1.3504384171821437,0.006143855634376916,,,,,,,False,,,,0.22441280525726182,0.5780433765723039
