policy,rollback_cells,expected_delta_focus_mean,moved_cells,moved_rows,cells_to_flip_expected,top1_over_abs_expected,cells_for_2e6_guard,cells_for_e95_edge,support_prob_swing_weighted_focus,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,mean_delta_focus_mean,std_delta_focus_mean,p05_delta_norm_focus_mean,p95_delta_norm_focus_mean,win_rate_norm_focus_mean,e95_edge_or_better_norm_focus_mean,worse_than_e101_norm_focus_mean,worse_than_mixmin_norm_focus_mean,mean_delta_visible_mean,std_delta_visible_mean,p05_delta_norm_visible_mean,p95_delta_norm_visible_mean,win_rate_norm_visible_mean,e95_edge_or_better_norm_visible_mean,worse_than_e101_norm_visible_mean,worse_than_mixmin_norm_visible_mean,mean_delta_subject,std_delta_subject,p05_delta_norm_subject,p95_delta_norm_subject,win_rate_norm_subject,e95_edge_or_better_norm_subject,worse_than_e101_norm_subject,worse_than_mixmin_norm_subject,mean_delta_flank_mean,std_delta_flank_mean,p05_delta_norm_flank_mean,p95_delta_norm_flank_mean,win_rate_norm_flank_mean,e95_edge_or_better_norm_flank_mean,worse_than_e101_norm_flank_mean,worse_than_mixmin_norm_flank_mean,mean_delta_nearest_hard085,std_delta_nearest_hard085,p05_delta_norm_nearest_hard085,p95_delta_norm_nearest_hard085,win_rate_norm_nearest_hard085,e95_edge_or_better_norm_nearest_hard085,worse_than_e101_norm_nearest_hard085,worse_than_mixmin_norm_nearest_hard085,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,mean_keep_selected,n_keep_changed_from_e172,cos_e172_axis,delta_focus_vs_e172,delta_focus_vs_e174,delta_p95_delta_norm_visible_mean_vs_e174,delta_worse_than_e101_norm_visible_mean_vs_e174,delta_bad_span_energy_vs_e174,delta_max_bad_cos_vs_e174,delta_q2s3_share_vs_e95_vs_e174,delta_mean_abs_logit_move_vs_e95_vs_e174,broad_retained,visible_tail_guard,geometry_guard,material_vs_e172,near_e174_edge,risk_reduced_vs_e174,e176_gate,dominance_score
ablate_s3s2_to0p25,371,-0.00011845174224813488,904,193,32,0.04923488372205218,1,4,0.46778069919732623,0.2689994309874511,0.9631403356356888,q2_bad,0.16089817218751032,0.0007859886861929467,0.010205926073456162,0.32383529918622883,0.07592046878878425,-0.030097587119333555,-0.006895982051503926,-7.698648145373645e-05,1.7372955915516457e-05,-0.00010556245100224173,-4.8410511905231175e-05,0.9999953187942766,0.999807459710526,3.6816469928258044e-07,5.4008460814714e-08,-5.175085350261573e-05,1.6427741550774833e-05,-7.87720837750291e-05,-2.4729623230202343e-05,0.9991842373116901,0.9867296852095231,0.00010768576460773449,2.2304363470504462e-05,-3.10664111710665e-05,1.6064535561465893e-05,-5.749022075463458e-05,-4.642601587498418e-06,0.9734342481530361,0.836648395713754,0.006274037769230079,0.0019451340453415789,-3.282413253927515e-05,1.5469021749772482e-05,-5.826840906977963e-05,-7.379856008770677e-06,0.9830780591970147,0.8712167512359753,0.0034041837057510183,0.0009300920610414432,-7.69977233708872e-05,1.3689814638224566e-05,-9.951546463086424e-05,-5.447998211091017e-05,0.9999999906951815,0.9999966977622117,1.6443335582039253e-10,7.765232901135732e-12,0.05610993871156247,0.034531431633151054,0.07265434790070084,-0.0783183381305706,0.06671794697541523,0.0670628677900259,0.16089817218751032,0.015367038789928946,0.12123277699007798,0.32134146341463415,39,0.9800790558681177,-5.75652047225441e-06,5.915311965231236e-06,-2.0201282360274937e-06,-0.00011232663105076313,0.005003368896661975,-0.0023304018188055053,-0.01576136223283342,-4.296149266993913e-05,True,True,True,False,False,True,False,-0.00011746198193063873
ablate_top_focus25_to0p25,360,-0.00011782676496319724,904,193,32,0.049496035625547455,1,4,0.46761635164724696,0.2633850127200903,0.9646907976519923,q2_bad,0.16192416305257945,0.0007870938813508788,0.010205926073456162,0.3322057073468353,0.08276874664822576,-0.030240816252918176,-0.0033525131760619047,-7.667771276671437e-05,1.7314605587133094e-05,-0.00010515770456594447,-4.8197720967484274e-05,0.9999952554410972,0.9998031221516154,3.7033967226207665e-07,5.3987425752133333e-08,-5.1504259045583006e-05,1.6387756244627014e-05,-7.845971934215438e-05,-2.4548798749011624e-05,0.9991634421095953,0.9863978289940443,0.00011026862405427718,2.2797822012532443e-05,-3.095555310929474e-05,1.6021262899459934e-05,-5.730818549781447e-05,-4.6029207207750066e-06,0.9733297723156926,0.8355930155340827,0.006277168149236956,0.0019397130088942838,-3.262416875473446e-05,1.544630740616092e-05,-5.803108351476564e-05,-7.217253994703283e-06,0.9826611270137874,0.8688306887726898,0.003497222628072949,0.0009568058867529539,-7.615089334699434e-05,1.3624975770345899e-05,-9.856198415997372e-05,-5.373980253401496e-05,0.9999999885853128,0.9999960029755288,2.0225832120246423e-10,9.546918811054184e-12,0.05645360981111421,0.03542885554458807,0.07452332878146593,-0.06971738560494624,0.06414753627848108,0.07014645343645222,0.16192416305257945,0.013057218635165872,0.11669278952401657,0.34146341463414637,50,0.9827780512855967,-5.13154318731677e-06,6.540289250168876e-06,-1.8393037548367747e-06,-0.00010974377160422044,-0.0006110493706988351,-0.0013044109537363735,-0.007390954072226952,-4.1856297512007055e-05,True,True,True,False,False,True,False,-0.00011729584738593027
only_not_top_focus25_reopened,360,-0.00011782676496319724,904,193,32,0.049496035625547455,1,4,0.46761635164724696,0.2633850127200903,0.9646907976519923,q2_bad,0.16192416305257945,0.0007870938813508788,0.010205926073456162,0.3322057073468353,0.08276874664822576,-0.030240816252918176,-0.0033525131760619047,-7.667771276671437e-05,1.7314605587133094e-05,-0.00010515770456594447,-4.8197720967484274e-05,0.9999952554410972,0.9998031221516154,3.7033967226207665e-07,5.3987425752133333e-08,-5.1504259045583006e-05,1.6387756244627014e-05,-7.845971934215438e-05,-2.4548798749011624e-05,0.9991634421095953,0.9863978289940443,0.00011026862405427718,2.2797822012532443e-05,-3.095555310929474e-05,1.6021262899459934e-05,-5.730818549781447e-05,-4.6029207207750066e-06,0.9733297723156926,0.8355930155340827,0.006277168149236956,0.0019397130088942838,-3.262416875473446e-05,1.544630740616092e-05,-5.803108351476564e-05,-7.217253994703283e-06,0.9826611270137874,0.8688306887726898,0.003497222628072949,0.0009568058867529539,-7.615089334699434e-05,1.3624975770345899e-05,-9.856198415997372e-05,-5.373980253401496e-05,0.9999999885853128,0.9999960029755288,2.0225832120246423e-10,9.546918811054184e-12,0.05645360981111421,0.03542885554458807,0.07452332878146593,-0.06971738560494624,0.06414753627848108,0.07014645343645222,0.16192416305257945,0.013057218635165872,0.11669278952401657,0.34146341463414637,50,0.9827780512855967,-5.13154318731677e-06,6.540289250168876e-06,-1.8393037548367747e-06,-0.00010974377160422044,-0.0006110493706988351,-0.0013044109537363735,-0.007390954072226952,-4.1856297512007055e-05,True,True,True,False,False,True,False,-0.00011729584738593027
ablate_not_e72_to0p5,404,-0.00011747835509792107,904,193,32,0.0496428278332663,1,4,0.4664935450346933,0.2620928193127215,0.965042669556486,q2_bad,0.15104874507730995,0.0007798138483423644,0.010205926073456162,0.323529539933325,0.0849760911704333,-0.027586739355033293,-4.109433775393458e-05,-7.702216563167642e-05,1.712822939824472e-05,-0.00010519559588063608,-4.884873538271676e-05,0.9999965507556273,0.99984266262907,2.525589759549973e-07,3.509507739973827e-08,-5.197100213877454e-05,1.6195342291974373e-05,-7.860996964744916e-05,-2.5332034630099922e-05,0.9993340338102069,0.9882016344512219,8.262382342505425e-05,1.630811392805409e-05,-3.0761814527569415e-05,1.581319579939549e-05,-5.677220699189887e-05,-4.751422063239961e-06,0.9741320982481196,0.8357408164734471,0.005921978235429504,0.0017867310281518556,-3.318262951909811e-05,1.5247533596664692e-05,-5.826259045763646e-05,-8.102668580559769e-06,0.9852321661992467,0.8794254335232754,0.0028123322946113083,0.0007353471859240512,-7.824050886884018e-05,1.3499723367937257e-05,-0.00010044557781343332,-5.603543992424704e-05,0.9999999965984039,0.999998430913948,5.062461561067266e-11,2.106315122318847e-12,0.056705289908262284,0.035268157731408054,0.07437886301885312,-0.0741463934384553,0.06772924225550389,0.07400022814219269,0.15104874507730995,0.01181282881765446,0.11371160079662392,0.30304878048780487,75,0.9918791766256175,-4.783133322040594e-06,6.888699115445052e-06,-2.6225396359250732e-06,-0.00013738857223344336,-0.0019032427780676375,-0.012179828929005876,-0.016067121485737246,-4.9136330520521405e-05,True,True,True,False,False,True,False,-0.00011726907316664892
ablate_top_focus50_to0p5,385,-0.00011748826575845135,904,193,32,0.04963864023877554,1,4,0.4665970272537572,0.2634732361801052,0.9646667060787277,q2_bad,0.15452018559179206,0.0007829865306050669,0.010205926073456162,0.3271024181665782,0.08460305517350312,-0.029517448379705803,-0.002680059914548546,-7.691181868520902e-05,1.7150018848967475e-05,-0.00010512108939121928,-4.8702547979198756e-05,0.9999963483009552,0.9998358608380165,2.699796992633452e-07,3.7784490425352146e-08,-5.1853304293320596e-05,1.622433183111791e-05,-7.853995535059911e-05,-2.516665323604208e-05,0.9993033150083903,0.9878493941494985,8.737430451599693e-05,1.738737125078771e-05,-3.070864438866222e-05,1.5847092253349073e-05,-5.677479155821802e-05,-4.642497219106417e-06,0.9736767599597066,0.8343894907298339,0.006070467989019779,0.0018423678608622263,-3.305941849940426e-05,1.5284244249540266e-05,-5.819976308847275e-05,-7.919073910335775e-06,0.9847283991634319,0.8772284119432846,0.002941935379215943,0.0007762022923615275,-7.791507317148858e-05,1.3511490017340937e-05,-0.00010013949653203043,-5.569064981094673e-05,0.9999999959551575,0.9999982016086038,6.159139864791996e-11,2.6049162826780048e-12,0.05622007783943979,0.03462478744748101,0.07406470983056089,-0.07349154185922475,0.06776435826306144,0.07141937412538521,0.15452018559179206,0.012367294451344123,0.11460016330480144,0.32621951219512196,75,0.9913117218488618,-4.793043982570874e-06,6.878788454914772e-06,-2.4571582418672317e-06,-0.0001326380911425007,-0.0005228259106839217,-0.00870838841452376,-0.01249424325248405,-4.5963648257818946e-05,True,True,True,False,False,True,False,-0.00011714094214044082
ablate_q2s3s2s1_to0p5,399,-0.0001174785023264916,904,193,32,0.04964276561896806,1,4,0.46667938181161916,0.2637102638730457,0.9646019369294301,q2_bad,0.1522403967747436,0.0007803580740944489,0.010205926073456162,0.3222261928981233,0.08224449480213067,-0.029573609808364383,-0.0011894173796733688,-7.701946923597447e-05,1.7120841555279634e-05,-0.00010518074756463767,-4.885819090731128e-05,0.9999965795515042,0.9998435065429776,2.499266780198184e-07,3.467398290712964e-08,-5.1951336592753863e-05,1.6191376002014397e-05,-7.858378013500227e-05,-2.5318893050505454e-05,0.9993330406628884,0.9881813038441601,8.27204112205937e-05,1.6322161499160437e-05,-3.084043633243246e-05,1.5808122329313303e-05,-5.6842483681096005e-05,-4.838388983768918e-06,0.9744669228531362,0.8370460472304904,0.005825518757925696,0.0017532077798769752,-3.3150237110338396e-05,1.5246452428803761e-05,-5.8228419685999345e-05,-8.072054534677447e-06,0.985158387587974,0.8790151903226662,0.0028290204831391552,0.0007401813425658155,-7.792339293049656e-05,1.3485831175299086e-05,-0.0001001056112516425,-5.5741174609350626e-05,0.9999999962240722,0.999998281821851,5.6586069163699904e-11,2.364441975544196e-12,0.05823945989408503,0.03673359292928094,0.07633014631965356,-0.07580859382873059,0.06690932164134157,0.07331750508026949,0.1522403967747436,0.0128571711957032,0.11335348830364714,0.30914634146341463,75,0.9925507448730538,-4.783280550611129e-06,6.888551886874517e-06,-2.609398056330605e-06,-0.0001372919844379039,-0.00028579821774343817,-0.010988177231572221,-0.01737046852093893,-4.859210476843695e-05,True,True,True,False,False,True,False,-0.00011710747593918703
only_top_swing10_reopened,400,-0.00011656796579271925,904,193,31,0.05003053554723417,1,4,0.4666135706735046,0.2518027963655811,0.9677785654489738,q2_bad,0.1428280255422232,0.0007721350358916367,0.010205926073456162,0.31253437739726675,0.08016079690922875,-0.030125637152641268,-0.009635642578961105,-7.687854457505774e-05,1.7325577654617622e-05,-0.00010537658381928492,-4.838050533083057e-05,0.9999954449908588,0.9998099879676025,3.5457911873315595e-07,5.160172489304671e-08,-5.221962305288366e-05,1.637017765869008e-05,-7.914616914862e-05,-2.5293076957147323e-05,0.999288449003914,0.9879221587657668,9.131142919638346e-05,1.8520311091396735e-05,-3.067665494234088e-05,1.600527640118771e-05,-5.7002991881195295e-05,-4.3503180034864695e-06,0.9723593579797707,0.8314863789280943,0.0065463977742200585,0.002031284257466459,-3.372543191125307e-05,1.540135352818551e-05,-5.905840412205086e-05,-8.392459700455284e-06,0.9857295628053573,0.8840847271867034,0.0027475058600986424,0.0007265647212115756,-7.929283199569854e-05,1.3677068027932716e-05,-0.0001017896069475057,-5.6796057043891396e-05,0.9999999966345051,0.9999985519842886,5.2983173404186346e-11,2.3074875343809254e-12,0.05572874769063416,0.03376466941709391,0.07220003906406366,-0.06774586641512931,0.07082952924977365,0.06521017460679229,0.1428280255422232,0.011812063207432128,0.10864673492976742,0.2682926829268293,10,0.9806068939646159,-3.8727440168387725e-06,7.799088420646873e-06,-2.583581962972474e-06,-0.00012870096646211415,-0.012193265725208013,-0.020400548464092616,-0.027062284021795502,-5.681514297124909e-05,True,True,True,False,False,True,False,-0.00011656796579271925
ablate_not_top_swing10_to0p25,400,-0.00011656796579271925,904,193,31,0.05003053554723417,1,4,0.4666135706735046,0.2518027963655811,0.9677785654489738,q2_bad,0.1428280255422232,0.0007721350358916367,0.010205926073456162,0.31253437739726675,0.08016079690922875,-0.030125637152641268,-0.009635642578961105,-7.687854457505774e-05,1.7325577654617622e-05,-0.00010537658381928492,-4.838050533083057e-05,0.9999954449908588,0.9998099879676025,3.5457911873315595e-07,5.160172489304671e-08,-5.221962305288366e-05,1.637017765869008e-05,-7.914616914862e-05,-2.5293076957147323e-05,0.999288449003914,0.9879221587657668,9.131142919638346e-05,1.8520311091396735e-05,-3.067665494234088e-05,1.600527640118771e-05,-5.7002991881195295e-05,-4.3503180034864695e-06,0.9723593579797707,0.8314863789280943,0.0065463977742200585,0.002031284257466459,-3.372543191125307e-05,1.540135352818551e-05,-5.905840412205086e-05,-8.392459700455284e-06,0.9857295628053573,0.8840847271867034,0.0027475058600986424,0.0007265647212115756,-7.929283199569854e-05,1.3677068027932716e-05,-0.0001017896069475057,-5.6796057043891396e-05,0.9999999966345051,0.9999985519842886,5.2983173404186346e-11,2.3074875343809254e-12,0.05572874769063416,0.03376466941709391,0.07220003906406366,-0.06774586641512931,0.07082952924977365,0.06521017460679229,0.1428280255422232,0.011812063207432128,0.10864673492976742,0.2682926829268293,10,0.9806068939646159,-3.8727440168387725e-06,7.799088420646873e-06,-2.583581962972474e-06,-0.00012870096646211415,-0.012193265725208013,-0.020400548464092616,-0.027062284021795502,-5.681514297124909e-05,True,True,True,False,False,True,False,-0.00011656796579271925
dampen_all_reopened_to0p5,410,-0.00011659027540229607,904,193,31,0.0500209621783479,1,4,0.46662842178246716,0.2618800596835301,0.9651004270748983,q2_bad,0.15145166985082983,0.0007753123994842738,0.010205926073456162,0.3243232166543807,0.08537759473738922,-0.029682764988960192,-0.0011938074784717475,-7.688836316288667e-05,1.705377795559364e-05,-0.00010493933168636993,-4.883739463940341e-05,0.9999967368889124,0.9998473689228682,2.3466168164176793e-07,3.2157122409337546e-08,-5.211780770923456e-05,1.6129203564349663e-05,-7.864798669189371e-05,-2.5587628726575405e-05,0.9993837921597323,0.9887558151859616,7.486759923769348e-05,1.4541964628245196e-05,-3.08164586205118e-05,1.5742758458655188e-05,-5.671099196945175e-05,-4.921925271571844e-06,0.9748556774492877,0.8376745714541362,0.005678929134336208,0.0016945064362633433,-3.353989111899546e-05,1.5189419828667607e-05,-5.8524263415467984e-05,-8.555518822522937e-06,0.9863816540594408,0.8849544560971385,0.002531407329857238,0.000649742919224261,-7.867253706515359e-05,1.3436238479403942e-05,-0.0001007731826605861,-5.657189146972108e-05,0.9999999976185369,0.9999987958440322,3.337707887851593e-11,1.3286038935689248e-12,0.05619391041517875,0.034451496401656685,0.07416798713898541,-0.0731559352448919,0.07005758693833321,0.07344916745875434,0.15145166985082983,0.012313168361014988,0.11206355667847427,0.29573170731707316,75,0.9949624052376074,-3.895053626415594e-06,7.776778811070052e-06,-2.8781337324005555e-06,-0.00014514479642080413,-0.00211600240725901,-0.01177690415548599,-0.015273444764681565,-5.363777937861204e-05,True,True,True,False,False,True,False,-0.00011640226943394305
only_q2s3_reopened,364,-0.00011888207168489381,904,193,32,0.049056663242877156,1,4,0.46456100437440423,0.26517233750003744,0.9642010326818606,q2_bad,0.16399043202120384,0.000793578862662675,0.010205926073456162,0.35473312920663175,0.09103274684506808,-0.027123690234969123,0.0051620814669655,-7.723863875207228e-05,1.739573950583637e-05,-0.00010585208397175024,-4.8625193532394316e-05,0.9999955039244439,0.9998145363158971,3.5330432834879133e-07,5.1818015989191224e-08,-5.1575791632794236e-05,1.643468489261553e-05,-7.860844268621745e-05,-2.4543140579371015e-05,0.9991501375525915,0.9863296636363716,0.0001129882205572752,2.352300262731255e-05,-3.044545517395445e-05,1.6056645328498016e-05,-5.685628647920783e-05,-4.0346238687010765e-06,0.9710284411074092,0.8270534264372336,0.006968207815033489,0.0021882242450079747,-3.232865629333569e-05,1.5461384345144327e-05,-5.776037041113705e-05,-6.896942175534331e-06,0.9817327837040108,0.8644808935592433,0.003732389483703802,0.0010308990606096025,-7.757112297775926e-05,1.3730187400393076e-05,-0.00010015527152201922,-5.498697443349931e-05,0.999999991962517,0.9999971138795484,1.4151169125398155e-10,6.675104913256291e-12,0.0633532947927192,0.042468958680147655,0.0788920034095778,-0.07291221499587047,0.0650838431940302,0.07667288952119078,0.16399043202120384,0.019101024238832306,0.12049464243392066,0.33414634146341465,46,0.97841604596563,-6.186849909013337e-06,5.484982528472309e-06,-1.8336455851961662e-06,-0.00010702417510122242,0.0011762754092483063,0.0007618580148880116,0.015136467787569496,-3.537131620021084e-05,True,True,False,False,False,True,False,-0.00011599248181210653
only_safe_low_le0p20_reopened,364,-0.00011888207168489381,904,193,32,0.049056663242877156,1,4,0.46456100437440423,0.26517233750003744,0.9642010326818606,q2_bad,0.16399043202120384,0.000793578862662675,0.010205926073456162,0.35473312920663175,0.09103274684506808,-0.027123690234969123,0.0051620814669655,-7.723863875207228e-05,1.739573950583637e-05,-0.00010585208397175024,-4.8625193532394316e-05,0.9999955039244439,0.9998145363158971,3.5330432834879133e-07,5.1818015989191224e-08,-5.1575791632794236e-05,1.643468489261553e-05,-7.860844268621745e-05,-2.4543140579371015e-05,0.9991501375525915,0.9863296636363716,0.0001129882205572752,2.352300262731255e-05,-3.044545517395445e-05,1.6056645328498016e-05,-5.685628647920783e-05,-4.0346238687010765e-06,0.9710284411074092,0.8270534264372336,0.006968207815033489,0.0021882242450079747,-3.232865629333569e-05,1.5461384345144327e-05,-5.776037041113705e-05,-6.896942175534331e-06,0.9817327837040108,0.8644808935592433,0.003732389483703802,0.0010308990606096025,-7.757112297775926e-05,1.3730187400393076e-05,-0.00010015527152201922,-5.498697443349931e-05,0.999999991962517,0.9999971138795484,1.4151169125398155e-10,6.675104913256291e-12,0.0633532947927192,0.042468958680147655,0.0788920034095778,-0.07291221499587047,0.0650838431940302,0.07667288952119078,0.16399043202120384,0.019101024238832306,0.12049464243392066,0.33414634146341465,46,0.97841604596563,-6.186849909013337e-06,5.484982528472309e-06,-1.8336455851961662e-06,-0.00010702417510122242,0.0011762754092483063,0.0007618580148880116,0.015136467787569496,-3.537131620021084e-05,True,True,False,False,False,True,False,-0.00011599248181210653
ablate_safe_high_gt0p40_to0p25,364,-0.00011888207168489381,904,193,32,0.049056663242877156,1,4,0.46456100437440423,0.26517233750003744,0.9642010326818606,q2_bad,0.16399043202120384,0.000793578862662675,0.010205926073456162,0.35473312920663175,0.09103274684506808,-0.027123690234969123,0.0051620814669655,-7.723863875207228e-05,1.739573950583637e-05,-0.00010585208397175024,-4.8625193532394316e-05,0.9999955039244439,0.9998145363158971,3.5330432834879133e-07,5.1818015989191224e-08,-5.1575791632794236e-05,1.643468489261553e-05,-7.860844268621745e-05,-2.4543140579371015e-05,0.9991501375525915,0.9863296636363716,0.0001129882205572752,2.352300262731255e-05,-3.044545517395445e-05,1.6056645328498016e-05,-5.685628647920783e-05,-4.0346238687010765e-06,0.9710284411074092,0.8270534264372336,0.006968207815033489,0.0021882242450079747,-3.232865629333569e-05,1.5461384345144327e-05,-5.776037041113705e-05,-6.896942175534331e-06,0.9817327837040108,0.8644808935592433,0.003732389483703802,0.0010308990606096025,-7.757112297775926e-05,1.3730187400393076e-05,-0.00010015527152201922,-5.498697443349931e-05,0.999999991962517,0.9999971138795484,1.4151169125398155e-10,6.675104913256291e-12,0.0633532947927192,0.042468958680147655,0.0788920034095778,-0.07291221499587047,0.0650838431940302,0.07667288952119078,0.16399043202120384,0.019101024238832306,0.12049464243392066,0.33414634146341465,46,0.97841604596563,-6.186849909013337e-06,5.484982528472309e-06,-1.8336455851961662e-06,-0.00010702417510122242,0.0011762754092483063,0.0007618580148880116,0.015136467787569496,-3.537131620021084e-05,True,True,False,False,False,True,False,-0.00011599248181210653
only_q_targets_reopened,380,-0.00011689606112171626,904,193,31,0.04989011349312257,1,4,0.47002316644316483,0.26907670996293376,0.9631187487301465,q2_bad,0.16128428352854096,0.0007736108577392772,0.010205926073456162,0.3290166868832469,0.07695645674104386,-0.030508289768370937,0.0033382347766812283,-7.67113259315609e-05,1.717729177307215e-05,-0.00010496545660570231,-4.84571952574195e-05,0.9999960125536538,0.9998245665698887,2.989227423366714e-07,4.2262971344797506e-08,-5.203807240072028e-05,1.6254457049983198e-05,-7.877427503351207e-05,-2.5301869767928487e-05,0.9993163461469425,0.9880746653630956,8.584870768890696e-05,1.710946326838325e-05,-3.1153668886331216e-05,1.587410355273578e-05,-5.726424568965192e-05,-5.043092083010517e-06,0.9751505630079094,0.8408696914705024,0.0056741249489759005,0.0017109436384386,-3.35331322525898e-05,1.5315495366666572e-05,-5.872488035500977e-05,-8.341384150169821e-06,0.9857193973842155,0.8829382122032156,0.0027221803527573973,0.0007133913586980789,-7.764068021551447e-05,1.3505522330152343e-05,-9.985528760413965e-05,-5.542607282688929e-05,0.9999999955063097,0.9999980359206525,6.90906221123555e-11,2.9412028368369647e-12,0.051220262945277734,0.029644320797167844,0.07037168077108706,-0.07642665324008346,0.0702861611781049,0.07756482998782176,0.16128428352854096,0.014232368330663658,0.11289354122352348,0.3048780487804878,30,0.987842936790856,-4.200839345835789e-06,7.470993091649857e-06,-2.592374773753638e-06,-0.00013416368796959066,0.005080647872144628,-0.0019442904777748626,-0.010579974535815329,-5.533932112360867e-05,True,True,True,False,False,True,False,-0.0001158599617725688
ablate_s_targets_to0p25,380,-0.00011689606112171626,904,193,31,0.04989011349312257,1,4,0.47002316644316483,0.26907670996293376,0.9631187487301465,q2_bad,0.16128428352854096,0.0007736108577392772,0.010205926073456162,0.3290166868832469,0.07695645674104386,-0.030508289768370937,0.0033382347766812283,-7.67113259315609e-05,1.717729177307215e-05,-0.00010496545660570231,-4.84571952574195e-05,0.9999960125536538,0.9998245665698887,2.989227423366714e-07,4.2262971344797506e-08,-5.203807240072028e-05,1.6254457049983198e-05,-7.877427503351207e-05,-2.5301869767928487e-05,0.9993163461469425,0.9880746653630956,8.584870768890696e-05,1.710946326838325e-05,-3.1153668886331216e-05,1.587410355273578e-05,-5.726424568965192e-05,-5.043092083010517e-06,0.9751505630079094,0.8408696914705024,0.0056741249489759005,0.0017109436384386,-3.35331322525898e-05,1.5315495366666572e-05,-5.872488035500977e-05,-8.341384150169821e-06,0.9857193973842155,0.8829382122032156,0.0027221803527573973,0.0007133913586980789,-7.764068021551447e-05,1.3505522330152343e-05,-9.985528760413965e-05,-5.542607282688929e-05,0.9999999955063097,0.9999980359206525,6.90906221123555e-11,2.9412028368369647e-12,0.051220262945277734,0.029644320797167844,0.07037168077108706,-0.07642665324008346,0.0702861611781049,0.07756482998782176,0.16128428352854096,0.014232368330663658,0.11289354122352348,0.3048780487804878,30,0.987842936790856,-4.200839345835789e-06,7.470993091649857e-06,-2.592374773753638e-06,-0.00013416368796959066,0.005080647872144628,-0.0019442904777748626,-0.010579974535815329,-5.533932112360867e-05,True,True,True,False,False,True,False,-0.0001158599617725688
only_s3_reopened,385,-0.00011592887674026428,904,193,31,0.05030634230440938,1,4,0.46363995382256495,0.2567728238526538,0.9664717879642085,q2_bad,0.1471171196362666,0.000775471341669255,0.010205926073456162,0.33966592713041033,0.09245458240743086,-0.027547333689606678,0.005242707738938123,-7.69883567418168e-05,1.7116681098950053e-05,-0.0001051427917287965,-4.883392175483709e-05,0.999996567882448,0.9998429382871832,2.5070412523753305e-07,3.477196131029814e-08,-5.214452289468635e-05,1.6169578219412082e-05,-7.874111227516185e-05,-2.554793351421086e-05,0.9993698145343133,0.9886358336788515,7.725914350797947e-05,1.5114341022415267e-05,-3.0315549158435787e-05,1.577535902499669e-05,-5.626370566716323e-05,-4.367392649708341e-06,0.972678407849173,0.8292377548980054,0.006306605573878077,0.0019124799999178377,-3.3511647509338504e-05,1.5209089355378317e-05,-5.8528373298161553e-05,-8.49492172051545e-06,0.9862165770491672,0.8842911982297078,0.0025747682290051532,0.0006634971628406428,-7.990337790714098e-05,1.3519034332416915e-05,-0.00010214021056169842,-5.7666545252583535e-05,0.9999999982939759,0.9999991143501321,2.3706481222518505e-11,9.410250356722827e-13,0.062301288560785456,0.041249779736962144,0.078844268946501,-0.07273731394761136,0.06703602612437395,0.07787043924663058,0.1471171196362666,0.01358632760606344,0.11025179323110597,0.29573170731707316,25,0.9872639308103778,-3.233654964383809e-06,8.438177473101837e-06,-2.8384385200360105e-06,-0.00014275325215051815,-0.00722323823813531,-0.01611145437004921,6.926571134807658e-05,-5.347883719363086e-05,True,True,True,False,False,True,False,-0.00011546228402722325
ablate_q2s3s2_to0p25,392,-0.00011549854730350537,904,193,31,0.05049377583023867,1,4,0.4669264685620284,0.2607144812322663,0.9654159514301544,q2_bad,0.14393263051544025,0.0007678811651995269,0.010205926073456162,0.3078905579034896,0.07711343685972688,-0.030570522297666956,-0.007004341319254559,-7.673619944348098e-05,1.709352556176507e-05,-0.00010485254696113795,-4.8619851925824004e-05,0.999996425387903,0.9998368640731361,2.6129240704442225e-07,3.624277866709491e-08,-5.231958476450784e-05,1.616252098941172e-05,-7.8904566034621e-05,-2.5734603494394674e-05,0.9993962298979409,0.9889834433072182,7.34724048394586e-05,1.429666806362917e-05,-3.0936505155547834e-05,1.578338987568798e-05,-5.689787123816235e-05,-4.975139072933317e-06,0.9750060331403759,0.8389167987453681,0.005661318667199988,0.0016941629616838982,-3.400712375527796e-05,1.5216853388481534e-05,-5.903662024211061e-05,-8.977627268445308e-06,0.987285837674994,0.8904013888581855,0.0023371572214702097,0.0005955556554256836,-7.93299783002689e-05,1.3478029086632144e-05,-0.00010149936332757323,-5.7160593272964584e-05,0.9999999980202181,0.9999989824091853,2.757716277557165e-11,1.0947909245828669e-12,0.0549438871688297,0.03318581095693247,0.072512155652425,-0.0782312750505625,0.06870480068537192,0.06811665290615741,0.14393263051544025,0.009777787148601677,0.11097601822922772,0.28292682926829266,18,0.9890259049807584,-2.803325527624896e-06,8.86850690986075e-06,-3.0251085002198245e-06,-0.000146539990819039,-0.0032815808585228146,-0.019295943490875572,-0.031706103515572626,-6.106901366335893e-05,True,True,True,False,False,True,False,-0.00011542709918027874
