sub_idx,target,active,prob_e101,prob_e95,prob_mixmin,prob_e72,prob_e89,delta_prob_e101_minus_e95,delta_logit_e101_minus_e95,abs_delta_logit_e101_minus_e95,logit_gap_e95_minus_mixmin,abs_logit_gap_e95_minus_mixmin,rollback_shrink_fraction_to_mixmin,delta_logit_e89_minus_e95,delta_logit_e72_minus_mixmin,active_e95_vs_mixmin,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,delta_e101_minus_e95_y1,delta_e101_minus_e95_y0,support_label,support_delta,adverse_delta,flip_benefit,support_delta_per_all_cells,adverse_delta_per_all_cells,flip_benefit_per_all_cells,move_direction,support_meaning,flip_rank,cum_flip_benefit,global_prior_y1,subject_prior_y1,global_support_probability,global_expected_delta,global_expected_delta_per_all_cells,subject_support_probability,subject_expected_delta,subject_expected_delta_per_all_cells,raw_plus_prior_y1,full_subject_prior_y1,full_global_prior_y1,target_temporal_raw_delta,temporal_valid_raw_target,validation_gated_raw_y1,global_prior_y1_support_probability,global_prior_y1_expected_delta,global_prior_y1_expected_delta_per_all_cells,subject_prior_y1_support_probability,subject_prior_y1_expected_delta,subject_prior_y1_expected_delta_per_all_cells,full_global_prior_y1_support_probability,full_global_prior_y1_expected_delta,full_global_prior_y1_expected_delta_per_all_cells,full_subject_prior_y1_support_probability,full_subject_prior_y1_expected_delta,full_subject_prior_y1_expected_delta_per_all_cells,raw_plus_prior_y1_support_probability,raw_plus_prior_y1_expected_delta,raw_plus_prior_y1_expected_delta_per_all_cells,validation_gated_raw_y1_support_probability,validation_gated_raw_y1_expected_delta,validation_gated_raw_y1_expected_delta_per_all_cells,global_prior_y1_support_minus_subject_support,subject_prior_y1_support_minus_subject_support,full_global_prior_y1_support_minus_subject_support,full_subject_prior_y1_support_minus_subject_support,raw_plus_prior_y1_support_minus_subject_support,validation_gated_raw_y1_support_minus_subject_support
246,S3,True,0.4471617035146087,0.4492857422112917,0.4408014503326262,0.4464541150676589,0.4492857422112917,-0.0021240386966829,-0.0085882613175964,0.0085882613175964,0.0343530452703848,0.0343530452703848,0.2500000000000075,0.0,0.0229020301802569,True,id10_b4,id10,2024-09-22,2024-09-23,696,51,0.9444444444444444,6,1,11,11-16,7,0.7,3,interior,2024-09-15,2024-09-26,after_train_run,True,False,1.0,,1.0,,0.0047388002088315,-0.003849461108765,0,-0.003849461108765,0.0047388002088315,0.0085882613175965,-2.199692062151465e-06,2.707885833618017e-06,4.907577895769481e-06,down,label_0_supports_e101,29,0.4372122174698528,0.6622222222222223,0.4848484848484848,0.3377777777777777,0.0018378763859989,1.0502150777136588e-06,0.5151515151515151,0.0003145443785544,1.7973964488828432e-07,0.4836636512442474,0.4852941176470588,0.6618625277161863,-0.0046425795225136,True,0.4836636512442474,0.33777777777777773,0.001837876385998905,5.2510753885683e-07,0.5151515151515151,0.00031454437855451536,8.986982244414724e-08,0.33813747228381374,0.0018347872355865642,5.242249244533041e-07,0.5147058823529411,0.0003183715894803608,9.096331128010308e-08,0.5163363487557526,0.000304368717943454,8.696249084098685e-08,0.5163363487557526,0.000304368717943454,8.696249084098685e-08,-0.1773737373737374,0.0,-0.1770140428677014,-0.00044563279857401383,0.0011848336042374896,0.0011848336042374896
1,S3,True,0.8199874279011388,0.8211057303909638,0.8165998001884119,0.8196134499760149,0.8211057303909638,-0.001118302489825,-0.0075946099922701,0.0075946099922701,0.0303784399690836,0.0303784399690836,0.2499999999999744,0.0,0.0202522933127224,True,id01_b2,id01,2024-07-31,2024-08-01,29,29,0.4328358208955223,2,0,14,11-16,1,0.0769230769230769,1,near_edge,2024-07-30,2024-08-16,between_train_runs,True,True,1.0,1.0,2.0,1.0,0.0013628752972027,-0.0062317346950677,0,-0.0062317346950677,0.0013628752972027,0.0075946099922705,-3.5609912543244248e-06,7.787858841158761e-07,4.339777138440301e-06,down,label_0_supports_e101,30,0.4448068274621233,0.6622222222222223,0.8536585365853658,0.3377777777777777,-0.0012024151890752,-6.870943937572921e-07,0.1463414634146341,0.0002514689568705,1.4369654678314902e-07,0.8581388639135978,0.8452380952380952,0.6618625277161863,-0.0046425795225136,True,0.8581388639135978,0.33777777777777773,-0.0012024151890753013,-3.4354719687865753e-07,0.14634146341463417,0.0002514689568704464,7.184827339155611e-08,0.33813747228381374,-0.0012051469285650068,-3.4432769387571624e-07,0.15476190476190477,0.00018751898887513815,5.3576853964325186e-08,0.14186113608640216,0.0002854952955660793,8.157008444745122e-08,0.14186113608640216,0.0002854952955660793,8.157008444745122e-08,0.19143631436314357,0.0,0.19179600886917958,0.008420441347270602,-0.004480327328232003,-0.004480327328232003
30,S3,True,0.7918273965808058,0.7930747572799676,0.7880521106123121,0.7914103800279426,0.7930747572799676,-0.0012473606991617,-0.0075840321756504,0.0075840321756504,0.0303361287025989,0.0303361287025989,0.250000000000022,0.0,0.0202240858017326,True,id02_b2,id02,2024-08-28,2024-08-29,103,35,0.4430379746835443,2,0,16,11-16,3,0.2,3,interior,2024-08-25,2024-09-09,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0015740542135885,-0.0060099779620618,0,-0.0060099779620618,0.0015740542135885,0.0075840321756504,-3.434273121178228e-06,8.994595506220477e-07,4.333732671800276e-06,down,label_0_supports_e101,31,0.4523908596377738,0.6622222222222223,0.8958333333333334,0.3377777777777777,-0.0009876633212978,-5.64379040741601e-07,0.1041666666666666,0.0007840508619583,4.480290639761859e-07,0.893579737600455,0.8877551020408163,0.6618625277161863,-0.0046425795225136,True,0.893579737600455,0.33777777777777773,-0.0009876633212978232,-2.8218952037080664e-07,0.10416666666666663,0.0007840508619582608,2.2401453198807452e-07,0.33813747228381374,-0.000990391256005005,-2.8296893028714426e-07,0.11224489795918369,0.0007227852959134662,2.0651008454670463e-07,0.10642026239954505,0.0007669595194092027,2.191312912597722e-07,0.10642026239954505,0.0007669595194092027,2.191312912597722e-07,0.2336111111111111,0.0,0.23397080561714712,0.008078231292517057,0.0022535957328784217,0.0022535957328784217
94,S3,True,0.4494338545107738,0.4512494726457319,0.4439952667564715,0.448828945306893,0.4512494726457319,-0.0018156181349581,-0.0073348302301466,0.0073348302301466,0.0293393209205866,0.0293393209205866,0.2500000000000014,0.0,0.0195595472803911,True,id04_b8,id04,2024-10-14,2024-10-15,270,68,0.8192771084337349,0,0,6,6-10,0,0.0,0,left_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0040316513906755,-0.003303178839471,0,-0.003303178839471,0.0040316513906755,0.0073348302301466,-1.8875307654120235e-06,2.3038007946717712e-06,4.1913315600837946e-06,down,label_0_supports_e101,32,0.4597256898679204,0.6622222222222223,0.543859649122807,0.3377777777777777,0.0015541087351594,8.880621343768006e-07,0.4561403508771929,0.0006859393558718,3.919653462124965e-07,0.535210017955837,0.5431034482758621,0.6618625277161863,-0.0046425795225136,True,0.535210017955837,0.33777777777777773,0.0015541087351593492,4.4403106718838547e-07,0.45614035087719296,0.0006859393558718333,1.959826731062381e-07,0.33813747228381374,0.0015514704370228583,4.4327726772081664e-07,0.4568965517241379,0.0006803927510395989,1.9439792886845684e-07,0.464789982044163,0.0006224957797087241,1.7785593705963545e-07,0.464789982044163,0.0006224957797087241,1.7785593705963545e-07,-0.11836257309941522,0.0,-0.11800287859337921,0.0007562008469449433,0.00864963116697004,0.00864963116697004
187,S3,True,0.6166525789724953,0.618275885886468,0.611767157989659,0.6161108962178999,0.618275885886468,-0.0016233069139727,-0.0068725401000829,0.0068725401000829,0.0274901604003332,0.0274901604003332,0.2499999999999878,0.0,0.018326773600222,True,id08_b4,id08,2024-08-08,2024-08-09,541,39,0.527027027027027,3,0,6,6-10,3,0.6,2,interior,2024-08-05,2024-08-10,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0026289909013113,-0.0042435491987714,0,-0.0042435491987714,0.0026289909013113,0.0068725401000828,-2.4248852564408215e-06,1.5022805150350658e-06,3.927165771475888e-06,down,label_0_supports_e101,33,0.4665982299680032,0.6622222222222223,0.6607142857142857,0.3377777777777777,0.0003075995786167,1.757711877809886e-07,0.3392857142857143,0.0002972362244975,1.6984927114146118e-07,0.8415370627629284,0.6578947368421053,0.6618625277161863,-0.0046425795225136,True,0.8415370627629284,0.33777777777777773,0.00030759957861669946,8.788559389048556e-08,0.3392857142857143,0.0002972362244975267,8.49246355707219e-08,0.33813747228381374,0.0003051275637001873,8.717930391433923e-08,0.3421052631578947,0.0002778587618093239,7.938821765980684e-08,0.1584629372370716,0.001539948010772637,4.3998514593503917e-07,0.1584629372370716,0.001539948010772637,4.3998514593503917e-07,-0.0015079365079365692,0.0,-0.0011482420019005568,0.0028195488721803885,-0.1808227770486427,-0.1808227770486427
15,S3,True,0.7820994955518171,0.7832618917527464,0.7785853694945429,0.7817110322006825,0.7832618917527464,-0.0011623962009292,-0.0068339544256639,0.0068339544256639,0.0273358177026539,0.0273358177026539,0.2500000000000162,0.0,0.018223878468436,True,id01_b4,id01,2024-09-02,2024-09-03,56,56,0.835820895522388,0,0,13,11-16,1,0.0833333333333333,1,near_edge,2024-09-01,2024-09-14,after_train_run,True,False,1.0,,1.0,,0.0014851476777327,-0.0053488067479313,0,-0.0053488067479313,0.0014851476777327,0.006833954425664,-3.056460998817895e-06,8.486558158472804e-07,3.905116814665175e-06,down,label_0_supports_e101,34,0.4734321843936673,0.6622222222222223,0.8536585365853658,0.3377777777777777,-0.0008232102616026,-4.704058637729564e-07,0.1463414634146341,0.0004850567861721,2.77175306384084e-07,0.8185998404131777,0.8452380952380952,0.6618625277161863,-0.0046425795225136,True,0.8185998404131777,0.33777777777777773,-0.0008232102616026952,-2.3520293188648436e-07,0.14634146341463417,0.0004850567861721147,1.3858765319203278e-07,0.33813747228381374,-0.0008256683974641069,-2.3590525641831624e-07,0.15476190476190477,0.0004275118737608907,1.2214624964596876e-07,0.18140015958682232,0.00024546725430817985,7.013350123090853e-08,0.18140015958682232,0.00024546725430817985,7.013350123090853e-08,0.19143631436314357,0.0,0.19179600886917958,0.008420441347270602,0.03505869617218815,0.03505869617218815
197,S3,True,0.6733362655546871,0.6719072970146687,0.677603828323113,0.6738118757701146,0.6719072970146687,0.0014289685400183,0.0064893691017701,0.0064893691017701,-0.0259574764070817,0.0259574764070817,0.2499999999999871,0.0,-0.0173049842713873,True,id08_b12,id08,2024-09-13,2024-09-14,571,69,0.9324324324324323,4,0,2,1-2,0,0.0,0,left_edge,2024-09-13,2024-09-14,between_train_runs,True,True,1.0,1.0,2.0,1.0,-0.0021244763658232,0.0043648927359468,1,-0.0021244763658232,0.0043648927359468,0.00648936910177,-1.2139864947561193e-06,2.4942244205410527e-06,3.708210915297172e-06,up,label_1_supports_e101,35,0.4799215534954373,0.6622222222222223,0.6607142857142857,0.6622222222222223,6.748830855245278e-05,3.856474774425873e-08,0.6607142857142857,7.727386513448715e-05,4.4156494362564096e-08,0.6937931382382632,0.6578947368421053,0.6618625277161863,-0.0046425795225136,True,0.6937931382382632,0.6622222222222223,6.748830855244411e-05,1.9282373872126887e-08,0.6607142857142857,7.727386513447848e-05,2.2078247181279566e-08,0.6618625277161863,6.982249896599047e-05,1.994928541885442e-08,0.6578947368421053,9.55709584665365e-05,2.7305988133296145e-08,0.6937931382382632,-0.0001373870183566273,-3.9253433816179226e-08,0.6937931382382632,-0.0001373870183566273,-3.9253433816179226e-08,0.0015079365079365692,0.0,0.0011482420019005568,-0.0028195488721803885,0.033078852523977464,0.033078852523977464
194,S3,True,0.5946423248941118,0.596180856671919,0.5900156757498954,0.5941290660160495,0.596180856671919,-0.0015385317778071,-0.0063866947355517,0.0063866947355517,0.0255467789422068,0.0255467789422068,0.25,0.0,0.0170311859614711,True,id08_b10,id08,2024-09-08,2024-09-09,567,65,0.8783783783783784,6,1,4,3-5,1,0.3333333333333333,1,near_edge,2024-09-06,2024-09-10,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0025839816652602,-0.0038027130702914,0,-0.0038027130702914,0.0025839816652602,0.0063866947355517,-2.1729788973094205e-06,1.4765609515773007e-06,3.649539848886721e-06,down,label_0_supports_e101,36,0.4863082482309891,0.6622222222222223,0.6607142857142857,0.3377777777777777,0.0004266981101405,2.438274915088972e-07,0.3392857142857143,0.0004170673799837,2.3832421713359158e-07,0.7902228851299696,0.6578947368421053,0.6618625277161863,-0.0046425795225136,True,0.7902228851299696,0.33777777777777773,0.0004266981101405489,1.2191374575444255e-07,0.3392857142857143,0.0004170673799837642,1.1916210856678977e-07,0.33813747228381374,0.000424400851132442,1.2125738603784057e-07,0.3421052631578947,0.00039905978204517927,1.1401708058433694e-07,0.20977711487003037,0.0012441992700805739,3.5548550573730683e-07,0.20977711487003037,0.0012441992700805739,3.5548550573730683e-07,-0.0015079365079365692,0.0,-0.0011482420019005568,0.0028195488721803885,-0.12950859941568393,-0.12950859941568393
105,S3,True,0.5022545822121062,0.5038310120934478,0.4975251489882786,0.5017290940759721,0.5038310120934478,-0.0015764298813416,-0.0063059582876028,0.0063059582876028,0.0252238331504113,0.0252238331504113,0.249999999999999,0.0,0.0168158887669406,True,id04_b14,id04,2024-10-28,2024-10-29,284,82,0.9879518072289156,0,0,3,3-5,1,0.5,1,near_edge,2024-10-27,2024-10-29,after_train_run,True,False,1.0,,1.0,,0.0031337913600876,-0.0031721669275151,0,-0.0031721669275151,0.0031337913600876,0.0063059582876027,-1.8126668157229327e-06,1.7907379200500831e-06,3.603404735773016e-06,down,label_0_supports_e101,37,0.4926142065185919,0.6622222222222223,0.543859649122807,0.3377777777777777,0.0010037787829418,5.735878759667535e-07,0.4561403508771929,0.0002573893341635,1.4707961952204105e-07,0.6408774123856835,0.5431034482758621,0.6618625277161863,-0.0046425795225136,True,0.6408774123856835,0.33777777777777773,0.0010037787829417992,2.867939379833712e-07,0.45614035087719296,0.00025738933416356163,7.353980976101762e-08,0.33813747228381374,0.0010015105643904562,2.8614587554013033e-07,0.4568965517241379,0.000252620763165677,7.217736090447914e-08,0.3591225876143165,0.0008691793024557741,2.483369435587926e-07,0.3591225876143165,0.0008691793024557741,2.483369435587926e-07,-0.11836257309941522,0.0,-0.11800287859337921,0.0007562008469449433,-0.09701776326287648,-0.09701776326287648
89,S3,True,0.4770509879999925,0.4786026230132194,0.4723988589980022,0.4765338732609327,0.4786026230132194,-0.0015516350132268,-0.0062187749395397,0.0062187749395397,0.0248750997581597,0.0248750997581597,0.249999999999992,0.0,0.0165833998387732,True,id04_b6,id04,2024-09-22,2024-09-23,248,46,0.5542168674698795,6,1,8,6-10,3,0.4285714285714285,3,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0032472777977715,-0.0029714971417682,0,-0.0029714971417682,0.0032472777977715,0.0062187749395397,-1.6979983667246863e-06,1.85558731301229e-06,3.5535856797369767e-06,down,label_0_supports_e101,38,0.4988329814581316,0.6622222222222223,0.543859649122807,0.3377777777777777,0.0011467138181936,6.552650389678002e-07,0.4561403508771929,0.0004106436148235,2.346534941848974e-07,0.4142550970797085,0.5431034482758621,0.6618625277161863,-0.0046425795225136,True,0.4142550970797085,0.33777777777777773,0.001146713818193646,3.2763251948389887e-07,0.45614035087719296,0.0004106436148235669,1.1732674709244768e-07,0.33813747228381374,0.0011444769590136191,3.2699341686103403e-07,0.4568965517241379,0.0004059409719473269,1.159831348420934e-07,0.5857449029202915,-0.00039533792547232307,-1.129536929920923e-07,0.5857449029202915,-0.00039533792547232307,-1.129536929920923e-07,-0.11836257309941522,0.0,-0.11800287859337921,0.0007562008469449433,0.1296045520430985,0.1296045520430985
92,S3,True,0.5173480037310796,0.5188906954835348,0.5127180613633391,0.5168336981952532,0.5188906954835348,-0.0015426917524552,-0.0061788863185002,0.0061788863185002,0.0247155452740008,0.0247155452740008,0.2499999999999998,0.0,0.0164770301826672,True,id04_b6,id04,2024-09-25,2024-09-26,251,49,0.5903614457831325,2,0,8,6-10,6,0.8571428571428571,1,near_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0029774855799958,-0.0032014007385042,0,-0.0032014007385042,0.0029774855799958,0.0061788863185001,-1.8293718505738445e-06,1.7014203314262224e-06,3.530792182000067e-06,down,label_0_supports_e101,39,0.5050118677766318,0.6622222222222223,0.543859649122807,0.3377777777777777,0.0008903950901914,5.087971943950889e-07,0.4561403508771929,0.0001590462066449,9.08835466542621e-08,0.652362662396289,0.5431034482758621,0.6618625277161863,-0.0046425795225136,True,0.652362662396289,0.33777777777777773,0.0008903950901913559,2.5439859719753025e-07,0.45614035087719296,0.0001590462066449229,4.5441773327120823e-08,0.33813747228381374,0.0008881725787291703,2.537635939226201e-07,0.4568965517241379,0.00015437372757769663,4.410677930791332e-08,0.34763733760371096,0.0008294739908764645,2.36992568821847e-07,0.34763733760371096,0.0008294739908764645,2.36992568821847e-07,-0.11836257309941522,0.0,-0.11800287859337921,0.0007562008469449433,-0.108503013273482,-0.108503013273482
63,Q2,True,0.8069808769368212,0.8062093572218786,0.809281406422344,0.8040510970080984,0.809281406422344,0.0007715197149426,0.0049456624993668,0.0049456624993668,-0.0197826499974678,0.0197826499974678,0.2499999999999972,0.0197826499974678,-0.0335387973467007,True,id03_b2,id03,2024-08-20,2024-08-21,174,26,0.490566037735849,1,0,11,11-16,4,0.4,4,interior,2024-08-16,2024-08-28,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0009565143123596,0.0039891481870072,1,-0.0009565143123596,0.0039891481870072,0.0049456624993669,-5.465796070626661e-07,2.2795132497184343e-06,2.8260928567811e-06,up,label_1_supports_e101,40,0.5099575302759987,0.5622222222222222,0.8181818181818182,0.5622222222222222,0.001208586826252,6.906210435726158e-07,0.8181818181818182,-5.7302948838406785e-05,-3.2744542193375305e-08,0.8339653589712952,0.8088235294117647,0.5620842572062085,0.0301821101550449,False,0.8088235294117647,0.5622222222222222,0.0012085868262520882,3.453105217863109e-07,0.8181818181818182,-5.730294883836385e-05,-1.6372271096675387e-08,0.5620842572062085,0.0012092691546580119,3.4550547275943197e-07,0.8088235294117647,-1.1020011010064645e-05,-3.148574574304184e-09,0.8339653589712952,-0.00013536301462810634,-3.8675147036601813e-08,0.8088235294117647,-1.1020011010064645e-05,-3.148574574304184e-09,-0.25595959595959605,0.0,-0.25609756097560976,-0.009358288770053513,0.01578354078947697,-0.009358288770053513
132,Q2,True,0.6420651311350188,0.6412573396282636,0.6444836550007974,0.6390062957209925,0.6444836550007974,0.0008077915067552,0.0035131753426054,0.0035131753426054,-0.0140527013704206,0.0140527013704206,0.2500000000000177,0.0140527013704206,-0.0238244473564749,True,id06_b2,id06,2024-07-10,2024-07-11,385,34,0.4788732394366197,2,0,8,6-10,4,0.5714285714285714,3,interior,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.001258906676761,0.0022542686658444,1,-0.001258906676761,0.0022542686658444,0.0035131753426055,-7.19375243863438e-07,1.2881535233397084e-06,2.007528767203146e-06,up,label_1_supports_e101,41,0.5134707056186042,0.5622222222222222,0.3958333333333333,0.5622222222222222,0.0002790834176685,1.594762386677172e-07,0.3958333333333333,0.0008636367593964,4.935067196551297e-07,0.6927885054607011,0.3979591836734694,0.5620842572062085,0.0301821101550449,False,0.3979591836734694,0.5622222222222222,0.0002790834176684752,7.973811933385005e-08,0.3958333333333333,0.0008636367593964293,2.467533598275512e-07,0.5620842572062085,0.00027956811296087677,7.987660370310765e-08,0.3979591836734694,0.0008561682743993938,2.4461950697125534e-07,0.6927885054607011,-0.00017961882918058182,-5.131966548016624e-08,0.3979591836734694,0.0008561682743993938,2.4461950697125534e-07,0.16638888888888886,0.0,0.16625092387287516,0.0021258503401360707,0.29695517212736783,0.0021258503401360707
169,Q2,True,0.2786630945759399,0.279365532705393,0.2765622969057207,0.2813250249433283,0.2765622969057207,-0.000702438129453,-0.0034918463581066,0.0034918463581066,0.0139673854324247,0.0139673854324247,0.2500000000000318,-0.0139673854324247,0.0236798057662303,True,id07_b4,id07,2024-08-16,2024-08-17,489,66,0.8461538461538461,4,0,15,11-16,2,0.1428571428571428,2,interior,2024-08-14,2024-09-01,after_train_run,True,False,1.0,,1.0,,0.0025175715586112,-0.0009742747994951,0,-0.0009742747994951,0.0025175715586112,0.0034918463581064,-5.567284568543825e-07,1.43861231920645e-06,1.9953407760608325e-06,down,label_0_supports_e101,42,0.5169625519767107,0.5622222222222222,0.5102040816326531,0.4377777777777778,0.000988918819618,5.650964683531522e-07,0.4897959183673469,0.0008072794648448,4.613025513399199e-07,0.5245074659481165,0.51,0.5620842572062085,0.0301821101550449,False,0.51,0.4377777777777778,0.0009889188196179973,2.8254823417657063e-07,0.4897959183673469,0.000807279464844849,2.3065127566995686e-07,0.43791574279379153,0.0009884370669792839,2.8241059056550966e-07,0.49,0.0008065668431391129,2.3044766946831797e-07,0.4754925340518835,0.0008572246852753948,2.449213386501128e-07,0.49,0.0008065668431391129,2.3044766946831797e-07,-0.052018140589569106,0.0,-0.0518801755735554,0.00020408163265306367,-0.014303384315463408,0.00020408163265306367
191,Q2,True,0.7174821060755093,0.716783401189341,0.7195719375990114,0.7148344978623518,0.7195719375990114,0.0006987048861682,0.0034443853008931,0.0034443853008931,-0.0137775412035725,0.0137775412035725,0.250000000000004,0.0137775412035725,-0.0233579506497656,True,id08_b6,id08,2024-08-13,2024-08-14,546,44,0.5945945945945946,1,0,2,1-2,1,1.0,0,right_edge,2024-08-12,2024-08-13,between_train_runs,True,True,1.0,1.0,1.0,2.0,-0.0009743034855132,0.0024700818153801,1,-0.0009743034855132,0.0024700818153801,0.0034443853008933,-5.567448488647284e-07,1.4114753230743457e-06,1.968220171939074e-06,up,label_1_supports_e101,43,0.5204069372776041,0.5622222222222222,0.7857142857142857,0.5622222222222222,0.0005335718573222,3.048982041841552e-07,0.7857142857142857,-0.0002362209210361,-1.3498338344921246e-07,0.7665506763071338,0.7807017543859649,0.5620842572062085,0.0301821101550449,False,0.7807017543859649,0.5622222222222222,0.0005335718573223116,1.5244910209208904e-07,0.7857142857142857,-0.00023622092103606424,-6.749169172458978e-08,0.5620842572062085,0.0005340470619955068,1.525848748558591e-07,0.7807017543859649,-0.0002189558318085288,-6.255880908815108e-08,0.7665506763071338,-0.0001702140664820097,-4.8632590423431345e-08,0.7807017543859649,-0.0002189558318085288,-6.255880908815108e-08,-0.22349206349206352,0.0,-0.22363002850807723,-0.005012531328320802,-0.019163609407151894,-0.005012531328320802
176,Q2,True,0.31579620793539,0.3165062572045517,0.3136712207206867,0.3184857248750564,0.3136712207206867,-0.0007100492691617,-0.0032842308337377,0.0032842308337377,0.0131369233349494,0.0131369233349494,0.2500000000000296,-0.0131369233349494,0.0222718700248145,True,id07_b4,id07,2024-08-26,2024-08-27,496,73,0.935897435897436,0,0,15,11-16,9,0.6428571428571429,5,interior,2024-08-14,2024-09-01,after_train_run,True,False,1.0,,1.0,,0.0022459174422814,-0.0010383133914561,0,-0.0010383133914561,0.0022459174422814,0.0032842308337376,-5.933219379749706e-07,1.2833813955894098e-06,1.8767033335643805e-06,down,label_0_supports_e101,44,0.5236911681113418,0.5622222222222222,0.5102040816326531,0.4377777777777778,0.0008081541661785,4.618023806734476e-07,0.4897959183673469,0.0006373145849405,3.641797628231827e-07,0.5163798951036572,0.51,0.5620842572062085,0.0301821101550449,False,0.51,0.4377777777777778,0.0008081541661785388,2.3090119033672536e-07,0.4897959183673469,0.0006373145849405835,1.820898814115953e-07,0.43791574279379153,0.0008077010572189692,2.3077173063399121e-07,0.49,0.0006366443337500248,1.8189838107143565e-07,0.4836201048963428,0.000657597381965467,1.8788496627584771e-07,0.49,0.0006366443337500248,1.8189838107143565e-07,-0.052018140589569106,0.0,-0.0518801755735554,0.00020408163265306367,-0.0061758134710041546,0.00020408163265306367
248,Q2,True,0.3297412046998188,0.3303744959291606,0.3278450416519372,0.3321392004159711,0.3278450416519372,-0.0006332912293418,-0.0028640210398832,0.0028640210398832,0.0114560841595324,0.0114560841595324,0.2500000000000121,-0.0114560841595324,0.0194222353962933,True,id10_b4,id10,2024-09-25,2024-09-26,698,53,0.9814814814814816,2,0,11,11-16,9,0.9,1,near_edge,2024-09-15,2024-09-26,after_train_run,True,False,1.0,,1.0,,0.0019187285593353,-0.0009452924805477,0,-0.0009452924805477,0.0019187285593353,0.0028640210398831,-5.401671317415616e-07,1.0964163196202208e-06,1.6365834513617823e-06,down,label_0_supports_e101,45,0.5265551891512249,0.5622222222222222,0.5454545454545454,0.4377777777777778,0.0006649237929865,3.799564531351738e-07,0.4545454545454546,0.0006169008139339,3.525147508194105e-07,0.5870202266110648,0.5441176470588235,0.5620842572062085,0.0301821101550449,False,0.5441176470588235,0.4377777777777778,0.00066492379298652,1.8997822656757715e-07,0.4545454545454546,0.0006169008139339362,1.7625737540969604e-07,0.43791574279379153,0.0006645286582778889,1.8986533093653968e-07,0.4558823529411765,0.0006130719088004029,1.7516340251440083e-07,0.4129797733889352,0.0007359457993032761,2.102702283723646e-07,0.4558823529411765,0.0006130719088004029,1.7516340251440083e-07,-0.016767676767676765,0.0,-0.016629711751663057,0.0013368983957219305,-0.041565681156519374,0.0013368983957219305
94,Q2,True,0.5585062668004468,0.5578470739828967,0.5604825993718098,0.5560124923812536,0.5604825993718098,0.0006591928175501,0.0026729584572726,0.0026729584572726,-0.0106918338290908,0.0106918338290908,0.2499999999999974,0.0106918338290908,-0.0181265527168692,True,id04_b8,id04,2024-10-14,2024-10-15,270,68,0.8192771084337349,0,0,6,6-10,0,0.0,0,left_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0011809753598307,0.0014919830974417,1,-0.0011809753598307,0.0014919830974417,0.0026729584572725,-6.748430627604166e-07,8.525617699667333e-07,1.52740483272715e-06,up,label_1_supports_e101,46,0.5292281476084975,0.5622222222222222,0.4912280701754385,0.5622222222222222,-1.081354631365136e-05,-6.179169322086491e-09,0.4912280701754385,0.0001789508728166,1.0225764160953684e-07,0.6639402483069767,0.49137931034482757,0.5620842572062085,0.0301821101550449,False,0.49137931034482757,0.5622222222222222,-1.0813546313671418e-05,-3.0895846610489768e-09,0.4912280701754385,0.0001789508728166615,5.112882080476043e-08,0.5620842572062085,-1.0444771557309874e-05,-2.9842204449456783e-09,0.49137931034482757,0.00017854661412681366,5.101331832194676e-08,0.6639402483069767,-0.00028270160439397075,-8.077188696970592e-08,0.49137931034482757,0.00017854661412681366,5.101331832194676e-08,0.07099415204678367,0.0,0.07085618703076996,0.00015124016938905527,0.17271217813153822,0.00015124016938905527
