source_file,row,subject_id,sleep_date,lifelog_date,target_index,target,flat_idx,h057_prob,source_prob,source_move,pos_frac,mean_benefit,min_benefit,allfull_benefit,frontier_benefit,no_pre_benefit,h088_same_direction,h088_penalty,score,passes_gate,hard_h088_veto,h151_score,amp,new_prob
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,164,id07,2024-07-26,2024-07-25,3,S1,1151,0.9223507042282848,0.9276512641530262,0.0764348447467817,0.9,9.05229287685139e-07,-1.0170491283506927e-05,1.6976765623975991e-06,-1.0170491283506927e-05,3.499982295259142e-06,False,0.0,1.5029142857142854,True,False,2.1256846775227096,0.58,0.925466914439872
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,204,id09,2024-08-09,2024-08-08,2,Q3,1430,0.511603140455164,0.530775865240358,0.0768383831552817,0.9,6.757832339954629e-06,-2.532298624061895e-06,8.95905521479024e-06,-2.532298624061895e-06,1.4139390230441632e-05,False,0.0,1.4359428571428567,True,False,2.1100729611369786,0.58,0.5227311098016449
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,245,id10,2024-09-22,2024-09-21,2,Q3,1717,0.5903689371198216,0.5673241468561293,-0.0945487633077385,1.0,9.269303165042602e-06,2.175091499413717e-06,1.2672559373009672e-05,2.175091499413717e-06,4.99188936367533e-06,True,0.8782857142857143,2.144171428571428,True,False,2.108315328152294,0.58,0.5770445131615753
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,181,id07,2024-09-02,2024-09-01,5,S3,1272,0.8164012316382397,0.8275486104065457,0.0761992822583255,0.9,6.47908881477847e-06,-2.1299675763598197e-06,8.386356867475904e-06,-2.1299675763598197e-06,5.872137350968269e-06,False,0.0,1.4365142857142856,True,False,2.101586915774607,0.58,0.8229333143794544
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,128,id06,2024-07-07,2024-07-06,2,Q3,898,0.7729574831683087,0.7584911647383782,-0.0806616529152512,0.8,2.0642148597190637e-05,-2.0295914182762285e-06,2.768265663091681e-05,4.630042763815659e-06,-3.4127162697933786e-07,False,0.0,1.4238285714285712,True,False,2.093643106933268,0.58,0.7646425391759034
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,78,id03,2024-10-06,2024-10-05,0,Q1,546,0.9999954459625952,0.999999,1.516017735251047,1.0,1.6394932885458406e-05,1.4148887354407238e-06,1.436863628411656e-05,1.4148887354407238e-06,2.4939537401747603e-05,True,0.9862857142857144,2.1064857142857143,False,False,2.0278651063607724,0.58,0.9999981097169901
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,8,id01,2024-08-10,2024-08-09,4,S2,60,0.571821952388274,0.5747952064097684,0.0121543317507645,0.9,2.408369695284216e-06,-4.011680163035268e-07,4.053846216782743e-06,-4.011680163035268e-07,7.339213354198161e-07,False,0.0,1.3708285714285713,True,False,2.013002589215957,0.58,0.5735470857416104
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,70,id03,2024-09-16,2024-09-15,0,Q1,490,0.9972051395458154,0.9972526428565304,0.0171904028812193,1.0,1.881079447852112e-07,3.459590647928273e-08,1.5899441091685917e-07,3.459590647928273e-08,3.831646977449054e-07,True,0.964,2.1646,True,False,1.99837559828139,0.58,0.9972327903313859
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,164,id07,2024-07-26,2024-07-25,6,S4,1154,0.3773264958983826,0.3597016946155418,-0.0757476466117527,0.8,8.830441990460204e-06,-1.8660891081767077e-05,1.346891114452198e-05,-1.8660891081767077e-05,8.766824541301205e-06,False,0.0,1.4098571428571425,True,False,1.994784840728094,0.58,0.36706121089478755
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,133,id06,2024-07-12,2024-07-11,5,S3,936,0.943247383559343,0.9457073837279036,0.0469181392348887,0.9,8.842045724966103e-07,-3.584580317630877e-07,9.615382070628744e-07,-3.584580317630877e-07,7.475161439881522e-07,False,0.0,1.3550857142857142,True,False,1.9897165662445409,0.58,0.9446866683116374
submission_h075_antibad_transport_f6863945_uploadsafe.csv,56,id02,2024-10-14,2024-10-13,5,S3,397,0.8958213060093945,0.8988231221184176,0.032582692531927,0.9,6.149312793550104e-07,-3.404854105399338e-07,7.395077712784862e-07,-3.404854105399338e-07,6.911466177876557e-07,False,0.0,1.3387999999999998,True,False,1.9720550748987526,0.58,0.8975718212831597
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,97,id04,2024-10-18,2024-10-17,3,S1,682,0.9999958211825608,0.999995883452875,0.0150136239851832,1.0,8.13332890424821e-08,7.150140635477029e-09,7.877232747422944e-08,7.150140635477029e-09,1.360992812138549e-07,True,0.9777142857142858,2.151342857142857,True,False,1.9719534909373788,0.58,0.9999958574131672
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,102,id04,2024-10-25,2024-10-24,5,S3,719,0.5394981346850619,0.5444144687437416,0.0198049534401414,0.9,1.1087332439705524e-06,-4.631255920344467e-07,1.1531536706512206e-06,-4.631255920344467e-07,1.1801072711039084e-06,False,0.0,1.3338,True,False,1.969829085102905,0.58,0.5423506066729066
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,60,id03,2024-08-18,2024-08-17,6,S4,426,0.1203401695589927,0.1084552224118242,-0.1174054745210153,1.0,9.126358154409686e-07,2.6695821438833495e-08,1.126719421640988e-06,1.1875527304798969e-07,1.4016059652076709e-06,True,0.8508571428571429,2.0282571428571425,True,False,1.968628632237698,0.58,0.11331603143528714
submission_h075_antibad_transport_f6863945_uploadsafe.csv,168,id07,2024-08-16,2024-08-15,1,Q2,1177,0.427742815510214,0.3437415385368895,-0.3555982770343327,0.8,1.049338112570858e-05,-3.800790986957736e-05,1.4362517245075798e-05,8.173999497461602e-06,-2.660620225151555e-05,False,0.0,1.3454,False,False,1.9435217026232197,0.58,0.37817223773808134
submission_h075_antibad_transport_f6863945_uploadsafe.csv,5,id01,2024-08-06,2024-08-05,4,S2,39,0.5497473648760006,0.5553477475272903,0.0226519686083611,0.8,4.301113083447269e-06,-8.550751899659654e-07,7.430470748921956e-06,-7.01058322666137e-07,1.327509039114003e-06,False,0.0,1.2917999999999996,True,False,1.8735814869723506,0.58,0.5529972152373582
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,68,id03,2024-08-28,2024-08-27,3,S1,479,0.9430655576923568,0.9585411358166942,0.3334754376800055,1.0,3.251693974971553e-06,9.4653921449094e-07,3.715094287972234e-06,3.799309132196287e-06,3.3823429834788785e-06,True,0.968,2.0043428571428574,True,False,1.8584826336994884,0.58,0.9526035319325173
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,201,id09,2024-08-06,2024-08-05,4,S2,1411,0.6740743567667979,0.6813641794086452,0.0333769530138204,0.8,2.1598089587984778e-06,-1.2599260105032658e-06,3.89011140834241e-06,-3.643266893327337e-07,9.187723875874802e-07,False,0.0,1.2509428571428571,True,False,1.8221141842904376,0.58,0.6783129960412981
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,70,id03,2024-09-16,2024-09-15,2,Q3,492,0.7379400612256236,0.7471882069362312,0.0483824409132855,0.7,7.882089036964874e-07,-8.643284286824894e-06,1.998003805273359e-06,-6.848513997980902e-06,2.7651466171793965e-06,False,0.0,1.3118285714285711,True,False,1.7982619915672615,0.58,0.7433304367713703
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,246,id10,2024-09-23,2024-09-22,3,S1,1725,0.4339038700706565,0.4331582331007968,-0.0030362057819722,0.8,4.4336920880504946e-07,-5.9211740125473417e-08,6.545143336102885e-07,-5.9211740125473417e-08,2.3435561817748858e-07,False,0.0,1.215742857142857,True,False,1.7781052411948712,0.58,0.43347136396073854
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,188,id08,2024-08-10,2024-08-09,2,Q3,1318,0.6598227977319086,0.6968842633844559,0.1699999999999999,0.7,6.458199361977866e-06,-7.187759138955738e-05,3.868596032609857e-06,-7.187759138955738e-05,4.139364330291057e-05,False,0.0,1.3138,True,False,1.7696682530284638,0.58,0.6815935162666327
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,244,id10,2024-09-21,2024-09-20,0,Q1,1708,0.6588009837479349,0.6535639971057751,-0.0232132068299382,0.7,8.307973429049075e-06,-1.1575014926060317e-05,1.5213163774923585e-05,-2.560822533333188e-06,7.828431771722756e-06,False,0.0,1.2036,True,False,1.7391270651169684,0.58,0.6557681534949372
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,87,id04,2024-09-20,2024-09-19,3,S1,612,0.8996670226222974,0.8940920589657799,-0.060291783506861,0.7,1.380869814409282e-06,-4.302065100093951e-07,2.6935449509655607e-06,-6.598261039395046e-08,7.596584942771577e-07,False,0.0,1.179942857142857,True,False,1.6775078907935894,0.58,0.8964660697353273
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,92,id04,2024-09-26,2024-09-25,3,S1,647,0.4803993637843391,0.4606042226450481,-0.0794676838439245,0.7,8.89921465355559e-07,-1.2806741586357282e-06,1.8541529620451653e-06,-5.3779841343268474e-08,3.388760968172351e-07,False,0.0,1.163571428571428,True,False,1.6582792422330084,0.58,0.46890667441639367
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,221,id09,2024-09-13,2024-09-12,0,Q1,1547,0.6311380265838183,0.6272452726925377,-0.0166850500974641,0.7,3.8390647307695947e-07,-3.873802711473959e-06,1.3073871786449614e-06,-3.0492817374995613e-06,-1.154778820108712e-10,False,0.0,0.2283428571428569,False,False,0.7156883514241102,0.58,0.628882272012232
