cells,rows,mean_action_health,mean_projection_score,mean_incremental_energy_delta,mean_subject_energy_delta,bad_tangent_dot,bad_tangent_cosine,anti_bad_rate,variant
28.0,26.0,0.5670496188954982,0.5818393922252502,0.03139193433554451,0.007672159208701126,-0.0564083794136041,-0.04503549347901601,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5744629812465581,0.5852361213344247,0.03359170198976775,0.008111866342868711,-0.08153640475365487,-0.0650972827576047,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6048482371782475,0.5666556440568941,0.04685357237870048,0.00839836476912833,-0.06885528381829784,-0.054972890865339984,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5620610681335154,0.5593509531673723,0.03643394888668677,0.008405715974955484,-0.08089951803147159,-0.06458880319974597,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5959523489964992,0.5642440014552034,0.047987614168218465,0.009527221384523455,-0.047047446262623895,-0.037561883205844394,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5702873429919769,0.5766246694599972,0.039056530782128555,0.005236174632373933,-0.07941161897393026,-0.06340088982588336,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5599627392950024,0.5780115259719294,0.0387627829910283,0.007449077815127577,-0.11105286856844651,-0.08866272688972374,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5808905856510006,0.584241754787904,0.03657885903257504,0.006573893589231412,-0.09453618476515407,-0.07547608665203676,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6115907665793241,0.5669431926034308,0.04007021907483461,0.00864451563348949,-0.08823723039503789,-0.07044710830858922,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6262889472528235,0.5711575862402547,0.047230862418266205,0.007527324539788672,-0.12451971687444414,-0.0994144301893471,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6213535845584914,0.5926924355983242,0.027088513571129187,0.007443571476743785,-0.10079947150562622,-0.08047658856487337,1.0,anti_tangent_invariant_projection
28.0,28.0,0.6062661609394882,0.597957019247855,0.028648706263436966,0.00561099661508907,-0.1274017197180019,-0.10171537238298596,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5639329095715356,0.5802816054329235,0.0342442817059449,0.007701549139757492,-0.1260509401274956,-0.10063693286615838,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5950963853127744,0.5741994117978272,0.03912528469204575,0.009383185328154964,-0.09990035066857064,-0.07975874573699915,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6108868975533258,0.5839026178942464,0.03649824558489404,0.008051067230362991,-0.04729685383957675,-0.0377610059855137,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5901887664523905,0.5609634538639096,0.040539823922659445,0.007901363062706843,-0.04797383164450482,-0.038301493583920466,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6062128718007697,0.5707225077639853,0.05097998592540341,0.00758973024691952,-0.10767381388944314,-0.08596494694030023,1.0,anti_tangent_invariant_projection
28.0,25.0,0.603511713181096,0.5788309627789261,0.03841364179693847,0.008996680775999652,-0.10664212533229514,-0.08514126429295567,1.0,anti_tangent_invariant_projection
28.0,25.0,0.6045463464167142,0.5600710114857875,0.048617206962674415,0.009292207659541743,-0.0777421984349845,-0.06206805277973885,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5793129854857628,0.5550515308796925,0.05182415463813587,0.008074410393186415,-0.07853088184135931,-0.0626977242358955,1.0,anti_tangent_invariant_projection
28.0,25.0,0.5984433866941835,0.578992936944961,0.03632795110502664,0.006854118849129438,-0.09171134487280244,-0.07322078238919907,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5733169065670131,0.5820355080063871,0.030985448246728477,0.009364428121476207,-0.1307979300964371,-0.10442684915188773,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5836386318413264,0.5851894471044644,0.02762622921774963,0.006471801298935944,-0.0954684393857061,-0.07622038293072984,1.0,anti_tangent_invariant_projection
28.0,25.0,0.6181419237897107,0.5704421166733488,0.046476065785490024,0.006852510091088546,-0.09218034407432177,-0.0735952233978091,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5924995784060033,0.5950216074218079,0.023902192268170478,0.005883531591316117,-0.09657661103797713,-0.07710512838412335,1.0,anti_tangent_invariant_projection
28.0,28.0,0.576808647210002,0.6144599500560634,0.002414759402789001,0.006414035060674543,-0.14356954709719633,-0.11462349156802257,1.0,anti_tangent_invariant_projection
28.0,26.0,0.581251778639147,0.5832773781783226,0.02550975317550375,0.008804835487424315,-0.07305788520094984,-0.058328176536207574,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5853983778517408,0.5642425581902687,0.03987649636763342,0.00837571072938418,-0.06278426751158207,-0.05012589440604872,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5858826841644715,0.557971525032818,0.05744269568175322,0.008221793936424436,-0.07388902300818581,-0.058991742866016224,1.0,anti_tangent_invariant_projection
28.0,25.0,0.5936712778290835,0.5799781679994513,0.033371246388458266,0.009723329964769536,-0.09843128919149233,-0.07858587196790663,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5799584595021068,0.564382023471076,0.044097922481218334,0.008685005910171179,-0.09290888752730095,-0.07417688013510426,1.0,anti_tangent_invariant_projection
28.0,25.0,0.6087414152131775,0.5729435771730246,0.03966236065932953,0.007440703058883206,-0.0800161970188104,-0.06388357468371476,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6147019780956439,0.5735462820125444,0.047649570346769275,0.009304486723281503,-0.09390598564467773,-0.07497294636196401,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5893075838680778,0.5743261592317003,0.04266167124417384,0.006261960959341739,-0.11452856736938896,-0.09143766586708987,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5924304299652301,0.5708479820949296,0.041666035662836665,0.006399712403572109,-0.1004889604703099,-0.08022868182031659,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6080482124680299,0.5679003987239488,0.038747449100612875,0.008640453542690935,-0.09387539819598048,-0.07494852586166485,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5990461852042429,0.5782427098297231,0.02801789462415986,0.007761258056258207,-0.054660112030636455,-0.04363970644978916,1.0,anti_tangent_invariant_projection
28.0,25.0,0.5922792063147515,0.5823785892665179,0.03127503893546207,0.007256439258698026,-0.09333259420942798,-0.07451516036435944,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5843730995274983,0.5849867648899171,0.03253022741657433,0.007336626145911567,-0.12444457189753569,-0.09935443571418717,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6088796288734801,0.5844127356936485,0.02306989655061365,0.008526336097139533,-0.10391090633230529,-0.08296070536283787,1.0,anti_tangent_invariant_projection
28.0,27.0,0.614470593817065,0.5843713294934891,0.03350259158896814,0.008719842254983779,-0.1288865625274156,-0.1029008457001752,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6069167124550654,0.5857827823671947,0.036157681268165494,0.00528184165017756,-0.09160657891675741,-0.07313713902664662,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6118790774120436,0.5508532385928235,0.046833928217134904,0.009490182424539481,-0.034090068739780204,-0.027216932739239752,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6015058339439487,0.610221844761081,0.014492305293020046,0.006892198415463601,-0.11473673351735794,-0.09160386218928289,1.0,anti_tangent_invariant_projection
28.0,28.0,0.6049033343934813,0.5776619965571442,0.03910720966748978,0.007504820072780806,-0.09789627141866726,-0.07815872285159271,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6012387929858548,0.5844032561388205,0.025708734560936447,0.00660751675915393,-0.07587585328688201,-0.060577994465340755,1.0,anti_tangent_invariant_projection
28.0,28.0,0.6067759517982184,0.5567916646029859,0.052373356602799535,0.00899073070505761,-0.06597689968608052,-0.05267483778946464,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5924700754365728,0.5812699657644329,0.04002594954330525,0.007151379785224603,-0.12843172721422919,-0.10253771289980099,1.0,anti_tangent_invariant_projection
28.0,28.0,0.6052749683802798,0.5775983052856725,0.05068424500925838,0.007585605267916594,-0.11994679398789598,-0.09576348611015034,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5855013200710576,0.5826518860882165,0.04218601925631949,0.007524818606260314,-0.12345261758232368,-0.09856247621174066,1.0,anti_tangent_invariant_projection
28.0,28.0,0.6063232845125954,0.5741915284776804,0.03818472531336574,0.008051397443298023,-0.09721171294790776,-0.07761218297814867,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6012264827482452,0.585318774185532,0.035347058913965425,0.0070160911728707675,-0.09765684694343066,-0.07796757041102757,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6156873004475738,0.5636916183179174,0.05375205248062586,0.00782892914249678,-0.051654516360531776,-0.04124008983947907,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6055546954431102,0.5906387512708978,0.03991371248143783,0.005690520943084835,-0.10027678118196443,-0.0800592814749069,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5877834348611135,0.5883957190359064,0.03538589518668543,0.006427024861845902,-0.17267504120463611,-0.13786082445553716,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5847730293790627,0.5898321576070539,0.025334022885762027,0.006395435668347919,-0.12072868897051027,-0.09638773780390328,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5910214540340953,0.5814384326454552,0.030711518769502354,0.00904682275115089,-0.10840983684394317,-0.08655257518476275,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5979714722250338,0.5730091793983699,0.0376298691083843,0.007822215247127237,-0.09824940072512234,-0.07844065530105203,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5965418271792318,0.58205383520582,0.034279158846715334,0.008041754948795428,-0.13164281993981133,-0.10510139487412472,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5720421749981919,0.5778229302657205,0.0369264977384552,0.008419380243042696,-0.09623563288770104,-0.07683289721168264,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6062153438722249,0.5865664993545314,0.03619721479366411,0.006830857959674563,-0.06664019715557233,-0.053204403240067574,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6065923607941619,0.5722241127024353,0.04369021383234889,0.007560079628484825,-0.06490348537585401,-0.05181784200850041,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5873606927796081,0.57564643005656,0.04345931779249891,0.008118854294186937,-0.12163369888022608,-0.09711028236751508,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5704819360171197,0.5714094989253008,0.04194343429187171,0.007294567150184788,-0.061073188096924705,-0.048759797620040075,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5782619016812162,0.5578667318552015,0.04496115486313875,0.00998529838171609,-0.09387797230070533,-0.07495058098322224,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5951056348021739,0.5856356207801705,0.036585718282965564,0.007638670584726744,-0.10071588795313023,-0.08040985687407641,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6035579615165206,0.6083026482268796,0.013500991630530701,0.00516681561191435,-0.14107269492644955,-0.11263004713968265,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6159680932410362,0.5979268161008319,0.03889179311768646,0.007919572365168099,-0.14045549576452543,-0.11213728579604823,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5792719450273403,0.5883085112043744,0.02925383890733348,0.006606607313614514,-0.14733953931469768,-0.1176333894181685,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5765932637141435,0.5981139123420461,0.021712964580475506,0.007573766791375885,-0.14686178424098228,-0.11725195786969031,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5899626173095055,0.5916138463557277,0.030532278501923384,0.007384116315426411,-0.1352216316368881,-0.1079586574390453,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5891822193497067,0.587757455588564,0.028023704684155434,0.0072366882778816125,-0.10153772650673748,-0.08106599883749642,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5771905393382318,0.5823320133877132,0.035612165198807916,0.007378638958487144,-0.093314205436327,-0.07450047907977575,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6082201709074706,0.5882881337491362,0.027353081110752967,0.006006974227609985,-0.07395036988229892,-0.05904072116991007,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5958474521134549,0.5856588682002217,0.026904633504474192,0.008886841974783595,-0.08815224282470507,-0.07037925567376245,1.0,anti_tangent_invariant_projection
28.0,26.0,0.589904064212139,0.5948064483034988,0.0189189909515138,0.007599216899075536,-0.12606747659842976,-0.10065013530410577,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6097769033494567,0.5781246493634994,0.038635228849563885,0.007682683768772244,-0.09330085769199824,-0.07448982246707163,1.0,anti_tangent_invariant_projection
28.0,25.0,0.5945444022174795,0.5935969319410036,0.025104568851533015,0.00702112031127973,-0.11733378031431324,-0.0936773003079602,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6179497660942703,0.5872309527228666,0.03485746562407499,0.0069014802687115935,-0.08552014704624006,-0.06827783504265283,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6081706408934885,0.5892962187991158,0.022627566222917617,0.008335058649371212,-0.0530597262686513,-0.04236198559879072,1.0,anti_tangent_invariant_projection
28.0,28.0,0.6114234324491398,0.5628616161869363,0.05081326560356674,0.009077763246617696,-0.11135234866174845,-0.08890182671725294,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5796653287305701,0.5872907875722608,0.02953519950948305,0.006856917425663265,-0.08690794433770394,-0.06938582886413185,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5806386235540122,0.5756238546454892,0.04533173821185342,0.006818487488281019,-0.10380844889623636,-0.08287890508348351,1.0,anti_tangent_invariant_projection
28.0,24.0,0.6275129330124792,0.5857653697746076,0.048900115637085635,0.007871940310180082,-0.1362706321574017,-0.10879616166434274,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5885357938729072,0.575175579236414,0.03951519787116321,0.007066370232262419,-0.126135798167409,-0.10070468208609502,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5610123120649073,0.5660396792899911,0.03342443916915842,0.009075459798321944,-0.054270499569826894,-0.043328646468620814,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5882233153995956,0.580150213222556,0.036533589593842744,0.0069371152517015006,-0.09921754717138767,-0.07921360700469554,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5943186088298907,0.5698354355408614,0.04319822544847813,0.010486032283122183,-0.12824646722880742,-0.10238980446931394,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6059474826791551,0.5736942080661033,0.038909066621644936,0.008018666858078765,-0.0888857380754565,-0.0709648658424201,1.0,anti_tangent_invariant_projection
28.0,23.0,0.5922141246153952,0.5976421909729461,0.021882962719091088,0.006523439380640994,-0.09685569059031114,-0.077327940765722,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6060435125492347,0.5811449176729022,0.03028623935648934,0.00850172367845643,-0.11083286824316432,-0.08848708236106284,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5939187934432594,0.5726994207440249,0.04948173249415322,0.008112838577260075,-0.11771946887373905,-0.09398522751281024,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6009388841729423,0.5869230047189022,0.04059718868508576,0.006914388441706236,-0.1054412957788744,-0.08418254234269437,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5693536244298337,0.5882917769531085,0.03532809335465968,0.007743849049292932,-0.14660907947660456,-0.11705020267149889,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6070979041538597,0.582936157275455,0.03320412519945623,0.008265855833612461,-0.06367602457803412,-0.05083785812435724,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5817128226452971,0.5860266378301441,0.026885731403476335,0.00863552594848236,-0.14317156539158898,-0.11430574972374394,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5861891085891849,0.5933961687043189,0.02689493088823044,0.005776928421530511,-0.11483291332169374,-0.09168065051392553,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5762473714412044,0.5830924365734499,0.036053490912043504,0.006833728146062909,-0.1229619364392463,-0.09817072470870053,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6073369194564326,0.6093506312509602,0.01800115993361043,0.007265699363884969,-0.14433523469951248,-0.11523480356421079,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5889882110709441,0.5841365127861294,0.03620635418772987,0.007426160948558934,-0.07658881192866601,-0.061147208553684655,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5918106663739835,0.5851145834671281,0.028249504196648467,0.006874921310559708,-0.07838576747877127,-0.06258186738983852,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5882240824288105,0.5962094492477229,0.024889947231534263,0.007297189097412894,-0.09277416695915905,-0.07406932151826194,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6058937588664265,0.5680021147191209,0.040146300752936494,0.008893124003659793,-0.08646968410071908,-0.06903592932349581,1.0,anti_tangent_invariant_projection
28.0,26.0,0.572061010839163,0.5952366582859902,0.019969838662905876,0.006168847299734296,-0.06669962636644289,-0.05325185051415073,1.0,anti_tangent_invariant_projection
28.0,28.0,0.599898669711842,0.5917904374002001,0.02815536746509836,0.007896347728419127,-0.13282293810746787,-0.10604358120524181,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5660951738715151,0.5824902524499843,0.034735401254538174,0.005048754795984031,-0.08629041539980487,-0.06889280423295178,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5557958431833969,0.5916213004265849,0.030570314713618117,0.005888696077704372,-0.12182835039066953,-0.09726568883230606,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5641012495331218,0.556681692536137,0.04690420072734669,0.009192833680168563,-0.09696649247011443,-0.0774164031074382,1.0,anti_tangent_invariant_projection
28.0,28.0,0.6030018215722027,0.5622346017963801,0.052909731623555334,0.009184057522229866,-0.07922587919490497,-0.0632525983363202,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5825160612216401,0.5769741215196004,0.044020770925888804,0.007187211081895882,-0.1378096164781919,-0.11002486064601458,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5758347498546316,0.5800399639176278,0.04066124253917928,0.006731052369002252,-0.10729076862929901,-0.08565913010076825,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5927048672477561,0.5970741580699858,0.033204997523428884,0.006466459360145278,-0.16157753071427114,-0.1290007602856807,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5876835529290546,0.5702639743799788,0.03431726929794348,0.008331377814404883,-0.07737037843476394,-0.061771197997357655,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6151175016508101,0.5916484800670853,0.026479089623981773,0.00797322252835503,-0.12387049736705455,-0.09889610434493466,1.0,anti_tangent_invariant_projection
28.0,25.0,0.5912875882323538,0.5852648811122505,0.043304978801872375,0.007179502071444885,-0.14057245530418183,-0.11223066430896175,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5720123276799084,0.5673871202120366,0.03842552840845576,0.007279884134439008,-0.09682053294696784,-0.0772998714995246,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5903205305308816,0.5979180336534141,0.026425157476062767,0.006118383704397892,-0.1251358029628593,-0.0999063028739689,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5884374088359425,0.5893008474827164,0.026997834812206096,0.0054392343775674255,-0.108204995430404,-0.08638903327415345,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5882094617604665,0.5961609276747781,0.03110102528432571,0.005920614595792658,-0.17066226112322774,-0.1362538549738169,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6128100633204628,0.5936253490475302,0.03105603090057583,0.006423400906170399,-0.15467676194206248,-0.12349130352993405,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5948138663198664,0.5456474353599471,0.050430014316428594,0.01044145009957641,-0.03488000569383749,-0.02784760500660684,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5735548325555867,0.5812238224699777,0.03325264666175242,0.008169121849357997,-0.10831578917321066,-0.08647748911942954,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5581953984822206,0.5761000568606036,0.026538565409577313,0.007210917064096682,-0.048044530256607265,-0.03835793815682637,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5885521881092922,0.5695131776836937,0.04295103277374975,0.006841026096916328,-0.09490683051251875,-0.07577200393085227,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5936283170432989,0.5640692006776667,0.05051813485329459,0.00783588316544924,-0.10845381369161199,-0.08658768555412641,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6363733721265195,0.5860100104762037,0.03895124675705907,0.00827413934873718,-0.1215399461847618,-0.09703543180543346,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6007362417843601,0.5582113947446109,0.05174142512982133,0.008931160994923101,-0.06874526861043531,-0.0548850565891599,1.0,anti_tangent_invariant_projection
28.0,24.0,0.6133744575239402,0.577952105322057,0.04359246051041663,0.009020966791822797,-0.09115733645672858,-0.07277847146538273,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5880185952292107,0.6050312510987427,0.014862895626340909,0.006749106411560309,-0.09887838031005614,-0.07894282193463002,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5792694562807919,0.5858542952709367,0.03598826236798425,0.007052723667887764,-0.10768682130509406,-0.08597533184035969,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5877738870991164,0.5609342160245286,0.047009421974228506,0.009605194779808436,-0.06274117471744524,-0.050091489850032096,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5829630222589405,0.5985173101624157,0.017615165772945383,0.00478804771842988,-0.13744586915210066,-0.10973445094975161,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5846154856738661,0.5589571969196413,0.0463052913544175,0.008793451938644238,-0.07880277634875058,-0.06291480019946495,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5980834324350089,0.5747173639679266,0.038079319325860526,0.008726803629752538,-0.10347090727710118,-0.08260941757922466,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6002195583051559,0.6032919027278397,0.023362606815622133,0.006358624988337247,-0.14056096872642462,-0.11222149362008435,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5988720907833879,0.6039999532445538,0.01865692484519798,0.006312477384414775,-0.15037826824467299,-0.12005945906124348,1.0,anti_tangent_invariant_projection
28.0,28.0,0.6057963255061708,0.5846460081401006,0.025276421212858443,0.008364614325153787,-0.09826260471580911,-0.07845119714328633,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5937878067887602,0.6047166402192066,0.016844285712454363,0.005659740972665644,-0.1202315664835478,-0.09599084364114577,1.0,anti_tangent_invariant_projection
28.0,25.0,0.5986454486485133,0.5590191092221858,0.048704382404835524,0.008511548586393476,-0.062001492368440825,-0.049500940007057924,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5805528017354812,0.5980608620707805,0.01970504562645078,0.006338734670014334,-0.10604410837344827,-0.084663817694942,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5919552776066553,0.5794357508210057,0.03395512484588419,0.008642505615039264,-0.12405514075265187,-0.09904352049257896,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5920639292978347,0.5765805981457817,0.04063402508190256,0.008021533714767258,-0.08783363211752396,-0.07012488228855332,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5874309386145526,0.5792444920502495,0.04190952885541609,0.008121411957134814,-0.11238555979965792,-0.08972672496725562,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5771765467384335,0.5721696760495779,0.03936947108757736,0.0075130905098454446,-0.11391117576046514,-0.09094475087703464,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5778159421609373,0.5916777674945184,0.019796097717278853,0.0070838142402225935,-0.11150136486745665,-0.08902079872868465,1.0,anti_tangent_invariant_projection
28.0,25.0,0.5761405015578499,0.5776997216285664,0.03606124997169997,0.0065117740420143014,-0.12748201830896946,-0.10177948141620917,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5906312417301033,0.5770410233073585,0.03539017509848927,0.007030520415490274,-0.07047702835990399,-0.05626766420375856,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6000445737639765,0.5772140283539604,0.04696456769665343,0.007530401622279143,-0.10664649581313101,-0.08514475361073487,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6008494026852346,0.5717024068926918,0.039840119898722874,0.007630693820695402,-0.09804965233895116,-0.0782811795771193,1.0,anti_tangent_invariant_projection
28.0,26.0,0.60290726056555,0.6036388070106851,0.024414831736064967,0.00665457194415687,-0.1509291529344326,-0.12049927605494665,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6053620446025809,0.591827138959073,0.024670875006924754,0.005504022090595264,-0.0908853145778961,-0.07256129381061474,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5931756298323165,0.5889382731869638,0.03068153208306752,0.008364092942564046,-0.10193883628206443,-0.08138623807958942,1.0,anti_tangent_invariant_projection
28.0,24.0,0.5955217708821074,0.5833099611736495,0.03788324173610513,0.008871660437297948,-0.09845723607110393,-0.07860658751654846,1.0,anti_tangent_invariant_projection
28.0,25.0,0.6121840059823119,0.5847289976074163,0.03230825056729901,0.006932684085575671,-0.06356519137539937,-0.05074937077502361,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6047856670362108,0.584176421011508,0.03373224808807471,0.006462758407583877,-0.09274612034081248,-0.07404692957382415,1.0,anti_tangent_invariant_projection
28.0,28.0,0.599243209515784,0.5682834701727718,0.04651501748548346,0.008578892247777421,-0.11207559527280825,-0.08947925454579021,1.0,anti_tangent_invariant_projection
28.0,27.0,0.5783980817251592,0.5516015748494245,0.05134041053102628,0.009178331434582536,-0.06927186094290008,-0.055305478976779454,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5958369306528815,0.572815435998057,0.03714670240552831,0.009833070041731173,-0.045876791585536564,-0.0366272523651039,1.0,anti_tangent_invariant_projection
28.0,28.0,0.5933606737383679,0.5736569196207989,0.037844816720154,0.007989859091148679,-0.08239318280838263,-0.06578131982617098,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6084685374794532,0.5660710990016385,0.04856622846095054,0.008909637797041365,-0.0978594864768847,-0.0781293543779192,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6065141937139477,0.5845576650829016,0.04333684110251642,0.00734575820839732,-0.12854553309043748,-0.10262857358130138,1.0,anti_tangent_invariant_projection
28.0,25.0,0.604511329468673,0.5916971821731157,0.02334019377765284,0.007275584631866968,-0.11913979788066852,-0.09511919410420293,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6278219454377248,0.5763443684128932,0.031635480897117686,0.008386719730639753,-0.06317753684638096,-0.05043987397339223,1.0,anti_tangent_invariant_projection
28.0,26.0,0.5992668440271808,0.5909596654876986,0.0254197879325356,0.0066906642066813,-0.09806986607632373,-0.07829731788222738,1.0,anti_tangent_invariant_projection
28.0,27.0,0.6148318614047165,0.5677480978247547,0.0416413004339184,0.007140742185782265,-0.07618840604793997,-0.060827531289103495,1.0,anti_tangent_invariant_projection
28.0,26.0,0.6136915664456095,0.5925995176263715,0.03232339164301048,0.006876277237543179,-0.12409294710838965,-0.0990737044458319,1.0,anti_tangent_invariant_projection
28.0,25.0,0.6112693159573009,0.5671165141984884,0.048906604602770555,0.01029960071544608,-0.0852418301577368,-0.06805563155892244,1.0,anti_tangent_invariant_projection
21.0,20.0,0.5851080318061188,0.6804399451875011,-0.048904107097694806,0.002657301830236545,-0.008380003623668471,-0.010333189354804095,1.0,energy_descent_negative_space
21.0,19.0,0.5947074470187779,0.678396212869474,-0.045893971425157706,0.002723784437261543,-0.008677178021806377,-0.010699628256893095,1.0,energy_descent_negative_space
21.0,19.0,0.5878759208724066,0.6839205742689775,-0.04841999647939112,0.0024587429752125018,-0.008600183006742246,-0.010604687478134176,1.0,energy_descent_negative_space
