dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,peer_group,dist_to_subject_normal,dist_to_peer_normal,subject_minus_peer_dist,subject_outlier_rank,peer_outlier_rank,cohort_outlier_score,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,atlas_action_health,human_state_latent_0,human_state_latent_1,human_state_latent_2,human_state_latent_3,human_state_latent_4,human_state_latent_5,human_state_latent_6,human_state_latent_7,peer_margin_Q1,peer_margin_Q2,peer_margin_Q3,peer_margin_S1,peer_margin_S2,peer_margin_S3,peer_margin_S4,row,row_frac,subject_code,target_idx,is_q_target,is_s_target,is_q2_q3_s2,is_objective_tail,target_prior_rank,target_onehot_Q1,target_onehot_Q2,target_onehot_Q3,target_onehot_S1,target_onehot_S2,target_onehot_S3,target_onehot_S4,target,target_idx_int,base_prob,base_logit,base_uncertainty,target_peer_margin,target_peer_margin_abs,target_peer_margin_sign,teacher_logit_move,teacher_has_action,teacher_action_sign,student_oof_action_prob,student_oof_sign_prob,student_oof_move,student_oof_signed_move,student_full_action_prob,student_full_sign_prob,student_full_move,student_full_signed_move
5.0,1.0,7.0,6.0,0.0,0.0,5.609300700261284,5.609300700261284,0.0,0.7885714285714286,0.6114285714285714,0.6033142857142857,0.6224428571428572,0.6642857142857144,0.5977285714285714,0.7885714285714286,0.6114285714285714,0.09571428571428571,0.2042857142857143,0.5919274285714287,-1.083912184778183,0.9533231786488331,1.236216416272041,-4.261702369897178,0.5290595986772411,0.36923472525450807,-1.564787386524438,0.06963336155590952,0.7289782972547112,0.966768391327876,0.23345378844346243,1.3934567919885668,-1.2567751841666803,-0.2926039851637068,-1.0578580448441803,19.0,0.07630522088353414,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.6116864391533945,0.4544066371289028,0.776627121693211,-1.0578580448441803,1.0578580448441803,-1.0,0.9842402996008779,1.0,1.0,0.056845281160026545,0.7363231637398321,0.03770688207042745,0.0021434583129614124,0.6027806539020002,0.9017596340869712,0.17223188229949887,0.10381804663526427
6.0,1.0,8.0,7.0,0.0,0.0,4.062355876347965,4.062355876347965,0.0,0.5414285714285715,0.3028571428571429,0.36991428571428575,0.7727142857142857,0.7292857142857142,0.7671714285714286,0.5414285714285715,0.3028571428571429,0.09571428571428571,0.2042857142857143,0.44183200000000006,-0.3872884419661662,2.1079584563402007,-0.543639521530057,-4.026298452684173,-0.845562319704017,-0.7518180511142173,-2.0996212078354843,0.3637313881579712,0.5317032381637312,1.3948135012778007,0.6011303595454991,1.3715744419123879,-1.0967859605233996,-0.8076963853897974,-0.9537468872884083,20.0,0.08032128514056225,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.5259771718986309,0.10400233127686064,0.9480456562027382,0.5317032381637312,0.5317032381637312,1.0,0.0,0.0,0.0,0.0328432754773622,0.6450029174763863,0.0023892319803396796,7.847020410961972e-05,0.092192013461466,0.5340206807185015,0.013636448758045417,0.0012571716674683144
6.0,1.0,8.0,7.0,0.0,0.0,4.062355876347965,4.062355876347965,0.0,0.5414285714285715,0.3028571428571429,0.36991428571428575,0.7727142857142857,0.7292857142857142,0.7671714285714286,0.5414285714285715,0.3028571428571429,0.09571428571428571,0.2042857142857143,0.44183200000000006,-0.3872884419661662,2.1079584563402007,-0.543639521530057,-4.026298452684173,-0.845562319704017,-0.7518180511142173,-2.0996212078354843,0.3637313881579712,0.5317032381637312,1.3948135012778007,0.6011303595454991,1.3715744419123879,-1.0967859605233996,-0.8076963853897974,-0.9537468872884083,20.0,0.08032128514056225,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.6500590395790464,0.6192987331434211,0.6998819208419071,1.3948135012778007,1.3948135012778007,1.0,0.0,0.0,0.0,0.08383967706593938,0.7844614488142091,-0.11820671819950956,0.00991041308087138,0.14395862850136112,0.6080951671634247,-0.015092118648214057,0.002172640701776712
6.0,1.0,8.0,7.0,0.0,0.0,4.062355876347965,4.062355876347965,0.0,0.5414285714285715,0.3028571428571429,0.36991428571428575,0.7727142857142857,0.7292857142857142,0.7671714285714286,0.5414285714285715,0.3028571428571429,0.09571428571428571,0.2042857142857143,0.44183200000000006,-0.3872884419661662,2.1079584563402007,-0.543639521530057,-4.026298452684173,-0.845562319704017,-0.7518180511142173,-2.0996212078354843,0.3637313881579712,0.5317032381637312,1.3948135012778007,0.6011303595454991,1.3715744419123879,-1.0967859605233996,-0.8076963853897974,-0.9537468872884083,20.0,0.08032128514056225,0.0,2.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.6853935154141062,0.7786705457988011,0.6292129691717876,0.6011303595454991,0.6011303595454991,1.0,0.0,0.0,0.0,0.027530123850948607,0.7844614488142091,0.001904186914624404,5.242250159496554e-05,0.09295467694607154,0.7838138816673236,0.020549693205228453,0.0019101900932328923
6.0,1.0,8.0,7.0,0.0,0.0,4.062355876347965,4.062355876347965,0.0,0.5414285714285715,0.3028571428571429,0.36991428571428575,0.7727142857142857,0.7292857142857142,0.7671714285714286,0.5414285714285715,0.3028571428571429,0.09571428571428571,0.2042857142857143,0.44183200000000006,-0.3872884419661662,2.1079584563402007,-0.543639521530057,-4.026298452684173,-0.845562319704017,-0.7518180511142173,-2.0996212078354843,0.3637313881579712,0.5317032381637312,1.3948135012778007,0.6011303595454991,1.3715744419123879,-1.0967859605233996,-0.8076963853897974,-0.9537468872884083,20.0,0.08032128514056225,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.6306623826994678,0.535059490399798,0.7386752346010643,1.3715744419123879,1.3715744419123879,1.0,0.0,0.0,0.0,0.0903601822853687,0.7844614488142091,0.03493526648574424,0.0031567570478397817,0.09787933654856495,0.8920978127275804,0.027184266653301363,0.0026607779845844158
6.0,1.0,8.0,7.0,0.0,0.0,4.062355876347965,4.062355876347965,0.0,0.5414285714285715,0.3028571428571429,0.36991428571428575,0.7727142857142857,0.7292857142857142,0.7671714285714286,0.5414285714285715,0.3028571428571429,0.09571428571428571,0.2042857142857143,0.44183200000000006,-0.3872884419661662,2.1079584563402007,-0.543639521530057,-4.026298452684173,-0.845562319704017,-0.7518180511142173,-2.0996212078354843,0.3637313881579712,0.5317032381637312,1.3948135012778007,0.6011303595454991,1.3715744419123879,-1.0967859605233996,-0.8076963853897974,-0.9537468872884083,20.0,0.08032128514056225,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.6753635006783996,0.7325449726898074,0.6492729986432009,-1.0967859605233996,1.0967859605233996,-1.0,0.0,0.0,0.0,0.09782743162405143,0.8237018784027678,0.027890222438373802,0.002728428828569598,0.14065439699155577,0.884813353812239,0.04162136936089143,0.005854228609418999
6.0,1.0,8.0,7.0,0.0,0.0,4.062355876347965,4.062355876347965,0.0,0.5414285714285715,0.3028571428571429,0.36991428571428575,0.7727142857142857,0.7292857142857142,0.7671714285714286,0.5414285714285715,0.3028571428571429,0.09571428571428571,0.2042857142857143,0.44183200000000006,-0.3872884419661662,2.1079584563402007,-0.543639521530057,-4.026298452684173,-0.845562319704017,-0.7518180511142173,-2.0996212078354843,0.3637313881579712,0.5317032381637312,1.3948135012778007,0.6011303595454991,1.3715744419123879,-1.0967859605233996,-0.8076963853897974,-0.9537468872884083,20.0,0.08032128514056225,0.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8338010215542011,1.6128090547579355,0.3323979568915978,-0.8076963853897974,0.8076963853897974,-1.0,0.0,0.0,0.0,0.05954976765333657,0.8759497414789515,0.027804950990902747,0.001655778371120669,0.11882672291750859,0.884658814434615,0.04008250615474952,0.004762872852689754
6.0,1.0,8.0,7.0,0.0,0.0,4.062355876347965,4.062355876347965,0.0,0.5414285714285715,0.3028571428571429,0.36991428571428575,0.7727142857142857,0.7292857142857142,0.7671714285714286,0.5414285714285715,0.3028571428571429,0.09571428571428571,0.2042857142857143,0.44183200000000006,-0.3872884419661662,2.1079584563402007,-0.543639521530057,-4.026298452684173,-0.845562319704017,-0.7518180511142173,-2.0996212078354843,0.3637313881579712,0.5317032381637312,1.3948135012778007,0.6011303595454991,1.3715744419123879,-1.0967859605233996,-0.8076963853897974,-0.9537468872884083,20.0,0.08032128514056225,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.6161402133460594,0.4731972097142592,0.7677195733078812,-0.9537468872884083,0.9537468872884083,-1.0,0.0,0.0,0.0,0.18548801307979346,0.8498458495491374,0.07690594453961963,0.014265130846678836,0.16598007813242577,0.8914269113808513,0.05967659131175317,0.009905125288601633
0.0,0.0,9.0,8.0,0.0,0.0,2.4326195805673487,2.4326195805673487,0.0,0.13285714285714287,0.02857142857142857,0.08311428571428571,0.5639142857142857,0.6889285714285714,0.5659714285714286,0.13285714285714287,0.02857142857142857,0.09571428571428571,0.2042857142857143,0.20197371428571428,4.299790250907426,4.254761887510181,-0.7680836782117085,-2.5314964227536625,-0.5142516516423338,-2.2840029585739323,-1.6418185361153677,-1.9812456859056082,-0.8162051445952518,-0.6769590401799022,-0.2290811743618444,-1.0901223420983999,1.5740820126985082,0.43540545113384876,1.360481918348226,21.0,0.08433734939759036,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.2288550606198644,-1.21478746459901,0.45771012123972876,-0.8162051445952518,0.8162051445952518,-1.0,0.0,0.0,0.0,0.45091536806693105,0.3324430210558607,0.04386899347409651,-0.019781203339098025,0.14525630641780687,0.17948907922291152,0.014465993794877934,-0.0021012768273068823
0.0,0.0,9.0,8.0,0.0,0.0,2.4326195805673487,2.4326195805673487,0.0,0.13285714285714287,0.02857142857142857,0.08311428571428571,0.5639142857142857,0.6889285714285714,0.5659714285714286,0.13285714285714287,0.02857142857142857,0.09571428571428571,0.2042857142857143,0.20197371428571428,4.299790250907426,4.254761887510181,-0.7680836782117085,-2.5314964227536625,-0.5142516516423338,-2.2840029585739323,-1.6418185361153677,-1.9812456859056082,-0.8162051445952518,-0.6769590401799022,-0.2290811743618444,-1.0901223420983999,1.5740820126985082,0.43540545113384876,1.360481918348226,21.0,0.08433734939759036,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.5109468880355982,0.04379455049282544,0.9781062239288036,-0.6769590401799022,0.6769590401799022,-1.0,0.0,0.0,0.0,0.781999575188029,0.43328970955235463,0.035486498774237075,-0.027750426966363904,0.40444251609662085,0.5718038287027037,-0.009529312831732587,0.0038540592583377426
0.0,0.0,9.0,8.0,0.0,0.0,2.4326195805673487,2.4326195805673487,0.0,0.13285714285714287,0.02857142857142857,0.08311428571428571,0.5639142857142857,0.6889285714285714,0.5659714285714286,0.13285714285714287,0.02857142857142857,0.09571428571428571,0.2042857142857143,0.20197371428571428,4.299790250907426,4.254761887510181,-0.7680836782117085,-2.5314964227536625,-0.5142516516423338,-2.2840029585739323,-1.6418185361153677,-1.9812456859056082,-0.8162051445952518,-0.6769590401799022,-0.2290811743618444,-1.0901223420983999,1.5740820126985082,0.43540545113384876,1.360481918348226,21.0,0.08433734939759036,0.0,2.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.6870578659259869,0.7864002202671866,0.6258842681480261,-0.2290811743618444,0.2290811743618444,-1.0,0.0,0.0,0.0,0.5401318553048877,0.7086593876636731,0.07715257360705692,0.04167256272392657,0.2427807561629759,0.7238291111994204,0.03896180382881563,0.009459176195033388
0.0,0.0,9.0,8.0,0.0,0.0,2.4326195805673487,2.4326195805673487,0.0,0.13285714285714287,0.02857142857142857,0.08311428571428571,0.5639142857142857,0.6889285714285714,0.5659714285714286,0.13285714285714287,0.02857142857142857,0.09571428571428571,0.2042857142857143,0.20197371428571428,4.299790250907426,4.254761887510181,-0.7680836782117085,-2.5314964227536625,-0.5142516516423338,-2.2840029585739323,-1.6418185361153677,-1.9812456859056082,-0.8162051445952518,-0.6769590401799022,-0.2290811743618444,-1.0901223420983999,1.5740820126985082,0.43540545113384876,1.360481918348226,21.0,0.08433734939759036,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.2859099096964376,-0.9153323711405051,0.5718198193928752,-1.0901223420983999,1.0901223420983999,-1.0,0.0,0.0,0.0,0.566679454176972,0.7420891539168514,0.07752219431191178,0.04393023475927533,0.24143809652086384,0.5216219266890636,0.03623350207450417,0.008748147771153058
0.0,0.0,9.0,8.0,0.0,0.0,2.4326195805673487,2.4326195805673487,0.0,0.13285714285714287,0.02857142857142857,0.08311428571428571,0.5639142857142857,0.6889285714285714,0.5659714285714286,0.13285714285714287,0.02857142857142857,0.09571428571428571,0.2042857142857143,0.20197371428571428,4.299790250907426,4.254761887510181,-0.7680836782117085,-2.5314964227536625,-0.5142516516423338,-2.2840029585739323,-1.6418185361153677,-1.9812456859056082,-0.8162051445952518,-0.6769590401799022,-0.2290811743618444,-1.0901223420983999,1.5740820126985082,0.43540545113384876,1.360481918348226,21.0,0.08433734939759036,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.5668451081622936,0.26899070665691033,0.8663097836754128,1.5740820126985082,1.5740820126985082,1.0,0.0,0.0,0.0,0.5234086405977595,0.9091331318384643,0.09668578204662079,0.050606173746153046,0.22890610180196141,0.9062375259276232,0.050147605520774775,0.011479092894463073
0.0,0.0,9.0,8.0,0.0,0.0,2.4326195805673487,2.4326195805673487,0.0,0.13285714285714287,0.02857142857142857,0.08311428571428571,0.5639142857142857,0.6889285714285714,0.5659714285714286,0.13285714285714287,0.02857142857142857,0.09571428571428571,0.2042857142857143,0.20197371428571428,4.299790250907426,4.254761887510181,-0.7680836782117085,-2.5314964227536625,-0.5142516516423338,-2.2840029585739323,-1.6418185361153677,-1.9812456859056082,-0.8162051445952518,-0.6769590401799022,-0.2290811743618444,-1.0901223420983999,1.5740820126985082,0.43540545113384876,1.360481918348226,21.0,0.08433734939759036,0.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8122051519129903,1.4644028249688041,0.3755896961740195,0.43540545113384876,0.43540545113384876,1.0,0.0,0.0,0.0,0.6676920285281804,0.7858479102596759,0.10626705813214599,0.07095366760997462,0.2701609188395738,0.821723193013343,0.04863442949572283,0.013139122159802952
0.0,0.0,9.0,8.0,0.0,0.0,2.4326195805673487,2.4326195805673487,0.0,0.13285714285714287,0.02857142857142857,0.08311428571428571,0.5639142857142857,0.6889285714285714,0.5659714285714286,0.13285714285714287,0.02857142857142857,0.09571428571428571,0.2042857142857143,0.20197371428571428,4.299790250907426,4.254761887510181,-0.7680836782117085,-2.5314964227536625,-0.5142516516423338,-2.2840029585739323,-1.6418185361153677,-1.9812456859056082,-0.8162051445952518,-0.6769590401799022,-0.2290811743618444,-1.0901223420983999,1.5740820126985082,0.43540545113384876,1.360481918348226,21.0,0.08433734939759036,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.4660459888230039,-0.13602539614249984,0.9320919776460078,1.360481918348226,1.360481918348226,1.0,0.0,0.0,0.0,0.6226843160254735,0.7883105333385368,0.0624565705228101,0.038890726897292754,0.2527947457460675,0.5395556678268666,0.08021266416323579,0.02027734004275989
1.0,0.0,10.0,9.0,0.0,0.0,20.09595348181397,20.09595348181397,0.0,1.0,1.0,0.8553142857142857,0.2068,0.3317857142857143,0.29441428571428574,1.0,1.0,0.09571428571428571,0.2042857142857143,0.7362154285714286,9.672104614509436,8.95587002747751,-4.3310236350603795,-4.266348476100207,9.251829233131566,-13.827399369295552,4.639803318660684,5.168504646287021,-0.05177023823252824,-0.6143506809427848,0.06395408044737039,-0.592589242550698,0.48958781401710993,0.01743683978235211,0.4237585291653616,22.0,0.08835341365461848,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.7110520940671557,0.9004992802728167,0.5778958118656885,-0.05177023823252824,0.05177023823252824,-1.0,0.0,0.0,0.0,0.08679316419853689,0.47646976706854416,-0.012767752997958461,-0.0011081536823981703,0.1503003725118186,0.6872838535859198,-0.011874367221779054,0.0017847218167755202
1.0,0.0,10.0,9.0,0.0,0.0,20.09595348181397,20.09595348181397,0.0,1.0,1.0,0.8553142857142857,0.2068,0.3317857142857143,0.29441428571428574,1.0,1.0,0.09571428571428571,0.2042857142857143,0.7362154285714286,9.672104614509436,8.95587002747751,-4.3310236350603795,-4.266348476100207,9.251829233131566,-13.827399369295552,4.639803318660684,5.168504646287021,-0.05177023823252824,-0.6143506809427848,0.06395408044737039,-0.592589242550698,0.48958781401710993,0.01743683978235211,0.4237585291653616,22.0,0.08835341365461848,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.5576313621271282,0.2315545459012804,0.8847372757457437,-0.6143506809427848,0.6143506809427848,-1.0,0.0,0.0,0.0,0.11444547271123165,0.5065007211622963,-0.018649195324226837,0.0021343159745652314,0.27641899401788544,0.7577645043525537,-0.025217651694314523,0.006970637912835845
1.0,0.0,10.0,9.0,0.0,0.0,20.09595348181397,20.09595348181397,0.0,1.0,1.0,0.8553142857142857,0.2068,0.3317857142857143,0.29441428571428574,1.0,1.0,0.09571428571428571,0.2042857142857143,0.7362154285714286,9.672104614509436,8.95587002747751,-4.3310236350603795,-4.266348476100207,9.251829233131566,-13.827399369295552,4.639803318660684,5.168504646287021,-0.05177023823252824,-0.6143506809427848,0.06395408044737039,-0.592589242550698,0.48958781401710993,0.01743683978235211,0.4237585291653616,22.0,0.08835341365461848,0.0,2.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.6109737378148364,0.45140712256432003,0.7780525243703271,0.06395408044737039,0.06395408044737039,1.0,0.0,0.0,0.0,0.12103106199089383,0.5318772570515322,-0.0013816240150367554,0.00016721942181202118,0.19944109312263292,0.8314342195889703,0.002290616349848428,0.00045684302873834587
1.0,0.0,10.0,9.0,0.0,0.0,20.09595348181397,20.09595348181397,0.0,1.0,1.0,0.8553142857142857,0.2068,0.3317857142857143,0.29441428571428574,1.0,1.0,0.09571428571428571,0.2042857142857143,0.7362154285714286,9.672104614509436,8.95587002747751,-4.3310236350603795,-4.266348476100207,9.251829233131566,-13.827399369295552,4.639803318660684,5.168504646287021,-0.05177023823252824,-0.6143506809427848,0.06395408044737039,-0.592589242550698,0.48958781401710993,0.01743683978235211,0.4237585291653616,22.0,0.08835341365461848,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.8592644779110615,1.8091943659343186,0.28147104417787694,-0.592589242550698,0.592589242550698,-1.0,0.0,0.0,0.0,0.05033338176394853,0.6754706549890187,-0.038116407579342815,0.0019185276941613232,0.2208549811966132,0.7524611679283658,-0.0021757657772166826,0.00048052870981542495
1.0,0.0,10.0,9.0,0.0,0.0,20.09595348181397,20.09595348181397,0.0,1.0,1.0,0.8553142857142857,0.2068,0.3317857142857143,0.29441428571428574,1.0,1.0,0.09571428571428571,0.2042857142857143,0.7362154285714286,9.672104614509436,8.95587002747751,-4.3310236350603795,-4.266348476100207,9.251829233131566,-13.827399369295552,4.639803318660684,5.168504646287021,-0.05177023823252824,-0.6143506809427848,0.06395408044737039,-0.592589242550698,0.48958781401710993,0.01743683978235211,0.4237585291653616,22.0,0.08835341365461848,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.5832368069138312,0.3360751124899175,0.8335263861723377,0.48958781401710993,0.48958781401710993,1.0,0.0,0.0,0.0,0.13163589199724982,0.7087476453010526,0.026660009071763826,0.0035094140748164033,0.22885595250081403,0.8314342195889703,0.018647282317583336,0.004267541556342121
1.0,0.0,10.0,9.0,0.0,0.0,20.09595348181397,20.09595348181397,0.0,1.0,1.0,0.8553142857142857,0.2068,0.3317857142857143,0.29441428571428574,1.0,1.0,0.09571428571428571,0.2042857142857143,0.7362154285714286,9.672104614509436,8.95587002747751,-4.3310236350603795,-4.266348476100207,9.251829233131566,-13.827399369295552,4.639803318660684,5.168504646287021,-0.05177023823252824,-0.6143506809427848,0.06395408044737039,-0.592589242550698,0.48958781401710993,0.01743683978235211,0.4237585291653616,22.0,0.08835341365461848,0.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8296461292397953,1.583121393318911,0.3407077415204094,0.01743683978235211,0.01743683978235211,1.0,0.0,0.0,0.0,0.09383737184084859,0.6214788388066469,-0.03566617384872774,0.003346820017583415,0.2350249197607485,0.7393660471289578,0.008069629510432108,0.0018965640281882743
1.0,0.0,10.0,9.0,0.0,0.0,20.09595348181397,20.09595348181397,0.0,1.0,1.0,0.8553142857142857,0.2068,0.3317857142857143,0.29441428571428574,1.0,1.0,0.09571428571428571,0.2042857142857143,0.7362154285714286,9.672104614509436,8.95587002747751,-4.3310236350603795,-4.266348476100207,9.251829233131566,-13.827399369295552,4.639803318660684,5.168504646287021,-0.05177023823252824,-0.6143506809427848,0.06395408044737039,-0.592589242550698,0.48958781401710993,0.01743683978235211,0.4237585291653616,22.0,0.08835341365461848,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.5468883897300478,0.18810626546668477,0.9062232205399043,0.4237585291653616,0.4237585291653616,1.0,0.0,0.0,0.0,0.12589113734983381,0.6332984892939661,0.030778987680161983,0.003874801765532115,0.23129978287826897,0.7534031623408631,-0.006978486418211131,0.0016141223933511836
2.0,0.0,11.0,10.0,0.0,0.0,2.1688740009437333,2.1688740009437333,0.0,0.07285714285714286,0.015714285714285715,0.05251428571428571,0.3509857142857143,0.3717857142857143,0.3323142857142858,0.07285714285714286,0.015714285714285715,0.09571428571428571,0.2042857142857143,0.14993485714285715,3.514203007674787,2.6396890542907983,-0.18048649248645504,-3.4703153860507148,-0.8851207490810494,-0.8064082034078623,-1.9810111619650546,-1.9357208149095586,-0.38919512061929473,-0.19543863744036694,-0.245562438801594,-0.07967284600672331,0.7529393534460702,0.45811813414329206,0.5592816442632151,23.0,0.09236947791164658,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1788346145584556,-1.5242630953349505,0.35766922911691124,-0.38919512061929473,0.38919512061929473,-1.0,0.0,0.0,0.0,0.3927986475749572,0.23572726451648718,0.014756600530473264,-0.005796372731173794,0.22768008906061876,0.15217295635266298,0.03315376811567259,-0.0075484528772714376
2.0,0.0,11.0,10.0,0.0,0.0,2.1688740009437333,2.1688740009437333,0.0,0.07285714285714286,0.015714285714285715,0.05251428571428571,0.3509857142857143,0.3717857142857143,0.3323142857142858,0.07285714285714286,0.015714285714285715,0.09571428571428571,0.2042857142857143,0.14993485714285715,3.514203007674787,2.6396890542907983,-0.18048649248645504,-3.4703153860507148,-0.8851207490810494,-0.8064082034078623,-1.9810111619650546,-1.9357208149095586,-0.38919512061929473,-0.19543863744036694,-0.245562438801594,-0.07967284600672331,0.7529393534460702,0.45811813414329206,0.5592816442632151,23.0,0.09236947791164658,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.4991022200048435,-0.003591123839933063,0.998204440009687,-0.19543863744036694,0.19543863744036694,-1.0,0.0,0.0,0.0,0.7883173102901304,0.26137020997766786,0.0004891269411123056,-0.00038558723460809175,0.6832250015708945,0.5050662394688685,-0.00901979570647296,0.006162549935724136
2.0,0.0,11.0,10.0,0.0,0.0,2.1688740009437333,2.1688740009437333,0.0,0.07285714285714286,0.015714285714285715,0.05251428571428571,0.3509857142857143,0.3717857142857143,0.3323142857142858,0.07285714285714286,0.015714285714285715,0.09571428571428571,0.2042857142857143,0.14993485714285715,3.514203007674787,2.6396890542907983,-0.18048649248645504,-3.4703153860507148,-0.8851207490810494,-0.8064082034078623,-1.9810111619650546,-1.9357208149095586,-0.38919512061929473,-0.19543863744036694,-0.245562438801594,-0.07967284600672331,0.7529393534460702,0.45811813414329206,0.5592816442632151,23.0,0.09236947791164658,0.0,2.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.5989945577777649,0.4012775137202655,0.8020108844444702,-0.245562438801594,0.245562438801594,-1.0,0.0,0.0,0.0,0.6290121983091399,0.4906950019073553,0.052519828958747246,-0.033035613068161634,0.5652201086557795,0.6577147421424986,0.1079097637109198,0.06099276836970559
2.0,0.0,11.0,10.0,0.0,0.0,2.1688740009437333,2.1688740009437333,0.0,0.07285714285714286,0.015714285714285715,0.05251428571428571,0.3509857142857143,0.3717857142857143,0.3323142857142858,0.07285714285714286,0.015714285714285715,0.09571428571428571,0.2042857142857143,0.14993485714285715,3.514203007674787,2.6396890542907983,-0.18048649248645504,-3.4703153860507148,-0.8851207490810494,-0.8064082034078623,-1.9810111619650546,-1.9357208149095586,-0.38919512061929473,-0.19543863744036694,-0.245562438801594,-0.07967284600672331,0.7529393534460702,0.45811813414329206,0.5592816442632151,23.0,0.09236947791164658,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.5226845176938223,0.09080040466003093,0.9546309646123554,-0.07967284600672331,0.07967284600672331,-1.0,0.5260352035114938,1.0,1.0,0.709536936574459,0.571032260687319,0.04182724639203476,0.029677976270349436,0.7783704362880781,0.758714591643741,0.19879443917207704,0.1547357143500134
2.0,0.0,11.0,10.0,0.0,0.0,2.1688740009437333,2.1688740009437333,0.0,0.07285714285714286,0.015714285714285715,0.05251428571428571,0.3509857142857143,0.3717857142857143,0.3323142857142858,0.07285714285714286,0.015714285714285715,0.09571428571428571,0.2042857142857143,0.14993485714285715,3.514203007674787,2.6396890542907983,-0.18048649248645504,-3.4703153860507148,-0.8851207490810494,-0.8064082034078623,-1.9810111619650546,-1.9357208149095586,-0.38919512061929473,-0.19543863744036694,-0.245562438801594,-0.07967284600672331,0.7529393534460702,0.45811813414329206,0.5592816442632151,23.0,0.09236947791164658,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.5580241924177816,0.2331471704260488,0.8839516151644369,0.7529393534460702,0.7529393534460702,1.0,0.0,0.0,0.0,0.6372090758927442,0.8163587600416066,0.06812121745265298,0.043407458021693685,0.6558642706417492,0.8721655708926096,0.16530082486353165,0.10841490493559972
