hypothesis_id,top_frac,amp,selected_rows,subject5_delta,dateblock5_delta,avg_delta,worst_delta,subject5_opposite_delta,dateblock5_opposite_delta,opposite_avg_delta,direction_support_mean,direction_support_rate,null_median,null_dominance,expected_beats_opposite,verdict,hidden_human_state,priority,route_key,active_targets,n_route_targets,gate_tags,gate_relaxed,train_gate_rows,test_gate_rows,score_source,matched_feature_count,matched_features,fallback_episodes,human_story,observable_log_pattern,expected_target_route,likely_row_condition,minimal_experiment,prediction_role,risk_of_being_spurious_leakage_public_overfit,is_testable,verdict_rank
H0570,0.35,0.015,158,-5.9992265586151024e-05,-6.342632219977841e-05,-6.170929389296472e-05,-5.9992265586151024e-05,6.75928990146807e-05,7.038666833741047e-05,6.898978367604559e-05,0.03774348303566266,0.6666666666666666,2.097612005223312e-06,1.0,True,survives_both_splits,errand_fragmentation,low,S1_down|S4_up|Q1_down,"S1,S4,Q1",3,subject_sign_flip,False,450,250,observable_features+episode_fallback,4,"app_entropy_scattered_day,night_out_mobility,outdoor_nature_day,vehicle_noise_day",routine_fragmentation,어떤 subject에게는 반대 의미일 수 있으므로 짧은 이동이 여러 번 발생해 하루가 자잘한 일정으로 쪼개진다.,"fragmented mobility pockets, many gps transitions, short errands, app entropy high + subject cluster interaction and sign-flip candidate",S1 down; S4 up; Q1 down; allow sign flip by subject cluster,subject-specific opposite direction possible; split by id cluster or personal response style,OOF subject-date block split에서 condition row만 선택해 Q1/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global sign vs two-cluster sign-flip with strong regularization. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific sign/gate; no global direct move,medium: active day vs fragmented day 혼동  Very high small-N subject overfit risk.,True,0
H0564,0.35,0.015,158,-5.9992265586151024e-05,-6.342632219977841e-05,-6.170929389296472e-05,-5.9992265586151024e-05,6.75928990146807e-05,7.038666833741047e-05,6.898978367604559e-05,0.03774348303566266,0.6666666666666666,-1.9068235551748667e-05,0.8888888888888888,True,survives_both_splits,errand_fragmentation,medium,S1_down|S4_up|Q1_down,"S1,S4,Q1",3,subject_residual,False,450,250,observable_features+episode_fallback,4,"app_entropy_scattered_day,night_out_mobility,outdoor_nature_day,vehicle_noise_day",routine_fragmentation,개인 baseline에서 벗어날 때만 짧은 이동이 여러 번 발생해 하루가 자잘한 일정으로 쪼개진다.,"fragmented mobility pockets, many gps transitions, short errands, app entropy high + subject-normalized z-score/residual trigger",S1 down; S4 up; Q1 down; use subject residual not global level,subject-specific residual: above/below that subject's rolling or median baseline,OOF subject-date block split에서 condition row만 선택해 Q1/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global threshold vs per-subject residual threshold. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific gate plus sparse direct route,medium: active day vs fragmented day 혼동  10 subjects only; subject overfit risk.,True,0
H0721,0.35,0.015,87,-5.8022918728030414e-05,-6.141439785955507e-05,-5.971865829379274e-05,-5.8022918728030414e-05,6.223494994636067e-05,6.507358327211766e-05,6.365426660923917e-05,0.07495012824166432,1.0,-2.0494812459254886e-05,0.8888888888888888,True,survives_both_splits,physical_fatigue_strain,high,Q1_down|S3_up|S4_up,"Q1,S3,S4",3,high_sensor,False,247,150,observable_features+episode_fallback,13,"bright_light_late,high_sensor_wear_day,late_msg_call,late_search_spiral,low_hr_recovery,media_binge_late,night_out_mobility,outdoor_nature_day,overtraining_arousal,physical_fatigue,sensor_sparse_day,social_isolation_media,vehicle_noise_day","physiology_strain,measurement_wear_confidence",측정이 깨끗한 row에서는 몸을 많이 쓴 날 피로가 누적되어 주관적 수면 만족이 떨어진다.,"high health/walk/activity, long mobility, evening fatigue media, late phone may be low + high_sensor_wear_day/measurement_wear_confidence positive",Q1 down; S3 up; S4 up; direct tiny delta allowed if OOF stable,high sensor confidence; subject-normal weekday/weekend baseline known; no obvious missingness,OOF subject-date block split에서 condition row만 선택해 Q1/S3/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; high-confidence rows only. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct Q1; S3/S4 secondary and sign-tested,medium: exercise vs exhaustion ambiguity  Clean subset reduces noise but may select healthier days.,True,0
H0444,0.35,0.015,158,-5.793666466521049e-05,-6.08982134333208e-05,-5.941743904926564e-05,-5.793666466521049e-05,6.56031510541872e-05,6.7807482483376e-05,6.670531676878161e-05,0.0509074619964164,1.0,3.4498075894925063e-05,1.0,True,survives_both_splits,routine_anchor_recovery,high,Q2_down|S2_up|Q1_up,"Q2,S2,Q1",3,subject_residual,False,450,250,observable_features+core_episode,6,"app_entropy_scattered_day,commute_workday,quiet_dark_bedtime,ritual_anchor,vehicle_noise_day,weekend_ritual_rest",routine_anchor_recovery,개인 baseline에서 벗어날 때만 고정된 기상·출근 리듬이 하루의 예측 가능성을 만들어 개입 필요가 낮다.,"consistent morning first phone, commute/work starts at subject-normal time, low entropy + subject-normalized z-score/residual trigger",Q2 down; S2 up; Q1 up; use subject residual not global level,subject-specific residual: above/below that subject's rolling or median baseline,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S2 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global threshold vs per-subject residual threshold. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific gate plus sparse direct route,medium: Q2 direct movement risky  10 subjects only; subject overfit risk.,True,0
H0450,0.35,0.015,158,-5.793666466521049e-05,-6.08982134333208e-05,-5.941743904926564e-05,-5.793666466521049e-05,6.56031510541872e-05,6.7807482483376e-05,6.670531676878161e-05,0.0509074619964164,1.0,-6.657797187984373e-07,1.0,True,survives_both_splits,routine_anchor_recovery,medium,Q2_down|S2_up|Q1_up,"Q2,S2,Q1",3,subject_sign_flip,False,450,250,observable_features+core_episode,6,"app_entropy_scattered_day,commute_workday,quiet_dark_bedtime,ritual_anchor,vehicle_noise_day,weekend_ritual_rest",routine_anchor_recovery,어떤 subject에게는 반대 의미일 수 있으므로 고정된 기상·출근 리듬이 하루의 예측 가능성을 만들어 개입 필요가 낮다.,"consistent morning first phone, commute/work starts at subject-normal time, low entropy + subject cluster interaction and sign-flip candidate",Q2 down; S2 up; Q1 up; allow sign flip by subject cluster,subject-specific opposite direction possible; split by id cluster or personal response style,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S2 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global sign vs two-cluster sign-flip with strong regularization. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific sign/gate; no global direct move,medium: Q2 direct movement risky  Very high small-N subject overfit risk.,True,0
H0449,0.35,0.015,158,-5.793666466521049e-05,-6.08982134333208e-05,-5.941743904926564e-05,-5.793666466521049e-05,6.56031510541872e-05,6.7807482483376e-05,6.670531676878161e-05,0.0509074619964164,1.0,-7.768034321136645e-07,0.8888888888888888,True,survives_both_splits,routine_anchor_recovery,medium,Q2_down|S2_up|Q1_up,"Q2,S2,Q1",3,block_stress_required,False,450,250,observable_features+core_episode,6,"app_entropy_scattered_day,commute_workday,quiet_dark_bedtime,ritual_anchor,vehicle_noise_day,weekend_ritual_rest",routine_anchor_recovery,공개 subset에만 맞는 착시를 피하려면 고정된 기상·출근 리듬이 하루의 예측 가능성을 만들어 개입 필요가 낮다.,"consistent morning first phone, commute/work starts at subject-normal time, low entropy + date-block and row-order hardtail diagnostics",Q2 down; S2 up; Q1 up; require block-stable calibration,date-block/public-private sensitivity check; route must survive block split and hardtail validation,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S2 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; block-bootstrap public/private-like splits; require same sign. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,calibration/gate only until block-stable,medium: Q2 direct movement risky  Explicit public overfit risk; use as guardrail.,True,0
H0706,0.35,0.015,71,-7.857417906617616e-05,-5.727415467421021e-05,-6.792416687019318e-05,-5.727415467421021e-05,8.202960852036448e-05,6.0486063289453915e-05,7.12578359049092e-05,0.07112861867776576,1.0,-4.078284525065497e-05,0.8888888888888888,True,survives_both_splits,weekend_obligation_commute,medium,S4_up|Q2_up|S1_down,"S4,Q2,S1",3,late_arousal,False,203,106,observable_features+episode_fallback,31,"bright_light_late,commute_workday,deepnight_phone_awake,finance_shopping_stress,late_msg_call,late_search_spiral,media_binge_late,night_out_mobility,outdoor_nature_day,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay25_post3_late_shopping,pay25_post3_spend_outing,pay25_post7_spend_outing,payeom_post3_late_shopping,payeom_post3_spend_outing,payeom_post7_spend_outing","routine_fragmentation,commute_pressure",수면 직전·야간 신호가 강할 때 평소 쉬는 주말에 갑자기 이동/외출이 있으면 회복 리듬이 깨진다.,"weekend commute anomaly, high gps speed/points, work/utility/shopping errands + late/deepnight/presleep co-occurrence",S4 up; Q2 up; S1 down; late-night gate required,late/presleep/deepnight signals active; bedtime window reliable,OOF subject-date block split에서 condition row만 선택해 Q2/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; ablate late-window features and compare route loss. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct S4 with weekend anomaly gate,medium-high: valence hidden  Late-night rows may include shift-like subjects.,True,0
H0776,0.35,0.015,71,-7.310193561586635e-05,-5.7253405775363684e-05,-6.517767069561502e-05,-5.7253405775363684e-05,7.65707561024157e-05,6.05222142543111e-05,6.854648517836339e-05,0.0772727835792238,0.6666666666666666,-3.049301556847344e-05,0.8888888888888888,True,survives_both_splits,errand_physical_drain,medium,Q1_down|S4_up|S1_down,"Q1,S4,S1",3,late_arousal,False,203,106,observable_features+episode_fallback,35,"afterwork_recovery,bright_light_late,deepnight_phone_awake,finance_shopping_stress,home_stability,late_msg_call,late_search_spiral,media_binge_late,night_out_mobility,outdoor_nature_day,overtraining_arousal,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay25_post3_late_shopping,pay25_post3_spend_outing,pay25_post7_spend_outing,payeom_post3_late_shopping","home_recovery,routine_anchor_recovery,routine_fragmentation,physiology_strain",수면 직전·야간 신호가 강할 때 심부름과 이동으로 몸이 지친 날은 이동 route와 주관 불만이 결합된다.,"high errands mobility, shopping/home/utility, gps transitions, evening media collapse + late/deepnight/presleep co-occurrence",Q1 down; S4 up; S1 down; late-night gate required,late/presleep/deepnight signals active; bedtime window reliable,OOF subject-date block split에서 condition row만 선택해 Q1/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; ablate late-window features and compare route loss. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct Q1/S4 under errand+fatigue gate,medium: errand valence hidden  Late-night rows may include shift-like subjects.,True,0
H0717,0.35,0.015,71,-5.7044429814638936e-05,-6.140728656260194e-05,-5.922585818862044e-05,-5.7044429814638936e-05,5.825145264566734e-05,6.24780383448124e-05,6.0364745495239874e-05,0.1879668512393623,1.0,-2.449074714448438e-05,1.0,True,survives_both_splits,commute_adaptation,high,S4_up,S4,1,badnight_residue,False,203,100,observable_features+episode_fallback,6,"commute_workday,deepnight_phone_awake,media_binge_late,morning_after_badnight,social_isolation_media,vehicle_noise_day","badnight_aftereffect,bedtime_arousal,commute_pressure",나쁜 밤의 잔상이 보이는 row에서는 일부 subject는 매일 이동에 적응해 commute 자체보다 deviation만 의미가 있다.,subject baseline commute high; only residual commute above personal median matters + morning_after_badnight/deepnight residue markers,S4 up only for positive residual; no global Q route; lag-safe Q3 check,morning_after_badnight or previous-night residue markers present; lag alignment verified,OOF subject-date block split에서 condition row만 선택해 Q3/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; run same route with +1/-1 day shifted markers as negative controls. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,confidence/gate plus residual direct route,medium: subject-specific overfit  Temporal alignment/leakage risk.,True,0
H0098,0.25,0.015,51,-5.623355555608547e-05,-6.761173938014579e-05,-6.192264746811563e-05,-5.623355555608547e-05,5.8837785793672894e-05,6.993815699129367e-05,6.438797139248328e-05,0.06717774829229937,1.0,-3.0348381302336474e-05,1.0,True,survives_both_splits,forced_commute_after_badnight,medium,Q3_up|S4_up|Q1_down,"Q3,S4,Q1",3,cashflow_calendar,False,203,144,observable_features+episode_fallback,4,"commute_workday,deepnight_phone_awake,morning_after_badnight,vehicle_noise_day","badnight_aftereffect,bedtime_arousal,commute_pressure,cashflow_stress,cashflow_relief_spend",월급·월말·월초 리듬과 겹칠 때 나쁜 밤에도 출근 압박 때문에 강제로 이동하면 피로와 이동 스트레스가 겹친다.,morning_after_badnight + commute/vehicle exposure high + work/study present + payday/eom/monthstart proximity with behavioral corroboration,Q3 up; S4 up; Q1 down; calendar gate only with behavior corroboration,near payday/eom/month-start or subject-specific cashflow anchor; calendar-only action avoided,OOF subject-date block split에서 condition row만 선택해 Q1/Q3/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; test behavior∩calendar interaction against calendar-only feature. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,"calendar gate plus sparse route, never broad move",medium: commute baseline leakage  High public overfit/calendar leakage risk.,True,0
H0522,0.25,0.015,79,-5.620339499160601e-05,-8.31680660388046e-05,-6.968573051520531e-05,-5.620339499160601e-05,6.012882773614871e-05,8.668774487207443e-05,7.340828630411156e-05,0.07589250173439331,1.0,2.5887319913614086e-06,1.0,True,survives_both_splits,recovered_routine_after_fragmentation,medium,Q2_down|S2_up|Q1_up,"Q2,S2,Q1",3,weekday,False,315,182,observable_features+episode_fallback,11,"app_entropy_scattered_day,bright_light_late,commute_workday,late_msg_call,late_search_spiral,media_binge_late,quiet_dark_bedtime,ritual_anchor,vehicle_noise_day,weekday_routine_pressure,weekend_ritual_rest","home_recovery,routine_anchor_recovery,routine_fragmentation,commute_pressure",평일 의무가 있는 맥락에서는 전날 산만했던 사람이 다음날 루틴을 회복하며 개입 필요가 낮아진다.,"previous app_entropy high then current routine_anchor high, morning stable, late quiet + weekday_routine_pressure or commute/work expectation",Q2 down; S2 up; Q1 up; weekday gate required,weekday; commute/work/study pressure present or expected; not a holiday-like row,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S2 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare weekday-only residual against all-day route. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,trajectory route; direct only after lag-safe validation,high: temporal leakage/alignment risk  Weekday may proxy subject/date block.,True,0
H0271,0.25,0.015,62,-6.585372424700156e-05,-5.6199456347761075e-05,-6.1026590297381317e-05,-5.6199456347761075e-05,6.881606422692742e-05,5.889370292057323e-05,6.385488357375033e-05,0.049412481986475965,0.6666666666666666,-2.2441784507386158e-05,1.0,True,survives_both_splits,financial_rumination_arousal,medium,S3_down|Q2_up|Q1_down,"S3,Q2,Q1",3,high_sensor,False,247,150,observable_features+episode_fallback,43,"bright_light_late,finance_shopping_stress,high_sensor_wear_day,late_msg_call,late_search_spiral,media_binge_late,pay10_near3_money_rumination,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay10_pre3_cash_stress,pay10_pre7_budget_squeeze,pay15_near3_money_rumination,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay15_pre3_cash_stress,pay15_pre7_budget_squeeze,pay20_near3_money_rumination,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay20_pre3_cash_stress,pay20_pre7_budget_squeeze","bedtime_arousal,cashflow_stress,cashflow_relief_spend,measurement_wear_confidence",측정이 깨끗한 row에서는 돈 걱정이 밤에 올라와 금융 앱 확인과 계산이 반복된다.,"late finance, near payday/eom, search 'budget-like' proxy, late shopping absent or anxious + high_sensor_wear_day/measurement_wear_confidence positive",S3 down; Q2 up; Q1 down; direct tiny delta allowed if OOF stable,high sensor confidence; subject-normal weekday/weekend baseline known; no obvious missingness,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; high-confidence rows only. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct S3; Q2 very weak/gated,high: payday calendar overfit and semantic ambiguity  Clean subset reduces noise but may select healthier days.,True,0
H0472,0.25,0.015,79,-5.577657378077426e-05,-7.569866313089635e-05,-6.57376184558353e-05,-5.577657378077426e-05,5.970972290109613e-05,7.918236027048197e-05,6.944604158578905e-05,0.07077461985510708,1.0,-6.872076701767002e-06,1.0,True,survives_both_splits,morning_activation_anchor,high,Q2_down|S2_up|Q1_up,"Q2,S2,Q1",3,weekday,False,315,182,observable_features+episode_fallback,10,"commute_workday,low_hr_recovery,night_out_mobility,outdoor_nature_day,physical_fatigue,quiet_dark_bedtime,ritual_anchor,vehicle_noise_day,weekday_routine_pressure,weekend_ritual_rest","home_recovery,routine_anchor_recovery,routine_fragmentation,commute_pressure,physiology_strain",평일 의무가 있는 맥락에서는 아침 산책이나 건강 앱 확인이 불안이 아니라 안정된 시작 의식이다.,"morning health/walk at regular time, mobility moderate, work/commute not rushed + weekday_routine_pressure or commute/work expectation",Q2 down; S2 up; Q1 up; weekday gate required,weekday; commute/work/study pressure present or expected; not a holiday-like row,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S2 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare weekday-only residual against all-day route. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct Q2/S2 only under regularity condition,medium: health app can mean anxiety or wellness  Weekday may proxy subject/date block.,True,0
H0441,0.35,0.015,87,-5.484292620499442e-05,-5.9757658223682445e-05,-5.730029221433843e-05,-5.484292620499442e-05,5.9072869702401804e-05,6.358541090224708e-05,6.132914030232444e-05,0.07197365504575536,1.0,-2.2641519603685354e-05,0.7777777777777778,True,survives_both_splits,routine_anchor_recovery,high,Q2_down|S2_up|Q1_up,"Q2,S2,Q1",3,high_sensor,False,247,150,observable_features+core_episode,8,"app_entropy_scattered_day,commute_workday,high_sensor_wear_day,quiet_dark_bedtime,ritual_anchor,sensor_sparse_day,vehicle_noise_day,weekend_ritual_rest",routine_anchor_recovery,측정이 깨끗한 row에서는 고정된 기상·출근 리듬이 하루의 예측 가능성을 만들어 개입 필요가 낮다.,"consistent morning first phone, commute/work starts at subject-normal time, low entropy + high_sensor_wear_day/measurement_wear_confidence positive",Q2 down; S2 up; Q1 up; direct tiny delta allowed if OOF stable,high sensor confidence; subject-normal weekday/weekend baseline known; no obvious missingness,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S2 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; high-confidence rows only. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct tiny Q2 down/S2 up under high confidence,medium: Q2 direct movement risky  Clean subset reduces noise but may select healthier days.,True,0
H0764,0.35,0.015,158,-5.43805386488859e-05,-6.94700042381798e-05,-6.192527144353285e-05,-5.43805386488859e-05,6.202642013323268e-05,7.623842280346539e-05,6.913242146834903e-05,0.045199699439338735,1.0,-1.0950798304682782e-05,1.0,True,survives_both_splits,physiology_recovery,high,Q1_up|S3_up|Q2_down,"Q1,S3,Q2",3,subject_residual,False,450,250,observable_features+episode_fallback,5,"afterwork_recovery,deepnight_phone_awake,heart_stress_late,home_stability,low_hr_recovery","home_recovery,routine_anchor_recovery,physiology_strain",개인 baseline에서 벗어날 때만 회복 심박/몸 상태가 안정적이면 잠을 잘 잤다고 느낄 가능성이 높다.,"low HR recovery strain, calm evening, home recovery, no deepnight awake + subject-normalized z-score/residual trigger",Q1 up; S3 up; Q2 down; use subject residual not global level,subject-specific residual: above/below that subject's rolling or median baseline,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global threshold vs per-subject residual threshold. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific gate plus sparse direct route,low-medium: measurement confounding  10 subjects only; subject overfit risk.,True,0
H0770,0.35,0.015,158,-5.43805386488859e-05,-6.94700042381798e-05,-6.192527144353285e-05,-5.43805386488859e-05,6.202642013323268e-05,7.623842280346539e-05,6.913242146834903e-05,0.045199699439338735,1.0,-4.182254341550488e-06,1.0,True,survives_both_splits,physiology_recovery,medium,Q1_up|S3_up|Q2_down,"Q1,S3,Q2",3,subject_sign_flip,False,450,250,observable_features+episode_fallback,5,"afterwork_recovery,deepnight_phone_awake,heart_stress_late,home_stability,low_hr_recovery","home_recovery,routine_anchor_recovery,physiology_strain",어떤 subject에게는 반대 의미일 수 있으므로 회복 심박/몸 상태가 안정적이면 잠을 잘 잤다고 느낄 가능성이 높다.,"low HR recovery strain, calm evening, home recovery, no deepnight awake + subject cluster interaction and sign-flip candidate",Q1 up; S3 up; Q2 down; allow sign flip by subject cluster,subject-specific opposite direction possible; split by id cluster or personal response style,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global sign vs two-cluster sign-flip with strong regularization. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific sign/gate; no global direct move,low-medium: measurement confounding  Very high small-N subject overfit risk.,True,0
H0769,0.35,0.015,158,-5.43805386488859e-05,-6.94700042381798e-05,-6.192527144353285e-05,-5.43805386488859e-05,6.202642013323268e-05,7.623842280346539e-05,6.913242146834903e-05,0.045199699439338735,1.0,2.943299972515457e-05,0.8888888888888888,True,survives_both_splits,physiology_recovery,medium,Q1_up|S3_up|Q2_down,"Q1,S3,Q2",3,block_stress_required,False,450,250,observable_features+episode_fallback,5,"afterwork_recovery,deepnight_phone_awake,heart_stress_late,home_stability,low_hr_recovery","home_recovery,routine_anchor_recovery,physiology_strain",공개 subset에만 맞는 착시를 피하려면 회복 심박/몸 상태가 안정적이면 잠을 잘 잤다고 느낄 가능성이 높다.,"low HR recovery strain, calm evening, home recovery, no deepnight awake + date-block and row-order hardtail diagnostics",Q1 up; S3 up; Q2 down; require block-stable calibration,date-block/public-private sensitivity check; route must survive block split and hardtail validation,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; block-bootstrap public/private-like splits; require same sign. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,calibration/gate only until block-stable,low-medium: measurement confounding  Explicit public overfit risk; use as guardrail.,True,0
H0601,0.35,0.015,87,-5.415887288436713e-05,-5.592399839967393e-05,-5.504143564202053e-05,-5.415887288436713e-05,5.8379920092552445e-05,5.992606952873718e-05,5.915299481064481e-05,0.06861720654824101,1.0,-1.3611762158699604e-06,1.0,True,survives_both_splits,sleep_debt_recovery_break,medium,S1_up|Q1_up|Q2_down,"S1,Q1,Q2",3,high_sensor,False,247,150,observable_features+episode_fallback,9,"afterwork_recovery,bright_light_late,deepnight_phone_awake,high_sensor_wear_day,home_stability,late_msg_call,late_search_spiral,media_binge_late,sensor_sparse_day","home_recovery,routine_anchor_recovery,physiology_strain,measurement_wear_confidence",측정이 깨끗한 row에서는 수면 빚을 갚는 날은 루틴이 깨져 보여도 실제로는 회복 수면일 수 있다.,"late wake, low morning activity, high home stability, previous late/deepnight markers + high_sensor_wear_day/measurement_wear_confidence positive",S1 up; Q1 up; Q2 down; direct tiny delta allowed if OOF stable,high sensor confidence; subject-normal weekday/weekend baseline known; no obvious missingness,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S1 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; high-confidence rows only. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,opposite sign branch under previous-badnight gate,medium-high: temporal alignment risk  Clean subset reduces noise but may select healthier days.,True,0
H0521,0.35,0.015,87,-5.3585586722255276e-05,-6.978305202789407e-05,-6.168431937507467e-05,-5.3585586722255276e-05,5.779215693159039e-05,7.369202367418666e-05,6.574209030288852e-05,0.07197365504575541,0.6666666666666666,-1.1018393281467278e-05,1.0,True,survives_both_splits,recovered_routine_after_fragmentation,medium,Q2_down|S2_up|Q1_up,"Q2,S2,Q1",3,high_sensor,False,247,150,observable_features+episode_fallback,10,"app_entropy_scattered_day,bright_light_late,high_sensor_wear_day,late_msg_call,late_search_spiral,media_binge_late,quiet_dark_bedtime,ritual_anchor,sensor_sparse_day,weekend_ritual_rest","home_recovery,routine_anchor_recovery,routine_fragmentation,measurement_wear_confidence",측정이 깨끗한 row에서는 전날 산만했던 사람이 다음날 루틴을 회복하며 개입 필요가 낮아진다.,"previous app_entropy high then current routine_anchor high, morning stable, late quiet + high_sensor_wear_day/measurement_wear_confidence positive",Q2 down; S2 up; Q1 up; direct tiny delta allowed if OOF stable,high sensor confidence; subject-normal weekday/weekend baseline known; no obvious missingness,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S2 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; high-confidence rows only. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,trajectory route; direct only after lag-safe validation,high: temporal leakage/alignment risk  Clean subset reduces noise but may select healthier days.,True,0
H0097,0.35,0.015,71,-5.326969794935712e-05,-5.4450013073052917e-05,-5.385985551120502e-05,-5.326969794935712e-05,5.688888786610403e-05,5.767278588531985e-05,5.728083687571194e-05,0.04919048149937442,0.6666666666666666,2.9601852691360554e-06,0.8888888888888888,True,survives_both_splits,forced_commute_after_badnight,high,Q3_up|S4_up|Q1_down,"Q3,S4,Q1",3,badnight_residue,False,203,100,observable_features+episode_fallback,4,"commute_workday,deepnight_phone_awake,morning_after_badnight,vehicle_noise_day","badnight_aftereffect,bedtime_arousal,commute_pressure",나쁜 밤의 잔상이 보이는 row에서는 나쁜 밤에도 출근 압박 때문에 강제로 이동하면 피로와 이동 스트레스가 겹친다.,morning_after_badnight + commute/vehicle exposure high + work/study present + morning_after_badnight/deepnight residue markers,Q3 up; S4 up; Q1 down; lag-safe Q3 check,morning_after_badnight or previous-night residue markers present; lag alignment verified,OOF subject-date block split에서 condition row만 선택해 Q1/Q3/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; run same route with +1/-1 day shifted markers as negative controls. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,"two-route direct: Q3 and S4, small independent deltas",medium: commute baseline leakage  Temporal alignment/leakage risk.,True,0
