route_id,row,subject_id,route_name,targets,value_mode,raw_head,raw_latent_score,raw_overall_oof,raw_head_score,raw_transition_q,raw_phone_arousal,raw_mobility_load,raw_body_load,h088_cell_overlap_ratio,h087_cell_overlap_ratio,posterior_delta_sum,hard_delta_sum,source_proxy_sum,dual_pareto
r071_q3_s_stage,71,id03,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,private,0.7683561619131708,0.8635975994905293,0.9120995418626094,0.36,0.18,0.292,0.588,1.0,1.0,-0.009865068216849626,-0.004037720306987014,-6.956672753988645e-06,1.0
r053_nonq2_full,53,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_q,public,0.7683450503296548,0.6817757468294996,0.8813262649436212,0.896,0.768,0.904,0.624,1.0,1.0,-0.008071841562459232,-0.0018231642215294662,-7.510695526044008e-06,1.0
r071_q3_s_stage,71,id03,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,private,0.768341804152185,0.86341225732557,0.9130759534692234,0.36,0.18,0.292,0.588,1.0,1.0,-0.008640901071494622,-0.0053853460796653985,-5.475211438440864e-06,1.0
r054_s_stage,54,id02,s_stage,"S1,S2,S3,S4",q061,public,0.7683162770534495,0.7468487299900874,0.8766074573066918,0.932,0.492,0.92,0.788,1.0,1.0,-0.016112857615599913,0.0006021182377166701,-4.693356572963567e-06,0.0
r054_s_stage,54,id02,s_stage,"S1,S2,S3,S4",q_source_bridge,public,0.7682815701587018,0.7467070674767989,0.8767258152261015,0.932,0.492,0.92,0.788,1.0,1.0,-0.01611297247352869,0.0006214173307583283,-4.7070800247110644e-06,0.0
r054_s_stage,54,id02,s_stage,"S1,S2,S3,S4",h085_q,public,0.7682815701587018,0.7467070674767989,0.8767258152261015,0.932,0.492,0.92,0.788,1.0,1.0,-0.01611297488084132,0.0006180427910997322,-4.706162374242912e-06,0.0
r054_s_stage,54,id02,s_stage,"S1,S2,S3,S4",source_mean,public,0.7682815701587018,0.7467070674767989,0.8767258152261015,0.932,0.492,0.92,0.788,1.0,1.0,-0.016112962993141605,0.0006255483062351298,-4.708201597505472e-06,0.0
r071_q3_s_stage,71,id03,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,private,0.7682570546288099,0.8633267296468686,0.913089624178649,0.36,0.18,0.292,0.588,1.0,1.0,-0.005869858353987567,-0.006083798710718347,-3.5036324271234404e-06,1.0
r218_full_state,218,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,q2,0.768221180229543,0.7752486176380685,0.852183949044901,0.836,0.056,0.136,0.116,1.0,1.0,-0.002068171244518524,-0.0018653834159993998,-2.647078840007283e-06,1.0
r014_s_stage,14,id01,s_stage,"S1,S2,S3,S4",hard_source_bridge,private,0.7681739688589069,0.7793745116251444,0.8397789971109098,0.732,0.516,0.296,0.26,1.0,1.0,-0.0057409375167589705,-0.0020937365608912906,-3.3894327735015107e-06,1.0
r026_q3_s_stage,26,id01,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,private,0.7681670288659761,0.8229595758476016,0.8715402047135337,0.396,0.396,0.032,0.056,1.0,1.0,-0.00952498972067678,-0.0008345874793261321,-7.863319235667936e-06,1.0
r038_nonq2_full,38,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,private,0.7681204290664176,0.7615479305829055,0.8337686696838026,0.924,0.772,0.852,0.452,1.0,1.0,-0.010014501548933963,-0.0037986642814697436,-4.771645856857435e-06,1.0
r038_nonq2_full,38,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,private,0.7679418542384185,0.7611888940635128,0.8338426190320896,0.924,0.772,0.852,0.452,1.0,1.0,-0.006722405985589208,-0.004775736471002212,-3.431718027008788e-06,1.0
r128_q3_s_stage,128,id06,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,private,0.7679371756628136,0.8492055170270115,0.8953742915706073,0.248,0.868,0.092,0.112,1.0,1.0,-0.014507768086644978,-0.0022219142563003665,-9.459764760510163e-06,1.0
r053_recovery_route,53,id02,recovery_route,"Q1,S2,S3,S4",source_mean,public,0.7679318012806101,0.6980132500607867,0.8710909134336537,0.896,0.768,0.904,0.624,1.0,1.0,-0.005964099911210568,-0.0005206804380651518,-4.4477057936380826e-06,1.0
r053_recovery_route,53,id02,recovery_route,"Q1,S2,S3,S4",q061,public,0.7679134441341521,0.6979781038830977,0.8710241944487938,0.896,0.768,0.904,0.624,1.0,1.0,-0.005964414711620419,-0.0005852184996830876,-4.387621117756674e-06,1.0
r038_q3_s_stage,38,id02,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,private,0.7679040834999606,0.7669037538207336,0.8306125676821818,0.924,0.772,0.852,0.452,1.0,1.0,-0.008011155510291468,-0.003862414907109424,-3.6167280392755248e-06,1.0
r053_recovery_route,53,id02,recovery_route,"Q1,S2,S3,S4",q_source_bridge,public,0.7678810579422005,0.6978674888385514,0.8711248219795547,0.896,0.768,0.904,0.624,1.0,1.0,-0.00596450916286419,-0.0005457311671504704,-4.426413911068807e-06,1.0
r128_q3_s_stage,128,id06,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,private,0.7678725577918192,0.8491366329638171,0.8951645522020042,0.248,0.868,0.092,0.112,1.0,1.0,-0.01478239885739696,-0.001532526948255319,-1.0377072052265808e-05,1.0
r014_s_stage,14,id01,s_stage,"S1,S2,S3,S4",hard_q,private,0.7678586878633443,0.7787669351678886,0.8396470253358687,0.732,0.516,0.296,0.26,1.0,1.0,-0.004973470774745692,-0.002316898973308279,-2.6271199263258293e-06,1.0
r053_recovery_route,53,id02,recovery_route,"Q1,S2,S3,S4",h085_q,public,0.7677382866556808,0.6975162511955167,0.8710926630587976,0.896,0.768,0.904,0.624,1.0,1.0,-0.005964613135393165,-0.0005659963484871576,-4.408993279875764e-06,1.0
r038_q3_s_stage,38,id02,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,private,0.7676364466057815,0.7666426404360461,0.82964677561356,0.924,0.772,0.852,0.452,1.0,1.0,-0.010208987190690244,-0.0033325285966476215,-4.880973646525724e-06,1.0
r053_s14_edge,53,id02,s14_edge,"S1,S4",triad_consensus,private,0.767635903920793,0.7623190587313299,0.8256248354288965,0.896,0.768,0.904,0.624,1.0,1.0,-0.003375910581041308,-0.0007424188445672719,-3.1438719049261926e-06,1.0
r006_s_stage,6,id01,s_stage,"S1,S2,S3,S4",hard_binary_edge,private,0.7675535489394482,0.764519022743888,0.8250191435058443,0.86,0.556,0.884,0.596,1.0,1.0,-0.0013038221625317759,-0.0006408012344287783,-3.7655208843965724e-07,1.0
r006_s_stage,6,id01,s_stage,"S1,S2,S3,S4",h085_hard_bridge,private,0.7674762981304947,0.7665001571991628,0.8159230881393774,0.86,0.556,0.884,0.596,1.0,1.0,-0.005446682845286599,-0.0012200199773469977,-3.439807405205582e-06,1.0
r140_recovery_route,140,id06,recovery_route,"Q1,S2,S3,S4",q061,public,0.7673369534924789,0.674483153405624,0.8557796214616258,0.996,0.92,0.144,0.09,1.0,1.0,-0.007310501136696634,-0.002832524539098612,-4.016969022222586e-06,1.0
r140_recovery_route,140,id06,recovery_route,"Q1,S2,S3,S4",h085_q,public,0.7672991060159556,0.6743419864161474,0.8558786615241762,0.996,0.92,0.144,0.09,1.0,1.0,-0.007439958025093998,-0.002782423266149902,-4.099176279331895e-06,1.0
r140_recovery_route,140,id06,recovery_route,"Q1,S2,S3,S4",q_source_bridge,public,0.7672991060159556,0.6743419864161474,0.8558786615241762,0.996,0.92,0.144,0.09,1.0,1.0,-0.007439629665447081,-0.002753154904384036,-4.1299696082241335e-06,1.0
r169_full_state,169,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,q2,0.7672572801753549,0.852990530232549,0.9138886948035274,0.384,0.368,0.652,0.912,1.0,1.0,-0.004667595910072653,-0.003650816747552188,-4.014929518918615e-06,1.0
r195_q3_s_stage,195,id08,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,private,0.7672447311042687,0.8581935802766331,0.9079456777958228,0.24,0.308,0.004,0.048,1.0,1.0,-0.007202230480852667,-0.003378526967441675,-5.531370079964572e-06,1.0
r140_recovery_route,140,id06,recovery_route,"Q1,S2,S3,S4",source_mean,public,0.7672309214872839,0.674124134978377,0.8559718700356129,0.996,0.92,0.144,0.09,1.0,1.0,-0.0073302383270690205,-0.002754980038994615,-4.104055490005274e-06,1.0
r002_nonq2_full,2,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7672229463534938,0.8340230876081657,0.9010018198256124,0.46,0.728,0.324,0.296,1.0,1.0,-0.005421179452124225,-0.0038085049999859177,-2.0941394592963278e-06,1.0
r031_s_stage,31,id02,s_stage,"S1,S2,S3,S4",hard_binary_edge,private,0.7672171746610214,0.7430339529829343,0.8131413478645101,0.844,0.896,0.2,0.268,1.0,1.0,-0.008457440851436446,-0.004419997739401201,-3.0197694879396236e-06,1.0
r189_nonq2_full,189,id08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,private,0.7672088328436945,0.7877194261524961,0.8530558947281168,0.712,0.212,0.008,0.076,1.0,1.0,-0.0038348656927288394,-0.0025436494136098498,-3.4317659542222427e-06,1.0
r026_full_state,26,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,q2,0.7671851596026438,0.8237513532912729,0.8964301906118174,0.396,0.396,0.032,0.056,0.8571428571428571,0.8571428571428571,-0.009249996305678021,-0.0020637498399866394,-7.826160377516025e-06,1.0
r026_full_state,26,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,q2,0.7671754886557044,0.823460179892002,0.8970093773890409,0.396,0.396,0.032,0.056,0.8571428571428571,0.8571428571428571,-0.009854918281482716,-0.0014005531254914216,-8.31445725259743e-06,1.0
r055_full_state,55,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,q2,0.7671714174081673,0.769873885318164,0.8373205263063659,0.912,0.024,1.0,0.996,0.8571428571428571,0.8571428571428571,-0.0053525487385125015,-0.0027373399414590983,1.796548649073679e-06,1.0
r054_q3_s_stage,54,id02,q3_s_stage,"Q3,S1,S2,S3,S4",q061,public,0.7670577898427895,0.7412722398637404,0.8799522834046267,0.932,0.492,0.92,0.788,1.0,1.0,-0.01702791857164812,0.0009825734328073378,-5.344899810040592e-06,0.0
r054_q3_s_stage,54,id02,q3_s_stage,"Q3,S1,S2,S3,S4",q_source_bridge,public,0.7670226389774051,0.7411317950827816,0.8800655364004523,0.932,0.492,0.92,0.788,1.0,1.0,-0.017027978418741235,0.0009914267736956307,-5.353342199793117e-06,0.0
r054_q3_s_stage,54,id02,q3_s_stage,"Q3,S1,S2,S3,S4",h085_q,public,0.7670226389774051,0.7411317950827816,0.8800655364004523,0.932,0.492,0.92,0.788,1.0,1.0,-0.017028035971348304,0.0009980037528976638,-5.3574571182745704e-06,0.0
r054_q3_s_stage,54,id02,q3_s_stage,"Q3,S1,S2,S3,S4",source_mean,public,0.7670226389774051,0.7411317950827816,0.8800655364004523,0.932,0.492,0.92,0.788,1.0,1.0,-0.017027751784564865,0.000983544535661024,-5.348312854982451e-06,0.0
r195_q3_s_stage,195,id08,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,private,0.766954856594612,0.8576007010446999,0.9079561852931257,0.24,0.308,0.004,0.048,1.0,1.0,-0.006388900279242882,-0.0036118956052778595,-4.1552184610769915e-06,1.0
r055_full_state,55,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,q2,0.7669428618843971,0.7693677748747841,0.8370031078531577,0.912,0.024,1.0,0.996,0.8571428571428571,0.8571428571428571,-0.003597613521444847,-0.0031639493691999632,-1.3331261840937866e-06,1.0
r140_q2_s3_tail,140,id06,q2_s3_tail,"Q2,S3",hard_source_bridge,q2,0.766787068077135,0.7292666966225149,0.8036045997027296,0.996,0.92,0.144,0.09,1.0,1.0,-0.005811028306334477,-0.003029368368395835,-2.878680601597935e-06,1.0
r140_q2_s3_tail,140,id06,q2_s3_tail,"Q2,S3",hard_q,q2,0.766779012735057,0.7294800964490106,0.8032101022371043,0.996,0.92,0.144,0.09,1.0,1.0,-0.005502567946183269,-0.003106181955574173,-2.355055516396954e-06,1.0
r195_q3_s_stage,195,id08,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,private,0.7667780741185721,0.8585382371378697,0.9032402142251437,0.24,0.308,0.004,0.048,1.0,1.0,-0.007331490499474791,-0.003250639362427421,-5.867648124847611e-06,1.0
r221_recovery_route,221,id09,recovery_route,"Q1,S2,S3,S4",hard_binary_edge,private,0.7667579798567999,0.7478094868082756,0.831413417745827,0.72,0.412,0.84,0.8,0.75,0.75,-0.00960206754627585,-0.005121706560168804,-3.1471466540917205e-06,1.0
r006_nonq2_full,6,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7667445996966873,0.7569100040162761,0.8273592530386376,0.86,0.556,0.884,0.596,1.0,1.0,-0.0012929163897961171,-0.0008230541608629238,-3.79771654230369e-07,1.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,q2,0.7667196496475457,0.8026936151277827,0.8773338961972192,0.904,0.856,0.048,0.012,1.0,1.0,-0.006384252580746202,-0.0038360826720173014,-1.3176005049362975e-05,1.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,q2,0.7667158661357426,0.803600173023017,0.8766128930646053,0.904,0.856,0.048,0.012,1.0,1.0,-0.005855987167296511,-0.004434062771005964,-1.1617338593871813e-05,1.0
r014_s_stage,14,id01,s_stage,"S1,S2,S3,S4",h085_hard_bridge,private,0.7666355578660056,0.778817059159052,0.8317817252078623,0.732,0.516,0.296,0.26,1.0,1.0,-0.005859081670573474,-0.0019749086049651865,-3.560522038043791e-06,1.0
r006_s_stage,6,id01,s_stage,"S1,S2,S3,S4",triad_consensus,private,0.766504827654441,0.7657025559027016,0.8123822280010731,0.86,0.556,0.884,0.596,1.0,1.0,-0.005588124767103075,-0.0009869368966191616,-3.641391910920464e-06,1.0
r132_nonq2_full,132,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7661533666027771,0.7970967290398782,0.8886336321524235,0.624,0.996,0.552,0.64,1.0,1.0,-0.008542107569138188,-0.003642932521233294,-6.454228597625113e-06,1.0
r195_q3_s_stage,195,id08,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,private,0.7661179474756776,0.8578299702942166,0.9011221248148487,0.24,0.308,0.004,0.048,1.0,1.0,-0.007474242251796992,-0.0030013435765052776,-6.383587294972727e-06,1.0
r026_full_state,26,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,q2,0.7660986193916807,0.8218716436261778,0.8958736929898923,0.396,0.396,0.032,0.056,0.8571428571428571,0.8571428571428571,-0.010332246957121038,-0.000576933996752127,-8.972003401041752e-06,1.0
r038_q3_s_stage,38,id02,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7660923679179048,0.7632620000062315,0.8291826396476571,0.924,0.772,0.852,0.452,1.0,1.0,-0.00918206220731857,-0.0036643317391555075,-4.340073647130629e-06,1.0
r222_nonq2_full,222,id09,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.766025023790879,0.7732659362335396,0.8512806839980162,0.768,0.192,0.592,0.648,1.0,1.0,-0.002331723388756979,-0.0009208235320795621,-4.31300848033813e-06,1.0
r026_full_state,26,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,q2,0.7659258226356115,0.8220341977035804,0.8947544093828921,0.396,0.396,0.032,0.056,0.8571428571428571,0.8571428571428571,-0.006113453436823069,-0.0029546427090095806,-6.035416618488903e-06,1.0
r183_full_state,183,id08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,q2,0.7658527004067452,0.8150973215368434,0.8898740711083144,0.66,0.392,0.04,0.036,1.0,1.0,-0.009641362345367943,-0.0009215739914743004,-6.763120504797396e-06,1.0
r038_nonq2_full,38,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,private,0.765662627395041,0.7606952175520463,0.8222641266514048,0.924,0.772,0.852,0.452,1.0,1.0,-0.01098756675245069,-0.0025276468474956515,-5.388421325816094e-06,1.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,q2,0.7656377403073015,0.8012264250452225,0.876178542368578,0.904,0.856,0.048,0.012,1.0,1.0,-0.006751028579551088,-0.0032105988696009774,-1.5285668319928123e-05,1.0
r222_nonq2_full,222,id09,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,private,0.7655765033709963,0.7764521892698323,0.8342201839892684,0.768,0.192,0.592,0.648,1.0,1.0,-0.005293654384853408,-0.0015042685698997138,-7.849625555125583e-06,1.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,q2,0.7652961248365575,0.8011390042507992,0.8748015150965551,0.904,0.856,0.048,0.012,1.0,1.0,-0.0032428809288526585,-0.005188192459437962,-5.734129613497919e-06,1.0
r038_nonq2_full,38,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7652179286022014,0.755481990655416,0.8328227032383249,0.924,0.772,0.852,0.452,1.0,1.0,-0.009070737760832032,-0.003993421510387979,-4.267188454018437e-06,1.0
r054_s23_core,54,id02,s23_core,"S2,S3",h085_hard_bridge,private,0.7649477285902959,0.7615763483509704,0.8047870097022557,0.932,0.492,0.92,0.788,1.0,1.0,-0.011720173276552273,0.00014212465341671698,-2.4535487100205285e-06,0.0
r189_nonq2_full,189,id08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7647511037333738,0.782224758773585,0.8600387313557897,0.712,0.212,0.008,0.076,1.0,1.0,-0.0016849006986184856,-0.0018333261717873306,-1.206642831226778e-06,1.0
r038_nonq2_full,38,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,private,0.7646605304460633,0.7602962717092678,0.8184737560491636,0.924,0.772,0.852,0.452,1.0,1.0,-0.011218742704473511,-0.002167814847251287,-5.805234623499029e-06,1.0
r026_q3_s_stage,26,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7645479974000854,0.8170240684169991,0.8753121528596254,0.396,0.396,0.032,0.056,1.0,1.0,-0.0024046321196419806,-0.0013236533709513054,-2.165560440372042e-06,1.0
r112_full_state,112,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,q2,0.7644769178444291,0.7783061960988243,0.8437947195328379,0.936,0.388,0.796,0.824,1.0,1.0,-0.000581642394210824,-0.001390098498085801,-2.0872787435215567e-06,1.0
r112_s_stage,112,id05,s_stage,"S1,S2,S3,S4",hard_q,private,0.7641880157854227,0.7400683198738381,0.8190539544071788,0.936,0.388,0.796,0.824,1.0,1.0,-0.0015137513734801433,-0.0015442082115047495,-2.4391503880455283e-06,1.0
r124_q3_s_stage,124,id05,q3_s_stage,"Q3,S1,S2,S3,S4",h085_q,public,0.7641327372256861,0.7321519761653866,0.8691838001981315,0.716,0.188,0.372,0.248,1.0,1.0,-0.009371489046546444,-0.003675490704972806,-5.518864336714508e-06,1.0
r124_q3_s_stage,124,id05,q3_s_stage,"Q3,S1,S2,S3,S4",source_mean,public,0.7641327372256861,0.7321519761653866,0.8691838001981315,0.716,0.188,0.372,0.248,1.0,1.0,-0.009371401914932409,-0.0036701638220913435,-5.529679467448797e-06,1.0
r112_s_stage,112,id05,s_stage,"S1,S2,S3,S4",hard_source_bridge,private,0.7641326994563993,0.7401024959016068,0.8186725934079944,0.936,0.388,0.796,0.824,1.0,1.0,-0.0018266591768379414,-0.0014586483280464857,-2.7786532184333748e-06,1.0
r054_s23_core,54,id02,s23_core,"S2,S3",triad_consensus,private,0.7641271413481778,0.7613160175462296,0.8020905476546532,0.932,0.492,0.92,0.788,1.0,1.0,-0.011726666230524643,0.00015288257250954673,-2.4356900842834327e-06,0.0
r124_q3_s_stage,124,id05,q3_s_stage,"Q3,S1,S2,S3,S4",q061,public,0.7641116751247681,0.7320329183680278,0.8692481983562629,0.716,0.188,0.372,0.248,1.0,1.0,-0.009371378617797133,-0.0036926041178453883,-5.502283683327556e-06,1.0
r124_q3_s_stage,124,id05,q3_s_stage,"Q3,S1,S2,S3,S4",q_source_bridge,public,0.7640722738831911,0.7319695372554099,0.8692431770447768,0.716,0.188,0.372,0.248,1.0,1.0,-0.00937147140220479,-0.003673115172560748,-5.523731145544939e-06,1.0
r038_q3_s_stage,38,id02,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,private,0.7639731435371343,0.7643237753594914,0.8148239386999492,0.924,0.772,0.852,0.452,1.0,1.0,-0.010963291720781448,-0.002682405022250839,-5.358792695997285e-06,1.0
r133_full_state,133,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,q2,0.7638938013228697,0.8775681203540172,0.9290609944498867,0.268,0.48,0.156,0.164,1.0,1.0,-0.008059634090615414,-0.0010920491017168688,-1.2893004067777456e-05,1.0
r038_s_stage,38,id02,s_stage,"S1,S2,S3,S4",hard_q,private,0.7637616753971207,0.7665668051361375,0.8350603268984811,0.924,0.772,0.852,0.452,1.0,1.0,-0.007892889676733794,-0.003734306189962011,-3.5581007080048077e-06,1.0
r014_s_stage,14,id01,s_stage,"S1,S2,S3,S4",triad_consensus,private,0.7636405133435682,0.7761387470611032,0.8215823960347154,0.732,0.516,0.296,0.26,1.0,1.0,-0.005993874590223769,-0.0017369096162251907,-3.850467002311132e-06,1.0
r133_full_state,133,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,q2,0.7635927048104342,0.8769517278499537,0.9287314994369066,0.268,0.48,0.156,0.164,1.0,1.0,-0.0085182734800133,-0.00027261367785599844,-1.2399951652065766e-05,1.0
r140_q2_s3_tail,140,id06,q2_s3_tail,"Q2,S3",h085_hard_bridge,q2,0.7635722894866751,0.7218922848370829,0.8010265576695088,0.996,0.92,0.144,0.09,1.0,1.0,-0.006021483441587252,-0.0029436094363563415,-3.088014724432033e-06,1.0
r038_s_stage,38,id02,s_stage,"S1,S2,S3,S4",hard_source_bridge,private,0.7634887596927132,0.7663056917514502,0.8340923464977877,0.924,0.772,0.852,0.452,1.0,1.0,-0.010090583180422164,-0.003204463247183653,-4.823427651147975e-06,1.0
r055_full_state,55,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,q2,0.7633925650326375,0.7655259887260976,0.835037753211945,0.912,0.024,1.0,0.996,0.8571428571428571,0.8571428571428571,-0.006512148505779096,-0.0020870628035125783,2.8096802092561445e-06,0.0
r195_q3_s_stage,195,id08,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7633683457867332,0.854639645044171,0.9049040752057529,0.24,0.308,0.004,0.048,1.0,1.0,-0.002590331682280289,-0.001812552601339612,-2.438077422243325e-06,1.0
r140_q2_s3_tail,140,id06,q2_s3_tail,"Q2,S3",triad_consensus,q2,0.7633236256164625,0.7215685621655009,0.8008442493629431,0.996,0.92,0.144,0.09,1.0,1.0,-0.006067174686072754,-0.00286348697215315,-3.277949230025808e-06,1.0
r222_nonq2_full,222,id09,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,private,0.7633196522409289,0.7747223106815326,0.8256679578077705,0.768,0.192,0.592,0.648,1.0,1.0,-0.005500801279897494,-0.0011564389298979738,-8.972271916306869e-06,1.0
r221_full_state,221,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,q2,0.763068274439167,0.7472255832055065,0.8308841270770906,0.72,0.412,0.84,0.8,0.5714285714285714,0.5714285714285714,-0.009605648394893695,-0.0051714030194225935,-3.133940195291862e-06,1.0
r128_s_stage,128,id06,s_stage,"S1,S2,S3,S4",hard_binary_edge,private,0.7629627686748707,0.8331901264765986,0.8991071081782407,0.248,0.868,0.092,0.112,1.0,1.0,-0.011977835874424225,-0.003920297364656411,-6.839516263161575e-06,1.0
r133_full_state,133,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,q2,0.7628265434551303,0.8758498069852224,0.9277368741210155,0.268,0.48,0.156,0.164,1.0,1.0,-0.007486246536506425,-0.001654303070733415,-6.887699368547438e-06,1.0
r014_s_stage,14,id01,s_stage,"S1,S2,S3,S4",hard_binary_edge,private,0.7627996334731941,0.7703666557205007,0.8366938310561799,0.732,0.516,0.296,0.26,1.0,1.0,-0.0026392130381089896,-0.001117373681362832,-1.1109073812704926e-06,1.0
r129_q3_s_stage,129,id06,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,private,0.7627235154649644,0.834123608101868,0.8796206471592876,0.336,0.544,0.08,0.064,1.0,1.0,-0.007243883030597354,-0.0018659313558346807,-5.388893698623965e-06,1.0
r189_nonq2_full,189,id08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,private,0.7626520334063165,0.7838091263882708,0.8371627974683487,0.712,0.212,0.008,0.076,1.0,1.0,-0.003970969526646995,-0.0023105157833588352,-3.6380795700886583e-06,1.0
r129_q3_s_stage,129,id06,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,private,0.7626304587970443,0.8339154580154876,0.8799634300517339,0.336,0.544,0.08,0.064,1.0,1.0,-0.0055699195798563535,-0.0026620440722055078,-3.795616052608195e-06,1.0
r099_recovery_route,99,id04,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,private,0.7625677883677945,0.7659109413800355,0.8236774063902489,0.792,0.236,0.12,0.068,1.0,1.0,-0.001985652863670029,-0.0005841273818786297,-2.426972159074388e-06,1.0
r133_full_state,133,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,q2,0.7625074510224764,0.8758119356658635,0.9273185383120192,0.268,0.48,0.156,0.164,1.0,1.0,-0.004630400045137678,-0.002458746010928742,-7.05739105691185e-07,1.0
r038_q3_s_stage,38,id02,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,private,0.7624820331004672,0.7629116014527878,0.8096891913932297,0.924,0.772,0.852,0.452,1.0,1.0,-0.011202149004963274,-0.002263116901756207,-5.786716729862274e-06,1.0
r038_full_state,38,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,q2,0.7624663308243858,0.7546238392700914,0.8410466221061293,0.924,0.772,0.852,0.452,1.0,1.0,-0.009235095566757195,-0.004270957861724295,-4.267188454018437e-06,1.0
r099_recovery_route,99,id04,recovery_route,"Q1,S2,S3,S4",hard_q,private,0.7624331152632385,0.76556092047774,0.8237389688948701,0.792,0.236,0.12,0.068,1.0,1.0,-0.0013745956850385044,-0.0007175856823795623,-1.6173899928395698e-06,1.0
r031_s_stage,31,id02,s_stage,"S1,S2,S3,S4",h085_hard_bridge,private,0.762344520056469,0.7422149838891037,0.7874880768810778,0.844,0.896,0.2,0.268,1.0,1.0,-0.008581869785487625,-0.004331384886388969,-3.3959143863875915e-06,1.0
r237_nonq2_full,237,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,private,0.7623103381037016,0.7294894490820444,0.7741262735998238,0.976,0.9,0.692,0.936,1.0,1.0,-0.0023884329412156013,-0.0028366677104147975,-1.9004792208842917e-06,1.0
