row,subject_id,sleep_date,lifelog_date,row_weight,max_vector_code,max_vector,max_vector_prob,row_vector_entropy,row_gain_to_h022_vector,row_abs_shift_vs_base,row_kl_from_hs,row_score,posterior_id
232,id10,2024-08-11,2024-08-10,0.0038529135080654486,105,1101001,0.04406080443418399,4.409870796464317,0.001847611898617247,0.02337005786817657,1.420901551934921,0.48919999999999997,pareto_top1000_lam0.2_t0.00012
69,id03,2024-08-29,2024-08-28,0.0033743202831908424,120,1111000,0.09454837544609085,3.751804249647877,0.002864746855902854,0.020427849565210234,1.111045243882743,0.48896,pareto_top1000_lam0.2_t0.00012
119,id05,2024-11-07,2024-11-06,0.003623856666697146,16,0010000,0.13885127156647026,3.464703656184753,0.003534095817562707,0.022630878286852656,1.8541120972456249,0.48743999999999993,pareto_top1000_lam0.2_t0.00012
99,id04,2024-10-20,2024-10-19,0.0038368124597182485,95,1011111,0.0751431940979996,3.839980786840445,0.001417526913141977,0.02111668965239378,1.1343870606886866,0.4857600000000001,pareto_top1000_lam0.2_t0.00012
26,id01,2024-09-15,2024-09-14,0.004370083546495856,126,1111110,0.06309233718959359,4.206002957415327,0.0010622656575711073,0.009191144958108577,1.0241791955205528,0.48296,pareto_top1000_lam0.2_t0.00012
71,id03,2024-09-17,2024-09-16,0.0038987951390404493,126,1111110,0.10603489157136721,3.6912321238598818,0.001106279483398222,0.018536065315427768,1.0163514211852247,0.48248,pareto_top1000_lam0.2_t0.00012
156,id07,2024-07-18,2024-07-17,0.0035936496437917456,79,1001111,0.04663652316010014,4.245961090378038,0.0019719212636522066,0.0187518495108579,0.9043556128725212,0.47624,pareto_top1000_lam0.2_t0.00012
91,id04,2024-09-25,2024-09-24,0.004243746582679854,95,1011111,0.04033893039813128,4.3060558079403,0.0008060124047380356,0.016389438551104505,1.0830948714744169,0.47528000000000004,pareto_top1000_lam0.2_t0.00012
39,id02,2024-09-07,2024-09-06,0.003695456414778347,127,1111111,0.19146416429208943,3.1766578204147033,0.0016003905070692745,0.019589078609023942,0.9734443035011875,0.47472000000000003,pareto_top1000_lam0.2_t0.00012
182,id08,2024-08-01,2024-07-31,0.0032375867876494407,111,1101111,0.0453893029590727,4.376756636285877,0.0027401222837150235,0.022839154565180937,1.1788997139946795,0.47336,pareto_top1000_lam0.2_t0.00012
96,id04,2024-10-17,2024-10-16,0.005773187931699873,62,0111110,0.058130870484427534,3.901618796847588,0.0007799360769956885,0.01683950645284796,1.4898634569160987,0.47296,pareto_top1000_lam0.2_t0.00012
160,id07,2024-07-22,2024-07-21,0.0038361151895040485,79,1001111,0.0685859551442599,4.027167554936878,0.0012304950115912816,0.02055229565720044,1.086534509292985,0.47272,pareto_top1000_lam0.2_t0.00012
67,id03,2024-08-27,2024-08-26,0.004184892448469953,120,1111000,0.12892319399958851,3.5085319832113218,0.0014643041147298006,0.013257292007766945,1.1705110995792127,0.472,pareto_top1000_lam0.2_t0.00012
217,id09,2024-09-08,2024-09-07,0.004134966714511752,127,1111111,0.05262944952558138,4.448813695128834,0.0005123556556929008,0.01564566118500866,0.8832352713011291,0.46879999999999994,pareto_top1000_lam0.2_t0.00012
219,id09,2024-09-10,2024-09-09,0.0037545447089285477,39,0100111,0.033867400598597705,4.491020263683235,0.001919270489892996,0.02211149163294602,1.3071183295400048,0.46775999999999995,pareto_top1000_lam0.2_t0.00012
7,id01,2024-08-09,2024-08-08,0.0037818141547939477,54,0110110,0.049304224805918784,4.215268993315801,0.0024334522158059074,0.014514490636442437,1.2076028576971034,0.46472,pareto_top1000_lam0.2_t0.00012
60,id03,2024-08-18,2024-08-17,0.003444619526431744,124,1111100,0.12019674006510904,3.40331427786352,0.001933620216100341,0.02082729038700529,0.9610514759555192,0.46199999999999997,pareto_top1000_lam0.2_t0.00012
131,id06,2024-07-10,2024-07-09,0.0036144292076823454,63,0111111,0.15500874719820928,3.1706275778759947,0.002090578447400428,0.02378093533290553,1.2478615761202991,0.46064,pareto_top1000_lam0.2_t0.00012
174,id07,2024-08-25,2024-08-24,0.004506771547228957,18,0010010,0.038456228253753486,4.367783615524391,0.0006277245681448607,0.014481792205332633,1.116958457110369,0.45544,pareto_top1000_lam0.2_t0.00012
166,id07,2024-07-28,2024-07-27,0.00399109639815685,94,1011110,0.06770539582734436,4.116507056653089,0.00034907460680519816,0.019533707143392347,1.073078976652405,0.44888,pareto_top1000_lam0.2_t0.00012
10,id01,2024-08-13,2024-08-12,0.0038506790716296485,54,0110110,0.10983567142805307,3.7645446154160256,0.002380518756047683,0.012970166473579844,1.289572517955816,0.44856,pareto_top1000_lam0.2_t0.00012
28,id02,2024-08-27,2024-08-26,0.003411249826736743,63,0111111,0.1499239443172484,3.283676227094053,0.0016872907985114435,0.024455479542734287,1.0132913070393883,0.44592,pareto_top1000_lam0.2_t0.00012
120,id05,2024-11-08,2024-11-07,0.0037368693409995475,16,0010000,0.06172611246538327,4.193434368061495,0.0019261614030461022,0.019134841356062422,1.2105776742817353,0.44079999999999997,pareto_top1000_lam0.2_t0.00012
127,id05,2024-11-20,2024-11-19,0.00394095044735325,112,1110000,0.038962830200072594,4.26569392859383,0.001960528271003697,0.014140539470360139,1.3455579799789867,0.43416,pareto_top1000_lam0.2_t0.00012
190,id08,2024-08-13,2024-08-12,0.003712981073503947,39,0100111,0.1307730626291726,3.685222564558681,0.002165645771251136,0.01889118753687789,1.506848940543613,0.4248,pareto_top1000_lam0.2_t0.00012
124,id05,2024-11-17,2024-11-16,0.0036793316766982466,88,1011000,0.14553342451008483,3.6032549567112166,0.001985053845192264,0.014922356113614647,1.0349431357071763,0.42408,pareto_top1000_lam0.2_t0.00012
230,id10,2024-08-07,2024-08-06,0.003700162579747447,1,0000001,0.05946182499441912,4.213745765309396,0.0020525154484724584,0.021515550002918743,1.5850897780997406,0.4236,pareto_top1000_lam0.2_t0.00012
17,id01,2024-09-05,2024-09-04,0.003508090741256044,127,1111111,0.08387942077047132,3.9649229492222022,0.0020876463833904685,0.015342025529987122,0.9364679924697796,0.42264,pareto_top1000_lam0.2_t0.00012
116,id05,2024-10-16,2024-10-15,0.004182586526696353,80,1010000,0.06626989672303885,4.214135031108187,0.001129096905764507,0.014497803689939954,1.3002102791765646,0.42168,pareto_top1000_lam0.2_t0.00012
25,id01,2024-09-14,2024-09-13,0.0038365533665055485,126,1111110,0.06555283193422291,4.088894167249627,0.0014628148099117913,0.016800328561634197,1.1591050618132235,0.41888,pareto_top1000_lam0.2_t0.00012
72,id03,2024-09-18,2024-09-17,0.003757028030859748,120,1111000,0.045210991185197925,4.334984166211283,0.0011566081109511486,0.01950744619762951,1.1297762889606084,0.41816000000000003,pareto_top1000_lam0.2_t0.00012
61,id03,2024-08-19,2024-08-18,0.004803714790695261,120,1111000,0.09668414676992249,3.6626774072803405,0.0002894178585287588,0.01250213526386892,1.2003954868812077,0.41464000000000006,pareto_top1000_lam0.2_t0.00012
66,id03,2024-08-25,2024-08-24,0.00394624320155835,124,1111100,0.09462226560313242,3.4191443207753767,0.001354883119613502,0.01657779260796129,1.3611957153601524,0.41135999999999995,pareto_top1000_lam0.2_t0.00012
14,id01,2024-09-02,2024-09-01,0.0037547646260587477,38,0100110,0.05275998604871031,4.2182416645080565,0.0018976920034364797,0.01681011913738874,1.242221458650185,0.41103999999999996,pareto_top1000_lam0.2_t0.00012
211,id09,2024-08-16,2024-08-15,0.003491435676804144,15,0001111,0.05692779342506837,4.076905287984887,0.0024169648791419634,0.01859990787636046,1.2720194715284756,0.41007999999999994,pareto_top1000_lam0.2_t0.00012
113,id05,2024-10-07,2024-10-06,0.003934581893465949,56,0111000,0.03688412869067488,4.194168003446953,0.0014774988085120566,0.014552759091331718,1.2586490534431958,0.41000000000000003,pareto_top1000_lam0.2_t0.00012
189,id08,2024-08-11,2024-08-10,0.0035957645723055454,34,0100010,0.052534385918753986,4.248456814501648,0.0019723906362803917,0.017973935805996412,1.131479276986267,0.40752,pareto_top1000_lam0.2_t0.00012
225,id09,2024-09-20,2024-09-19,0.003232699439077441,95,1011111,0.09291222546706532,3.7781389583220104,0.0022589313393304167,0.013515769648204612,0.8427233880726304,0.4072,pareto_top1000_lam0.2_t0.00012
20,id01,2024-09-09,2024-09-08,0.00318384094828504,127,1111111,0.07292239637174677,4.16961014215782,0.00228400066008923,0.016066403233121394,1.0059994344395005,0.4044,pareto_top1000_lam0.2_t0.00012
114,id05,2024-10-11,2024-10-10,0.00396386003542655,89,1011001,0.03776434734635888,4.37855868840307,0.0012743226224564458,0.013272887206608396,1.1941266400451167,0.404,pareto_top1000_lam0.2_t0.00012
184,id08,2024-08-06,2024-08-05,0.002964149087913838,47,0101111,0.04624344003084796,4.391770239311533,0.003127228547940754,0.01563563442161392,1.1401437379720187,0.40384,pareto_top1000_lam0.2_t0.00012
121,id05,2024-11-13,2024-11-12,0.0038397798694398484,81,1010001,0.06936127275951273,3.8879250018759777,0.0015928652029241366,0.019659743650047183,1.855649721318288,0.40296000000000004,pareto_top1000_lam0.2_t0.00012
103,id04,2024-10-26,2024-10-25,0.00474047320623606,125,1111101,0.05987648477705527,3.6517638348195685,0.0009392070616799031,0.01142087466126429,1.5361991963590502,0.4,pareto_top1000_lam0.2_t0.00012
108,id05,2024-09-30,2024-09-29,0.004043468195559051,112,1110000,0.09581518793534473,3.8950787871778045,0.0010025960611312415,0.017256397066562297,1.388654320951753,0.39919999999999994,pareto_top1000_lam0.2_t0.00012
201,id09,2024-08-06,2024-08-05,0.003877492894762649,7,0000111,0.07486078578131546,4.081507139454949,0.001204155899679371,0.018799214650723373,1.417026021285752,0.39368,pareto_top1000_lam0.2_t0.00012
50,id02,2024-10-07,2024-10-06,0.003054019958457739,63,0111111,0.15695295733831927,3.4622027249837473,0.002502681943376693,0.021289237035159836,1.3985412887814337,0.39271999999999996,pareto_top1000_lam0.2_t0.00012
157,id07,2024-07-19,2024-07-18,0.003882070281092749,14,0001110,0.05828563548957302,4.1765016409356095,0.0010950442344876807,0.007799188964123738,0.9210928447905276,0.39216,pareto_top1000_lam0.2_t0.00012
89,id04,2024-09-23,2024-09-22,0.003537040317478145,127,1111111,0.08506822264298558,3.698242187409458,0.002063567159120106,0.017525451638703487,1.1576675751523524,0.39143999999999995,pareto_top1000_lam0.2_t0.00012
236,id10,2024-08-19,2024-08-18,0.00390689718191495,49,0110001,0.09761130111393837,3.9395628795930393,0.0012457670299586157,0.01916440588342943,1.9326433526788362,0.38904,pareto_top1000_lam0.2_t0.00012
1,id01,2024-08-01,2024-07-31,0.004157488167368253,2,0000010,0.06909412182362651,3.834473035926478,0.001104248375879881,0.01420320801334991,1.4702750819130344,0.38496,pareto_top1000_lam0.2_t0.00012
8,id01,2024-08-10,2024-08-09,0.003752754848244448,63,0111111,0.04679920697647154,4.206139955464561,0.0011454375006999212,0.01699194198537653,1.0939458419642183,0.38416,pareto_top1000_lam0.2_t0.00012
137,id06,2024-07-17,2024-07-16,0.0034902267428995443,63,0111111,0.2932468524795158,2.3759159169398534,0.0014301201142676062,0.01563587960145966,0.6796674396170339,0.38264,pareto_top1000_lam0.2_t0.00012
80,id04,2024-09-10,2024-09-09,0.0038246570619753484,30,0011110,0.05992098814707322,4.405274446843389,0.0010669467788263656,0.017641182288869708,1.1554697794267417,0.38232,pareto_top1000_lam0.2_t0.00012
97,id04,2024-10-18,2024-10-17,0.004317033460721554,93,1011101,0.09005493242692293,3.5270007187437638,0.0006102133813634644,0.013263536978213229,1.250818416085297,0.38072000000000006,pareto_top1000_lam0.2_t0.00012
37,id02,2024-09-05,2024-09-04,0.003493954270675344,63,0111111,0.08585230070965669,3.721952120810016,0.0014731238981482192,0.020858509633410464,1.1438552544916492,0.37711999999999996,pareto_top1000_lam0.2_t0.00012
111,id05,2024-10-05,2024-10-04,0.003707674697227947,113,1110001,0.09247565984796545,3.895721691165158,0.0013316020995917746,0.022311003649863055,1.5786190581000026,0.36808,pareto_top1000_lam0.2_t0.00012
27,id02,2024-08-26,2024-08-25,0.003517648863504345,63,0111111,0.20214354456611808,3.0412370052399855,0.0014791263282579578,0.020040070197620767,1.1491755129650971,0.36784,pareto_top1000_lam0.2_t0.00012
233,id10,2024-08-14,2024-08-13,0.0041600917254696525,25,0011001,0.04077708558028715,4.476459249704808,0.0008041803568805842,0.01599405714185057,1.518215310757855,0.36496000000000006,pareto_top1000_lam0.2_t0.00012
82,id04,2024-09-13,2024-09-12,0.0038930614619153495,60,0111100,0.04738262588655439,4.364109820360419,0.0008339642409574173,0.011618350155466297,1.022387877490985,0.36456,pareto_top1000_lam0.2_t0.00012
74,id03,2024-09-21,2024-09-20,0.0038388356603050486,120,1111000,0.05790032635387174,4.242246780804695,0.0006817984419363084,0.013613910185483484,0.9111580145274865,0.36295999999999995,pareto_top1000_lam0.2_t0.00012
101,id04,2024-10-24,2024-10-23,0.004097286256045252,127,1111111,0.0661508734044899,3.613539098281117,0.0009537056685466356,0.013254942166047032,1.377991657145736,0.35808,pareto_top1000_lam0.2_t0.00012
109,id05,2024-10-01,2024-09-30,0.0042094368077786526,48,0110000,0.11169506281354516,3.7784769471179405,0.0008141930161922963,0.014153188406014464,1.4946227010318347,0.35752,pareto_top1000_lam0.2_t0.00012
237,id10,2024-08-20,2024-08-19,0.0037238228189497473,121,1111001,0.03323254626228959,4.551368188743888,0.0007137375595382808,0.026070645923999818,1.2589326420758788,0.35736,pareto_top1000_lam0.2_t0.00012
249,id10,2024-09-27,2024-09-26,0.00397384647471555,17,0010001,0.04666121444888665,4.362725394599566,0.0009608341708314023,0.015374531474910849,1.3664973145050956,0.35656,pareto_top1000_lam0.2_t0.00012
104,id04,2024-10-28,2024-10-27,0.00397102654028855,125,1111101,0.03490870569273167,4.462602013527249,0.0007628247283430399,0.009818352453232268,1.0979578579462204,0.34992,pareto_top1000_lam0.2_t0.00012
15,id01,2024-09-03,2024-09-02,0.0036544235930708463,54,0110110,0.06926215301501805,4.024933878414728,0.0018079956811335848,0.017503904596352975,1.392677630830625,0.34304,pareto_top1000_lam0.2_t0.00012
244,id10,2024-09-21,2024-09-20,0.004413927474780556,73,1001001,0.05962874122532543,4.220863978513016,0.0007113544843591692,0.011456390616247283,1.7757807967120618,0.33944,pareto_top1000_lam0.2_t0.00012
187,id08,2024-08-09,2024-08-08,0.0034899036761880443,39,0100111,0.055263359842409154,4.482679793684947,0.0009662089541639464,0.01936478552661228,1.0172435106847908,0.33928,pareto_top1000_lam0.2_t0.00012
238,id10,2024-08-23,2024-08-22,0.003627176209566746,49,0110001,0.04485895438258736,4.556060535633801,0.0013596147960216781,0.01783501131438836,1.1929593212717131,0.33848,pareto_top1000_lam0.2_t0.00012
241,id10,2024-09-18,2024-09-17,0.0038372609571614485,1,0000001,0.03384723947038257,4.384204784153637,0.0017287379250517931,0.0126800691015883,1.5324812795475204,0.33712,pareto_top1000_lam0.2_t0.00012
34,id02,2024-09-02,2024-09-01,0.0034518248551632436,63,0111111,0.13636012823027693,3.470998440911667,0.0014595712751071601,0.020296624320322938,1.223360124722442,0.33368,pareto_top1000_lam0.2_t0.00012
176,id07,2024-08-27,2024-08-26,0.003447801566160444,95,1011111,0.07261606000618154,3.9576179871057198,0.0017341366272572434,0.01585555363330609,1.1142372237614844,0.33232,pareto_top1000_lam0.2_t0.00012
191,id08,2024-08-14,2024-08-13,0.003883994125838449,39,0100111,0.05429802849859759,4.355532762290826,0.0006952021165781261,0.016422686401158022,1.231266842088416,0.32848,pareto_top1000_lam0.2_t0.00012
231,id10,2024-08-08,2024-08-07,0.0038930031165737493,1,0000001,0.04789313285546323,4.516607274092799,0.0007202911619166784,0.015046858025684586,1.1992143847982915,0.32672,pareto_top1000_lam0.2_t0.00012
85,id04,2024-09-16,2024-09-15,0.0034229100299961435,30,0011110,0.04839464620771564,4.451078127005876,0.001522048580385674,0.01605037643384999,1.070524616125765,0.32608,pareto_top1000_lam0.2_t0.00012
245,id10,2024-09-22,2024-09-21,0.0035813576338606457,73,1001001,0.030198151195535535,4.597741977580411,0.0008806928082310301,0.022754605164703217,1.1957889268111124,0.32528,pareto_top1000_lam0.2_t0.00012
102,id04,2024-10-25,2024-10-24,0.0042027054293663525,93,1011101,0.0617645988036686,3.684590329173008,0.00047242633928036457,0.010487666261259862,1.3085488339493452,0.32376000000000005,pareto_top1000_lam0.2_t0.00012
100,id04,2024-10-22,2024-10-21,0.003856823361697149,88,1011000,0.0388101083145743,4.322603965052251,0.0008463408214790048,0.010197785349434432,1.1073707038330818,0.32223999999999997,pareto_top1000_lam0.2_t0.00012
110,id05,2024-10-02,2024-10-01,0.0038322705244292488,16,0010000,0.05294212704788185,4.128374859404505,0.0013186913468345043,0.014435370145737286,1.4399345910936043,0.3216,pareto_top1000_lam0.2_t0.00012
13,id01,2024-08-17,2024-08-16,0.0036052121708361456,127,1111111,0.04749872125205757,4.232127814505585,0.0012509859123208203,0.012095609344319904,0.9843391216263283,0.31584,pareto_top1000_lam0.2_t0.00012
123,id05,2024-11-16,2024-11-15,0.0032121567010240408,120,1111000,0.08117544899030653,3.885453273651878,0.001525635516016818,0.01653065286337235,1.0957753456875234,0.31016,pareto_top1000_lam0.2_t0.00012
5,id01,2024-08-06,2024-08-05,0.003635875216774146,15,0001111,0.04409376981427155,4.194116702011031,0.0011806019456583803,0.01800958559076506,1.3140393050633707,0.29936,pareto_top1000_lam0.2_t0.00012
0,id01,2024-07-31,2024-07-30,0.003868021013235349,38,0100110,0.03720972181239574,4.21945018746723,0.0009208250039189665,0.012346733395920998,1.296955153617056,0.29608,pareto_top1000_lam0.2_t0.00012
173,id07,2024-08-23,2024-08-22,0.0037749425497869476,30,0011110,0.05282707949501858,4.335487784475333,0.0006658684990672776,0.01432095614535762,1.1189917035357702,0.29536,pareto_top1000_lam0.2_t0.00012
185,id08,2024-08-07,2024-08-06,0.0036878485146816468,39,0100111,0.05074974021388163,4.501750147005718,0.0008955216216349918,0.017714078010236563,1.2175482424627884,0.29472,pareto_top1000_lam0.2_t0.00012
199,id08,2024-09-18,2024-09-17,0.0036242461301083458,39,0100111,0.04334973018719601,4.431913964055504,0.001326329047206706,0.01741982966053505,1.3535239095061757,0.29272,pareto_top1000_lam0.2_t0.00012
112,id05,2024-10-06,2024-10-05,0.0035192627174490446,80,1010000,0.08573202782414586,3.9451795354815036,0.0016807136042062726,0.01742292581130631,1.4142910257577779,0.2924,pareto_top1000_lam0.2_t0.00012
193,id08,2024-09-07,2024-09-06,0.003632062985481346,39,0100111,0.050866573606759176,4.300058298373438,0.0012275810136411769,0.013826033931364818,1.1511270536737412,0.28936,pareto_top1000_lam0.2_t0.00012
9,id01,2024-08-12,2024-08-11,0.0036572509030264465,54,0110110,0.06623981856584937,3.898908123554028,0.0014108761978142783,0.016290088180306934,1.4113339938289489,0.28919999999999996,pareto_top1000_lam0.2_t0.00012
248,id10,2024-09-26,2024-09-25,0.003763346679259848,18,0010010,0.05153918572487986,4.061337578507248,0.001315884540771183,0.01481143792406729,1.703537032546901,0.28615999999999997,pareto_top1000_lam0.2_t0.00012
165,id07,2024-07-27,2024-07-26,0.0038496650360461486,30,0011110,0.06058279568218205,4.0819837098250025,0.0008193451773030246,0.008530876408968515,1.1767426024207983,0.2804,pareto_top1000_lam0.2_t0.00012
118,id05,2024-10-18,2024-10-17,0.003443258218183343,80,1010000,0.10210755820285462,3.754950563855042,0.0017829884054745043,0.016080009921074268,1.4954277397877551,0.26168,pareto_top1000_lam0.2_t0.00012
208,id09,2024-08-13,2024-08-12,0.0035847706024207454,6,0000110,0.10195228302673862,3.805307680046461,0.0017233339854449017,0.015042976047828898,1.6145652254071918,0.25871999999999995,pareto_top1000_lam0.2_t0.00012
3,id01,2024-08-03,2024-08-02,0.003692581735835247,127,1111111,0.07622692664419366,4.000287715641967,0.0008278936989205407,0.01427128850668272,1.1751503112228188,0.25744,pareto_top1000_lam0.2_t0.00012
23,id01,2024-09-12,2024-09-11,0.003717202972928247,31,0011111,0.036172857786834725,4.229743244773414,0.0008723096157072706,0.013355727767253559,1.2318304671562355,0.25328,pareto_top1000_lam0.2_t0.00012
200,id08,2024-09-20,2024-09-19,0.0035984284717900457,111,1101111,0.03376546142309738,4.442386581808912,0.0010545602332833193,0.016264545480698115,1.2888075920264792,0.24991999999999998,pareto_top1000_lam0.2_t0.00012
161,id07,2024-07-23,2024-07-22,0.003704021823239347,14,0001110,0.06256581045849414,4.180155513591208,0.00039503122541861835,0.00878049909697771,1.0619784068543257,0.23112,pareto_top1000_lam0.2_t0.00012
242,id10,2024-09-19,2024-09-18,0.0038243161965621484,17,0010001,0.07994601249017146,3.91402774997532,0.0010722315419759035,0.010448961544409293,1.7920940412958797,0.23095999999999997,pareto_top1000_lam0.2_t0.00012
229,id10,2024-08-06,2024-08-05,0.003716350995199247,3,0000011,0.05873983472411185,4.168152948689835,0.0009950239901745928,0.01388910142505904,1.5463851360860486,0.2296,pareto_top1000_lam0.2_t0.00012
45,id02,2024-10-01,2024-09-30,0.003326127740853442,127,1111111,0.1576577758094111,3.049962624834456,0.0009774707923456613,0.013279826969453243,1.0584143658591376,0.22927999999999998,pareto_top1000_lam0.2_t0.00012
204,id09,2024-08-09,2024-08-08,0.003709721456862047,7,0000111,0.0506220646856246,4.308066056005408,0.0005573902082829374,0.006888394732075198,1.085502022019331,0.22592,pareto_top1000_lam0.2_t0.00012
68,id03,2024-08-28,2024-08-27,0.0033737963751299424,120,1111000,0.12984174020517905,3.2883156900962307,0.001708819258156655,0.010018889207832893,1.2534243662265903,0.22311999999999999,pareto_top1000_lam0.2_t0.00012
73,id03,2024-09-19,2024-09-18,0.0033348026099620422,120,1111000,0.09547958182446956,3.7147579424220165,0.0008183582440643196,0.005670233288676306,0.8058111657262148,0.22176,pareto_top1000_lam0.2_t0.00012
95,id04,2024-10-16,2024-10-15,0.003391590492355943,127,1111111,0.08107918074056224,3.9958619472707766,0.0007291368403078027,0.012729256995555842,0.9807114133294192,0.21863999999999997,pareto_top1000_lam0.2_t0.00012
93,id04,2024-09-27,2024-09-26,0.003276504498002942,94,1011110,0.09100625159837007,3.643379054387192,0.0014889226322091001,0.012284700087663232,1.2777544686223674,0.20951999999999998,pareto_top1000_lam0.2_t0.00012
246,id10,2024-09-23,2024-09-22,0.003807762757802248,1,0000001,0.024627007943761693,4.692120746943699,0.00033507378989669094,0.009715087513772995,1.3145619274620661,0.20008,pareto_top1000_lam0.2_t0.00012
186,id08,2024-08-08,2024-08-07,0.0037609029700782478,39,0100111,0.08614026310784584,3.916445049251032,0.0008346446510378025,0.009368811234461776,1.5690540326345952,0.19584000000000001,pareto_top1000_lam0.2_t0.00012
169,id07,2024-08-17,2024-08-16,0.0038311587912470487,18,0010010,0.0769249939255,4.1051091213317505,0.0002696440815550776,0.010466783170501995,1.4430536428973433,0.19519999999999998,pareto_top1000_lam0.2_t0.00012
115,id05,2024-10-14,2024-10-13,0.0036763007787889465,88,1011000,0.06486385757430442,4.199980053716818,0.0006235488537767056,0.01311386785576726,1.250769613261618,0.19144,pareto_top1000_lam0.2_t0.00012
177,id07,2024-08-28,2024-08-27,0.003397004870924743,15,0001111,0.0505281277485087,4.206244115722555,0.0011060498144372139,0.012692230520156096,1.2785478631268559,0.182,pareto_top1000_lam0.2_t0.00012
167,id07,2024-08-15,2024-08-14,0.0037487621862539473,22,0010110,0.06919342433699055,4.135326951781609,0.0007826603611144702,0.007822698913744078,1.7185402785003396,0.16232,pareto_top1000_lam0.2_t0.00012
122,id05,2024-11-14,2024-11-13,0.0035910900026609456,16,0010000,0.06115922157298756,3.921652642249392,0.000713060041666277,0.015518116227586634,1.5584911256637997,0.15975999999999999,pareto_top1000_lam0.2_t0.00012
24,id01,2024-09-13,2024-09-12,0.003318189667798642,54,0110110,0.0656007978105798,4.119773301396625,0.0008903749544288171,0.009168009438458259,1.162035625751965,0.1552,pareto_top1000_lam0.2_t0.00012
42,id02,2024-09-10,2024-09-09,0.0031987086778814404,127,1111111,0.11301929559765217,3.5974307664313425,0.00012391199961582698,0.006138078736695941,0.950209733769973,0.15472,pareto_top1000_lam0.2_t0.00012
11,id01,2024-08-14,2024-08-13,0.0032326863753172406,110,1101110,0.040782083485825744,4.244990880369583,0.0007472440518952699,0.01135090100863476,1.1325831484289157,0.15288,pareto_top1000_lam0.2_t0.00012
198,id08,2024-09-15,2024-09-14,0.0037029369749954468,34,0100010,0.07911436513773192,4.036401084143979,0.000752043402348341,0.009584258633598563,1.6633692216653548,0.15104,pareto_top1000_lam0.2_t0.00012
196,id08,2024-09-11,2024-09-10,0.003394939110970143,106,1101010,0.04273043824558185,4.387234895537889,0.0010134515607000644,0.009044645564348594,1.3294882234179481,0.13743999999999998,pareto_top1000_lam0.2_t0.00012
218,id09,2024-09-09,2024-09-08,0.003069500561175839,7,0000111,0.07307920868140057,4.139047306807669,0.0012200446488351993,0.008565771963633204,1.4646275280905752,0.12383999999999998,pareto_top1000_lam0.2_t0.00012
234,id10,2024-08-17,2024-08-16,0.0035703298994360453,17,0010001,0.04076834024018729,4.459952937887554,0.00023413513443093503,0.009436013617658588,1.4439030471301697,0.0964,pareto_top1000_lam0.2_t0.00012
239,id10,2024-09-16,2024-09-15,0.003070874916786539,73,1001001,0.04352100596112132,4.40690923697961,0.0002863995735712705,0.01117001665628764,1.5730650084067284,0.046239999999999996,pareto_top1000_lam0.2_t0.00012
