subject_id,sleep_date,lifelog_date,row,h061_support_cells,h061_support_mean,h061_support_sum,h061_gain_sum,h061_gain_mean,h061_gain_min,h061_feedback_lift_sum,h061_direction_agreement_mean,h061_abs_move_sum,public_beta,public_beta_scaled,public_signed_support,public_responsibility_raw,public_responsibility_rank,h042_row_loss_delta_vs_h057,is_h057_seed,is_h050_null,h062_changed_row,h063_changed_row,h064_changed_row,h065_changed_row,h066_changed_row,row_gain_to_q061_nonq2,h064_row_score,h065_row_score,phase_route_gain,phase_near,episode_near,graph_rank,contrast_rank,gain_rank2,nearest_seed_order_distance,h066_emission,row_top4_gain_sum,row_top4_gain_rank,Q1_q061_gain_from_h057,Q3_q061_gain_from_h057,S1_q061_gain_from_h057,S2_q061_gain_from_h057,S3_q061_gain_from_h057,S4_q061_gain_from_h057,row_q061_gain_from_h057_nonq2,positive_q061_targets_nonq2,seed_support_rank,feedback_rank,q061_gain_rank,context_overlap,seed_responsibility_score,extension_score,public_weight
id02,2024-09-10,2024-09-09,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006434088501250222,1.0946542324790809e-05,0.0,0.001960065214161699,0.232,0.0,0,1,0,0,0,0,0,0.0046345469554796,-0.0062091371120283,-0.25268,0.0040553069557368,1.0,1.0,0.134,0.052,0.452,2.0,-0.34272,0.0045277385662738,0.456,7.190001239287813e-05,0.0007597669028707177,0.0003937494641236827,0.0026086093946545985,3.490837681274783e-05,0.0007656128046250599,0.004634546955479685,6,0.412,0.448,0.452,0.0,0.0,-0.20256000000000002,0.001960065214161699
id02,2024-09-29,2024-09-28,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017697951667895926,3.087402495560851e-05,0.0,0.005528239012934608,0.824,0.0,0,1,0,1,0,0,0,0.0069145954672166,0.1284765475415195,-0.0018799999999999,0.005924317428566,1.0,1.0,0.134,0.46,0.636,1.0,-0.1192,0.0068854746868872,0.652,3.542734094459626e-05,0.003149781887842429,1.8850977735679753e-05,2.1713461230291153e-05,0.0036785519968700053,1.0269802593609878e-05,0.006914595467216611,6,0.412,0.448,0.636,0.2,0.0,0.04895999999999995,0.005528239012934608
id02,2024-09-30,2024-09-29,44,6.0,0.5573456790123457,3.344074074074074,0.0051867353642675584,0.0008644558940445931,6.264253439858258e-06,0.0002726151790813261,1.0,0.0822490123796631,0.0068228108095327545,2.6593752860949504e-05,5.055444872788135e-06,0.010796605659140238,0.936,0.0007409621948955003,1,0,0,0,0,0,0,8.271565706580164e-05,0.4229376783813617,-0.08976,0.0,0.0,1.0,0.912,0.368,0.04,0.0,-0.25328,8.023543351193263e-05,0.044,5.689095285088541e-06,6.41534128218435e-05,4.498153176268893e-06,5.894772228731693e-06,5.127474667077081e-09,2.4750960792019328e-06,8.271565706580164e-05,6,0.9,0.976,0.04,0.0,0.93376,0.016000000000000014,0.010796605659140238
id02,2024-10-01,2024-09-30,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319409106746336,1.2642577467154724e-05,0.0,0.0022637537567085646,0.308,0.0,0,1,0,0,0,0,0,0.0095393831613204,0.058478678647187,-0.1310799999999999,0.0074229505124086,1.0,1.0,0.134,0.128,0.804,1.0,-0.17268,0.0095056544503893,0.816,0.00021785291858889,1.5006839340303557e-05,0.003755593845783972,0.005147339498985187,0.0003848681870315118,1.872187159057681e-05,0.009539383161320442,6,0.412,0.448,0.804,0.0,0.0,-0.08595999999999998,0.0022637537567085646
id02,2024-10-03,2024-10-02,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065925186862667165,2.5446415049067377e-05,0.0,0.00455638241582836,0.712,0.0,0,1,0,0,0,0,0,0.0083227745908011,0.0734421535934667,-0.1601999999999999,0.0049624245666247,1.0,1.0,0.134,0.176,0.712,2.0,-0.24064,0.0081728523057645,0.724,0.001195141612415851,0.0031090370683353186,0.0028476343194248077,6.74640259417103e-05,0.0010210393055886668,8.245825909480864e-05,0.008322774590801163,6,0.412,0.448,0.712,0.0,0.0,-0.03267999999999999,0.00455638241582836
id02,2024-10-04,2024-10-03,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006730643891944009,2.3625365372344933e-05,0.0,0.004230309029484213,0.68,0.0,0,1,0,0,0,0,0,0.0020931124413924,0.0099640947520241,-0.2333199999999999,0.0015978815902013,1.0,1.0,0.134,0.464,0.268,1.0,-0.34984,0.0020573279438989,0.268,1.709064417387829e-05,2.0148371435046997e-05,1.8693853319526973e-05,0.0001305637648509328,0.0017208301382459212,0.00018578566936716667,0.002093112441392473,6,0.412,0.448,0.268,0.0,0.0,-0.13339999999999996,0.004230309029484213
id02,2024-10-05,2024-10-04,48,6.0,0.5485956790123456,3.2915740740740738,0.004838647003794474,0.000806441167299079,3.1680395002897654e-06,0.00010991114295938464,1.0,0.07921905546155958,0.007649275961985148,3.267404066424179e-05,5.287449459237154e-06,0.012162277817032508,0.96,0.0006912352862564197,1,0,0,0,0,0,0,9.70864805505138e-05,0.4540893380647071,-0.0247199999999999,0.0,0.0,1.0,0.912,0.592,0.052,0.0,-0.2027199999999999,9.5499723465009e-05,0.056,5.095498689655642e-08,1.758091526082861e-05,1.535802098608237e-06,3.159905148469866e-05,1.244338811351442e-05,3.387636860596732e-05,9.708648055051381e-05,6,0.888,0.94,0.052,0.0,0.92776,0.054759999999999975,0.012162277817032508
id02,2024-10-06,2024-10-05,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003801865352153682,2.2984202312433776e-05,0.0,0.004115503698901311,0.668,0.0,0,1,1,1,0,0,0,0.0121992553737426,0.2824736365444174,0.2565200000000001,0.0105399880215702,1.0,1.0,0.134,0.924,0.9,1.0,0.10164,0.0121130272510109,0.904,0.00037816837274085024,9.792312225531674e-07,8.524889150895998e-05,0.005177292484704277,0.0061638830223264,0.00039368337123957264,0.012199255373742612,6,0.412,0.448,0.9,0.4,0.0,0.13872000000000012,0.004115503698901311
id02,2024-10-07,2024-10-06,50,6.0,0.3559259259259259,2.1355555555555554,0.0007177927956149732,0.00011963213260249554,5.76273914909553e-06,-8.090879262512283e-06,1.0,0.032829750484107,0.006202287037739352,1.1599280885762508e-05,6.359938502886955e-07,0.0028361415140475722,0.476,0.00010254182794489086,1,0,0,0,0,0,0,1.865701371306372e-05,0.4396889032320953,-0.0484,0.0,0.0,1.0,0.912,0.548,0.008,0.0,-0.2277199999999999,1.819301093652914e-05,0.008,4.250423215612642e-07,3.8960454973313574e-08,1.043279371559791e-06,1.1191588116188367e-05,2.9916475646207807e-06,2.966495884160203e-06,1.865701371306372e-05,6,0.828,0.036,0.008,0.0,0.61864,-0.06263999999999992,0.0028361415140475722
id02,2024-10-08,2024-10-07,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005104983162908756,1.1004382964297583e-05,0.0,0.0019704220393671652,0.236,0.0,0,1,0,0,0,0,0,0.001848848251589,-0.0547532387952911,-0.27724,0.0013401568812655,1.0,1.0,0.134,0.316,0.248,1.0,-0.38484,0.0016463395355442,0.24,0.0005506997861960405,0.000381362293824683,0.00020246910522231376,3.961082228887136e-08,0.00047022768576601703,0.00024404976975767045,0.0018488482515890137,6,0.412,0.448,0.248,0.0,0.0,-0.23932000000000003,0.0019704220393671652
id02,2024-10-09,2024-10-08,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005310663640144003,2.6390897525598103e-05,0.0,0.0047254994934137285,0.728,0.0,0,1,0,0,0,0,0,0.0062849824644621,0.0587924693111646,-0.1499599999999999,0.0047891024498823,1.0,1.0,0.134,0.36,0.592,2.0,-0.2497599999999999,0.0061928189780549,0.612,0.00015121454212185803,0.0023167526816202377,2.156462496042904e-05,0.00167076218081616,7.059886144661354e-05,0.0020540895734968423,0.00628498246446214,6,0.412,0.448,0.592,0.0,0.0,-0.047640000000000016,0.0047254994934137285
id02,2024-10-10,2024-10-09,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004606453219098667,2.583591164907674e-05,0.0,0.004626124870939837,0.716,0.0,0,0,0,1,1,1,1,0.0080096824687164,0.6601560729210234,0.98232,0.0063524477077664,1.0,1.0,0.764,0.888,0.7,3.0,0.8236399999999998,0.0077530010950932,0.7,0.0008114930157543387,0.0018693019930460242,0.0002318223224899163,2.485905113312326e-05,0.0018726576192111821,0.003199548467081814,0.0080096824687164,6,0.412,0.448,0.7,0.8,0.0,0.8548800000000001,0.004626124870939837
id02,2024-10-12,2024-10-11,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004412059805250153,2.9865074629620002e-05,0.0,0.005347578455645347,0.792,0.0,0,0,1,1,1,1,1,0.0161016958032481,0.6141508136704628,0.96056,0.0144411473501727,1.0,1.0,0.368,0.38,0.956,2.0,0.8838799999999999,0.0160199505651434,0.956,6.140727864795137e-05,0.0009157660535688006,2.033795945660975e-05,0.009874224919396882,0.0009006677908586225,0.004329291801319246,0.016101695803248113,6,0.412,0.448,0.956,1.0,0.0,0.92096,0.005347578455645347
id02,2024-10-13,2024-10-12,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005927203600041613,2.4005486462855426e-05,0.0,0.004298372725267992,0.684,0.0,0,0,0,1,0,0,1,0.0061372747655001,0.5174891398293848,0.6855199999999999,0.0046773506146883,1.0,1.0,0.512,0.452,0.556,1.0,0.6605599999999999,0.0059778658207731,0.58,0.001014219384144699,0.0008932519013147289,1.976691779077213e-05,0.00013964202693611538,0.0021045639482246137,0.0019658305870892123,0.006137274765500141,6,0.412,0.448,0.556,0.4,0.0,0.7336400000000001,0.004298372725267992
id02,2024-10-14,2024-10-13,56,6.0,0.4645061728395061,2.7870370370370368,0.003678826239833951,0.0006131377066389918,-3.871387429521534e-07,4.975776940890908e-05,0.6666666666666666,0.0636885305677296,0.008863546544461223,1.7622781810428688e-05,4.658206800822212e-06,0.008716091301730747,0.908,0.0005255466056905966,1,0,0,0,0,0,0,7.490488589712019e-05,0.4494262800847401,-0.04648,0.0,0.0,1.0,0.912,0.508,0.032,0.0,-0.2213999999999999,7.351599106725226e-05,0.032,9.981390700630755e-07,3.4426032856638145e-06,3.9075575980485056e-07,1.0968414558776285e-05,3.2909612707188174e-06,5.5814011952093345e-05,7.490488589712019e-05,6,0.864,0.912,0.032,0.0,0.8963199999999999,0.03272000000000003,0.008716091301730747
id02,2024-10-15,2024-10-14,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00770702742815707,1.001180681022613e-05,0.0,0.001792693407414058,0.204,0.0,0,0,0,1,0,0,1,0.0039770615333184,0.4293314505637535,0.47552,0.002622788454288,1.0,1.0,0.32,0.14,0.396,1.0,0.46548,0.0034916477699346,0.372,0.0009771500302732106,0.0014527185544890298,0.000572142501777062,7.430929822105359e-05,0.0004111044651626816,0.0004896366833954113,0.003977061533318449,6,0.412,0.448,0.396,0.4,0.0,0.51668,0.001792693407414058
id02,2024-10-16,2024-10-15,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076852073273589346,2.970920201290489e-05,0.0,0.0053196682274839185,0.788,0.0,0,1,1,1,0,0,0,0.0220980898227449,0.2885924546416705,0.1833199999999999,0.0186334744576772,1.0,1.0,0.134,0.376,0.992,2.0,0.0599599999999997,0.0207196715068304,0.992,0.0005072737354778756,0.000871144580436467,0.003159841039381328,0.015602248966226157,0.0010252289649578805,0.0009323525362652241,0.022098089822744933,6,0.412,0.448,0.992,0.4,0.0,0.16836,0.0053196682274839185
id03,2024-08-17,2024-08-16,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002392351423222873,2.516247277555871e-05,0.0,0.00450554029996919,0.708,0.0,0,1,0,0,0,0,0,0.0028185253540868,-0.0149053537733313,-0.22636,0.0022566993533316,1.0,1.0,0.134,0.44,0.32,2.0,-0.35492,0.0027936812976544,0.324,2.6898427405096187e-05,6.569780456322505e-07,2.4187078386642352e-05,8.733427603624389e-05,0.0017201314913561916,0.0009593171028570158,0.002818525354086822,6,0.412,0.448,0.32,0.0,0.0,-0.12272,0.00450554029996919
id03,2024-08-18,2024-08-17,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003891313981407589,5.982818692465571e-06,0.0,0.0010712711332765297,0.08,0.0,0,0,0,0,0,0,0,0.0023836426827559,0.3424684242721784,0.3188,0.0020842208763614,1.0,1.0,0.276,0.196,0.288,1.0,0.34752,0.0022002533933569,0.288,0.00010104389158405169,0.0007027856262042942,8.234539781470929e-05,0.0004952221368826892,0.000312660579922186,0.0006895850503480516,0.002383642682755982,6,0.412,0.448,0.288,0.0,0.0,0.386,0.0010712711332765297
id03,2024-08-19,2024-08-18,61,6.0,0.4094907407407407,2.4569444444444444,0.0010620769319518613,0.0001770128219919769,2.6103865356800323e-05,-9.369964063421497e-06,1.0,0.05201544558812458,0.0038474018023908927,2.5352457618899155e-05,5.837481003243556e-07,0.0052363901044524585,0.78,0.0001517252759931642,1,0,0,0,0,0,0,2.9851565576795232e-05,0.368550826411361,-0.17624,0.0,0.0,1.0,0.912,0.048,0.012,0.0,-0.3239599999999999,2.9726526957669848e-05,0.012,7.0888335201857444e-09,1.1794978560519809e-07,1.1009521791116583e-05,6.88404145421373e-06,9.490897164288192e-06,2.342066548051343e-06,2.9851565576795232e-05,6,0.832,0.032,0.012,0.0,0.6932799999999999,-0.05947999999999998,0.0052363901044524585
id03,2024-08-20,2024-08-19,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004112809185161774,1.5205380417731839e-05,0.0,0.002722643949166955,0.444,0.0,0,0,1,0,1,1,1,0.0105296835002546,0.6002641156037234,0.8957599999999999,0.0090262361047744,1.0,1.0,0.432,0.684,0.844,1.0,0.8516799999999999,0.010322301517173,0.872,0.0035444630479039008,8.909267876067162e-05,0.00011828930432078444,0.0018962618677945686,0.002214737299928604,0.002666839301546098,0.010529683500254627,6,0.412,0.448,0.844,0.8,0.0,0.8098400000000003,0.002722643949166955
id03,2024-08-21,2024-08-20,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067406243681315875,1.7810101023237702e-05,0.0,0.003189039830165826,0.564,0.0,0,0,0,0,0,0,0,0.0062160002688871,0.4809705725441348,0.5531200000000001,0.0045283989868379,1.0,1.0,0.62,0.344,0.576,2.0,0.5492799999999999,0.0056309841846175,0.552,0.0014024678634798615,0.0020476048943463,3.782761699666626e-05,0.0011270797424255408,0.0005471884672728633,0.0010538316843659024,0.006216000268887134,6,0.412,0.448,0.576,0.0,0.0,0.6204800000000001,0.003189039830165826
id03,2024-08-23,2024-08-22,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030426845873589596,2.1166188813275125e-05,0.0,0.003789973964228189,0.648,0.0,0,1,1,1,0,0,0,0.0215792679966411,0.3043578067327064,0.2287599999999998,0.0166040265173067,1.0,1.0,0.134,0.608,0.988,3.0,0.0632399999999998,0.020222218580708,0.984,0.01248090303683913,0.0023221597011453543,0.0011773591809376427,0.0019437654453383635,0.00017969023499531112,0.0034753903973853695,0.02157926799664117,6,0.412,0.448,0.988,0.4,0.0,0.14484000000000002,0.003789973964228189
id03,2024-08-24,2024-08-23,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004131960270192728,2.6997987994177365e-05,0.0,0.00483420385630798,0.74,0.0,0,1,1,0,0,0,0,0.0116442704480798,0.1778458517644193,-0.0287599999999999,0.0099405855234126,0.0,0.0,0.134,0.392,0.892,4.0,-0.1664,0.0107633580745825,0.884,0.0016263265962676021,0.0013667257981836989,0.0004718692422158721,0.003237952212705064,0.00040904313128120595,0.004532353467426392,0.011644270448079835,6,0.412,0.448,0.892,0.2,0.0,-0.06103999999999998,0.00483420385630798
id03,2024-08-25,2024-08-24,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004494332137170023,2.432078719849044e-05,0.0,0.004354829822457318,0.688,0.0,0,0,1,1,1,0,1,0.0141026997428789,0.6917441165842722,1.00864,0.0082546659530041,0.0,0.0,0.684,0.752,0.932,4.0,0.8328800000000001,0.0139092831810332,0.936,0.00569761273307773,8.347441313394377e-05,0.0023829433235995623,0.004354473854625174,0.00010994214871162811,0.0014742532697309407,0.014102699742878979,6,0.412,0.448,0.932,0.8,0.0,0.7646,0.004354829822457318
id03,2024-08-27,2024-08-26,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005401284337788105,2.1421835642629522e-05,0.0,0.0038357495564161873,0.652,0.0,0,1,0,0,0,0,0,0.006371823275273,0.0832889029742676,-0.0826799999999999,0.0045135920553142,1.0,1.0,0.134,0.732,0.604,3.0,-0.22444,0.0061152647563332,0.6,0.002073259825276619,0.0006105606457469381,6.91757784143654e-06,0.0006365043044149754,0.0002496409410982503,0.002794939980894806,0.006371823275273025,6,0.412,0.448,0.604,0.0,0.0,-0.04243999999999998,0.0038357495564161873
id03,2024-08-28,2024-08-27,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004983230854993168,1.2830252174157838e-05,0.0,0.0022973584013406606,0.324,0.0,0,0,0,0,0,0,0,0.0046030969678175,0.4484172987376236,0.49248,0.0028000700477239,1.0,1.0,0.648,0.332,0.444,2.0,0.47472,0.0044878699666782,0.448,0.0006673094078946951,1.8360022434382728e-05,0.002451164982737619,0.0012712260321532387,9.686697870481265e-05,9.816954389280097e-05,0.004603096967817549,6,0.412,0.448,0.444,0.0,0.0,0.51968,0.0022973584013406606
id03,2024-08-29,2024-08-28,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065909742734030176,8.593965148220044e-06,0.0,0.0015388176137222408,0.14,0.0,0,0,0,0,0,0,0,0.0006112392626603,0.3364983107268228,0.3036,0.0004821455475914,1.0,1.0,0.316,0.268,0.188,1.0,0.31388,0.0005449531286953,0.188,4.216347583113622e-05,2.412265813367398e-05,5.796765139209903e-05,0.00016070132057732778,0.00015911710189286943,0.00016716705483321714,0.0006112392626603236,6,0.412,0.448,0.188,0.0,0.0,0.37744000000000005,0.0015388176137222408
id03,2024-09-16,2024-09-15,70,6.0,0.5080246913580247,3.0481481481481483,0.013195534923816648,0.002199255820636108,1.2053668732248111e-05,-0.004427592738404036,1.0,0.07907785360423039,0.0021622806560875,2.6758012083522554e-05,4.076064273213801e-06,0.009656911820431133,0.924,0.0018850764176881474,1,0,0,0,0,0,0,8.181097928749645e-05,0.4885525597860137,0.0529599999999999,0.0,0.0,1.0,0.912,0.892,0.036,0.0,-0.14476,7.717527849537484e-05,0.036,3.9345311775958874e-05,1.4288337799372997e-05,4.6310229462331876e-06,1.804417368500566e-05,5.497455235037307e-06,4.677845888423349e-09,8.181097928749645e-05,6,0.968,0.012,0.036,0.0,0.778,0.08368000000000009,0.009656911820431133
id03,2024-09-17,2024-09-16,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006277604527863706,2.3321471564683853e-05,0.0,0.004175894433210589,0.676,0.0,0,0,1,1,1,1,1,0.0104790635184093,0.6944091070422655,1.03904,0.008704810046526,1.0,1.0,0.636,0.64,0.84,1.0,0.92976,0.0102700547144347,0.86,9.007395077736957e-05,0.00041224229667535806,0.0023605947245901593,0.00011893485319702801,0.0031735292252270675,0.004323688467942399,0.010479063518409382,6,0.412,0.448,0.84,1.0,0.0,0.9009199999999999,0.004175894433210589
id03,2024-09-18,2024-09-17,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044357264290968285,5.7836188654943015e-06,0.0,0.0010356028245148516,0.068,0.0,0,0,0,0,0,0,0,0.0010091950397174,0.4076279766809626,0.468,0.0007500156052621,1.0,1.0,0.508,0.816,0.2,2.0,0.40344,0.0009802833492752,0.2,2.5286642280408778e-05,3.9330523659120153e-05,0.000515176102280579,0.00023303561421217367,3.625048161537414e-06,0.00019274110912359532,0.0010091950397174143,6,0.412,0.448,0.2,0.0,0.0,0.40744,0.0010356028245148516
id03,2024-09-19,2024-09-18,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011906226691979162,1.712237386635475e-05,0.0,0.003065896828746302,0.536,0.0,0,0,0,0,0,0,1,0.0071142049833712,0.5110226267682106,0.71376,0.0057551497211389,1.0,1.0,0.744,0.796,0.648,3.0,0.6594399999999998,0.0067686854439243,0.64,0.0016558829335652225,0.0015277509416526946,2.2415214073756573e-08,0.0005705911900478755,0.0003454971242327076,0.003014460378658712,0.007114204983371286,6,0.412,0.448,0.648,0.2,0.0,0.69652,0.003065896828746302
id03,2024-09-21,2024-09-20,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005871881122650437,1.5442594723614687e-05,0.0,0.0027651190518493325,0.456,0.0,0,0,0,0,0,0,1,0.0091854877881211,0.5477803687311354,0.70256,0.0073577996216077,0.0,0.0,0.704,0.88,0.768,4.0,0.6344400000000001,0.0085165586034361,0.756,0.0033324542611340435,1.9656211968643866e-05,0.0009191541645062751,0.0011742743098905883,0.003090675867905457,0.0006492729727161084,0.009185487788121116,6,0.412,0.448,0.768,0.2,0.0,0.5806,0.0027651190518493325
id03,2024-09-22,2024-09-21,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048017295793780345,1.6415797440782618e-05,0.0,0.0029393787162849665,0.508,0.0,0,0,0,1,1,1,1,0.0046282292690122,0.5841523449634378,0.91352,0.0042013134389023,1.0,1.0,0.772,0.944,0.448,3.0,0.7338399999999999,0.0046281857304252,0.464,8.222895697684862e-10,0.0019517820798781171,0.0005390308871668914,0.00011638701697291864,4.2716297388167845e-08,0.002020985746407411,0.004628229269012296,6,0.412,0.448,0.448,0.8,0.0,0.7605200000000001,0.0029393787162849665
id03,2024-10-04,2024-10-03,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034308094434168206,3.06174696621282e-05,0.0,0.0054823007530403435,0.808,0.0,0,1,1,0,0,0,0,0.0213407512893966,0.1887639692767921,0.0179599999999999,0.0194159092346435,1.0,1.0,0.134,0.096,0.984,2.0,-0.04292,0.0203270038023347,0.988,0.0004356244266318088,0.013718027315478054,0.002277586229578743,0.0005781230604299248,0.0007336628176467519,0.003597727439631382,0.021340751289396664,6,0.412,0.448,0.984,0.2,0.0,0.1207200000000001,0.0054823007530403435
id03,2024-10-05,2024-10-04,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005923557916613237,1.6475251984997464e-05,0.0,0.0029500245239273888,0.512,0.0,0,1,0,0,0,0,0,0.0103259627419707,0.0694708789950501,-0.0857199999999999,0.0092758931589731,1.0,1.0,0.134,0.284,0.836,1.0,-0.12924,0.0100971543620669,0.856,0.00023647666818182866,0.0038792457312004647,0.00022597187900813553,0.005018310926182545,0.0009631210365022014,2.836500895608829e-06,0.010325962741970784,6,0.412,0.448,0.836,0.0,0.0,-0.020999999999999963,0.0029500245239273888
id03,2024-10-06,2024-10-05,78,6.0,0.430108024691358,2.580648148148148,0.00167486435573611,0.00027914405928935164,3.631427780037555e-06,2.7471093837494465e-05,1.0,0.05000728292595334,0.00546578835308805,3.0505773196713754e-05,1.3077791555119737e-06,0.00702342214217122,0.876,0.00023926633653370555,1,0,0,0,0,0,0,3.524355309452938e-05,0.4334895437744863,-0.0711999999999999,0.0,0.0,1.0,0.912,0.444,0.02,0.0,-0.23996,3.4443655727630596e-05,0.02,2.0380295391830365e-06,3.999282749411748e-08,2.245581561621801e-05,6.888354101231009e-06,7.599045394046655e-07,3.061456470998536e-06,3.524355309452938e-05,6,0.836,0.884,0.02,0.0,0.8715999999999998,0.01324000000000003,0.00702342214217122
id03,2024-10-10,2024-10-09,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003774039325221355,3.184062030000672e-05,0.0,0.0057013155748764435,0.836,0.0,0,1,0,1,0,0,0,0.0046375930356261,0.1502325777942997,0.01492,0.0038981057269431,1.0,1.0,0.134,0.824,0.456,1.0,-0.1450800000000001,0.0044706309820289,0.444,3.0355389672694103e-05,0.0001366066639243435,0.0009164049695182808,0.002610380949349733,0.0002873967378617115,0.0006564483252994302,0.004637593035626194,6,0.412,0.448,0.456,0.2,0.0,0.030480000000000063,0.0057013155748764435
id04,2024-09-10,2024-09-09,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223432204499179,2.483246695166577e-06,0.0,0.00044464501401094477,0.012,0.0,0,0,0,0,0,0,0,0.0037214643575891,0.2697989449804778,0.23552,0.0030966426488403,0.0,0.0,0.36,0.004,0.38,11.0,0.1224,0.0035268250311186,0.38,2.9218357074478618e-05,0.0001654209693958686,0.00036718310905470286,0.0005764048518219766,0.0009199988123065328,0.0016632382579355731,0.0037214643575891326,6,0.412,0.448,0.38,0.0,0.0,0.22832,0.00044464501401094477
id04,2024-09-12,2024-09-11,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01212746746943149,1.2321941292260797e-05,0.0,0.002206341306807544,0.292,0.0,0,1,0,0,0,0,0,0.0040492340746781,-0.0302097942997072,-0.3157999999999999,0.0028364475797083,0.0,0.0,0.134,0.232,0.404,10.0,-0.55848,0.0039871289141275,0.42,4.784238008215258e-05,1.4262780468232705e-05,0.0015293026826642686,0.0010511507884076732,0.0013179588566963885,8.871658635944968e-05,0.004049234074678165,6,0.412,0.448,0.404,0.0,0.0,-0.33244,0.002206341306807544
id04,2024-09-13,2024-09-12,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004116827083386535,8.386935647470962e-06,0.0,0.0015017473397778793,0.128,0.0,0,0,0,0,0,0,0,0.0062447769077587,0.4868372714625245,0.57664,0.0053992173687915,0.0,0.0,0.692,0.668,0.58,9.0,0.4074399999999999,0.005673081359852,0.568,0.0005451392959383572,0.0027069911252985412,2.6556251968123945e-05,0.0008152421504583618,0.001015198281699825,0.0011356498023955552,0.0062447769077587645,6,0.412,0.448,0.58,0.0,0.0,0.39556,0.0015017473397778793
id04,2024-09-14,2024-09-13,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005367151243737856,8.92140467451705e-06,0.0,0.0015974482576455594,0.156,0.0,0,0,0,0,0,0,0,0.0082470365827935,0.4556778742256294,0.52192,0.0067196049420341,0.0,0.0,0.484,0.528,0.704,8.0,0.4096399999999999,0.0076938102047361,0.688,2.504007214843007e-05,0.0005281863059087843,0.001433224962727797,0.0015314467839341317,0.0016627617522176896,0.0030663767058567437,0.008247036582793577,6,0.412,0.448,0.704,0.0,0.0,0.39884,0.0015974482576455594
id04,2024-09-15,2024-09-14,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033834776945507444,9.480043694585873e-06,0.0,0.0016974770044426632,0.172,0.0,0,0,0,1,1,0,1,0.0079231110381629,0.579521844045634,0.8555999999999999,0.0051829130834132,0.0,0.0,0.66,0.86,0.688,7.0,0.6296799999999999,0.0077777851546774,0.704,0.0025098144815880463,0.00012392496562801947,0.0011654967030804153,0.0016888735243665298,2.1400917857405943e-05,0.0024136004456425386,0.007923111038162955,6,0.412,0.448,0.688,0.6,0.0,0.5660400000000001,0.0016974770044426632
