config,row,target,target_idx,cell_key,direction,route_votes,fusion_votes,total_votes,route_weight,fusion_weight,total_weight,family_balance,vote_coverage,mean_abs_delta,weighted_delta,released_delta,consensus_score,files,variant
route_majority_fusion_confirmed,182,S3,5,182:S3,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.21494702981616517,0.21568601528725195,0.18980369345278172,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,19,S4,6,19:S4,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.13657041524815566,0.1371821784731716,0.12072031705639101,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,182,S2,4,182:S2,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.12578118420724205,0.12638100240283953,0.11121528211449878,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,200,S2,4,200:S2,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.12235096055777545,0.12294229046028646,0.10818921560505208,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,200,S1,3,200:S1,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.1196398552958208,0.12021103391677203,0.10578570984675939,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,19,S2,4,19:S2,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.11587623411898998,0.11640921636915808,0.1024401104048591,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,25,S2,4,25:S2,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.10955853123663709,0.1100686189735342,0.0968603846967101,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,17,S2,4,17:S2,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.09355360762767881,0.09398620568632936,0.08270786100396983,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,17,S1,3,17:S1,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.07373148112104991,0.0740457540268436,0.06516026354362237,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,109,S4,6,109:S4,-1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.057272578035200736,-0.057554610928016066,-0.05064805761665414,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,234,S4,6,234:S4,-1,2,2,4,2.1722451881553226,1.5983610607779468,3.7706062489332695,0.8478005685319883,0.6666666666666666,0.2360535082949742,-0.24077359769381546,-0.2118807659705576,2.9030534877038177,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,129,S3,5,129:S3,-1,2,2,4,2.1264517517440984,1.4907372204297762,3.6171889721738744,0.8242517777742014,0.6666666666666666,0.04328461154344268,-0.04418970000919627,-0.03888693600809272,2.749443088763927,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,5,S4,6,5:S4,1,2,1,3,2.1897359247079815,0.9859820227896264,3.175717947497608,0.6209506253957833,0.5,0.1249859361812317,0.12529099499824248,0.11025607559845338,1.9303807474038228,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,23,S2,4,23:S2,1,2,1,3,2.1722451881553226,0.6123790379883204,2.7846242261436434,0.43982885176316155,0.5,0.10774612625060191,0.11053889041932312,0.09727422356900435,1.5035183632951068,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",route_majority_fusion_confirmed
