route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,family_badnight_aftereffect,family_nocturnal_awake,family_bedtime_arousal,family_social_load,family_routine_pressure,family_recovery_rest,family_cashflow_stress,family_measurement_confidence,family_weekend_rhythm,family_body_fatigue,family_isolation_cocoon,family_routine_anchor,family_max_score,family_top,human_route_support,human_route_support_rank,human_best_family,human_best_family_contrib,h071_selected_route,h071_row_route_overlap,assignment_rank_h072,public_rank_h072,invariant_rank_h072,gain_rank_h072,shortcut_avoid_rank_h072,novelty_h071_rank,h072_route_score
r180_nonq2_full,180,id07,2024-09-01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.6082042486931383,2.720428571428571,0.45340476190476187,0.46621444632610637,0.5354019047619049,0.3848333333333333,0.45977523809523807,0.4254171428571429,0.0008720238387646542,0.005232143032587925,3,6,2,0,1011111,"0,2,3,4,5,6",0.7391304347826086,0.8591485507246377,0.5652173913043478,0.7246195652173912,0.3904768,0.5316288,0.39408560000000004,0.44979360000000007,0.4890656,0.8446928000000001,0.5797184,0.309148352,0.630779008,0.39223759999999996,0.5249848000000001,0.7532240000000001,0.8446928000000001,recovery_rest,0.8510917329472001,0.8704710144927537,recovery_rest,0.15238258112000003,1.0,1.0,0.7817028985507246,0.48007246376811596,0.296195652173913,0.7622282608695652,0.5652173913043478,0.8845108695652174,0.7051728415072465
r057_full_state,57,id02,2024-10-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.760275746886269,3.5184257142857143,0.5026322448979592,0.528952790719332,0.5760424489795918,0.3956795918367346,0.4947967346938776,0.5128371428571429,0.0007481086596072363,0.005236760617250654,4,7,4,0,1111111,"0,1,2,3,4,5,6",0.8048007246376812,0.9402173913043478,0.5434782608695652,0.7760280797101449,0.5598719999999999,0.373472,0.3052768,0.3519416,0.6224176,0.685612,0.30853184,0.7559045759999999,0.35018928,0.4284904,0.5733624,0.6915968,0.7559045759999999,measurement_confidence,0.7134986444032001,0.7323369565217391,routine_pressure,0.12249178368,0.0,1.0,0.8392210144927537,0.5421195652173914,0.48120471014492755,0.7631340579710145,0.5434782608695652,0.9925271739130435,0.7051090335489855
r137_recovery_route,137,id06,2024-07-17,recovery_route,"Q1,S2,S3,S4",4,0,3,1.9583795094368293,2.747228571428572,0.686807142857143,0.6897869387382327,0.6968828571428571,0.2306785714285714,0.6170242857142858,0.600277142857143,0.0011341597793087395,0.004536639117234958,2,4,1,0,1000111,"0,4,5,6",0.8718297101449275,0.6632699275362319,0.8519021739130435,0.8187590579710144,0.46289280000000005,0.4775328,0.5606748,0.44768160000000007,0.5260816,0.3543856,0.49679999999999996,0.6553933439999999,0.358521408,0.5200848,0.4906888,0.4110976,0.6553933439999999,measurement_confidence,0.47307999094115877,0.5181159420289855,isolation_cocoon,0.137392864,0.0,1.0,0.8759057971014492,0.7622282608695652,0.6564764492753623,0.7264492753623188,0.8519021739130435,0.7701539855072463,0.7048922871698552
r162_recovery_route,162,id07,2024-07-24,recovery_route,"Q1,S2,S3,S4",4,0,3,1.9093538522939715,2.7735257142857144,0.6933814285714286,0.7147726530239471,0.721457142857143,0.3106,0.6818614285714286,0.6345771428571428,0.0014689000119055252,0.005875600047622101,1,3,1,1,1000111,"0,4,5,6",0.8586956521739131,0.46875,0.7373188405797102,0.7760190217391305,0.5410848,0.6759584000000001,0.6534724000000001,0.6955184,0.6617552,0.40445279999999995,0.5909849600000001,0.565071488,0.43006992,0.6796280000000001,0.35045040000000005,0.4199024,0.6955184,social_load,0.48322961965747085,0.5253623188405797,routine_anchor,0.11757267199999999,0.0,1.0,0.8387681159420289,0.8555253623188406,0.713088768115942,0.8043478260869565,0.7373188405797102,0.6283967391304348,0.7048750419130435
r031_full_state,31,id02,2024-08-30,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.6556921375087115,3.1850542857142856,0.4550077551020408,0.4387111580662707,0.5318971428571428,0.316569387755102,0.48024326530612244,0.2874571428571428,0.0018391311632872383,0.012873918143010667,5,7,4,0,1111111,"0,1,2,3,4,5,6",0.759963768115942,0.9685235507246377,0.7246376811594203,0.7927943840579709,0.48465199999999997,0.3418296,0.38810400000000006,0.5676144,0.6968752000000001,0.5424672,0.5412608,0.32769888,0.35226575999999993,0.5284424000000001,0.47017519999999996,0.5596848000000001,0.6968752000000001,routine_pressure,0.7501630258240001,0.7762681159420289,routine_pressure,0.13714503936,0.0,1.0,0.8559782608695652,0.5149456521739131,0.08129528985507246,0.9637681159420289,0.7246376811594203,0.9925271739130435,0.7044990982028985
r073_q3_s_stage,73,id03,2024-09-19,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5202708702567287,2.3122085714285716,0.46244171428571434,0.4660436283903889,0.5243222857142857,0.4750114285714286,0.5670205714285714,0.4600771428571428,0.0010916644099611748,0.005458322049805874,4,3,3,2,0011111,"2,3,4,5,6",0.6947463768115942,0.7373188405797102,0.3967391304347826,0.6687001811594203,0.48934400000000006,0.5057088000000001,0.44377520000000004,0.4059264000000001,0.419176,0.4609096000000001,0.37051904,0.39241043200000003,0.32893929600000005,0.45819440000000006,0.5209864,0.5144944,0.5209864,isolation_cocoon,1.337021265823701,0.9307065217391305,nocturnal_awake,0.21543194880000002,0.0,1.0,0.7069746376811594,0.676177536231884,0.36367753623188404,0.779891304347826,0.3967391304347826,0.6283967391304348,0.7044074997391304
r210_s_stage,210,id09,2024-08-15,s_stage,"S1,S2,S3,S4",4,0,4,1.6383922451473143,2.1903514285714287,0.5475878571428572,0.5347094805733388,0.5804314285714285,0.3021678571428571,0.5631428571428572,0.4842771428571429,0.0004625492150607164,0.0018501968602428656,2,2,3,2,0001111,"3,4,5,6",0.7504528985507246,0.46875,0.7495471014492754,0.6801721014492753,0.6515599999999999,0.643168,0.6672032000000001,0.5848672000000001,0.5317776,0.6148823999999999,0.35536448,0.524786688,0.500025792,0.5389727999999999,0.5762568,0.6598463999999999,0.6672032000000001,bedtime_arousal,0.9012606403250509,0.8958333333333334,measurement_confidence,0.1704435600802909,0.0,1.0,0.7205615942028986,0.6653079710144928,0.4116847826086957,0.490036231884058,0.7495471014492754,0.41394927536231885,0.7043630857391306
r155_nonq2_full,155,id07,2024-07-17,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.8169910302589825,3.1888685714285714,0.5314780952380952,0.5058515891832491,0.6080095238095238,0.34000238095238094,0.5668180952380952,0.3200571428571429,0.0015518422183419013,0.009311053310051408,4,6,0,0,1011111,"0,2,3,4,5,6",0.8260869565217391,0.9026268115942029,0.667572463768116,0.8173958333333333,0.5112592,0.35707999999999995,0.41202400000000006,0.43484,0.5757456000000001,0.4714616,0.37193472,0.664014784,0.295126944,0.5212296000000001,0.41215999999999997,0.4145872,0.664014784,measurement_confidence,0.7061563449343999,0.7232789855072463,isolation_cocoon,0.09891839999999999,0.0,1.0,0.8754528985507246,0.6752717391304348,0.1129981884057971,0.916213768115942,0.667572463768116,0.9562952898550725,0.7043446072742028
r131_recovery_route,131,id06,2024-07-10,recovery_route,"Q1,S2,S3,S4",4,0,3,1.9027028951511145,2.6762685714285714,0.6690671428571429,0.677072653023947,0.6683771428571429,0.3112857142857142,0.6280957142857143,0.6308571428571428,0.0016780919600991441,0.0067123678403965764,2,4,1,0,1000111,"0,4,5,6",0.8573369565217391,0.6632699275362319,0.7355072463768116,0.8053668478260869,0.5665104000000001,0.46061120000000005,0.6691752,0.556384,0.5816816,0.33148960000000005,0.49456192,0.6376872960000001,0.36229535999999996,0.6266792000000001,0.4087656,0.3859504,0.6691752,bedtime_arousal,0.45351797770532737,0.5031702898550725,isolation_cocoon,0.11445436800000001,0.0,1.0,0.8673007246376812,0.7839673913043478,0.7062952898550725,0.8396739130434783,0.7355072463768116,0.7701539855072463,0.7040945547246378
r183_s_stage,183,id08,2024-08-03,s_stage,"S1,S2,S3,S4",4,0,4,1.8552980380044573,2.476751428571429,0.6191878571428573,0.6278137662876245,0.6224857142857143,0.2897857142857143,0.56787,0.5767371428571428,0.0011832340548658862,0.004732936219463545,1,4,1,0,0001111,"3,4,5,6",0.8387681159420289,0.5849184782608695,0.7681159420289855,0.7727173913043477,0.3292896,0.35918880000000003,0.3174648,0.302132,0.368272,0.5436984,0.5120601600000001,0.26757392,0.283534272,0.3141376,0.5899679999999999,0.528964,0.5899679999999999,isolation_cocoon,0.5854753093669289,0.6096014492753623,routine_anchor,0.10579279999999999,0.0,1.0,0.8369565217391305,0.677536231884058,0.6360960144927537,0.7364130434782609,0.7681159420289855,0.7701539855072463,0.7037377657971017
r068_q3_s_stage,68,id03,2024-08-28,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5020806430168403,2.2697714285714286,0.4539542857142857,0.44716134267610314,0.5210491428571429,0.41258285714285714,0.5401268571428572,0.3950571428571429,0.0007871575119845593,0.003935787559922796,3,5,1,0,0011111,"2,3,4,5,6",0.6847826086956522,0.8054800724637681,0.5086050724637681,0.677721920289855,0.456368,0.44229759999999996,0.38330680000000006,0.46004800000000007,0.4486032,0.5720727999999999,0.5171084800000001,0.3212354559999999,0.338994432,0.38284960000000007,0.6938104,0.4893368,0.6938104,isolation_cocoon,1.3204136761611662,0.9279891304347826,nocturnal_awake,0.18841877759999998,0.0,1.0,0.7178442028985508,0.6277173913043478,0.21557971014492755,0.6770833333333334,0.5086050724637681,0.8845108695652174,0.7030926935072465
r086_q3_s_stage,86,id04,2024-09-19,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.4380034139012345,2.1626371428571427,0.43252742857142856,0.4304996283903889,0.4724914285714285,0.4715971428571429,0.4653280000000001,0.4614571428571429,0.0013383026618074847,0.006691513309037424,4,5,1,0,0011111,"2,3,4,5,6",0.6467391304347826,0.8591485507246377,0.40307971014492755,0.6567481884057972,0.36680080000000004,0.40825040000000007,0.4640072,0.5398544000000001,0.5521904000000001,0.5748616,0.4401984,0.360835136,0.31781164800000006,0.49566400000000005,0.6731872,0.5521328,0.6731872,isolation_cocoon,1.3827264315796157,0.9393115942028986,nocturnal_awake,0.17391467040000003,0.0,1.0,0.6924818840579711,0.4927536231884058,0.3691123188405797,0.8392210144927537,0.40307971014492755,0.8845108695652174,0.7029021497971015
r104_s_stage,104,id04,2024-10-28,s_stage,"S1,S2,S3,S4",4,0,4,1.7196101022901715,2.36674,0.591685,0.6105209091447674,0.6356914285714286,0.3545964285714286,0.4334557142857143,0.651837142857143,0.0006272634147809751,0.0025090536591239002,2,4,2,0,0001111,"3,4,5,6",0.7884963768115942,0.6632699275362319,0.6304347826086957,0.7112137681159422,0.3928304,0.3641568,0.40198559999999994,0.346648,0.4645760000000001,0.5890584,0.45514304,0.37070681600000005,0.650167552,0.5469847999999999,0.5613448,0.5520240000000001,0.650167552,weekend_rhythm,0.7655504257129176,0.7916666666666666,body_fatigue,0.13432904812190477,0.0,1.0,0.7644927536231884,0.42844202898550726,0.7540760869565217,0.5548007246376812,0.6304347826086957,0.7701539855072463,0.7026976445182609
r130_q_subjective,130,id06,2024-07-09,q_subjective,"Q1,Q2,Q3",3,1,0,1.7324419982384724,2.006885714285714,0.6689619047619048,0.7457419661520848,0.7888152380952381,0.25668571428571424,0.6164895238095238,0.6730171428571429,0.0028222783983930665,0.0084668351951792,1,2,1,1,1110000,"0,1,2",0.7930253623188406,0.31544384057971014,0.8201992753623188,0.7266259057971014,0.4044848,0.43077280000000007,0.481448,0.4353104000000001,0.5371952000000001,0.4063799999999999,0.56903552,0.25090060799999997,0.34246732799999996,0.38868159999999996,0.43286800000000003,0.3992816,0.56903552,cashflow_stress,0.5377366970276894,0.563858695652174,cashflow_stress,0.10732009907199999,0.0,1.0,0.7844202898550725,0.7617753623188406,0.7946105072463768,0.8935688405797102,0.8201992753623188,0.41394927536231885,0.7024789893855073
r175_nonq2_full,175,id07,2024-08-26,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.6328887641977285,2.708991428571429,0.4514985714285715,0.46226968442134436,0.5159980952380953,0.41706428571428567,0.5004257142857144,0.45477714285714294,0.0005530896552403898,0.003318537931442339,3,6,3,0,1011111,"0,2,3,4,5,6",0.7468297101449275,0.8591485507246377,0.4990942028985507,0.7133197463768115,0.601936,0.6950272000000002,0.5440768,0.4293952000000001,0.3921216,0.5163288,0.5266329599999999,0.5837406719999999,0.7264261120000001,0.419816,0.5722944,0.5029344,0.7264261120000001,weekend_rhythm,0.8487789940352,0.8691123188405797,isolation_cocoon,0.137350656,0.0,1.0,0.7685688405797102,0.551177536231884,0.3507699275362319,0.6281702898550725,0.4990942028985507,0.9562952898550725,0.702155333834203
r200_nonq2_full,200,id08,2024-09-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.7610043541702982,3.040202857142857,0.5067004761904762,0.49675730346896335,0.5227542857142857,0.34726904761904764,0.47358666666666666,0.5066371428571429,0.0002904398220090485,0.0017426389320542909,5,5,1,1,1011111,"0,2,3,4,5,6",0.8052536231884058,0.9026268115942029,0.6508152173913043,0.7597690217391304,0.5364896,0.5987088,0.4842052,0.40619200000000005,0.3516384,0.6123824,0.42022016000000006,0.56249536,0.33364800000000006,0.44963200000000003,0.561048,0.6375696,0.6375696,routine_anchor,0.798994932496,0.8269927536231884,isolation_cocoon,0.13465152,1.0,1.0,0.822463768115942,0.5072463768115942,0.4689764492753623,0.4791666666666667,0.6508152173913043,0.7701539855072463,0.7013655224347826
r181_full_state,181,id07,2024-09-02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.5690377539145632,2.947394285714286,0.4210563265306123,0.45728585194382176,0.5033730612244898,0.43830612244897965,0.274644081632653,0.6189571428571429,0.0012240970199653195,0.008568679139757236,6,5,4,2,1111111,"0,1,2,3,4,5,6",0.720108695652174,0.9402173913043478,0.4601449275362319,0.7051630434782608,0.4923824,0.480648,0.5647616,0.4930000000000001,0.32449920000000004,0.677972,0.67007616,0.6434971519999999,0.8224925439999999,0.3044672000000001,0.7055568,0.674816,0.8224925439999999,weekend_rhythm,0.8659194715776001,0.8808876811594203,weekend_rhythm,0.16186653265919998,0.0,1.0,0.7567934782608695,0.11231884057971014,0.6890851449275363,0.8953804347826086,0.4601449275362319,0.8845108695652174,0.7011803762423189
r200_q3_s_stage,200,id08,2024-09-20,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.565939117606907,2.3799142857142854,0.4759828571428571,0.45757962839038885,0.4740754285714285,0.37894285714285714,0.4493062857142857,0.5066371428571429,0.00023372445121441817,0.0011686222560720909,5,4,1,1,0011111,"2,3,4,5,6",0.717391304347826,0.8591485507246377,0.5792572463768116,0.6842028985507247,0.5364896,0.5987088,0.4842052,0.40619200000000005,0.3516384,0.6123824,0.42022016000000006,0.56249536,0.33364800000000006,0.44963200000000003,0.561048,0.6375696,0.6375696,routine_anchor,1.4820545625402493,0.9528985507246377,nocturnal_awake,0.25504994880000004,0.0,1.0,0.7269021739130435,0.46059782608695654,0.4689764492753623,0.40398550724637683,0.5792572463768116,0.7701539855072463,0.701116428231884
r181_q3_s_stage,181,id07,2024-09-02,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5727870471869687,2.2726,0.45452000000000004,0.47578077124753176,0.5519474285714285,0.42531428571428564,0.2610148571428571,0.6189571428571429,0.00120390765173376,0.0060195382586687995,4,3,3,2,0011111,"2,3,4,5,6",0.7228260869565217,0.7373188405797102,0.48278985507246375,0.6696286231884057,0.4923824,0.480648,0.5647616,0.4930000000000001,0.32449920000000004,0.677972,0.67007616,0.6434971519999999,0.8224925439999999,0.3044672000000001,0.7055568,0.674816,0.8224925439999999,weekend_rhythm,1.632382747657216,0.9769021739130435,nocturnal_awake,0.204756048,0.0,1.0,0.707427536231884,0.09601449275362318,0.6890851449275363,0.8106884057971014,0.48278985507246375,0.6283967391304348,0.7009380755176812
r125_nonq2_full,125,id05,2024-11-18,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.5281791717187816,2.6114171428571424,0.4352361904761904,0.4272173034689633,0.5121771428571429,0.3647404761904762,0.45035714285714284,0.3890571428571428,0.0007840786236338564,0.004704471741803138,4,5,2,1,1011111,"0,2,3,4,5,6",0.6997282608695652,0.8591485507246377,0.6082427536231884,0.7043795289855073,0.4891168,0.6109296,0.46339359999999996,0.45385759999999997,0.35816000000000003,0.8729199999999999,0.3826624,0.42988256,0.65078848,0.3702032,0.6315584000000001,0.8350848000000001,0.8729199999999999,recovery_rest,0.9271464293759999,0.9057971014492754,routine_anchor,0.16701696,0.0,1.0,0.7558876811594203,0.46467391304347827,0.20267210144927536,0.7346014492753623,0.6082427536231884,0.8845108695652174,0.7005539615942029
r238_s_stage,238,id10,2024-08-23,s_stage,"S1,S2,S3,S4",4,0,4,1.6200832451473146,2.02986,0.507465,0.5055494805733387,0.6265428571428571,0.3645607142857143,0.41474142857142854,0.4493171428571429,0.0012090675675600405,0.004836270270240162,3,4,1,0,0001111,"3,4,5,6",0.7436594202898551,0.7373188405797102,0.6086956521739131,0.7075317028985508,0.6272192000000001,0.7641632,0.5599536,0.51772,0.5881392,0.6975504,0.51564736,0.45645747200000003,0.526804992,0.4084072,0.580116,0.7883024,0.7883024,routine_anchor,0.9113811948497782,0.9021739130434783,routine_anchor,0.15766048,0.0,1.0,0.759963768115942,0.3944746376811594,0.34193840579710144,0.7423007246376812,0.6086956521739131,0.7701539855072463,0.7004331675652175
r210_full_state,210,id09,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.611040252821451,3.1338771428571435,0.44769673469387766,0.4717380968417809,0.5314057142857144,0.3793530612244898,0.48372979591836734,0.48427714285714296,0.0005756144523291521,0.004029301166304065,4,4,4,3,1111111,"0,1,2,3,4,5,6",0.7409420289855072,0.8054800724637681,0.5778985507246377,0.7145471014492752,0.6515599999999999,0.643168,0.6672032000000001,0.5848672000000001,0.5317776,0.6148823999999999,0.35536448,0.524786688,0.500025792,0.5389727999999999,0.5762568,0.6598463999999999,0.6672032000000001,bedtime_arousal,0.8541649786751999,0.8731884057971014,routine_pressure,0.10465383167999998,1.0,1.0,0.769927536231884,0.5181159420289855,0.41440217391304346,0.686141304347826,0.5778985507246377,0.6283967391304348,0.7003345531304348
r089_full_state,89,id04,2024-09-23,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.7437152747720748,3.481531428571429,0.49736163265306127,0.5540336070458626,0.5722726530612244,0.4416897959183673,0.35455428571428577,0.7767571428571429,0.0005843794702934285,0.004090656292054,5,6,2,1,1111111,"0,1,2,3,4,5,6",0.7975543478260869,0.9402173913043478,0.4528985507246377,0.7403442028985507,0.30508319999999994,0.3950256000000001,0.45407600000000004,0.4475504,0.428048,0.6088856000000001,0.4408896,0.21031168,0.7179535359999999,0.4944312,0.4375792,0.632432,0.7179535359999999,weekend_rhythm,0.7270823172608001,0.7481884057971014,weekend_rhythm,0.14129325588479996,0.0,1.0,0.7980072463768116,0.2653985507246377,0.9227807971014492,0.6897644927536232,0.4528985507246377,0.9562952898550725,0.7000520055026086
r124_recovery_route,124,id05,2024-11-17,recovery_route,"Q1,S2,S3,S4",4,0,3,1.9274315522939716,2.7013000000000003,0.6753250000000001,0.6820297958810899,0.7637885714285715,0.23204642857142854,0.6295414285714285,0.5087771428571428,0.0010592513292565,0.004237005317026,1,3,1,1,1000111,"0,4,5,6",0.8632246376811594,0.46875,0.8491847826086957,0.781766304347826,0.5014368,0.4345359999999999,0.3164112,0.43262400000000006,0.5009216,0.5567840000000001,0.34923712,0.590459264,0.7163152,0.44867999999999997,0.4700424,0.4769232,0.7163152,weekend_rhythm,0.5799150103361435,0.6032608695652174,recovery_rest,0.14281135081614352,0.0,1.0,0.8442028985507246,0.7857789855072463,0.474411231884058,0.7051630434782609,0.8491847826086957,0.6283967391304348,0.6991904344347827
r211_q3_s_stage,211,id09,2024-08-16,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5887526142819404,2.3386057142857144,0.4677211428571429,0.427266485533246,0.5115497142857143,0.33405142857142855,0.48548914285714295,0.3382371428571429,0.0004745677661407443,0.0023728388307037215,5,4,2,1,0011111,"2,3,4,5,6",0.730072463768116,0.8591485507246377,0.686141304347826,0.7198097826086957,0.3961072,0.38287679999999996,0.40910720000000006,0.553272,0.39942240000000007,0.46227840000000003,0.3516729599999999,0.678014208,0.39050659200000004,0.4703112,0.5047456,0.4375808,0.678014208,measurement_confidence,1.3555556968711897,0.9338768115942029,social_load,0.17613236704988122,0.0,1.0,0.7758152173913043,0.5230978260869565,0.1297554347826087,0.5443840579710145,0.686141304347826,0.7701539855072463,0.6969117334353624
r155_full_state,155,id07,2024-07-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.8259940569046107,3.671071428571429,0.5244387755102041,0.5123780968417809,0.6213289795918367,0.3312040816326531,0.5533232653061224,0.3200571428571429,0.0015586696406378296,0.010910687484464807,5,7,0,0,1111111,"0,1,2,3,4,5,6",0.8310688405797102,0.9685235507246377,0.6933876811594203,0.8355163043478262,0.5112592,0.35707999999999995,0.41202400000000006,0.43484,0.5757456000000001,0.4714616,0.37193472,0.664014784,0.295126944,0.5212296000000001,0.41215999999999997,0.4145872,0.664014784,measurement_confidence,0.6644613601920001,0.6766304347826086,routine_pressure,0.11330673408,1.0,1.0,0.8967391304347826,0.6490036231884058,0.1129981884057971,0.9492753623188406,0.6933876811594203,0.9562952898550725,0.6962648971292753
r193_q3_s_stage,193,id08,2024-09-07,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.6005300338796367,2.29188,0.458376,0.4534139141046746,0.5749348571428572,0.3518285714285714,0.45905942857142856,0.4034171428571428,0.0012309833451516219,0.00615491672575811,4,3,2,2,0011111,"2,3,4,5,6",0.7355072463768116,0.7373188405797102,0.6376811594202898,0.7166440217391304,0.3795392,0.4455776000000001,0.39379680000000006,0.3364296,0.38706240000000003,0.5083604,0.5107712,0.349459104,0.296740416,0.6057384,0.5645544,0.5152336,0.6057384,body_fatigue,1.3088446080507408,0.926177536231884,body_fatigue,0.20862784283428573,1.0,1.0,0.7740036231884058,0.47780797101449274,0.24048913043478262,0.8161231884057971,0.6376811594202898,0.41394927536231885,0.6962587897391305
r143_full_state,143,id06,2024-08-13,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.6604979830903963,3.18816,0.45545142857142856,0.4884670764336176,0.5032930612244898,0.43385714285714283,0.35520734693877554,0.7196914285714284,0.0006235935984693985,0.004365155189285789,5,6,2,1,1111111,"0,1,2,3,4,5,6",0.7640398550724637,0.9402173913043478,0.4678442028985507,0.7249320652173913,0.5812896,0.5127088,0.5439148,0.5001296000000001,0.5773968,0.43075120000000006,0.49526336,0.47576947199999997,0.43166726400000005,0.40267840000000005,0.46590640000000005,0.38260000000000005,0.5812896,badnight_aftereffect,0.7497428093376001,0.7758152173913043,routine_pressure,0.11363169024,1.0,1.0,0.782608695652174,0.26721014492753625,0.8609601449275363,0.7146739130434783,0.4678442028985507,0.8845108695652174,0.6952580383768117
r172_q3_s_stage,172,id07,2024-08-21,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.460839466645661,2.2257800000000003,0.44515600000000005,0.43473391410467466,0.4618582857142857,0.4852628571428571,0.44140914285714283,0.4837171428571428,0.0009682123984588401,0.004841061992294201,4,5,3,0,0011111,"2,3,4,5,6",0.6607789855072463,0.8591485507246377,0.3813405797101449,0.6519610507246376,0.523432,0.3747888,0.4404456000000001,0.5268111999999999,0.6358192,0.42374720000000005,0.49102592,0.6079631999999999,0.333072096,0.5760160000000001,0.39135359999999997,0.35823520000000003,0.6358192,routine_pressure,1.4902502685455898,0.9547101449275363,body_fatigue,0.19839088213333336,0.0,1.0,0.6865942028985508,0.44429347826086957,0.40625,0.7432065217391305,0.3813405797101449,0.8845108695652174,0.6951665651594202
r210_q3_s_stage,210,id09,2024-08-15,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.521013170807121,2.2853914285714287,0.45707828571428577,0.4560116283903888,0.5176891428571428,0.37979142857142856,0.4757257142857142,0.4842771428571429,0.0005564617745446331,0.0027823088727231657,3,2,4,3,0011111,"2,3,4,5,6",0.6956521739130435,0.5849184782608695,0.5756340579710145,0.6436865942028984,0.6515599999999999,0.643168,0.6672032000000001,0.5848672000000001,0.5317776,0.6148823999999999,0.35536448,0.524786688,0.500025792,0.5389727999999999,0.5762568,0.6598463999999999,0.6672032000000001,bedtime_arousal,1.7490407298920563,0.988677536231884,nocturnal_awake,0.27398956799999996,0.0,1.0,0.6766304347826086,0.5104166666666666,0.4116847826086957,0.5783514492753623,0.5756340579710145,0.41394927536231885,0.6949835567536232
r145_q2_s3_tail,145,id06,2024-08-15,q2_s3_tail,"Q2,S3",2,1,1,1.6374842420554496,1.5780257142857144,0.7890128571428572,0.890071410827404,0.8631885714285714,0.17900714285714284,0.8046857142857142,0.7951771428571428,0.0018265943891658,0.0036531887783316,0,2,1,0,0100010,"1,5",0.75,0.1526268115942029,0.9243659420289855,0.6801086956521739,0.5587663999999999,0.5613872,0.49712280000000003,0.613456,0.5198032,0.49775200000000003,0.5086547199999999,0.6964729599999999,0.372302784,0.45625600000000005,0.4857928,0.47104320000000005,0.6964729599999999,measurement_confidence,0.4053941746817842,0.47101449275362317,cashflow_stress,0.11678712371199998,0.0,1.0,0.720108695652174,0.9669384057971014,0.943161231884058,0.6521739130434783,0.9243659420289855,0.41394927536231885,0.69489186862029
r092_full_state,92,id04,2024-09-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.7099309884217506,3.4149371428571436,0.4878481632653062,0.5186711580662707,0.5911118367346939,0.4097020408163265,0.44743673469387757,0.5188771428571428,0.001536645081734589,0.010756515572142123,5,5,3,2,1111111,"0,1,2,3,4,5,6",0.7839673913043478,0.9026268115942029,0.5126811594202898,0.7642708333333333,0.4105536000000001,0.429168,0.42680680000000004,0.5217456,0.4462032000000001,0.5859688000000001,0.5161452799999999,0.62077472,0.326180064,0.5942112,0.5712328,0.5696176,0.62077472,measurement_confidence,0.7215575574592,0.7413949275362319,routine_pressure,0.08781278976000001,1.0,1.0,0.8278985507246377,0.4533514492753623,0.5124547101449275,0.9479166666666666,0.5126811594202898,0.7701539855072463,0.6944399509217392
r021_nonq2_full,21,id01,2024-09-10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.8317379022791314,3.1933971428571435,0.5322328571428573,0.5339553987070587,0.5850495238095238,0.33036904761904756,0.5006895238095238,0.5158971428571428,0.0002646829072899282,0.0015880974437395693,5,4,2,2,1011111,"0,2,3,4,5,6",0.832427536231884,0.8591485507246377,0.6947463768115942,0.7748958333333332,0.59716,0.562104,0.5038612,0.43786400000000003,0.46093599999999996,0.5231352,0.47425343999999997,0.5278282240000001,0.371180544,0.3994072,0.4764656,0.521728,0.59716,badnight_aftereffect,0.7541757588383999,0.7821557971014492,isolation_cocoon,0.11435174399999999,1.0,1.0,0.8383152173913043,0.5520833333333334,0.494338768115942,0.458786231884058,0.6947463768115942,0.6283967391304348,0.6939133086956523
