row,target,target_idx,delta_logit,abs_delta_logit,core_support_rank,outlier_score,row_outlier_rank,target_law_shift,target_law_abs_shift,law_alignment,weighted_law_alignment,cell_action_health,released
142,S4,6,0.03106298689549014,0.03106298689549014,0.776,dist_to_peer_normal,0.7,0.15929203539823,0.15929203539823,1.0,0.6969026548672562,0.7841973337139594,True
143,S1,3,-1.5095736711597247,1.5095736711597247,0.704,dist_to_peer_normal,0.168,-0.1061946902654867,0.1061946902654867,1.0,0.11150442477876103,0.4929682443619754,False
144,S2,4,-1.2831887517550928,1.2831887517550928,0.372,dist_to_peer_normal,0.4,0.1150442477876105,0.1150442477876105,-1.0,-0.2876106194690263,0.3363887296602912,False
148,S2,4,-1.2759069162660452,1.2759069162660452,0.856,dist_to_peer_normal,0.016,0.1150442477876105,0.1150442477876105,-1.0,-0.011504424778761051,0.5122872395089922,False
150,Q1,0,0.05403929053698153,0.05403929053698153,0.964,dist_to_subject_normal,0.84,0.0442477876106194,0.0442477876106194,1.0,0.23230088495575182,0.7864090037111047,True
150,Q2,1,0.11079598539810953,0.11079598539810953,0.964,cohort_outlier_score,0.832,0.079646017699115,0.079646017699115,1.0,0.414159292035398,0.7774090550956322,True
150,Q3,2,0.151310013503549,0.151310013503549,0.964,dist_to_subject_normal,0.84,0.1238938053097344,0.1238938053097344,1.0,0.6504424778761057,0.8091302426491578,True
150,S1,3,-0.09782655566923326,0.09782655566923326,0.964,dist_to_peer_normal,0.792,-0.1061946902654867,0.1061946902654867,1.0,0.5256637168141591,0.7904831059092206,True
150,S2,4,0.13247346080212452,0.13247346080212452,0.964,dist_to_peer_normal,0.792,0.1150442477876105,0.1150442477876105,1.0,0.569469026548672,0.7902797088210104,True
150,S3,5,-0.09510915134509146,0.09510915134509146,0.964,dist_to_subject_normal,0.84,-0.0973451327433628,0.0973451327433628,1.0,0.5110619469026547,0.7988683242934627,True
150,S4,6,0.14673983350385367,0.14673983350385367,0.964,dist_to_peer_normal,0.792,0.15929203539823,0.15929203539823,1.0,0.7884955752212385,0.8215207878960891,True
151,Q1,0,0.025996538460458685,0.025996538460458685,0.864,dist_to_subject_normal,0.928,0.0442477876106194,0.0442477876106194,1.0,0.2566371681415925,0.8000284784470453,True
151,Q2,1,0.05543649772647696,0.05543649772647696,0.864,cohort_outlier_score,0.956,0.079646017699115,0.079646017699115,1.0,0.4758849557522121,0.8002137111047672,True
151,Q3,2,0.07279030768928463,0.07279030768928463,0.864,dist_to_subject_normal,0.928,0.1238938053097344,0.1238938053097344,1.0,0.7185840707964596,0.8122237396517269,True
151,S1,3,-0.048837635011234726,0.048837635011234726,0.864,dist_to_peer_normal,0.908,-0.1061946902654867,0.1061946902654867,1.0,0.602654867256637,0.8180085526691407,True
151,S2,4,0.06613429741114007,0.06613429741114007,0.864,dist_to_peer_normal,0.908,0.1150442477876105,0.1150442477876105,1.0,0.6528761061946896,0.8068320610904938,True
151,S3,5,-0.04575390769040588,0.04575390769040588,0.864,dist_to_subject_normal,0.928,-0.0973451327433628,0.0973451327433628,1.0,0.5646017699115042,0.8210618783899515,True
151,S4,6,0.07325645251685176,0.07325645251685176,0.864,dist_to_peer_normal,0.908,0.15929203539823,0.15929203539823,1.0,0.9039823008849552,0.83611089351984,True
159,Q2,1,0.023427482087156754,0.023427482087156754,0.88,cohort_outlier_score,0.272,0.079646017699115,0.079646017699115,1.0,0.1353982300884955,0.6759665087068227,False
159,Q3,2,0.02982526847128819,0.02982526847128819,0.88,dist_to_subject_normal,0.256,0.1238938053097344,0.1238938053097344,1.0,0.19823008849557505,0.6738016100485298,False
159,S1,3,-0.025244959384625565,0.025244959384625565,0.88,dist_to_peer_normal,0.316,-0.1061946902654867,0.1061946902654867,1.0,0.20973451327433623,0.6911659834427634,False
159,S2,4,0.03418588250001442,0.03418588250001442,0.88,dist_to_peer_normal,0.316,0.1150442477876105,0.1150442477876105,1.0,0.22721238938053076,0.68314250356837,False
159,S3,5,-0.018747311610523676,0.018747311610523676,0.88,dist_to_subject_normal,0.256,-0.0973451327433628,0.0973451327433628,1.0,0.15575221238938047,0.683558960890665,False
159,S4,6,0.037867439076938514,0.037867439076938514,0.88,dist_to_peer_normal,0.316,0.15929203539823,0.15929203539823,1.0,0.31460176991150424,0.6891541364544675,False
161,Q1,0,0.020464366976635895,0.020464366976635895,0.916,dist_to_subject_normal,0.4,0.0442477876106194,0.0442477876106194,1.0,0.1106194690265485,0.71524840422495,False
161,Q2,1,0.061423797480372855,0.061423797480372855,0.916,cohort_outlier_score,0.58,0.079646017699115,0.079646017699115,1.0,0.28871681415929185,0.7188791350271196,False
161,Q3,2,0.05730022753458037,0.05730022753458037,0.916,dist_to_subject_normal,0.4,0.1238938053097344,0.1238938053097344,1.0,0.30973451327433604,0.693825338281473,False
161,S1,3,-0.06365236704412836,0.06365236704412836,0.916,dist_to_peer_normal,0.648,-0.1061946902654867,0.1061946902654867,1.0,0.4300884955752211,0.7500668227233799,True
161,S2,4,0.08619591370559065,0.08619591370559065,0.916,dist_to_peer_normal,0.648,0.1150442477876105,0.1150442477876105,1.0,0.46592920353982253,0.7396364773051669,True
161,S3,5,-0.03601728587887898,0.03601728587887898,0.916,dist_to_subject_normal,0.4,-0.0973451327433628,0.0973451327433628,1.0,0.243362831858407,0.7125792634884384,False
161,S4,6,0.09547855056619294,0.09547855056619294,0.916,dist_to_peer_normal,0.648,0.15929203539823,0.15929203539823,1.0,0.6451327433628316,0.7639363631173279,True
162,Q1,0,0.019969672771789237,0.019969672771789237,0.848,dist_to_subject_normal,0.776,0.0442477876106194,0.0442477876106194,1.0,0.21460176991150406,0.7709334912931772,True
162,Q2,1,0.04602494891609504,0.04602494891609504,0.848,cohort_outlier_score,0.864,0.079646017699115,0.079646017699115,1.0,0.430088495575221,0.781677145304025,True
162,Q3,2,0.0559150837610099,0.0559150837610099,0.848,dist_to_subject_normal,0.776,0.1238938053097344,0.1238938053097344,1.0,0.6008849557522119,0.7785533885241221,True
162,S1,3,-0.04110870370176145,0.04110870370176145,0.848,dist_to_peer_normal,0.832,-0.1061946902654867,0.1061946902654867,1.0,0.5522123893805307,0.8006873422780473,True
162,S2,4,0.05566803626280259,0.05566803626280259,0.848,dist_to_peer_normal,0.832,0.1150442477876105,0.1150442477876105,1.0,0.5982300884955746,0.788880319725949,True
162,S3,5,-0.03514662407834934,0.03514662407834934,0.848,dist_to_subject_normal,0.776,-0.0973451327433628,0.0973451327433628,1.0,0.47212389380530956,0.7869811647159577,True
162,S4,6,0.06166305555264262,0.06166305555264262,0.848,dist_to_peer_normal,0.832,0.15929203539823,0.15929203539823,1.0,0.828318584070796,0.8162968198686839,True
164,Q2,1,0.03628666570119121,0.03628666570119121,0.98,cohort_outlier_score,0.252,0.079646017699115,0.079646017699115,1.0,0.12544247787610613,0.6941634684556094,False
164,S1,3,-0.04647898657102445,0.04647898657102445,0.98,dist_to_peer_normal,0.348,-0.1061946902654867,0.1061946902654867,1.0,0.23097345132743355,0.7130795660862118,False
164,S2,4,0.06294029431492554,0.06294029431492554,0.98,dist_to_peer_normal,0.348,0.1150442477876105,0.1150442477876105,1.0,0.2502212389380528,0.6969344761632885,False
164,S4,6,0.06971847985653246,0.06971847985653246,0.98,dist_to_peer_normal,0.348,0.15929203539823,0.15929203539823,1.0,0.3464601769911502,0.7045961233228661,False
182,Q1,0,0.023669726533608673,0.023669726533608673,0.92,dist_to_subject_normal,0.44,0.0442477876106194,0.0442477876106194,1.0,0.12168141592920334,0.7203038252926062,False
182,Q2,1,0.057904758274492374,0.057904758274492374,0.92,cohort_outlier_score,0.52,0.079646017699115,0.079646017699115,1.0,0.25884955752212374,0.7088274336283186,False
182,Q3,2,0.06627523429410465,0.06627523429410465,0.92,dist_to_subject_normal,0.44,0.1238938053097344,0.1238938053097344,1.0,0.3407079646017696,0.6989642592063945,False
182,S1,3,-0.052882472662724944,0.052882472662724944,0.92,dist_to_peer_normal,0.512,-0.1061946902654867,0.1061946902654867,1.0,0.3398230088495574,0.7266302255209821,True
182,S2,4,0.07161168173077279,0.07161168173077279,0.92,dist_to_peer_normal,0.512,0.1150442477876105,0.1150442477876105,1.0,0.36814159292035364,0.7095876905509563,False
182,S3,5,-0.0416587186991515,0.0416587186991515,0.92,dist_to_subject_normal,0.44,-0.0973451327433628,0.0973451327433628,1.0,0.2676991150442477,0.7173677704824436,False
182,S4,6,0.07932370899408692,0.07932370899408692,0.92,dist_to_peer_normal,0.512,0.15929203539823,0.15929203539823,1.0,0.509734513274336,0.725665338281473,True
183,S2,4,0.016821833294333732,0.016821833294333732,0.748,dist_to_peer_normal,0.836,0.1150442477876105,0.1150442477876105,1.0,0.6011061946902648,0.8015801227519268,True
183,S4,6,0.018633415341416187,0.018633415341416187,0.748,dist_to_peer_normal,0.836,0.15929203539823,0.15929203539823,1.0,0.8323008849557517,0.8346464230659434,True
184,Q1,0,0.02574568577715705,0.02574568577715705,0.972,dist_to_subject_normal,0.392,0.0442477876106194,0.0442477876106194,1.0,0.10840707964601752,0.7269965458178703,True
184,Q2,1,0.03643539959626446,0.03643539959626446,0.972,cohort_outlier_score,0.268,0.079646017699115,0.079646017699115,1.0,0.13340707964601764,0.6945555780759348,False
184,Q3,2,0.07208792017603949,0.07208792017603949,0.972,dist_to_subject_normal,0.392,0.1238938053097344,0.1238938053097344,1.0,0.3035398230088493,0.6991696831287466,False
184,S1,3,-0.03026431634212723,0.03026431634212723,0.972,dist_to_peer_normal,0.24,-0.1061946902654867,0.1061946902654867,1.0,0.15929203539823003,0.7033983214387667,False
184,S2,4,0.04098292837996376,0.04098292837996376,0.972,dist_to_peer_normal,0.24,0.1150442477876105,0.1150442477876105,1.0,0.17256637168141575,0.6895830202683414,False
184,S3,5,-0.04531240696779615,0.04531240696779615,0.972,dist_to_subject_normal,0.392,-0.0973451327433628,0.0973451327433628,1.0,0.23849557522123885,0.7216711104767342,False
184,S4,6,0.04539647451319151,0.04539647451319151,0.972,dist_to_peer_normal,0.24,0.15929203539823,0.15929203539823,1.0,0.23893805309734498,0.6940549015129889,False
185,Q1,0,0.046366218507966406,0.046366218507966406,0.944,dist_to_subject_normal,0.76,0.0442477876106194,0.0442477876106194,1.0,0.21017699115044214,0.7696452583499857,True
185,Q2,1,0.11567883452279637,0.11567883452279637,0.944,cohort_outlier_score,0.916,0.079646017699115,0.079646017699115,1.0,0.4559734513274334,0.7894334370539536,True
185,Q3,2,0.1298254118223059,0.1298254118223059,0.944,dist_to_subject_normal,0.76,0.1238938053097344,0.1238938053097344,1.0,0.5884955752212384,0.7799414330573793,True
185,S1,3,-0.10307942472507894,0.10307942472507894,0.944,dist_to_peer_normal,0.88,-0.1061946902654867,0.1061946902654867,1.0,0.5840707964601768,0.8050712646303168,True
185,S2,4,0.13958672098187763,0.13958672098187763,0.944,dist_to_peer_normal,0.88,0.1150442477876105,0.1150442477876105,1.0,0.6327433628318578,0.8065656979731657,True
185,S3,5,-0.08160454457402044,0.08160454457402044,0.944,dist_to_subject_normal,0.76,-0.0973451327433628,0.0973451327433628,1.0,0.4623893805309733,0.7723158264344846,True
185,S4,6,0.15461913708761865,0.15461913708761865,0.944,dist_to_peer_normal,0.88,0.15929203539823,0.15929203539823,1.0,0.876106194690265,0.8414572195261202,True
189,Q1,0,0.05802601453551892,0.05802601453551892,0.992,dist_to_subject_normal,0.8,0.0442477876106194,0.0442477876106194,1.0,0.221238938053097,0.7835032600628032,True
189,Q2,1,0.14473718935667246,0.14473718935667246,0.992,cohort_outlier_score,0.964,0.079646017699115,0.079646017699115,1.0,0.47986725663716784,0.8182691207536396,True
189,Q3,2,0.1624728406994531,0.1624728406994531,0.992,dist_to_subject_normal,0.8,0.1238938053097344,0.1238938053097344,1.0,0.6194690265486721,0.8080764830145588,True
189,S1,3,-0.13202078827121289,0.13202078827121289,0.992,dist_to_peer_normal,0.948,-0.1061946902654867,0.1061946902654867,1.0,0.6292035398230086,0.8394024664573221,True
189,S2,4,0.17877815078393397,0.17877815078393397,0.992,dist_to_peer_normal,0.948,0.1150442477876105,0.1150442477876105,1.0,0.6816371681415923,0.8437191236083356,True
189,S3,5,-0.10212578558251373,0.10212578558251373,0.992,dist_to_subject_normal,0.8,-0.0973451327433628,0.0973451327433628,1.0,0.486725663716814,0.796874656009135,True
189,S4,6,0.19803118240681905,0.19803118240681905,0.992,dist_to_peer_normal,0.948,0.15929203539823,0.15929203539823,1.0,0.9438053097345127,0.8827217642021125,True
191,Q2,1,0.07162202073963941,0.07162202073963941,0.968,cohort_outlier_score,0.512,0.079646017699115,0.079646017699115,1.0,0.254867256637168,0.7124339594633171,False
191,Q3,2,0.03557313530093853,0.03557313530093853,0.968,dist_to_subject_normal,0.188,0.1238938053097344,0.1238938053097344,1.0,0.14557522123893793,0.6819137025406794,False
191,S1,3,-0.0887490256991193,0.0887490256991193,0.968,dist_to_peer_normal,0.684,-0.1061946902654867,0.1061946902654867,1.0,0.45398230088495567,0.7655192806166142,True
191,S2,4,0.12018097230089014,0.12018097230089014,0.968,dist_to_peer_normal,0.684,0.1150442477876105,0.1150442477876105,1.0,0.4918141592920349,0.7628069626034827,True
191,S3,5,-0.02236025647487566,0.02236025647487566,0.968,dist_to_subject_normal,0.188,-0.0973451327433628,0.0973451327433628,1.0,0.11438053097345129,0.6959441764202112,False
191,S4,6,0.13312353854867864,0.13312353854867864,0.968,dist_to_peer_normal,0.684,0.15929203539823,0.15929203539823,1.0,0.6809734513274333,0.7889227918926633,True
192,Q2,1,0.026683854244361038,0.026683854244361038,0.832,cohort_outlier_score,0.448,0.079646017699115,0.079646017699115,1.0,0.223008849557522,0.6948216500142734,False
192,S1,3,-0.03734634672709758,0.03734634672709758,0.832,dist_to_peer_normal,0.676,-0.1061946902654867,0.1061946902654867,1.0,0.4486725663716813,0.7551950785041392,True
192,S2,4,0.050573177859610324,0.050573177859610324,0.832,dist_to_peer_normal,0.676,0.1150442477876105,0.1150442477876105,1.0,0.4860619469026544,0.7430615500999143,True
192,S4,6,0.056019520090645036,0.056019520090645036,0.832,dist_to_peer_normal,0.676,0.15929203539823,0.15929203539823,1.0,0.6730088495575218,0.7643293919497574,True
193,Q1,0,0.028055633344226172,0.028055633344226172,0.996,dist_to_subject_normal,0.372,0.0442477876106194,0.0442477876106194,1.0,0.10287610619469009,0.7307114159292034,True
193,Q2,1,0.03996570220906581,0.03996570220906581,0.996,cohort_outlier_score,0.256,0.079646017699115,0.079646017699115,1.0,0.127433628318584,0.697386011989723,False
193,Q3,2,0.07855577336383357,0.07855577336383357,0.996,dist_to_subject_normal,0.372,0.1238938053097344,0.1238938053097344,1.0,0.2880530973451325,0.699778287182415,False
193,S1,3,-0.03243593222764765,0.03243593222764765,0.996,dist_to_peer_normal,0.224,-0.1061946902654867,0.1061946902654867,1.0,0.14867256637168139,0.7061021752783329,False
193,S2,4,0.04392365822493938,0.04392365822493938,0.996,dist_to_peer_normal,0.224,0.1150442477876105,0.1150442477876105,1.0,0.1610619469026547,0.691508969454753,False
193,S3,5,-0.04937791468583819,0.04937791468583819,0.996,dist_to_subject_normal,0.372,-0.0973451327433628,0.0973451327433628,1.0,0.2263274336283185,0.7201968569797317,False
193,S4,6,0.04865389834147099,0.04865389834147099,0.996,dist_to_peer_normal,0.224,0.15929203539823,0.15929203539823,1.0,0.223008849557522,0.6937042306594348,False
194,Q1,0,0.01797545381507626,0.01797545381507626,0.8,dist_to_subject_normal,0.884,0.0442477876106194,0.0442477876106194,1.0,0.24446902654867217,0.7779193862403655,True
194,Q2,1,0.039734699989779965,0.039734699989779965,0.8,cohort_outlier_score,0.944,0.079646017699115,0.079646017699115,1.0,0.46991150442477847,0.7912454353411361,True
194,Q3,2,0.050331270682214435,0.050331270682214435,0.8,dist_to_subject_normal,0.884,0.1238938053097344,0.1238938053097344,1.0,0.6845132743362826,0.7977969911504423,True
194,S1,3,-0.03451287132494829,0.03451287132494829,0.8,dist_to_peer_normal,0.884,-0.1061946902654867,0.1061946902654867,1.0,0.586725663716814,0.8044191721381673,True
194,S2,4,0.04673617991919954,0.04673617991919954,0.8,dist_to_peer_normal,0.884,0.1150442477876105,0.1150442477876105,1.0,0.6356194690265481,0.7943338880959175,True
194,S3,5,-0.031636798714535175,0.031636798714535175,0.8,dist_to_subject_normal,0.884,-0.0973451327433628,0.0973451327433628,1.0,0.5378318584070795,0.8022463916642877,True
194,S4,6,0.05176930698742099,0.05176930698742099,0.8,dist_to_peer_normal,0.884,0.15929203539823,0.15929203539823,1.0,0.8800884955752207,0.824875209820154,True
196,Q2,1,0.02092367716606436,0.02092367716606436,0.836,cohort_outlier_score,0.328,0.079646017699115,0.079646017699115,1.0,0.16327433628318574,0.6756188923779617,False
196,S1,3,-0.025087703410141327,0.025087703410141327,0.836,dist_to_peer_normal,0.424,-0.1061946902654867,0.1061946902654867,1.0,0.28141592920353975,0.7032007764773052,False
196,S2,4,0.03397293170123335,0.03397293170123335,0.836,dist_to_peer_normal,0.424,0.1150442477876105,0.1150442477876105,1.0,0.30486725663716785,0.6967184755923492,False
196,S4,6,0.0376315551152121,0.0376315551152121,0.836,dist_to_peer_normal,0.424,0.15929203539823,0.15929203539823,1.0,0.42212389380530946,0.7068876163288609,False
200,Q1,0,0.018089932048226953,0.018089932048226953,0.94,dist_to_subject_normal,0.312,0.0442477876106194,0.0442477876106194,1.0,0.08628318584070782,0.7097089294890094,False
200,Q2,1,0.03360552761266833,0.03360552761266833,0.94,cohort_outlier_score,0.28,0.079646017699115,0.079646017699115,1.0,0.13938053097345127,0.6906232086782756,False
200,Q3,2,0.05065180973503591,0.05065180973503591,0.94,dist_to_subject_normal,0.312,0.1238938053097344,0.1238938053097344,1.0,0.24159292035398208,0.6859086154724522,False
200,S1,3,-0.03428737889756317,0.03428737889756317,0.94,dist_to_peer_normal,0.308,-0.1061946902654867,0.1061946902654867,1.0,0.20442477876106188,0.7025166200399657,False
200,S2,4,0.046430825590449976,0.046430825590449976,0.94,dist_to_peer_normal,0.308,0.1150442477876105,0.1150442477876105,1.0,0.22146017699115023,0.6879751555809307,False
200,S3,5,-0.03183828040488024,0.03183828040488024,0.94,dist_to_subject_normal,0.312,-0.0973451327433628,0.0973451327433628,1.0,0.18982300884955744,0.7052399029403368,False
200,S4,6,0.051431068346344526,0.051431068346344526,0.94,dist_to_peer_normal,0.308,0.15929203539823,0.15929203539823,1.0,0.30663716814159275,0.6943000913502712,False
212,Q1,0,0.032494783709990524,0.032494783709990524,0.988,dist_to_subject_normal,0.452,0.0442477876106194,0.0442477876106194,1.0,0.12499999999999979,0.7399087096774193,True
212,Q2,1,0.06785946070693344,0.06785946070693344,0.988,cohort_outlier_score,0.456,0.079646017699115,0.079646017699115,1.0,0.22699115044247775,0.7117338338566943,False
212,Q3,2,0.09098539438797298,0.09098539438797298,0.988,dist_to_subject_normal,0.452,0.1238938053097344,0.1238938053097344,1.0,0.3499999999999997,0.7159167741935483,False
212,S1,3,-0.06294210848179357,0.06294210848179357,0.988,dist_to_peer_normal,0.456,-0.1061946902654867,0.1061946902654867,1.0,0.3026548672566371,0.7272769397659149,True
212,S2,4,0.08523410523576191,0.08523410523576191,0.988,dist_to_peer_normal,0.456,0.1150442477876105,0.1150442477876105,1.0,0.32787610619468993,0.7149310933485583,False
212,S3,5,-0.05719081932958281,0.05719081932958281,0.988,dist_to_subject_normal,0.452,-0.0973451327433628,0.0973451327433628,1.0,0.2749999999999999,0.7285377419354838,True
212,S4,6,0.09441316272268996,0.09441316272268996,0.988,dist_to_peer_normal,0.456,0.15929203539823,0.15929203539823,1.0,0.4539823008849555,0.7319115386811303,True
217,Q1,0,0.024888768085014834,0.024888768085014834,0.844,dist_to_subject_normal,0.976,0.0442477876106194,0.0442477876106194,1.0,0.2699115044247783,0.8048402740508136,True
217,Q2,1,0.04856369871014555,0.04856369871014555,0.844,cohort_outlier_score,0.92,0.079646017699115,0.079646017699115,1.0,0.4579646017699113,0.7907101741364544,True
217,Q3,2,0.06968855063804108,0.06968855063804108,0.844,dist_to_subject_normal,0.976,0.1238938053097344,0.1238938053097344,1.0,0.7557522123893798,0.8222325092777617,True
217,S1,3,-0.04680720450349013,0.04680720450349013,0.844,dist_to_peer_normal,0.956,-0.1061946902654867,0.1061946902654867,1.0,0.634513274336283,0.8249627976020553,True
217,S2,4,0.06338475609847616,0.06338475609847616,0.844,dist_to_peer_normal,0.956,0.1150442477876105,0.1150442477876105,1.0,0.6873893805309728,0.8141845361119039,True
217,S3,5,-0.043804231829625895,0.043804231829625895,0.844,dist_to_subject_normal,0.976,-0.0973451327433628,0.0973451327433628,1.0,0.5938053097345131,0.8282630545246932,True
217,S4,6,0.07021080675523506,0.07021080675523506,0.844,dist_to_peer_normal,0.956,0.15929203539823,0.15929203539823,1.0,0.9517699115044242,0.8470674222095346,True
218,Q1,0,0.025415694402009636,0.025415694402009636,0.86,dist_to_subject_normal,0.668,0.0442477876106194,0.0442477876106194,1.0,0.184734513274336,0.742053402797602,True
218,Q2,1,0.06048630888104649,0.06048630888104649,0.86,cohort_outlier_score,0.768,0.079646017699115,0.079646017699115,1.0,0.382300884955752,0.7435593262917499,True
218,Q3,2,0.0711639443256269,0.0711639443256269,0.86,dist_to_subject_normal,0.668,0.1238938053097344,0.1238938053097344,1.0,0.5172566371681412,0.7351575278332857,True
218,S1,3,-0.05522662984791227,0.05522662984791227,0.86,dist_to_peer_normal,0.756,-0.1061946902654867,0.1061946902654867,1.0,0.5017699115044246,0.7667390351127604,True
218,S2,4,0.07478606125238119,0.07478606125238119,0.86,dist_to_peer_normal,0.756,0.1150442477876105,0.1150442477876105,1.0,0.5435840707964597,0.752365997716243,True
218,S3,5,-0.04473162214753745,0.04473162214753745,0.86,dist_to_subject_normal,0.668,-0.0973451327433628,0.0973451327433628,1.0,0.4064159292035397,0.7501443248644019,True
218,S4,6,0.08283994477186829,0.08283994477186829,0.86,dist_to_peer_normal,0.756,0.15929203539823,0.15929203539823,1.0,0.7526548672566368,0.7792104881530115,True
226,S2,4,0.01971789551777936,0.01971789551777936,0.772,dist_to_peer_normal,0.54,0.1150442477876105,0.1150442477876105,1.0,0.3882743362831855,0.7232295375392519,False
226,S4,6,0.021841361188925768,0.021841361188925768,0.772,dist_to_peer_normal,0.54,0.15929203539823,0.15929203539823,1.0,0.5376106194690263,0.74111385098487,True
229,Q2,1,0.045938994822853685,0.045938994822853685,0.912,cohort_outlier_score,0.436,0.079646017699115,0.079646017699115,1.0,0.21703539823008838,0.6998817613474164,False
229,Q3,2,0.03420534117909593,0.03420534117909593,0.912,dist_to_subject_normal,0.24,0.1238938053097344,0.1238938053097344,1.0,0.1858407079646016,0.6763741707108193,False
229,S1,3,-0.05042844585261075,0.05042844585261075,0.912,dist_to_peer_normal,0.516,-0.1061946902654867,0.1061946902654867,1.0,0.3424778761061946,0.7269691007707678,True
229,S2,4,0.06828852042540978,0.06828852042540978,0.912,dist_to_peer_normal,0.516,0.1150442477876105,0.1150442477876105,1.0,0.3710176991150439,0.7115726548672565,False
229,S3,5,-0.021500500169717766,0.021500500169717766,0.912,dist_to_subject_normal,0.24,-0.0973451327433628,0.0973451327433628,1.0,0.1460176991150442,0.687497493576934,False
229,S4,6,0.07564266877891512,0.07564266877891512,0.912,dist_to_peer_normal,0.516,0.15929203539823,0.15929203539823,1.0,0.5137168141592917,0.7255581672851841,True
234,Q1,0,0.023955855550992666,0.023955855550992666,0.948,dist_to_subject_normal,0.404,0.0442477876106194,0.0442477876106194,1.0,0.11172566371681399,0.7234453011704253,False
234,Q2,1,0.05400740899961476,0.05400740899961476,0.948,cohort_outlier_score,0.44,0.079646017699115,0.079646017699115,1.0,0.21902654867256624,0.706020433913788,False
234,Q3,2,0.06707639554277989,0.06707639554277989,0.948,dist_to_subject_normal,0.404,0.1238938053097344,0.1238938053097344,1.0,0.3128318584070794,0.6994176819868683,False
234,S1,3,-0.05009382863732392,0.05009382863732392,0.948,dist_to_peer_normal,0.44,-0.1061946902654867,0.1061946902654867,1.0,0.2920353982300884,0.7218104710248358,False
234,S2,4,0.06783539294637597,0.06783539294637597,0.948,dist_to_peer_normal,0.44,0.1150442477876105,0.1150442477876105,1.0,0.3163716814159289,0.7057834941478731,False
234,S3,5,-0.042162305769747804,0.042162305769747804,0.948,dist_to_subject_normal,0.404,-0.0973451327433628,0.0973451327433628,1.0,0.24579646017699108,0.7187172109620324,False
234,S4,6,0.0751407429559855,0.0751407429559855,0.948,dist_to_peer_normal,0.44,0.15929203539823,0.15929203539823,1.0,0.4380530973451325,0.7162937710533828,False
237,Q1,0,0.019806020755440107,0.019806020755440107,0.852,dist_to_subject_normal,0.588,0.0442477876106194,0.0442477876106194,1.0,0.16261061946902627,0.7312973993719669,True
237,Q2,1,0.05661692504519465,0.05661692504519465,0.852,cohort_outlier_score,0.812,0.079646017699115,0.079646017699115,1.0,0.40420353982300866,0.7559208535540964,True
237,Q3,2,0.05545685811523332,0.05545685811523332,0.852,dist_to_subject_normal,0.588,0.1238938053097344,0.1238938053097344,1.0,0.4553097345132739,0.7255248472737653,True
237,S1,3,-0.055101158150645535,0.055101158150645535,0.852,dist_to_peer_normal,0.852,-0.1061946902654867,0.1061946902654867,1.0,0.5654867256637166,0.7905391378818155,True
237,S2,4,0.07461615166233249,0.07461615166233249,0.852,dist_to_peer_normal,0.852,0.1150442477876105,0.1150442477876105,1.0,0.612610619469026,0.7769625606622894,True
237,S3,5,-0.03485859652957489,0.03485859652957489,0.852,dist_to_subject_normal,0.588,-0.0973451327433628,0.0973451327433628,1.0,0.35774336283185826,0.7383092463602626,True
237,S4,6,0.0826517372259683,0.0826517372259683,0.852,dist_to_peer_normal,0.852,0.15929203539823,0.15929203539823,1.0,0.8482300884955747,0.8077893519840137,True
