row,subject_id,sleep_date,lifelog_date,target,target_index,flat_index,h057_prob,h042_prob,q061,h057_support_cell,is_h057_seed,is_h050_null,public_weight,public_responsibility_rank,seed_responsibility_score,extension_score,context_overlap,h064_changed_row,h065_changed_row,h066_changed_row,h067_changed_row,h061_support_mean,row_q061_gain_from_h057_nonq2,row_loss_delta_to_q061,cell_loss_delta_to_q061,cell_q061_gain,action_beta,pred_cell_delta_to_q061,abs_prob_move_to_q061,abs_logit_move_to_q061,direction_to_q061,action_rank,q061_gain_rank,row_public_rank,extension_rank,move_rank,source_consensus,target_prior_weight,h068_cell_health,h063_row_score,context_consensus,human_social_context,raw_context,h063_episode_near,h064_row_score,graph_consensus,contrast_consensus,seed_context,null_context,null_avoidance,h067_public_weight,h067_public_responsibility_rank,h067_seed_responsibility_score,h067_extension_score,h067_context_overlap,h066_emission,row_top4_gain_rank,h067_is_h057_seed,h067_is_h050_null,bad_pressure_raw,bad_pressure_rank,bad_top90_rate,bad_same_direction_rate,bad_pressure_submission_h010_object,bad_pressure_submission_e216_maskfa,bad_pressure_submission_e323_5508f9,bad_pressure_submission_jepa_latent,bad_pressure_submission_lejepa_targ,bad_pressure_submission_ordinal_q_c,h050_route_cell,h057_support_cell_recalc,target_is_q2,target_is_s,target_is_nonq2,public_score,invariant_score,shortcut_score,public_only_gap,private_safe_score,factor_action_score
180,id07,2024-09-01,2024-08-31,S3,5,1265,0.7901497735395742,0.7901497735395742,0.8061991052723244,0,0,0,0.0014929065583392,0.124,0.0,0.34396,0.0,0,0,0,0,0.0,0.0052321430325881,-0.0008480911528262,-0.0007919016463295,0.0007919016463295,0.0033043874676681,-2.6167498757572577e-06,0.0160493317327502,0.0996709793520893,1,0.8965714285714286,0.6474285714285715,0.1222857142857142,0.5182857142857142,0.6582857142857143,0.0,1.08,0.6194633142857143,0.37906,0.3747668249092432,0.438,0.304,0.0,0.430665490725754,0.5351137622204682,0.5899607366346068,0.4237690845477223,0.3715508628859337,0.6284491371140664,0.0014929065583392,0.124,0.0,0.34396,0.0,0.3750799999999999,0.5,0,0,0.06205718957797113,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.06205718957797113,0,0,0.0,1.0,1.0,0.7239085714285716,0.4254171428571429,0.2195514285714286,0.2984914285714287,0.4592082857142858,0.6527199999999999
201,id09,2024-08-06,2024-08-05,S3,5,1412,0.7258812658208935,0.7258812658208935,0.7502907470268233,0,0,0,0.0025459327918149,0.388,0.0,0.4721599999999999,0.0,0,0,0,0,0.0,0.0017091104968172,-0.0005589663988976,-0.0015264622996641,0.0015264622996641,0.000700770496631,-1.0696997438241378e-06,0.0244094812059297,0.1263384343480835,1,0.7188571428571429,0.776,0.3862857142857143,0.6022857142857143,0.7457142857142857,0.0,1.08,0.6243881142857144,0.27454,0.316847435539421,0.2289999999999999,0.428,1.0,0.4002454002418358,0.5995687961718962,0.5483398245012137,0.262774150883642,0.3099645453968034,0.6900354546031966,0.0025459327918149,0.388,0.0,0.4721599999999999,0.0,0.40284,0.248,0,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.6590400000000001,0.3452171428571429,0.07412285714285714,0.3138228571428572,0.49719251428571437,0.6525485714285714
200,id08,2024-09-20,2024-09-19,S2,4,1404,0.5589778589474749,0.5589778589474749,0.5676280121532825,0,0,0,0.0024746220676568,0.376,0.0,0.31936,0.0,0,0,0,0,0.0,0.0017426389320545,-0.0002977658888216,-0.0001519793751381,0.0001519793751381,0.0019163370941033,-2.912437141158081e-07,0.0086501532058076,0.0351652118980411,1,0.5377142857142857,0.392,0.3742857142857143,0.5022857142857143,0.332,0.0,1.05,0.4358579999999999,0.47238,0.6699584845946198,0.487,0.644,0.0,0.3644742984950961,0.5753722981818806,0.5696482229115091,0.5347133457290633,0.4344003290278438,0.5655996709721561,0.0024746220676568,0.376,0.0,0.31936,0.0,0.2809999999999999,0.228,0,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,1.0,0.4854342857142857,0.5066371428571429,0.08180285714285715,-0.02120285714285719,0.4856601714285714,0.6522514285714286
229,id10,2024-08-06,2024-08-05,Q1,0,1603,0.3346461185235361,0.3346461185235361,0.3549609861676309,0,0,0,0.0014885740421468,0.12,0.0,0.4982799999999999,0.4,0,0,1,0,0.0,0.0092528662646514,-0.0017907517944469,-0.000917837061428,0.000917837061428,0.001248506560534,-1.1459255926941407e-06,0.0203148676440947,0.0899425246330152,1,0.728,0.6742857142857143,0.1182857142857142,0.6382857142857142,0.6188571428571429,0.25,0.92,0.5025986285714287,0.40158,0.2040353718700549,0.407,0.2,0.0,0.5098952399942878,0.4059327702109623,0.4918882224136318,0.3665245785258236,0.4211341414726089,0.5788658585273911,0.0014885740421468,0.12,0.0,0.4982799999999999,0.4,0.5453600000000001,0.776,0,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.6266742857142857,0.4097171428571429,0.07615714285714285,0.21695714285714285,0.5111116,0.6521771428571428
150,id06,2024-08-24,2024-08-23,S2,4,1054,0.997425887183088,0.9842447698924992,0.997510262916376,1,1,0,0.0152479208607209,0.992,0.9952,0.13108,0.0,0,0,0,1,0.7366358024691358,0.0001195422083947,-0.0055451671098504,-1.401788572739926e-06,1.401788572739926e-06,0.0002013819222775,-2.8229487740502356e-10,8.437573328801129e-05,0.0334124115405467,1,0.1222857142857142,0.0542857142857142,0.9902857142857144,0.4062857142857143,0.3217142857142857,0.25,1.05,0.3689459999999999,0.48082,0.6755896863073629,0.762,0.7,1.0,0.512335637656097,0.912,0.754525625709532,0.7493745162165801,0.5488570745362771,0.4511429254637229,0.0152479208607209,0.992,0.9952,0.13108,0.0,-0.1092399999999999,0.08,1,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.27666857142857143,0.6754571428571429,0.08855714285714286,-0.39878857142857144,0.4614880571428571,0.6520457142857142
58,id02,2024-10-16,2024-10-15,S3,5,411,0.911057285746659,0.911057285746659,0.8978914260631158,0,0,1,0.0053196682274839,0.788,0.0,0.16836,0.4,0,0,0,0,0.0,0.0220980898227449,-0.0032120419146082,-0.0010252289649578,0.0010252289649578,0.0014382842307971,-1.4745706532553823e-06,0.0131658596835432,0.1526008180486511,-1,0.7828571428571428,0.6948571428571428,0.7862857142857143,0.4382857142857143,0.8085714285714286,0.0,1.08,0.5049709714285714,0.67594,0.4484963231871917,0.735,0.016,1.0,0.2885924546416705,0.134,0.4358747938257747,0.5935042740844584,0.6385287432532456,0.3614712567467544,0.0053196682274839,0.788,0.0,0.16836,0.4,0.0599599999999997,0.992,0,1,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.7065942857142857,0.5016171428571429,0.27574571428571426,0.20497714285714286,0.44588965714285717,0.6502171428571428
33,id02,2024-09-01,2024-08-31,S1,3,234,0.8700481714605331,0.8700481714605331,0.846179890102573,0,0,1,0.0032658160867801,0.588,0.0,0.04336,0.2,0,0,0,0,0.0,0.0084788451550418,-0.0012306488860295,-0.0023992892392502,0.0023992892392502,0.0006172759645065,-1.4810235792882997e-06,0.0238682813579601,0.1964365765479439,-1,0.7845714285714286,0.8548571428571429,0.5862857142857143,0.2782857142857143,0.8817142857142857,0.0,1.02,0.4652948571428572,0.6963400000000001,0.6587530484966955,0.42,0.528,1.0,0.180243765275757,0.134,0.56956256943526,0.4609014081582165,0.4029945710551118,0.5970054289448882,0.0032658160867801,0.588,0.0,0.04336,0.2,-0.07848,0.744,0,1,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,1.0,0.6892057142857143,0.5225971428571429,0.2725457142857143,0.16660857142857144,0.4499815428571429,0.6499199999999999
94,id04,2024-10-15,2024-10-14,S1,3,661,0.7123462701397459,0.7123462701397459,0.6847608348312023,0,0,0,0.001641869520214,0.16,0.0,0.4652,0.0,0,0,0,0,0.0,0.0052702149134932,-0.0007805382959025,-0.0018234821330227,0.0018234821330227,0.0005420761388353,-9.884661539042668e-07,0.0275854353085436,0.1310686719458383,-1,0.7057142857142857,0.8091428571428572,0.1582857142857142,0.5982857142857143,0.76,0.0,1.02,0.5605162285714287,0.4485,0.4349474076142604,0.504,0.128,1.0,0.3864262987175821,0.4447877401594687,0.4134998939533704,0.4368339828931493,0.5468712353024427,0.4531287646975572,0.001641869520214,0.16,0.0,0.4652,0.0,0.4598399999999999,0.528,0,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.6211942857142857,0.40305714285714284,0.07346,0.21813714285714286,0.5072802857142857,0.6493371428571428
33,id02,2024-09-01,2024-08-31,S3,5,236,0.9359815346982728,0.9359815346982728,0.9551431101113242,0,0,1,0.0032658160867801,0.588,0.0,0.04336,0.2,0,0,0,0,0.0,0.0084788451550418,-0.0012306488860295,-0.003401047068456,0.003401047068456,0.0002900151238415,-9.86355086749329e-07,0.0191615754130514,0.3759597990495473,1,0.7051428571428572,0.9165714285714286,0.5862857142857143,0.2782857142857143,0.9525714285714286,0.0,1.08,0.4770390857142857,0.6963400000000001,0.6587530484966955,0.42,0.528,1.0,0.180243765275757,0.134,0.56956256943526,0.4609014081582165,0.4029945710551118,0.5970054289448882,0.0032658160867801,0.588,0.0,0.04336,0.2,-0.07848,0.744,0,1,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.6512342857142858,0.5225971428571429,0.27131142857142854,0.1286371428571429,0.43266862857142857,0.6478514285714285
249,id10,2024-09-27,2024-09-26,Q3,2,1745,0.5018673636188462,0.5018673636188462,0.5278830736064161,0,0,0,0.0033560849032377,0.6,0.0,0.6913199999999999,0.6,1,0,1,1,0.0,0.0179838254202242,-0.0030104687233362,-0.0013544403542384,0.0013544403542384,0.000466920838758,-6.324164262487389e-07,0.0260157099875698,0.1041786381583129,1,0.6377142857142857,0.7577142857142857,0.5982857142857143,0.8422857142857143,0.6805714285714286,0.75,0.95,0.6209688571428572,0.54142,0.3452867913990505,0.471,0.196,0.0,0.5761558974289196,0.6440058509782545,0.2557006460701962,0.4260430148054918,0.6108662363862596,0.3891337636137404,0.0033560849032377,0.6,0.0,0.6913199999999999,0.6,0.6632799999999999,0.976,0,0,0.21618357263773957,0.7628571428571429,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.21618357263773957,0,0,0.0,0.0,1.0,0.6920914285714286,0.5179971428571428,0.31986000000000003,0.17409428571428576,0.4141461142857143,0.6477085714285715
217,id09,2024-09-08,2024-09-07,S3,5,1524,0.6706295005399809,0.6706295005399809,0.6902440916993628,0,0,0,0.0018827446372132,0.216,0.0,0.62428,0.2,0,0,1,1,0.0,0.0084073548539881,-0.0012049257438609,-0.0008800810012877,0.0008800810012877,0.0010399961864924,-9.152808851437866e-07,0.0196145911593819,0.0902271273738675,1,0.6914285714285714,0.6685714285714286,0.2142857142857142,0.7942857142857143,0.62,0.5,1.08,0.626801142857143,0.36674,0.2128109466629433,0.203,0.32,1.0,0.4933898051894022,0.5981521437049432,0.5302007367178148,0.2229437314425343,0.2191967696932883,0.7808032303067116,0.0018827446372132,0.216,0.0,0.62428,0.2,0.6536000000000001,0.74,0,0,0.05688377945109735,0.4868571428571429,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.05688377945109735,0,0,0.0,1.0,1.0,0.6595085714285716,0.41835714285714287,0.21400285714285716,0.24115142857142868,0.42901342857142866,0.6472342857142857
79,id03,2024-10-10,2024-10-09,S1,3,556,0.8106394952608882,0.8106394952608882,0.7936800445161944,0,0,1,0.0057013155748764,0.836,0.0,0.03048,0.2,0,0,0,0,0.0,0.0046375930356261,-0.0009237926122515,-0.0009164049695182,0.0009164049695182,0.0008304060279238,-7.609882107073945e-07,0.0169594507446937,0.1069185381749968,-1,0.6611428571428571,0.6737142857142857,0.8342857142857143,0.2702857142857143,0.6902857142857143,0.0,1.02,0.4107627428571428,0.7091000000000001,0.8582027366657358,0.646,0.936,1.0,0.1502325777942997,0.134,0.6573298990649986,0.7108914665842955,0.5767347773020667,0.4232652226979333,0.0057013155748764,0.836,0.0,0.03048,0.2,-0.1450800000000001,0.444,0,1,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.6114285714285714,0.587957142857143,0.27616857142857143,0.023471428571428476,0.4413404000000001,0.6471771428571428
130,id06,2024-07-09,2024-07-08,S1,3,913,0.9999797655728808,0.9999797655728808,0.999999,0,0,0,0.0050706215171593,0.76,0.0,0.5130800000000001,0.0,0,0,0,0,0.0,0.0027821433055973,-0.0014642602528318,-1.6227226636700213e-05,1.6227226636700213e-05,0.0006252710644795,-1.0146415272680471e-08,1.9234427119152464e-05,3.007404701147438,1,0.2388571428571428,0.164,0.7582857142857143,0.6542857142857142,0.9834285714285714,0.0,1.02,0.3827448,0.5201,0.6414766824909244,0.5519999999999999,0.796,0.0,0.5354235930767193,0.7898837298202662,0.8299930642301795,0.6060537337679696,0.3375890903706032,0.6624109096293967,0.0050706215171593,0.76,0.0,0.5130800000000001,0.0,0.44752,0.32,0,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.3140742857142857,0.6730171428571429,0.08636285714285714,-0.3589428571428572,0.47989537142857136,0.6468
7,id01,2024-08-09,2024-08-08,Q1,0,49,0.1466324541766752,0.1466324541766752,0.1820248847459754,0,0,1,0.0028312979835235,0.472,0.0,0.06588,0.4,0,0,0,0,0.0,0.0100082297469715,-0.0014612018902408,-0.0047082378623553,0.0047082378623553,0.0003596793474461,-1.6934559219532209e-06,0.0353924305693001,0.2585726891210242,1,0.8177142857142857,0.9525714285714286,0.4702857142857143,0.3222857142857143,0.924,0.0,0.92,0.4375467428571429,0.70586,0.6187113469235781,0.858,0.408,1.0,0.234762459357613,0.134,0.4301020879891505,0.7678621729984032,0.8078767835687016,0.1921232164312983,0.0028312979835235,0.472,0.0,0.06588,0.4,-0.05256,0.82,0,1,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.6946971428571428,0.5304571428571428,0.27059142857142854,0.16423999999999994,0.4578364,0.6455428571428571
57,id02,2024-10-15,2024-10-14,S2,4,403,0.915439728483538,0.915439728483538,0.9120274169437292,0,0,0,0.001792693407414,0.204,0.0,0.51668,0.4,0,0,1,0,0.0,0.0039770615333184,-0.0007481086596072,-7.430929822105359e-05,7.430929822105359e-05,0.002319341552964,-1.723486431356889e-07,0.0034123115398088,0.0432951326182866,-1,0.4708571428571428,0.3125714285714285,0.2022857142857143,0.6662857142857143,0.396,0.25,1.05,0.416016,0.64966,0.6830635762822304,0.41,0.9,1.0,0.4293314505637535,0.3909835547586736,0.2995290188006885,0.5021862660531045,0.664041339437818,0.335958660562182,0.001792693407414,0.204,0.0,0.51668,0.4,0.46548,0.372,0,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.4366457142857143,0.5128371428571429,0.08339142857142857,-0.07619142857142858,0.4640421142857143,0.6453428571428571
170,id07,2024-08-18,2024-08-17,S2,4,1194,0.5535009853463879,0.5535009853463879,0.5305720405334972,0,0,1,0.0031884488244152,0.56,0.0,-0.0536399999999999,0.2,0,0,0,0,0.0,0.0029251639458269,-0.0005225026778611,-0.0010605217884496,0.0010605217884496,0.0009234688225157,-9.79358807231893e-07,0.0229289448128907,0.0923854385166899,-1,0.704,0.7017142857142857,0.5582857142857143,0.1742857142857143,0.6274285714285714,0.0,1.05,0.3920339999999999,0.60658,0.6413530671134693,0.669,0.424,1.0,0.1775416718199446,0.134,0.8027348719088399,0.6141624732687133,0.3082222571844301,0.6917777428155698,0.0031884488244152,0.56,0.0,-0.0536399999999999,0.2,-0.20168,0.312,0,1,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.6000342857142857,0.5759571428571428,0.2756085714285714,0.024077142857142908,0.4305255428571428,0.6444342857142857
92,id04,2024-09-26,2024-09-25,S3,5,649,0.5188906954835348,0.5188906954835348,0.5380976004995246,0,0,0,0.00048690073634,0.016,0.0,0.6939200000000001,0.6,1,0,1,1,0.0,0.0105955890410097,-0.0015366450817346,-0.0007397647543783,0.0007397647543783,0.000821441654884,-6.076735840614284e-07,0.0192069050159897,0.077087578630835,1,0.6302857142857143,0.6325714285714286,0.0142857142857142,0.8462857142857143,0.5674285714285714,0.75,1.08,0.5925373714285714,0.5517000000000001,0.378391883086661,0.383,0.368,1.0,0.5781033128169208,0.6144604312038975,0.329023561162507,0.3746862931305518,0.5497666572634798,0.4502333427365201,0.00048690073634,0.016,0.0,0.6939200000000001,0.6,0.8211199999999999,0.852,0,0,0.1074181326462233,0.5885714285714285,0.0,0.5,6.595479717930175e-11,0.0,0.0,0.1074181326462233,0.07508621461312653,0.0,0,0,0.0,1.0,1.0,0.6165828571428572,0.5188771428571428,0.30689142857142854,0.0977057142857144,0.38792114285714285,0.6438228571428571
64,id03,2024-08-23,2024-08-22,Q3,2,450,0.746511400489644,0.746511400489644,0.7757610821554239,0,0,1,0.0037899739642281,0.648,0.0,0.14484,0.4,0,0,0,0,0.0,0.0215792679966411,-0.0032676716661499,-0.0023221597011453,0.0023221597011453,0.0020018078500419,-4.648517518803893e-06,0.0292496816657799,0.1610404688822182,1,0.96,0.8502857142857143,0.6462857142857142,0.4302857142857142,0.8285714285714286,0.0,0.95,0.5114854285714285,0.79074,0.652422973098762,0.5149999999999999,0.968,1.0,0.3043578067327064,0.134,0.5533536669668471,0.596123306676265,0.5627915857883299,0.4372084142116701,0.0037899739642281,0.648,0.0,0.14484,0.4,0.0632399999999998,0.984,0,1,0.05276113257258008,0.47485714285714287,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.05276113257258008,0,1,0.0,0.0,1.0,0.8068114285714285,0.5652971428571428,0.40568857142857145,0.24151428571428568,0.42840257142857135,0.6421714285714285
135,id06,2024-07-14,2024-07-13,Q2,1,946,0.6690357346201358,0.6690357346201358,0.731281933754894,0,1,0,0.007764552516943,0.892,0.7319199999999999,0.05012,0.0,0,0,0,0,0.4361111111111111,0.0002068823016788,-0.0013251583231067,-0.0090692259600684,0.0090692259600684,0.0005110980067436,-4.635263310898441e-06,0.0622461991347582,0.2973092548689925,1,0.9594285714285714,0.9857142857142858,0.8902857142857142,0.2982857142857142,0.9405714285714286,0.0,0.62,0.3999673142857142,0.35778,0.4344603928139253,0.1795,0.81,1.0,0.4660065462728027,0.912,0.4130297557854671,0.2971982437692247,0.3877239933731182,0.6122760066268818,0.007764552516943,0.892,0.7319199999999999,0.05012,0.0,-0.2099999999999999,0.14,1,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.8038514285714287,0.38537714285714286,0.10992857142857143,0.4184742857142858,0.48948257142857154,0.6417485714285713
137,id06,2024-07-17,2024-07-16,S4,6,965,0.9056573114219448,0.9056573114219448,0.9039266415260168,0,0,0,0.0046529490931253,0.72,0.0,0.69584,0.2,0,0,1,1,0.0,0.0051283910683559,-0.00086934642542,-1.743262396486367e-05,1.743262396486367e-05,0.0024001972875751,-4.184173675578384e-08,0.001730669895928,0.0200910568427321,-1,0.3537142857142857,0.1702857142857143,0.7182857142857143,0.8502857142857143,0.2297142857142857,0.5,1.02,0.4353068571428571,0.50866,0.5108610257842315,0.69,0.708,1.0,0.504670942630492,0.7190112503467255,0.5410343978476102,0.6732594250165483,0.6596172800595947,0.3403827199404052,0.0046529490931253,0.72,0.0,0.69584,0.2,0.6195599999999999,0.516,0,0,0.007835835914479006,0.3822857142857143,0.0,0.375,0.007835835914479006,0.0,2.5683766224915416e-10,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.43912571428571423,0.600277142857143,0.21818571428571432,-0.16115142857142872,0.4074559428571428,0.6416914285714287
43,id02,2024-09-29,2024-09-28,S3,5,306,0.8894638782292077,0.8894638782292077,0.9153683677125116,0,0,1,0.0055282390129346,0.824,0.0,0.0489599999999999,0.2,0,0,0,0,0.0,0.0069145954672166,-0.0009878045847213,-0.00367855199687,0.00367855199687,0.0002459695830942,-9.048119010606528e-07,0.0259044894833039,0.2957419352729755,1,0.6885714285714286,0.9257142857142856,0.8222857142857143,0.2942857142857142,0.94,0.0,1.08,0.5062237714285716,0.6547000000000001,0.6649933910453318,0.551,0.544,1.0,0.1284765475415195,0.134,0.4864388524614527,0.5429984115738551,0.5244310713897367,0.4755689286102633,0.0055282390129346,0.824,0.0,0.0489599999999999,0.2,-0.1192,0.652,0,1,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.6730228571428571,0.5027571428571428,0.27112857142857144,0.17026571428571435,0.43373925714285705,0.64144
249,id10,2024-09-27,2024-09-26,S2,4,1747,0.3965987513290561,0.3965987513290561,0.4066151389257861,0,0,0,0.0033560849032377,0.6,0.0,0.6913199999999999,0.6,1,0,1,1,0.0,0.0179838254202242,-0.0030104687233362,-0.0002090332449753,0.0002090332449753,0.0002480549948527,-5.18517405064096e-08,0.01001638759673,0.0416812665900712,1,0.3714285714285714,0.4394285714285714,0.5982857142857143,0.8422857142857143,0.3817142857142857,0.75,1.05,0.513378,0.54142,0.3452867913990505,0.471,0.196,0.0,0.5761558974289196,0.6440058509782545,0.2557006460701962,0.4260430148054918,0.6108662363862596,0.3891337636137404,0.0033560849032377,0.6,0.0,0.6913199999999999,0.6,0.6632799999999999,0.976,0,0,0.06182458435181626,0.49942857142857144,0.0,0.125,0.0,0.06182458435181626,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.4984857142857143,0.5179971428571428,0.22348857142857145,-0.019511428571428513,0.39253022857142855,0.64068
206,id09,2024-08-11,2024-08-10,Q2,1,1443,0.5055971920748638,0.5055971920748638,0.4871758537004305,0,0,0,0.0031373591134099,0.552,0.0,0.6836000000000002,0.2,0,0,1,1,0.0,0.0100707653505908,-0.0015356441082493,-0.0006787434071545,0.0006787434071545,0.0020034599007105,-1.3598351991058147e-06,0.0184213383744332,0.0736975414485231,-1,0.7657142857142857,0.6171428571428571,0.5502857142857143,0.8382857142857143,0.552,0.5,0.62,0.3365891428571429,0.58838,0.4952687331285488,0.577,0.224,1.0,0.4814032272329638,0.6369697855642085,0.2804195071077331,0.5211643121752898,0.657701585607113,0.342298414392887,0.0031373591134099,0.552,0.0,0.6836000000000002,0.2,0.60408,0.84,0,0,0.042913832378783864,0.4582857142857143,0.0,0.125,0.0,0.0,0.0,0.0,0.042913832378783864,0.0,0,0,1.0,0.0,0.0,0.6439085714285715,0.5541171428571429,0.24388857142857143,0.08979142857142863,0.39457479999999995,0.6401028571428572
20,id01,2024-09-09,2024-09-08,S3,5,145,0.8338010215542011,0.8338010215542011,0.8455538185314728,0,0,0,0.001156518760756,0.092,0.0,0.2579599999999999,0.0,0,0,0,0,0.0,0.0041661095702756,-0.0006205376990185,-0.0005081518139752,0.0005081518139752,0.0006330311785293,-3.216759416725469e-07,0.0117527969772717,0.0873370688164953,1,0.5531428571428572,0.5628571428571428,0.0902857142857142,0.4582857142857143,0.6102857142857143,0.0,1.08,0.4572411428571428,0.56394,0.711439262775761,0.749,0.536,0.0,0.2934554107318622,0.4121333754967,0.2288881731038738,0.7123118077317995,0.9110640716472764,0.0889359283527234,0.001156518760756,0.092,0.0,0.2579599999999999,0.0,0.14928,0.408,0,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.4850914285714286,0.46685714285714286,0.0783857142857143,0.01823428571428576,0.4689298857142857,0.6389371428571428
175,id07,2024-08-26,2024-08-25,S3,5,1230,0.7899941970621206,0.7899941970621206,0.8096740972086045,0,0,0,0.0028085635218779,0.464,0.0,0.5376400000000001,0.0,0,0,0,0,0.0,0.0033185379314426,-0.0008730805583954,-0.0011954653727372,0.0011954653727372,0.0020409489013227,-2.439883739057562e-06,0.0196799001464839,0.1230035004063374,1,0.884,0.7302857142857143,0.4622857142857143,0.6862857142857143,0.7354285714285714,0.0,1.08,0.6997721142857144,0.4306999999999999,0.4348282602624965,0.379,0.332,1.0,0.4405898335072324,0.5602885054715385,0.5529240084807766,0.3679364939718646,0.3389634497607842,0.6610365502392157,0.0028085635218779,0.464,0.0,0.5376400000000001,0.0,0.4857999999999999,0.356,0,0,0.08633156833358813,0.5445714285714286,0.0,0.5,2.2832202795086687e-10,0.0,0.006174536155910015,0.08633156833358813,0.0,0.0,0,0,0.0,1.0,1.0,0.7669314285714287,0.4547771428571429,0.2877771428571429,0.31215428571428583,0.44346502857142867,0.6386971428571427
143,id06,2024-08-13,2024-08-12,S1,3,1004,0.9999967514907456,0.9999783354391726,0.999999,1,1,0,0.0076371803121133,0.888,0.9001599999999998,0.12776,0.0,0,0,0,0,0.3980246913580247,0.0001997654190682,-0.0006235935984694,-1.0703155820931674e-06,1.0703155820931674e-06,0.0005109961801706,-5.469271740267091e-10,2.2485092543433893e-06,1.1781984486336246,1,0.136,0.0485714285714285,0.8862857142857142,0.4022857142857143,0.972,0.0,1.02,0.3677070857142857,0.5239,0.7702189332588663,0.8085,0.682,1.0,0.5218081334930842,0.912,0.77303697042311,0.7896363107754442,0.5179819627426189,0.4820180372573811,0.0076371803121133,0.888,0.9001599999999998,0.12776,0.0,-0.0919999999999999,0.144,1,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.2530685714285715,0.7239771428571429,0.08867142857142857,-0.4709085714285714,0.47336508571428576,0.6384857142857143
228,id10,2024-08-05,2024-08-04,S1,3,1599,0.1341836451843391,0.1341836451843391,0.1403613130205699,0,0,0,0.0030136950980062,0.528,0.0,0.6970400000000001,0.6,1,0,1,1,0.0,0.0141799067907172,-0.0020272764201267,-0.0001621647489202,0.0001621647489202,0.00569283453475,-9.23177082972118e-07,0.0061776678362308,0.0521712123050626,1,0.6925714285714286,0.4022857142857143,0.5262857142857142,0.8582857142857143,0.4485714285714285,0.75,1.02,0.6067484571428572,0.47542,0.2470996928232337,0.255,0.148,0.0,0.6567695488310501,0.6966383306748463,0.5994456801299828,0.2312141011249794,0.1742968388134254,0.8257031611865746,0.0030136950980062,0.528,0.0,0.6970400000000001,0.6,0.7383199999999999,0.932,0,0,0.3044538034779434,0.8365714285714285,0.125,0.125,0.0,0.0,0.0,0.0,0.3044538034779434,0.0,0,0,0.0,1.0,1.0,0.6893257142857143,0.544837142857143,0.38196714285714284,0.1444885714285713,0.37974248571428587,0.6378000000000001
