flat_idx,row,target,target_idx,cell_key,direction,source_families,source_family_count,source_records,mean_health,max_health,mean_local_score,max_abs_proposed_step,mean_abs_proposed_step,bad_tangent_value,bad_tangent_abs,bad_tangent_abs_rank,anti_tangent_direction,proposed_is_anti_bad,proposed_is_bad_aligned,action_health,anti_bad_score,orthogonal_score,subject_id,release_head,release_sign,supported_release,support_signs,scalar_grad,bad_mode_grad,residual_grad,total_mode_grad,scalar_stability,mode_confidence,residual_share,scalar_bad_agree,scalar_residual_agree,mode_conflict,prototype_predicted_scalar_delta,prototype_predicted_bad_delta,prototype_predicted_residual_delta,prototype_predicted_total_mode_delta,prototype_energy_delta,prototype_subject_delta,scalar_abs_rank,bad_abs_rank,residual_abs_rank,total_mode_abs_rank,head_abs_grad,head_abs_rank,agreement_score,conflict_score,mixture_score
372,53,Q2,1,53:Q2,-1,public_loss_tomography,1,1,0.6292544072948328,0.6292544072948328,0.5531914893617021,0.8,0.8,0.0017436271996776745,0.0017436271996776745,0.658273381294964,-1,True,False,0.5257470866785453,0.5891286831536443,0.45165714358602294,id02,scalar,-1,True,-1,0.7103988946248366,0.18495560226425387,-0.0035734851603851717,0.1813821171038687,1.0,0.4819016732937456,0.018954556080343042,True,False,True,-0.07103988946248367,-0.018495560226425387,0.0003573485160385172,-0.018138211710386872,-0.018932929142794652,-0.0008579606834087788,0.8226086956521739,0.8486956521739131,0.08347826086956522,0.7182608695652174,0.1813821171038687,0.8147826086956522,0.3333333333333333,0.7204575778827353,0.7293037107495063
372,53,Q2,1,53:Q2,-1,public_loss_tomography,1,1,0.6292544072948328,0.6292544072948328,0.5531914893617021,0.8,0.8,0.0017436271996776745,0.0017436271996776745,0.658273381294964,-1,True,False,0.5257470866785453,0.5891286831536443,0.45165714358602294,id02,consensus,-1,True,-1,0.7103988946248366,0.18495560226425387,-0.0035734851603851717,0.1813821171038687,1.0,0.4819016732937456,0.018954556080343042,True,False,True,-0.07103988946248367,-0.018495560226425387,0.0003573485160385172,-0.018138211710386872,-0.018932929142794652,-0.0008579606834087788,0.8226086956521739,0.8486956521739131,0.08347826086956522,0.7182608695652174,0.1813821171038687,0.8147826086956522,0.3333333333333333,0.7204575778827353,0.7293037107495063
1131,161,S2,4,161:S2,1,"listener_dropout,route_toxicity_fusion",2,5,0.48934289800869113,0.5381201477404403,0.3085909090909091,0.5109702704704882,0.4075952644762749,-0.0021324745226719067,0.0021324745226719067,0.7482014388489209,1,True,False,0.5574613239773106,0.6356568958438876,0.46720838387159264,id07,bad_mode,1,True,1,-0.4892323537476452,-0.19319162057586112,-0.022520046302324195,-0.21571166687818533,1.0,0.620997815929486,0.10439883307256212,True,True,False,-0.04892323537476452,-0.019319162057586114,-0.00225200463023242,-0.021571166687818534,0.005731096375766742,-0.0007700847388201135,0.7008695652173913,0.8834782608695653,0.3095652173913043,0.8139130434782609,0.19319162057586112,0.8486956521739131,1.0,0.020879766614512425,0.7285480965856662
1328,189,S3,5,189:S3,1,public_loss_tomography,1,1,0.6598203647416413,0.6598203647416413,0.5425531914893617,0.8,0.8,-0.002128733942209879,0.002128733942209879,0.7086330935251799,1,True,False,0.5421987462530133,0.617907809704999,0.44611460944856696,id08,scalar,1,True,1,-0.7012898237177889,-0.1731324319541462,-0.0017487998531376513,-0.17488123180728385,1.0,0.6311996288992454,0.009999928723368093,True,True,False,-0.07012898237177889,-0.01731324319541462,-0.00017487998531376514,-0.017488123180728385,-0.0018029407282309506,-0.0008048452354758318,0.8139130434782609,0.8052173913043478,0.04,0.6834782608695652,0.17488123180728385,0.7878260869565218,1.0,0.0019999857446736185,0.727623101944082
1328,189,S3,5,189:S3,1,public_loss_tomography,1,1,0.6598203647416413,0.6598203647416413,0.5425531914893617,0.8,0.8,-0.002128733942209879,0.002128733942209879,0.7086330935251799,1,True,False,0.5421987462530133,0.617907809704999,0.44611460944856696,id08,consensus,1,True,1,-0.7012898237177889,-0.1731324319541462,-0.0017487998531376513,-0.17488123180728385,1.0,0.6311996288992454,0.009999928723368093,True,True,False,-0.07012898237177889,-0.01731324319541462,-0.00017487998531376514,-0.017488123180728385,-0.0018029407282309506,-0.0008048452354758318,0.8139130434782609,0.8052173913043478,0.04,0.6834782608695652,0.17488123180728385,0.7878260869565218,1.0,0.0019999857446736185,0.727623101944082
1328,189,S3,5,189:S3,1,public_loss_tomography,1,1,0.6598203647416413,0.6598203647416413,0.5425531914893617,0.8,0.8,-0.002128733942209879,0.002128733942209879,0.7086330935251799,1,True,False,0.5421987462530133,0.617907809704999,0.44611460944856696,id08,target_split,1,True,1,-0.7012898237177889,-0.1731324319541462,-0.0017487998531376513,-0.17488123180728385,1.0,0.6311996288992454,0.009999928723368093,True,True,False,-0.07012898237177889,-0.01731324319541462,-0.00017487998531376514,-0.017488123180728385,-0.0018029407282309506,-0.0008048452354758318,0.8139130434782609,0.8052173913043478,0.04,0.6834782608695652,0.17488123180728385,0.7878260869565218,1.0,0.0019999857446736185,0.727623101944082
40,5,S3,5,5:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4931473100543802,0.5348143105446118,0.270630001927545,0.4717269685576571,0.3152673331131913,0.0010941913701311538,0.0010941913701311538,0.48201438848920863,-1,False,True,0.5587597809289844,0.5173886106521771,0.541991248794362,id01,bad_mode,-1,False,1,1.912169770415558,0.09510054427584433,0.08072331419363993,0.17582385846948426,1.0,0.3272599208433693,0.45911467815496176,True,True,False,-0.19121697704155582,-0.009510054427584434,-0.008072331419363993,-0.017582385846948427,-0.016899007232498264,0.0015742040034096155,0.9791304347826087,0.46608695652173915,0.7356521739130435,0.6921739130434783,0.09510054427584433,0.5530434782608695,1.0,0.09182293563099236,0.7273023452382454
1328,189,S3,5,189:S3,1,public_loss_tomography,1,1,0.6598203647416413,0.6598203647416413,0.5425531914893617,0.8,0.8,-0.002128733942209879,0.002128733942209879,0.7086330935251799,1,True,False,0.5421987462530133,0.617907809704999,0.44611460944856696,id08,bad_mode,1,True,1,-0.7012898237177889,-0.1731324319541462,-0.0017487998531376513,-0.17488123180728385,1.0,0.6311996288992454,0.009999928723368093,True,True,False,-0.07012898237177889,-0.01731324319541462,-0.00017487998531376514,-0.017488123180728385,-0.0018029407282309506,-0.0008048452354758318,0.8139130434782609,0.8052173913043478,0.04,0.6834782608695652,0.1731324319541462,0.7843478260869565,1.0,0.0019999857446736185,0.7269274497701689
164,23,S1,3,23:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,4,0.4266450914931699,0.5901727846621463,0.1838719211748657,0.5260352035114939,0.27985104242077785,-0.00040225674517437623,0.00040225674517437623,0.12050359712230216,1,True,False,0.5924404772857849,0.3865698878449317,0.6519445949923346,id01,residual,1,True,1,-0.6572360425826034,-0.044370641310106096,-0.11776030928963782,-0.16213095059974392,1.0,0.30455981313223507,0.7263283713152885,True,True,False,-0.06572360425826033,-0.00443706413101061,-0.011776030928963782,-0.016213095059974394,-0.017890734635070293,-0.0032458807965523445,0.7965217391304348,0.17043478260869566,0.8747826086956522,0.64,0.11776030928963782,0.6382608695652174,1.0,0.1452656742630577,0.7191573180693288
1448,206,S4,6,206:S4,-1,public_loss_tomography,1,1,0.6767805471124619,0.6767805471124619,0.46808510638297873,0.7519039838391655,0.7519039838391655,0.0011284999916055323,0.0011284999916055323,0.4892086330935252,-1,True,False,0.5430994818153233,0.49042248155180324,0.48286942077392603,id09,bad_mode,-1,True,-1,0.8499336481954667,0.1937277051719089,0.15149571675549717,0.34522342192740607,1.0,0.4590087524401958,0.4388338308833374,True,True,False,-0.08499336481954667,-0.019372770517190892,-0.015149571675549717,-0.034522342192740606,0.0037297285709749772,-0.0002903921429348588,0.8747826086956522,0.8921739130434783,0.9182608695652174,0.9356521739130435,0.1937277051719089,0.8504347826086956,1.0,0.08776676617666748,0.7189635979420749
266,38,Q1,0,38:Q1,-1,public_loss_tomography,1,1,0.4853512041150339,0.4853512041150339,0.2553191489361702,0.8,0.8,0.0003199198206508288,0.0003199198206508288,0.07913669064748201,-1,True,False,0.406538547983198,0.2777646808081558,0.478955884034431,id02,scalar,-1,True,-1,1.2045361320871872,0.08383237183784205,0.19461356378085032,0.27844593561869235,1.0,0.3504302553394126,0.6989276512430689,True,True,False,-0.12045361320871872,-0.008383237183784205,-0.019461356378085035,-0.027844593561869236,0.0045042554453519346,0.0006266969442063255,0.9443478260869566,0.3791304347826087,0.9791304347826087,0.9008695652173913,0.27844593561869235,0.9382608695652174,1.0,0.1397855302486138,0.7184361658533276
266,38,Q1,0,38:Q1,-1,public_loss_tomography,1,1,0.4853512041150339,0.4853512041150339,0.2553191489361702,0.8,0.8,0.0003199198206508288,0.0003199198206508288,0.07913669064748201,-1,True,False,0.406538547983198,0.2777646808081558,0.478955884034431,id02,consensus,-1,True,-1,1.2045361320871872,0.08383237183784205,0.19461356378085032,0.27844593561869235,1.0,0.3504302553394126,0.6989276512430689,True,True,False,-0.12045361320871872,-0.008383237183784205,-0.019461356378085035,-0.027844593561869236,0.0045042554453519346,0.0006266969442063255,0.9443478260869566,0.3791304347826087,0.9791304347826087,0.9008695652173913,0.27844593561869235,0.9382608695652174,1.0,0.1397855302486138,0.7184361658533276
40,5,S3,5,5:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4931473100543802,0.5348143105446118,0.270630001927545,0.4717269685576571,0.3152673331131913,0.0010941913701311538,0.0010941913701311538,0.48201438848920863,-1,False,True,0.5587597809289844,0.5173886106521771,0.541991248794362,id01,residual,-1,False,1,1.912169770415558,0.09510054427584433,0.08072331419363993,0.17582385846948426,1.0,0.3272599208433693,0.45911467815496176,True,True,False,-0.19121697704155582,-0.009510054427584434,-0.008072331419363993,-0.017582385846948427,-0.016899007232498264,0.0015742040034096155,0.9791304347826087,0.46608695652173915,0.7356521739130435,0.6921739130434783,0.08072331419363993,0.49391304347826087,1.0,0.09182293563099236,0.7154762582817238
1662,237,S1,3,237:S1,-1,"listener_dropout,route_frontier",2,2,0.3705994331965271,0.381151647389578,0.10287878787878783,0.4547443282431507,0.281336609856055,-0.003905455802275484,0.003905455802275484,0.8902877697841727,1,False,True,0.4258333022192834,0.6575197299798712,0.34511912209836587,id10,scalar,1,False,-1,-0.7400682890714059,-0.13326375185025385,-0.020181286901880383,-0.15344503875213422,1.0,0.6287040121223069,0.13152127345315143,True,True,False,-0.0740068289071406,-0.013326375185025385,-0.0020181286901880383,-0.015344503875213423,0.016716107847099648,0.005439074323683242,0.8486956521739131,0.6747826086956522,0.2573913043478261,0.6226086956521739,0.15344503875213422,0.7373913043478261,1.0,0.026304254690630288,0.7104576883982197
1662,237,S1,3,237:S1,-1,"listener_dropout,route_frontier",2,2,0.3705994331965271,0.381151647389578,0.10287878787878783,0.4547443282431507,0.281336609856055,-0.003905455802275484,0.003905455802275484,0.8902877697841727,1,False,True,0.4258333022192834,0.6575197299798712,0.34511912209836587,id10,consensus,1,False,-1,-0.7400682890714059,-0.13326375185025385,-0.020181286901880383,-0.15344503875213422,1.0,0.6287040121223069,0.13152127345315143,True,True,False,-0.0740068289071406,-0.013326375185025385,-0.0020181286901880383,-0.015344503875213423,0.016716107847099648,0.005439074323683242,0.8486956521739131,0.6747826086956522,0.2573913043478261,0.6226086956521739,0.15344503875213422,0.7373913043478261,1.0,0.026304254690630288,0.7104576883982197
1662,237,S1,3,237:S1,-1,"listener_dropout,route_frontier",2,2,0.3705994331965271,0.381151647389578,0.10287878787878783,0.4547443282431507,0.281336609856055,-0.003905455802275484,0.003905455802275484,0.8902877697841727,1,False,True,0.4258333022192834,0.6575197299798712,0.34511912209836587,id10,target_split,1,False,-1,-0.7400682890714059,-0.13326375185025385,-0.020181286901880383,-0.15344503875213422,1.0,0.6287040121223069,0.13152127345315143,True,True,False,-0.0740068289071406,-0.013326375185025385,-0.0020181286901880383,-0.015344503875213423,0.016716107847099648,0.005439074323683242,0.8486956521739131,0.6747826086956522,0.2573913043478261,0.6226086956521739,0.15344503875213422,0.7373913043478261,1.0,0.026304254690630288,0.7104576883982197
167,23,S4,6,23:S4,1,"listener_dropout,public_loss_tomography,route_frontier",3,3,0.47363994654576214,0.7369629179331307,0.34875591016548463,0.8,0.5979750271069766,-0.0018527604913341625,0.0018527604913341625,0.6654676258992805,1,True,False,0.636616768605508,0.6875909487446452,0.5483887564598869,id01,residual,1,True,1,-0.5357272528774577,-0.28104918701698395,-0.10072203670414231,-0.38177122372112626,1.0,0.5928134365109985,0.26382825746304356,True,True,False,-0.05357272528774577,-0.028104918701698397,-0.010072203670414233,-0.038177122372112626,-0.005115792673388131,0.00048233079356701375,0.7269565217391304,0.9878260869565217,0.8052173913043478,0.9617391304347827,0.10072203670414231,0.5791304347826087,1.0,0.052765651492608714,0.7103444150833313
1403,200,S1,3,200:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.6520019878411648,0.7305431633835457,0.616599697955804,0.8,0.5005801579853324,-0.0008385037179635339,0.0008385037179635339,0.40827338129496404,1,True,False,0.7568934571392085,0.620746218606768,0.7302309978948055,id08,residual,-1,False,1,-0.5674338982317926,-0.10645222622350298,0.11332155762321088,0.006869331399707898,1.0,0.4843718134154986,0.5156281865799512,True,False,True,0.05674338982317926,0.010645222622350299,-0.011332155762321088,-0.0006869331399707899,0.021342740305699825,-0.004014226714380356,0.7530434782608696,0.5443478260869565,0.8573913043478261,0.06608695652173913,0.11332155762321088,0.6295652173913043,0.3333333333333333,0.819792303982657,0.70371752960444
731,104,S1,3,104:S1,-1,public_loss_tomography,1,1,0.8755319148936169,0.8755319148936169,0.7446808510638298,0.8,0.8,0.003267494828569331,0.003267494828569331,0.8561151079136691,-1,True,False,0.6915667644900954,0.7305222217178569,0.5117309198393303,id04,consensus,-1,True,-1,-0.561816177506292,0.17721335211381653,0.0422993287360499,0.21951268084986642,0.9615384615384616,0.6280248083170288,0.19269651562766626,False,False,False,0.0561816177506292,-0.017721335211381653,-0.00422993287360499,-0.021951268084986642,0.030566037617101804,0.006530639422309151,0.7443478260869565,0.831304347826087,0.4573913043478261,0.831304347826087,0.21951268084986642,0.8921739130434783,0.3333333333333333,0.20520596979219993,0.7019402474450015
266,38,Q1,0,38:Q1,-1,public_loss_tomography,1,1,0.4853512041150339,0.4853512041150339,0.2553191489361702,0.8,0.8,0.0003199198206508288,0.0003199198206508288,0.07913669064748201,-1,True,False,0.406538547983198,0.2777646808081558,0.478955884034431,id02,residual,-1,True,-1,1.2045361320871872,0.08383237183784205,0.19461356378085032,0.27844593561869235,1.0,0.3504302553394126,0.6989276512430689,True,True,False,-0.12045361320871872,-0.008383237183784205,-0.019461356378085035,-0.027844593561869236,0.0045042554453519346,0.0006266969442063255,0.9443478260869566,0.3791304347826087,0.9791304347826087,0.9008695652173913,0.19461356378085032,0.8530434782608696,1.0,0.1397855302486138,0.7013926875924581
266,38,Q1,0,38:Q1,-1,public_loss_tomography,1,1,0.4853512041150339,0.4853512041150339,0.2553191489361702,0.8,0.8,0.0003199198206508288,0.0003199198206508288,0.07913669064748201,-1,True,False,0.406538547983198,0.2777646808081558,0.478955884034431,id02,target_split,-1,True,-1,1.2045361320871872,0.08383237183784205,0.19461356378085032,0.27844593561869235,1.0,0.3504302553394126,0.6989276512430689,True,True,False,-0.12045361320871872,-0.008383237183784205,-0.019461356378085035,-0.027844593561869236,0.0045042554453519346,0.0006266969442063255,0.9443478260869566,0.3791304347826087,0.9791304347826087,0.9008695652173913,0.19461356378085032,0.8530434782608696,1.0,0.1397855302486138,0.7013926875924581
1151,164,S1,3,164:S1,1,public_loss_tomography,1,1,0.6433510638297872,0.6433510638297872,0.26595744680851063,0.4308222848345899,0.4308222848345899,-0.008584684782060007,0.008584684782060007,0.9568345323741008,1,True,False,0.49945506236243586,0.6604210964493263,0.3284477528410141,id07,scalar,1,True,1,-3.7532259346193477,-0.06780640068085653,-0.015831963302784507,-0.08363836398364104,1.0,0.7535708083253261,0.18929068609820984,True,True,False,-0.3753225934619348,-0.006780640068085653,-0.0015831963302784507,-0.008363836398364103,0.01354541589028524,0.0011751603794119062,0.9965217391304347,0.3356521739130435,0.20521739130434782,0.3791304347826087,0.08363836398364104,0.5026086956521739,1.0,0.03785813721964197,0.6995214771707771
1151,164,S1,3,164:S1,1,public_loss_tomography,1,1,0.6433510638297872,0.6433510638297872,0.26595744680851063,0.4308222848345899,0.4308222848345899,-0.008584684782060007,0.008584684782060007,0.9568345323741008,1,True,False,0.49945506236243586,0.6604210964493263,0.3284477528410141,id07,consensus,1,True,1,-3.7532259346193477,-0.06780640068085653,-0.015831963302784507,-0.08363836398364104,1.0,0.7535708083253261,0.18929068609820984,True,True,False,-0.3753225934619348,-0.006780640068085653,-0.0015831963302784507,-0.008363836398364103,0.01354541589028524,0.0011751603794119062,0.9965217391304347,0.3356521739130435,0.20521739130434782,0.3791304347826087,0.08363836398364104,0.5026086956521739,1.0,0.03785813721964197,0.6995214771707771
1151,164,S1,3,164:S1,1,public_loss_tomography,1,1,0.6433510638297872,0.6433510638297872,0.26595744680851063,0.4308222848345899,0.4308222848345899,-0.008584684782060007,0.008584684782060007,0.9568345323741008,1,True,False,0.49945506236243586,0.6604210964493263,0.3284477528410141,id07,target_split,1,True,1,-3.7532259346193477,-0.06780640068085653,-0.015831963302784507,-0.08363836398364104,1.0,0.7535708083253261,0.18929068609820984,True,True,False,-0.3753225934619348,-0.006780640068085653,-0.0015831963302784507,-0.008363836398364103,0.01354541589028524,0.0011751603794119062,0.9965217391304347,0.3356521739130435,0.20521739130434782,0.3791304347826087,0.08363836398364104,0.5026086956521739,1.0,0.03785813721964197,0.6995214771707771
1662,237,S1,3,237:S1,-1,"listener_dropout,route_frontier",2,2,0.3705994331965271,0.381151647389578,0.10287878787878783,0.4547443282431507,0.281336609856055,-0.003905455802275484,0.003905455802275484,0.8902877697841727,1,False,True,0.4258333022192834,0.6575197299798712,0.34511912209836587,id10,bad_mode,1,False,-1,-0.7400682890714059,-0.13326375185025385,-0.020181286901880383,-0.15344503875213422,1.0,0.6287040121223069,0.13152127345315143,True,True,False,-0.0740068289071406,-0.013326375185025385,-0.0020181286901880383,-0.015344503875213423,0.016716107847099648,0.005439074323683242,0.8486956521739131,0.6747826086956522,0.2573913043478261,0.6226086956521739,0.13326375185025385,0.6765217391304348,1.0,0.026304254690630288,0.6982837753547414
1665,237,S4,6,237:S4,-1,"listener_dropout,public_loss_tomography,route_frontier",3,3,0.35632551479925084,0.4458785597381342,0.10296287341500106,0.3184251790589961,0.17496305659281797,0.0007041628103204858,0.0007041628103204858,0.29856115107913667,-1,True,False,0.4765220602610188,0.39682173628762263,0.5193396233686659,id10,scalar,-1,True,-1,0.7373537361742897,0.06669302726626293,0.03889115638117614,0.10558418364743907,1.0,0.2634037529359267,0.3683426346380725,True,True,False,-0.07373537361742898,-0.006669302726626293,-0.0038891156381176146,-0.010558418364743909,-0.03906752843569217,-0.0005890934842519013,0.84,0.3095652173913043,0.41391304347826086,0.46608695652173915,0.10558418364743907,0.5930434782608696,1.0,0.0736685269276145,0.6971548248162651
1665,237,S4,6,237:S4,-1,"listener_dropout,public_loss_tomography,route_frontier",3,3,0.35632551479925084,0.4458785597381342,0.10296287341500106,0.3184251790589961,0.17496305659281797,0.0007041628103204858,0.0007041628103204858,0.29856115107913667,-1,True,False,0.4765220602610188,0.39682173628762263,0.5193396233686659,id10,consensus,-1,True,-1,0.7373537361742897,0.06669302726626293,0.03889115638117614,0.10558418364743907,1.0,0.2634037529359267,0.3683426346380725,True,True,False,-0.07373537361742898,-0.006669302726626293,-0.0038891156381176146,-0.010558418364743909,-0.03906752843569217,-0.0005890934842519013,0.84,0.3095652173913043,0.41391304347826086,0.46608695652173915,0.10558418364743907,0.5930434782608696,1.0,0.0736685269276145,0.6971548248162651
1665,237,S4,6,237:S4,-1,"listener_dropout,public_loss_tomography,route_frontier",3,3,0.35632551479925084,0.4458785597381342,0.10296287341500106,0.3184251790589961,0.17496305659281797,0.0007041628103204858,0.0007041628103204858,0.29856115107913667,-1,True,False,0.4765220602610188,0.39682173628762263,0.5193396233686659,id10,target_split,-1,True,-1,0.7373537361742897,0.06669302726626293,0.03889115638117614,0.10558418364743907,1.0,0.2634037529359267,0.3683426346380725,True,True,False,-0.07373537361742898,-0.006669302726626293,-0.0038891156381176146,-0.010558418364743909,-0.03906752843569217,-0.0005890934842519013,0.84,0.3095652173913043,0.41391304347826086,0.46608695652173915,0.10558418364743907,0.5930434782608696,1.0,0.0736685269276145,0.6971548248162651
165,23,S2,4,23:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.4201991594004154,0.5346117447859027,0.19617967882885773,0.5310676334584692,0.36616899410324505,1.685668478739296e-05,1.685668478739296e-05,0.008992805755395683,-1,False,True,0.5430145701677207,0.2971364884785173,0.6272160525650549,id01,bad_mode,1,True,1,1.1403693630768394,-0.07119238867722984,0.09782452756479038,0.02663213888756054,1.0,0.3391529702987487,0.5787854242005802,False,True,True,0.11403693630768395,-0.007119238867722984,0.009782452756479038,0.002663213888756054,-0.01535035788468364,-0.00046504536337938635,0.9269565217391305,0.3443478260869565,0.7878260869565218,0.18782608695652173,0.07119238867722984,0.4643478260869565,0.3333333333333333,0.8324237515067828,0.6967475120880383
1448,206,S4,6,206:S4,-1,public_loss_tomography,1,1,0.6767805471124619,0.6767805471124619,0.46808510638297873,0.7519039838391655,0.7519039838391655,0.0011284999916055323,0.0011284999916055323,0.4892086330935252,-1,True,False,0.5430994818153233,0.49042248155180324,0.48286942077392603,id09,residual,-1,True,-1,0.8499336481954667,0.1937277051719089,0.15149571675549717,0.34522342192740607,1.0,0.4590087524401958,0.4388338308833374,True,True,False,-0.08499336481954667,-0.019372770517190892,-0.015149571675549717,-0.034522342192740606,0.0037297285709749772,-0.0002903921429348588,0.8747826086956522,0.8921739130434783,0.9182608695652174,0.9356521739130435,0.15149571675549717,0.7304347826086957,1.0,0.08776676617666748,0.6949635979420749
1116,159,S1,3,159:S1,1,public_loss_tomography,1,1,0.7811170212765957,0.7811170212765957,0.6595744680851063,0.7797533759561264,0.7797533759561264,-0.004477272639958102,0.004477272639958102,0.9064748201438849,1,True,False,0.6265933602347762,0.7149506062589399,0.45844646399974665,id07,consensus,1,True,1,0.5474202408844361,-0.13716212571514147,-0.03985664364408942,-0.1770187693592309,0.9615384615384616,0.7047754579093695,0.22515490186795767,False,False,False,0.054742024088443614,-0.013716212571514147,-0.003985664364408942,-0.01770187693592309,0.01919692048479177,0.0004174602261213835,0.7356521739130435,0.7095652173913043,0.44,0.7008695652173913,0.1770187693592309,0.7982608695652174,0.3333333333333333,0.21169764704025823,0.6949059211816387
668,95,S1,3,95:S1,1,"listener_dropout,route_toxicity_fusion",2,2,0.3227113131294596,0.3272683227114716,0.033465909090909046,0.2755621472445604,0.1503970587017767,0.0038423568544189734,0.0038423568544189734,0.8830935251798561,-1,False,True,0.3875703734658648,0.6338701138981524,0.3187601066537507,id04,scalar,-1,False,1,0.45311955279195676,0.12662754576618535,0.015749365995426534,0.14237691176161188,1.0,0.598182668451611,0.11061741542537314,True,True,False,-0.04531195527919568,-0.012662754576618536,-0.0015749365995426535,-0.014237691176161188,-0.012256788046570932,-0.001746632301935884,0.6660869565217391,0.6313043478260869,0.19652173913043477,0.5878260869565217,0.14237691176161188,0.711304347826087,1.0,0.022123483085074627,0.6933496705730425
668,95,S1,3,95:S1,1,"listener_dropout,route_toxicity_fusion",2,2,0.3227113131294596,0.3272683227114716,0.033465909090909046,0.2755621472445604,0.1503970587017767,0.0038423568544189734,0.0038423568544189734,0.8830935251798561,-1,False,True,0.3875703734658648,0.6338701138981524,0.3187601066537507,id04,consensus,-1,False,1,0.45311955279195676,0.12662754576618535,0.015749365995426534,0.14237691176161188,1.0,0.598182668451611,0.11061741542537314,True,True,False,-0.04531195527919568,-0.012662754576618536,-0.0015749365995426535,-0.014237691176161188,-0.012256788046570932,-0.001746632301935884,0.6660869565217391,0.6313043478260869,0.19652173913043477,0.5878260869565217,0.14237691176161188,0.711304347826087,1.0,0.022123483085074627,0.6933496705730425
668,95,S1,3,95:S1,1,"listener_dropout,route_toxicity_fusion",2,2,0.3227113131294596,0.3272683227114716,0.033465909090909046,0.2755621472445604,0.1503970587017767,0.0038423568544189734,0.0038423568544189734,0.8830935251798561,-1,False,True,0.3875703734658648,0.6338701138981524,0.3187601066537507,id04,target_split,-1,False,1,0.45311955279195676,0.12662754576618535,0.015749365995426534,0.14237691176161188,1.0,0.598182668451611,0.11061741542537314,True,True,False,-0.04531195527919568,-0.012662754576618536,-0.0015749365995426535,-0.014237691176161188,-0.012256788046570932,-0.001746632301935884,0.6660869565217391,0.6313043478260869,0.19652173913043477,0.5878260869565217,0.14237691176161188,0.711304347826087,1.0,0.022123483085074627,0.6933496705730425
1404,200,S2,4,200:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,5,0.6775635487483526,0.7305431633835457,0.6685321043725687,0.5602516980610964,0.4395874324080465,-0.000656896354207217,0.000656896354207217,0.25539568345323743,1,True,False,0.7330592341363877,0.47551892740884605,0.7322034597047369,id08,bad_mode,1,True,1,-0.3202915524756044,-0.11286356663748161,0.10713752539275563,-0.005726041244725977,1.0,0.46384791356382254,0.4869863344930284,True,False,True,-0.03202915524756044,-0.011286356663748161,0.010713752539275563,-0.0005726041244725977,-0.012249997772091792,-0.0011063274243313242,0.5878260869565217,0.5878260869565217,0.831304347826087,0.04,0.11286356663748161,0.6278260869565218,0.3333333333333333,0.8140639335652725,0.6908536420822583
529,75,S2,4,75:S2,1,"listener_dropout,public_loss_tomography,route_toxicity_fusion",3,3,0.36877183849368206,0.48784194528875385,0.1158752417794971,0.5087948798937294,0.2878745712958491,-0.0007873309116836369,0.0007873309116836369,0.3597122302158273,1,True,False,0.4959165544757562,0.4479840229981882,0.5164859423513979,id03,scalar,1,True,1,-0.4736924439346372,-0.1280011673188265,-0.07266561578687304,-0.20066678310569952,0.9615384615384616,0.34967061385257153,0.3621207987783156,True,True,False,-0.047369244393463725,-0.01280011673188265,-0.007266561578687304,-0.020066678310569953,0.0018245882855960627,0.0025776531117771527,0.6834782608695652,0.648695652173913,0.6834782608695652,0.7791304347826087,0.20066678310569952,0.8660869565217392,1.0,0.07242415975566312,0.6907969828443439
529,75,S2,4,75:S2,1,"listener_dropout,public_loss_tomography,route_toxicity_fusion",3,3,0.36877183849368206,0.48784194528875385,0.1158752417794971,0.5087948798937294,0.2878745712958491,-0.0007873309116836369,0.0007873309116836369,0.3597122302158273,1,True,False,0.4959165544757562,0.4479840229981882,0.5164859423513979,id03,consensus,1,True,1,-0.4736924439346372,-0.1280011673188265,-0.07266561578687304,-0.20066678310569952,0.9615384615384616,0.34967061385257153,0.3621207987783156,True,True,False,-0.047369244393463725,-0.01280011673188265,-0.007266561578687304,-0.020066678310569953,0.0018245882855960627,0.0025776531117771527,0.6834782608695652,0.648695652173913,0.6834782608695652,0.7791304347826087,0.20066678310569952,0.8660869565217392,1.0,0.07242415975566312,0.6907969828443439
