source,style,row,target,q_prob,source_delta_logit,h027_cell_score,public_source_strength,private_safety,private_conflict,human_direction_agree,train_pred_gain,public_bad_energy,public_good_energy
h015_public_feedback,public_born,128,S4,0.9296436495051604,0.22696889529879538,3.4609469205258163,1.5277257882354913,0.46940000000000004,0.6027193469387755,0.0,0.03639137058411684,0.0,0.0
h015_public_feedback,public_born,198,S3,0.6587657095747773,0.13332909513802094,3.4569052600057275,1.2134804503192698,0.6733714285714285,0.2726625306122449,0.0,0.009020533566888317,0.0,0.0
h015_public_feedback,public_born,13,S2,0.6409711409195455,0.14167419658450314,3.4520694335495437,1.2050763976322265,0.6093428571428572,0.1327518367346939,1.0,-0.0026536954672755726,0.0,0.0
h015_public_feedback,public_born,156,S3,0.8255746948792417,0.34813874014604607,3.44552291135718,1.6428958299543714,0.4724571428571429,0.476952,0.0,0.031448077373023485,0.0,0.0
h015_public_feedback,public_born,45,Q1,0.5704643668813983,0.11493765522439339,3.4420497648125945,0.9928953867279587,0.5896571428571429,0.09104865306122448,0.0,0.028906421848209476,0.0,0.0
h015_public_feedback,public_born,29,S1,0.9595666424702548,0.3841593835702306,3.4343589150715608,2.073194557318008,0.32557142857142857,0.5580088163265307,0.0,-0.007716796969657074,0.0,0.0
h015_public_feedback,public_born,66,S4,0.0972410535434366,-0.12797794843741128,3.418916723731236,1.576945145089309,0.3332,0.5756942040816326,0.0,0.012472932069464352,0.0,0.0
h015_public_feedback,public_born,103,Q3,0.8416155784001225,0.15252919980811974,3.4028222306798064,1.8545470848256593,0.3692285714285714,0.5294563265306123,0.0,-0.037195630969023,0.0,0.0
h015_public_feedback,public_born,140,Q2,0.6356067678933388,0.13055539310092512,3.394537371805978,1.3583052884536455,0.4676285714285714,0.0870204081632653,0.0,-0.019006756570496827,0.0,0.0
h015_public_feedback,public_born,17,S2,0.7366083867828529,0.14062632123813767,3.3864462889847515,1.6815089611838452,0.5249714285714286,0.4591121632653062,0.0,-0.03647953152983656,0.0,0.0
h015_public_feedback,public_born,99,Q3,0.8189590319126248,0.15416645358831849,3.331781188970969,1.7410693140722675,0.2660571428571429,0.27415836734693877,0.0,-0.04043686633109069,0.0,0.0
h015_public_feedback,public_born,185,S2,0.5479919869885128,-0.03733186167260022,3.327571683702689,0.6115812454500906,0.821857142857143,0.0,1.0,0.022032912275296072,0.0,0.0
h015_public_feedback,public_born,247,S1,0.0537875770477044,-0.3964487388739517,3.325560865536751,2.105649775317002,0.5103142857142857,0.8891872653061225,0.0,-0.002368773711875351,0.0,0.0
h015_public_feedback,public_born,19,S4,0.6356555864184483,0.10215063730369794,3.3100757690093623,0.8796463977702599,0.5704571428571429,0.19761632653061223,0.0,0.047379029399107236,0.0,0.0
h015_public_feedback,public_born,123,Q3,0.7459577531546945,0.18031780447070833,3.3055582616027883,1.2264840326917072,0.7390285714285715,0.12134791836734693,0.0,-0.016806335288005295,0.0,0.0
h015_public_feedback,public_born,47,S4,0.9003348145961045,0.3641053248020092,3.30291524164871,1.4144535289467113,0.2818,0.48839575510204075,0.0,0.08238031433864508,0.0,0.0
h015_public_feedback,public_born,41,S1,0.979325747346596,0.7186374882079449,3.2856540563771137,2.6121082425852884,0.3980857142857143,0.7757338775510204,0.0,-0.012297545031230227,0.0,0.0
h015_public_feedback,public_born,219,S3,0.6537808432623096,0.1858862590469224,3.274845524823867,0.5276204251634281,0.7110571428571428,0.13012897959183672,1.0,0.0406479123195406,0.0,0.0
h015_public_feedback,public_born,173,Q2,0.2994672896538589,-0.06706574587857517,3.267310662731149,1.0930986578993254,0.35722857142857145,0.2847232653061224,0.0,0.03183060145108422,0.0,0.0
h015_public_feedback,public_born,128,Q1,0.4184145239247155,-0.05618478744947164,3.257713311204942,0.11124757763566746,0.8110285714285714,0.0,1.0,0.034981199224561575,0.0,0.0
h015_public_feedback,public_born,117,S4,0.466727793429416,0.03102543121277329,3.233784877118214,0.4413104777769421,0.9024857142857143,0.0,1.0,0.009359478915173924,0.0,0.0
h015_public_feedback,public_born,1,S4,0.3510717331241581,-0.094954504899745,3.2275106511380445,1.3212802481326178,0.4343142857142857,0.41612473469387756,0.0,0.003956683827160457,0.0,0.0
h015_public_feedback,public_born,68,S1,0.9615897702398812,0.41302877173475405,3.2162838023400506,1.832999450153616,0.3301428571428572,0.6923598367346938,0.0,0.03527009299088389,0.0,0.0
h015_public_feedback,public_born,223,Q3,0.5990388049319223,0.033291762697030325,3.215090683611161,0.8757171962788789,0.7846571428571428,0.0,0.0,-0.019147905366379187,0.0,0.0
h015_public_feedback,public_born,9,S3,0.8897729338846656,0.36392295211465653,3.2086982535546604,1.7297037913009483,0.5109142857142858,0.7190218775510204,0.0,0.024122313438239215,0.0,0.0
h015_public_feedback,public_born,159,S4,0.3775500862373899,-0.0865971161030063,3.2044785050443942,0.8877181213410902,0.44585714285714284,0.17402383673469388,0.0,0.044299163170072986,0.0,0.0
h015_public_feedback,public_born,202,S3,0.7515301626342776,0.1959010690853793,3.196878419044319,0.9403532000945107,0.48402857142857153,0.09975836734693878,1.0,-0.0005537108518079587,0.0,0.0
h015_public_feedback,public_born,216,S4,0.7616813598537711,0.19638605147704413,3.1946069922779223,1.4856765070423992,0.6103714285714286,0.2660434285714286,0.0,-0.03560421130922329,0.0,0.0
h015_public_feedback,public_born,207,Q1,0.1198572514574213,-0.18746448020359363,3.1823344781970877,1.9879419337358666,0.40368571428571426,0.6460207346938776,0.0,-0.059307209109247784,0.0,0.0
h015_public_feedback,public_born,241,S1,0.4457111913666075,-0.0757114458272865,3.181692732416584,0.7645708915656718,0.7200857142857142,0.1779542857142857,1.0,-0.019829218930361284,0.0,0.0
h015_public_feedback,public_born,66,S3,0.5155075767864967,0.04698099164315279,3.1796218792131965,0.30308150533455863,0.7565714285714286,0.0,1.0,0.014566395480877197,0.0,0.0
h015_public_feedback,public_born,154,S3,0.8866647626991679,0.26584233481378416,3.1770041450888837,1.5173905889051469,0.4519428571428572,0.6277462857142857,0.0,0.0293785022885046,0.0,0.0
h015_public_feedback,public_born,195,S2,0.493555849689492,-0.058391562411241583,3.1268651959110674,1.1399122676186955,0.7746285714285714,0.0,0.0,-0.06250298300377571,0.0,0.0
h015_public_feedback,public_born,209,Q1,0.0964512841009081,-0.23640964917360696,3.123916031655681,1.7190663554148957,0.5486571428571428,0.8519170612244897,0.0,-0.000998488042678892,0.0,0.0
h015_public_feedback,public_born,54,S4,0.9118704194943632,0.38662327735905233,3.090778834038237,1.682558969066462,0.18345714285714285,0.43666204081632654,0.0,0.03153149315645876,0.0,0.0
h015_public_feedback,public_born,168,S4,0.6570867387590678,0.11821318416509996,3.0827596958363994,1.3905757544637736,0.2619714285714286,0.26584946938775506,0.0,-0.011624623146980418,0.0,0.0
h015_public_feedback,public_born,140,S1,0.9689531210923756,0.3947328000412589,3.0759773051039807,2.1062616356387656,0.2424857142857143,0.5948715102040816,0.0,-0.026485301946252753,0.0,0.0
h015_public_feedback,public_born,137,S2,0.9119785775545538,-0.01900120172243769,3.070247481643415,0.2591446478474761,0.7711714285714286,0.0,1.0,-0.0066282137435857225,0.0,0.0
h015_public_feedback,public_born,195,S3,0.6256046265695621,0.13825056961605453,3.0599338185979628,0.7120051208629877,0.77,0.0,1.0,-0.0338286784672954,0.0,0.0
h015_public_feedback,public_born,150,S3,0.9725432486748442,0.1716227799631702,3.05219294982756,0.9399493890558333,0.5497428571428572,0.9832137142857142,0.0,0.11976185523433452,0.0,0.0
h015_public_feedback,public_born,2,S1,0.2140462529097879,-0.21197657439070516,3.0442307409887683,1.7255417471099896,0.46885714285714286,0.6168822857142857,0.0,-0.031103698965480462,0.0,0.0
h015_public_feedback,public_born,209,S3,0.7223712263600308,0.17409828726598353,3.0421215930055645,1.158542278340142,0.6946857142857144,0.24467591836734695,1.0,-0.04202139005923385,0.0,0.0
h015_public_feedback,public_born,236,S2,0.1917098932917035,-0.15586336481694718,3.028897251408233,1.3258154732194745,0.2272857142857143,0.37325779591836733,0.0,0.018803400440449005,0.0,0.0
h015_public_feedback,public_born,52,S4,0.8884699256147051,0.27475364246122136,3.024584300729849,1.4412281353098908,0.5257428571428572,0.7766808163265306,0.0,0.04026768792640015,0.0,0.0
h015_public_feedback,public_born,246,Q3,0.4240400925280143,-0.0632751340544753,3.0154735826406216,0.7232957938267844,0.8794285714285714,0.0,0.0,-0.012510391345698658,0.0,0.0
h015_public_feedback,public_born,16,S2,0.6827600595392738,0.13505325988780048,3.0054494592686067,0.9804626888431675,0.5578571428571428,0.20146971428571428,0.0,0.016277886049149898,0.0,0.0
h015_public_feedback,public_born,69,S3,0.4481163002266518,0.051975224116496466,3.0028226758218723,0.13947838218880237,0.8311714285714286,0.0,1.0,0.02192206889101051,0.0,0.0
h015_public_feedback,public_born,131,Q1,0.1420222009964002,0.02246912757212205,3.0018438178882505,0.3939283701730409,0.9524,0.0,1.0,-0.0546625910676695,0.0,0.0
h015_public_feedback,public_born,163,Q2,0.3089449071919775,-0.0487234230551743,3.0006467101894967,0.373968386957086,0.3515142857142857,0.3135918367346939,0.0,0.1281581403109948,0.0,0.0
h015_public_feedback,public_born,120,Q1,0.4496570170936375,-0.08299218542734756,2.9975328653867575,0.6246266281747873,0.8494,0.0,0.0,0.010086360213276298,0.0,0.0
h015_public_feedback,public_born,245,Q3,0.5769882302626659,-0.055068885618645036,2.992803709732594,0.21325096927718942,0.9762857142857143,0.0,1.0,0.0267648898193401,0.00012407012483094462,0.0
h015_public_feedback,public_born,71,S4,0.1312791039312096,-0.17007494471185325,2.9851582283789058,1.6126797566707232,0.5392285714285715,0.5774953469387756,0.0,-0.03871380105875265,0.0,0.0
h015_public_feedback,public_born,111,S1,0.1995062928833462,-0.20134326376992417,2.947287842062898,1.4454919081244648,0.3066857142857143,0.4173673469387755,0.0,8.145865867602714e-05,0.0,0.0
h015_public_feedback,public_born,189,Q1,0.1917359547283458,-0.23951394699545703,2.932871287159712,1.8235060684876159,0.4784285714285714,0.5288160000000001,0.0,-0.05983072925592016,0.0,0.0
h015_public_feedback,public_born,127,S2,0.1482241259262483,-0.35911659079779357,2.923489384578825,1.1247352509443405,0.5954571428571428,0.6464375510204081,0.0,0.08331516926514435,0.0,0.0
h015_public_feedback,public_born,153,S4,0.3692744326635273,-0.08808751497901174,2.922433214166005,0.9823055379071981,0.4086857142857143,0.20848702040816325,0.0,0.014306390358198244,0.0,0.0
h015_public_feedback,public_born,146,Q2,0.7456224739224965,0.12250346065846918,2.8908343337411817,1.223542467301303,0.4858571428571429,0.3870132244897959,0.0,-0.00847554977241559,0.0,0.0
h015_public_feedback,public_born,193,S1,0.5826777188831302,0.08134028978968949,2.8801503850042565,0.9441388462635629,0.4439142857142857,0.07176048979591837,0.0,-0.0026269187889635505,0.0,0.0
h015_public_feedback,public_born,56,Q1,0.4033731861265553,-0.10699770604772141,2.8737208561049314,1.0881222667462034,0.606,0.09895510204081634,0.0,-0.03445890678847363,0.0,0.0
h015_public_feedback,public_born,178,S3,0.8623558460169236,0.37787574942600344,2.8733239346544366,1.5077798539168075,0.2656857142857143,0.4214896326530613,0.0,0.030845968369662337,0.0,0.0
h015_public_feedback,public_born,241,S4,0.858418162720012,0.2846552588292426,2.8616239259375535,1.2879499484880121,0.6212571428571428,0.4520702040816326,0.0,0.010377433896396946,0.0,0.0
h015_public_feedback,public_born,157,S4,0.4110164119616664,-0.05646174993359848,2.8532829670999673,0.5549114805931511,0.8392857142857143,0.0,0.0,0.004824610539879269,0.0,0.0
h015_public_feedback,public_born,14,Q1,0.221958831499449,-0.1816930557678087,2.831685302957999,1.3421446102998444,0.4802571428571428,0.6932395102040817,0.0,0.0148091715026793,0.0,0.0
h015_public_feedback,public_born,233,S1,0.6821458361159347,0.16898327252062273,2.785785870528379,1.218533171980962,0.5461714285714286,0.4359183673469388,0.0,-0.005849896315244564,0.0,0.0
h015_public_feedback,public_born,185,S1,0.438581739262553,-0.06588978319742803,2.7827432853080993,0.5977101991726779,0.813857142857143,0.0,0.0,-0.0029159911298687374,0.0,0.0
h015_public_feedback,public_born,169,Q3,0.5516636954842302,-0.053253178601017304,2.779649963075264,0.19203941821064877,0.7743142857142857,0.0,1.0,0.01565501664635628,6.531635793602054e-05,0.0
h015_public_feedback,public_born,226,S4,0.7503522270107774,0.1905761787241389,2.7747489648483,1.5273475748068985,0.4776285714285715,0.4322948571428572,0.0,-0.04561987077813777,0.0,0.0
h015_public_feedback,public_born,237,S1,0.7047360749007063,0.2013697849682725,2.7677215247727185,1.710739540566706,0.4397714285714286,0.3220186122448979,0.0,-0.05894661904027501,8.7313571697119e-05,0.0
h015_public_feedback,public_born,137,S3,0.9772693966278848,0.4234949295517185,2.751502671612095,2.245234329817645,0.19460000000000002,0.5420096326530612,0.0,-0.06884026987706826,0.0,0.0
h015_public_feedback,public_born,95,Q2,0.6272641426572023,0.05798907249498009,2.750720545197355,0.8095178369154766,0.7511142857142856,0.0,0.0,-0.03566868460214374,0.0,0.0
h015_public_feedback,public_born,53,S3,0.9540881284470376,0.6645446526663497,2.749131379668665,1.9939956281595395,0.17725714285714284,0.4701951020408163,0.0,0.023961896734180397,0.0,0.0
h015_public_feedback,public_born,148,Q3,0.80603016675293,0.0904968040809202,2.7479811363397175,0.23710004624282255,0.4962285714285714,0.5294003265306122,0.0,0.14877706891237966,0.0,0.0
h015_public_feedback,public_born,36,S2,0.9827453720698311,1.123382490236967,2.7443047722969607,2.5566945334517475,0.45868571428571436,0.7839151020408164,0.0,0.04530640210364832,0.0,0.0
h015_public_feedback,public_born,62,Q1,0.7719873596319144,0.20755415990509585,2.7003480432651017,0.8348405351457133,0.6668000000000001,0.21364163265306121,0.0,0.023449680304267192,0.0,0.0
h015_public_feedback,public_born,46,Q1,0.5859789885657687,-0.03278870081694368,2.6934121875959307,-0.15565307819742513,0.9154571428571429,0.0,1.0,0.066194337640768,0.00017895411817506137,0.0
h015_public_feedback,public_born,176,S4,0.637756634053599,0.13425439433663705,2.692893525325918,0.8069515825421513,0.49477142857142864,0.24239510204081632,0.0,0.030729668022891007,0.0,0.0
h015_public_feedback,public_born,178,S2,0.6274070013217983,0.16712548508666258,2.685306511108617,0.8174127923430078,0.4244,0.13600783673469388,0.0,0.032148191030526,0.0,0.0
h015_public_feedback,public_born,159,S1,0.8419196392779467,0.22479272257296645,2.663568134620179,1.1774783021695396,0.33371428571428574,0.4341551020408163,0.0,0.02626758761326216,0.0,0.0
h015_public_feedback,public_born,11,S2,0.566659359627342,-0.0482852384669028,2.6569432261734693,0.19483699313425032,0.7432571428571428,0.0,1.0,0.050393549878378165,0.0,0.0
h015_public_feedback,public_born,221,S4,0.7951316471382861,0.21819214565052358,2.6443271553884116,1.253359104952739,0.3941142857142857,0.4047691428571428,0.0,0.0013348447298784062,0.0,0.0
h015_public_feedback,bad_axis_escape,188,Q3,0.7320428813871511,0.34250748513960494,21.733201041918107,15.43717918451821,0.7549428571428571,0.0,0.0,-0.037259169138657254,0.0,0.0
h015_public_feedback,bad_axis_escape,87,Q3,0.474178595289014,-0.2083085847285926,18.661856429069,12.264951130225265,0.9633428571428571,0.0,0.0,-0.03664310865578414,0.0,0.0
h015_public_feedback,bad_axis_escape,140,Q3,0.5984114423820601,-0.2183539380563324,10.69953024845357,6.425068145182965,0.7980857142857143,0.0,0.0,-0.02068389983658722,0.0,0.0
h015_public_feedback,bad_axis_escape,197,S1,0.9394289130508524,0.821324789579325,10.370636682674153,9.924016856740183,0.5292857142857144,0.734184,0.0,-0.000663800999719431,0.0,0.0
h015_public_feedback,bad_axis_escape,76,Q3,0.8898081278850393,0.31495282225757015,9.9369892343188,7.9603452180438445,0.2810285714285714,0.39630204081632653,0.0,-0.01820315986850921,0.0,0.0
h015_public_feedback,bad_axis_escape,130,Q2,0.7412530892748164,0.21745506951746618,8.922636506778973,5.091337883521546,0.7325714285714287,0.0,0.0,-0.009886884857602165,0.0,0.0
h015_public_feedback,bad_axis_escape,151,S1,0.8440253149605415,-0.10137177360627403,8.8934812950387,2.678885768724452,0.987,0.0,1.0,0.034469768180135925,0.0,0.0
h015_public_feedback,bad_axis_escape,150,S1,0.9222314929351374,-0.07006462189558427,8.41431088397243,1.2214414869292518,0.9964571428571428,0.0,1.0,0.12236833046924357,0.0,0.0
h015_public_feedback,bad_axis_escape,91,Q1,0.6106717536455462,0.15994263804880499,8.01622160259579,4.286020659359205,0.6336857142857142,0.0,0.0,0.0023459763855714034,0.0,0.0
h015_public_feedback,bad_axis_escape,16,S1,0.4702734754732088,-0.17176165985406092,7.920603976239743,3.9213982606432722,0.8561142857142856,0.0,0.0,-0.007866000572677317,0.0,0.0
h015_public_feedback,bad_axis_escape,171,Q3,0.3163562458144067,-0.274274721499526,7.89524624184009,5.194848378581147,0.45202857142857145,0.05859102040816327,0.0,-0.01238464609414201,0.0,0.0
h015_public_feedback,bad_axis_escape,205,S2,0.9619560760512372,0.8912561222372641,7.890701729678469,8.049000723256883,0.4326,0.5021583673469387,0.0,-0.006546802815160711,0.0,0.0
h015_public_feedback,bad_axis_escape,158,S1,0.9595365789847063,0.6466957280998971,7.829366954812013,6.88488745673535,0.4191142857142858,0.6716400000000001,0.0,0.0600877127641665,0.0,0.0
h015_public_feedback,bad_axis_escape,64,Q1,0.7825615465549187,0.30755299096008604,7.766709391060311,3.331549465813891,0.6759428571428572,0.03420571428571429,1.0,0.020594966416688346,0.0,0.0
h015_public_feedback,bad_axis_escape,125,S1,0.4996641068069286,0.08109596663484078,7.716124346362624,1.8663435801816493,0.9669714285714285,0.0,1.0,0.04885892916434646,0.0,0.0
h015_public_feedback,bad_axis_escape,138,Q3,0.4587776703322668,-0.13635990490190017,7.679126766480766,4.143903557557539,0.7166857142857143,0.0,0.0,-0.030795071440108478,0.0,0.0
h015_public_feedback,bad_axis_escape,147,S2,0.999999,3.396825360952475,6.459493317251873,13.954062607404225,0.32885714285714285,0.7140401632653062,0.0,0.15031716495021677,0.0,0.0
h015_public_feedback,bad_axis_escape,118,Q1,0.56165984407589,0.14320556785719743,6.414891094174973,2.4837378310179474,0.8446285714285714,0.0,1.0,-0.04180599805307729,0.0,0.0
h015_public_feedback,bad_axis_escape,150,Q3,0.8324669135253446,0.12798366061020294,6.354738197735142,2.4802252663827926,0.5873714285714287,0.5380489795918366,0.0,0.15637967808327305,0.0,0.0
h015_public_feedback,bad_axis_escape,235,S2,0.4727729399855871,0.0779734488432314,6.296174813366334,1.685311846987436,0.7067428571428572,0.0,1.0,0.0022526192735422583,0.0,0.0
h015_public_feedback,bad_axis_escape,219,Q1,0.4546067493525073,0.07560578028516307,6.233382829833208,1.1561023205322452,0.9484,0.0,1.0,-0.0018302348980781095,0.0,0.0
h015_public_feedback,bad_axis_escape,148,Q2,0.804615986536521,0.21948076823962825,6.218858883448758,3.2044765635264447,0.4777142857142857,0.40114595918367346,0.0,0.10011062900713966,0.0,0.0
h015_public_feedback,bad_axis_escape,46,Q3,0.71429281885949,0.18328478864567188,6.203791319995295,3.7130485061945677,0.5325142857142857,0.4110367346938775,0.0,0.03202247133054976,0.0,0.0
h015_public_feedback,bad_axis_escape,114,Q1,0.5757162977062014,0.12607097453611762,6.189165808390526,0.9903709750079014,0.9472571428571429,0.0,1.0,0.017437152263535267,0.0,0.0
h015_public_feedback,bad_axis_escape,47,Q1,0.8268972357350404,-0.05957839641567331,6.17720880402,0.7751673214746458,0.8069714285714286,0.0,1.0,0.056773233370087904,0.0,0.0
h015_public_feedback,bad_axis_escape,161,S4,0.4326640770291391,-0.06028817245868734,6.1426783754594325,0.4326627937283658,0.8339714285714286,0.0,1.0,0.11178710341618249,0.0,0.0
h015_public_feedback,bad_axis_escape,68,S2,0.4560099150026221,-0.0829073157093531,6.11394448955886,1.3509643847623194,0.7279142857142856,0.0,1.0,0.017168400116091952,0.0,0.0
h015_public_feedback,bad_axis_escape,142,S4,0.980141257568914,0.7410928734846727,5.969113390762512,6.577788056186857,0.5132285714285715,0.7264543673469387,0.0,-0.022027222135583478,0.0,0.0
h015_public_feedback,bad_axis_escape,146,S4,0.969943884192298,0.4036490062996654,5.9605534827235545,3.828636064384471,0.3748285714285714,0.7046644897959184,0.0,0.15591534125021836,0.0,0.0
h015_public_feedback,bad_axis_escape,168,Q3,0.7871546220880075,0.11440539781955428,5.85192755725516,3.237477963801887,0.3000571428571429,0.08024555102040816,0.0,0.01045288098801348,0.0,0.0
h015_public_feedback,bad_axis_escape,116,S1,0.3204984421660242,-0.2095700977104079,5.846332364756154,3.3884606593642133,0.6516571428571429,0.1500834285714286,0.0,-0.027294186586799992,0.0,0.0
h015_public_feedback,bad_axis_escape,65,Q3,0.8726492171860711,0.1911607700932627,5.844949801569664,4.036303434322537,0.4398857142857142,0.5556783673469389,0.0,0.023428083503808973,0.0,0.0
h015_public_feedback,bad_axis_escape,131,Q2,0.5546073441613346,0.07160505794399283,5.768608169852416,0.6421974479242599,0.910457142857143,0.0,1.0,0.001958110060010004,0.0,0.0
h015_public_feedback,bad_axis_escape,150,Q2,0.8056364586628817,0.25879707105196204,5.7510763833807585,2.4489612730547057,0.6181428571428571,0.4655539591836734,0.0,0.13605043123243782,0.0,0.0
h015_public_feedback,bad_axis_escape,167,S3,0.8219931838691378,0.3640867681624831,5.727403502277792,3.016882703138559,0.6136857142857143,0.0,0.0,0.02389164122528999,0.0,0.0
h015_public_feedback,bad_axis_escape,62,S3,0.5151132632567874,0.0491614850779562,5.722032919437582,0.25328041807936574,0.9138285714285714,0.0,1.0,0.06075451763763616,0.0,0.0
h015_public_feedback,bad_axis_escape,106,S1,0.8184550230010917,-0.04727532144505853,5.710797070743168,0.9601262142361549,0.8725142857142857,0.0,1.0,-0.008600133202171092,0.0,0.0
h015_public_feedback,bad_axis_escape,68,S3,0.5085039881431979,0.047733566901852154,5.702151561671116,0.5052196724737107,0.7721142857142856,0.0,1.0,0.04861975001112393,0.0,0.0
h015_public_feedback,bad_axis_escape,150,S2,0.9983004069405004,2.2409631587898478,5.671042858960103,9.706082545350023,0.5338285714285714,0.9362052244897959,0.0,0.15053341624124458,0.0,0.0
h015_public_feedback,bad_axis_escape,158,Q3,0.485740474738177,-0.08872857880296939,5.663866642615813,1.339566679692024,0.8552285714285714,0.0,0.0,0.04946308412298195,0.0,0.0
h015_public_feedback,bad_axis_escape,93,S3,0.5766594999721655,0.0654508285839441,5.660144019102974,0.5985050343444995,0.9051428571428572,0.0,1.0,0.03672375068812886,0.0,0.0
h015_public_feedback,bad_axis_escape,149,S4,0.9581715330605556,0.4386045704743373,5.606076026601794,3.9703600361560727,0.4257142857142857,0.7501968979591837,0.0,0.12717272659866433,0.0,0.0
h015_public_feedback,bad_axis_escape,147,Q2,0.7784534570222457,0.17891739840583232,5.578962729478789,2.280859543593448,0.43934285714285715,0.3651536326530612,0.0,0.12941205835356534,0.0,0.0
h015_public_feedback,bad_axis_escape,7,Q3,0.4467430597304579,-0.1806792414055838,5.501805987603758,2.321705149094185,0.8474857142857143,0.0,0.0,-0.025369357071602965,0.0,0.0
h015_public_feedback,bad_axis_escape,147,S4,0.9867615477875004,0.5149143916311778,5.397636620109687,4.406168091034007,0.3456285714285714,0.7131839999999999,0.0,0.10203283697524895,0.0,0.0
h015_public_feedback,bad_axis_escape,55,S1,0.999999,3.175669771785893,5.36612705459242,13.470421202069156,0.17502857142857145,0.6184352653061225,0.0,0.06149340757407791,0.0,0.0
h015_public_feedback,bad_axis_escape,94,S1,0.7043105673540266,-0.038896981557378196,5.363717107820628,0.8978866841351639,0.7212571428571429,0.0,1.0,0.019716863911714767,0.0,0.0
h015_public_feedback,bad_axis_escape,64,S2,0.4660844437584248,0.08100108231584635,5.3359321400703905,0.45257376830579915,0.8880857142857143,0.0,1.0,0.027741674308793558,0.0,0.0
h015_public_feedback,bad_axis_escape,128,Q1,0.4184145239247155,-0.05618478744947164,5.330996182437958,0.11124757763566746,0.8110285714285714,0.0,1.0,0.034981199224561575,0.0,0.0
h015_public_feedback,bad_axis_escape,91,S1,0.6216030824138601,-0.07222097494618995,5.313294474544979,1.7571270111213566,0.7227999999999999,0.0,0.0,0.004799830587326742,0.0,0.0
h015_public_feedback,bad_axis_escape,13,Q3,0.5277335708089539,-0.06119703892024142,5.308631905351766,0.6950151775334684,0.8368,0.0,1.0,0.012446354044387268,0.0,0.0
h015_public_feedback,bad_axis_escape,244,S4,0.8763347646758792,0.4665217378098676,5.273262164499837,4.96643124785565,0.5710285714285714,0.5081887346938775,0.0,-0.05537006621311317,0.0,0.0
h015_public_feedback,bad_axis_escape,66,S2,0.509753607913461,-0.06729349846183325,5.256347226094854,0.5114253196272894,0.7418,0.0,1.0,0.013797028345478825,0.0,0.0
h015_public_feedback,bad_axis_escape,162,S4,0.2372441822678982,-0.21176803122397536,5.25156740081829,2.340349197365903,0.3621428571428571,0.3313371428571429,0.0,0.11820049798995462,0.0,0.0
h015_public_feedback,bad_axis_escape,31,S2,0.999999,3.4936576448382066,5.228332635136756,14.836140972160576,0.20194285714285715,0.48548718367346944,0.0,-0.01164974520956761,0.0,0.0
h015_public_feedback,bad_axis_escape,117,Q1,0.9691507330300292,0.43655099532579067,5.191477363474774,5.1467800163144375,0.5447428571428572,0.8489859591836735,0.0,-0.016748503090712432,0.0,0.0
h015_public_feedback,bad_axis_escape,9,S2,0.6290742011589407,0.13826441055428912,5.186092104835672,1.4096713121571076,0.7144857142857143,0.05310661224489796,1.0,0.00017725064045756277,0.0,0.0
h015_public_feedback,bad_axis_escape,145,S2,0.999999,3.384119460132755,5.1627649273457,13.90250022955486,0.49174285714285715,0.8673711020408162,0.0,0.058247393957121786,0.0,0.0
h015_public_feedback,bad_axis_escape,106,Q1,0.8507469632536591,0.25616449317432144,5.1357596363241855,3.876491811398395,0.38862857142857143,0.4293234285714285,0.0,-0.007281732192948107,0.0,0.0
h015_public_feedback,bad_axis_escape,151,Q2,0.8105714008789542,0.246265660088965,5.133913898786956,1.8914656806930006,0.5914285714285714,0.5892388571428571,0.0,0.16951963707121612,0.0,0.0
h015_public_feedback,bad_axis_escape,14,S4,0.4590562735265923,-0.07565986285849997,5.122094359264154,1.116765427704048,0.6268857142857143,0.1833038367346939,1.0,0.05128854095526454,0.0,0.0
h015_public_feedback,bad_axis_escape,32,S2,0.999999,3.492995486108878,5.119973895882152,14.833225993551936,0.25694285714285714,0.5625874285714285,0.0,-0.014665103106316923,0.0,0.0
h015_public_feedback,bad_axis_escape,67,S4,0.0482934467522765,-0.4256371888963102,5.100472130426702,4.729629519535506,0.3505714285714286,0.6492945306122448,0.0,0.010339499286209884,0.0,0.0
h015_public_feedback,bad_axis_escape,162,Q3,0.5554851960109362,0.030232930415018705,5.090506793149047,0.4870663016396806,0.7032,0.0,0.0,0.09942456660055596,0.0,0.0
h015_public_feedback,bad_axis_escape,71,S1,0.7596794634859374,-0.05730733767750462,5.079120093775524,1.6463724256312633,0.951857142857143,0.0,0.0,-0.04844806783026341,0.0,0.0
h015_public_feedback,bad_axis_escape,169,S2,0.3801362632328044,-0.08690206318162985,5.045259674158676,1.3898838002072182,0.8390857142857143,0.0,0.0,0.0031064279570524544,0.0,0.0
h015_public_feedback,bad_axis_escape,69,S3,0.4481163002266518,0.051975224116496466,4.974061548444298,0.13947838218880237,0.8311714285714286,0.0,1.0,0.02192206889101051,0.0,0.0
h015_public_feedback,bad_axis_escape,135,S4,0.8341717008519602,-0.07790904451718328,4.966199457644441,0.8208485807842548,0.8426,0.0,1.0,-0.051864213081906016,0.0,0.0
h015_public_feedback,bad_axis_escape,131,Q1,0.1420222009964002,0.02246912757212205,4.962779137985924,0.3939283701730409,0.9524,0.0,1.0,-0.0546625910676695,0.0,0.0
