row,target,h012_prob,h015_prob,h016_prob,joint_q_median,joint_q_mean,joint_q_std,joint_weight_mean,joint_weight_median,joint_logit_delta,abs_joint_logit_delta,agree_h015_direction,agree_h016_direction,joint_oracle_cell_gain,h015_cell_gain_under_joint_q,h016_cell_gain_under_joint_q,weight_score,q_shift_score,oracle_gain_score,h015_gain_score,h016_gain_score,consensus_score,conflict_score
175,Q2,0.3979346445926112,0.3937094590235046,0.3947642927554604,0.3792226816473678,0.3792228059080065,2.1440341406397027e-07,0.0005694604308383629,0.0005694604577877659,-0.07877062799823237,0.07877062799823237,True,True,4.184509379265591e-07,1.6699573250837994e-07,1.2923091939841169e-07,0.7222857142857143,0.7268571428571429,0.8057142857142857,0.772,0.7142857142857143,0.8502857142857143,0.26371428571428573
48,S4,0.8388201911877434,0.8668755541943912,0.8602751614458787,0.8526001514501665,0.8526002099968824,1.0205978965582084e-07,0.0005803393936841147,0.0005803394104563331,0.10566592615320003,0.10566592615320003,True,True,4.173627968692451e-07,-8.03435097004182e-08,2.772839512456101e-07,0.8542857142857143,0.8268571428571428,0.8051428571428572,0.38285714285714284,0.84,0.8497142857142858,0.26371428571428573
233,S1,0.6444353745588427,0.6710539577602793,0.6644934948747081,0.6626919607989666,0.6626918139435924,2.3821361948384564e-07,0.0005640169371896673,0.0005640169024530344,0.08064616731804863,0.08064616731804863,True,True,4.1349341326639136e-07,3.245416239401152e-07,4.0939163693657703e-07,0.5691428571428572,0.7365714285714285,0.8045714285714286,0.8674285714285714,0.8914285714285715,0.8491428571428571,0.26371428571428573
216,S4,0.7242283652650949,0.7508225204100241,0.7443374967205934,0.7409408499782013,0.7409408826185006,5.490884011385349e-08,0.0005832548638252968,0.000583254873033487,0.08533073198724983,0.08533073198724983,True,True,4.1313477838279464e-07,2.6223879007900854e-07,3.955053787268308e-07,0.8731428571428571,0.7594285714285715,0.804,0.84,0.8897142857142857,0.8485714285714285,0.26371428571428573
202,S3,0.7131820076644508,0.7403944199762932,0.733750825138574,0.7305150663637449,0.7305147831422861,4.7046107930186866e-07,0.0005551375015257161,0.0005551374319562164,0.08634855527937102,0.08634855527937102,True,True,4.127796849071556e-07,2.72969711860392e-07,3.9794180812975875e-07,0.12514285714285714,0.7622857142857142,0.8034285714285714,0.8434285714285714,0.8902857142857142,0.848,0.26371428571428573
58,S3,0.911057285746659,0.9160989077547708,0.911057285746659,0.8999898966661357,0.8999902639428932,6.165972360431839e-07,0.0005635715555806664,0.0005635716609626518,-0.1295009520206971,0.1295009520206971,False,False,4.109357384765071e-07,-4.899291607125061e-07,0.0,0.5502857142857143,0.8657142857142858,0.8028571428571428,0.14114285714285715,0.2757142857142857,0.4417142857142857,0.9548571428571428
11,Q3,0.5055049252394067,0.4940131439347714,0.4968859705344144,0.4862498329585515,0.48625012329063955,4.475749470209551e-07,0.0005522082745924476,0.0005522083465122707,-0.07703513029089762,0.07703513029089762,True,True,4.095070220591987e-07,3.4292446936258734e-07,2.845419124081882e-07,0.07257142857142856,0.7182857142857143,0.8022857142857143,0.8788571428571429,0.8434285714285714,0.8474285714285714,0.26371428571428573
37,Q3,0.5581804333277891,0.5642290823735648,0.5581804333277891,0.539272031075939,0.5392721851809522,2.413483156136828e-07,0.0005641002012430063,0.0005641002389446992,-0.07636832905349672,0.07636832905349672,False,False,4.077864958496823e-07,-3.0392031404791815e-07,0.0,0.5748571428571428,0.7148571428571429,0.8017142857142857,0.21542857142857144,0.2757142857142857,0.44057142857142856,0.9542857142857143
143,S2,0.9987967568387583,0.9983145954622852,0.9987967568387583,0.9997664676052475,0.9997666043153544,2.3889688877505986e-07,0.0006919929352662649,0.0006919929825207089,1.6404254295235976,1.6404254295235976,False,False,4.0641817182011704e-07,-2.7959912026975196e-07,0.0,0.9805714285714285,0.9765714285714285,0.8011428571428572,0.22914285714285715,0.2757142857142857,0.43942857142857145,0.9537142857142857
64,S2,0.4459935234003608,0.4600425911534888,0.4565234779972972,0.4651191645023367,0.4651189264118674,3.805496873216134e-07,0.0005499065325213066,0.0005499064889787345,0.07712160270578672,0.07712160270578672,True,True,4.060195412701862e-07,3.775084483200021e-07,3.2421791194653827e-07,0.04857142857142857,0.72,0.8005714285714286,0.8908571428571429,0.8634285714285714,0.8468571428571429,0.26371428571428573
243,S2,0.2887742288788757,0.2542309172337001,0.2626063049882381,0.27201619574632174,0.27201608191077836,1.9569772147574363e-07,0.0005856791932447115,0.0005856791762051664,-0.08307244153682991,0.08307244153682991,True,True,4.051915338103504e-07,-7.61572348031553e-08,2.7229542419139577e-07,0.88,0.7491428571428571,0.8,0.3862857142857143,0.8371428571428572,0.8462857142857143,0.26371428571428573
241,S4,0.8201786295714554,0.8477183742157066,0.8411757267717676,0.8345597482822431,0.8345595797584799,2.578212325066345e-07,0.0005652181864466125,0.0005652181420565305,0.10073603958249033,0.10073603958249033,True,True,4.049138418149029e-07,3.4427953055249395e-08,3.13343216608302e-07,0.6171428571428571,0.8142857142857143,0.7994285714285714,0.5988571428571429,0.8565714285714285,0.8457142857142858,0.26371428571428573
242,S2,0.3058150119389916,0.296026372738861,0.3058150119389916,0.32368377562248757,0.323683463502478,5.091065191568246e-07,0.0005426245101872819,0.000542624470602865,0.08286437921286538,0.08286437921286538,False,False,4.03783688800751e-07,-5.751637382303061e-07,0.0,0.012,0.748,0.7988571428571428,0.12114285714285715,0.2757142857142857,0.43885714285714283,0.9531428571428572
225,S2,0.826640860517286,0.8541201081978778,0.8476086806797395,0.840509415042344,0.840509559617563,2.2816634269157466e-07,0.000587553421729734,0.0005875534627136846,0.10001832306714986,0.10001832306714986,True,True,4.029680865072225e-07,-2.306419243347761e-08,2.8976622722904385e-07,0.888,0.8108571428571428,0.7982857142857143,0.436,0.8468571428571429,0.8451428571428572,0.26371428571428573
108,Q2,0.609554681604162,0.6258172189373085,0.6217765544067305,0.6277596585536239,0.6277596253866827,5.6402619253361133e-08,0.0005735991172427634,0.0005735991097823769,0.07717692844602986,0.07717692844602986,True,True,4.0172433005615395e-07,3.9710003248167014e-07,3.5797627312969436e-07,0.7971428571428572,0.7205714285714285,0.7977142857142857,0.8942857142857142,0.876,0.8445714285714285,0.26371428571428573
237,Q1,0.4522693822705725,0.4485681572169586,0.4522693822705725,0.4711989719898198,0.4711988321617117,2.2725171821460677e-07,0.0005561544298971965,0.0005561544018016652,0.07617382988791568,0.07617382988791568,False,False,4.013601426373339e-07,-1.7280405607818697e-07,0.0,0.14914285714285713,0.712,0.7971428571428572,0.30228571428571427,0.2757142857142857,0.4382857142857143,0.9525714285714286
242,S1,0.0738893679630276,0.0560069691956758,0.0600534407779529,0.06430182441476583,0.06430192317685399,1.4955017553584814e-07,0.0005719477132317665,0.0005719477198494721,-0.1492802046297106,0.1492802046297106,True,True,4.005192180260726e-07,4.445849090452441e-08,3.110296286025688e-07,0.768,0.8902857142857142,0.7965714285714286,0.6148571428571429,0.856,0.844,0.26371428571428573
149,Q2,0.7233907858716814,0.7388941353951186,0.7350714431134773,0.7398739339062843,0.7398739659524708,5.489327699534764e-08,0.0005822580142724289,0.0005822580231913509,0.0839695776003293,0.0839695776003293,True,True,4.003338395399016e-07,3.988840261871104e-07,3.6571967583865e-07,0.868,0.7514285714285714,0.796,0.8948571428571429,0.8805714285714286,0.8434285714285714,0.26371428571428573
231,Q2,0.4236737892730787,0.4200970940195621,0.4209904968142066,0.40538563470524797,0.405385621732939,2.3375087629173195e-08,0.0005809281255647078,0.00058092812299245,-0.07536422708485419,0.07536422708485419,True,True,3.994789324356481e-07,1.4055906933995217e-07,1.082753726833838e-07,0.8588571428571429,0.7068571428571429,0.7954285714285714,0.7502857142857143,0.6908571428571428,0.8428571428571429,0.26371428571428573
27,Q1,0.220682023693454,0.2027214827862068,0.20710705893063,0.20519271406247794,0.20519289100697005,2.9197068465543725e-07,0.0005620613654305609,0.0005620613913154403,-0.09245378228763679,0.09245378228763679,True,True,3.988878119975306e-07,3.883010937274996e-07,3.9260177247169436e-07,0.4617142857142857,0.7857142857142857,0.7948571428571428,0.8925714285714286,0.8891428571428571,0.8422857142857143,0.26371428571428573
28,S1,0.9040746555877932,0.9133793395304564,0.9040746555877932,0.8928054991306179,0.8928058869149074,6.227052492651132e-07,0.0005631039211015785,0.0005631040326078016,-0.12361791247051057,0.12361791247051057,False,False,3.986611657210185e-07,-1.0110617310527398e-06,0.0,0.5228571428571429,0.8554285714285714,0.7942857142857143,0.056,0.2757142857142857,0.43657142857142855,0.952
82,Q2,0.5649988488464768,0.5649988488464768,0.5649988488464768,0.5462039560799159,0.5462040927569065,2.1648431212566746e-07,0.0005561578944908516,0.0005561579281235225,-0.07613041899642004,0.07613041899642004,False,False,3.984544215082106e-07,0.0,0.0,0.14971428571428572,0.7108571428571429,0.7937142857142857,0.498,0.2757142857142857,0.436,0.9514285714285714
95,Q2,0.6136091281998712,0.6231878002146781,0.6208018156074717,0.6316176136708099,0.6316176310328719,2.426036498293091e-08,0.0005780412835777532,0.0005780412882665731,0.0766540293488599,0.0766540293488599,True,True,3.9772056120343165e-07,3.0999480374510867e-07,2.535501819062055e-07,0.8377142857142857,0.716,0.7931428571428571,0.8617142857142858,0.8205714285714286,0.8417142857142857,0.26371428571428573
15,Q1,0.207868640969296,0.1829835655300186,0.1889798701247559,0.19281301106629084,0.19281311264294965,1.6822873791911046e-07,0.0005658230257997347,0.0005658230398255364,-0.0940135964371589,0.0940135964371589,True,True,3.96681611882236e-07,2.1631411383789714e-07,3.6969928846821683e-07,0.6394285714285715,0.7908571428571428,0.7925714285714286,0.8142857142857143,0.8822857142857143,0.8411428571428572,0.26371428571428573
56,S4,0.8277314481047854,0.8603122242295539,0.8277314481047854,0.841488043294996,0.8414880838914689,7.123562393716464e-08,0.0005787487179277484,0.0005787487297756583,0.09970762129934929,0.09970762129934929,True,False,3.925020797289479e-07,-4.307126330445432e-07,0.0,0.844,0.8102857142857143,0.792,0.15771428571428572,0.2757142857142857,0.7222857142857143,0.8354285714285714
34,Q2,0.6578756061853807,0.6709882905784951,0.6677340196291298,0.675531835749986,0.6755317921120535,8.069209275422926e-08,0.000560893565469442,0.0005608935548579223,0.07947139164178274,0.07947139164178274,True,True,3.917750655989025e-07,3.654880085670866e-07,3.146064491010741e-07,0.3525714285714286,0.7291428571428571,0.7914285714285715,0.8862857142857142,0.8571428571428571,0.8405714285714285,0.26371428571428573
231,S1,0.3706088184708813,0.3654437248268399,0.3667321519337574,0.35326865582499295,0.3532685095626737,2.420509705826781e-07,0.0006017498320509484,0.0006017498013254598,-0.07509627809388453,0.07509627809388453,True,True,3.9043955245309503e-07,1.9718036674839196e-07,1.5435313084214186e-07,0.9245714285714286,0.7051428571428572,0.7908571428571428,0.8005714285714286,0.7468571428571429,0.84,0.26371428571428573
12,S3,0.8372632240978997,0.8423782738798467,0.8372632240978997,0.8234868473693674,0.8234869213190615,1.1665386658357812e-07,0.0005700116111508456,0.000570011633009708,-0.09785229738483081,0.09785229738483081,False,False,3.883427202057289e-07,-3.5428655375591917e-07,0.0,0.7308571428571429,0.8051428571428572,0.7902857142857143,0.188,0.2757142857142857,0.43142857142857144,0.9508571428571428
170,Q1,0.6074184689486233,0.6108316912262748,0.6074184689486233,0.5889467472852143,0.5889470688218946,5.241363338850806e-07,0.0005449307060485239,0.0005449307899094547,-0.0768607279083765,0.0768607279083765,False,False,3.878059210647954e-07,-1.5764061652961427e-07,0.0,0.02,0.7165714285714285,0.7897142857142857,0.3182857142857143,0.2757142857142857,0.4308571428571429,0.9502857142857143
28,Q1,0.4397078991649268,0.4364818140790482,0.4372878425446577,0.42123588501591663,0.4212360817256742,3.191249304706769e-07,0.0005548931906562578,0.0005548932326759078,-0.07535440466886045,0.07535440466886045,True,True,3.855165561267531e-07,1.2259577923133938e-07,9.414593250188692e-08,0.12228571428571429,0.7062857142857143,0.7891428571428571,0.7331428571428571,0.6685714285714286,0.8388571428571429,0.26371428571428573
192,S2,0.5226407829263001,0.514646598287865,0.5166460074493093,0.5041395194444513,0.5041396616140804,2.2676285083944066e-07,0.0005621787260490801,0.0005621787620701139,-0.0740666493541878,0.0740666493541878,True,True,3.853115901994878e-07,2.611192345804317e-07,2.0933260421757019e-07,0.4662857142857143,0.6965714285714286,0.7885714285714286,0.8394285714285714,0.7902857142857143,0.8382857142857143,0.26371428571428573
14,Q2,0.5814373972533974,0.5855916223980977,0.5814373972533974,0.5630658311900367,0.563065964005477,2.1820915297527674e-07,0.0005574642987612826,0.0005574643318015019,-0.07506283137092667,0.07506283137092667,False,False,3.850727065282984e-07,-1.9486985448661206e-07,0.0,0.184,0.7045714285714286,0.788,0.288,0.2757142857142857,0.42742857142857144,0.9491428571428572
210,Q3,0.4877633703262622,0.4751351111266756,0.4782898281113971,0.46922830173206487,0.4692284036495198,1.6571998309335163e-07,0.0005590617817096279,0.0005590618047527339,-0.07428625371699436,0.07428625371699436,True,True,3.8468132463932084e-07,3.4555655458582045e-07,2.926439302210593e-07,0.24571428571428572,0.6988571428571428,0.7874285714285715,0.8805714285714286,0.8491428571428571,0.8377142857142857,0.26371428571428573
111,S1,0.2336097300061345,0.209328149628204,0.2152196319895899,0.21828417374578377,0.21828420105563592,3.73342276634864e-08,0.0005763953597197939,0.0005763953642389356,-0.08765388942849905,0.08765388942849905,True,True,3.8404835927892216e-07,2.458113633296872e-07,3.680783693168738e-07,0.8205714285714286,0.7697142857142857,0.7868571428571428,0.8325714285714285,0.8817142857142857,0.8371428571428572,0.26371428571428573
123,S3,0.1776540378083551,0.1614778142199339,0.1776540378083551,0.1919805469265326,0.1919802872089702,4.1484446031827534e-07,0.0005568703504458037,0.0005568703322538074,0.09513104885959267,0.09513104885959267,False,False,3.832713182842043e-07,-1.441368230291974e-06,0.0,0.168,0.7977142857142857,0.7862857142857143,0.03485714285714286,0.2757142857142857,0.42514285714285716,0.9485714285714286
245,S2,0.3312501477367486,0.3206837991841861,0.3312501477367486,0.3487990759777008,0.34879886568429624,3.529464018027781e-07,0.0005503736008406166,0.0005503735721596629,0.07821406324169322,0.07821406324169322,False,False,3.792895994920965e-07,-6.047592151527176e-07,0.0,0.053142857142857144,0.7228571428571429,0.7857142857142857,0.116,0.2757142857142857,0.42228571428571426,0.948
14,Q1,0.2549100024552317,0.2315144265996872,0.2372197027896261,0.23911625118470353,0.23911633148702927,1.3472041467052594e-07,0.0005687945507357778,0.0005687945635147384,-0.08493628296233036,0.08493628296233036,True,True,3.78775296252384e-07,2.87095397211568e-07,3.731323161984672e-07,0.712,0.7577142857142857,0.7851428571428571,0.8497142857142858,0.8828571428571429,0.8365714285714285,0.26371428571428573
62,Q1,0.7334139017389413,0.7608419212793474,0.7541702440053526,0.7496528458142465,0.7496525466565206,4.942423748238212e-07,0.0005530306229306418,0.0005530305485371347,0.08474870693236647,0.08474870693236647,True,True,3.7795156433898113e-07,1.896814008252754e-07,3.476395891244568e-07,0.08457142857142858,0.7571428571428571,0.7845714285714286,0.7925714285714286,0.872,0.836,0.26371428571428573
83,S3,0.4820709631273253,0.4820709631273253,0.4820709631273253,0.5005769265988609,0.5005766294311815,4.7609830341344903e-07,0.0005508104610083923,0.0005508103992735282,0.07405461622108088,0.07405461622108088,False,False,3.7751050306755693e-07,0.0,0.0,0.05657142857142857,0.696,0.784,0.498,0.2757142857142857,0.4205714285714286,0.9474285714285714
46,Q1,0.5939107058032121,0.5883633892891782,0.5897523838863867,0.5756063317265927,0.5756066922823587,5.669326526269589e-07,0.0005439414245072056,0.0005439415166810042,-0.07539342148046568,0.07539342148046568,True,True,3.7612719810164223e-07,1.939188087227478e-07,1.5193414311086735e-07,0.015428571428571429,0.7074285714285714,0.7834285714285715,0.7982857142857143,0.7434285714285714,0.8354285714285714,0.26371428571428573
13,Q3,0.5429551762694034,0.5323067708405366,0.5349720158946718,0.5248243999166855,0.5248246435660479,3.9756551667235704e-07,0.0005672456602685853,0.0005672457213702701,-0.07286598938529068,0.07286598938529068,True,True,3.75007413365406e-07,3.112645032681493e-07,2.5771326496033083e-07,0.6828571428571428,0.6897142857142857,0.7828571428571428,0.8628571428571429,0.824,0.8342857142857143,0.26371428571428573
182,Q3,0.2159714847666818,0.2012137926162349,0.2048311074462806,0.2015440293510847,0.20154374296520397,4.507496572439329e-07,0.000599868822474946,0.0005998687838086,-0.08737295343541973,0.08737295343541973,True,True,3.7488070614583795e-07,3.7467727795659823e-07,3.5490383322730565e-07,0.9205714285714286,0.7668571428571429,0.7822857142857143,0.8885714285714286,0.8742857142857143,0.8337142857142857,0.26371428571428573
151,Q1,0.2997053677095543,0.2879868969991033,0.2997053677095543,0.3165128324490641,0.31651273336764246,1.526541774940085e-07,0.000562639623003916,0.000562639610168877,0.07885716957473965,0.07885716957473965,False,False,3.747392081213802e-07,-7.210233705370746e-07,0.0,0.496,0.7274285714285714,0.7817142857142857,0.08685714285714285,0.2757142857142857,0.4188571428571429,0.9468571428571428
242,S4,0.7276485102151402,0.7544777185731014,0.7479407705019935,0.7434905258388846,0.7434906010980057,1.1382993045916663e-07,0.0005843409125279316,0.00058434093311656,0.08146578089960499,0.08146578089960499,True,True,3.746575282839453e-07,1.8612268198706498e-07,3.4408341920314323e-07,0.8754285714285714,0.74,0.7811428571428571,0.7891428571428571,0.8697142857142857,0.8331428571428572,0.26371428571428573
222,Q3,0.5011768641710451,0.5011768641710451,0.5011768641710451,0.5192149116906589,0.5192149663102866,8.618746962667082e-08,0.0005747369200269179,0.0005747369331591516,0.07219005170528867,0.07219005170528867,False,False,3.7411006770040586e-07,0.0,0.0,0.8091428571428572,0.684,0.7805714285714286,0.498,0.2757142857142857,0.41828571428571426,0.9462857142857143
245,S3,0.3878395114897054,0.3855476320350782,0.3861201306509295,0.40554063495789705,0.40554051073157066,2.159460935678585e-07,0.0005655271292477592,0.0005655271058335445,0.07397157612793026,0.07397157612793026,False,False,3.7118825495649893e-07,-1.0300422657689187e-07,-7.607912215036781e-08,0.6285714285714286,0.6948571428571428,0.78,0.36457142857142855,0.0074285714285714285,0.4177142857142857,0.9457142857142857
45,Q2,0.6767742846536012,0.6945343312829217,0.6901455572729694,0.6936544688382337,0.6936544346925001,6.179202066509094e-08,0.0005612479064874585,0.0005612478980509343,0.07827337750885477,0.07827337750885477,True,True,3.6898767252341453e-07,3.6796422641698924e-07,3.5279641503302534e-07,0.39085714285714285,0.7234285714285714,0.7794285714285715,0.8868571428571429,0.8737142857142857,0.832,0.26371428571428573
38,S1,0.9559452234744652,0.9687807465161454,0.9659594434100812,0.9630336118648853,0.9630339396674912,5.32031817983408e-07,0.0005844082483113701,0.0005844083432498642,0.18281241037596407,0.18281241037596407,True,True,3.6805223163379744e-07,6.631810337092155e-08,2.939960718179105e-07,0.876,0.9171428571428571,0.7788571428571428,0.66,0.8497142857142858,0.8314285714285714,0.26371428571428573
85,S4,0.4143001907939645,0.4073347831476724,0.4090727627529634,0.39665403284769224,0.3966538872918741,2.5016844549413313e-07,0.0005708175852133459,0.000570817556169522,-0.07320975070010882,0.07320975070010882,True,True,3.678606546097737e-07,2.326114725082033e-07,1.8518090213574093e-07,0.7468571428571429,0.6908571428571428,0.7782857142857142,0.8228571428571428,0.7702857142857142,0.8308571428571428,0.26371428571428573
196,S2,0.4931376115584038,0.4893251046456413,0.4902781322902996,0.47528219533162663,0.4752822224189861,3.526499314011799e-08,0.000575449212061104,0.0005754492194376303,-0.07150060258237279,0.07150060258237279,True,True,3.6719197927572344e-07,1.4000672754249629e-07,1.0814256456357955e-07,0.8125714285714286,0.6782857142857143,0.7777142857142857,0.7497142857142857,0.6902857142857143,0.8302857142857143,0.26371428571428573
195,S3,0.5927041699619153,0.6158407025111271,0.6101010929636487,0.6105135335954159,0.6105132293734196,4.984761879911073e-07,0.0005520331359944492,0.0005520330673941781,0.07431571495950506,0.07431571495950506,True,True,3.643925651776796e-07,3.3134015852809295e-07,3.64195159542131e-07,0.06914285714285714,0.6994285714285714,0.7771428571428571,0.8702857142857143,0.8794285714285714,0.8297142857142857,0.26371428571428573
157,Q1,0.3496481608884604,0.357350502158687,0.3554178111371883,0.36682236116970024,0.3668221918072736,2.8262446632066807e-07,0.0005657343950453882,0.0005657343682468886,0.07471280163916527,0.07471280163916527,True,True,3.6423777128660376e-07,2.5415593820066674e-07,2.0439681510113813e-07,0.6342857142857142,0.7017142857142857,0.7765714285714286,0.836,0.7862857142857143,0.8291428571428572,0.26371428571428573
28,Q3,0.6741076586824011,0.678007110631296,0.6741076586824011,0.657157670449822,0.65715787292668,3.3295195475097557e-07,0.0005586857759465543,0.0005586858318350393,-0.07616942938352578,0.07616942938352578,False,False,3.621684048655287e-07,-1.8802929964700571e-07,0.0,0.22457142857142856,0.7114285714285714,0.776,0.29028571428571426,0.2757142857142857,0.4142857142857143,0.9451428571428572
90,S2,0.6777741596039757,0.7117318965241274,0.7034431473423447,0.6945711390009602,0.6945709308446766,3.242415431351236e-07,0.0005550542719521124,0.0005550542218667083,0.07801623117585721,0.07801623117585721,True,True,3.6192078805419603e-07,-3.1899591004417925e-08,2.577973435705052e-07,0.12285714285714286,0.7217142857142858,0.7754285714285715,0.42857142857142855,0.8245714285714286,0.8285714285714286,0.26371428571428573
95,S2,0.7509653198661707,0.7560018629825926,0.7509653198661707,0.7352667628258563,0.7352671023877275,5.570352743875204e-07,0.000556374149107943,0.0005563742434327832,-0.08225659849181421,0.08225659849181421,False,False,3.616206593571317e-07,-2.7491722700726e-07,0.0,0.15485714285714286,0.7422857142857143,0.7748571428571429,0.23142857142857143,0.2757142857142857,0.4137142857142857,0.9445714285714286
53,Q3,0.6708623122593174,0.668217762150129,0.6688799035233112,0.6537936308380393,0.6537939819693345,5.495589045989477e-07,0.0005497370488048634,0.0005497371411384729,-0.07633103853974943,0.07633103853974943,True,True,3.595973519870563e-07,1.0347113958656856e-07,7.923296285407068e-08,0.048,0.7137142857142857,0.7742857142857142,0.7125714285714285,0.648,0.8274285714285714,0.26371428571428573
88,S1,0.8354456442365963,0.8415562632156521,0.8354456442365963,0.8221740746193048,0.8221740800566851,8.940720624427086e-09,0.0005723060431202749,0.0005723060452856356,-0.09357732459928636,0.09357732459928636,False,False,3.5902385398935084e-07,-4.220856647805625e-07,0.0,0.772,0.7891428571428571,0.7737142857142857,0.16114285714285714,0.2757142857142857,0.4125714285714286,0.944
75,S1,0.8907202441008808,0.911622916636397,0.9067633074149364,0.9015463207358738,0.9015464295820891,1.797700160506513e-07,0.0005785174507274421,0.0005785174819306738,0.11640601049488541,0.11640601049488541,True,True,3.5892649583675266e-07,6.211754095133782e-09,2.6732159082525953e-07,0.8411428571428572,0.8411428571428572,0.7731428571428571,0.5451428571428572,0.8331428571428572,0.8268571428571428,0.26371428571428573
87,S4,0.4057548178150629,0.410684914553051,0.4094506661051946,0.4233442087781705,0.42334399907021214,3.4381929149615276e-07,0.000560574668971618,0.0005605746285698141,0.07248295963335016,0.07248295963335016,True,True,3.580849347562701e-07,1.730450739033709e-07,1.350731527775445e-07,0.324,0.6862857142857143,0.7725714285714286,0.776,0.7257142857142858,0.8262857142857143,0.26371428571428573
219,S4,0.662130546212568,0.6762980629882088,0.672785107217045,0.6788829800635239,0.6788831978410639,3.3942872149989696e-07,0.0005657975156461957,0.0005657975725326986,0.07584001959933906,0.07584001959933906,True,True,3.5787474941659e-07,3.492281251261361e-07,3.0993665056319666e-07,0.6382857142857142,0.7091428571428572,0.772,0.8817142857142857,0.8554285714285714,0.8257142857142857,0.26371428571428573
232,S2,0.3453815859838078,0.3362062240769526,0.3384888354469949,0.3284937623138455,0.3284937459168848,2.1603875516818505e-08,0.0005619414590513843,0.0005619414572143639,-0.07560281603919661,0.07560281603919661,True,True,3.5725977196088754e-07,2.8208488608431343e-07,2.3128554788929517e-07,0.45371428571428574,0.708,0.7714285714285715,0.848,0.8045714285714286,0.8251428571428572,0.26371428571428573
52,Q2,0.667030325091512,0.6840856765595646,0.6798657933133551,0.6837603244319408,0.6837602914425654,5.990155954092738e-08,0.0005612841769976858,0.0005612841689071073,0.07632296996195698,0.07632296996195698,True,True,3.567478974956811e-07,3.566104616235623e-07,3.371483155902176e-07,0.39885714285714285,0.7131428571428572,0.7708571428571429,0.8834285714285715,0.868,0.8245714285714286,0.26371428571428573
240,Q2,0.3708766185136111,0.3566831635246847,0.3602091290279673,0.35373878028902006,0.3537387883505352,2.0032070850710734e-08,0.0005607897735263245,0.0005607897754997713,-0.07418710516116789,0.07418710516116789,True,True,3.552818463642434e-07,3.446749804157934e-07,3.042095630524477e-07,0.34285714285714286,0.6977142857142857,0.7702857142857142,0.88,0.8542857142857143,0.824,0.26371428571428573
29,S1,0.9417319771575912,0.9548506400912632,0.9518621262471564,0.9496679069478725,0.9496683923226286,7.706897205531691e-07,0.0005906579145282052,0.0005906580558410166,0.15480218618050756,0.15480218618050756,True,True,3.544685962583187e-07,1.7680728596507824e-07,3.238746186161632e-07,0.8965714285714286,0.8954285714285715,0.7697142857142857,0.7805714285714286,0.8628571428571429,0.8234285714285714,0.26371428571428573
158,S2,0.6383422202475048,0.6590983318539846,0.6539625387628281,0.6553664706210142,0.6553663693314142,1.6413539431431583e-07,0.0005588405447925483,0.0005588405198647581,0.07453682751234048,0.07453682751234048,True,True,3.5327186833051796e-07,3.3598285220100043e-07,3.5083657464592556e-07,0.232,0.7011428571428572,0.7691428571428571,0.8748571428571429,0.8731428571428571,0.8228571428571428,0.26371428571428573
188,Q1,0.5888914678553732,0.6020997324275774,0.5988107745410742,0.6061444289694441,0.606144192567427,3.6433831726135813e-07,0.0005720566242775446,0.0005720565630933488,0.07174936474290866,0.07174936474290866,True,True,3.5324537293165e-07,3.336910471291742e-07,2.8907974878767815e-07,0.7691428571428571,0.6811428571428572,0.7685714285714286,0.8731428571428571,0.8457142857142858,0.8222857142857143,0.26371428571428573
14,S1,0.3955642474423337,0.3757229153289412,0.3806471483420839,0.3784635809260448,0.37846363126235477,7.761680868259515e-08,0.0005727167567616538,0.0005727167686127508,-0.0720924968276222,0.0720924968276222,True,True,3.5207244135814466e-07,3.429110971429904e-07,3.462767647370261e-07,0.7805714285714286,0.6822857142857143,0.768,0.8782857142857143,0.8708571428571429,0.8217142857142857,0.26371428571428573
194,Q1,0.2012429052082169,0.1769627139306884,0.1828087107308598,0.187211968223308,0.18721209371925143,2.0702919677181935e-07,0.0005646531105797731,0.0005646531271955069,-0.08968463124768378,0.08968463124768378,True,True,3.5202037626803816e-07,1.5138799261037406e-07,3.156038627308793e-07,0.5971428571428572,0.7754285714285715,0.7674285714285715,0.7588571428571429,0.8577142857142858,0.8211428571428572,0.26371428571428573
119,Q2,0.3619052489065402,0.3477468256031119,0.3619052489065402,0.379080479844096,0.3790802940296867,2.973719545013197e-07,0.0005540909409413524,0.0005540909093597486,0.07365140484147364,0.07365140484147364,False,False,3.5157139327430076e-07,-8.319890011694365e-07,0.0,0.10514285714285715,0.6931428571428572,0.7668571428571429,0.07371428571428572,0.2757142857142857,0.4102857142857143,0.9434285714285714
98,S3,0.4591710052782132,0.4677898705700647,0.4656331483693558,0.47694998262666344,0.4769497242342376,4.33753968786254e-07,0.0005531257764931956,0.0005531257274105496,0.07141496875590168,0.07141496875590168,True,True,3.514148113533823e-07,2.5827335617506535e-07,2.091997845799649e-07,0.08571428571428572,0.6754285714285714,0.7662857142857142,0.8388571428571429,0.7897142857142857,0.8205714285714286,0.26371428571428573
84,S4,0.3399414066560402,0.3233201555997106,0.3274358677741886,0.32391829207072637,0.32391804732115353,3.9527808236494537e-07,0.0006090688229772567,0.0006090687737758067,-0.07226729995589332,0.07226729995589332,True,True,3.512068733508968e-07,3.507090431556697e-07,3.340646587612318e-07,0.936,0.6845714285714286,0.7657142857142857,0.8822857142857143,0.8662857142857143,0.82,0.26371428571428573
