candidate_id,flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score,h096_conflict_score
h096_all_conflict_k105_a055_acb035e6,493,70,id03,2024-09-16,2024-09-15,S1,3,0.8884936940057166,0.8875345736236293,4.6310229462331876e-06,0.3400114285714286,0.6828971428571429,0.077101657142857,0.9141428571428571,0.8674285714285714,0.3709769142857143,1.0,1.0,0,3.0,5.4,1.0,1.0,-0.0016074635739462,-5.1993970336946314e-09,-1.40836776154248e-06,0.0,0.0,0.0,1.0,0.236321397309745,0.0,0.9245714285714286,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.31344,0.8876086323960554,-0.0089026221922425,3.5886693217079824e-06,0.0089026221922425,0.0,0.0,1.0,0.1367752571428571,0.8872720559547204,1,0.8872720559547204,8.76681685581263e-08,0.5163428571428571,0.0553157100199475,0.0017794310329483,0.0005669074740661,0.9920880796157352,0.4651428571428571,0.6240888295362783,0.2400053714285714,-0.0122720959406681,7.507923728999888e-06,0.8876467506719365,-0.0085204640585074,1.0,-3.936937374549032e-06,0.0,0.4542857142857143,0.4977142857142857,0.4705714285714286,0.9126514285714286,0.0675878059606156,0.077024,0.3923891170383329
h096_all_conflict_k105_a055_acb035e6,976,139,id06,2024-07-19,2024-07-18,S1,3,0.957114132382074,0.956661894144046,2.482982722790128e-06,0.2415428571428571,0.5280971428571429,0.1421882285714286,0.7638857142857144,0.7131428571428572,0.3188811428571429,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915214965537454,0.0043568419581869,0.8028571428571428,0.204,0.1788571428571428,0.0,0.0,,-0.7182542857142857,0.956700799843759,-0.0100237633909543,1.8876110083887456e-06,0.0100237633909543,0.0,0.0,0.0,0.0200646285714286,0.95771838241471,1,0.95771838241471,2.0098124351026009e-07,0.711417142857143,0.129967951672723,0.0028377245950443,0.0005605130617231,0.9808978580155344,0.2182857142857142,0.1225413946338342,0.0390291428571428,0.0148210521083425,4.467691687215503e-06,0.9569310481680934,-0.0044513229325673,1.0,-1.4326694484367852e-06,0.0,0.4542857142857143,0.4702857142857143,0.4603714285714285,0.9276114285714286,0.1151468995643805,-0.0282851428571428,0.3910223612208412
h096_all_conflict_k105_a055_acb035e6,684,97,id04,2024-10-18,2024-10-17,S3,5,0.479631624236183,0.4804097350267681,1.2128747800543849e-06,0.1991085714285714,0.3319371428571428,0.1160379999999999,0.6367428571428572,0.6302857142857143,0.2820034285714286,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165078907724509,0.038610001902934,0.5588571428571428,0.4102857142857143,0.4171428571428571,0.0,0.0,,-0.7043457142857144,0.4804153696138951,0.0031399943509431,1.1197551992303545e-06,0.0031399943509431,0.0,0.0,0.0,0.0171502285714285,0.4965007889004909,1,0.5034992110995091,8.87769268920184e-08,0.2819314285714285,0.0359390460301221,0.0017813135498686,0.0005652600399335,0.9892050698837253,0.372,0.2387742994725407,0.1196924571428571,0.0675215430277943,0.000569669006841,0.4799336266508728,0.0012099879885599,1.0,-7.656143358181211e-07,0.0,0.4542857142857143,0.4525714285714285,0.4532571428571428,0.9015142857142858,-0.0315824969976724,-0.0319545142857143,0.38732219997234535
h096_all_conflict_k105_a055_acb035e6,951,135,id06,2024-07-14,2024-07-13,S4,6,0.8326790220313127,0.833879711711521,5.183653563278767e-06,0.2921257142857143,0.4153771428571429,-0.1112793428571428,0.8874,0.9285714285714286,0.3429414857142857,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3617674279706701,0.0,0.9582857142857144,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7936942857142857,0.8337650677901544,0.0078153785157646,3.859087214619361e-06,0.0078153785157646,0.0,0.0,0.0,-0.0153674857142856,0.8312358502886998,1,0.8312358502886998,3.840924880026521e-07,0.6961371428571429,-0.0989839981964375,0.0011361898931917,0.0005810148178281,1.016775931199321,0.8325714285714285,0.5783184363674189,0.3844385142857142,-0.010322855520866,7.457335124527731e-06,0.8329793279449548,0.0021569871909787,1.0,-2.0186312811865115e-06,0.0,0.4542857142857143,0.4594285714285714,0.4581428571428572,0.9290628571428572,-0.0886611426755714,-0.0597717714285714,0.3873014739604006
h096_all_conflict_k105_a055_acb035e6,495,70,id03,2024-09-16,2024-09-15,S3,5,0.4339995467608516,0.432356369008125,5.497455235037307e-06,0.3251771428571428,0.6828971428571429,0.0974404857142856,0.8948,0.84,0.3792589714285714,1.0,1.0,0,3.0,5.4,1.0,1.0,-0.0011153743242252,-3.1667587096087123e-09,-1.6736124081780563e-06,0.0,0.0,0.0,1.0,0.1755262427634193,0.0,0.8954285714285715,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.3184914285714285,0.4324045390961372,-0.006495975889984,4.713727674743318e-06,0.006495975889984,0.0,0.0,1.0,0.1380639428571428,0.4362151510812417,1,0.5637848489187582,2.42810440140853e-07,0.4231657142857142,0.0596993860989079,0.0007370478100822,0.0005856856978188,1.02494997118291,0.8657142857142858,0.4358312021880767,0.5033509714285717,0.0090142714560029,9.98797653928296e-06,0.4335600833741482,-0.0017892377075804,1.0,-2.460680098903545e-06,0.0,0.4542857142857143,0.4548571428571428,0.4573714285714285,0.9124171428571428,0.0506851146429049,0.081622857142857,0.38681687399425574
h096_all_conflict_k105_a055_acb035e6,683,97,id04,2024-10-18,2024-10-17,S2,4,0.7275040018936937,0.7272620249505951,1.476529392085979e-07,0.2007371428571428,0.3319371428571428,0.1821384571428571,0.5503714285714285,0.4022857142857143,0.272406,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022446450972836,0.0454982402021362,0.3982857142857143,0.4331428571428571,0.472,0.0,0.0,,-0.6621857142857144,0.7272510772237483,-0.0012754683792152,1.4679405058171113e-07,0.0012754683792152,0.0,0.0,0.0,0.0363276571428571,0.7192777710048817,1,0.7192777710048817,2.2499236206598818e-08,0.2206285714285714,-0.0200440801650598,0.0007415839985452,0.0005658137741414,0.9901741047474618,0.4045714285714286,0.4355301165525397,0.1406593142857143,-0.0411136305444662,0.0001696228394413,0.7274065181326193,-0.0004916863898358,1.0,-1.0039479203527436e-07,0.0,0.4542857142857143,0.4445714285714285,0.4498285714285714,0.8940114285714286,0.0210695503794063,-0.0146850285714285,0.38196819495548373
h096_all_conflict_k105_a055_acb035e6,1514,216,id09,2024-09-07,2024-09-06,Q3,2,0.561573107889705,0.562248903897868,9.275702976818678e-07,0.25832,0.7008571428571428,0.2927635428571428,0.5907428571428572,0.5051428571428571,0.3136194285714285,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151677844480334,0.0369358356834338,0.5434285714285715,0.4005714285714286,0.4154285714285714,0.0,0.0,,-0.6041628571428572,0.5622498281808038,0.0027490300676703,8.464062550839202e-07,0.0027490300676703,0.0,0.0,0.0,0.0773387428571428,0.5584891832055837,1,0.5584891832055837,5.1471516030221246e-08,0.3424457142857143,-0.0273122302451104,0.0040329429551092,0.0005749452512714,1.0061541897251,0.7474285714285714,0.254107815425712,0.4086269714285714,-0.0125161606129137,1.9304281964616088e-05,0.5618337337533557,0.0010586255517181,1.0,-5.784377883344405e-07,0.0,0.4542857142857143,0.452,0.4528285714285714,0.8854000000000001,-0.0147960696321967,0.0221749714285713,0.3775411125775812
h096_all_conflict_k105_a055_acb035e6,429,61,id03,2024-08-19,2024-08-18,Q3,2,0.769391940972039,0.7691873343964346,1.1794978560519809e-07,0.1801828571428571,0.3370171428571429,0.0740792571428571,0.6702571428571429,0.7508571428571429,0.2411588571428571,1.0,1.0,0,2.0,3.6,1.0,1.0,-0.000184451677063,-5.6483338269916636e-11,-3.4533000903280715e-08,0.0,0.0,0.0,1.0,0.0259545843659137,0.1152267987939449,0.6217142857142857,0.6057142857142858,0.572,1.0,1.0,episode_neighbor_q061,0.3079257142857142,0.769159963715853,-0.0013069844411823,1.3796569509061385e-07,0.0013069844411823,0.0,0.0,1.0,0.0993245714285714,0.7570030321951982,0,0.7570030321951982,9.349604647858497e-08,0.3282628571428571,-0.0431694753420197,0.0002337820502099,0.000570936680997,0.9991391917449192,0.6605714285714286,0.4307766506520007,0.3147865142857143,-0.0685626666458385,0.0004272632394869,0.7692349173091595,-0.0008847885427687,1.0,-1.357899670484386e-07,0.0,0.4542857142857143,0.4502857142857143,0.4517142857142857,0.8968457142857144,0.0253931913038187,0.0444745142857143,0.3683355250277357
h096_all_conflict_k105_a055_acb035e6,685,97,id04,2024-10-18,2024-10-17,S4,6,0.6602377648090725,0.6594376287274435,1.4264515875161976e-06,0.2128114285714285,0.3319371428571428,-0.0775990285714285,0.8124857142857143,0.8754285714285714,0.2766764571428571,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1615171627693093,0.0,0.884,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.8072085714285715,0.6594901308126143,-0.0033310573115041,1.1333106247901623e-06,0.0033310573115041,0.0,0.0,0.0,-0.0389712571428571,0.6678327784125689,1,0.6678327784125689,2.585558371201693e-07,0.5804914285714285,0.0635940345515139,0.0013732797639158,0.0005542443136634,0.9699275489110556,0.1302857142857142,0.2989667550064133,-0.0252917714285714,0.0340453337492612,0.0001290467043707,0.6599495416792546,-0.0012845884666751,1.0,-7.752906455715802e-07,0.0,0.4542857142857143,0.4531428571428571,0.4535142857142857,0.8995714285714286,0.0295487008022531,-0.0834181714285714,0.3654576656260721
h096_all_conflict_k105_a055_acb035e6,72,10,id01,2024-08-13,2024-08-12,Q3,2,0.6540271650616462,0.6541952273622312,6.241744099355628e-08,0.1664742857142857,0.602737142857143,0.2302518285714286,0.5890000000000001,0.4491428571428571,0.230052,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100850770282789,0.0408244641423714,0.4988571428571428,0.4182857142857142,0.4394285714285714,0.0,0.0,,-0.6395342857142857,0.6541978720697573,0.0007545083536356,5.860198104556958e-08,0.0007545083536356,0.0,0.0,0.0,0.0462374857142857,0.660758935028728,1,0.660758935028728,2.6109075210230136e-08,0.2374057142857142,0.0203862121377524,0.001085971111288,0.0005706359268388,0.9986128719680278,0.6548571428571428,0.3147640732580876,0.2738849142857143,0.029889488025075,0.0001004468135936,0.6540928845184623,0.0002904528282908,1.0,-4.00379900344916e-08,0.0,0.4542857142857143,0.444,0.4495714285714286,0.8768742857142858,-0.0095032758873225,-0.0067589714285714,0.3645005046494903
h096_all_conflict_k105_a055_acb035e6,551,78,id03,2024-10-06,2024-10-05,S3,5,0.4287262596848446,0.4281161879117646,7.599045394046655e-07,0.2365371428571428,0.5812571428571428,0.0773638571428571,0.7985428571428572,0.7245714285714285,0.3151008,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582401932714693,0.0,0.88,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7376028571428572,0.4281586043412561,-0.0023181008516995,5.986979474403853e-07,0.0023181008516995,0.0,0.0,0.0,-0.0074353142857142,0.4408131674241327,1,0.5591868325758673,2.7200351776194033e-07,0.4228571428571429,0.063541977905909,0.0006357751582378,0.0005690551907713,0.9958465838499426,0.5948571428571429,0.6318526509881361,0.2124987428571428,0.0491873592316087,0.0002975794832323,0.4285696820937664,-0.0006393299720927,1.0,-3.1286594048829386e-07,0.0,0.4542857142857143,0.4474285714285714,0.4512,0.8855085714285715,0.0143546186743003,-0.0550502857142857,0.35073078606603014
h096_all_conflict_k105_a055_acb035e6,548,78,id03,2024-10-06,2024-10-05,Q3,2,0.7936544401585863,0.7937688832623561,3.999282749411749e-08,0.1934914285714286,0.5812571428571428,0.1726038857142857,0.64,0.6131428571428571,0.2588342857142857,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424170946698951,0.0477365793334812,0.6982857142857143,0.4417142857142857,0.3754285714285714,0.0,0.0,,-0.6733800000000001,0.7937590193930218,0.0006387050392127,3.039021689854593e-08,0.0006387050392127,0.0,0.0,0.0,0.0145573142857142,0.7933361205125407,0,0.7933361205125407,3.993836410772035e-09,0.2115428571428571,-0.0093434113037451,0.000990806439708,0.0005752921861245,1.0067613257180117,0.7542857142857143,0.4067481407263825,0.3583275428571429,-0.0019426259365227,3.0924676153176733e-07,0.7936832301967062,0.0001758077772848,1.0,-1.5855042945212006e-08,0.0,0.4542857142857143,0.4428571428571428,0.4491428571428572,0.8736342857142857,-0.0074007853672224,-0.0359851428571428,0.3493867982248527
h096_all_conflict_k105_a055_acb035e6,21,3,id01,2024-08-03,2024-08-02,Q1,0,0.6612812262919237,0.6607505674311869,6.284415251522901e-07,0.22168,0.6352171428571428,0.0540208857142856,0.8202285714285715,0.8702857142857143,0.2737499428571429,0.0,1.0,0,3.0,5.4,1.0,1.0,-0.0003947053383787,-2.0099085672651102e-10,-1.912793941386918e-07,0.0,0.0,0.0,1.0,0.2000443318371362,0.0,0.9085714285714286,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.2353371428571428,0.6607958356759537,-0.0021662786712631,4.784764930931829e-07,0.0021662786712631,1.0,0.0,1.0,0.1182794857142857,0.6698039578969711,1,0.6698039578969711,1.8113379160358509e-07,0.5245371428571429,0.0540643052164493,0.0036178650889376,0.0005704323167861,0.9982565543757204,0.6485714285714286,0.5831958102419303,0.3680947428571429,0.0382895061900967,0.000162820834096,0.6611471664456017,-0.0005984547916355,1.0,-2.503712512869072e-07,0.0,0.4542857142857143,0.4457142857142857,0.4506,0.88756,0.0157747990263525,0.0737335999999999,0.3483843097192383
h096_all_conflict_k105_a055_acb035e6,1025,146,id06,2024-08-20,2024-08-19,S1,3,0.8954549884000682,0.8959698352864354,1.417783483670387e-06,0.3377485714285714,0.7720971428571428,0.5372021142857144,0.4566714285714286,0.1785714285714285,0.3825,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0055115996762786,-7.210063458333783e-09,-1.417783483614876e-06,1.0,0.0,0.0,0.0,0.0,0.1814867640869667,0.1785714285714285,0.7262857142857143,0.7297142857142858,0.0,0.0,,0.5688714285714286,0.8960266401379597,0.0061211893265373,1.5910230796167824e-06,0.0061211893265373,0.0,0.0,1.0,0.2748399428571428,0.9013371564884484,1,0.9013371564884484,9.526538141963833e-08,0.5840571428571429,0.0605883148573789,0.0025008685591644,0.0005691878083733,0.996078664653354,0.5982857142857143,0.5025209256459693,0.4072595428571429,0.0644567290925564,0.0001879499485854,0.8960564726868825,0.006441449137962,1.0,-1.7434042313135834e-06,0.0,0.4542857142857143,0.4811428571428571,0.4641428571428571,0.6506171428571429,-0.0038684142351774,0.1833594285714285,0.30678186194679125
h096_stage_conflict_k80_a060_47123aa8,1152,164,id07,2024-07-26,2024-07-25,S2,4,0.7538345402841149,0.7500709494352068,3.8035724328921994e-05,0.2278685714285714,0.5277371428571428,0.1399890285714284,0.7647714285714287,0.7068571428571429,0.339762,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.0090085858636104,1.1216877966442056e-08,-2.598463029362642e-05,0.0,0.0,0.0,1.0,0.0840149022542807,0.0082219878324713,0.7925714285714286,0.24,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2385142857142857,0.7501270305095151,-0.0198790915093278,3.358262319086425e-05,0.0198790915093278,0.0,1.0,1.0,0.2436715999999999,0.7215187706973304,1,0.7215187706973304,5.40396334747948e-09,0.3106057142857142,-0.0097533200951613,0.0028053014211901,0.0005328107600353,0.9324188300618762,0.0531428571428571,0.0354539206980433,0.0710665142857142,-0.1671612547593745,0.0027367644722983,0.7358102184035964,-0.0948644755418399,1.0,0.0004966030815453,0.0004966030815453,1.0,0.8205714285714286,0.9102571428571428,0.9704057142857144,0.1574079346642131,0.0213868571428571,0.8998544595778092
h096_stage_conflict_k80_a060_47123aa8,711,101,id04,2024-10-24,2024-10-23,S2,4,0.6305675213766556,0.6351957309635454,4.6056233272473435e-05,0.40848,0.2851371428571428,0.0570570571428571,0.8619714285714286,0.7348571428571429,0.431514,1.0,1.0,0,2.0,3.6,1.0,1.0,0.0031871957880652,-8.016758951310297e-09,-1.3494262026292336e-05,0.0,0.0,0.0,1.0,0.1430243648380504,0.0,0.864,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.2902457142857143,0.6351331487720179,0.0196499092186098,4.078936731355398e-05,0.0196499092186098,0.0,0.0,1.0,0.1718045142857143,0.6650419717950932,1,0.6650419717950932,2.0352761501509134e-09,0.2512571428571428,0.0057090605648272,0.0032792381022682,0.0005442750479921,0.9524813339863182,0.0817142857142857,0.014203639104959,0.0529656,0.1511926641849309,0.0025867160051563,0.6505488060127224,0.086800161993173,1.0,0.0004744196611539,0.0004744196611539,0.9988571428571428,0.8005714285714286,0.9029428571428572,0.9670914285714286,-0.1454836036201037,0.0032533714285713,0.8807191733876341
h096_stage_conflict_k80_a060_47123aa8,712,101,id04,2024-10-24,2024-10-23,S3,5,0.5985678443948091,0.5949757787867281,2.6823204138270995e-05,0.4350971428571429,0.2851371428571428,0.0728218285714285,0.8586857142857144,0.7891428571428571,0.4478544,1.0,1.0,0,2.0,3.6,1.0,1.0,-0.0023884013055135,-1.3590613160226084e-08,-7.850986091795242e-06,0.0,0.0,0.0,1.0,0.1501826026592619,0.0,0.8731428571428571,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.300017142857143,0.5950352391736862,-0.0146807578935629,2.3606540972331835e-05,0.0146807578935629,0.0,0.0,1.0,0.1534447428571428,0.5667489819210876,0,0.5667489819210876,3.089772441430781e-09,0.1851314285714285,-0.0067237187628424,0.0026193531991609,0.000547560354719,0.9582306207583589,0.0891428571428571,0.2210232850591308,0.0573596571428571,-0.1309021195892789,0.0020900936627149,0.5807285253599261,-0.0737365615849622,1.0,0.0003957733909997,0.0003957733909997,0.9954285714285714,0.7662857142857142,0.8879428571428571,0.9601028571428571,0.1241784008264365,-0.0109716571428571,0.8447882904964613
h096_stage_conflict_k80_a060_47123aa8,1013,144,id06,2024-08-14,2024-08-13,S3,5,0.9522076528619444,0.951030851055967,1.509834010707256e-05,0.4260571428571428,0.670817142857143,0.0757880857142856,0.9469714285714286,0.9308571428571428,0.4453364571428572,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337421922395201,0.0,0.9537142857142856,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7011571428571429,0.9511648346262598,-0.0226808888572636,1.0793325352420611e-05,0.0226808888572636,0.0,0.0,0.0,0.0697650857142857,0.9463979428642126,1,0.9463979428642126,7.913949188770699e-08,0.5184228571428572,0.0736220453953238,0.0012356743014629,0.0005537828437696,0.969119976596906,0.1251428571428571,0.5912107460614958,0.0202428571428571,-0.1208419165152991,0.0003573805720112,0.9444020832456476,-0.1595113298001926,1.0,0.0004413604881809,0.0004413604881809,0.996,0.9268571428571428,0.9379714285714286,0.9526514285714286,0.1944639619106229,-0.1030012571428571,0.8413418874445622
h096_stage_conflict_k80_a060_47123aa8,25,3,id01,2024-08-03,2024-08-02,S2,4,0.5721461430128739,0.5692474001812561,1.715308439897978e-05,0.2180971428571428,0.6352171428571428,0.3477841714285714,0.5611428571428572,0.3691428571428571,0.3218999999999999,1.0,1.0,0,5.0,7.336578103057359,2.0,1.0,-0.0045744897704276,1.6196692702711706e-08,-8.370109973930818e-06,1.0,0.0,0.0,1.0,0.0001871254477728,0.0892358213118884,0.3691428571428571,0.544,0.5702857142857143,1.0,1.0,episode_neighbor_q061,0.3902228571428571,0.5692316505717384,-0.0118957751476015,1.5778730495630278e-05,0.0118957751476015,0.0,1.0,1.0,0.3099222857142856,0.5357652634458991,0,0.5357652634458991,3.1176136068665625e-07,0.5889828571428573,-0.0664376594808012,0.0026440532442489,0.0005465666907475,0.9564917088082932,0.0862857142857142,0.1311660561303977,0.1272876571428571,-0.147306970124154,0.0026866827580642,0.5585371896174742,-0.0553853490059162,1.0,0.0002149934652126,0.0002149934652126,0.984,0.6965714285714286,0.852,0.9302285714285716,0.0808693106433528,0.0812617142857142,0.8396527235991512
h096_stage_conflict_k80_a060_47123aa8,1011,144,id06,2024-08-14,2024-08-13,S1,3,0.9371612173475234,0.938050068105242,6.737603625239785e-06,0.4181828571428572,0.670817142857143,0.3955945714285715,0.6061428571428571,0.5925714285714285,0.4131582857142857,1.0,1.0,0,6.0,4.40455491164904,2.0,1.0,0.0151939330276178,-6.324202084681502e-08,-6.737603625239785e-06,1.0,1.0,0.0,0.0,0.0138457385950436,0.1370545027048125,0.5348571428571428,0.6497142857142857,0.6337142857142857,0.0,0.0,,0.5285085714285714,0.9380567154476852,0.0153083269528511,6.2253993175220845e-06,0.0153083269528511,1.0,0.0,1.0,0.3138071428571428,0.9435072112803232,1,0.9435072112803232,4.9518479574132515e-08,0.518,0.0565603896332951,0.0020106260677631,0.0005674055906361,0.992959783613246,0.4982857142857143,0.487265744782802,0.3616179428571429,0.1132081278206009,0.0003532406767614,0.9454074004541292,0.1494347287231923,1.0,0.0004958561125027,0.0004958561125027,0.9994285714285714,0.9171428571428571,0.9388285714285716,0.9012857142857144,-0.0566477381873058,0.1303845714285714,0.8339213322499174
h096_stage_conflict_k80_a060_47123aa8,1153,164,id07,2024-07-26,2024-07-25,S3,5,0.8114316233549538,0.8129887509730154,7.939960443903438e-06,0.1875085714285714,0.5277371428571428,0.2590490857142856,0.5700857142857143,0.4445714285714285,0.306936,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3695999999999992,-0.000418391461814,0.0090873447459736,0.0,0.0,0.0,1.0,0.004617974513143,0.0414269474669469,0.4314285714285714,0.4211428571428571,0.4571428571428571,1.0,1.0,seed_hardtail,0.4368742857142856,0.8129847541752478,0.0101827729204322,7.1893361767716435e-06,0.0101827729204322,1.0,0.0,1.0,0.2626705142857142,0.8276021121509791,1,0.8276021121509791,5.32025972518485e-08,0.4338171428571428,0.0361397720596656,0.001909698614804,0.0005618909675197,0.9833091931595876,0.2554285714285714,-0.1388834772158921,0.2157661714285714,0.109387949415636,0.0008741227429472,0.8204968531199776,0.060377894169503,1.0,0.0001816353473442,0.0001816353473442,0.98,0.7182857142857143,0.8542571428571428,0.9192914285714286,-0.0732481773559703,0.1178602285714285,0.7987970166075321
h096_stage_conflict_k80_a060_47123aa8,26,3,id01,2024-08-03,2024-08-02,S3,5,0.8471588175105197,0.8457006217293793,8.18971166594018e-06,0.4064057142857143,0.6352171428571428,0.3304578857142856,0.7424857142857143,0.5605714285714286,0.4222368000000001,1.0,1.0,0,3.0,5.4,1.0,1.0,-0.0018696886191682,-1.1270390153788149e-08,-2.4905323716314003e-06,0.0,0.0,0.0,1.0,0.0480622967605667,0.015694640802377,0.7165714285714285,0.2914285714285714,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.4191085714285713,0.8457331265649423,-0.0109690140357172,7.123247512452746e-06,0.0109690140357172,1.0,0.0,1.0,0.2510595428571429,0.8234554286315896,0,0.8234554286315896,2.462636087542324e-07,0.5833828571428571,-0.078488862604821,0.0014556419035197,0.0005606780079834,0.9811865139709982,0.224,-0.4210886724244468,0.1978046857142856,-0.1725527733104697,0.002084496255886,0.8388965362598467,-0.0624482332364555,1.0,0.0001671083610534,0.0001671083610534,0.9777142857142858,0.7234285714285714,0.8534285714285715,0.9311657142857144,0.0940639107056486,0.1089394285714285,0.7661115540289829
h096_stage_conflict_k80_a060_47123aa8,713,101,id04,2024-10-24,2024-10-23,S4,6,0.4969967095149356,0.4931054746183945,3.028576029973085e-05,0.3590742857142858,0.2851371428571428,0.022699,0.8697428571428572,0.7697142857142857,0.3919772571428571,1.0,1.0,0,2.0,3.6,1.0,1.0,-0.0024906469102529,-4.761295632740106e-09,-8.867848057536598e-06,0.0,0.0,0.0,1.0,0.1534343380278007,0.0,0.8754285714285714,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.2654742857142857,0.4931627354941325,-0.0153374564888187,2.67549842817294e-05,0.0153374564888187,0.0,0.0,1.0,0.1472303428571428,0.4815466423156286,1,0.5184533576843713,3.446016443726147e-07,0.5036114285714286,0.0694715589049641,0.0001247527570583,0.0005308313386228,0.9289548425900028,0.0491428571428571,0.1821873856649088,0.0458883428571428,-0.0618336656328625,0.0004775615075445,0.4870191936066411,-0.0399215893859522,1.0,4.6121992066772144e-05,4.6121992066772144e-05,0.9485714285714286,0.6354285714285715,0.7974571428571429,0.9635314285714286,0.1313052245378263,0.0072833142857142,0.7635331353836604
h096_stage_conflict_k80_a060_47123aa8,949,135,id06,2024-07-14,2024-07-13,S2,4,0.9120002370412033,0.9128559625035724,4.575502052239777e-06,0.3906628571428571,0.4153771428571429,0.2220676,0.6870285714285714,0.6325714285714286,0.400656,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306072182800029,0.0387905347810696,0.6485714285714286,0.4114285714285714,0.3845714285714285,0.0,0.0,,-0.6916942857142857,0.9128484616979826,0.0106153362211465,4.091754492618893e-06,0.0106153362211465,0.0,0.0,0.0,0.0204137714285714,0.9250982584531292,1,0.9250982584531292,2.2462660630838865e-07,0.7114057142857144,0.1055641087159346,0.0028894661390598,0.0005657735831001,0.9901037704252228,0.4017142857142857,0.1604154161182626,0.1480686857142857,0.1754166861823174,0.0011206919463118,0.916900949362351,0.062660043836634,1.0,0.0001017187385513,0.0001017187385513,0.9645714285714284,0.7251428571428571,0.8401142857142857,0.9117314285714286,-0.0698525774663827,-0.1410235428571428,0.7296964157238102
