row,subject_id,sleep_date,lifelog_date,target,target_index,flat_index,h057_prob,h042_prob,q061,h057_support_cell,is_h057_seed,is_h050_null,public_weight,public_responsibility_rank,seed_responsibility_score,extension_score,context_overlap,h064_changed_row,h065_changed_row,h066_changed_row,h067_changed_row,h061_support_mean,row_q061_gain_from_h057_nonq2,row_loss_delta_to_q061,cell_loss_delta_to_q061,cell_q061_gain,action_beta,pred_cell_delta_to_q061,abs_prob_move_to_q061,abs_logit_move_to_q061,direction_to_q061,action_rank,q061_gain_rank,row_public_rank,extension_rank,move_rank,source_consensus,target_prior_weight,h068_cell_health
169,id07,2024-08-17,2024-08-16,S2,4,1187,0.4008156217552586,0.4008156217552586,0.3865669726163243,0,0,0,0.0033593034609979,0.604,0.0,0.5925199999999999,0.0,0,0,0,1,0.0,0.0061583035542261,-0.0009129855980968905,-0.00042440898975915076,0.00042440898975915076,0.00026495271707076653,-1.1244831498594612e-07,0.01424864913893431,0.059698125228572596,-1,0.42742857142857144,0.5348571428571428,0.6022857142857143,0.7542857142857143,0.4857142857142857,0.25,1.05,0.506436
43,id02,2024-09-29,2024-09-28,S3,5,306,0.8894638782292077,0.8894638782292077,0.9153683677125116,0,0,1,0.0055282390129346,0.824,0.0,0.0489599999999999,0.2,0,0,0,0,0.0,0.0069145954672166,-0.0009878045847213936,-0.0036785519968700053,0.0036785519968700053,0.00024596958309425454,-9.048119010606527e-07,0.025904489483303927,0.29574193527297554,1,0.6885714285714286,0.9257142857142857,0.8222857142857143,0.29428571428571426,0.94,0.0,1.08,0.5062237714285716
181,id07,2024-09-02,2024-09-01,S4,6,1273,0.6328348392769334,0.6328348392769334,0.6559001485231865,0,0,0,0.0010364805908999,0.072,0.0,0.4899199999999999,0.2,0,0,0,0,0.0,0.0085681367963458,-0.0012240970199653661,-0.001155468921707259,0.001155468921707259,0.0005430629247686325,-6.274923321016021e-07,0.023065309246253052,0.10067898892077243,1,0.636,0.7182857142857143,0.07028571428571428,0.6302857142857143,0.6634285714285715,0.0,1.02,0.5057742857142857
223,id09,2024-09-16,2024-09-15,S2,4,1565,0.8532148436816959,0.8532148436816959,0.8838659805248379,0,0,1,0.0032887433345437,0.592,0.0,0.1101599999999999,0.4,0,0,0,0,0.0,0.0155669678722785,-0.002343752644492,-0.003993714107863977,0.003993714107863977,0.00036986151976744374,-1.4771211694512513e-06,0.030651136843142024,0.2695191928520022,1,0.784,0.9371428571428572,0.5902857142857143,0.3702857142857143,0.9285714285714286,0.0,1.05,0.505746
100,id04,2024-10-22,2024-10-21,S4,6,706,0.4336928290798323,0.4336928290798323,0.4102943576123271,0,0,0,0.0006490333082871,0.032,0.0,0.427,0.0,0,0,0,0,0.0,0.0039836245967164,-0.0006614882171936953,-0.0011197231441035793,0.0011197231441035793,0.0007198866608589696,-8.060737552952326e-07,0.023398471467505233,0.09594853431978845,-1,0.6697142857142857,0.7114285714285714,0.030285714285714287,0.5782857142857143,0.6405714285714286,0.0,1.02,0.5050282285714286
58,id02,2024-10-16,2024-10-15,S3,5,411,0.911057285746659,0.911057285746659,0.8978914260631158,0,0,1,0.0053196682274839,0.788,0.0,0.16836,0.4,0,0,0,0,0.0,0.0220980898227449,-0.0032120419146082478,-0.0010252289649578805,0.0010252289649578805,0.0014382842307971296,-1.4745706532553825e-06,0.013165859683543224,0.1526008180486511,-1,0.7828571428571428,0.6948571428571428,0.7862857142857143,0.4382857142857143,0.8085714285714286,0.0,1.08,0.5049709714285714
179,id07,2024-08-30,2024-08-29,S2,4,1257,0.6456993246609708,0.6456993246609708,0.6067157197850164,0,0,1,0.0027177143656,0.44,0.0,-0.25856,0.0,0,0,0,0,0.0,0.0062766531988991,-0.0009837806562263327,-0.0032713068485829,0.0032713068485829,0.001377745111866128,-4.507027020049278e-06,0.038983604875954425,0.16666040051225828,-1,0.9571428571428572,0.9125714285714286,0.4382857142857143,0.026285714285714287,0.8405714285714285,0.0,1.05,0.504654
4,id01,2024-08-04,2024-08-03,Q1,0,28,0.5445439902464404,0.5445439902464404,0.5326987990380605,0,0,0,0.0017607652441025,0.196,0.0,0.5147200000000001,0.0,0,0,0,0,0.0,0.0057363056906502,-0.000866696971983137,-0.0002824883078107465,0.0002824883078107465,0.007903147187260843,-2.2325466753085765e-06,0.011845191208379902,0.04766745323996163,-1,0.872,0.47828571428571426,0.19428571428571428,0.6582857142857143,0.42342857142857143,0.0,0.92,0.5031821714285715
126,id05,2024-11-19,2024-11-18,Q3,2,884,0.5297354093105034,0.5297354093105034,0.5126315290873684,0,0,0,0.0032292202962296,0.58,0.0,0.37104,0.0,0,0,0,0,0.0,0.0043164522180415,-0.0006570370193237045,-0.0005864789790672731,0.0005864789790672731,0.0012132978082454449,-7.115736598843486e-07,0.017103880223135026,0.06854528952949988,-1,0.6525714285714286,0.5891428571428572,0.5782857142857143,0.5342857142857143,0.5268571428571428,0.0,0.95,0.5029354285714286
229,id10,2024-08-06,2024-08-05,Q1,0,1603,0.3346461185235361,0.3346461185235361,0.3549609861676309,0,0,0,0.0014885740421468,0.12,0.0,0.4982799999999999,0.4,0,0,1,0,0.0,0.0092528662646514,-0.0017907517944469875,-0.0009178370614280063,0.0009178370614280063,0.0012485065605340295,-1.1459255926941407e-06,0.02031486764409479,0.08994252463301522,1,0.728,0.6742857142857143,0.11828571428571429,0.6382857142857142,0.6188571428571429,0.25,0.92,0.5025986285714287
20,id01,2024-09-09,2024-09-08,Q1,0,140,0.5259771718986309,0.5259771718986309,0.5060525908904,0,0,0,0.001156518760756,0.092,0.0,0.2579599999999999,0.0,0,0,0,0,0.0,0.0041661095702756,-0.0006205376990185497,-0.0007952376365526481,0.0007952376365526481,0.0026555673458595747,-2.111807099827757e-06,0.019924581008230913,0.07979078505263212,-1,0.8617142857142858,0.6485714285714286,0.09028571428571429,0.4582857142857143,0.5777142857142857,0.0,0.92,0.5025197714285714
33,id02,2024-09-01,2024-08-31,Q3,2,233,0.7162079145651026,0.7162079145651026,0.6845013902943716,0,0,1,0.0032658160867801,0.588,0.0,0.04336,0.2,0,0,0,0,0.0,0.0084788451550418,-0.0012306488860295481,-0.0024211063198946725,0.0024211063198946725,0.007625964625872766,-1.8463271150993764e-05,0.03170652427073095,0.15119223126503933,-1,0.9977142857142857,0.8571428571428571,0.5862857142857143,0.2782857142857143,0.8057142857142857,0.0,0.95,0.5022731428571429
204,id09,2024-08-09,2024-08-08,Q3,2,1430,0.511603140455164,0.511603140455164,0.530775865240358,0,0,0,0.0021569892349567,0.272,0.0,0.5845600000000002,0.2,0,0,1,1,0.0,0.0043733255593806,-0.000624775566352114,-0.0007362007384967839,0.0007362007384967839,0.0004915881761888086,-3.6190757834648803e-07,0.01917272478519405,0.07683838315528171,1,0.5662857142857143,0.632,0.2702857142857143,0.7422857142857143,0.5651428571428572,0.5,0.95,0.5018442857142857
237,id10,2024-08-20,2024-08-19,S2,4,1663,0.3102224149028117,0.3102224149028117,0.2963394632472879,0,0,0,0.0025906437742767,0.4,0.0,0.5078800000000001,0.0,0,0,0,0,0.0,0.0025006418241315,-0.00037348565970233123,-0.00045416374833229245,0.00045416374833229245,0.0007816285692808939,-3.5498736082821773e-07,0.013882951655523834,0.06571071770900994,-1,0.564,0.5468571428571428,0.3982857142857143,0.6502857142857142,0.5085714285714286,0.0,1.05,0.50175
30,id02,2024-08-29,2024-08-28,Q3,2,212,0.7548091415692942,0.7548091415692942,0.747138907164038,0,0,0,0.0030372573330514,0.532,0.0,0.60328,0.0,0,0,0,1,0.0,0.0079956489905899,-0.001142585333489567,-0.00015784549249664437,0.00015784549249664437,0.004598822795135503,-7.259034490029582e-07,0.007670234405256271,0.04101717995900356,-1,0.6554285714285715,0.3954285714285714,0.5302857142857142,0.7702857142857142,0.3777142857142857,0.25,0.95,0.5014588571428572
87,id04,2024-09-20,2024-09-19,S2,4,613,0.6773982515353408,0.6773982515353408,0.7061644556317089,0,0,0,0.0054004266169419,0.8,0.0,0.7638400000000001,0.6,1,0,1,1,0.0,0.0351600559183783,-0.005023015927241732,-0.0019247717114470042,0.0019247717114470042,-0.005697836664167448,1.0967034827635068e-05,0.028766204096368098,0.13498713877281876,1,0.016,0.8217142857142857,0.7982857142857143,0.9022857142857142,0.7708571428571429,0.75,1.05,0.501366
191,id08,2024-08-14,2024-08-13,S2,4,1341,0.5965105903764082,0.5965105903764082,0.5835901113599758,0,0,0,0.0026531164371117,0.416,0.0,0.45544,0.0,0,0,0,0,0.0,0.0015168537295414,-0.0002166945376517975,-0.0003456462424467066,0.0003456462424467066,0.0014311942183217515,-4.946869037743649e-07,0.01292047901643234,0.0534179665911963,-1,0.6,0.5051428571428571,0.4142857142857143,0.5942857142857143,0.452,0.0,1.05,0.50109
147,id06,2024-08-21,2024-08-20,S2,4,1033,0.99997013173659,0.99997013173659,0.999999,0,0,0,0.0048286382275859,0.736,0.0,0.9026,0.8,1,1,1,1,0.0,0.0107519200219667,-0.001782760532204133,-2.5471883614386965e-05,2.5471883614386965e-05,0.0001836740210044609,-4.678523286012095e-09,2.8868263409975725e-05,3.396825360952475,1,0.19371428571428573,0.21542857142857144,0.7342857142857143,0.9782857142857143,0.9931428571428571,1.0,1.05,0.500934
60,id03,2024-08-18,2024-08-17,S4,6,426,0.1203401695589927,0.1203401695589927,0.1084345009038758,0,0,0,0.0010712711332765,0.08,0.0,0.386,0.0,0,0,0,0,0.0,0.0023836426827559,-0.00041013597154445004,-0.0006895850503480516,0.0006895850503480516,0.0011808458933253905,-8.142936748020793e-07,0.0119056686551169,0.11761979524690802,-1,0.6708571428571428,0.62,0.07828571428571429,0.5502857142857143,0.7222857142857143,0.0,1.02,0.49903645714285716
64,id03,2024-08-23,2024-08-22,S2,4,452,0.4459935234003608,0.4459935234003608,0.4770460547558466,0,0,1,0.0037899739642281,0.648,0.0,0.14484,0.4,0,0,0,0,0.0,0.0215792679966411,-0.0032676716661499483,-0.0019437654453383635,0.0019437654453383635,0.0008502028731996045,-1.6525949664527855e-06,0.031052531355485802,0.124991582598756,1,0.8108571428571428,0.8234285714285714,0.6462857142857142,0.43028571428571427,0.7405714285714285,0.0,1.05,0.4988940000000001
202,id09,2024-08-07,2024-08-06,S2,4,1418,0.8567752165619527,0.8567752165619527,0.8814364297404857,0,0,1,0.0034688581960302,0.628,0.0,-0.0371599999999999,0.0,0,0,0,0,0.0,0.0096630900117317,-0.0014084720370278667,-0.0026082896636309694,0.0026082896636309694,0.000714713339071895,-1.8641794147603998e-06,0.024661213178533092,0.21734332373132825,1,0.8365714285714285,0.868,0.6262857142857143,0.19428571428571428,0.9022857142857142,0.0,1.05,0.49878000000000006
54,id02,2024-10-12,2024-10-11,S1,3,381,0.9999754620986482,0.9999754620986482,0.999999,0,0,0,0.0053475784556453,0.792,0.0,0.92096,1.0,1,1,1,1,0.0,0.0161016958032481,-0.0028679197823579853,-2.033795945660975e-05,2.033795945660975e-05,0.0003470970259612319,-7.059245241509357e-09,2.3537901351788904e-05,3.200242454313088,1,0.216,0.18914285714285714,0.7902857142857143,0.9862857142857143,0.9874285714285714,1.0,1.02,0.4984069714285715
142,id06,2024-08-12,2024-08-11,S1,3,997,0.9999759958193288,0.9999759958193288,0.999999,0,0,0,0.0056189038587738,0.828,0.0,0.7985600000000002,0.8,1,1,1,1,0.0,0.0020521693897549,-0.0009954749538391837,-1.982621726175218e-05,1.982621726175218e-05,0.000380406638160522,-7.542024655983256e-09,2.3004180671137853e-05,3.178251014249284,1,0.22171428571428572,0.18685714285714286,0.8262857142857143,0.9222857142857143,0.9868571428571429,1.0,1.02,0.4983428571428572
226,id09,2024-09-21,2024-09-20,S2,4,1586,0.6307974550557078,0.6840535280799244,0.637700625143191,1,1,0,0.0122862256747398,0.964,0.9688,0.1274,0.0,0,0,0,1,0.6512345679012346,0.0002495319574611,-0.001942296236745867,-0.00010257767675181384,0.00010257767675181384,0.0003870139885857971,-3.969899581958407e-08,0.006903170087483201,0.02975863634241427,1,0.3497142857142857,0.3497142857142857,0.9622857142857143,0.3982857142857143,0.296,0.25,1.05,0.498264
145,id06,2024-08-15,2024-08-14,S2,4,1019,0.9999705088278752,0.9999705088278752,0.999999,0,0,0,0.0048645730690293,0.744,0.0,0.857,0.8,1,1,1,1,0.0,0.0072502419518679,-0.0011681877582889512,-2.5107487037714465e-05,2.5107487037714465e-05,0.00018161004372401322,-4.559771818719419e-09,2.8491172124778252e-05,3.384119460132755,1,0.19142857142857142,0.21257142857142858,0.7422857142857143,0.9542857142857143,0.992,1.0,1.05,0.4980900000000001
144,id06,2024-08-14,2024-08-13,S4,6,1014,0.9998058840987556,0.999970888874143,0.999999,1,1,0,0.0059506498763992,0.856,0.7095999999999999,0.1058,0.0,0,0,0,0,0.3261265432098765,0.0002523431232126,-0.002989800177495475,-0.00018786609512981548,0.00018786609512981548,0.00018710347267663046,-3.515039879698669e-08,0.00019311590124437839,5.268648544483414,1,0.3405714285714286,0.42742857142857144,0.8542857142857143,0.36228571428571427,0.9994285714285714,0.0,1.02,0.4980106285714286
228,id10,2024-08-05,2024-08-04,Q3,2,1598,0.4443935374932595,0.4443935374932595,0.4358285394662696,0,0,0,0.0030136950980062,0.528,0.0,0.6970400000000001,0.6,1,0,1,1,0.0,0.0141799067907172,-0.0020272764201267573,-0.00014875456381391317,0.00014875456381391317,0.0015786441923810507,-2.3483052825501041e-07,0.0085649980269899,0.03475957860882031,-1,0.5125714285714286,0.38857142857142857,0.5262857142857142,0.8582857142857143,0.3291428571428571,0.75,0.95,0.4946568571428571
53,id02,2024-10-10,2024-10-09,S2,4,375,0.9999707660155708,0.9999707660155708,0.999999,0,0,0,0.0046261248709398,0.716,0.0,0.8548800000000001,0.8,1,1,1,1,0.0,0.0080096824687164,-0.0011469192101982138,-2.485905113312326e-05,2.485905113312326e-05,0.00018931893342521972,-4.706289046485895e-09,2.823398442919345e-05,3.375360117223819,1,0.19485714285714287,0.21142857142857144,0.7142857142857143,0.9462857142857143,0.9914285714285714,1.0,1.05,0.49449600000000005
237,id10,2024-08-20,2024-08-19,S1,3,1662,0.6611860135143813,0.6611860135143813,0.6746433730495769,0,0,0,0.0025906437742767,0.4,0.0,0.5078800000000001,0.0,0,0,0,0,0.0,0.0025006418241315,-0.00037348565970233123,-0.00040689841728613896,0.00040689841728613896,0.0011380797832105359,-4.630828625337192e-07,0.013457359535195557,0.060678352428473414,1,0.5942857142857143,0.5285714285714286,0.3982857142857143,0.6502857142857142,0.49028571428571427,0.0,1.02,0.49443188571428576
102,id04,2024-10-25,2024-10-24,S2,4,718,0.6455501287256127,0.6455501287256127,0.6519753487564365,0,0,0,0.0049726393075288,0.756,0.0,0.52976,0.0,0,0,0,0,0.0,0.0021327318698997,-0.0007373587039461814,-9.046090908138016e-05,9.046090908138016e-05,0.0032094269179243767,-2.903276766256912e-07,0.006425220030823797,0.028197501489341636,1,0.5365714285714286,0.33485714285714285,0.7542857142857143,0.6822857142857143,0.2857142857142857,0.0,1.05,0.49367999999999995
135,id06,2024-07-14,2024-07-13,S3,5,950,0.9998174319302912,0.9999726209453156,0.9999690243965154,1,1,0,0.007764552516943,0.892,0.7319199999999999,0.05012,0.0,0,0,0,0,0.4361111111111111,0.0002068823016788,-0.001325158323106753,-9.66556169085143e-05,9.66556169085143e-05,0.00023402991562514804,-2.2620305869796234e-08,0.00015159246622420408,1.7740747865571596,1,0.2965714285714286,0.34114285714285714,0.8902857142857142,0.29828571428571427,0.9794285714285714,0.0,1.08,0.4921344
58,id02,2024-10-16,2024-10-15,S4,6,412,0.8408364882752385,0.8408364882752385,0.8564179774287154,0,0,1,0.0053196682274839,0.788,0.0,0.16836,0.4,0,0,0,0,0.0,0.0220980898227449,-0.0032120419146082478,-0.0009323525362652241,0.0009323525362652241,0.0020557669960957086,-1.916699572780175e-06,0.015581489153476902,0.12138692430390896,1,0.8428571428571429,0.6777142857142857,0.7862857142857143,0.4382857142857143,0.732,0.0,1.02,0.4914651428571428
52,id02,2024-10-09,2024-10-08,S2,4,368,0.9511783866392696,0.9511783866392696,0.963118213802905,0,0,1,0.0047254994934137,0.728,0.0,-0.04764,0.0,0,0,0,0,0.0,0.0062849824644621,-0.0009057573126241573,-0.00167076218081616,0.00167076218081616,0.0009842895750631492,-1.6445137969871184e-06,0.011939827163635397,0.29292981847028,1,0.8097142857142857,0.7914285714285715,0.7262857142857143,0.18628571428571428,0.9377142857142857,0.0,1.05,0.49080600000000013
224,id09,2024-09-19,2024-09-18,Q3,2,1570,0.6256686893077605,0.6256686893077605,0.6401619057473537,0,0,0,0.0032147526106855,0.576,0.0,0.65228,0.2,0,0,1,1,0.0,0.006177837089174,-0.0008826578997980625,-0.00045084591379196404,0.00045084591379196404,0.0003009923130707006,-1.3570115443071692e-07,0.014493216439593115,0.06238721203960551,1,0.448,0.5457142857142857,0.5742857142857143,0.8262857142857143,0.496,0.5,0.95,0.48985799999999996
117,id05,2024-10-17,2024-10-16,Q1,0,819,0.9530576960281656,0.9530576960281656,0.982238378995071,0,0,1,0.004907146162263,0.748,0.0,-0.0027599999999999,0.4,0,0,0,0,0.0,0.0165980667102477,-0.002396617635929097,-0.012360767532296008,0.012360767532296008,0.00019238798138204028,-2.378063113871092e-06,0.029180682966905458,1.0020378504203236,1,0.8771428571428571,0.992,0.7462857142857143,0.22628571428571428,0.9708571428571429,0.0,0.92,0.48979748571428583
42,id02,2024-09-10,2024-09-09,S2,4,298,0.9167661538287092,0.9167661538287092,0.935970838252698,0,0,1,0.0019600652141616,0.232,0.0,-0.20256,0.0,0,0,0,0,0.0,0.0046345469554796,-0.0009403039151167398,-0.0026086093946545985,0.0026086093946545985,0.003900169195141849,-1.0174018003189491e-05,0.019204684423988816,0.28304733089100287,1,0.9914285714285714,0.8685714285714285,0.2302857142857143,0.046285714285714284,0.9331428571428572,0.0,1.05,0.489762
205,id09,2024-08-10,2024-08-09,S1,3,1438,0.999966985574648,0.999966985574648,0.999999,0,0,0,0.0051249554853622,0.768,0.0,0.94328,1.0,1,1,1,1,0.0,0.0166973547143652,-0.0025386655356274992,-2.8517993227208515e-05,2.8517993227208515e-05,0.00013207218017921777,-3.7664335398535955e-09,3.2014425351944986e-05,3.4969766127712507,1,0.17942857142857144,0.22914285714285715,0.7662857142857142,0.9942857142857143,0.996,1.0,1.02,0.48966411428571427
145,id06,2024-08-15,2024-08-14,Q1,0,1015,0.081254231579508,0.081254231579508,0.077709814769704,0,0,0,0.0048645730690293,0.744,0.0,0.857,0.8,1,1,1,1,0.0,0.0072502419518679,-0.0011681877582889512,-8.528351464504036e-05,8.528351464504036e-05,0.0008410341495707314,-7.172634821189454e-08,0.0035444168098039963,0.04845179906900876,-1,0.39485714285714285,0.32685714285714285,0.7422857142857143,0.9542857142857143,0.42914285714285716,1.0,0.92,0.48955040000000005
77,id03,2024-10-05,2024-10-04,Q3,2,541,0.7592430957211724,0.7592430957211724,0.7209433553574954,0,0,1,0.0029500245239273,0.512,0.0,-0.0209999999999999,0.0,0,0,0,0,0.0,0.0103259627419707,-0.0016836719395323305,-0.0038792457312004647,0.0038792457312004647,0.001145344501030929,-4.443072766378157e-06,0.038299740363677004,0.19938850026301214,-1,0.9565714285714285,0.9331428571428572,0.5102857142857142,0.21828571428571428,0.8874285714285715,0.0,0.95,0.48932600000000004
176,id07,2024-08-27,2024-08-26,S3,5,1237,0.783555224987654,0.783555224987654,0.7893146698770379,0,0,0,0.0023067544663259,0.328,0.0,0.49192,0.0,0,0,0,0,0.0,0.0052964194780869,-0.0008287197633478944,-9.843170944978663e-05,9.843170944978663e-05,0.00665620621059678,-6.551817557593275e-07,0.005759444889383958,0.03429325839425279,1,0.644,0.3434285714285714,0.3262857142857143,0.6342857142857142,0.3262857142857143,0.0,1.08,0.48838834285714283
176,id07,2024-08-27,2024-08-26,Q3,2,1234,0.5320332229377811,0.5320332229377811,0.5129637635558847,0,0,0,0.0023067544663259,0.328,0.0,0.49192,0.0,0,0,0,0,0.0,0.0052964194780869,-0.0008287197633478944,-0.0007292712817482672,0.0007292712817482672,0.0009618945224365812,-7.014820512839629e-07,0.019069459381896414,0.07644195377311605,-1,0.6497142857142857,0.628,0.3262857142857143,0.6342857142857142,0.5628571428571428,0.0,0.95,0.4882945714285714
55,id02,2024-10-13,2024-10-12,S3,5,390,0.8795052708547466,0.8795052708547466,0.9000784198368268,0,0,0,0.0042983727252679,0.684,0.0,0.7336400000000001,0.4,0,0,1,1,0.0,0.0061372747655001,-0.0010469369760607238,-0.0021045639482246137,0.0021045639482246137,-0.004545014863001418,9.565274424817815e-06,0.02057314898208018,0.2103426659734431,1,0.019428571428571427,0.8354285714285714,0.6822857142857143,0.8862857142857142,0.896,0.5,1.08,0.48788845714285717
151,id06,2024-08-25,2024-08-24,S2,4,1061,0.9981439428441186,0.9877504764359628,0.998512435704624,1,1,0,0.0151574696826504,0.988,0.98104,0.1517199999999999,0.0,0,0,0,1,0.6308333333333332,0.0001581116348795,-0.005566391279089289,-3.934155003913753e-05,3.934155003913753e-05,0.00026432138218664906,-1.0398812883710049e-08,0.0003684928605054427,0.22168345774553444,1,0.24,0.2611428571428571,0.9862857142857143,0.4342857142857143,0.9074285714285715,0.25,1.05,0.4874879999999999
142,id06,2024-08-12,2024-08-11,Q2,1,995,0.6306758286795067,0.6306758286795067,0.6780617350558656,0,0,0,0.0056189038587738,0.828,0.0,0.7985600000000002,0.8,1,1,1,1,0.0,0.0020521693897549,-0.0009954749538391837,-0.004916155287119306,0.004916155287119306,0.003864863671059686,-1.9000269970475406e-05,0.04738590637635898,0.2097613181575242,1,0.9988571428571429,0.9565714285714285,0.8262857142857143,0.9222857142857143,0.8948571428571429,1.0,0.62,0.4873058285714286
205,id09,2024-08-10,2024-08-09,Q1,0,1435,0.7361036685423867,0.7361036685423867,0.7712095433143926,0,0,0,0.0051249554853622,0.768,0.0,0.94328,1.0,1,1,1,1,0.0,0.0166973547143652,-0.0025386655356274992,-0.003270210466131962,0.003270210466131962,-0.0014130583966932356,4.620998358121869e-06,0.035105874772005885,0.18933894884930802,1,0.03314285714285714,0.912,0.7662857142857142,0.9942857142857143,0.8737142857142857,1.0,0.92,0.48697440000000003
211,id09,2024-08-16,2024-08-15,S1,3,1480,0.4262022494828251,0.4262022494828251,0.4397235925215587,0,0,0,0.0022735886952956,0.316,0.0,0.32504,0.0,0,0,0,0,0.0,0.0024012428278183,-0.0005348070109740097,-0.0003728298491241233,0.0003728298491241233,0.001942453023259728,-7.242044675926215e-07,0.013521343038733591,0.05507906952410893,1,0.6542857142857142,0.5142857142857142,0.3142857142857143,0.5062857142857143,0.4594285714285714,0.0,1.02,0.48641760000000006
104,id04,2024-10-28,2024-10-27,S1,3,731,0.5661595078781306,0.5661595078781306,0.55540973361467,0,0,0,0.0019862161710372,0.24,0.0,0.5938000000000001,0.2,0,0,1,1,0.0,0.0042491918904797,-0.0009964398111025183,-0.00023479939565440588,0.00023479939565440588,0.0012152276228742113,-2.8533471143340507e-07,0.010749774263460576,0.04364592585521343,-1,0.5348571428571428,0.4594285714285714,0.2382857142857143,0.7582857142857143,0.39885714285714285,0.5,1.02,0.4863301714285714
124,id05,2024-11-17,2024-11-16,Q3,2,870,0.651458742911112,0.651458742911112,0.6618306533173752,0,0,0,0.0022154562537607,0.296,0.0,0.7573600000000003,0.8,1,1,1,1,0.0,0.009444352933357,-0.0016937939480149672,-0.0002380090869432694,0.0002380090869432694,0.0006124634474193277,-1.4577186590640125e-07,0.010371910406263174,0.04600545651408916,1,0.4565714285714286,0.464,0.29428571428571426,0.8942857142857142,0.4125714285714286,1.0,0.95,0.4854934285714286
62,id03,2024-08-20,2024-08-19,Q3,2,436,0.71933771203656,0.71933771203656,0.7253224150899201,0,0,0,0.0027226439491669,0.444,0.0,0.8098400000000003,0.8,1,1,1,1,0.0,0.0105296835002546,-0.00150500602063738,-8.909267876067162e-05,8.909267876067162e-05,0.0019212238920938538,-1.7116698304564494e-07,0.005984703053360074,0.029839455203775178,1,0.4702857142857143,0.3325714285714286,0.4422857142857143,0.9302857142857143,0.2965714285714286,1.0,0.95,0.48529257142857146
237,id10,2024-08-20,2024-08-19,Q3,2,1661,0.5952192340297935,0.5952192340297935,0.6157158779123536,0,0,0,0.0025906437742767,0.4,0.0,0.5078800000000001,0.0,0,0,0,0,0.0,0.0025006418241315,-0.00037348565970233123,-0.0008768491233863696,0.0008768491233863696,0.000496046027626086,-4.3495752448322435e-07,0.020496643882560117,0.08581924342370151,1,0.5862857142857143,0.6668571428571428,0.3982857142857143,0.6502857142857142,0.6034285714285714,0.0,0.95,0.4852328571428571
12,id01,2024-08-15,2024-08-14,Q1,0,84,0.453770481429502,0.453770481429502,0.4375029916535805,0,0,0,0.0030060580199991,0.52,0.0,0.6442800000000002,0.2,0,0,0,1,0.0,0.0065319663933766,-0.0011816450558001274,-0.00053500475034296,0.00053500475034296,0.000564640282505517,-3.0208523337544253e-07,0.016267489775921518,0.06585454332749482,-1,0.5451428571428572,0.5668571428571428,0.5182857142857142,0.8182857142857143,0.5102857142857142,0.25,0.92,0.4846297142857143
190,id08,2024-08-13,2024-08-12,S3,5,1335,0.6181145205664608,0.6181145205664608,0.610396786380787,0,0,0,0.0028954190865068,0.492,0.0,0.37556,0.0,0,0,0,0,0.0,0.0043607031376363,-0.0006308795661933431,-0.00012584919707858688,0.00012584919707858688,0.0034628550096544816,-4.3579752256457873e-07,0.007717734185673786,0.03257258211218411,-1,0.5868571428571429,0.37485714285714283,0.49028571428571427,0.5382857142857143,0.3171428571428571,0.0,1.08,0.4836672000000001
40,id02,2024-09-08,2024-09-07,S4,6,286,0.7532668557163319,0.7532668557163319,0.7501939297727114,0,0,0,0.0059108390678471,0.848,0.0,0.59468,0.4,0,0,1,1,0.0,0.0069955732592615,-0.0010062279627332238,-2.533334038667956e-05,2.533334038667956e-05,0.00540685843520051,-1.369737851615241e-07,0.003072925943620519,0.016465341616192175,-1,0.4491428571428571,0.21485714285714286,0.8462857142857143,0.7622857142857142,0.19485714285714287,0.5,1.02,0.4834858285714285
95,id04,2024-10-16,2024-10-15,S4,6,671,0.6054738760011162,0.6054738760011162,0.6188107945104016,0,0,0,0.0029736263077957,0.516,0.0,0.47552,0.0,0,0,0,0,0.0,0.001696466328798,-0.000584044253563081,-0.0003738316062265046,0.0003738316062265046,0.0007934586559695893,-2.9661992383543506e-07,0.013336918509285312,0.056177649682394526,1,0.5422857142857143,0.5148571428571429,0.5142857142857142,0.6102857142857143,0.46514285714285714,0.0,1.02,0.48286217142857135
208,id09,2024-08-13,2024-08-12,Q3,2,1458,0.5487196539186179,0.5487196539186179,0.5774119612105681,0,0,0,0.0016689306733309,0.168,0.0,0.30144,0.0,0,0,0,0,0.0,0.0054449436641723,-0.0008040616178198179,-0.0016695057017150905,0.0016695057017150905,0.00036907234137900375,-6.161683782775851e-07,0.02869230729195027,0.11665927556697883,1,0.6308571428571429,0.7908571428571428,0.1662857142857143,0.4982857142857143,0.7188571428571429,0.0,0.95,0.4828117142857143
210,id09,2024-08-15,2024-08-14,S3,5,1475,0.7056739433977186,0.7056739433977186,0.7194986657075576,0,0,0,0.0018854567456775,0.22,0.0,0.38168,0.0,0,0,0,0,0.0,0.0039291465551575,-0.0005756144523291999,-0.00046442825641190844,0.00046442825641190844,0.0007903600858778007,-3.6706555662179317e-07,0.013824722309839,0.06751108467461442,1,0.5691428571428572,0.5491428571428572,0.21828571428571428,0.5462857142857143,0.5188571428571429,0.0,1.08,0.4826427428571429
