row,support_Q1,rollback_beta_Q1,over_beta_Q1,add_beta_Q1,neg_cost_Q1,gain_Q1,mem_dis_Q1,support_Q2,rollback_beta_Q2,over_beta_Q2,add_beta_Q2,neg_cost_Q2,gain_Q2,mem_dis_Q2,support_Q3,rollback_beta_Q3,over_beta_Q3,add_beta_Q3,neg_cost_Q3,gain_Q3,mem_dis_Q3,support_S1,rollback_beta_S1,over_beta_S1,add_beta_S1,neg_cost_S1,gain_S1,mem_dis_S1,support_S2,rollback_beta_S2,over_beta_S2,add_beta_S2,neg_cost_S2,gain_S2,mem_dis_S2,support_S3,rollback_beta_S3,over_beta_S3,add_beta_S3,neg_cost_S3,gain_S3,mem_dis_S3,support_S4,rollback_beta_S4,over_beta_S4,add_beta_S4,neg_cost_S4,gain_S4,mem_dis_S4,support_count,outside_count,rollback_sum_support,rollback_neg_sum_support,add_sum_outside,add_neg_sum_outside,over_neg_sum_support,neg_cost_sum,lock_cost_sum,posterior_gain_sum,memory_disagree_count,identity_mean,route_mean,joint_vector_mean,public_row_subset_mean,support_code,h032_row_full_reliability_q,h032_private_safe,h032_cell_score
55,True,0.0011180836930633,0.0035637220931737,0.0,0.0,0.0008410435933297,False,True,2.7983751664802368e-05,-0.001819873502021,0.0,-0.001819873502021,0.0011985853087362,False,False,0.0,0.0,-0.0002436937990916,-0.0002436937990916,-0.0,False,True,-3.832424308018491e-05,-6.463288654703594e-05,0.0,-6.463288654703594e-05,0.038765932418409,True,True,0.0002656267066728,4.128090272712464e-05,0.0,0.0,0.0044844260508894,False,False,0.0,0.0,0.0016705867846366,0.0,-0.0,False,True,0.0002571934670206,0.0002852445362814,0.0,0.0,0.0244452563064406,True,5,2,0.0016305633753413177,-3.832424308018491e-05,0.001426892985545,-0.0002436937990916,-0.0018845063885680358,-0.002128200187659636,0.0030574563608863174,0.0697352436778049,2,0.5735767346938775,0.608133516553288,0.6056326530612245,0.6302857142857144,1101101,0.2369477911646586,0.6111237303128287,1.6944158912560614
56,True,-0.0001092285088986,0.0003318130554514,0.0,-0.0001092285088986,0.0102741120872719,True,True,0.0004205390523544,0.0077121799888697,0.0,0.0,0.0007412744503006,False,False,0.0,0.0,-0.0276367481089421,-0.0276367481089421,-0.0,False,True,0.0005948969665308,-0.0057021040704138,0.0,-0.0057021040704138,0.0003386362641087,True,True,-3.570255011261191e-05,0.0035930702984011,0.0,-3.570255011261191e-05,0.0016807562466884,False,True,-3.84151632942657e-05,-0.0002017939919945,0.0,-0.0002017939919945,0.0013237180396033,True,True,0.0001190884234288,-0.0002425993237759,0.0,-0.0002425993237759,0.0072576572222389,True,6,1,0.0009511782200085224,-0.0001833462223054776,-0.0276367481089421,-0.0276367481089421,-0.0061464973861842,-0.03392817655413751,-0.02668556988893358,0.0216161543102118,4,0.3999465306122449,0.4723149079365078,0.3067755102040816,0.15428571428571417,1101111,0.5742971887550201,0.7795423007230946,0.17132522165485947
57,True,0.0002304119863027,-0.0003492068249367,0.0,-0.0003492068249367,0.0035174494056754,False,False,0.0,0.0,0.0006733908086335,0.0,-0.0,False,True,0.0004655544242186,0.0005617302728485,0.0,0.0,0.0097384283818321,False,False,0.0,0.0,-0.0006694654184848,-0.0006694654184848,-0.0,False,True,-6.515334991778934e-05,0.0003339824921113,0.0,-6.515334991778934e-05,0.0083857632468038,False,False,0.0,0.0,0.0025526547834816,0.0,-0.0,False,False,0.0,0.0,3.563001124975635e-05,0.0,-0.0,False,3,4,0.0006308130606035106,-6.515334991778934e-05,0.0025922101848800563,-0.0006694654184848,-0.0003492068249367,-0.0010838255933392892,0.003223023245483567,0.0216416410343113,0,0.4599204081632653,0.5084382984126984,0.561795918367347,0.4222857142857142,1010100,0.610441767068273,0.7519861199133595,0.1642873164924942
58,True,9.878260697927418e-05,-0.0019951427526627,0.0,-0.0019951427526627,0.0033884994089596,False,False,0.0,0.0,0.000220039733779,0.0,-0.0,False,True,-0.0002732017482231,0.0004947710515131,0.0,-0.0002732017482231,0.003984276196133,False,True,0.0004558199459137,-7.095132767635811e-05,0.0,-7.095132767635811e-05,0.0051226496767021,False,True,-0.0001515106015105,0.0001079591036672,0.0,-0.0001515106015105,0.0362645623743793,True,True,1.7711355837073224e-05,-0.0003620631059401,0.0,-0.0003620631059401,0.0067524022661016,False,True,-0.0003256992632219,-0.0003294952707094,0.0,-0.0003294952707094,0.0012222380664771,True,6,1,-0.00017809770422545258,-0.0007504116129555,0.000220039733779,0.0,-0.0027576524569885583,-0.0031823648067221583,4.194202955354738e-05,0.0567346279887527,2,0.6838457142857142,0.7193221260770974,0.6724897959183673,0.7542857142857143,1011111,0.5863453815261044,1.0017868623510857,0.43544973172789
59,True,-5.7520355402910855e-05,-0.0002518898993664,0.0,-0.0002518898993664,0.0926224626376061,True,False,0.0,0.0,0.0001058420827583,0.0,-0.0,False,True,-0.0003183847169228,-0.0005593287444616,0.0,-0.0005593287444616,0.0038746267968745,False,True,-4.4739539828518305e-05,-5.095660923881235e-05,0.0,-5.095660923881235e-05,0.0685854959018526,True,True,6.520839529164884e-05,-0.0001970341830337,0.0,-0.0001970341830337,0.0126852637769446,True,True,0.000133698954056,-0.0006083798662282,0.0,-0.0006083798662282,0.0011586224796,False,True,0.0001593418930983,-0.000265242655133,0.0,-0.000265242655133,0.0108621863961873,False,6,1,-6.239536970828035e-05,-0.0004206446121542292,0.0001058420827583,0.0,-0.0019328319574617127,-0.0019328319574617127,4.3446713050019736e-05,0.18978865798906508,3,0.673803469387755,0.7235975691609978,0.44579591836734694,0.9342857142857143,1011111,0.7670682730923695,0.9396405654585683,3.3834443058901735
60,True,0.0022199609542443,0.0070404647039133,0.0,0.0,0.0005776787137487,True,False,0.0,0.0,-0.0003934868267832,-0.0003934868267832,-0.0,False,True,1.359236997385018e-05,-0.0002035867910105,0.0,-0.0002035867910105,0.0042184563300806,False,True,0.0012238228779873,-0.0029976688549872,0.0,-0.0029976688549872,0.0003446805166015,False,False,0.0,0.0,0.0034636538240865,0.0,-0.0,False,True,0.0004676335867244,-0.0008843836023549,0.0,-0.0008843836023549,0.0035875860426528,False,True,0.0001732137382937,0.0008384682180433,0.0,0.0,0.0050721712053286,True,5,2,0.00409822352722355,0.0,0.0030701669973033003,-0.0003934868267832,-0.0040856392483526,-0.0044791260751358,0.00716839052452685,0.0138005728084122,2,0.36287795918367344,0.44095498775510206,0.3932244897959184,0.0422857142857142,1011011,0.8353413654618473,0.9073249094112884,0.13582556788536929
61,False,0.0,0.0,-0.0802966853699354,-0.0802966853699354,-0.0,False,True,1.182420680193801e-05,0.0020510707717312,0.0,0.0,0.001044923292349,False,True,-0.0001593214362345,-0.00017435470935,0.0,-0.00017435470935,0.0015896956947377,False,True,-5.763943915358567e-05,-0.0044850655939955,0.0,-0.0044850655939955,0.0011198239787156,False,True,-0.0005962626247812,0.0052302740512443,0.0,-0.0005962626247812,0.0010629995391406,True,True,-0.0001410638662338,0.0001773563895086,0.0,-0.0001410638662338,0.0032489303528845,False,True,-3.9103808186698576e-05,-6.821079576347946e-05,0.0,-6.821079576347946e-05,0.1084416393548165,True,6,1,-0.0009815669677878463,-0.0009933911745897842,-0.0802966853699354,-0.0802966853699354,-0.00472763109910898,-0.08576164296005938,-0.08127825233772323,0.1165080122126439,2,0.4923895918367348,0.5623610630385487,0.34710204081632645,0.7582857142857142,0111111,0.7871485943775101,0.9861766979614864,1.752452930323901
62,True,-0.0003304032846157,0.0005691082218389,0.0,-0.0003304032846157,0.0071495936850474,True,False,0.0,0.0,-0.1246706960027165,-0.1246706960027165,-0.0,False,True,5.338394925592328e-05,-0.0012126451461201,0.0,-0.0012126451461201,0.0011546381213243,False,True,0.0001010229074253,4.628999397208849e-05,0.0,0.0,0.0031223492023344,True,True,6.885513255506953e-05,0.0015094656325035,0.0,0.0,0.0016824784578743,True,True,0.0003889473966618,0.0005106076272028,0.0,0.0,0.0077520953220359,False,True,0.0001272476562441,0.0001707962320516,0.0,0.0,0.0149530248207386,True,6,1,0.0004090537575264928,-0.0003304032846157,-0.1246706960027165,-0.1246706960027165,-0.0012126451461201,-0.12621374443345232,-0.12426164224519003,0.0358141796093549,4,0.5569210204081633,0.6144634648526077,0.5905306122448979,0.4902857142857142,1011111,0.8473895582329317,0.9681131211460248,0.22596426542349674
63,False,0.0,0.0,-0.0173927314667959,-0.0173927314667959,-0.0,False,True,0.0004532525308157,-0.0002267397945792,0.0,-0.0002267397945792,0.0021359246815585,True,True,9.227994333974482e-05,-0.001382977895722,0.0,-0.001382977895722,0.0014877372599927,False,True,0.0010401736399752,-0.0060891615571421,0.0,-0.0060891615571421,0.0005600665163953,True,True,-0.0005929846619332,0.0010432261571441,0.0,-0.0005929846619332,0.0011627488323068,False,True,0.0002522782655079,-0.0006684256596788,0.0,-0.0006684256596788,0.0038309525506543,False,True,-0.0002026600798017,-0.0001017774399036,0.0,-0.0002026600798017,0.0242330023945272,True,6,1,0.0010423396379036446,-0.0007956447417349,-0.0173927314667959,-0.0173927314667959,-0.008469082347025701,-0.0265556811156529,-0.016350391828892256,0.0334104322354348,3,0.5094912244897959,0.5624160907029478,0.6726530612244898,0.32628571428571423,0111111,0.6787148594377511,0.8420685089575642,0.22487183171517627
64,True,0.0001917928416028,-0.0004810942898207,0.0,-0.0004810942898207,0.0287476118228647,True,True,0.0004481707945676,0.00014615120765,0.0,0.0,0.0085172074145707,False,True,-9.871148532254912e-06,0.0005167292644483,0.0,-9.871148532254912e-06,0.0274832524195585,True,False,0.0,0.0,-0.0001327642752743,-0.0001327642752743,-0.0,False,True,0.0002280591263081,0.0006370349186444,0.0,0.0,0.0074114624613375,False,True,-0.0010791519230535,0.0066432792275091,0.0,-0.0010791519230535,0.0009780019928271,False,True,6.595605949082697e-05,-9.876265775731192e-05,0.0,-9.876265775731192e-05,0.0213260024498645,True,6,1,-0.00015504424961642786,-0.0010890230715857548,-0.0001327642752743,-0.0001327642752743,-0.0005798569475780119,-0.0018016442944380668,-0.0002878085248907279,0.094463538561023,3,0.7397075510204082,0.7662138811791382,0.7506938775510203,0.9302857142857145,1110111,0.7108433734939759,0.9527142793312544,0.37247291336913907
65,True,0.0004351424918079,-0.0018200977778921,0.0,-0.0018200977778921,0.0030113810644677,True,True,-0.0002015012680397,0.0004379079119358,0.0,-0.0002015012680397,0.0007885419544569,True,True,-6.295162589270115e-05,0.0002591924916442,0.0,-6.295162589270115e-05,0.0622998164528457,True,True,-0.0002979743598368,0.000347658937177,0.0,-0.0002979743598368,0.0117175954096571,False,True,5.398525014470885e-05,6.499399672199563e-05,0.0,0.0,0.0114709909041151,True,True,-4.437934094177037e-05,0.0004173580137831,0.0,-4.437934094177037e-05,0.0028819166886948,False,True,0.0001371756122155,-0.0001628128108745,0.0,-0.0001628128108745,0.0219211185150527,True,7,0,1.9496759457137265e-05,-0.0006068065947109715,0.0,0.0,-0.0019829105887666,-0.0025897171834775713,1.9496759457137265e-05,0.11409136098928999,5,0.78169,0.8008816018140589,0.7737142857142857,0.9622857142857145,1111111,0.6626506024096386,0.8881077951519315,0.42290120546991844
66,True,-0.0001595794838238,0.0001612902467256,0.0,-0.0001595794838238,0.0373657393501178,True,True,0.0006304663006696,-0.0006882587769979,0.0,-0.0006882587769979,0.0008773379039551,False,True,-6.686318775730794e-05,-0.0003872381267678,0.0,-0.0003872381267678,0.004794364330892,False,False,0.0,0.0,0.0016193134695255,0.0,-0.0,False,True,-0.0001744688562286,-4.578645011469121e-05,0.0,-0.0001744688562286,0.0054520106619028,False,True,4.461157624084493e-05,0.0008531181464177,0.0,0.0,0.0089042474153671,False,True,7.42249341804565e-05,-8.069784793128392e-05,0.0,-8.069784793128392e-05,0.0132709078307592,True,6,1,0.0003483912832811935,-0.00040091152780970794,0.0016193134695255,0.0,-0.0012019812018116754,-0.0014902430917493842,0.0019677047528066935,0.070664607492994,2,0.6827516326530612,0.71269158276644,0.751265306122449,0.7142857142857143,1110111,0.3975903614457831,0.7876710558719189,0.5228773541645841
67,True,1.6216263983155073e-05,3.469917849085273e-05,0.0,0.0,0.0041699809526887,False,True,-0.0002051448873647,-0.0002868372754673,0.0,-0.0002868372754673,0.0009166139142038,False,True,0.0007535971298413,-0.0014248560538794,0.0,-0.0014248560538794,0.0012593502310513,False,False,0.0,0.0,0.0192207105798539,0.0,-0.0,False,True,-8.42856498828238e-05,-0.0003028928795183,0.0,-0.0003028928795183,0.0047474685598536,True,True,3.021949770747002e-05,7.775657053762205e-05,0.0,0.0,0.0054151336312446,False,True,-0.0001181294102543,-4.903948617039788e-05,0.0,-0.0001181294102543,0.04189362727653,True,6,1,0.00039247294403010126,-0.0004075599475018238,0.0192207105798539,0.0,-0.002063625695035398,-0.0021327156191193,0.019613183523883998,0.05840217456557201,2,0.5785902040816328,0.6239411029478459,0.49134693877551017,0.7782857142857144,1110111,0.4859437751004016,0.8943823546435483,0.2960175409190569
68,False,0.0,0.0,-0.0014018604563973,-0.0014018604563973,-0.0,False,True,-0.0005341337096931,-0.002640240702884,0.0,-0.002640240702884,0.0015489709705919,True,False,0.0,0.0,-0.0012786532035696,-0.0012786532035696,-0.0,False,True,-7.617552234999022e-06,-3.059503964717553e-05,0.0,-3.059503964717553e-05,0.0056035646368403,True,True,-0.0001091354073804,0.000273871794467,0.0,-0.0001091354073804,0.0119252791439367,False,True,0.0001597956557509,-6.64067450194338e-05,0.0,-6.64067450194338e-05,0.0096918037405914,False,True,2.6143016133929828e-05,-0.0016871705100826,0.0,-0.0016871705100826,0.0009253180391441,True,5,2,-0.00046494799742366927,-0.0006508866693084991,-0.0026805136599669,-0.0026805136599669,-0.0044244129976332095,-0.00721406206498051,-0.003145461657390569,0.029694936531104398,3,0.44573224489795915,0.5064086185941042,0.4128979591836734,0.16228571428571417,0101111,0.4257028112449799,0.6300571183795268,0.20145236992059518
69,True,0.0001569214315277,0.0009258145236297,0.0,0.0,0.0021789782666885,False,False,0.0,0.0,-0.01988384252961,-0.01988384252961,-0.0,False,False,0.0,0.0,0.0004975158913814,0.0,-0.0,False,True,-2.3614770223118847e-05,-0.0005740373676816,0.0,-0.0005740373676816,0.0028973266194036,False,False,0.0,0.0,-0.0038890229960459,-0.0038890229960459,-0.0,False,True,-1.978920601588391e-05,-0.0002857776510365,0.0,-0.0002857776510365,0.0078889633006667,False,True,6.991900462112279e-05,-0.0015596337478625,0.0,-0.0015596337478625,0.0016269868128038,True,4,3,0.00018343645990982,-4.3403976239002754e-05,-0.0232753496342745,-0.0237728655256559,-0.0024194487665806,-0.0261923142922365,-0.023091913174364685,0.014592254999562602,1,0.33181367346938767,0.41619535782312916,0.2137142857142857,0.1862857142857142,1001011,0.5341365461847389,0.762830464855946,0.13178374857732086
70,True,-9.736397851690612e-05,0.0001328700735338,0.0,-9.736397851690612e-05,0.1988183026920698,True,True,0.000226452318274,0.0001014790515862,0.0,0.0,0.0056083829838377,True,False,0.0,0.0,0.0003204932961191,0.0,-0.0,False,True,-4.856377860349813e-05,-0.0003172406135862,0.0,-0.0003172406135862,0.0028611589202018,True,True,0.000260290615683,-6.08152406606616e-05,0.0,-6.08152406606616e-05,0.0086038591947418,True,True,0.000158334410714,0.0005928605324289,0.0,0.0,0.0039553437442237,False,True,-0.0001821512920955,0.0025135188822256,0.0,-0.0001821512920955,0.0010709009392889,False,6,1,0.0003169982954550958,-0.00032807904921590425,0.0003204932961191,0.0,-0.0003780558542468616,-0.0006575711248592677,0.0006374915915741957,0.22091794847436372,4,0.6546448979591836,0.6984608054421768,0.47730612244897946,0.9822857142857143,1101111,0.1927710843373494,0.5968215898783938,0.7018506231426919
71,False,0.0,0.0,0.0050457733005156,0.0,-0.0,False,True,0.0006560963589896,0.0007556519228243,0.0,0.0,0.0019003200172462,True,False,0.0,0.0,0.0020313825182823,0.0,-0.0,False,True,6.946376450157585e-05,-0.00015775287565,0.0,-0.00015775287565,0.0435223812254645,False,True,0.0004867423137836,-0.0009075803586337,0.0,-0.0009075803586337,0.0015957952796781,False,True,0.0002901793216212,0.0007418625907378,0.0,0.0,0.0009807694908061,True,True,8.705617794267933e-06,0.0005907256691836,0.0,0.0,0.0079671387242589,True,5,2,0.0015111873766902437,0.0,0.0070771558187979,0.0,-0.0010653332342837,-0.0010653332342837,0.008588343195488145,0.055966404737453804,3,0.5462471428571428,0.6142471455782312,0.5775510204081632,0.6382857142857142,0101111,0.8072289156626506,0.9025984119650111,0.21999093450256782
72,True,-0.0002905969652302,0.0002296284304229,0.0,-0.0002905969652302,0.0057475536811107,False,False,0.0,0.0,-0.0003227539114494,-0.0003227539114494,-0.0,False,True,0.0010161839286723,0.0125161089028632,0.0,0.0,0.000693529529928,False,True,-0.0007876486052867,0.0049352729057569,0.0,-0.0007876486052867,0.0007829346947758,True,True,-0.0002484043739961,-0.0012023532808551,0.0,-0.0012023532808551,0.0018124847060091,False,False,0.0,0.0,-0.000925965465587,-0.000925965465587,-0.0,False,True,-0.0001306331247055,0.000774095976684,0.0,-0.0001306331247055,0.0014187152921056,False,5,2,-0.00044109914054620003,-0.0014572830692185,-0.0012487193770364,-0.0012487193770364,-0.0012023532808551,-0.0036599513531139,-0.0016898185175826,0.0104552179039292,1,0.31965163265306124,0.40703257142857135,0.2572244897959183,0.21028571428571435,1011101,0.5020080321285141,0.8412952665597658,0.10731454077756634
73,True,-0.0002817939789235,-0.0004140398457525,0.0,-0.0004140398457525,0.0103862195201657,False,True,0.0007028566645139,-0.0061417326069765,0.0,-0.0061417326069765,0.0004631559089554,False,True,-0.0003037409313648,0.0007379201288383,0.0,-0.0003037409313648,0.0007905897714516,False,False,0.0,0.0,-0.00247469133732,-0.00247469133732,-0.0,False,True,-0.0004698098136276,0.005629871936114,0.0,-0.0004698098136276,0.0023638709327298,False,True,-9.024530830656074e-05,0.0013500911263081,0.0,-9.024530830656074e-05,0.0025686861749742,False,False,0.0,0.0,0.0004398974164059,0.0,-0.0,False,5,2,-0.0004427333677085607,-0.0011455900322224607,-0.0020347939209140998,-0.00247469133732,-0.006555772452729,-0.009894259843347958,-0.0024775272886226607,0.016572522308276702,0,0.44202020408163273,0.5111896380952381,0.6081632653061225,0.20228571428571435,1110110,0.6867469879518072,0.9873181708442431,0.14743960791323912
74,True,-9.674256492154778e-05,0.0013833052144391,0.0,-9.674256492154778e-05,0.0032126956295149,False,False,0.0,0.0,-0.0194542408680292,-0.0194542408680292,-0.0,False,True,0.0002976517997689,-0.0049514896657254,0.0,-0.0049514896657254,0.0019651442860041,False,False,0.0,0.0,0.0266368866566019,0.0,-0.0,False,True,-1.023184406859182e-06,0.0003607218500823,0.0,-1.023184406859182e-06,0.0099004099455008,True,True,-0.0004026459272216,-0.0034605647936863,0.0,-0.0034605647936863,0.00076451365234,False,True,-6.716049276862418e-05,0.0004242688097917,0.0,-6.716049276862418e-05,0.0102694034187964,False,5,2,-0.00026992036954973114,-0.0005675721693186312,0.007182645788572698,-0.0194542408680292,-0.0084120544594117,-0.028031221569537933,0.006912725419022968,0.0261121669321562,1,0.4680397959183673,0.5392743510204082,0.5950204081632654,0.2862857142857143,1010111,0.6987951807228916,0.9856228964153827,0.15574211825120096
75,True,-0.0004828776061375,-0.0002207703029565,0.0,-0.0004828776061375,0.0108125359897264,False,True,0.0006045094875749,-0.0013902763249795,0.0,-0.0013902763249795,0.0009242583718707,False,False,0.0,0.0,-0.0003630575729615,-0.0003630575729615,-0.0,False,True,0.0001184779995321,0.0003056104254301,0.0,0.0,0.0067937539958953,True,False,0.0,0.0,-0.0001425043571117,-0.0001425043571117,-0.0,False,True,-1.2051735864704136e-05,0.0005219305865865,0.0,-1.2051735864704136e-05,0.0036377788683128,False,True,-2.5026654575364144e-05,-0.0006867493648805,0.0,-0.0006867493648805,0.0114595844876967,False,5,2,0.00020303149052943172,-0.0005199559965775682,-0.0005055619300732,-0.0005055619300732,-0.0022977959928165,-0.003077516961935404,-0.00030253043954376826,0.0336279117135019,1,0.5556920408163266,0.6266482049886621,0.3692244897959184,0.7382857142857143,1101011,0.6064257028112449,0.9291596009805527,0.2255460632343214
76,True,0.0002780098243536,-0.0024708643953647,0.0,-0.0024708643953647,0.0039974216355386,False,False,0.0,0.0,0.001348601848273,0.0,-0.0,False,True,-8.939624824071666e-05,0.0002515316589828,0.0,-8.939624824071666e-05,0.1115815031689271,True,True,0.0003413681992712,0.0004275921572141,0.0,0.0,0.0076590589230477,True,True,-0.0001679766398973,0.0012307749275366,0.0,-0.0001679766398973,0.0008085702170892,False,True,-0.0001348579120626,-2.5463499031145095e-05,0.0,-0.0001348579120626,0.0043182013187422,False,True,0.000115587406096,0.0004649447490641,0.0,0.0,0.0114999617752011,False,6,1,0.00034273462952018335,-0.00039223080020061663,0.001348601848273,0.0,-0.002496327894395845,-0.002863095195565316,0.0016913364777931836,0.1398647170385459,2,0.6796877551020408,0.7088452263038548,0.6613877551020408,0.9182857142857143,1011111,0.2891566265060241,0.7986080640111686,0.36509730419006814
77,True,-0.0001196405722189,0.001045203675797,0.0,-0.0001196405722189,0.0050804473636351,False,False,0.0,0.0,0.0012838896348336,0.0,-0.0,False,True,4.937171384529967e-05,-7.005496812046329e-05,0.0,-7.005496812046329e-05,0.0286729232144944,False,True,0.0004298900762872,0.0023155054875646,0.0,0.0,0.0007457053262401,True,True,2.1477517190922817e-05,0.0012682593416733,0.0,0.0,0.0040765656333631,False,False,0.0,0.0,-0.0013763146170257,-0.0013763146170257,-0.0,False,True,6.325504686917621e-05,-0.0001959991850728,0.0,-0.0001959991850728,0.0054087369073728,False,5,2,0.00044435378197369866,-0.0001196405722189,-9.242498219210003e-05,-0.0013763146170257,-0.0002660541531932633,-0.0017620093424378634,0.00035192879978159864,0.0439843784451055,1,0.5956610204081633,0.6552667809523809,0.6440816326530612,0.6662857142857143,1011101,0.7630522088353414,1.0442159620183817,0.21404439222741156
78,True,-7.382712228872451e-05,-0.0002864802708145,0.0,-0.0002864802708145,0.0837626748906561,True,True,0.0016178809798891,0.0038327711756973,0.0,0.0,0.0009501590184189,True,False,0.0,0.0,-0.0007925122518913,-0.0007925122518913,-0.0,False,True,0.0007447082046254,-0.000273595660834,0.0,-0.000273595660834,0.0006670943572938,True,False,0.0,0.0,-0.0008881657470749,-0.0008881657470749,-0.0,False,True,0.0002200917160959,0.0011305817721595,0.0,0.0,0.0045819438757289,False,True,0.0029412538262599,-0.0173987733934625,0.0,-0.0173987733934625,0.0005943468925306,False,5,2,0.005450107604581575,-7.382712228872451e-05,-0.0016806779989662,-0.0016806779989662,-0.017958849325111003,-0.019639527324077203,0.003769429605615375,0.0905562190346283,3,0.383364081632653,0.4585107845804988,0.27559183673469384,0.35428571428571415,1101011,0.8112449799196787,0.803418197224129,1.6444991966885214
79,True,-4.995137989816464e-05,-0.0002260886465808,0.0,-0.0002260886465808,0.1301350034040695,True,True,0.0018657761662691,0.0029263861539632,0.0,0.0,0.0011904124245558,True,False,0.0,0.0,0.0025026234199265,0.0,-0.0,False,True,-6.83077414108806e-05,0.0005720058010791,0.0,-6.83077414108806e-05,0.01582188778704,False,True,0.000118341196851,-0.0005665655212065,0.0,-0.0005665655212065,0.0028197533760669,False,True,0.0001670903819116,-0.0006258919907872,0.0,-0.0006258919907872,0.0050856804585034,False,True,2.346324169289069e-05,-0.0002711645814636,0.0,-0.0002711645814636,0.0039111516955165,True,6,1,0.0020564118654155454,-0.00011825912130904524,0.0025026234199265,0.0,-0.0016897107400381,-0.0017580184814489806,0.004559035285342046,0.15896388914575213,3,0.6649644897959183,0.6972681632653062,0.5905306122448979,0.9022857142857142,1101111,0.16867469879518074,0.619406480831617,1.8017964494082137
80,False,0.0,0.0,-0.0126572279312605,-0.0126572279312605,-0.0,False,False,0.0,0.0,0.0004357730456615,0.0,-0.0,False,False,0.0,0.0,-0.0012729912723397,-0.0012729912723397,-0.0,False,False,0.0,0.0,0.0446934607177596,0.0,-0.0,False,False,0.0,0.0,-0.0027621806597529,-0.0027621806597529,-0.0,False,False,0.0,0.0,0.0017342927474081,0.0,-0.0,False,True,0.0002819900419458,-0.0022602330573572,0.0,-0.0022602330573572,0.0050475894052113,False,1,6,0.0002819900419458,0.0,0.030171126647476097,-0.0166923998633531,-0.0022602330573572,-0.0189526329207103,0.030453116689421897,0.0050475894052113,0,0.2968285714285714,0.3575101115646258,0.4513469387755102,0.2942857142857142,0000001,0.7469879518072288,0.5389155948478229,0.0616538640992382
81,False,0.0,0.0,0.0006962768231935,0.0,-0.0,False,False,0.0,0.0,-0.0042597652321532,-0.0042597652321532,-0.0,False,True,-0.0001699813775212,9.385127193066404e-05,0.0,-0.0001699813775212,0.0011226256929059,False,True,0.0001703540565321,-0.0042473094871806,0.0,-0.0042473094871806,0.0006155508099229,True,False,0.0,0.0,-0.0012311278514271,-0.0012311278514271,-0.0,False,False,0.0,0.0,-0.000333876520264,-0.000333876520264,-0.0,False,True,6.443112462275909e-05,0.0008269728655149,0.0,0.0,0.0058896186579848,False,3,4,6.480380363365909e-05,-0.0001699813775212,-0.0051284927806508,-0.0058247696038443,-0.0042473094871806,-0.0102420604685461,-0.005063688977017141,0.0076277951608136,1,0.3281755102040816,0.39802288798185936,0.5351020408163265,0.1222857142857142,0011001,0.144578313253012,0.4023851410759611,0.07837560619181548
82,True,-0.0004554756442876,0.0012968631309885,0.0,-0.0004554756442876,0.0035629761397646,True,False,0.0,0.0,0.0002012984599689,0.0,-0.0,False,True,-3.0606317576307894e-05,0.0006199894520571,0.0,-3.0606317576307894e-05,0.0008519913521437,True,True,-1.1275780362872887e-05,0.0014508269698785,0.0,-1.1275780362872887e-05,0.00205132508249,True,True,-3.3028559639552646e-05,-0.0018371507116872,0.0,-0.0018371507116872,0.0016881868315441,False,True,0.000633775266717,-0.000210749550144,0.0,-0.000210749550144,0.0020170476028669,False,True,4.417409876438494e-05,-0.000245399049733,0.0,-0.000245399049733,0.0112822425254813,False,6,1,0.0001475630636150516,-0.0005303863018663333,0.0002012984599689,0.0,-0.0022932993115642,-0.0027906570537909806,0.0003488615235839515,0.021453769534290602,3,0.5210277551020408,0.5825038385487529,0.5700408163265306,0.45428571428571424,1011111,0.2088353413654618,0.7060470608528862,0.156545356056462
83,True,4.360359075510564e-05,0.0010269784767279,0.0,0.0,0.0024366867533723,True,False,0.0,0.0,-0.0140696362125079,-0.0140696362125079,-0.0,False,False,0.0,0.0,0.0159289125871472,0.0,-0.0,False,True,0.000230119110027,8.318401328133978e-06,0.0,0.0,0.0112290714137259,False,True,-1.6913281880304687e-05,-8.13647025943796e-05,0.0,-8.13647025943796e-05,0.0056945297077722,True,False,0.0,0.0,0.0012540346942802,0.0,-0.0,False,True,-0.0007621528471327,0.002486392826125,0.0,-0.0007621528471327,0.0012483961183887,False,4,3,-0.0005053434282308991,-0.0007790661290130047,0.0031133110689194987,-0.0140696362125079,-8.13647025943796e-05,-0.014913153762234978,0.0026079676406886004,0.0206086839932591,2,0.4373236734693878,0.48119035283446715,0.5077551020408163,0.4382857142857142,1001101,0.0682730923694779,0.4477112007149067,0.14180916537631322
