subject_id,sleep_date,lifelog_date,row_id,s4_anchor_p,s4_cola_p,cola_shift,cola_abs_shift,cola_direction,cola_says_move,regime,nearest_label_days,neighbor_agree_S4,neighbor_mean_S4,coverage_anomaly_score,s4_context_token_count,action,direction,strength,base_subject_prior,candidate_hint_p,candidate_delta,reason,action_allows_move,context_token_evidence,direction_agree,three_way_intersection,candidate_safe_intersection,s4_cola_context_score
id03,2024-09-22,2024-09-21,75,0.21478278923620803,0.14537128461058435,-0.06941150462562368,0.06941150462562368,DOWN,False,tail,9,False,1.0,0.3895,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.724
id09,2024-09-22,2024-09-21,227,0.5374365372853923,0.47204633605560214,-0.06539020122979017,0.06539020122979017,DOWN,False,tail,18,False,1.0,0.3229,0,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,no strong S4 context event,False,False,False,False,False,0.716
id04,2024-09-23,2024-09-22,89,0.5899063199341043,0.6544662498317746,0.06455992989767034,0.06455992989767034,UP,False,hole,5,True,0.0,0.6879,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.712
id10,2024-09-18,2024-09-17,241,0.5143056705545124,0.45028366508160306,-0.06402200547290932,0.06402200547290932,DOWN,False,tail,3,False,1.0,0.5298,0,FREEZE,HOLD,0.0,0.6667,0.6667,0.0,no strong S4 context event,False,False,False,False,False,0.708
id07,2024-07-16,2024-07-15,154,0.5577788234214675,0.4941645437984047,-0.06361427962306276,0.06361427962306276,DOWN,False,hole,3,True,1.0,1.0308,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.704
id09,2024-08-17,2024-08-16,212,0.47750525896404017,0.4139853107477923,-0.06351994821624785,0.06351994821624785,DOWN,False,hole,5,False,0.5,0.303,0,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,no strong S4 context event,False,False,False,False,False,0.696
id01,2024-08-14,2024-08-13,11,0.4067553797451877,0.4685269838261228,0.06177160408093507,0.06177160408093507,UP,False,hole,4,False,0.5,0.2939,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.692
id02,2024-10-14,2024-10-13,56,0.7287075899426657,0.789951533670613,0.06124394372794728,0.06124394372794728,UP,False,tail,16,False,0.0,0.5373,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.684
id07,2024-07-28,2024-07-27,166,0.4868917879658094,0.5472257969406862,0.060334008974876785,0.060334008974876785,UP,False,hole,1,True,1.0,1.6679,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.68
id01,2024-09-05,2024-09-04,17,0.37501674109057104,0.43530367256856983,0.060286931477998795,0.060286931477998795,UP,False,tail,4,False,1.0,0.2389,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.676
id08,2024-09-18,2024-09-17,199,0.4623095592115171,0.4027072226191738,-0.05960233659234332,0.05960233659234332,DOWN,False,tail,1,False,0.0,0.7446,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.668
id10,2024-08-17,2024-08-16,234,0.5432485350510913,0.4843730691390494,-0.0588754659120419,0.0588754659120419,DOWN,False,hole,11,False,0.5,0.5804,0,FREEZE,HOLD,0.0,0.6667,0.6667,0.0,no strong S4 context event,False,False,False,False,False,0.664
id05,2024-10-14,2024-10-13,115,0.5162713566281828,0.458182021989733,-0.058089334638449786,0.058089334638449786,DOWN,False,hole,4,True,0.0,1.2193,0,FREEZE,HOLD,0.0,0.4091,0.4091,0.0,no strong S4 context event,False,False,False,False,False,0.66
id08,2024-09-20,2024-09-19,200,0.5381049698233986,0.4801642347333166,-0.05794073509008202,0.05794073509008202,DOWN,False,tail,3,False,0.0,0.5204,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.656
id03,2024-10-06,2024-10-05,78,0.21069365033119633,0.2684427632381511,0.05774911290695475,0.05774911290695475,UP,False,tail,23,False,1.0,0.6899,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.652
id01,2024-09-03,2024-09-02,15,0.5309298232545816,0.5875619640470486,0.056632140792467034,0.056632140792467034,UP,False,tail,2,False,1.0,0.5507,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.64
id02,2024-08-30,2024-08-29,31,0.7066771149065512,0.7627159576001766,0.05603884269362547,0.05603884269362547,UP,False,hole,5,False,0.5,0.9164,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.636
id09,2024-08-09,2024-08-08,204,0.5742150206584415,0.519539218773653,-0.05467580188478849,0.05467580188478849,DOWN,False,hole,4,False,0.5,0.7399,0,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,no strong S4 context event,False,False,False,False,False,0.632
id05,2024-10-16,2024-10-15,116,0.35755642660999926,0.4107227063921543,0.053166279782155046,0.053166279782155046,UP,False,hole,3,True,0.0,0.2739,0,FREEZE,HOLD,0.0,0.4091,0.4091,0.0,no strong S4 context event,False,False,False,False,False,0.628
id02,2024-10-06,2024-10-05,49,0.6848233827240657,0.7366750014377312,0.051851618713665504,0.051851618713665504,UP,False,tail,8,False,0.0,0.5081,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.62
id09,2024-08-12,2024-08-11,207,0.6489272087414771,0.597388905414969,-0.051538303326508106,0.051538303326508106,DOWN,False,hole,7,False,0.5,0.4588,0,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,no strong S4 context event,False,False,False,False,False,0.616
id01,2024-09-10,2024-09-09,21,0.521243709311497,0.572404221371805,0.05116051206030803,0.05116051206030803,UP,False,tail,9,False,1.0,0.3048,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.612
id02,2024-08-29,2024-08-28,30,0.6375718853631571,0.6869622129954787,0.04939032763232154,0.04939032763232154,UP,False,hole,4,False,0.5,0.5218,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.608
id01,2024-08-01,2024-07-31,1,0.419951563353092,0.4693058100658164,0.049354246712724426,0.049354246712724426,UP,False,hole,3,False,0.5,0.6314,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.604
id04,2024-10-30,2024-10-29,106,0.38344262605669494,0.43242852954601874,0.0489859034893238,0.0489859034893238,UP,False,tail,3,False,0.0,0.8439,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.6
id08,2024-09-09,2024-09-08,194,0.6318759133844717,0.5832711321506693,-0.04860478123380241,0.04860478123380241,DOWN,False,hole,3,True,1.0,1.003,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.596
id07,2024-08-26,2024-08-25,175,0.5146685001830249,0.563248351643726,0.048579851460701096,0.048579851460701096,UP,False,tail,12,False,0.0,0.5648,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.592
id01,2024-08-04,2024-08-03,4,0.5154043955770267,0.46714979533597045,-0.04825460024105621,0.04825460024105621,DOWN,False,hole,6,False,0.5,0.4195,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.588
id01,2024-09-15,2024-09-14,26,0.4588442467593681,0.4108316378925964,-0.04801260886677167,0.04801260886677167,DOWN,False,tail,14,False,1.0,0.7399,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.584
id09,2024-08-06,2024-08-05,201,0.650265722114692,0.6027143266064073,-0.04755139550828469,0.04755139550828469,DOWN,False,hole,1,False,0.5,0.4029,0,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,no strong S4 context event,False,False,False,False,False,0.58
id04,2024-10-26,2024-10-25,103,0.3818665764651555,0.33436252674196304,-0.04750404972319244,0.04750404972319244,DOWN,False,hole,1,True,0.0,0.4059,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.576
id06,2024-07-21,2024-07-20,140,0.7872739314148657,0.8346913721639242,0.047417440749058515,0.047417440749058515,UP,False,hole,1,False,0.5,0.4258,0,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,no strong S4 context event,False,False,False,False,False,0.572
id07,2024-09-02,2024-09-01,181,0.506303491579262,0.5534406314121876,0.047137139832925556,0.047137139832925556,UP,False,tail,19,False,0.0,0.686,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.568
id01,2024-09-07,2024-09-06,18,0.36945215702174794,0.4164692176071385,0.04701706058539057,0.04701706058539057,UP,False,tail,6,False,1.0,0.2939,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.564
id02,2024-09-29,2024-09-28,43,0.6919150170405926,0.7383470836896521,0.04643206664905952,0.04643206664905952,UP,False,tail,1,False,0.0,0.5983,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.56
id10,2024-09-17,2024-09-16,240,0.6629753597682227,0.6169766030248789,-0.04599875674334386,0.04599875674334386,DOWN,False,tail,2,False,1.0,0.5298,0,FREEZE,HOLD,0.0,0.6667,0.6667,0.0,no strong S4 context event,False,False,False,False,False,0.556
id02,2024-09-05,2024-09-04,37,0.6286130227388097,0.5867298339560943,-0.04188318878271535,0.04188318878271535,DOWN,False,hole,6,False,0.5,0.3871,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.552
id07,2024-07-24,2024-07-23,162,0.39559988738141233,0.43616034930977243,0.0405604619283601,0.0405604619283601,UP,False,hole,5,True,1.0,0.6876,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.548
id04,2024-10-15,2024-10-14,94,0.5535752125531065,0.5131969262579438,-0.04037828629516271,0.04037828629516271,DOWN,False,hole,1,True,1.0,0.4004,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.544
id08,2024-09-07,2024-09-06,193,0.4685807803335647,0.42827748310215313,-0.04030329723141157,0.04030329723141157,DOWN,False,hole,1,True,1.0,0.67,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.54
id08,2024-09-11,2024-09-10,196,0.47108252094965214,0.5111186567194048,0.04003613576975268,0.04003613576975268,UP,False,hole,1,True,1.0,0.9236,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.536
id04,2024-10-16,2024-10-15,95,0.4009582899123571,0.440990693634022,0.04003240372166489,0.04003240372166489,UP,False,hole,2,True,1.0,0.6577,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.532
id02,2024-09-08,2024-09-07,40,0.7137723210319782,0.674761894185364,-0.039010426846614155,0.039010426846614155,DOWN,False,hole,3,False,0.5,0.5192,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.528
id06,2024-08-12,2024-08-11,142,0.810794767874721,0.8494954077575,0.03870063988277894,0.03870063988277894,UP,False,hole,1,True,1.0,0.4992,0,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,no strong S4 context event,False,False,False,False,False,0.524
id01,2024-09-08,2024-09-07,19,0.4701182437953133,0.43161236445236967,-0.03850587934294364,0.03850587934294364,DOWN,False,tail,7,False,1.0,0.7809,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.52
id01,2024-09-12,2024-09-11,23,0.36595590917960324,0.4036048237230469,0.03764891454344366,0.03764891454344366,UP,False,tail,11,False,1.0,0.7971,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.512
id10,2024-09-22,2024-09-21,245,0.6032380148028686,0.5659462328979299,-0.03729178190493876,0.03729178190493876,DOWN,False,tail,7,False,1.0,0.868,0,FREEZE,HOLD,0.0,0.6667,0.6667,0.0,no strong S4 context event,False,False,False,False,False,0.504
id09,2024-09-21,2024-09-20,226,0.4341666315722273,0.3974359573518175,-0.036730674220409765,0.036730674220409765,DOWN,False,tail,17,False,1.0,0.5949,0,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,no strong S4 context event,False,False,False,False,False,0.5
id06,2024-07-12,2024-07-11,133,0.7813325224054697,0.7447352406340713,-0.03659728177139843,0.03659728177139843,DOWN,False,hole,3,True,1.0,0.352,0,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,no strong S4 context event,False,False,False,False,False,0.496
id04,2024-10-28,2024-10-27,104,0.5448439833516572,0.5084645810498614,-0.036379402301795816,0.036379402301795816,DOWN,False,tail,1,False,0.0,0.3943,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.492
id07,2024-07-26,2024-07-25,164,0.4687028548891308,0.5050591476341388,0.03635629274500801,0.03635629274500801,UP,False,hole,3,True,1.0,0.3428,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.488
id01,2024-08-06,2024-08-05,5,0.567782131590676,0.604094539403195,0.03631240781251899,0.03631240781251899,UP,False,hole,8,False,0.5,0.3502,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.484
id07,2024-07-15,2024-07-14,153,0.5672653829525353,0.6035270113181356,0.03626162836560032,0.03626162836560032,UP,False,hole,2,True,1.0,0.688,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.48
id07,2024-08-20,2024-08-19,171,0.5120069121651354,0.4772799417578607,-0.03472697040727468,0.03472697040727468,DOWN,False,tail,6,False,0.0,0.5559,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.472
id10,2024-09-21,2024-09-20,244,0.501398485414157,0.4667745715200418,-0.03462391389411518,0.03462391389411518,DOWN,False,tail,6,False,1.0,0.7459,0,FREEZE,HOLD,0.0,0.6667,0.6667,0.0,no strong S4 context event,False,False,False,False,False,0.468
id05,2024-09-30,2024-09-29,108,0.529785461658911,0.5641953893592897,0.03440992770037865,0.03440992770037865,UP,False,hole,2,False,0.5,0.5845,0,FREEZE,HOLD,0.0,0.4091,0.4091,0.0,no strong S4 context event,False,False,False,False,False,0.46
id03,2024-08-29,2024-08-28,69,0.17335844676242415,0.1394594081028487,-0.03389903865957544,0.03389903865957544,DOWN,False,hole,1,True,0.0,0.6688,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.456
id08,2024-08-03,2024-08-02,183,0.5140657728180561,0.5478481147760697,0.03378234195801355,0.03378234195801355,UP,False,hole,1,True,1.0,0.6574,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.452
id08,2024-08-01,2024-07-31,182,0.5198623285068394,0.4875910645721207,-0.03227126393471874,0.03227126393471874,DOWN,False,hole,1,True,1.0,0.5196,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.444
id02,2024-10-15,2024-10-14,57,0.7210335943886149,0.7521352804528897,0.03110168606427477,0.03110168606427477,UP,False,tail,17,False,0.0,0.6315,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.44
id07,2024-08-18,2024-08-17,170,0.45908419871809175,0.4897851587418036,0.030700960023711865,0.030700960023711865,UP,False,tail,4,False,0.0,0.627,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.436
id09,2024-09-09,2024-09-08,218,0.612758224545578,0.5822693564844341,-0.030488868061143926,0.030488868061143926,DOWN,False,tail,5,False,1.0,0.3162,0,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,no strong S4 context event,False,False,False,False,False,0.432
id10,2024-09-19,2024-09-18,242,0.5097278850853386,0.4796721662635071,-0.0300557188218315,0.0300557188218315,DOWN,False,tail,4,False,1.0,0.5995,0,FREEZE,HOLD,0.0,0.6667,0.6667,0.0,no strong S4 context event,False,False,False,False,False,0.428
id04,2024-09-25,2024-09-24,91,0.42769971305228416,0.3976805487111063,-0.03001916434117785,0.03001916434117785,DOWN,False,hole,3,True,0.0,0.3462,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.424
id02,2024-09-07,2024-09-06,39,0.6219687574782276,0.6517053584139998,0.02973660093577224,0.02973660093577224,UP,False,hole,4,False,0.5,0.3479,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.42
id10,2024-08-19,2024-08-18,236,0.6962352139747794,0.7245574056140127,0.02832219163923333,0.02832219163923333,UP,False,hole,9,False,0.5,0.6688,0,FREEZE,HOLD,0.0,0.6667,0.6667,0.0,no strong S4 context event,False,False,False,False,False,0.412
id02,2024-08-28,2024-08-27,29,0.6412239989328268,0.6693362737038131,0.028112274770986323,0.028112274770986323,UP,False,hole,3,False,0.5,0.5765,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.408
id07,2024-08-25,2024-08-24,174,0.4535475884287457,0.42637770242110473,-0.027169886007640975,0.027169886007640975,DOWN,False,tail,11,False,0.0,0.3574,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.4
id02,2024-10-09,2024-10-08,52,0.5904419556076691,0.5633939213184711,-0.027048034289197997,0.027048034289197997,DOWN,False,tail,11,False,0.0,0.4452,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.396
id05,2024-10-02,2024-10-01,110,0.3685172804598388,0.3418302809661635,-0.026686999493675256,0.026686999493675256,DOWN,False,hole,4,False,0.5,0.6555,0,FREEZE,HOLD,0.0,0.4091,0.4091,0.0,no strong S4 context event,False,False,False,False,False,0.392
id02,2024-09-04,2024-09-03,36,0.632303349133561,0.6057452513192295,-0.026558097814331494,0.026558097814331494,DOWN,False,hole,7,False,0.5,0.4803,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.388
id08,2024-09-15,2024-09-14,198,0.564705499947606,0.5911286191746344,0.026423119227028447,0.026423119227028447,UP,False,hole,1,False,0.5,0.6939,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.384
id05,2024-11-17,2024-11-16,124,0.41057802655612646,0.43692506003083814,0.02634703347471168,0.02634703347471168,UP,False,tail,2,False,1.0,0.4869,0,FREEZE,HOLD,0.0,0.4091,0.4091,0.0,no strong S4 context event,False,False,False,False,False,0.38
id03,2024-08-21,2024-08-20,63,0.1820011964311207,0.15575185992909524,-0.02624933650202546,0.02624933650202546,DOWN,False,hole,5,True,0.0,0.4306,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.376
id07,2024-07-17,2024-07-16,155,0.40497494689694535,0.3789632163916142,-0.026011730505331176,0.026011730505331176,DOWN,False,hole,4,True,1.0,0.3268,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.372
id01,2024-08-09,2024-08-08,7,0.4895378414192044,0.4641442877570926,-0.025393553662111823,0.025393553662111823,DOWN,False,hole,9,False,0.5,0.5865,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.368
id03,2024-08-18,2024-08-17,60,0.25261267722839614,0.2276558858283482,-0.024956791400047945,0.024956791400047945,DOWN,False,hole,2,True,0.0,0.5329,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.36
id02,2024-10-07,2024-10-06,50,0.7351936200417627,0.7584144264827097,0.02322080644094704,0.02322080644094704,UP,False,tail,9,False,0.0,0.4149,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.348
id08,2024-09-14,2024-09-13,197,0.4612734733184312,0.4381730141675749,-0.02310045915085629,0.02310045915085629,DOWN,False,hole,2,False,0.5,0.6721,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.344
id07,2024-08-27,2024-08-26,176,0.5050349799224856,0.52786746674002,0.02283248681753447,0.02283248681753447,UP,False,tail,13,False,0.0,0.4845,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.34
id01,2024-08-12,2024-08-11,9,0.5695163168090474,0.5923057704534063,0.022789453644358915,0.022789453644358915,UP,False,hole,6,False,0.5,0.4822,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.336
id07,2024-08-17,2024-08-16,169,0.3589730624802898,0.33627258719652836,-0.022700475283761457,0.022700475283761457,DOWN,False,tail,3,False,0.0,0.561,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.332
id09,2024-08-19,2024-08-18,213,0.6400256618308676,0.6187519654502176,-0.02127369638065002,0.02127369638065002,DOWN,False,hole,3,False,0.5,0.5162,0,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,no strong S4 context event,False,False,False,False,False,0.324
id01,2024-08-02,2024-08-01,2,0.4976303820384972,0.5184867765019703,0.020856394463473094,0.020856394463473094,UP,False,hole,4,False,0.5,0.7208,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.316
id04,2024-09-13,2024-09-12,82,0.5190250324203235,0.5392300278161616,0.020204995395838088,0.020204995395838088,UP,False,hole,2,False,0.5,0.4001,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.312
id02,2024-08-31,2024-08-30,32,0.6309938121656049,0.6509161334681208,0.019922321302515922,0.019922321302515922,UP,False,hole,6,False,0.5,0.6978,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.308
id06,2024-07-08,2024-07-07,129,0.8365260106579847,0.8558753967223411,0.019349386064356433,0.019349386064356433,UP,False,hole,2,True,1.0,0.4913,0,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,no strong S4 context event,False,False,False,False,False,0.304
id01,2024-08-13,2024-08-12,10,0.5598200537029744,0.579021068224866,0.019201014521891602,0.019201014521891602,UP,False,hole,5,False,0.5,0.3194,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.3
id02,2024-09-09,2024-09-08,41,0.7611298066407076,0.7800290189661523,0.01889921232544467,0.01889921232544467,UP,False,hole,2,False,0.5,0.435,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.296
id08,2024-08-08,2024-08-07,186,0.5110586939760531,0.4924229477364261,-0.018635746239626994,0.018635746239626994,DOWN,False,hole,3,False,0.5,0.5087,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.292
id07,2024-08-28,2024-08-27,177,0.35507842077484564,0.37363967057714537,0.01856124980229973,0.01856124980229973,UP,False,tail,14,False,0.0,0.3491,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.288
id02,2024-09-03,2024-09-02,35,0.7611459317483886,0.7429398686091063,-0.018206063139282302,0.018206063139282302,DOWN,False,hole,8,False,0.5,0.5637,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.284
id03,2024-09-17,2024-09-16,71,0.2599685378841421,0.2420974819210446,-0.017871055963097487,0.017871055963097487,DOWN,False,tail,4,False,1.0,0.5237,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.28
id03,2024-08-27,2024-08-26,67,0.28413316778992487,0.30178681359459303,0.01765364580466816,0.01765364580466816,UP,False,hole,3,True,0.0,0.6877,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.276
id09,2024-09-05,2024-09-04,215,0.4560375065331394,0.4736268300397548,0.017589323506615406,0.017589323506615406,UP,False,tail,1,False,1.0,0.5,0,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,no strong S4 context event,False,False,False,False,False,0.272
id03,2024-08-20,2024-08-19,62,0.2924825098247273,0.30980572138677936,0.017323211562052077,0.017323211562052077,UP,False,hole,4,True,0.0,0.5896,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.268
id04,2024-10-18,2024-10-17,97,0.4744390789845566,0.49089634852830594,0.01645726954374932,0.01645726954374932,UP,False,hole,3,True,1.0,0.5177,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.264
id04,2024-09-20,2024-09-19,87,0.5098470039562455,0.5262522064222493,0.016405202466003854,0.016405202466003854,UP,False,hole,2,True,0.0,0.7484,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.26
id04,2024-09-26,2024-09-25,92,0.42389079386071155,0.4075295293482017,-0.016361264512509854,0.016361264512509854,DOWN,False,hole,2,True,0.0,0.4203,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.256
id03,2024-10-04,2024-10-03,76,0.1996412612406721,0.21597599730210895,0.016334736061436844,0.016334736061436844,UP,False,tail,21,False,1.0,0.7642,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.252
id07,2024-07-19,2024-07-18,157,0.4784389624200522,0.4946628362797279,0.01622387385967572,0.01622387385967572,UP,False,hole,6,True,1.0,0.4248,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.248
id08,2024-09-05,2024-09-04,192,0.4758301958397562,0.4920159598711472,0.016185764031390992,0.016185764031390992,UP,False,hole,1,False,0.5,0.5126,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.244
id06,2024-07-19,2024-07-18,139,0.7739275671287712,0.7899404474376849,0.01601288030891368,0.01601288030891368,UP,False,hole,3,False,0.5,2.0101,0,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,no strong S4 context event,False,False,False,False,False,0.24
id07,2024-08-29,2024-08-28,178,0.35144374435044484,0.3672163662575577,0.01577262190711287,0.01577262190711287,UP,False,tail,15,False,0.0,0.7381,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.236
id07,2024-08-23,2024-08-22,173,0.43417580675104067,0.44970471300550224,0.015528906254461572,0.015528906254461572,UP,False,tail,9,False,0.0,0.4403,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.232
