fold,subject_id,target,y,p_subj,ll_subj,ll_marg,ll_lift_vs_marg
mirror_v1_seed0,id03,Q3,0,0.6763053879758685,1.1279547631556237,0.8794291385699967,-0.248525624585627
mirror_v1_seed0,id03,Q3,0,0.6763053879758685,1.1279547631556237,0.8794291385699967,-0.248525624585627
mirror_v1_seed0,id03,Q3,1,0.6763053879758685,0.3911105475900554,0.5361772149634052,0.14506666737334978
mirror_v1_seed0,id03,Q3,1,0.6763053879758685,0.3911105475900554,0.5361772149634052,0.14506666737334978
mirror_v1_seed0,id03,Q3,1,0.6763053879758685,0.3911105475900554,0.5361772149634052,0.14506666737334978
mirror_v1_seed0,id03,Q3,1,0.6763053879758685,0.3911105475900554,0.5361772149634052,0.14506666737334978
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,0,0.7196000930016274,1.2715384554966052,0.8794291385699967,-0.39210931692660844
mirror_v1_seed0,id04,Q3,0,0.7196000930016274,1.2715384554966052,0.8794291385699967,-0.39210931692660844
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,0,0.7196000930016274,1.2715384554966052,0.8794291385699967,-0.39210931692660844
mirror_v1_seed0,id04,Q3,0,0.7196000930016274,1.2715384554966052,0.8794291385699967,-0.39210931692660844
mirror_v1_seed0,id04,Q3,0,0.7196000930016274,1.2715384554966052,0.8794291385699967,-0.39210931692660844
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,0,0.7196000930016274,1.2715384554966052,0.8794291385699967,-0.39210931692660844
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id04,Q3,0,0.7196000930016274,1.2715384554966052,0.8794291385699967,-0.39210931692660844
mirror_v1_seed0,id04,Q3,1,0.7196000930016274,0.32905964766504,0.5361772149634052,0.20711756729836522
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,0,0.5840819259791592,0.8772669755655017,0.8794291385699967,0.00216216300449501
mirror_v1_seed0,id05,Q3,0,0.5840819259791592,0.8772669755655017,0.8794291385699967,0.00216216300449501
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,0,0.5840819259791592,0.8772669755655017,0.8794291385699967,0.00216216300449501
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,0,0.5840819259791592,0.8772669755655017,0.8794291385699967,0.00216216300449501
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id05,Q3,1,0.5840819259791592,0.5377140217819307,0.5361772149634052,-0.0015368068185255268
mirror_v1_seed0,id06,Q3,0,0.46169371793793623,0.6193275832955754,0.8794291385699967,0.26010155527442136
mirror_v1_seed0,id06,Q3,0,0.46169371793793623,0.6193275832955754,0.8794291385699967,0.26010155527442136
mirror_v1_seed0,id06,Q3,0,0.46169371793793623,0.6193275832955754,0.8794291385699967,0.26010155527442136
mirror_v1_seed0,id06,Q3,0,0.46169371793793623,0.6193275832955754,0.8794291385699967,0.26010155527442136
mirror_v1_seed0,id06,Q3,0,0.46169371793793623,0.6193275832955754,0.8794291385699967,0.26010155527442136
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,0,0.46169371793793623,0.6193275832955754,0.8794291385699967,0.26010155527442136
mirror_v1_seed0,id06,Q3,0,0.46169371793793623,0.6193275832955754,0.8794291385699967,0.26010155527442136
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id06,Q3,1,0.46169371793793623,0.7728535559340025,0.5361772149634052,-0.2366763409705973
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id07,Q3,0,0.5468001009166596,0.7914219725040821,0.8794291385699967,0.08800716606591463
mirror_v1_seed0,id07,Q3,1,0.5468001009166596,0.6036719895737281,0.5361772149634052,-0.06749477461032294
mirror_v1_seed0,id08,Q3,1,0.4684141182997018,0.7584025061677712,0.5361772149634052,-0.22222529120436596
mirror_v1_seed0,id08,Q3,1,0.4684141182997018,0.7584025061677712,0.5361772149634052,-0.22222529120436596
mirror_v1_seed0,id08,Q3,1,0.4684141182997018,0.7584025061677712,0.5361772149634052,-0.22222529120436596
mirror_v1_seed0,id08,Q3,1,0.4684141182997018,0.7584025061677712,0.5361772149634052,-0.22222529120436596
mirror_v1_seed0,id08,Q3,1,0.4684141182997018,0.7584025061677712,0.5361772149634052,-0.22222529120436596
mirror_v1_seed0,id08,Q3,1,0.4684141182997018,0.7584025061677712,0.5361772149634052,-0.22222529120436596
mirror_v1_seed0,id08,Q3,1,0.4684141182997018,0.7584025061677712,0.5361772149634052,-0.22222529120436596
mirror_v1_seed0,id08,Q3,0,0.4684141182997018,0.63189051062157,0.8794291385699967,0.24753862794842674
mirror_v1_seed0,id08,Q3,0,0.4684141182997018,0.63189051062157,0.8794291385699967,0.24753862794842674
mirror_v1_seed0,id08,Q3,1,0.4684141182997018,0.7584025061677712,0.5361772149634052,-0.22222529120436596
mirror_v1_seed0,id08,Q3,1,0.4684141182997018,0.7584025061677712,0.5361772149634052,-0.22222529120436596
mirror_v1_seed0,id08,Q3,0,0.4684141182997018,0.63189051062157,0.8794291385699967,0.24753862794842674
mirror_v1_seed0,id08,Q3,0,0.4684141182997018,0.63189051062157,0.8794291385699967,0.24753862794842674
mirror_v1_seed0,id08,Q3,1,0.4684141182997018,0.7584025061677712,0.5361772149634052,-0.22222529120436596
mirror_v1_seed0,id08,Q3,0,0.4684141182997018,0.63189051062157,0.8794291385699967,0.24753862794842674
mirror_v1_seed0,id08,Q3,0,0.4684141182997018,0.63189051062157,0.8794291385699967,0.24753862794842674
mirror_v1_seed0,id08,Q3,0,0.4684141182997018,0.63189051062157,0.8794291385699967,0.24753862794842674
mirror_v1_seed0,id08,Q3,0,0.4684141182997018,0.63189051062157,0.8794291385699967,0.24753862794842674
mirror_v1_seed0,id08,Q3,0,0.4684141182997018,0.63189051062157,0.8794291385699967,0.24753862794842674
mirror_v1_seed0,id09,Q3,1,0.46903820816864294,0.7570710465435995,0.5361772149634052,-0.22089383158019427
mirror_v1_seed0,id09,Q3,0,0.46903820816864294,0.6330652154489469,0.8794291385699967,0.24636392312104982
mirror_v1_seed0,id09,Q3,1,0.46903820816864294,0.7570710465435995,0.5361772149634052,-0.22089383158019427
mirror_v1_seed0,id09,Q3,0,0.46903820816864294,0.6330652154489469,0.8794291385699967,0.24636392312104982
mirror_v1_seed0,id09,Q3,0,0.46903820816864294,0.6330652154489469,0.8794291385699967,0.24636392312104982
mirror_v1_seed0,id09,Q3,0,0.46903820816864294,0.6330652154489469,0.8794291385699967,0.24636392312104982
mirror_v1_seed0,id09,Q3,0,0.46903820816864294,0.6330652154489469,0.8794291385699967,0.24636392312104982
mirror_v1_seed0,id09,Q3,0,0.46903820816864294,0.6330652154489469,0.8794291385699967,0.24636392312104982
mirror_v1_seed0,id09,Q3,0,0.46903820816864294,0.6330652154489469,0.8794291385699967,0.24636392312104982
mirror_v1_seed0,id09,Q3,0,0.46903820816864294,0.6330652154489469,0.8794291385699967,0.24636392312104982
mirror_v1_seed0,id09,Q3,1,0.46903820816864294,0.7570710465435995,0.5361772149634052,-0.22089383158019427
mirror_v1_seed0,id09,Q3,1,0.46903820816864294,0.7570710465435995,0.5361772149634052,-0.22089383158019427
mirror_v1_seed0,id09,Q3,1,0.46903820816864294,0.7570710465435995,0.5361772149634052,-0.22089383158019427
mirror_v1_seed0,id09,Q3,0,0.46903820816864294,0.6330652154489469,0.8794291385699967,0.24636392312104982
mirror_v1_seed0,id09,Q3,1,0.46903820816864294,0.7570710465435995,0.5361772149634052,-0.22089383158019427
mirror_v1_seed0,id09,Q3,1,0.46903820816864294,0.7570710465435995,0.5361772149634052,-0.22089383158019427
mirror_v1_seed0,id09,Q3,1,0.46903820816864294,0.7570710465435995,0.5361772149634052,-0.22089383158019427
mirror_v1_seed0,id09,Q3,1,0.46903820816864294,0.7570710465435995,0.5361772149634052,-0.22089383158019427
mirror_v1_seed0,id09,Q3,1,0.46903820816864294,0.7570710465435995,0.5361772149634052,-0.22089383158019427
mirror_v1_seed0,id10,Q3,1,0.6846052498226411,0.3789128844628674,0.5361772149634052,0.15726433050053779
mirror_v1_seed0,id10,Q3,1,0.6846052498226411,0.3789128844628674,0.5361772149634052,0.15726433050053779
mirror_v1_seed0,id10,Q3,1,0.6846052498226411,0.3789128844628674,0.5361772149634052,0.15726433050053779
mirror_v1_seed0,id10,Q3,0,0.6846052498226411,1.1539302495588846,0.8794291385699967,-0.27450111098888785
mirror_v1_seed0,id10,Q3,1,0.6846052498226411,0.3789128844628674,0.5361772149634052,0.15726433050053779
mirror_v1_seed0,id10,Q3,0,0.6846052498226411,1.1539302495588846,0.8794291385699967,-0.27450111098888785
mirror_v1_seed0,id10,Q3,1,0.6846052498226411,0.3789128844628674,0.5361772149634052,0.15726433050053779
mirror_v1_seed0,id10,Q3,0,0.6846052498226411,1.1539302495588846,0.8794291385699967,-0.27450111098888785
mirror_v1_seed0,id10,Q3,0,0.6846052498226411,1.1539302495588846,0.8794291385699967,-0.27450111098888785
mirror_v1_seed0,id10,Q3,0,0.6846052498226411,1.1539302495588846,0.8794291385699967,-0.27450111098888785
mirror_v1_seed0,id10,Q3,0,0.6846052498226411,1.1539302495588846,0.8794291385699967,-0.27450111098888785
mirror_v1_seed0,id10,Q3,1,0.6846052498226411,0.3789128844628674,0.5361772149634052,0.15726433050053779
mirror_v1_seed0,id10,Q3,0,0.6846052498226411,1.1539302495588846,0.8794291385699967,-0.27450111098888785
mirror_v1_seed0,id10,Q3,0,0.6846052498226411,1.1539302495588846,0.8794291385699967,-0.27450111098888785
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,0,0.6645962732919254,1.0924203184201884,1.1895840668738362,0.09716374845364784
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,0,0.6645962732919254,1.0924203184201884,1.1895840668738362,0.09716374845364784
mirror_v1_seed0,id01,S1,0,0.6645962732919254,1.0924203184201884,1.1895840668738362,0.09716374845364784
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,0,0.6645962732919254,1.0924203184201884,1.1895840668738362,0.09716374845364784
mirror_v1_seed0,id01,S1,0,0.6645962732919254,1.0924203184201884,1.1895840668738362,0.09716374845364784
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,0,0.6645962732919254,1.0924203184201884,1.1895840668738362,0.09716374845364784
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,0,0.6645962732919254,1.0924203184201884,1.1895840668738362,0.09716374845364784
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id01,S1,1,0.6645962732919254,0.40857553052255696,0.3629054936893685,-0.04567003683318849
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id02,S1,1,0.7372400756143667,0.3048416927346074,0.3629054936893685,0.0580638009547611
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,0,0.7608695652173912,1.4307461236907242,1.1895840668738362,-0.24116205681688796
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,0,0.7608695652173912,1.4307461236907242,1.1895840668738362,-0.24116205681688796
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,1,0.7608695652173912,0.2732933349996814,0.3629054936893685,0.08961215868968708
mirror_v1_seed0,id03,S1,0,0.7608695652173912,1.4307461236907242,1.1895840668738362,-0.24116205681688796
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,1,0.8218243819266837,0.19622855404292985,0.3629054936893685,0.16667693964643862
mirror_v1_seed0,id04,S1,0,0.8218243819266837,1.7249855966886645,1.1895840668738362,-0.5354015298148282
mirror_v1_seed0,id05,S1,1,0.5662055335968379,0.5687981331326714,0.3629054936893685,-0.20589263944330288
mirror_v1_seed0,id05,S1,1,0.5662055335968379,0.5687981331326714,0.3629054936893685,-0.20589263944330288
mirror_v1_seed0,id05,S1,0,0.5662055335968379,0.8351844367722394,1.1895840668738362,0.3543996301015968
mirror_v1_seed0,id05,S1,1,0.5662055335968379,0.5687981331326714,0.3629054936893685,-0.20589263944330288
mirror_v1_seed0,id05,S1,0,0.5662055335968379,0.8351844367722394,1.1895840668738362,0.3543996301015968
mirror_v1_seed0,id05,S1,0,0.5662055335968379,0.8351844367722394,1.1895840668738362,0.3543996301015968
mirror_v1_seed0,id05,S1,1,0.5662055335968379,0.5687981331326714,0.3629054936893685,-0.20589263944330288
mirror_v1_seed0,id05,S1,0,0.5662055335968379,0.8351844367722394,1.1895840668738362,0.3543996301015968
mirror_v1_seed0,id05,S1,0,0.5662055335968379,0.8351844367722394,1.1895840668738362,0.3543996301015968
mirror_v1_seed0,id05,S1,1,0.5662055335968379,0.5687981331326714,0.3629054936893685,-0.20589263944330288
mirror_v1_seed0,id05,S1,1,0.5662055335968379,0.5687981331326714,0.3629054936893685,-0.20589263944330288
mirror_v1_seed0,id05,S1,0,0.5662055335968379,0.8351844367722394,1.1895840668738362,0.3543996301015968
mirror_v1_seed0,id05,S1,1,0.5662055335968379,0.5687981331326714,0.3629054936893685,-0.20589263944330288
mirror_v1_seed0,id05,S1,0,0.5662055335968379,0.8351844367722394,1.1895840668738362,0.3543996301015968
mirror_v1_seed0,id05,S1,1,0.5662055335968379,0.5687981331326714,0.3629054936893685,-0.20589263944330288
mirror_v1_seed0,id05,S1,0,0.5662055335968379,0.8351844367722394,1.1895840668738362,0.3543996301015968
mirror_v1_seed0,id05,S1,0,0.5662055335968379,0.8351844367722394,1.1895840668738362,0.3543996301015968
mirror_v1_seed0,id05,S1,0,0.5662055335968379,0.8351844367722394,1.1895840668738362,0.3543996301015968
mirror_v1_seed0,id05,S1,1,0.5662055335968379,0.5687981331326714,0.3629054936893685,-0.20589263944330288
mirror_v1_seed0,id05,S1,1,0.5662055335968379,0.5687981331326714,0.3629054936893685,-0.20589263944330288
