subject_id,lifelog_date,Q1,Q2,Q3,S1,S2,S3,S4,base_Q1,stack_Q1,base_Q2,stack_Q2,base_Q3,stack_Q3,base_S1,stack_S1,base_S2,stack_S2,base_S3,stack_S3,base_S4,stack_S4
id01,2024-08-24,1,1,1,1,1,1,0,0.6057971418042677,0.4503477077676958,0.49999999999999845,0.46073629263801463,0.7019550728818197,0.6155218527243418,0.6770139980718664,0.7105716628936917,0.4685444259627397,0.7156008880628472,0.7621806508371761,0.7452551035821378,0.5000000000000017,0.5062266546640625
id01,2024-08-25,1,1,1,1,0,1,1,0.5087103022128543,0.3994159301792841,0.49999999999999845,0.43119251179590756,0.7358958463955325,0.620558904704986,0.6827565645998583,0.7106198312234877,0.4687844746215137,0.7237088139253516,0.7743509807729142,0.7704329123767254,0.5000000000000017,0.5276011284335785
id01,2024-08-26,1,0,1,0,0,0,1,0.45669638295844867,0.40341851736552486,0.49999999999999845,0.4775992511983173,0.6414773662174704,0.5720748433834789,0.6345764372368153,0.6908457918634919,0.46789470218048757,0.73932479259608,0.7635359327127834,0.7572069873491537,0.5000000000000017,0.5723573589605484
id01,2024-08-27,1,1,0,1,1,0,1,0.5500156230828298,0.424726366528782,0.49999999999999845,0.5081564526463727,0.6682964125529353,0.6259259758422756,0.5354076948906492,0.7035653811914715,0.46805024744381063,0.7068991563855366,0.7831938015680687,0.7512854969421593,0.5000000000000017,0.5502758706023648
id01,2024-08-28,0,0,0,0,0,1,0,0.27366102319167274,0.31482209651991644,0.49999999999999845,0.4218691032452433,0.6772145786815492,0.5484787612333208,0.674287950604098,0.6911954083013307,0.4724624450826271,0.7716482972681274,0.7924852218410027,0.8064645238264168,0.5000000000000017,0.6232132148515965
id01,2024-08-29,1,0,1,1,1,0,1,0.6850950658563852,0.4685090109663451,0.49999999999999845,0.48329989431843184,0.715616777037136,0.6467798829382901,0.6140859716007856,0.7298006469408921,0.4724681420686404,0.7066017163633055,0.7939858467910399,0.7528543411931611,0.5000000000000017,0.49472610312139426
id01,2024-08-31,1,1,1,1,1,1,1,0.6387033352278022,0.4650412607461754,0.49999999999999845,0.49278232583443,0.6935111051696904,0.6385648927233739,0.6005850347327358,0.7094297299167054,0.4688300353627083,0.694069192282992,0.762798203370751,0.7325688982531031,0.5000000000000017,0.5041402567644001
id02,2024-09-15,0,0,1,1,1,1,0,0.4741620421596424,0.4018581383691399,0.5000000000000012,0.4268498828239788,0.7151894219783934,0.5915809724821435,0.8940778434778383,0.8259775945608109,0.812475428659183,0.8123648451186455,0.8935758330440206,0.8946904833956655,0.4999999999999989,0.5987302275422216
id02,2024-09-16,1,1,1,1,1,1,0,0.5642075976582663,0.4848181959288943,0.5000000000000012,0.5137828006152756,0.555629961398119,0.5273916294763794,0.851436984319268,0.8215462085026813,0.8112803003852286,0.8302938169587811,0.8845677604821301,0.874399159748001,0.4999999999999989,0.6220564507559949
id02,2024-09-18,1,1,1,1,1,0,1,0.48657898969809726,0.44834336163715677,0.5000000000000012,0.5020300264671144,0.5431637500542424,0.49918023122627614,0.8636208522299684,0.8185121669347257,0.8115863163325806,0.8449427944761358,0.8933080159587873,0.8846951324185085,0.4999999999999989,0.6506261282759606
id02,2024-09-19,1,1,1,1,1,0,1,0.5976887942037387,0.5110210266973917,0.5000000000000012,0.5636451711889569,0.4944610368745498,0.5243542050306961,0.7660907625143397,0.8249326442324432,0.8109456238760671,0.8323342882549549,0.8941903033283372,0.8684977250344865,0.4999999999999989,0.6439454796914837
id02,2024-09-20,1,1,1,1,1,1,1,0.50535137344556,0.4057086099779575,0.5000000000000012,0.42124998290863247,0.8053909882959469,0.6966235125166376,0.8003806379520652,0.8375115965242678,0.811064950347397,0.765764220189665,0.8913252513380231,0.8911239052752933,0.4999999999999989,0.5674427615932625
id02,2024-09-21,1,1,1,1,1,1,1,0.652894705329258,0.469224088240428,0.5000000000000012,0.4471206107178258,0.7611541540393463,0.6675297729735901,0.8374141827685926,0.8443869209056839,0.8115906742196837,0.7789700207474123,0.8977903701361206,0.882702606780935,0.4999999999999989,0.5415767447158446
id02,2024-09-22,0,1,1,1,1,1,1,0.4808200250267019,0.41245549485443717,0.5000000000000012,0.45324664572611056,0.7368632503490683,0.6553997659692046,0.7785309683082636,0.83370849578874,0.8121865337716162,0.7870721971692312,0.8954204504174709,0.889909028694068,0.4999999999999989,0.603550204454066
id02,2024-09-23,0,1,1,1,1,1,1,0.5435016118472281,0.46948497711226617,0.5000000000000012,0.5172371437157512,0.5435716256294956,0.5181315106614418,0.830220572616795,0.8274748309306942,0.8144710728932656,0.840955772315397,0.9023739670591255,0.8830973665225883,0.4999999999999989,0.6447843969272123
id02,2024-09-24,0,0,0,1,1,1,1,0.5847813884941445,0.47306090262010153,0.5000000000000012,0.4842404248825495,0.643908095428429,0.5854342335778583,0.8452812489729281,0.8296513630814122,0.8103257401125821,0.81057080967555,0.8884892331238416,0.878114460389044,0.4999999999999989,0.5930625793610749
id02,2024-09-25,0,0,0,1,1,0,1,0.49927959146478984,0.4438928673249172,0.5000000000000012,0.4877076826631199,0.5857451142706182,0.5266894499734954,0.8626812729194754,0.8223518868194029,0.8109079143830925,0.8362794322321879,0.8947378773042054,0.8860262372666741,0.4999999999999989,0.6361507920733166
id02,2024-09-26,1,0,0,1,1,1,0,0.4738837210480343,0.45028832290177806,0.5000000000000012,0.5227474020120999,0.46613702819812236,0.44012896515786865,0.876279211386285,0.8164616742884045,0.816526675737421,0.8659991782485694,0.902900308501108,0.8881476294047237,0.4999999999999989,0.6796154551043968
id02,2024-09-27,1,1,1,1,1,1,0,0.4797356343914569,0.38340872393182857,0.5000000000000012,0.40077269270917526,0.8038980226188113,0.6688073175037639,0.851806697907072,0.8399682995812694,0.8169563866135168,0.7874350881837161,0.9043354927664381,0.9014042797226135,0.4999999999999989,0.579274928570431
id03,2024-09-02,1,1,1,1,1,0,0,0.9467653000904724,0.7595342705507951,0.49999999999999434,0.5784194610587065,0.6454238386556692,0.702307940189569,0.7906941226054892,0.6449922798782903,0.48253417485801925,0.5222802061111265,0.41544433918275997,0.38405179360845304,0.5000000000000061,0.29721502130811167
id03,2024-09-04,1,1,0,1,0,1,0,0.890727285863569,0.7207554025165471,0.49999999999999434,0.5953464156537618,0.5906623185012267,0.6765758586269797,0.6873315005436403,0.6159665682419643,0.4877587096726049,0.50882644051286,0.42651929476948697,0.394528272340192,0.5000000000000061,0.34629240280653134
id03,2024-09-05,1,1,0,1,0,1,0,0.8984858187462706,0.7449205168328666,0.49999999999999434,0.6179630113280601,0.499845731751931,0.6168405745009983,0.7345278708394933,0.6019560509056134,0.48792053701387594,0.5429970736413893,0.4047328681319697,0.3709877681633453,0.5000000000000061,0.35974653239459714
id03,2024-09-06,1,1,0,1,0,0,0,0.8017336279464851,0.6434102546956718,0.49999999999999434,0.52178660658121,0.7229486250047551,0.7307086019625828,0.669439089501176,0.6046719663513827,0.4854172523719391,0.45220099102063605,0.4250488320746155,0.4255920952961771,0.5000000000000061,0.33800189422104293
id03,2024-09-07,1,1,1,1,0,0,0,0.8263122779812941,0.6653033403016828,0.49999999999999434,0.5355666922044281,0.67455188185396,0.6978199882543586,0.7077448829488636,0.6103515157931214,0.4889806777749877,0.48738601161910816,0.4321053665936661,0.42667197063185147,0.5000000000000061,0.3447075017027917
id03,2024-09-09,1,1,1,1,1,1,0,0.8918481461142677,0.71833702664754,0.49999999999999434,0.5585500489642531,0.5879265818644426,0.6324320575927417,0.8126520750311715,0.6171899688223279,0.4874846883701543,0.5490989850083635,0.42613443920677,0.40960648156818447,0.5000000000000061,0.3376634644738571
id03,2024-09-11,1,1,1,1,1,0,0,0.860014140785668,0.7107889998772842,0.49999999999999434,0.5896814335954743,0.5301736974398481,0.6152448664297352,0.7378638442501454,0.601301023959094,0.4873962908803572,0.5464696650693734,0.4253180194060598,0.40182001630193837,0.5000000000000061,0.3711017940521052
id03,2024-09-12,0,1,1,0,1,1,1,0.9091115535003521,0.7425080522181404,0.49999999999999434,0.6100172094724174,0.5381436297626415,0.6417147652572152,0.728394079063406,0.6167975939986301,0.485749894819631,0.5403899952229612,0.4221482366728503,0.38524798290093776,0.5000000000000061,0.3498575055039631
id04,2024-10-03,1,0,1,1,0,0,0,0.39849506651451183,0.4296832933142679,0.500000000000004,0.38801808804991933,0.8293682587524442,0.7173293785480591,0.7612488500151136,0.6124228041640265,0.5176026969978437,0.5270316640179795,0.49569983896890496,0.5985659667657485,0.49999999999999667,0.4308509056545575
id04,2024-10-04,1,1,1,1,1,0,1,0.5066571759173002,0.4772904336611234,0.500000000000004,0.44085882557898937,0.8106282822699412,0.7432263822102727,0.6621022632198292,0.6251938414298919,0.5227283808518947,0.49957052237070715,0.5102476562011504,0.5776965773926692,0.49999999999999667,0.41855188347292
id04,2024-10-05,1,1,1,1,1,0,1,0.5979469892119781,0.515533855823524,0.500000000000004,0.42034292087748976,0.7824776644901111,0.6900892150591567,0.8051070024195051,0.636349486837403,0.5210161759947156,0.5521472216815381,0.5181527359615031,0.5825057678975234,0.49999999999999667,0.39499475996022965
id04,2024-10-06,1,1,1,1,1,1,1,0.43686475708476,0.4348162896333534,0.500000000000004,0.4147805007978987,0.8260072611762207,0.7340497535594217,0.687074964009666,0.6365495866184756,0.5237687279776013,0.5344549948610865,0.5457374861859284,0.6264601089985762,0.49999999999999667,0.4413368048931241
id04,2024-10-07,0,1,1,1,1,1,1,0.4595862242426831,0.46367111761735447,0.500000000000004,0.43041666119905847,0.8015599927048352,0.7264287375841038,0.6897813386081773,0.614504288263494,0.518498217895445,0.510696297656907,0.4975984198186712,0.5760959701970139,0.49999999999999667,0.4298877482060046
id04,2024-10-08,0,1,1,1,0,0,0,0.46782912351708134,0.5105722864404122,0.500000000000004,0.4942165596208537,0.5542856048535799,0.5324244477499424,0.7959840171924077,0.6083809338829939,0.5235602574848257,0.6622040865645714,0.5342098617995474,0.593693439053364,0.49999999999999667,0.512710566917677
id04,2024-10-09,1,1,1,1,1,1,1,0.7743675455166522,0.6019550021857208,0.500000000000004,0.47820301495169654,0.7761659151147844,0.7366094378480665,0.7243806009584797,0.6555277444018999,0.5244460688003676,0.5066207746995216,0.5129375624295842,0.5334414324633451,0.49999999999999667,0.3513085562688799
id04,2024-10-10,1,1,1,1,1,0,1,0.5720344736506138,0.49604783001663966,0.500000000000004,0.4254358202250805,0.8219173120269633,0.7393613251782248,0.7163761763672272,0.6371746103767891,0.5179595154504264,0.5108152225453652,0.519446639315038,0.5819734615547093,0.49999999999999667,0.3945917961848082
id04,2024-10-11,1,1,0,1,0,0,0,0.4203478104507625,0.4497845263054863,0.500000000000004,0.4284426619848773,0.7621742056012456,0.680874603169528,0.7293661088580412,0.6207112078699641,0.519747173193438,0.5666305045929615,0.5272059844799667,0.6088462588551177,0.49999999999999667,0.4619545888165438
id04,2024-10-12,0,1,1,0,0,1,0,0.49603468717511157,0.46000942948411555,0.500000000000004,0.41311136987466723,0.8314867288874124,0.7387124973971353,0.712725468779385,0.6404233482536644,0.5266905778278984,0.5253007474550033,0.5360274438284162,0.612672937126204,0.49999999999999667,0.41768491686194154
id04,2024-10-13,1,0,1,1,1,1,1,0.4683564528862067,0.4397570264164995,0.500000000000004,0.4013493427492927,0.841528469100166,0.7375095091549341,0.7213935735074763,0.6502116828959966,0.5308185808334038,0.5429804720747088,0.5599196287686373,0.6412596771443203,0.49999999999999667,0.42799960340694704
id04,2024-10-20,1,1,1,1,1,1,1,0.5997854947121698,0.5138635287672768,0.500000000000004,0.43441370590772416,0.7941332329265486,0.7171214124662559,0.7424571158737608,0.6428429204057113,0.5234830091942938,0.5343392392823586,0.5284265322256564,0.5852716592984203,0.49999999999999667,0.39831044690105766
id04,2024-10-22,1,0,0,1,1,0,0,0.5678219508127182,0.5527894651398633,0.500000000000004,0.5157861886662178,0.5520623166376684,0.5536700360056912,0.770916134815759,0.6170505595526824,0.5230490866072318,0.6433311950724804,0.5326310548596892,0.5710367368040951,0.49999999999999667,0.48576281271096133
id04,2024-10-26,1,1,1,0,0,0,0,0.5585908701447775,0.49137413864244783,0.500000000000004,0.41733950287375043,0.8154633629191538,0.7246990561990762,0.7492763141808687,0.6398879271700878,0.522960535937577,0.5297445280333706,0.5254141645458872,0.5938718321048727,0.49999999999999667,0.4005255514204163
id05,2024-10-27,0,0,1,0,0,0,0,0.5280284932814442,0.663857599700017,0.4331839795484281,0.5792925760503358,0.5429105852120962,0.6864868165200813,0.6084652482000558,0.42744233091208494,0.4379452316871146,0.31396349341326346,0.17235893043405412,0.149739167698265,0.4545454573957796,0.44504896251641707
id05,2024-10-28,0,0,1,0,1,1,1,0.7392827051677647,0.7345274108434527,0.4331839795484281,0.6571962294087862,0.525209852495488,0.7381672397002162,0.4620130154000333,0.45064172065255326,0.444546160669258,0.26947914998160466,0.1903278125853927,0.12995785974832977,0.4545454573957796,0.40468163908324234
id05,2024-10-29,0,0,0,0,0,0,0,0.5211406488867463,0.6503294243347248,0.4331839795484281,0.6884298159859246,0.559543899923971,0.7950326881882772,0.20502797874861803,0.4161890448629152,0.44104391421727,0.21602270187654227,0.18838654276580596,0.133542472506588,0.4545454573957796,0.4745376346186592
id05,2024-10-30,1,0,0,1,1,0,1,0.2186493142634376,0.5478718923478821,0.4331839795484281,0.5350948760548417,0.5320249013707739,0.6416780394653329,0.6245813083657406,0.38048140353641463,0.4361983866017837,0.33772574977715264,0.1515429150529229,0.17011724994828334,0.4545454573957796,0.5302617976779848
id05,2024-11-02,0,0,0,0,0,0,0,0.5084062258002797,0.6331207396380818,0.4331839795484281,0.6166982784027218,0.5677690135080151,0.7345590969238193,0.43761870188690705,0.4462100844319876,0.45680905137158273,0.29150377904309765,0.2215141722055659,0.1691901662641342,0.4545454573957796,0.474928999508187
id05,2024-11-04,1,0,1,1,0,0,0,0.7252638493866408,0.7180300516983259,0.4331839795484281,0.5708054028223012,0.6314590735736957,0.7491537039364216,0.6229559485957755,0.46633484851206913,0.443559686651063,0.276371763499817,0.18126670795129915,0.14186538474048954,0.4545454573957796,0.3651560812475808
id05,2024-11-05,0,0,1,0,0,1,0,0.6011610464954155,0.6740468256689018,0.4331839795484281,0.5897368045743187,0.5766653531709218,0.7202316022867334,0.557581504383381,0.4513172562660839,0.44654714469364065,0.29936301585651676,0.19974741185938466,0.1562096889180314,0.4545454573957796,0.4291237316536605
id05,2024-11-09,0,1,1,0,0,0,0,0.11478777226677171,0.44189820624576825,0.4331839795484281,0.5482965175834692,0.5785670878782582,0.6894216150069752,0.41221257736389477,0.38894043001899176,0.46511395449771775,0.3108061688372564,0.22159122963553243,0.21849355010135874,0.4545454573957796,0.5975305381883564
id05,2024-11-10,0,0,0,0,0,0,0,0.5548859417001886,0.6854391665401214,0.4331839795484281,0.7050929104614468,0.5198683114156472,0.7860336608331815,0.22246304971253067,0.3917226921573619,0.4333713355185744,0.20261759480219965,0.14639542556755653,0.11127443082009518,0.4545454573957796,0.4545145956856405
id05,2024-11-11,1,1,1,1,1,1,0,0.4315686764170122,0.5920103549908516,0.4331839795484281,0.5340871256680768,0.7077065733991014,0.7817864036172278,0.5176371647975504,0.4341467228253825,0.44357817583792775,0.25157149897776326,0.17890314509045585,0.16622339080215826,0.4545454573957796,0.42964875539280467
id05,2024-11-14,1,1,1,1,0,0,1,0.5455752852564139,0.6617570163120488,0.4331839795484281,0.6346587656491267,0.5582816406776627,0.7468713299265627,0.41420398523799495,0.42226636878385043,0.44309009645339265,0.2576799360212555,0.17930191407086474,0.1403711220824169,0.4545454573957796,0.4495203274591491
id06,2024-07-28,0,0,0,1,1,1,1,0.07652494169784242,0.19895269674701135,0.5000000000000029,0.4071539259034668,0.5202253462669986,0.3890367558910047,0.8335034238869776,0.8479109800595583,0.931086979732749,0.8966511810462213,0.95,0.95,0.49999999999999534,0.8376340177125338
id06,2024-07-29,1,0,1,1,1,1,1,0.2733937484240121,0.30366206996169226,0.5000000000000029,0.4601740964993708,0.5061249032170813,0.4072055364553589,0.9352482074929326,0.8545926545830195,0.9312597232293668,0.8932487353201102,0.95,0.9403142250504507,0.49999999999999534,0.7663810389488191
id06,2024-07-30,0,0,1,1,1,1,1,0.12305144227733972,0.2146067949427059,0.5000000000000029,0.3942956569557224,0.5600007888455132,0.3938702049641657,0.9237290158992179,0.8500391102568443,0.9319672773935883,0.8970517814620277,0.95,0.95,0.49999999999999534,0.8061792086326137
id06,2024-07-31,0,1,1,1,1,1,1,0.409971007934042,0.3350179137781139,0.5000000000000029,0.4355102787911305,0.6362072127123608,0.5148976055043235,0.9223485590135131,0.8720637657689208,0.9308795214821707,0.8666906017192231,0.95,0.9375076069658391,0.49999999999999534,0.707805073312718
id06,2024-08-01,0,1,1,1,1,1,1,0.18425635066754845,0.2819943409282587,0.5000000000000029,0.4592216550263236,0.4926472408025358,0.41039627383884647,0.8945486372701094,0.8518481192339249,0.931249355574852,0.8939581441679302,0.95,0.9421938093929374,0.49999999999999534,0.7929329666428137
id06,2024-08-02,0,1,1,1,1,1,1,0.19754363506105332,0.2828523984017105,0.5000000000000029,0.45648313173747374,0.4940569033077637,0.40344725162947165,0.9112333241010176,0.8516530029426166,0.9314287444176461,0.8952901667128441,0.95,0.9424130603154628,0.49999999999999534,0.7885963973649509
id06,2024-08-03,0,0,0,1,1,1,1,0.2519405528749534,0.29694009087906875,0.5000000000000029,0.46307193606885033,0.4847705138946959,0.3899712547684613,0.9342184390166077,0.8528501228767014,0.9316553124717774,0.8978005941987647,0.95,0.9412588766637177,0.49999999999999534,0.7775038529926674
id06,2024-08-04,0,0,1,1,1,1,1,0.05,0.1227491841976984,0.5000000000000029,0.28942518292747155,0.6016232646611478,0.343625181941697,0.9199757819984248,0.782014165138881,0.9304195282673349,0.8560943896427864,0.95,0.95,0.49999999999999534,0.8246429216737394
id06,2024-08-05,0,1,1,1,1,1,1,0.21869441793590935,0.2861784548999631,0.5000000000000029,0.4584771459805915,0.48711430173138515,0.3938407506925318,0.9187447785810715,0.8536437670684541,0.9311995212709661,0.8986303211386075,0.95,0.9426360868707135,0.49999999999999534,0.7880726899332748
id06,2024-08-10,0,1,1,1,1,1,1,0.4142843424048524,0.3709127171389415,0.5000000000000029,0.4996798690421403,0.47185944315961775,0.4213672400943447,0.911128445786564,0.865990236237988,0.9312549193225725,0.8915880980242158,0.95,0.9328642821304111,0.49999999999999534,0.7485608215476519
id06,2024-08-15,0,1,1,1,1,1,1,0.17176767116509772,0.2837362726240346,0.5000000000000029,0.4690975145217038,0.4705158292021685,0.40305277395826383,0.8787674423685001,0.8497829187570461,0.9300269320172573,0.8954445237962365,0.95,0.9413452890224874,0.49999999999999534,0.8005276586907769
id06,2024-08-18,0,1,1,1,1,1,1,0.15429382587476623,0.2507031411112259,0.5000000000000029,0.4370124326789186,0.5240444866726129,0.41888457256881834,0.8655978066868276,0.8575896575739715,0.9309061482638099,0.8956354422250468,0.95,0.9470182591402208,0.49999999999999534,0.8085543826392608
id07,2024-08-02,1,0,1,1,1,1,0,0.6997915439782277,0.5959302391875538,0.5,0.5610999200644333,0.4551832481265583,0.48883913255133926,0.7777901473598672,0.6684231865419085,0.5302629597200552,0.7287492071273249,0.6417242879205068,0.6358310098787395,0.4999999999999999,0.5091180307260458
id07,2024-08-03,0,0,1,0,0,1,0,0.49768837193014576,0.510701999242744,0.5,0.566586905920681,0.45163949464046566,0.4949717825999956,0.672545590177989,0.6561511618065355,0.5369058884673948,0.7339397259940238,0.6626198332091072,0.6753861988272953,0.4999999999999999,0.584206194665391
id07,2024-08-04,1,1,1,1,1,1,1,0.6838280331718282,0.5816489310534654,0.5,0.5625042412006727,0.4998198511532928,0.5378444871695699,0.7141953646948156,0.6730002245421399,0.5339717161768823,0.7028890271773205,0.6469887913931345,0.64017391268568,0.4999999999999999,0.5070602676480717
id07,2024-08-05,1,0,0,1,1,1,1,0.6952322589163583,0.6134612748872059,0.5,0.5995249029110686,0.3362125751536713,0.4069620754898539,0.7901559171340423,0.6634188419715659,0.5346638680268166,0.7730706482667581,0.6559235119472295,0.6397533396136913,0.4999999999999999,0.5513659292218492
id07,2024-08-06,1,1,0,1,0,0,1,0.6014748933113231,0.5452442350629199,0.5,0.5240634190526107,0.4713230588767601,0.4614459478098858,0.8303908735651132,0.6616951597128468,0.5315792253601924,0.7492671617527715,0.649398719001292,0.6672055858795641,0.4999999999999999,0.5313033716802592
id07,2024-08-07,0,0,1,0,0,1,0,0.6728913802940368,0.5874842887642333,0.5,0.5637087511749882,0.3818053234820797,0.40962990883588607,0.8400319193336703,0.6682888821858577,0.5365578183161929,0.778050748177979,0.6667747367127865,0.6636813190608899,0.4999999999999999,0.5424154736967837
id07,2024-08-08,0,1,0,1,0,1,0,0.5933981178392334,0.5381701513406203,0.5,0.5549009103096275,0.5061023101093781,0.535777364035351,0.6865779722163936,0.6708500430630637,0.5366078754814567,0.7121026487886531,0.6634924472733796,0.6670504619704425,0.4999999999999999,0.539498183337078
id07,2024-08-09,0,1,1,0,0,1,0,0.5823501994189352,0.5461417377146719,0.5,0.5288803796945771,0.46211342947594913,0.46114597225823256,0.8214482763049712,0.650292904423614,0.5295519547625634,0.7404020516770552,0.6284566367487109,0.6507464704580525,0.4999999999999999,0.5339415511556459
id07,2024-08-10,0,1,1,0,0,1,0,0.6705514152771791,0.5858228040628615,0.5,0.547850977618529,0.4770455772182192,0.49960520268002195,0.7881770462158955,0.6592660388572238,0.5334278134131928,0.7144581018989915,0.6201154841309227,0.6265496636812287,0.4999999999999999,0.5037951363580154
id07,2024-08-11,1,1,1,1,1,1,1,0.5227238795379021,0.5101667782633745,0.5,0.5318430857002016,0.5600656572395039,0.5709195944845832,0.677112035370529,0.653455769178787,0.5346911655947456,0.6772200378232963,0.6262095136098765,0.651123205157944,0.4999999999999999,0.5323500121473486
id07,2024-08-12,1,0,0,1,1,1,1,0.6449979471463199,0.6228277458833428,0.5,0.6786813825276329,0.2482039572280974,0.4100394266489105,0.6107965867100653,0.6300202222531286,0.5331701369310511,0.7444243422277937,0.6250994656805876,0.5893193859283508,0.4999999999999999,0.5978382938757059
id07,2024-08-13,0,0,1,1,0,1,0,0.2453558065682886,0.41050819060200283,0.5,0.479951508151755,0.48108534444949647,0.43813232775557454,0.8071460196000927,0.6056149739409494,0.5302719386964565,0.7474130793031251,0.6006284529105936,0.6840168866669711,0.4999999999999999,0.6194262973395411
id08,2024-08-23,1,1,0,1,1,1,1,0.44430261054274983,0.50769523767082,0.4999999999999867,0.6491045483323887,0.5074400930979579,0.6535809999543213,0.3262834601251901,0.5649164735030002,0.5069502704816158,0.5233278068572857,0.519285475283329,0.515627138908411,0.5000000000000132,0.55774002479344
id08,2024-08-24,1,1,0,1,1,1,0,0.4459597642482882,0.5081782170247534,0.4999999999999867,0.6627930928108552,0.4443097830556755,0.6038257520808958,0.3422496827378682,0.5790950626418917,0.5080537357306998,0.5826813177955298,0.5637776097411857,0.551669548311744,0.5000000000000132,0.588307905817223
id08,2024-08-25,0,1,1,0,0,1,0,0.622669365065976,0.5680009927318972,0.4999999999999867,0.6769169327010798,0.5017745520234707,0.6715610072748536,0.29892425591636784,0.6003820849948057,0.507858401603193,0.525039871191631,0.5637776097411857,0.5195846062292205,0.5000000000000132,0.5224622836897002
id08,2024-08-27,1,0,0,1,1,1,0,0.3714026835417934,0.4752753187213445,0.4999999999999867,0.6565098762187461,0.44153154415617873,0.5937497015928219,0.3332545579854593,0.5747148663713985,0.5080537357306998,0.5962481308713455,0.5730807356745924,0.5720605955612776,0.5000000000000132,0.6135088389896176
id08,2024-08-28,1,1,1,1,0,0,0,0.3995790386052755,0.5084750266655572,0.4999999999999867,0.5746860966476913,0.550556015199982,0.6281453744743103,0.5198927271653697,0.5342772670596573,0.4969992490892764,0.5152503298354277,0.4279310848849609,0.46821533438146185,0.5000000000000132,0.5189682626609956
id08,2024-08-29,1,1,1,1,1,1,0,0.49542035763584513,0.5218879445180887,0.4999999999999867,0.647393468435179,0.47496842370612496,0.6152834009788192,0.37981020038382457,0.5886884542760957,0.5062956472144214,0.5778313250528955,0.5637776097411857,0.5502863811682736,0.5000000000000132,0.5626388560139421
id08,2024-08-30,1,1,1,1,0,1,0,0.4329548762583543,0.4727002595857319,0.4999999999999867,0.6461425385032129,0.52632447471287,0.6573913512563068,0.293807973597189,0.6109874786459073,0.5178214443147474,0.5762252028358748,0.6191808712157741,0.6070156074098662,0.5000000000000132,0.5876270407001328
id08,2024-08-31,0,1,1,1,1,1,0,0.5421976072575245,0.5451808546473255,0.4999999999999867,0.6593624988078443,0.45466268677537564,0.6088661114273246,0.3820617322004042,0.5918945043560181,0.5084443965492379,0.5797887321059525,0.5637776097411857,0.5406264175635124,0.5000000000000132,0.5552472931007499
id08,2024-09-01,0,1,1,0,0,1,0,0.37907781259479345,0.47296794836037837,0.4999999999999867,0.6088321260793015,0.5236968234399683,0.6245996993417579,0.4124541899992304,0.5746363933963666,0.5084443965492379,0.568774284055757,0.540285970412304,0.5596156344411324,0.5000000000000132,0.5729286564241209
id08,2024-09-03,0,1,0,0,0,1,0,0.3798389931880196,0.4824699097506401,0.4999999999999867,0.6377843916876018,0.4733575112761039,0.6074918546592433,0.37291479164171254,0.5668156980816383,0.5080537357306998,0.5739837568828373,0.540285970412304,0.5493655939249076,0.5000000000000132,0.5899369509592283
id08,2024-09-05,0,1,0,0,1,1,1,0.4828726302399045,0.5327523070395255,0.4999999999999867,0.6674611190640152,0.4440142018124414,0.6126382875467379,0.3458108104678843,0.5642412676120733,0.5020522706558139,0.5533338475270742,0.5253916334327298,0.5093685281082861,0.5000000000000132,0.566097580279306
id08,2024-09-11,0,1,0,0,1,0,1,0.44328318922072896,0.5077985229737912,0.4999999999999867,0.6164324516267248,0.5318973270877745,0.6435896695507546,0.413273560427683,0.5671887428147273,0.5086397231210594,0.5338927739227574,0.5058649276870845,0.5178000187293061,0.5000000000000132,0.5415645697588717
id08,2024-09-15,1,1,0,1,0,0,0,0.35965941985262156,0.46758733006270176,0.4999999999999867,0.6244621963339333,0.49175148294095394,0.6096985429326253,0.3851877590788601,0.5712330830655982,0.5074320661833943,0.5803714569861994,0.549757688453443,0.5648166505462363,0.5000000000000132,0.5923285794245162
id08,2024-09-16,1,0,0,1,0,1,0,0.3688630159961654,0.49076677113647577,0.4999999999999867,0.6707232677878434,0.411199413334045,0.5849239984003111,0.3240941547580934,0.5533860033483188,0.5055879279769051,0.5788740564196093,0.5351919711139077,0.5337126805859076,0.5000000000000132,0.6127605964159955
id09,2024-08-24,1,0,0,1,1,1,1,0.5564318646748526,0.6065692659224083,0.3869866738892524,0.6702356544732688,0.35743653680363985,0.555571325229933,0.4285128912279667,0.6599079846919957,0.5520954512839766,0.7347192757756481,0.6424827508418098,0.7104045083965532,0.5483870923590292,0.5185054143848981
id09,2024-08-26,0,0,1,0,1,1,1,0.3354882667250779,0.4980272882087284,0.3869866738892524,0.5989935300396484,0.517322617528075,0.6410594997951264,0.4007646431106138,0.6326694141578544,0.5481613284734491,0.6729521557260395,0.5967042369957287,0.7187686220510057,0.5483870923590292,0.5212532700161648
id09,2024-08-27,1,1,1,1,1,0,1,0.3651130107069294,0.5276283946563168,0.3869866738892524,0.5605434083245058,0.4159208260343484,0.4983689076958511,0.6493056672408936,0.6529722152457047,0.547909271865681,0.7818607743739929,0.6238732552498498,0.7511252591041361,0.5483870923590292,0.5377629873323019
id09,2024-08-28,1,1,1,1,1,0,1,0.2331987609708184,0.4842939739322034,0.3869866738892524,0.5514365086665179,0.3287784260911236,0.40040105205006177,0.709561830100314,0.6304773268695555,0.5463372759546601,0.8248753936153188,0.6247730686835755,0.7692718831129611,0.5483870923590292,0.6011470374280392
