token,phase,target,n,rate,global_rate,lift_vs_global
wifi_bssid:12:96:cd:e3:57:1f,disappearance_edge,Q3,8,0.5,0.6,-0.09999999999999998
wifi_bssid:12:96:cd:e3:57:1f,appearance,S1,15,0.3333333333333333,0.6822222222222222,-0.34888888888888886
wifi_bssid:12:96:cd:e3:57:1f,continuing,S1,30,0.6333333333333333,0.6822222222222222,-0.04888888888888887
wifi_bssid:12:96:cd:e3:57:1f,disappearance_edge,S1,8,0.5,0.6822222222222222,-0.18222222222222217
wifi_bssid:12:96:cd:e3:57:1f,appearance,S2,15,0.4,0.6511111111111111,-0.25111111111111106
wifi_bssid:12:96:cd:e3:57:1f,continuing,S2,30,0.8,0.6511111111111111,0.14888888888888896
wifi_bssid:12:96:cd:e3:57:1f,disappearance_edge,S2,8,0.5,0.6511111111111111,-0.15111111111111108
wifi_bssid:12:96:cd:e3:57:1f,appearance,S3,15,0.6,0.6622222222222223,-0.06222222222222229
wifi_bssid:12:96:cd:e3:57:1f,continuing,S3,30,0.6666666666666666,0.6622222222222223,0.004444444444444362
wifi_bssid:12:96:cd:e3:57:1f,disappearance_edge,S3,8,0.75,0.6622222222222223,0.08777777777777773
wifi_bssid:12:96:cd:e3:57:1f,appearance,S4,15,0.5333333333333333,0.56,-0.026666666666666727
wifi_bssid:12:96:cd:e3:57:1f,continuing,S4,30,0.6,0.56,0.039999999999999925
wifi_bssid:12:96:cd:e3:57:1f,disappearance_edge,S4,8,0.625,0.56,0.06499999999999995
wifi_bssid:1c:e8:9e:07:22:d2,appearance,Q1,13,0.5384615384615384,0.4955555555555556,0.042905982905982853
wifi_bssid:1c:e8:9e:07:22:d2,continuing,Q1,35,0.5142857142857142,0.4955555555555556,0.018730158730158653
wifi_bssid:1c:e8:9e:07:22:d2,disappearance_edge,Q1,7,0.7142857142857143,0.4955555555555556,0.21873015873015872
wifi_bssid:1c:e8:9e:07:22:d2,appearance,Q2,13,0.46153846153846156,0.5622222222222222,-0.10068376068376061
wifi_bssid:1c:e8:9e:07:22:d2,continuing,Q2,35,0.4,0.5622222222222222,-0.16222222222222216
wifi_bssid:1c:e8:9e:07:22:d2,disappearance_edge,Q2,7,0.2857142857142857,0.5622222222222222,-0.2765079365079365
wifi_bssid:1c:e8:9e:07:22:d2,appearance,Q3,13,0.5384615384615384,0.6,-0.06153846153846154
wifi_bssid:1c:e8:9e:07:22:d2,continuing,Q3,35,0.42857142857142855,0.6,-0.17142857142857143
wifi_bssid:1c:e8:9e:07:22:d2,disappearance_edge,Q3,7,0.42857142857142855,0.6,-0.17142857142857143
wifi_bssid:1c:e8:9e:07:22:d2,appearance,S1,13,0.38461538461538464,0.6822222222222222,-0.29760683760683754
wifi_bssid:1c:e8:9e:07:22:d2,continuing,S1,35,0.6285714285714286,0.6822222222222222,-0.053650793650793616
wifi_bssid:1c:e8:9e:07:22:d2,disappearance_edge,S1,7,0.42857142857142855,0.6822222222222222,-0.2536507936507936
wifi_bssid:1c:e8:9e:07:22:d2,appearance,S2,13,0.3076923076923077,0.6511111111111111,-0.3434188034188034
wifi_bssid:1c:e8:9e:07:22:d2,continuing,S2,35,0.8,0.6511111111111111,0.14888888888888896
wifi_bssid:1c:e8:9e:07:22:d2,disappearance_edge,S2,7,0.42857142857142855,0.6511111111111111,-0.22253968253968254
wifi_bssid:1c:e8:9e:07:22:d2,appearance,S3,13,0.5384615384615384,0.6622222222222223,-0.12376068376068383
wifi_bssid:1c:e8:9e:07:22:d2,continuing,S3,35,0.6857142857142857,0.6622222222222223,0.023492063492063453
wifi_bssid:1c:e8:9e:07:22:d2,disappearance_edge,S3,7,0.7142857142857143,0.6622222222222223,0.052063492063492034
wifi_bssid:1c:e8:9e:07:22:d2,appearance,S4,13,0.46153846153846156,0.56,-0.09846153846153849
wifi_bssid:1c:e8:9e:07:22:d2,continuing,S4,35,0.6285714285714286,0.56,0.0685714285714285
wifi_bssid:1c:e8:9e:07:22:d2,disappearance_edge,S4,7,0.7142857142857143,0.56,0.15428571428571425
wifi_bssid:50:46:ae:5f:2e:14,appearance,Q1,30,0.26666666666666666,0.4955555555555556,-0.22888888888888892
wifi_bssid:50:46:ae:5f:2e:14,continuing,Q1,15,0.4666666666666667,0.4955555555555556,-0.02888888888888891
wifi_bssid:50:46:ae:5f:2e:14,disappearance_edge,Q1,16,0.5625,0.4955555555555556,0.06694444444444442
wifi_bssid:50:46:ae:5f:2e:14,appearance,Q2,30,0.4666666666666667,0.5622222222222222,-0.0955555555555555
wifi_bssid:50:46:ae:5f:2e:14,continuing,Q2,15,0.6666666666666666,0.5622222222222222,0.10444444444444445
wifi_bssid:50:46:ae:5f:2e:14,disappearance_edge,Q2,16,0.625,0.5622222222222222,0.06277777777777782
wifi_bssid:50:46:ae:5f:2e:14,appearance,Q3,30,0.5,0.6,-0.09999999999999998
wifi_bssid:50:46:ae:5f:2e:14,continuing,Q3,15,0.5333333333333333,0.6,-0.06666666666666665
wifi_bssid:50:46:ae:5f:2e:14,disappearance_edge,Q3,16,0.5625,0.6,-0.03749999999999998
wifi_bssid:50:46:ae:5f:2e:14,appearance,S1,30,0.6,0.6822222222222222,-0.0822222222222222
wifi_bssid:50:46:ae:5f:2e:14,continuing,S1,15,0.6666666666666666,0.6822222222222222,-0.015555555555555545
wifi_bssid:50:46:ae:5f:2e:14,disappearance_edge,S1,16,0.875,0.6822222222222222,0.19277777777777783
wifi_bssid:50:46:ae:5f:2e:14,appearance,S2,30,0.7333333333333333,0.6511111111111111,0.0822222222222222
wifi_bssid:50:46:ae:5f:2e:14,continuing,S2,15,0.8,0.6511111111111111,0.14888888888888896
wifi_bssid:50:46:ae:5f:2e:14,disappearance_edge,S2,16,0.75,0.6511111111111111,0.09888888888888892
wifi_bssid:50:46:ae:5f:2e:14,appearance,S3,30,0.7666666666666667,0.6622222222222223,0.10444444444444445
wifi_bssid:50:46:ae:5f:2e:14,continuing,S3,15,0.7333333333333333,0.6622222222222223,0.07111111111111101
wifi_bssid:50:46:ae:5f:2e:14,disappearance_edge,S3,16,0.625,0.6622222222222223,-0.03722222222222227
wifi_bssid:50:46:ae:5f:2e:14,appearance,S4,30,0.9,0.56,0.33999999999999997
wifi_bssid:50:46:ae:5f:2e:14,continuing,S4,15,0.7333333333333333,0.56,0.17333333333333323
wifi_bssid:50:46:ae:5f:2e:14,disappearance_edge,S4,16,0.6875,0.56,0.12749999999999995
wifi_bssid:60:29:d5:4a:47:d3,appearance,Q1,33,0.3333333333333333,0.4955555555555556,-0.16222222222222227
wifi_bssid:60:29:d5:4a:47:d3,continuing,Q1,14,0.42857142857142855,0.4955555555555556,-0.06698412698412703
wifi_bssid:60:29:d5:4a:47:d3,disappearance_edge,Q1,16,0.375,0.4955555555555556,-0.12055555555555558
wifi_bssid:60:29:d5:4a:47:d3,appearance,Q2,33,0.3939393939393939,0.5622222222222222,-0.16828282828282826
wifi_bssid:60:29:d5:4a:47:d3,continuing,Q2,14,0.7857142857142857,0.5622222222222222,0.22349206349206352
wifi_bssid:60:29:d5:4a:47:d3,disappearance_edge,Q2,16,0.5,0.5622222222222222,-0.06222222222222218
wifi_bssid:60:29:d5:4a:47:d3,appearance,Q3,33,0.3939393939393939,0.6,-0.20606060606060606
wifi_bssid:60:29:d5:4a:47:d3,continuing,Q3,14,0.5714285714285714,0.6,-0.02857142857142858
wifi_bssid:60:29:d5:4a:47:d3,disappearance_edge,Q3,16,0.6875,0.6,0.08750000000000002
wifi_bssid:60:29:d5:4a:47:d3,appearance,S1,33,0.6363636363636364,0.6822222222222222,-0.04585858585858582
wifi_bssid:60:29:d5:4a:47:d3,continuing,S1,14,0.6428571428571429,0.6822222222222222,-0.03936507936507927
wifi_bssid:60:29:d5:4a:47:d3,disappearance_edge,S1,16,0.75,0.6822222222222222,0.06777777777777783
wifi_bssid:60:29:d5:4a:47:d3,appearance,S2,33,0.696969696969697,0.6511111111111111,0.04585858585858593
wifi_bssid:60:29:d5:4a:47:d3,continuing,S2,14,0.7857142857142857,0.6511111111111111,0.1346031746031746
wifi_bssid:60:29:d5:4a:47:d3,disappearance_edge,S2,16,0.6875,0.6511111111111111,0.036388888888888915
wifi_bssid:60:29:d5:4a:47:d3,appearance,S3,33,0.7575757575757576,0.6622222222222223,0.0953535353535353
wifi_bssid:60:29:d5:4a:47:d3,continuing,S3,14,0.7857142857142857,0.6622222222222223,0.12349206349206343
wifi_bssid:60:29:d5:4a:47:d3,disappearance_edge,S3,16,0.5,0.6622222222222223,-0.16222222222222227
wifi_bssid:60:29:d5:4a:47:d3,appearance,S4,33,0.8181818181818182,0.56,0.2581818181818182
wifi_bssid:60:29:d5:4a:47:d3,continuing,S4,14,0.7857142857142857,0.56,0.22571428571428565
wifi_bssid:60:29:d5:4a:47:d3,disappearance_edge,S4,16,0.875,0.56,0.31499999999999995
wifi_bssid:60:a4:b7:3d:19:aa,appearance,Q1,12,0.5833333333333334,0.4955555555555556,0.08777777777777779
wifi_bssid:60:a4:b7:3d:19:aa,continuing,Q1,36,0.5,0.4955555555555556,0.0044444444444444176
wifi_bssid:60:a4:b7:3d:19:aa,disappearance_edge,Q1,8,0.625,0.4955555555555556,0.12944444444444442
wifi_bssid:60:a4:b7:3d:19:aa,appearance,Q2,12,0.5,0.5622222222222222,-0.06222222222222218
wifi_bssid:60:a4:b7:3d:19:aa,continuing,Q2,36,0.4166666666666667,0.5622222222222222,-0.1455555555555555
wifi_bssid:60:a4:b7:3d:19:aa,disappearance_edge,Q2,8,0.25,0.5622222222222222,-0.3122222222222222
wifi_bssid:60:a4:b7:3d:19:aa,appearance,Q3,12,0.5833333333333334,0.6,-0.016666666666666607
wifi_bssid:60:a4:b7:3d:19:aa,continuing,Q3,36,0.4444444444444444,0.6,-0.15555555555555556
wifi_bssid:60:a4:b7:3d:19:aa,disappearance_edge,Q3,8,0.375,0.6,-0.22499999999999998
wifi_bssid:60:a4:b7:3d:19:aa,appearance,S1,12,0.4166666666666667,0.6822222222222222,-0.2655555555555555
wifi_bssid:60:a4:b7:3d:19:aa,continuing,S1,36,0.6111111111111112,0.6822222222222222,-0.07111111111111101
wifi_bssid:60:a4:b7:3d:19:aa,disappearance_edge,S1,8,0.375,0.6822222222222222,-0.3072222222222222
wifi_bssid:60:a4:b7:3d:19:aa,appearance,S2,12,0.3333333333333333,0.6511111111111111,-0.31777777777777777
wifi_bssid:60:a4:b7:3d:19:aa,continuing,S2,36,0.7777777777777778,0.6511111111111111,0.1266666666666667
wifi_bssid:60:a4:b7:3d:19:aa,disappearance_edge,S2,8,0.375,0.6511111111111111,-0.2761111111111111
wifi_bssid:60:a4:b7:3d:19:aa,appearance,S3,12,0.5833333333333334,0.6622222222222223,-0.0788888888888889
wifi_bssid:60:a4:b7:3d:19:aa,continuing,S3,36,0.6666666666666666,0.6622222222222223,0.004444444444444362
wifi_bssid:60:a4:b7:3d:19:aa,disappearance_edge,S3,8,0.625,0.6622222222222223,-0.03722222222222227
wifi_bssid:60:a4:b7:3d:19:aa,appearance,S4,12,0.4166666666666667,0.56,-0.14333333333333337
wifi_bssid:60:a4:b7:3d:19:aa,continuing,S4,36,0.6388888888888888,0.56,0.07888888888888879
wifi_bssid:60:a4:b7:3d:19:aa,disappearance_edge,S4,8,0.75,0.56,0.18999999999999995
wifi_bssid:80:ca:4b:0d:3b:67,appearance,Q1,12,0.5833333333333334,0.4955555555555556,0.08777777777777779
wifi_bssid:80:ca:4b:0d:3b:67,continuing,Q1,36,0.5,0.4955555555555556,0.0044444444444444176
wifi_bssid:80:ca:4b:0d:3b:67,disappearance_edge,Q1,8,0.625,0.4955555555555556,0.12944444444444442
wifi_bssid:80:ca:4b:0d:3b:67,appearance,Q2,12,0.5,0.5622222222222222,-0.06222222222222218
wifi_bssid:80:ca:4b:0d:3b:67,continuing,Q2,36,0.4166666666666667,0.5622222222222222,-0.1455555555555555
wifi_bssid:80:ca:4b:0d:3b:67,disappearance_edge,Q2,8,0.25,0.5622222222222222,-0.3122222222222222
wifi_bssid:80:ca:4b:0d:3b:67,appearance,Q3,12,0.5833333333333334,0.6,-0.016666666666666607
wifi_bssid:80:ca:4b:0d:3b:67,continuing,Q3,36,0.4444444444444444,0.6,-0.15555555555555556
wifi_bssid:80:ca:4b:0d:3b:67,disappearance_edge,Q3,8,0.375,0.6,-0.22499999999999998
wifi_bssid:80:ca:4b:0d:3b:67,appearance,S1,12,0.4166666666666667,0.6822222222222222,-0.2655555555555555
wifi_bssid:80:ca:4b:0d:3b:67,continuing,S1,36,0.6111111111111112,0.6822222222222222,-0.07111111111111101
wifi_bssid:80:ca:4b:0d:3b:67,disappearance_edge,S1,8,0.375,0.6822222222222222,-0.3072222222222222
wifi_bssid:80:ca:4b:0d:3b:67,appearance,S2,12,0.3333333333333333,0.6511111111111111,-0.31777777777777777
wifi_bssid:80:ca:4b:0d:3b:67,continuing,S2,36,0.7777777777777778,0.6511111111111111,0.1266666666666667
wifi_bssid:80:ca:4b:0d:3b:67,disappearance_edge,S2,8,0.375,0.6511111111111111,-0.2761111111111111
wifi_bssid:80:ca:4b:0d:3b:67,appearance,S3,12,0.5833333333333334,0.6622222222222223,-0.0788888888888889
wifi_bssid:80:ca:4b:0d:3b:67,continuing,S3,36,0.6666666666666666,0.6622222222222223,0.004444444444444362
wifi_bssid:80:ca:4b:0d:3b:67,disappearance_edge,S3,8,0.625,0.6622222222222223,-0.03722222222222227
wifi_bssid:80:ca:4b:0d:3b:67,appearance,S4,12,0.4166666666666667,0.56,-0.14333333333333337
wifi_bssid:80:ca:4b:0d:3b:67,continuing,S4,36,0.6388888888888888,0.56,0.07888888888888879
wifi_bssid:80:ca:4b:0d:3b:67,disappearance_edge,S4,8,0.75,0.56,0.18999999999999995
wifi_bssid:80:ca:4b:14:42:4a,appearance,Q1,13,0.5384615384615384,0.4955555555555556,0.042905982905982853
wifi_bssid:80:ca:4b:14:42:4a,continuing,Q1,35,0.5142857142857142,0.4955555555555556,0.018730158730158653
wifi_bssid:80:ca:4b:14:42:4a,disappearance_edge,Q1,7,0.7142857142857143,0.4955555555555556,0.21873015873015872
wifi_bssid:80:ca:4b:14:42:4a,appearance,Q2,13,0.46153846153846156,0.5622222222222222,-0.10068376068376061
wifi_bssid:80:ca:4b:14:42:4a,continuing,Q2,35,0.4,0.5622222222222222,-0.16222222222222216
wifi_bssid:80:ca:4b:14:42:4a,disappearance_edge,Q2,7,0.2857142857142857,0.5622222222222222,-0.2765079365079365
wifi_bssid:80:ca:4b:14:42:4a,appearance,Q3,13,0.5384615384615384,0.6,-0.06153846153846154
wifi_bssid:80:ca:4b:14:42:4a,continuing,Q3,35,0.42857142857142855,0.6,-0.17142857142857143
wifi_bssid:80:ca:4b:14:42:4a,disappearance_edge,Q3,7,0.42857142857142855,0.6,-0.17142857142857143
wifi_bssid:80:ca:4b:14:42:4a,appearance,S1,13,0.38461538461538464,0.6822222222222222,-0.29760683760683754
wifi_bssid:80:ca:4b:14:42:4a,continuing,S1,35,0.6285714285714286,0.6822222222222222,-0.053650793650793616
wifi_bssid:80:ca:4b:14:42:4a,disappearance_edge,S1,7,0.42857142857142855,0.6822222222222222,-0.2536507936507936
wifi_bssid:80:ca:4b:14:42:4a,appearance,S2,13,0.3076923076923077,0.6511111111111111,-0.3434188034188034
wifi_bssid:80:ca:4b:14:42:4a,continuing,S2,35,0.8,0.6511111111111111,0.14888888888888896
wifi_bssid:80:ca:4b:14:42:4a,disappearance_edge,S2,7,0.42857142857142855,0.6511111111111111,-0.22253968253968254
wifi_bssid:80:ca:4b:14:42:4a,appearance,S3,13,0.5384615384615384,0.6622222222222223,-0.12376068376068383
wifi_bssid:80:ca:4b:14:42:4a,continuing,S3,35,0.6857142857142857,0.6622222222222223,0.023492063492063453
wifi_bssid:80:ca:4b:14:42:4a,disappearance_edge,S3,7,0.7142857142857143,0.6622222222222223,0.052063492063492034
wifi_bssid:80:ca:4b:14:42:4a,appearance,S4,13,0.46153846153846156,0.56,-0.09846153846153849
wifi_bssid:80:ca:4b:14:42:4a,continuing,S4,35,0.6285714285714286,0.56,0.0685714285714285
wifi_bssid:80:ca:4b:14:42:4a,disappearance_edge,S4,7,0.7142857142857143,0.56,0.15428571428571425
wifi_bssid:80:ca:4b:41:e7:fa,appearance,Q1,12,0.5833333333333334,0.4955555555555556,0.08777777777777779
wifi_bssid:80:ca:4b:41:e7:fa,continuing,Q1,36,0.5,0.4955555555555556,0.0044444444444444176
wifi_bssid:80:ca:4b:41:e7:fa,disappearance_edge,Q1,8,0.625,0.4955555555555556,0.12944444444444442
wifi_bssid:80:ca:4b:41:e7:fa,appearance,Q2,12,0.5,0.5622222222222222,-0.06222222222222218
wifi_bssid:80:ca:4b:41:e7:fa,continuing,Q2,36,0.4166666666666667,0.5622222222222222,-0.1455555555555555
wifi_bssid:80:ca:4b:41:e7:fa,disappearance_edge,Q2,8,0.25,0.5622222222222222,-0.3122222222222222
wifi_bssid:80:ca:4b:41:e7:fa,appearance,Q3,12,0.5833333333333334,0.6,-0.016666666666666607
wifi_bssid:80:ca:4b:41:e7:fa,continuing,Q3,36,0.4444444444444444,0.6,-0.15555555555555556
wifi_bssid:80:ca:4b:41:e7:fa,disappearance_edge,Q3,8,0.375,0.6,-0.22499999999999998
wifi_bssid:80:ca:4b:41:e7:fa,appearance,S1,12,0.4166666666666667,0.6822222222222222,-0.2655555555555555
wifi_bssid:80:ca:4b:41:e7:fa,continuing,S1,36,0.6111111111111112,0.6822222222222222,-0.07111111111111101
wifi_bssid:80:ca:4b:41:e7:fa,disappearance_edge,S1,8,0.375,0.6822222222222222,-0.3072222222222222
wifi_bssid:80:ca:4b:41:e7:fa,appearance,S2,12,0.3333333333333333,0.6511111111111111,-0.31777777777777777
wifi_bssid:80:ca:4b:41:e7:fa,continuing,S2,36,0.7777777777777778,0.6511111111111111,0.1266666666666667
wifi_bssid:80:ca:4b:41:e7:fa,disappearance_edge,S2,8,0.375,0.6511111111111111,-0.2761111111111111
wifi_bssid:80:ca:4b:41:e7:fa,appearance,S3,12,0.5833333333333334,0.6622222222222223,-0.0788888888888889
wifi_bssid:80:ca:4b:41:e7:fa,continuing,S3,36,0.6666666666666666,0.6622222222222223,0.004444444444444362
wifi_bssid:80:ca:4b:41:e7:fa,disappearance_edge,S3,8,0.625,0.6622222222222223,-0.03722222222222227
wifi_bssid:80:ca:4b:41:e7:fa,appearance,S4,12,0.4166666666666667,0.56,-0.14333333333333337
wifi_bssid:80:ca:4b:41:e7:fa,continuing,S4,36,0.6388888888888888,0.56,0.07888888888888879
wifi_bssid:80:ca:4b:41:e7:fa,disappearance_edge,S4,8,0.75,0.56,0.18999999999999995
wifi_bssid:80:ca:4b:59:3b:52,appearance,Q1,35,0.2857142857142857,0.4955555555555556,-0.20984126984126988
wifi_bssid:80:ca:4b:59:3b:52,continuing,Q1,11,0.36363636363636365,0.4955555555555556,-0.13191919191919194
wifi_bssid:80:ca:4b:59:3b:52,disappearance_edge,Q1,21,0.42857142857142855,0.4955555555555556,-0.06698412698412703
wifi_bssid:80:ca:4b:59:3b:52,appearance,Q2,35,0.4,0.5622222222222222,-0.16222222222222216
wifi_bssid:80:ca:4b:59:3b:52,continuing,Q2,11,0.6363636363636364,0.5622222222222222,0.07414141414141417
wifi_bssid:80:ca:4b:59:3b:52,disappearance_edge,Q2,21,0.5714285714285714,0.5622222222222222,0.009206349206349218
wifi_bssid:80:ca:4b:59:3b:52,appearance,Q3,35,0.42857142857142855,0.6,-0.17142857142857143
wifi_bssid:80:ca:4b:59:3b:52,continuing,Q3,11,0.5454545454545454,0.6,-0.054545454545454564
wifi_bssid:80:ca:4b:59:3b:52,disappearance_edge,Q3,21,0.5238095238095238,0.6,-0.07619047619047614
wifi_bssid:80:ca:4b:59:3b:52,appearance,S1,35,0.5714285714285714,0.6822222222222222,-0.11079365079365078
wifi_bssid:80:ca:4b:59:3b:52,continuing,S1,11,0.7272727272727273,0.6822222222222222,0.04505050505050512
wifi_bssid:80:ca:4b:59:3b:52,disappearance_edge,S1,21,0.7619047619047619,0.6822222222222222,0.07968253968253969
wifi_bssid:80:ca:4b:59:3b:52,appearance,S2,35,0.6571428571428571,0.6511111111111111,0.006031746031746055
wifi_bssid:80:ca:4b:59:3b:52,continuing,S2,11,0.9090909090909091,0.6511111111111111,0.257979797979798
wifi_bssid:80:ca:4b:59:3b:52,disappearance_edge,S2,21,0.7619047619047619,0.6511111111111111,0.11079365079365078
wifi_bssid:80:ca:4b:59:3b:52,appearance,S3,35,0.6571428571428571,0.6622222222222223,-0.005079365079365128
wifi_bssid:80:ca:4b:59:3b:52,continuing,S3,11,0.7272727272727273,0.6622222222222223,0.06505050505050503
wifi_bssid:80:ca:4b:59:3b:52,disappearance_edge,S3,21,0.7619047619047619,0.6622222222222223,0.0996825396825396
wifi_bssid:80:ca:4b:59:3b:52,appearance,S4,35,0.8857142857142857,0.56,0.3257142857142856
wifi_bssid:80:ca:4b:59:3b:52,continuing,S4,11,0.7272727272727273,0.56,0.16727272727272724
wifi_bssid:80:ca:4b:59:3b:52,disappearance_edge,S4,21,0.7142857142857143,0.56,0.15428571428571425
wifi_bssid:80:ca:4b:64:41:c6,appearance,Q1,12,0.5833333333333334,0.4955555555555556,0.08777777777777779
wifi_bssid:80:ca:4b:64:41:c6,continuing,Q1,36,0.5,0.4955555555555556,0.0044444444444444176
wifi_bssid:80:ca:4b:64:41:c6,disappearance_edge,Q1,8,0.625,0.4955555555555556,0.12944444444444442
wifi_bssid:80:ca:4b:64:41:c6,appearance,Q2,12,0.5,0.5622222222222222,-0.06222222222222218
wifi_bssid:80:ca:4b:64:41:c6,continuing,Q2,36,0.4166666666666667,0.5622222222222222,-0.1455555555555555
wifi_bssid:80:ca:4b:64:41:c6,disappearance_edge,Q2,8,0.25,0.5622222222222222,-0.3122222222222222
wifi_bssid:80:ca:4b:64:41:c6,appearance,Q3,12,0.5833333333333334,0.6,-0.016666666666666607
wifi_bssid:80:ca:4b:64:41:c6,continuing,Q3,36,0.4444444444444444,0.6,-0.15555555555555556
wifi_bssid:80:ca:4b:64:41:c6,disappearance_edge,Q3,8,0.375,0.6,-0.22499999999999998
wifi_bssid:80:ca:4b:64:41:c6,appearance,S1,12,0.4166666666666667,0.6822222222222222,-0.2655555555555555
wifi_bssid:80:ca:4b:64:41:c6,continuing,S1,36,0.6111111111111112,0.6822222222222222,-0.07111111111111101
wifi_bssid:80:ca:4b:64:41:c6,disappearance_edge,S1,8,0.375,0.6822222222222222,-0.3072222222222222
wifi_bssid:80:ca:4b:64:41:c6,appearance,S2,12,0.3333333333333333,0.6511111111111111,-0.31777777777777777
wifi_bssid:80:ca:4b:64:41:c6,continuing,S2,36,0.7777777777777778,0.6511111111111111,0.1266666666666667
wifi_bssid:80:ca:4b:64:41:c6,disappearance_edge,S2,8,0.375,0.6511111111111111,-0.2761111111111111
wifi_bssid:80:ca:4b:64:41:c6,appearance,S3,12,0.5833333333333334,0.6622222222222223,-0.0788888888888889
wifi_bssid:80:ca:4b:64:41:c6,continuing,S3,36,0.6666666666666666,0.6622222222222223,0.004444444444444362
wifi_bssid:80:ca:4b:64:41:c6,disappearance_edge,S3,8,0.625,0.6622222222222223,-0.03722222222222227
wifi_bssid:80:ca:4b:64:41:c6,appearance,S4,12,0.4166666666666667,0.56,-0.14333333333333337
wifi_bssid:80:ca:4b:64:41:c6,continuing,S4,36,0.6388888888888888,0.56,0.07888888888888879
wifi_bssid:80:ca:4b:64:41:c6,disappearance_edge,S4,8,0.75,0.56,0.18999999999999995
wifi_bssid:8a:ca:4b:0d:3b:67,appearance,Q1,12,0.5,0.4955555555555556,0.0044444444444444176
wifi_bssid:8a:ca:4b:0d:3b:67,continuing,Q1,35,0.5142857142857142,0.4955555555555556,0.018730158730158653
wifi_bssid:8a:ca:4b:0d:3b:67,disappearance_edge,Q1,8,0.625,0.4955555555555556,0.12944444444444442
wifi_bssid:8a:ca:4b:0d:3b:67,appearance,Q2,12,0.4166666666666667,0.5622222222222222,-0.1455555555555555
wifi_bssid:8a:ca:4b:0d:3b:67,continuing,Q2,35,0.42857142857142855,0.5622222222222222,-0.13365079365079363
wifi_bssid:8a:ca:4b:0d:3b:67,disappearance_edge,Q2,8,0.25,0.5622222222222222,-0.3122222222222222
wifi_bssid:8a:ca:4b:0d:3b:67,appearance,Q3,12,0.5,0.6,-0.09999999999999998
wifi_bssid:8a:ca:4b:0d:3b:67,continuing,Q3,35,0.45714285714285713,0.6,-0.14285714285714285
wifi_bssid:8a:ca:4b:0d:3b:67,disappearance_edge,Q3,8,0.375,0.6,-0.22499999999999998
wifi_bssid:8a:ca:4b:0d:3b:67,appearance,S1,12,0.4166666666666667,0.6822222222222222,-0.2655555555555555
wifi_bssid:8a:ca:4b:0d:3b:67,continuing,S1,35,0.6285714285714286,0.6822222222222222,-0.053650793650793616
wifi_bssid:8a:ca:4b:0d:3b:67,disappearance_edge,S1,8,0.375,0.6822222222222222,-0.3072222222222222
wifi_bssid:8a:ca:4b:0d:3b:67,appearance,S2,12,0.25,0.6511111111111111,-0.4011111111111111
wifi_bssid:8a:ca:4b:0d:3b:67,continuing,S2,35,0.8,0.6511111111111111,0.14888888888888896
wifi_bssid:8a:ca:4b:0d:3b:67,disappearance_edge,S2,8,0.375,0.6511111111111111,-0.2761111111111111
wifi_bssid:8a:ca:4b:0d:3b:67,appearance,S3,12,0.5,0.6622222222222223,-0.16222222222222227
wifi_bssid:8a:ca:4b:0d:3b:67,continuing,S3,35,0.6857142857142857,0.6622222222222223,0.023492063492063453
wifi_bssid:8a:ca:4b:0d:3b:67,disappearance_edge,S3,8,0.625,0.6622222222222223,-0.03722222222222227
wifi_bssid:8a:ca:4b:0d:3b:67,appearance,S4,12,0.4166666666666667,0.56,-0.14333333333333337
wifi_bssid:8a:ca:4b:0d:3b:67,continuing,S4,35,0.6285714285714286,0.56,0.0685714285714285
wifi_bssid:8a:ca:4b:0d:3b:67,disappearance_edge,S4,8,0.75,0.56,0.18999999999999995
wifi_bssid:98:25:4a:80:6f:62,appearance,Q1,34,0.23529411764705882,0.4955555555555556,-0.26026143790849676
wifi_bssid:98:25:4a:80:6f:62,continuing,Q1,34,0.38235294117647056,0.4955555555555556,-0.11320261437908502
wifi_bssid:98:25:4a:80:6f:62,disappearance_edge,Q1,25,0.48,0.4955555555555556,-0.0155555555555556
wifi_bssid:98:25:4a:80:6f:62,appearance,Q2,34,0.4117647058823529,0.5622222222222222,-0.15045751633986926
wifi_bssid:98:25:4a:80:6f:62,continuing,Q2,34,0.6176470588235294,0.5622222222222222,0.05542483660130726
wifi_bssid:98:25:4a:80:6f:62,disappearance_edge,Q2,25,0.52,0.5622222222222222,-0.04222222222222216
wifi_bssid:98:25:4a:80:6f:62,appearance,Q3,34,0.35294117647058826,0.6,-0.24705882352941172
wifi_bssid:98:25:4a:80:6f:62,continuing,Q3,34,0.5588235294117647,0.6,-0.04117647058823526
wifi_bssid:98:25:4a:80:6f:62,disappearance_edge,Q3,25,0.52,0.6,-0.07999999999999996
wifi_bssid:98:25:4a:80:6f:62,appearance,S1,34,0.5,0.6822222222222222,-0.18222222222222217
wifi_bssid:98:25:4a:80:6f:62,continuing,S1,34,0.5882352941176471,0.6822222222222222,-0.0939869281045751
wifi_bssid:98:25:4a:80:6f:62,disappearance_edge,S1,25,0.76,0.6822222222222222,0.07777777777777783
wifi_bssid:98:25:4a:80:6f:62,appearance,S2,34,0.7058823529411765,0.6511111111111111,0.05477124183006543
wifi_bssid:98:25:4a:80:6f:62,continuing,S2,34,0.6176470588235294,0.6511111111111111,-0.03346405228758165
wifi_bssid:98:25:4a:80:6f:62,disappearance_edge,S2,25,0.68,0.6511111111111111,0.028888888888888964
