row,subject_id,sleep_date,lifelog_date,target,target_family,h012_prob,h042_base_prob,h050_route_prob,h056_objective_prob,h055_listener_posterior,hsjepa_decoded_prob,delta_vs_h042,soft_listener_gain,listener_aux_score,overlaps_h050_action,overlaps_h056_action
121,id05,2024-11-13,2024-11-12,Q3,subjective sleep quality,0.6138110079451574,0.6138110079451574,0.6138110079451574,0.6138110079451574,0.6359424693916851,0.6392156794099609,0.02540467146480352,0.0010176960083931874,0.5725428571428572,False,False
121,id05,2024-11-13,2024-11-12,S1,objective sleep-stage ratio,0.2040702760383521,0.2040702760383521,0.2040702760383521,0.1809913980991527,0.1838823078442466,0.1809913980991527,-0.023078877939199383,0.0012590358500196852,0.5088571428571429,False,True
121,id05,2024-11-13,2024-11-12,S2,objective sleep-stage ratio,0.2628698252744453,0.2628698252744452,0.2628698252744452,0.275450263426519,0.2737883322615933,0.27545026342651907,0.01258043815207388,0.0002980159568477525,0.4357714285714286,False,True
121,id05,2024-11-13,2024-11-12,S3,objective sleep-stage ratio,0.0833735462628775,0.0833735462628775,0.0833735462628775,0.0602490214537012,0.0628844444953064,0.06024902145370121,-0.023124524809176296,0.0029204514026020256,0.8608857142857143,False,True
121,id05,2024-11-13,2024-11-12,S4,objective sleep-stage ratio,0.5344115387016447,0.5344115387016447,0.5344115387016447,0.5368688441936597,0.5365484250468922,0.5368688441936597,0.0024573054920149495,8.971413436587028e-06,0.3355142857142856,False,True
135,id06,2024-07-14,2024-07-13,Q1,subjective sleep satisfaction,0.373167655697431,0.373167655697431,0.3588002686240074,0.373167655697431,0.3324334968694452,0.3265168623517541,-0.0466507933456769,0.0035252600917142773,0.7716571428571428,True,False
135,id06,2024-07-14,2024-07-13,Q3,subjective sleep quality,0.8073713598517585,0.8073713598517585,0.8073713598517585,0.8073713598517585,0.8213319149197816,0.8233562803446187,0.015984920492860266,0.0006245349274635603,0.5357428571428572,False,False
135,id06,2024-07-14,2024-07-13,S1,objective sleep-stage ratio,0.9731372321669404,0.9731372321669404,0.9731372321669404,0.9734003575300472,0.9733661795219692,0.9734003575300472,0.00026312536310679757,9.828070848955095e-07,0.5553714285714285,False,True
135,id06,2024-07-14,2024-07-13,S2,objective sleep-stage ratio,0.9174473336520996,0.9174473336520996,0.9174473336520996,0.9120002370412033,0.912728724541056,0.9120002370412031,-0.005447096610896485,0.0001411972503773118,0.5416571428571428,False,True
135,id06,2024-07-14,2024-07-13,S3,objective sleep-stage ratio,0.9999726209453156,0.9999726209453156,0.9999726209453156,0.999837261776104,0.9965710571251954,0.9998174319302913,-0.00015518901502431515,0.006351213797151541,0.9916285714285716,False,True
135,id06,2024-07-14,2024-07-13,S4,objective sleep-stage ratio,0.8446701651707132,0.8446701651707132,0.8446701651707132,0.8326790220313127,0.8342840488698277,0.8326790220313127,-0.011991143139400529,0.0003945917225705031,0.6155142857142857,False,True
136,id06,2024-07-16,2024-07-15,Q1,subjective sleep satisfaction,0.284663070170539,0.284663070170539,0.284663070170539,0.284663070170539,0.2868725383134133,0.28720484133589524,0.0025417711653562547,1.1698469505661002e-05,0.3061999999999999,False,False
136,id06,2024-07-16,2024-07-15,Q3,subjective sleep quality,0.731053249635491,0.731053249635491,0.731053249635491,0.731053249635491,0.7334249631833362,0.7337795697281841,0.0027263200926931352,1.4009674640935721e-05,0.1137428571428571,False,False
136,id06,2024-07-16,2024-07-15,S1,objective sleep-stage ratio,0.999977469907649,0.999977469907649,0.999977469907649,0.9999962099826618,0.999999,0.999996621705469,1.9151797819971783e-05,1.7254545919834676e-05,0.9771428571428572,False,True
136,id06,2024-07-16,2024-07-15,S2,objective sleep-stage ratio,0.936756600325567,0.936756600325567,0.936756600325567,0.947767570450601,0.9464413147835546,0.947767570450601,0.011010970125034047,0.0008148415625947314,0.4590285714285714,False,True
136,id06,2024-07-16,2024-07-15,S3,objective sleep-stage ratio,0.9593768682343452,0.9593768682343452,0.9593768682343452,0.9698829882809477,0.968678631567787,0.9698829882809477,0.010506120046602452,0.0011774800147580922,0.8490857142857142,False,True
136,id06,2024-07-16,2024-07-15,S4,objective sleep-stage ratio,0.8852515515588449,0.8852515515588449,0.8852515515588449,0.8793211893789878,0.8801094515317408,0.8793211893789878,-0.005930362179857096,0.00012556031873067752,0.3830285714285714,False,True
139,id06,2024-07-19,2024-07-18,Q1,subjective sleep satisfaction,0.3930558219625805,0.3930558219625805,0.4016004176477328,0.3930558219625805,0.4077949029381296,0.41002084983738923,0.016965027874808747,0.0004431392427435288,0.3852285714285713,True,False
139,id06,2024-07-19,2024-07-18,Q3,subjective sleep quality,0.7114952391401234,0.7114952391401234,0.7114952391401234,0.7114952391401234,0.7398637786414233,0.7439595438752091,0.03246430473508577,0.0019571368864954586,0.7021428571428572,False,False
139,id06,2024-07-19,2024-07-18,S1,objective sleep-stage ratio,0.9521309490792949,0.9521309490792949,0.9521309490792949,0.957114132382074,0.9564933958650396,0.9571141323820741,0.004983183302779248,0.00021041746669048234,0.6792571428571429,False,True
139,id06,2024-07-19,2024-07-18,S2,objective sleep-stage ratio,0.9999732361447288,0.9999732361447288,0.9999732361447288,0.9999954977622304,0.999999,0.9999959868557176,2.2750710988783673e-05,2.0853561094433016e-05,0.9834285714285714,False,True
139,id06,2024-07-19,2024-07-18,S3,objective sleep-stage ratio,0.9999748387283898,0.9999748387283898,0.9999748387283898,0.9998504424057724,0.9974164914478192,0.9998322183658213,-0.00014262036256851296,0.004759573354833298,0.9888571428571428,False,True
139,id06,2024-07-19,2024-07-18,S4,objective sleep-stage ratio,0.8383818823600955,0.8383818823600955,0.8383818823600955,0.8268174475003207,0.8283621540525282,0.8268174475003207,-0.011564434859774764,0.00035612898879550103,0.4605428571428571,False,True
143,id06,2024-08-13,2024-08-12,Q1,subjective sleep satisfaction,0.2064150267801482,0.2064150267801482,0.2064150267801482,0.2064150267801482,0.2088585427673194,0.20922690056974186,0.0028118737895936607,1.7761821357709096e-05,0.4891714285714286,False,False
143,id06,2024-08-13,2024-08-12,Q3,subjective sleep quality,0.7981923877756806,0.7981923877756806,0.7981923877756806,0.7981923877756806,0.7975218767488081,0.7974211568605402,-0.0007712309151404195,1.3629663316860885e-06,0.2248857142857143,False,False
143,id06,2024-08-13,2024-08-12,S1,objective sleep-stage ratio,0.9999783354391726,0.9999783354391726,0.9999783354391726,0.9999963555851984,0.999999,0.9999967514907455,1.841605157293369e-05,1.651878097642722e-05,0.976,False,True
143,id06,2024-08-13,2024-08-12,S2,objective sleep-stage ratio,0.9987967568387583,0.9987967568387583,0.9987967568387583,0.99979739117231,0.999999,0.9998193973754447,0.0010226405366863256,0.0010214512043282707,0.9921714285714288,False,True
143,id06,2024-08-13,2024-08-12,S3,objective sleep-stage ratio,0.9497379015144696,0.9497379015144696,0.9497379015144696,0.9498499518075147,0.9498353499810928,0.9498499518075147,0.00011205029304517389,9.728938099584639e-08,0.4351142857142857,False,True
143,id06,2024-08-13,2024-08-12,S4,objective sleep-stage ratio,0.9865016542469776,0.9865016542469776,0.9865016542469776,0.9950664304036774,0.9943718810984477,0.9950664304036774,0.008564776156699816,0.002931118345189096,0.9696285714285716,False,True
144,id06,2024-08-14,2024-08-13,Q1,subjective sleep satisfaction,0.1100559392674121,0.1100559392674121,0.1025130162650254,0.1100559392674121,0.0927972569852554,0.09042836792420364,-0.019627571343208458,0.0015625262127975659,0.8308857142857143,True,False
144,id06,2024-08-14,2024-08-13,Q3,subjective sleep quality,0.7557300435817305,0.7557300435817306,0.7672207631005048,0.7557300435817306,0.7534410079282976,0.7530964107373385,-0.0026336328443921087,1.3842576884526281e-05,0.2944285714285714,True,False
144,id06,2024-08-14,2024-08-13,S1,objective sleep-stage ratio,0.9404157407107504,0.9404157407107504,0.9404157407107504,0.9371612173475234,0.9375949434255236,0.9371612173475234,-0.0032545233632269577,6.837483899840846e-05,0.6079428571428571,False,True
144,id06,2024-08-14,2024-08-13,S2,objective sleep-stage ratio,0.9999728520521736,0.9999728520521736,0.9999728520521736,0.9999954331484056,0.999999,0.9999959292610849,2.307720891137066e-05,2.118006913804073e-05,0.984,False,True
144,id06,2024-08-14,2024-08-13,S3,objective sleep-stage ratio,0.9425380687746396,0.9425380687746396,0.9425380687746396,0.9522076528619444,0.9510400120948332,0.9522076528619445,0.009669584087304894,0.0006858707577768741,0.7282000000000001,False,True
144,id06,2024-08-14,2024-08-13,S4,objective sleep-stage ratio,0.999970888874143,0.999970888874143,0.999970888874143,0.9998269680088144,0.998319791325706,0.9998058840987555,-0.00016500477538750058,0.003023172764892496,0.9927428571428571,False,True
146,id06,2024-08-20,2024-08-19,Q1,subjective sleep satisfaction,0.1561265736610134,0.1561265736610134,0.1703742924249003,0.1561265736610134,0.1885370638271153,0.1938202741130273,0.037693700452013895,0.0036933708066678173,0.8800000000000001,True,False
146,id06,2024-08-20,2024-08-19,Q3,subjective sleep quality,0.7470921278780218,0.7470921278780218,0.7534641971540185,0.7470921278780218,0.7702576695549487,0.7736009880946799,0.026508860216658103,0.0014186057598963853,0.6076285714285714,True,False
146,id06,2024-08-20,2024-08-19,S1,objective sleep-stage ratio,0.8958165777565278,0.8958165777565278,0.8958165777565278,0.8954549884000682,0.8955022150139855,0.8954549884000682,-0.00036158935645957957,5.170534022602702e-07,0.4417714285714285,False,True
146,id06,2024-08-20,2024-08-19,S2,objective sleep-stage ratio,0.9801156599750932,0.9801156599750932,0.9801156599750932,0.9928343115073028,0.9918086582151046,0.9928343115073027,0.012718651532209524,0.0044272802990327625,0.9744,False,True
146,id06,2024-08-20,2024-08-19,S3,objective sleep-stage ratio,0.930421038554071,0.930421038554071,0.930421038554071,0.8899980186974846,0.8962521497189285,0.8899980186974846,-0.04042301985658636,0.007710557065357615,0.73,False,True
146,id06,2024-08-20,2024-08-19,S4,objective sleep-stage ratio,0.9556603412692432,0.9556603412692432,0.9556603412692432,0.9700909772287578,0.968504855365945,0.9700909772287578,0.01443063595951466,0.0021150259825099826,0.954514285714286,False,True
148,id06,2024-08-22,2024-08-21,Q1,subjective sleep satisfaction,0.1335145856616745,0.1335145856616744,0.1401613391656194,0.1335145856616744,0.1498223737131528,0.15240532856793523,0.018890742906260832,0.0010861847376673062,0.7312000000000001,True,False
148,id06,2024-08-22,2024-08-21,Q3,subjective sleep quality,0.7914885929086038,0.7914885929086038,0.7914885929086038,0.7914885929086038,0.7991634888784714,0.8002962951738528,0.008807702265248962,0.0001760968617218195,0.37,False,False
148,id06,2024-08-22,2024-08-21,S1,objective sleep-stage ratio,0.9654942383386128,0.9654942383386128,0.9654942383386128,0.9799938645497156,0.9785104497179022,0.9799938645497157,0.0144996262111029,0.0028721683592521086,0.9414571428571428,False,True
148,id06,2024-08-22,2024-08-21,S2,objective sleep-stage ratio,0.9999726413510028,0.9999726413510028,0.9999726413510028,0.9999953977032632,0.999999,0.9999958976664536,2.3256315450748133e-05,2.1359181290770438e-05,0.9851428571428572,False,True
148,id06,2024-08-22,2024-08-21,S3,objective sleep-stage ratio,0.9342655468656108,0.9342655468656108,0.9342655468656108,0.9361183144435908,0.9358794372668472,0.9361183144435907,0.001852767577979919,2.089260779242208e-05,0.3854571428571429,False,True
148,id06,2024-08-22,2024-08-21,S4,objective sleep-stage ratio,0.9835202055233006,0.9835202055233006,0.9835202055233006,0.997189288984671,0.9983390333157672,0.9974938621405658,0.01397365661726524,0.01095612909345952,0.9389142857142856,False,True
149,id06,2024-08-23,2024-08-22,Q1,subjective sleep satisfaction,0.2288449725649268,0.2288449725649268,0.2359795857015267,0.2288449725649268,0.2618560480974333,0.26706423759345704,0.038219265028530236,0.0029213410769580728,0.7389714285714286,True,False
149,id06,2024-08-23,2024-08-22,Q3,subjective sleep quality,0.7807649181483953,0.7807649181483953,0.7807649181483953,0.7807649181483953,0.7775133043013679,0.777022604386795,-0.00374231376160028,3.008012952065986e-05,0.2596285714285714,False,False
149,id06,2024-08-23,2024-08-22,S1,objective sleep-stage ratio,0.7747969450344336,0.7747969450344336,0.7747969450344336,0.7606704027818425,0.7625469465246002,0.7606704027818425,-0.014126542252591134,0.00041495498546673115,0.5992285714285714,False,True
149,id06,2024-08-23,2024-08-22,S2,objective sleep-stage ratio,0.9028835649949486,0.9028835649949486,0.9028835649949486,0.8922456047461428,0.8936891588980462,0.8922456047461428,-0.010637960248805811,0.0004582108354748149,0.5242285714285714,False,True
149,id06,2024-08-23,2024-08-22,S3,objective sleep-stage ratio,0.965868950088562,0.965868950088562,0.965868950088562,0.9751919971702124,0.974133534170124,0.9751919971702125,0.009323047081650548,0.0011052614878486744,0.9052,False,True
149,id06,2024-08-23,2024-08-22,S4,objective sleep-stage ratio,0.9366031277609728,0.9366031277609728,0.9366031277609728,0.960075198326776,0.957567032579744,0.960075198326776,0.02347207056580325,0.00407995993039989,0.9329428571428572,False,True
150,id06,2024-08-24,2024-08-23,Q1,subjective sleep satisfaction,0.298803461311037,0.298803461311037,0.298803461311037,0.298803461311037,0.2851895271558495,0.28317987093223146,-0.015623590378805563,0.0004363342404758441,0.4029714285714286,False,False
150,id06,2024-08-24,2024-08-23,Q3,subjective sleep quality,0.8138508605796733,0.8138508605796733,0.8251611167641942,0.8138508605796733,0.8331325526890223,0.8358827983208474,0.02203193774117418,0.0012341838739472477,0.7687142857142857,True,False
150,id06,2024-08-24,2024-08-23,S1,objective sleep-stage ratio,0.9271102412272332,0.9271102412272332,0.9271102412272332,0.9080005243149074,0.91072735515854,0.9080005243149074,-0.01910971691232577,0.001817575555059625,0.9243142857142858,False,True
150,id06,2024-08-24,2024-08-23,S2,objective sleep-stage ratio,0.9842447698924992,0.9842447698924992,0.9842447698924992,0.9973145080331092,0.9967363277687596,0.9974258871830881,0.013181117290588906,0.0073471253181034285,0.9706857142857144,False,True
150,id06,2024-08-24,2024-08-23,S3,objective sleep-stage ratio,0.9675692414264006,0.9675692414264006,0.9675692414264006,0.9719910779083728,0.9714493410421344,0.9719910779083728,0.004421836481972252,0.00024437933889509544,0.7941714285714285,False,True
150,id06,2024-08-24,2024-08-23,S4,objective sleep-stage ratio,0.9621549563228784,0.9621549563228784,0.9621549563228784,0.9781684854468268,0.976533066495233,0.9781684854468267,0.016013529123948267,0.003208833458309565,0.9590285714285716,False,True
151,id06,2024-08-25,2024-08-24,Q1,subjective sleep satisfaction,0.2997053677095543,0.2997053677095543,0.2997053677095543,0.2997053677095543,0.2939741681219149,0.2931200235617892,-0.0065853441477651264,7.677968997110707e-05,0.3839714285714286,False,False
151,id06,2024-08-25,2024-08-24,Q3,subjective sleep quality,0.7891865299655976,0.7891865299655976,0.7891865299655976,0.7891865299655976,0.8031224599261919,0.8051517532471274,0.015965223281529828,0.0005803564118067595,0.314,False,False
151,id06,2024-08-25,2024-08-24,S1,objective sleep-stage ratio,0.8569101778443341,0.8569101778443341,0.8569101778443341,0.8195722065113116,0.8248422488881015,0.8195722065113116,-0.037337971333022524,0.0038645279079657646,0.9085714285714284,False,True
151,id06,2024-08-25,2024-08-24,S2,objective sleep-stage ratio,0.9877504764359628,0.9877504764359628,0.9877504764359628,0.9979182096876344,0.9978830652823736,0.9981439428441186,0.01039346640815575,0.006450501955096111,0.9707428571428572,False,True
151,id06,2024-08-25,2024-08-24,S3,objective sleep-stage ratio,0.947386976956453,0.947386976956453,0.947386976956453,0.9590082337127792,0.9576446742309936,0.9590082337127793,0.011621256756326304,0.0011040498657695075,0.9143714285714284,False,True
151,id06,2024-08-25,2024-08-24,S4,objective sleep-stage ratio,0.9192540610813508,0.9192540610813508,0.9192540610813508,0.9163141461780032,0.9167030586903608,0.9163141461780033,-0.0029399149033474403,4.243433418094078e-05,0.2807714285714285,False,True
152,id07,2024-07-14,2024-07-13,Q1,subjective sleep satisfaction,0.5940166748599601,0.5940166748599601,0.5940166748599601,0.5940166748599601,0.5769993958021109,0.5744299169513714,-0.01958675790858877,0.0005843733337634882,0.5214285714285715,False,False
152,id07,2024-07-14,2024-07-13,Q3,subjective sleep quality,0.656244961067767,0.656244961067767,0.656244961067767,0.656244961067767,0.6545926548533385,0.6543444854197256,-0.001900475648041411,5.9103593141873745e-06,0.0684857142857142,False,False
152,id07,2024-07-14,2024-07-13,S1,objective sleep-stage ratio,0.8561133215699359,0.8561133215699359,0.8561133215699359,0.8806639569460768,0.8776801397103813,0.8806639569460768,0.024550635376140884,0.0019310516669232003,0.8783428571428571,False,True
152,id07,2024-07-14,2024-07-13,S2,objective sleep-stage ratio,0.5953940841268264,0.5953940841268264,0.5953940841268264,0.5602844611870553,0.5649062710431028,0.5602844611870553,-0.035109622939771046,0.00187171670994013,0.6601714285714286,False,True
152,id07,2024-07-14,2024-07-13,S3,objective sleep-stage ratio,0.8360580771019774,0.8360580771019774,0.8360580771019774,0.8550275428828948,0.8526607698328866,0.8550275428828948,0.018969465780917405,0.001011878514618758,0.6137142857142858,False,True
152,id07,2024-07-14,2024-07-13,S4,objective sleep-stage ratio,0.3879432480466895,0.3879432480466895,0.3879432480466895,0.3473453221465943,0.3525307220492865,0.3473453221465943,-0.0405979259000952,0.002613910917261153,0.8113714285714286,False,True
158,id07,2024-07-20,2024-07-19,Q1,subjective sleep satisfaction,0.4707032396788568,0.4707032396788568,0.4707032396788568,0.4707032396788568,0.4163008210806966,0.4082810360977568,-0.06242220358110001,0.005844283923229776,0.4769142857142858,False,False
158,id07,2024-07-20,2024-07-19,Q3,subjective sleep quality,0.5079180896104872,0.5079180896104872,0.5079180896104872,0.5079180896104872,0.4687917972923689,0.46294410711635064,-0.04497398249413659,0.0029943682915984926,0.6702571428571429,False,False
158,id07,2024-07-20,2024-07-19,S1,objective sleep-stage ratio,0.9254876792440376,0.9254876792440376,0.9254876792440376,0.9574004616886478,0.9541317078999106,0.9574004616886478,0.031912782444610155,0.006700032784023036,0.9475142857142858,False,True
158,id07,2024-07-20,2024-07-19,S2,objective sleep-stage ratio,0.6383422202475048,0.6383422202475048,0.6383422202475048,0.6733265374263789,0.66886138459359,0.6733265374263789,0.03498431717887418,0.001998528928654708,0.6122285714285715,False,True
158,id07,2024-07-20,2024-07-19,S3,objective sleep-stage ratio,0.8173534167218274,0.8173534167218274,0.8173534167218274,0.8308105654703133,0.8291011181213099,0.8308105654703133,0.013457148748485914,0.0004598285616080333,0.3995714285714285,False,True
158,id07,2024-07-20,2024-07-19,S4,objective sleep-stage ratio,0.4718072409996831,0.4718072409996831,0.4718072409996831,0.4466090851734098,0.4498830784430264,0.4466090851734098,-0.025198155826273272,0.0009446394567096394,0.3706,False,True
163,id07,2024-07-25,2024-07-24,Q1,subjective sleep satisfaction,0.1084030374368598,0.1084030374368598,0.1011576708702322,0.1084030374368598,0.0887964935472272,0.08614749893114251,-0.022255538505717293,0.0020607038731670357,0.8957714285714286,True,False
163,id07,2024-07-25,2024-07-24,Q3,subjective sleep quality,0.5564345831554423,0.5564345831554423,0.5564345831554423,0.5564345831554423,0.5358412989139582,0.5327399843983157,-0.02369459875712654,0.0008373460090462803,0.4240571428571429,False,False
163,id07,2024-07-25,2024-07-24,S1,objective sleep-stage ratio,0.4888291037769172,0.4888291037769172,0.4888291037769172,0.4612644182844033,0.4648500166505466,0.46126441828440334,-0.02756468549251384,0.001125974649594963,0.4996571428571429,False,True
163,id07,2024-07-25,2024-07-24,S2,objective sleep-stage ratio,0.6884516199867274,0.6884516199867275,0.6884516199867275,0.7078980877158999,0.705402250442937,0.7078980877158999,0.019446467729172356,0.0006616651646522698,0.4833714285714286,False,True
163,id07,2024-07-25,2024-07-24,S3,objective sleep-stage ratio,0.8207002475890581,0.8207002475890581,0.8207002475890581,0.8358944959500607,0.8339729414758544,0.8358944959500607,0.015194248361002582,0.0005971831536252248,0.6541428571428572,False,True
163,id07,2024-07-25,2024-07-24,S4,objective sleep-stage ratio,0.3500736574526449,0.3500736574526448,0.3500736574526448,0.313170502559186,0.3178641190554212,0.313170502559186,-0.0369031548934588,0.0022636166015724823,0.5690285714285714,False,True
164,id07,2024-07-26,2024-07-25,Q1,subjective sleep satisfaction,0.6200051391919204,0.6200051391919204,0.6200051391919204,0.6200051391919204,0.5789001712444016,0.5726236359257583,-0.047381503266162084,0.003460267805938222,0.7819142857142858,False,False
164,id07,2024-07-26,2024-07-25,Q3,subjective sleep quality,0.4298957930891294,0.4298957930891294,0.4298957930891294,0.4298957930891294,0.4264698416406048,0.4259565486750093,-0.00393924441412008,2.3422159157848732e-05,0.2492571428571428,False,False
164,id07,2024-07-26,2024-07-25,S1,objective sleep-stage ratio,0.9171038235664328,0.9171038235664328,0.9171038235664328,0.9223507042282848,0.9216839826276964,0.9223507042282849,0.0052468806618520825,0.00013725066237485484,0.4894857142857142,False,True
164,id07,2024-07-26,2024-07-25,S2,objective sleep-stage ratio,0.7234742593659501,0.7234742593659501,0.7234742593659501,0.7538345402841149,0.7500047310858159,0.7538345402841149,0.030360280918164784,0.0017566948710022734,0.4068285714285714,False,True
164,id07,2024-07-26,2024-07-25,S3,objective sleep-stage ratio,0.8223845983809095,0.8223845983809095,0.8223845983809095,0.8114316233549538,0.812889153129227,0.8114316233549538,-0.010952975025955713,0.0002974854506427316,0.4181142857142857,False,True
164,id07,2024-07-26,2024-07-25,S4,objective sleep-stage ratio,0.4017694659533523,0.4017694659533523,0.4017694659533523,0.3773264958983826,0.3804824505415646,0.37732649589838263,-0.024442970054969648,0.0009273030343956989,0.5814,False,True
167,id07,2024-08-15,2024-08-14,Q1,subjective sleep satisfaction,0.2002852563682796,0.2002852563682795,0.1952889620708882,0.2002852563682795,0.1691013909090997,0.16477313136483712,-0.03551212500344239,0.003097089556274135,0.5578285714285715,True,False
167,id07,2024-08-15,2024-08-14,Q3,subjective sleep quality,0.6404702804298371,0.6404702804298371,0.6404702804298371,0.6404702804298371,0.6594265753224167,0.6622282680507035,0.021757987620866337,0.0007690390214825094,0.4813714285714285,False,False
167,id07,2024-08-15,2024-08-14,S1,objective sleep-stage ratio,0.3166559520872284,0.3166559520872284,0.3166559520872284,0.3015200201273463,0.3034708878507205,0.3015200201273463,-0.01513593195988211,0.0003957616383497564,0.2450857142857143,False,True
167,id07,2024-08-15,2024-08-14,S2,objective sleep-stage ratio,0.5500433888154698,0.5500433888154698,0.5500433888154698,0.5887897802641952,0.5837873477382913,0.5887897802641952,0.03874639144872538,0.0022610689129989314,0.6264857142857142,False,True
167,id07,2024-08-15,2024-08-14,S3,objective sleep-stage ratio,0.7623892628332338,0.7623892628332338,0.7623892628332338,0.7722241432679042,0.7709577745356552,0.7722241432679042,0.009834880434670401,0.0001998051539503498,0.6106857142857143,False,True
167,id07,2024-08-15,2024-08-14,S4,objective sleep-stage ratio,0.3922106409455375,0.3922106409455375,0.3922106409455375,0.4187952550026659,0.4152972677136901,0.41879525500266596,0.026584614057128475,0.0010854921629862568,0.3681428571428571,False,True
168,id07,2024-08-16,2024-08-15,Q1,subjective sleep satisfaction,0.7213794541985327,0.7213794541985327,0.7213794541985327,0.7213794541985327,0.711133422084972,0.7095773537492385,-0.011802100449294195,0.0002533568060650859,0.2773428571428571,False,False
168,id07,2024-08-16,2024-08-15,Q3,subjective sleep quality,0.7673581196036096,0.7673581196036096,0.7892236470403792,0.7673581196036096,0.7926956365387141,0.7963151305670723,0.028957010963462704,0.001806366152222294,0.8519714285714287,True,False
168,id07,2024-08-16,2024-08-15,S1,objective sleep-stage ratio,0.890280101446078,0.890280101446078,0.890280101446078,0.8741951130670589,0.8764022925350161,0.8741951130670589,-0.01608498837901917,0.0009293041130944979,0.7580285714285714,False,True
168,id07,2024-08-16,2024-08-15,S2,objective sleep-stage ratio,0.6050302699569928,0.6050302699569928,0.6050302699569928,0.5898403719175291,0.5918320793306808,0.5898403719175291,-0.01518989803946369,0.0003549065038215282,0.3774571428571429,False,True
168,id07,2024-08-16,2024-08-15,S3,objective sleep-stage ratio,0.745851270701018,0.745851270701018,0.745851270701018,0.7431536737216731,0.7435065945857287,0.7431536737216731,-0.0026975969793449073,1.4145315692326577e-05,0.3043142857142857,False,True
168,id07,2024-08-16,2024-08-15,S4,objective sleep-stage ratio,0.6299786715196535,0.6299786715196535,0.6299786715196535,0.6608021779332724,0.656851689090326,0.6608021779332724,0.030823506413618973,0.0015307879957876525,0.6306,False,True
174,id07,2024-08-25,2024-08-24,Q1,subjective sleep satisfaction,0.2761947411835408,0.2761947411835408,0.2761947411835408,0.2761947411835408,0.2929519365228725,0.29551630447261273,0.01932156328907192,0.0006780354383753018,0.3992857142857143,False,False
174,id07,2024-08-25,2024-08-24,Q3,subjective sleep quality,0.6678892861135776,0.6678892861135776,0.6678892861135776,0.6678892861135776,0.6655467082157974,0.6651946129113373,-0.002694673202240261,1.2077112129804668e-05,0.2529428571428571,False,False
174,id07,2024-08-25,2024-08-24,S1,objective sleep-stage ratio,0.5098322246481489,0.5098322246481489,0.5098322246481489,0.5353054485117837,0.5319904365991429,0.5353054485117837,0.02547322386363482,0.0009611646416275432,0.5038571428571428,False,True
174,id07,2024-08-25,2024-08-24,S2,objective sleep-stage ratio,0.576429395367996,0.576429395367996,0.576429395367996,0.5794121972442836,0.5790234599321922,0.5794121972442836,0.002982801876287633,1.3477831544705943e-05,0.2557714285714285,False,True
174,id07,2024-08-25,2024-08-24,S3,objective sleep-stage ratio,0.8000064973191943,0.8000064973191943,0.8000064973191943,0.7784552636157525,0.7813579743296537,0.7784552636157525,-0.021551233703441808,0.001038173404197762,0.5319142857142857,False,True
174,id07,2024-08-25,2024-08-24,S4,objective sleep-stage ratio,0.4948639701236854,0.4948639701236854,0.4948639701236854,0.5483453137677258,0.5414061682120949,0.5483453137677258,0.05348134364404039,0.004239187314647119,0.6247142857142857,False,True
194,id08,2024-09-09,2024-09-08,Q1,subjective sleep satisfaction,0.2012429052082169,0.2012429052082169,0.1935747267896972,0.2012429052082169,0.1822634459707853,0.17953979798725175,-0.021703107220965134,0.001123171944176049,0.6735714285714287,True,False
194,id08,2024-09-09,2024-09-08,Q3,subjective sleep quality,0.2830375850778328,0.2830375850778328,0.2830375850778328,0.2830375850778328,0.2626066749469666,0.2596252746825754,-0.023412310395257374,0.0010211232650699786,0.5123142857142857,False,False
194,id08,2024-09-09,2024-09-08,S1,objective sleep-stage ratio,0.19661749411632,0.19661749411632,0.19661749411632,0.1874461610645232,0.188623497436049,0.1874461610645232,-0.00917133305179682,0.000199854225732099,0.3978285714285714,False,True
194,id08,2024-09-09,2024-09-08,S2,objective sleep-stage ratio,0.5733920315997659,0.5733920315997659,0.5733920315997659,0.5986670711790083,0.5953969060087755,0.5986670711790083,0.025275039579242375,0.0009722363507363996,0.6048857142857142,False,True
194,id08,2024-09-09,2024-09-08,S3,objective sleep-stage ratio,0.6276774707219318,0.6276774707219318,0.6276774707219318,0.6517929537819953,0.6486881726271723,0.6517929537819953,0.024115483060063503,0.0009308958896934172,0.6066571428571429,False,True
194,id08,2024-09-09,2024-09-08,S4,objective sleep-stage ratio,0.3840023384262793,0.3840023384262793,0.3840023384262793,0.3648432240870507,0.367319548660565,0.3648432240870507,-0.019159114339228567,0.0005784282891951875,0.5789714285714286,False,True
196,id08,2024-09-11,2024-09-10,Q1,subjective sleep satisfaction,0.5129531600950491,0.5129531600950491,0.5129531600950491,0.5129531600950491,0.4914462888502438,0.4882210432658963,-0.024732116829152773,0.0009044959986783674,0.4176,False,False
196,id08,2024-09-11,2024-09-10,Q3,subjective sleep quality,0.3010967663332897,0.3010967663332897,0.3010967663332897,0.3010967663332897,0.2969405707472606,0.2963200064304016,-0.004776759902888117,4.022838847028698e-05,0.2719714285714285,False,False
196,id08,2024-09-11,2024-09-10,S1,objective sleep-stage ratio,0.6116974480878575,0.6116974480878575,0.6116974480878575,0.6377101901104458,0.6343589772645216,0.6377101901104458,0.026012742022588298,0.0010649297959740567,0.3369428571428571,False,True
