row,subject_id,sleep_date,lifelog_date,target,current_prob,listener_prob,candidate_prob,delta_vs_current_best,applied_logit_step,planner,selected_rank,solver_score,no_cohort_score,cohort_score,known_bad_same_direction,listener_gain,row_state_route,current_best_action_cell
232,id10,2024-08-11,2024-08-10,S1,0.5592009503611364,0.5906512884966408,0.5787728231532346,0.019571872792098266,0.0798179506955266,no_cohort_equation_hsjepa,114,0.567466,0.6328457142857143,,0.0,0.0011673448933660069,False,False
76,id03,2024-10-04,2024-10-03,S3,0.4972991425364777,0.5164633354998978,0.5091835904686033,0.011884447932125564,0.047542028462553405,no_cohort_equation_hsjepa,115,0.5673689714285713,0.5342914285714285,,0.0,0.00042429782108566183,False,False
173,id07,2024-08-23,2024-08-22,S2,0.5997711665614932,0.5755590716172232,0.5848091480109613,-0.01496201855053192,-0.06196447381828595,no_cohort_equation_hsjepa,116,0.5672123047619048,0.5712457142857144,,0.0,0.0006997431332790294,False,False
58,id02,2024-10-16,2024-10-15,S4,0.8408364882752385,0.8566455827098315,0.8507979709235491,0.009961482648310649,0.07640824475202264,no_cohort_equation_hsjepa,117,0.5672074285714285,0.5198514285714285,,0.0,0.0005586240396793785,False,False
243,id10,2024-09-20,2024-09-19,S4,0.846676976567423,0.8640020208158321,0.8576214223688137,0.010944445801390645,0.08690093152085807,no_cohort_equation_hsjepa,118,0.5671841904761905,0.6157142857142858,,0.0,0.0006954726765397989,False,False
41,id02,2024-09-09,2024-09-08,S1,0.9584865373437632,0.9667928007479708,0.9638445801836838,0.005358042839920585,0.14376545375151992,no_cohort_equation_hsjepa,119,0.5651758095238095,0.6136114285714286,,0.0,0.0005462746446179834,False,False
7,id01,2024-08-09,2024-08-08,Q3,0.4917108437508115,0.4659656190596288,0.4757349114487232,-0.01597593230208827,-0.06397699711093409,no_cohort_equation_hsjepa,120,0.5651611047619047,0.5029942857142857,,0.06456581353065624,0.0007668558247584389,False,False
187,id08,2024-08-09,2024-08-08,Q3,0.3465025383906425,0.3103238870783766,0.32382999398949164,-0.02267254440115085,-0.1017773600814208,no_cohort_equation_hsjepa,121,0.5644504761904762,0.5890057142857144,,0.00879723219773798,0.0017071316663979097,False,False
118,id05,2024-10-18,2024-10-17,Q1,0.5261500227382252,0.5470920984965124,0.539149678062134,0.012999655323908788,0.05222430072026176,no_cohort_equation_hsjepa,122,0.562666819047619,0.5849257142857142,,0.0,0.0005091151571852137,False,False
117,id05,2024-10-17,2024-10-16,S4,0.4590143631873306,0.4860497872911529,0.4757580780859597,0.016743714898629136,0.06726745214488669,no_cohort_equation_hsjepa,123,0.5618190095238095,0.5829371428571429,,0.0,0.0008474183661327794,False,False
114,id05,2024-10-11,2024-10-10,Q1,0.5446660342956235,0.5868950030823822,0.5709634807300857,0.02629744643446219,0.10664152365603777,no_cohort_equation_hsjepa,124,0.5588300952380953,0.5630400000000001,,0.08798411380017993,0.002093689023982215,False,False
41,id02,2024-09-09,2024-09-08,S2,0.9152538423877782,0.9244553911105992,0.9210721412479234,0.005818298860145177,0.0774630646852572,no_cohort_equation_hsjepa,125,0.5586850666666666,0.5698742857142857,,0.0,0.00032910669211982935,False,False
114,id05,2024-10-11,2024-10-10,S2,0.2588343821088059,0.2775695917062409,0.27035263338298693,0.011518251274181046,0.05920149882364363,no_cohort_equation_hsjepa,126,0.5574230095238095,0.5610857142857143,,0.0,0.0005184268541452708,False,False
51,id02,2024-10-08,2024-10-07,S3,0.94413517170784,0.950934648048199,0.9484486000423766,0.004313428334536629,0.08491387586296374,no_cohort_equation_hsjepa,127,0.5571019047619048,0.6008800000000001,,0.0,0.0002661895679105797,False,False
59,id03,2024-08-17,2024-08-16,S3,0.4914079862891782,0.5209768409748298,0.5097467584318545,0.018338772142676263,0.07336341147442103,no_cohort_equation_hsjepa,128,0.5567788571428571,0.5797714285714286,,2.2898349882893854e-16,0.0010102183294683487,False,False
123,id05,2024-11-16,2024-11-15,Q3,0.7103018668577182,0.740157131198906,0.7290504263757792,0.01874855951806098,0.0929595896024081,no_cohort_equation_hsjepa,129,0.5557162666666666,0.5319885714285714,,0.08113446773818267,0.0012854850453244415,False,False
65,id03,2024-08-24,2024-08-23,Q1,0.8883790191831727,0.9054589137643428,0.8992630171808847,0.010883997997712003,0.11477312547155485,no_cohort_equation_hsjepa,130,0.5553350857142857,0.5024114285714286,,0.07763347777348573,0.0009019542236278766,False,False
70,id03,2024-09-16,2024-09-15,Q1,0.9972051395458154,0.999999,0.9985404614165511,0.0013353218707357062,0.651,no_cohort_equation_hsjepa,131,0.553091619047619,0.6152342857142857,,0.30351253983696846,0.0011416728195005402,True,True
106,id04,2024-10-30,2024-10-29,S1,0.8253740379412896,0.810283218333178,0.8161323392764391,-0.009241698664850473,-0.06283007740332013,no_cohort_equation_hsjepa,132,0.5528737523809524,0.5402514285714286,,0.0,0.0004438909811186331,False,False
181,id07,2024-09-02,2024-09-01,Q3,0.6207106526424299,0.6570565791141498,0.6434343987810116,0.022723746138581746,0.09773616759648833,no_cohort_equation_hsjepa,133,0.5518624761904761,0.5728,,0.0044404679662402025,0.001648627010325865,False,False
232,id10,2024-08-11,2024-08-10,S2,0.3453815859838078,0.3222723989289962,0.33095942054535016,-0.014422165438457646,-0.06444630414044801,no_cohort_equation_hsjepa,134,0.5494840571428571,0.5731485714285713,,0.0,0.0006916760805109057,False,False
165,id07,2024-07-27,2024-07-26,S4,0.3432122513833522,0.3201848190526991,0.3288399447078097,-0.014372306675542512,-0.06442465852162217,no_cohort_equation_hsjepa,135,0.548534819047619,0.5818742857142858,,0.0,0.0006889731527546239,False,False
171,id07,2024-08-20,2024-08-19,S3,0.8108571857685443,0.8251022857002567,0.8197912436812074,0.008934057912663107,0.059344209175672,no_cohort_equation_hsjepa,136,0.5476815238095238,0.5571885714285715,,0.0,0.0003917561162237182,False,False
117,id05,2024-10-17,2024-10-16,Q1,0.9530576960281656,0.9827710181519416,0.974697721069351,0.02164002504118545,0.6404767545251536,no_cohort_equation_hsjepa,137,0.5455198095238096,0.525577142857143,,0.49003981814159836,0.008115903956196005,False,False
141,id06,2024-08-10,2024-08-09,Q3,0.7562264261211414,0.7790310764845483,0.7705494479780157,0.014323021856874285,0.07931526425723881,no_cohort_equation_hsjepa,138,0.542994780952381,0.5078285714285714,,0.040626189925193845,0.000837700436497002,False,False
188,id08,2024-08-10,2024-08-09,Q3,0.6598227977319086,0.7750768787146414,0.7347422911695527,0.07491949343764415,0.35631332818696504,no_cohort_equation_hsjepa,139,0.5419755428571429,0.523337142857143,,0.5264287768711675,0.018744357925200905,False,False
248,id10,2024-09-26,2024-09-25,S1,0.0817239461793186,0.0717353716415688,0.07539094872590181,-0.006332997453416783,-0.08753277668791978,no_cohort_equation_hsjepa,140,0.5413748571428572,0.52864,,0.0,0.0004032050155033384,False,False
197,id08,2024-09-14,2024-09-13,S2,0.4371466889811372,0.4538666572211204,0.4474987102333389,0.010352021252201749,0.0419681216253069,no_cohort_equation_hsjepa,141,0.5412558095238095,0.4830171428571428,,0.0,0.00032700389232442895,False,False
166,id07,2024-07-28,2024-07-27,S4,0.3835559021110223,0.357827933341403,0.36751746434514093,-0.016038437765881375,-0.06839950554297126,no_cohort_equation_hsjepa,142,0.5408777142857143,0.5933371428571429,,0.0,0.000817702932918718,False,False
186,id08,2024-08-08,2024-08-07,S3,0.6347633265676792,0.655847796397429,0.6479025377629831,0.013139211195303924,0.05712561018538036,no_cohort_equation_hsjepa,143,0.5407893333333333,0.5590171428571429,,0.0,0.0005597412796689571,False,False
81,id04,2024-09-12,2024-09-11,S3,0.5046243414104215,0.5302546282994742,0.520526569750111,0.015902228339689573,0.06365455884143037,no_cohort_equation_hsjepa,144,0.5387160952380953,0.5617485714285714,,0.0,0.0007596329669762314,False,False
79,id03,2024-10-10,2024-10-09,S1,0.8106394952608882,0.7939207302110377,0.8003994814501226,-0.010240013810765558,-0.06537781276809587,no_cohort_equation_hsjepa,145,0.5372470095238097,0.5497142857142858,,0.0,0.0005116923070564994,False,False
114,id05,2024-10-11,2024-10-10,S3,0.1771414874351522,0.1909915968482083,0.1856333794687775,0.008491892033625298,0.05719848399434173,no_cohort_equation_hsjepa,146,0.5363002666666667,0.5317485714285715,,0.0,0.00037069710340481565,False,False
46,id02,2024-10-03,2024-10-02,Q1,0.5939107058032121,0.5693756398088733,0.5787460377664524,-0.015164668036759754,-0.0625280376001164,no_cohort_equation_hsjepa,147,0.5362426476190475,0.49075999999999986,,0.04956341141179943,0.0007154656551392469,False,False
18,id01,2024-09-07,2024-09-06,Q1,0.7960307666545564,0.8141846146715453,0.807437188317465,0.011406421662908617,0.0717742006084901,no_cohort_equation_hsjepa,148,0.5356251809523809,0.4759657142857142,,2.7988367179432316e-10,0.0006033406102287087,False,False
178,id07,2024-08-29,2024-08-28,S1,0.6426696292627648,0.6219145948582541,0.6298589756347371,-0.01281065362802769,-0.05535816808384912,no_cohort_equation_hsjepa,149,0.5350754666666667,0.5291657142857144,,0.0,0.00053614132376123,False,False
13,id01,2024-08-17,2024-08-16,Q1,0.5508859927350321,0.575668696458099,0.5662890775194055,0.015403084784373355,0.06247534178383085,no_cohort_equation_hsjepa,150,0.5350257904761904,0.5567657142857142,,0.0,0.0007203650274331119,False,False
58,id02,2024-10-16,2024-10-15,Q3,0.6101564541521523,0.5896252962606247,0.5974681740054261,-0.012688280146726183,-0.053043059757591195,no_cohort_equation_hsjepa,151,0.5346156571428571,0.4398628571428571,,0.03977005742755213,0.000507909138592888,False,False
227,id09,2024-09-22,2024-09-21,S1,0.599440107894964,0.5768782729301715,0.5854950230863442,-0.01394508480861989,-0.05776006619808809,no_cohort_equation_hsjepa,152,0.5336375238095238,0.5510514285714285,,0.0,0.0006077499900926098,False,False
115,id05,2024-10-14,2024-10-13,S1,0.6027643455331176,0.5756532463023549,0.5860186115716651,-0.016745733961452514,-0.06946609214850331,no_cohort_equation_hsjepa,153,0.5332054095238095,0.49689714285714287,,0.0,0.0008785657557318638,False,False
241,id10,2024-09-18,2024-09-17,S1,0.464484105716811,0.4381962017482614,0.44815291248134714,-0.016331193235463837,-0.06583326482802221,no_cohort_equation_hsjepa,154,0.5327856,0.5624114285714286,,0.0,0.0008053492248837335,False,False
43,id02,2024-09-29,2024-09-28,S2,0.999974029904838,0.999999,0.9999864558039995,1.2425899161505605e-05,0.651,no_cohort_equation_hsjepa,155,0.5321557904761904,0.47293714285714283,,0.0,1.0082402314092315e-05,False,False
67,id03,2024-08-27,2024-08-26,S2,0.4001735320479058,0.3830625791074399,0.38953317364195766,-0.010640358405948125,-0.044532811944531805,no_cohort_equation_hsjepa,156,0.5311693333333333,0.4972685714285714,,0.0,0.000354439057375755,False,False
114,id05,2024-10-11,2024-10-10,S1,0.5254260192168303,0.5560038997374736,0.5444215245902839,0.018995505373453625,0.07636394254589199,no_cohort_equation_hsjepa,157,0.5288847238095238,0.5561714285714285,,0.0,0.0010866649949301532,False,False
135,id06,2024-07-14,2024-07-13,S3,0.9998174319302912,0.9965710571251954,0.999649992142651,-0.00016743978764011125,-0.651,no_cohort_equation_hsjepa,158,0.5282944761904761,0.5859999999999999,,5.825377569272204,0.0016741472144662928,True,True
171,id07,2024-08-20,2024-08-19,S2,0.57569592099598,0.5964421887742342,0.5885949256862756,0.01289900469029559,0.05303066266351099,no_cohort_equation_hsjepa,159,0.527883580952381,0.5296914285714286,,0.0,0.0005117852909652942,False,False
217,id09,2024-09-08,2024-09-07,S1,0.6062244952998838,0.5519457650326053,0.5727916949757114,-0.033432800324172396,-0.13821902138516862,no_cohort_equation_hsjepa,160,0.5263320000000001,0.5788228571428572,,0.04068726114969706,0.0035046700663577957,False,False
13,id01,2024-08-17,2024-08-16,S4,0.5481392328790934,0.5805307263825848,0.5682879696862729,0.020148736807179546,0.08171427541855143,no_cohort_equation_hsjepa,161,0.5253967619047618,0.5781142857142857,,0.0,0.0012310804907850192,False,False
179,id07,2024-08-30,2024-08-29,Q3,0.4913833778596336,0.4731431656910856,0.4800686478037868,-0.011314730055846822,-0.04529777674319867,no_cohort_equation_hsjepa,162,0.5251437333333332,0.49579428571428563,,0.0,0.0003847283183865402,False,False
173,id07,2024-08-23,2024-08-22,S1,0.7498079479732123,0.7241870441518978,0.734111941770002,-0.01569600620321021,-0.08200213359628901,no_cohort_equation_hsjepa,163,0.5242246476190475,0.5462628571428572,,0.0,0.0009834856651724788,False,False
114,id05,2024-10-11,2024-10-10,S4,0.4660806130687429,0.4915018753427114,0.4818294662136105,0.015748853144867625,0.06317210120621021,no_cohort_equation_hsjepa,164,0.5237747809523808,0.5490742857142856,,0.0,0.0007482076004701188,False,False
172,id07,2024-08-21,2024-08-20,S4,0.497504157392868,0.5250787114036054,0.5146092722169805,0.017105114824112477,0.0684371804416785,no_cohort_equation_hsjepa,165,0.5229396380952379,0.5510742857142856,,0.0,0.0008787444017990254,False,False
55,id02,2024-10-13,2024-10-12,S3,0.8795052708547466,0.9002847335018872,0.8927926519951068,0.01328738114036021,0.13183602345999246,no_cohort_equation_hsjepa,166,0.5226907619047618,0.5496,,0.033668129198915375,0.001258465427441735,False,False
13,id01,2024-08-17,2024-08-16,Q3,0.5429551762694034,0.5005529403197063,0.5166999125845954,-0.026255263684808017,-0.10542079318394317,no_cohort_equation_hsjepa,167,0.5216379047619047,0.5381714285714286,,0.0925362979582865,0.0020833070761748784,False,False
87,id04,2024-09-20,2024-09-19,Q3,0.5262087064141104,0.4031125243313642,0.4493037555759276,-0.07690495083818283,-0.30841520029300706,no_cohort_equation_hsjepa,168,0.5200887999999998,0.5109942857142855,,0.5141915147230045,0.017646294467996926,False,False
141,id06,2024-08-10,2024-08-09,S2,0.999972671168585,0.999999,0.9999857471723732,1.3076003788192736e-05,0.651,no_cohort_equation_hsjepa,169,0.5192882666666667,0.4749028571428572,,0.0,1.063737688861588e-05,False,False
41,id02,2024-09-09,2024-09-08,S3,0.8862919638292364,0.8958213240706634,0.8922862239131107,0.005994260083874381,0.06089712266143734,no_cohort_equation_hsjepa,170,0.519220838095238,0.515062857142857,,0.0,0.0002685692494791003,False,False
77,id03,2024-10-05,2024-10-04,S3,0.469636453932996,0.4474155495279342,0.455839640332367,-0.01379681360062901,-0.05549908624193541,no_cohort_equation_hsjepa,171,0.5191777523809522,0.4741485714285713,,1.324727411100568e-10,0.000574021626874921,False,False
67,id03,2024-08-27,2024-08-26,Q1,0.8735784361005658,0.8510472809360592,0.8599760247205805,-0.013602411379985302,-0.11788500241895396,no_cohort_equation_hsjepa,172,0.5187195047619048,0.47997714285714294,,0.11281615921191257,0.001250772416912238,False,False
223,id09,2024-09-16,2024-09-15,Q3,0.5910167033050108,0.6187024100656232,0.6082618954316296,0.01724519212661879,0.07184205840683214,no_cohort_equation_hsjepa,173,0.5173398857142857,0.4502971428571429,,0.10952052265644713,0.0009245370174585377,False,False
248,id10,2024-09-26,2024-09-25,S2,0.3014834401732615,0.320290164678683,0.3130702117652585,0.011586771591997003,0.05443919390865897,no_cohort_equation_hsjepa,174,0.5139177142857143,0.4557828571428571,,1.269686578098117e-10,0.0004781164245819536,False,False
205,id09,2024-08-10,2024-08-09,S2,0.9120536048553756,0.9518014859909056,0.9392484040642154,0.027194799208839826,0.3993153500582302,no_cohort_equation_hsjepa,175,0.5137956952380952,0.4948685714285713,,0.7234293663893068,0.007043758363242003,False,False
116,id05,2024-10-16,2024-10-15,S4,0.3931603892922221,0.4147472969210125,0.4065008194484652,0.013340430156243144,0.05559699101775598,no_cohort_equation_hsjepa,176,0.5127550857142856,0.48423999999999995,,0.0,0.0005597467760702912,False,False
81,id04,2024-09-12,2024-09-11,S1,0.73553571469134,0.7595757675932931,0.7506195788378112,0.015083864146471115,0.07902656195281346,no_cohort_equation_hsjepa,177,0.5112392952380953,0.5583085714285715,,0.0,0.0008802597241317489,False,False
171,id07,2024-08-20,2024-08-19,S1,0.5616206369018019,0.5270093771471712,0.5402105885294247,-0.021410048372377144,-0.0865514785702798,no_cohort_equation_hsjepa,178,0.5111450666666668,0.5411657142857145,,7.318756711782726e-12,0.0013966576366308825,False,False
127,id05,2024-11-20,2024-11-19,S1,0.4546880462345208,0.4367823082228231,0.44356967818659865,-0.011118368047922156,-0.04494060380683415,no_cohort_equation_hsjepa,179,0.5106807809523809,0.47830857142857136,,0.0,0.0003745344083200264,False,False
139,id06,2024-07-19,2024-07-18,S3,0.9998322183658211,0.9974164914478192,0.9996783353906855,-0.00015388297513563298,-0.651,no_cohort_equation_hsjepa,180,0.5089771428571428,0.5596,,5.628270310557263,0.0012405023856468904,True,True
1,id01,2024-08-01,2024-07-31,S1,0.223901638829074,0.2030504378939282,0.21079892000547346,-0.013102718823600534,-0.07704402608452543,no_cohort_equation_hsjepa,181,0.5077991238095239,0.5119542857142858,,0.0,0.0007438376466643026,False,False
108,id05,2024-09-30,2024-09-29,S2,0.1794585761967219,0.168371684442895,0.17251899220620864,-0.006939583990513254,-0.04785883823812729,no_cohort_equation_hsjepa,182,0.5063792571428571,0.5121257142857143,,0.0,0.00024610364929134043,False,False
105,id04,2024-10-29,2024-10-28,S1,0.9411523640586764,0.948748112324342,0.9459776266494089,0.00482526259073246,0.09066725456055043,no_cohort_equation_hsjepa,183,0.5055674666666666,0.5300800000000001,,0.0,0.00031730980697011746,False,False
186,id08,2024-08-08,2024-08-07,S2,0.5971208842060499,0.5728237408148631,0.582104840873122,-0.015016043332927942,-0.06206303797569542,no_cohort_equation_hsjepa,184,0.505373561904762,0.5098285714285715,,2.514854990920412e-11,0.0007032890631883948,False,False
228,id10,2024-08-05,2024-08-04,Q1,0.2505258880819858,0.2718101752766531,0.2635901350761743,0.013064246994188511,0.0684180483264756,no_cohort_equation_hsjepa,185,0.504672,0.5238514285714286,,9.594125494061245e-11,0.0006811208124735124,False,False
41,id02,2024-09-09,2024-09-08,Q1,0.2253601629152968,0.1962761370235355,0.2069810339387758,-0.018379128976521025,-0.10852162410120625,no_cohort_equation_hsjepa,186,0.5041049523809524,0.49406857142857147,,0.1327980766171044,0.001457838998706551,False,False
117,id05,2024-10-17,2024-10-16,Q3,0.72132799375133,0.7363258768866693,0.7306881364280537,0.009360142676723693,0.04705822707019627,no_cohort_equation_hsjepa,187,0.5028711238095238,0.46634285714285706,,0.0,0.00032777118638060987,False,False
221,id09,2024-09-13,2024-09-12,S2,0.8841649877845671,0.92188865182399,0.9090987878820196,0.024933800097452496,0.27020361727425746,no_cohort_equation_hsjepa,188,0.5027226857142857,0.49656000000000006,,0.4363041964725052,0.0046083395760456725,False,False
159,id07,2024-07-21,2024-07-20,S1,0.8096578225790695,0.8243102212065627,0.8188495374500977,0.009191714871028211,0.06078405033756214,no_cohort_equation_hsjepa,189,0.5016152761904762,0.5103428571428572,,0.0,0.00041269076944988603,False,False
104,id04,2024-10-28,2024-10-27,S2,0.593602286728058,0.6157123920016134,0.6073613898872673,0.013759103159209252,0.05735708802821805,no_cohort_equation_hsjepa,190,0.5001896190476189,0.5170171428571428,,0.0,0.000589706304637172,False,False
171,id07,2024-08-20,2024-08-19,Q3,0.3784121529456276,0.3418890417561641,0.3555751535285752,-0.02283699941705236,-0.0983282843908167,no_cohort_equation_hsjepa,191,0.5001286095238096,0.4911428571428571,,0.1622609757675631,0.0016666237027165298,False,False
197,id08,2024-09-14,2024-09-13,Q1,0.6756429330245393,0.6898108544393595,0.6844670344273156,0.008824101402776341,0.040557556838766703,no_cohort_equation_hsjepa,192,0.4991666666666666,0.42455999999999994,,0.0,0.0002670959288245678,False,False
134,id06,2024-07-13,2024-07-12,S4,0.8823343215048624,0.8705829615100111,0.8751619064685464,-0.007172415036315938,-0.0673324041250986,no_cohort_equation_hsjepa,193,0.4967771047619046,0.4935885714285713,,0.0,0.000370943130068635,False,False
233,id10,2024-08-14,2024-08-13,S1,0.6444353745588427,0.6685981361418584,0.6595122869767146,0.015076912417871902,0.0664540379320728,no_cohort_equation_hsjepa,194,0.49660095238095237,0.5534057142857143,,0.0,0.0007458038668950451,False,False
59,id03,2024-08-17,2024-08-16,S4,0.2808009939131022,0.3003668277787731,0.2928403333682291,0.012039339455126918,0.058862935419751995,no_cohort_equation_hsjepa,195,0.4963795428571429,0.5306057142857143,,0.0,0.0005381206910507474,False,False
120,id05,2024-11-08,2024-11-07,Q1,0.4702690157742303,0.4389967733252504,0.4508368828957887,-0.019432132878441588,-0.07822552298208671,no_cohort_equation_hsjepa,196,0.4917236,0.4755314285714286,,0.09429821612364049,0.0011383042614862005,False,False
49,id02,2024-10-06,2024-10-05,Q1,0.666939026082661,0.6536282350802017,0.6587160936976333,-0.008222932385027693,-0.03679512132091881,no_cohort_equation_hsjepa,197,0.49112575238095235,0.40638857142857143,,0.0,0.00022845450307373838,False,False
39,id02,2024-09-07,2024-09-06,S3,0.8683648285487392,0.8624327946002769,0.864713000178202,-0.0036518283705372356,-0.03157847858049672,no_cohort_equation_hsjepa,198,0.4907549333333333,0.44928,,0.0,8.750544612973199e-05,False,False
162,id07,2024-07-24,2024-07-23,Q3,0.5480080654984324,0.6047880178137687,0.5834568171302477,0.03544875163181527,0.1443546365114138,no_cohort_equation_hsjepa,199,0.4897626666666668,0.5037942857142859,,0.18589566608137895,0.003806957214749329,False,False
116,id05,2024-10-16,2024-10-15,S2,0.3188838526694466,0.3085309985268545,0.31244319685139726,-0.006440655818049312,-0.02981585889074505,no_cohort_equation_hsjepa,200,0.4879886857142857,0.41512,,0.0,0.00014355115121733597,False,False
173,id07,2024-08-23,2024-08-22,Q3,0.5757049691799845,0.5570241153351335,0.5641448232337766,-0.011560145946207911,-0.047165309997701264,no_cohort_equation_hsjepa,201,0.48675333333333326,0.4594971428571428,,0.0,0.00041069089762235667,False,False
96,id04,2024-10-17,2024-10-16,Q1,0.2911938915055491,0.2732146607943537,0.2799647009064082,-0.011229190599140904,-0.055044032093624594,no_cohort_equation_hsjepa,202,0.4857980952380952,0.5060228571428571,,0.0,0.0004594615142770042,False,False
65,id03,2024-08-24,2024-08-23,S1,0.7136938626994449,0.699947966836973,0.7052157795023508,-0.008478083197094088,-0.041132264743454335,no_cohort_equation_hsjepa,203,0.48390125714285703,0.4379199999999999,,0.0,0.0002639110229851749,False,False
79,id03,2024-10-10,2024-10-09,S4,0.1829068746953628,0.1686370679371156,0.1739522502853427,-0.008954624410020096,-0.06109581136132178,no_cohort_equation_hsjepa,204,0.48321820952380934,0.47467428571428555,,0.0,0.0004039178282331246,False,False
67,id03,2024-08-27,2024-08-26,S3,0.4771472653576554,0.4883877675428973,0.48411437560654397,0.006967110248888575,0.02791077992253431,no_cohort_equation_hsjepa,205,0.48238213333333335,0.4295085714285714,,0.0,0.0001461322443284674,False,False
138,id06,2024-07-18,2024-07-17,Q3,0.4927743691253319,0.4321696606432075,0.4550599869196474,-0.037714382205684516,-0.1513419354762688,no_cohort_equation_hsjepa,206,0.48115028571428564,0.5068571428571428,,0.2707660019641498,0.004266212239631306,False,False
130,id06,2024-07-09,2024-07-08,S3,0.9541874079464956,0.965155987814432,0.9613230852794303,0.007135677332934742,0.17676653868472605,no_cohort_equation_hsjepa,207,0.48005180952380944,0.5042057142857143,,0.04502324428688986,0.0008833308409016138,False,False
18,id01,2024-09-07,2024-09-06,S2,0.6129949268232571,0.6248500845345945,0.620361881434646,0.007366954611388921,0.031165650093837087,no_cohort_equation_hsjepa,208,0.4794569523809524,0.3979542857142857,,0.0,0.00017190748922968346,False,False
186,id08,2024-08-08,2024-08-07,S4,0.5750497752021182,0.5989188613326337,0.5898972934239984,0.01484751822188024,0.06105625195573543,no_cohort_equation_hsjepa,209,0.4785385904761905,0.5072800000000001,,0.0,0.0006778053234570702,False,False
214,id09,2024-08-21,2024-08-20,S3,0.6858424350085603,0.7224905883909646,0.7088763366437415,0.023033901635181153,0.10917969964566529,no_cohort_equation_hsjepa,210,0.47823409523809524,0.4959314285714286,,0.12586929808475478,0.00185268304500541,False,False
159,id07,2024-07-21,2024-07-20,Q1,0.4584929402321264,0.4203449458468539,0.4347546781338348,-0.023738262098291607,-0.09606671147360932,no_cohort_equation_hsjepa,211,0.47790213333333337,0.44268571428571435,,0.08499186973366907,0.0017043088081469815,False,False
116,id05,2024-10-16,2024-10-15,Q3,0.6058955023719148,0.587916002359041,0.5947786865858118,-0.011116815786103018,-0.04633542602589266,no_cohort_equation_hsjepa,212,0.4771598857142857,0.40008,,0.04542061384393642,0.000388454695238738,False,False
243,id10,2024-09-20,2024-09-19,S1,0.2856221552133342,0.2653196280917629,0.27292507541063493,-0.01269707980269924,-0.06309000869781091,no_cohort_equation_hsjepa,213,0.47688384761904756,0.4902971428571428,,0.0,0.0005943340776077832,False,False
104,id04,2024-10-28,2024-10-27,S3,0.512384197859817,0.4932864607359234,0.500544313148541,-0.01183988471127606,-0.047369671550337354,no_cohort_equation_hsjepa,214,0.47654893333333315,0.484182857142857,,0.0,0.0004213445246180614,False,False
87,id04,2024-09-20,2024-09-19,S3,0.4878373866996912,0.4538739334707041,0.4667467473643793,-0.021090639335311856,-0.08454959089872065,no_cohort_equation_hsjepa,215,0.47647737142857144,0.4504228571428572,,0.05697359715554988,0.0013366034476247624,False,False
79,id03,2024-10-10,2024-10-09,S3,0.4710504770052358,0.4830092595397074,0.4784618837400398,0.007411406734804005,0.02972193797962248,no_cohort_equation_hsjepa,216,0.4763983238095238,0.43048,,0.0,0.00016556779621923479,False,False
132,id06,2024-07-11,2024-07-10,S2,0.9060132637497244,0.872977140242101,0.8865643838486423,-0.019448879901082017,-0.20978194474192907,no_cohort_equation_hsjepa,217,0.4749464761904763,0.4946857142857144,,0.33104018472015584,0.0032957134095741303,False,False
141,id06,2024-08-10,2024-08-09,S3,0.934015122540376,0.9306605774703868,0.9319535052704976,-0.002061617269878413,-0.03297533403986713,no_cohort_equation_hsjepa,218,0.4748046095238095,0.41312,,0.0,5.170927501785272e-05,False,False
49,id02,2024-10-06,2024-10-05,S4,0.8070926283326235,0.818058455198911,0.8139495828121286,0.006856954479505073,0.044652420759553,no_cohort_equation_hsjepa,219,0.4747739809523809,0.41839999999999994,,0.0,0.00022720729740377532,False,False
42,id02,2024-09-10,2024-09-09,S1,0.879349476498513,0.8700873254112325,0.87367619164989,-0.005673284848623061,-0.05242297280569532,no_cohort_equation_hsjepa,220,0.47469279999999997,0.4556342857142857,,0.0,0.0002272939993961387,False,False
116,id05,2024-10-16,2024-10-15,Q1,0.6631539431496599,0.6760759361111336,0.6711958145170444,0.008041871367384434,0.03621739301482404,no_cohort_equation_hsjepa,221,0.4742469714285714,0.39603428571428567,,4.440892098500626e-16,0.00021761068380010684,False,False
2,id01,2024-08-02,2024-08-01,S3,0.8949298069616637,0.9236454381120364,0.9136964313170897,0.018766624355425976,0.21751077966304214,no_cohort_equation_hsjepa,222,0.47321104761904764,0.49817142857142865,,0.3654594726171827,0.002839623276938985,False,False
47,id02,2024-10-04,2024-10-03,S2,0.90583049616103,0.90111159640322,0.9029290853408445,-0.0029014108201854683,-0.03355357979546654,no_cohort_equation_hsjepa,223,0.47316224761904757,0.4300342857142857,,0.0,7.400223776399262e-05,False,False
159,id07,2024-07-21,2024-07-20,S2,0.6370854152283782,0.6236726752334781,0.6287931548139516,-0.008292260414426655,-0.03569331999781224,no_cohort_equation_hsjepa,224,0.4730555047619048,0.43595428571428574,,0.0,0.00022323838546567387,False,False
9,id01,2024-08-12,2024-08-11,S3,0.8487076691316686,0.8557805112927032,0.8531257804042817,0.004418111272613046,0.034829549639429455,no_cohort_equation_hsjepa,225,0.47276171428571423,0.4528,,0.0,0.00011435884441690636,False,False
