row,subject_id,sleep_date,lifelog_date,target,current_prob,listener_prob,candidate_prob,delta_vs_current_best,applied_logit_step,planner,selected_rank,solver_score,no_cohort_score,cohort_score,known_bad_same_direction,listener_gain,row_state_route,current_best_action_cell
41,id02,2024-09-09,2024-09-08,S3,0.8862919638292364,0.8958213240706634,0.8922862239131107,0.005994260083874381,0.06089712266143734,with_cohort_atlas_hsjepa,106,0.7327229333333333,0.515062857142857,0.7242434285714285,0.0,0.0002685692494791003,False,False
46,id02,2024-10-03,2024-10-02,S1,0.9617426198704124,0.9748776960865008,0.9705045662999192,0.008761946429506784,0.26917026443067404,with_cohort_atlas_hsjepa,107,0.7326437142857143,0.7172228571428572,0.8097588571428572,0.0,0.0015903645034838765,False,False
111,id05,2024-10-05,2024-10-04,S2,0.2245073408325792,0.2334671849543644,0.23003341298208224,0.005526072149503042,0.031467563187120136,with_cohort_atlas_hsjepa,108,0.7325210476190477,0.4352,0.7213677142857143,0.0,0.00013160270113810046,False,False
221,id09,2024-09-13,2024-09-12,S2,0.8841649877845671,0.92188865182399,0.9090987878820196,0.024933800097452496,0.27020361727425746,with_cohort_atlas_hsjepa,109,0.7324042095238095,0.49656000000000006,0.6878428571428571,0.4363041964725052,0.0046083395760456725,False,False
134,id06,2024-07-13,2024-07-12,S2,0.9191713177666018,0.9069746616672044,0.9117927741234876,-0.007378543643114188,-0.09541678469499155,with_cohort_atlas_hsjepa,110,0.7313483809523809,0.6770285714285714,0.7222497142857143,0.0,0.0005475487093241638,False,False
45,id02,2024-10-01,2024-09-30,S3,0.9249677621650458,0.9320838667702775,0.9294566062313223,0.004488844066276476,0.06653105987994061,with_cohort_atlas_hsjepa,111,0.730253257142857,0.5301428571428571,0.6929977142857142,0.0,0.00021883387597276815,False,False
114,id05,2024-10-11,2024-10-10,Q1,0.5446660342956235,0.5868950030823822,0.5709634807300857,0.02629744643446219,0.10664152365603777,with_cohort_atlas_hsjepa,112,0.7291841333333334,0.5630400000000001,0.7311288571428572,0.08798411380017993,0.002093689023982215,False,False
15,id01,2024-09-03,2024-09-02,S1,0.269178670642593,0.2397188837145793,0.25064808530308136,-0.01853058533951163,-0.09636516633567686,with_cohort_atlas_hsjepa,113,0.7277648571428571,0.6581371428571429,0.7960534285714286,0.0,0.0013139708378421266,False,False
79,id03,2024-10-10,2024-10-09,S1,0.8106394952608882,0.7939207302110377,0.8003994814501226,-0.010240013810765558,-0.06537781276809587,with_cohort_atlas_hsjepa,114,0.7277500571428572,0.5497142857142858,0.7589365714285716,0.0,0.0005116923070564994,False,False
228,id10,2024-08-05,2024-08-04,Q1,0.2505258880819858,0.2718101752766531,0.2635901350761743,0.013064246994188511,0.0684180483264756,with_cohort_atlas_hsjepa,115,0.7275712380952383,0.5238514285714286,0.7424382857142859,9.594125494061245e-11,0.0006811208124735124,False,False
6,id01,2024-08-07,2024-08-06,S2,0.5542707137333157,0.5084179358161659,0.525900844696546,-0.028369869036769746,-0.11424523551193685,with_cohort_atlas_hsjepa,116,0.7270692380952383,0.4620342857142857,0.7170471428571429,0.16614429905458222,0.0024422859011316023,False,False
172,id07,2024-08-21,2024-08-20,S3,0.790695451601993,0.8170924305835744,0.8073783904073423,0.016682938805349323,0.10394223523242539,with_cohort_atlas_hsjepa,117,0.7270037142857141,0.6428685714285712,0.7591102857142855,0.0,0.0012672344674606872,False,False
115,id05,2024-10-14,2024-10-13,Q3,0.6016072265677288,0.5924679600128381,0.5959487917125772,-0.005658434855151606,-0.023553277926320344,with_cohort_atlas_hsjepa,118,0.725316819047619,0.30480571428571424,0.5805705714285714,0.0,0.00010031257320464171,False,False
108,id05,2024-09-30,2024-09-29,S2,0.1794585761967219,0.168371684442895,0.17251899220620864,-0.006939583990513254,-0.04785883823812729,with_cohort_atlas_hsjepa,119,0.7252256380952382,0.5121257142857143,0.6878905714285716,0.0,0.00024610364929134043,False,False
106,id04,2024-10-30,2024-10-29,S3,0.5709729263807193,0.6094180561834938,0.5949410298021909,0.023968103421471598,0.09860786059303993,with_cohort_atlas_hsjepa,120,0.7244645714285713,0.7252114285714285,0.7439897142857143,0.0,0.001761591575682453,False,False
179,id07,2024-08-30,2024-08-29,Q3,0.4913833778596336,0.4731431656910856,0.4800686478037868,-0.011314730055846822,-0.04529777674319867,with_cohort_atlas_hsjepa,121,0.7220225904761904,0.49579428571428563,0.6641491428571428,0.0,0.0003847283183865402,False,False
7,id01,2024-08-09,2024-08-08,Q3,0.4917108437508115,0.4659656190596288,0.4757349114487232,-0.01597593230208827,-0.06397699711093409,with_cohort_atlas_hsjepa,122,0.7207067238095239,0.5029942857142857,0.6178602857142859,0.06456581353065624,0.0007668558247584389,False,False
116,id05,2024-10-16,2024-10-15,S4,0.3931603892922221,0.4147472969210125,0.4065008194484652,0.013340430156243144,0.05559699101775598,with_cohort_atlas_hsjepa,123,0.7188721333333333,0.48423999999999995,0.7088059999999999,0.0,0.0005597467760702912,False,False
90,id04,2024-09-24,2024-09-23,S2,0.6777741596039757,0.6953033577463715,0.6887051981188148,0.01093103851483912,0.050511463909650535,with_cohort_atlas_hsjepa,124,0.7186329904761904,0.5679542857142857,0.6775194285714287,0.0,0.00041135213207710297,False,False
241,id10,2024-09-18,2024-09-17,S4,0.8201786295714554,0.843192055252218,0.8347426280457327,0.014563998474277362,0.10206117296315137,with_cohort_atlas_hsjepa,125,0.7170993523809525,0.6566742857142858,0.7895365714285716,0.0,0.0010841349567669578,False,False
47,id02,2024-10-04,2024-10-03,S2,0.90583049616103,0.90111159640322,0.9029290853408445,-0.0029014108201854683,-0.03355357979546654,with_cohort_atlas_hsjepa,126,0.7165953904761906,0.4300342857142857,0.6417748571428572,0.0,7.400223776399262e-05,False,False
53,id02,2024-10-10,2024-10-09,S4,0.8766311590978245,0.9018999312846204,0.8928916748403155,0.01626051574249099,0.1597168037210602,with_cohort_atlas_hsjepa,127,0.7161785523809524,0.4146971428571429,0.768473142857143,0.21662662034469204,0.0018485585506951008,False,False
227,id09,2024-09-22,2024-09-21,S4,0.803078614827661,0.8339625332690738,0.8227090950613715,0.0196304802337105,0.12916273356345667,with_cohort_atlas_hsjepa,128,0.716094476190476,0.71488,0.7984537142857142,0.0,0.0018376803156667232,False,False
116,id05,2024-10-16,2024-10-15,Q1,0.6631539431496599,0.6760759361111336,0.6711958145170444,0.008041871367384434,0.03621739301482404,with_cohort_atlas_hsjepa,129,0.7152165904761906,0.39603428571428567,0.6412288571428572,4.440892098500626e-16,0.00021761068380010684,False,False
162,id07,2024-07-24,2024-07-23,Q3,0.5480080654984324,0.6047880178137687,0.5834568171302477,0.03544875163181527,0.1443546365114138,with_cohort_atlas_hsjepa,130,0.7129112380952383,0.5037942857142859,0.6958057142857145,0.18589566608137895,0.003806957214749329,False,False
106,id04,2024-10-30,2024-10-29,S2,0.6133729393121571,0.5826265956821091,0.5944000415461791,-0.018972897765977992,-0.07932736043105273,with_cohort_atlas_hsjepa,131,0.7127262857142855,0.7009257142857142,0.6790754285714284,0.0,0.0011382961828390048,False,False
33,id02,2024-09-01,2024-08-31,S2,0.9309852769493672,0.9331920761996992,0.932361317273474,0.0013760403241068753,0.021616766426592795,with_cohort_atlas_hsjepa,132,0.7097264952380953,0.3411085714285714,0.5786811428571429,0.0,2.216236460877985e-05,False,False
15,id01,2024-09-03,2024-09-02,S4,0.4449383613390002,0.4122754843492241,0.4246127398932257,-0.020325621445774544,-0.08272234715806244,with_cohort_atlas_hsjepa,133,0.7083865714285714,0.6387657142857144,0.769139142857143,0.0,0.0012564960123749858,False,False
79,id03,2024-10-10,2024-10-09,S3,0.4710504770052358,0.4830092595397074,0.4784618837400398,0.007411406734804005,0.02972193797962248,with_cohort_atlas_hsjepa,134,0.7047162285714286,0.43048,0.664445142857143,0.0,0.00016556779621923479,False,False
67,id03,2024-08-27,2024-08-26,S3,0.4771472653576554,0.4883877675428973,0.48411437560654397,0.006967110248888575,0.02791077992253431,with_cohort_atlas_hsjepa,135,0.7046737523809523,0.4295085714285714,0.6605234285714284,0.0,0.0001461322443284674,False,False
197,id08,2024-09-14,2024-09-13,S3,0.6719072970146687,0.6471875688238315,0.6566829442161531,-0.015224352798515528,-0.06827724082189972,with_cohort_atlas_hsjepa,136,0.7022171428571429,0.5434742857142858,0.6603622857142858,6.654055084709398e-11,0.0007883209867340923,False,False
120,id05,2024-11-08,2024-11-07,Q1,0.4702690157742303,0.4389967733252504,0.4508368828957887,-0.019432132878441588,-0.07822552298208671,with_cohort_atlas_hsjepa,137,0.7013336,0.4755314285714286,0.6932420000000001,0.09429821612364049,0.0011383042614862005,False,False
41,id02,2024-09-09,2024-09-08,Q1,0.2253601629152968,0.1962761370235355,0.2069810339387758,-0.018379128976521025,-0.10852162410120625,with_cohort_atlas_hsjepa,138,0.701067619047619,0.49406857142857147,0.6802777142857143,0.1327980766171044,0.001457838998706551,False,False
197,id08,2024-09-14,2024-09-13,S2,0.4371466889811372,0.4538666572211204,0.4474987102333389,0.010352021252201749,0.0419681216253069,with_cohort_atlas_hsjepa,139,0.7007234285714286,0.4830171428571428,0.6096765714285713,0.0,0.00032700389232442895,False,False
118,id05,2024-10-18,2024-10-17,S3,0.1295334140076771,0.1528192446851607,0.1435905783730887,0.0140571643654116,0.11930798870254508,with_cohort_atlas_hsjepa,140,0.700340476190476,0.6987657142857141,0.7510202857142856,8.881784197001252e-16,0.0013083074132544947,False,False
241,id10,2024-09-18,2024-09-17,S1,0.464484105716811,0.4381962017482614,0.44815291248134714,-0.016331193235463837,-0.06583326482802221,with_cohort_atlas_hsjepa,141,0.700247238095238,0.5624114285714286,0.7661308571428571,0.0,0.0008053492248837335,False,False
43,id02,2024-09-29,2024-09-28,S2,0.999974029904838,0.999999,0.9999864558039995,1.2425899161505605e-05,0.651,with_cohort_atlas_hsjepa,142,0.6994258857142858,0.47293714285714283,0.610904,0.0,1.0082402314092315e-05,False,False
166,id07,2024-07-28,2024-07-27,Q3,0.5218569492920868,0.5589352472804434,0.5449001565143605,0.02304320722227371,0.09260219787216321,with_cohort_atlas_hsjepa,143,0.6991161142857143,0.42908571428571424,0.659276,0.14676967991506926,0.0015976449665723313,False,False
67,id03,2024-08-27,2024-08-26,Q1,0.8735784361005658,0.8510472809360592,0.8599760247205805,-0.013602411379985302,-0.11788500241895396,with_cohort_atlas_hsjepa,144,0.6987574095238095,0.47997714285714294,0.6523062857142857,0.11281615921191257,0.001250772416912238,False,False
85,id04,2024-09-16,2024-09-15,S2,0.6440818296441913,0.6073472443462508,0.621475574128767,-0.02260625551542428,-0.09730893226235585,with_cohort_atlas_hsjepa,145,0.6969150476190477,0.46490285714285723,0.6798251428571429,0.14305144432949668,0.001670254189532372,False,False
87,id04,2024-09-20,2024-09-19,Q3,0.5262087064141104,0.4031125243313642,0.4493037555759276,-0.07690495083818283,-0.30841520029300706,with_cohort_atlas_hsjepa,146,0.6967221333333333,0.5109942857142855,0.6647005714285713,0.5141915147230045,0.017646294467996926,False,False
31,id02,2024-08-30,2024-08-29,S3,0.9388626524625228,0.9640926231220004,0.9559735325773998,0.017110880114877047,0.3463929752737623,with_cohort_atlas_hsjepa,147,0.6964702857142858,0.4952114285714287,0.7250205714285716,0.6274057461803211,0.0038966990851665995,False,False
49,id02,2024-10-06,2024-10-05,Q1,0.666939026082661,0.6536282350802017,0.6587160936976333,-0.008222932385027693,-0.03679512132091881,with_cohort_atlas_hsjepa,148,0.6960428952380951,0.40638857142857143,0.5970137142857143,0.0,0.00022845450307373838,False,False
197,id08,2024-09-14,2024-09-13,S4,0.2715169895941162,0.2455468725918255,0.25521479684035536,-0.016302192753760825,-0.08405073792620203,with_cohort_atlas_hsjepa,149,0.6948217142857144,0.6465028571428573,0.7125908571428573,0.0,0.0010111970154426109,False,False
15,id01,2024-09-03,2024-09-02,S3,0.8158236710866215,0.8305594533879603,0.825073437249278,0.009249766162656492,0.06280151857253313,with_cohort_atlas_hsjepa,150,0.6927173142857143,0.5891314285714285,0.6848762857142857,0.0,0.00042869738545897595,False,False
67,id03,2024-08-27,2024-08-26,Q3,0.6645361379228297,0.6474173409368817,0.6539700566026493,-0.010566081320180443,-0.047038770851559046,with_cohort_atlas_hsjepa,151,0.6923594666666668,0.3500228571428572,0.5948091428571429,0.04926773448271082,0.0003757519209954818,False,False
166,id07,2024-07-28,2024-07-27,S4,0.3835559021110223,0.357827933341403,0.36751746434514093,-0.016038437765881375,-0.06839950554297126,with_cohort_atlas_hsjepa,152,0.6919965714285715,0.5933371428571429,0.7604988571428573,0.0,0.000817702932918718,False,False
248,id10,2024-09-26,2024-09-25,S2,0.3014834401732615,0.320290164678683,0.3130702117652585,0.011586771591997003,0.05443919390865897,with_cohort_atlas_hsjepa,153,0.6914994285714285,0.4557828571428571,0.6061354285714284,1.269686578098117e-10,0.0004781164245819536,False,False
51,id02,2024-10-08,2024-10-07,S3,0.94413517170784,0.950934648048199,0.9484486000423766,0.004313428334536629,0.08491387586296374,with_cohort_atlas_hsjepa,154,0.6905384761904764,0.6008800000000001,0.7383594285714288,0.0,0.0002661895679105797,False,False
4,id01,2024-08-04,2024-08-03,S2,0.6868186532777408,0.7164580494875096,0.7053953949588986,0.01857674168115775,0.08783647101477973,with_cohort_atlas_hsjepa,155,0.6901965714285714,0.4344685714285714,0.6727665714285714,0.14717369794506308,0.0012068911775737767,False,False
119,id05,2024-11-07,2024-11-06,Q1,0.4194504922088304,0.3862821071479962,0.3987800001160682,-0.020670492092762227,-0.08552145777571876,with_cohort_atlas_hsjepa,156,0.6889670476190476,0.4147199999999999,0.7003751428571429,0.10564841270446873,0.0013182850561981319,False,False
49,id02,2024-10-06,2024-10-05,S4,0.8070926283326235,0.818058455198911,0.8139495828121286,0.006856954479505073,0.044652420759553,with_cohort_atlas_hsjepa,157,0.6877094095238094,0.41839999999999994,0.6479394285714285,0.0,0.00022720729740377532,False,False
114,id05,2024-10-11,2024-10-10,S3,0.1771414874351522,0.1909915968482083,0.1856333794687775,0.008491892033625298,0.05719848399434173,with_cohort_atlas_hsjepa,158,0.6839845904761905,0.5317485714285715,0.6683517142857144,0.0,0.00037069710340481565,False,False
246,id10,2024-09-23,2024-09-22,S2,0.4366433842466221,0.4785282387782265,0.462543993920343,0.02590060967372093,0.10469080746899947,with_cohort_atlas_hsjepa,159,0.6833785714285716,0.4818628571428572,0.6698342857142858,0.1380885701981444,0.0020447817518177702,False,False
105,id04,2024-10-29,2024-10-28,S3,0.5229112319168371,0.5503998046574878,0.5399811887106395,0.01706995679380241,0.06855776965022821,with_cohort_atlas_hsjepa,160,0.682187619047619,0.6216685714285715,0.7099497142857143,0.0,0.0008771466926078553,False,False
99,id04,2024-10-20,2024-10-19,Q3,0.794969379005645,0.8219281758470338,0.8120252456638589,0.017055866658213903,0.10807950377999956,with_cohort_atlas_hsjepa,161,0.6811600952380952,0.45743999999999996,0.6586862857142857,0.18006969814184703,0.0013450899332785315,False,False
224,id09,2024-09-19,2024-09-18,S2,0.7881020629167889,0.826745651704927,0.8127585673652428,0.02465650444845391,0.15451235955984477,with_cohort_atlas_hsjepa,162,0.6796765714285714,0.4869485714285714,0.6719822857142858,0.25146707912712185,0.002746045695685706,False,False
9,id01,2024-08-12,2024-08-11,Q3,0.6597490444502253,0.6994542752692208,0.6846751751680054,0.02492613071778005,0.11316515437506033,with_cohort_atlas_hsjepa,163,0.6772665714285715,0.6257142857142857,0.6677894285714285,0.0502925611095838,0.002081616590372759,False,False
114,id05,2024-10-11,2024-10-10,S4,0.4660806130687429,0.4915018753427114,0.4818294662136105,0.015748853144867625,0.06317210120621021,with_cohort_atlas_hsjepa,164,0.6770499619047619,0.5490742857142856,0.7212202857142856,0.0,0.0007482076004701188,False,False
228,id10,2024-08-05,2024-08-04,S2,0.3520141785973153,0.3665224241560064,0.3609790689900746,0.008964890392759273,0.03908012695847113,with_cohort_atlas_hsjepa,165,0.6769611809523811,0.3365485714285715,0.6235354285714286,0.07079109058092348,0.0002644430728797609,False,False
165,id07,2024-07-27,2024-07-26,S3,0.8668407944956277,0.8818597052567381,0.8763333626207452,0.009492568125117562,0.08484714669758474,with_cohort_atlas_hsjepa,166,0.676316380952381,0.6626857142857142,0.7104039999999999,0.0,0.0005885066370561187,False,False
117,id05,2024-10-17,2024-10-16,S2,0.2449193579807531,0.2535500819460683,0.25024689509693565,0.005327537116182557,0.028599600944642513,with_cohort_atlas_hsjepa,167,0.6753263047619048,0.32984,0.5683140000000001,2.220446049250313e-16,0.00011517403700012085,False,False
76,id03,2024-10-04,2024-10-03,S1,0.4363117488699673,0.4028611221627628,0.41548384199982447,-0.020827906870142854,-0.08519635495188015,with_cohort_atlas_hsjepa,168,0.674724133333333,0.6479542857142856,0.7138354285714285,0.0,0.0013249586812364988,False,False
195,id08,2024-09-10,2024-09-09,S2,0.5081526608341731,0.4635407293817247,0.4804632971678296,-0.027689363666343503,-0.1108001513108506,with_cohort_atlas_hsjepa,169,0.6745312380952381,0.4828685714285714,0.6565485714285715,0.166258009965596,0.0023014127299718634,False,False
236,id10,2024-08-19,2024-08-18,Q3,0.6553392000030569,0.620636817932285,0.6339920416417936,-0.02134715836126333,-0.09321089479093894,with_cohort_atlas_hsjepa,170,0.6737828571428572,0.4854628571428573,0.653617142857143,0.10852637741841697,0.0015116385349318584,False,False
248,id10,2024-09-26,2024-09-25,S4,0.4412689014456114,0.408442984113807,0.42083737575054725,-0.020431525695064123,-0.08332295705657104,with_cohort_atlas_hsjepa,171,0.6728022857142858,0.6272114285714286,0.6912782857142858,0.0,0.001271818108898981,False,False
129,id06,2024-07-08,2024-07-07,S2,0.993291558834372,0.999999,0.9964901208749237,0.003198562040551689,0.651,with_cohort_atlas_hsjepa,172,0.6724632380952381,0.47021714285714283,0.6655297142857143,1.9499999999999869,0.0027432625522798735,False,False
228,id10,2024-08-05,2024-08-04,S3,0.4989554434491134,0.5229075012206863,0.5138121534418535,0.01485670999274008,0.05944090593613822,with_cohort_atlas_hsjepa,173,0.6722011809523811,0.3650057142857144,0.6655354285714288,0.10524918314834089,0.0006629784228132651,False,False
76,id03,2024-10-04,2024-10-03,S3,0.4972991425364777,0.5164633354998978,0.5091835904686033,0.011884447932125564,0.047542028462553405,with_cohort_atlas_hsjepa,174,0.6707600190476191,0.5342914285714285,0.6458297142857142,0.0,0.00042429782108566183,False,False
77,id03,2024-10-05,2024-10-04,S3,0.469636453932996,0.4474155495279342,0.455839640332367,-0.01379681360062901,-0.05549908624193541,with_cohort_atlas_hsjepa,175,0.6688647999999997,0.4741485714285713,0.6242651428571426,1.324727411100568e-10,0.000574021626874921,False,False
173,id07,2024-08-23,2024-08-22,S3,0.7850660285733815,0.7615578723176054,0.7706940892427935,-0.014371939330588002,-0.08320239927160253,with_cohort_atlas_hsjepa,176,0.6687508571428571,0.6117828571428571,0.6868251428571428,0.0,0.0009163706713321007,False,False
118,id05,2024-10-18,2024-10-17,Q1,0.5261500227382252,0.5470920984965124,0.539149678062134,0.012999655323908788,0.05222430072026176,with_cohort_atlas_hsjepa,177,0.6681996761904762,0.5849257142857142,0.7063802857142857,0.0,0.0005091151571852137,False,False
119,id05,2024-11-07,2024-11-06,S2,0.1688511529385756,0.1493917156780919,0.1565591024502374,-0.012292050488338202,-0.0902649194653955,with_cohort_atlas_hsjepa,178,0.6673133333333334,0.3986628571428571,0.6216894285714286,0.15463825024547528,0.0008114203675465559,False,False
170,id07,2024-08-18,2024-08-17,S2,0.5535009853463879,0.5309569653348633,0.5395436454099375,-0.01395733993645043,-0.05632073059727638,with_cohort_atlas_hsjepa,179,0.6671914285714288,0.6014400000000001,0.6541440000000002,0.0,0.0005917168556032193,False,False
128,id06,2024-07-07,2024-07-06,S2,0.9672789969212284,0.9880834067680148,0.9824658712249323,0.015186874303703912,0.6394466048781592,with_cohort_atlas_hsjepa,180,0.6670691428571429,0.46413714285714286,0.6534862857142857,0.7954558268743406,0.005662497974363551,False,False
248,id10,2024-09-26,2024-09-25,S1,0.0817239461793186,0.0717353716415688,0.07539094872590181,-0.006332997453416783,-0.08753277668791978,with_cohort_atlas_hsjepa,181,0.6668365714285714,0.52864,0.6829925714285714,0.0,0.0004032050155033384,False,False
65,id03,2024-08-24,2024-08-23,Q1,0.8883790191831727,0.9054589137643428,0.8992630171808847,0.010883997997712003,0.11477312547155485,with_cohort_atlas_hsjepa,182,0.666292419047619,0.5024114285714286,0.6203857142857143,0.07763347777348573,0.0009019542236278766,False,False
188,id08,2024-08-10,2024-08-09,Q3,0.6598227977319086,0.7750768787146414,0.7347422911695527,0.07491949343764415,0.35631332818696504,with_cohort_atlas_hsjepa,183,0.6657692571428572,0.523337142857143,0.6025508571428573,0.5264287768711675,0.018744357925200905,False,False
166,id07,2024-07-28,2024-07-27,S2,0.687843943118029,0.6993633058201397,0.6950144776423222,0.007170534524293171,0.03360962841992313,with_cohort_atlas_hsjepa,184,0.6651485714285715,0.4251657142857143,0.6120988571428572,0.0,0.00018000442033649922,False,False
12,id01,2024-08-15,2024-08-14,S3,0.8372632240978997,0.8074473544846792,0.8192414699666246,-0.018021754131275047,-0.12678765934508848,with_cohort_atlas_hsjepa,185,0.6649466666666668,0.4733485714285715,0.6884860000000002,0.14501422553025756,0.0017793896727092418,False,False
127,id05,2024-11-20,2024-11-19,S4,0.4221524742551077,0.4534623460756993,0.4415073177278849,0.01935484347277716,0.078896554049581,with_cohort_atlas_hsjepa,186,0.664721523809524,0.5606171428571429,0.6650540000000001,0.0,0.0011520026427845886,False,False
119,id05,2024-11-07,2024-11-06,Q3,0.6787493220054776,0.7068039773080059,0.696311976228313,0.017562654222835428,0.08176673907601648,with_cohort_atlas_hsjepa,187,0.6641782476190476,0.36390857142857136,0.6173351428571429,0.0886264555123163,0.0010639655592011854,False,False
66,id03,2024-08-25,2024-08-24,S2,0.526553215055173,0.4799985329925322,0.4976922092951742,-0.028861005759998837,-0.11554410835799171,with_cohort_atlas_hsjepa,188,0.6629400952380953,0.46384,0.6416931428571429,0.13001258410810007,0.0025057683067226666,False,False
79,id03,2024-10-10,2024-10-09,S4,0.1829068746953628,0.1686370679371156,0.1739522502853427,-0.008954624410020096,-0.06109581136132178,with_cohort_atlas_hsjepa,189,0.6626538285714284,0.47467428571428555,0.6685251428571428,0.0,0.0004039178282331246,False,False
30,id02,2024-08-29,2024-08-28,S3,0.8598852237511999,0.891508785842372,0.8803048992774792,0.020419675526279324,0.1809836393190411,with_cohort_atlas_hsjepa,190,0.6624883809523808,0.48346285714285714,0.684014857142857,0.32475438620998687,0.002617361690764153,False,False
157,id07,2024-07-19,2024-07-18,S2,0.6816041101840927,0.6494738239359361,0.6618633803582619,-0.01974072982583086,-0.08954431406118943,with_cohort_atlas_hsjepa,191,0.6619416761904761,0.6362171428571428,0.6303725714285713,0.0,0.0013452147567392103,False,False
132,id06,2024-07-11,2024-07-10,S2,0.9060132637497244,0.872977140242101,0.8865643838486423,-0.019448879901082017,-0.20978194474192907,with_cohort_atlas_hsjepa,192,0.6618683809523811,0.4946857142857144,0.648857142857143,0.33104018472015584,0.0032957134095741303,False,False
205,id09,2024-08-10,2024-08-09,S2,0.9120536048553756,0.9518014859909056,0.9392484040642154,0.027194799208839826,0.3993153500582302,with_cohort_atlas_hsjepa,193,0.6612381714285713,0.4948685714285713,0.6013297142857141,0.7234293663893068,0.007043758363242003,False,False
178,id07,2024-08-29,2024-08-28,S1,0.6426696292627648,0.6219145948582541,0.6298589756347371,-0.01281065362802769,-0.05535816808384912,with_cohort_atlas_hsjepa,194,0.6611385142857142,0.5291657142857144,0.6703588571428573,0.0,0.00053614132376123,False,False
186,id08,2024-08-08,2024-08-07,S2,0.5971208842060499,0.5728237408148631,0.582104840873122,-0.015016043332927942,-0.06206303797569542,with_cohort_atlas_hsjepa,195,0.6598870476190477,0.5098285714285715,0.6410245714285715,2.514854990920412e-11,0.0007032890631883948,False,False
134,id06,2024-07-13,2024-07-12,Q3,0.6798245201357891,0.6266137600071532,0.6472815918563899,-0.0325429282793992,-0.14585408733032282,with_cohort_atlas_hsjepa,196,0.6589122666666667,0.6419657142857143,0.621644,0.07645246868922384,0.0036362517916210813,False,False
26,id01,2024-09-15,2024-09-14,S3,0.8387659320609161,0.8552635012506337,0.8491660364433691,0.01040010438245298,0.07900054572745355,with_cohort_atlas_hsjepa,197,0.6553512571428572,0.3750628571428572,0.6455557142857145,0.11903973864511364,0.0006026066582904277,False,False
114,id05,2024-10-11,2024-10-10,S1,0.5254260192168303,0.5560038997374736,0.5444215245902839,0.018995505373453625,0.07636394254589199,with_cohort_atlas_hsjepa,198,0.6552113333333334,0.5561714285714285,0.6908888571428572,0.0,0.0010866649949301532,False,False
18,id01,2024-09-07,2024-09-06,S3,0.8056351431520742,0.8219131111006954,0.8158567498548336,0.0102216067027594,0.0666309339228448,with_cohort_atlas_hsjepa,199,0.6535910666666667,0.5595885714285714,0.6138825714285715,0.0,0.0005023593062109533,False,False
171,id07,2024-08-20,2024-08-19,S3,0.8108571857685443,0.8251022857002567,0.8197912436812074,0.008934057912663107,0.059344209175672,with_cohort_atlas_hsjepa,200,0.6531398095238096,0.5571885714285715,0.6666182857142857,0.0,0.0003917561162237182,False,False
111,id05,2024-10-05,2024-10-04,S4,0.430624059399601,0.4108117992879405,0.4183100767839354,-0.01231398261566563,-0.05040909726548714,with_cohort_atlas_hsjepa,201,0.6522906476190476,0.4200228571428571,0.7210477142857143,0.0,0.00046465175080945276,False,False
173,id07,2024-08-23,2024-08-22,S2,0.5997711665614932,0.5755590716172232,0.5848091480109613,-0.01496201855053192,-0.06196447381828595,with_cohort_atlas_hsjepa,202,0.6518944000000001,0.5712457142857144,0.6148022857142859,0.0,0.0006997431332790294,False,False
26,id01,2024-09-15,2024-09-14,Q1,0.664911218361336,0.6456215331290696,0.6530116607080373,-0.011899557653298753,-0.05295419777513402,with_cohort_atlas_hsjepa,203,0.651722457142857,0.35905142857142847,0.6405157142857142,0.05248854599912456,0.0004767601997179849,False,False
22,id01,2024-09-11,2024-09-10,S4,0.5468883897300478,0.5860891979450461,0.5712932933073073,0.02440490357725944,0.0990234431033578,with_cohort_atlas_hsjepa,204,0.6513391428571428,0.47665142857142856,0.7353505714285715,0.06345988608719397,0.0018048926928765363,False,False
19,id01,2024-09-08,2024-09-07,Q3,0.703281669603358,0.6748831462408683,0.685841780684777,-0.01743988891858106,-0.08222395471133481,with_cohort_atlas_hsjepa,205,0.6506154857142858,0.4298628571428572,0.6228802857142859,0.060464661723655166,0.0010919650944973824,False,False
247,id10,2024-09-25,2024-09-24,S2,0.3180565517565907,0.3619725191981133,0.34496250247507015,0.026905950718479454,0.1214607717793079,with_cohort_atlas_hsjepa,206,0.648863619047619,0.48149714285714285,0.6331291428571428,0.19100747059757806,0.0024971324820198815,False,False
53,id02,2024-10-10,2024-10-09,Q1,0.8001149887434231,0.8160081522834052,0.8100869742113534,0.009971985467930322,0.0635622133412052,with_cohort_atlas_hsjepa,207,0.6485705523809524,0.29292571428571434,0.6120731428571429,0.07028573683469364,0.0004680590613100888,False,False
140,id06,2024-07-21,2024-07-20,Q3,0.64958246860714,0.6205684862885152,0.6317086667525631,-0.017873801854576876,-0.07765038403759714,with_cohort_atlas_hsjepa,208,0.6483258285714285,0.4384,0.625916,0.14319652686717538,0.0010521912849106307,False,False
90,id04,2024-09-24,2024-09-23,S4,0.5327711435788854,0.4964249912327034,0.5102529318848232,-0.022518211694062207,-0.09025528626670708,with_cohort_atlas_hsjepa,209,0.6457753904761904,0.6088457142857143,0.6874394285714286,0.0,0.0015284308755838527,False,False
