source_file,row,subject_id,sleep_date,lifelog_date,target_index,target,flat_idx,h057_prob,source_move,old_prob,new_prob,amp,route_mode,route_score
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,94,id04,2024-10-15,2024-10-14,3,S1,661,0.7123462701397459,-0.13106867194583893,0.7123462701397459,0.6965212832221,0.58,s_route,1.8299290432376283
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,94,id04,2024-10-15,2024-10-14,4,S2,662,0.6523945331552778,-0.07351641117074037,0.6523945331552778,0.6426631573050479,0.58,s_route,1.8299290432376283
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,177,id07,2024-08-28,2024-08-27,5,S3,1244,0.8046997785691354,0.07168751077008895,0.8046997785691354,0.8111515474536016,0.58,no_pre_safe,1.8257527155028288
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,177,id07,2024-08-28,2024-08-27,6,S4,1245,0.6222948028628601,0.030580855882542557,0.6222948028628601,0.626454621366225,0.58,no_pre_safe,1.8257527155028288
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,56,id02,2024-10-14,2024-10-13,1,Q2,393,0.6413264507944202,-0.06733710518993075,0.6413264507944202,0.6322939253092706,0.58,consensus_any,1.821413653053686
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,56,id02,2024-10-14,2024-10-13,5,S3,397,0.8958213060093945,0.019549615519156127,0.8958213060093945,0.896874763630124,0.58,consensus_any,1.821413653053686
submission_h075_antibad_transport_f6863945_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,3,S1,136,0.8184923672159972,0.20835930575700523,0.8184923672159972,0.8357602806014207,0.58,frontier_safe,1.8168479517013763
submission_h075_antibad_transport_f6863945_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,6,S4,139,0.6116864391533945,0.055333556488210534,0.6116864391533945,0.6192815994327048,0.58,frontier_safe,1.8168479517013763
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,247,id10,2024-09-25,2024-09-24,0,Q1,1729,0.3326859335175212,-0.12525754294663538,0.3326859335175212,0.3167579499324328,0.58,frontier_safe,1.8119508315604798
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,113,id05,2024-10-07,2024-10-06,5,S3,796,0.1252163470743956,0.036439056923700086,0.1252163470743956,0.12754977411262833,0.58,s_route,1.8090964573982882
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,113,id05,2024-10-07,2024-10-06,6,S4,797,0.489620566427306,0.08069378915111597,0.489620566427306,0.5013196714658651,0.58,s_route,1.8090964573982882
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,129,id06,2024-07-08,2024-07-07,2,Q3,905,0.706568915901757,-0.10715167147857096,0.706568915901757,0.6935205081461859,0.58,no_pre_safe,1.8073188686043653
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,245,id10,2024-09-22,2024-09-21,2,Q3,1717,0.5903689371198216,-0.13904229898196835,0.5903689371198216,0.5707339360374083,0.58,no_pre_safe,1.8003630840819285
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,245,id10,2024-09-22,2024-09-21,5,S3,1720,0.3878395114897054,0.14958404560574062,0.3878395114897054,0.4086270189849963,0.58,no_pre_safe,1.8003630840819285
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,145,id06,2024-08-15,2024-08-14,1,Q2,1016,0.7232347955238022,0.09769743915888407,0.7232347955238022,0.7344324765872641,0.58,no_pre_safe,1.7955200571146104
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,145,id06,2024-08-15,2024-08-14,3,S1,1018,0.5079862798158347,-0.10755723708106309,0.5079862798158347,0.4923917469951516,0.58,no_pre_safe,1.7955200571146104
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,145,id06,2024-08-15,2024-08-14,6,S4,1021,0.9138292947073038,0.17997929261709578,0.9138292947073038,0.9217021155630095,0.58,no_pre_safe,1.7955200571146104
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,147,id06,2024-08-21,2024-08-20,1,Q2,1030,0.7460696818773138,0.13825120615553677,0.7460696818773138,0.7609590758300335,0.58,no_pre_safe,1.7928305924954995
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,147,id06,2024-08-21,2024-08-20,3,S1,1032,0.8197434756711621,-0.14311913864788273,0.8197434756711621,0.807150707452084,0.58,no_pre_safe,1.7928305924954995
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,147,id06,2024-08-21,2024-08-20,5,S3,1034,0.9356451268206633,0.14983577700260575,0.9356451268206633,0.9406840095229072,0.58,no_pre_safe,1.7928305924954995
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,53,id02,2024-10-10,2024-10-09,0,Q1,371,0.8001149887434231,0.10286929716233151,0.8001149887434231,0.8094865540249097,0.58,q_route,1.7923127367596512
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,53,id02,2024-10-10,2024-10-09,1,Q2,372,0.7124645921500611,-0.01350469081547756,0.7124645921500611,0.71085732385546,0.58,q_route,1.7923127367596512
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,id01,2024-08-15,2024-08-14,6,S4,90,0.4779634589053493,0.0789301257117907,0.4779634589053493,0.4893956327011886,0.58,frontier_safe,1.7536913560213394
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,122,id05,2024-11-14,2024-11-13,3,S1,857,0.1918316130446886,-0.10371503864683396,0.1918316130446886,0.18267813658893253,0.58,consensus_any,1.7494734558675167
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,122,id05,2024-11-14,2024-11-13,6,S4,860,0.4996549110062109,0.09031452239002673,0.4996549110062109,0.5127477535182335,0.58,consensus_any,1.7494734558675167
submission_h075_antibad_transport_f6863945_uploadsafe.csv,208,id09,2024-08-13,2024-08-12,6,S4,1462,0.4557339913399763,-0.13113328518240758,0.4557339913399763,0.4369410274479777,0.58,frontier_safe,1.745646585963186
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,155,id07,2024-07-17,2024-07-16,0,Q1,1085,0.5515730284402742,0.12198067281569114,0.5515730284402742,0.5690011903707974,0.58,consensus_any,1.7355030981920192
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,155,id07,2024-07-17,2024-07-16,5,S3,1090,0.7903000755808666,0.04212884498946101,0.7903000755808666,0.7943208215645168,0.58,consensus_any,1.7355030981920192
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,155,id07,2024-07-17,2024-07-16,6,S4,1091,0.4716258789487481,-0.06008105107721905,0.4716258789487481,0.46295163598710953,0.58,consensus_any,1.7355030981920192
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,200,id08,2024-09-20,2024-09-19,3,S1,1403,0.5830316312566362,0.04198466417858737,0.5830316312566362,0.5889392882271417,0.58,frontier_safe,1.726661859662342
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,200,id08,2024-09-20,2024-09-19,4,S2,1404,0.5589778589474749,0.03516521189804117,0.5589778589474749,0.563999655278146,0.58,frontier_safe,1.726661859662342
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,200,id08,2024-09-20,2024-09-19,6,S4,1406,0.4943586336637796,-0.06909047473548804,0.4943586336637796,0.48434539366771867,0.58,frontier_safe,1.726661859662342
submission_h075_antibad_transport_f6863945_uploadsafe.csv,176,id07,2024-08-27,2024-08-26,3,S1,1235,0.9254624398933742,0.37128491872440295,0.9254624398933742,0.9390225654308038,0.58,s_route,1.7152063083619216
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,239,id10,2024-09-16,2024-09-15,2,Q3,1675,0.5304341744929829,-0.01954213512278806,0.5304341744929829,0.5276101193625702,0.58,q_route,1.7066714029677368
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,63,id03,2024-08-21,2024-08-20,1,Q2,442,0.825115789124502,0.21247430550901858,0.825115789124502,0.8421927720150192,0.58,consensus_any,1.7052225662909777
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,63,id03,2024-08-21,2024-08-20,6,S4,447,0.0678640620088381,-0.19300067620206995,0.0678640620088381,0.06111633292313119,0.58,consensus_any,1.7052225662909777
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,151,id06,2024-08-25,2024-08-24,4,S2,1061,0.9981439428441186,0.02622653629400684,0.9981439428441186,0.9981719111845405,0.58,frontier_safe,1.6987103678955275
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,5,id01,2024-08-06,2024-08-05,0,Q1,35,0.1250884806363739,-0.19949586920089035,0.1250884806363739,0.11296473661379712,0.58,consensus_any,1.685831093891272
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,5,id01,2024-08-06,2024-08-05,4,S2,39,0.5497473648760006,0.015403338653685511,0.5497473648760006,0.5519577421907134,0.58,consensus_any,1.685831093891272
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,153,id07,2024-07-15,2024-07-14,4,S2,1075,0.7170134182095957,0.04213410248532112,0.7170134182095957,0.7219455679017331,0.58,frontier_safe,1.6846559659388636
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,3,S1,45,0.7886821487526844,0.023743312985626597,0.7886821487526844,0.7909681558105445,0.58,frontier_safe,1.6819788358681687
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,6,S4,48,0.6328214697458728,0.08165067119386993,0.6328214697458728,0.6437545465066361,0.58,frontier_safe,1.6819788358681687
submission_h075_antibad_transport_f6863945_uploadsafe.csv,192,id08,2024-09-05,2024-09-04,0,Q1,1344,0.2078446697905825,-0.08181970338515931,0.2078446697905825,0.2001396297277544,0.58,consensus_any,1.6806699919435264
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,228,id10,2024-08-05,2024-08-04,2,Q3,1598,0.4443935374932595,-0.03475957860882031,0.4443935374932595,0.43942147898663414,0.58,frontier_safe,1.678424011157193
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,84,id04,2024-09-15,2024-09-14,0,Q1,588,0.3172888088415995,0.1496556090451161,0.3172888088415995,0.3363820063060436,0.58,consensus_any,1.6767966076134464
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,84,id04,2024-09-15,2024-09-14,1,Q2,589,0.5261754441756927,-0.04765001526208009,0.5261754441756927,0.5192805786000512,0.58,consensus_any,1.6767966076134464
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,26,id01,2024-09-15,2024-09-14,2,Q3,184,0.653339368530268,-0.0731288706537434,0.653339368530268,0.6436715498576272,0.58,frontier_safe,1.6416514964010684
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,184,id08,2024-08-06,2024-08-05,3,S1,1291,0.6767161751229748,0.02918575611124874,0.6767161751229748,0.6804083471247009,0.58,frontier_safe,1.6413548080675826
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,184,id08,2024-08-06,2024-08-05,4,S2,1292,0.6555410766315695,0.017206726507398296,0.6555410766315695,0.6577910966103165,0.58,frontier_safe,1.6413548080675826
submission_h075_antibad_transport_f6863945_uploadsafe.csv,189,id08,2024-08-11,2024-08-10,0,Q1,1323,0.2316076574283067,-0.1900736527051805,0.2316076574283067,0.212570796128735,0.58,consensus_any,1.6408814092507165
submission_h075_antibad_transport_f6863945_uploadsafe.csv,189,id08,2024-08-11,2024-08-10,5,S3,1328,0.6219612335387921,0.05756707709679537,0.6219612335387921,0.6297792525813058,0.58,consensus_any,1.6408814092507165
submission_h075_antibad_transport_f6863945_uploadsafe.csv,60,id03,2024-08-18,2024-08-17,6,S4,426,0.1203401695589927,-0.1726551095897284,0.1203401695589927,0.11013599167985855,0.58,frontier_safe,1.5899167750653815
submission_h075_antibad_transport_f6863945_uploadsafe.csv,17,id01,2024-09-05,2024-09-04,3,S1,122,0.814314102085822,0.044834733174178965,0.814314102085822,0.8182140061405281,0.58,frontier_safe,1.5503954646348925
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,97,id04,2024-10-18,2024-10-17,3,S1,682,0.9999958211825608,0.015013623985183244,0.9999958211825608,0.9999958574131672,0.58,no_pre_safe,1.5382757549866224
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,100,id04,2024-10-22,2024-10-21,4,S2,704,0.6676900384440582,-0.0136898074616576,0.6676900384440582,0.6659259516737899,0.58,frontier_safe,1.5379748489044596
submission_h075_antibad_transport_f6863945_uploadsafe.csv,161,id07,2024-07-23,2024-07-22,4,S2,1131,0.6750899464867767,0.05866710846035994,0.6750899464867767,0.6825086166833739,0.58,frontier_safe,1.5266059335649136
submission_h075_antibad_transport_f6863945_uploadsafe.csv,75,id03,2024-09-22,2024-09-21,6,S4,531,0.3380245377891814,0.22461605235969456,0.3380245377891814,0.36776135520563574,0.58,s_route,1.5241107420092626
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,190,id08,2024-08-13,2024-08-12,4,S2,1334,0.5931286759261692,0.07117484864151136,0.5931286759261692,0.6030514403213018,0.58,s_route,1.5224110990979791
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,72,id03,2024-09-18,2024-09-17,6,S4,510,0.20518838149678,-0.029455913313616744,0.20518838149678,0.20241617846991128,0.58,no_pre_safe,1.5185645072054703
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,21,id01,2024-09-10,2024-09-09,0,Q1,147,0.2288550606198644,-0.035758956135840014,0.2288550606198644,0.22521542067642522,0.58,frontier_safe,1.4404092096070777
