source_file,row,subject_id,sleep_date,lifelog_date,mode,flat_indices,targets,n_cells,n_targets,route_benefit,route_min_benefit,route_h088_penalty,route_score,all_full_pred_delta,no_pre_h_pred_delta,no_bad_pred_delta,frontier_only_pred_delta,no_human_social_pred_delta,no_subject_pred_delta,no_row_order_pred_delta,no_base_prob_pred_delta,structural_only_pred_delta,human_social_only_pred_delta,robust_positive_variant_count,robust_mean_pred_delta,robust_min_pred_delta,robust_max_pred_delta
submission_h075_antibad_transport_f6863945_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,frontier_safe,"136,139","S1,S4",2,2,4.693126531835221e-05,-7.06026061323116e-06,0.7531428571428571,1.8168479517013763,-4.1860175759002034e-05,-6.470908674726351e-05,-0.00016503221819628763,-1.1955575305147546e-06,-5.3029487149737714e-05,-4.605711152927373e-05,5.06775026157706e-06,-4.641267499041567e-05,-5.3029487149737714e-05,-3.054604392866382e-06,9,-4.693126531835221e-05,-0.00016503221819628763,5.06775026157706e-06
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,247,id10,2024-09-25,2024-09-24,frontier_safe,1729,Q1,1,1,7.320182001798627e-05,-1.3499542542041975e-05,0.8337142857142857,1.8119508315604798,-0.00011191267797183958,-5.6546295464112544e-05,1.3499542542041975e-05,-3.4321901073345633e-06,-0.00011792826975100173,-7.698383435024011e-05,-8.953847204654699e-05,-0.00011153293535468569,-0.00011792826975100173,-5.9714797925141804e-05,9,-7.320182001798627e-05,-0.00011792826975100173,1.3499542542041975e-05
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,113,id05,2024-10-07,2024-10-06,s_route,"796,797","S3,S4",2,2,9.911695780387653e-06,-1.2419611286524351e-06,0.7042857142857143,1.8090964573982882,-1.0171573288051074e-05,-1.5985145325660153e-05,-1.3615356505269795e-05,-4.882179696159119e-07,-1.566321463147526e-05,-9.72005867635033e-06,-2.7274022651497114e-06,-1.44386628277053e-05,-1.566321463147526e-05,-6.441116831237077e-07,10,-9.91169578038765e-06,-1.5985145325660153e-05,-4.882179696159119e-07
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,129,id06,2024-07-08,2024-07-07,no_pre_safe,905,Q3,1,1,3.212424654627047e-05,1.8886254650728708e-06,0.74,1.8073188686043653,-4.11534092338987e-05,-5.739446625144466e-06,-5.128824467487401e-05,-1.458982319882473e-05,-5.593367288911755e-05,-4.047584787853944e-05,-1.8886254650728708e-06,-3.880171943134598e-05,-5.593367288911755e-05,-1.5438003176769442e-05,10,-3.212424654627047e-05,-5.593367288911755e-05,-1.8886254650728708e-06
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,245,id10,2024-09-22,2024-09-21,no_pre_safe,"1717,1720","Q3,S3",2,2,1.9320726044877314e-05,-2.5318347956940996e-06,0.8791428571428572,1.8003630840819285,-2.4685162095576533e-05,-1.611956302553146e-05,-2.6810894575326975e-05,-6.668291740319512e-07,-2.073275670753794e-05,-2.3148527951755843e-05,-1.3921966514641356e-05,-1.8455276951173937e-05,-2.073275670753794e-05,-2.7933526745659188e-05,10,-1.9320726044877314e-05,-2.7933526745659188e-05,-6.668291740319512e-07
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,145,id06,2024-08-15,2024-08-14,no_pre_safe,"1016,1018,1021","Q2,S1,S4",3,3,5.390657345069371e-06,-3.114175970848e-06,0.8927619047619048,1.7955200571146104,-5.399152337282205e-06,-8.732158929484048e-06,-3.1043031885787338e-06,-5.345041217568955e-07,-2.967329338662143e-06,-5.402736646794953e-06,-9.839315295895063e-06,-2.0314535561280485e-06,-2.967329338662143e-06,-1.2928290697449467e-05,10,-5.39065734506937e-06,-1.2928290697449467e-05,-5.345041217568955e-07
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,147,id06,2024-08-21,2024-08-20,no_pre_safe,"1030,1032,1034","Q2,S1,S3",3,3,7.133713996433448e-06,-4.406856391088679e-06,0.9255238095238095,1.7928305924954995,-8.660337215993027e-06,-1.1081805625541372e-05,-2.5068192912553915e-06,-7.26589200358393e-07,-4.63156585558615e-06,-7.942783117018831e-06,-1.4414788631989251e-05,-1.5844465694748228e-06,-4.63156585558615e-06,-1.5156438601531085e-05,10,-7.1337139964334474e-06,-1.5156438601531085e-05,-7.26589200358393e-07
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,53,id02,2024-10-10,2024-10-09,q_route,"371,372","Q1,Q2",2,2,4.520789836025843e-06,-2.4327342663613595e-06,0.6628571428571428,1.7923127367596512,-4.811122377382938e-06,-6.143582883724462e-06,-5.465340954094585e-06,-1.3956699438077733e-06,-5.590255941942125e-06,-3.2981094826898725e-06,-4.3071067719083996e-06,-5.618922102477925e-06,-5.590255941942125e-06,-2.987531960288227e-06,10,-4.520789836025843e-06,-6.143582883724462e-06,-1.3956699438077733e-06
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,id01,2024-08-15,2024-08-14,frontier_safe,90,S4,1,1,9.625808344986098e-06,-1.1757515450812945e-06,0.0,1.7536913560213394,-1.349495111667253e-05,-1.4512666817485852e-05,-3.555823624831814e-07,-5.119215977922569e-07,-1.8042250667824474e-05,-1.161785429456134e-05,1.1757515450812945e-06,-1.962862981694284e-05,-1.8042250667824474e-05,-1.2277276533553358e-06,9,-9.625808344986098e-06,-1.962862981694284e-05,1.1757515450812945e-06
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,122,id05,2024-11-14,2024-11-13,consensus_any,"857,860","S1,S4",2,2,2.5261280603645467e-05,-0.0001229259918097963,0.7822857142857143,1.7494734558675167,-3.6134660566829904e-05,-1.4844562458649047e-05,-8.035691677806522e-06,-3.157354623619807e-06,-4.82784679109131e-05,-2.0196142437478073e-05,-1.7970446030066186e-05,-3.6166835781063544e-05,-4.82784679109131e-05,-1.9550176639115377e-05,10,-2.5261280603645464e-05,-4.82784679109131e-05,-3.157354623619807e-06
submission_h075_antibad_transport_f6863945_uploadsafe.csv,208,id09,2024-08-13,2024-08-12,frontier_safe,1462,S4,1,1,2.6613926957365477e-05,3.2188370953120033e-07,0.8188571428571428,1.745646585963186,-3.2803483317764483e-05,-1.0255265720419883e-05,-2.376698427143784e-06,-3.2188370953120033e-07,-1.9720969894855572e-05,-3.249005890858287e-05,-4.669250469230759e-06,-3.7558133910394534e-05,-1.9720969894855572e-05,-0.0001062225553208761,10,-2.6613926957365477e-05,-0.0001062225553208761,-3.2188370953120033e-07
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,155,id07,2024-07-17,2024-07-16,consensus_any,"1085,1090,1091","Q1,S3,S4",3,3,2.0437512625785954e-05,-1.5790723774960622e-05,0.7577142857142857,1.7355030981920192,-2.6690425530842344e-05,-1.2853275770150441e-05,-4.6905962152446913e-05,-9.111195089916355e-06,-3.9787340484224606e-05,-1.9509862159599375e-05,1.0934467247467728e-05,-1.7328414580485895e-05,-3.9787340484224606e-05,-3.335777253436738e-06,9,-2.0437512625785954e-05,-4.6905962152446913e-05,1.0934467247467728e-05
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,200,id08,2024-09-20,2024-09-19,frontier_safe,"1403,1404,1406","S1,S2,S4",3,3,7.209610276378128e-06,-1.3662522463466795e-06,0.6087619047619048,1.726661859662342,-9.024308151107814e-06,-8.234255396870718e-06,-5.7326924401095975e-06,-2.6629559614880383e-06,-1.2510005833686121e-05,-6.721396455783066e-06,-3.6221220133898356e-06,-1.1878193311928973e-05,-1.2510005833686121e-05,7.998326342690045e-07,9,-7.209610276378128e-06,-1.2510005833686121e-05,7.998326342690045e-07
submission_h075_antibad_transport_f6863945_uploadsafe.csv,176,id07,2024-08-27,2024-08-26,s_route,1235,S1,1,1,3.0231282679168687e-05,8.75292406270625e-07,0.9674285714285714,1.7152063083619216,-3.8925741425310406e-05,-3.261447417662326e-05,-2.822438164084373e-05,-8.75292406270625e-07,-4.733084937532429e-05,-4.031884582292199e-05,-1.0859412459771147e-05,-4.909819451821099e-05,-4.733084937532429e-05,-6.734785591086106e-06,10,-3.0231282679168683e-05,-4.909819451821099e-05,-8.75292406270625e-07
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,239,id10,2024-09-16,2024-09-15,q_route,1675,Q3,1,1,1.5156616923053133e-06,1.3654783623313203e-07,0.5205714285714286,1.7066714029677368,-1.4391739218308975e-06,-1.8124366974262482e-06,-1.748075248303634e-06,-1.3654783623313203e-07,-1.1528423642714156e-06,-1.2143580966438973e-06,-1.3307126723977923e-06,-1.6785217284791068e-06,-1.1528423642714156e-06,-3.491105993195592e-06,10,-1.515661692305313e-06,-3.491105993195592e-06,-1.3654783623313203e-07
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,63,id03,2024-08-21,2024-08-20,consensus_any,"442,447","Q2,S4",2,2,4.0505017818528275e-05,-2.1056035274633417e-05,0.9274285714285715,1.7052225662909777,-4.384502110542109e-05,-2.7353990481061383e-05,-4.4785053317841664e-05,-4.7136441189027224e-05,-7.172425288905432e-05,2.03291558478084e-05,-5.4868714131241606e-05,-4.423346959804262e-05,-7.172425288905432e-05,-1.970813843234693e-05,9,-4.0505017818528275e-05,-7.172425288905432e-05,2.03291558478084e-05
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,151,id06,2024-08-25,2024-08-24,frontier_safe,1061,S2,1,1,6.008966664089272e-09,-1.3238832144576689e-06,0.0,1.6987103678955275,-2.15333257544e-08,-3.863766408353451e-07,-1.787504151184332e-07,-1.3938298854816467e-08,-4.293769193048136e-08,-1.4919989467877096e-07,-4.029696767342982e-07,-1.4532924526153503e-07,-4.293769193048136e-08,1.3238832144576689e-06,9,-6.008966664089293e-09,-4.029696767342982e-07,1.3238832144576689e-06
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,5,id01,2024-08-06,2024-08-05,consensus_any,"35,39","Q1,S2",2,2,1.3304511503896007e-05,-4.6604621680935046e-05,0.46685714285714286,1.685831093891272,-1.1815988702080559e-05,-3.0235154711497832e-05,-2.6374465258801458e-05,-1.9782020669756314e-08,-3.0324717767363333e-05,-7.846839048010292e-06,-3.0321486402761377e-05,-1.2968036170524006e-05,-3.0324717767363333e-05,4.71860728101119e-05,9,-1.3304511503896009e-05,-3.0324717767363333e-05,4.71860728101119e-05
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,153,id07,2024-07-15,2024-07-14,frontier_safe,1075,S2,1,1,6.264001572303195e-06,4.418570451384999e-07,0.6622857142857143,1.6846559659388636,-8.949653333128959e-06,-3.181271290501021e-06,-6.8848812736245005e-06,-4.418570451384999e-07,-1.0127674905677778e-05,-7.859201534470857e-07,-7.691355227933743e-06,-1.390941972909516e-05,-1.0127674905677778e-05,-5.4030785880742e-07,10,-6.264001572303195e-06,-1.390941972909516e-05,-4.418570451384999e-07
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,frontier_safe,"45,48","S1,S4",2,2,1.5027212529845177e-05,-2.97627555194896e-06,0.6305714285714286,1.6819788358681687,-1.8153847580223536e-05,-2.2081867472959433e-05,-1.9849528739055955e-05,-6.136669334060776e-07,-2.405257169851869e-05,-1.692947492545341e-05,8.096872903737676e-07,-2.4009022467147517e-05,-2.405257169851869e-05,-1.339261073542229e-06,9,-1.5027212529845175e-05,-2.405257169851869e-05,8.096872903737676e-07
submission_h075_antibad_transport_f6863945_uploadsafe.csv,192,id08,2024-09-05,2024-09-04,consensus_any,1344,Q1,1,1,4.611595261065606e-06,1.0817585614858147e-07,0.6451428571428571,1.6806699919435264,-4.074949784258377e-06,-7.248227319971872e-06,-4.347997089846533e-06,-5.4911261839445565e-06,-4.558364502932635e-06,-4.107006109892141e-06,-6.314631284932167e-06,-5.307109975796555e-06,-4.558364502932635e-06,-1.0817585614858147e-07,10,-4.611595261065605e-06,-7.248227319971872e-06,-1.0817585614858147e-07
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,228,id10,2024-08-05,2024-08-04,frontier_safe,1598,Q3,1,1,2.9354875466237627e-06,4.069012596692619e-07,0.6257142857142857,1.678424011157193,-2.77799080685231e-06,-3.7292438995148172e-06,-3.496528081508739e-06,-4.069012596692619e-07,-2.5159268114101726e-06,-2.461790022936792e-06,-3.0068182365829105e-06,-2.937837425264214e-06,-2.5159268114101726e-06,-5.505912111088238e-06,10,-2.9354875466237627e-06,-5.505912111088238e-06,-4.069012596692619e-07
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,84,id04,2024-09-15,2024-09-14,consensus_any,"588,589","Q1,Q2",2,2,7.64194371755931e-06,-3.626247157664161e-05,0.43,1.6767966076134464,-1.1031174102018789e-05,-1.1876398565589643e-05,-1.6187282637308464e-05,-1.0481259335924468e-05,-1.97442103745636e-05,-8.745159337836252e-06,-5.445232280090028e-06,-9.058328165214714e-06,-1.97442103745636e-05,3.5893817997516446e-05,9,-7.64194371755931e-06,-1.97442103745636e-05,3.5893817997516446e-05
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,26,id01,2024-09-15,2024-09-14,frontier_safe,184,Q3,1,1,5.6656717956071355e-06,2.0924512741810494e-06,0.7834285714285715,1.6416514964010684,-7.21466291511284e-06,-2.0924512741810494e-06,-6.690714259991237e-06,-5.937139215252577e-06,-4.110695098867764e-06,-5.8895791574158584e-06,-4.23626094693108e-06,-3.310408160790086e-06,-4.110695098867764e-06,-1.3064111828661092e-05,10,-5.6656717956071355e-06,-1.3064111828661092e-05,-2.0924512741810494e-06
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,184,id08,2024-08-06,2024-08-05,frontier_safe,"1291,1292","S1,S2",2,2,4.477618575810796e-06,-2.4676178145386028e-06,0.5762857142857143,1.6413548080675826,-4.683008190058685e-06,-4.7538212860068945e-06,-6.315927432481125e-06,-1.9209470778489236e-06,-5.903785970580248e-06,-3.63590881459428e-06,-4.1792535381909665e-07,-1.1623292950174622e-05,-5.903785970580248e-06,3.822172880361591e-07,9,-4.477618575810796e-06,-1.1623292950174622e-05,3.822172880361591e-07
submission_h075_antibad_transport_f6863945_uploadsafe.csv,189,id08,2024-08-11,2024-08-10,consensus_any,"1323,1328","Q1,S3",2,2,1.6879502427316072e-05,-1.2131754584985118e-05,0.752,1.6408814092507165,-1.8793532550581122e-05,-2.236710851618143e-05,-1.764820199454104e-05,-1.3049314036707281e-05,-2.4600826328627433e-05,-1.3389952604318363e-05,-1.897817239571817e-05,-2.376130242063471e-05,-2.4600826328627433e-05,8.394212902776244e-06,9,-1.6879502427316072e-05,-2.4600826328627433e-05,8.394212902776244e-06
submission_h075_antibad_transport_f6863945_uploadsafe.csv,60,id03,2024-08-18,2024-08-17,frontier_safe,426,S4,1,1,1.3421114932955416e-06,3.925856093946101e-08,0.8508571428571429,1.5899167750653815,-1.656940325942629e-06,-2.0611852429524563e-06,-1.3520499222025908e-06,-1.7464010742351417e-07,-1.0098747460368478e-06,-1.683351834919805e-06,-3.018281080895577e-06,-1.415658365605687e-06,-1.0098747460368478e-06,-3.925856093946101e-08,10,-1.3421114932955416e-06,-3.018281080895577e-06,-3.925856093946101e-08
submission_h075_antibad_transport_f6863945_uploadsafe.csv,17,id01,2024-09-05,2024-09-04,frontier_safe,122,S1,1,1,8.067953002373521e-06,-1.5918674786363423e-06,0.5542857142857143,1.5503954646348925,-6.0114894416780745e-06,-1.1343364438624672e-05,-3.513623898879731e-05,-2.639172125052757e-07,-7.5110940365902735e-06,-7.154555572523937e-06,1.5918674786363423e-06,-7.019729634789715e-06,-7.5110940365902735e-06,-3.1991414027204945e-07,9,-8.067953002373523e-06,-3.513623898879731e-05,1.5918674786363423e-06
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,97,id04,2024-10-18,2024-10-17,no_pre_safe,682,S1,1,1,8.13332890424821e-08,7.150140635477029e-09,0.9777142857142858,1.5382757549866224,-7.877232747422943e-08,-1.3609928121385488e-07,-1.2254573183326238e-07,-7.150140635477029e-09,-8.378117706438421e-08,-9.588073708274291e-08,-5.909249963556762e-08,-9.44563514168755e-08,-8.378117706438421e-08,-5.177346700404271e-08,10,-8.133328904248208e-08,-1.3609928121385488e-07,-7.150140635477029e-09
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,100,id04,2024-10-22,2024-10-21,frontier_safe,704,S2,1,1,4.704642776737909e-07,-1.5067974782809573e-06,0.4662857142857143,1.5379748489044596,-2.7686454866957847e-07,-1.0943849399971606e-06,-4.394169032788006e-07,-2.8025598257507574e-07,-7.156475814623684e-07,1.5067974782809573e-06,-5.692757324140986e-07,-1.6104788063542568e-06,-7.156475814623684e-07,-5.094681788051586e-07,9,-4.704642776737909e-07,-1.6104788063542568e-06,1.5067974782809573e-06
submission_h075_antibad_transport_f6863945_uploadsafe.csv,161,id07,2024-07-23,2024-07-22,frontier_safe,1131,S2,1,1,1.1261500598501633e-05,-2.184619846545609e-06,0.6725714285714286,1.5266059335649136,-1.7592133324901328e-05,-4.956071822977367e-06,-1.1257646894676532e-05,-2.655170654470255e-07,-1.9857823300528517e-05,-8.73049931724073e-06,-1.305600748673107e-05,-1.9226103318530853e-05,-1.9857823300528517e-05,2.184619846545609e-06,9,-1.1261500598501634e-05,-1.9857823300528517e-05,2.184619846545609e-06
submission_h075_antibad_transport_f6863945_uploadsafe.csv,75,id03,2024-09-22,2024-09-21,s_route,531,S4,1,1,2.253682687360847e-05,-3.749171170305733e-06,0.8588571428571429,1.5241107420092626,-2.8527154029924903e-05,-2.808697766626317e-05,-2.1926726692397626e-05,-2.3811384443374487e-06,-3.644747668460738e-05,-3.985431937133127e-05,3.749171170305733e-06,-3.4549316105571085e-05,-3.644747668460738e-05,-8.96854227350177e-07,9,-2.253682687360847e-05,-3.985431937133127e-05,3.749171170305733e-06
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,190,id08,2024-08-13,2024-08-12,s_route,1334,S2,1,1,1.1701374483267777e-05,-2.686735456647022e-06,0.6902857142857143,1.5224110990979791,-1.6533467978272374e-05,-6.925903794962361e-06,-1.065389853394001e-05,-1.2260942066017266e-06,-1.84227174502057e-05,-2.5246962798018695e-05,-4.5802373609578695e-06,-1.7688480716160357e-05,-1.84227174502057e-05,2.686735456647022e-06,9,-1.1701374483267779e-05,-2.5246962798018695e-05,2.686735456647022e-06
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,72,id03,2024-09-18,2024-09-17,no_pre_safe,510,S4,1,1,6.087593358339155e-08,-5.824856159549685e-07,0.5177142857142857,1.5185645072054703,-1.3280628280032032e-07,-1.8673849993071824e-07,-7.923227021016135e-08,-7.841354574852283e-09,-1.7229019776801212e-07,-8.910851175850022e-08,-3.0657883043219684e-07,-4.435880654611049e-08,-1.7229019776801212e-07,5.824856159549685e-07,9,-6.087593358339155e-08,-3.0657883043219684e-07,5.824856159549685e-07
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,21,id01,2024-09-10,2024-09-09,frontier_safe,147,Q1,1,1,1.5630386037512535e-06,-9.100110434304277e-06,0.7411428571428571,1.4404092096070777,-9.674040567810988e-07,-4.751821844402264e-06,-4.2143955148846805e-06,-1.8020597714537408e-07,-4.393289533283503e-06,-2.2899025048745086e-07,-4.730556886456125e-06,-8.705428750928138e-07,-4.393289533283503e-06,9.100110434304277e-06,9,-1.5630386037512535e-06,-4.751821844402264e-06,9.100110434304277e-06
