flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,h086_resp_weight,h086_resp_raw,h086_resp_prior,h086_resp_lift,h086_resp_rank,h086_resp_lift_rank,h086_equation_alignment,h086_equation_energy,h086_resp_action_score
396,56,id02,2024-10-14,2024-10-13,S2,4,0.889610424536573,0.8910753160799928,1.0968414558776283e-05,0.3944457142857143,0.5154171428571428,0.0045099142857141,0.9152857142857144,0.8657142857142858,0.4080479999999999,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937639905399473,0.0,0.9445714285714286,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.741157142857143,0.8909953672921146,0.0141809073542611,8.921877057199712e-06,0.0141809073542611,0.0,0.0,0.0,0.0325135999999999,0.0005627218065543867,0.0005672435604633492,0.0005714285714285715,0.9847631614701767,0.2725714285714286,0.2725714285714286,0.8573685474887787,0.0010870486270210266,0.06666948571428566
397,56,id02,2024-10-14,2024-10-13,S3,5,0.8958213060093945,0.8966041848304153,3.2909612707188174e-06,0.2111371428571428,0.5154171428571428,0.2507618285714286,0.5696857142857144,0.4451428571428571,0.3119904,1.0,1.0,0,1.0,0.8708130594546399,1.0,1.0,0.0084166884722076,9.91305493298511e-10,-3.2909612707188174e-06,0.0,1.0,0.0,0.0,0.0092694422949483,0.0930676216754367,0.4885714285714285,0.5525714285714286,0.5565714285714286,0.0,0.0,,0.3201199999999999,0.8966300523016243,0.0086957489398376,3.1966912958925064e-06,0.0086957489398376,0.0,0.0,1.0,0.1855063428571428,0.0005619086421699037,0.0005664238618923617,0.0005714285714285715,0.9833401237973314,0.2571428571428571,0.2571428571428571,0.4675267903724929,0.0008213520695974279,0.16090674285714282
398,56,id02,2024-10-14,2024-10-13,S4,6,0.8588011512019125,0.8551087000459963,5.5814011952093345e-05,0.4244914285714286,0.5154171428571428,-0.0246298285714286,0.9765142857142858,0.9571428571428572,0.4342751999999999,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4847877342842931,0.0,0.9748571428571428,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7445114285714287,0.855241657030454,-0.0290499175272824,4.71884609918316e-05,0.0290499175272824,0.0,0.0,0.0,0.0857481142857142,0.0005300129994851515,0.0005342719216102731,0.0005714285714285715,0.927522749099015,0.04857142857142857,0.04857142857142857,0.7191596247459293,0.004881567465154305,0.003914971428571445
399,57,id02,2024-10-15,2024-10-14,Q1,0,0.4999842949887134,0.5220844377296557,0.0009771500302732,0.1600171428571428,0.5128371428571429,0.0222268857142856,0.7432285714285713,0.8422857142857143,0.2872502857142857,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707380621773806,0.0,0.892,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7666000000000001,0.522039541738491,0.0882781497483514,0.000885649887933,0.0882781497483514,0.0,0.0,0.0,0.2377396285714285,0.0005609120926874028,0.0005654193046314781,0.0005714285714285715,0.9815961622029548,0.22685714285714287,0.22685714285714287,0.2146430149787217,0.0015441858789104028,0.11069719999999997
400,57,id02,2024-10-15,2024-10-14,Q2,1,0.560900419172281,0.5857539248136975,0.0012596990839324,0.13152,0.5128371428571429,0.0108177142857142,0.6626,0.6491428571428571,0.1404955428571428,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379913506523195,0.01173703972069,0.68,0.2617142857142857,0.1788571428571428,0.0,0.0,,-0.7837028571428571,0.5857489622692149,0.1016019834873976,0.0011462847449238,0.1016019834873976,0.0,0.0,0.0,0.2921607142857143,0.0005694649541636786,0.0005740408926691964,0.0005714285714285715,0.9965636697864375,0.608,0.608,-0.017796197748665497,0.0008838206391632894,0.3217061142857142
401,57,id02,2024-10-15,2024-10-14,Q3,2,0.5487222091441514,0.5218587543607259,0.001452718554489,0.6228742857142856,0.5128371428571429,0.3370907142857142,0.5047142857142857,0.8394285714285714,0.5340954285714286,1.0,1.0,0,17.0,15.930570287203524,3.0,1.0,-0.1099786242240572,-8.457517141793154e-07,-0.0014416811635612,1.0,1.0,1.0,0.0,0.03835422398099,0.1747430094372973,0.6828571428571428,0.7177142857142857,0.6588571428571428,0.0,0.0,,0.6472457142857144,0.5217971840892444,-0.1082651924577591,0.0013278301364504,0.1082651924577591,1.0,0.0,1.0,0.5801224857142857,0.0005544878431674049,0.0005589434330221266,0.0005714285714285715,0.9703537255429585,0.136,0.136,0.47685449211603886,0.006863511973476118,0.3096800571428572
402,57,id02,2024-10-15,2024-10-14,S1,3,0.9637554719512292,0.9572592853340428,0.000572142501777,0.7129714285714287,0.5128371428571429,0.6006617714285716,0.1400428571428571,0.1785714285714285,0.6108109714285714,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,-0.1747413327357709,-1.8570253022360057e-06,-0.0005675474928727,1.0,1.0,1.0,0.0,0.0,0.0563938977740302,0.1785714285714285,0.468,0.5005714285714286,0.0,0.0,,0.7858371428571429,0.9572579692953462,-0.1716590293234339,0.0005189573289159,0.1716590293234339,1.0,0.0,1.0,0.6666122571428571,0.00056962796488786,0.0005742052132668724,0.0005714285714285715,0.9968489385537549,0.6142857142857143,0.6142857142857143,0.4023507017628016,0.0005834159915087493,0.557068857142857
403,57,id02,2024-10-15,2024-10-14,S2,4,0.915439728483538,0.9120274169437292,7.430929822105359e-05,0.4366457142857143,0.5128371428571429,0.4640421142857143,0.1817285714285714,0.1785714285714285,0.416016,1.0,1.0,0,19.0,17.03339949582072,3.0,1.0,-0.0440299303465442,-1.7111042643908074e-07,-7.377543260948562e-05,1.0,1.0,1.0,0.0,0.0,0.3571736547058542,0.1785714285714285,0.8908571428571429,0.8925714285714286,0.0,0.0,,0.6785171428571428,0.9119261342404998,-0.0445568273098939,7.160910862979986e-05,0.0445568273098939,1.0,0.0,1.0,0.4878299142857142,0.0005780155415766793,0.0005826601883703927,0.0005714285714285715,1.0115271977591886,0.796,0.796,0.6781981984521935,0.002529386727836871,0.6496183428571429
404,57,id02,2024-10-15,2024-10-14,S3,5,0.9000106870069393,0.908501591302815,0.0004111044651626,0.6201200000000001,0.5128371428571429,0.5553488571428572,0.1577571428571428,0.1785714285714285,0.5686971428571429,1.0,0.0,0,19.0,17.03339949582072,3.0,1.0,0.0997972063439216,-9.180199329996192e-07,-0.0004082751215452,1.0,1.0,1.0,0.0,0.0,0.0984396395311948,0.1785714285714285,0.5662857142857143,0.5885714285714285,0.0,0.0,,0.7498085714285714,0.9085118920301276,0.0982556537011634,0.000375715126622,0.0982556537011634,1.0,0.0,1.0,0.6088758571428572,0.0005628128699402189,0.0005673353555894766,0.0005714285714285715,0.984922522395383,0.2765714285714286,0.2765714285714286,0.4549070264988763,0.0009590661801798102,0.38062382857142857
405,57,id02,2024-10-15,2024-10-14,S4,6,0.7814537531534831,0.7942927706530338,0.0004896366833954,0.7794285714285715,0.5128371428571429,0.4524198285714285,0.3796857142857143,0.5771428571428572,0.6308962285714287,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,0.0782342513493331,-4.1374030594644965e-06,-0.0004859860986,1.0,1.0,1.0,0.0,0.0239762744877249,0.0197756240458514,0.6097142857142858,0.3222857142857143,0.1788571428571428,0.0,0.0,,0.7023257142857143,0.7942980684439319,0.076872282193277,0.0004463988129634,0.076872282193277,1.0,0.0,1.0,0.5469431142857143,0.0005691019899100163,0.0005736750118144468,0.0005714285714285715,0.9959284823425284,0.596,0.596,0.11780651160013642,0.0007430858466067603,0.4940780000000001
406,58,id02,2024-10-16,2024-10-15,Q1,0,0.8094465078221236,0.7968338732488771,0.0005072737354778,0.5689085714285715,0.5016171428571429,0.37783,0.5107571428571429,0.1785714285714285,0.3558349714285714,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774806801967083,0.1785714285714285,0.7217142857142858,0.724,0.0,0.0,,-0.5776428571428572,0.7967870238183637,-0.080084888491674,0.0004645097166083,0.080084888491674,0.0,0.0,0.0,-0.0325145142857142,0.0005703852953368878,0.0005749686292485354,0.0005714285714285715,0.9981742668395537,0.6445714285714286,0.6445714285714286,0.6121928499522967,0.0037349294514252974,0.3544536
407,58,id02,2024-10-16,2024-10-15,Q2,1,0.6384746462520702,0.6517906375097102,0.0003862035795128,0.5744628571428572,0.5016171428571429,0.0664504,0.7900285714285715,0.6502857142857142,0.1937872,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382137250205181,0.0130920687740685,0.6822857142857143,0.2697142857142857,0.1788571428571428,0.0,0.0,,-0.8139600000000001,0.6517847921744102,0.0581439397624203,0.0003512748512122,0.0581439397624203,0.0,0.0,0.0,-0.1517610285714286,0.0005690519166881097,0.0005736245362289136,0.0005714285714285715,0.995840854204192,0.5942857142857143,0.5942857142857143,0.2560046693024806,0.0005900870334137759,0.23020582857142863
408,58,id02,2024-10-16,2024-10-15,Q3,2,0.6101564541521523,0.5897379564959221,0.0008711445804364,0.6859028571428571,0.5016171428571429,0.2919601142857143,0.6920857142857142,0.5862857142857143,0.4298885714285714,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151349558463468,0.1044419873398902,0.5428571428571428,0.5794285714285714,0.5725714285714286,0.0,0.0,,-0.6416114285714286,0.5896977316348788,-0.085253953984005,0.0007955573826952,0.085253953984005,0.0,0.0,0.0,-0.0527938285714285,0.0005029962679781101,0.0005070380970212214,0.0005714285714285715,0.8802434689616926,0.026857142857142857,0.026857142857142857,0.40910672996204633,0.002737302462805615,0.03133291428571425
409,58,id02,2024-10-16,2024-10-15,S1,3,0.9258398273282488,0.9041407769190926,0.0031598410393813,0.8354914285714286,0.5016171428571429,0.5108556,0.3995857142857143,0.1785714285714285,0.581306742857143,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375747564546445,0.1785714285714285,0.8788571428571429,0.8794285714285714,0.0,0.0,,-0.4793228571428572,0.9040514926854694,-0.2813993431323336,0.0028827666419735,0.2813993431323336,0.0,0.0,0.0,0.1586155428571428,0.000597958881900098,0.0006027637835053627,0.0005714285714285715,1.0464280433251714,0.904,0.904,0.8415015581357859,0.004180983764751931,0.6243978285714286
410,58,id02,2024-10-16,2024-10-15,S2,4,0.9726349169390828,0.9958184432027176,0.0156022489662261,0.8497828571428572,0.5016171428571429,0.5190770857142857,0.3430428571428572,0.1785714285714285,0.6186840000000001,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0702245981523244,0.1785714285714285,0.9662857142857144,0.9662857142857144,0.0,0.0,,-0.4591057142857143,0.9961538437249504,1.9860864896961257,0.0132357239764794,1.9860864896961257,0.0,0.0,0.0,0.1998105714285714,0.0006484041136211006,0.0006536143681397696,0.0005714285714285715,1.134707198836926,0.9565714285714285,0.9565714285714285,0.7906549030542297,0.017836452399257772,0.6826042285714286
411,58,id02,2024-10-16,2024-10-15,S3,5,0.911057285746659,0.8978914260631158,0.0010252289649578,0.7065942857142857,0.5016171428571429,0.4458896571428571,0.4380428571428572,0.1785714285714285,0.5049709714285714,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758364767385474,0.1785714285714285,0.8377142857142857,0.8388571428571429,0.0,0.0,,-0.5142371428571428,0.8978055224356628,-0.1535374384633989,0.0009422284600351,0.1535374384633989,0.0,0.0,0.0,0.0636874857142857,0.0005810228423943478,0.0005856916543689184,0.0005714285714285715,1.0167899741901085,0.8331428571428572,0.8331428571428572,0.6837282525925514,0.004152331396158814,0.5431758857142857
412,58,id02,2024-10-16,2024-10-15,S4,6,0.8408364882752385,0.8564179774287154,0.0009323525362652,0.7369200000000001,0.5016171428571429,0.3077988000000001,0.6474571428571428,0.572,0.4914651428571428,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224630748095199,0.0731487603738698,0.6017142857142858,0.5074285714285715,0.4897142857142857,0.0,0.0,,-0.6324114285714286,0.8564375997295547,0.1215465080994615,0.0008522855181147,0.1215465080994615,0.0,0.0,0.0,-0.0253215999999999,0.0005606530062993087,0.0005651581363534083,0.0005714285714285715,0.98114276102379,0.22342857142857142,0.22342857142857142,0.19443100023125612,0.0023709273175850404,0.12319782857142861
413,59,id03,2024-08-17,2024-08-16,Q1,0,0.9999686570433794,0.999999,2.6898427405096187e-05,0.2075714285714285,0.2099771428571428,0.0593689714285714,0.3858714285714285,0.1785714285714285,0.1343305142857142,1.0,1.0,1,2.0,3.6,1.0,1.0,0.5512031865679345,-1.8644581381279984e-09,-1.2558516485366778e-05,0.0,0.0,0.0,1.0,0.0,8.126542694416278,0.1785714285714285,0.992,0.992,1.0,1.0,episode_neighbor_q061,0.3442342857142856,0.999999,3.445019916054642,1.8215773257025272e-05,3.445019916054642,0.0,0.0,1.0,-0.0252329714285714,0.000806043814762189,0.0008125207838928383,0.0005714285714285715,1.4105766758338307,0.9948571428571429,0.9948571428571429,0.9377666780951279,0.03528437047516025,0.5474377142857143
414,59,id03,2024-08-17,2024-08-16,Q2,1,0.7836905790177721,0.7941403693962794,0.0003259391332915,0.4214514285714286,0.2099771428571428,-0.0063717142857142,0.7077142857142859,0.3862857142857143,0.1148877714285714,1.0,1.0,1,1.0,1.8,1.0,1.0,0.0075313579117592,-6.360597167305804e-08,-7.390026778830717e-05,0.0,0.0,0.0,1.0,0.001191378765835,0.0440979370780441,0.384,0.4297142857142857,0.4697142857142857,1.0,1.0,episode_neighbor_q061,0.2368085714285714,0.7941480235221483,0.0628081361155394,0.0002972922234415,0.0628081361155394,0.0,0.0,1.0,-0.0587685714285714,0.0005736861791924745,0.0005782960373729582,0.0005714285714285715,1.0039508135868302,0.7205714285714285,0.7205714285714285,0.3293626154269502,0.0019968994092659804,0.4252861714285714
415,59,id03,2024-08-17,2024-08-16,Q3,2,0.6621216613302259,0.6615794153732871,6.569780456322505e-07,0.1585314285714285,0.2099771428571428,-0.0534607428571429,0.7127142857142857,0.4337142857142857,0.0406274285714286,1.0,1.0,1,2.0,3.6,1.0,1.0,-0.0003876571050515,-2.06714910050385e-10,-1.9234420378655417e-07,0.0,0.0,0.0,1.0,0.0039772858876547,0.1857850226876554,0.424,0.736,0.7302857142857143,1.0,1.0,episode_neighbor_q061,0.2184428571428571,0.6615294419836417,-0.0026460518709966,7.130923000975287e-07,0.0026460518709966,0.0,0.0,1.0,-0.2903367428571428,0.0005568148470254089,0.0005612891355313443,0.0005714285714285715,0.9744259822944655,0.15885714285714286,0.15885714285714286,0.5151127557902528,0.0036591203568900844,0.00037005714285714975
416,59,id03,2024-08-17,2024-08-16,S1,3,0.9999714620665904,0.999999,2.4187078386642352e-05,0.2125999999999999,0.2099771428571428,0.0615374285714285,0.3805857142857143,0.1785714285714285,0.1487451428571428,0.0,1.0,1,2.0,3.6,1.0,1.0,0.5362018779802478,-2.1697713178803916e-09,-1.1157873261615914e-05,0.0,0.0,0.0,1.0,0.0,7.899650094415568,0.1785714285714285,0.9874285714285714,0.9874285714285714,1.0,1.0,episode_neighbor_q061,0.3070857142857143,0.999999,3.351261737423748,1.650097387764551e-05,3.351261737423748,0.0,0.0,1.0,-0.0676135428571428,0.0006745978915925774,0.0006800186263459795,0.0005714285714285715,1.1805463102870104,0.9714285714285714,0.9714285714285714,0.9426256211004491,0.025551630927697473,0.5337954285714286
417,59,id03,2024-08-17,2024-08-16,S2,4,0.4688903848337391,0.4622969840455352,8.733427603624389e-05,0.3436114285714286,0.2099771428571428,0.1262834857142857,0.5819285714285715,0.1785714285714285,0.2032919999999999,1.0,1.0,1,2.0,3.6,1.0,1.0,-0.0042399158722316,-1.9605870369525295e-08,-2.5577388208852803e-05,0.0,0.0,0.0,1.0,0.0,0.2587942619079669,0.1785714285714285,0.8268571428571428,0.8285714285714286,1.0,1.0,episode_neighbor_q061,0.35108,0.4622237622371803,-0.0267940396092151,8.125329173425122e-05,0.0267940396092151,0.0,0.0,1.0,-0.1070334857142856,0.0005499941078563628,0.0005544135882783738,0.0005714285714285715,0.9624896887486348,0.10057142857142858,0.10057142857142858,0.6589354399810387,0.004503963812100873,0.07630537142857147
418,59,id03,2024-08-17,2024-08-16,S3,5,0.4914079862891782,0.5207319786114325,0.0017201314913561,0.7023542857142858,0.2099771428571428,0.1239880571428571,0.6545428571428571,0.7622857142857142,0.4742742857142856,1.0,1.0,1,2.0,3.6,1.0,1.0,0.0187755082728389,-4.406422012923495e-07,-0.0005037629273076,0.0,0.0,0.0,1.0,0.027019398725474,0.1019272240005926,0.6262857142857143,0.5731428571428572,0.5354285714285715,1.0,1.0,episode_neighbor_q061,0.4107742857142857,0.5207536953278433,0.1174339433318375,0.0015677348800609,0.1174339433318375,0.0,0.0,1.0,0.0650230857142858,0.0005680570922250778,0.0005726217178489017,0.0005714285714285715,0.9940999113938861,0.5354285714285715,0.5354285714285715,0.4947751140802287,0.004260271369829305,0.33386308571428575
419,59,id03,2024-08-17,2024-08-16,S4,6,0.2808009939131022,0.300621865291621,0.000959317102857,0.5080457142857143,0.2099771428571428,0.0907064571428571,0.6318571428571429,0.5485714285714286,0.3397474285714286,1.0,1.0,1,2.0,3.6,1.0,1.0,0.0153845666803978,-9.92509392289422e-08,-0.0002794786652063,0.0,0.0,0.0,1.0,0.0111590590854343,0.3264689812222261,0.508,0.8742857142857143,0.8697142857142857,1.0,1.0,episode_neighbor_q061,0.3719342857142858,0.3007288593723003,0.0966623839072107,0.0008815548774834,0.0966623839072107,0.0,0.0,1.0,0.0162258285714286,0.0005629622165866489,0.0005674859023116356,0.0005714285714285715,0.9851838790266354,0.28285714285714286,0.28285714285714286,0.6394609532239096,0.012636497932198053,0.2042432
420,60,id03,2024-08-18,2024-08-17,Q1,0,0.9144373509585748,0.918385658061945,0.000101043891584,0.4215428571428571,0.2590971428571428,0.1902894857142857,0.4504571428571428,0.592,0.3542946285714285,1.0,1.0,0,5.0,7.093338633427018,2.0,1.0,0.0303719911597384,-2.420416504580028e-07,-7.757992945481106e-05,0.0,1.0,0.0,1.0,0.0192763967120311,0.110816235890823,0.5822857142857143,0.596,0.5765714285714286,1.0,1.0,seed_q061_companion,0.4704657142857142,0.9184117499850544,0.0519004485668439,9.32711820560983e-05,0.0519004485668439,1.0,0.0,1.0,0.3731774857142857,0.0005728523435739385,0.0005774555014641125,0.0005714285714285715,1.0024916012543923,0.7034285714285714,0.7034285714285714,0.3250680131049031,0.0017511345463489324,0.5196777142857142
421,60,id03,2024-08-18,2024-08-17,Q2,1,0.6925050530730422,0.6780376690402415,0.0004873091180551,0.5223028571428572,0.2590971428571428,0.0678430285714286,0.6271428571428571,0.8045714285714286,0.2488113142857142,1.0,1.0,0,2.0,3.5507592612602172,1.0,1.0,-0.0307305003385238,-9.363324284248932e-07,-0.0003341474861699,0.0,0.0,0.0,1.0,0.0502039766348663,0.0046626088201706,0.7205714285714285,0.2062857142857143,0.1788571428571428,1.0,1.0,seed_q061_companion,0.3574542857142856,0.6780441896508285,-0.0670587194312795,0.0004428026253208,0.0670587194312795,1.0,0.0,1.0,0.4026191428571429,0.0005712121707247059,0.0005758021489976943,0.0005714285714285715,0.9996212987682354,0.6697142857142857,0.6697142857142857,0.1705495035298534,0.0008603983010673364,0.4587403428571429
422,60,id03,2024-08-18,2024-08-17,Q3,2,0.6755984411514163,0.6930653253532028,0.0007027856262042,0.1172399999999999,0.2590971428571428,-0.1296674285714286,0.7678571428571429,0.8497142857142858,0.2452357142857142,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.0368251334502371,8.449180100194237e-07,-0.0004860554883904,0.0,0.0,0.0,1.0,0.1750357763946783,0.0076459264066051,0.8942857142857142,0.2337142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.1575571428571428,0.6930189093831558,0.0806543834581698,0.0006365672174284,0.0806543834581698,0.0,1.0,1.0,0.3316066857142858,0.0005590119692103252,0.0005635039127026364,0.0005714285714285715,0.978270946118069,0.19371428571428573,0.19371428571428573,0.36324502538102144,0.0015521515291544575,0.12421851428571432
423,60,id03,2024-08-18,2024-08-17,S1,3,0.8968633194522219,0.9007444698773104,8.234539781470929e-05,0.0852057142857142,0.2590971428571428,0.0085653142857143,0.5039428571428571,0.5262857142857142,0.2016744,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.0194322342568451,1.0602780297007718e-06,-5.6964930286858674e-05,0.0,0.0,0.0,1.0,0.0363483646540641,0.0085889142317578,0.6714285714285714,0.2428571428571428,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2027628571428571,0.9007333761893136,0.0425515229835178,7.456255246274246e-05,0.0425515229835178,0.0,1.0,1.0,0.2748479428571428,0.0005665419617010589,0.0005710944124859308,0.0005714285714285715,0.991448432976853,0.44,0.44,0.2151969420272954,0.00017042042550022518,0.21199154285714278
424,60,id03,2024-08-18,2024-08-17,S2,4,0.5068434014542169,0.4911082524743579,0.0004952221368826,0.0912285714285714,0.2590971428571428,0.0169703428571428,0.5149428571428571,0.5194285714285715,0.241506,0.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3612000000000002,-0.0002354418518818,0.0105602888675092,0.0,0.0,0.0,1.0,0.0313531274238803,6.868746587132546e-11,0.6525714285714286,0.164,0.1788571428571428,1.0,1.0,seed_hardtail,0.2698828571428571,0.4911137638635386,-0.0629240029683068,0.0004503414387333,0.0629240029683068,1.0,0.0,1.0,0.3248651999999999,0.0005649070676734892,0.0005694463812591735,0.0005714285714285715,0.9885873684286061,0.3565714285714286,0.3565714285714286,-0.48361399059843513,0.0002298723618138515,0.26056571428571423
425,60,id03,2024-08-18,2024-08-17,S3,5,0.5335611316220784,0.5460284970240828,0.0003126605799221,0.4094228571428571,0.2590971428571428,0.3317932,0.1926714285714285,0.1785714285714285,0.4070242285714286,1.0,1.0,0,9.0,10.976793439002856,3.0,1.0,0.0368647573077931,-1.371567842155193e-07,-0.0002654912800162,1.0,1.0,0.0,1.0,0.0,0.1961817987429477,0.1785714285714285,0.7565714285714286,0.7588571428571429,1.0,1.0,seed_q061_companion,0.6176371428571429,0.5460749999968751,0.0503776611852867,0.0002866770247436,0.0503776611852867,1.0,0.0,1.0,0.4992590285714285,0.0005596883088628024,0.0005641856870857954,0.0005714285714285715,0.9794545405099042,0.2017142857142857,0.2017142857142857,0.5513562459513723,0.007224515840104011,0.31937760000000004
426,60,id03,2024-08-18,2024-08-17,S4,6,0.1203401695589927,0.1084345009038758,0.000689585050348,0.5653771428571428,0.2590971428571428,0.4085879428571428,0.1542714285714286,0.1785714285714285,0.4990364571428571,1.0,1.0,0,9.0,10.976793439002856,3.0,1.0,-0.0863921141471519,-6.929138707484041e-07,-0.0005867944959329,1.0,1.0,0.0,1.0,0.0,0.2736652701055592,0.1785714285714285,0.8365714285714285,0.8377142857142857,1.0,1.0,seed_q061_companion,0.70586,0.1083658577193577,-0.1183300227125279,0.0006362352990941,0.1183300227125279,1.0,0.0,1.0,0.6038988,0.0005553170372234699,0.0005597792900712028,0.0005714285714285715,0.9718048151410723,0.1422857142857143,0.1422857142857143,0.7352166171466548,0.0038122344082237754,0.31799497142857147
427,61,id03,2024-08-19,2024-08-18,Q1,0,0.7732043786409603,0.7732542390252741,7.088833520185744e-09,0.1679942857142857,0.3370171428571429,0.1165887999999999,0.5727142857142857,0.5377142857142857,0.2259099428571428,1.0,1.0,0,2.0,3.6,1.0,1.0,4.549675000675713e-05,-2.331174919667509e-12,-2.075650984423305e-09,0.0,0.0,0.0,1.0,0.0137964575295499,0.0645813788788662,0.5331428571428571,0.4862857142857142,0.4902857142857142,1.0,1.0,episode_neighbor_q061,0.3259542857142856,0.7732698448177063,0.0003733638886682,1.1121105480960123e-08,0.0003733638886682,0.0,0.0,1.0,0.1141572,0.0005752786474419066,0.0005799013019090242,0.0005714285714285715,1.0067376330233366,0.7537142857142857,0.7537142857142857,0.2989463201938177,0.002965596169984629,0.4354895999999999
428,61,id03,2024-08-19,2024-08-18,Q2,1,0.7017938327675466,0.6979148543238985,3.585944135064967e-05,0.43184,0.3070171428571429,0.0848728,0.6965428571428571,0.704,0.1912292571428571,1.0,1.0,0,1.0,1.8,1.0,1.0,-0.0022159678293619,-7.014548966316708e-08,-8.081704034768045e-06,0.0,0.0,0.0,1.0,0.0240637665544637,0.026899652840079,0.6102857142857143,0.3537142857142857,0.3685714285714285,1.0,1.0,episode_neighbor_q061,0.2983171428571429,0.6979096652990466,-0.0184910108566391,3.271378628866284e-05,0.0184910108566391,0.0,0.0,1.0,0.2185685714285714,0.0005695064161001187,0.0005740826877732355,0.0005714285714285715,0.9966362281752076,0.6091428571428571,0.6091428571428571,0.3830615924750203,0.0006418244361288636,0.3416425142857143
429,61,id03,2024-08-19,2024-08-18,Q3,2,0.769391940972039,0.7691873343964346,1.1794978560519809e-07,0.1801828571428571,0.3370171428571429,0.0740792571428571,0.6702571428571429,0.7508571428571429,0.2411588571428571,1.0,1.0,0,2.0,3.6,1.0,1.0,-0.000184451677063,-5.6483338269916636e-11,-3.4533000903280715e-08,0.0,0.0,0.0,1.0,0.0259545843659137,0.1152267987939449,0.6217142857142857,0.6057142857142858,0.572,1.0,1.0,episode_neighbor_q061,0.3079257142857142,0.7691591539046151,-0.0013115453927652,1.389305057664103e-07,0.0013115453927652,0.0,0.0,1.0,0.0990845714285714,0.0005709366809970968,0.0005755244455709923,0.0005714285714285715,0.9991391917449193,0.6605714285714286,0.6605714285714286,0.43077665065200077,0.0019163147079318472,0.3147865142857143
430,61,id03,2024-08-19,2024-08-18,S1,3,0.604026200472991,0.6063203145082555,1.1009521791116583e-05,0.3882685714285714,0.3370171428571429,0.0654890857142856,0.7873714285714286,0.684,0.3785540571428571,1.0,1.0,0,2.0,3.6,1.0,1.0,0.0015362066480787,-1.5536985231547174e-08,-3.224407648327876e-06,0.0,0.0,0.0,1.0,0.1413535464138461,0.0,0.8622857142857143,0.0777142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.2920571428571428,0.6062813824595671,0.009438191309297,9.681843006648094e-06,0.009438191309297,0.0,0.0,1.0,0.1292328571428571,0.0005577874228806864,0.0005622695265248023,0.0005714285714285715,0.9761279900412012,0.17542857142857143,0.17542857142857143,0.6818286787726655,0.0006609549130836609,0.07895108571428569
