candidate_id,flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score,sleep_dow,lifelog_dow,date_gap_days,row_norm,row_sin1,row_cos1,row_sin3,row_cos3,subject_idx,within_subject_norm,subject_block_size,target_Q1,target_Q2,target_Q3,target_S1,target_S2,target_S3,target_S4,sleep_dow_0,lifelog_dow_0,sleep_dow_1,lifelog_dow_1,sleep_dow_2,lifelog_dow_2,sleep_dow_3,lifelog_dow_3,sleep_dow_4,lifelog_dow_4,sleep_dow_5,lifelog_dow_5,sleep_dow_6,lifelog_dow_6,is_q,is_s,is_subjective_quality,is_objective_stage,h057_h088_anti_conflict,h057_h088_same_conflict,conflict_strength,h098_frontier_cell_score,h108_vote_sum,h108_vote_abs,h108_vote_weight,h108_vote_count,h108_raw_mean_move,h108_vote_consensus,h108_family_count,h108_family_consensus,h108_family_signed_count,h108_h103_move,h108_has_h103,h108_h104_move,h108_has_h104,h108_h105_move,h108_has_h105,h108_h106_move,h108_has_h106,h108_h107_move,h108_has_h107,h108_anti_h088,h108_align_h057,h108_decoder_jury_score
h108_kernel_jury_transfer_c64_a080_082a4d88,285,40,id02,2024-09-08,2024-09-07,S3,5,0.8672633146619955,0.8521920693319253,0.0009566708211147,0.7079885714285715,0.5563771428571428,0.6206661142857144,0.1017571428571428,0.1785714285714285,0.7053264000000001,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,-0.1273467530872639,-6.733634943723286e-07,-0.0009491769281432,1.0,1.0,1.0,0.0,0.0,0.0790828431095567,0.1785714285714285,0.5205714285714286,0.5445714285714286,0.0,0.0,,0.7961971428571429,0.8522072325949783,-0.1249566264548365,0.0008670543695002,0.1249566264548365,1.0,0.0,1.0,0.6848618285714285,0.8586468947211434,1,0.8586468947211434,1.7888506300370642e-07,0.5644114285714286,-0.0728785628136219,0.0008169693177279,0.0005641658802985,0.987290290522462,0.3234285714285714,0.2936286814985905,0.4472991999999999,-0.0728785628136219,0.0003167446489514,0.8546620688481723,-0.1053307230014071,1.0,-0.0009306302703387,0.0,0.4542857142857143,0.8485714285714285,0.6285428571428572,0.0,0.0,0.4716227428571429,6.0,5.0,1.0,0.1606425702811245,0.8464843789012082,0.5324135575623856,0.11330767760127002,-0.9935599479631849,1.0,0.41935483870967744,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4143942742857143,0.22141854267215377,0.22141854267215377,2.646602112,2.0,0.08366143957496777,0.9999999999954836,1,0.9999999999954836,1.0,0.0,False,0.22141854267215377,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7741997652566008
h108_kernel_jury_transfer_c64_a080_082a4d88,1369,195,id08,2024-09-10,2024-09-09,S2,4,0.5081526608341731,0.4631892876184303,0.004045987395167,0.8324742857142857,0.7628571428571429,0.7833015428571428,0.0454142857142857,0.1785714285714285,0.8085300000000001,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1854427906486792,-1.6851137852728095e-06,-0.0040236283154635,1.0,1.0,1.0,0.0,0.0,0.3081180677910394,0.1785714285714285,0.8611428571428571,0.8628571428571429,0.0,0.0,,0.8791171428571427,0.4631444014109392,-0.1803038006497549,0.0036898925322615,0.1803038006497549,1.0,0.0,1.0,0.7792759428571427,0.4793411882493738,1,0.5206588117506262,9.578323099425145e-07,0.6270628571428573,-0.1152958524955365,0.0002589514946338,0.0005321167845948,0.931204373040974,0.0514285714285714,0.8856999685494303,0.4184683428571428,-0.1152958524955365,0.0016605223206342,0.4666385215337099,-0.166258009965596,1.0,-0.0040295416911166,0.0,0.4542857142857143,0.9354285714285714,0.6765428571428571,0.0,0.0,0.5358700571428571,1.0,0.0,1.0,0.7831325301204819,-0.9784091409455729,0.20667741268495227,0.8112359912185926,-0.5847188782240467,7.0,0.7222222222222222,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4321790057142857,0.09490892529213482,0.09490892529213482,1.1172000000000002,1.0,0.08495249310065328,0.9999999999894635,1,0.9999999999894635,1.0,0.0,False,0.09490892529213482,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7723178059415929
h108_kernel_jury_transfer_c64_a080_082a4d88,1501,214,id09,2024-08-21,2024-08-20,S1,3,0.3920773133983516,0.3537791957239574,0.0031163392173767,0.8212057142857142,0.7187171428571428,0.7561810857142857,0.0500142857142857,0.1785714285714285,0.7736612571428572,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1647648622111214,-1.606994587346178e-06,-0.0031001512897984,1.0,1.0,1.0,0.0,0.0,0.2879359776822955,0.1785714285714285,0.8474285714285714,0.848,0.0,0.0,,0.8669685714285714,0.3537397821944994,-0.1640520070454117,0.0028446298192135,0.1640520070454117,1.0,0.0,1.0,0.7585985428571427,0.3704870062868974,0,0.6295129937131025,5.722028076140109e-07,0.6914285714285714,-0.0915394559388928,0.0014943911397335,0.000563049097757,0.985335921074796,0.2868571428571428,0.8256110645580861,0.5209078285714286,-0.0915394559388928,0.0009846019209096,0.3605190104752654,-0.1345235392305522,1.0,-0.0030228523317306,0.0,0.4542857142857143,0.8982857142857142,0.6620571428571428,0.0,0.0,0.5201587428571427,2.0,1.0,1.0,0.8594377510040161,-0.7727602671207603,0.6346980144599881,-0.47243956847967183,-0.8813630660146484,8.0,0.5,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38672044571428565,0.1488414259633875,0.1488414259633875,2.646602112,2.0,0.05623868630969008,0.9999999999932814,1,0.9999999999932814,1.0,0.0,False,0.1488414259633875,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.772091040684908
h108_kernel_jury_transfer_c64_a080_082a4d88,466,66,id03,2024-08-25,2024-08-24,S2,4,0.526553215055173,0.4799149498250854,0.0043544738546251,0.90856,0.7341371428571428,0.8061385714285714,0.0472142857142857,0.1785714285714285,0.86217,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1922186917088567,-3.661180050108007e-06,-0.0043176628391879,1.0,1.0,1.0,0.0,0.0,0.1865304446775327,0.1785714285714285,0.7394285714285714,0.7417142857142857,0.0,0.0,,0.930094285714286,0.479902521126147,-0.1867461310744899,0.003964851642159,0.1867461310744899,1.0,0.0,1.0,0.8284449142857141,0.5104295484442469,1,0.5104295484442469,2.927547848564656e-07,0.4432457142857143,-0.0645886340730532,0.0003062834500496,0.0005851567458541,1.024024305244715,0.8617142857142858,0.6934240466733188,0.8703780571428573,-0.0645886340730532,0.0005209101276207,0.4940753512778356,-0.1300125841081,1.0,-0.0039548560278624,0.0,0.4542857142857143,0.8925714285714286,0.6633428571428571,0.0,0.0,0.5978659428571428,6.0,5.0,1.0,0.26506024096385544,0.995526272808559,-0.09448513188803123,-0.9599762679439228,0.2800813542249071,2.0,0.35,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4107225942857142,0.07653311924974489,0.07653311924974489,1.1172000000000002,1.0,0.06850440319519904,0.9999999999869337,1,0.9999999999869337,1.0,0.0,False,0.07653311924974489,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7720907723412891
h108_kernel_jury_transfer_c64_a080_082a4d88,1621,231,id10,2024-08-08,2024-08-07,S2,4,0.3290164865861761,0.3053722465445186,0.001282474345407,0.6117371428571429,0.2357971428571428,0.4215173142857142,0.1334142857142857,0.1785714285714285,0.549894,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.1077252678001769,-9.37695498528368e-07,-0.0012615527285972,1.0,1.0,1.0,0.0,0.0,0.1962800746143214,0.1785714285714285,0.7571428571428571,0.7594285714285715,0.0,0.0,,0.7295971428571429,0.3053450412420172,-0.1093361343352522,0.0011708605031545,0.1093361343352522,1.0,0.0,1.0,0.6374908857142857,0.3148597892539328,1,0.6851402107460671,2.568254314690263e-07,0.5405828571428571,-0.0648593725008851,0.0012791617010693,0.0005786202620608,1.0125854586064733,0.8051428571428572,0.5212558146743735,0.7271996,-0.0648593725008851,0.0004573296837278,0.3076858056339932,-0.0983240341643733,1.0,-0.0012725679110326,0.0,0.4542857142857143,0.8331428571428572,0.6294857142857143,0.0,0.0,0.4283235428571428,3.0,2.0,1.0,0.927710843373494,-0.43874910597176553,0.898609604894682,-0.9784091409455726,0.20667741268495352,9.0,0.14285714285714285,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3473540685714286,0.1857819885208302,0.1857819885208302,1.1172000000000002,1.0,0.1662925067317077,0.9999999999946173,1,0.9999999999946173,1.0,0.0,False,0.1857819885208302,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7706789113136399
h108_kernel_jury_transfer_c64_a080_082a4d88,1054,150,id06,2024-08-24,2024-08-23,S2,4,0.997425887183088,0.997510262916376,1.401788572739926e-06,0.2766685714285714,0.6754571428571429,0.4614880571428571,0.2821,0.1785714285714285,0.3689459999999999,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0334124115405467,-2.8229487740502356e-10,-1.401788572739926e-06,1.0,0.0,0.0,0.0,0.0,3.402239540035149,0.1785714285714285,0.9742857142857144,0.9742857142857144,0.0,0.0,,0.5784828571428572,0.9985274085965262,0.55958498415397,0.0002577889960444,0.55958498415397,1.0,0.0,1.0,0.5819477714285715,0.9918487618429852,1,0.9918487618429852,1.5183117563770455e-06,0.8077371428571429,0.66669856547853,0.0002011599345669,0.0005175098383701,0.9056422171477402,0.0394285714285714,0.8498924858059491,0.2717573714285714,-1.15827210879044,0.003834142211382,0.997425887183088,0.0,0.0,0.0,0.0,0.4542857142857143,0.2202857142857142,0.0,0.9962,1.824970674268956,0.6453625142857142,5.0,4.0,1.0,0.6024096385542169,-0.5999661014486958,-0.8000254227913344,-0.9360447378142724,0.3518810151318339,5.0,0.9565217391304348,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.43070453714285717,0.3760520322627965,0.3760520322627965,6.137810616000001,5.0,0.06126810613583375,0.9999999999973409,2,0.9999999999973409,1.0,0.20032844853970427,True,0.1757235837230922,True,0.0,False,0.0,False,0.0,False,0.0,1.0,0.7690305929139665
h108_kernel_jury_transfer_c64_a080_082a4d88,599,85,id04,2024-09-16,2024-09-15,S2,4,0.6440818296441913,0.6068406390590956,0.0029817680274811,0.6999028571428572,0.4877171428571429,0.5869488571428572,0.0796142857142857,0.1785714285714285,0.6237360000000001,1.0,0.0,0,18.0,19.501735416508403,4.0,1.0,-0.123161746290287,-1.5390651006847635e-06,-0.0023915095121405,1.0,1.0,1.0,1.0,0.0,0.2119109006638922,0.1785714285714285,0.7742857142857142,0.776,1.0,1.0,episode_neighbor_q061,0.8453142857142857,0.6068109372306374,-0.1591982370035738,0.0027153325840263,0.1591982370035738,1.0,0.0,1.0,0.7591048857142857,0.6213469597844163,0,0.6213469597844163,6.430376879355061e-07,0.6469714285714286,-0.0978556241166902,0.0004438908770401,0.0005491181580996,0.9609567766744508,0.0948571428571428,0.5438032776375961,0.3854914857142857,-0.0978556241166902,0.001117184197211,0.6106567073047183,-0.1430514443294966,1.0,-0.0029554280606514,0.0,0.4542857142857143,0.9108571428571428,0.6656571428571427,0.0,0.0,0.5204835428571429,0.0,6.0,1.0,0.3413654618473896,0.8396998087851179,-0.5430508550092122,0.15082429716137363,0.9885605855918885,3.0,0.19230769230769232,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4067609257142857,0.08180033793125772,0.08180033793125772,1.1172000000000002,1.0,0.07321906366915905,0.999999999987775,1,0.999999999987775,1.0,0.0,False,0.08180033793125772,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7688860427413902
h108_kernel_jury_transfer_c64_a080_082a4d88,927,132,id06,2024-07-11,2024-07-10,S1,3,0.9088797406235304,0.8914753701973694,0.0017331219406714,0.89912,0.7058171428571429,0.7858910285714287,0.0697,0.1785714285714285,0.8322325714285715,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1914964209697936,-2.68187715625001e-06,-0.0017036163131252,1.0,1.0,1.0,0.0,0.0,0.3107996362051777,0.1785714285714285,0.8628571428571429,0.864,0.0,0.0,,0.9135228571428572,0.8914401185012891,-0.1944962794898583,0.0015777215321573,0.1944962794898583,1.0,0.0,1.0,0.7851132571428572,0.8998960129456536,1,0.8998960129456536,2.6588082376650057e-07,0.5916914285714286,-0.103962921972494,7.820527049640091e-05,0.0005766032580957,1.0090557016675343,0.7748571428571429,0.8124676730089225,0.7924646857142856,-0.103962921972494,0.0004735315914023,0.8925197914195748,-0.1832906569307368,1.0,-0.0017339137828925,0.0,0.4542857142857143,0.9428571428571428,0.6666,0.0,0.0,0.5556593142857141,3.0,2.0,1.0,0.5301204819277109,-0.1881248623686337,-0.9821451197042027,-0.5377429062990122,-0.8431088700310843,5.0,0.17391304347826086,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3682082171428571,0.06278156306383804,0.06278156306383804,1.529402112,1.0,0.04104974262242747,0.9999999999840716,1,0.9999999999840716,1.0,0.0,False,0.06278156306383804,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7681884372552314
h108_kernel_jury_transfer_c64_a080_082a4d88,948,135,id06,2024-07-14,2024-07-13,S1,3,0.9734003575300472,0.973869257464141,4.27031754200724e-06,0.2894857142857143,0.4153771428571429,0.3433262285714286,0.4297285714285715,0.1785714285714285,0.3458441142857142,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0182668759527704,-6.783755927062974e-09,-4.27031754200724e-06,1.0,0.0,0.0,0.0,0.0,0.6721905000622236,0.1785714285714285,0.9554285714285714,0.9554285714285714,0.0,0.0,,0.5057228571428571,0.974056188023359,0.0256381782046499,7.623804536976975e-06,0.0256381782046499,1.0,0.0,1.0,0.3323978857142857,0.980817671875396,1,0.980817671875396,7.548363998751178e-07,0.7854285714285714,0.3446132577608978,0.0004295859545019,0.0005796575197187,1.0144006595078832,0.816,0.6653164722172068,0.6087560000000001,0.3344994478363832,0.0011746399717037,0.9765267673632434,0.1282437362729367,1.0,0.000120434605223,0.000120434605223,0.9697142857142858,0.8891428571428571,0.8942,0.8769542857142857,0.0101138099245203,0.1683793142857143,6.0,5.0,1.0,0.5421686746987951,-0.2618644849608063,-0.9651046531419334,-0.7137661126871386,-0.7003841348713511,5.0,0.30434782608695654,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4472482171428571,-0.49440128240408193,0.49440128240408193,6.708416000000001,6.0,-0.07369866186056562,0.9999999999979774,2,0.9999999999979774,1.0,0.0,False,0.0,False,0.0,False,-0.27696751578293066,True,-0.21743376662115124,True,1.0,0.0,0.7681117515426144
h108_kernel_jury_transfer_c64_a080_082a4d88,584,83,id04,2024-09-14,2024-09-13,S1,3,0.8277832912234422,0.8072624721646003,0.0014332249627277,0.6596342857142857,0.4032171428571429,0.5251909142857143,0.1012142857142857,0.1785714285714285,0.5761776000000001,1.0,0.0,0,22.0,21.12959496159584,4.0,1.0,-0.1159433445541388,-1.220878742977404e-06,-0.0012401660173163,1.0,1.0,1.0,1.0,0.0,0.3078992346980193,0.1785714285714285,0.8605714285714285,0.8622857142857143,1.0,1.0,episode_neighbor_q061,0.8056514285714286,0.8072089680647526,-0.1380220632125417,0.0013083223621758,0.1380220632125417,1.0,0.0,1.0,0.7005878285714285,0.8098150925991087,1,0.8098150925991087,6.516524536965816e-07,0.7366514285714286,-0.1211886309380543,0.0007035775075598,0.0005826424963286,1.0196243685751287,0.844,0.6557828983892114,0.7688263999999999,-0.1211886309380543,0.0011027948640322,0.8070437050150293,-0.1390836642552786,1.0,-0.0014405127986197,0.0,0.4542857142857143,0.9034285714285716,0.6518571428571429,0.0,0.0,0.4687564571428572,5.0,4.0,1.0,0.3333333333333333,0.8660254037844387,-0.49999999999999983,-2.4492935982947064e-16,1.0,3.0,0.11538461538461539,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3672642171428572,0.13030698841811644,0.13030698841811644,2.646602112,2.0,0.049235579397159945,0.9999999999923258,1,0.9999999999923258,1.0,0.0,False,0.13030698841811644,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7679198201133648
h108_kernel_jury_transfer_c64_a080_082a4d88,270,38,id02,2024-09-06,2024-09-05,S2,4,0.8910259890242211,0.8645675278697675,0.0033764274146575,0.8664628571428572,0.4722371428571428,0.6597970857142859,0.0424714285714285,0.1785714285714285,0.8177760000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2441477402877071,-3.406163717415312e-06,-0.0033185679515809,1.0,1.0,1.0,0.0,0.0,0.2802990000227174,0.1785714285714285,0.8434285714285714,0.8445714285714285,0.0,0.0,,0.8855914285714286,0.8645461221141008,-0.2476907159054602,0.0030642167584127,0.2476907159054602,1.0,0.0,1.0,0.789993857142857,0.8830486373377185,1,0.8830486373377185,1.8066579763620376e-07,0.5496914285714285,-0.0796420366559318,0.0003653660791874,0.0005858535475637,1.025243708236531,0.8668571428571429,0.7933559062007787,0.8337478285714286,-0.0796420366559318,0.0003209302990152,0.8712147246622015,-0.1895221851988247,1.0,-0.0031863925702869,0.0,0.4542857142857143,0.9445714285714286,0.6769714285714286,0.0,0.0,0.5586371428571428,4.0,3.0,1.0,0.15261044176706828,0.8185485315550061,0.574437378213799,0.26186448496080655,-0.9651046531419334,1.0,0.3548387096774194,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.39245285714285716,0.061655434699754465,0.061655434699754465,1.1172000000000002,1.0,0.05518746392740714,0.9999999999837809,1,0.9999999999837809,1.0,0.0,False,0.061655434699754465,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7678899714266252
h108_kernel_jury_transfer_c64_a080_082a4d88,1458,208,id09,2024-08-13,2024-08-12,Q3,2,0.5487196539186179,0.5774119612105681,0.001669505701715,0.5596342857142858,0.2837771428571429,0.4202064571428571,0.2030428571428571,0.1785714285714285,0.4828117142857143,1.0,1.0,0,17.0,15.930570287203524,3.0,1.0,0.1187762617091994,-6.115259477376017e-07,-0.0016569270551477,1.0,1.0,1.0,0.0,0.0,0.1346706556683454,0.1785714285714285,0.6422857142857142,0.6565714285714286,0.0,0.0,,0.7019742857142857,0.5774350160521394,0.1167537604527923,0.0015222572860561,0.1167537604527923,1.0,0.0,1.0,0.6449549142857144,0.5428033735718616,0,0.5428033735718616,4.036155501220159e-08,0.3920571428571429,-0.0238653162215953,0.0052912611169519,0.0005734211480659,1.003487009115449,0.7171428571428572,0.501330089365901,0.6959624,-0.0238653162215953,7.062265109636368e-05,0.5566591199609742,0.0321151984828649,1.0,-0.0007946388789027,0.0,0.4542857142857143,0.5977142857142858,0.5507142857142858,0.0,0.0,0.4564179428571428,1.0,0.0,1.0,0.8353413654618473,-0.8596482241276907,0.5108864166858498,-0.03784147671766925,-0.9992837548163315,8.0,0.2692307692307692,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35653608000000003,-0.14526734550380324,0.14526734550380324,2.646602112,2.0,-0.054888245137071946,0.9999999999931161,1,0.9999999999931161,1.0,0.0,False,-0.14526734550380324,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.767422340342031
h108_kernel_jury_transfer_c64_a080_082a4d88,61,8,id01,2024-08-10,2024-08-09,S3,5,0.8319663663360969,0.8089803247188759,0.001825526680081,0.8069142857142857,0.695977142857143,0.7370359428571429,0.0889571428571428,0.1785714285714285,0.7402998857142857,1.0,0.0,0,16.0,15.182109962689523,3.0,1.0,-0.1596759599524297,-3.3124642393767044e-06,-0.0018002387634287,1.0,1.0,1.0,0.0,0.0,0.1772614448816603,0.1785714285714285,0.7211428571428572,0.7234285714285714,0.0,0.0,,0.8937457142857141,0.8089538769751644,-0.1564008328395023,0.0016611835714397,0.1564008328395023,1.0,0.0,1.0,0.7628987428571429,0.8245525403403667,1,0.8245525403403667,1.0983996109861045e-07,0.5732685714285715,-0.0521266142555625,0.0038435471943968,0.0006035966482454,1.0562941344295989,0.9125714285714286,0.5738420887696699,0.8441474285714285,-0.0521266142555625,0.0001943309754677,0.8164683148348306,-0.1070270733930718,1.0,-0.0016431980796585,0.0,0.4542857142857143,0.8514285714285714,0.6379714285714286,0.0,0.0,0.5426172571428571,5.0,4.0,1.0,0.0321285140562249,0.20050112635625097,0.9796934716174619,0.569262235208066,0.8221560116948101,0.0,0.3076923076923077,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38223086857142863,0.06526409817175283,0.06526409817175283,1.1172000000000002,1.0,0.058417560125039736,0.9999999999846776,1,0.9999999999846776,1.0,0.0,False,0.06526409817175283,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7670915261695899
h108_kernel_jury_transfer_c64_a080_082a4d88,1094,156,id07,2024-07-18,2024-07-17,Q3,2,0.4352891187178054,0.4585053465854042,0.0010923055604289,0.7487428571428572,0.2770971428571429,0.5065289714285715,0.1971857142857142,0.1785714285714285,0.5989125714285715,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,0.0956469395800415,-2.5784962682980548e-06,-0.0010839980169557,1.0,1.0,1.0,0.0,0.0,0.0555729928300381,0.1785714285714285,0.4657142857142857,0.4988571428571428,0.0,0.0,,0.7545457142857143,0.458500840836908,0.0939240465211017,0.0009934015856104,0.0939240465211017,1.0,0.0,1.0,0.6338534857142856,0.4404017127631258,0,0.5595982872368742,2.988367521830908e-08,0.31512,0.0207715464416688,0.0034431159297745,0.0005803660876422,1.0156406533740154,0.8257142857142857,0.3781405400161378,0.7350445714285715,0.0207715464416688,5.312109341848448e-05,0.4494576370629836,0.0574411327157634,1.0,-0.0009268287837421,0.0,0.4542857142857143,0.7057142857142857,0.5855142857142858,0.0,0.0,0.4360728,3.0,2.0,1.0,0.6265060240963856,-0.7137661126871391,-0.7003841348713506,-0.6867513112135016,0.7268924518431431,6.0,0.13793103448275862,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3519415657142857,-0.11314977135924745,0.11314977135924745,1.1172000000000002,1.0,-0.10127978102322426,0.9999999999911621,1,0.9999999999911621,1.0,0.0,False,-0.11314977135924745,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7668613026275108
h108_kernel_jury_transfer_c64_a080_082a4d88,1620,231,id10,2024-08-08,2024-08-07,S1,3,0.3706088184708813,0.3496449268063502,0.0009497515754881,0.47904,0.2357971428571428,0.3568670285714286,0.1486142857142857,0.1785714285714285,0.4520581714285714,1.0,1.0,0,19.0,16.192323443285442,3.0,1.0,-0.0896196018886087,-2.4076746994185573e-07,-0.0009324513276535,1.0,1.0,1.0,0.0,0.0,0.2732506846805687,0.1785714285714285,0.8354285714285714,0.8365714285714285,0.0,0.0,,0.67406,0.3496024120830061,-0.0911814413744754,0.0008683223235798,0.0911814413744754,1.0,0.0,1.0,0.5904916857142856,0.3548435327768236,0,0.6451564672231764,3.225362275533163e-07,0.6258971428571428,-0.0682100677158979,0.0015748769518307,0.0005552311302391,0.9716544779185708,0.1417142857142857,0.3506480344525599,0.3306873714285714,-0.0682100677158979,0.0005359972041105,0.3501009817609127,-0.0889894971496652,1.0,-0.000953077796181,0.0,0.4542857142857143,0.8062857142857143,0.6162857142857143,0.0,0.0,0.3875976,3.0,2.0,1.0,0.927710843373494,-0.43874910597176553,0.898609604894682,-0.9784091409455726,0.20667741268495352,9.0,0.14285714285714285,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3165854742857144,0.1701589717066004,0.1701589717066004,1.1172000000000002,1.0,0.15230842437025427,0.9999999999941231,1,0.9999999999941231,1.0,0.0,False,0.1701589717066004,True,0.0,False,0.0,False,0.0,False,1.0,0.0,0.7657661561135805
