pg_true_calendar_rhythm_prototype,pg_true_calendar_rhythm_confidence,pg_true_calendar_rhythm_entropy,pg_true_calendar_rhythm_p0,pg_true_calendar_rhythm_p1,pg_true_calendar_rhythm_p2,pg_true_phone_behavior_prototype,pg_true_phone_behavior_confidence,pg_true_phone_behavior_entropy,pg_true_phone_behavior_p0,pg_true_phone_behavior_p1,pg_true_phone_behavior_p2,pg_true_body_activity_sleep_prototype,pg_true_body_activity_sleep_confidence,pg_true_body_activity_sleep_entropy,pg_true_body_activity_sleep_p0,pg_true_body_activity_sleep_p1,pg_true_body_activity_sleep_p2,pg_true_app_social_context_prototype,pg_true_app_social_context_confidence,pg_true_app_social_context_entropy,pg_true_app_social_context_p0,pg_true_app_social_context_p1,pg_true_app_social_context_p2,pg_true_mobility_environment_prototype,pg_true_mobility_environment_confidence,pg_true_mobility_environment_entropy,pg_true_mobility_environment_p0,pg_true_mobility_environment_p1,pg_true_mobility_environment_p2
1,0.6555914151806299,0.6587479333605191,0.3231511167737615,0.6555914151806299,0.02125746804560849,2,0.5343992862097157,0.867009440163952,0.11631364678944278,0.34928706700084144,0.5343992862097157,0,0.4858066676118963,0.9528399329608837,0.4858066676118963,0.28167997142235107,0.23251336096575256,2,0.6429626544028195,0.7602384474189902,0.07498618807438588,0.2820511575227945,0.6429626544028195,2,0.6323168714535008,0.8301917513977878,0.1935292993808169,0.17415382916568237,0.6323168714535008
0,0.6458308748832801,0.6740896339565468,0.6458308748832801,0.32908946565787617,0.025079659458843766,1,0.5309716816038589,0.8036047740010757,0.0665954566223548,0.5309716816038589,0.4024328617737864,1,0.4438216957818437,0.9419003777155475,0.37911168613953206,0.4438216957818437,0.17706661807862425,2,0.7552977929314729,0.6551436137389096,0.09469535581639589,0.15000685125213117,0.7552977929314729,1,0.6329066983533903,0.824950830410335,0.15174159837564066,0.6329066983533903,0.21535170327096897
0,0.661364467093424,0.6702938167163393,0.661364467093424,0.31077605382930407,0.02785947907727204,2,0.6209738688910947,0.8429769389954593,0.19569095582649115,0.1833351752824141,0.6209738688910947,1,0.5702479733353465,0.8907058905752968,0.19132765756840184,0.5702479733353465,0.23842436909625167,1,0.5207904216801809,0.9295223199572211,0.21168570320360872,0.5207904216801809,0.2675238751162104,2,0.46040787651070864,0.967186496568745,0.28965179928564294,0.24994032420364842,0.46040787651070864
1,0.688099430167735,0.6672294279369757,0.2754837941081862,0.688099430167735,0.03641677572407886,2,0.612247789880006,0.7956522785532617,0.08695843751725904,0.3007937726027349,0.612247789880006,0,0.47307162859206936,0.9598330557683696,0.47307162859206936,0.288854690251371,0.2380736811565596,1,0.6587327138034548,0.7957057166605906,0.19750342709506963,0.6587327138034548,0.14376385910147554,0,0.417791681500482,0.9857122387001948,0.417791681500482,0.2989163292266901,0.2832919892728278
1,0.6493413956877159,0.7003843696651963,0.3120436229939541,0.6493413956877159,0.03861498131833015,2,0.4847041906113916,0.9334089286224232,0.3363045169372147,0.17899129245139372,0.4847041906113916,1,0.583172120683966,0.8787058582363562,0.23260166810458724,0.583172120683966,0.18422621121144672,1,0.48298328452559625,0.9358131282692008,0.18223868413262764,0.48298328452559625,0.3347780313417761,2,0.3814626315538938,0.9891250528477865,0.3552042800648422,0.263333088381264,0.3814626315538938
1,0.5564241770105588,0.7239248003999561,0.4140414452450466,0.5564241770105588,0.029534377744394633,2,0.5161203116301815,0.8196307004513091,0.07449484270023451,0.4093848456695841,0.5161203116301815,0,0.648066382524388,0.8116783639398134,0.648066382524388,0.18824477484746324,0.1636888426281488,1,0.7558855823927284,0.6571895155211998,0.10300198578669502,0.7558855823927284,0.14111243182057656,1,0.47471547801615616,0.9378024650182963,0.18118320385969608,0.47471547801615616,0.34410131812414774
0,0.6482596976462748,0.6754412832310029,0.6482596976462748,0.32542635988801905,0.026313942465706168,2,0.6402079991362969,0.7668064112751651,0.07879734026364414,0.28099466060005895,0.6402079991362969,1,0.4030999819434833,0.989731129002608,0.3124544214893652,0.4030999819434833,0.28444559656715146,2,0.4158039825148628,0.975157152722646,0.2318517154369107,0.35234430204822664,0.4158039825148628,0,0.5844404237514607,0.864415662940233,0.5844404237514607,0.14840690537849094,0.2671526708700484
1,0.7248373452619264,0.6168354092684352,0.24769830358581582,0.7248373452619264,0.02746435115225775,2,0.6446396258754944,0.7381626087677563,0.05931438330789967,0.29604599081660593,0.6446396258754944,1,0.3542278042275261,0.9975637349324458,0.2994401042279172,0.3542278042275261,0.34633209154455674,2,0.5966884242005115,0.7893770843343753,0.0744411440267826,0.32887043177270586,0.5966884242005115,2,0.4644245482054586,0.9660863706251517,0.2563103512136797,0.27926510058086174,0.4644245482054586
1,0.7048508551992339,0.6184846402640446,0.2752880452191066,0.7048508551992339,0.01986109958165952,2,0.516287726634345,0.8240804167926489,0.07742692518417488,0.40628534818148015,0.516287726634345,0,0.37896126176911055,0.984228027395384,0.37896126176911055,0.37319917704887606,0.24783956118201347,2,0.530060687620775,0.8220367780241934,0.07833843076810779,0.3916008816111173,0.530060687620775,2,0.6394937426070662,0.8129632530298154,0.13703984868390348,0.2234664087090303,0.6394937426070662
0,0.7399244812445382,0.5735655356923313,0.7399244812445382,0.2452050501113908,0.01487046864407099,2,0.4997671660005311,0.9122506943105604,0.15428624597266197,0.345946588026807,0.4997671660005311,0,0.47560320893660757,0.9598874737136983,0.47560320893660757,0.24687291830115582,0.2775238727622367,0,0.6022113343098576,0.8571035579711834,0.6022113343098576,0.16385159819790882,0.23393706749223359,0,0.6615072201318001,0.7932663757671194,0.6615072201318001,0.19235034983979968,0.14614243002840024
0,0.7709279812322679,0.5395839552739863,0.7709279812322679,0.21435184117678888,0.014720177590943273,2,0.7297467107382146,0.6735308660306967,0.07178625521957395,0.1984670340422115,0.7297467107382146,1,0.5955521131804351,0.8555591221187523,0.2572944108209082,0.5955521131804351,0.1471534759986567,1,0.44045611599261836,0.9176107417296918,0.14683620731537259,0.44045611599261836,0.4127076766920091,2,0.5938637953176992,0.8703879668522714,0.1910252011509613,0.21511100353133947,0.5938637953176992
1,0.7702592399703402,0.5547765630653668,0.20862265792341741,0.7702592399703402,0.02111810210624229,2,0.5334138969965525,0.801729460281391,0.06583397915409285,0.4007521238493547,0.5334138969965525,0,0.45210979480880437,0.9580123412421991,0.45210979480880437,0.33949408362844635,0.20839612156274928,2,0.5810956278833057,0.8666285216871292,0.1481461185563982,0.27075825356029604,0.5810956278833057,2,0.4725652271109602,0.9397820004117731,0.18352618240984672,0.3439085904791931,0.4725652271109602
1,0.7410263604918835,0.5861362218241888,0.23835313415494302,0.7410263604918835,0.020620505353173568,2,0.5959262169931976,0.7966873310144804,0.07968369257890773,0.32439009042789463,0.5959262169931976,0,0.5969046327849759,0.8673394996001342,0.5969046327849759,0.18900249635619,0.21409287085883416,2,0.6038528928006216,0.8398332429204086,0.1307350352754982,0.2654120719238802,0.6038528928006216,0,0.36672660017625835,0.9973285576684203,0.36672660017625835,0.3045070675368341,0.3287663322869075
1,0.69647302555361,0.6285641216244793,0.28238094254961355,0.69647302555361,0.021146031896776427,1,0.41607804387571845,0.9717849291156877,0.36025402314888105,0.41607804387571845,0.2236679329754004,0,0.5721813828739752,0.8698553168669636,0.5721813828739752,0.2842960641316939,0.1435225529943308,2,0.7536339918699316,0.6500478367332968,0.08074423770295734,0.165621770427111,0.7536339918699316,2,0.4498360547263607,0.9547106847448047,0.3498741723200041,0.20028977295363518,0.4498360547263607
1,0.6409415510568166,0.6702495064586657,0.33679245166596206,0.6409415510568166,0.022265997277221353,1,0.47885787660215484,0.9552240358718517,0.228086651103765,0.47885787660215484,0.29305547229408024,0,0.44848531425482,0.9701888571258723,0.44848531425482,0.30994601960384593,0.24156866614133396,1,0.4944031302472268,0.8301680211391581,0.07889468937560459,0.4944031302472268,0.42670218037716856,2,0.4150053423408405,0.9794346291683448,0.34105065280483227,0.2439440048543272,0.4150053423408405
1,0.6008087739387825,0.7153394577714338,0.3664671097563311,0.6008087739387825,0.03272411630488651,1,0.43570513936906063,0.9673905267692261,0.3429559323153386,0.43570513936906063,0.2213389283156007,1,0.612272748054555,0.8500275440693617,0.21638366531684355,0.612272748054555,0.1713435866286015,1,0.5930672467157269,0.795554162812339,0.07760928734212899,0.5930672467157269,0.32932346594214407,1,0.3891425073429436,0.9937362973170902,0.30918574212223965,0.3891425073429436,0.30167175053481676
2,0.9562861351748114,0.19092632770995369,0.023466520344382787,0.020247344480805705,0.9562861351748114,0,0.6899123431680417,0.7590445656834609,0.6899123431680417,0.1493183410901782,0.16076931574178,0,0.5625556226340587,0.8995376691840781,0.5625556226340587,0.21103225981862744,0.2264121175473138,2,0.4844754633115259,0.8508381543395289,0.09217699338025685,0.4233475433082172,0.4844754633115259,1,0.5224263755962627,0.9178825732158548,0.29787149595886414,0.5224263755962627,0.1797021284448731
0,0.6531051477068359,0.6833164166096206,0.6531051477068359,0.31556712917582835,0.0313277231173357,2,0.5404871530775162,0.8664552857794039,0.11824461991202001,0.3412682270104638,0.5404871530775162,2,0.5162407558462612,0.9343367075368695,0.2606759843795847,0.22308325977415402,0.5162407558462612,2,0.6830180780849374,0.7206734180433203,0.0698521265184907,0.24712979539657193,0.6830180780849374,2,0.6485373514857883,0.7961385884891087,0.12102761572069895,0.2304350327935128,0.6485373514857883
1,0.6803057797794172,0.6729281407397654,0.28362756628707897,0.6803057797794172,0.036066653933503896,2,0.4748859401090206,0.7994140785512004,0.059888262741411485,0.46522579714956797,0.4748859401090206,0,0.4714470936883773,0.9337554977262227,0.4714470936883773,0.3553603144053714,0.17319259190625136,1,0.7505345837651186,0.6579178963288078,0.08656811576199966,0.7505345837651186,0.16289730047288165,2,0.5404441239455,0.8993884293308274,0.1619346344185645,0.2976212416359355,0.5404441239455
1,0.6568338457868315,0.6704720202411957,0.3166025198304909,0.6568338457868315,0.026563634382677687,1,0.701531569878455,0.710252585889705,0.07730786104388969,0.701531569878455,0.22116056907765524,1,0.5339593387555944,0.9177980611027052,0.26897338614804234,0.5339593387555944,0.19706727509636313,1,0.707906564965395,0.7277018895009564,0.11416294707465548,0.707906564965395,0.1779304879599495,2,0.4653906777378077,0.9495123569272625,0.19801705438140318,0.3365922678807893,0.4653906777378077
1,0.6329543374490395,0.6764194846217473,0.3441252628501396,0.6329543374490395,0.022920399700820823,2,0.5105745308781305,0.8058590755514372,0.06537340597741402,0.4240520631444554,0.5105745308781305,0,0.4376889286149905,0.9774721862192379,0.4376889286149905,0.2623185604437319,0.2999925109412775,1,0.6258714733724251,0.8378206136062124,0.1863725029257157,0.6258714733724251,0.18775602370185931,2,0.5592542081623517,0.8748174310099686,0.13931673643587977,0.3014290554017685,0.5592542081623517
1,0.5954582329007607,0.6868204307002597,0.38450746466751173,0.5954582329007607,0.020034302431727585,2,0.5947825950150287,0.8449954612717876,0.12866031735018457,0.27655708763478676,0.5947825950150287,2,0.377268681006481,0.9940941087312684,0.33770991558346963,0.2850214034100493,0.377268681006481,1,0.568489928949632,0.8692919086384064,0.2923865252197213,0.568489928949632,0.13912354583064673,1,0.5442203606988267,0.9138818797080405,0.2116960485554433,0.5442203606988267,0.24408359074572994
0,0.7101430350989724,0.6084459597505554,0.7101430350989724,0.27223434599287494,0.017622618908152785,1,0.5725755904937129,0.7865897933138818,0.0646371816036271,0.5725755904937129,0.36278722790266,0,0.4819342392616925,0.9044942284353299,0.4819342392616925,0.3791608509897889,0.1389049097485186,1,0.3856609726538189,0.9910424551364514,0.341404390129633,0.3856609726538189,0.2729346372165481,1,0.4818432352450948,0.9234854818581,0.16223488330080982,0.4818432352450948,0.3559218814540955
1,0.7745519722901315,0.5483220229918603,0.20495434372350277,0.7745519722901315,0.020493683986365776,2,0.556208542837252,0.7875446866765053,0.06140195060700979,0.38238950655573817,0.556208542837252,1,0.4940862335375226,0.9222713401696326,0.33994220884186843,0.4940862335375226,0.16597155762060886,1,0.4786250087513145,0.8661670679318734,0.10316324467347102,0.4786250087513145,0.4182117465752146,2,0.572887377555008,0.8524481755506947,0.1204089128898689,0.30670370955512316,0.572887377555008
1,0.7344064465991371,0.5843229974484123,0.24861404808194656,0.7344064465991371,0.01697950531891636,2,0.6211874370504171,0.7621973324240688,0.06514821907335576,0.3136643438762271,0.6211874370504171,1,0.5466862007869385,0.8859194761252377,0.3078118519504353,0.5466862007869385,0.14550194726262625,0,0.703120021025912,0.7251591540797001,0.703120021025912,0.19863152963976025,0.09824844933432789,1,0.574636060115348,0.8630117828928422,0.13546064319921755,0.574636060115348,0.2899032966854345
1,0.6820151033779379,0.6300147212205651,0.3008196551274731,0.6820151033779379,0.01716524149458894,2,0.7183618447578661,0.6743890847623317,0.060400914817565224,0.22123724042456872,0.7183618447578661,1,0.44472321528303854,0.9589829112276602,0.3486417882550864,0.44472321528303854,0.20663499646187505,1,0.7263431960816266,0.681935084259354,0.0766815367182684,0.7263431960816266,0.19697526720010505,2,0.4878766509350876,0.9065875556331958,0.14283475721560301,0.3692885918493093,0.4878766509350876
2,0.955864985054119,0.19168834687336786,0.01769859885495721,0.026436416090923696,0.955864985054119,0,0.8600537787988679,0.4568206971095115,0.8600537787988679,0.06981750579103442,0.07012871541009753,2,0.5288486488476992,0.9167787505623615,0.285994117981877,0.1851572331704238,0.5288486488476992,1,0.516318461435831,0.8477770184195914,0.09440185372922837,0.516318461435831,0.3892796848349407,0,0.697790602842651,0.7482926071885556,0.697790602842651,0.15530642135818729,0.14690297579916167
1,0.5895592580876872,0.7180513829118065,0.37865302110759785,0.5895592580876872,0.03178772080471503,0,0.4422703160307695,0.9587097596711539,0.4422703160307695,0.20499124138921798,0.3527384425800126,0,0.5774105468720453,0.8476500025590619,0.5774105468720453,0.30474068612769817,0.11784876700025652,0,0.7187209923680565,0.7134596238497525,0.7187209923680565,0.16787940162666454,0.11339960600527899,0,0.449525134020297,0.9708618768654752,0.449525134020297,0.3039578731027428,0.24651699287696033
1,0.5610708556595946,0.7182234626941467,0.41121414798552175,0.5610708556595946,0.027714996354883663,2,0.6285353104779994,0.8176465783260819,0.12694084174067813,0.2445238477813225,0.6285353104779994,1,0.5461479515237871,0.8774282771369039,0.3202184349794029,0.5461479515237871,0.13363361349680988,1,0.7245672547476228,0.7095334384369957,0.1373293805383035,0.7245672547476228,0.1381033647140737,2,0.43548704999609095,0.953427578042613,0.19311002950324993,0.37140292050065915,0.43548704999609095
0,0.6516931965460997,0.6694561961522728,0.6516931965460997,0.3236399259864245,0.02466687746747582,2,0.5548809925863837,0.8715899910192723,0.13180900258140887,0.3133100048322075,0.5548809925863837,1,0.39634609672690696,0.9890465942337145,0.33356982911667554,0.39634609672690696,0.2700840741564176,0,0.367791582100771,0.9963148971366407,0.367791582100771,0.2949290188684527,0.33727939903077636,2,0.5433392523206887,0.9104086223372241,0.26443447447413737,0.19222627320517396,0.5433392523206887
0,0.69996652249261,0.6272244067760634,0.69996652249261,0.27821917717718936,0.02181430033020053,2,0.5058997721980517,0.8839623961501453,0.12371133829215424,0.3703888895097941,0.5058997721980517,1,0.5072077236721633,0.9298713893929029,0.3028553390936873,0.5072077236721633,0.18993693723414948,2,0.766731835616733,0.6322040317555331,0.08217014199278799,0.151098022390479,0.766731835616733,0,0.4563717163693308,0.966205812988249,0.4563717163693308,0.23625860510229257,0.3073696785283766
1,0.6810263489481002,0.6293322690915965,0.30234825426775136,0.6810263489481002,0.01662539678414842,2,0.6154013416111244,0.8476319628298288,0.17457941524613202,0.21001924314274362,0.6154013416111244,1,0.4833290865808101,0.9073362655363976,0.374245586589374,0.4833290865808101,0.14242532682981582,2,0.6814371525165815,0.7604505778042105,0.11738295423699747,0.20117989324642097,0.6814371525165815,2,0.5531471310244497,0.9075323079704002,0.21681075596740443,0.23004211300814592,0.5531471310244497
1,0.7685975370820072,0.5556969441068911,0.21078231957965804,0.7685975370820072,0.02062014333833466,2,0.621021381456467,0.771913851971126,0.07214677081949213,0.30683184772404076,0.621021381456467,1,0.5124771655228869,0.9376134803672365,0.2567008209162181,0.5124771655228869,0.2308220135608949,1,0.6374839831844573,0.8044734562198612,0.11830767642524945,0.6374839831844573,0.2442083403902933,2,0.5563682816570753,0.8752814249152632,0.13773026937794147,0.30590144896498334,0.5563682816570753
1,0.7386866177465095,0.587664672748514,0.24108177184651064,0.7386866177465095,0.020231610406979794,2,0.5873697344105445,0.8111966139503721,0.08765027055853733,0.3249799950309182,0.5873697344105445,0,0.44552777699534774,0.9602125495819227,0.44552777699534774,0.3447956353589568,0.20967658764569544,2,0.6632758697816296,0.7529957571406322,0.08333055694604699,0.2533935732723234,0.6632758697816296,2,0.5615751929224708,0.8966862017556303,0.18846377102550851,0.24996103605202066,0.5615751929224708
1,0.6944091495598153,0.6293694001590938,0.28481587921697815,0.6944091495598153,0.020774971223206783,2,0.5548088127957821,0.864991230421015,0.12379530246715573,0.3213958847370622,0.5548088127957821,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,1,0.5061984610572313,0.9024843221966546,0.14440155380230763,0.5061984610572313,0.34939998514046106,2,0.3953131894201985,0.9917435585552427,0.2882112936795967,0.31647551690020476,0.3953131894201985
1,0.6399833140181873,0.669815085808946,0.33815077237072055,0.6399833140181873,0.02186591361109205,2,0.5688867835369151,0.7980803306035481,0.07117843923404024,0.35993477722904466,0.5688867835369151,0,0.42930534974912815,0.981842686308014,0.42930534974912815,0.2882283125697654,0.28246633768110635,0,0.6154593674453569,0.8313985594715543,0.6154593674453569,0.1317126483521543,0.25282798420248886,1,0.35283926435596114,0.9990102581162602,0.3147821887700582,0.35283926435596114,0.33237854687398066
1,0.5820370847587422,0.7002371398101098,0.39474790811543004,0.5820370847587422,0.023215007125827712,1,0.4656628403943022,0.8935013932270347,0.12512806184154637,0.4656628403943022,0.40920909776415154,1,0.47106503940922206,0.9004155387753445,0.39643047265868736,0.47106503940922206,0.13250448793209063,0,0.6709518834048283,0.7832835891849652,0.6709518834048283,0.15134845906418595,0.17769965753098582,2,0.5851286716229425,0.8760116217723948,0.17957864664948567,0.23529268172757187,0.5851286716229425
0,0.6735833096822926,0.6452089832574881,0.6735833096822926,0.30567884767476683,0.02073784264294067,1,0.5429590503222992,0.8709858835319569,0.12426072994058658,0.5429590503222992,0.33278021973711425,2,0.4761696212796172,0.9603952833887637,0.26156580433787135,0.2622645743825115,0.4761696212796172,2,0.7333676612776339,0.6711581635316503,0.07398559881043458,0.19264673991193165,0.7333676612776339,1,0.43320542923555955,0.9696008584863217,0.22563983947728072,0.43320542923555955,0.3411547312871598
0,0.7246091533107414,0.5970522616340116,0.7246091533107414,0.2570579045340215,0.018332942155237286,2,0.4856891328913004,0.8402381362293544,0.08487031949594084,0.4294405476127588,0.4856891328913004,0,0.4076159931324627,0.9687217086386789,0.4076159931324627,0.37701887721582,0.2153651296517173,2,0.5086629275302346,0.8454227221347074,0.09123354141436281,0.4001035310554026,0.5086629275302346,2,0.4688144102224672,0.9525187919758039,0.20720412839606736,0.32398146138146544,0.4688144102224672
1,0.7666091680272514,0.5591747329288066,0.2122273948720688,0.7666091680272514,0.0211634371006798,2,0.63312084193601,0.7678637706514404,0.07536460050310055,0.2915145575608894,0.63312084193601,1,0.4893786416995315,0.9085161354111291,0.3650604960382907,0.4893786416995315,0.14556086226217785,1,0.4960228097613088,0.9477145922341303,0.23407161114134598,0.4960228097613088,0.26990557909734514,2,0.5945818054463698,0.8691374468021459,0.1863795084433424,0.21903868611028773,0.5945818054463698
1,0.7626430244357262,0.5566324985222847,0.21944323271871416,0.7626430244357262,0.01791374284555956,2,0.5830436299613314,0.8449654201550335,0.11863703169254392,0.2983193383461247,0.5830436299613314,1,0.558170234979264,0.8993450934441451,0.18914141109088164,0.558170234979264,0.2526883539298545,1,0.4880481443050914,0.8721787768559566,0.10918565233593663,0.4880481443050914,0.40276620335897195,2,0.5019026302679469,0.9300049160849191,0.18495870344777726,0.31313866628427584,0.5019026302679469
1,0.7432446428822637,0.573282563085845,0.24065186192490892,0.7432446428822637,0.016103495192827437,2,0.5345221568156656,0.8918398842005121,0.14536370256483758,0.3201141406194967,0.5345221568156656,1,0.6055044400119018,0.8559410077797706,0.2246272093053257,0.6055044400119018,0.1698683506827724,1,0.7630846929280575,0.6395562594825677,0.08585332337823283,0.7630846929280575,0.15106198369370966,2,0.5369473335728199,0.9098938538618987,0.17957380084748384,0.28347886557969626,0.5369473335728199
1,0.6979767175240513,0.6141920721936849,0.28615662577940243,0.6979767175240513,0.01586665669654628,2,0.6160079114339367,0.8299531478338155,0.13004625719578805,0.25394583137027527,0.6160079114339367,0,0.5826321691132951,0.8722819766924107,0.5826321691132951,0.25513304971489453,0.16223478117181026,2,0.38928942518197024,0.9936457596937937,0.31115197375826875,0.299558601059761,0.38928942518197024,2,0.6040910636475382,0.8558459356752288,0.16504002818563274,0.2308689081668291,0.6040910636475382
1,0.6299748401044684,0.6615637383552392,0.3533983927632959,0.6299748401044684,0.016626767132235737,2,0.46849016805534827,0.9590657625982195,0.2261202074080578,0.30538962453659385,0.46849016805534827,1,0.4712438301463224,0.9379801271781338,0.3489299123446289,0.4712438301463224,0.17982625750904868,1,0.7177048102681951,0.7175570454671305,0.12252902787022871,0.7177048102681951,0.1597661618615762,2,0.39380333764484843,0.9923430327934646,0.29205766835952096,0.31413899399563056,0.39380333764484843
0,0.7017766392445612,0.6140694969646388,0.7017766392445612,0.28119905749874824,0.017024303256690496,2,0.5719981239251981,0.8141645332076309,0.08383825456180205,0.3441636215129999,0.5719981239251981,1,0.5820043916153885,0.87519413116328,0.2494269074188852,0.5820043916153885,0.16856870096572624,1,0.6927733262119251,0.7379064531176361,0.09995567071200523,0.6927733262119251,0.20727100307606974,1,0.5407739652578804,0.9174762724552873,0.23602316871313764,0.5407739652578804,0.22320286602898207
0,0.717577536559273,0.6045938319824005,0.717577536559273,0.26366481632642214,0.018757647114304953,1,0.5199174630087783,0.8254312315177058,0.07888193785086127,0.5199174630087783,0.4012005991403605,0,0.3926238674805168,0.9782495455428416,0.3926238674805168,0.37349697040470325,0.23387916211477988,2,0.7533289184426709,0.6576072222388489,0.09373837052824209,0.15293271102908704,0.7533289184426709,2,0.40703370326925914,0.9892061173373728,0.29407026899037764,0.2988960277403632,0.40703370326925914
1,0.7438093760410113,0.5921038002607066,0.23139552433992652,0.7438093760410113,0.024795099619062212,2,0.7089781903109142,0.710461445283195,0.0869334960898036,0.20408831359928212,0.7089781903109142,1,0.595583964698581,0.8498913713040118,0.2673735010896476,0.595583964698581,0.1370425342117714,2,0.4070079388249389,0.9681726366128015,0.21421673101153074,0.3787753301635303,0.4070079388249389,2,0.5350675304381761,0.9031871351193523,0.1636173801338555,0.30131508942796836,0.5350675304381761
1,0.7027884342979511,0.6345156461328657,0.27102768430916685,0.7027884342979511,0.02618388139288202,1,0.6312569518662315,0.7586533396402109,0.06727521129056609,0.6312569518662315,0.3014678368432024,1,0.4901420048804064,0.9255176974937965,0.3409081294800269,0.4901420048804064,0.16894986563956674,1,0.731102134114104,0.6887615353891959,0.09480765671454382,0.731102134114104,0.1740902091713522,2,0.39287179889467233,0.9876712898231932,0.2617544936329298,0.3453737074723978,0.39287179889467233
1,0.6554973222728339,0.6748919513818876,0.3163538556146935,0.6554973222728339,0.028148822112472726,2,0.640583112740099,0.8075353216285822,0.1280815067165484,0.23133538054335254,0.640583112740099,1,0.6159392799421815,0.8423124655679611,0.22819822928489866,0.6159392799421815,0.15586249077292,1,0.7421703462161965,0.6790284100314677,0.10772307594384975,0.7421703462161965,0.15010657783995388,2,0.43325916392690306,0.9522508415016246,0.190668293016721,0.37607254305637605,0.43325916392690306
1,0.606661326871063,0.707583288726175,0.36289151791344587,0.606661326871063,0.030447155215491,2,0.6875165937048233,0.7467880334444204,0.10482517369645744,0.20765823259871924,0.6875165937048233,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,1,0.6580011086715772,0.7992986882428975,0.156164342983311,0.6580011086715772,0.18583454834511182,2,0.5524149778745062,0.8889406652925125,0.15533002200745594,0.2922550001180378,0.5524149778745062
1,0.5601654303316012,0.7308969539225648,0.4068798359782274,0.5601654303316012,0.03295473369017151,2,0.5985530608045206,0.8415669437007272,0.127549944032671,0.27389699516280847,0.5985530608045206,0,0.4124612191663627,0.9852806615697747,0.4124612191663627,0.26641266472122227,0.321126116112415,1,0.5573665625020008,0.8332652503908693,0.09400800545103899,0.5573665625020008,0.34862543204696034,2,0.5679771624669472,0.8921005634558261,0.18951024721774104,0.2425125903153118,0.5679771624669472
2,0.9567745978821847,0.18924766234351292,0.023183761627589408,0.020041640490225873,0.9567745978821847,2,0.6671351238839457,0.7220289611860506,0.060001849157945465,0.2728630269581089,0.6671351238839457,2,0.5479231789511473,0.9115934651016717,0.21635628847308327,0.23572053257576941,0.5479231789511473,2,0.4611910459056172,0.8534343074779321,0.09275462992543737,0.4460543241689455,0.4611910459056172,1,0.6004257063694143,0.8645172671990936,0.20236185624234165,0.6004257063694143,0.19721243738824404
0,0.6566213547416034,0.6769090763988119,0.6566213547416034,0.31395955972597017,0.02941908553242638,1,0.7510399320252261,0.6422344170241805,0.06639046485422884,0.7510399320252261,0.1825696031205451,0,0.6351704416660822,0.8234417937659007,0.6351704416660822,0.21063622798209,0.1541933303518278,1,0.6814963058267128,0.7697160847527004,0.17113028073145287,0.6814963058267128,0.14737341344183433,1,0.46024695783883,0.9685462005136373,0.27372125314822293,0.46024695783883,0.26603178901294694
1,0.6856719513744786,0.6644735256555733,0.2804373544459721,0.6856719513744786,0.0338906941795493,2,0.7142593203743323,0.7010411351093363,0.08266348467856405,0.20307719494710363,0.7142593203743323,1,0.5786431704580918,0.8635548838275326,0.2812122078334876,0.5786431704580918,0.1401446217084205,2,0.6412935241206645,0.7681218736855923,0.08066732152336525,0.2780391543559702,0.6412935241206645,2,0.6069340175116459,0.8424156016418123,0.1390450154112518,0.2540209670771022,0.6069340175116459
1,0.677070551978407,0.661505403510966,0.2938737122384825,0.677070551978407,0.02905573578311038,2,0.6368718273202546,0.7800647966577593,0.0886217446672092,0.2745064280125362,0.6368718273202546,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,2,0.6311484216177515,0.7776165714459532,0.08242693620512498,0.2864246421771235,0.6311484216177515,1,0.43466877054769754,0.939139286434454,0.1717742626779815,0.43466877054769754,0.39355696677432106
1,0.6624731653472024,0.6629166887913208,0.3126109484325331,0.6624731653472024,0.024915886220264544,2,0.6162893024040523,0.8140107106756013,0.10840692957449514,0.2753037680214525,0.6162893024040523,1,0.4951063964520396,0.9435802775679867,0.2926690064452975,0.4951063964520396,0.21222459710266295,1,0.6655013505629997,0.7613885448756172,0.09452296445848263,0.6655013505629997,0.23997568497851765,2,0.4462788113127894,0.9476158718813087,0.18639207577225456,0.367329112914956,0.4462788113127894
1,0.6386150846160381,0.6697373971501067,0.33986576847744937,0.6386150846160381,0.021519146906512434,2,0.6730831454474422,0.7532020751128835,0.09331645348926694,0.23360040106329089,0.6730831454474422,1,0.569418343249519,0.8860193639855654,0.17254735721177555,0.569418343249519,0.25803429953870544,1,0.6789998781875588,0.7377351435719608,0.08242861054577859,0.6789998781875588,0.2385715112666625,1,0.38621362128485986,0.9944076637454672,0.3070103009893208,0.38621362128485986,0.3067760777258193
1,0.600893895473483,0.6814380775679288,0.38024034244029975,0.600893895473483,0.01886576208621714,2,0.655473245716772,0.7624284106896254,0.08602366387002265,0.25850309041320524,0.655473245716772,0,0.45297220779103525,0.9050399524472427,0.45297220779103525,0.41211473778644664,0.13491305442251816,2,0.7045716994524579,0.7388141122960816,0.14511226552360992,0.1503160350239322,0.7045716994524579,2,0.66511805638881,0.7883334956075838,0.1428257186739261,0.19205622493726393,0.66511805638881
