flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score
217,31,id02,2024-08-30,2024-08-29,Q1,0,0.4727978533753843,0.4699737277881367,1.60020977388875e-05,0.2826,0.2874571428571428,0.1905573714285713,0.411,0.3977142857142857,0.294768,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036331718882366,0.1048697737168931,0.4171428571428571,0.5817142857142857,0.5954285714285714,0.0,0.0,,-0.6264571428571429,0.4699589168371315,-0.011393109962076514,1.4715289505029538e-05,0.011393109962076514,0.0,0.0,0.0,0.10744457142857143
218,31,id02,2024-08-30,2024-08-29,Q2,1,0.66672049715759,0.7090367532054624,0.0041232980294305,0.1944457142857142,0.2874571428571428,-0.0510156571428571,0.6239714285714286,0.6034285714285714,0.1971529142857143,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334816466393064,0.0281960068897154,0.6628571428571428,0.3617142857142857,0.1788571428571428,0.0,0.0,,-0.7990914285714286,0.7090326363670183,0.1973010210515389,0.0037581360234874017,0.1973010210515389,0.0,0.0,0.0,0.3633216571428572
219,31,id02,2024-08-30,2024-08-29,Q3,2,0.6689781238053767,0.6777741232365089,0.000175488808001,0.4391428571428571,0.2874571428571428,0.1454817714285713,0.5788571428571428,0.7822857142857143,0.4101177142857142,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307889272591101,0.0416114628909097,0.6497142857142857,0.4217142857142857,0.392,0.0,0.0,,-0.6506342857142857,0.6777779691157246,0.04001201496075413,0.00015988644319064882,0.04001201496075413,0.0,0.0,0.0,0.18355514285714286
220,31,id02,2024-08-30,2024-08-29,S1,3,0.9042222823169216,0.8870496469371113,0.0016190553596681,0.761577142857143,0.2874571428571428,0.5188293142857143,0.0817571428571428,0.1785714285714285,0.6833300571428572,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1815933224293255,-1.7137699968087282e-06,-0.001591548699722,1.0,1.0,1.0,0.0,0.0,0.4122263290857607,0.1785714285714285,0.9188571428571428,0.9188571428571428,0.0,0.0,,0.8070485714285714,0.8869421315342166,-0.18516521022145804,0.00148639368516007,0.18516521022145804,1.0,0.0,1.0,0.706234457142857
221,31,id02,2024-08-30,2024-08-29,S2,4,0.9999670949632326,0.999999,2.8411920005080683e-05,0.2825371428571428,0.2874571428571428,0.2806443999999999,0.1302714285714285,0.1785714285714285,0.376872,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.3721108044883428,-3.906592832867442e-09,-2.8262505530611985e-05,1.0,1.0,1.0,0.0,0.0,8.069611474147344,0.1785714285714285,0.9897142857142858,0.9897142857142858,0.0,0.0,,0.57326,0.999999,3.4936576448382066,1.917072351593469e-05,3.4936576448382066,1.0,0.0,1.0,0.5080506857142857
222,31,id02,2024-08-30,2024-08-29,S3,5,0.9388626524625228,0.9644562205261924,0.0066618384143601,0.74976,0.2874571428571428,0.5159902285714286,0.0533857142857142,0.1785714285714285,0.7415341714285715,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.5615248186519778,-1.3627029731787917e-06,-0.0065646324415975,1.0,1.0,1.0,0.0,0.0,1.046223563846541,0.1785714285714285,0.9651428571428572,0.9651428571428572,0.0,0.0,,0.8259742857142858,0.9647414185558839,0.5776048941282514,0.006286237654131832,0.5776048941282514,1.0,0.0,1.0,0.7729325142857144
223,31,id02,2024-08-30,2024-08-29,S4,6,0.7214700895929349,0.7314529246362973,0.000249823513807,0.65164,0.2874571428571428,0.3195521714285714,0.3367428571428572,0.5354285714285715,0.5601956571428571,1.0,1.0,0,17.0,15.930570287203524,3.0,1.0,0.0494695833164969,-9.482416285054312e-07,-0.0002451947556831,1.0,1.0,1.0,0.0,0.0102263440565015,0.0365375184667103,0.5,0.3971428571428571,0.4274285714285714,0.0,0.0,,0.6178742857142858,0.7314565583561703,0.05025966727195419,0.00022762598055359184,0.05025966727195419,1.0,0.0,1.0,0.47696834285714285
224,32,id02,2024-08-31,2024-08-30,Q1,0,0.6748774953077482,0.6756054201326727,1.2079231404005242e-06,0.2083371428571428,0.3422571428571428,0.0115183999999999,0.6739714285714286,0.8005714285714286,0.2555076571428571,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743271432637744,4.4140940902437364e-12,0.7771428571428571,0.1565714285714285,0.1788571428571428,0.0,0.0,,-0.7663314285714287,0.675600988481521,0.0032992357722253507,1.0858931140944605e-06,0.0032992357722253507,0.0,0.0,0.0,-0.012148457142857158
225,32,id02,2024-08-31,2024-08-30,Q2,1,0.6372486051411439,0.6827467385973801,0.0045675927802224,0.2009028571428571,0.3422571428571428,0.0210011999999999,0.6029428571428571,0.5908571428571429,0.2076893714285714,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028935905278077,0.0271601138956538,0.6394285714285715,0.356,0.1788571428571428,0.0,0.0,,-0.7798514285714286,0.6827444019379937,0.20297069162057335,0.004162621201761696,0.20297069162057335,0.0,0.0,0.0,0.3795765142857143
226,32,id02,2024-08-31,2024-08-30,Q3,2,0.6564871216856286,0.6322200448317845,0.001291807509781,0.7414114285714286,0.3422571428571428,0.5349040571428572,0.1968714285714285,0.1785714285714285,0.6265548571428571,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1076249979111384,-1.5512569050708847e-06,-0.0012830567154889,1.0,1.0,1.0,0.0,0.0,0.1185189983380767,0.1785714285714285,0.6137142857142858,0.6262857142857143,0.0,0.0,,0.7275971428571427,0.6321803114557091,-0.10609665942926316,0.0011785684436603772,0.10609665942926316,1.0,0.0,1.0,0.6208626285714286
227,32,id02,2024-08-31,2024-08-30,S1,3,0.9818631015384331,0.9905046419304432,0.0025345798639905,0.8284571428571429,0.3422571428571428,0.5784027999999999,0.0669,0.1785714285714285,0.75072,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.6664298659393604,-2.8556481311107e-06,-0.002521334008921,1.0,1.0,1.0,0.0,0.0,0.723407639870633,0.1785714285714285,0.9577142857142856,0.9577142857142856,0.0,0.0,,0.85242,0.9907313462869383,0.680301826884977,0.00248136609553639,0.680301826884977,1.0,0.0,1.0,0.7633985714285715
228,32,id02,2024-08-31,2024-08-30,S2,4,0.9999671167436616,0.999999,2.8390801018321935e-05,0.2924914285714285,0.3422571428571428,0.3117095428571428,0.1229,0.1785714285714285,0.392592,0.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.4485881343054063,-3.915546582937435e-09,-2.8380045260405056e-05,1.0,1.0,1.0,0.0,0.0,8.079690888875541,0.1785714285714285,0.9908571428571428,0.9908571428571428,0.0,0.0,,0.5483457142857142,0.999999,3.492995486108878,1.9157408427068255e-05,3.492995486108878,1.0,0.0,1.0,0.4771601714285715
229,32,id02,2024-08-31,2024-08-30,S3,5,0.8699324663054512,0.8843102113639962,0.0009438418542257,0.8180857142857145,0.3422571428571428,0.3900905714285715,0.3815714285714286,0.6697142857142857,0.7515565714285716,0.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.1356758613860418,-2.921912073955279e-06,-0.000937752577752,1.0,1.0,1.0,0.0,0.0372163298186221,0.0870186739464031,0.6754285714285714,0.5394285714285715,0.4857142857142857,0.0,0.0,,0.6485657142857144,0.8843354503120183,0.13378049246054946,0.0008639850484251088,0.13378049246054946,1.0,0.0,1.0,0.5461360000000001
230,32,id02,2024-08-31,2024-08-30,S4,6,0.6766718019047666,0.6624318103815139,0.0004599700553649,0.6346799999999999,0.3422571428571428,0.4807045142857142,0.1607571428571428,0.1785714285714285,0.5743474285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.0654009512618385,-6.998879514691747e-07,-0.0004568631783687,1.0,1.0,1.0,0.0,0.0,0.0940574708243815,0.1785714285714285,0.5565714285714286,0.58,0.0,0.0,,0.7129285714285714,0.6624072887506588,-0.06447803786552941,0.00041980148051579125,0.06447803786552941,1.0,0.0,1.0,0.5686618285714287
231,33,id02,2024-09-01,2024-08-31,Q1,0,0.3270271008491797,0.3211317132877944,7.920828850438433e-05,0.3028228571428571,0.5225971428571429,0.2565765142857144,0.6124714285714286,0.1785714285714285,0.1650006857142857,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941518494246556,0.1785714285714285,0.8502857142857143,0.8508571428571429,0.0,0.0,,-0.6492714285714286,0.32106404155387874,-0.027224180587783087,7.376288399041364e-05,0.027224180587783087,0.0,0.0,0.0,-0.1853954
232,33,id02,2024-09-01,2024-08-31,Q2,1,0.7328123555726709,0.7255018708063692,0.0001356970471649,0.4508457142857143,0.5225971428571429,0.0501864571428571,0.8310285714285714,0.7531428571428571,0.1171410285714285,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261414535573047,0.0327493713643897,0.6228571428571429,0.38,0.38,0.0,0.0,,-0.8178628571428572,0.7255006597539793,-0.03702535007988572,0.00012347700321757582,0.03702535007988572,0.0,0.0,0.0,-0.217801
233,33,id02,2024-09-01,2024-08-31,Q3,2,0.7162079145651026,0.6845013902943716,0.0024211063198946,0.8198057142857142,0.5225971428571429,0.3463006285714285,0.7237714285714286,0.7102857142857143,0.5022731428571429,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022952246493429,0.0229489975773246,0.6057142857142858,0.3365714285714286,0.1788571428571428,0.0,0.0,,-0.6344457142857143,0.6844947239450611,-0.15122309964296898,0.0022011238137287226,0.15122309964296898,0.0,0.0,0.0,0.038118085714285765
234,33,id02,2024-09-01,2024-08-31,S1,3,0.8700481714605331,0.846179890102573,0.0023992892392502,0.6892057142857143,0.5225971428571429,0.4499815428571429,0.3820428571428572,0.1785714285714285,0.4652948571428572,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588748833100786,0.1785714285714285,0.9314285714285714,0.9314285714285714,0.0,0.0,,-0.5376257142857144,0.8460653316370128,-0.19731644773302648,0.002196763516763456,0.19731644773302648,0.0,0.0,0.0,0.0846915142857142
235,33,id02,2024-09-01,2024-08-31,S2,4,0.9309852769493672,0.933064013683922,3.394412303159289e-05,0.3735485714285714,0.5225971428571429,0.2894508,0.5679571428571429,0.1785714285714285,0.221484,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2324948611208387,0.1785714285714285,0.7994285714285714,0.8005714285714286,0.0,0.0,,-0.6265000000000001,0.9331346990209934,0.03394579622096261,3.3058623036263945e-05,0.03394579622096261,0.0,0.0,0.0,-0.18033820000000003
236,33,id02,2024-09-01,2024-08-31,S3,5,0.9359815346982728,0.9551431101113242,0.003401047068456,0.6512342857142858,0.5225971428571429,0.4326686285714285,0.3588428571428572,0.1785714285714285,0.4770390857142857,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8966124603774346,0.1785714285714285,0.9622857142857144,0.9622857142857144,0.0,0.0,,-0.4966028571428572,0.9553893204966641,0.3817214554282149,0.0032049112470174668,0.3817214554282149,0.0,0.0,0.0,0.15099522857142855
237,33,id02,2024-09-01,2024-08-31,S4,6,0.7067423805588384,0.6989900605075983,0.0001442501159049,0.1416571428571428,0.5225971428571429,-0.0786783142857142,0.8703714285714287,0.784,0.0973721142857143,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106169346087441,0.0236692724555558,0.8234285714285714,0.3405714285714286,0.1788571428571428,0.0,0.0,,-0.8966457142857144,0.6990063650363502,-0.03704401572901306,0.00013067235873875926,0.03704401572901306,0.0,0.0,0.0,-0.32612694285714294
238,34,id02,2024-09-02,2024-09-01,Q1,0,0.2688514858550227,0.258027411616189,0.0003006037937777,0.41072,0.3529371428571429,0.3773998285714285,0.2302428571428571,0.1785714285714285,0.3565446857142856,0.0,1.0,0,15.0,12.3754174014252,3.0,1.0,-0.057153641340866,-2.6590643863405146e-07,-0.000299465601093,1.0,1.0,1.0,0.0,0.0,0.1837900267907115,0.1785714285714285,0.7297142857142858,0.732,0.0,0.0,,0.5891571428571429,0.25798358027967755,-0.05601795646356078,0.00027594926472107595,0.05601795646356078,0.0,0.0,1.0,0.4119411428571429
239,34,id02,2024-09-02,2024-09-01,Q2,1,0.6578756061853807,0.6797197937444677,0.00107140584884,0.36528,0.3529371428571429,0.0615441142857143,0.5792857142857143,0.5942857142857143,0.2028675428571428,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325529866159006,0.0278773547484437,0.6582857142857143,0.36,0.1788571428571428,0.0,0.0,,-0.7485085714285715,0.6797151645319959,0.09862165444348647,0.0009753295560123165,0.09862165444348647,0.0,0.0,0.0,0.3013282285714286
240,34,id02,2024-09-02,2024-09-01,Q3,2,0.684030898133628,0.7003869539721368,0.0006248400551323,0.26132,0.3529371428571429,-0.0102319142857142,0.7620285714285714,0.8977142857142857,0.3085002857142856,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638430813307426,0.0061981138345838,0.8862857142857142,0.2177142857142857,0.1788571428571428,0.0,0.0,,-0.7721371428571429,0.7003476173268618,0.07659507015848965,0.0005662494062562695,0.07659507015848965,0.0,0.0,0.0,0.19739628571428575
241,34,id02,2024-09-02,2024-09-01,S1,3,0.8788313989155574,0.8943669793211623,0.0011779805304441,0.1211085714285714,0.3529371428571429,-0.2391187428571428,0.8193428571428573,0.948,0.2770961142857143,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3533495841974508,0.0,0.9565714285714284,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.8694114285714286,0.8942836120920157,0.15385294571069053,0.0010631851481107124,0.15385294571069053,0.0,0.0,0.0,0.19678022857142857
242,34,id02,2024-09-02,2024-09-01,S2,4,0.8984507302522194,0.8967272458094423,1.619748595987902e-05,0.30552,0.3529371428571429,0.3221424571428571,0.2009,0.1785714285714285,0.29751,1.0,1.0,0,15.0,12.3754174014252,3.0,1.0,-0.0192082476082624,-1.0308279667824507e-07,-1.6135163461718686e-05,1.0,1.0,1.0,0.0,0.0,0.1206468394247892,0.1785714285714285,0.6177142857142857,0.6297142857142857,0.0,0.0,,0.5574199999999999,0.8966961886555753,-0.0190849360116796,1.5269007063778428e-05,0.0190849360116796,0.0,0.0,1.0,0.3210422857142858
243,34,id02,2024-09-02,2024-09-01,S3,5,0.8800644664728577,0.8842896637248383,8.544063602372587e-05,0.4476571428571428,0.3529371428571429,0.3928123999999999,0.1848142857142856,0.1785714285714285,0.4026425142857142,1.0,1.0,0,15.0,12.3754174014252,3.0,1.0,0.0416483583750938,-3.637567544612978e-07,-8.511768146154279e-05,1.0,1.0,1.0,0.0,0.0,0.1144084480583626,0.1785714285714285,0.604,0.6194285714285714,0.0,0.0,,0.6363971428571429,0.8843279019210102,0.041027691679195843,7.922950247540861e-05,0.041027691679195843,0.0,0.0,1.0,0.40738297142857144
244,34,id02,2024-09-02,2024-09-01,S4,6,0.6355768472084675,0.6329044604549143,1.540083937712211e-05,0.18892,0.3529371428571429,0.2660814285714286,0.2837571428571429,0.1785714285714285,0.2231118857142857,1.0,1.0,0,9.0,6.528504425976319,2.0,1.0,-0.0115199677215832,-1.3178706483336294e-08,-1.540083937712211e-05,1.0,1.0,0.0,0.0,0.0,0.2179616865454054,0.1785714285714285,0.7828571428571428,0.784,0.0,0.0,,0.4936,0.6328438671178069,-0.011780758695892346,1.465609839612636e-05,0.011780758695892346,0.0,0.0,1.0,0.2686414285714286
245,35,id02,2024-09-03,2024-09-02,Q1,0,0.2328595934961838,0.236058341743156,2.8548589726784535e-05,0.3734514285714286,0.3170571428571428,-0.1008869142857142,0.9491428571428572,0.9382857142857144,0.3733570285714286,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2818519908732502,0.0,0.9382857142857144,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7937457142857143,0.23599005315128838,0.017443022990180967,2.4878184299303996e-05,0.017443022990180967,0.0,0.0,0.0,0.033497542857142876
246,35,id02,2024-09-03,2024-09-02,Q2,1,0.7048062828120967,0.6983338686162194,0.0001002543514886,0.4678400000000001,0.2870571428571428,0.0124997714285714,0.7966285714285714,0.8068571428571428,0.2282698285714286,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509179514744707,0.017485862815054,0.7217142857142858,0.3017142857142857,0.1788571428571428,0.0,0.0,,-0.7846342857142857,0.6983408238273562,-0.03088173412189854,9.100988576715707e-05,0.03088173412189854,0.0,0.0,0.0,0.12835948571428568
247,35,id02,2024-09-03,2024-09-02,Q3,2,0.6783313627495755,0.678418939877536,1.7576059496704488e-08,0.2273371428571428,0.3170571428571428,-0.0505053714285714,0.7679142857142858,0.8234285714285714,0.2832031428571429,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360452004051038,0.0031361748284365,0.8582857142857143,0.1948571428571428,0.1788571428571428,0.0,0.0,,-0.7873,0.6783748443255943,0.00019928292817716908,3.942596471517845e-09,0.00019928292817716908,0.0,0.0,0.0,-0.0516173142857143
248,35,id02,2024-09-03,2024-09-02,S1,3,0.8670677603417359,0.8683155449463007,6.772054716996934e-06,0.3377885714285714,0.3170571428571428,-0.1657054857142857,0.9282285714285716,0.9628571428571427,0.3719502857142857,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4802925962869515,0.0,0.9742857142857144,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.8048657142857143,0.8681918909556202,0.009788010670753966,5.001192045273051e-06,0.009788010670753966,0.0,0.0,0.0,-0.02107577142857145
249,35,id02,2024-09-03,2024-09-02,S2,4,0.8823122084998396,0.881625272331127,2.2683932919820293e-06,0.3141771428571429,0.3170571428571428,0.3076631428571429,0.5137285714285714,0.1785714285714285,0.362382,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800586053484107,0.1785714285714285,0.8428571428571429,0.844,0.0,0.0,,-0.5605257142857143,0.8815508177602744,-0.007312065320034478,2.535170558315425e-06,0.007312065320034478,0.0,0.0,0.0,0.10636045714285715
250,35,id02,2024-09-03,2024-09-02,S3,5,0.9675101967434528,0.9639374796752496,0.0001962114404954,0.4688571428571429,0.3170571428571428,-0.1084461714285713,0.9816,0.9988571428571428,0.5239604571428572,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8176419379079616,0.0,0.9988571428571428,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7702142857142857,0.9644176364383995,-0.0941253458822402,0.00013410941847777358,0.0941253458822402,0.0,0.0,0.0,0.1448545714285715
251,35,id02,2024-09-03,2024-09-02,S4,6,0.732103728049675,0.734465843500356,1.4251018035316145e-05,0.4332114285714286,0.3170571428571428,0.0046521714285714,0.8930285714285714,0.8474285714285714,0.4239061714285714,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1580566436385648,0.0028760401684105,0.8794285714285714,0.1931428571428571,0.1788571428571428,0.0,0.0,,-0.7858142857142858,0.7344176133916008,0.011830374192307369,1.2445359444779314e-05,0.011830374192307369,0.0,0.0,0.0,-0.01753365714285715
252,36,id02,2024-09-04,2024-09-03,Q1,0,0.4739815525917726,0.4701343610615556,2.969038143940672e-05,0.3970228571428572,0.4225371428571429,0.2892435428571428,0.3931428571428571,0.4742857142857143,0.3789821714285714,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.0154370536349477,-3.58960457152877e-08,-2.969038143940672e-05,1.0,0.0,0.0,0.0,0.0131442175332402,0.0590823419608165,0.5268571428571428,0.4742857142857143,0.4765714285714286,0.0,0.0,,0.4679114285714286,0.4701244499875578,-0.01547683992860592,2.7158209750632878e-05,0.01547683992860592,1.0,0.0,1.0,0.3223170857142857
253,36,id02,2024-09-04,2024-09-03,Q2,1,0.6707658439296472,0.6910695697774193,0.0009435797829842,0.6824971428571429,0.4225371428571429,0.3028537714285714,0.4081714285714285,0.5348571428571428,0.3578746285714286,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,0.0934734998629388,-1.612316979644375e-06,-0.0009435797829842,1.0,0.0,0.0,0.0,0.0173069682502644,0.0634158250724698,0.5674285714285714,0.4828571428571429,0.4771428571428571,0.0,0.0,,0.5388657142857144,0.6910814655093462,0.09352922014848786,0.0008603543353513654,0.09352922014848786,1.0,0.0,1.0,0.5378858857142856
254,36,id02,2024-09-04,2024-09-03,Q3,2,0.517732624294653,0.5236477804862644,7.00875431061121e-05,0.4406514285714286,0.4225371428571429,0.1780085714285714,0.5983428571428572,0.7565714285714286,0.4183094285714285,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461942860238174,0.0133945608796191,0.7108571428571429,0.2708571428571428,0.1788571428571428,0.0,0.0,,-0.6485657142857144,0.5236317415828416,0.023637188707586562,6.34357034493549e-05,0.023637188707586562,0.0,0.0,0.0,0.14452879999999999
255,36,id02,2024-09-04,2024-09-03,S1,3,0.982714851520107,0.9927184606757892,0.0037594235479764,0.8497885714285716,0.4225371428571429,0.6281488571428573,0.0424999999999999,0.1785714285714285,0.7869445714285715,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.8627594320815112,-2.6346525034087808e-06,-0.0037090013387871,1.0,1.0,1.0,0.0,0.0,0.9339706506577584,0.1785714285714285,0.9628571428571427,0.9628571428571427,0.0,0.0,,0.8790028571428573,0.9930104083591117,0.915847676864856,0.003733445885220621,0.915847676864856,1.0,0.0,1.0,0.795302342857143
256,36,id02,2024-09-04,2024-09-03,S2,4,0.948772238755665,0.9666350532395496,0.0037238433016245,0.845,0.4225371428571429,0.6258165142857144,0.0425285714285714,0.1785714285714285,0.805026,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.4413537064576182,-2.470363125141443e-06,-0.0036680832116189,1.0,1.0,1.0,0.0,0.0,0.5401319949444804,0.1785714285714285,0.9428571428571428,0.9428571428571428,0.0,0.0,,0.8752885714285714,0.966813460538745,0.4529740441223895,0.003495004186724021,0.4529740441223895,1.0,0.0,1.0,0.7909598285714284
257,36,id02,2024-09-04,2024-09-03,S3,5,0.8929273399075288,0.8940993025372943,7.206143164240064e-06,0.3296342857142857,0.4225371428571429,0.2611340571428571,0.4049714285714286,0.4537142857142857,0.3809808,1.0,1.0,0,10.0,7.4702980420948,2.0,1.0,0.0123174660372051,-9.961503064583548e-09,-7.206143164240063e-06,1.0,1.0,0.0,0.0,0.0098234815723021,0.2680100025501669,0.496,0.8314285714285714,0.8274285714285714,0.0,0.0,,0.4848771428571429,0.8941728947258555,0.01309492989783756,7.4102705868717145e-06,0.01309492989783756,1.0,0.0,1.0,0.2936537142857143
258,36,id02,2024-09-04,2024-09-03,S4,6,0.7080821306066887,0.6997867690181386,0.0001655448376748,0.6121085714285716,0.4225371428571429,0.4210423428571428,0.2621714285714285,0.4291428571428571,0.5536734857142859,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.0392645237045901,-4.787736008972239e-07,-0.0001628099090171,1.0,1.0,1.0,0.0,0.0037323210323645,0.1108512410659948,0.4205714285714286,0.5965714285714285,0.6068571428571429,0.0,0.0,,0.6567428571428571,0.6997531499305808,-0.03996493712892246,0.00015180929287150757,0.03996493712892246,1.0,0.0,1.0,0.47917822857142867
259,37,id02,2024-09-05,2024-09-04,Q1,0,0.1504577157161814,0.1427139812702612,0.0002379722716852,0.3913142857142858,0.2146771428571428,0.0905306285714285,0.4564857142857143,0.64,0.3477074285714285,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616849779897317,0.0588263720275933,0.7537142857142857,0.4731428571428571,0.1788571428571428,0.0,0.0,,-0.6783600000000001,0.14272092854506574,-0.06185669900155166,0.00021638239454963015,0.06185669900155166,0.0,0.0,0.0,0.1974474571428571
260,37,id02,2024-09-05,2024-09-04,Q2,1,0.5812102598175389,0.593441902876549,0.0003082051646262,0.3580857142857143,0.2146771428571428,0.0227531999999999,0.5311714285714286,0.6102857142857143,0.1794953142857142,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328461066425883,0.0253967338281266,0.6605714285714286,0.3474285714285714,0.1788571428571428,0.0,0.0,,-0.7665257142857144,0.5934391593930854,0.05045750627028461,0.0002803991234134884,0.05045750627028461,0.0,0.0,0.0,0.19616202857142853
261,37,id02,2024-09-05,2024-09-04,Q3,2,0.5581804333277891,0.5487768450474338,0.0001790284940903,0.3437085714285714,0.2146771428571428,0.1861581142857143,0.3816571428571428,0.3617142857142857,0.3237382857142857,1.0,1.0,0,1.0,0.8708130594546399,1.0,1.0,-0.0380508227113935,-1.1737372911179137e-07,-0.0001790284940903,0.0,1.0,0.0,0.0,4.2255823839987266e-11,0.0702182938686647,0.3628571428571429,0.4977142857142857,0.5285714285714286,0.0,0.0,,0.4612200000000001,0.548757129157781,-0.03813044369456553,0.00016358441034569626,0.03813044369456553,0.0,0.0,1.0,0.324953
262,37,id02,2024-09-05,2024-09-04,S1,3,0.6106167539817798,0.5981703275334794,0.0003245562530905,0.3847828571428571,0.2146771428571428,0.2154853142857143,0.2877428571428572,0.4222857142857142,0.3747305142857142,1.0,1.0,0,5.0,4.75426786503048,2.0,1.0,-0.0520582080418253,-1.412214126598863e-07,-0.0003245562530905,1.0,1.0,0.0,0.0,0.00315891771693,0.0672338447837263,0.412,0.4897142857142857,0.5142857142857142,0.0,0.0,,0.5119,0.5981637734207288,-0.05208547557665294,0.00029558410056196305,0.05208547557665294,0.0,0.0,1.0,0.38062408571428563
263,37,id02,2024-09-05,2024-09-04,S2,4,0.8641153859291978,0.8643593460096967,2.535623083721461e-07,0.0946971428571428,0.2146771428571428,-0.1660202,0.6637428571428571,0.856,0.1547639999999999,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430690007629217,0.0,0.8645714285714285,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.8663657142857143,0.8643240836859384,0.0017785129146858925,1.6885168602209788e-07,0.0017785129146858925,0.0,0.0,0.0,-0.10439848571428573
