flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,candidate_spec,h085_applied_alpha,h085_unit,candidate_id
479,68,id03,2024-08-28,2024-08-27,S1,3,0.9430655576923568,0.9585411358166942,0.0024511649827376,0.7806857142857144,0.3950571428571429,0.5807319428571429,0.0705857142857142,0.1785714285714285,0.6880745142857143,1.0,0.0,0,22.0,22.433399495820723,4.0,1.0,0.2619493282938795,-2.4887437255505457e-06,-0.0020187565249166,1.0,1.0,1.0,1.0,0.0,0.3678050625789941,0.1785714285714285,0.9,0.9011428571428572,1.0,1.0,episode_neighbor_q061,0.8609314285714288,0.9586505540044986,0.33623226961589614,0.0022797915741684383,0.33623226961589614,1.0,0.0,1.0,0.769635142857143,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
480,68,id03,2024-08-28,2024-08-27,S2,4,0.4766397312521953,0.4514810427660067,0.0012712260321532,0.6326114285714286,0.3950571428571429,0.5079648571428572,0.1086142857142857,0.1785714285714285,0.587376,1.0,0.0,0,17.0,18.667587411869523,4.0,1.0,-0.0747817244554246,-7.418862158684287e-07,-0.0009965055403281,1.0,1.0,1.0,1.0,0.0,0.2562422986797519,0.1785714285714285,0.8257142857142857,0.8262857142857143,1.0,1.0,episode_neighbor_q061,0.781737142857143,0.45141148332073394,-0.10146019066420521,0.0011634492014411801,0.10146019066420521,1.0,0.0,1.0,0.6714997714285713,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
500,71,id03,2024-09-17,2024-09-16,S1,3,0.7699856752060736,0.7406586134007747,0.0023605947245901,0.77568,0.7208971428571429,0.7346309142857144,0.0520999999999999,0.1785714285714285,0.7564086857142858,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1566794435256296,-9.262213625281754e-07,-0.0023210512837337,1.0,1.0,1.0,0.0,0.0,0.5287763923641187,0.1785714285714285,0.9405714285714286,0.9405714285714286,0.0,0.0,,0.88786,0.7405022335201897,-0.15964976796855845,0.0021667970464113173,0.15964976796855845,1.0,0.0,1.0,0.7781750285714285,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
502,71,id03,2024-09-17,2024-09-16,S3,5,0.5292676057759682,0.5689504614130705,0.003173529225227,0.9242057142857142,0.7208971428571429,0.8067097714285714,0.0553285714285714,0.1785714285714285,0.9034354285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1581888057573285,-3.4448668054952792e-06,-0.003121495328377,1.0,1.0,1.0,0.0,0.0,0.1483558744819921,0.1785714285714285,0.6714285714285714,0.6817142857142857,0.0,0.0,,0.9197857142857144,0.5689825409620856,0.16049674488071913,0.002893797282540911,0.16049674488071913,1.0,0.0,1.0,0.8109690857142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
503,71,id03,2024-09-17,2024-09-16,S4,6,0.151919945231375,0.1195855607470878,0.0043236884679423,0.92712,0.7208971428571429,0.8086667999999999,0.0471,0.1785714285714285,0.8664987428571428,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2729822957165302,-3.5870002208546017e-06,-0.004255724030189,1.0,1.0,1.0,0.0,0.0,0.2482649437561865,0.1785714285714285,0.8205714285714286,0.8205714285714286,0.0,0.0,,0.8948257142857142,0.11950618692674432,-0.27749342827839674,0.003973292749446966,0.27749342827839674,1.0,0.0,1.0,0.7986965142857142,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
511,73,id03,2024-09-19,2024-09-18,Q1,0,0.867517443357576,0.8476114800032757,0.0016558829335652,0.7804457142857143,0.4600771428571428,0.4933629142857142,0.3316571428571429,0.5405714285714286,0.6526164571428572,1.0,0.0,0,16.0,15.182109962689523,3.0,1.0,-0.1677071771219151,-1.7664141590411596e-06,-0.0016420122692386,1.0,1.0,1.0,0.0,0.0105236796141826,0.2864402531375191,0.5011428571428571,0.8462857142857143,0.8394285714285714,0.0,0.0,,0.7577371428571429,0.8475234817206712,-0.16387669023699014,0.0015158740457479336,0.16387669023699014,1.0,0.0,1.0,0.6636108285714287,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
517,73,id03,2024-09-19,2024-09-18,S4,6,0.2086887618042433,0.24080655952314,0.0030144603786587,0.8914628571428571,0.4600771428571428,0.4688919428571428,0.3660857142857143,0.7257142857142858,0.7994410285714287,0.0,0.0,0,8.0,7.454869048437761,2.0,1.0,0.1845847470368782,-7.477070104872458e-06,-0.0030144603786587,1.0,1.0,0.0,0.0,0.0377522740581826,0.0309854611393451,0.6782857142857143,0.3725714285714285,0.1788571428571428,0.0,0.0,,0.6763457142857145,0.24081143779485606,0.18461143050178253,0.0027376645210673844,0.18461143050178253,1.0,0.0,1.0,0.6274801999999999,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
518,74,id03,2024-09-21,2024-09-20,Q1,0,0.7573007249061464,0.7217529373571988,0.003332454261134,0.7978514285714285,0.5048371428571429,0.5356259999999999,0.2864857142857143,0.504,0.6549401142857143,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1893482443245743,-2.555211824857047e-06,-0.0033181086767199,1.0,1.0,1.0,0.0,0.0081147298715433,0.1958651461412466,0.4771428571428571,0.7554285714285714,0.7457142857142857,0.0,0.0,,0.7914457142857143,0.7217001588732758,-0.18502664490145437,0.0030353452818400184,0.18502664490145437,1.0,0.0,1.0,0.7156866571428572,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
523,74,id03,2024-09-21,2024-09-20,S3,5,0.4731540291901628,0.5124431879432014,0.0030906758679054,0.8383428571428572,0.5048371428571429,0.6617022285714287,0.0822714285714285,0.1785714285714285,0.7821730285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1611724991557593,-3.7092077732521263e-06,-0.0030777990662082,1.0,1.0,1.0,0.0,0.0,0.1206203978784471,0.1785714285714285,0.6171428571428571,0.6291428571428571,0.0,0.0,,0.8676999999999999,0.5124676269269614,0.15736809923640063,0.0028160073034896316,0.15736809923640063,1.0,0.0,1.0,0.7667305428571428,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
528,75,id03,2024-09-22,2024-09-21,S1,3,0.8907202441008808,0.9008217466637144,0.0005390308871668,0.7502800000000001,0.820937142857143,0.7662549142857145,0.1251857142857143,0.1785714285714285,0.6843675428571427,1.0,0.0,0,20.0,17.52959496159584,3.0,1.0,0.1084567448890961,-1.1432601253499322e-06,-0.0005365802955368,1.0,1.0,1.0,0.0,0.0,0.2169482108494873,0.1785714285714285,0.7817142857142857,0.7822857142857143,0.0,0.0,,0.8513400000000001,0.900896495129107,0.1091063291329104,0.0004989074071146127,0.1091063291329104,1.0,0.0,1.0,0.6863010857142858,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
531,75,id03,2024-09-22,2024-09-21,S4,6,0.3380245377891814,0.3683059744931419,0.0020209857464074,0.7057428571428572,0.820937142857143,0.7487589142857143,0.0706428571428571,0.1785714285714285,0.6904176,0.0,0.0,0,20.0,17.52959496159584,3.0,1.0,0.1328483919652545,-5.644520241294244e-07,-0.0020114223592283,1.0,1.0,1.0,0.0,0.0,0.4036227228121912,0.1785714285714285,0.916,0.9165714285714286,0.0,0.0,,0.8301971428571427,0.3684234572637718,0.1331238326922215,0.0018516900206786424,0.1331238326922215,1.0,0.0,1.0,0.7249055428571428,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
547,78,id03,2024-10-06,2024-10-05,Q2,1,0.839290393934458,0.8837226247662203,0.0079583874175587,0.818697142857143,0.5512571428571428,0.5761886285714285,0.1947571428571428,0.1785714285714285,0.4020859428571429,1.0,0.0,0,18.0,16.14410439786624,3.0,1.0,0.3809304949190298,-7.999089095875789e-06,-0.007756278056884,1.0,1.0,1.0,0.0,0.0,0.1863864579001222,0.1785714285714285,0.7377142857142858,0.74,0.0,0.0,,0.7987457142857143,0.883772181087834,0.3756893761686597,0.007305508279391859,0.3756893761686597,1.0,0.0,1.0,0.8013026285714288,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
576,82,id04,2024-09-13,2024-09-12,Q3,2,0.7884376413461553,0.8179497719090553,0.0027069911252985,0.6116742857142857,0.3783771428571428,0.3086910857142856,0.4502285714285715,0.7234285714285714,0.5280642857142858,1.0,1.0,0,13.0,14.82665630693886,4.0,1.0,0.1504060459326139,-8.46703071432652e-07,-0.0023994754423987,1.0,1.0,1.0,1.0,0.0301314639291125,0.1165230442663971,0.6445714285714286,0.6097142857142858,0.5611428571428572,1.0,1.0,seed_q061_companion,0.6501914285714286,0.8179703422854981,0.18712292818567589,0.0024734309939825616,0.18712292818567589,1.0,0.0,1.0,0.6402066857142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
580,82,id04,2024-09-13,2024-09-12,S4,6,0.3486679576648471,0.3260757200487832,0.0011356498023955,0.5776057142857143,0.3783771428571428,0.4730905714285714,0.1302142857142857,0.1785714285714285,0.5152282285714287,1.0,0.0,0,8.0,10.105027126290697,3.0,1.0,-0.0719345320960842,-6.439416089399871e-07,-0.0009502865127251,1.0,1.0,0.0,1.0,0.0,0.2502991347970128,0.1785714285714285,0.8222857142857143,0.8228571428571428,1.0,1.0,seed_q061_companion,0.7407457142857142,0.32600201476884005,-0.10142405679056388,0.0010410441885223554,0.10142405679056388,1.0,0.0,1.0,0.6383606285714285,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
584,83,id04,2024-09-14,2024-09-13,S1,3,0.8277832912234422,0.8072624721646003,0.0014332249627277,0.6596342857142857,0.4032171428571429,0.5251909142857143,0.1012142857142857,0.1785714285714285,0.5761776000000001,1.0,0.0,0,22.0,21.12959496159584,4.0,1.0,-0.1159433445541388,-1.220878742977404e-06,-0.0012401660173163,1.0,1.0,1.0,1.0,0.0,0.3078992346980193,0.1785714285714285,0.8605714285714285,0.8622857142857143,1.0,1.0,episode_neighbor_q061,0.8056514285714286,0.8071734537140712,-0.13825025532466984,0.0013127735609600455,0.13825025532466984,1.0,0.0,1.0,0.7005878285714285,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
585,83,id04,2024-09-14,2024-09-13,S2,4,0.7368788342683015,0.76099870595791,0.0015314467839341,0.69972,0.4032171428571429,0.5445927428571429,0.0998714285714285,0.1785714285714285,0.6158640000000002,1.0,0.0,0,17.0,17.61604773638352,4.0,1.0,0.1036219377370425,-1.5467647976434035e-06,-0.001286858757144,1.0,1.0,1.0,1.0,0.0,0.2024995344016845,0.1785714285714285,0.764,0.7668571428571429,1.0,1.0,episode_neighbor_q061,0.8148628571428571,0.7610566860452588,0.12867265787709115,0.0014025025953715575,0.12867265787709115,1.0,0.0,1.0,0.7049761142857144,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
587,83,id04,2024-09-14,2024-09-13,S4,6,0.4976415965159063,0.4585109316292107,0.0030663767058567,0.7867542857142859,0.4032171428571429,0.3837170285714286,0.3698,0.7074285714285714,0.6677910857142857,1.0,1.0,0,19.0,19.530570287203524,4.0,1.0,-0.1301068923646232,-3.909873714638741e-06,-0.0026223691485581,1.0,1.0,1.0,1.0,0.0647958186197934,0.0339283049229766,0.7611428571428571,0.3845714285714285,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.7087914285714287,0.4585118850109166,-0.15690122112293342,0.0027908483846441623,0.15690122112293342,1.0,0.0,1.0,0.6584648571428571,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
588,84,id04,2024-09-15,2024-09-14,Q1,0,0.3172888088415995,0.3505542394618552,0.002509814481588,0.8418628571428571,0.7246771428571428,0.6902170857142857,0.2491714285714285,0.4045714285714286,0.6592667428571429,1.0,0.0,0,14.0,13.439530590522722,2.0,1.0,0.154634771546704,-8.744885643660481e-06,-0.0024955334282525,1.0,0.0,1.0,0.0,0.0023678584954785,0.072291134925264,0.3994285714285714,0.5045714285714286,0.528,0.0,0.0,,0.8212485714285715,0.3505711757048505,0.14972999897311423,0.0022837036795880783,0.14972999897311423,1.0,0.0,1.0,0.7221616285714286,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
591,84,id04,2024-09-15,2024-09-14,S1,3,0.597169978723375,0.6207696684702474,0.0011654967030804,0.7602971428571428,0.7246771428571428,0.7271079428571428,0.1018428571428571,0.1785714285714285,0.6531147428571429,1.0,0.0,0,14.0,11.27218915886184,3.0,1.0,0.0986990955847748,-2.1450801341286437e-06,-0.0011652456466479,1.0,1.0,1.0,0.0,0.0,0.1407819841703415,0.1785714285714285,0.6582857142857143,0.6691428571428572,0.0,0.0,,0.8664485714285715,0.6208065222668476,0.09928580007200477,0.0010644807139882362,0.09928580007200477,1.0,0.0,1.0,0.7105066571428571,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
592,84,id04,2024-09-15,2024-09-14,S2,4,0.6874022419354989,0.7141236385241256,0.0016888735243665,0.6439485714285715,0.7246771428571428,0.6723516,0.0787,0.1785714285714285,0.613824,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1306577261995478,-7.582222608197673e-07,-0.0016819757641614,1.0,1.0,1.0,0.0,0.0,0.3519349734912506,0.1785714285714285,0.8862857142857142,0.8885714285714286,0.0,0.0,,0.8475857142857143,0.7142138717290232,0.12793635007706095,0.001549239519827994,0.12793635007706095,1.0,0.0,1.0,0.7321813428571429,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
594,84,id04,2024-09-15,2024-09-14,S4,6,0.3399414066560402,0.3073023540480066,0.0024136004456425,0.6731542857142858,0.7246771428571428,0.6873006285714287,0.0756428571428571,0.1785714285714285,0.6241700571428572,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1529082652886146,-9.668926426000502e-07,-0.0024037514049921,1.0,1.0,1.0,0.0,0.0,0.1961390001575814,0.1785714285714285,0.756,0.7582857142857143,0.0,0.0,,0.8540685714285714,0.3072414039990259,-0.14949248187062003,0.002207430979580316,0.14949248187062003,1.0,0.0,1.0,0.7596580857142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
598,85,id04,2024-09-16,2024-09-15,S1,3,0.5592718165507222,0.522500135586672,0.0027292906685474,0.6473828571428573,0.4877171428571429,0.5615193714285714,0.0855285714285714,0.1785714285714285,0.5733798857142859,1.0,0.0,0,18.0,19.501735416508403,4.0,1.0,-0.1147009528656399,-1.09330855319626e-06,-0.0021899265700282,1.0,1.0,1.0,1.0,0.0,0.2046721011214982,0.1785714285714285,0.7662857142857142,0.7691428571428571,1.0,1.0,episode_neighbor_q061,0.8224000000000001,0.5224558526268578,-0.14832341181552822,0.002489040775306428,0.14832341181552822,1.0,0.0,1.0,0.7432715714285714,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
599,85,id04,2024-09-16,2024-09-15,S2,4,0.6440818296441913,0.6068406390590956,0.0029817680274811,0.6999028571428572,0.4877171428571429,0.5869488571428572,0.0796142857142857,0.1785714285714285,0.6237360000000001,1.0,0.0,0,18.0,19.501735416508403,4.0,1.0,-0.123161746290287,-1.5390651006847635e-06,-0.0023915095121405,1.0,1.0,1.0,1.0,0.0,0.2119109006638922,0.1785714285714285,0.7742857142857142,0.776,1.0,1.0,episode_neighbor_q061,0.8453142857142857,0.6067737988747269,-0.1593538911254418,0.0027207089221082947,0.1593538911254418,1.0,0.0,1.0,0.7591048857142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
606,86,id04,2024-09-19,2024-09-18,S2,4,0.6465220967826752,0.6821411405634141,0.0028217798237762,0.6962171428571429,0.4614571428571429,0.5724311428571429,0.0787285714285714,0.1785714285714285,0.6444180000000002,1.0,0.0,0,10.0,12.893997812149015,4.0,1.0,0.1129797141001643,-1.1462337440358815e-06,-0.0023234702072705,1.0,1.0,1.0,1.0,0.0,0.3028486016566176,0.1785714285714285,0.8565714285714285,0.8582857142857143,1.0,1.0,seed_q061_companion,0.8385428571428571,0.682223568086331,0.160222923420535,0.0025830795326752254,0.160222923420535,1.0,0.0,1.0,0.7529490857142858,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
611,87,id04,2024-09-20,2024-09-19,Q3,2,0.5262087064141104,0.4031233706084962,0.0304304469211165,0.9348114285714284,0.668777142857143,0.7881529714285713,0.1240714285714285,0.1785714285714285,0.8152031428571428,1.0,0.0,0,22.0,22.431145652442883,4.0,1.0,-0.4072494561356441,-3.989143441440897e-06,-0.0251820984505949,1.0,1.0,1.0,1.0,0.0,0.9885766213058652,0.1785714285714285,0.9634285714285714,0.9634285714285714,1.0,1.0,episode_neighbor_q061,0.9533771428571428,0.402804564604696,-0.4987239277818407,0.027872982303550176,0.4987239277818407,1.0,0.0,1.0,0.8573636571428571,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
613,87,id04,2024-09-20,2024-09-19,S2,4,0.6773982515353408,0.7061644556317089,0.001924771711447,0.3385371428571428,0.668777142857143,0.4993365142857143,0.1829285714285714,0.1785714285714285,0.501366,1.0,0.0,0,11.0,12.854869048437765,3.0,1.0,0.0877332832734889,7.771612405456098e-06,-0.0013639584395829,1.0,1.0,0.0,1.0,0.0,0.0233635835414193,0.1785714285714285,0.3394285714285714,0.4194285714285714,1.0,1.0,episode_neighbor_q061,0.5792371428571429,0.7061684956427341,0.13500660913857354,0.0017541873768553984,0.13500660913857354,0.0,1.0,1.0,0.6746108571428572,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
629,89,id04,2024-09-23,2024-09-22,S4,6,0.6256073885710184,0.6493948156300542,0.0012188211726069,0.7014514285714286,0.7767571428571429,0.7240718285714285,0.1053857142857142,0.1785714285714285,0.6037350857142858,1.0,0.0,0,11.0,10.284829374648162,3.0,1.0,0.1059926014307079,-1.7920767448980892e-06,-0.0012132746411467,1.0,1.0,1.0,0.0,0.0,0.1252919302842182,0.1785714285714285,0.6285714285714286,0.6388571428571429,0.0,0.0,,0.8536142857142858,0.6494298916452673,0.10311618837626046,0.0011131663816589255,0.10311618837626046,1.0,0.0,1.0,0.7159471142857142,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
638,91,id04,2024-09-25,2024-09-24,Q2,1,0.517487560784734,0.4463355277523664,0.0101382392860132,0.8452228571428572,0.3977371428571428,0.5153243999999999,0.1758428571428571,0.1785714285714285,0.4238957714285714,1.0,0.0,0,14.0,12.72956214775488,3.0,1.0,-0.2956289122127779,-4.746285260264045e-06,-0.00986809492808,1.0,1.0,1.0,0.0,0.0,0.2706198659092169,0.1785714285714285,0.8337142857142857,0.8348571428571429,0.0,0.0,,0.7777000000000001,0.4462543222075606,-0.28579528383771774,0.009250643365508293,0.28579528383771774,1.0,0.0,1.0,0.7857190857142856,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
650,92,id04,2024-09-26,2024-09-25,S4,6,0.2398716927913666,0.189537029773287,0.0073258810141731,0.7037142857142857,0.5188771428571428,0.6050121714285714,0.0574142857142857,0.1785714285714285,0.6727628571428572,0.0,0.0,0,15.0,14.203838203556485,3.0,1.0,-0.3101027829689399,-1.0904698124351585e-06,-0.007290932834134,1.0,1.0,1.0,0.0,0.0,0.1904992098744184,0.1785714285714285,0.7468571428571429,0.7497142857142857,0.0,0.0,,0.8007628571428571,0.18947490155654526,-0.30004265988534473,0.006710735066598084,0.30004265988534473,1.0,1.0,1.0,0.803505457142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
661,94,id04,2024-10-15,2024-10-14,S1,3,0.7123462701397459,0.6847608348312023,0.0018234821330227,0.6211942857142857,0.4030571428571428,0.5072802857142857,0.0985571428571428,0.1785714285714285,0.5605162285714287,1.0,0.0,0,15.0,16.361595536302538,4.0,1.0,-0.1055650039646033,-8.732161070906285e-07,-0.0016108735370029,1.0,1.0,1.0,1.0,0.0,0.3647502799848366,0.1785714285714285,0.8977142857142857,0.8988571428571429,1.0,1.0,seed_q061_companion,0.79632,0.6846530341345958,-0.1315680189228876,0.0016702826184320507,0.1315680189228876,1.0,0.0,1.0,0.704221257142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
666,95,id04,2024-10-16,2024-10-15,Q2,1,0.6136091281998712,0.6470915264665347,0.0023918434461435,0.7067371428571428,0.2717371428571429,0.3863753714285714,0.2571571428571428,0.1785714285714285,0.3586859428571429,1.0,1.0,0,11.0,11.46381901730912,3.0,1.0,0.1310643917428108,-2.3693728878598013e-06,-0.0020399635560365,1.0,0.0,1.0,1.0,0.0,0.1732025235526057,0.1785714285714285,0.7165714285714285,0.7182857142857143,1.0,1.0,episode_neighbor_q061,0.6790028571428571,0.6471440387328016,0.1440003152956041,0.00218543102132962,0.1440003152956041,1.0,0.0,1.0,0.6859473714285714,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
669,95,id04,2024-10-16,2024-10-15,S2,4,0.7509653198661707,0.730045902118858,0.0011491352065554,0.7463085714285714,0.2717371428571429,0.4353039428571428,0.2066285714285714,0.368,0.66132,1.0,1.0,0,12.0,12.299524838726882,3.0,1.0,-0.0821344256562786,-1.561788695661383e-06,-0.0009106293891101,1.0,1.0,0.0,1.0,0.0001079373330191,0.1722827105931702,0.368,0.7137142857142857,0.716,1.0,1.0,episode_neighbor_q061,0.7287600000000001,0.7299991362834118,-0.10914911465378518,0.001049099071095294,0.10914911465378518,1.0,0.0,1.0,0.6201688000000001,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
687,98,id04,2024-10-19,2024-10-18,Q2,1,0.4631417001415242,0.3607041885369451,0.0214752257164563,0.8220457142857144,0.4286171428571429,0.5191401714285715,0.1591285714285714,0.1785714285714285,0.4091716571428571,1.0,0.0,0,15.0,13.71596294242416,3.0,1.0,-0.4355257656969079,-7.13601165209812e-06,-0.0208868533226401,1.0,1.0,1.0,0.0,0.0,0.3094706342031038,0.1785714285714285,0.8617142857142858,0.8634285714285714,0.0,0.0,,0.7874028571428572,0.36061646839125655,-0.4249883701755285,0.01961727429762261,0.4249883701755285,1.0,0.0,1.0,0.7941090285714286,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
695,99,id04,2024-10-20,2024-10-19,Q3,2,0.794969379005645,0.8217432734441874,0.0022755038269098,0.8957428571428572,0.850937142857143,0.8546126285714286,0.1509571428571428,0.1785714285714285,0.7832234285714286,1.0,0.0,0,23.0,21.62115831398056,4.0,1.0,0.151168330145952,-2.164793769646413e-06,-0.0019968741569194,1.0,1.0,1.0,1.0,0.0,0.4558224887471014,0.1785714285714285,0.9302857142857144,0.9302857142857144,1.0,1.0,episode_neighbor_q061,0.9343200000000002,0.8218741478821989,0.17395268548694398,0.0020966279334593274,0.17395268548694398,1.0,0.0,1.0,0.8169941142857142,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
696,99,id04,2024-10-20,2024-10-19,S1,3,0.8934898455052352,0.8587259520627866,0.0058257971844545,0.9298857142857142,0.850937142857143,0.8727941142857143,0.0350714285714285,0.1785714285714285,0.8796946285714287,1.0,0.0,0,23.0,21.62115831398056,4.0,1.0,-0.2813973391071742,-2.7377805693174696e-06,-0.0050959595142602,1.0,1.0,1.0,1.0,0.0,0.5366966914999547,0.1785714285714285,0.9411428571428572,0.9411428571428572,1.0,1.0,episode_neighbor_q061,0.97028,0.8585559798831585,-0.32354677813622734,0.005321762604710678,0.32354677813622734,1.0,0.0,1.0,0.8792041142857142,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
697,99,id04,2024-10-20,2024-10-19,S2,4,0.6648680330297183,0.6534105627540048,0.0002929526563003,0.6810514285714286,0.850937142857143,0.7461904571428573,0.1229285714285714,0.1785714285714285,0.6618240000000001,1.0,0.0,0,23.0,21.62115831398056,4.0,1.0,-0.0445483862428761,-3.5850687029105685e-07,-0.0002567820924179,1.0,1.0,1.0,1.0,0.0,0.2127648929482974,0.1785714285714285,0.7748571428571429,0.7765714285714286,1.0,1.0,episode_neighbor_q061,0.8294914285714284,0.6533523711592758,-0.05125637137409589,0.0002691942608824549,0.05125637137409589,1.0,0.0,1.0,0.6317413714285715,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
699,99,id04,2024-10-20,2024-10-19,S4,6,0.5985686092028732,0.624576533176455,0.0014183227549815,0.9001485714285715,0.850937142857143,0.7199626857142858,0.2324,0.5137142857142857,0.8232390857142858,1.0,0.0,0,23.0,21.62115831398056,4.0,1.0,0.0956619433334395,-2.3462599215098275e-06,-0.0012436826729008,1.0,1.0,1.0,1.0,0.0171444605534043,0.0824094120868775,0.5651428571428572,0.528,0.5188571428571429,1.0,1.0,episode_neighbor_q061,0.8378028571428572,0.6246005036189614,0.10961695145476591,0.001293823587969145,0.10961695145476591,1.0,0.0,1.0,0.7147411428571429,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
