flat_idx,row,target,target_idx,candidate_sign,teacher_has_action,teacher_logit_move,teacher_sign,lrj_has_cell,lrj_sign,lrj_teacher_sign_match,responsibility_score,selection_score,source_consensus_rank,listener_benefit_rank,human_state_responsibility,h088_safe_rank,source_support,source_move_abs_mean,sign_margin,base_prob,toxic_same_weight,toxic_opp_weight,toxic_abs_weight,toxic_same_rank,toxic_opp_rank,toxic_safety_rank,bad_anchor_same_count,bad_anchor_same_weight,bad_anchor_same_count_rank,bad_anchor_same_weight_rank
563,80,S1,3,1,False,0.0,0,True,1,False,0.2380922669049629,0.1187485515643105,0.2432911392405063,0.2905811277330264,0.284510250569476,0.665132336018412,2.0,0.0565472613347163,0.2380922669049629,0.6338796069924326,0.1605808450191013,0.3166119093667073,0.4771927543858086,0.4380069524913094,0.1784472769409038,0.5619930475086906,7,0.1605808450191013,0.8244495944380069,0.4380069524913094
564,80,S2,4,1,False,0.0,0,True,1,False,0.2011447218939892,0.0779606025492468,0.2218872266973532,0.2184752589182968,0.2714578587699316,0.5995397008055237,2.0,0.0714289366988185,0.2011447218939892,0.6442108847113729,0.3339453996736272,0.7953894592975527,1.1293348589711805,0.6987253765932793,0.2977983777520278,0.3012746234067207,5,0.33394539967362724,0.7329084588644265,0.6987253765932793
565,80,S3,5,1,False,0.0,0,True,1,False,0.4610107448130681,0.5752723059096176,0.5322036823935559,0.7152013808975834,0.4228815489749431,0.4073647871116226,5.0,0.0549285847178374,0.4610107448130681,0.4995340980276135,0.3554820525335631,0.040920095973513,0.3964021485070762,0.7149478563151797,0.0451911935110081,0.2850521436848203,7,0.35548205253356313,0.8244495944380069,0.7149478563151797
566,80,S4,6,-1,False,0.0,0,True,-1,False,0.2006575763839151,0.0997450753186558,0.2904487917146144,0.2134004602991945,0.2653302961275626,0.2796317606444188,2.0,0.1200835665372084,0.2006575763839151,0.379814319090082,0.147551682491329,2.906937249651484,3.054488932142813,0.4020857473928158,0.6129779837775203,0.5979142526071842,2,0.147551682491329,0.4895712630359212,0.4020857473928158
574,82,Q1,0,-1,False,0.0,0,True,-1,False,0.2184523736314746,0.096848203939745,0.2449482163406213,0.2976294591484465,0.2746697038724373,0.4246260069044879,2.0,0.0696783263744504,0.2184523736314746,0.3510575756133703,0.0922081957790078,2.4247090829753963,2.516917278754404,0.2317497103128621,0.5422943221320974,0.7682502896871379,2,0.09220819577900785,0.4895712630359212,0.23174971031286212
576,82,Q3,2,1,False,0.0,0,True,1,False,0.3517039497105172,0.4005561993047509,0.5500460299194476,0.4313118527042578,0.3106605922551252,0.242807825086306,7.0,0.1322380439183667,0.3517039497105172,0.7884376413461553,0.362493905060756,1.6039698945129637,1.9664637995737195,0.7195828505214369,0.4078794901506373,0.2804171494785631,3,0.36249390506075607,0.6054461181923523,0.7195828505214369
577,82,S1,3,-1,False,0.0,0,True,-1,False,0.440403550769012,0.4901506373117033,0.4224913693901035,0.644228998849252,0.286013667425968,0.8273878020713463,5.0,0.0100007385912189,0.440403550769012,0.6825158323871914,2.479888150399467,0.0,2.479888150399467,0.9756662804171496,0.0081112398609501,0.0243337195828504,20,2.479888150399467,0.9953650057937428,0.9756662804171495
578,82,S2,4,1,False,0.0,0,True,1,False,0.2138811927399669,0.1015990730011587,0.2372727272727272,0.2193958573072497,0.2669817767653759,0.6892980437284235,1.0,0.0836679002912152,0.2138811927399669,0.6175528006618692,2.054756088376581,0.0,2.054756088376581,0.9594438006952491,0.0081112398609501,0.0405561993047508,20,2.05475608837658,0.9953650057937428,0.9594438006952491
579,82,S3,5,-1,False,0.0,0,True,-1,False,0.2854615815248967,0.2403012746234067,0.2636478711162255,0.3461277330264671,0.4094191343963553,0.6697353279631761,1.0,0.0905286540016939,0.2854615815248967,0.4678186478737165,1.762212454246901,0.3125510948513974,2.0747635490982983,0.9212050984936268,0.1738122827346465,0.0787949015063731,19,1.7622124542469009,0.9791425260718424,0.9212050984936269
580,82,S4,6,-1,False,0.0,0,True,-1,False,0.1820832590138338,0.0764542294322132,0.2666513233601841,0.1527157652474108,0.30625284738041,0.2646720368239356,3.0,0.0927484359341969,0.1820832590138338,0.3486679576648471,0.1143003113501641,4.637555750406519,4.751856061756683,0.3151796060254924,0.7879490150637312,0.6848203939745076,1,0.11430031135016416,0.22711471610660486,0.31517960602549244
584,83,S1,3,-1,False,0.0,0,True,-1,False,0.4086862998460836,0.5150405561993048,0.6202991944764097,0.6060817031070196,0.3001138952164009,0.189873417721519,7.0,0.1339688220854827,0.4086862998460836,0.8277832912234422,0.1390836642552786,5.56368304611958,5.702766710374859,0.3789107763615295,0.828505214368482,0.6210892236384704,1,0.13908366425527863,0.22711471610660486,0.37891077636152953
585,83,S2,4,1,False,0.0,0,True,1,False,0.2294632205237448,0.1400695249130938,0.3934234752589183,0.1517548906789413,0.3330979498861048,0.2336018411967779,5.0,0.1279386943170066,0.2294632205237448,0.7368788342683015,0.1234809615726835,3.6318496070829855,3.755330568655669,0.3325608342989571,0.697566628041715,0.6674391657010429,1,0.12348096157268351,0.22711471610660486,0.3325608342989571
586,83,S3,5,1,False,0.0,0,True,1,False,0.4540986002343497,0.5747856315179606,0.5781415420023015,0.6740966628308401,0.4278018223234624,0.3268124280782508,6.0,0.0807407887559107,0.4540986002343497,0.4820709631273253,0.8453982588305696,0.0793107572128845,0.924709016043454,0.8748551564310545,0.063731170336037,0.1251448435689455,9,0.8453982588305696,0.884125144843569,0.8748551564310545
587,83,S4,6,-1,False,0.0,0,True,-1,False,0.3075164081552113,0.3143453070683661,0.4438377445339471,0.316029919447641,0.4594077448747153,0.241657077100115,4.0,0.1470977747771049,0.3075164081552113,0.4976415965159063,0.8435306628614804,0.6051334818800529,1.448664144741533,0.8736964078794901,0.2584009269988412,0.1263035921205099,7,0.8435306628614805,0.8244495944380069,0.8736964078794901
588,84,Q1,0,1,False,0.0,0,True,1,False,0.3844814057848769,0.4536268829663962,0.5469332566168009,0.5037456846950519,0.3856719817767653,0.2738780207134638,6.0,0.0985309783692044,0.3844814057848769,0.3172888088415995,0.324695133530542,1.3039159211306024,1.6286110546611443,0.6859791425260718,0.3742757821552723,0.3140208574739281,3,0.324695133530542,0.6054461181923523,0.6859791425260718
589,84,Q2,1,-1,False,0.0,0,True,-1,False,0.5381417847858714,0.7304750869061413,0.6255753739930955,0.5377445339470657,0.3964806378132118,0.9234752589182968,6.0,0.0268967182148947,0.5381417847858714,0.5261754441756927,0.1835698686278577,0.1380271121659691,0.3215969807938268,0.4936268829663963,0.097334878331402,0.5063731170336037,4,0.18356986862785774,0.6749710312862109,0.4936268829663963
591,84,S1,3,1,False,0.0,0,True,1,False,0.3673402281579086,0.412723059096176,0.4724798619102416,0.4577387802071346,0.3537927107061503,0.4602991944764096,5.0,0.0978116837886564,0.3673402281579086,0.597169978723375,0.0710311411537059,2.3156641266501214,2.3866952678038276,0.168018539976825,0.5191193511008111,0.831981460023175,1,0.0710311411537059,0.22711471610660486,0.16801853997682503
592,84,S2,4,1,False,0.0,0,True,1,False,0.2229402906199679,0.1349710312862108,0.4063693901035673,0.1319044879171461,0.32750569476082,0.1760644418872267,5.0,0.1366006098266711,0.2229402906199679,0.6874022419354989,0.1802507289376541,5.781991825913556,5.96224255485121,0.4855156431054461,0.8482039397450754,0.5144843568945539,2,0.18025072893765415,0.4895712630359212,0.4855156431054461
593,84,S3,5,-1,False,0.0,0,True,-1,False,0.2821965071510238,0.1828273464658169,0.1531530494821634,0.4945512082853855,0.4677676537585421,0.5857307249712314,2.0,0.0131041149955001,0.2821965071510238,0.5294279995999946,0.3703013494844852,0.6031228660226509,0.9734242155071362,0.7288528389339514,0.2572421784472769,0.2711471610660486,3,0.37030134948448523,0.6054461181923523,0.7288528389339514
594,84,S4,6,-1,False,0.0,0,True,-1,False,0.2219176129333418,0.1356662804171494,0.395391254315305,0.076915995397008,0.3776195899772209,0.2669735327963176,5.0,0.1462376141131925,0.2219176129333418,0.3399414066560402,0.1133467076796267,3.78568578578887,3.899032493468497,0.3140208574739281,0.7114716106604867,0.6859791425260718,1,0.11334670767962673,0.22711471610660486,0.31402085747392816
597,85,Q3,2,1,True,0.36771816699174,1,True,1,True,0.3478313777706785,0.3569872537659327,0.2986996547756042,0.3599252013808975,0.5705922551252846,0.7917146144994246,2.0,0.0556468420870409,0.3478313777706785,0.7887204466768212,0.2435888212029984,0.9700757632646496,1.213664584467648,0.5909617612977984,0.3256083429895712,0.4090382387022016,10,0.2435888212029984,0.9038238702201622,0.5909617612977984
598,85,S1,3,-1,False,0.0,0,True,-1,False,0.4443077759882362,0.5725608342989571,0.5824913693901036,0.5643095512082854,0.6282346241457858,0.2451093210586881,6.0,0.1399981705949776,0.4443077759882362,0.5592718165507222,0.1197738514282112,2.7646095096912084,2.88438336111942,0.3279258400926998,0.5921205098493627,0.6720741599073001,1,0.1197738514282112,0.22711471610660486,0.32792584009269987
599,85,S2,4,-1,False,0.0,0,True,-1,False,0.4960818153531254,0.6831749710312862,0.7360586881472957,0.6528078250863061,0.5592141230068336,0.1749136939010357,9.0,0.127344687826102,0.4960818153531254,0.6440818296441913,0.1430514443294966,4.139727885980429,4.282779330309926,0.3893395133256083,0.7450753186558516,0.6106604866743917,1,0.14305144432949668,0.22711471610660486,0.38933951332560834
600,85,S3,5,-1,False,0.0,0,True,-1,False,0.3441971248151071,0.3243105446118192,0.1760299194476409,0.4607307249712313,0.6612528473804099,0.8285385500575374,1.0,0.0245577520286427,0.3441971248151071,0.5095479661811837,1.3364839072203631,0.1762345877498873,1.5127184949702503,0.899188876013905,0.1135573580533024,0.100811123986095,18,1.3364839072203636,0.9582850521436849,0.899188876013905
601,85,S4,6,-1,False,0.0,0,True,-1,False,0.2233136016493024,0.1250057937427578,0.2559608745684695,0.1146835443037974,0.5939863325740318,0.38204833141542,2.0,0.1080640147053658,0.2233136016493024,0.4143001907939645,0.8114603089649188,0.5957495942893287,1.407209903254247,0.8679026651216686,0.2560834298957126,0.1320973348783314,6,0.8114603089649188,0.7827346465816918,0.8679026651216686
604,86,Q3,2,-1,False,0.0,0,True,-1,False,0.2495520772793856,0.1759907300115875,0.3048101265822784,0.3415937859608745,0.2694077448747152,0.3947065592635213,2.0,0.1172303250698523,0.2495520772793856,0.8245721978150315,0.6995299579309269,1.6221556715131984,2.3216856294441257,0.8458864426419467,0.4101969872537659,0.1541135573580533,4,0.6995299579309269,0.6749710312862109,0.8458864426419467
605,86,S1,3,1,False,0.0,0,True,1,False,0.3073060350424271,0.2392584009269988,0.1984004602991944,0.5543325661680093,0.2594760820045558,0.8342922899884926,1.0,0.0114392880310446,0.3073060350424271,0.5868808062671268,1.7071469207573038,0.0,1.7071469207573038,0.9165701042873696,0.0081112398609501,0.0834298957126303,20,1.7071469207573033,0.9953650057937428,0.9165701042873696
606,86,S2,4,1,False,0.0,0,True,1,False,0.2064572258651091,0.117010428736964,0.3571691599539701,0.2131703107019562,0.2264350797266515,0.1392405063291139,3.0,0.1466175571779675,0.2064572258651091,0.6465220967826752,0.2177582893277099,5.270184267892004,5.487942557219715,0.5492468134414832,0.8180764774044033,0.4507531865585168,2,0.2177582893277099,0.4895712630359212,0.5492468134414832
607,86,S3,5,1,False,0.0,0,True,1,False,0.4336827722255635,0.5330243337195828,0.5790506329113925,0.7131070195627158,0.3835535307517084,0.2002301495972381,5.0,0.0955379054444652,0.4336827722255635,0.5123759521423337,0.7131514300364379,0.1883643802874024,0.9015158103238402,0.8493626882966396,0.1193511008111239,0.1506373117033603,9,0.7131514300364379,0.884125144843569,0.8493626882966396
608,86,S4,6,-1,False,0.0,0,True,-1,False,0.1766782877082323,0.0223406720741599,0.1187571921749136,0.2638319907940161,0.2293507972665148,0.8227848101265822,1.0,0.0186026065852366,0.1766782877082323,0.3603252312211444,0.9000961092824508,0.5777299724462657,1.477826081728716,0.8829663962920047,0.253765932792584,0.1170336037079953,8,0.9000961092824508,0.8557358053302433,0.8829663962920047
609,87,Q1,0,-1,False,0.0,0,True,-1,False,0.3568649043267483,0.3458632676709153,0.2333831990794016,0.5355178365937859,0.5023690205011391,0.7802071346375143,2.0,0.0135180926613651,0.3568649043267483,0.7495555822307489,0.4018414400681648,1.9404818842946845,2.3423233243628494,0.7497103128621089,0.4588644264194669,0.2502896871378911,4,0.4018414400681648,0.6749710312862109,0.7497103128621089
611,87,Q3,2,-1,False,0.0,0,True,-1,False,0.3891985203415734,0.5053070683661645,0.5976237054085155,0.4629804372842348,0.6260136674259682,0.046029919447641,5.0,0.5012364804496638,0.3891985203415734,0.5262087064141104,0.5141915147230045,20.02272336822196,20.536914882944966,0.7960602549246814,0.9490150637311704,0.2039397450753186,1,0.5141915147230045,0.22711471610660486,0.7960602549246814
612,87,S1,3,-1,True,-1.8638086502559512,-1,True,-1,True,0.6125271756688406,0.8687137891077636,0.7179689298043728,0.6110414269275029,0.4387243735763098,0.9234752589182968,9.0,0.0449556370820063,0.6125271756688406,0.8996670226222974,0.3174284633942852,0.9730756241791024,1.2905040875733875,0.6801853997682503,0.3267670915411356,0.3198146002317497,6,0.3174284633942852,0.7827346465816918,0.6801853997682503
613,87,S2,4,1,False,0.0,0,True,1,False,0.4339329961909404,0.5454229432213209,0.5683141542002301,0.239994246260069,0.4761845102505695,0.9234752589182968,5.0,0.1225582897971909,0.4339329961909404,0.6773982515353408,0.0145194458002042,0.2652955963162976,0.2798150421165019,0.0509849362688296,0.1529548088064889,0.9490150637311704,3,0.014519445800204256,0.6054461181923523,0.05098493626882966
614,87,S3,5,-1,False,-3.538835890992686e-16,0,True,-1,False,0.4339725781119632,0.5520278099652376,0.4637054085155351,0.2978883774453394,0.6348177676537586,0.9234752589182968,3.0,0.1348817932596277,0.4339725781119632,0.4878373866996912,1.3718705806569036,0.221800929749198,1.5936715104061017,0.9003476245654692,0.13441483198146,0.0996523754345307,18,1.3718705806569036,0.9582850521436849,0.9003476245654692
615,87,S4,6,1,False,0.0,0,True,1,False,0.7318877953669756,0.914484356894554,0.7349539700805523,0.8868642117376294,0.5684282460136675,0.9234752589182968,9.0,0.0392993927422618,0.7318877953669756,0.4057548178150629,0.4105901618159145,0.3932824785973422,0.8038726404132568,0.7543453070683661,0.1981460023174971,0.2456546929316339,3,0.4105901618159145,0.6054461181923523,0.7543453070683661
623,89,Q1,0,1,False,0.0,0,True,1,False,0.5643226791785012,0.8008111239860951,0.6722612197928653,0.436415420023015,0.580751708428246,0.9234752589182968,9.0,0.0448215161029683,0.5643226791785012,0.7767914688115758,0.2269969858247074,0.6566893061734613,0.8836862919981687,0.5631517960602549,0.2676709154113557,0.4368482039397451,5,0.2269969858247074,0.7329084588644265,0.5631517960602549
625,89,Q3,2,-1,True,-0.2532752501144071,-1,True,-1,True,0.5542556187925942,0.7850521436848203,0.4988147295742232,0.647571921749137,0.6075740318906606,0.9234752589182968,1.0,0.0471692584996896,0.5542556187925942,0.8278811022976053,0.7873579099444799,1.0858783471253506,1.8732362570698304,0.86558516801854,0.3441483198146002,0.1344148319814599,6,0.7873579099444799,0.7827346465816918,0.86558516801854
626,89,S1,3,-1,False,0.0,0,True,-1,False,0.3778642809248247,0.4409965237543453,0.391277330264672,0.3176006904487918,0.4895216400911162,0.9234752589182968,1.0,0.1132504009750978,0.3778642809248247,0.923372525688946,0.1449725284861323,0.0960271897501989,0.2409997182363312,0.3986095017381228,0.0730011587485515,0.6013904982618772,6,0.1449725284861323,0.7827346465816918,0.3986095017381228
627,89,S2,4,1,False,0.0,0,True,1,False,0.3776839479963179,0.4066975666280417,0.3797640966628308,0.4481185270425777,0.5719476082004556,0.5569620253164558,4.0,0.0534463373054808,0.3776839479963179,0.7034925629297821,0.0559425079555728,2.1957836472379855,2.251726155193558,0.1286210892236384,0.5005793742757821,0.8713789107763615,1,0.05594250795557287,0.22711471610660486,0.12862108922363846
628,89,S3,5,-1,False,0.0,0,True,-1,False,0.3783799106761403,0.4013673232908459,0.2707594936708861,0.3581300345224396,0.7165603644646925,0.9234752589182968,1.0,0.0422892230710467,0.3783799106761403,0.5104236462553654,2.541982332822585,0.2649695563740663,2.806951889196651,0.977983777520278,0.1517960602549246,0.0220162224797219,17,2.5419823328225846,0.944380069524913,0.9779837775202781
629,89,S4,6,1,False,0.0,0,True,1,False,0.6934955048880932,0.9250289687137891,0.8188147295742233,0.9189470655926354,0.6735649202733486,0.5120828538550057,10.0,0.0763986325183034,0.6934955048880932,0.6256073885710184,0.0632998225383489,2.190349024082421,2.25364884662077,0.1483198146002317,0.4994206257242178,0.8516801853997682,1,0.06329982253834898,0.22711471610660486,0.14831981460023175
638,91,Q2,1,-1,True,-0.6422547847011687,-1,True,-1,True,0.7835068575016991,0.9826187717265352,0.925132336018412,0.8995224395857309,0.3563211845102506,0.9234752589182968,8.0,0.185295686643937,0.7835068575016991,0.517487560784734,0.0,5.14821961741253,5.14821961741253,0.0220162224797219,0.8111239860950173,0.977983777520278,0,0.0,0.0220162224797219,0.0220162224797219
644,92,Q1,0,1,False,0.0,0,True,1,False,0.2590544133100142,0.1320741599073001,0.230759493670886,0.2761392405063291,0.3321412300683371,0.9234752589182968,2.0,0.0188858739531564,0.2590544133100142,0.3213568685717545,0.6418444256181551,0.0792449548431634,0.7210893804613185,0.8331402085747392,0.0625724217844727,0.1668597914252607,9,0.6418444256181551,0.884125144843569,0.8331402085747392
645,92,Q2,1,-1,True,-1.1276783682788845,-1,True,-1,True,0.650913050260745,0.8764774044032444,0.6468814729574223,0.8815707710011509,0.3732346241457858,0.9234752589182968,7.0,0.02375314794034,0.650913050260745,0.4572885450824042,0.0,2.722666426795322,2.722666426795322,0.0220162224797219,0.5851680185399768,0.977983777520278,0,0.0,0.0220162224797219,0.0220162224797219
646,92,Q3,2,1,False,0.0,0,True,1,False,0.271709496964504,0.2298725376593279,0.3958342922899885,0.0785558112773302,0.3169589977220957,0.9234752589182968,1.0,0.1323686697378632,0.271709496964504,0.823268213004153,1.21205652276032,0.7107648620653668,1.9228213848256868,0.895712630359212,0.2815758980301274,0.104287369640788,16,1.21205652276032,0.9385863267670915,0.895712630359212
647,92,S1,3,-1,False,0.0,0,True,-1,False,0.5610569390205161,0.8009269988412513,0.6640736478711162,0.55602416570771,0.3922892938496582,0.9234752589182968,7.0,0.0555002303965969,0.5610569390205161,0.4803993637843391,0.1986764252438889,0.2062627525672948,0.4049391778111837,0.5168018539976825,0.1251448435689455,0.4831981460023175,3,0.1986764252438889,0.6054461181923523,0.5168018539976825
648,92,S2,4,-1,False,0.0,0,True,-1,False,0.593408982564713,0.8471610660486675,0.6940046029919448,0.8533199079401611,0.3465489749430523,0.620253164556962,8.0,0.0437403024977861,0.593408982564713,0.5745069641600116,0.3764109660464239,0.3678148461847301,0.744225812231154,0.7334878331402086,0.1900347624565469,0.2665121668597914,7,0.3764109660464239,0.8244495944380069,0.7334878331402086
649,92,S3,5,1,False,0.0,0,True,1,False,0.5492129894050893,0.7750869061413672,0.6484695051783659,0.722957422324511,0.4379612756264237,0.5983889528193326,7.0,0.0572643536107585,0.5492129894050893,0.5188906954835348,0.5199341537299883,0.1801068851515649,0.7000410388815533,0.7995365005793743,0.1147161066048667,0.2004634994206257,9,0.5199341537299883,0.884125144843569,0.7995365005793743
650,92,S4,6,-1,False,0.0,0,True,-1,False,0.193670777046174,0.120486674391657,0.4009608745684694,0.0749654775604142,0.2763211845102505,0.1024165707710011,4.0,0.2809866202793201,0.193670777046174,0.2398716927913666,0.1991448559695576,3.799519893355272,3.9986647493248295,0.5179606025492468,0.7137891077636153,0.4820393974507532,1,0.19914485596955767,0.22711471610660486,0.5179606025492468
654,93,S1,3,1,True,0.2135801883939203,1,True,1,True,0.5889364438178262,0.8237543453070684,0.6002704257767548,0.68987917146145,0.4741457858769932,0.9234752589182968,6.0,0.0181930942120694,0.5889364438178262,0.998429958276754,0.0,75.35669389423245,75.35669389423245,0.0220162224797219,0.9640787949015064,0.977983777520278,0,0.0,0.0220162224797219,0.0220162224797219
658,94,Q1,0,-1,False,0.0,0,True,-1,False,0.1776978396935971,0.0925608342989571,0.2599194476409666,0.1000172612197928,0.3882118451025057,0.2439585730724971,1.0,0.1415140695447217,0.1776978396935971,0.4843860756263875,0.3655026456609368,0.2333786692604191,0.598881314921356,0.7253765932792584,0.1402085747392815,0.2746234067207416,7,0.3655026456609368,0.8244495944380069,0.7253765932792584
660,94,Q3,2,-1,False,0.0,0,True,-1,False,0.1488630812001142,0.0444727694090382,0.1560069044879171,0.0883544303797468,0.3616514806378132,0.525891829689298,1.0,0.0589309729464544,0.1488630812001142,0.7734284301771919,0.6916940986771976,0.2160645037282771,0.9077586024054748,0.8447276940903824,0.130938586326767,0.1552723059096176,7,0.6916940986771976,0.8244495944380069,0.8447276940903824
661,94,S1,3,-1,False,0.0,0,True,-1,False,0.4854157625846227,0.6652143684820394,0.7465822784810127,0.7303049482163406,0.3624373576309795,0.1576524741081703,8.0,0.1321718139508705,0.4854157625846227,0.7123462701397459,0.151343333337199,6.742084162121046,6.893427495458245,0.4159907300115875,0.8748551564310545,0.5840092699884125,1,0.15134333333719907,0.22711471610660486,0.4159907300115875
662,94,S2,4,-1,False,0.0,0,True,-1,False,0.5908496214961827,0.8600231749710313,0.7349136939010357,0.7865247410817031,0.3762870159453303,0.5914844649021864,8.0,0.062858964439086,0.5908496214961827,0.6523945331552778,0.0518158464521862,2.370533292126526,2.4223491385787126,0.1170336037079953,0.5318655851680185,0.8829663962920047,1,0.05181584645218629,0.22711471610660486,0.11703360370799537
664,94,S4,6,1,True,0.7388417080208447,1,True,1,True,0.4591319357402459,0.5467439165701042,0.5326409666283084,0.5313924050632911,0.3714692482915718,0.7445339470655926,6.0,0.0286548683932408,0.4591319357402459,0.6210667210297325,0.2258715139354479,3.4293734239869047,3.655244937922352,0.5608342989571263,0.6743916570104287,0.4391657010428736,2,0.2258715139354479,0.4895712630359212,0.5608342989571263
666,95,Q2,1,1,False,0.0,0,True,1,False,0.1699259138594407,0.0748319814600231,0.2356846950517837,0.1077387802071346,0.3970956719817767,0.2140391254315304,1.0,0.1080002364717032,0.1699259138594407,0.6136091281998712,0.1291026973202145,3.299733021154144,3.4288357184743585,0.3522595596755504,0.657010428736964,0.6477404403244496,1,0.1291026973202145,0.22711471610660486,0.3522595596755504
668,95,S1,3,-1,False,0.0,0,True,-1,False,0.4455582891323822,0.5293626882966396,0.5499424626006905,0.6168872266973532,0.3147949886104783,0.5304948216340621,8.0,0.0489752979013224,0.4455582891323822,0.8848950677598506,0.0594613880886303,4.091816179682992,4.151277567771622,0.1425260718424102,0.7392815758980301,0.8574739281575898,1,0.05946138808863033,0.22711471610660486,0.1425260718424102
669,95,S2,4,-1,False,0.0,0,True,-1,False,0.5525114710488731,0.8075318655851681,0.7963348676639816,0.8272151898734178,0.3519703872437357,0.2819332566168009,9.0,0.0906638397050945,0.5525114710488731,0.7509653198661707,0.4305765788739828,3.306931665946253,3.737508244820236,0.7636152954808807,0.6593279258400927,0.2363847045191193,3,0.4305765788739828,0.6054461181923523,0.7636152954808807
670,95,S3,5,1,True,0.8958877501970084,1,True,1,True,0.557903410023705,0.7778679026651216,0.5964787111622554,0.6792520138089759,0.5134282460136674,0.7502876869965478,8.0,0.0289419482554897,0.557903410023705,0.5184440313613685,0.2019142279308355,1.501456238992017,1.7033704669228522,0.5272305909617613,0.3951332560834299,0.4727694090382387,3,0.20191422793083552,0.6054461181923523,0.5272305909617613
671,95,S4,6,1,False,0.0,0,True,1,False,0.6376207547930546,0.8811123986095017,0.7192117376294591,0.8970253164556963,0.4212072892938496,0.6559263521288838,9.0,0.0379111085161026,0.6376207547930546,0.6054738760011162,0.2785344587903045,1.077662643567329,1.3561971023576338,0.6535341830822712,0.3429895712630359,0.3464658169177288,6,0.27853445879030453,0.7827346465816918,0.6535341830822712
682,97,S1,3,1,False,0.0,0,True,1,False,0.2914799179936222,0.2047276940903823,0.292180667433832,0.6803279631760644,0.3102619589977221,0.0437284234752589,4.0,0.010584604902605,0.2914799179936222,0.9999958211825608,0.5505621182570977,184.23147900548727,184.78204112374436,0.8088064889918888,0.996523754345307,0.1911935110081112,1,0.5505621182570977,0.22711471610660486,0.8088064889918888
687,98,Q2,1,-1,True,-0.6380762463889581,-1,True,-1,True,0.8389761636021084,0.9935110081112396,0.9679113924050632,0.8358400460299196,0.6398519362186788,0.9234752589182968,9.0,0.2878860784523284,0.8389761636021084,0.4631417001415242,0.0,5.587800017603551,5.587800017603551,0.0220162224797219,0.8331402085747392,0.977983777520278,0,0.0,0.0220162224797219,0.0220162224797219
693,99,Q1,0,-1,False,0.0,0,True,-1,False,0.3681295641687946,0.4077404403244496,0.3495051783659378,0.5191714614499424,0.5936902050113896,0.4165707710011507,1.0,0.0845147783630704,0.3681295641687946,0.8439381118435093,0.6800490988199897,0.4702500051306726,1.1502991039506625,0.8400926998841252,0.2190034762456547,0.1599073001158748,9,0.6800490988199897,0.884125144843569,0.8400926998841252
695,99,Q3,2,1,False,0.0,0,True,1,False,0.3169333367023042,0.3485283893395133,0.4978538550057537,0.2742347525891829,0.5781890660592255,0.1139240506329114,5.0,0.1840847727378122,0.3169333367023042,0.794969379005645,0.180069698141847,8.330210313491662,8.510280011633508,0.4843568945538818,0.9084588644264194,0.5156431054461181,1,0.18006969814184703,0.22711471610660486,0.4843568945538818
696,99,S1,3,-1,False,0.0,0,True,-1,False,0.4453436671026349,0.5928621089223638,0.6944533947065592,0.6302991944764097,0.5164578587699317,0.0552359033371692,7.0,0.3025963344481437,0.4453436671026349,0.8934898455052352,0.3350374836304692,10.62687877947825,10.96191626310872,0.7010428736964078,0.9269988412514484,0.2989571263035921,1,0.33503748363046926,0.22711471610660486,0.7010428736964078
697,99,S2,4,-1,False,0.0,0,True,-1,False,0.5079748224749515,0.6852838933951333,0.6047698504027618,0.5341657077100116,0.6293963553530751,0.5788262370540851,9.0,0.058427947498014,0.5079748224749515,0.6648680330297183,0.0530615558715515,3.685552888609,3.738614444480552,0.1228273464658169,0.7010428736964078,0.8771726535341831,1,0.05306155587155159,0.22711471610660486,0.12282734646581692
698,99,S3,5,1,False,0.0,0,True,1,False,0.5716262296768656,0.8147161066048666,0.6264441887226697,0.6672842347525892,0.6837357630979498,0.619102416570771,8.0,0.0476949421310173,0.5716262296768656,0.4892894143577329,0.2757600786480254,2.2672976956348623,2.5430577742828873,0.6523754345307068,0.5110081112398609,0.3476245654692932,2,0.2757600786480254,0.4895712630359212,0.6523754345307068
699,99,S4,6,1,False,0.0,0,True,1,False,0.6323949760070323,0.9062572421784472,0.8094591484464903,0.9293958573072498,0.7032232346241458,0.2658227848101265,10.0,0.0777431679216805,0.6323949760070323,0.5985686092028732,0.2747660072098418,1.5890894495566663,1.8638554567665089,0.6500579374275782,0.4055619930475087,0.3499420625724218,5,0.27476600720984184,0.7329084588644265,0.6500579374275782
700,100,Q1,0,-1,False,0.0,0,True,-1,False,0.2283980131557156,0.1095944380069524,0.2445339470655926,0.1996375143843498,0.3177220956719818,0.7905638665132336,2.0,0.0680730765934161,0.2283980131557156,0.6147351288791898,0.3927368534061319,0.0647520534811789,0.4574889068873108,0.7427578215527231,0.0579374275782155,0.2572421784472769,6,0.39273685340613196,0.7827346465816918,0.7427578215527231
701,100,Q2,1,-1,False,0.0,0,True,-1,False,0.3031375785449954,0.272630359212051,0.3355926352128884,0.4262945914844648,0.3454214123006834,0.4591484464902187,1.0,0.0741207646980339,0.3031375785449954,0.4406539142195761,0.0937064187174246,1.5297440295956832,1.623450448313108,0.2375434530706836,0.3997682502896871,0.7624565469293163,2,0.09370641871742469,0.4895712630359212,0.23754345307068367
